energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.25662831,4.81193604,0.00414532,1.54623765,0.41700891,0.35053703,0.03390850,1.15922956,1.71726404,1.50773065
-3.25062531,5.10054339,0.00385016,1.65596961,0.44290971,0.35987738,0.03228935,1.21376168,1.87724518,1.60941105
-3.24462231,5.40480905,0.00359482,1.77239038,0.46924743,0.36903423,0.03089793,1.27062062,2.05063637,1.71626542
-3.23861931,5.72238386,0.00337412,1.89502281,0.49565116,0.37779824,0.02969883,1.32876824,2.23719494,1.82768404
-3.23261631,6.05080019,0.00318306,2.02331485,0.52173984,0.38599331,0.02865841,1.38715322,2.43647920,1.94300044
-3.22661331,6.38747279,0.00301692,2.15662661,0.54712978,0.39347985,0.02774587,1.44473136,2.64781065,2.06148638
-3.22061031,6.72969409,0.00287143,2.29421640,0.57144229,0.40015671,0.02693398,1.50048499,2.87023781,2.18234573
-3.21460730,7.07462699,0.00274283,2.43522718,0.59431135,0.40596141,0.02619967,1.55344123,3.10250478,2.30470825
-3.20860430,7.41929835,0.00262792,2.57867527,0.61539117,0.41086900,0.02552423,1.60268907,3.34302716,2.42762461
-3.20260130,7.76059712,0.00252411,2.72344284,0.63436349,0.41488974,0.02489349,1.64739512,3.58987837,2.55006405
-3.19659830,8.09528064,0.00242939,2.86827620,0.65094449,0.41806569,0.02429764,1.68681801,3.84078877,2.67091595
-3.19059530,8.41999292,0.00234231,3.01179118,0.66489123,0.42046665,0.02373099,1.72032141,4.09315992,2.78899656
-3.18459230,8.73129739,0.00226198,3.15248700,0.67600733,0.42218573,0.02319168,1.74738574,4.34409542,2.90306190
-3.17858929,9.02572631,0.00218800,3.28876926,0.68414801,0.42333477,0.02268116,1.76761835,4.59044886,3.01182731
-3.17258629,9.29984728,0.00212041,3.41898214,0.68922420,0.42404006,0.02220380,1.78076220,4.82888873,3.11399396
-3.16658329,9.55034623,0.00205965,3.54144952,0.69120554,0.42443841,0.02176641,1.78670284,5.05597889,3.20828172
-3.16058029,9.77412458,0.00200650,3.65452364,0.69012245,0.42467398,0.02137775,1.78547348,5.26827206,3.29346765
-3.15457729,9.96840704,0.00196202,3.75663965,0.68606686,0.42489575,0.02104815,1.77725794,5.46241323,3.36842862
-3.14857429,10.13085490,0.00192750,3.84637351,0.67919174,0.42525579,0.02078915,1.76239113,5.63524845,3.43218604
-3.14257129,10.25967893,0.00190445,3.92250060,0.66970920,0.42590828,0.02061311,1.74135680,5.78393439,3.48395057
-3.13656828,10.35374511,0.00189450,3.98405162,0.65788738,0.42700902,0.02053297,1.71478227,5.90604331,3.52316416
-3.13056528,10.41266620,0.00189941,4.03036286,0.64404579,0.42871541,0.02056194,1.68342974,5.99965823,3.54953690
-3.12456228,10.43687235,0.00192098,4.06111736,0.62854942,0.43118651,0.02071328,1.64818416,6.06345315,3.56307602
-3.11855928,10.42765461,0.00196107,4.07637446,0.61180146,0.43458295,0.02100004,1.61003737,6.09675396,3.56410495
-3.11255628,10.38717636,0.00202146,4.07658510,0.59423491,0.43906644,0.02143475,1.57006857,6.09957640,3.55327043
-3.10655328,10.31844913,0.00210388,4.06259151,0.57630304,0.44479855,0.02202912,1.52942130,6.07263843,3.53153651
-3.10055028,10.22527119,0.00220991,4.03561031,0.55846897,0.45193868,0.02279372,1.48927708,6.01734597,3.50016479
-3.09454727,10.11212929,0.00234091,3.99719916,0.54119456,0.46064092,0.02373751,1.45082644,5.93575194,3.46068099
-3.08854427,9.98406591,0.00249797,3.94920781,0.52492885,0.47104985,0.02486747,1.41523768,5.83049024,3.41482896
-3.08254127,9.84651683,0.00268179,3.89371571,0.51009632,0.48329532,0.02618802,1.38362438,5.70468747,3.36451343
-3.07653827,9.70512502,0.00289266,3.83295848,0.49708533,0.49748623,0.02770062,1.35701260,5.56185632,3.31173421
-3.07053527,9.56553917,0.00313034,3.76924689,0.48623703,0.51370378,0.02940319,1.33630873,5.40577562,3.25851440
-3.06453227,9.43320566,0.00339399,3.70488192,0.47783505,0.53199427,0.03128967,1.32226927,5.24036256,3.20682600
-3.05852926,9.31316387,0.00368214,3.64207006,0.47209647,0.55236209,0.03334966,1.31547365,5.06954301,3.15851643
-3.05252626,9.20985463,0.00399262,3.58284290,0.46916430,0.57476322,0.03556807,1.31630135,4.89712584,3.11523944
-3.04652326,9.12695134,0.00432254,3.52898503,0.46910176,0.59909978,0.03792499,1.32491434,4.72668687,3.07839370
-3.04052026,9.06722217,0.00466830,3.48197351,0.47188885,0.62521615,0.04039572,1.34124582,4.56146743,3.04907218
-3.03451726,9.03243055,0.00502561,3.44293208,0.47742116,0.65289705,0.04295093,1.36499607,4.40429169,3.02802487
-3.02851426,9.02327913,0.00538954,3.41260205,0.48551141,0.68186794,0.04555707,1.39563596,4.25750581,3.01563638
-3.02251126,9.03940036,0.00575461,3.39133125,0.49589348,0.71179810,0.04817700,1.43241820,4.12294082,3.01191991
-3.01650825,9.07939452,0.00611494,3.37908133,0.50822922,0.74230638,0.05077080,1.47439650,4.00189994,3.01652756
-3.01050525,9.14091357,0.00646435,3.37545280,0.52211766,0.77296967,0.05329672,1.52045193,3.89516971,3.02877650
-3.00450225,9.22078697,0.00679655,3.37972631,0.53710661,0.80333394,0.05571234,1.56932599,3.80305312,3.04768972
-2.99849925,9.31518331,0.00710533,3.39091788,0.55270619,0.83292742,0.05797583,1.61965903,3.72542218,3.07204924
-2.99249625,9.41980002,0.00738476,3.40784500,0.56840385,0.86127544,0.06004720,1.67003284,3.66178603,3.10045894
-2.98649325,9.53007176,0.00762938,3.42920009,0.58368051,0.88791639,0.06188960,1.71901569,3.61137068,3.13141412
-2.98049025,9.64138743,0.00783440,3.45362751,0.59802701,0.91241799,0.06347051,1.76520809,3.57320547,3.16337408
-2.97448724,9.74930501,0.00799590,3.47980008,0.61096042,0.93439304,0.06476286,1.80728733,3.54621168,3.19483427
-2.96848424,9.84975401,0.00811096,3.50649139,0.62203952,0.95351406,0.06574590,1.84404914,3.52928854,3.22439451
-2.96248124,9.93921580,0.00817784,3.53264001,0.63087877,0.96952587,0.06640587,1.87444458,3.52139246,3.25082001
-2.95647824,10.01487329,0.00819603,3.55740291,0.63716026,0.98225549,0.06673640,1.89761071,3.52160546,3.27309239
-2.95047524,10.07472321,0.00816634,3.58019521,0.64064324,0.99161892,0.06673867,1.91289392,3.52919005,3.29044846
-2.94447224,10.11764631,0.00809095,3.60071484,0.64117058,0.99762418,0.06642117,1.91986489,3.54362790,3.30240528
-2.93846923,10.14343269,0.00797332,3.61895100,0.63867224,1.00037073,0.06579927,1.91832488,3.56464133,3.30877047
-2.93246623,10.15276213,0.00781821,3.63517635,0.63316546,1.00004491,0.06489454,1.90830322,3.59219676,3.30963798
-2.92646323,10.14714148,0.00763152,3.64992382,0.62475172,0.99691196,0.06373376,1.89004648,3.62649082,3.30536977
-2.92046023,10.12880295,0.00742022,3.66394928,0.61361074,0.99130463,0.06234784,1.86400005,3.66792029,3.29656499
-2.91445723,10.10056951,0.00719216,3.67818250,0.59999183,0.98360930,0.06077063,1.83078333,3.71703783,3.28401842
-2.90845423,10.06569463,0.00695589,3.69366877,0.58420292,0.97425000,0.05903760,1.79115981,3.77449616,3.26867080
-2.90245123,10.02768466,0.00672049,3.71150455,0.56659802,0.96367128,0.05718461,1.74600379,3.84098381,3.25155358
-2.89644822,9.99011300,0.00649535,3.73277009,0.54756347,0.95232059,0.05524673,1.69626525,3.91715576,3.23373118
-2.89044522,9.95643491,0.00628996,3.75846254,0.52750371,0.94063118,0.05325715,1.64293454,4.00356257,3.21624355
-2.88444222,9.92981151,0.00611372,3.78943257,0.50682721,0.92900604,0.05124627,1.58700846,4.10058153,3.20005173
-2.87843922,9.91295103,0.00597568,3.82632756,0.48593300,0.91780378,0.04924098,1.52945908,4.20835331,3.18598901
-2.87243622,9.90797363,0.00588438,3.86954373,0.46519837,0.90732678,0.04726415,1.47120631,4.32672701,3.17471959
-2.86643322,9.91630544,0.00584763,3.91918934,0.44496821,0.89781227,0.04533433,1.41309510,4.45521654,3.16670642
-2.86043022,9.93860525,0.00587229,3.97506049,0.42554619,0.88942628,0.04346569,1.35587767,4.59297037,3.16218935
-2.85442721,9.97472602,0.00596415,4.03663035,0.40718808,0.88226092,0.04166808,1.30020113,4.73875634,3.16117393
-2.84842421,10.02371179,0.00612769,4.10305215,0.39009718,0.87633455,0.03994734,1.24660011,4.89096249,3.16343110
-2.84242121,10.08382870,0.00636594,4.17317572,0.37442212,0.87159499,0.03830566,1.19549428,5.04761421,3.16850721
-2.83641821,10.15262778,0.00668035,4.24557666,0.36025652,0.86792522,0.03674216,1.14719016,5.20640744,3.17574342
-2.83041521,10.22703583,0.00707066,4.31859694,0.34764082,0.86515130,0.03525339,1.10188647,5.36475684,3.18430329
-2.82441221,10.30346964,0.00753481,4.39039508,0.33656559,0.86305194,0.03383395,1.05968229,5.51985730,3.19320709
-2.81840920,10.37796842,0.00806886,4.45900388,0.32697638,0.86136940,0.03247709,1.02058742,5.66875667,3.20137101
-2.81240620,10.44633844,0.00866697,4.52239341,0.31877965,0.85982100,0.03117527,0.98453396,5.80843696,3.20764952
-2.80640320,10.50430387,0.00932145,4.57853667,0.31184950,0.85811089,0.02992064,0.95138864,5.93590096,3.21087906
-2.80040020,10.54765800,0.01002279,4.62547550,0.30603484,0.85594157,0.02870552,0.92096531,6.04826100,3.20992130
-2.79439720,10.57240898,0.01075983,4.66138403,0.30116690,0.85302476,0.02752269,0.89303709,6.14282629,3.20370422
-2.78839420,10.57491475,0.01151991,4.68462753,0.29706654,0.84909129,0.02636574,0.86734802,6.21718553,3.19125965
-2.78239120,10.55200267,0.01228913,4.69381427,0.29355141,0.84389967,0.02522920,0.84362376,6.26928133,3.17175592
-2.77638819,10.50106986,0.01305267,4.68783867,0.29044252,0.83724322,0.02410865,0.82158157,6.29747367,3.14452467
-2.77038519,10.42016130,0.01379511,4.66591431,0.28757028,0.82895554,0.02300081,0.80093923,6.30058972,3.10908099
-2.76438219,10.30802363,0.01450084,4.62759557,0.28477974,0.81891436,0.02190350,0.78142313,6.27795820,3.06513663
-2.75837919,10.16413375,0.01515448,4.57278758,0.28193497,0.80704361,0.02081557,0.76277545,6.22942706,3.01260586
-2.75237619,9.98870212,0.01574132,4.50174429,0.27892260,0.79331404,0.01973685,0.74476055,6.15536380,2.95160445
-2.74637319,9.78265186,0.01624774,4.41505504,0.27565440,0.77774221,0.01866798,0.72717057,6.05663889,2.88244184
-2.74037019,9.54757551,0.01666165,4.31362073,0.27206896,0.76038825,0.01761032,0.70983027,5.93459315,2.80560741
-2.73436718,9.28567215,0.01697283,4.19862066,0.26813247,0.74135249,0.01656582,0.69260103,5.79099084,2.72175147
-2.72836418,8.99966834,0.01717327,4.07147190,0.26383858,0.72077119,0.01553688,0.67538399,5.62796075,2.63166220
-2.72236118,8.69272656,0.01725742,3.93378291,0.25920755,0.69881167,0.01452619,0.65812227,5.44792795,2.53623940
-2.71635818,8.36834535,0.01722239,3.78730362,0.25428457,0.67566699,0.01353669,0.64080210,5.25353930,2.43646641
-2.71035518,8.03025529,0.01706794,3.63387392,0.24913744,0.65155048,0.01257140,0.62345281,5.04758586,2.33338119
-2.70435218,7.68231489,0.01679657,3.47537273,0.24385370,0.62669039,0.01163335,0.60614562,4.83292539,2.22804781
-2.69834917,7.32841005,0.01641334,3.31366932,0.23853722,0.60132462,0.01072547,0.58899113,4.61240778,2.12152920
-2.69234617,6.97236047,0.01592568,3.15057877,0.23330445,0.57569604,0.00985059,0.57213548,4.38880606,2.01486205
-2.68634317,6.61783559,0.01534315,2.98782254,0.22828039,0.55004819,0.00901128,0.55575526,4.16475512,1.90903462
-2.68034017,6.26828203,0.01467707,2.82699540,0.22359434,0.52462157,0.00820988,0.54005132,3.94269974,1.80496783
-2.67433717,5.92686396,0.01394013,2.66953911,0.21937564,0.49965056,0.00744840,0.52524147,3.72485299,1.70349997
-2.66833417,5.59641689,0.01314595,2.51672312,0.21574944,0.47536098,0.00672850,0.51155249,3.51316547,1.60537514
-2.66233117,5.27941487,0.01230871,2.36963219,0.21283261,0.45196811,0.00605151,0.49921150,3.30930527,1.51123538
-2.65632816,4.97795050,0.01144263,2.22916046,0.21072994,0.42967530,0.00541833,0.48843726,3.11464817,1.42161619
-2.65032516,4.69372669,0.01056165,2.09601145,0.20953066,0.40867285,0.00482949,0.47943140,2.93027724,1.33694526
-2.64432216,4.42805888,0.00967899,1.97070298,0.20930549,0.38913731,0.00428511,0.47237026,2.75699048,1.25754382
-2.63831916,4.18188599,0.00880690,1.85357641,0.21010417,0.37123088,0.00378494,0.46739738,2.59531527,1.18363036
-2.63231616,3.95578863,0.00795636,1.74480901,0.21195360,0.35510090,0.00332834,0.46461719,2.44552819,1.11532620
-2.62631316,3.75001285,0.00713691,1.64442874,0.21485676,0.34087934,0.00291435,0.46409000,2.30767874,1.05266234
-2.62031016,3.56449798,0.00635651,1.55233067,0.21879219,0.32868222,0.00254167,0.46582858,2.18161564,0.99558746
-2.61430715,3.39890716,0.00562152,1.46829411,0.22371433,0.31860892,0.00220873,0.46979648,2.06701462,0.94397647
-2.60830415,3.25265960,0.00493665,1.39200020,0.22955455,0.31074127,0.00191374,0.47590816,1.96340661,0.89763950
-2.60230115,3.12496349,0.00430508,1.32304917,0.23622287,0.30514258,0.00165469,0.48403094,1.87020550,0.85633102
-2.59629815,3.01484898,0.00372851,1.26097725,0.24361042,0.30185652,0.00142944,0.49398872,1.78673496,0.81975895
-2.59029515,2.92120069,0.00320733,1.20527265,0.25159239,0.30090592,0.00123573,0.50556722,1.71225373,0.78759364
-2.58429215,2.84278937,0.00274080,1.15539082,0.26003153,0.30229165,0.00107125,0.51852068,1.64597913,0.75947662
-2.57828914,2.77830241,0.00232717,1.11076852,0.26878207,0.30599158,0.00093364,0.53257964,1.58710851,0.73502903
-2.57228614,2.72637309,0.00196394,1.07083687,0.27769381,0.31195980,0.00082056,0.54745950,1.53483852,0.71385978
-2.56628314,2.68560834,0.00164799,1.03503316,0.28661637,0.32012619,0.00072973,0.56286956,1.48838216,0.69557318
-2.56028014,2.65461478,0.00137580,1.00281153,0.29540340,0.33039651,0.00065890,0.57852218,1.44698340,0.67977623
-2.55427714,2.63202309,0.00114358,0.97365214,0.30391662,0.34265306,0.00060592,0.59414166,1.40992949,0.66608532
-2.54827414,2.61651031,0.00094741,0.94706913,0.31202947,0.35675612,0.00056873,0.60947254,1.37656079,0.65413235
-2.54227114,2.60682011,0.00078340,0.92261701,0.31963046,0.37254619,0.00054541,0.62428713,1.34627825,0.64357022
-2.53626813,2.60178075,0.00064774,0.89989552,0.32662579,0.38984707,0.00053414,0.63839183,1.31854848,0.63407758
-2.53026513,2.60032069,0.00053685,0.87855292,0.33294154,0.40846994,0.00053323,0.65163230,1.29290649,0.62536281
-2.52426213,2.60148169,0.00044736,0.85828778,0.33852500,0.42821822,0.00054115,0.66389713,1.26895632,0.61716716
-2.51825913,2.60442947,0.00037621,0.83884914,0.34334551,0.44889331,0.00055649,0.67512015,1.24636960,0.60926715
-2.51225613,2.60846181,0.00032066,0.82003531,0.34739443,0.47030096,0.00057799,0.68528136,1.22488250,0.60147603
-2.50625313,2.61301429,0.00027832,0.80169145,0.35068468,0.49225812,0.00060456,0.69440648,1.20429118,0.59364456
-2.50025013,2.61766357,0.00024713,0.78370603,0.35324961,0.51459999,0.00063526,0.70256537,1.18444637,0.58566097
-2.49424712,2.62212864,0.00022536,0.76600655,0.35514146,0.53718697,0.00066933,0.70986945,1.16524718,0.57745031
-2.48824412,2.62626974,0.00021163,0.74855480,0.35642950,0.55991108,0.00070615,0.71646830,1.14663487,0.56897320
-2.48224112,2.63008549,0.00020489,0.73134182,0.35719789,0.58270166,0.00074533,0.72254569,1.12858676,0.56022413
-2.47623812,2.63370797,0.00020437,0.71438311,0.35754353,0.60552958,0.00078663,0.72831527,1.11111080,0.55122934
-2.47023512,2.63739595,0.00020962,0.69771406,0.35757378,0.62841003,0.00083001,0.73401597,1.09424092,0.54204444
-2.46423212,2.64152620,0.00022046,0.68138607,0.35740435,0.65140312,0.00087561,0.73990743,1.07803355,0.53275177
-2.45822911,2.64658284,0.00023698,0.66546335,0.35715725,0.67461237,0.00092377,0.74626542,1.06256515,0.52345769
-2.45222611,2.65314459,0.00025953,0.65002052,0.35695900,0.69818062,0.00097500,0.75337735,1.04793093,0.51428959
-2.44622311,2.66186993,0.00028869,0.63514109,0.35693883,0.72228355,0.00102995,0.76153795,1.03424444,0.50539298
-2.44022011,2.67347999,0.00032526,0.62091653,0.35722721,0.74712079,0.00108943,0.77104489,1.02163782,0.49692833
-2.43421711,2.68873927,0.00037027,0.60744604,0.35795429,0.77290488,0.00115438,0.78219448,1.01026226,0.48906782
-2.42821411,2.70843428,0.00042489,0.59483658,0.35924845,0.79984855,0.00122579,0.79527723,1.00028840,0.48199203
-2.42221111,2.73335038,0.00049047,0.58320298,0.36123474,0.82815088,0.00130473,0.81057325,0.99190605,0.47588633
-2.41620810,2.76424720,0.00056848,0.57266795,0.36403315,0.85798304,0.00139229,0.82834736,0.98532291,0.47093719
-2.41020510,2.80183334,0.00066048,0.56336154,0.36775677,0.88947448,0.00148950,0.84884392,0.98076181,0.46732831
-2.40420210,2.84674101,0.00076806,0.55541996,0.37250960,0.92270042,0.00159736,0.87228137,0.97845632,0.46523651
-2.39819910,2.89950171,0.00089280,0.54898357,0.37838415,0.95767148,0.00171675,0.89884656,0.97864449,0.46482761
-2.39219610,2.96052382,0.00103621,0.54419388,0.38545880,0.99432651,0.00184841,0.92868892,0.98156062,0.46625219
-2.38619310,3.03007339,0.00119966,0.54118954,0.39379503,1.03252904,0.00199294,0.96191476,0.98742546,0.46964148
-2.38019010,3.10825901,0.00138431,0.54010147,0.40343452,1.07206827,0.00215072,0.99858178,0.99643484,0.47510340
-2.37418709,3.19502197,0.00159106,0.54104719,0.41439633,1.11266464,0.00232194,1.03869419,1.00874744,0.48271889
-2.36818409,3.29013229,0.00182043,0.54412468,0.42667431,1.15398033,0.00250658,1.08219854,1.02447213,0.49253874
-2.36218109,3.39319125,0.00207255,0.54940603,0.44023485,1.19563421,0.00270443,1.12898063,1.04365560,0.50458101
-2.35617809,3.50364061,0.00234703,0.55693114,0.45501520,1.23722104,0.00291507,1.17886369,1.06627099,0.51882912
-2.35017509,3.62077828,0.00264293,0.56670209,0.47092243,1.27833372,0.00313794,1.23160793,1.09220823,0.53523083
-2.34417209,3.74377994,0.00295874,0.57867820,0.48783324,1.31858789,0.00337233,1.28691170,1.12126677,0.55369804
-2.33816908,3.87172550,0.00329231,0.59277245,0.50559468,1.35764722,0.00361745,1.34441411,1.15315130,0.57410755
-2.33216608,4.00362918,0.00364085,0.60884924,0.52402579,1.39524822,0.00387246,1.40369916,1.18747086,0.59630267
-2.32616308,4.13847158,0.00400094,0.62672388,0.54292024,1.43122282,0.00413652,1.46430132,1.22374169,0.62009570
-2.32016008,4.27523184,0.00436856,0.64616388,0.56204978,1.46551736,0.00440883,1.52571208,1.26139388,0.64527112
-2.31415708,4.41291819,0.00473918,0.66689199,0.58116861,1.49820651,0.00468867,1.58738757,1.29978175,0.67158938
-2.30815408,4.55059484,0.00510777,0.68859095,0.60001828,1.52950094,0.00497544,1.64875667,1.33819767,0.69879111
-2.30215108,4.68740376,0.00546897,0.71090983,0.61833320,1.55974794,0.00526868,1.70922954,1.37588889,0.72660162
-2.29614807,4.82257989,0.00581718,0.73347163,0.63584626,1.58942433,0.00556807,1.76820607,1.41207671,0.75473541
-2.29014507,4.95545878,0.00614669,0.75588184,0.65229470,1.61912160,0.00587345,1.82508426,1.44597729,0.78290062
-2.28414207,5.08547634,0.00645188,0.77773768,0.66742572,1.64952353,0.00618480,1.87926806,1.47682324,0.81080320
-2.27813907,5.21216050,0.00672733,0.79863753,0.68100180,1.68137713,0.00650218,1.93017487,1.50388521,0.83815068
-2.27213607,5.33511550,0.00696799,0.81819032,0.69280548,1.71545784,0.00682571,1.97724223,1.52649249,0.86465556
-2.26613307,5.45399989,0.00716935,0.83602436,0.70264352,1.75253065,0.00715551,2.01993414,1.54405189,0.89003807
-2.26013007,5.56849953,0.00732758,0.85179553,0.71035033,1.79330873,0.00749161,2.05774665,1.55606418,0.91402850
-2.25412706,5.67829768,0.00743960,0.86519428,0.71579051,1.83841166,0.00783390,2.09021313,1.56213738,0.93636910
-2.24812406,5.78304409,0.00750327,0.87595157,0.71886062,1.88832513,0.00818202,2.11690914,1.56199656,0.95681551
-2.24212106,5.88232539,0.00751737,0.88384339,0.71949012,1.94336422,0.00853530,2.13745705,1.55548976,0.97513799
-2.23611806,5.97563879,0.00748168,0.88869388,0.71764144,2.00364212,0.00889270,2.15153054,1.54258981,0.99112244
-2.23011506,6.06237124,0.00739699,0.89037715,0.71330947,2.06904595,0.00925269,2.15885896,1.52339238,1.00457146
-2.22411206,6.14178561,0.00726504,0.88881765,0.70652033,2.13922096,0.00961330,2.15923163,1.49811004,1.01530540
-2.21810905,6.21301524,0.00708850,0.88398949,0.69732965,2.21356425,0.00997198,2.15250194,1.46706306,1.02316368
-2.21210605,6.27506768,0.00687084,0.87591453,0.68582041,2.29122838,0.01032568,2.13859115,1.43066721,1.02800625
-2.20610305,6.32683791,0.00661624,0.86465972,0.67210049,2.37113516,0.01067084,2.11749187,1.38941912,1.02971545
-2.20010005,6.36713081,0.00632945,0.85033360,0.65629999,2.45199907,0.01100344,2.08927073,1.34388003,1.02819797
-2.19409705,6.39469208,0.00601564,0.83308232,0.63856835,2.53235972,0.01131907,2.05407031,1.29465841,1.02338712
-2.18809405,6.40824635,0.00568026,0.81308522,0.61907149,2.61062195,0.01161300,2.01210989,1.24239223,1.01524513
-2.18209105,6.40654083,0.00532885,0.79055018,0.59798887,2.68510222,0.01188035,1.96368494,1.18773152,1.00376543
-2.17608804,6.38839255,0.00496694,0.76570889,0.57551058,2.75407937,0.01211618,1.90916508,1.13132191,0.98897477
-2.17008504,6.35273686,0.00459986,0.73881207,0.55183454,2.81584777,0.01231565,1.84899045,1.07378948,0.97093491
-2.16408204,6.29867506,0.00423265,0.71012476,0.52716372,2.86877079,0.01247417,1.78366638,1.01572763,0.94974385
-2.15807904,6.22551877,0.00386996,0.67992182,0.50170352,2.91133251,0.01258753,1.71375651,0.95768608,0.92553635
-2.15207604,6.13282903,0.00351592,0.64848353,0.47565919,2.94218569,0.01265209,1.63987423,0.90016225,0.89848360
-2.14607304,6.02044819,0.00317415,0.61609152,0.44923347,2.96019414,0.01266486,1.56267295,0.84359523,0.86879210
-2.14007004,5.88852314,0.00284765,0.58302483,0.42262427,2.96446800,0.01262363,1.48283511,0.78836217,0.83670141
-2.13406703,5.73751873,0.00253883,0.54955640,0.39602252,2.95439063,0.01252707,1.40106054,0.73477707,0.80248113
-2.12806403,5.56822076,0.00224951,0.51594975,0.36961022,2.92963634,0.01237477,1.31805427,0.68309168,0.76642679
-2.12206103,5.38172837,0.00198094,0.48245597,0.34355862,2.89017846,0.01216728,1.23451439,0.63349828,0.72885504
-2.11605803,5.17943617,0.00173383,0.44931114,0.31802659,2.83628763,0.01190613,1.15112015,0.58613399,0.69009812
-2.11005503,4.96300674,0.00150840,0.41673401,0.29315922,2.76852079,0.01159376,1.06852078,0.54108623,0.65049783
-2.10405203,4.73433490,0.00130445,0.38492404,0.26908663,2.68770138,0.01123351,0.98732529,0.49839896,0.61039919
-2.09804902,4.49550488,0.00112142,0.35405993,0.24592308,2.59489205,0.01082951,0.90809357,0.45807934,0.57014406
-2.09204602,4.24874245,0.00095845,0.32429839,0.22376625,2.49136084,0.01038655,0.83132899,0.42010450,0.53006483
-2.08604302,3.99636364,0.00081446,0.29577343,0.20269688,2.37854259,0.00991002,0.75747266,0.38442801,0.49047849
-2.08004002,3.74072216,0.00068819,0.26859599,0.18277867,2.25799706,0.00940573,0.68689944,0.35098599,0.45168127
-2.07403702,3.48415729,0.00057828,0.24285400,0.16405841,2.13136542,0.00887977,0.61991572,0.31970252,0.41394395
-2.06803402,3.22894417,0.00048329,0.21861279,0.14656645,2.00032675,0.00833837,0.55675889,0.29049424,0.37750801
-2.06203102,2.97724800,0.00040178,0.19591588,0.13031739,1.86655607,0.00778778,0.49759845,0.26327418,0.34258268
-2.05602801,2.73108370,0.00033235,0.17478608,0.11531102,1.73168522,0.00723409,0.44253864,0.23795469,0.30934305
-2.05002501,2.49228182,0.00027363,0.15522690,0.10153343,1.59726792,0.00668316,0.39162220,0.21444956,0.27792907
-2.04402201,2.26246187,0.00022434,0.13722419,0.08895836,1.46474964,0.00614049,0.34483539,0.19267540,0.24844557
-2.03801901,2.04301314,0.00018329,0.12074794,0.07754866,1.33544330,0.00561114,0.30211364,0.17255238,0.22096308
-2.03201601,1.83508344,0.00014941,0.10575432,0.06725778,1.21051093,0.00509964,0.26334796,0.15400444,0.19551958
-2.02601301,1.63957542,0.00012174,0.09218770,0.05803144,1.09095157,0.00460999,0.22839164,0.13695919,0.17212277
-2.02001001,1.45715012,0.00009944,0.07998279,0.04980922,0.97759525,0.00414563,0.19706706,0.12134743,0.15075303
-2.01400700,1.28823709,0.00008178,0.06906670,0.04252612,0.87110279,0.00370938,0.16917251,0.10710265,0.13136671
-2.00800400,1.13305021,0.00006818,0.05936102,0.03611414,0.77197085,0.00330356,0.14448877,0.09416046,0.11389971
-2.00200100,0.99160827,0.00005814,0.05078373,0.03050368,0.68054165,0.00292995,0.12278525,0.08245803,0.09827122
-1.99599800,0.86375930,0.00005129,0.04325105,0.02562487,0.59701656,0.00258987,0.10382571,0.07193379,0.08438747
-1.98999500,0.74920752,0.00004738,0.03667904,0.02140870,0.52147276,0.00228425,0.08737337,0.06252710,0.07214537
-1.98399200,0.64754188,0.00004623,0.03098514,0.01778809,0.45388213,0.00201373,0.07319532,0.05417827,0.06143602
-1.97798899,0.55826518,0.00004780,0.02608941,0.01469870,0.39413156,0.00177869,0.06106640,0.04682866,0.05214788
-1.97198599,0.48082284,0.00005210,0.02191566,0.01207961,0.34204377,0.00157940,0.05077223,0.04042095,0.04416973
-1.96598299,0.41463046,0.00005928,0.01839230,0.00987389,0.29739810,0.00141608,0.04211172,0.03489957,0.03739313
-1.95997999,0.35909951,0.00006953,0.01545306,0.00802889,0.25995039,0.00128899,0.03489889,0.03021114,0.03171466
-1.95397699,0.31366053,0.00008317,0.01303750,0.00649655,0.22945159,0.00119854,0.02896410,0.02630505,0.02703761
-1.94797399,0.27778342,0.00010055,0.01109133,0.00523344,0.20566450,0.00114532,0.02415478,0.02313389,0.02327341
-1.94197099,0.25099452,0.00012212,0.00956659,0.00420080,0.18837834,0.00113020,0.02033574,0.02065394,0.02034263
-1.93596798,0.23289020,0.00014841,0.00842166,0.00336441,0.17742089,0.00115439,0.01738898,0.01882552,0.01817557
-1.92996498,0.22314705,0.00017998,0.00762115,0.00269449,0.17266810,0.00121943,0.01521331,0.01761315,0.01671266
-1.92396198,0.22152853,0.00021746,0.00713569,0.00216543,0.17405094,0.00132726,0.01372362,0.01698567,0.01590443
-1.91795898,0.22788832,0.00026150,0.00694158,0.00175560,0.18155980,0.00148021,0.01285001,0.01691611,0.01571131
-1.91195598,0.24217051,0.00031281,0.00702041,0.00144712,0.19524614,0.00168094,0.01253677,0.01738142,0.01610321
-1.90595298,0.26440696,0.00037206,0.00735855,0.00122556,0.21522199,0.00193248,0.01274131,0.01836210,0.01705888
-1.89994997,0.29471207,0.00043997,0.00794662,0.00107979,0.24165712,0.00223809,0.01343303,0.01984167,0.01856517
-1.89394697,0.33327542,0.00051720,0.00877892,0.00100175,0.27477434,0.00260124,0.01459226,0.02180604,0.02061623
