energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.81390695,4.70711293,0.01621584,1.40013434,0.02155135,1.15889470,3.49003231,1.49917786
-5.80790395,4.63114180,0.01694127,1.37646096,0.02104313,1.13807631,3.48000945,1.46982741
-5.80190095,4.55927419,0.01766188,1.35437942,0.02053440,1.11760756,3.47324219,1.44212625
-5.79589795,4.49195026,0.01836617,1.33387531,0.02003188,1.09778773,3.46964379,1.41612227
-5.78989495,4.42930456,0.01904177,1.31483556,0.01954073,1.07885110,3.46887840,1.39177194
-5.78389195,4.37118275,0.01967584,1.29705733,0.01906443,1.06096599,3.47038058,1.36894933
-5.77788894,4.31717355,0.02025540,1.28026133,0.01860494,1.04423762,3.47338726,1.34745953
-5.77188594,4.26665445,0.02076786,1.26410882,0.01816278,1.02871468,3.47698113,1.32705578
-5.76588294,4.21884890,0.02120140,1.24822162,0.01773726,1.01439908,3.48014347,1.30745934
-5.75987994,4.17289207,0.02154553,1.23220412,0.01732683,1.00125833,3.48181422,1.28838132
-5.75387694,4.12790185,0.02179147,1.21566619,0.01692933,0.98923979,3.48095653,1.26954527
-5.74787394,4.08305148,0.02193255,1.19824599,0.01654243,0.97828598,3.47662256,1.25070931
-5.74187094,4.03764001,0.02196461,1.17963151,0.01616391,0.96834997,3.46801758,1.23168688
-5.73586793,3.99115691,0.02188616,1.15957984,0.01579210,0.95941000,3.45455893,1.21236489
-5.72986493,3.94333752,0.02169862,1.13793326,0.01542609,0.95148237,3.43592700,1.19271837
-5.72386193,3.89420628,0.02140629,1.11463135,0.01506610,0.94463198,3.41210538,1.17282088
-5.71785893,3.84410537,0.02101634,1.08971862,0.01471357,0.93897959,3.38340801,1.15285006
-5.71185593,3.79370689,0.02053862,1.06334725,0.01437136,0.93470555,3.35049158,1.13308796
-5.70585293,3.74400784,0.01998539,1.03577482,0.01404375,0.93204946,3.31435200,1.11391596
-5.69984992,3.69630741,0.01937095,1.00735715,0.01373639,0.93130574,3.27630474,1.09580440
-5.69384692,3.65216728,0.01871120,0.97853647,0.01345621,0.93281513,3.23794914,1.07929730
-5.68784392,3.61335630,0.01802318,0.94982559,0.01321114,0.93695227,3.20111773,1.06499255
-5.68184092,3.58178152,0.01732446,0.92178855,0.01300994,0.94411003,3.16781228,1.05351844
-5.67583792,3.55940827,0.01663269,0.89501870,0.01286175,0.95468092,3.14012878,1.04550730
-5.66983492,3.54817243,0.01596498,0.87011502,0.01277583,0.96903651,3.12017401,1.04156738
-5.66383192,3.54988848,0.01533743,0.84765774,0.01276110,0.98750573,3.10997706,1.04225395
-5.65782891,3.56615722,0.01476464,0.82818412,0.01282578,1.01035289,3.11139914,1.04804089
-5.65182591,3.59827699,0.01425928,0.81216547,0.01297695,1.03775657,3.12604530,1.05929394
-5.64582291,3.64716232,0.01383179,0.79998634,0.01322023,1.06979019,3.15518190,1.07624669
-5.63981991,3.71327382,0.01349008,0.79192655,0.01355944,1.10640554,3.19966317,1.09898051
-5.63381691,3.79656252,0.01323939,0.78814696,0.01399633,1.14741978,3.25987040,1.12740927
-5.62781391,3.89643164,0.01308218,0.78867954,0.01453039,1.19250704,3.33566658,1.16126975
-5.62181091,4.01171800,0.01301814,0.79342204,0.01515870,1.24119502,3.42636897,1.20011833
-5.61580790,4.14069455,0.01304429,0.80213761,0.01587592,1.29286706,3.53074124,1.24333431
-5.60980490,4.28109476,0.01315515,0.81445945,0.01667432,1.34676992,3.64700650,1.29013006
-5.60380190,4.43015851,0.01334296,0.82990034,0.01754386,1.40202716,3.77288108,1.33956781
-5.59779890,4.58469843,0.01359800,0.84786665,0.01847245,1.45765792,3.90562871,1.39058262
-5.59179590,4.74118458,0.01390892,0.86767645,0.01944620,1.51260038,4.04213336,1.44201095
-5.58579290,4.89584451,0.01426313,0.88858104,0.02044969,1.56573933,4.17898848,1.49262366
-5.57978989,5.04477499,0.01464720,0.90978901,0.02146643,1.61593671,4.31259936,1.54116241
-5.57378689,5.18406121,0.01504724,0.93049195,0.02247921,1.66206398,4.43929489,1.58637801
-5.56778389,5.30989857,0.01544935,0.94989084,0.02347054,1.70303517,4.55544432,1.62706917
-5.56178089,5.41871235,0.01583997,0.96722200,0.02442308,1.73783919,4.65757439,1.66212016
-5.55577789,5.50727010,0.01620622,0.98178162,0.02532003,1.76557012,4.74248198,1.69053575
-5.54977489,5.57278242,0.01653625,0.99294788,0.02614554,1.78545430,4.80733782,1.71147210
-5.54377189,5.61298781,0.01681947,1.00019976,0.02688505,1.79687315,4.84977687,1.72426211
-5.53776888,5.62621826,0.01704678,1.00313183,0.02752557,1.79938075,4.86797169,1.72843449
-5.53176588,5.61144323,0.01721071,1.00146449,0.02805597,1.79271570,4.86068596,1.72372553
-5.52576288,5.56829037,0.01730552,0.99504926,0.02846710,1.77680675,4.82730613,1.71008331
-5.51975988,5.49704278,0.01732724,0.98386913,0.02875198,1.75177220,4.76785028,1.68766437
-5.51375688,5.39861357,0.01727367,0.96803394,0.02890582,1.71791331,4.68295430,1.65682297
-5.50775388,5.27449937,0.01714428,0.94777134,0.02892606,1.67570214,4.57383659,1.61809377
-5.50175088,5.12671579,0.01694011,0.92341372,0.02881230,1.62576447,4.44224347,1.57216888
-5.49574787,4.95771803,0.01666366,0.89538197,0.02856623,1.56885888,4.29037832,1.51987038
-5.48974487,4.77031095,0.01631868,0.86416686,0.02819150,1.50585282,4.12081809,1.46211978
-5.48374187,4.56755280,0.01591001,0.83030902,0.02769360,1.43769684,3.93642131,1.39990585
-5.47773887,4.35265712,0.01544335,0.79437852,0.02707959,1.36539809,3.74023198,1.33425235
-5.47173587,4.12889696,0.01492508,0.75695489,0.02635801,1.28999413,3.53538356,1.26618697
-5.46573287,3.89951543,0.01436208,0.71860863,0.02553859,1.21252800,3.32500708,1.19671285
-5.45972986,3.66764566,0.01376150,0.67988475,0.02463208,1.13402537,3.11214703,1.12678361
-5.45372686,3.43624291,0.01313060,0.64128903,0.02364999,1.05547440,2.89968785,1.05728285
-5.44772386,3.20803037,0.01247664,0.60327744,0.02260443,0.97780882,2.69029319,0.98900838
-5.44172086,2.98545969,0.01180666,0.56624878,0.02150783,0.90189442,2.48635938,0.92266176
-5.43571786,2.77068624,0.01112746,0.53054075,0.02037279,0.82851910,2.28998350,0.85884263
-5.42971486,2.56555832,0.01044545,0.49642902,0.01921183,0.75838633,2.10294597,0.79804797
-5.42371186,2.37161904,0.00976661,0.46412928,0.01803724,0.69211180,1.92670643,0.74067540
-5.41770885,2.19011901,0.00909642,0.43380152,0.01686089,0.63022296,1.76241155,0.68702993
-5.41170585,2.02203742,0.00843984,0.40555622,0.01569405,0.57316087,1.61091269,0.63733339
-5.40570285,1.86810925,0.00780131,0.37946168,0.01454728,0.52128401,1.47279103,0.59173553
-5.39969985,1.72885601,0.00718472,0.35555205,0.01343025,0.47487346,1.34838793,0.55032598
-5.39369685,1.60461764,0.00659343,0.33383537,0.01235170,0.43413892,1.23783790,0.51314621
-5.38769385,1.49558353,0.00603032,0.31430114,0.01131930,0.39922512,1.14110220,0.48020084
-5.38169085,1.40182079,0.00549775,0.29692710,0.01033961,0.37021830,1.05800090,0.45146751
-5.37568784,1.32329835,0.00499768,0.28168465,0.00941803,0.34715225,0.98824206,0.42690511
-5.36968484,1.25990617,0.00453162,0.26854306,0.00855880,0.33001372,0.93144670,0.40645993
-5.36368184,1.21146888,0.00410074,0.25747208,0.00776498,0.31874707,0.88716890,0.39006967
-5.35767884,1.17775396,0.00370584,0.24844309,0.00703850,0.31325803,0.85491086,0.37766536
-5.35167584,1.15847479,0.00334745,0.24142901,0.00638021,0.31341647,0.83413280,0.36917142
-5.34567284,1.15328924,0.00302585,0.23640295,0.00578990,0.31905841,0.82425848,0.36450403
-5.33966983,1.16179477,0.00274107,0.23333602,0.00526645,0.32998721,0.82467677,0.36356840
-5.33366683,1.18352115,0.00249296,0.23219456,0.00480785,0.34597421,0.83474039,0.36625510
-5.32766383,1.21792184,0.00228120,0.23293698,0.00441137,0.36675893,0.85376276,0.37243613
-5.32166083,1.26436534,0.00210533,0.23551068,0.00407359,0.39204912,0.88101408,0.38196096
-5.31565783,1.32212744,0.00196475,0.23984907,0.00379061,0.42152072,0.91571755,0.39465309
-5.30965483,1.39038531,0.00185874,0.24586918,0.00355807,0.45481813,0.95704681,0.41030726
-5.30365183,1.46821426,0.00178646,0.25346979,0.00337133,0.49155467,1.00412509,0.42868774
-5.29764882,1.55458749,0.00174695,0.26253030,0.00322554,0.53131368,1.05602683,0.44952774
-5.29164582,1.64837933,0.00173912,0.27291050,0.00311576,0.57365009,1.11178208,0.47253001
-5.28564282,1.74837191,0.00176176,0.28445101,0.00303705,0.61809279,1.17038366,0.49736875
-5.27963982,1.85326529,0.00181348,0.29697458,0.00298460,0.66414757,1.23079715,0.52369259
-5.27363682,1.96169066,0.00189273,0.31028814,0.00295372,0.71130090,1.29197340,0.55112866
-5.26763382,2.07222638,0.00199777,0.32418535,0.00294000,0.75902435,1.35286315,0.57928749
-5.26163082,2.18341635,0.00212668,0.33844984,0.00293933,0.80677978,1.41243322,0.60776861
-5.25562781,2.29379021,0.00227731,0.35285870,0.00294791,0.85402508,1.46968374,0.63616666
-5.24962481,2.40188496,0.00244733,0.36718638,0.00296236,0.90022056,1.52366564,0.66407778
-5.24362181,2.50626740,0.00263418,0.38120872,0.00297968,0.94483590,1.57349796,0.69110615
-5.23761881,2.60555708,0.00283513,0.39470709,0.00299730,0.98735748,1.61838422,0.71687050
-5.23161581,2.69844915,0.00304730,0.40747251,0.00301304,1.02729611,1.65762732,0.74101052
-5.22561281,2.78373677,0.00326769,0.41930967,0.00302515,1.06419494,1.69064258,0.76319291
-5.21960980,2.86033272,0.00349322,0.43004080,0.00303227,1.09763749,1.71696834,0.78311720
-5.21360680,2.92728959,0.00372084,0.43950922,0.00303341,1.12725558,1.73627399,0.80052101
-5.20760380,2.98381820,0.00394755,0.44758257,0.00302793,1.15273685,1.74836500,0.81518482
-5.20160080,3.02930367,0.00417049,0.45415562,0.00301550,1.17383180,1.75318500,0.82693604
-5.19559780,3.06331864,0.00438703,0.45915247,0.00299606,1.19035985,1.75081462,0.83565239
-5.18959480,3.08563299,0.00459487,0.46252821,0.00296980,1.20221433,1.74146728,0.84126430
-5.18359180,3.09621947,0.00479205,0.46426982,0.00293711,1.20936589,1.72548187,0.84375638
-5.17758879,3.09525486,0.00497710,0.46439627,0.00289855,1.21186413,1.70331251,0.84316768
-5.17158579,3.08311588,0.00514902,0.46295779,0.00285480,1.20983727,1.67551564,0.83959072
-5.16558279,3.06036992,0.00530740,0.46003424,0.00280664,1.20348954,1.64273464,0.83316917
-5.15957979,3.02776015,0.00545236,0.45573258,0.00275488,1.19309621,1.60568240,0.82409412
-5.15357679,2.98618523,0.00558465,0.45018349,0.00270039,1.17899638,1.56512224,0.81259898
-5.14757379,2.93667402,0.00570554,0.44353722,0.00264399,1.16158350,1.52184771,0.79895301
-5.14157079,2.88035586,0.00581688,0.43595875,0.00258649,1.14129396,1.47666172,0.78345370
-5.13556778,2.81842741,0.00592100,0.42762250,0.00252861,1.11859411,1.43035576,0.76641822
-5.12956478,2.75211717,0.00602067,0.41870673,0.00247100,1.09396616,1.38368972,0.74817413
-5.12356178,2.68264908,0.00611898,0.40938789,0.00241421,1.06789354,1.33737301,0.72904977
-5.11755878,2.61120672,0.00621934,0.39983519,0.00235865,1.04084637,1.29204760,0.70936476
-5.11155578,2.53889957,0.00632532,0.39020556,0.00230462,1.01326759,1.24827358,0.68942088
-5.10555278,2.46673295,0.00644056,0.38063939,0.00225228,0.98556051,1.20651775,0.66949391
-5.09954977,2.39558287,0.00656871,0.37125707,0.00220168,0.95807820,1.16714561,0.64982660
-5.09354677,2.32617703,0.00671329,0.36215666,0.00215274,0.93111530,1.13041709,0.63062331
-5.08754377,2.25908272,0.00687763,0.35341276,0.00210526,0.90490245,1.09648613,0.61204642
-5.08154077,2.19470209,0.00706475,0.34507665,0.00205897,0.87960373,1.06540417,0.59421468
-5.07553777,2.13327497,0.00727732,0.33717762,0.00201354,0.85531696,1.03712723,0.57720365
-5.06953477,2.07488884,0.00751749,0.32972557,0.00196856,0.83207687,1.01152639,0.56104810
-5.06353177,2.01949539,0.00778689,0.32271469,0.00192365,0.80986081,0.98840126,0.54574623
-5.05752876,1.96693260,0.00808651,0.31612799,0.00187839,0.78859666,0.96749563,0.53126554
-5.05152576,1.91695127,0.00841664,0.30994256,0.00183244,0.76817239,0.94851501,0.51754995
-5.04552276,1.86924446,0.00877679,0.30413525,0.00178548,0.74844681,0.93114497,0.50452793
-5.03951976,1.82347846,0.00916567,0.29868855,0.00173728,0.72926094,0.91506988,0.49212106
-5.03351676,1.77932381,0.00958109,0.29359639,0.00168770,0.71044934,0.89999113,0.48025286
-5.02751376,1.73648499,0.01001998,0.28886955,0.00163670,0.69185102,0.88564423,0.46885724
-5.02151076,1.69472745,0.01047835,0.28454053,0.00158434,0.67331938,0.87181419,0.45788642
-5.01550775,1.65390098,0.01095133,0.28066760,0.00153077,0.65473089,0.85834862,0.44731783
-5.00950475,1.61395858,0.01143322,0.27733787,0.00147627,0.63599223,0.84516809,0.43715986
-5.00350175,1.57497020,0.01191758,0.27466917,0.00142119,0.61704566,0.83227350,0.42745608
-4.99749875,1.53713102,0.01239734,0.27281069,0.00136594,0.59787269,0.81975019,0.41828801
-4.99149575,1.50076402,0.01286498,0.27194229,0.00131101,0.57849595,0.80776865,0.40977608
-4.98549275,1.46631704,0.01331274,0.27227239,0.00125694,0.55897940,0.79658186,0.40207897
-4.97948974,1.43435446,0.01373285,0.27403446,0.00120425,0.53942706,0.78651929,0.39539121
-4.97348674,1.40554385,0.01411779,0.27748210,0.00115352,0.51998035,0.77797776,0.38993917
-4.96748374,1.38063816,0.01446059,0.28288284,0.00110527,0.50081441,0.77140939,0.38597550
-4.96148074,1.36045385,0.01475516,0.29051067,0.00106004,0.48213333,0.76730700,0.38377213
-4.95547774,1.34584585,0.01499652,0.30063755,0.00101829,0.46416483,0.76618728,0.38361216
-4.94947474,1.33767980,0.01518116,0.31352399,0.00098046,0.44715432,0.76857230,0.38578058
-4.94347174,1.33680252,0.01530721,0.32940896,0.00094692,0.43135860,0.77496986,0.39055437
-4.93746873,1.34401145,0.01537471,0.34849945,0.00091799,0.41703940,0.78585321,0.39819201
-4.93146573,1.36002409,0.01538572,0.37096000,0.00089391,0.40445683,0.80164097,0.40892283
-4.92546273,1.38544819,0.01534441,0.39690256,0.00087488,0.39386292,0.82267769,0.42293655
-4.91945973,1.42075389,0.01525704,0.42637706,0.00086099,0.38549541,0.84921608,0.44037335
-4.91345673,1.46624878,0.01513192,0.45936323,0.00085231,0.37957182,0.88140130,0.46131489
-4.90745373,1.52205690,0.01497921,0.49576395,0.00084881,0.37628414,0.91925836,0.48577665
-4.90145073,1.58810274,0.01481068,0.53540077,0.00085043,0.37579397,0.96268298,0.51370205
-4.89544772,1.66410126,0.01463939,0.57801179,0.00085705,0.37822868,1.01143673,0.54495865
-4.88944472,1.74955454,0.01447935,0.62325234,0.00086852,0.38367825,1.06514672,0.57933687
-4.88344172,1.84375595,0.01434503,0.67069875,0.00088463,0.39219338,1.12331033,0.61655131
-4.87743872,1.94580203,0.01425094,0.71985516,0.00090519,0.40378461,1.18530489,0.65624507
-4.87143572,2.05461227,0.01421116,0.77016363,0.00093001,0.41842276,1.25040244,0.69799693
-4.86543272,2.16895646,0.01423886,0.82101714,0.00095891,0.43604054,1.31778919,0.74133140
-4.85942971,2.28748910,0.01434587,0.87177543,0.00099180,0.45653551,1.38658907,0.78573149
-4.85342671,2.40878980,0.01454227,0.92178300,0.00102866,0.47977412,1.45589080,0.83065375
-4.84742371,2.53140836,0.01483610,0.97038885,0.00106957,0.50559669,1.52477743,0.87554517
-4.84142071,2.65391281,0.01523307,1.01696713,0.00111480,0.53382330,1.59235723,0.91986129
-4.83541771,2.77493866,0.01573640,1.06093797,0.00116481,0.56426007,1.65779478,0.96308486
-4.82941471,2.89323705,0.01634677,1.10178755,0.00122027,0.59670569,1.72034099,1.00474432
-4.82341171,3.00771989,0.01706232,1.13908664,0.00128213,0.63095779,1.77936061,1.04443111
-4.81740870,3.11749965,0.01787881,1.17250663,0.00135165,0.66681875,1.83435616,1.08181532
-4.81140570,3.22192209,0.01878979,1.20183241,0.00143039,0.70410068,1.88498712,1.11665866
-4.80540270,3.32059000,0.01978691,1.22697140,0.00152027,0.74262916,1.93108336,1.14882425
-4.79939970,3.41337684,0.02086028,1.24795824,0.00162354,0.78224560,1.97265229,1.17828273
-4.79339670,3.50042925,0.02199882,1.26495489,0.00174283,0.82280785,2.00987915,1.20511418
-4.78739370,3.58215813,0.02319069,1.27824594,0.00188107,0.86418917,2.04312031,1.22950587
-4.78139070,3.65921835,0.02442370,1.28822944,0.00204151,0.90627539,2.07288992,1.25174560
-4.77538769,3.73247785,0.02568566,1.29540326,0.00222767,0.94896056,2.09984009,1.27221106
-4.76938469,3.80297714,0.02696472,1.30034780,0.00244328,0.99214107,2.12473556,1.29135539
-4.76338169,3.87188094,0.02824963,1.30370549,0.00269219,1.03570890,2.14842363,1.30968956
-4.75737869,3.94042366,0.02952993,1.30615785,0.00297832,1.07954409,2.17180061,1.32776218
-4.75137569,4.00985113,0.03079600,1.30840113,0.00330557,1.12350708,2.19577597,1.34613748
-4.74537269,4.08136072,0.03203911,1.31112125,0.00367768,1.16743144,2.22123551,1.36537229
-4.73936968,4.15604227,0.03325132,1.31496905,0.00409814,1.21111743,2.24900493,1.38599286
-4.73336668,4.23482209,0.03442531,1.32053658,0.00457007,1.25432684,2.27981505,1.40847227
-4.72736368,4.31841217,0.03555415,1.32833545,0.00509611,1.29677972,2.31426987,1.43320931
-4.72136068,4.40726649,0.03663108,1.33877765,0.00567827,1.33815313,2.35281867,1.46050941
-4.71535768,4.50154597,0.03764923,1.35215967,0.00631782,1.37808225,2.39573282,1.49056843
-4.70935468,4.60109333,0.03860137,1.36865030,0.00701518,1.41616398,2.44308828,1.52345968
-4.70335168,4.70541874,0.03947968,1.38828235,0.00776980,1.45196298,2.49475421,1.55912464
-4.69734867,4.81369668,0.04027566,1.41094874,0.00858005,1.48501988,2.55038805,1.59736776
-4.69134567,4.92477427,0.04098003,1.43640274,0.00944313,1.51486162,2.60943727,1.63785548
-4.68534267,5.03719073,0.04158280,1.46426265,0.01035502,1.54101327,2.67114770,1.68011958
-4.67933967,5.14920741,0.04207342,1.49402054,0.01131041,1.56301101,2.73457831,1.72356480
-4.67333667,5.25884764,0.04244100,1.52505490,0.01230268,1.58041564,2.79862202,1.76748073
-4.66733367,5.36394513,0.04267469,1.55664683,0.01332389,1.59282606,2.86203189,1.81105758
-4.66133067,5.46219971,0.04276409,1.58799939,0.01436484,1.59989221,2.92345230,1.85340549
-4.65532766,5.55123858,0.04269972,1.61825949,0.01541510,1.60132679,2.98145389,1.89357710
-4.64932466,5.62868164,0.04247351,1.64654174,0.01646316,1.59691544,3.03457167,1.93059258
-4.64332166,5.69220871,0.04207929,1.67195365,0.01749656,1.58652483,3.08134498,1.96346651
-4.63731866,5.73962683,0.04151325,1.69362133,0.01850209,1.57010848,3.12035823,1.99123600
-4.63131566,5.76893555,0.04077431,1.71071501,0.01946601,1.54771003,3.15028131,2.01298895
-4.62531266,5.77838817,0.03986438,1.72247353,0.02037434,1.51946405,3.16990822,2.02789175
-4.61930965,5.76654704,0.03878857,1.72822702,0.02121316,1.48559416,3.17819283,2.03521543
-4.61330665,5.73233103,0.03755522,1.72741706,0.02196895,1.44640898,3.17428062,2.03435934
-4.60730365,5.67505362,0.03617576,1.71961352,0.02262894,1.40229578,3.15753514,2.02487155
-4.60130065,5.59445034,0.03466457,1.70452764,0.02318149,1.35371244,3.12755853,2.00646515
-4.59529765,5.49069444,0.03303858,1.68202079,0.02361645,1.30117794,3.08420513,1.97902985
-4.58929465,5.36440040,0.03131682,1.65210863,0.02392548,1.24526176,3.02758783,1.94263847
-4.58329165,5.21661504,0.02951996,1.61496060,0.02410243,1.18657272,2.95807694,1.89754789
-4.57728864,5.04879656,0.02766969,1.57089463,0.02414357,1.12574753,2.87629150,1.84419467
-4.57128564,4.86278238,0.02578811,1.52036753,0.02404782,1.06343946,2.78308352,1.78318528
-4.56528264,4.66074683,0.02389720,1.46396131,0.02381693,1.00030756,2.67951578,1.71528146
-4.55927964,4.44515047,0.02201821,1.40236605,0.02345555,0.93700648,2.56683390,1.64138135
-4.55327664,4.21868276,0.02017117,1.33636003,0.02297125,0.87417729,2.44643393,1.56249703
-4.54727364,3.98420026,0.01837445,1.26678788,0.02237441,0.81243946,2.31982663,1.47972949
-4.54127064,3.74466252,0.01664444,1.19453768,0.02167813,0.75238394,2.18859976,1.39424201
-4.53526763,3.50306787,0.01499527,1.12051769,0.02089794,0.69456743,2.05437978,1.30723279
-4.52926463,3.26239115,0.01343867,1.04563376,0.02005155,0.63950797,1.91879422,1.21990804
-4.52326163,3.02552528,0.01198394,0.97076793,0.01915845,0.58768141,1.78343597,1.13345627
-4.51725863,2.79522818,0.01063792,0.89675914,0.01823953,0.53951907,1.64983060,1.04902457
-4.51125563,2.57407631,0.00940513,0.82438627,0.01731665,0.49540606,1.51940744,0.96769750
-4.50525263,2.36442551,0.00828794,0.75435417,0.01641215,0.45568030,1.39347521,0.89047902
-4.49924962,2.16837970,0.00728678,0.68728277,0.01554838,0.42063199,1.27320254,0.81827768
-4.49324662,1.98776735,0.00640037,0.62369933,0.01474726,0.39050334,1.15960340,0.75189516
-4.48724362,1.82412537,0.00562601,0.56403390,0.01402975,0.36548838,1.05352771,0.69201795
-4.48124062,1.67868989,0.00495982,0.50861775,0.01341546,0.34573273,0.95565646,0.63921205
-4.47523762,1.55239306,0.00439704,0.45768448,0.01292221,0.33133324,0.86650128,0.59392018
-4.46923462,1.44586499,0.00393221,0.41137356,0.01256559,0.32233733,0.78640769,0.55646118
-4.46323162,1.35943979,0.00355945,0.36973592,0.01235868,0.31874219,0.71556164,0.52703122
-4.45722861,1.29316492,0.00327261,0.33274103,0.01231164,0.32049374,0.65399848,0.50570622
-4.45122561,1.24681306,0.00306542,0.30028540,0.01243151,0.32748550,0.60161401,0.49244533
-4.44522261,1.21989585,0.00293163,0.27220179,0.01272189,0.33955764,0.55817690,0.48709513
-4.43921961,1.21167927,0.00286508,0.24826899,0.01318282,0.35649623,0.52334207,0.48939434
-4.43321661,1.22120040,0.00285978,0.22822185,0.01381062,0.37803311,0.49666468,0.49897918
-4.42721361,1.24728567,0.00290989,0.21176127,0.01459782,0.40384657,0.47761434,0.51538919
-4.42121061,1.28857091,0.00300983,0.19856397,0.01553321,0.43356316,0.46558947,0.53807395
-4.41520760,1.34352339,0.00315416,0.18829187,0.01660190,0.46676078,0.45993169,0.56640074
-4.40920460,1.41046647,0.00333766,0.18060094,0.01778555,0.50297348,0.45994003,0.59966339
-4.40320160,1.48760701,0.00355528,0.17514950,0.01906260,0.54169787,0.46488515,0.63709273
-4.39719860,1.57306591,0.00380212,0.17160576,0.02040870,0.58240136,0.47402343,0.67786869
-4.39119560,1.66491180,0.00407342,0.16965464,0.02179720,0.62453218,0.48661091,0.72113409
-4.38519260,1.76119767,0.00436454,0.16900373,0.02319972,0.66753091,0.50191703,0.76601043
-4.37918959,1.85999998,0.00467101,0.16938838,0.02458682,0.71084344,0.51923806,0.81161512
-4.37318659,1.95945945,0.00498846,0.17057584,0.02592879,0.75393474,0.53790998,0.85708012
-4.36718359,2.05782236,0.00531275,0.17236839,0.02719639,0.79630309,0.55732061,0.90157144
-4.36118059,2.15348106,0.00563989,0.17460531,0.02836171,0.83749412,0.57692057,0.94430886
-4.35517759,2.24501217,0.00596619,0.17716383,0.02939903,0.87711406,0.59623290,0.98458517
-4.34917459,2.33121056,0.00628822,0.17995885,0.03028552,0.91484139,0.61486071,1.02178414
-4.34317159,2.41111767,0.00660293,0.18294144,0.03100205,0.95043636,0.63249273,1.05539634
-4.33716858,2.48404235,0.00690765,0.18609626,0.03153378,0.98374772,0.64890621,1.08503209
-4.33116558,2.54957292,0.00720018,0.18943776,0.03187065,1.01471610,0.66396711,1.11043062
-4.32516258,2.60757939,0.00747880,0.19300541,0.03200776,1.04337372,0.67762718,1.13146509
-4.31915958,2.65820518,0.00774229,0.19685800,0.03194552,1.06984014,0.68991817,1.14814285
-4.31315658,2.70184810,0.00798997,0.20106723,0.03168965,1.09431414,0.70094293,1.16060085
-4.30715358,2.73913126,0.00822168,0.20571077,0.03125101,1.11706180,0.71086402,1.16909613
