energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.15957979,2.18720764,0.05729741,0.22303953,1.14889949,0.00000000,1.29339736,0.31102406
-5.15357679,2.15574183,0.05963468,0.21895660,1.13429882,0.00000000,1.27694072,0.30731951
-5.14757379,2.12094949,0.06193138,0.21467597,1.11771896,0.00000000,1.25914557,0.30307723
-5.14157079,2.08367682,0.06416043,0.21032651,1.09952871,0.00000000,1.24055332,0.29842188
-5.13556778,2.04477233,0.06629193,0.20603257,1.08010769,0.00000000,1.22170236,0.29347843
-5.12956478,2.00507201,0.06829368,0.20191205,1.05983966,0.00000000,1.20312155,0.28836964
-5.12356178,1.96538816,0.07013195,0.19807511,1.03910687,0.00000000,1.18532621,0.28321417
-5.11755878,1.92650172,0.07177241,0.19462359,1.01828582,0.00000000,1.16881638,0.27812530
-5.11155578,1.88915814,0.07318115,0.19165096,0.99774432,0.00000000,1.15407693,0.27321013
-5.10555278,1.85406598,0.07432593,0.18924279,0.97783964,0.00000000,1.14157895,0.26856932
-5.09954977,1.82189753,0.07517730,0.18747744,0.95891753,0.00000000,1.13178153,0.26429722
-5.09354677,1.79329027,0.07570987,0.18642683,0.94131155,0.00000000,1.12513318,0.26048212
-5.08754377,1.76884798,0.07590339,0.18615714,0.92534248,0.00000000,1.12207187,0.25720659
-5.08154077,1.74914039,0.07574372,0.18672907,0.91131695,0.00000000,1.12302281,0.25454760
-5.07553777,1.73470017,0.07522360,0.18819778,0.89952514,0.00000000,1.12839347,0.25257639
-5.06953477,1.72601640,0.07434320,0.19061209,0.89023701,0.00000000,1.13856505,0.25135780
-5.06353177,1.72352416,0.07311031,0.19401307,0.88369680,0.00000000,1.15388049,0.25094904
-5.05752876,1.72758990,0.07154030,0.19843201,0.88011582,0.00000000,1.17462902,0.25139799
-5.05152576,1.73849310,0.06965572,0.20388774,0.87966356,0.00000000,1.20102767,0.25274079
-5.04552276,1.75640489,0.06748563,0.21038349,0.88245759,0.00000000,1.23320083,0.25499915
-5.03951976,1.78136487,0.06506464,0.21790355,0.88855263,0.00000000,1.27115866,0.25817719
-5.03351676,1.81325780,0.06243179,0.22640985,0.89792953,0.00000000,1.31477611,0.26225839
-5.02751376,1.85179180,0.05962918,0.23583888,0.91048519,0.00000000,1.36377375,0.26720263
-5.02151076,1.89648020,0.05670060,0.24609909,0.92602390,0.00000000,1.41770235,0.27294367
-5.01550775,1.94662886,0.05369009,0.25706919,0.94425145,0.00000000,1.47593255,0.27938744
-5.00950475,2.00133069,0.05064052,0.26859750,0.96477241,0.00000000,1.53765110,0.28641125
-5.00350175,2.05946898,0.04759238,0.28050266,0.98709160,0.00000000,1.60186479,0.29386421
-4.99749875,2.11973034,0.04458261,0.29257566,1.01061992,0.00000000,1.66741267,0.30156897
-4.99149575,2.18062771,0.04164375,0.30458350,1.03468498,0.00000000,1.73298698,0.30932486
-4.98549275,2.24053341,0.03880328,0.31627417,1.05854623,0.00000000,1.79716241,0.31691240
-4.97948974,2.29772117,0.03608321,0.32738303,1.08141451,0.00000000,1.85843294,0.32409903
-4.97348674,2.35041591,0.03349993,0.33764023,1.10247496,0.00000000,1.91525496,0.33064592
-4.96748374,2.39684905,0.03106438,0.34677894,1.12091279,0.00000000,1.96609508,0.33631559
-4.96148074,2.43531712,0.02878230,0.35454406,1.13594044,0.00000000,2.00948030,0.34087986
-4.95547774,2.46424083,0.02665477,0.36070090,1.14682507,0.00000000,2.04404854,0.34412796
-4.94947474,2.48222165,0.02467887,0.36504348,1.15291491,0.00000000,2.06859688,0.34587422
-4.94347174,2.48809328,0.02284837,0.36740207,1.15366330,0.00000000,2.08212522,0.34596505
-4.93746873,2.48096524,0.02115455,0.36764949,1.14864910,0.00000000,2.08387335,0.34428486
-4.93146573,2.46025645,0.01958701,0.36570597,1.13759244,0.00000000,2.07334932,0.34076051
-4.92546273,2.42571711,0.01813436,0.36154219,1.12036517,0.00000000,2.05034788,0.33536417
-4.91945973,2.37743786,0.01678492,0.35518047,1.09699530,0.00000000,2.01495816,0.32811446
-4.91345673,2.31584569,0.01552734,0.34669400,1.06766541,0.00000000,1.96756003,0.31907570
-4.90745373,2.24168725,0.01435103,0.33620417,1.03270520,0.00000000,1.90880973,0.30835549
-4.90145073,2.15600012,0.01324650,0.32387613,0.99257844,0.00000000,1.83961532,0.29610058
-4.89544772,2.06007404,0.01220563,0.30991285,0.94786529,0.00000000,1.76110349,0.28249147
-4.88944472,1.95540390,0.01122175,0.29454795,0.89924079,0.00000000,1.67457927,0.26773582
-4.88344172,1.84363690,0.01028963,0.27803772,0.84745066,0.00000000,1.58148083,0.25206115
-4.87743872,1.72651668,0.00940547,0.26065264,0.79328568,0.00000000,1.48333146,0.23570717
-4.87143572,1.60582673,0.00856668,0.24266881,0.73755569,0.00000000,1.38169096,0.21891801
-4.86543272,1.48333584,0.00777171,0.22435969,0.68106462,0.00000000,1.27810857,0.20193477
-4.85942971,1.36074772,0.00701985,0.20598848,0.62458730,0.00000000,1.17407946,0.18498876
-4.85342671,1.23965664,0.00631096,0.18780138,0.56884917,0.00000000,1.07100614,0.16829552
-4.84742371,1.12151067,0.00564527,0.17002201,0.51450943,0.00000000,0.97016643,0.15204990
-4.84142071,1.00758332,0.00502317,0.15284708,0.46214809,0.00000000,0.87268845,0.13642245
-4.83541771,0.89895418,0.00444499,0.13644336,0.41225713,0.00000000,0.77953334,0.12155684
-4.82941471,0.79649847,0.00391092,0.12094608,0.36523587,0.00000000,0.69148556,0.10756876
-4.82341171,0.70088515,0.00342085,0.10645853,0.32139015,0.00000000,0.60915059,0.09454575
-4.81740870,0.61258264,0.00297431,0.09305281,0.28093524,0.00000000,0.53295916,0.08254826
-4.81140570,0.53187131,0.00257045,0.08077164,0.24400163,0.00000000,0.46317738,0.07161155
-4.80540270,0.45886130,0.00220805,0.06963088,0.21064352,0.00000000,0.39992144,0.06174824
-4.79939970,0.39351433,0.00188550,0.05962275,0.18084900,0.00000000,0.34317600,0.05295153
-4.79339670,0.33566824,0.00160090,0.05071940,0.15455162,0.00000000,0.29281478,0.04519864
-4.78739370,0.28506282,0.00135208,0.04287664,0.13164244,0.00000000,0.24862257,0.03845449
-4.78139070,0.24136569,0.00113670,0.03603776,0.11198224,0.00000000,0.21031728,0.03267535
-4.77538769,0.20419739,0.00095231,0.03013720,0.09541319,0.00000000,0.17757142,0.02781229
-4.76938469,0.17315447,0.00079642,0.02510391,0.08176975,0.00000000,0.15003195,0.02381444
-4.76338169,0.14783013,0.00066658,0.02086445,0.07088827,0.00000000,0.12733812,0.02063180
-4.75737869,0.12783187,0.00056045,0.01734556,0.06261516,0.00000000,0.10913684,0.01821764
-4.75137569,0.11279567,0.00047581,0.01447635,0.05681345,0.00000000,0.09509512,0.01653044
-4.74537269,0.10239669,0.00041064,0.01219002,0.05336756,0.00000000,0.08490968,0.01553520
-4.73936968,0.09635646,0.00036312,0.01042505,0.05218629,0.00000000,0.07831348,0.01520437
-4.73336668,0.09444641,0.00033166,0.00912602,0.05320406,0.00000000,0.07507939,0.01551812
-4.72736368,0.09648824,0.00031490,0.00824399,0.05638038,0.00000000,0.07502112,0.01646415
-4.72136068,0.10235108,0.00031169,0.00773659,0.06169770,0.00000000,0.07799157,0.01803706
-4.71535768,0.11194594,0.00032110,0.00756768,0.06915779,0.00000000,0.08387892,0.02023725
-4.70935468,0.12521773,0.00034235,0.00770690,0.07877674,0.00000000,0.09260071,0.02306939
-4.70335168,0.14213526,0.00037482,0.00812894,0.09057885,0.00000000,0.10409636,0.02654062
-4.69734867,0.16267966,0.00041800,0.00881270,0.10458963,0.00000000,0.11831831,0.03065851
-4.69134567,0.18683177,0.00047145,0.00974032,0.12082817,0.00000000,0.13522242,0.03542873
-4.68534267,0.21455901,0.00053475,0.01089624,0.13929918,0.00000000,0.15475776,0.04085277
-4.67933967,0.24580224,0.00060745,0.01226619,0.15998509,0.00000000,0.17685652,0.04692556
-4.67333667,0.28046338,0.00068909,0.01383625,0.18283851,0.00000000,0.20142428,0.05363330
-4.66733367,0.31839415,0.00077907,0.01559202,0.20777550,0.00000000,0.22833123,0.06095145
-4.66133067,0.35938685,0.00087669,0.01751787,0.23466999,0.00000000,0.25740471,0.06884310
-4.65532766,0.40316743,0.00098113,0.01959638,0.26334975,0.00000000,0.28842363,0.07725778
-4.64932466,0.44939170,0.00109136,0.02180791,0.29359423,0.00000000,0.32111498,0.08613086
-4.64332166,0.49764479,0.00120622,0.02413043,0.32513457,0.00000000,0.35515294,0.09538354
-4.63731866,0.54744440,0.00132437,0.02653951,0.35765593,0.00000000,0.39016069,0.10492354
-4.63131566,0.59824783,0.00144433,0.02900852,0.39080233,0.00000000,0.42571515,0.11464653
-4.62531266,0.64946281,0.00156449,0.03150908,0.42418389,0.00000000,0.46135458,0.12443829
-4.61930965,0.70046185,0.00168315,0.03401166,0.45738632,0.00000000,0.49658883,0.13417748
-4.61330665,0.75059965,0.00179856,0.03648634,0.48998246,0.00000000,0.53091218,0.14373904
-4.60730365,0.79923299,0.00190896,0.03890375,0.52154535,0.00000000,0.56381801,0.15299804
-4.60130065,0.84574203,0.00201268,0.04123597,0.55166234,0.00000000,0.59481497,0.16183380
-4.59529765,0.88955239,0.00210815,0.04345762,0.57994957,0.00000000,0.62344388,0.17013418
-4.58929465,0.93015651,0.00219397,0.04554676,0.60606618,0.00000000,0.64929451,0.17779971
-4.58329165,0.96713354,0.00226900,0.04748584,0.62972744,0.00000000,0.67202152,0.18474742
-4.57728864,1.00016631,0.00233238,0.04926238,0.65071612,0.00000000,0.69135879,0.19091418
-4.57128564,1.02905475,0.00238358,0.05086957,0.66889154,0.00000000,0.70713122,0.19625926
-4.56528264,1.05372449,0.00242247,0.05230655,0.68419554,0.00000000,0.71926346,0.20076607
-4.55927964,1.07423045,0.00244932,0.05357846,0.69665517,0.00000000,0.72778498,0.20444285
-4.55327664,1.09075473,0.00246482,0.05469618,0.70638180,0.00000000,0.73283113,0.20732234
-4.54727364,1.10359902,0.00247012,0.05567585,0.71356658,0.00000000,0.73464011,0.20946030
-4.54127064,1.11317162,0.00246676,0.05653804,0.71847250,0.00000000,0.73354566,0.21093312
-4.53526763,1.11996981,0.00245673,0.05730672,0.72142332,0.00000000,0.72996610,0.21183436
-4.52926463,1.12455844,0.00244240,0.05800811,0.72279012,0.00000000,0.72438985,0.21227076
-4.52326163,1.12754574,0.00242650,0.05866928,0.72297596,0.00000000,0.71735825,0.21235749
-4.51725863,1.12955782,0.00241211,0.05931682,0.72239959,0.00000000,0.70944651,0.21221332
-4.51125563,1.13121314,0.00240258,0.05997543,0.72147916,0.00000000,0.70124348,0.21195567
-4.50525263,1.13309835,0.00240157,0.06066670,0.72061667,0.00000000,0.69333142,0.21169592
-4.49924962,1.13574684,0.00241292,0.06140799,0.72018403,0.00000000,0.68626650,0.21153529
-4.49324662,1.13962116,0.00244071,0.06221153,0.72051158,0.00000000,0.68056101,0.21156140
-4.48724362,1.14510012,0.00248920,0.06308389,0.72187947,0.00000000,0.67666806,0.21184577
-4.48124062,1.15247128,0.00256278,0.06402568,0.72451239,0.00000000,0.67496921,0.21244229
-4.47523762,1.16192899,0.00266599,0.06503159,0.72857776,0.00000000,0.67576580,0.21338686
-4.46923462,1.17357797,0.00280346,0.06609082,0.73418736,0.00000000,0.67927389,0.21469799
-4.46323162,1.18744188,0.00297991,0.06718772,0.74140203,0.00000000,0.68562298,0.21637852
-4.45722861,1.20347611,0.00320010,0.06830278,0.75023905,0.00000000,0.69485843,0.21841802
-4.45122561,1.22158385,0.00346873,0.06941380,0.76068147,0.00000000,0.70694706,0.22079594
-4.44522261,1.24163398,0.00379044,0.07049718,0.77268854,0.00000000,0.72178542,0.22348512
-4.43921961,1.26347957,0.00416966,0.07152927,0.78620651,0.00000000,0.73921024,0.22645543
-4.43321661,1.28697540,0.00461052,0.07248782,0.80117879,0.00000000,0.75901008,0.22967728
-4.42721361,1.31199333,0.00511670,0.07335313,0.81755465,0.00000000,0.78093757,0.23312474
-4.42121061,1.33843413,0.00569123,0.07410926,0.83529574,0.00000000,0.80472140,0.23677799
-4.41520760,1.36623493,0.00633637,0.07474485,0.85437983,0.00000000,0.83007732,0.24062499
-4.40920460,1.39537156,0.00705332,0.07525371,0.87480134,0.00000000,0.85671756,0.24466217
-4.40320160,1.42585546,0.00784208,0.07563518,0.89656860,0.00000000,0.88435819,0.24889409
-4.39719860,1.45772529,0.00870119,0.07589405,0.91969771,0.00000000,0.91272409,0.25333206
-4.39119560,1.49103370,0.00962756,0.07604026,0.94420361,0.00000000,0.94155137,0.25799187
-4.38519260,1.52583000,0.01061630,0.07608828,0.97008866,0.00000000,0.97058737,0.26289069
-4.37918959,1.56214002,0.01166056,0.07605624,0.99732963,0.00000000,0.99958843,0.26804331
-4.37318659,1.59994452,0.01275149,0.07596488,1.02586408,0.00000000,1.02831597,0.27345821
-4.36718359,1.63915767,0.01387822,0.07583643,1.05557696,0.00000000,1.05653123,0.27913339
-4.36118059,1.67960744,0.01502792,0.07569343,1.08628868,0.00000000,1.08398965,0.28505265
-4.35517759,1.72101932,0.01618593,0.07555756,1.11774565,0.00000000,1.11043534,0.29118228
-4.34917459,1.76300508,0.01733606,0.07544871,1.14961410,0.00000000,1.13559661,0.29746868
-4.34317159,1.80505756,0.01846082,0.07538415,1.18147816,0.00000000,1.15918308,0.30383707
-4.33716858,1.84655271,0.01954190,0.07537804,1.21284251,0.00000000,1.18088504,0.31019137
-4.33116558,1.88675906,0.02056057,0.07544124,1.24314009,0.00000000,1.20037545,0.31641553
-4.32516258,1.92485492,0.02149825,0.07558147,1.27174466,0.00000000,1.21731490,0.32237622
-4.31915958,1.95995273,0.02233701,0.07580384,1.29798797,0.00000000,1.23135942,0.32792675
-4.31315658,1.99112973,0.02306016,0.07611171,1.32118091,0.00000000,1.24217108,0.33291230
-4.30715358,2.01746357,0.02365278,0.07650784,1.34063768,0.00000000,1.24943083,0.33717597
