energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.18459230,5.79380098,-4.74202207,0.30653669,-0.33560690,3.78686230,-3.93823954,0.12306144,-0.10686046,1.55822532,-0.16509501,0.00101710,-0.00465874,0.03563208,-0.12358540,0.00650806,-0.01024851,0.24874557,-0.32640898
-3.17858929,5.77902611,-4.74402573,0.30624647,-0.33455747,3.79166352,-3.94161202,0.12212536,-0.10892785,1.53739104,-0.16223970,0.00111314,-0.00475416,0.03502245,-0.12199793,0.00665833,-0.01048439,0.24863986,-0.32673426
-3.17258629,5.78045135,-4.74642089,0.30697652,-0.33376360,3.80655376,-3.94516605,0.12140534,-0.11094244,1.52144792,-0.15955052,0.00122092,-0.00484478,0.03446062,-0.12045387,0.00685262,-0.01071337,0.24909805,-0.32702356
-3.16658329,5.79867256,-4.75028705,0.30880718,-0.33329074,3.83202017,-3.94995835,0.12092561,-0.11287790,1.51042851,-0.15703804,0.00134035,-0.00492736,0.03395563,-0.11892972,0.00709048,-0.01092893,0.25015755,-0.32726927
-3.16058029,5.83377761,-4.75666232,0.31179131,-0.33320365,3.86822252,-3.95700306,0.12070231,-0.11470942,1.50422408,-0.15471114,0.00147115,-0.00499870,0.03351400,-0.11740152,0.00737030,-0.01112494,0.25183555,-0.32746692
-3.15457729,5.88533472,-4.76653132,0.31595193,-0.33356642,3.91497654,-3.96725542,0.12074313,-0.11641481,1.50259199,-0.15257803,0.00161284,-0.00505583,0.03313966,-0.11584662,0.00768929,-0.01129589,0.25412750,-0.32761718
-3.14857429,5.95239942,-4.78081601,0.32128090,-0.33444243,3.97175004,-3.98159860,0.12104719,-0.11797546,1.50516761,-0.15064731,0.00176470,-0.00509607,0.03283412,-0.11424553,0.00804351,-0.01143717,0.25700647,-0.32772772
-3.14257129,6.03354051,-4.80036911,0.32773870,-0.33589432,4.03767220,-4.00083362,0.12160527,-0.11937709,1.51148023,-0.14892899,0.00192580,-0.00511719,0.03259658,-0.11258352,0.00842796,-0.01154522,0.26042333,-0.32781471
-3.13656828,6.12688453,-4.82596938,0.33525549,-0.33798382,4.11155641,-4.02567193,0.12240046,-0.12061031,1.52097239,-0.14743525,0.00209495,-0.00511745,0.03242424,-0.11085210,0.00883662,-0.01161774,0.26430786,-0.32790383
-3.13056528,6.23017740,-4.85831809,0.34373320,-0.34077129,4.19193581,-4.05673015,0.12340900,-0.12167092,1.53302191,-0.14618111,0.00227073,-0.00509567,0.03231270,-0.10905011,0.00926268,-0.01165374,0.26857072,-0.32803074
-3.12456228,6.34086099,-4.89803569,0.35304886,-0.34431515,4.27711064,-4.09452635,0.12460154,-0.12255991,1.54696555,-0.14518480,0.00245148,-0.00505131,0.03225633,-0.10718455,0.00969864,-0.01165369,0.27310626,-0.32824094
-3.11855928,6.45616181,-4.94565801,0.36305884,-0.34867086,4.36520540,-4.13947712,0.12594456,-0.12328320,1.56212374,-0.14446778,0.00263531,-0.00498442,0.03224872,-0.10527092,0.01013663,-0.01161946,0.27779611,-0.32858894
-3.11255628,6.57318813,-5.00163125,0.37360396,-0.35388972,4.45423364,-4.19189497,0.12740195,-0.12385113,1.57782503,-0.14405457,0.00282012,-0.00489568,0.03228318,-0.10333321,0.01056858,-0.01155432,0.28251327,-0.32913679
-3.10655328,6.68903173,-5.06630519,0.38451525,-0.36001723,4.54216753,-4.25198526,0.12893678,-0.12427771,1.59342964,-0.14397211,0.00300367,-0.00478638,0.03235316,-0.10140338,0.01098650,-0.01146280,0.28712675,-0.32995202
-3.10055028,6.80086971,-5.13992434,0.39562006,-0.36709122,4.62700922,-4.31984244,0.13051300,-0.12457967,1.60835099,-0.14424889,0.00318354,-0.00465829,0.03245267,-0.09952054,0.01138280,-0.01135058,0.29150637,-0.33110503
-3.09454727,6.90606203,-5.22261689,0.40674828,-0.37513977,4.70686068,-4.39544521,0.13209714,-0.12477542,1.62207460,-0.14491385,0.00335725,-0.00451367,0.03257661,-0.09772957,0.01175047,-0.01122428,0.29552760,-0.33266604
-3.08854427,7.00224060,-5.31438181,0.41773849,-0.38417883,4.77998894,-4.47865062,0.13365983,-0.12488395,1.63417350,-0.14599493,0.00352227,-0.00435516,0.03272108,-0.09607961,0.01208343,-0.01109120,0.29907628,-0.33470180
-3.08254127,7.08738579,-5.41507431,0.42844348,-0.39420996,4.84488359,-4.56918721,0.13517710,-0.12492365,1.64431978,-0.14751755,0.00367609,-0.00418564,0.03288360,-0.09462216,0.01237666,-0.01095912,0.30205281,-0.33727214
-3.07653827,7.15988729,-5.52439060,0.43873528,-0.40521792,4.90030408,-4.66664756,0.13663143,-0.12491131,1.65229188,-0.14950293,0.00381632,-0.00400818,0.03306317,-0.09340899,0.01262645,-0.01083601,0.30437584,-0.34042651
-3.07053527,7.21858641,-5.64185269,0.44850905,-0.41716855,4.94531450,-4.77048075,0.13801237,-0.12486122,1.65797738,-0.15196646,0.00394067,-0.00382592,0.03326030,-0.09249011,0.01283051,-0.01072975,0.30598517,-0.34420081
-3.06453227,7.26279856,-5.76679431,0.45768600,-0.43000689,4.97930452,-4.87998542,0.13931688,-0.12478435,1.66137144,-0.15491606,0.00404712,-0.00364196,0.03347698,-0.09191155,0.01298806,-0.01064788,0.30684371,-0.34861450
-3.05852926,7.29231484,-5.89834910,0.46621486,-0.44365567,5.00199569,-4.99430423,0.14054919,-0.12468787,1.66257104,-0.15835073,0.00413391,-0.00345929,0.03371644,-0.09171343,0.01309987,-0.01059737,0.30693851,-0.35366818
-3.05252626,7.30738345,-6.03544227,0.47407223,-0.45801439,5.01343318,-5.11242051,0.14172027,-0.12457481,1.66176542,-0.16225933,0.00419962,-0.00328069,0.03398299,-0.09192804,0.01316825,-0.01058441,0.30628067,-0.35934183
-3.04652326,7.30867213,-6.17678674,0.48126136,-0.47295896,5.01396370,-5.23315800,0.14284701,-0.12444399,1.65922321,-0.16661963,0.00424326,-0.00310865,0.03428164,-0.09257835,0.01319695,-0.01061421,0.30490433,-0.36559371
-3.04052026,7.29721412,-6.32088487,0.48780981,-0.48834204,5.00420119,-5.35518440,0.14395095,-0.12429017,1.65527698,-0.17139768,0.00426424,-0.00294536,0.03461779,-0.09367670,0.01319103,-0.01069090,0.30286465,-0.37236000
-3.03451726,7.27434057,-6.46603656,0.49376588,-0.50399412,4.98498249,-5.47701959,0.14505687,-0.12410440,1.65030583,-0.17654762,0.00426249,-0.00279261,0.03499685,-0.09522401,0.01315669,-0.01081741,0.30023491,-0.37955522
-3.02851426,7.24160338,-6.61035436,0.49919414,-0.51972538,4.95731553,-5.59704883,0.14619113,-0.12387457,1.64471695,-0.18201185,0.00423840,-0.00265182,0.03542382,-0.09720930,0.01310105,-0.01099543,0.29710298,-0.38707343
-3.02251126,7.20069242,-6.75178586,0.50417022,-0.53532831,4.92232298,-5.71354144,0.14737993,-0.12358604,1.63892674,-0.18772164,0.00419285,-0.00252402,0.03590291,-0.09960963,0.01303191,-0.01122538,0.29356721,-0.39479013
-3.01650825,7.15335141,-6.88814339,0.50877519,-0.55058100,4.88118470,-5.82467505,0.14864756,-0.12322243,1.63334244,-0.19359810,0.00412723,-0.00240982,0.03643721,-0.10239053,0.01295750,-0.01150646,0.28973207,-0.40256485
-3.01050525,7.10129675,-7.01714070,0.51308981,-0.56525114,4.83508169,-5.92856514,0.15001476,-0.12276638,1.62834482,-0.19955361,0.00404336,-0.00230949,0.03702832,-0.10550679,0.01288619,-0.01183671,0.28570363,-0.41024426
-3.00450225,7.04614297,-7.13643593,0.51718904,-0.57910057,4.78514461,-6.02329950,0.15149728,-0.12220038,1.62427270,-0.20549345,0.00394348,-0.00222293,0.03767612,-0.10890350,0.01282623,-0.01221305,0.28158525,-0.41766584
-2.99849925,6.98933821,-7.24367980,0.52113692,-0.59189022,4.73240919,-6.10697683,0.15310461,-0.12150751,1.62140964,-0.21131782,0.00383019,-0.00214972,0.03837860,-0.11251756,0.01278550,-0.01263144,0.27747347,-0.42466179
-2.99249625,6.93211229,-7.33656772,0.52498234,-0.60338539,4.67778043,-6.17774845,0.15483914,-0.12067209,1.61997335,-0.21692401,0.00370638,-0.00208919,0.03913171,-0.11627928,0.01277127,-0.01308696,0.27345457,-0.43106320
-2.98649325,6.87543913,-7.41289421,0.52875574,-0.61336115,4.62200687,-6.23386187,0.15669558,-0.11968033,1.62010799,-0.22220871,0.00357514,-0.00204042,0.03992934,-0.12011421,0.01279001,-0.01357390,0.26960165,-0.43670431
-2.98049025,6.82001462,-7.47060773,0.53246695,-0.62160769,4.56566559,-6.27370470,0.15866084,-0.11852073,1.62187959,-0.22707038,0.00343970,-0.00200231,0.04076341,-0.12394504,0.01284720,-0.01408595,0.26597257,-0.44142669
-2.97448724,6.76624975,-7.50786406,0.53610437,-0.62793547,4.50915788,-6.29584744,0.16071427,-0.11718443,1.62527448,-0.23141157,0.00330335,-0.00197363,0.04162402,-0.12769351,0.01294722,-0.01461625,0.26260871,-0.44508322
-2.96848424,6.71427856,-7.52307622,0.53963542,-0.63218002,4.45271499,-6.29908334,0.16282830,-0.11566543,1.63020083,-0.23514117,0.00316931,-0.00195302,0.04249964,-0.13128229,0.01309323,-0.01515754,0.25953456,-0.44754175
-2.96248124,6.66397923,-7.51495887,0.54300826,-0.63420616,4.39641277,-6.28246376,0.16496940,-0.11396067,1.63649294,-0.23817649,0.00304070,-0.00193910,0.04337749,-0.13463672,0.01328713,-0.01570224,0.25675823,-0.44868844
-2.95647824,6.61500648,-7.48256566,0.54615465,-0.63391156,4.34019363,-6.24532767,0.16709936,-0.11206999,1.64391813,-0.24044508,0.00292042,-0.00193044,0.04424384,-0.13768645,0.01352954,-0.01624254,0.25427268,-0.44843041
-2.95047524,6.56683269,-7.42531768,0.54899386,-0.63122949,4.28389400,-6.18732368,0.16917680,-0.10999600,1.65218584,-0.24188626,0.00281110,-0.00192562,0.04508451,-0.14036680,0.01381983,-0.01677050,0.25205764,-0.44669804
-2.94447224,6.51879518,-7.34302219,0.55143732,-0.62613073,4.22727513,-6.10842390,0.17115882,-0.10774392,1.66095864,-0.24245242,0.00271502,-0.00192325,0.04588528,-0.14261999,0.01415618,-0.01727813,0.25008208,-0.44344640
-2.93846923,6.47014676,-7.23588053,0.55339374,-0.61862447,4.17005538,-6.00892872,0.17300274,-0.10532133,1.66986460,-0.24210984,0.00263409,-0.00192202,0.04663240,-0.14439606,0.01453566,-0.01775745,0.24830711,-0.43865624
-2.93246623,6.42010705,-7.10448511,0.55477448,-0.60875828,4.11194195,-5.88946234,0.17466784,-0.10273784,1.67851074,-0.24083927,0.00256978,-0.00192068,0.04731308,-0.14565363,0.01495438,-0.01820064,0.24668897,-0.43233418
-2.92646323,6.36791178,-6.94980556,0.55549883,-0.59661715,4.05266029,-5.75095912,0.17611702,-0.10000487,1.68649703,-0.23863608,0.00252309,-0.00191810,0.04791593,-0.14636032,0.01540760,-0.01860004,0.24518224,-0.42451232
-2.92046023,6.31285826,-6.77316470,0.55549890,-0.58232162,3.99197995,-5.59464130,0.17731830,-0.09713536,1.69343049,-0.23551017,0.00249455,-0.00191326,0.04843145,-0.14649310,0.01588991,-0.01894834,0.24374278,-0.41524724
-2.91445723,6.25434500,-6.57620536,0.55472382,-0.56602505,3.92973561,-5.42198907,0.17824607,-0.09414348,1.69893901,-0.23148544,0.00248422,-0.00190524,0.04885236,-0.14603832,0.01639543,-0.01923866,0.24233046,-0.40461844
-2.90845423,6.19190421,-6.36084950,0.55314313,-0.54791024,3.86584266,-5.23470411,0.17888205,-0.09104446,1.70268448,-0.22659909,0.00249169,-0.00189331,0.04917395,-0.14499168,0.01691800,-0.01946467,0.24091142,-0.39272633
-2.90245123,6.12522635,-6.12925143,0.55074912,-0.52818548,3.80030707,-5.03466826,0.17921603,-0.08785436,1.70437474,-0.22090061,0.00251611,-0.00187685,0.04939430,-0.14335797,0.01745134,-0.01962071,0.23945990,-0.37968981
-2.89644822,6.05417630,-5.88374689,0.54755788,-0.50708008,3.73322945,-4.82389888,0.17924608,-0.08458999,1.70377414,-0.21445058,0.00255620,-0.00185543,0.04951443,-0.14115071,0.01798932,-0.01970198,0.23795938,-0.36564359
-2.89044522,5.97880105,-5.62680013,0.54360933,-0.48483974,3.66480370,-4.60450273,0.17897858,-0.08126881,1.70071230,-0.20731937,0.00261033,-0.00182875,0.04953831,-0.13839175,0.01852611,-0.01970463,0.23640313,-0.35073525
-2.88444222,5.89932941,-5.36095079,0.53896591,-0.46172171,3.59531096,-4.37863005,0.17842776,-0.07790883,1.69509074,-0.19958560,0.00267652,-0.00179671,0.04947282,-0.13511069,0.01905637,-0.01962591,0.23479413,-0.33512225
-2.87843922,5.81616422,-5.08876256,0.53371027,-0.43798994,3.52510934,-4.14843051,0.17761498,-0.07452865,1.68688732,-0.19133464,0.00275254,-0.00175935,0.04932755,-0.13134428,0.01957547,-0.01946431,0.23314443,-0.31896886
-2.87243622,5.72986815,-4.81277494,0.52794198,-0.41391045,3.45462072,-3.91601237,0.17656766,-0.07114743,1.67615823,-0.18265701,0.00283594,-0.00171690,0.04911455,-0.12713569,0.02007957,-0.01921963,0.23147388,-0.30244318
-2.86643322,5.64114407,-4.53545978,0.52177352,-0.38974689,3.38431528,-3.68340599,0.17531802,-0.06778486,1.66303742,-0.17364674,0.00292414,-0.00166972,0.04884793,-0.12253385,0.02056584,-0.01889306,0.22980854,-0.28571424
-2.86043022,5.55081121,-4.25918307,0.51532581,-0.36575648,3.31469499,-3.45253257,0.17390159,-0.06446117,1.64773357,-0.16439983,0.00301447,-0.00161835,0.04854341,-0.11759251,0.02103249,-0.01848725,0.22817873,-0.26894938
-2.85442721,5.45977853,-3.98617302,0.50872350,-0.34218630,3.24627680,-3.22517868,0.17235558,-0.06119711,1.63052461,-0.15501270,0.00310426,-0.00156345,0.04821786,-0.11236943,0.02147886,-0.01800623,0.22661687,-0.25231169
-2.84842421,5.36901633,-3.71849438,0.50209032,-0.31927011,3.17957656,-3.00297653,0.17071729,-0.05801382,1.61175002,-0.14558071,0.00319090,-0.00150582,0.04788867,-0.10692542,0.02190547,-0.01745545,0.22515530,-0.23595782
-2.84242121,5.27952768,-3.45802903,0.49554478,-0.29722557,3.11509440,-2.78739017,0.16902247,-0.05493273,1.59180112,-0.13619677,0.00327187,-0.00144635,0.04757328,-0.10132331,0.02231403,-0.01684161,0.22382422,-0.22003608
-2.83641821,5.19232055,-3.20646255,0.48919636,-0.27625202,3.05330197,-2.57970709,0.16730386,-0.05197540,1.57110979,-0.12695004,0.00334487,-0.00138601,0.04728854,-0.09562693,0.02270737,-0.01617256,0.22264977,-0.20468468
-2.83041521,5.10838186,-2.96527611,0.48314256,-0.25652871,2.99463227,-2.38103464,0.16558988,-0.04916328,1.55013590,-0.11792483,0.00340779,-0.00132585,0.04705027,-0.08990002,0.02308942,-0.01545712,0.22165252,-0.19003041
-2.82441221,5.02865432,-2.73574316,0.47746670,-0.23821345,2.93947211,-2.19230062,0.16390358,-0.04651740,1.52935404,-0.10919950,0.00345883,-0.00126694,0.04687273,-0.08420512,0.02346507,-0.01470484,0.22084627,-0.17618755
-2.81840920,4.95401657,-2.51892998,0.47223677,-0.22144174,2.88815735,-2.01425742,0.16226190,-0.04405807,1.50924011,-0.10084562,0.00349649,-0.00121034,0.04676832,-0.07860254,0.02384007,-0.01392577,0.22023745,-0.16325702
-2.81240620,4.88526734,-2.31569957,0.46750520,-0.20632630,2.84097084,-1.84748861,0.16067528,-0.04180450,1.49025804,-0.09292723,0.00351960,-0.00115711,0.04674725,-0.07314927,0.02422090,-0.01313019,0.21982490,-0.15132584
-2.80640320,4.82311349,-2.12671798,0.46330954,-0.19295697,2.79814279,-1.69241764,0.15914761,-0.03977446,1.47284737,-0.08550027,0.00352737,-0.00110826,0.04681738,-0.06789803,0.02461454,-0.01232836,0.21960018,-0.14046683
-2.80040020,4.76816223,-1.95246262,0.45967388,-0.18140094,2.75985303,-1.54931777,0.15767657,-0.03798387,1.45741209,-0.07861224,0.00351937,-0.00106472,0.04698420,-0.06289638,0.02502836,-0.01153021,0.21954839,-0.13073863
-2.79439720,4.72091683,-1.79323202,0.45661088,-0.17170334,2.72623487,-1.41832285,0.15625425,-0.03644646,1.44431095,-0.07230193,0.00349556,-0.00102734,0.04725082,-0.05818595,0.02546986,-0.01074512,0.21964925,-0.12218581
-2.78839420,4.68177562,-1.64915664,0.45412414,-0.16388808,2.69737965,-1.29943841,0.15486818,-0.03517348,1.43384978,-0.06659942,0.00345624,-0.00099683,0.04761820,-0.05380186,0.02594646,-0.00998169,0.21987861,-0.11483938
-2.78239120,4.65103320,-1.52021051,0.45221068,-0.15795900,2.67334147,-1.19255305,0.15350247,-0.03417347,1.42627565,-0.06152622,0.00340207,-0.00097383,0.04808532,-0.04977219,0.02646535,-0.00924754,0.22021008,-0.10871740
-2.77638819,4.62888335,-1.40622358,0.45086334,-0.15390125,2.65414136,-1.09744969,0.15213925,-0.03345205,1.42177329,-0.05709551,0.00333399,-0.00095879,0.04864955,-0.04611779,0.02703317,-0.00854915,0.22061668,-0.10382581
-2.77038519,4.61542232,-1.30689467,0.45007277,-0.15168293,2.63977022,-1.01381687,0.15076014,-0.03301194,1.42046341,-0.05331264,0.00325327,-0.00095205,0.04930691,-0.04285210,0.02765585,-0.00789173,0.22107257,-0.10015945
-2.76438219,4.61065191,-1.22180496,0.44982885,-0.15125687,2.63019008,-0.94125990,0.14934771,-0.03285295,1.42240285,-0.05017563,0.00316138,-0.00095381,0.05005251,-0.03998128,0.02833839,-0.00727921,0.22155444,-0.09770323
-2.75837919,4.61448138,-1.15043199,0.45012144,-0.15256260,2.62533318,-0.87931201,0.14788694,-0.03297213,1.42758638,-0.04767585,0.00305999,-0.00096413,0.05088079,-0.03750444,0.02908457,-0.00671421,0.22204276,-0.09643336
-2.75237619,4.62672754,-1.09216418,0.45094028,-0.15552845,2.62509883,-0.82744553,0.14636641,-0.03336406,1.43594970,-0.04579875,0.00295093,-0.00098293,0.05178584,-0.03541404,0.02989682,-0.00619805,0.22252258,-0.09631871
-2.74637319,4.64711285,-1.04631565,0.45227418,-0.16007365,2.62934801,-0.78508302,0.14477931,-0.03402115,1.44737346,-0.04452462,0.00283610,-0.00101003,0.05276157,-0.03369646,0.03077596,-0.00573085,0.22298395,-0.09732215
-2.74037019,4.67526127,-1.01214135,0.45410936,-0.16611051,2.63789597,-0.75160840,0.14312421,-0.03493407,1.46168782,-0.04382941,0.00271745,-0.00104514,0.05380185,-0.03233263,0.03172101,-0.00531165,0.22342190,-0.09940190
-2.73436718,4.71069251,-0.98885206,0.45642729,-0.17354648,2.65050352,-0.72637800,0.14140537,-0.03609222,1.47867742,-0.04368546,0.00259694,-0.00108786,0.05490049,-0.03129879,0.03272908,-0.00493857,0.22383600,-0.10251276
-2.72836418,4.75281504,-0.97562921,0.45920205,-0.18228611,2.66686760,-0.70873131,0.13963282,-0.03748419,1.49808630,-0.04406229,0.00247645,-0.00113774,0.05605115,-0.03056728,0.03379517,-0.00460894,0.22422953,-0.10660724
-2.72236118,4.80091918,-0.97163902,0.46239764,-0.19223280,2.68661216,-0.69800139,0.13782203,-0.03909829,1.51962297,-0.04492723,0.00235776,-0.00119425,0.05724713,-0.03010739,0.03491216,-0.00431955,0.22460836,-0.11163648
-2.71635818,4.85417129,-0.97604579,0.46596532,-0.20329033,2.70928038,-0.69352463,0.13599330,-0.04092293,1.54296520,-0.04624607,0.00224255,-0.00125682,0.05848111,-0.02988620,0.03607069,-0.00406679,0.22497954,-0.11755105
-2.71035518,4.91161063,-0.98802385,0.46984147,-0.21536406,2.73432935,-0.69464970,0.13417087,-0.04294703,1.56776482,-0.04798358,0.00213228,-0.00132485,0.05974482,-0.02986940,0.03725924,-0.00384685,0.22534996,-0.12430132
-2.70435218,4.97215025,-1.00676796,0.47394613,-0.22836179,2.76112811,-0.70074541,0.13238182,-0.04516032,1.59365252,-0.05010389,0.00202825,-0.00139769,0.06102868,-0.03002209,0.03846422,-0.00365593,0.22572482,-0.13183778
-2.69834917,5.03458321,-1.03150195,0.47818242,-0.24219432,2.78896012,-0.71120739,0.13065485,-0.04755350,1.62024287,-0.05257085,0.00193154,-0.00147469,0.06232147,-0.03030950,0.03967009,-0.00349038,0.22610645,-0.14011089
-2.69234617,5.09759530,-1.06148532,0.48243715,-0.25677558,2.81703064,-0.72546336,0.12901896,-0.05011832,1.64713968,-0.05534829,0.00184300,-0.00155518,0.06360999,-0.03069769,0.04085968,-0.00334687,0.22649326,-0.14907086
-2.68634317,5.15978471,-1.09601789,0.48658259,-0.27202250,2.84447946,-0.74297697,0.12750228,-0.05284752,1.67394190,-0.05840020,0.00176328,-0.00163847,0.06487892,-0.03115411,0.04201442,-0.00322247,0.22687907,-0.15866709
-2.68034017,5.21968916,-1.13444238,0.49047949,-0.28785452,2.87039894,-0.76325014,0.12613084,-0.05573461,1.70025025,-0.06169081,0.00169280,-0.00172385,0.06611066,-0.03164818,0.04311484,-0.00311478,0.22725285,-0.16884746
-2.67433717,5.27581981,-1.17614522,0.49398119,-0.30419299,2.89385693,-0.78582405,0.12492759,-0.05877363,1.72567448,-0.06518472,0.00163178,-0.00181060,0.06728540,-0.03215170,0.04414092,-0.00302202,0.22759893,-0.17955755
-2.66833417,5.32670113,-1.22055569,0.49693879,-0.32096026,2.91392379,-0.81027876,0.12391165,-0.06195873,1.74984139,-0.06884696,0.00158024,-0.00189795,0.06838135,-0.03263924,0.04507272,-0.00294299,0.22789759,-0.19073981
-2.66233117,5.37091529,-1.26714377,0.49920688,-0.33807888,2.92970239,-0.83623183,0.12309769,-0.06528371,1.77240334,-0.07264302,0.00153809,-0.00198514,0.06937507,-0.03308841,0.04589084,-0.00287716,0.22812604,-0.20233274
-2.65632816,5.40714877,-1.31541711,0.50064980,-0.35547063,2.94035953,-0.86333602,0.12249564,-0.06874161,1.79304698,-0.07653900,0.00150508,-0.00207132,0.07024203,-0.03348008,0.04657705,-0.00282461,0.22825979,-0.21427019
-2.65032516,5.43423919,-1.36491739,0.50114790,-0.37305583,2.94515735,-0.89127643,0.12211060,-0.07232414,1.81150182,-0.08050169,0.00148087,-0.00215565,0.07095727,-0.03379854,0.04711482,-0.00278605,0.22827415,-0.22648094
-2.64432216,5.45121934,-1.41521653,0.50060335,-0.39075271,2.94348266,-0.91976728,0.12194294,-0.07602131,1.82754827,-0.08449873,0.00146507,-0.00223723,0.07149618,-0.03403156,0.04748985,-0.00276272,0.22814586,-0.23888838
-2.63831916,5.45735610,-1.46591316,0.49894543,-0.40847705,2.93487283,-0.94854868,0.12198860,-0.07982103,1.84102443,-0.08849882,0.00145726,-0.00231510,0.07183542,-0.03417038,0.04769059,-0.00275633,0.22785472,-0.25141064
-2.63231616,5.45218152,-1.51662950,0.49613459,-0.42614212,2.91903627,-0.97738350,0.12223945,-0.08370881,1.85183139,-0.09247197,0.00145703,-0.00238830,0.07195377,-0.03420969,0.04770859,-0.00276905,0.22738499,-0.26396100
-2.62631316,5.43551408,-1.56700905,0.49216530,-0.44365886,2.89586659,-1.00605466,0.12268382,-0.08766763,1.85993624,-0.09638975,0.00146400,-0.00245584,0.07183306,-0.03414744,0.04753882,-0.00280334,0.22672662,-0.27644862
-2.62031016,5.40746840,-1.61671502,0.48706737,-0.46093639,2.86544909,-1.03436285,0.12330692,-0.09167789,1.86537278,-0.10022562,0.00147785,-0.00251671,0.07145900,-0.03398471,0.04717987,-0.00286193,0.22587604,-0.28877961
-2.61430715,5.36845247,-1.66542974,0.48090567,-0.47788278,2.82805927,-1.06212482,0.12409132,-0.09571752,1.86823929,-0.10395516,0.00149832,-0.00256992,0.07082193,-0.03372543,0.04663401,-0.00294770,0.22483652,-0.30085844
-2.60830415,5.31915215,-1.71285486,0.47377822,-0.49440598,2.78415328,-1.08917224,0.12501739,-0.09976219,1.86869359,-0.10755640,0.00152526,-0.00261451,0.06991738,-0.03337607,0.04590715,-0.00306360,0.22361809,-0.31258953
-2.60230115,5.26050355,-1.75871217,0.46581282,-0.51041493,2.73435059,-1.11535108,0.12606357,-0.10378572,1.86694532,-0.11101000,0.00155859,-0.00264957,0.06874649,-0.03294529,0.04500861,-0.00321258,0.22223703,-0.32387901
-2.59629815,5.19365455,-1.80274508,0.45716230,-0.52582073,2.67940996,-1.14052135,0.12720667,-0.10776048,1.86324573,-0.11429945,0.00159830,-0.00267430,0.06731622,-0.03244356,0.04395087,-0.00339744,0.22071486,-0.33463654
-2.59029515,5.11991736,-1.84472016,0.44799880,-0.54053787,2.62019970,-1.16455724,0.12842200,-0.11165794,1.85787553,-0.11741115,0.00164449,-0.00268797,0.06563933,-0.03188274,0.04274916,-0.00362081,0.21907703,-0.34477718
-2.58429215,5.04071485,-1.88442886,0.43850728,-0.55448529,2.55766413,-1.18734731,0.12968352,-0.11544923,1.85113142,-0.12033442,0.00169728,-0.00269004,0.06373412,-0.03127558,0.04142095,-0.00388503,0.21735140,-0.35422305
-2.57828914,4.95752335,-1.92168896,0.42887866,-0.56758742,2.49278771,-1.20879475,0.13096390,-0.11910574,1.84331189,-0.12306146,0.00175684,-0.00268009,0.06162404,-0.03063537,0.03998545,-0.00419204,0.21556645,-0.36290488
-2.57228614,4.87181518,-1.95634565,0.41930300,-0.57977506,2.42655893,-1.22881759,0.13223467,-0.12259963,1.83470341,-0.12558714,0.00182334,-0.00265791,0.05933704,-0.02997541,0.03846303,-0.00454336,0.21374965,-0.37076327
-2.56628314,4.78500391,-1.98827213,0.40996297,-0.59098606,2.35993562,-1.24734865,0.13346637,-0.12590439,1.82556751,-0.12790883,0.00189692,-0.00262349,0.05690482,-0.02930869,0.03687460,-0.00493993,0.21192584,-0.37774966
-2.56028014,4.69839511,-2.01736972,0.40102808,-0.60116591,2.29381356,-1.26433538,0.13462881,-0.12899523,1.81612977,-0.13002608,0.00197767,-0.00257701,0.05436191,-0.02864748,0.03524115,-0.00538211,0.21011588,-0.38382694
-2.55427714,4.61314537,-2.04356754,0.39264975,-0.61026824,2.22899957,-1.27973951,0.13569141,-0.13184949,1.80657130,-0.13194034,0.00206560,-0.00251891,0.05174479,-0.02800303,0.03358313,-0.00586956,0.20833564,-0.38896984
-2.54827414,4.53023103,-2.06682195,0.38495754,-0.61825523,2.16619049,-1.29353662,0.13662380,-0.13444686,1.79702325,-0.13365466,0.00216060,-0.00244980,0.04909089,-0.02738539,0.03192010,-0.00640121,0.20659540,-0.39316485
-2.54227114,4.45042835,-2.08711597,0.37805660,-0.62509811,2.10595848,-1.30571578,0.13739641,-0.13676960,1.78756477,-0.13517346,0.00226242,-0.00237053,0.04643764,-0.02680324,0.03027030,-0.00697524,0.20489968,-0.39641012
-2.53626813,4.37430533,-2.10445902,0.37202642,-0.63077780,2.04874315,-1.31627947,0.13798134,-0.13880261,1.77822440,-0.13650232,0.00237065,-0.00228211,0.04382162,-0.02626385,0.02865042,-0.00758901,0.20324758,-0.39871498
-2.53026513,4.30222523,-2.11888728,0.36692075,-0.63528570,1.99485042,-1.32524384,0.13835328,-0.14053357,1.76898499,-0.13764801,0.00248472,-0.00218573,0.04127781,-0.02577314,0.02707539,-0.00823917,0.20163356,-0.40009956
-2.52426213,4.23436078,-2.13046513,0.36276864,-0.63862485,1.94445762,-1.33263978,0.13849053,-0.14195289,1.75979173,-0.13861850,0.00260385,-0.00208271,0.03883889,-0.02533581,0.02555831,-0.00892159,0.20004851,-0.40059427
