energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.87993997,1.28501711,0.45054157,0.19549337,0.00034278,0.06145660,0.32116850,0.23999192,0.01677569,0.64289701
-5.87393697,1.26389136,0.44463272,0.19253907,0.00031555,0.05966537,0.31332636,0.23871772,0.01623758,0.63413138
-5.86793397,1.24369491,0.43876824,0.18961614,0.00029473,0.05778425,0.30644162,0.23763030,0.01568900,0.62593545
-5.86193097,1.22463234,0.43300203,0.18675949,0.00027949,0.05582022,0.30058998,0.23678983,0.01513010,0.61841155
-5.85592796,1.20692351,0.42740128,0.18400586,0.00026909,0.05378358,0.29583092,0.23626959,0.01456213,0.61166635
-5.84992496,1.19080460,0.42204645,0.18139424,0.00026282,0.05168784,0.29220871,0.23615471,0.01398726,0.60581153
-5.84392196,1.17652699,0.41703045,0.17896598,0.00026007,0.04954946,0.28975324,0.23654024,0.01340850,0.60096352
-5.83791896,1.16435399,0.41245685,0.17676458,0.00026025,0.04738744,0.28848076,0.23752836,0.01282943,0.59724207
-5.83191596,1.15455508,0.40843746,0.17483512,0.00026284,0.04522297,0.28839427,0.23922493,0.01225412,0.59476773
-5.82591296,1.14739799,0.40508894,0.17322329,0.00026737,0.04307890,0.28948369,0.24173534,0.01168685,0.59365806
-5.81990995,1.14313879,0.40252898,0.17197415,0.00027339,0.04097922,0.29172567,0.24515981,0.01113199,0.59402293
-5.81390695,1.14201036,0.40087191,0.17113054,0.00028050,0.03894852,0.29508324,0.24958838,0.01059385,0.59595898
-5.80790395,1.14420997,0.40022409,0.17073131,0.00028830,0.03701144,0.29950525,0.25509561,0.01007647,0.59954357
-5.80190095,1.14988645,0.40067928,0.17080949,0.00029645,0.03519219,0.30492582,0.26173543,0.00958359,0.60482850
-5.79589795,1.15912788,0.40231418,0.17139042,0.00030462,0.03351404,0.31126379,0.26953616,0.00911850,0.61183408
-5.78989495,1.17195044,0.40518453,0.17249002,0.00031250,0.03199893,0.31842252,0.27849615,0.00868402,0.62054368
-5.78389195,1.18828933,0.40932173,0.17411332,0.00031981,0.03066710,0.32628993,0.28858016,0.00828248,0.63089937
-5.77788894,1.20799224,0.41473042,0.17625336,0.00032629,0.02953680,0.33473909,0.29971685,0.00791568,0.64279893
-5.77188594,1.23081619,0.42138707,0.17889049,0.00033171,0.02862411,0.34362932,0.31179737,0.00758497,0.65609449
-5.76588294,1.25642799,0.42923960,0.18199224,0.00033588,0.02794275,0.35280791,0.32467544,0.00729131,0.67059315
-5.75987994,1.28440855,0.43820817,0.18551370,0.00033862,0.02750407,0.36211250,0.33816895,0.00703526,0.68605949
-5.75387694,1.31426114,0.44818706,0.18939852,0.00033982,0.02731692,0.37137404,0.35206299,0.00681717,0.70222020
-5.74787394,1.34542331,0.45904754,0.19358037,0.00033938,0.02738773,0.38042026,0.36611445,0.00663718,0.71877055
-5.74187094,1.37728203,0.47064148,0.19798498,0.00033724,0.02772044,0.38907959,0.38005802,0.00649533,0.73538254
-5.73586793,1.40919141,0.48280571,0.20253246,0.00033339,0.02831657,0.39718529,0.39361326,0.00639165,0.75171441
-5.72986493,1.44049225,0.49536659,0.20713994,0.00032784,0.02917515,0.40457972,0.40649275,0.00632620,0.76742105
-5.72386193,1.47053237,0.50814479,0.21172434,0.00032064,0.03029269,0.41111850,0.41841076,0.00629910,0.78216478
-5.71785893,1.49868682,0.52095983,0.21620506,0.00031189,0.03166306,0.41667430,0.42909215,0.00631057,0.79562605
-5.71185593,1.52437684,0.53363416,0.22050659,0.00030171,0.03327738,0.42114015,0.43828124,0.00636090,0.80751355
-5.70585293,1.54708674,0.54599670,0.22456072,0.00029023,0.03512381,0.42443217,0.44575002,0.00645043,0.81757299
-5.69984992,1.56637781,0.55788546,0.22830834,0.00027761,0.03718734,0.42649129,0.45130562,0.00657946,0.82559449
-5.69384692,1.58189855,0.56914934,0.23170070,0.00026405,0.03944952,0.42728427,0.45479641,0.00674817,0.83141780
-5.68784392,1.59339086,0.57964901,0.23470011,0.00024973,0.04188835,0.42680356,0.45611677,0.00695654,0.83493548
-5.68184092,1.60069200,0.58925690,0.23727998,0.00023483,0.04447798,0.42506638,0.45521003,0.00720416,0.83609366
-5.67583792,1.60373234,0.59785654,0.23942427,0.00021957,0.04718873,0.42211275,0.45206974,0.00749018,0.83489056
-5.66983492,1.60252936,0.60534129,0.24112648,0.00020413,0.04998708,0.41800287,0.44673909,0.00781312,0.83137293
-5.66383192,1.59717840,0.61161286,0.24238811,0.00018869,0.05283582,0.41281378,0.43930858,0.00817079,0.82563064
-5.65782891,1.58784091,0.61657971,0.24321694,0.00017343,0.05569445,0.40663571,0.42991221,0.00856016,0.81778988
-5.65182591,1.57473126,0.62015577,0.24362504,0.00015849,0.05851971,0.39956812,0.41872229,0.00897734,0.80800547
-5.64582291,1.55810294,0.62225962,0.24362697,0.00014401,0.06126636,0.39171584,0.40594323,0.00941754,0.79645277
-5.63981991,1.53823530,0.62281431,0.24323797,0.00013011,0.06388811,0.38318547,0.39180470,0.00987505,0.78331972
-5.63381691,1.51542157,0.62174803,0.24247267,0.00011689,0.06633877,0.37408223,0.37655440,0.01034338,0.76879962
-5.62781391,1.48995913,0.61899568,0.24134414,0.00010442,0.06857359,0.36450738,0.36045089,0.01081533,0.75308488
-5.62181091,1.46214241,0.61450123,0.23986351,0.00009276,0.07055061,0.35455648,0.34375675,0.01128318,0.73636235
-5.61580790,1.43225893,0.60822090,0.23804015,0.00008194,0.07223214,0.34431836,0.32673237,0.01173889,0.71881020
-5.60980490,1.40058846,0.60012684,0.23588252,0.00007200,0.07358624,0.33387495,0.30963052,0.01217441,0.70059655
-5.60380190,1.36740508,0.59021115,0.23339937,0.00006293,0.07458802,0.32330183,0.29269202,0.01258191,0.68187985
-5.59779890,1.33298185,0.57848987,0.23060156,0.00005473,0.07522089,0.31266942,0.27614232,0.01295409,0.66281059
-5.59179590,1.29759720,0.56500669,0.22750403,0.00004737,0.07547754,0.30204464,0.26018923,0.01328452,0.64353437
-5.58579290,1.26154249,0.54983597,0.22412796,0.00004083,0.07536066,0.29149288,0.24502160,0.01356788,0.62419553
-5.57978989,1.22512966,0.53308487,0.22050286,0.00003507,0.07488330,0.28107998,0.23080886,0.01380025,0.60494126
-5.57378689,1.18869807,0.51489425,0.21666840,0.00003006,0.07406893,0.27087413,0.21770122,0.01397929,0.58592539
-5.56778389,1.15261973,0.49543827,0.21267590,0.00002575,0.07295110,0.26094736,0.20583037,0.01410440,0.56731164
-5.56178089,1.11730213,0.47492252,0.20858921,0.00002210,0.07157275,0.25137660,0.19531047,0.01417682,0.54927571
-5.55577789,1.08318808,0.45358070,0.20448490,0.00001906,0.06998518,0.24224395,0.18623922,0.01419959,0.53200603
-5.54977489,1.05075220,0.43167000,0.20045182,0.00001660,0.06824672,0.23363635,0.17869880,0.01417749,0.51570285
-5.54377189,1.02049410,0.40946529,0.19658976,0.00001469,0.06642119,0.22564436,0.17275665,0.01411689,0.50057568
-5.53776888,0.99292826,0.38725247,0.19300758,0.00001329,0.06457621,0.21836035,0.16846585,0.01402550,0.48683896
-5.53176588,0.96857118,0.36532118,0.18982058,0.00001238,0.06278137,0.21187591,0.16586519,0.01391208,0.47470637
-5.52576288,0.94792647,0.34395734,0.18714744,0.00001194,0.06110650,0.20627891,0.16497894,0.01378607,0.46438385
-5.51975988,0.93146864,0.32343583,0.18510686,0.00001198,0.05961992,0.20165018,0.16581626,0.01365724,0.45606197
-5.51375688,0.91962674,0.30401369,0.18381410,0.00001248,0.05838697,0.19806015,0.16837056,0.01353527,0.44990793
-5.50775388,0.91276879,0.28592413,0.18337757,0.00001347,0.05746869,0.19556563,0.17261872,0.01342937,0.44605790
-5.50175088,0.91118815,0.26937167,0.18389582,0.00001495,0.05692080,0.19420700,0.17852059,0.01334789,0.44461013
-5.49574787,0.91509261,0.25452861,0.18545501,0.00001697,0.05679305,0.19400602,0.18601874,0.01329802,0.44561935
-5.48974487,0.92459734,0.24153297,0.18812697,0.00001956,0.05712888,0.19496442,0.19503862,0.01328548,0.44909303
-5.48374187,0.93972198,0.23048789,0.19196824,0.00002277,0.05796543,0.19706342,0.20548948,0.01331438,0.45498963
-5.47773887,0.96039243,0.22146261,0.19701978,0.00002666,0.05933386,0.20026432,0.21726577,0.01338704,0.46321930
-5.47173587,0.98644730,0.21449473,0.20330768,0.00003129,0.06126003,0.20451007,0.23024942,0.01350399,0.47364688
-5.46573287,1.01764889,0.20959374,0.21084471,0.00003673,0.06376527,0.20972787,0.24431272,0.01366403,0.48609736
-5.45972986,1.05369805,0.20674551,0.21963250,0.00004307,0.06686748,0.21583265,0.25932184,0.01386431,0.50036341
-5.45372686,1.09425229,0.20591745,0.22966443,0.00005038,0.07058221,0.22273129,0.27514084,0.01410061,0.51621465
-5.44772386,1.13894606,0.20706408,0.24092881,0.00005875,0.07492381,0.23032728,0.29163598,0.01436751,0.53340832
-5.44172086,1.18741201,0.21013276,0.25341232,0.00006826,0.07990645,0.23852566,0.30868004,0.01465878,0.55170053
-5.43571786,1.23930216,0.21506912,0.26710329,0.00007899,0.08554509,0.24723789,0.32615657,0.01496767,0.57085777
-5.42971486,1.29430757,0.22182211,0.28199480,0.00009101,0.09185616,0.25638640,0.34396359,0.01528726,0.59066776
-5.42371186,1.35217551,0.23034827,0.29808726,0.00010439,0.09885802,0.26590852,0.36201681,0.01561084,0.61094918
-5.41770885,1.41272308,0.24061522,0.31539029,0.00011918,0.10657115,0.27575961,0.38025180,0.01593220,0.63155979
-5.41170585,1.47584641,0.25260405,0.33392387,0.00013541,0.11501801,0.28591508,0.39862535,0.01624597,0.65240225
-5.40570285,1.54152518,0.26631068,0.35371861,0.00015309,0.12422267,0.29637134,0.41711556,0.01654782,0.67342760
-5.39969985,1.60982196,0.28174623,0.37481522,0.00017223,0.13421006,0.30714548,0.43572098,0.01683474,0.69463599
-5.39369685,1.68087678,0.29893624,0.39726307,0.00019280,0.14500514,0.31827370,0.45445857,0.01710510,0.71607483
-5.38769385,1.75489710,0.31791913,0.42111815,0.00021472,0.15663187,0.32980869,0.47336077,0.01735885,0.73783433
-5.38169085,1.83214404,0.33874384,0.44644041,0.00023791,0.16911208,0.34181595,0.49247178,0.01759747,0.76004088
-5.37568784,1.91291562,0.36146688,0.47329079,0.00026226,0.18246436,0.35436946,0.51184334,0.01782403,0.78284854
-5.36968484,1.99752816,0.38614906,0.50172808,0.00028763,0.19670307,0.36754667,0.53153018,0.01804310,0.80642921
-5.36368184,2.08629685,0.41285195,0.53180578,0.00031383,0.21183744,0.38142340,0.55158545,0.01826063,0.83096203
-5.35767884,2.17951658,0.44163435,0.56356930,0.00034067,0.22787097,0.39606862,0.57205642,0.01848385,0.85662248
-5.35167584,2.27744400,0.47254881,0.59705345,0.00036792,0.24480098,0.41153968,0.59298052,0.01872108,0.88357192
-5.34567284,2.38028158,0.50563846,0.63228053,0.00039535,0.26261857,0.42787789,0.61438207,0.01898149,0.91194782
-5.33966983,2.48816434,0.54093405,0.66925902,0.00042269,0.28130874,0.44510490,0.63626967,0.01927491,0.94185518
-5.33366683,2.60114948,0.57845129,0.70798280,0.00044968,0.30085084,0.46321993,0.65863435,0.01961151,0.97335952
-5.32766383,2.71920909,0.61818861,0.74843106,0.00047604,0.32121923,0.48219777,0.68144846,0.02000154,1.00648135
-5.32166083,2.84222572,0.66012507,0.79056861,0.00050150,0.34238405,0.50198785,0.70466516,0.02045498,1.04119248
-5.31565783,2.96999061,0.70421862,0.83434661,0.00052580,0.36431211,0.52251401,0.72821856,0.02098124,1.07741383
-5.30965483,3.10220398,0.75040450,0.87970356,0.00054870,0.38696778,0.54367518,0.75202407,0.02158870,1.11501484
-5.30365183,3.23847697,0.79859381,0.92656633,0.00056995,0.41031377,0.56534657,0.77597916,0.02228441,1.15381414
-5.29764882,3.37833475,0.84867230,0.97485118,0.00058934,0.43431179,0.58738154,0.79996409,0.02307368,1.19358134
-5.29164582,3.52122027,0.90049930,1.02446464,0.00060671,0.45892307,0.60961372,0.82384272,0.02395966,1.23403977
-5.28564282,3.66649852,0.95390703,1.07530410,0.00062189,0.48410851,0.63185950,0.84746320,0.02494302,1.27486987
-5.27963982,3.81346112,1.00870021,1.12725816,0.00063477,0.50982878,0.65392073,0.87065870,0.02602162,1.31571329
-5.27363682,3.96133131,1.06465637,1.18020670,0.00064527,0.53604401,0.67558753,0.89324808,0.02719022,1.35617753
-5.26763382,4.10926979,1.12152676,1.23402078,0.00065335,0.56271346,0.69664130,0.91503677,0.02844037,1.39584122
-5.26163082,4.25638157,1.17903832,1.28856237,0.00065901,0.58979496,0.71685789,0.93581789,0.02976025,1.43426004
-5.25562781,4.40172458,1.23689666,1.34368413,0.00066229,0.61724429,0.73601099,0.95537398,0.03113480,1.47097340
-5.24962481,4.54432037,1.29479021,1.39922929,0.00066327,0.64501464,0.75387586,0.97347932,0.03254582,1.50551207
-5.24362181,4.68316748,1.35239569,1.45503188,0.00066207,0.67305608,0.77023328,0.98990315,0.03397235,1.53740678
-5.23761881,4.81725767,1.40938463,1.51091723,0.00065886,0.70131521,0.78487404,1.00441386,0.03539111,1.56619775
-5.23161581,4.94559499,1.46543105,1.56670306,0.00065386,0.72973499,0.79760367,1.01678421,0.03677711,1.59144531
-5.22561281,5.06721766,1.52021976,1.62220098,0.00064732,0.75825482,0.80824747,1.02679745,0.03810437,1.61274122
-5.21960980,5.18122197,1.57345512,1.67721854,0.00063955,0.78681074,0.81665584,1.03425435,0.03934678,1.62972051
-5.21360680,5.28678746,1.62486965,1.73156168,0.00063092,0.81533590,0.82270953,1.03898071,0.04047897,1.64207347
-5.20760380,5.38320217,1.67423203,1.78503748,0.00062185,0.84376109,0.82632470,1.04083518,0.04147725,1.64955719
-5.20160080,5.46988673,1.72135389,1.83745713,0.00061281,0.87201537,0.82745745,1.03971687,0.04232057,1.65200619
-5.19559780,5.54641559,1.76609493,1.88863879,0.00060435,0.90002667,0.82610766,1.03557239,0.04299135,1.64934140
-5.18959480,5.61253417,1.80836575,1.93841030,0.00059709,0.92772225,0.82232161,1.02840175,0.04347631,1.64157695
-5.18359180,5.66817045,1.84812819,1.98661149,0.00059168,0.95502900,0.81619334,1.01826279,0.04376706,1.62882421
-5.17758879,5.71343989,1.88539281,2.03309591,0.00058887,0.98187350,0.80786430,1.00527376,0.04386065,1.61129262
-5.17158579,5.74864290,1.92021354,2.07773187,0.00058947,1.00818181,0.79752135,0.98961358,0.04375978,1.58928701
-5.16558279,5.77425455,1.95267965,2.12040278,0.00059433,1.03387896,0.78539285,0.97151986,0.04347288,1.56320125
-5.15957979,5.79090659,1.98290539,2.16100665,0.00060436,1.05888819,0.77174297,0.95128445,0.04301396,1.53350839
-5.15357679,5.79936239,2.01101775,2.19945488,0.00062052,1.08313000,0.75686438,0.92924661,0.04240217,1.50074758
-5.14757379,5.80048576,2.03714323,2.23567044,0.00064376,1.10652109,0.74106951,0.90578415,0.04166124,1.46550813
-5.14157079,5.79520520,2.06139415,2.26958549,0.00067505,1.12897327,0.72468076,0.88130275,0.04081862,1.42841151
-5.13556778,5.78447525,2.08385559,2.30113868,0.00071532,1.15039249,0.70802004,0.85622401,0.03990460,1.39009207
-5.12956478,5.76923685,2.10457367,2.33027231,0.00076545,1.17067811,0.69139822,0.83097264,0.03895116,1.35117726
-5.12356178,5.75037874,2.12354605,2.35692949,0.00082622,1.18972247,0.67510483,0.80596351,0.03799087,1.31226834
-5.11755878,5.72870173,2.14071524,2.38105155,0.00089829,1.20741093,0.65939865,0.78158900,0.03705572,1.27392248
-5.11155578,5.70488769,2.15596529,2.40257576,0.00098216,1.22362233,0.64449949,0.75820725,0.03617596,1.23663701
-5.10555278,5.67947468,2.16912209,2.42143358,0.00107813,1.23823003,0.63058179,0.73613183,0.03537901,1.20083650
-5.09954977,5.65283923,2.17995742,2.43754947,0.00118623,1.25110341,0.61777001,0.71562319,0.03468856,1.16686326
-5.09354677,5.62518656,2.18819654,2.45084033,0.00130625,1.26210990,0.60613642,0.69688227,0.03412368,1.13497151
-5.08754377,5.59654905,2.19352891,2.46121558,0.00143766,1.27111734,0.59570103,0.68004646,0.03369825,1.10532548
-5.08154077,5.56679267,2.19562158,2.46857790,0.00157963,1.27799675,0.58643389,0.66518798,0.03342054,1.07800124
-5.07553777,5.53563103,2.19413451,2.47282461,0.00173095,1.28262527,0.57825945,0.65231475,0.03329298,1.05299220
-5.06953477,5.50264609,2.18873692,2.47384964,0.00189012,1.28488923,0.57106299,0.64137358,0.03331221,1.03021777
-5.06353177,5.46731464,2.17912402,2.47154608,0.00205526,1.28468722,0.56469853,0.63225546,0.03346934,1.00953464
-5.05752876,5.42903903,2.16503312,2.46580927,0.00222421,1.28193309,0.55899803,0.62480282,0.03375036,0.99075023
-5.05152576,5.38718110,2.14625847,2.45654041,0.00239454,1.27655874,0.55378138,0.61881822,0.03413686,0.97363736
-5.04552276,5.34109764,2.12266407,2.44365061,0.00256358,1.26851674,0.54886679,0.61407431,0.03460677,0.95794976
-5.03951976,5.29017620,2.09419405,2.42706541,0.00272850,1.25778261,0.54408095,0.61032449,0.03513538,0.94343736
-5.03351676,5.23386976,2.06088009,2.40672964,0.00288638,1.24435682,0.53926873,0.60731394,0.03569629,0.92986105
-5.02751376,5.17172913,2.02284578,2.38261257,0.00303427,1.22826638,0.53430187,0.60479065,0.03626255,0.91700603
-5.02151076,5.10343190,1.98030774,2.35471322,0.00316931,1.20956617,0.52908627,0.60251589,0.03680771,0.90469340
-5.01550775,5.02880699,1.93357369,2.32306566,0.00328878,1.18833978,0.52356777,0.60027396,0.03730687,0.89278947
-5.00950475,4.94785382,1.88303755,2.28774409,0.00339022,1.16470000,0.51773592,0.59788068,0.03773766,0.88121254
-5.00350175,4.86075566,1.82917187,2.24886748,0.00347147,1.13878882,0.51162583,0.59519049,0.03808107,0.86993688
-4.99749875,4.76788639,1.77251802,2.20660345,0.00353079,1.11077700,0.50531790,0.59210173,0.03832210,0.85899389
-4.99149575,4.66981050,1.71367444,2.16117123,0.00356686,1.08086300,0.49893556,0.58856018,0.03845032,0.84847039
-4.98549275,4.56727613,1.65328340,2.11284316,0.00357888,1.04927142,0.49264100,0.58456048,0.03846013,0.83850425
-4.97948974,4.46120133,1.59201672,2.06194476,0.00356658,1.01625074,0.48662920,0.58014559,0.03835086,0.82927756
-4.97348674,4.35265371,1.53056081,2.00885296,0.00353022,0.98207042,0.48112043,0.57540427,0.03812663,0.82100770
-4.96748374,4.24282429,1.46960155,1.95399236,0.00347056,0.94701726,0.47635161,0.57046666,0.03779607,0.81393669
-4.96148074,4.13299596,1.40980916,1.89782958,0.00338889,0.91139116,0.47256680,0.56549829,0.03737173,0.80831934
-4.95547774,4.02450799,1.35182368,1.84086556,0.00328694,0.87550017,0.47000723,0.56069263,0.03686949,0.80441065
-4.94947474,3.91871745,1.29624118,1.78362607,0.00316681,0.83965503,0.46890134,0.55626258,0.03630770,0.80245317
-4.94347174,3.81695897,1.24360113,1.72665064,0.00303094,0.80416331,0.46945509,0.55243132,0.03570635,0.80266460
-4.93746873,3.72050437,1.19437507,1.67048030,0.00288200,0.76932319,0.47184302,0.54942274,0.03508612,0.80522633
-4.93146573,3.63052346,1.14895701,1.61564445,0.00272280,0.73541726,0.47620029,0.54745202,0.03446745,0.81027340
-4.92546273,3.54804760,1.10765557,1.56264744,0.00255623,0.70270641,0.48261604,0.54671662,0.03386969,0.81788607
-4.91945973,3.47393717,1.07068820,1.51195538,0.00238514,0.67142403,0.49112835,0.54738802,0.03331027,0.82808352
-4.91345673,3.40885435,1.03817754,1.46398359,0.00221229,0.64177084,0.50172073,0.54960454,0.03280401,0.84081972
-4.90745373,3.35324186,1.01015003,1.41908537,0.00204026,0.61391051,0.51432048,0.55346553,0.03236260,0.85598170
-4.90145073,3.30730868,0.98653676,1.37754241,0.00187141,0.58796620,0.52879880,0.55902686,0.03199419,0.87339009
-4.89544772,3.27102291,0.96717672,1.33955718,0.00170782,0.56401828,0.54497257,0.56629819,0.03170314,0.89280190
-4.88944472,3.24411202,0.95182210,1.30524778,0.00155125,0.54210320,0.56260781,0.57524157,0.03149002,0.91391529
-4.88344172,3.22607032,0.94014578,1.27464524,0.00140314,0.52221374,0.58142452,0.58577182,0.03135168,0.93637620
-4.87743872,3.21617321,0.93175063,1.24769345,0.00126460,0.50430045,0.60110287,0.59775820,0.03128151,0.95978631
-4.87143572,3.21349770,0.92618051,1.22425172,0.00113639,0.48827438,0.62129041,0.61102745,0.03126985,0.98371225
-4.86543272,3.21694817,0.92293254,1.20409982,0.00101898,0.47401092,0.64161005,0.62536801,0.03130446,1.00769553
-4.85942971,3.22528669,0.92147050,1.18694527,0.00091254,0.46135463,0.66166874,0.64053517,0.03137110,1.03126290
-4.85342671,3.23716680,0.92123876,1.17243267,0.00081697,0.45012488,0.68106643,0.65625706,0.03145418,1.05393699
-4.84742371,3.25116957,0.92167663,1.16015480,0.00073197,0.44012208,0.69940519,0.67224120,0.03153735,1.07524672
-4.84142071,3.26584113,0.92223250,1.14966490,0.00065705,0.43113426,0.71629829,0.68818151,0.03160419,1.09473745
-4.83541771,3.27973043,0.92237750,1.14048998,0.00059156,0.42294387,0.73137894,0.70376555,0.03163883,1.11198060
-4.82941471,3.29142633,0.92161838,1.13214463,0.00053477,0.41533437,0.74430865,0.71868189,0.03162644,1.12658260
-4.82341171,3.29959316,0.91950907,1.12414490,0.00048588,0.40809653,0.75478490,0.73262741,0.03155381,1.13819308
-4.81740870,3.30300376,0.91566079,1.11602182,0.00044404,0.40103432,0.76254806,0.74531441,0.03140970,1.14651217
-4.81140570,3.30056926,0.90975032,1.10733432,0.00040840,0.39396992,0.76738729,0.75647738,0.03118521,1.15129679
-4.80540270,3.29136499,0.90152631,1.09768094,0.00037815,0.38674804,0.76914549,0.76587929,0.03087396,1.15236593
-4.79939970,3.27465174,0.89081336,1.08671022,0.00035251,0.37923919,0.76772286,0.77331727,0.03047227,1.14960468
-4.79339670,3.24989192,0.87751390,1.07412929,0.00033074,0.37134201,0.76307927,0.77862743,0.02997920,1.14296713
-4.78739370,3.21676021,0.86160780,1.05971057,0.00031221,0.36298448,0.75523516,0.78168887,0.02939646,1.13247775
-4.78139070,3.17514840,0.84314968,1.04329629,0.00029634,0.35412412,0.74427103,0.78242650,0.02872836,1.11823140
-4.77538769,3.12516426,0.82226420,1.02480079,0.00028264,0.34474716,0.73032538,0.78081284,0.02798156,1.10039184
-4.76938469,3.06712447,0.79913944,1.00421058,0.00027070,0.33486687,0.71359129,0.77686839,0.02716483,1.07918851
-4.76338169,3.00154184,0.77401862,0.98158207,0.00026019,0.32452098,0.69431155,0.77066083,0.02628879,1.05491186
-4.75737869,2.92910728,0.74719046,0.95703732,0.00025088,0.31376853,0.67277260,0.76230279,0.02536549,1.02790706
-4.75137569,2.85066696,0.71897867,0.93075787,0.00024257,0.30268616,0.64929733,0.75194842,0.02440813,0.99856622
-4.74537269,2.76719561,0.68973077,0.90297696,0.00023516,0.29136408,0.62423708,0.73978875,0.02343061,0.96731936
-4.73936968,2.67976682,0.65980676,0.87397048,0.00022858,0.27990190,0.59796297,0.72604603,0.02244718,0.93462430
-4.73336668,2.58952137,0.62956804,0.84404714,0.00022283,0.26840446,0.57085697,0.71096731,0.02147203,0.90095580
-4.72736368,2.49763486,0.59936687,0.81353808,0.00021791,0.25697781,0.54330288,0.69481737,0.02051896,0.86679422
-4.72136068,2.40528558,0.56953684,0.78278655,0.00021387,0.24572558,0.51567756,0.67787146,0.01960096,0.83261416
-4.71535768,2.31362401,0.54038453,0.75213784,0.00021076,0.23474571,0.48834281,0.66040796,0.01872999,0.79887339
-4.70935468,2.22374478,0.51218264,0.72193002,0.00020866,0.22412780,0.46163791,0.64270138,0.01791661,0.76600252
-4.70335168,2.13666211,0.48516474,0.69248564,0.00020761,0.21395094,0.43587325,0.62501591,0.01716980,0.73439576
-4.69734867,2.05328939,0.45952174,0.66410468,0.00020765,0.20428224,0.41132514,0.60759983,0.01649675,0.70440300
-4.69134567,1.97442349,0.43540006,0.63705892,0.00020883,0.19517596,0.38823183,0.59068086,0.01590273,0.67632369
-4.68534267,1.90073395,0.41290148,0.61158771,0.00021113,0.18667317,0.36679097,0.57446271,0.01539099,0.65040250
-4.67933967,1.83275730,0.39208452,0.58789520,0.00021454,0.17880194,0.34715831,0.55912297,0.01496278,0.62682697
-4.67333667,1.77089615,0.37296716,0.56614891,0.00021900,0.17157797,0.32944765,0.54481210,0.01461730,0.60572726
-4.66733367,1.71542284,0.35553074,0.54647950,0.00022443,0.16500557,0.31373209,0.53165390,0.01435186,0.58717780
-4.66133067,1.66648708,0.33972473,0.52898157,0.00023072,0.15907881,0.30004610,0.51974702,0.01416196,0.57120090
-4.65532766,1.62412703,0.32547223,0.51371523,0.00023774,0.15378289,0.28838861,0.50916757,0.01404147,0.55777203
-4.64932466,1.58828297,0.31267576,0.50070833,0.00024535,0.14909552,0.27872673,0.49997266,0.01398285,0.54682650
-4.64332166,1.55881305,0.30122331,0.48995901,0.00025337,0.14498827,0.27099989,0.49220460,0.01397740,0.53826737
