energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.89194597,2.72637224,1.17224459,1.57686988,0.01114100,0.05621382,0.40033399,0.18525253,0.67545550,0.00000000
-5.88594297,2.66496955,1.14259488,1.55566058,0.01076943,0.05259329,0.38803512,0.17616596,0.65459629,0.00000000
-5.87993997,2.59743617,1.11022862,1.53135722,0.01036836,0.04892726,0.37422467,0.16674835,0.63172879,0.00000000
-5.87393697,2.52488228,1.07561080,1.50452892,0.00993943,0.04525940,0.35906760,0.15711075,0.60713101,0.00000000
-5.86793397,2.44849273,1.03923493,1.47578968,0.00948508,0.04163073,0.34275285,0.14736315,0.58110807,0.00000000
-5.86193097,2.36948330,1.00160743,1.44577100,0.00900852,0.03807872,0.32548749,0.13761180,0.55398288,0.00000000
-5.85592796,2.28905741,0.96323205,1.41509449,0.00851358,0.03463661,0.30749051,0.12795678,0.52608667,0.00000000
-5.84992496,2.20836509,0.92459492,1.38434595,0.00800461,0.03133292,0.28898652,0.11848994,0.49774958,0.00000000
-5.84392196,2.12846611,0.88615091,1.35405216,0.00748630,0.02819115,0.27019964,0.10929326,0.46929182,0.00000000
-5.83791896,2.05029885,0.84831174,1.32466154,0.00696356,0.02522972,0.25134779,0.10043769,0.44101565,0.00000000
-5.83191596,1.97465617,0.81143652,1.29652968,0.00644135,0.02246201,0.23263744,0.09198231,0.41319834,0.00000000
-5.82591296,1.90216929,0.77582476,1.26991046,0.00592457,0.01989664,0.21425925,0.08397410,0.38608660,0.00000000
-5.81990995,1.83330024,0.74171251,1.24495309,0.00541788,0.01753779,0.19638432,0.07644790,0.35989227,0.00000000
-5.81390695,1.76834285,0.70927125,1.22170529,0.00492565,0.01538566,0.17916151,0.06942690,0.33478970,0.00000000
-5.80790395,1.70743211,0.67860997,1.20012223,0.00445181,0.01343698,0.16271564,0.06292338,0.31091459,0.00000000
-5.80190095,1.65056104,0.64977975,1.18008063,0.00399981,0.01168561,0.14714653,0.05693964,0.28836430,0.00000000
-5.79589795,1.59760384,0.62278094,1.16139727,0.00357257,0.01012301,0.13252905,0.05146926,0.26719961,0.00000000
-5.78989495,1.54834403,0.59757207,1.14385070,0.00317248,0.00873891,0.11891384,0.04649838,0.24744759,0.00000000
-5.78389195,1.50250574,0.57408029,1.12720478,0.00280135,0.00752176,0.10632880,0.04200715,0.22910547,0.00000000
-5.77788894,1.45978623,0.55221242,1.11123274,0.00246051,0.00645925,0.09478108,0.03797112,0.21214526,0.00000000
-5.77188594,1.41988797,0.53186612,1.09574021,0.00215080,0.00553877,0.08425954,0.03436268,0.19651873,0.00000000
-5.76588294,1.38254820,0.51294045,1.08058599,0.00187267,0.00474776,0.07473750,0.03115240,0.18216272,0.00000000
-5.75987994,1.34756446,0.49534533,1.06569901,0.00162624,0.00407407,0.06617556,0.02831026,0.16900421,0.00000000
-5.75387694,1.31481476,0.47900924,1.05109086,0.00141141,0.00350622,0.05852454,0.02580673,0.15696524,0.00000000
-5.74787394,1.28427117,0.46388488,1.03686271,0.00122797,0.00303364,0.05172829,0.02361372,0.14596723,0.00000000
-5.74187094,1.25600634,0.44995248,1.02320655,0.00107565,0.00264677,0.04572624,0.02170535,0.13593468,0.00000000
-5.73586793,1.23019271,0.43722066,1.01040036,0.00095430,0.00233726,0.04045584,0.02005855,0.12679813,0.00000000
-5.72986493,1.20709456,0.42572487,0.99879769,0.00086393,0.00209799,0.03585451,0.01865346,0.11849631,0.00000000
-5.72386193,1.18705356,0.41552360,0.98881204,0.00080483,0.00192315,0.03186138,0.01747370,0.11097748,0.00000000
-5.71785893,1.17046882,0.40669272,0.98089712,0.00077767,0.00180822,0.02841864,0.01650649,0.10420002,0.00000000
-5.71185593,1.15777265,0.39931834,0.97552381,0.00078351,0.00174997,0.02547252,0.01574259,0.09813229,0.00000000
-5.70585293,1.14940363,0.39348868,0.97315536,0.00082393,0.00174642,0.02297398,0.01517621,0.09275198,0.00000000
-5.69984992,1.14577839,0.38928559,0.97422203,0.00090100,0.00179676,0.02087914,0.01480473,0.08804496,0.00000000
-5.69384692,1.14726391,0.38677621,0.97909648,0.00101731,0.00190130,0.01914941,0.01462842,0.08400383,0.00000000
-5.68784392,1.15415178,0.38600531,0.98807140,0.00117596,0.00206134,0.01775156,0.01465012,0.08062631,0.00000000
-5.68184092,1.16663572,0.38698888,1.00134025,0.00138049,0.00227909,0.01665748,0.01487478,0.07791359,0.00000000
-5.67583792,1.18479366,0.38970923,1.01898225,0.00163481,0.00255750,0.01584403,0.01530913,0.07586873,0.00000000
-5.66983492,1.20857504,0.39411197,1.04095225,0.00194309,0.00290012,0.01529272,0.01596118,0.07449528,0.00000000
-5.66383192,1.23779399,0.40010507,1.06707583,0.00230960,0.00331090,0.01498942,0.01683985,0.07379607,0.00000000
-5.65782891,1.27212843,0.40755990,1.09704981,0.00273854,0.00379404,0.01492409,0.01795451,0.07377234,0.00000000
-5.65182591,1.31112506,0.41631429,1.13044797,0.00323383,0.00435376,0.01509055,0.01931459,0.07442315,0.00000000
-5.64582291,1.35420967,0.42617736,1.16673161,0.00379890,0.00499405,0.01548629,0.02092912,0.07574508,0.00000000
-5.63981991,1.40070220,0.43693573,1.20526424,0.00443639,0.00571844,0.01611227,0.02280637,0.07773223,0.00000000
-5.63381691,1.44983546,0.44836096,1.24532963,0.00514794,0.00652978,0.01697283,0.02495339,0.08037641,0.00000000
-5.62781391,1.50077668,0.46021746,1.28615232,0.00593386,0.00742993,0.01807559,0.02737567,0.08366754,0.00000000
-5.62181091,1.55265061,0.47227074,1.32691956,0.00679299,0.00841961,0.01943130,0.03007671,0.08759412,0.00000000
-5.61580790,1.60456331,0.48429534,1.36680381,0.00772235,0.00949808,0.02105373,0.03305769,0.09214377,0.00000000
-5.60980490,1.65562530,0.49608212,1.40498477,0.00871704,0.01066303,0.02295950,0.03631707,0.09730376,0.00000000
-5.60380190,1.70497359,0.50744451,1.44067023,0.00977007,0.01191034,0.02516774,0.03985035,0.10306144,0.00000000
-5.59779890,1.75179142,0.51822352,1.47311510,0.01087231,0.01323406,0.02769976,0.04364974,0.10940450,0.00000000
-5.59179590,1.79532553,0.52829118,1.50163797,0.01201247,0.01462629,0.03057850,0.04770391,0.11632116,0.00000000
-5.58579290,1.83490035,0.53755245,1.52563506,0.01317720,0.01607722,0.03382792,0.05199788,0.12380002,0.00000000
-5.57978989,1.86992905,0.54594548,1.54459120,0.01435128,0.01757522,0.03747214,0.05651286,0.13182979,0.00000000
-5.57378689,1.89992146,0.55344034,1.55808795,0.01551790,0.01910695,0.04153451,0.06122618,0.14039877,0.00000000
-5.56778389,1.92448886,0.56003639,1.56580888,0.01665897,0.02065764,0.04603649,0.06611139,0.14949409,0.00000000
-5.56178089,1.94334607,0.56575853,1.56754220,0.01775560,0.02221135,0.05099648,0.07113830,0.15910079,0.00000000
-5.55577789,1.95631101,0.57065248,1.56318102,0.01878860,0.02375130,0.05642851,0.07627319,0.16920076,0.00000000
-5.54977489,1.96330215,0.57477961,1.55272153,0.01973898,0.02526026,0.06234094,0.08147905,0.17977158,0.00000000
-5.54377189,1.96433424,0.57821142,1.53625938,0.02058856,0.02672103,0.06873521,0.08671593,0.19078536,0.00000000
-5.53776888,1.95951260,0.58102409,1.51398447,0.02132056,0.02811679,0.07560467,0.09194135,0.20220764,0.00000000
-5.53176588,1.94902641,0.58329342,1.48617456,0.02192009,0.02943161,0.08293364,0.09711079,0.21399637,0.00000000
-5.52576288,1.93314123,0.58509032,1.45318775,0.02237472,0.03065087,0.09069668,0.10217825,0.22610123,0.00000000
-5.51975988,1.91219092,0.58647716,1.41545407,0.02267487,0.03176161,0.09885827,0.10709691,0.23846318,0.00000000
-5.51375688,1.88656936,0.58750517,1.37346630,0.02281414,0.03275296,0.10737290,0.11181985,0.25101444,0.00000000
-5.50775388,1.85672191,0.58821286,1.32777021,0.02278959,0.03361636,0.11618555,0.11630089,0.26367900,0.00000000
-5.50175088,1.82313701,0.58862567,1.27895422,0.02260180,0.03434589,0.12523285,0.12049544,0.27637356,0.00000000
-5.49574787,1.78633782,0.58875684,1.22763869,0.02225487,0.03493836,0.13444464,0.12436153,0.28900913,0.00000000
-5.48974487,1.74687419,0.58860933,1.17446494,0.02175628,0.03539347,0.14374616,0.12786082,0.30149320,0.00000000
-5.48374187,1.70531503,0.58817882,1.12008414,0.02111663,0.03571386,0.15306070,0.13095975,0.31373242,0.00000000
-5.47773887,1.66224117,0.58745760,1.06514633,0.02034930,0.03590503,0.16231269,0.13363064,0.32563584,0.00000000
-5.47173587,1.61823891,0.58643913,1.01028966,0.01946997,0.03597533,0.17143119,0.13585287,0.33711856,0.00000000
-5.46573287,1.57389420,0.58512310,0.95613023,0.01849611,0.03593577,0.18035351,0.13761403,0.34810569,0.00000000
-5.45972986,1.52978766,0.58352072,0.90325268,0.01744646,0.03579985,0.18902904,0.13891091,0.35853645,0.00000000
-5.45372686,1.48649048,0.58165999,0.85220174,0.01634045,0.03558336,0.19742288,0.13975046,0.36836834,0.00000000
-5.44772386,1.44456100,0.57959075,0.80347504,0.01519763,0.03530411,0.20551930,0.14015048,0.37758098,0.00000000
-5.44172086,1.40454225,0.57738912,0.75751733,0.01403718,0.03498160,0.21332474,0.14014018,0.38617975,0.00000000
-5.43571786,1.36695994,0.57516118,0.71471614,0.01287742,0.03463672,0.22087022,0.13976031,0.39419869,0.00000000
-5.42971486,1.33232113,0.57304577,0.67539910,0.01173542,0.03429140,0.22821302,0.13906304,0.40170275,0.00000000
-5.42371186,1.30111308,0.57121592,0.63983278,0.01062669,0.03396819,0.23543746,0.13811143,0.40878906,0.00000000
-5.41770885,1.27380225,0.56987914,0.60822306,0.00956493,0.03368983,0.24265465,0.13697851,0.41558721,0.00000000
-5.41170585,1.25083308,0.56927616,0.58071680,0.00856193,0.03347885,0.25000129,0.13574593,0.42225832,0.00000000
-5.40570285,1.23262631,0.56967821,0.55740470,0.00762747,0.03335706,0.25763726,0.13450225,0.42899297,0.00000000
-5.39969985,1.21957671,0.57138286,0.53832505,0.00676936,0.03334507,0.26574221,0.13334089,0.43600781,0.00000000
-5.39369685,1.21204984,0.57470833,0.52346813,0.00599353,0.03346177,0.27451108,0.13235770,0.44354106,0.00000000
-5.38769385,1.21037785,0.57998654,0.51278091,0.00530416,0.03372387,0.28414872,0.13164841,0.45184688,0.00000000
-5.38169085,1.21485421,0.58755495,0.50617189,0.00470387,0.03414540,0.29486365,0.13130587,0.46118868,0.00000000
-5.37568784,1.22572733,0.59774734,0.50351570,0.00419391,0.03473724,0.30686128,0.13141726,0.47183165,0.00000000
-5.36968484,1.24319319,0.61088387,0.50465732,0.00377437,0.03550673,0.32033658,0.13206141,0.48403465,0.00000000
-5.36368184,1.26738723,0.62726064,0.50941583,0.00344438,0.03645737,0.33546660,0.13330624,0.49804156,0.00000000
-5.35767884,1.29837565,0.64713900,0.51758742,0.00320233,0.03758850,0.35240300,0.13520649,0.51407264,0.00000000
-5.35167584,1.33614667,0.67073494,0.52894776,0.00304597,0.03889523,0.37126490,0.13780180,0.53231578,0.00000000
-5.34567284,1.38060193,0.69820896,0.54325379,0.00297260,0.04036838,0.39213218,0.14111527,0.55291832,0.00000000
-5.33966983,1.43154875,0.72965665,0.56024488,0.00297909,0.04199458,0.41503962,0.14515245,0.57597938,0.00000000
-5.33366683,1.48869352,0.76510040,0.57964362,0.00306201,0.04375651,0.43997214,0.14990093,0.60154326,0.00000000
-5.32766383,1.55163699,0.80448247,0.60115634,0.00321760,0.04563325,0.46686116,0.15533039,0.62959396,0.00000000
-5.32166083,1.61987160,0.84765991,0.62447366,0.00344176,0.04760081,0.49558250,0.16139332,0.66005122,0.00000000
-5.31565783,1.69278163,0.89440136,0.64927118,0.00373004,0.04963264,0.52595591,0.16802610,0.69276834,0.00000000
-5.30965483,1.76964630,0.94438629,0.67521050,0.00407754,0.05170039,0.55774625,0.17515065,0.72753172,0.00000000
-5.30365183,1.84964616,0.99720656,0.70194087,0.00447894,0.05377460,0.59066648,0.18267644,0.76406264,0.00000000
-5.29764882,1.93187288,1.05237075,0.72910152,0.00492834,0.05582549,0.62438248,0.19050281,0.80202091,0.00000000
-5.29164582,2.01534257,1.10931107,0.75632475,0.00541932,0.05782373,0.65851947,0.19852159,0.84101086,0.00000000
-5.28564282,2.09901223,1.16739298,0.78323992,0.00594484,0.05974119,0.69267012,0.20661978,0.88058917,0.00000000
-5.27963982,2.18179938,1.22592738,0.80947823,0.00649732,0.06155159,0.72640401,0.21468235,0.92027474,0.00000000
-5.27363682,2.26260408,1.28418505,0.83467826,0.00706865,0.06323116,0.75927812,0.22259505,0.95956009,0.00000000
-5.26763382,2.34033299,1.34141314,0.85849213,0.00765032,0.06475905,0.79084826,0.23024704,0.99792417,0.00000000
-5.26163082,2.41392464,1.39685320,0.88059204,0.00823348,0.06611778,0.82068077,0.23753339,1.03484609,0.00000000
-5.25562781,2.48237510,1.44976010,0.90067708,0.00880920,0.06729343,0.84836431,0.24435741,1.06981929,0.00000000
-5.24962481,2.54476311,1.49942145,0.91847981,0.00936861,0.06827576,0.87352114,0.25063263,1.10236575,0.00000000
-5.24362181,2.60027379,1.54517656,0.93377257,0.00990317,0.06905822,0.89581765,0.25628448,1.13204954,0.00000000
-5.23761881,2.64821991,1.58643439,0.94637302,0.01040490,0.06963787,0.91497347,0.26125172,1.15848936,0.00000000
-5.23161581,2.68805990,1.62268962,0.95614871,0.01086667,0.07001516,0.93076898,0.26548742,1.18136937,0.00000000
-5.22561281,2.71941168,1.65353625,0.96302042,0.01128245,0.07019374,0.94305088,0.26895962,1.20044797,0.00000000
-5.21960980,2.74206174,1.67867797,0.96696394,0.01164756,0.07018015,0.95173542,0.27165171,1.21556403,0.00000000
-5.21360680,2.75596899,1.69793495,0.96801030,0.01195889,0.06998360,0.95680936,0.27356236,1.22664035,0.00000000
-5.20760380,2.76126297,1.71124644,0.96624416,0.01221508,0.06961573,0.95832838,0.27470521,1.23368413,0.00000000
-5.20160080,2.75823648,1.71866929,0.96180055,0.01241666,0.06909036,0.95641323,0.27510818,1.23678441,0.00000000
-5.19559780,2.74733290,1.72037205,0.95485978,0.01256615,0.06842337,0.95124358,0.27481256,1.23610653,0.00000000
-5.18959480,2.72912839,1.71662523,0.94564091,0.01266802,0.06763260,0.94304998,0.27387176,1.23188395,0.00000000
-5.18359180,2.70430999,1.70778777,0.93439391,0.01272868,0.06673773,0.93210422,0.27234992,1.22440763,0.00000000
-5.17758879,2.67365022,1.69429066,0.92139071,0.01275634,0.06576031,0.91870857,0.27032018,1.21401369,0.00000000
-5.17158579,2.63797938,1.67661819,0.90691573,0.01276083,0.06472366,0.90318434,0.26786292,1.20106960,0.00000000
-5.16558279,2.59815661,1.65528794,0.89125606,0.01275334,0.06365285,0.88586033,0.26506374,1.18595983,0.00000000
-5.15957979,2.55504104,1.63083030,0.87469183,0.01274610,0.06257458,0.86706162,0.26201138,1.16907142,0.00000000
-5.15357679,2.50946406,1.60376857,0.85748714,0.01275204,0.06151698,0.84709922,0.25879555,1.15078024,0.00000000
-5.14757379,2.46220391,1.57460056,0.83988197,0.01278438,0.06050933,0.82626104,0.25550478,1.13143837,0.00000000
-5.14157079,2.41396358,1.54378252,0.82208534,0.01285617,0.05958160,0.80480444,0.25222420,1.11136331,0.00000000
-5.13556778,2.36535279,1.51171599,0.80427002,0.01297993,0.05876386,0.78295078,0.24903340,1.09082935,0.00000000
-5.12956478,2.31687454,1.47873833,0.78656904,0.01316710,0.05808561,0.76088187,0.24600442,1.07006129,0.00000000
-5.12356178,2.26891673,1.44511691,0.76907396,0.01342768,0.05757486,0.73873865,0.24319981,1.04923084,0.00000000
-5.11755878,2.22174873,1.41104726,0.75183508,0.01376979,0.05725717,0.71662182,0.24067094,1.02845555,0.00000000
-5.11155578,2.17552294,1.37665500,0.73486330,0.01419930,0.05715459,0.69459431,0.23845648,1.00780025,0.00000000
-5.10555278,2.13028067,1.34200109,0.71813372,0.01471949,0.05728456,0.67268539,0.23658116,0.98728070,0.00000000
-5.09954977,2.08596209,1.30709007,0.70159044,0.01533081,0.05765885,0.65089593,0.23505487,0.96686906,0.00000000
-5.09354677,2.04241927,1.27188048,0.68515253,0.01603069,0.05828256,0.62920465,0.23387213,0.94650092,0.00000000
-5.08754377,1.99943165,1.23629686,0.66872070,0.01681345,0.05915326,0.60757477,0.23301183,0.92608324,0.00000000
-5.08154077,1.95672311,1.20024245,0.65218433,0.01767027,0.06026038,0.58596080,0.23243757,0.90550294,0.00000000
-5.07553777,1.91397967,1.16361193,0.63542853,0.01858932,0.06158481,0.56431496,0.23209832,0.88463547,0.00000000
-5.06953477,1.87086732,1.12630350,0.61834101,0.01955591,0.06309885,0.54259312,0.23192954,0.86335318,0.00000000
-5.06353177,1.82704895,1.08822963,0.60081827,0.02055283,0.06476649,0.52075975,0.23185483,0.84153298,0.00000000
-5.05752876,1.78220020,1.04932614,0.58277107,0.02156075,0.06654406,0.49879193,0.23178789,0.81906311,0.00000000
-5.05152576,1.73602344,1.00955916,0.56412892,0.02255868,0.06838119,0.47668214,0.23163504,0.79584880,0.00000000
-5.04552276,1.68825986,0.96892993,0.54484345,0.02352455,0.07022219,0.45443983,0.23129793,0.77181674,0.00000000
-5.03951976,1.63869927,0.92747720,0.52489070,0.02443585,0.07200761,0.43209197,0.23067659,0.74691829,0.00000000
-5.03351676,1.58718768,0.88527765,0.50427221,0.02527027,0.07367613,0.40968238,0.22967265,0.72113147,0.00000000
-5.02751376,1.53363251,0.84244418,0.48301505,0.02600641,0.07516658,0.38727028,0.22819264,0.69446189,0.00000000
-5.02151076,1.47800572,0.79912267,0.46117088,0.02662442,0.07641998,0.36492809,0.22615120,0.66694256,0.00000000
-5.01550775,1.42034471,0.75548728,0.43881410,0.02710668,0.07738159,0.34273867,0.22347415,0.63863291,0.00000000
-5.00950475,1.36075145,0.71173494,0.41603929,0.02743832,0.07800289,0.32079229,0.22010122,0.60961702,0.00000000
-5.00350175,1.29938967,0.66807911,0.39295810,0.02760776,0.07824327,0.29918344,0.21598838,0.58000134,0.00000000
-4.99749875,1.23648063,0.62474348,0.36969570,0.02760704,0.07807149,0.27800776,0.21110964,0.54991182,0.00000000
-4.99149575,1.17229738,0.58195554,0.34638703,0.02743211,0.07746675,0.25735904,0.20545824,0.51949083,0.00000000
-4.98549275,1.10715789,0.53994069,0.32317290,0.02708292,0.07641937,0.23732669,0.19904708,0.48889375,0.00000000
-4.97948974,1.04141710,0.49891676,0.30019616,0.02656341,0.07493108,0.21799345,0.19190863,0.45828546,0.00000000
-4.97348674,0.97545825,0.45908932,0.27759802,0.02588135,0.07301479,0.19943371,0.18409390,0.42783676,0.00000000
-4.96748374,0.90968365,0.42064770,0.25551463,0.02504801,0.07069400,0.18171211,0.17567096,0.39772075,0.00000000
-4.96148074,0.84450508,0.38376200,0.23407399,0.02407780,0.06800182,0.16488275,0.16672277,0.36810933,0.00000000
-4.95547774,0.78033420,0.34858079,0.21339331,0.02298771,0.06497962,0.14898876,0.15734448,0.33916983,0.00000000
-4.94947474,0.71757322,0.31522986,0.19357678,0.02179678,0.06167551,0.13406227,0.14764048,0.31106182,0.00000000
-4.94347174,0.65660596,0.28381160,0.17471386,0.02052543,0.05814253,0.12012474,0.13772112,0.28393427,0.00000000
-4.93746873,0.59778986,0.25440528,0.15687807,0.01919482,0.05443684,0.10718758,0.12769937,0.25792297,0.00000000
-4.93146573,0.54144886,0.22706788,0.14012629,0.01782627,0.05061584,0.09525302,0.11768756,0.23314845,0.00000000
-4.92546273,0.48786766,0.20183567,0.12449857,0.01644058,0.04673639,0.08431516,0.10779430,0.20971435,0.00000000
-4.91945973,0.43728729,0.17872617,0.11001830,0.01505754,0.04285318,0.07436115,0.09812174,0.18770628,0.00000000
-4.91345673,0.38990231,0.15774067,0.09669298,0.01369547,0.03901727,0.06537252,0.08876315,0.16719131,0.00000000
-4.90745373,0.34585950,0.13886698,0.08451515,0.01237082,0.03527493,0.05732653,0.07980116,0.14821792,0.00000000
-4.90145073,0.30525816,0.12208248,0.07346380,0.01109788,0.03166669,0.05019754,0.07130633,0.13081658,0.00000000
-4.89544772,0.26815184,0.10735733,0.06350593,0.00988866,0.02822674,0.04395839,0.06333641,0.11500080,0.00000000
-4.88944472,0.23455145,0.09465764,0.05459833,0.00875274,0.02498258,0.03858171,0.05593604,0.10076864,0.00000000
-4.88344172,0.20442936,0.08394861,0.04668939,0.00769732,0.02195498,0.03404117,0.04913696,0.08810458,0.00000000
-4.87743872,0.17772450,0.07519743,0.03972109,0.00672733,0.01915814,0.03031262,0.04295870,0.07698167,0.00000000
-4.87143572,0.15434797,0.06837593,0.03363082,0.00584551,0.01660010,0.02737504,0.03740951,0.06736384,0.00000000
-4.86543272,0.13418894,0.06346268,0.02835324,0.00505269,0.01428332,0.02521135,0.03248763,0.05920829,0.00000000
-4.85942971,0.11712065,0.06044471,0.02382189,0.00434803,0.01220532,0.02380904,0.02818275,0.05246776,0.00000000
-4.85342671,0.10300613,0.05931849,0.01997083,0.00372924,0.01035954,0.02316047,0.02447752,0.04709269,0.00000000
-4.84742371,0.09170340,0.06009028,0.01673589,0.00319289,0.00873608,0.02326304,0.02134904,0.04303307,0.00000000
-4.84142071,0.08307016,0.06277576,0.01405586,0.00273468,0.00732260,0.02411897,0.01877037,0.04024003,0.00000000
-4.83541771,0.07696757,0.06739886,0.01187343,0.00234965,0.00610505,0.02573491,0.01671186,0.03866694,0.00000000
-4.82941471,0.07326322,0.07398990,0.01013594,0.00203245,0.00506850,0.02812126,0.01514230,0.03827017,0.00000000
-4.82341171,0.07183325,0.08258310,0.00879596,0.00177753,0.00419775,0.03129117,0.01402992,0.03900940,0.00000000
-4.81740870,0.07256353,0.09321340,0.00781170,0.00157927,0.00347800,0.03525946,0.01334316,0.04084753,0.00000000
-4.81140570,0.07535019,0.10591298,0.00714728,0.00143212,0.00289533,0.04004125,0.01305122,0.04375020,0.00000000
-4.80540270,0.08009936,0.12070738,0.00677297,0.00133071,0.00243716,0.04565052,0.01312445,0.04768508,0.00000000
-4.79939970,0.08672658,0.13761164,0.00666522,0.00126991,0.00209258,0.05209863,0.01353455,0.05262088,0.00000000
-4.79339670,0.09515575,0.15662647,0.00680679,0.00124486,0.00185264,0.05939276,0.01425465,0.05852630,0.00000000
-4.78739370,0.10531802,0.17773486,0.00718682,0.00125098,0.00171055,0.06753459,0.01525929,0.06536888,0.00000000
-4.78139070,0.11715068,0.20089918,0.00780081,0.00128398,0.00166179,0.07651894,0.01652430,0.07311399,0.00000000
-4.77538769,0.13059632,0.22605910,0.00865080,0.00133985,0.00170425,0.08633277,0.01802675,0.08172398,0.00000000
-4.76938469,0.14560216,0.25313034,0.00974539,0.00141484,0.00183820,0.09695435,0.01974479,0.09115749,0.00000000
-4.76338169,0.16211996,0.28200456,0.01109988,0.00150544,0.00206632,0.10835279,0.02165765,0.10136917,0.00000000
-4.75737869,0.18010619,0.31255027,0.01273638,0.00160838,0.00239362,0.12048785,0.02374560,0.11230959,0.00000000
-4.75137569,0.19952272,0.34461478,0.01468389,0.00172058,0.00282734,0.13331009,0.02599001,0.12392562,0.00000000
-4.74537269,0.22033778,0.37802722,0.01697828,0.00183922,0.00337679,0.14676135,0.02837350,0.13616096,0.00000000
-4.73936968,0.24252709,0.41260230,0.01966224,0.00196166,0.00405316,0.16077540,0.03088013,0.14895704,0.00000000
-4.73336668,0.26607496,0.44814468,0.02278496,0.00208550,0.00486928,0.17527890,0.03349559,0.16225405,0.00000000
-4.72736368,0.29097523,0.48445371,0.02640165,0.00220860,0.00583924,0.19019243,0.03620748,0.17599197,0.00000000
-4.72136068,0.31723161,0.52132807,0.03057277,0.00232907,0.00697807,0.20543158,0.03900550,0.19011171,0.00000000
-4.71535768,0.34485736,0.55857012,0.03536286,0.00244532,0.00830125,0.22090800,0.04188158,0.20455589,0.00000000
-4.70935468,0.37387395,0.59598952,0.04083911,0.00255608,0.00982417,0.23653035,0.04483002,0.21926953,0.00000000
-4.70335168,0.40430860,0.63340596,0.04706937,0.00266039,0.01156155,0.25220510,0.04784736,0.23420025,0.00000000
-4.69734867,0.43619044,0.67065059,0.05411987,0.00275763,0.01352675,0.26783707,0.05093217,0.24929808,0.00000000
-4.69134567,0.46954547,0.70756613,0.06205242,0.00284750,0.01573107,0.28332976,0.05408473,0.26451472,0.00000000
-4.68534267,0.50439009,0.74400554,0.07092134,0.00293004,0.01818298,0.29858547,0.05730641,0.27980238,0.00000000
-4.67933967,0.54072362,0.77982936,0.08076999,0.00300556,0.02088733,0.31350514,0.06059897,0.29511214,0.00000000
-4.67333667,0.57851998,0.81490178,0.09162724,0.00307464,0.02384457,0.32798816,0.06396370,0.31039187,0.00000000
-4.66733367,0.61771884,0.84908586,0.10350379,0.00313802,0.02705008,0.34193207,0.06740043,0.32558407,0.00000000
-4.66133067,0.65821694,0.88223823,0.11638865,0.00319663,0.03049346,0.35523232,0.07090649,0.34062346,0.00000000
-4.65532766,0.69985993,0.91420358,0.13024597,0.00325141,0.03415801,0.36778220,0.07447569,0.35543479,0.00000000
-4.64932466,0.74243544,0.94480970,0.14501230,0.00330334,0.03802040,0.37947302,0.07809735,0.36993091,0.00000000
-4.64332166,0.78566800,0.97386334,0.16059469,0.00335328,0.04205047,0.39019468,0.08175545,0.38401140,0.00000000
