energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.74787394,1.27479158,0.24756168,0.29578245,0.01488679,0.22927964,0.03820225,0.32639701
-5.74187094,1.26886734,0.24774382,0.29394447,0.01474411,0.22695605,0.03793201,0.32746797
-5.73586793,1.25973468,0.24750338,0.29127321,0.01453198,0.22397101,0.03748017,0.32790110
-5.72986493,1.24767158,0.24692766,0.28783399,0.01425505,0.22039013,0.03684751,0.32774844
-5.72386193,1.23303002,0.24611237,0.28371154,0.01391903,0.21629487,0.03603858,0.32707539
-5.71785893,1.21622378,0.24515796,0.27900769,0.01353052,0.21178059,0.03506161,0.32595682
-5.71185593,1.19771424,0.24416577,0.27383859,0.01309686,0.20695409,0.03392838,0.32447287
-5.70585293,1.17799465,0.24323423,0.26833149,0.01262602,0.20193084,0.03265390,0.32270469
-5.69984992,1.15757372,0.24245519,0.26262124,0.01212638,0.19683185,0.03125600,0.32073023
-5.69384692,1.13695910,0.24191073,0.25684657,0.01160658,0.19178037,0.02975484,0.31862060
-5.68784392,1.11664162,0.24167031,0.25114637,0.01107538,0.18689849,0.02817240,0.31643693
-5.68184092,1.09708079,0.24178864,0.24565614,0.01054148,0.18230383,0.02653188,0.31422803
-5.67583792,1.07869230,0.24230423,0.24050460,0.01001341,0.17810632,0.02485707,0.31202898
-5.66983492,1.06183775,0.24323862,0.23581069,0.00949938,0.17440527,0.02317179,0.30986064
-5.66383192,1.04681710,0.24459643,0.23168105,0.00900719,0.17128687,0.02149932,0.30773012
-5.65782891,1.03386400,0.24636603,0.22820796,0.00854414,0.16882202,0.01986185,0.30563212
-5.65182591,1.02314386,0.24852093,0.22546785,0.00811694,0.16706479,0.01828009,0.30355101
-5.64582291,1.01475469,0.25102160,0.22352035,0.00773166,0.16605136,0.01677288,0.30146360
-5.63981991,1.00873041,0.25381777,0.22240793,0.00739363,0.16579958,0.01535693,0.29934220
-5.63381691,1.00504633,0.25685101,0.22215596,0.00710748,0.16630902,0.01404665,0.29715806
-5.62781391,1.00362629,0.26005740,0.22277337,0.00687700,0.16756165,0.01285409,0.29488470
-5.62181091,1.00435117,0.26337023,0.22425354,0.00670515,0.16952294,0.01178898,0.29250120
-5.61580790,1.00706819,0.26672260,0.22657563,0.00659404,0.17214337,0.01085881,0.28999513
-5.60980490,1.01160070,0.27004978,0.22970618,0.00654485,0.17536039,0.01006904,0.28736504
-5.60380190,1.01775798,0.27329136,0.23360084,0.00655781,0.17910055,0.00942334,0.28462248
-5.59779890,1.02534483,0.27639302,0.23820629,0.00663218,0.18328188,0.00892390,0.28179345
-5.59179590,1.03417069,0.27930798,0.24346231,0.00676624,0.18781641,0.00857173,0.27891932
-5.58579290,1.04405803,0.28199821,0.24930385,0.00695726,0.19261271,0.00836701,0.27605717
-5.57978989,1.05485001,0.28443526,0.25566319,0.00720152,0.19757840,0.00830943,0.27327973
-5.57378689,1.06641733,0.28660090,0.26247211,0.00749435,0.20262264,0.00839848,0.27067490
-5.56778389,1.07866410,0.28848761,0.26966400,0.00783017,0.20765845,0.00863377,0.26834490
-5.56178089,1.09153278,0.29009893,0.27717601,0.00820261,0.21260488,0.00901519,0.26640527
-5.55577789,1.10500820,0.29144967,0.28495106,0.00860460,0.21738892,0.00954316,0.26498353
-5.54977489,1.11912040,0.29256614,0.29293972,0.00902854,0.22194722,0.01021868,0.26421775
-5.54377189,1.13394635,0.29348632,0.30110191,0.00946649,0.22622745,0.01104339,0.26425494
-5.53776888,1.14961028,0.29425994,0.30940831,0.00991034,0.23018942,0.01201949,0.26524917
-5.53176588,1.16628257,0.29494856,0.31784143,0.01035211,0.23380574,0.01314962,0.26735960
-5.52576288,1.18417693,0.29562540,0.32639627,0.01078410,0.23706223,0.01443668,0.27074806
-5.51975988,1.20354578,0.29637509,0.33508041,0.01119919,0.23995783,0.01588350,0.27557642
-5.51375688,1.22467373,0.29729312,0.34391361,0.01159108,0.24250415,0.01749254,0.28200344
-5.50775388,1.24786901,0.29848500,0.35292675,0.01195446,0.24472472,0.01926543,0.29018132
-5.50175088,1.27345317,0.30006498,0.36216020,0.01228520,0.24665372,0.02120261,0.30025168
-5.49574787,1.30174892,0.30215448,0.37166155,0.01258053,0.24833447,0.02330285,0.31234123
-5.48974487,1.33306665,0.30488004,0.38148288,0.01283909,0.24981771,0.02556280,0.32655703
-5.48374187,1.36769000,0.30837085,0.39167757,0.01306100,0.25115951,0.02797662,0.34298162
-5.47773887,1.40586096,0.31275598,0.40229683,0.01324782,0.25241926,0.03053558,0.36166800
-5.47173587,1.44776530,0.31816127,0.41338617,0.01340253,0.25365747,0.03322785,0.38263487
-5.46573287,1.49351890,0.32470606,0.42498191,0.01352935,0.25493374,0.03603828,0.40586220
-5.45972986,1.54315577,0.33249982,0.43710794,0.01363365,0.25630489,0.03894841,0.43128741
-5.45372686,1.59661846,0.34163876,0.44977303,0.01372169,0.25782329,0.04193650,0.45880250
-5.44772386,1.65375140,0.35220261,0.46296869,0.01380042,0.25953553,0.04497777,0.48825228
-5.44172086,1.71429772,0.36425173,0.47666787,0.01387723,0.26148149,0.04804479,0.51943383
-5.43571786,1.77789982,0.37782440,0.49082446,0.01395973,0.26369375,0.05110796,0.55209752
-5.42971486,1.84410380,0.39293473,0.50537370,0.01405547,0.26619734,0.05413608,0.58594954
-5.42371186,1.91236771,0.40957092,0.52023355,0.01417171,0.26900996,0.05709711,0.62065590
-5.41770885,1.98207315,0.42769409,0.53530678,0.01431527,0.27214233,0.05995887,0.65584812
-5.41170585,2.05254002,0.44723770,0.55048375,0.01449228,0.27559883,0.06268986,0.69113008
-5.40570285,2.12304345,0.46810742,0.56564580,0.01470805,0.27937823,0.06526006,0.72608619
-5.39969985,2.19283231,0.49018158,0.58066887,0.01496698,0.28347448,0.06764166,0.76029039
-5.39369685,2.26114850,0.51331213,0.59542727,0.01527245,0.28787732,0.06980970,0.79331582
-5.38769385,2.32724607,0.53732612,0.60979737,0.01562674,0.29257288,0.07174271,0.82474475
-5.38169085,2.39040940,0.56202764,0.62366099,0.01603103,0.29754394,0.07342312,0.85417844
-5.37568784,2.44996981,0.58720029,0.63690829,0.01648534,0.30277005,0.07483758,0.88124666
-5.36968484,2.50531999,0.61261019,0.64944014,0.01698858,0.30822736,0.07597711,0.90561644
-5.36368184,2.55592575,0.63800955,0.66116971,0.01753849,0.31388830,0.07683718,0.92699991
-5.35767884,2.60133502,0.66314080,0.67202349,0.01813174,0.31972099,0.07741751,0.94516091
-5.35167584,2.64118392,0.68774135,0.68194146,0.01876386,0.32568875,0.07772190,0.95992019
-5.34567284,2.67520001,0.71154903,0.69087673,0.01942935,0.33174948,0.07775787,0.97115914
-5.33966983,2.70320302,0.73430811,0.69879459,0.02012169,0.33785527,0.07753623,0.97882191
-5.33366683,2.72510323,0.75577586,0.70567117,0.02083336,0.34395220,0.07707061,0.98291603
-5.32766383,2.74089814,0.77572971,0.71149180,0.02155594,0.34998046,0.07637701,0.98351144
-5.32166083,2.75066759,0.79397461,0.71624923,0.02228016,0.35587485,0.07547323,0.98073806
-5.31565783,2.75456799,0.81035065,0.71994192,0.02299600,0.36156578,0.07437846,0.97478215
-5.30965483,2.75282585,0.82474052,0.72257244,0.02369281,0.36698055,0.07311277,0.96588145
-5.30365183,2.74573105,0.83707654,0.72414612,0.02435948,0.37204525,0.07169676,0.95431932
-5.29764882,2.73363011,0.84734702,0.72467007,0.02498454,0.37668681,0.07015120,0.94041819
-5.29164582,2.71691951,0.85560144,0.72415258,0.02555647,0.38083550,0.06849671,0.92453232
-5.28564282,2.69603937,0.86195433,0.72260297,0.02606380,0.38442743,0.06675360,0.90704027
-5.27963982,2.67146720,0.86658716,0.72003178,0.02649548,0.38740720,0.06494162,0.88833713
-5.27363682,2.64371203,0.86974841,0.71645146,0.02684103,0.38973037,0.06307989,0.86882666
-5.26763382,2.61330855,0.87175107,0.71187728,0.02709089,0.39136570,0.06118680,0.84891373
-5.26163082,2.58081123,0.87296791,0.70632851,0.02723665,0.39229702,0.05927992,0.82899683
-5.25562781,2.54678835,0.87382403,0.69982986,0.02727131,0.39252464,0.05737604,0.80946113
-5.24962481,2.51181566,0.87478708,0.69241277,0.02718951,0.39206609,0.05549112,0.79067193
-5.24362181,2.47646963,0.87635504,0.68411685,0.02698774,0.39095633,0.05364032,0.77296864
-5.23761881,2.44132024,0.87904208,0.67499100,0.02666449,0.38924724,0.05183800,0.75665941
-5.23161581,2.40692309,0.88336261,0.66509438,0.02622034,0.38700639,0.05009772,0.74201633
-5.22561281,2.37381100,0.88981426,0.65449693,0.02565803,0.38431526,0.04843229,0.72927129
-5.21960980,2.34248515,0.89886025,0.64327957,0.02498243,0.38126679,0.04685375,0.71861248
-5.21360680,2.31340579,0.91091178,0.63153385,0.02420045,0.37796254,0.04537334,0.71018159
-5.20760380,2.28698286,0.92631118,0.61936115,0.02332091,0.37450943,0.04400152,0.70407170
-5.20160080,2.26356685,0.94531653,0.60687145,0.02235434,0.37101623,0.04274788,0.70032588
-5.19559780,2.24344011,0.96808843,0.59418155,0.02131269,0.36759002,0.04162108,0.69893667
-5.18959480,2.22680929,0.99467967,0.58141308,0.02020905,0.36433270,0.04062883,0.69984631
-5.18359180,2.21379922,1.02502827,0.56869013,0.01905733,0.36133775,0.03977770,0.70294801
-5.17758879,2.20444872,1.05895452,0.55613678,0.01787190,0.35868737,0.03907309,0.70808816
-5.17158579,2.19870899,1.09616229,0.54387468,0.01666722,0.35645017,0.03851909,0.71506969
-5.16558279,2.19644481,1.13624485,0.53202068,0.01545749,0.35467949,0.03811835,0.72365651
-5.15957979,2.19743894,1.17869520,0.52068482,0.01425636,0.35341250,0.03787203,0.73357921
-5.15357679,2.20139998,1.22292069,0.50996869,0.01307659,0.35267004,0.03777968,0.74454173
-5.14757379,2.20797348,1.26826161,0.49996433,0.01192982,0.35245734,0.03783926,0.75622924
-5.14157079,2.21675641,1.31401297,0.49075363,0.01082639,0.35276550,0.03804710,0.76831685
-5.13556778,2.22731425,1.35944886,0.48240842,0.00977514,0.35357366,0.03839799,0.78047892
-5.12956478,2.23920030,1.40384823,0.47499111,0.00878340,0.35485180,0.03888526,0.79239887
-5.12356178,2.25197625,1.44652109,0.46855576,0.00785690,0.35656399,0.03950100,0.80377892
-5.11755878,2.26523302,1.48683389,0.46314970,0.00699982,0.35867184,0.04023621,0.81434951
-5.11155578,2.27861081,1.52423283,0.45881524,0.00621487,0.36113802,0.04108110,0.82387788
-5.10555278,2.29181700,1.55826399,0.45559156,0.00550340,0.36392955,0.04202534,0.83217546
-5.09954977,2.30464100,1.58858914,0.45351645,0.00486557,0.36702071,0.04305837,0.83910356
-5.09354677,2.31696470,1.61499635,0.45262769,0.00430050,0.37039524,0.04416964,0.84457714
-5.08754377,2.32876786,1.63740477,0.45296396,0.00380647,0.37404775,0.04534886,0.84856629
-5.08154077,2.34012772,1.65586319,0.45456511,0.00338113,0.37798423,0.04658621,0.85109524
-5.07553777,2.35121243,1.67054227,0.45747163,0.00302169,0.38222136,0.04787237,0.85223898
-5.06953477,2.36226857,1.68172082,0.46172327,0.00272506,0.38678492,0.04919866,0.85211742
-5.06353177,2.37360285,1.68976663,0.46735683,0.00248807,0.39170710,0.05055687,0.85088743
-5.05752876,2.38555907,1.69511288,0.47440319,0.00230753,0.39702291,0.05193920,0.84873305
-5.05152576,2.39849131,1.69823128,0.48288362,0.00218038,0.40276591,0.05333794,0.84585441
-5.04552276,2.41273465,1.69960331,0.49280566,0.00210377,0.40896346,0.05474525,0.84245579
-5.03951976,2.42857529,1.69969114,0.50415863,0.00207503,0.41563178,0.05615278,0.83873360
-5.03351676,2.44622152,1.69890979,0.51690927,0.00209174,0.42277106,0.05755130,0.83486479
-5.02751376,2.46577742,1.69760199,0.53099752,0.00215167,0.43036113,0.05893042,0.83099640
-5.02151076,2.48722081,1.69601722,0.54633296,0.00225274,0.43835770,0.06027822,0.82723679
-5.01550775,2.51038704,1.69429597,0.56279200,0.00239292,0.44668969,0.06158111,0.82364905
-5.00950475,2.53495956,1.69246017,0.58021619,0.00257019,0.45525774,0.06282368,0.82024695
-5.00350175,2.56046817,1.69041032,0.59841183,0.00278239,0.46393407,0.06398876,0.81699369
-4.99749875,2.58629539,1.68792939,0.61715099,0.00302713,0.47256385,0.06505756,0.81380353
-4.99149575,2.61169066,1.68469329,0.63617402,0.00330171,0.48096789,0.06600999,0.81054622
-4.98549275,2.63579212,1.68028739,0.65519368,0.00360303,0.48894683,0.06682510,0.80705393
-4.97948974,2.65765489,1.67422804,0.67390061,0.00392751,0.49628648,0.06748170,0.80313042
-4.97348674,2.67628468,1.66598800,0.69197027,0.00427104,0.50276412,0.06795898,0.79856192
-4.96748374,2.69067516,1.65502437,0.70907094,0.00462899,0.50815557,0.06823730,0.79312911
-4.96148074,2.69984733,1.64080750,0.72487259,0.00499622,0.51224260,0.06829894,0.78661961
-4.95547774,2.70288905,1.62284937,0.73905633,0.00536708,0.51482050,0.06812888,0.77884028
-4.94947474,2.69899297,1.60073007,0.75132405,0.00573559,0.51570521,0.06771554,0.76962881
-4.94347174,2.68749096,1.57412090,0.76140791,0.00609543,0.51474003,0.06705136,0.75886385
-4.93746873,2.66788362,1.54280316,0.76907922,0.00644021,0.51180134,0.06613335,0.74647339
-4.93146573,2.63986346,1.50668178,0.77415642,0.00676352,0.50680323,0.06496346,0.73244073
-4.92546273,2.60333083,1.46579307,0.77651175,0.00705920,0.49970083,0.06354872,0.71680807
-4.91945973,2.55840188,1.42030669,0.77607636,0.00732148,0.49049216,0.06190127,0.69967734
-4.91345673,2.50540835,1.37052167,0.77284355,0.00754516,0.47921861,0.06003820,0.68120834
-4.90745373,2.44488928,1.31685701,0.76686994,0.00772586,0.46596385,0.05798119,0.66161439
-4.90145073,2.37757510,1.25983746,0.75827457,0.00786010,0.45085139,0.05575600,0.64115563
-4.89544772,2.30436488,1.20007537,0.74723587,0.00794550,0.43404090,0.05339181,0.62013037
-4.88944472,2.22629780,1.13824955,0.73398643,0.00798086,0.41572348,0.05092052,0.59886489
-4.88344172,2.14452019,1.07508227,0.71880604,0.00796624,0.39611603,0.04837585,0.57770220
-4.87743872,2.06024937,1.01131554,0.70201302,0.00790298,0.37545504,0.04579254,0.55699026
-4.87143572,1.97473613,0.94768759,0.68395417,0.00779368,0.35399003,0.04320546,0.53707015
-4.86543272,1.88922696,0.88491080,0.66499391,0.00764217,0.33197689,0.04064876,0.51826479
-4.85942971,1.80492782,0.82365164,0.64550289,0.00745339,0.30967134,0.03815506,0.50086845
-4.85342671,1.72297066,0.76451358,0.62584660,0.00723326,0.28732282,0.03575478,0.48513776
-4.84742371,1.64438381,0.70802325,0.60637435,0.00698852,0.26516883,0.03347547,0.47128423
-4.84142071,1.57006732,0.65462040,0.58740932,0.00672654,0.24343015,0.03134137,0.45946870
-4.83541771,1.50077388,0.60465154,0.56923968,0.00645512,0.22230674,0.02937296,0.44979782
-4.82941471,1.43709577,0.55836742,0.55211156,0.00618226,0.20197469,0.02758676,0.44232252
-4.82341171,1.37945812,0.51592404,0.53622380,0.00591600,0.18258407,0.02599511,0.43703866
-4.81740870,1.32811827,0.47738682,0.52172477,0.00566413,0.16425779,0.02460620,0.43388935
-4.81140570,1.28317103,0.44273758,0.50871151,0.00543410,0.14709132,0.02342408,0.43276918
-4.80540270,1.24455928,0.41188366,0.49723083,0.00523275,0.13115340,0.02244887,0.43352977
-4.79939970,1.21208921,0.38466883,0.48728261,0.00506622,0.11648740,0.02167692,0.43598653
-4.79339670,1.18544937,0.36088522,0.47882490,0.00493981,0.10311346,0.02110118,0.43992618
-4.78739370,1.16423264,0.34028577,0.47178069,0.00485788,0.09103113,0.02071148,0.44511488
-4.78139070,1.14796018,0.32259685,0.46604594,0.00482377,0.08022243,0.02049496,0.45130643
-4.77538769,1.13610640,0.30753033,0.46149859,0.00483978,0.07065529,0.02043644,0.45825040
-4.76938469,1.12812409,0.29479497,0.45800824,0.00490711,0.06228706,0.02051887,0.46569981
-4.76338169,1.12346879,0.28410666,0.45544601,0.00502591,0.05506818,0.02072378,0.47341823
-4.75737869,1.12162185,0.27519738,0.45369435,0.00519526,0.04894582,0.02103172,0.48118594
-4.75137569,1.12211141,0.26782276,0.45265638,0.00541323,0.04386735,0.02142267,0.48880522
-4.74537269,1.12453084,0.26176807,0.45226456,0.00567695,0.03978366,0.02187653,0.49610445
-4.73936968,1.12855438,0.25685279,0.45248837,0.00598266,0.03665225,0.02237350,0.50294110
-4.73336668,1.13394956,0.25293368,0.45334087,0.00632579,0.03444000,0.02289454,0.50920358
-4.72736368,1.14058634,0.24990652,0.45488378,0.00670105,0.03312561,0.02342165,0.51481184
-4.72136068,1.14844289,0.24770659,0.45723127,0.00710253,0.03270167,0.02393830,0.51971701
-4.71535768,1.15760800,0.24630807,0.46055207,0.00752380,0.03317638,0.02442969,0.52389981
-4.70935468,1.16828013,0.24572245,0.46506995,0.00795805,0.03457477,0.02488295,0.52736826
-4.70335168,1.18076337,0.24599610,0.47106265,0.00839812,0.03693953,0.02528741,0.53015431
-4.69734867,1.19546023,0.24720711,0.47885905,0.00883673,0.04033135,0.02563460,0.53231003
-4.69134567,1.21286166,0.24946143,0.48883482,0.00926648,0.04482873,0.02591839,0.53390306
-4.68534267,1.23353444,0.25288860,0.50140636,0.00968009,0.05052724,0.02613488,0.53501184
-4.67933967,1.25810614,0.25763679,0.51702343,0.01007044,0.05753822,0.02628230,0.53572051
-4.67333667,1.28724804,0.26386753,0.53616019,0.01043070,0.06598687,0.02636087,0.53611394
-4.66733367,1.32165631,0.27174995,0.55930511,0.01075451,0.07600967,0.02637247,0.53627275
-4.66133067,1.36203172,0.28145467,0.58694972,0.01103603,0.08775121,0.02632043,0.53626890
-4.65532766,1.40905844,0.29314736,0.61957648,0.01127006,0.10136034,0.02620913,0.53616160
-4.64932466,1.46338227,0.30698200,0.65764591,0.01145217,0.11698571,0.02604369,0.53599408
-4.64332166,1.52558878,0.32309399,0.70158337,0.01157876,0.13477082,0.02582955,0.53579112
-4.63731866,1.59618187,0.34159315,0.75176559,0.01164713,0.15484849,0.02557222,0.53555749
-4.63131566,1.67556329,0.36255679,0.80850750,0.01165553,0.17733509,0.02527688,0.53527748
-4.62531266,1.76401363,0.38602307,0.87204935,0.01160322,0.20232451,0.02494819,0.53491538
-4.61930965,1.86167522,0.41198478,0.94254482,0.01149046,0.22988208,0.02459005,0.53441697
-4.61330665,1.96853755,0.44038388,1.02005020,0.01131849,0.26003872,0.02420547,0.53371196
-4.60730365,2.08442560,0.47110693,1.10451502,0.01108953,0.29278548,0.02379655,0.53271720
-4.60130065,2.20899141,0.50398191,1.19577450,0.01080670,0.32806867,0.02336443,0.53134056
-4.59529765,2.34170940,0.53877645,1.29354406,0.01047395,0.36578589,0.02290943,0.52948519
-4.58929465,2.48187554,0.57519784,1.39741603,0.01009594,0.40578317,0.02243116,0.52705416
-4.58329165,2.62861056,0.61289508,1.50685895,0.00967798,0.44785330,0.02192872,0.52395491
-4.57728864,2.78086735,0.65146297,1.62121934,0.00922586,0.49173569,0.02140088,0.52010374
-4.57128564,2.93744242,0.69044840,1.73972614,0.00874572,0.53711766,0.02084639,0.51542969
-4.56528264,3.09699129,0.72935880,1.86149785,0.00824391,0.58363748,0.02026414,0.50987803
-4.55927964,3.25804761,0.76767260,1.98555214,0.00772686,0.63088880,0.01965343,0.50341298
-4.55327664,3.41904556,0.80485147,2.11081796,0.00720092,0.67842676,0.01901416,0.49601972
-4.54727364,3.57834520,0.84035401,2.23614979,0.00667223,0.72577535,0.01834700,0.48770552
-4.54127064,3.73426014,0.87365049,2.36034398,0.00614661,0.77243601,0.01765352,0.47850014
-4.53526763,3.88508699,0.90423802,2.48215670,0.00562948,0.81789714,0.01693621,0.46845549
-4.52926463,4.02913600,0.93165574,2.60032332,0.00512570,0.86164424,0.01619861,0.45764458
-4.52326163,4.16476218,0.95549935,2.71357879,0.00463956,0.90317040,0.01544518,0.44615992
-4.51725863,4.29039619,0.97543432,2.82067870,0.00417473,0.94198686,0.01468129,0.43411161
-4.51125563,4.40457450,0.99120745,2.92042070,0.00373421,0.97763317,0.01391315,0.42162493
-4.50525263,4.50596803,1.00265597,3.01166574,0.00332033,1.00968686,0.01314759,0.40883800
-4.49924962,4.59340872,1.00971411,3.09335896,0.00293477,1.03777225,0.01239199,0.39589917
-4.49324662,4.66591353,1.01241660,3.16454969,0.00257859,1.06156810,0.01165406,0.38296461
-4.48724362,4.72270518,1.01089900,3.22441023,0.00225225,1.08081411,0.01094169,0.37019592
-4.48124062,4.76322943,1.00539496,3.27225295,0.00195570,1.09531596,0.01026276,0.35775791
-4.47523762,4.78716817,0.99623032,3.30754547,0.00168842,1.10494881,0.00962494,0.34581651
-4.46923462,4.79444822,0.98381438,3.32992322,0.00144949,1.10965938,0.00903559,0.33453687
-4.46323162,4.78524533,0.96862876,3.33919935,0.00123766,1.10946639,0.00850154,0.32408151
-4.45722861,4.75998333,0.95121403,3.33537128,0.00105145,1.10445953,0.00802901,0.31460864
-4.45122561,4.71932809,0.93215493,3.31862378,0.00088917,1.09479692,0.00762344,0.30627035
-4.44522261,4.66417638,0.91206437,3.28932825,0.00074905,1.08070124,0.00728940,0.29921099
-4.43921961,4.59563965,0.89156713,3.24803785,0.00062923,1.06245460,0.00703054,0.29356529
-4.43321661,4.51502282,0.87128339,3.19547876,0.00052786,1.04039218,0.00684947,0.28945656
-4.42721361,4.42379868,0.85181297,3.13253713,0.00044315,1.01489501,0.00674773,0.28699477
-4.42121061,4.32357813,0.83372047,3.06024243,0.00037338,0.98638176,0.00672580,0.28627463
-4.41520760,4.21607713,0.81752190,2.97974707,0.00031693,0.95530002,0.00678305,0.28737359
-4.40920460,4.10308111,0.80367292,2.89230316,0.00027233,0.92211700,0.00691776,0.29035009
-4.40320160,3.98640786,0.79255924,2.79923677,0.00023829,0.88731012,0.00712722,0.29524178
-4.39719860,3.86786997,0.78448901,2.70192076,0.00021365,0.85135748,0.00740774,0.30206420
-4.39119560,3.74923789,0.77968768,2.60174662,0.00019744,0.81472863,0.00775478,0.31080963
-4.38519260,3.63220484,0.77829497,2.50009668,0.00018885,0.77787578,0.00816306,0.32144652
-4.37918959,3.51835470,0.78036433,2.39831718,0.00018726,0.74122570,0.00862672,0.33391936
-4.37318659,3.40913370,0.78586446,2.29769334,0.00019219,0.70517250,0.00913948,0.34814910
-4.36718359,3.30582685,0.79468289,2.19942701,0.00020333,0.67007159,0.00969484,0.36403419
-4.36118059,3.20953979,0.80663150,2.10461757,0.00022051,0.63623478,0.01028623,0.38145210
-4.35517759,3.12118613,0.82145350,2.01424657,0.00024367,0.60392680,0.01090725,0.40026144
-4.34917459,3.04148073,0.83883187,1.92916627,0.00027288,0.57336315,0.01155186,0.42030441
-4.34317159,2.97093844,0.85839874,1.85009228,0.00030827,0.54470945,0.01221449,0.44140966
-4.33716858,2.90987811,0.87974557,1.77760004,0.00035008,0.51808207,0.01289026,0.46339532
-4.33116558,2.85843113,0.90243364,1.71212497,0.00039855,0.49355008,0.01357505,0.48607208
-4.32516258,2.81655380,0.92600472,1.65396580,0.00045400,0.47113826,0.01426557,0.50924624
-4.31915958,2.78404264,0.94999151,1.60329067,0.00051670,0.45083115,0.01495938,0.53272259
-4.31315658,2.76055185,0.97392765,1.56014530,0.00058693,0.43257773,0.01565490,0.55630701
-4.30715358,2.74561193,0.99735708,1.52446280,0.00066492,0.41629673,0.01635126,0.57980873
