energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.03451726,4.83432533,0.02602894,0.93481282,0.02337045,3.55040512,1.18794649,0.03913606,2.67749067
-3.02851426,4.84897368,0.02763198,0.94047097,0.02458911,3.53551227,1.19611727,0.03926479,2.67938374
-3.02251126,4.86990931,0.02942835,0.94700725,0.02593984,3.52243776,1.20742305,0.03942439,2.68349676
-3.01650825,4.89831513,0.03142106,0.95463325,0.02742118,3.51207478,1.22217833,0.03962188,2.69044787
-3.01050525,4.93503834,0.03360749,0.96350412,0.02902748,3.50508254,1.24060963,0.03986191,2.70067010
-3.00450225,4.98056714,0.03597890,0.97371504,0.03074883,3.50187716,1.26284445,0.04014673,2.71440383
-2.99849925,5.03501830,0.03852013,0.98529930,0.03257091,3.50263112,1.28890275,0.04047624,2.73169534
-2.99249625,5.09813491,0.04120945,0.99822799,0.03447508,3.50728038,1.31869129,0.04084805,2.75240114
-2.98649325,5.16929386,0.04401874,1.01241091,0.03643857,3.51553795,1.35200075,0.04125765,2.77619728
-2.98049025,5.24752206,0.04691382,1.02769888,0.03843482,3.52691287,1.38850573,0.04169853,2.80259290
-2.97448724,5.33152106,0.04985508,1.04388712,0.04043398,3.54073361,1.42776784,0.04216234,2.83094751
-2.96848424,5.41969926,0.05279836,1.06071973,0.04240349,3.55617475,1.46924181,0.04263906,2.86049125
-2.96248124,5.51021142,0.05569610,1.07789531,0.04430887,3.57228621,1.51228487,0.04311715,2.89034784
-2.95647824,5.60100505,0.05849868,1.09507361,0.04611455,3.58802439,1.55616946,0.04358379,2.91955958
-2.95047524,5.68987316,0.06115597,1.11188326,0.04778484,3.60228443,1.60009931,0.04402501,2.94711418
-2.94447224,5.77451290,0.06361903,1.12793053,0.04928492,3.61393336,1.64322883,0.04442600,2.97197310
-2.93846923,5.85258933,0.06584186,1.14280906,0.05058193,3.62184341,1.68468563,0.04477128,2.99310087
-2.93246623,5.92180314,0.06778324,1.15611051,0.05164594,3.62492523,1.72359578,0.04504512,3.00949508
-2.92646323,5.97996097,0.06940846,1.16743569,0.05245095,3.62216020,1.75911139,0.04523181,3.02021644
-2.92046023,6.02504648,0.07069099,1.17640622,0.05297581,3.61263140,1.79043957,0.04531606,3.02441816
-2.91445723,6.05528993,0.07161391,1.18267603,0.05320494,3.59555237,1.81687199,0.04528350,3.02137397
-2.90845423,6.06923388,0.07217114,1.18594256,0.05312894,3.57029277,1.83781393,0.04512108,3.01050372
-2.90245123,6.06579223,0.07236831,1.18595701,0.05274497,3.53640022,1.85281145,0.04481754,2.99139573
-2.89644822,6.04430002,0.07222333,1.18253327,0.05205699,3.49361727,1.86157556,0.04436392,2.96382483
-2.89044522,6.00455131,0.07176648,1.17555503,0.05107562,3.44189283,1.86400208,0.04375392,2.92776522
-2.88444222,5.94682302,0.07104016,1.16498077,0.04981797,3.38138730,1.86018586,0.04298431,2.88339730
-2.87843922,5.87188287,0.07009820,1.15084628,0.04830707,3.31247106,1.85042850,0.04205519,2.83110810
-2.87243622,5.78098029,0.06900473,1.13326447,0.04657120,3.23571608,1.83523866,0.04097016,2.77148471
-2.86643322,5.67581995,0.06783269,1.11242252,0.04464303,3.15188088,1.81532442,0.03973638,2.70530092
-2.86043022,5.55851814,0.06666196,1.08857645,0.04255862,3.06188914,1.79157762,0.03836449,2.63349727
-2.85442721,5.43154330,0.06557724,1.06204323,0.04035633,2.96680285,1.76505022,0.03686840,2.55715518
-2.84842421,5.29764247,0.06466562,1.03319084,0.03807563,2.86779101,1.73692328,0.03526496,2.47746584
-2.84242121,5.15975625,0.06401404,1.00242676,0.03575604,2.76609501,1.70846954,0.03357348,2.39569536
-2.83641821,5.02092533,0.06370659,0.97018534,0.03343595,2.66299211,1.68101066,0.03181519,2.31314701
-2.83041521,4.88419207,0.06382179,0.93691448,0.03115164,2.55975842,1.65587067,0.03001259,2.23112235
-2.82441221,4.75250063,0.06442995,0.90306248,0.02893639,2.45763278,1.63432746,0.02818879,2.15088242
-2.81840920,4.62859954,0.06559063,0.86906524,0.02681966,2.35778281,1.61756391,0.02636683,2.07361043
-2.81240620,4.51495000,0.06735025,0.83533443,0.02482656,2.26127416,1.60662077,0.02456894,2.00037733
-2.80640320,4.41364341,0.06974008,0.80224706,0.02297739,2.16904402,1.60235309,0.02281597,1.93211121
-2.80040020,4.32633094,0.07277448,0.77013662,0.02128740,2.08187951,1.60539193,0.02112680,1.86957162
-2.79439720,4.25416749,0.07644960,0.73928612,0.01976674,2.00040129,1.61611318,0.01951784,1.81332948
-2.78839420,4.19777217,0.08074255,0.70992302,0.01842050,1.92505278,1.63461463,0.01800271,1.76375303
-2.78239120,4.15720629,0.08561106,0.68221616,0.01724900,1.85609489,1.66070263,0.01659194,1.72100024
-2.77638819,4.13196996,0.09099374,0.65627468,0.01624811,1.79360613,1.69388893,0.01529289,1.68501767
-2.77038519,4.12101705,0.09681093,0.63214868,0.01540975,1.73748778,1.73339818,0.01410971,1.65554573
-2.76438219,4.12278838,0.10296613,0.60983164,0.01472239,1.68747383,1.77818600,0.01304346,1.63213002
-2.75837919,4.13526180,0.10934799,0.58926425,0.01417171,1.64314503,1.82696730,0.01209231,1.61413838
-2.75237619,4.15601775,0.11583294,0.57033967,0.01374118,1.60394672,1.87825381,0.01125185,1.60078310
-2.74637319,4.18231812,0.12228823,0.55290977,0.01341275,1.56920977,1.93039981,0.01051541,1.59114751
-2.74037019,4.21119582,0.12857541,0.53679229,0.01316746,1.53817400,1.98165419,0.00987454,1.58421621
-2.73436718,4.23955202,0.13455417,0.52177865,0.01298610,1.51001361,2.03021717,0.00931936,1.57890801
-2.72836418,4.26425783,0.14008630,0.50764221,0.01284972,1.48386376,2.07429944,0.00883908,1.57411059
-2.72236118,4.28225687,0.14503974,0.49414668,0.01274022,1.45884775,2.11218143,0.00842241,1.56871577
-2.71635818,4.29066504,0.14929253,0.48105449,0.01264077,1.43410396,2.14227042,0.00805799,1.56165429
-2.71035518,4.28686384,0.15273651,0.46813498,0.01253619,1.40881193,2.16315326,0.00773473,1.55192895
-2.70435218,4.26858402,0.15528062,0.45517199,0.01241328,1.38221660,2.17364250,0.00744220,1.53864504
-2.69834917,4.23397618,0.15685364,0.44197076,0.01226104,1.35365018,2.17281421,0.00717087,1.52103694
-2.69234617,4.18166601,0.15740634,0.42836388,0.01207082,1.32255082,2.16003604,0.00691230,1.49849005
-2.68634317,4.11079193,0.15691283,0.41421615,0.01183633,1.28847742,2.13498429,0.00665936,1.47055718
-2.68034017,4.02102407,0.15537113,0.39942812,0.01155370,1.25112020,2.09764978,0.00640626,1.43696896
-2.67433717,3.91256405,0.15280295,0.38393827,0.01122133,1.21030653,2.04833223,0.00614858,1.39763784
-2.66833417,3.78612594,0.14925263,0.36772371,0.01083974,1.16600194,1.98762376,0.00588329,1.35265570
-2.66233117,3.64289969,0.14478535,0.35079953,0.01041140,1.11830628,1.91638252,0.00560863,1.30228528
-2.65632816,3.48449895,0.13948466,0.33321668,0.00994039,1.06744534,1.83569779,0.00532404,1.24694582
-2.65032516,3.31289587,0.13344950,0.31505861,0.00943221,1.01375821,1.74684841,0.00502997,1.18719389
-2.64432216,3.13034614,0.12679078,0.29643692,0.00889338,0.95768116,1.65125641,0.00472776,1.12370000
-2.63831916,2.93930771,0.11962771,0.27748603,0.00833118,0.89972877,1.55043805,0.00441945,1.05722247
-2.63231616,2.74235671,0.11208406,0.25835735,0.00775330,0.84047309,1.44595450,0.00410757,0.98857940
-2.62631316,2.54210438,0.10428442,0.23921309,0.00716757,0.78052194,1.33936400,0.00379501,0.91862030
-2.62031016,2.34111813,0.09635076,0.22022007,0.00658169,0.72049713,1.23217753,0.00348481,0.84819832
-2.61430715,2.14184994,0.08839924,0.20154365,0.00600297,0.66101368,1.12581956,0.00318007,0.77814429
-2.60830415,1.94657428,0.08053749,0.18334229,0.00543816,0.60266074,1.02159498,0.00288374,0.70924363
-2.60230115,1.75733768,0.07286240,0.16576267,0.00489331,0.54598490,0.92066317,0.00259861,0.64221661
-2.59629815,1.57592079,0.06545846,0.14893568,0.00437365,0.49147652,0.82401963,0.00232716,0.57770287
-2.59029515,1.40381370,0.05839671,0.13297341,0.00388353,0.43955936,0.73248523,0.00207156,0.51625024
-2.58429215,1.24220420,0.05173420,0.11796703,0.00342649,0.39058362,0.64670283,0.00183362,0.45830806
-2.57828914,1.09197830,0.04551403,0.10398579,0.00300521,0.34482256,0.56714056,0.00161483,0.40422489
-2.57228614,0.95373187,0.03976583,0.09107690,0.00262165,0.30247236,0.49410121,0.00141634,0.35425028
-2.56628314,0.82779169,0.03450664,0.07926629,0.00227718,0.26365496,0.42773637,0.00123905,0.30854016
-2.56028014,0.71424428,0.02974214,0.06856011,0.00197270,0.22842357,0.36806458,0.00108366,0.26716518
-2.55427714,0.61297048,0.02546811,0.05894691,0.00170884,0.19677018,0.31499214,0.00095076,0.23012154
-2.54827414,0.52368375,0.02167201,0.05040015,0.00148619,0.16863476,0.26833560,0.00084090,0.19734346
-2.54227114,0.44597060,0.01833465,0.04288113,0.00130550,0.14391543,0.22784484,0.00075474,0.16871666
-2.53626813,0.37933108,0.01543190,0.03634197,0.00116797,0.12247922,0.19322593,0.00069307,0.14409234
-2.53026513,0.32321824,0.01293625,0.03072871,0.00107547,0.10417288,0.16416291,0.00065702,0.12330092
-2.52426213,0.27707492,0.01081832,0.02598422,0.00103087,0.08883336,0.14033800,0.00064808,0.10616512
-2.51825913,0.24036724,0.00904823,0.02205093,0.00103831,0.07629767,0.12144965,0.00066825,0.09251195
-2.51225613,0.21261385,0.00759674,0.01887337,0.00110351,0.06641166,0.10722816,0.00072012,0.08218338
-2.50625313,0.19341044,0.00643628,0.01640023,0.00123410,0.05903782,0.09744873,0.00080696,0.07504524
-2.50025013,0.18244932,0.00554167,0.01458618,0.00143990,0.05406165,0.09194177,0.00093279,0.07099438
-2.49424712,0.17953376,0.00489081,0.01339326,0.00173325,0.05139680,0.09060046,0.00110243,0.06996389
-2.48824412,0.18458725,0.00446502,0.01279189,0.00212932,0.05098866,0.09338559,0.00132157,0.07192635
-2.48224112,0.19765752,0.00424934,0.01276149,0.00264634,0.05281673,0.10032789,0.00159674,0.07689511
-2.47623812,0.21891571,0.00423262,0.01329074,0.00330579,0.05689550,0.11152769,0.00193532,0.08492361
-2.47023512,0.24865061,0.00440749,0.01437755,0.00413264,0.06327412,0.12715232,0.00234550,0.09610286
-2.46423212,0.28725847,0.00477016,0.01602859,0.00515532,0.07203472,0.14743118,0.00283615,0.11055713
-2.45822911,0.33522835,0.00532020,0.01825864,0.00640571,0.08328966,0.17264862,0.00341676,0.12843787
-2.45222611,0.39312357,0.00606018,0.02108959,0.00791896,0.09717770,0.20313495,0.00409724,0.14991630
-2.44622311,0.46155951,0.00699519,0.02454924,0.00973313,0.11385910,0.23925551,0.00488768,0.17517444
-2.44022011,0.54117821,0.00813235,0.02866984,0.01188862,0.13350995,0.28139825,0.00579816,0.20439515
-2.43421711,0.63262035,0.00948024,0.03348643,0.01442749,0.15631570,0.32995979,0.00683836,0.23775125
-2.42821411,0.73649531,0.01104826,0.03903509,0.01739243,0.18246414,0.38533063,0.00801731,0.27539404
-2.42221111,0.85335000,0.01284596,0.04535097,0.02082560,0.21213789,0.44787946,0.00934291,0.31744164
-2.41620810,0.98363740,0.01488235,0.05246630,0.02476722,0.24550671,0.51793730,0.01082163,0.36396737
-2.41020510,1.12768588,0.01716514,0.06040833,0.02925393,0.28271979,0.59578183,0.01245802,0.41498882
-2.40420210,1.28567026,0.01970006,0.06919735,0.03431704,0.32389820,0.68162244,0.01425432,0.47045780
-2.39819910,1.45758584,0.02249009,0.07884472,0.03998061,0.36912785,0.77558651,0.01621009,0.53025178
-2.39219610,1.64322659,0.02553480,0.08935108,0.04625949,0.41845316,0.87770755,0.01832179,0.59416717
-2.38619310,1.84216845,0.02882971,0.10070480,0.05315737,0.47187163,0.98791578,0.02058252,0.66191491
-2.38019010,2.05375893,0.03236570,0.11288073,0.06066499,0.52932967,1.10603148,0.02298179,0.73311858
-2.37418709,2.27711367,0.03612856,0.12583921,0.06875850,0.59071979,1.23176170,0.02550538,0.80731545
-2.36818409,2.51112072,0.04009860,0.13952560,0.07739816,0.65587930,1.36470056,0.02813530,0.88396059
-2.36218109,2.75445268,0.04425049,0.15387026,0.08652743,0.72459073,1.50433326,0.03084993,0.96243402
-2.35617809,3.00558686,0.04855319,0.16878895,0.09607263,0.79658392,1.65004395,0.03362427,1.04205098
-2.35017509,3.26283306,0.05297004,0.18418383,0.10594313,0.87153970,1.80112712,0.03643029,1.12207496
-2.34417209,3.52436809,0.05745917,0.19994496,0.11603220,0.94909525,1.95680228,0.03923747,1.20173330
-2.33816908,3.78827620,0.06197394,0.21595225,0.12621854,1.02885074,2.11623126,0.04201350,1.28023483
-2.33216608,4.05259378,0.06646369,0.23207784,0.13636851,1.11037705,2.27853767,0.04472502,1.35678895
-2.32616308,4.31535672,0.07087465,0.24818894,0.14633900,1.19322437,2.44282733,0.04733847,1.43062562
-2.32016008,4.57464850,0.07515102,0.26415078,0.15598082,1.27693113,2.60820905,0.04982110,1.50101529
-2.31415708,4.82864700,0.07923619,0.27982986,0.16514269,1.36103296,2.77381455,0.05214189,1.56728836
-2.30815408,5.07566788,0.08307403,0.29509714,0.17367540,1.44507122,2.93881659,0.05427249,1.62885300
-2.30215108,5.31420269,0.08661035,0.30983114,0.18143630,1.52860070,3.10244427,0.05618822,1.68521095
-2.29614807,5.54294967,0.08979428,0.32392080,0.18829365,1.61119609,3.26399477,0.05786882,1.73597048
-2.29014507,5.76083600,0.09257966,0.33726796,0.19413082,1.69245690,3.42284069,0.05929917,1.78085588
-2.28414207,5.96703016,0.09492634,0.34978937,0.19885012,1.77201061,3.57843259,0.06046988,1.81971329
-2.27813907,6.16094384,0.09680133,0.36141803,0.20237600,1.84951379,3.73029644,0.06137757,1.85251237
-2.27213607,6.34222313,0.09817978,0.37210402,0.20465755,1.92465134,3.87802611,0.06202507,1.87934378
-2.26613307,6.51072951,0.09904571,0.38181447,0.20567011,1.99713366,4.02127111,0.06242130,1.90041259
-2.26013007,6.66651141,0.09939245,0.39053299,0.20541601,2.06669221,4.15972038,0.06258100,1.91602784
-2.25412706,6.80976787,0.09922284,0.39825833,0.20392426,2.13307357,4.29308290,0.06252420,1.92658857
-2.24812406,6.94080611,0.09854908,0.40500250,0.20124930,2.19603253,4.42106637,0.06227550,1.93256704
-2.24212106,7.05999532,0.09739227,0.41078846,0.19746887,2.25532466,4.54335525,0.06186321,1.93448972
-2.23611806,7.16771906,0.09578173,0.41564735,0.19268108,2.31069901,4.65958968,0.06131837,1.93291681
-2.23011506,7.26432903,0.09375396,0.41961561,0.18700075,2.36189134,4.76934671,0.06067364,1.92842123
-2.22411206,7.35010267,0.09135151,0.42273203,0.18055537,2.40861875,4.87212538,0.05996216,1.92156787
-2.21810905,7.42520715,0.08862154,0.42503493,0.17348069,2.45057601,4.96733693,0.05921651,1.91289391
-2.21210605,7.48967185,0.08561441,0.42655963,0.16591628,2.48743421,5.05430120,0.05846760,1.90289109
-2.20610305,7.54337101,0.08238217,0.42733633,0.15800118,2.51884199,5.13225021,0.05774371,1.89199052
-2.20010005,7.58601783,0.07897704,0.42738852,0.14986979,2.54442968,5.20033913,0.05706972,1.88055063
-2.19409705,7.61717047,0.07545006,0.42673204,0.14164831,2.56381628,5.25766484,0.05646641,1.86884869
-2.18809405,7.63624999,0.07184979,0.42537475,0.13345173,2.57661924,5.30329158,0.05595001,1.85707605
-2.18209105,7.64256937,0.06822125,0.42331693,0.12538143,2.58246667,5.33628296,0.05553189,1.84533724
-2.17608804,7.63537226,0.06460505,0.42055225,0.11752361,2.58101155,5.35573899,0.05521851,1.83365282
-2.17008504,7.61387959,0.06103676,0.41706936,0.10994841,2.57194727,5.36083658,0.05501149,1.82196553
-2.16408204,7.57734146,0.05754655,0.41285387,0.10270971,2.55502378,5.35087168,0.05490785,1.81014956
-2.15807904,7.52509182,0.05415902,0.40789073,0.09584565,2.53006350,5.32530104,0.05490044,1.79802209
-2.15207604,7.45660285,0.05089329,0.40216679,0.08937969,2.49697614,5.28378134,0.05497842,1.78535671
-2.14607304,7.37153622,0.04776329,0.39567333,0.08332212,2.45577158,5.22620400,0.05512786,1.77189777
-2.14007004,7.26978866,0.04477818,0.38840856,0.07767189,2.40657004,5.15272340,0.05533233,1.75737522
-2.13406703,7.15152917,0.04194287,0.38037985,0.07241873,2.34960889,5.06377732,0.05557363,1.74151897
-2.12806403,7.01722619,0.03925871,0.37160555,0.06754528,2.28524563,4.96009813,0.05583233,1.72407238
-2.12206103,6.86766318,0.03672411,0.36211640,0.06302925,2.21395674,4.84271419,0.05608846,1.70480422
-2.11605803,6.70394205,0.03433521,0.35195634,0.05884549,2.13633227,4.71294099,0.05632197,1.68351871
-2.11005503,6.52747405,0.03208652,0.34118284,0.05496779,2.05306640,4.57236252,0.05651330,1.66006344
-2.10405203,6.33995900,0.02997144,0.32986663,0.05137056,1.96494425,4.42280324,0.05664372,1.63433488
-2.09804902,6.14335371,0.02798282,0.31809089,0.04803010,1.87282550,4.26629215,0.05669574,1.60628161
-2.09204602,5.93983122,0.02611328,0.30594995,0.04492569,1.77762557,4.10501998,0.05665335,1.57590530
-2.08604302,5.73173299,0.02435555,0.29354769,0.04204028,1.68029509,3.94129167,0.05650226,1.54325967
-2.08004002,5.52151598,0.02270266,0.28099551,0.03936107,1.58179862,3.77747565,0.05623008,1.50844771
-2.07403702,5.31169711,0.02114808,0.26841024,0.03687970,1.48309344,3.61595193,0.05582647,1.47161753
-2.06803402,5.10479723,0.01968579,0.25591186,0.03459235,1.38510937,3.45906092,0.05528324,1.43295717
-2.06203102,4.90328675,0.01831024,0.24362127,0.03249971,1.28873022,3.30905451,0.05459448,1.39268872
-2.05602801,4.70953467,0.01701637,0.23165820,0.03060682,1.19477769,3.16805099,0.05375660,1.35106210
-2.05002501,4.52576257,0.01579951,0.22013926,0.02892290,1.10399808,3.03799485,0.05276845,1.30834883
-2.04402201,4.35400468,0.01465536,0.20917619,0.02746117,1.01705225,2.92062238,0.05163139,1.26483588
-2.03801901,4.19607455,0.01357989,0.19887448,0.02623877,0.93450874,2.81743367,0.05034932,1.22081998
-2.03201601,4.05353896,0.01256929,0.18933220,0.02527664,0.85684034,2.72967103,0.04892870,1.17660235
-2.02601301,3.92769873,0.01161995,0.18063909,0.02459957,0.78442360,2.65830403,0.04737862,1.13248390
-2.02001001,3.81957628,0.01072843,0.17287601,0.02423628,0.71754111,2.60402056,0.04571068,1.08876105
-2.01400700,3.72990942,0.00989146,0.16611449,0.02421956,0.65638618,2.56722381,0.04393896,1.04572202
-2.00800400,3.65915057,0.00910594,0.16041656,0.02458646,0.60106919,2.54803412,0.04207987,1.00364355
-2.00200100,3.60747064,0.00836896,0.15583461,0.02537846,0.55162531,2.54629549,0.04015195,0.96278811
-1.99599800,3.57476683,0.00767785,0.15241140,0.02664160,0.50802294,2.56158561,0.03817564,0.92340134
-1.98999500,3.56067353,0.00703018,0.15017997,0.02842652,0.47017236,2.59322912,0.03617292,0.88570991
-1.98399200,3.56457558,0.00642379,0.14916365,0.03078830,0.43793422,2.64031322,0.03416696,0.84991953
-1.97798899,3.58562338,0.00585682,0.14937586,0.03378615,0.41112738,2.70170528,0.03218173,0.81621329
-1.97198599,3.62274948,0.00532772,0.15081985,0.03748279,0.38953607,2.77607209,0.03024152,0.78475011
-1.96598299,3.67468615,0.00483523,0.15348842,0.04194355,0.37291584,2.86190029,0.02837048,0.75566352
-1.95997999,3.73998406,0.00437841,0.15736337,0.04723514,0.36099864,2.95751813,0.02659214,0.72906062
-1.95397699,3.81703195,0.00395657,0.16241502,0.05342405,0.35349671,3.06111839,0.02492895,0.70502126
-1.94797399,3.90407745,0.00356930,0.16860160,0.06057466,0.35010563,3.17078255,0.02340184,0.68359755
-1.94197099,3.99924938,0.00321644,0.17586872,0.06874704,0.35050656,3.28450654,0.02202980,0.66481364
-1.93596798,4.10058172,0.00289800,0.18414890,0.07799448,0.35436804,3.40022815,0.02082957,0.64866581
-1.92996498,4.20603977,0.00261422,0.19336127,0.08836085,0.36134750,3.51585647,0.01981530,0.63512289
-1.92396198,4.31354871,0.00236545,0.20341154,0.09987798,0.37109278,3.62930337,0.01899836,0.62412704
-1.91795898,4.42102475,0.00215221,0.21419231,0.11256296,0.38324402,3.73851733,0.01838720,0.61559497
-1.91195598,4.52640916,0.00197515,0.22558375,0.12641575,0.39743603,3.84151945,0.01798724,0.60941941
-1.90595298,4.62770489,0.00183500,0.23745476,0.14141701,0.41330137,3.93644131,0.01780089,0.60547116
-1.89994997,4.72301565,0.00173261,0.24966462,0.15752642,0.43047432,4.02156440,0.01782759,0.60360144
-1.89394697,4.81058665,0.00166890,0.26206517,0.17468153,0.44859569,4.09536015,0.01806396,0.60364466
-1.88794397,4.88884625,0.00164489,0.27450338,0.19279729,0.46731855,4.15652974,0.01850393,0.60542169
-1.88194097,4.95644728,0.00166163,0.28682444,0.21176622,0.48631465,4.20404225,0.01913897,0.60874334
-1.87593797,5.01230651,0.00172023,0.29887514,0.23145940,0.50528148,4.23716984,0.01995832,0.61341429
-1.86993497,5.05564071,0.00182182,0.31050743,0.25172811,0.52394955,4.25551814,0.02094924,0.61923717
-1.86393197,5.08599737,0.00196747,0.32158210,0.27240618,0.54208973,4.25905030,0.02209726,0.62601678
-1.85792896,5.10327823,0.00215823,0.33197237,0.29331288,0.55952021,4.24810299,0.02338641,0.63356430
-1.85192596,5.10775392,0.00239502,0.34156713,0.31425624,0.57611272,4.22339271,0.02479948,0.64170133
-1.84592296,5.10006810,0.00267860,0.35027386,0.33503676,0.59179759,4.18601131,0.02631820,0.65026359
-1.83991996,5.08122980,0.00300951,0.35802089,0.35545115,0.60656743,4.13740972,0.02792342,0.65910415
-1.83391696,5.05259332,0.00338802,0.36475895,0.37529605,0.62047891,4.07936942,0.02959526,0.66809594
-1.82791396,5.01582522,0.00381412,0.37046193,0.39437167,0.63365262,4.01396186,0.03131323,0.67713350
-1.82191096,4.97285907,0.00428742,0.37512668,0.41248500,0.64627059,3.94349634,0.03305633,0.68613379
-1.81590795,4.92583857,0.00480719,0.37877202,0.42945264,0.65857158,3.87045775,0.03480311,0.69503599
-1.80990495,4.87705105,0.00537231,0.38143682,0.44510326,0.67084400,3.79743582,0.03653175,0.70380033
-1.80390195,4.82885313,0.00598136,0.38317733,0.45927942,0.68341668,3.72704827,0.03822018,0.71240590
-1.79789895,4.78359152,0.00663257,0.38406390,0.47183909,0.69664753,3.66186030,0.03984614,0.72084759
-1.79189595,4.74352168,0.00732395,0.38417715,0.48265664,0.71091055,3.60430361,0.04138734,0.72913229
-1.78589295,4.71072764,0.00805335,0.38360393,0.49162368,0.72658143,3.55659767,0.04282163,0.73727448
-1.77988994,4.68704614,0.00881855,0.38243310,0.49864953,0.74402216,3.52067638,0.04412729,0.74529153
-1.77388694,4.67399806,0.00961734,0.38075154,0.50366176,0.76356528,3.49812281,0.04528326,0.75319884
-1.76788394,4.67273006,0.01044766,0.37864033,0.50660660,0.78549812,3.49011461,0.04626953,0.76100508
-1.76188094,4.68396857,0.01130766,0.37617154,0.50744951,0.81004774,3.49738195,0.04706756,0.76870785
-1.75587794,4.70798808,0.01219575,0.37340561,0.50617580,0.83736697,3.52017975,0.04766070,0.77628989
-1.74987494,4.74459477,0.01311069,0.37038939,0.50279140,0.86752230,3.55827504,0.04803468,0.78371598
-1.74387194,4.79312628,0.01405150,0.36715510,0.49732366,0.90048396,3.61094982,0.04817808,0.79093086
-1.73786893,4.85246725,0.01501750,0.36372005,0.48982211,0.93611880,3.67701940,0.04808275,0.79785810
-1.73186593,4.92108027,0.01600813,0.36008716,0.48035916,0.97418635,3.75486532,0.04774426,0.80440000
-1.72586293,4.99705086,0.01702285,0.35624628,0.46903041,1.01433844,3.84248180,0.04716217,0.81043874
-1.71985993,5.07814497,0.01806095,0.35217616,0.45595464,1.05612257,3.93753396,0.04634029,0.81583844
-1.71385693,5.16187692,0.01912127,0.34784697,0.44127322,1.09898931,4.03742612,0.04528679,0.82044842
-1.70785393,5.24558567,0.02020201,0.34322334,0.42514885,1.14230350,4.13937774,0.04401414,0.82410736
-1.70185093,5.32651688,0.02130042,0.33826756,0.40776360,1.18535945,4.24050482,0.04253896,0.82664829
-1.69584792,5.40190847,0.02241257,0.33294315,0.38931617,1.22739947,4.33790447,0.04088174,0.82790439
-1.68984492,5.46907699,0.02353316,0.32721823,0.37001848,1.26763563,4.42873996,0.03906637,0.82771531
-1.68384192,5.52550259,0.02465531,0.32106898,0.35009156,1.30527392,4.51032427,0.03711960,0.82593393
-1.67783892,5.56891020,0.02577054,0.31448271,0.32976095,1.33954017,4.58019956,0.03507041,0.82243337
-1.67183592,5.59734472,0.02686870,0.30746070,0.30925184,1.36970679,4.63621075,0.03294928,0.81711390
-1.66583292,5.60923833,0.02793812,0.30002047,0.28878400,1.39511948,4.67657118,0.03078744,0.80990976
-1.65982991,5.60346810,0.02896582,0.29219756,0.26856687,1.41522272,4.69991868,0.02861612,0.80079544
-1.65382691,5.57940232,0.02993779,0.28404672,0.24879502,1.42958317,4.70536072,0.02646583,0.78979124
-1.64782391,5.53693436,0.03083946,0.27564230,0.22964406,1.43790986,4.69250731,0.02436562,0.77696790
-1.64182091,5.47650286,0.03165616,0.26707800,0.21126742,1.44007027,4.66149096,0.02234256,0.76245000
-1.63581791,5.39909778,0.03237368,0.25846586,0.19379392,1.43610154,4.61297304,0.02042113,0.74641801
-1.62981491,5.30625166,0.03297884,0.24993440,0.17732635,1.42621620,4.54813636,0.01862288,0.72910862
-1.62381191,5.20001633,0.03346015,0.24162617,0.16194110,1.41080195,4.46866404,0.01696605,0.71081348
-1.61780890,5.08292522,0.03380827,0.23369448,0.14768873,1.39041538,4.37670524,0.01546545,0.69187603
-1.61180590,4.95794222,0.03401657,0.22629960,0.13459552,1.36576980,4.27482841,0.01413233,0.67268663
-1.60580290,4.82839802,0.03408149,0.21960444,0.12266588,1.33771732,4.16596333,0.01297439,0.65367585
-1.59979990,4.69791570,0.03400286,0.21376982,0.11188534,1.30722602,4.05333336,0.01199586,0.63530626
-1.59379690,4.57032719,0.03378396,0.20894959,0.10222414,1.27535284,3.94037957,0.01119770,0.61806284
-1.58779390,4.44958301,0.03343158,0.20528561,0.09364102,1.24321326,3.83067874,0.01057778,0.60244227
-1.58179090,4.33965755,0.03295580,0.20290298,0.08608720,1.21194889,3.72785739,0.01013115,0.58894152
-1.57578789,4.24445252,0.03236970,0.20190549,0.07951022,1.18269418,3.63550397,0.00985035,0.57804612
-1.56978489,4.16770121,0.03168888,0.20237173,0.07385750,1.15654342,3.55708170,0.00972570,0.57021835
-1.56378189,4.11287632,0.03093096,0.20435181,0.06907956,1.13451931,3.49584405,0.00974561,0.56588596
-1.55777889,4.08310376,0.03011490,0.20786501,0.06513259,1.11754420,3.45475529,0.00989694,0.56543170
-1.55177589,4.08108485,0.02926033,0.21289845,0.06198050,1.10641493,3.43641800,0.01016533,0.56918395
-1.54577289,4.10902908,0.02838687,0.21940683,0.05959618,1.10178209,3.44300935,0.01053550,0.57740879
-1.53976988,4.16859907,0.02751348,0.22731343,0.05796210,1.10413440,3.47622781,0.01099161,0.59030374
-1.53376688,4.26086919,0.02665782,0.23651211,0.05707016,1.11378846,3.53725149,0.01151759,0.60799330
-1.52776388,4.38629862,0.02583577,0.24687061,0.05692091,1.13088410,3.62670897,0.01209746,0.63052629
-1.52176088,4.54471961,0.02506099,0.25823474,0.05752209,1.15538533,3.74466344,0.01271567,0.65787502
