energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.08754377,2.30567703,0.01633085,0.44099125,1.82409796,0.94236683,0.68793909,0.00000000
-5.08154077,2.39251186,0.01704860,0.45639242,1.88498859,0.98577544,0.70846084,0.00000000
-5.07553777,2.48218036,0.01770361,0.47181365,1.94675546,1.03126970,0.72960705,0.00000000
-5.06953477,2.57408532,0.01828236,0.48713358,2.00866571,1.07864032,0.75121161,0.00000000
-5.06353177,2.66749928,0.01877228,0.50221774,2.06990299,1.12761387,0.77306800,0.00000000
-5.05752876,2.76158693,0.01916222,0.51692307,2.12959907,1.17785971,0.79493613,0.00000000
-5.05152576,2.85543243,0.01944288,0.53110298,2.18686821,1.22899935,0.81655056,0.00000000
-5.04552276,2.94806999,0.01960712,0.54461262,2.24084241,1.28061773,0.83762981,0.00000000
-5.03951976,3.03851654,0.01965031,0.55731410,2.29070564,1.33227586,0.85788620,0.00000000
-5.03351676,3.12580447,0.01957048,0.56908125,2.33572515,1.38352428,0.87703585,0.00000000
-5.02751376,3.20901306,0.01936846,0.57980378,2.37527822,1.43391664,0.89480830,0.00000000
-5.02151076,3.28729691,0.01904786,0.58939044,2.40887283,1.48302268,0.91095530,0.00000000
-5.01550775,3.35990993,0.01861496,0.59777105,2.43616142,1.53044004,0.92525840,0.00000000
-5.00950475,3.42622394,0.01807855,0.60489734,2.45694692,1.57580431,0.93753505,0.00000000
-5.00350175,3.48574094,0.01744958,0.61074243,2.47118118,1.61879688,0.94764284,0.00000000
-4.99749875,3.53809889,0.01674088,0.61529920,2.47895600,1.65915024,0.95548203,0.00000000
-4.99149575,3.58307077,0.01596667,0.61857752,2.48048775,1.69665068,0.96099598,0.00000000
-4.98549275,3.62055764,0.01514216,0.62060066,2.47609664,1.73113829,0.96416991,0.00000000
-4.97948974,3.65057636,0.01428307,0.62140125,2.46618236,1.76250451,0.96502801,0.00000000
-4.97348674,3.67324302,0.01340516,0.62101689,2.45119750,1.79068765,0.96362909,0.00000000
-4.96748374,3.68875360,0.01252378,0.61948596,2.43162085,1.81566661,0.96006128,0.00000000
-4.96148074,3.69736313,0.01165349,0.61684392,2.40793199,1.83745366,0.95443604,0.00000000
-4.95547774,3.69936494,0.01080768,0.61312026,2.38058879,1.85608658,0.94688184,0.00000000
-4.94947474,3.69507134,0.00999832,0.60833655,2.35000913,1.87162099,0.93753801,0.00000000
-4.94347174,3.68479691,0.00923568,0.60250553,2.31655760,1.88412324,0.92654893,0.00000000
-4.93746873,3.66884543,0.00852820,0.59563145,2.28053776,1.89366449,0.91405906,0.00000000
-4.93146573,3.64750098,0.00788243,0.58771158,2.24218991,1.90031623,0.90020886,0.00000000
-4.92546273,3.62102349,0.00730297,0.57873875,2.20169415,1.90414743,0.88513187,0.00000000
-4.91945973,3.58964867,0.00679253,0.56870475,2.15917801,1.90522349,0.86895288,0.00000000
-4.91345673,3.55359189,0.00635201,0.55760428,2.11472765,1.90360674,0.85178735,0.00000000
-4.90745373,3.51305519,0.00598063,0.54543919,2.06840141,1.89935843,0.83374179,0.00000000
-4.90145073,3.46823650,0.00567612,0.53222263,2.02024461,1.89254162,0.81491496,0.00000000
-4.89544772,3.41933996,0.00543487,0.51798279,1.97030418,1.88322479,0.79539981,0.00000000
-4.88944472,3.36658615,0.00525217,0.50276592,1.91864200,1.87148534,0.77528567,0.00000000
-4.88344172,3.31022100,0.00512241,0.48663842,1.86534601,1.85741289,0.75466054,0.00000000
-4.87743872,3.25052261,0.00503929,0.46968780,1.81053826,1.84111153,0.73361325,0.00000000
-4.87143572,3.18780478,0.00499602,0.45202233,1.75437946,1.82270092,0.71223505,0.00000000
-4.86543272,3.12241718,0.00498554,0.43376956,1.69706994,1.80231579,0.69062071,0.00000000
-4.85942971,3.05474145,0.00500069,0.41507349,1.63884689,1.78010385,0.66886874,0.00000000
-4.85342671,2.98518372,0.00503438,0.39609086,1.57997856,1.75622200,0.64708084,0.00000000
-4.84742371,2.91416369,0.00507977,0.37698649,1.52075571,1.73083119,0.62536041,0.00000000
-4.84142071,2.84210106,0.00513035,0.35792814,1.46148130,1.70409002,0.60381050,0.00000000
-4.83541771,2.76940022,0.00518011,0.33908101,1.40245905,1.67614769,0.58253091,0.00000000
-4.82941471,2.69643428,0.00522362,0.32060238,1.34398185,1.64713685,0.56161513,0.00000000
-4.82341171,2.62352963,0.00525608,0.30263648,1.28632076,1.61716669,0.54114692,0.00000000
-4.81740870,2.55095219,0.00527344,0.28530998,1.22971547,1.58631717,0.52119711,0.00000000
-4.81140570,2.47889633,0.00527235,0.26872838,1.17436659,1.55463466,0.50182075,0.00000000
-4.80540270,2.40747761,0.00525028,0.25297330,1.12043039,1.52212962,0.48305480,0.00000000
-4.79939970,2.33672973,0.00520544,0.23810089,1.06801617,1.48877648,0.46491676,0.00000000
-4.79339670,2.26660632,0.00513680,0.22414146,1.01718621,1.45451612,0.44740412,0.00000000
-4.78739370,2.19698746,0.00504408,0.21110017,0.96795839,1.41926070,0.43049501,0.00000000
-4.78139070,2.12769086,0.00492766,0.19895878,0.92031096,1.38290094,0.41414983,0.00000000
-4.77538769,2.05848703,0.00478854,0.18767830,0.87418927,1.34531524,0.39831398,0.00000000
-4.76938469,1.98911763,0.00462827,0.17720243,0.82951377,1.30638042,0.38292140,0.00000000
-4.76338169,1.91931602,0.00444890,0.16746148,0.78618895,1.26598330,0.36789892,0.00000000
-4.75737869,1.84882887,0.00425282,0.15837656,0.74411237,1.22403254,0.35317102,0.00000000
-4.75137569,1.77743741,0.00404278,0.14986396,0.70318359,1.18047000,0.33866483,0.00000000
-4.74537269,1.70497740,0.00382169,0.14183932,0.66331227,1.13528096,0.32431509,0.00000000
-4.73936968,1.63135640,0.00359263,0.13422150,0.62442505,1.08850263,0.31006875,0.00000000
-4.73336668,1.55656762,0.00335870,0.12693602,0.58647111,1.04023028,0.29588899,0.00000000
-4.72736368,1.48069949,0.00312297,0.11991783,0.54942599,0.99062082,0.28175847,0.00000000
-4.72136068,1.40394058,0.00288843,0.11311346,0.51329379,0.93989351,0.26768160,0.00000000
-4.71535768,1.32657962,0.00265790,0.10648250,0.47810756,0.88832772,0.25368576,0.00000000
-4.70935468,1.24900081,0.00243398,0.09999832,0.44392829,0.83625794,0.23982139,0.00000000
-4.70335168,1.17167468,0.00221905,0.09364814,0.41084247,0.78406634,0.22616106,0.00000000
-4.69734867,1.09514526,0.00201521,0.08743262,0.37895857,0.73217313,0.21279739,0.00000000
-4.69134567,1.02001410,0.00182425,0.08136485,0.34840285,0.68102547,0.19984026,0.00000000
-4.68534267,0.94692228,0.00164770,0.07546911,0.31931460,0.63108523,0.18741307,0.00000000
-4.67933967,0.87653113,0.00148675,0.06977930,0.29184133,0.58281642,0.17564860,0.00000000
-4.67333667,0.80950269,0.00134233,0.06433729,0.26613409,0.53667277,0.16468440,0.00000000
-4.66733367,0.74648086,0.00121506,0.05919130,0.24234314,0.49308587,0.15465805,0.00000000
-4.66133067,0.68807371,0.00110531,0.05439432,0.22061419,0.45245459,0.14570242,0.00000000
-4.65532766,0.63483796,0.00101318,0.05000270,0.20108532,0.41513591,0.13794107,0.00000000
-4.64932466,0.58726571,0.00093857,0.04607491,0.18388459,0.38143743,0.13148403,0.00000000
-4.64332166,0.54577395,0.00088112,0.04267058,0.16912836,0.35161188,0.12642402,0.00000000
-4.63731866,0.51069683,0.00084029,0.03984966,0.15692016,0.32585342,0.12283315,0.00000000
-4.63131566,0.48228071,0.00081538,0.03767178,0.14735012,0.30429587,0.12076032,0.00000000
-4.62531266,0.46068182,0.00080548,0.03619576,0.14049462,0.28701261,0.12022926,0.00000000
-4.61930965,0.44596625,0.00080954,0.03547908,0.13641615,0.27401803,0.12123722,0.00000000
-4.61330665,0.43811197,0.00082637,0.03557737,0.13516301,0.26527030,0.12375450,0.00000000
-4.60730365,0.43701258,0.00085466,0.03654378,0.13676882,0.26067507,0.12772455,0.00000000
-4.60130065,0.44248227,0.00089294,0.03842816,0.14125162,0.26009016,0.13306488,0.00000000
-4.59529765,0.45426183,0.00093968,0.04127596,0.14861245,0.26333054,0.13966860,0.00000000
-4.58929465,0.47202527,0.00099324,0.04512695,0.15883336,0.27017391,0.14740661,0.00000000
-4.58329165,0.49538685,0.00105190,0.05001350,0.17187486,0.28036621,0.15613039,0.00000000
-4.57728864,0.52390829,0.00111393,0.05595873,0.18767284,0.29362723,0.16567525,0.00000000
-4.57128564,0.55710599,0.00117754,0.06297437,0.20613521,0.30965605,0.17586412,0.00000000
-4.56528264,0.59445820,0.00124098,0.07105841,0.22713824,0.32813624,0.18651154,0.00000000
-4.55927964,0.63541204,0.00130252,0.08019286,0.25052308,0.34874087,0.19742799,0.00000000
-4.55327664,0.67939042,0.00136053,0.09034148,0.27609259,0.37113706,0.20842419,0.00000000
-4.54727364,0.72579880,0.00141348,0.10144781,0.30360889,0.39499037,0.21931549,0.00000000
-4.54127064,0.77403195,0.00145999,0.11343359,0.33279184,0.41996877,0.22992592,0.00000000
-4.53526763,0.82348069,0.00149888,0.12619784,0.36331895,0.44574644,0.24009210,0.00000000
-4.52926463,0.87353873,0.00152916,0.13961653,0.39482675,0.47200720,0.24966651,0.00000000
-4.52326163,0.92360968,0.00155010,0.15354322,0.42691404,0.49844789,0.25852039,0.00000000
-4.51725863,0.97311427,0.00156123,0.16781062,0.45914702,0.52478146,0.26654593,0.00000000
-4.51125563,1.02149783,0.00156236,0.18223312,0.49106638,0.55074008,0.27365777,0.00000000
-4.50525263,1.06823797,0.00155359,0.19661039,0.52219637,0.57607801,0.27979389,0.00000000
-4.49924962,1.11285256,0.00153528,0.21073188,0.55205539,0.60057455,0.28491573,0.00000000
-4.49324662,1.15490767,0.00150809,0.22438217,0.58016819,0.62403671,0.28900771,0.00000000
-4.48724362,1.19402552,0.00147292,0.23734698,0.60607886,0.64630196,0.29207625,0.00000000
-4.48124062,1.22989208,0.00143089,0.24941965,0.62936440,0.66724055,0.29414822,0.00000000
-4.47523762,1.26226407,0.00138333,0.26040774,0.64964820,0.68675769,0.29526909,0.00000000
-4.46923462,1.29097506,0.00133173,0.27013956,0.66661269,0.70479521,0.29550082,0.00000000
-4.46323162,1.31594020,0.00127767,0.27847026,0.68001082,0.72133264,0.29491958,0.00000000
-4.45722861,1.33715935,0.00122282,0.28528715,0.68967546,0.73638755,0.29361343,0.00000000
-4.45122561,1.35471813,0.00116889,0.29051408,0.69552642,0.75001500,0.29168001,0.00000000
-4.44522261,1.36878658,0.00111754,0.29411451,0.69757458,0.76230589,0.28922435,0.00000000
-4.43921961,1.37961530,0.00107039,0.29609312,0.69592282,0.77338427,0.28635673,0.00000000
-4.43321661,1.38752882,0.00102895,0.29649591,0.69076361,0.78340331,0.28319070,0.00000000
-4.42721361,1.39291626,0.00099459,0.29540867,0.68237332,0.79254019,0.27984129,0.00000000
-4.42121061,1.39621940,0.00096852,0.29295378,0.67110337,0.80098978,0.27642324,0.00000000
-4.41520760,1.39791851,0.00095172,0.28928570,0.65736859,0.80895747,0.27304938,0.00000000
-4.40920460,1.39851635,0.00094500,0.28458507,0.64163326,0.81665124,0.26982909,0.00000000
-4.40320160,1.39852095,0.00094891,0.27905181,0.62439550,0.82427332,0.26686677,0.00000000
-4.39719860,1.39842786,0.00096376,0.27289753,0.60617058,0.83201185,0.26426037,0.00000000
-4.39119560,1.39870270,0.00098961,0.26633758,0.58747398,0.84003297,0.26210003,0.00000000
-4.38519260,1.39976479,0.00102632,0.25958302,0.56880487,0.84847360,0.26046662,0.00000000
-4.37918959,1.40197256,0.00107347,0.25283302,0.55063081,0.85743560,0.25943055,0.00000000
-4.37318659,1.40561170,0.00113047,0.24626788,0.53337420,0.86698131,0.25905057,0.00000000
-4.36718359,1.41088633,0.00119651,0.24004301,0.51740102,0.87713114,0.25937279,0.00000000
-4.36118059,1.41791401,0.00127066,0.23428421,0.50301237,0.88786309,0.26042990,0.00000000
-4.35517759,1.42672452,0.00135182,0.22908424,0.49043887,0.89911456,0.26224065,0.00000000
-4.34917459,1.43726272,0.00143883,0.22450095,0.47983827,0.91078618,0.26480961,0.00000000
-4.34317159,1.44939528,0.00153048,0.22055697,0.47129596,0.92274776,0.26812732,0.00000000
-4.33716858,1.46292086,0.00162555,0.21724086,0.46482837,0.93484591,0.27217072,0.00000000
-4.33116558,1.47758335,0.00172287,0.21450961,0.46038889,0.94691311,0.27690394,0.00000000
-4.32516258,1.49308747,0.00182137,0.21229247,0.45787588,0.95877765,0.28227956,0.00000000
-4.31915958,1.50911593,0.00192013,0.21049565,0.45714223,0.97027413,0.28824000,0.00000000
-4.31315658,1.52534729,0.00201839,0.20900787,0.45800613,0.98125388,0.29471942,0.00000000
-4.30715358,1.54147384,0.00211564,0.20770628,0.46026221,0.99159479,0.30164571,0.00000000
