energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.69384692,0.28310076,0.00045772,0.01333798,0.03427069,0.10655958,0.08452299,0.00440961,0.16515543
-5.68784392,0.31934543,0.00052709,0.01535377,0.03947069,0.12138307,0.09475488,0.00487163,0.18622714
-5.68184092,0.36034139,0.00061492,0.01776316,0.04534219,0.13777313,0.10658322,0.00538603,0.20975795
-5.67583792,0.40606159,0.00072278,0.02058492,0.05190466,0.15572821,0.12000005,0.00594848,0.23570637
-5.66983492,0.45642541,0.00085232,0.02383590,0.05916977,0.17522413,0.13498266,0.00655385,0.26399826
-5.66383192,0.51129056,0.00100523,0.02753014,0.06713963,0.19621153,0.15149066,0.00719624,0.29452310
-5.65782891,0.57044574,0.00118317,0.03167786,0.07580504,0.21861363,0.16946329,0.00786895,0.32713091
-5.65182591,0.63360467,0.00138773,0.03628454,0.08514396,0.24232464,0.18881710,0.00856452,0.36162998
-5.64582291,0.70040203,0.00162033,0.04135011,0.09512013,0.26720895,0.20944413,0.00927476,0.39778568
-5.63981991,0.77039168,0.00188217,0.04686825,0.10568201,0.29310118,0.23121091,0.00999087,0.43532065
-5.63381691,0.84304788,0.00217413,0.05282594,0.11676223,0.31980725,0.25395836,0.01070355,0.47391643
-5.62781391,0.91776950,0.00249670,0.05920331,0.12827747,0.34710664,0.27750277,0.01140310,0.51321682
-5.62181091,0.99388785,0.00284991,0.06597371,0.14012891,0.37475579,0.30163794,0.01207967,0.55283288
-5.61580790,1.07067791,0.00323324,0.07310417,0.15220340,0.40249274,0.32613856,0.01272338,0.59234980
-5.60980490,1.14737313,0.00364557,0.08055623,0.16437524,0.43004291,0.35076477,0.01332460,0.63133538
-5.60380190,1.22318333,0.00408518,0.08828696,0.17650860,0.45712596,0.37526786,0.01387415,0.66935005
-5.59779890,1.29731546,0.00454968,0.09625042,0.18846067,0.48346351,0.39939697,0.01436352,0.70595824
-5.59179590,1.36899637,0.00503604,0.10439925,0.20008528,0.50878753,0.42290646,0.01478512,0.74074061
-5.58579290,1.43749699,0.00554063,0.11268643,0.21123700,0.53284901,0.44556386,0.01513250,0.77330692
-5.57978989,1.50215673,0.00605925,0.12106711,0.22177565,0.55542681,0.46715783,0.01540052,0.80330889
-5.57378689,1.56240725,0.00658726,0.12950039,0.23157080,0.57633595,0.48750601,0.01558553,0.83045262
-5.56778389,1.61779434,0.00711967,0.13795092,0.24050641,0.59543530,0.50646215,0.01568551,0.85451006
-5.56178089,1.66799692,0.00765127,0.14639026,0.24848515,0.61263406,0.52392224,0.01570016,0.87532887
-5.55577789,1.71284198,0.00817681,0.15479787,0.25543230,0.62789681,0.53982930,0.01563093,0.89284026
-5.54977489,1.75231481,0.00869120,0.16316164,0.26129912,0.64124676,0.55417650,0.01548101,0.90706439
-5.54377189,1.78656358,0.00918965,0.17147793,0.26606534,0.65276695,0.56700835,0.01525532,0.91811287
-5.53776888,1.81589806,0.00966787,0.17975109,0.26974084,0.66259940,0.57841991,0.01496033,0.92618834
-5.53176588,1.84078220,0.01012229,0.18799248,0.27236634,0.67094202,0.58855386,0.01460398,0.93158084
-5.52576288,1.86182079,0.01055018,0.19621894,0.27401296,0.67804343,0.59759563,0.01419547,0.93466115
-5.51975988,1.87974074,0.01094984,0.20445096,0.27478083,0.68419596,0.60576673,0.01374502,0.93587130
-5.51375688,1.89536750,0.01132069,0.21271044,0.27479672,0.68972691,0.61331654,0.01326362,0.93571258
-5.50775388,1.90959800,0.01166334,0.22101835,0.27421069,0.69498872,0.62051292,0.01276280,0.93473149
-5.50175088,1.92337082,0.01197967,0.22939232,0.27319210,0.70034824,0.62763215,0.01225431,0.93350419
-5.49574787,1.93763529,0.01227278,0.23784431,0.27192488,0.70617566,0.63494857,0.01174987,0.93262012
-5.48974487,1.95332051,0.01254694,0.24637855,0.27060248,0.71283363,0.64272439,0.01126091,0.93266523
-5.48374187,1.97130566,0.01280751,0.25498983,0.26942248,0.72066693,0.65120017,0.01079828,0.93420571
-5.47773887,1.99239269,0.01306074,0.26366227,0.26858123,0.72999302,0.66058629,0.01037209,0.93777244
-5.47173587,2.01728232,0.01331361,0.27236860,0.26826842,0.74109394,0.67105577,0.00999143,0.94384687
-5.46573287,2.04655392,0.01357358,0.28107003,0.26866207,0.75420966,0.68273861,0.00966428,0.95284859
-5.45972986,2.08064985,0.01384828,0.28971670,0.26992370,0.76953291,0.69571782,0.00939732,0.96512478
-5.45372686,2.11986418,0.01414525,0.29824867,0.27219403,0.78720573,0.71002708,0.00919583,0.98094179
-5.44772386,2.16433593,0.01447163,0.30659739,0.27558915,0.80731741,0.72565013,0.00906363,1.00047875
-5.44172086,2.21404636,0.01483378,0.31468759,0.28019730,0.82990384,0.74252153,0.00900306,1.02382319
-5.43571786,2.26881992,0.01523703,0.32243939,0.28607612,0.85494793,0.76052871,0.00901488,1.05096855
-5.42971486,2.32832839,0.01568531,0.32977066,0.29325063,0.88238102,0.77951512,0.00909836,1.08181341
-5.42371186,2.39209766,0.01618095,0.33659938,0.30171176,0.91208492,0.79928415,0.00925127,1.11616222
-5.41770885,2.45951662,0.01672439,0.34284593,0.31141557,0.94389443,0.81960360,0.00946993,1.15372758
-5.41170585,2.52984789,0.01731399,0.34843531,0.32228313,0.97760028,0.84021060,0.00974927,1.19413375
-5.40570285,2.60224009,0.01794598,0.35329902,0.33420111,1.01295219,0.86081681,0.01008296,1.23692151
-5.39969985,2.67574154,0.01861431,0.35737675,0.34702315,1.04966230,0.88111374,0.01046346,1.28155444
-5.39369685,2.74931552,0.01931079,0.36061768,0.36057202,1.08740877,0.90077827,0.01088218,1.32742658
-5.38769385,2.82185711,0.02002508,0.36298151,0.37464257,1.12583976,0.91947840,0.01132965,1.37387173
-5.38169085,2.89221186,0.02074499,0.36443916,0.38900557,1.16457782,0.93687917,0.01179563,1.42017434
-5.37568784,2.95919642,0.02145670,0.36497318,0.40341228,1.20322483,0.95264896,0.01226939,1.46558225
-5.36968484,3.02162133,0.02214510,0.36457790,0.41759989,1.24136765,0.96646608,0.01273985,1.50932120
-5.36368184,3.07831576,0.02279427,0.36325938,0.43129758,1.27858432,0.97802584,0.01319585,1.55061095
-5.35767884,3.12815411,0.02338789,0.36103519,0.44423309,1.31445100,0.98704796,0.01362642,1.58868298
-5.35167584,3.17008390,0.02390979,0.35793400,0.45613968,1.34854940,0.99328424,0.01402098,1.62279924
-5.34567284,3.20315441,0.02434448,0.35399514,0.46676321,1.38047460,0.99652645,0.01436966,1.65227152
-5.33966983,3.22654495,0.02467765,0.34926794,0.47586908,1.40984297,0.99661401,0.01466350,1.67648083
-5.33366683,3.23959193,0.02489671,0.34381104,0.48324875,1.43629994,0.99344142,0.01489471,1.69489603
-5.32766383,3.24181331,0.02499122,0.33769164,0.48872562,1.45952721,0.98696489,0.01505688,1.70709093
-5.32166083,3.23292937,0.02495329,0.33098450,0.49215993,1.47924914,0.97720788,0.01514513,1.71275914
-5.31565783,3.21287849,0.02477790,0.32377100,0.49345250,1.49523801,0.96426526,0.01515625,1.71172573
-5.30965483,3.18182702,0.02446306,0.31613791,0.49254718,1.50731780,0.94830565,0.01508876,1.70395528
-5.30365183,3.14017235,0.02400996,0.30817617,0.48943174,1.51536649,0.92957163,0.01494293,1.68955562
-5.29764882,3.08853870,0.02342290,0.29997944,0.48413738,1.51931667,0.90837781,0.01472074,1.66877706
-5.29164582,3.02776547,0.02270921,0.29164263,0.47673672,1.51915456,0.88510636,0.01442578,1.64200696
-5.28564282,2.95888832,0.02187895,0.28326030,0.46734046,1.51491756,0.86020023,0.01406311,1.60975970
-5.27963982,2.88311359,0.02094463,0.27492501,0.45609292,1.50669063,0.83415405,0.01363905,1.57266255
-5.27363682,2.80178691,0.01992079,0.26672570,0.44316663,1.49460166,0.80750294,0.01316093,1.53143784
-5.26763382,2.71635723,0.01882352,0.25874605,0.42875633,1.47881631,0.78080958,0.01263688,1.48688220
-5.26163082,2.62833761,0.01766995,0.25106297,0.41307260,1.45953266,0.75464994,0.01207553,1.43984385
-5.25562781,2.53926437,0.01647777,0.24374517,0.39633553,1.43697591,0.72959811,0.01148570,1.39119857
-5.24962481,2.45065612,0.01526466,0.23685194,0.37876861,1.41139354,0.70621085,0.01087624,1.34182570
-5.24362181,2.36397423,0.01404791,0.23043209,0.36059317,1.38305108,0.68501222,0.01025568,1.29258478
-5.23761881,2.28058618,0.01284390,0.22452311,0.34202358,1.35222865,0.66647907,0.00963211,1.24429378
-5.23161581,2.20173301,0.01166779,0.21915057,0.32326325,1.31921832,0.65102775,0.00901296,1.19770982
-5.22561281,2.12850202,0.01053325,0.21432781,0.30450165,1.28432219,0.63900255,0.00840489,1.15351277
-5.21960980,2.06180528,0.00945222,0.21005577,0.28591226,1.24785118,0.63066639,0.00781373,1.11229229
-5.21360680,2.00236479,0.00843478,0.20632319,0.26765151,1.21012422,0.62619397,0.00724440,1.07453861
-5.20760380,1.95070426,0.00748917,0.20310692,0.24985843,1.17146775,0.62566778,0.00670097,1.04063714
-5.20160080,1.90714768,0.00662173,0.20037261,0.23265515,1.13221520,0.62907707,0.00618664,1.01086689
-5.19559780,1.87182441,0.00583709,0.19807547,0.21614783,1.09270631,0.63631990,0.00570384,0.98540247
-5.18959480,1.84468033,0.00513822,0.19616135,0.20042794,1.05328605,0.64720817,0.00525429,0.96431949
-5.18359180,1.82549443,0.00452667,0.19456801,0.18557382,1.01430306,0.66147560,0.00483914,0.94760285
-5.17758879,1.81390001,0.00400275,0.19322657,0.17165217,0.97610746,0.67878827,0.00445902,0.93515743
-5.17158579,1.80940958,0.00356576,0.19206316,0.15871947,0.93904805,0.69875745,0.00411419,0.92682071
-5.16558279,1.81144237,0.00321416,0.19100075,0.14682313,0.90346886,0.72095423,0.00380459,0.92237656
-5.15957979,1.81935326,0.00294580,0.18996111,0.13600242,0.86970522,0.74492529,0.00352993,0.92156973
-5.15357679,1.83246207,0.00275809,0.18886688,0.12628892,0.83807930,0.77020933,0.00328979,0.92412022
-5.14757379,1.85008176,0.00264810,0.18764374,0.11770677,0.80889537,0.79635334,0.00308359,0.92973704
-5.14157079,1.87154456,0.00261272,0.18622247,0.11027244,0.78243476,0.82292797,0.00291068,0.93813061
-5.13556778,1.89622477,0.00264869,0.18454111,0.10399433,0.75895083,0.84954148,0.00277034,0.94902338
-5.12956478,1.92355727,0.00275263,0.18254684,0.09887208,0.73866387,0.87585139,0.00266176,0.96215809
-5.12356178,1.95305099,0.00292108,0.18019778,0.09489582,0.72175616,0.90157335,0.00258401,0.97730342
-5.11755878,1.98429670,0.00315042,0.17746436,0.09204535,0.70836726,0.92648692,0.00253608,0.99425670
-5.11155578,2.01696889,0.00343687,0.17433052,0.09028938,0.69858968,0.95043775,0.00251680,1.01284375
-5.10555278,2.05082186,0.00377639,0.17079440,0.08958498,0.69246498,0.97333627,0.00252485,1.03291581
-5.09954977,2.08568032,0.00416461,0.16686867,0.08987716,0.68998048,0.99515292,0.00255875,1.05434398
-5.09354677,2.12142533,0.00459679,0.16258041,0.09109892,0.69106670,1.01591028,0.00261683,1.07701155
-5.08754377,2.15797670,0.00506773,0.15797056,0.09317153,0.69559580,1.03567264,0.00269726,1.10080481
-5.08154077,2.19527314,0.00557176,0.15309306,0.09600529,0.70338105,1.05453364,0.00279810,1.12560320
-5.07553777,2.23325171,0.00610271,0.14801359,0.09950075,0.71417761,1.07260293,0.00291730,1.15126947
-5.06953477,2.27182834,0.00665391,0.14280813,0.10355024,0.72768493,1.08999271,0.00305278,1.17764086
-5.06353177,2.31088096,0.00721827,0.13756135,0.10803992,0.74355068,1.10680511,0.00320251,1.20452200
-5.05752876,2.35023690,0.00778837,0.13236493,0.11285212,0.76137654,1.12312129,0.00336460,1.23168045
-5.05152576,2.38966579,0.00835655,0.12731591,0.11786801,0.78072588,1.13899322,0.00353740,1.25884541
-5.04552276,2.42887898,0.00891511,0.12251521,0.12297042,0.80113324,1.15443857,0.00371964,1.28571004
-5.03951976,2.46753603,0.00945647,0.11806627,0.12804683,0.82211552,1.16943935,0.00391049,1.31193770
-5.03351676,2.50525831,0.00997339,0.11407390,0.13299231,0.84318471,1.18394447,0.00410975,1.33717195
-5.02751376,2.54164927,0.01045922,0.11064343,0.13771236,0.86386167,1.19787604,0.00431791,1.36105008
-5.02151076,2.57632044,0.01090810,0.10788004,0.14212551,0.88369068,1.21113919,0.00453626,1.38321957
-5.01550775,2.60892163,0.01131520,0.10588825,0.14616552,0.90225406,1.22363479,0.00476701,1.40335658
-5.00950475,2.63917354,0.01167694,0.10477153,0.14978317,0.91918635,1.23527419,0.00501327,1.42118559
-5.00350175,2.66690064,0.01199116,0.10463193,0.15294739,0.93418732,1.24599503,0.00527915,1.43649895
-4.99749875,2.69206196,0.01225729,0.10556959,0.15564583,0.94703314,1.25577697,0.00556970,1.44917501
-4.99149575,2.71477744,0.01247639,0.10768205,0.15788470,0.95758513,1.26465619,0.00589088,1.45919379
-4.98549275,2.73534769,0.01265125,0.11106329,0.15968785,0.96579552,1.27273750,0.00624943,1.46664887
-4.97948974,2.75426514,0.01278631,0.11580227,0.16109517,0.97170970,1.28020297,0.00665273,1.47175445
-4.97348674,2.77221505,0.01288759,0.12198109,0.16216037,0.97546474,1.28731632,0.00710864,1.47484703
-4.96748374,2.79006537,0.01296253,0.12967262,0.16294803,0.97728401,1.29442226,0.00762518,1.47638083
-4.96148074,2.80884509,0.01301976,0.13893756,0.16353034,0.97746798,1.30194053,0.00821028,1.47691707
-4.95547774,2.82971117,0.01306880,0.14982123,0.16398333,0.97638140,1.31035451,0.00887146,1.47710701
-4.94947474,2.85390512,0.01311976,0.16234984,0.16438298,0.97443742,1.32019464,0.00961544,1.47766937
-4.94347174,2.88270076,0.01318297,0.17652667,0.16480132,0.97207915,1.33201722,0.01044778,1.47936284
-4.93746873,2.91734518,0.01326853,0.19232830,0.16530268,0.96975947,1.34637952,0.01137248,1.48295481
-4.93146573,2.95899573,0.01338601,0.20970091,0.16594023,0.96792002,1.36381210,0.01239163,1.48918760
-4.92546273,3.00865575,0.01354399,0.22855723,0.16675309,0.96697031,1.38478995,0.01350508,1.49874385
-4.91945973,3.06711260,0.01374974,0.24877408,0.16776410,0.96726783,1.40970359,0.01471007,1.51221245
-4.91345673,3.13488075,0.01400890,0.27019094,0.16897831,0.96910027,1.43883179,0.01600108,1.53005692
-4.90745373,3.21215352,0.01432524,0.29260966,0.17038238,0.97267057,1.47231739,0.01736962,1.55258757
-4.90145073,3.29876577,0.01470051,0.31579554,0.17194487,0.97808566,1.51014744,0.01880420,1.57993905
-4.89544772,3.39417030,0.01513431,0.33947989,0.17361743,0.98534936,1.55213902,0.02029032,1.61205445
-4.88944472,3.49742930,0.01562414,0.36336403,0.17533686,0.99435989,1.59793162,0.02181071,1.64867686
-4.88344172,3.60722219,0.01616551,0.38712487,0.17702792,1.00491211,1.64698661,0.02334550,1.68934904
-4.87743872,3.72186985,0.01675212,0.41042178,0.17860677,1.01670438,1.69859430,0.02487271,1.73342134
-4.87143572,3.83937478,0.01737617,0.43290461,0.17998487,1.02934986,1.75188839,0.02636865,1.78006787
-4.86543272,3.95747578,0.01802871,0.45422270,0.18107313,1.04239153,1.80586738,0.02780857,1.82831011
-4.85942971,4.07371510,0.01870010,0.47403431,0.18178619,1.05532037,1.85942223,0.02916727,1.87704733
-4.85342671,4.18551520,0.01938045,0.49201633,0.18204643,1.06759582,1.91136908,0.03041986,1.92509231
-4.84742371,4.29026195,0.02006014,0.50787370,0.18178774,1.07866742,1.96048582,0.03154245,1.97121107
-4.84142071,4.38539061,0.02073028,0.52134812,0.18095865,1.08799679,2.00555071,0.03251288,2.01416470
-4.83541771,4.46847086,0.02138318,0.53222579,0.17952484,1.09507883,2.04538169,0.03331147,2.05275163
-4.82941471,4.53728711,0.02201275,0.54034368,0.17747080,1.09946112,2.07887447,0.03392156,2.08584843
-4.82341171,4.58991064,0.02261482,0.54559405,0.17480054,1.10076075,2.10503786,0.03433013,2.11244739
-4.81740870,4.62476053,0.02318732,0.54792709,0.17153752,1.09867780,2.12302489,0.03452814,2.13168926
-4.81140570,4.64065076,0.02373043,0.54735153,0.16772356,1.09300498,2.13215841,0.03451090,2.14288990
-4.80540270,4.63682182,0.02424653,0.54393313,0.16341697,1.08363300,2.13195024,0.03427812,2.14555964
-4.79939970,4.61295575,0.02474001,0.53779122,0.15869001,1.07055173,2.12211322,0.03383397,2.13941485
-4.79339670,4.56917448,0.02521701,0.52909350,0.15362567,1.05384709,2.10256587,0.03318688,2.12438127
-4.78739370,4.50602200,0.02568501,0.51804925,0.14831417,1.03369413,2.07342979,0.03234921,2.10058933
-4.78139070,4.42443191,0.02615228,0.50490136,0.14284917,1.01034667,2.03502007,0.03133688,2.06836195
-4.77538769,4.32568226,0.02662731,0.48991767,0.13732395,0.98412430,1.98782961,0.03016876,2.02819561
-4.76938469,4.21134032,0.02711818,0.47338176,0.13182779,0.95539738,1.93250819,0.02886609,1.98073586
-4.76338169,4.08320021,0.02763187,0.45558395,0.12644261,0.92457090,1.86983750,0.02745179,1.92674867
-4.75737869,3.94321652,0.02817368,0.43681260,0.12124015,0.89206806,1.80070342,0.02594979,1.86708902
-4.75137569,3.79343705,0.02874661,0.41734625,0.11627966,0.85831431,1.72606674,0.02438428,1.80266844
-4.74537269,3.63593762,0.02935090,0.39744679,0.11160631,0.82372265,1.64693382,0.02277913,1.73442282
-4.73936968,3.47276171,0.02998369,0.37735390,0.10725025,0.78868073,1.56432814,0.02115719,1.66328213
-4.73336668,3.30586696,0.03063879,0.35728094,0.10322641,0.75354029,1.47926389,0.01953986,1.59014302
-4.72736368,3.13708052,0.03130672,0.33741230,0.09953499,0.71860921,1.39272243,0.01794661,1.51584555
-4.72136068,2.96806403,0.03197475,0.31790212,0.09616256,0.68414636,1.30563217,0.01639463,1.44115455
-4.71535768,2.80028904,0.03262734,0.29887443,0.09308368,0.65035927,1.21885234,0.01489864,1.36674613
-4.70935468,2.63502272,0.03324656,0.28042442,0.09026296,0.61740442,1.13316071,0.01347075,1.29319945
-4.70335168,2.47332320,0.03381274,0.26262071,0.08765747,0.58538993,1.04924534,0.01212044,1.22099352
-4.69734867,2.31604376,0.03430527,0.24550836,0.08521930,0.55438026,0.96770001,0.01085460,1.15050873
-4.69134567,2.16384439,0.03470338,0.22911239,0.08289814,0.52440249,0.88902308,0.00967772,1.08203243
-4.68534267,2.01720918,0.03498705,0.21344155,0.08064391,0.49545363,0.81361922,0.00859204,1.01576776
-4.67933967,1.87646799,0.03513789,0.19849214,0.07840914,0.46750861,0.74180360,0.00759784,0.95184495
-4.67333667,1.74182063,0.03513995,0.18425169,0.07615112,0.44052832,0.67380789,0.00669368,0.89033423
-4.66733367,1.61336209,0.03498044,0.17070226,0.07383370,0.41446741,0.60978760,0.00587672,0.83125935
-4.66133067,1.49110728,0.03465040,0.15782345,0.07142879,0.38928143,0.54983020,0.00514301,0.77461103
-4.65532766,1.37501435,0.03414510,0.14559473,0.06891733,0.36493304,0.49396376,0.00448776,0.72035966
-4.64932466,1.26500547,0.03346434,0.13399737,0.06628998,0.34139708,0.44216541,0.00390563,0.66846665
-4.64332166,1.16098467,0.03261257,0.12301575,0.06354731,0.31866454,0.39436977,0.00339093,0.61889399
-4.63731866,1.06285224,0.03159879,0.11263823,0.06069963,0.29674517,0.35047673,0.00293788,0.57161196
-4.63131566,0.97051578,0.03043628,0.10285759,0.05776659,0.27566906,0.31035874,0.00254075,0.52660469
-4.62531266,0.88389794,0.02914218,0.09367104,0.05477638,0.25548712,0.27386736,0.00219399,0.48387376
-4.61930965,0.80294129,0.02773696,0.08508003,0.05176480,0.23627072,0.24083913,0.00189240,0.44344001
-4.61330665,0.72761060,0.02624372,0.07708990,0.04877419,0.21811066,0.21110073,0.00163113,0.40534369
-4.60730365,0.65789327,0.02468750,0.06970937,0.04585221,0.20111572,0.18447351,0.00140582,0.36964340
-4.60130065,0.59379826,0.02309451,0.06295005,0.04305066,0.18541083,0.16077737,0.00121256,0.33641409
-4.59529765,0.53535412,0.02149134,0.05682597,0.04042423,0.17113533,0.13983419,0.00104794,0.30574439
-4.58929465,0.48260654,0.01990428,0.05135326,0.03802944,0.15844106,0.12147063,0.00090908,0.27773378
-4.58329165,0.43561580,0.01835862,0.04654980,0.03592348,0.14749075,0.10552062,0.00079354,0.25248951
-4.57728864,0.39445431,0.01687805,0.04243512,0.03416323,0.13845651,0.09182733,0.00069940,0.23012385
-4.57128564,0.35920438,0.01548416,0.03903028,0.03280435,0.13151844,0.08024485,0.00062518,0.21075147
-4.56528264,0.32995629,0.01419605,0.03635790,0.03190044,0.12686342,0.07063940,0.00056984,0.19448721
-4.55927964,0.30680653,0.01303001,0.03444217,0.03150218,0.12468382,0.06289024,0.00053273,0.18144409
-4.55327664,0.28985599,0.01199934,0.03330887,0.03165657,0.12517619,0.05689021,0.00051363,0.17173157
-4.54727364,0.27920804,0.01111422,0.03298527,0.03240613,0.12853950,0.05254579,0.00051265,0.16545394
-4.54127064,0.27496607,0.01038166,0.03349997,0.03378809,0.13497314,0.04977687,0.00053023,0.16270864
-4.53526763,0.27723037,0.00980557,0.03488256,0.03583347,0.14467423,0.04851611,0.00056715,0.16358440
-4.52926463,0.28609412,0.00938682,0.03716302,0.03856622,0.15783427,0.04870785,0.00062441,0.16815911
-4.52326163,0.30163832,0.00912337,0.04037097,0.04200219,0.17463507,0.05030671,0.00070330,0.17649724
-4.51725863,0.32392562,0.00901042,0.04453460,0.04614820,0.19524387,0.05327580,0.00080525,0.18864680
-4.51125563,0.35299303,0.00904064,0.04967944,0.05100097,0.21980770,0.05758465,0.00093184,0.20463574
-4.50525263,0.38884374,0.00920431,0.05582684,0.05654621,0.24844715,0.06320690,0.00108473,0.22446802
-4.49924962,0.43143820,0.00948959,0.06299231,0.06275772,0.28124963,0.07011771,0.00126559,0.24811921
-4.49324662,0.48068485,0.00988273,0.07118373,0.06959676,0.31826236,0.07829126,0.00147601,0.27553202
