energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.15357679,5.74044826,0.58341422,0.00000000,3.37612289,0.00000000,1.64534470,0.99176536
-5.14757379,5.80283534,0.62025090,0.00000000,3.38599646,0.00000000,1.64282663,1.00892183
-5.14157079,5.85395519,0.65723034,0.00000000,3.38822462,0.00000000,1.63894260,1.02483830
-5.13556778,5.89213979,0.69384776,0.00000000,3.38209383,0.00000000,1.63313230,1.03930537
-5.12956478,5.91584474,0.72957378,0.00000000,3.36699363,0.00000000,1.62486361,1.05211451
-5.12356178,5.92368159,0.76386490,0.00000000,3.34243042,0.00000000,1.61364772,1.06305803
-5.11755878,5.91444842,0.79617518,0.00000000,3.30803915,0.00000000,1.59905265,1.07192963
-5.11155578,5.88715803,0.82596866,0.00000000,3.26359266,0.00000000,1.58071497,1.07852572
-5.10555278,5.84106319,0.85273216,0.00000000,3.20900879,0.00000000,1.55834945,1.08264762
-5.09954977,5.77567821,0.87598801,0.00000000,3.14435478,0.00000000,1.53175629,1.08410469
-5.09354677,5.69079583,0.89530634,0.00000000,3.06984899,0.00000000,1.50082600,1.08271832
-5.08754377,5.58649891,0.91031625,0.00000000,2.98585964,0.00000000,1.46554159,1.07832670
-5.08154077,5.46316600,0.92071579,0.00000000,2.89290048,0.00000000,1.42597822,1.07079021
-5.07553777,5.32147030,0.92628002,0.00000000,2.79162311,0.00000000,1.38230035,1.05999707
-5.06953477,5.16237166,0.92686719,0.00000000,2.68280627,0.00000000,1.33475648,1.04586912
-5.06353177,4.98710147,0.92242250,0.00000000,2.56734193,0.00000000,1.28367172,1.02836724
-5.05752876,4.79714060,0.91297961,0.00000000,2.44621852,0.00000000,1.22943856,1.00749630
-5.05152576,4.59419102,0.89865965,0.00000000,2.32050178,0.00000000,1.17250611,0.98330906
-5.04552276,4.38014169,0.87966787,0.00000000,2.19131370,0.00000000,1.11336827,0.95590896
-5.03951976,4.15702991,0.85628809,0.00000000,2.05981006,0.00000000,1.05255128,0.92545154
-5.03351676,3.92699943,0.82887522,0.00000000,1.92715753,0.00000000,0.99060107,0.89214429
-5.02751376,3.69225665,0.79784600,0.00000000,1.79451092,0.00000000,0.92807083,0.85624480
-5.02151076,3.45502652,0.76366854,0.00000000,1.66299138,0.00000000,0.86550926,0.81805747
-5.01550775,3.21750962,0.72685090,0.00000000,1.53366638,0.00000000,0.80344985,0.77792854
-5.00950475,2.98184191,0.68792920,0.00000000,1.40753200,0.00000000,0.74240140,0.73623994
-5.00350175,2.75005844,0.64745565,0.00000000,1.28549818,0.00000000,0.68284024,0.69340194
-4.99749875,2.52406217,0.60598694,0.00000000,1.16837733,0.00000000,0.62520401,0.64984510
-4.99149575,2.30559869,0.56407344,0.00000000,1.05687654,0.00000000,0.56988730,0.60601180
-4.98549275,2.09623752,0.52224930,0.00000000,0.95159344,0.00000000,0.51723917,0.56234762
-4.97948974,1.89736012,0.48102410,0.00000000,0.85301580,0.00000000,0.46756234,0.51929311
-4.97348674,1.71015484,0.44087590,0.00000000,0.76152446,0.00000000,0.42111406,0.47727611
-4.96748374,1.53561817,0.40224605,0.00000000,0.67739934,0.00000000,0.37810847,0.43670505
-4.96148074,1.37456207,0.36553576,0.00000000,0.60082804,0.00000000,0.33872021,0.39796341
-4.95547774,1.22762628,0.33110439,0.00000000,0.53191646,0.00000000,0.30308906,0.36140546
-4.94947474,1.09529492,0.29926937,0.00000000,0.47070083,0.00000000,0.27132534,0.32735351
-4.94347174,0.97791601,0.27030763,0.00000000,0.41716045,0.00000000,0.24351577,0.29609657
-4.93746873,0.87572296,0.24445833,0.00000000,0.37123059,0.00000000,0.21972949,0.26789036
-4.93146573,0.78885666,0.22192655,0.00000000,0.33281482,0.00000000,0.20002407,0.24295860
-4.92546273,0.71738704,0.20288773,0.00000000,0.30179629,0.00000000,0.18445105,0.22149533
-4.91945973,0.66133304,0.18749256,0.00000000,0.27804738,0.00000000,0.17306087,0.20366802
-4.91345673,0.62067986,0.17587185,0.00000000,0.26143745,0.00000000,0.16590702,0.18962113
-4.90745373,0.59539285,0.16814129,0.00000000,0.25183820,0.00000000,0.16304908,0.17947998
-4.90145073,0.58542722,0.16440560,0.00000000,0.24912668,0.00000000,0.16455456,0.17335441
-4.89544772,0.59073323,0.16476199,0.00000000,0.25318570,0.00000000,0.17049948,0.17134213
-4.88944472,0.61125674,0.16930253,0.00000000,0.26390191,0.00000000,0.18096757,0.17353133
-4.88344172,0.64693505,0.17811541,0.00000000,0.28116156,0.00000000,0.19604808,0.18000259
-4.87743872,0.69768841,0.19128495,0.00000000,0.30484437,0.00000000,0.21583238,0.19082958
-4.87143572,0.76340774,0.20889019,0.00000000,0.33481595,0.00000000,0.24040924,0.20607877
-4.86543272,0.84393925,0.23100229,0.00000000,0.37091920,0.00000000,0.26985921,0.22580792
-4.85942971,0.93906694,0.25768054,0.00000000,0.41296530,0.00000000,0.30424811,0.25006342
-4.85342671,1.04849400,0.28896731,0.00000000,0.46072496,0.00000000,0.34362004,0.27887659
-4.84742371,1.17182412,0.32488210,0.00000000,0.51392049,0.00000000,0.38799010,0.31225904
-4.84142071,1.30854420,0.36541474,0.00000000,0.57221933,0.00000000,0.43733730,0.35019732
-4.83541771,1.45800920,0.41051830,0.00000000,0.63522958,0.00000000,0.49159780,0.39264705
-4.82941471,1.61943054,0.46010173,0.00000000,0.70249809,0.00000000,0.55065904,0.43952683
-4.82341171,1.79186872,0.51402282,0.00000000,0.77351133,0.00000000,0.61435494,0.49071230
-4.81740870,1.97423115,0.57208169,0.00000000,0.84769926,0.00000000,0.68246258,0.54603051
-4.81140570,2.16527550,0.63401518,0.00000000,0.92444245,0.00000000,0.75470059,0.60525512
-4.80540270,2.36361896,0.69949266,0.00000000,1.00308205,0.00000000,0.83072938,0.66810259
-4.79939970,2.56775345,0.76811345,0.00000000,1.08293248,0.00000000,0.91015359,0.73422977
-4.79339670,2.77606631,0.83940617,0.00000000,1.16329637,0.00000000,0.99252643,0.80323314
-4.78739370,2.98686620,0.91283052,0.00000000,1.24348100,0.00000000,1.07735626,0.87464986
-4.78139070,3.19841299,0.98778134,0.00000000,1.32281569,0.00000000,1.16411497,0.94796089
-4.77538769,3.40895102,1.06359535,0.00000000,1.40066908,0.00000000,1.25224803,1.02259624
-4.76938469,3.61674400,1.13956047,0.00000000,1.47646564,0.00000000,1.34118582,1.09794225
-4.76338169,3.82011058,1.21492753,0.00000000,1.54970029,0.00000000,1.43035571,1.17335094
-4.75737869,4.01745874,1.28892431,0.00000000,1.61995051,0.00000000,1.51919452,1.24815111
-4.75137569,4.20731767,1.36077135,0.00000000,1.68688499,0.00000000,1.60716047,1.32166086
-4.74537269,4.38836566,1.42969912,0.00000000,1.75026840,0.00000000,1.69374421,1.39320121
-4.73936968,4.55945255,1.49496595,0.00000000,1.80996171,0.00000000,1.77847817,1.46211016
-4.73336668,4.71961574,1.55587591,0.00000000,1.86591793,0.00000000,1.86094366,1.52775673
-4.72736368,4.86808868,1.61179594,0.00000000,1.91817339,0.00000000,1.94077521,1.58955427
-4.72136068,5.00430166,1.66217149,0.00000000,1.96683461,0.00000000,2.01766174,1.64697247
-4.71535768,5.12787429,1.70653979,0.00000000,2.01206163,0.00000000,2.09134438,1.69954749
-4.70935468,5.23860042,1.74454011,0.00000000,2.05404825,0.00000000,2.16161099,1.74688969
-4.70335168,5.33642595,1.77592059,0.00000000,2.09300044,0.00000000,2.22828757,1.78868857
-4.69734867,5.42142084,1.80054101,0.00000000,2.12911389,0.00000000,2.29122700,1.82471473
-4.69134567,5.49374685,1.81837166,0.00000000,2.16255199,0.00000000,2.35029595,1.85481878
-4.68534267,5.55362302,1.82948802,0.00000000,2.19342564,0.00000000,2.40536083,1.87892734
-4.67933967,5.60129106,1.83406188,0.00000000,2.22177596,0.00000000,2.45627389,1.89703648
-4.67333667,5.63698284,1.83234927,0.00000000,2.24756134,0.00000000,2.50286055,1.90920313
-4.66733367,5.66089252,1.82467586,0.00000000,2.27064955,0.00000000,2.54490942,1.91553505
-4.66133067,5.67315517,1.81142095,0.00000000,2.29081581,0.00000000,2.58216585,1.91618023
-4.65532766,5.67383399,1.79300084,0.00000000,2.30774734,0.00000000,2.61433027,1.91131644
-4.64932466,5.66291719,1.76985265,0.00000000,2.32105427,0.00000000,2.64106177,1.90114166
-4.64332166,5.64032557,1.74241958,0.00000000,2.33028690,0.00000000,2.66198755,1.88586631
-4.63731866,5.60593065,1.71113846,0.00000000,2.33495846,0.00000000,2.67671810,1.86570753
-4.63131566,5.55958286,1.67643014,0.00000000,2.33457254,0.00000000,2.68486779,1.84088623
-4.62531266,5.50114831,1.63869338,0.00000000,2.32865381,0.00000000,2.68607990,1.81162679
-4.61930965,5.43055213,1.59830219,0.00000000,2.31678045,0.00000000,2.68005509,1.77815951
-4.61330665,5.34782577,1.55560667,0.00000000,2.29861663,0.00000000,2.66658146,1.74072540
-4.60730365,5.25315507,1.51093682,0.00000000,2.27394322,0.00000000,2.64556466,1.69958284
-4.60130065,5.14692603,1.46460896,0.00000000,2.24268494,0.00000000,2.61705589,1.65501534
-4.59529765,5.02976466,1.41693365,0.00000000,2.20493231,0.00000000,2.58127595,1.60733962
-4.58929465,4.90256806,1.36822452,0.00000000,2.16095704,0.00000000,2.53863347,1.55691312
-4.58329165,4.76652373,1.31880675,0.00000000,2.11121974,0.00000000,2.48973566,1.50414004
-4.57728864,4.62311522,1.26902448,0.00000000,2.05636918,0.00000000,2.43539048,1.44947510
-4.57128564,4.47411245,1.21924613,0.00000000,1.99723297,0.00000000,2.37659922,1.39342442
-4.56528264,4.32154641,1.16986711,0.00000000,1.93479965,0.00000000,2.31453945,1.33654304
-4.55927964,4.16766843,1.12130930,0.00000000,1.87019291,0.00000000,2.25053850,1.27942881
-4.55327664,4.01489526,1.07401715,0.00000000,1.80463898,0.00000000,2.18603815,1.22271270
-4.54727364,3.86574213,1.02845042,0.00000000,1.73942838,0.00000000,2.12255207,1.16704591
-4.54127064,3.72274651,0.98507375,0.00000000,1.67587388,0.00000000,2.06161757,1.11308402
-4.53526763,3.58838582,0.94434378,0.00000000,1.61526632,0.00000000,2.00474368,1.06146915
-4.52926463,3.46499289,0.90669425,0.00000000,1.55883028,0.00000000,1.95335800,1.01281086
-4.52326163,3.35467295,0.87252011,0.00000000,1.50768145,0.00000000,1.90875451,0.96766671
-4.51725863,3.25922591,0.84216151,0.00000000,1.46278752,0.00000000,1.87204474,0.92652346
-4.51125563,3.18007749,0.81588853,0.00000000,1.42493411,0.00000000,1.84411442,0.88978001
-4.50525263,3.11822222,0.79388771,0.00000000,1.39469719,0.00000000,1.82558764,0.85773269
-4.49924962,3.07418099,0.77625094,0.00000000,1.37242291,0.00000000,1.81679987,0.83056390
-4.49324662,3.04797477,0.76296765,0.00000000,1.35821562,0.00000000,1.81778117,0.80833444
-4.48724362,3.03911580,0.75392057,0.00000000,1.35193429,0.00000000,1.82825014,0.79098014
-4.48124062,3.04661637,0.74888539,0.00000000,1.35319746,0.00000000,1.84761893,0.77831278
-4.47523762,3.06901498,0.74753449,0.00000000,1.36139620,0.00000000,1.87500889,0.77002528
-4.46923462,3.10441855,0.74944460,0.00000000,1.37571454,0.00000000,1.90927641,0.76570113
-4.46323162,3.15055900,0.75410792,0.00000000,1.39515639,0.00000000,1.94904759,0.76482730
-4.45722861,3.20486193,0.76094654,0.00000000,1.41857790,0.00000000,1.99276057,0.76681047
-4.45122561,3.26452473,0.76932923,0.00000000,1.44472387,0.00000000,2.03871374,0.77099560
-4.44522261,3.32660108,0.77859021,0.00000000,1.47226697,0.00000000,2.08511803,0.77668628
-4.43921961,3.38808888,0.78804887,0.00000000,1.49984831,0.00000000,2.13015133,0.78316595
-4.43321661,3.44601841,0.79702995,0.00000000,1.52611797,0.00000000,2.17201319,0.78971939
-4.42721361,3.49753766,0.80488316,0.00000000,1.54977413,0.00000000,2.20897781,0.79565350
-4.42121061,3.53999224,0.81100176,0.00000000,1.56959970,0.00000000,2.23944358,0.80031678
-4.41520760,3.57099715,0.81483926,0.00000000,1.58449514,0.00000000,2.26197767,0.80311698
-4.40920460,3.58849840,0.81592390,0.00000000,1.59350678,0.00000000,2.27535435,0.80353622
-4.40320160,3.59082281,0.81387038,0.00000000,1.59584978,0.00000000,2.27858578,0.80114335
-4.39719860,3.57671480,0.80838861,0.00000000,1.59092517,0.00000000,2.27094478,0.79560313
-4.39119560,3.54535939,0.79928916,0.00000000,1.57833079,0.00000000,2.25197896,0.78668224
-4.38519260,3.49639133,0.78648572,0.00000000,1.55786589,0.00000000,2.22151610,0.77425194
-4.37918959,3.42989058,0.76999423,0.00000000,1.52952964,0.00000000,2.17966105,0.75828765
-4.37318659,3.34636494,0.74992926,0.00000000,1.49351375,0.00000000,2.12678452,0.73886542
-4.36718359,3.24672104,0.72649774,0.00000000,1.45018975,0.00000000,2.06350456,0.71615586
-4.36118059,3.13222514,0.69999046,0.00000000,1.40009165,0.00000000,1.99066174,0.69041570
-4.35517759,3.00445574,0.67077183,0.00000000,1.34389466,0.00000000,1.90928912,0.66197755
-4.34917459,2.86524986,0.63926840,0.00000000,1.28239098,0.00000000,1.82057838,0.63123827
-4.34317159,2.71664530,0.60595656,0.00000000,1.21646359,0.00000000,1.72584339,0.59864645
-4.33716858,2.56082103,0.57134997,0.00000000,1.14705893,0.00000000,1.62648272,0.56468958
-4.33116558,2.40003789,0.53598728,0.00000000,1.07515967,0.00000000,1.52394245,0.52988125
-4.32516258,2.23658148,0.50042030,0.00000000,1.00175825,0.00000000,1.41968040,0.49474897
-4.31915958,2.07270920,0.46520331,0.00000000,0.92783220,0.00000000,1.31513313,0.45982276
-4.31315658,1.91060279,0.43088344,0.00000000,0.85432186,0.00000000,1.21168651,0.42562502
-4.30715358,1.75232752,0.39799258,0.00000000,0.78211120,0.00000000,1.11065057,0.39266171
