energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.58579290,4.89094575,0.21533911,0.00794601,0.06797052,2.75880758,1.87849571,2.02534029
-5.57978989,4.89686424,0.21488349,0.00799784,0.06875496,2.75324221,1.85184089,2.02341919
-5.57378689,4.90285572,0.21394540,0.00802698,0.06940360,2.75123150,1.83096139,2.02203305
-5.56778389,4.90907477,0.21255528,0.00803295,0.06991139,2.75294901,1.81626234,2.02134441
-5.56178089,4.91549384,0.21074585,0.00801544,0.07027292,2.75839504,1.80796345,2.02142656
-5.55577789,4.92191460,0.20855231,0.00797437,0.07048274,2.76739975,1.80609275,2.02226553
-5.54977489,4.92798675,0.20601241,0.00790990,0.07053582,2.77963233,1.81048588,2.02376562
-5.54377189,4.93323341,0.20316671,0.00782246,0.07042808,2.79461570,1.82079138,2.02575810
-5.53776888,4.93708175,0.20005878,0.00771281,0.07015685,2.81174650,1.83648204,2.02801289
-5.53176588,4.93889758,0.19673526,0.00758203,0.06972134,2.83031971,1.85687219,2.03025249
-5.52576288,4.93802243,0.19324585,0.00743156,0.06912310,2.84955708,1.88114073,2.03216781
-5.51975988,4.93381169,0.18964308,0.00726313,0.06836630,2.86863875,1.90835941,2.03343521
-5.51375688,4.92567242,0.18598196,0.00707881,0.06745799,2.88673685,1.93752574,2.03373432
-5.50775388,4.91309947,0.18231934,0.00688092,0.06640813,2.90305023,1.96759946,2.03276579
-5.50175088,4.89570877,0.17871321,0.00667204,0.06522961,2.91683906,1.99754168,2.03026862
-5.49574787,4.87326647,0.17522181,0.00645489,0.06393798,2.92745818,2.02635526,2.02603627
-5.48974487,4.84571322,0.17190263,0.00623233,0.06255123,2.93438804,2.05312484,2.01993114
-5.48374187,4.81318243,0.16881138,0.00600725,0.06108929,2.93726192,2.07705526,2.01189670
-5.47773887,4.77601202,0.16600094,0.00578252,0.05957357,2.93588833,2.09750635,2.00196688
-5.47173587,4.73474888,0.16352035,0.00556092,0.05802634,2.93026749,2.11402267,1.99027223
-5.46573287,4.69014564,0.16141392,0.00534506,0.05647013,2.92060095,2.12635665,1.97704232
-5.45972986,4.64314959,0.15972034,0.00513734,0.05492713,2.90729353,2.13448367,1.96260429
-5.45372686,4.59488350,0.15847206,0.00493990,0.05341856,2.89094710,2.13860801,1.94737711
-5.44772386,4.54661858,0.15769470,0.00475456,0.05196414,2.87234590,2.13915904,1.93186171
-5.44172086,4.49973998,0.15740664,0.00458281,0.05058161,2.85243341,2.13677710,1.91662682
-5.43571786,4.45570543,0.15761874,0.00442579,0.04928632,2.83228136,2.13228939,1.90229094
-5.42971486,4.41599807,0.15833412,0.00428425,0.04809093,2.81305141,2.12667627,1.88950090
-5.42371186,4.38207456,0.15954810,0.00415861,0.04700523,2.79595082,2.12102931,1.87890737
-5.41770885,4.35531022,0.16124812,0.00404893,0.04603599,2.78218360,2.11650244,1.87113844
-5.41170585,4.33694275,0.16341379,0.00395494,0.04518694,2.77289878,2.11425826,1.86677191
-5.40570285,4.32801669,0.16601684,0.00387607,0.04445887,2.76913797,2.11541178,1.86630758
-5.39969985,4.32933073,0.16902127,0.00381147,0.04384969,2.77178431,2.12097407,1.87014050
-5.39369685,4.34139006,0.17238337,0.00376008,0.04335462,2.78151504,2.13179850,1.87853656
-5.38769385,4.36436601,0.17605188,0.00372062,0.04296641,2.79875998,2.14853202,1.89161140
-5.38169085,4.39806510,0.17996821,0.00369165,0.04267553,2.82366787,2.17157400,1.90931392
-5.37568784,4.44190922,0.18406673,0.00367161,0.04247047,2.85608243,2.20104467,1.93141524
-5.36968484,4.49492873,0.18827528,0.00365887,0.04233793,2.89552956,2.23676492,1.95750395
-5.36368184,4.55576928,0.19251584,0.00365172,0.04226312,2.94121671,2.27824849,1.98698818
-5.35767884,4.62271319,0.19670537,0.00364844,0.04223002,2.99204490,2.32470747,2.01910479
-5.35167584,4.69371521,0.20075708,0.00364731,0.04222165,3.04663331,2.37507078,2.05293562
-5.34567284,4.76645215,0.20458179,0.00364666,0.04222038,3.10335590,2.42801517,2.08743043
-5.33966983,4.83838504,0.20808976,0.00364487,0.04220822,3.16038875,2.48200764,2.12143586
-5.33366683,4.90683198,0.21119264,0.00364042,0.04216719,3.21576661,2.53535716,2.15372957
-5.32766383,4.96904925,0.21380577,0.00363188,0.04207967,3.26744632,2.58627388,2.18305806
-5.32166083,5.02231770,0.21585056,0.00361798,0.04192875,3.31337471,2.63293305,2.20817701
-5.31565783,5.06403122,0.21725706,0.00359758,0.04169871,3.35155828,2.67354085,2.22789235
-5.30965483,5.09178388,0.21796638,0.00356972,0.04137537,3.38013167,2.70639946,2.24110054
-5.30365183,5.10345201,0.21793315,0.00353363,0.04094650,3.39742229,2.72996847,2.24682628
-5.29764882,5.09726802,0.21712758,0.00348876,0.04040227,3.40200819,2.74292000,2.24425616
-5.29164582,5.07188276,0.21553724,0.00343474,0.03973552,3.39276714,2.74418546,2.23276687
-5.28564282,5.02641372,0.21316834,0.00337146,0.03894208,3.36891455,2.73299191,2.21194675
-5.27963982,4.96047708,0.21004643,0.00329901,0.03802098,3.33002914,2.70888685,2.18160977
-5.27363682,4.87420205,0.20621640,0.00321773,0.03697456,3.27606517,2.67175059,2.14180155
-5.26763382,4.76822713,0.20174183,0.00312814,0.03580848,3.20735111,2.62179600,2.09279710
-5.26163082,4.64367815,0.19670360,0.00303101,0.03453158,3.12457492,2.55955609,2.03509053
-5.25562781,4.50212930,0.19119775,0.00292727,0.03315570,3.02875692,2.48586026,1.96937724
-5.24962481,4.34554873,0.18533278,0.00281799,0.03169530,2.92121156,2.40180055,1.89652950
-5.24362181,4.17623112,0.17922624,0.00270441,0.03016705,2.80350005,2.30868977,1.81756649
-5.23761881,3.99672006,0.17300105,0.00258784,0.02858929,2.67737592,2.20801335,1.73362013
-5.23161581,3.80972361,0.16678136,0.00246964,0.02698143,2.54472598,2.10137731,1.64589827
-5.22561281,3.61802642,0.16068840,0.00235121,0.02536336,2.40750915,1.99045447,1.55564662
-5.21960980,3.42440211,0.15483623,0.00223390,0.02375481,2.26769578,1.87693114,1.46411119
-5.21360680,3.23152931,0.14932785,0.00211901,0.02217469,2.12720970,1.76245650,1.37250240
-5.20760380,3.04191464,0.14425154,0.00200774,0.02064060,1.98787515,1.64859633,1.28196250
-5.20160080,2.85782537,0.13967787,0.00190114,0.01916825,1.85137061,1.53679281,1.19353721
-5.19559780,2.68123416,0.13565728,0.00180011,0.01777111,1.71919068,1.42833152,1.10815252
-5.18959480,2.51377769,0.13221846,0.00170535,0.01646006,1.59261738,1.32431659,1.02659742
-5.18359180,2.35673015,0.12936763,0.00161738,0.01524324,1.47270121,1.22565428,0.94951274
-5.17758879,2.21099219,0.12708862,0.00153649,0.01412595,1.36025230,1.13304539,0.87738641
-5.17158579,2.07709510,0.12534384,0.00146279,0.01311067,1.25584143,1.04698590,0.81055480
-5.16558279,1.95521951,0.12407619,0.00139619,0.01219729,1.15981013,0.96777557,0.74920996
-5.15957979,1.84522713,0.12321153,0.00133641,0.01138327,1.07228921,0.89553351,0.69341197
-5.15357679,1.74670394,0.12266198,0.00128304,0.01066403,0.99322432,0.83021972,0.64310586
-5.14757379,1.65901255,0.12232958,0.00123554,0.01003335,0.92240728,0.77166141,0.59814210
-5.14157079,1.58135138,0.12211038,0.00119330,0.00948378,0.85951163,0.71958290,0.55829974
-5.13556778,1.51281800,0.12189865,0.00115566,0.00900710,0.80413087,0.67363751,0.52331127
-5.12956478,1.45247417,0.12159108,0.00112197,0.00859486,0.75581786,0.63344049,0.49288813
-5.12356178,1.39940985,0.12109078,0.00109160,0.00823876,0.71412377,0.59860139,0.46674592
-5.11755878,1.35280387,0.12031094,0.00106402,0.00793113,0.67863530,0.56875487,0.44462849
-5.11155578,1.31197904,0.11917800,0.00103881,0.00766528,0.64900883,0.54358886,0.42632990
-5.10555278,1.27644977,0.11763413,0.00101567,0.00743585,0.62500039,0.52286911,0.41171373
-5.09954977,1.24596063,0.11563911,0.00099452,0.00723908,0.60649052,0.50645944,0.40072895
-5.09354677,1.22051468,0.11317136,0.00097543,0.00707297,0.59350325,0.49433694,0.39342185
-5.08754377,1.20039068,0.11022828,0.00095867,0.00693745,0.58621869,0.48660187,0.38994378
-5.08154077,1.18614869,0.10682575,0.00094474,0.00683437,0.58497873,0.48348184,0.39055418
-5.07553777,1.17862404,0.10299701,0.00093431,0.00676754,0.59028576,0.48533012,0.39561890
-5.06953477,1.17890986,0.09879090,0.00092823,0.00674259,0.60279434,0.49261825,0.40560375
-5.06353177,1.18832860,0.09426962,0.00092753,0.00676686,0.62329587,0.50592288,0.42106323
-5.05752876,1.20839362,0.08950606,0.00093335,0.00684916,0.65269674,0.52590739,0.44262472
-5.05152576,1.24076172,0.08458095,0.00094695,0.00699954,0.69199026,0.55329851,0.47096837
-5.04552276,1.28717800,0.07957986,0.00096962,0.00722898,0.74222309,0.58885869,0.50680316
-5.03951976,1.34941461,0.07459025,0.00100268,0.00754908,0.80445698,0.63335480,0.55083962
-5.03351676,1.42920505,0.06969863,0.00104739,0.00797168,0.87972678,0.68752411,0.60375996
-5.02751376,1.52817588,0.06498801,0.00110495,0.00850852,0.96899585,0.75203848,0.66618641
-5.02151076,1.64777789,0.06053562,0.00117640,0.00917085,1.07311022,0.82746792,0.73864864
-5.01550775,1.78921871,0.05641103,0.00126263,0.00996904,1.19275283,0.91424471,0.82155143
-5.00950475,1.95339913,0.05267474,0.00136427,0.01091222,1.32839957,1.01262935,0.91514373
-5.00350175,2.14085517,0.04937709,0.00148169,0.01200791,1.48027855,1.12267977,1.01949018
-4.99749875,2.35170804,0.04655768,0.00161499,0.01326171,1.64833429,1.24422507,1.13444649
-4.99149575,2.58562394,0.04424511,0.00176390,0.01467693,1.83219842,1.37684511,1.25963976
-4.98549275,2.84178539,0.04245714,0.00192784,0.01625441,2.03116823,1.51985708,1.39445484
-4.97948974,3.11887555,0.04120103,0.00210589,0.01799218,2.24419431,1.67231010,1.53802773
-4.97348674,3.41507660,0.04047424,0.00229676,0.01988539,2.46987821,1.83298846,1.68924659
-4.96748374,3.72808264,0.04026517,0.00249886,0.02192611,2.70648066,2.00042399,1.84676095
-4.96148074,4.05512737,0.04055410,0.00271030,0.02410329,2.95194049,2.17291755,2.00899913
-4.95547774,4.39302581,0.04131420,0.00292893,0.02640275,3.20390406,2.34856930,2.17419367
-4.94947474,4.73822928,0.04251242,0.00315240,0.02880728,3.45976423,2.52531699,2.34041414
-4.94347174,5.08689178,0.04411053,0.00337823,0.03129672,3.71670808,2.70098114,2.50560640
-4.93746873,5.43494601,0.04606594,0.00360382,0.03384821,3.97177143,2.87331561,2.66763702
-4.93146573,5.77818639,0.04833258,0.00382662,0.03643642,4.22189874,3.04006170,2.82434140
-4.92546273,6.11235647,0.05086160,0.00404409,0.03903393,4.46400601,3.19900397,2.97357378
-4.91945973,6.43323798,0.05360206,0.00425386,0.04161159,4.69504484,3.34802553,3.11325736
-4.91345673,6.73673866,0.05650154,0.00445378,0.04413900,4.91206535,3.48516082,3.24143278
-4.90745373,7.01897626,0.05950669,0.00464196,0.04658501,5.11227614,3.60864390,3.35630321
-4.90145073,7.27635628,0.06256377,0.00481684,0.04891827,5.29309944,3.71695047,3.45627452
-4.89544772,7.50564156,0.06561917,0.00497726,0.05110781,5.45222014,3.80883224,3.53998924
-4.88944472,7.70401205,0.06861995,0.00512244,0.05312366,5.58762752,3.88334252,3.60635345
-4.88344172,7.86911370,0.07151444,0.00525205,0.05493747,5.69764913,3.93985243,3.65455595
-4.87743872,7.99909585,0.07425287,0.00536621,0.05652313,5.78097634,3.97805746,3.68407950
-4.87143572,8.09263679,0.07678804,0.00546543,0.05785735,5.83668169,3.99797451,3.69470420
-4.86543272,8.14895788,0.07907603,0.00555063,0.05892026,5.86422827,3.99993009,3.68650354
-4.85942971,8.16782637,0.08107706,0.00562307,0.05969589,5.86347166,3.98454051,3.65983371
-4.85342671,8.14954789,0.08275622,0.00568432,0.06017265,5.83465495,3.95268512,3.61531706
-4.84742371,8.09494917,0.08408430,0.00573617,0.06034367,5.77839763,3.90547408,3.55382074
-4.84142071,8.00535204,0.08503861,0.00578053,0.06020709,5.69567891,3.84421202,3.47643149
-4.83541771,7.88253953,0.08560365,0.00581942,0.05976619,5.58781616,3.77035900,3.38442768
-4.82941471,7.72871501,0.08577175,0.00585479,0.05902940,5.45643892,3.68549032,3.27924952
-4.82341171,7.54645539,0.08554362,0.00588851,0.05801027,5.30345908,3.59125655,3.16246831
-4.81740870,7.33865914,0.08492866,0.00592224,0.05672715,5.13103751,3.48934491,3.03575548
-4.81140570,7.10849030,0.08394513,0.00595738,0.05520290,4.94154761,3.38144327,2.90085200
-4.80540270,6.85931947,0.08262019,0.00599500,0.05346442,4.73753624,3.26920758,2.75953883
-4.79939970,6.59466286,0.08098964,0.00603578,0.05154200,4.52168232,3.15423361,2.61360849
-4.79339670,6.31812074,0.07909761,0.00607999,0.04946874,4.29675386,3.03803356,2.46483837
-4.78739370,6.03331657,0.07699592,0.00612749,0.04727979,4.06556397,2.92201797,2.31496584
-4.78139070,5.74383813,0.07474344,0.00617770,0.04501156,3.83092660,2.80748304,2.16566542
-4.77538769,5.45318208,0.07240520,0.00622968,0.04270098,3.59561301,2.69560361,2.01852817
-4.76938469,5.16470328,0.07005152,0.00628213,0.04038469,3.36230976,2.58743139,1.87504339
-4.76338169,4.88156991,0.06775698,0.00633349,0.03809832,3.13357932,2.48389818,1.73658286
-4.75737869,4.60672539,0.06559939,0.00638202,0.03587579,2.91182410,2.38582346,1.60438759
-4.75137569,4.34285783,0.06365876,0.00642589,0.03374872,2.69925482,2.29392549,1.47955727
-4.74537269,4.09237699,0.06201623,0.00646327,0.03174589,2.49786382,2.20883513,1.36304229
-4.73936968,3.85739903,0.06075303,0.00649245,0.02989278,2.30940377,2.13111094,1.25563844
-4.73336668,3.63973832,0.05994944,0.00651195,0.02821127,2.13537216,2.06125470,1.15798411
-4.72736368,3.44090546,0.05968370,0.00652058,0.02671940,1.97700124,1.99972574,1.07055994
-4.72136068,3.26211071,0.06003094,0.00651753,0.02543119,1.83525358,1.94695306,0.99369053
-4.71535768,3.10427112,0.06106202,0.00650243,0.02435658,1.71082232,1.90334397,0.92754825
-4.70935468,2.96802037,0.06284236,0.00647539,0.02350145,1.60413596,1.86928822,0.87215855
-4.70335168,2.85371971,0.06543059,0.00643699,0.02286771,1.51536651,1.84515710,0.82740681
-4.69734867,2.76146907,0.06887718,0.00638827,0.02245340,1.44444057,1.83129685,0.79304616
-4.69134567,2.69111711,0.07322299,0.00633067,0.02225287,1.39105245,1.82801655,0.76870625
-4.68534267,2.64227007,0.07849770,0.00626599,0.02225700,1.35467864,1.83557079,0.75390267
-4.67933967,2.61429880,0.08471825,0.00619630,0.02245347,1.33459327,1.85413794,0.74804686
-4.67333667,2.60634457,0.09188732,0.00612379,0.02282700,1.32988402,1.88379526,0.75045646
-4.66733367,2.61732415,0.09999185,0.00605071,0.02335968,1.33946863,1.92449233,0.76036623
-4.66133067,2.64593512,0.10900188,0.00597923,0.02403132,1.36211170,1.97602481,0.77693925
-4.65532766,2.69066286,0.11886959,0.00591132,0.02481978,1.39644237,2.03801026,0.79927891
-4.64932466,2.74979035,0.12952876,0.00584866,0.02570145,1.44097290,2.10986850,0.82644147
-4.64332166,2.82141249,0.14089487,0.00579253,0.02665161,1.49411885,2.19080811,0.85744950
-4.63731866,2.90345592,0.15286563,0.00574377,0.02764494,1.55422101,2.27982118,0.89130616
-4.63131566,2.99370573,0.16532241,0.00570270,0.02865603,1.61956969,2.37568764,0.92701053
-4.62531266,3.08983937,0.17813224,0.00566913,0.02965988,1.68843135,2.47699021,0.96357370
-4.61930965,3.18946815,0.19115070,0.00564236,0.03063249,1.75907786,2.58214040,1.00003576
-4.61330665,3.29018588,0.20422549,0.00562121,0.03155135,1.82981794,2.68941533,1.03548325
-4.60730365,3.38962359,0.21720065,0.00560407,0.03239601,1.89903059,2.79700455,1.06906685
-4.60130065,3.48550898,0.22992131,0.00558904,0.03314862,1.96519952,2.90306533,1.10001881
-4.59529765,3.57572820,0.24223877,0.00557394,0.03379435,2.02694775,3.00578412,1.12766965
-4.58929465,3.65838778,0.25401578,0.00555652,0.03432181,2.08307121,3.10344166,1.15146346
-4.58329165,3.73187357,0.26513159,0.00553448,0.03472339,2.13256977,3.19447842,1.17097122
-4.57728864,3.79490388,0.27548670,0.00550568,0.03499546,2.17467449,3.27755714,1.18590157
-4.57128564,3.84657378,0.28500688,0.00546818,0.03513849,2.20886944,3.35161901,1.19610824
-4.56528264,3.88638777,0.29364628,0.00542034,0.03515702,2.23490686,3.41593013,1.20159387
-4.55927964,3.91427851,0.30138934,0.00536097,0.03505953,2.25281440,3.47011539,1.20250964
-4.55327664,3.93060982,0.30825139,0.00528930,0.03485810,2.26289362,3.51417743,1.19915050
-4.54727364,3.93616285,0.31427767,0.00520507,0.03456807,2.26570921,3.54849882,1.19194596
-4.54127064,3.93210514,0.31954095,0.00510851,0.03420746,2.26206885,3.57382691,1.18144648
-4.53526763,3.91994340,0.32413753,0.00500034,0.03379636,2.25299407,3.59124125,1.16830584
-4.52926463,3.90146132,0.32818198,0.00488173,0.03335624,2.23968291,3.60210484,1.15325995
-4.52326163,3.87864507,0.33180071,0.00475423,0.03290920,2.22346576,3.60800118,1.13710281
-4.51725863,3.85359943,0.33512467,0.00461970,0.03247724,2.20575589,3.61066008,1.12066043
-4.51125563,3.82845853,0.33828166,0.00448021,0.03208149,2.18799686,3.61187573,1.10476375
-4.50525263,3.80529521,0.34138848,0.00433796,0.03174162,2.17160884,3.61342132,1.09022150
-4.49924962,3.78603340,0.34454358,0.00419516,0.03147521,2.15793628,3.61696451,1.07779403
-4.49324662,3.77236789,0.34782041,0.00405396,0.03129736,2.14819910,3.62398804,1.06816932
-4.48724362,3.76569533,0.35126208,0.00391635,0.03122037,2.14344960,3.63572001,1.06194181
-4.48124062,3.76705986,0.35487748,0.00378408,0.03125366,2.14453702,3.65307706,1.05959513
-4.47523762,3.77711625,0.35863932,0.00365862,0.03140381,2.15208099,3.67662383,1.06148914
-4.46923462,3.79611194,0.36248409,0.00354114,0.03167481,2.16645519,3.70655049,1.06785183
-4.46323162,3.82388908,0.36631412,0.00343245,0.03206848,2.18778159,3.74266953,1.07877629
-4.45722861,3.85990591,0.37000150,0.00333307,0.03258499,2.21593524,3.78443181,1.09422259
-4.45122561,3.90327632,0.37339392,0.00324319,0.03322355,2.25055913,3.83096070,1.11402450
-4.44522261,3.95282510,0.37632188,0.00316275,0.03398309,2.29108813,3.88110232,1.13790042
-4.43921961,4.00715582,0.37860710,0.00309151,0.03486303,2.33678055,3.93348893,1.16546802
-4.43321661,4.06472746,0.38007153,0.00302909,0.03586394,2.38675547,3.98661181,1.19626177
-4.42721361,4.12393560,0.38054653,0.00297503,0.03698820,2.44003401,4.03889966,1.22975249
-4.42121061,4.18319388,0.37988172,0.00292892,0.03824043,2.49558239,4.08879816,1.26536800
-4.41520760,4.24101135,0.37795303,0.00289039,0.03962781,2.55235461,4.13484651,1.30251402
-4.40920460,4.29606187,0.37466945,0.00285922,0.04116012,2.60933294,4.17574694,1.34059432
-4.40320160,4.34724211,0.36997823,0.00283539,0.04284959,2.66556422,4.21042374,1.37902950
-4.39719860,4.39371539,0.36386820,0.00281904,0.04471051,2.72019082,4.23806908,1.41727356
-4.39119560,4.43493977,0.35637105,0.00281058,0.04675856,2.77247487,4.25817341,1.45482779
-4.38519260,4.47067921,0.34756064,0.00281058,0.04900998,2.82181517,4.27053954,1.49125166
-4.37918959,4.50099799,0.33755030,0.00281984,0.05148056,2.86775644,4.27528004,1.52617037
-4.37318659,4.52623942,0.32648842,0.00283927,0.05418456,2.90999107,4.27279859,1.55927906
-4.36718359,4.54699039,0.31455258,0.00286985,0.05713356,2.94835376,4.26375695,1.59034389
-4.36118059,4.56403453,0.30194250,0.00291258,0.06033539,2.98280989,4.24902945,1.61920003
-4.35517759,4.57829679,0.28887236,0.00296839,0.06379321,3.01343876,4.22964800,1.64574719
-4.34917459,4.59078303,0.27556284,0.00303803,0.06750478,3.04041292,4.20674064,1.66994295
-4.34317159,4.60251802,0.26223323,0.00312203,0.07146201,3.06397509,4.18146700,1.69179464
-4.33716858,4.61448547,0.24909415,0.00322058,0.07565085,3.08441418,4.15495421,1.71135025
-4.33116558,4.62757338,0.23634109,0.00333350,0.08005164,3.10204177,4.12823648,1.72868901
-4.32516258,4.64252760,0.22414904,0.00346017,0.08463969,3.11717055,4.10220140,1.74391234
-4.31915958,4.65991592,0.21266849,0.00359948,0.08938640,3.13009582,4.07754572,1.75713550
-4.31315658,4.68010438,0.20202282,0.00374986,0.09426059,3.14108104,4.05474241,1.76848068
-4.30715358,4.70324677,0.19230707,0.00390926,0.09923021,3.15034814,4.03402082,1.77807157
