energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-5.58579290,1.71943270,0.06870035,0.01694409,0.28910572,0.08342939,0.19945817,0.73385818,1.00887027,0.00000000
-5.57978989,1.86806698,0.07648936,0.01916228,0.31660763,0.09614210,0.22011158,0.78610158,1.08805510,0.00000000
-5.57378689,2.02108794,0.08483316,0.02157707,0.34537524,0.11019666,0.24201470,0.83788340,1.16817902,0.00000000
-5.56778389,2.17761644,0.09371633,0.02418673,0.37529145,0.12560766,0.26511016,0.88870295,1.24864681,0.00000000
-5.56178089,2.33664478,0.10311121,0.02698518,0.40620818,0.14236208,0.28931143,0.93804815,1.32881930,0.00000000
-5.55577789,2.49703329,0.11297640,0.02996146,0.43794380,0.16041521,0.31449942,0.98540271,1.40801706,0.00000000
-5.54977489,2.65750936,0.12325558,0.03309919,0.47028126,0.17968698,0.34051968,1.03025333,1.48552478,0.00000000
-5.54377189,2.81666966,0.13387656,0.03637627,0.50296691,0.20005924,0.36718037,1.07209701,1.56059667,0.00000000
-5.53776888,2.97298673,0.14475086,0.03976475,0.53571049,0.22137401,0.39425136,1.11044848,1.63246299,0.00000000
-5.53176588,3.12482046,0.15577382,0.04323082,0.56818636,0.24343302,0.42146467,1.14484748,1.70033804,0.00000000
-5.52576288,3.27043542,0.16682527,0.04673514,0.60003635,0.26599877,0.44851650,1.17486615,1.76342980,0.00000000
-5.51975988,3.40802425,0.17777097,0.05023335,0.63087413,0.28879714,0.47507089,1.20011612,1.82095123,0.00000000
-5.51375688,3.53573755,0.18846467,0.05367687,0.66029143,0.31152163,0.50076519,1.22025562,1.87213342,0.00000000
-5.50775388,3.65171974,0.19875089,0.05701395,0.68786588,0.33383936,0.52521725,1.23499618,1.91624030,0.00000000
-5.50175088,3.75415059,0.20846836,0.06019097,0.71317053,0.35539845,0.54803424,1.24410898,1.95258490,0.00000000
-5.49574787,3.84129110,0.21745404,0.06315386,0.73578468,0.37583692,0.56882279,1.24743065,1.98054646,0.00000000
-5.48974487,3.91153245,0.22554748,0.06584982,0.75530579,0.39479251,0.58720021,1.24486835,1.99958819,0.00000000
-5.48374187,3.96344620,0.23259557,0.06822899,0.77136204,0.41191328,0.60280632,1.23640385,2.00927469,0.00000000
-5.47773887,3.99583355,0.23845727,0.07024626,0.78362505,0.42686850,0.61531541,1.22209652,2.00928860,0.00000000
-5.47173587,4.00777169,0.24300828,0.07186297,0.79182222,0.43935934,0.62444780,1.20208487,1.99944536,0.00000000
-5.46573287,3.99865463,0.24614538,0.07304859,0.79574825,0.44912900,0.62998047,1.17658661,1.97970555,0.00000000
-5.45972986,3.96822678,0.24779016,0.07378215,0.79527513,0.45597164,0.63175626,1.14589691,1.95018387,0.00000000
-5.45372686,3.91660708,0.24789209,0.07405350,0.79036035,0.45973984,0.62969112,1.11038492,1.91115427,0.00000000
-5.44772386,3.84430230,0.24643070,0.07386425,0.78105272,0.46035025,0.62377908,1.07048838,1.86305059,0.00000000
-5.44172086,3.75220858,0.24341669,0.07322843,0.76749567,0.45778693,0.61409474,1.02670656,1.80646262,0.00000000
-5.43571786,3.64160067,0.23889204,0.07217283,0.74992777,0.45210253,0.60079290,0.97959142,1.74212733,0.00000000
-5.42971486,3.51410902,0.23292897,0.07073698,0.72868045,0.44341703,0.58410565,0.92973747,1.67091555,0.00000000
-5.42371186,3.37168559,0.22562790,0.06897275,0.70417304,0.43191411,0.56433677,0.87777044,1.59381453,0.00000000
-5.41770885,3.21655961,0.21711440,0.06694382,0.67690525,0.41783552,0.54185382,0.82433518,1.51190691,0.00000000
-5.41170585,3.05118514,0.20753530,0.06472465,0.64744758,0.40147343,0.51707831,0.77008322,1.42634695,0.00000000
-5.40570285,2.87818253,0.19705425,0.06239941,0.61642985,0.38316141,0.49047431,0.71566029,1.33833490,0.00000000
-5.39969985,2.70027622,0.18584670,0.06006059,0.58452841,0.36326424,0.46253607,0.66169441,1.24909053,0.00000000
-5.39369685,2.52023123,0.17409472,0.05780755,0.55245255,0.34216712,0.43377515,0.60878472,1.15982678,0.00000000
-5.38769385,2.34079085,0.16198187,0.05574487,0.52093031,0.32026472,0.40470755,0.55749148,1.07172447,0.00000000
-5.38169085,2.16461752,0.14968812,0.05398066,0.49069440,0.29795046,0.37584143,0.50832755,0.98590895,0.00000000
-5.37568784,1.99423889,0.13738537,0.05262477,0.46246830,0.27560650,0.34766561,0.46175143,0.90342930,0.00000000
-5.36968484,1.83200033,0.12523338,0.05178694,0.43695293,0.25359471,0.32063946,0.41816206,0.82524066,0.00000000
-5.36368184,1.68002501,0.11337644,0.05157484,0.41481399,0.23224889,0.29518411,0.37789529,0.75218997,0.00000000
-5.35767884,1.54018185,0.10194085,0.05209209,0.39667002,0.21186849,0.27167540,0.34122199,0.68500523,0.00000000
-5.35167584,1.41406154,0.09103315,0.05343612,0.38308130,0.19271380,0.25043837,0.30834770,0.62428824,0.00000000
-5.34567284,1.30296014,0.08073920,0.05569594,0.37453937,0.17500268,0.23174334,0.27941350,0.57051050,0.00000000
-5.33966983,1.20786972,0.07112401,0.05894985,0.37145728,0.15890879,0.21580350,0.25449798,0.52401208,0.00000000
-5.33366683,1.12947503,0.06223230,0.06326299,0.37416038,0.14456120,0.20277377,0.23362003,0.48500288,0.00000000
-5.32766383,1.06815544,0.05408961,0.06868485,0.38287775,0.13204509,0.19275076,0.21674210,0.45356591,0.00000000
-5.32166083,1.02399091,0.04670396,0.07524681,0.39773421,0.12140351,0.18577364,0.20377391,0.42966207,0.00000000
-5.31565783,0.99677143,0.04006781,0.08295967,0.41874314,0.11263992,0.18182580,0.19457624,0.41313614,0.00000000
-5.30965483,0.98600903,0.03416034,0.09181134,0.44580031,0.10572133,0.18083698,0.18896479,0.40372355,0.00000000
-5.30365183,0.99095208,0.02894979,0.10176493,0.47867905,0.10058177,0.18268603,0.18671402,0.40105780,0.00000000
-5.29764882,1.01060146,0.02439583,0.11275705,0.51702712,0.09712613,0.18720397,0.18756096,0.40467833,0.00000000
-5.29164582,1.04372888,0.02045185,0.12469681,0.56036586,0.09523404,0.19417750,0.19120897,0.41403896,0.00000000
-5.28564282,1.08889730,0.01706712,0.13746549,0.60809196,0.09476382,0.20335296,0.19733168,0.42851684,0.00000000
-5.27963982,1.14448398,0.01418872,0.15091693,0.65948245,0.09555644,0.21444072,0.20557706,0.44742214,0.00000000
-5.27363682,1.20870641,0.01176317,0.16487895,0.71370320,0.09743934,0.22712018,0.21557185,0.47000862,0.00000000
-5.26763382,1.27965154,0.00973790,0.17915571,0.76982126,0.10023030,0.24104527,0.22692643,0.49548521,0.00000000
-5.26163082,1.35530842,0.00806233,0.19353105,0.82682110,0.10374112,0.25585066,0.23924020,0.52302873,0.00000000
-5.25562781,1.43360437,0.00668877,0.20777292,0.88362471,0.10778128,0.27115852,0.25210754,0.55179780,0.00000000
-5.24962481,1.51244428,0.00557300,0.22163855,0.93911517,0.11216155,0.28658590,0.26512426,0.58094780,0.00000000
-5.24362181,1.58975245,0.00467469,0.23488054,0.99216325,0.11669741,0.30175249,0.27789465,0.60964672,0.00000000
-5.23761881,1.66351628,0.00395761,0.24725345,1.04165608,0.12121244,0.31628876,0.29003876,0.63709170,0.00000000
-5.23161581,1.73183025,0.00338964,0.25852066,1.08652715,0.12554144,0.32984408,0.30119984,0.66252554,0.00000000
-5.22561281,1.79293918,0.00294271,0.26846143,1.12578631,0.12953340,0.34209468,0.31105175,0.68525302,0.00000000
-5.21960980,1.84527881,0.00259259,0.27687752,1.15854861,0.13305412,0.35275111,0.31930591,0.70465609,0.00000000
-5.21360680,1.88751232,0.00231868,0.28359950,1.18406080,0.13598841,0.36156492,0.32571760,0.72020764,0.00000000
-5.20760380,1.91856108,0.00210367,0.28849198,1.20172418,0.13824193,0.36833424,0.33009133,0.73148292,0.00000000
-5.20160080,1.93762820,0.00193325,0.29145798,1.21111278,0.13974234,0.37290809,0.33228486,0.73816835,0.00000000
-5.19559780,1.94421376,0.00179578,0.29244186,1.21198597,0.14044007,0.37518903,0.33221189,0.74006705,0.00000000
-5.18959480,1.93812089,0.00168194,0.29143089,1.20429488,0.14030827,0.37513429,0.32984302,0.73710100,0.00000000
-5.18359180,1.91945235,0.00158444,0.28845531,1.18818227,0.13934224,0.37275500,0.32520507,0.72930942,0.00000000
-5.17758879,1.88859773,0.00149774,0.28358683,1.16397590,0.13755826,0.36811387,0.31837863,0.71684369,0.00000000
-5.17158579,1.84621175,0.00141774,0.27693581,1.13217563,0.13499182,0.36132117,0.30949408,0.69995876,0.00000000
-5.16558279,1.79318478,0.00134161,0.26864707,1.09343495,0.13169535,0.35252934,0.29872602,0.67900166,0.00000000
-5.15957979,1.73060694,0.00126751,0.25889468,1.04853786,0.12773566,0.34192652,0.28628664,0.65439742,0.00000000
-5.15357679,1.65972742,0.00119444,0.24787599,0.99837205,0.12319099,0.32972919,0.27241805,0.62663327,0.00000000
-5.14757379,1.58191100,0.00112209,0.23580507,0.94389992,0.11814804,0.31617437,0.25738413,0.59624169,0.00000000
-5.14157079,1.49859376,0.00105071,0.22290604,0.88612850,0.11269889,0.30151173,0.24146217,0.56378318,0.00000000
-5.13556778,1.41123985,0.00098099,0.20940645,0.82607982,0.10693815,0.28599589,0.22493462,0.52982941,0.00000000
-5.12956478,1.32130126,0.00091401,0.19553110,0.76476290,0.10096026,0.26987931,0.20808142,0.49494757,0.00000000
-5.12356178,1.23018201,0.00085121,0.18149645,0.70314845,0.09485717,0.25340600,0.19117313,0.45968649,0.00000000
-5.11755878,1.13920833,0.00079434,0.16750590,0.64214740,0.08871645,0.23680625,0.17446519,0.42456500,0.00000000
-5.11155578,1.04960539,0.00074549,0.15374609,0.58259362,0.08261985,0.22029264,0.15819338,0.39006301,0.00000000
-5.10555278,0.96248147,0.00070714,0.14038422,0.52523166,0.07664237,0.20405716,0.14257080,0.35661544,0.00000000
-5.09954977,0.87881946,0.00068219,0.12756652,0.47070939,0.07085177,0.18826981,0.12778626,0.32460914,0.00000000
-5.09354677,0.79947572,0.00067410,0.11541779,0.41957564,0.06530870,0.17307825,0.11400412,0.29438271,0.00000000
-5.08754377,0.72518561,0.00068698,0.10404191,0.37228244,0.06006708,0.15860874,0.10136560,0.26622907,0.00000000
-5.08154077,0.65657506,0.00072575,0.09352330,0.32919148,0.05517498,0.14496794,0.08999128,0.24040048,0.00000000
-5.07553777,0.59417704,0.00079629,0.08392904,0.29058402,0.05067576,0.13224563,0.07998472,0.21711564,0.00000000
-5.06953477,0.53845201,0.00090565,0.07531161,0.25667361,0.04660940,0.12051804,0.07143695,0.19656847,0.00000000
-5.06353177,0.48981102,0.00106226,0.06771199,0.22762071,0.04301402,0.10985162,0.06443160,0.17893811,0.00000000
-5.05752876,0.44864031,0.00127608,0.06116295,0.20354837,0.03992742,0.10030709,0.05905048,0.16439961,0.00000000
-5.05152576,0.41532616,0.00155890,0.05569237,0.18455825,0.03738856,0.09194361,0.05537924,0.15313494,0.00000000
-5.04552276,0.39027901,0.00192446,0.05132641,0.17074595,0.03543899,0.08482287,0.05351302,0.14534378,0.00000000
-5.03951976,0.37395563,0.00238866,0.04809241,0.16221512,0.03412410,0.07901300,0.05356163,0.14125374,0.00000000
-5.03351676,0.36687848,0.00296969,0.04602131,0.15908963,0.03349402,0.07459219,0.05565434,0.14112945,0.00000000
-5.02751376,0.36965138,0.00368812,0.04514961,0.16152317,0.03360437,0.07165183,0.05994371,0.14528035,0.00000000
-5.02151076,0.38297079,0.00456689,0.04552062,0.16970594,0.03451657,0.07029919,0.06660857,0.15406667,0.00000000
-5.01550775,0.40763196,0.00563122,0.04718513,0.18386793,0.03629773,0.07065948,0.07585572,0.16790326,0.00000000
-5.00950475,0.44452951,0.00690844,0.05020124,0.20427877,0.03902023,0.07287714,0.08792044,0.18726115,0.00000000
-5.00350175,0.49465193,0.00842763,0.05463352,0.23124372,0.04276069,0.07711645,0.10306541,0.21266640,0.00000000
-4.99749875,0.55906974,0.01021916,0.06055139,0.26509612,0.04759864,0.08356111,0.12157819,0.24469607,0.00000000
-4.99149575,0.63891719,0.01231406,0.06802675,0.30618609,0.05361462,0.09241294,0.14376700,0.28397114,0.00000000
-4.98549275,0.73536739,0.01474322,0.07713101,0.35486603,0.06088785,0.10388944,0.16995488,0.33114637,0.00000000
-4.97948974,0.84960118,0.01753644,0.08793140,0.41147298,0.06949357,0.11822021,0.20047224,0.38689678,0.00000000
-4.97348674,0.98277007,0.02072129,0.10048689,0.47630858,0.07949992,0.13564216,0.23564778,0.45190117,0.00000000
-4.96748374,1.13595397,0.02432188,0.11484364,0.54961708,0.09096459,0.15639342,0.27579815,0.52682254,0.00000000
-4.96148074,1.31011461,0.02835752,0.13103031,0.63156226,0.10393136,0.18070608,0.32121619,0.61228593,0.00000000
-4.95547774,1.50604577,0.03284127,0.14905320,0.72220396,0.11842643,0.20879768,0.37215842,0.70885387,0.00000000
-4.94947474,1.72432192,0.03777852,0.16889167,0.82147539,0.13445494,0.24086169,0.42883181,0.81700033,0.00000000
-4.94347174,1.96524689,0.04316562,0.19049380,0.92916198,0.15199767,0.27705713,0.49138039,0.93708356,0.00000000
-4.93746873,2.22880441,0.04898858,0.21377269,1.04488297,0.17100818,0.31749758,0.55987214,1.06931896,0.00000000
-4.93146573,2.51461286,0.05522200,0.23860349,1.16807673,0.19141035,0.36224003,0.63428659,1.21375272,0.00000000
-4.92546273,2.82188609,0.06182827,0.26482148,1.29799077,0.21309684,0.41127383,0.71450378,1.37023755,0.00000000
-4.91945973,3.14940262,0.06875707,0.29222133,1.43367730,0.23592820,0.46451042,0.80029496,1.53841137,0.00000000
-4.91345673,3.49548529,0.07594528,0.32055758,1.57399511,0.25973308,0.52177424,0.89131577,1.71768029,0.00000000
-4.90745373,3.85799307,0.08331737,0.34954671,1.71761821,0.28430941,0.58279543,0.98710207,1.90720687,0.00000000
-4.90145073,4.23432652,0.09078621,0.37887061,1.86305155,0.30942674,0.64720484,1.08706920,2.10590469,0.00000000
-4.89544772,4.62144815,0.09825451,0.40818152,2.00865379,0.33482964,0.71453198,1.19051465,2.31243999,0.00000000
-4.88944472,5.01591786,0.10561657,0.43710840,2.15266673,0.36024219,0.78420611,1.29662460,2.52524107,0.00000000
-4.88344172,5.41394370,0.11276068,0.46526457,2.29325086,0.38537339,0.85556115,1.40448424,2.74251574,0.00000000
-4.87743872,5.81144702,0.11957177,0.49225640,2.42852603,0.40992343,0.92784429,1.51309181,2.96227689,0.00000000
-4.87143572,6.20414070,0.12593447,0.51769270,2.55661594,0.43359052,1.00022849,1.62137625,3.18237571,0.00000000
-4.86543272,6.58761839,0.13173635,0.54119472,2.67569512,0.45607814,1.07182878,1.72821786,3.40054211,0.00000000
-4.85942971,6.95745205,0.13687122,0.56240606,2.78403661,0.47710240,1.14172176,1.83247158,3.61443117,0.00000000
-4.85342671,7.30929481,0.14124243,0.58100250,2.88005865,0.49639922,1.20896803,1.93299211,3.82167423,0.00000000
-4.84742371,7.63898538,0.14476595,0.59670097,2.96236844,0.51373119,1.27263655,2.02866006,4.01993314,0.00000000
-4.84142071,7.94265040,0.14737311,0.60926765,3.02980145,0.52889355,1.33183026,2.11840837,4.20695560,0.00000000
-4.83541771,8.21680080,0.14901290,0.61852456,3.08145434,0.54171941,1.38571173,2.20124779,4.38062973,0.00000000
-4.82941471,8.45841841,0.14965376,0.62435459,3.11671038,0.55208371,1.43352781,2.27629083,4.53903574,0.00000000
-4.82341171,8.66502939,0.14928463,0.62670462,3.13525606,0.55990591,1.47463229,2.34277289,4.68049261,0.00000000
-4.81740870,8.83476142,0.14791536,0.62558660,3.13708828,0.56515129,1.50850529,2.40006997,4.80359798,0.00000000
-4.81140570,8.96638225,0.14557639,0.62107664,3.12251162,0.56783073,1.53476858,2.44771219,4.90725952,0.00000000
-4.80540270,9.05931814,0.14231772,0.61331202,3.09212597,0.56799913,1.55319601,2.48539249,4.99071646,0.00000000
-4.79939970,9.11365111,0.13820723,0.60248627,3.04680479,0.56575244,1.56371848,2.51297014,5.05355040,0.00000000
-4.79339670,9.13009538,0.13332839,0.58884267,2.98766504,0.56122348,1.56642316,2.53046901,5.09568490,0.00000000
-4.78739370,9.10995387,0.12777754,0.57266622,2.91602999,0.55457670,1.56154698,2.53807048,5.11737390,0.00000000
-4.78139070,9.05505673,0.12166076,0.55427462,2.83338644,0.54600219,1.54946465,2.53610145,5.11917959,0.00000000
-4.77538769,8.96768459,0.11509060,0.53400850,2.74133816,0.53570908,1.53067179,2.52501785,5.10194061,0.00000000
-4.76938469,8.85047996,0.10818263,0.51222141,2.64155745,0.52391870,1.50576406,2.50538454,5.06673231,0.00000000
-4.76338169,8.70635052,0.10105222,0.48926983,2.53573664,0.51085771,1.47541325,2.47785224,5.01482074,0.00000000
-4.75737869,8.53836881,0.09381132,0.46550369,2.42554166,0.49675150,1.44034151,2.44313281,4.94761261,0.00000000
-4.75137569,8.34967229,0.08656573,0.44125774,2.31256913,0.48181807,1.40129508,2.40197381,4.86660360,0.00000000
-4.74537269,8.14336835,0.07941269,0.41684398,2.19830869,0.46626266,1.35901874,2.35513351,4.77332719,0.00000000
-4.73936968,7.92244791,0.07243892,0.39254543,2.08411166,0.45027325,1.31423206,2.30335753,4.66930663,0.00000000
-4.73336668,7.68971122,0.06571921,0.36861139,1.97116704,0.43401706,1.26760871,2.24735799,4.55601175,0.00000000
-4.72736368,7.44770835,0.05931556,0.34525430,1.86048520,0.41763821,1.21975949,2.18779615,4.43482279,0.00000000
-4.72136068,7.19869649,0.05327679,0.32264814,1.75288947,0.40125643,1.17121981,2.12526915,4.30700223,0.00000000
-4.71535768,6.94461488,0.04763863,0.30092834,1.64901546,0.38496692,1.12244191,2.06030130,4.17367580,0.00000000
-4.70935468,6.68707744,0.04242429,0.28019311,1.54931738,0.36884124,1.07379177,1.99334002,4.03582282,0.00000000
-4.70335168,6.42738234,0.03764532,0.26050590,1.45408073,0.35292914,1.02555076,1.92475649,3.89427583,0.00000000
-4.69734867,6.16653663,0.03330282,0.24189897,1.36343999,0.33726108,0.97792119,1.85485055,3.74972869,0.00000000
-4.69134567,5.90529355,0.02938886,0.22437756,1.27740039,0.32185147,0.93103542,1.78385926,3.60275212,0.00000000
-4.68534267,5.64419958,0.02588797,0.20792462,1.19586215,0.30670219,0.88496753,1.71196853,3.45381509,0.00000000
-4.67933967,5.38364777,0.02277874,0.19250580,1.11864614,0.29180642,0.83974665,1.63932670,3.30331031,0.00000000
-4.67333667,5.12393383,0.02003539,0.17807439,1.04551941,0.27715240,0.79537114,1.56605929,3.15158182,0.00000000
-4.66733367,4.86531159,0.01762928,0.16457604,0.97621965,0.26272703,0.75182253,1.49228377,2.99895291,0.00000000
-4.66133067,4.60804459,0.01553028,0.15195315,0.91047762,0.24851913,0.70907862,1.41812349,2.84575234,0.00000000
-4.65532766,4.35245098,0.01370804,0.14014872,0.84803654,0.23452224,0.66712493,1.34372000,2.69233727,0.00000000
-4.64932466,4.09893971,0.01213301,0.12910952,0.78866826,0.22073678,0.62596396,1.26924283,2.53911178,0.00000000
-4.64332166,3.84803639,0.01077737,0.11878872,0.73218560,0.20717164,0.58562214,1.19489653,2.38653970,0.00000000
