energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.76588294,0.99144543,0.09774718,0.00028187,0.61345549,0.00000000,0.49199405,0.19163813
-5.75987994,0.91062252,0.09009105,0.00025710,0.56312450,0.00000000,0.44847689,0.17741747
-5.75387694,0.83632849,0.08317215,0.00023352,0.51675381,0.00000000,0.40829457,0.16458694
-5.74787394,0.76957231,0.07708983,0.00021143,0.47495895,0.00000000,0.37184026,0.15337451
-5.74187094,0.71119965,0.07193492,0.00019107,0.43824758,0.00000000,0.33942123,0.14397803
-5.73586793,0.66188992,0.06778945,0.00017265,0.40701765,0.00000000,0.31125888,0.13656420
-5.72986493,0.62215730,0.06472656,0.00015632,0.38155809,0.00000000,0.28749080,0.13126810
-5.72386193,0.59235487,0.06281058,0.00014219,0.36205165,0.00000000,0.26817437,0.12819324
-5.71785893,0.57268097,0.06209718,0.00013034,0.34857930,0.00000000,0.25329158,0.12741196
-5.71185593,0.56318704,0.06263341,0.00012079,0.34112564,0.00000000,0.24275471,0.12896588
-5.70585293,0.56378601,0.06445773,0.00011355,0.33958493,0.00000000,0.23641249,0.13286642
-5.69984992,0.57426083,0.06759977,0.00010859,0.34376742,0.00000000,0.23405659,0.13909527
-5.69384692,0.59427272,0.07207993,0.00010586,0.35340573,0.00000000,0.23542811,0.14760469
-5.68784392,0.62336884,0.07790868,0.00010530,0.36816108,0.00000000,0.24022413,0.15831770
-5.68184092,0.66098937,0.08508560,0.00010682,0.38762950,0.00000000,0.24810402,0.17112821
-5.67583792,0.70647425,0.09359815,0.00011031,0.41134793,0.00000000,0.25869578,0.18590116
-5.66983492,0.75906967,0.10342029,0.00011565,0.43880043,0.00000000,0.27160223,0.20247276
-5.66383192,0.81793478,0.11451099,0.00012272,0.46942473,0.00000000,0.28640724,0.22065098
-5.65782891,0.88214910,0.12681260,0.00013138,0.50261914,0.00000000,0.30268197,0.24021645
-5.65182591,0.95072090,0.14024953,0.00014147,0.53775013,0.00000000,0.31999131,0.26092390
-5.64582291,1.02259707,0.15472693,0.00015283,0.57416073,0.00000000,0.33790040,0.28250423
-5.63981991,1.09667476,0.17012997,0.00016529,0.61117971,0.00000000,0.35598128,0.30466735
-5.63381691,1.17181498,0.18632346,0.00017866,0.64813165,0.00000000,0.37381973,0.32710582
-5.62781391,1.24685830,0.20315221,0.00019274,0.68434779,0.00000000,0.39102203,0.34949936
-5.62181091,1.32064248,0.22044217,0.00020733,0.71917744,0.00000000,0.40722168,0.37152008
-5.61580790,1.39202192,0.23800231,0.00022222,0.75199980,0.00000000,0.42208582,0.39283847
-5.60980490,1.45988842,0.25562744,0.00023717,0.78223584,0.00000000,0.43532127,0.41313001
-5.60380190,1.52319288,0.27310195,0.00025197,0.80935989,0.00000000,0.44667989,0.43208207
-5.59779890,1.58096722,0.29020431,0.00026638,0.83291052,0.00000000,0.45596321,0.44940113
-5.59179590,1.63234582,0.30671233,0.00028018,0.85250032,0.00000000,0.46302605,0.46481989
-5.58579290,1.67658569,0.32240899,0.00029316,0.86782434,0.00000000,0.46777912,0.47810408
-5.57978989,1.71308475,0.33708872,0.00030511,0.87866654,0.00000000,0.47019038,0.48905870
-5.57378689,1.74139720,0.35056374,0.00031585,0.88490429,0.00000000,0.47028523,0.49753346
-5.56778389,1.76124553,0.36267038,0.00032522,0.88651052,0.00000000,0.46814541,0.50342715
-5.56178089,1.77252854,0.37327500,0.00033308,0.88355340,0.00000000,0.46390683,0.50669080
-5.55577789,1.77532483,0.38227927,0.00033933,0.87619359,0.00000000,0.45775623,0.50732937
-5.54977489,1.76989166,0.38962454,0.00034392,0.86467909,0.00000000,0.44992695,0.50540205
-5.54377189,1.75665894,0.39529515,0.00034680,0.84933784,0.00000000,0.44069394,0.50102093
-5.53776888,1.73621865,0.39932038,0.00034801,0.83056835,0.00000000,0.43036817,0.49434830
-5.53176588,1.70930983,0.40177508,0.00034759,0.80882868,0.00000000,0.41929067,0.48559239
-5.52576288,1.67679972,0.40277880,0.00034564,0.78462421,0.00000000,0.40782639,0.47500203
-5.51975988,1.63966174,0.40249346,0.00034230,0.75849446,0.00000000,0.39635805,0.46286013
-5.51375688,1.59895106,0.40111973,0.00033773,0.73099974,0.00000000,0.38528008,0.44947638
-5.50775388,1.55577858,0.39889210,0.00033214,0.70270772,0.00000000,0.37499287,0.43517947
-5.50175088,1.51128427,0.39607302,0.00032575,0.67418066,0.00000000,0.36589729,0.42030897
-5.49574787,1.46661079,0.39294609,0.00031882,0.64596342,0.00000000,0.35838951,0.40520727
-5.48974487,1.42287811,0.38980880,0.00031159,0.61857283,0.00000000,0.35285611,0.39021178
-5.48374187,1.38115992,0.38696483,0.00030434,0.59248842,0.00000000,0.34966942,0.37564764
-5.47773887,1.34246235,0.38471631,0.00029733,0.56814481,0.00000000,0.34918281,0.36182108
-5.47173587,1.30770541,0.38335610,0.00029082,0.54592583,0.00000000,0.35172611,0.34901366
-5.46573287,1.27770733,0.38316039,0.00028507,0.52616020,0.00000000,0.35760058,0.33747735
-5.45972986,1.25317194,0.38438169,0.00028030,0.50911882,0.00000000,0.36707365,0.32743061
-5.45372686,1.23467884,0.38724231,0.00027673,0.49501345,0.00000000,0.38037317,0.31905535
-5.44772386,1.22267625,0.39192844,0.00027452,0.48399650,0.00000000,0.39768110,0.31249474
-5.44172086,1.21747619,0.39858485,0.00027384,0.47616181,0.00000000,0.41912666,0.30785190
-5.43571786,1.21925165,0.40731028,0.00027479,0.47154602,0.00000000,0.44477922,0.30518923
-5.42971486,1.22803555,0.41815356,0.00027747,0.47013052,0.00000000,0.47464085,0.30452837
-5.42371186,1.24372111,0.43111058,0.00028189,0.47184363,0.00000000,0.50863913,0.30585070
-5.41770885,1.26606369,0.44612206,0.00028807,0.47656301,0.00000000,0.54662049,0.30909841
-5.41170585,1.29468402,0.46307246,0.00029597,0.48411819,0.00000000,0.58834458,0.31417595
-5.40570285,1.32907303,0.48178995,0.00030550,0.49429336,0.00000000,0.63348029,0.32095200
-5.39969985,1.36859848,0.50204774,0.00031654,0.50683033,0.00000000,0.68160399,0.32926202
-5.39369685,1.41251390,0.52356696,0.00032895,0.52143207,0.00000000,0.73220046,0.33891133
-5.38769385,1.45997012,0.54602103,0.00034252,0.53776678,0.00000000,0.78466715,0.34967885
-5.38169085,1.51002982,0.56904194,0.00035703,0.55547275,0.00000000,0.83832200,0.36132161
-5.37568784,1.56168543,0.59222824,0.00037225,0.57416425,0.00000000,0.89241514,0.37357996
-5.36968484,1.61388039,0.61515481,0.00038790,0.59343844,0.00000000,0.94614442,0.38618360
-5.36368184,1.66553378,0.63738430,0.00040371,0.61288339,0.00000000,0.99867454,0.39885828
-5.35767884,1.71556791,0.65847986,0.00041939,0.63208718,0.00000000,1.04915948,0.41133313
-5.35167584,1.76293823,0.67801905,0.00043468,0.65064778,0.00000000,1.09676718,0.42334839
-5.34567284,1.80666453,0.69560806,0.00044930,0.66818355,0.00000000,1.14070596,0.43466333
-5.33966983,1.84586234,0.71089614,0.00046301,0.68434392,0.00000000,1.18025124,0.44506402
-5.33366683,1.87977305,0.72358912,0.00047561,0.69881974,0.00000000,1.21477142,0.45437057
-5.32766383,1.90779112,0.73346176,0.00048693,0.71135279,0.00000000,1.24375173,0.46244357
-5.32166083,1.92948701,0.74036787,0.00049683,0.72174389,0.00000000,1.26681456,0.46918918
-5.31565783,1.94462413,0.74424793,0.00050524,0.72985914,0.00000000,1.28373516,0.47456267
-5.30965483,1.95316868,0.74513335,0.00051213,0.73563365,0.00000000,1.29445179,0.47857004
-5.30365183,1.95529125,0.74314726,0.00051753,0.73907269,0.00000000,1.29906939,0.48126744
-5.29764882,1.95135976,0.73850128,0.00052153,0.74024963,0.00000000,1.29785638,0.48275845
-5.29164582,1.94192346,0.73148851,0.00052424,0.73930108,0.00000000,1.29123460,0.48318896
-5.28564282,1.92768845,0.72247277,0.00052584,0.73641893,0.00000000,1.27976246,0.48274013
-5.27963982,1.90948557,0.71187437,0.00052651,0.73183992,0.00000000,1.26411206,0.48161928
-5.27363682,1.88823205,0.70015316,0.00052649,0.72583296,0.00000000,1.24504129,0.48004944
-5.26763382,1.86488867,0.68778944,0.00052599,0.71868507,0.00000000,1.22336205,0.47825791
-5.26163082,1.84041446,0.67526366,0.00052523,0.71068645,0.00000000,1.19990627,0.47646424
-5.25562781,1.81572130,0.66303582,0.00052443,0.70211561,0.00000000,1.17549112,0.47486855
-5.24962481,1.79163068,0.65152558,0.00052376,0.69322537,0.00000000,1.15088540,0.47364049
-5.24362181,1.76883493,0.64109402,0.00052337,0.68423037,0.00000000,1.12677845,0.47290966
-5.23761881,1.74786485,0.63202798,0.00052334,0.67529700,0.00000000,1.10375326,0.47275786
-5.23161581,1.72906559,0.62452773,0.00052372,0.66653603,0.00000000,1.08226501,0.47321369
-5.22561281,1.71258187,0.61869851,0.00052450,0.65799858,0.00000000,1.06262599,0.47424978
-5.21960980,1.69835336,0.61454651,0.00052560,0.64967540,0.00000000,1.04499756,0.47578286
-5.21360680,1.68612046,0.61197932,0.00052691,0.64149962,0.00000000,1.02938937,0.47767655
-5.20760380,1.67543990,0.61081087,0.00052824,0.63335268,0.00000000,1.01566582,0.47974703
-5.20160080,1.66570945,0.61077063,0.00052940,0.62507299,0.00000000,1.00355912,0.48177088
-5.19559780,1.65620023,0.61151652,0.00053014,0.61646691,0.00000000,0.99268831,0.48349514
-5.18959480,1.64609484,0.61265093,0.00053020,0.60732133,0.00000000,0.98258290,0.48464876
-5.18359180,1.63452940,0.61373904,0.00052932,0.59741701,0.00000000,0.97271007,0.48495494
-5.17758879,1.62063700,0.61432847,0.00052725,0.58654210,0.00000000,0.96250386,0.48414379
-5.17158579,1.60359071,0.61396941,0.00052374,0.57450500,0.00000000,0.95139479,0.48196467
-5.16558279,1.58264368,0.61223419,0.00051861,0.56114582,0.00000000,0.93883857,0.47819748
-5.15957979,1.55716468,0.60873542,0.00051170,0.54634607,0.00000000,0.92434252,0.47266255
-5.15357679,1.52666727,0.60314190,0.00050289,0.53003589,0.00000000,0.90748842,0.46522861
-5.14757379,1.49083158,0.59519165,0.00049215,0.51219877,0.00000000,0.88795102,0.45581842
-5.14157079,1.44951787,0.58470146,0.00047948,0.49287339,0.00000000,0.86551130,0.44441202
-5.13556778,1.40277151,0.57157283,0.00046496,0.47215291,0.00000000,0.84006438,0.43104743
-5.12956478,1.35081965,0.55579406,0.00044871,0.45018151,0.00000000,0.81162177,0.41581889
-5.12356178,1.29406008,0.53743858,0.00043092,0.42714885,0.00000000,0.78030827,0.39887283
-5.11755878,1.23304327,0.51665984,0.00041183,0.40328259,0.00000000,0.74635402,0.38040188
-5.11155578,1.16844876,0.49368323,0.00039170,0.37883959,0.00000000,0.71008225,0.36063728
-5.10555278,1.10105749,0.46879543,0.00037082,0.35409622,0.00000000,0.67189374,0.33984009
-5.09954977,1.03172144,0.44233203,0.00034951,0.32933835,0.00000000,0.63224884,0.31829181
-5.09354677,0.96133227,0.41466393,0.00032810,0.30485149,0.00000000,0.59164809,0.29628469
-5.08754377,0.89079049,0.38618341,0.00030689,0.28091154,0.00000000,0.55061246,0.27411232
-5.08154077,0.82097649,0.35729037,0.00028618,0.25777652,0.00000000,0.50966408,0.25206088
-5.07553777,0.75272450,0.32837947,0.00026625,0.23567958,0.00000000,0.46930846,0.23040133
-5.06953477,0.68680067,0.29982857,0.00024734,0.21482350,0.00000000,0.43001866,0.20938287
-5.06353177,0.62388556,0.27198898,0.00022966,0.19537688,0.00000000,0.39222217,0.18922787
-5.05752876,0.56456172,0.24517772,0.00021337,0.17747181,0.00000000,0.35629071,0.17012823
-5.05152576,0.50930620,0.21967196,0.00019858,0.16120333,0.00000000,0.32253314,0.15224340
-5.04552276,0.45848799,0.19570557,0.00018536,0.14663022,0.00000000,0.29119167,0.13569970
-5.03951976,0.41236989,0.17346787,0.00017375,0.13377717,0.00000000,0.26244088,0.12059114
-5.03351676,0.37111429,0.15310413,0.00016372,0.12263801,0.00000000,0.23638969,0.10698126
-5.02751376,0.33479214,0.13471776,0.00015521,0.11317984,0.00000000,0.21308558,0.09490595
-5.02151076,0.30339441,0.11837378,0.00014814,0.10534765,0.00000000,0.19252081,0.08437691
-5.01550775,0.27684506,0.10410316,0.00014240,0.09906943,0.00000000,0.17464012,0.07538559
-5.00950475,0.25501493,0.09190776,0.00013784,0.09426129,0.00000000,0.15934938,0.06790725
-5.00350175,0.23773567,0.08176552,0.00013433,0.09083245,0.00000000,0.14652482,0.06190503
-4.99749875,0.22481297,0.07363544,0.00013169,0.08869002,0.00000000,0.13602224,0.05733370
-4.99149575,0.21603878,0.06746235,0.00012979,0.08774322,0.00000000,0.12768597,0.05414312
-4.98549275,0.21120176,0.06318097,0.00012847,0.08790699,0.00000000,0.12135718,0.05228107
-4.97948974,0.21009584,0.06071928,0.00012760,0.08910498,0.00000000,0.11688126,0.05169552
-4.97348674,0.21252671,0.06000116,0.00012709,0.09127172,0.00000000,0.11411410,0.05233626
-4.96748374,0.21831598,0.06094806,0.00012684,0.09435400,0.00000000,0.11292719,0.05415585
-4.96148074,0.22730330,0.06347998,0.00012680,0.09831159,0.00000000,0.11321137,0.05710997
-4.95547774,0.23934650,0.06751565,0.00012695,0.10311710,0.00000000,0.11487930,0.06115725
-4.94947474,0.25431992,0.07297214,0.00012731,0.10875523,0.00000000,0.11786674,0.06625860
-4.94347174,0.27211141,0.07976408,0.00012791,0.11522147,0.00000000,0.12213252,0.07237619
-4.93746873,0.29261816,0.08780246,0.00012885,0.12252027,0.00000000,0.12765754,0.07947220
-4.93146573,0.31574194,0.09699348,0.00013022,0.13066287,0.00000000,0.13444276,0.08750749
-4.92546273,0.34138394,0.10723733,0.00013219,0.13966483,0.00000000,0.14250633,0.09644019
-4.91945973,0.36943973,0.11842727,0.00013489,0.14954349,0.00000000,0.15188006,0.10622441
-4.91345673,0.39979454,0.13044902,0.00013853,0.16031529,0.00000000,0.16260531,0.11680925
-4.90745373,0.43231915,0.14318056,0.00014330,0.17199321,0.00000000,0.17472846,0.12813786
-4.90145073,0.46686670,0.15649251,0.00014939,0.18458435,0.00000000,0.18829601,0.14014702
-4.89544772,0.50327035,0.17024891,0.00015700,0.19808768,0.00000000,0.20334960,0.15276694
-4.88944472,0.54134209,0.18430863,0.00016633,0.21249208,0.00000000,0.21992083,0.16592139
-4.88344172,0.58087245,0.19852713,0.00017754,0.22777465,0.00000000,0.23802628,0.17952824
-4.87743872,0.62163128,0.21275864,0.00019077,0.24389939,0.00000000,0.25766263,0.19350013
-4.87143572,0.66336932,0.22685860,0.00020614,0.26081618,0.00000000,0.27880220,0.20774557
-4.86543272,0.70582054,0.24068617,0.00022370,0.27846019,0.00000000,0.30138887,0.22217003
-4.85942971,0.74870509,0.25410686,0.00024349,0.29675159,0.00000000,0.32533482,0.23667725
-4.85342671,0.79173263,0.26699493,0.00026545,0.31559576,0.00000000,0.35051797,0.25117058
-4.84742371,0.83460602,0.27923561,0.00028952,0.33488378,0.00000000,0.37678052,0.26555432
-4.84142071,0.87702529,0.29072699,0.00031553,0.35449348,0.00000000,0.40392867,0.27973501
-4.83541771,0.91869170,0.30138147,0.00034328,0.37429089,0.00000000,0.43173366,0.29362270
-4.82941471,0.95931191,0.31112682,0.00037253,0.39413212,0.00000000,0.45993431,0.30713205
-4.82341171,0.99860235,0.31990674,0.00040296,0.41386574,0.00000000,0.48824114,0.32018336
-4.81740870,1.03629359,0.32768099,0.00043425,0.43333570,0.00000000,0.51634204,0.33270359
-4.81140570,1.07213484,0.33442511,0.00046602,0.45238451,0.00000000,0.54390946,0.34462709
-4.80540270,1.10589858,0.34012984,0.00049789,0.47085700,0.00000000,0.57060904,0.35589645
-4.79939970,1.13738519,0.34480017,0.00052949,0.48860422,0.00000000,0.59610933,0.36646309
-4.79339670,1.16642755,0.34845427,0.00056044,0.50548762,0.00000000,0.62009245,0.37628788
-4.78739370,1.19289550,0.35112223,0.00059040,0.52138319,0.00000000,0.64226517,0.38534156
-4.78139070,1.21669995,0.35284478,0.00061911,0.53618555,0.00000000,0.66236995,0.39360517
-4.77538769,1.23779650,0.35367195,0.00064632,0.54981164,0.00000000,0.68019550,0.40107019
-4.76938469,1.25618815,0.35366173,0.00067190,0.56220390,0.00000000,0.69558627,0.40773864
-4.76338169,1.27192715,0.35287883,0.00069578,0.57333280,0.00000000,0.70845037,0.41362287
-4.75737869,1.28511534,0.35139338,0.00071800,0.58319836,0.00000000,0.71876530,0.41874524
-4.75137569,1.29590313,0.34927976,0.00073871,0.59183067,0.00000000,0.72658129,0.42313740
-4.74537269,1.30448665,0.34661534,0.00075812,0.59928924,0.00000000,0.73202170,0.42683939
-4.73936968,1.31110312,0.34347929,0.00077656,0.60566115,0.00000000,0.73528041,0.42989842
-4.73336668,1.31602434,0.33995127,0.00079445,0.61105785,0.00000000,0.73661610,0.43236739
-4.72736368,1.31954852,0.33611020,0.00081225,0.61561098,0.00000000,0.73634355,0.43430320
-4.72136068,1.32199037,0.33203285,0.00083049,0.61946695,0.00000000,0.73482214,0.43576479
-4.71535768,1.32367007,0.32779245,0.00084972,0.62278085,0.00000000,0.73244208,0.43681117
-4.70935468,1.32490131,0.32345735,0.00087049,0.62570962,0.00000000,0.72960884,0.43749932
-4.70335168,1.32597896,0.31908956,0.00089332,0.62840501,0.00000000,0.72672650,0.43788217
-4.69734867,1.32716687,0.31474353,0.00091868,0.63100652,0.00000000,0.72418074,0.43800671
-4.69134567,1.32868653,0.31046491,0.00094697,0.63363463,0.00000000,0.72232226,0.43791238
-4.68534267,1.33070698,0.30628967,0.00097848,0.63638486,0.00000000,0.72145144,0.43762974
-4.67933967,1.33333672,0.30224338,0.00101337,0.63932273,0.00000000,0.72180506,0.43717963
-4.67333667,1.33661807,0.29834089,0.00105169,0.64248003,0.00000000,0.72354570,0.43657278
-4.66733367,1.34052438,0.29458634,0.00109330,0.64585272,0.00000000,0.72675433,0.43580996
-4.66133067,1.34496047,0.29097371,0.00113796,0.64940041,0.00000000,0.73142675,0.43488279
-4.65532766,1.34976635,0.28748775,0.00118526,0.65304773,0.00000000,0.73747380,0.43377506
-4.64932466,1.35472437,0.28410537,0.00123467,0.65668741,0.00000000,0.74472563,0.43246460
-4.64332166,1.35956951,0.28079748,0.00128553,0.66018516,0.00000000,0.75293984,0.43092575
-4.63731866,1.36400241,0.27753127,0.00133712,0.66338596,0.00000000,0.76181303,0.42913210
-4.63131566,1.36770480,0.27427266,0.00138865,0.66612170,0.00000000,0.77099533,0.42705961
-4.62531266,1.37035640,0.27098909,0.00143930,0.66821964,0.00000000,0.78010723,0.42468980
-4.61930965,1.37165266,0.26765225,0.00148829,0.66951137,0.00000000,0.78875774,0.42201298
-4.61330665,1.37132226,0.26424086,0.00153485,0.66984183,0.00000000,0.79656316,0.41903109
-4.60730365,1.36914357,0.26074310,0.00157834,0.66907779,0.00000000,0.80316538,0.41576024
-4.60130065,1.36495896,0.25715878,0.00161819,0.66711545,0.00000000,0.80824876,0.41223255
-4.59529765,1.35868618,0.25350085,0.00165402,0.66388662,0.00000000,0.81155481,0.40849715
-4.58929465,1.35032592,0.24979632,0.00168556,0.65936313,0.00000000,0.81289381,0.40462024
-4.58329165,1.33996506,0.24608643,0.00171275,0.65355921,0.00000000,0.81215280,0.40068408
-4.57728864,1.32777519,0.24242586,0.00173566,0.64653153,0.00000000,0.80929949,0.39678480
-4.57128564,1.31400619,0.23888118,0.00175454,0.63837702,0.00000000,0.80438201,0.39302914
-4.56528264,1.29897525,0.23552839,0.00176980,0.62922840,0.00000000,0.79752434,0.38953014
-4.55927964,1.28305148,0.23244965,0.00178194,0.61924767,0.00000000,0.78891794,0.38640191
-4.55327664,1.26663712,0.22972941,0.00179154,0.60861791,0.00000000,0.77880984,0.38375381
-4.54727364,1.25014612,0.22744998,0.00179925,0.59753385,0.00000000,0.76748805,0.38168415
-4.54127064,1.23398129,0.22568684,0.00180570,0.58619169,0.00000000,0.75526506,0.38027392
-4.53526763,1.21851136,0.22450393,0.00181151,0.57477879,0.00000000,0.74246039,0.37958083
-4.52926463,1.20404913,0.22394907,0.00181720,0.56346381,0.00000000,0.72938309,0.37963395
-4.52326163,1.19083216,0.22405000,0.00182318,0.55238795,0.00000000,0.71631537,0.38042945
-4.51725863,1.17900708,0.22481101,0.00182972,0.54165768,0.00000000,0.70349806,0.38192770
-4.51125563,1.16861861,0.22621064,0.00183694,0.53133955,0.00000000,0.69111872,0.38405192
-4.50525263,1.15960385,0.22820047,0.00184476,0.52145718,0.00000000,0.67930322,0.38668864
-4.49924962,1.15179251,0.23070521,0.00185293,0.51199093,0.00000000,0.66811086,0.38969010
-4.49324662,1.14491305,0.23362415,0.00186103,0.50287987,0.00000000,0.65753352,0.39287836
-4.48724362,1.13860449,0.23683392,0.00186849,0.49402624,0.00000000,0.64749866,0.39605131
-4.48124062,1.13243343,0.24019258,0.00187463,0.48530205,0.00000000,0.63787592,0.39899004
-4.47523762,1.12591526,0.24354475,0.00187864,0.47655728,0.00000000,0.62848696,0.40146753
-4.46923462,1.11853868,0.24672773,0.00187972,0.46762947,0.00000000,0.61911771,0.40325808
-4.46323162,1.10979201,0.24957818,0.00187701,0.45835387,0.00000000,0.60953260,0.40414709
-4.45722861,1.09919017,0.25193924,0.00186973,0.44857380,0.00000000,0.59948959,0.40394081
-4.45122561,1.08630071,0.25366756,0.00185717,0.43815049,0.00000000,0.58875541,0.40247547
-4.44522261,1.07076772,0.25464002,0.00183877,0.42697206,0.00000000,0.57712015,0.39962535
-4.43921961,1.05233235,0.25475984,0.00181411,0.41496093,0.00000000,0.56441025,0.39530957
-4.43321661,1.03084900,0.25396163,0.00178297,0.40207956,0.00000000,0.55049955,0.38949702
-4.42721361,1.00629634,0.25221533,0.00174536,0.38833412,0.00000000,0.53531759,0.38220938
-4.42121061,0.97878283,0.24952865,0.00170148,0.37377599,0.00000000,0.51885511,0.37352198
-4.41520760,0.94854645,0.24594801,0.00165178,0.35850112,0.00000000,0.50116628,0.36356259
-4.40920460,0.91594873,0.24155786,0.00159692,0.34264730,0.00000000,0.48236790,0.35250803
-4.40320160,0.88146362,0.23647840,0.00153775,0.32638964,0.00000000,0.46263562,0.34057891
-4.39719860,0.84566160,0.23086181,0.00147527,0.30993435,0.00000000,0.44219748,0.32803261
-4.39119560,0.80918991,0.22488708,0.00141065,0.29351143,0.00000000,0.42132517,0.31515490
-4.38519260,0.77274997,0.21875379,0.00134513,0.27736645,0.00000000,0.40032356,0.30225057
-4.37918959,0.73707268,0.21267488,0.00128001,0.26175183,0.00000000,0.37951903,0.28963323
-4.37318659,0.70289306,0.20686893,0.00121660,0.24691815,0.00000000,0.35924715,0.27761506
-4.36718359,0.67092488,0.20155207,0.00115619,0.23310568,0.00000000,0.33984031,0.26649648
-4.36118059,0.64183659,0.19693002,0.00109996,0.22053660,0.00000000,0.32161583,0.25655649
-4.35517759,0.61622920,0.19319037,0.00104902,0.20940810,0.00000000,0.30486504,0.24804373
-4.34917459,0.59461707,0.19049564,0.00100430,0.19988657,0.00000000,0.28984374,0.24116875
-4.34317159,0.57741210,0.18897722,0.00096656,0.19210322,0.00000000,0.27676437,0.23609767
-4.33716858,0.56491199,0.18873042,0.00093636,0.18615101,0.00000000,0.26579019,0.23294741
-4.33116558,0.55729276,0.18981101,0.00091406,0.18208311,0.00000000,0.25703158,0.23178275
-4.32516258,0.55460583,0.19223320,0.00089976,0.17991291,0.00000000,0.25054454,0.23261514
-4.31915958,0.55677976,0.19596926,0.00089338,0.17961540,0.00000000,0.24633142,0.23540349
-4.31315658,0.56362634,0.20095072,0.00089460,0.18113003,0.00000000,0.24434381,0.24005673
-4.30715358,0.57485108,0.20707133,0.00090289,0.18436477,0.00000000,0.24448731,0.24643819
