energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.71185593,2.81979527,2.02020917,2.19140155,0.00591684,0.15032118,0.48689708,0.02520069
-5.70585293,2.86771254,2.09866288,2.22621147,0.00616717,0.15733456,0.48441471,0.02540384
-5.69984992,2.93229226,2.19223080,2.27295460,0.00645951,0.16590928,0.48555289,0.02570872
-5.69384692,3.01316810,2.30058765,2.33126184,0.00679141,0.17598986,0.49048543,0.02611267
-5.68784392,3.10969060,2.42316694,2.40055403,0.00715999,0.18750252,0.49932838,0.02661062
-5.68184092,3.22093338,2.55915929,2.48005052,0.00756207,0.20035503,0.51213602,0.02719513
-5.67583792,3.34570572,2.70751577,2.56878256,0.00799415,0.21443679,0.52889821,0.02785663
-5.66983492,3.48257139,2.86695706,2.66561142,0.00845258,0.22961923,0.54953918,0.02858359
-5.66383192,3.62987379,3.03598864,2.76925077,0.00893353,0.24575666,0.57391788,0.02936280
-5.65782891,3.78576680,3.21292228,2.87829317,0.00943315,0.26268754,0.60182978,0.03017976
-5.65182591,3.94825089,3.39590368,2.99123962,0.00994761,0.28023628,0.63301026,0.03101893
-5.64582291,4.11521336,3.58294581,3.10653173,0.01047314,0.29821551,0.66713927,0.03186419
-5.63981991,4.28447186,3.77196722,3.22258529,0.01100613,0.31642892,0.70384743,0.03269922
-5.63381691,4.45381980,3.96083415,3.33782437,0.01154317,0.33467443,0.74272302,0.03350782
-5.62781391,4.62107218,4.14740518,3.45071492,0.01208110,0.35274778,0.78332006,0.03427438
-5.62181091,4.78411068,4.32957676,3.55979668,0.01261704,0.37044631,0.82516688,0.03498415
-5.61580790,4.94092622,4.50532788,3.66371252,0.01314847,0.38757283,0.86777513,0.03562357
-5.60980490,5.08965793,4.67276221,3.76123423,0.01367315,0.40393944,0.91064889,0.03618057
-5.60380190,5.22862713,4.83014591,3.85128405,0.01418922,0.41937105,0.95329367,0.03664477
-5.59779890,5.35636529,4.97593960,3.93295132,0.01469514,0.43370861,0.99522493,0.03700765
-5.59179590,5.47163532,5.10882315,4.00550382,0.01518967,0.44681177,1.03597607,0.03726268
-5.58579290,5.57344551,5.22771247,4.06839373,0.01567182,0.45856091,1.07510553,0.03740540
-5.57978989,5.66105603,5.33176774,4.12125809,0.01614083,0.46885843,1.11220296,0.03743342
-5.57378689,5.73397809,5.42039297,4.16391422,0.01659609,0.47762938,1.14689430,0.03734638
-5.56778389,5.79196623,5.49322741,4.19635031,0.01703708,0.48482125,1.17884584,0.03714595
-5.56178089,5.83500427,5.55012964,4.21871196,0.01746328,0.49040315,1.20776709,0.03683562
-5.55577789,5.86328604,5.59115556,4.23128540,0.01787414,0.49436427,1.23341269,0.03642066
-5.54977489,5.87719197,5.61653192,4.23447810,0.01826898,0.49671202,1.25558339,0.03590788
-5.54377189,5.87726263,5.62662706,4.22879778,0.01864694,0.49746965,1.27412620,0.03530549
-5.53776888,5.86417069,5.62192089,4.21483067,0.01900694,0.49667378,1.28893392,0.03462285
-5.53176588,5.83869235,5.60297561,4.19321986,0.01934766,0.49437195,1.29994421,0.03387029
-5.52576288,5.80167959,5.57040910,4.16464437,0.01966751,0.49062014,1.30713822,0.03305883
-5.51975988,5.75403402,5.52487215,4.12979984,0.01996462,0.48548076,1.31053907,0.03219998
-5.51375688,5.69668327,5.46703054,4.08938113,0.02023690,0.47902081,1.31021010,0.03130550
-5.50775388,5.63056043,5.39755254,4.04406718,0.02048202,0.47131057,1.30625305,0.03038710
-5.50175088,5.55658680,5.31710190,3.99450853,0.02069753,0.46242278,1.29880600,0.02945630
-5.49574787,5.47565814,5.22633600,3.94131725,0.02088087,0.45243212,1.28804128,0.02852411
-5.48974487,5.38863408,5.12590851,3.88505950,0.02102948,0.44141525,1.27416294,0.02760087
-5.48374187,5.29633064,5.01647532,3.82625030,0.02114083,0.42945107,1.25740404,0.02669605
-5.47773887,5.19951518,4.89870280,3.76535036,0.02121254,0.41662117,1.23802334,0.02581802
-5.47173587,5.09890346,4.77327680,3.70276477,0.02124242,0.40301049,1.21630151,0.02497397
-5.46573287,4.99515823,4.64091120,3.63884303,0.02122855,0.38870783,1.19253682,0.02416976
-5.45972986,4.88888896,4.50235480,3.57388049,0.02116931,0.37380635,1.16704018,0.02340979
-5.45372686,4.78065234,4.35839571,3.50812065,0.02106346,0.35840377,1.14012968,0.02269703
-5.44772386,4.67095340,4.20986243,3.44175847,0.02091010,0.34260235,1.11212478,0.02203294
-5.44172086,4.56024706,4.05762143,3.37494449,0.02070874,0.32650850,1.08334022,0.02141752
-5.43571786,4.44894031,3.90257131,3.30778976,0.02045928,0.31023212,1.05408007,0.02084940
-5.42971486,4.33739503,3.74563378,3.24037163,0.02016200,0.29388558,1.02463192,0.02032592
-5.42371186,4.22593176,3.58774222,3.17274044,0.01981758,0.27758252,0.99526174,0.01984332
-5.41770885,4.11483458,3.42982857,3.10492716,0.01942702,0.26143636,0.96620960,0.01939687
-5.41170585,4.00435730,3.27280948,3.03695189,0.01899170,0.24555879,0.93768632,0.01898113
-5.40570285,3.89473101,3.11757270,2.96883325,0.01851331,0.23005823,0.90987160,0.01859019
-5.39969985,3.78617294,2.96496451,2.90059825,0.01799389,0.21503826,0.88291326,0.01821789
-5.39369685,3.67889632,2.81577891,2.83229253,0.01743578,0.20059625,0.85692805,0.01785810
-5.38769385,3.57312093,2.67074907,2.76399043,0.01684167,0.18682218,0.83200368,0.01750498
-5.38169085,3.46908365,2.53054123,2.69580433,0.01621456,0.17379757,0.80820190,0.01715325
-5.37568784,3.36704831,2.39575106,2.62789282,0.01555778,0.16159474,0.78556257,0.01679835
-5.36968484,3.26731398,2.26690227,2.56046684,0.01487501,0.15027620,0.76410817,0.01643672
-5.36368184,3.17022103,2.14444690,2.49379347,0.01417025,0.13989428,0.74384852,0.01606588
-5.35767884,3.07615386,2.02876689,2.42819651,0.01344782,0.13049089,0.72478531,0.01568462
-5.35167584,2.98553998,1.92017617,2.36405375,0.01271236,0.12209737,0.70691609,0.01529297
-5.34567284,2.89884475,1.81892269,2.30179048,0.01196877,0.11473444,0.69023738,0.01489228
-5.33966983,2.81656162,1.72518984,2.24186924,0.01122216,0.10841215,0.67474663,0.01448512
-5.33366683,2.73919808,1.63909690,2.18477607,0.01047782,0.10312985,0.66044304,0.01407522
-5.32766383,2.66725747,1.56069817,2.13100358,0.00974113,0.09887609,0.64732691,0.01366727
-5.32166083,2.60121771,1.48998100,2.08103162,0.00901750,0.09562856,0.63539794,0.01326676
-5.31565783,2.54150763,1.42686267,2.03530624,0.00831223,0.09335401,0.62465223,0.01287973
-5.30965483,2.48848231,1.37118665,1.99421808,0.00763048,0.09200817,0.61507863,0.01251249
-5.30365183,2.44239876,1.32271880,1.95808120,0.00697716,0.09153581,0.60665451,0.01217138
-5.29764882,2.40339337,1.28114410,1.92711360,0.00635682,0.09187088,0.59934136,0.01186248
-5.29164582,2.37146261,1.24606464,1.90142037,0.00577359,0.09293687,0.59308077,0.01159132
-5.28564282,2.34644824,1.21699959,1.88098064,0.00523112,0.09464739,0.58779096,0.01136265
-5.27963982,2.32802817,1.19338767,1.86563903,0.00473250,0.09690708,0.58336442,0.01118021
-5.27363682,2.31571380,1.17459264,1.85510235,0.00428023,0.09961279,0.57966671,0.01104655
-5.26763382,2.30885427,1.15991211,1.84894183,0.00387617,0.10265515,0.57653695,0.01096292
-5.26163082,2.30664791,1.14858963,1.84660089,0.00352158,0.10592038,0.57378972,0.01092913
-5.25562781,2.30816041,1.13982999,1.84740847,0.00321705,0.10929253,0.57121874,0.01094359
-5.24962481,2.31234924,1.13281725,1.85059719,0.00296256,0.11265585,0.56860190,0.01100330
-5.24362181,2.31809335,1.12673498,1.85532577,0.00275748,0.11589740,0.56570774,0.01110396
-5.23761881,2.32422685,1.12078780,1.86070475,0.00260061,0.11890973,0.56230279,0.01124005
-5.23161581,2.32957533,1.11422354,1.86582436,0.00249022,0.12159358,0.55815969,0.01140509
-5.22561281,2.33299314,1.10635476,1.86978353,0.00242410,0.12386042,0.55306544,0.01159180
-5.21960980,2.33340030,1.09657901,1.87171862,0.00239961,0.12563482,0.54682961,0.01179235
-5.21360680,2.32981720,1.08439659,1.87083100,0.00241372,0.12685649,0.53929183,0.01199863
-5.20760380,2.32139600,1.06942529,1.86641223,0.00246310,0.12748193,0.53032847,0.01220252
-5.20160080,2.30744741,1.05141123,1.85786594,0.00254418,0.12748559,0.51985793,0.01239619
-5.19559780,2.28746190,1.03023550,1.84472590,0.00265322,0.12686053,0.50784447,0.01257231
-5.18959480,2.26112488,1.00591629,1.82666953,0.00278636,0.12561854,0.49430032,0.01272431
-5.18359180,2.22832529,0.97860645,1.80352667,0.00293975,0.12378970,0.47928603,0.01284664
-5.17758879,2.18915774,0.94858666,1.77528357,0.00310958,0.12142140,0.46290905,0.01293488
-5.17158579,2.14391831,0.91625458,1.74208215,0.00329222,0.11857690,0.44532065,0.01298595
-5.16558279,2.09309461,0.88211044,1.70421486,0.00348421,0.11533341,0.42671140,0.01299820
-5.15957979,2.03735048,0.84673968,1.66211557,0.00368246,0.11177986,0.40730536,0.01297142
-5.15357679,1.97750645,0.81079339,1.61634696,0.00388420,0.10801434,0.38735325,0.01290693
-5.14757379,1.91451650,0.77496718,1.56758507,0.00408713,0.10414133,0.36712506,0.01280749
-5.14157079,1.84944214,0.73997928,1.51660154,0.00428940,0.10026887,0.34690221,0.01267726
-5.13556778,1.78342462,0.70654853,1.46424421,0.00448969,0.09650560,0.32696968,0.01252166
-5.12956478,1.71765611,0.67537287,1.41141655,0.00468717,0.09295793,0.30760833,0.01234722
-5.12356178,1.65335054,0.64710889,1.35905652,0.00488150,0.08972725,0.28908771,0.01216140
-5.11755878,1.59171468,0.62235295,1.30811521,0.00507279,0.08690734,0.27165946,0.01197237
-5.11155578,1.53392015,0.60162422,1.25953578,0.00526153,0.08458200,0.25555161,0.01178876
-5.10555278,1.48107673,0.58534998,1.21423289,0.00544850,0.08282291,0.24096365,0.01161941
-5.09954977,1.43420741,0.57385346,1.17307307,0.00563466,0.08168790,0.22806266,0.01147310
-5.09354677,1.39422556,0.56734432,1.13685615,0.00582101,0.08121938,0.21698043,0.01135828
-5.08754377,1.36191448,0.56591213,1.10629811,0.00600849,0.08144334,0.20781141,0.01128283
-5.08154077,1.33790979,0.56952270,1.08201554,0.00619782,0.08236859,0.20061181,0.01125378
-5.07553777,1.32268481,0.57801763,1.06451199,0.00638939,0.08398650,0.19539935,0.01127710
-5.06953477,1.31653933,0.59111687,1.05416643,0.00658314,0.08627111,0.19215395,0.01135749
-5.06353177,1.31959204,0.60842455,1.05122417,0.00677846,0.08917972,0.19081913,0.01149825
-5.05752876,1.33177687,0.62943780,1.05579038,0.00697418,0.09265389,0.19130404,0.01170111
-5.05152576,1.35284355,0.65355866,1.06782659,0.00716848,0.09662091,0.19348613,0.01196616
-5.04552276,1.38236250,0.68010873,1.08715042,0.00735893,0.10099562,0.19721429,0.01229189
-5.03951976,1.41973422,0.70834637,1.11343862,0.00754257,0.10568266,0.20231250,0.01267510
-5.03351676,1.46420312,0.73748606,1.14623362,0.00771595,0.11057902,0.20858389,0.01311110
-5.02751376,1.51487572,0.76671940,1.18495375,0.00787532,0.11557687,0.21581508,0.01359375
-5.02151076,1.57074296,0.79523720,1.22890686,0.00801672,0.12056661,0.22378088,0.01411567
-5.01550775,1.63070615,0.82225199,1.27730745,0.00813622,0.12543993,0.23224913,0.01466849
-5.00950475,1.69360615,0.84702028,1.32929685,0.00823007,0.13009302,0.24098574,0.01524305
-5.00350175,1.75825481,0.86886375,1.38396602,0.00829492,0.13442955,0.24975971,0.01582976
-4.99749875,1.82346812,0.88718864,1.44038064,0.00832798,0.13836351,0.25834819,0.01641886
-4.99149575,1.88809985,0.90150265,1.49760751,0.00832725,0.14182173,0.26654139,0.01700079
-4.98549275,1.95107477,0.91142881,1.55474170,0.00829157,0.14474600,0.27414718,0.01756647
-4.97948974,2.01142027,0.91671551,1.61093349,0.00822080,0.14709471,0.28099547,0.01810763
-4.97348674,2.06829523,0.91724276,1.66541405,0.00811585,0.14884390,0.28694205,0.01861710
-4.96748374,2.12101505,0.91302396,1.71751905,0.00797871,0.14998780,0.29187190,0.01908906
-4.96148074,2.16907181,0.90420360,1.76670895,0.00781239,0.15053866,0.29570184,0.01951923
-4.95547774,2.21214856,0.89105062,1.81258534,0.00762087,0.15052607,0.29838244,0.01990504
-4.94947474,2.25012710,0.87394808,1.85490217,0.00740894,0.14999562,0.29989907,0.02024568
-4.94347174,2.28308856,0.85337924,1.89357139,0.00718206,0.14900707,0.30027205,0.02054217
-4.93746873,2.31130661,0.82991091,1.92866245,0.00694616,0.14763207,0.29955590,0.02079722
-4.93146573,2.33523319,0.80417459,1.96039534,0.00670742,0.14595148,0.29783760,0.02101519
-4.92546273,2.35547710,0.77684603,1.98912721,0.00647202,0.14405245,0.29523389,0.02120182
-4.91945973,2.37277603,0.74862417,2.01533295,0.00624593,0.14202536,0.29188765,0.02136398
-4.91345673,2.38796301,0.72021002,2.03958020,0.00603467,0.13996065,0.28796349,0.02150937
-4.90745373,2.40192834,0.69228618,2.06249984,0.00584311,0.13794580,0.28364253,0.02164615
-4.90145073,2.41557865,0.66549771,2.08475303,0.00567529,0.13606244,0.27911662,0.02178254
-4.89544772,2.42979456,0.64043481,2.10699629,0.00553426,0.13438373,0.27458205,0.02192644
-4.88944472,2.44538894,0.61761784,2.12984612,0.00542199,0.13297209,0.27023310,0.02208501
-4.88344172,2.46306737,0.59748490,2.15384487,0.00533932,0.13187744,0.26625549,0.02226433
-4.87743872,2.48339289,0.58038242,2.17942954,0.00528590,0.13113576,0.26281999,0.02246907
-4.87143572,2.50675651,0.56655868,2.20690507,0.00526027,0.13076836,0.26007654,0.02270223
-4.86543272,2.53335505,0.55616054,2.23642357,0.00525990,0.13078148,0.25814890,0.02296496
-4.85942971,2.56317753,0.54923319,2.26797066,0.00528132,0.13116660,0.25713029,0.02325644
-4.85342671,2.59600083,0.54572293,2.30135979,0.00532026,0.13190115,0.25708002,0.02357388
-4.84742371,2.63139510,0.54548278,2.33623497,0.00537185,0.13294971,0.25802132,0.02391262
-4.84142071,2.66873878,0.54828070,2.37208196,0.00543079,0.13426569,0.25994060,0.02426630
-4.83541771,2.70724281,0.55381006,2.40824763,0.00549157,0.13579328,0.26278797,0.02462713
-4.82941471,2.74598298,0.56170222,2.44396656,0.00554870,0.13746981,0.26647928,0.02498622
-4.82341171,2.78393904,0.57154056,2.47839384,0.00559691,0.13922819,0.27089943,0.02533400
-4.81740870,2.82003894,0.58287581,2.51064249,0.00563133,0.14099958,0.27590694,0.02566063
-4.81140570,2.85320618,0.59524202,2.53982380,0.00564771,0.14271597,0.28133947,0.02595650
-4.80540270,2.88240807,0.60817277,2.56508861,0.00564253,0.14431284,0.28702029,0.02621268
-4.79939970,2.90670280,0.62121714,2.58566773,0.00561313,0.14573152,0.29276514,0.02642132
-4.79339670,2.92528313,0.63395493,2.60090935,0.00555779,0.14692144,0.29838942,0.02657610
-4.78739370,2.93751464,0.64601061,2.61031189,0.00547582,0.14784197,0.30371522,0.02667251
-4.78139070,2.94296696,0.65706567,2.61355056,0.00536749,0.14846396,0.30857803,0.02670813
-4.77538769,2.94143641,0.66686890,2.61049642,0.00523407,0.14877083,0.31283272,0.02668280
-4.76938469,2.93295920,0.67524438,2.60122712,0.00507775,0.14875920,0.31635851,0.02659864
-4.76338169,2.91781451,0.68209696,2.58602880,0.00490157,0.14843910,0.31906293,0.02646007
-4.75737869,2.89651754,0.68741511,2.56538902,0.00470926,0.14783361,0.32088433,0.02627363
-4.75137569,2.86980276,0.69127113,2.53998119,0.00450520,0.14697821,0.32179313,0.02604778
-4.74537269,2.83859832,0.69381899,2.51064118,0.00429423,0.14591963,0.32179162,0.02579261
-4.73936968,2.80399282,0.69528984,2.47833730,0.00408151,0.14471436,0.32091254,0.02551942
-4.73336668,2.76719597,0.69598555,2.44413486,0.00387245,0.14342691,0.31921641,0.02524036
-4.72736368,2.72949499,0.69627071,2.40915719,0.00367252,0.14212789,0.31678796,0.02496793
-4.72136068,2.69220866,0.69656349,2.37454465,0.00348720,0.14089195,0.31373179,0.02471454
-4.71535768,2.65664106,0.69732555,2.34141349,0.00332186,0.13979568,0.31016765,0.02449204
-4.70935468,2.62403690,0.69905173,2.31081632,0.00318170,0.13891556,0.30622539,0.02431131
-4.70335168,2.59554034,0.70225953,2.28370593,0.00307173,0.13832607,0.30204014,0.02418181
-4.69734867,2.57215876,0.70747872,2.26090359,0.00299670,0.13809792,0.29774769,0.02411132
-4.69134567,2.55473289,0.71524136,2.24307341,0.00296111,0.13829652,0.29348042,0.02410560
-4.68534267,2.54391410,0.72607198,2.23070328,0.00296923,0.13898064,0.28936386,0.02416823
-4.67933967,2.54014956,0.74047819,2.22409315,0.00302509,0.14020142,0.28551402,0.02430047
-4.67333667,2.54367530,0.75894136,2.22335073,0.00313252,0.14200144,0.28203542,0.02450124
-4.66733367,2.55451705,0.78190729,2.22839452,0.00329517,0.14441417,0.27901986,0.02476713
-4.66133067,2.57249822,0.80977663,2.23896363,0.00351647,0.14746339,0.27654583,0.02509256
-4.65532766,2.59725435,0.84289486,2.25463373,0.00379973,0.15116291,0.27467841,0.02546992
-4.64932466,2.62825269,0.88154169,2.27483810,0.00414803,0.15551623,0.27346955,0.02588984
-4.64332166,2.66481600,0.92591989,2.29889267,0.00456421,0.16051625,0.27295847,0.02634147
-4.63731866,2.70614903,0.97614357,2.32602378,0.00505084,0.16614506,0.27317222,0.02681283
-4.63131566,2.75136658,1.03222620,2.35539750,0.00561013,0.17237364,0.27412600,0.02729116
-4.62531266,2.79952184,1.09406882,2.38614913,0.00624377,0.17916158,0.27582345,0.02776333
-4.61930965,2.84963394,1.16144888,2.41741197,0.00695287,0.18645685,0.27825652,0.02821619
-4.61330665,2.90071399,1.23401058,2.44834407,0.00773781,0.19419557,0.28140517,0.02863698
-4.60730365,2.95178875,1.31125740,2.47815251,0.00859805,0.20230199,0.28523688,0.02901370
-4.60130065,3.00192173,1.39254765,2.50611435,0.00953200,0.21068859,0.28970586,0.02933545
-4.59529765,3.05023133,1.47709401,2.53159401,0.01053691,0.21925649,0.29475240,0.02959276
-4.58929465,3.09590621,1.56396764,2.55405674,0.01160868,0.22789621,0.30030221,0.02977788
-4.58329165,3.13821784,1.65210756,2.57307847,0.01274177,0.23648880,0.30626605,0.02988500
-4.57728864,3.17653076,1.74033560,2.58835186,0.01392917,0.24490749,0.31253978,0.02991046
-4.57128564,3.21031062,1.82737705,2.59968910,0.01516232,0.25301975,0.31900497,0.02985290
-4.56528264,3.23913052,1.91188678,2.60702166,0.01643116,0.26068986,0.32553006,0.02971331
-4.55927964,3.26267583,1.99248017,2.61039745,0.01772416,0.26778187,0.33197229,0.02949510
-4.55327664,3.28074773,2.06776812,2.60997577,0.01902851,0.27416296,0.33818035,0.02920405
-4.54727364,3.29326555,2.13639479,2.60602039,0.02033024,0.27970693,0.34399758,0.02884820
-4.54127064,3.30026784,2.19707669,2.59889107,0.02161448,0.28429793,0.34926588,0.02843774
-4.53526763,3.30191204,2.24864155,2.58903376,0.02286571,0.28783401,0.35382995,0.02798476
-4.52926463,3.29847258,2.29006516,2.57696969,0.02406810,0.29023051,0.35754180,0.02750300
-4.52326163,3.29033696,2.32050461,2.56328338,0.02520584,0.29142306,0.36026539,0.02700752
-4.51725863,3.27799962,2.33932633,2.54860975,0.02626346,0.29137000,0.36188097,0.02651434
-4.51125563,3.26205336,2.34612757,2.53362038,0.02722622,0.29005415,0.36228916,0.02604005
-4.50525263,3.24317806,2.34075035,2.51900903,0.02808042,0.28748382,0.36141446,0.02560135
-4.49924962,3.22212674,2.32328718,2.50547652,0.02881375,0.28369295,0.35920791,0.02521462
-4.49324662,3.19970912,2.29407832,2.49371533,0.02941555,0.27874039,0.35564907,0.02489546
-4.48724362,3.17677302,2.25370072,2.48439404,0.02987705,0.27270841,0.35074689,0.02465827
-4.48124062,3.15418409,2.20294941,2.47814215,0.03019160,0.26570042,0.34453973,0.02451579
-4.47523762,3.13280477,2.14281202,2.47553573,0.03035475,0.25783804,0.33709434,0.02447875
-4.46923462,3.11347302,2.07443802,2.47708429,0.03036439,0.24925772,0.32850402,0.02455553
-4.46323162,3.09698208,1.99910402,2.48321963,0.03022070,0.24010697,0.31888597,0.02475192
-4.45722861,3.08406202,1.91817671,2.49428702,0.02992621,0.23054056,0.30837797,0.02507091
-4.45122561,3.07536391,1.83307532,2.51053921,0.02948563,0.22071659,0.29713463,0.02551264
-4.44522261,3.07144761,1.74523498,2.53213368,0.02890577,0.21079289,0.28532324,0.02607435
-4.43921961,3.07277348,1.65607245,2.55913329,0.02819534,0.20092371,0.27311956,0.02675051
-4.43321661,3.07969847,1.56695555,2.59151029,0.02736477,0.19125686,0.26070352,0.02753299
-4.42721361,3.09247662,1.47917694,2.62915368,0.02642598,0.18193141,0.24825517,0.02841132
-4.42121061,3.11126367,1.39393317,2.67187926,0.02539209,0.17307593,0.23595081,0.02937307
-4.41520760,3.13612534,1.31230886,2.71944217,0.02427721,0.16480734,0.22395954,0.03040423
-4.40920460,3.16704848,1.23526629,2.77155075,0.02309615,0.15723031,0.21244022,0.03148966
-4.40320160,3.20395403,1.16363996,2.82788132,0.02186411,0.15043711,0.20153890,0.03261359
-4.39719860,3.24671106,1.09813540,2.88809257,0.02059649,0.14450782,0.19138675,0.03376006
-4.39119560,3.29515032,1.03933176,2.95183901,0.01930860,0.13951090,0.18209849,0.03491345
-4.38519260,3.34907672,0.98768721,3.01878233,0.01801538,0.13550386,0.17377124,0.03605883
-4.37918959,3.40827940,0.94354615,3.08860025,0.01673123,0.13253398,0.16648386,0.03718238
-4.37318659,3.47253895,0.90714773,3.16099206,0.01546981,0.13063897,0.16029667,0.03827168
-4.36718359,3.54163108,0.87863445,3.23568076,0.01424380,0.12984752,0.15525152,0.03931595
-4.36118059,3.61532656,0.85806058,3.31241156,0.01306480,0.13017957,0.15137215,0.04030615
-4.35517759,3.69338748,0.84539957,3.39094695,0.01194317,0.13164632,0.14866482,0.04123505
-4.34917459,3.77556015,0.84055028,3.47105875,0.01088795,0.13424998,0.14711915,0.04209717
-4.34317159,3.86156510,0.84334169,3.55251768,0.00990676,0.13798320,0.14670912,0.04288870
-4.33716858,3.95108508,0.85353612,3.63508120,0.00900579,0.14282826,0.14739418,0.04360727
-4.33116558,4.04375182,0.87083102,3.71848042,0.00818974,0.14875600,0.14912047,0.04425175
-4.32516258,4.13913257,0.89485954,3.80240703,0.00746186,0.15572476,0.15182202,0.04482195
-4.31915958,4.23671744,0.92519024,3.88650111,0.00682396,0.16367911,0.15542200,0.04531835
-4.31315658,4.33590847,0.96132625,3.97034063,0.00627646,0.17254876,0.15983396,0.04574180
-4.30715358,4.43601128,1.00270444,4.05343334,0.00581845,0.18224761,0.16496302,0.04609326
