energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.87993997,8.23250591,0.01138796,0.91017480,0.60358782,0.37417300,4.90744657,2.67864004,0.09807080,2.83882223
-5.87393697,8.03434067,0.01093196,0.89302527,0.57904241,0.37172784,4.79128176,2.61254758,0.09672030,2.76287716
-5.86793397,7.83615214,0.01048236,0.87509378,0.55432532,0.36916479,4.66560782,2.54916677,0.09524400,2.68694670
-5.86193097,7.64039776,0.01004862,0.85654051,0.52965653,0.36660306,4.53194216,2.48933832,0.09366970,2.61205219
-5.85592796,7.44950364,0.00964060,0.83753782,0.50526120,0.36416048,4.39191397,2.43383248,0.09202924,2.53920737
-5.84992496,7.26582535,0.00926838,0.81826877,0.48136650,0.36195011,4.24723375,2.38333823,0.09035807,2.46939981
-5.84392196,7.09160841,0.00894207,0.79892493,0.45819816,0.36007708,4.09965997,2.33845407,0.08869466,2.40357241
-5.83791896,6.92894984,0.00867160,0.77970354,0.43597687,0.35863558,3.95096387,2.29968075,0.08707982,2.34260582
-5.83191596,6.77976205,0.00846654,0.76080427,0.41491467,0.35770624,3.80289390,2.26741609,0.08555589,2.28730206
-5.82591296,6.64574029,0.00833591,0.74242543,0.39521137,0.35735405,3.65714114,2.24195223,0.08416577,2.23837024
-5.81990995,6.52833500,0.00828797,0.72476003,0.37705108,0.35762684,3.51530680,2.22347530,0.08295192,2.19641455
-5.81390695,6.42872970,0.00833007,0.70799175,0.36059898,0.35855439,3.37887328,2.21206762,0.08195528,2.16192496
-5.80790395,6.34782540,0.00846839,0.69229094,0.34599845,0.36014828,3.24917940,2.20771236,0.08121411,2.13527090
-5.80190095,6.28623176,0.00870781,0.67781096,0.33336853,0.36240232,3.12740078,2.21030051,0.08076286,2.11669785
-5.79589795,6.24426512,0.00905168,0.66468481,0.32280182,0.36529371,3.01453580,2.21963978,0.08063101,2.10632692
-5.78989495,6.22195326,0.00950168,0.65302242,0.31436288,0.36878470,2.91139715,2.23546531,0.08084205,2.10415714
-5.78389195,6.21904632,0.01005761,0.64290841,0.30808714,0.37282474,2.81860913,2.25745140,0.08141247,2.11007029
-5.77788894,6.23503325,0.01071727,0.63440071,0.30398039,0.37735289,2.73661014,2.28522420,0.08235093,2.12383781
-5.77188594,6.26916288,0.01147636,0.62752984,0.30201882,0.38230056,2.66566001,2.31837445,0.08365761,2.14512946
-5.76588294,6.32046874,0.01232838,0.62229897,0.30214961,0.38759413,2.60585133,2.35647006,0.08532372,2.17352340
-5.75987994,6.38779667,0.01326464,0.61868470,0.30429219,0.39315768,2.55712409,2.39906798,0.08733135,2.20851714
-5.75387694,6.46983427,0.01427425,0.61663862,0.30833997,0.39891537,2.51928275,2.44572499,0.08965341,2.24953926
-5.74787394,6.56514164,0.01534430,0.61608943,0.31416273,0.40479364,2.49201496,2.49600721,0.09225404,2.29596146
-5.74187094,6.67218266,0.01645995,0.61694567,0.32160948,0.41072303,2.47491111,2.54949812,0.09508916,2.34711088
-5.73586793,6.78935638,0.01760476,0.61909898,0.33051187,0.41663959,2.46748404,2.60580513,0.09810739,2.40228255
-5.72986493,6.91502851,0.01876096,0.62242763,0.34068803,0.42248595,2.46918834,2.66456473,0.10125117,2.46075189
-5.72386193,7.04756264,0.01990988,0.62680050,0.35194681,0.42821202,2.47943877,2.72544653,0.10445816,2.52178738
-5.71785893,7.18535121,0.02103244,0.63208106,0.36409237,0.43377538,2.49762744,2.78815628,0.10766286,2.58466331
-5.71185593,7.32684632,0.02210958,0.63813160,0.37692887,0.43914142,2.52313938,2.85243828,0.11079834,2.64867268
-5.70585293,7.47059008,0.02312290,0.64481725,0.39026547,0.44428332,2.55536652,2.91807744,0.11379808,2.71314024
-5.69984992,7.61524436,0.02405516,0.65200995,0.40392105,0.44918194,2.59371967,2.98490113,0.11659794,2.77743550
-5.69384692,7.75961951,0.02489087,0.65959207,0.41772904,0.45382563,2.63763859,3.05278115,0.11913794,2.84098557
-5.68784392,7.90270135,0.02561679,0.66745971,0.43154166,0.45821008,2.68659999,3.12163566,0.12136408,2.90328758
-5.68184092,8.04367570,0.02622244,0.67552540,0.44523392,0.46233818,2.74012341,3.19143116,0.12322996,2.96392012
-5.67583792,8.18194931,0.02670049,0.68372029,0.45870681,0.46621989,2.79777484,3.26218430,0.12469812,3.02255349
-5.66983492,8.31716620,0.02704704,0.69199565,0.47188983,0.46987213,2.85916826,3.33396327,0.12574120,3.07895801
-5.66383192,8.44921817,0.02726187,0.70032366,0.48474255,0.47331857,2.92396485,3.40688839,0.12634268,3.13301004
-5.65782891,8.57824854,0.02734847,0.70869743,0.49725514,0.47658938,2.99187016,3.48113170,0.12649733,3.18469500
-5.65182591,8.70464823,0.02731402,0.71713034,0.50944789,0.47972078,3.06262926,3.55691504,0.12621127,3.23410727
-5.64582291,8.82904369,0.02716919,0.72565471,0.52136953,0.48275434,3.13602014,3.63450655,0.12550163,3.28144639
-5.63981991,8.95227654,0.02692783,0.73431989,0.53309443,0.48573605,3.21184575,3.71421536,0.12439592,3.32700960
-5.63381691,9.07537529,0.02660652,0.74318986,0.54471880,0.48871507,3.28992501,3.79638443,0.12293100,3.37118075
-5.62781391,9.19951997,0.02622407,0.75234056,0.55635590,0.49174222,3.37008337,3.88138185,0.12115182,3.41441590
-5.62181091,9.32600095,0.02580085,0.76185706,0.56813051,0.49486813,3.45214356,3.96959068,0.11910990,3.45722606
-5.61580790,9.45617363,0.02535814,0.77183073,0.58017271,0.49814126,3.53591694,4.06139795,0.11686163,3.50015777
-5.60980490,9.59141112,0.02491737,0.78235653,0.59261149,0.50160577,3.62119634,4.15718329,0.11446653,3.54377239
-5.60380190,9.73305688,0.02449942,0.79353064,0.60556813,0.50529941,3.70775071,4.25730774,0.11198536,3.58862504
-5.59779890,9.88237970,0.02412387,0.80544838,0.61914998,0.50925153,3.79532209,4.36210330,0.10947838,3.63524426
-5.59179590,10.04053291,0.02380834,0.81820254,0.63344469,0.51348133,3.88362538,4.47186385,0.10700365,3.68411325
-5.58579290,10.20851957,0.02356787,0.83188202,0.64851531,0.51799654,3.97235078,4.58683755,0.10461543,3.73565372
-5.57978989,10.38716501,0.02341443,0.84657081,0.66439649,0.52279257,4.06116923,4.70722122,0.10236286,3.79021306
-5.57378689,10.57709726,0.02335651,0.86234705,0.68109208,0.52785228,4.14974027,4.83315634,0.10028882,3.84805538
-5.56778389,10.77873563,0.02339882,0.87928202,0.69857418,0.53314637,4.23772215,4.96472673,0.09842903,3.90935677
-5.56178089,10.99228686,0.02354220,0.89743902,0.71678377,0.53863442,4.32478350,5.10195730,0.09681144,3.97420474
-5.55577789,11.21774782,0.02378355,0.91687164,0.73563310,0.54426660,4.41061584,5.24481316,0.09545593,4.04260167
-5.54977489,11.45491315,0.02411605,0.93762164,0.75500942,0.54998584,4.49494611,5.39319865,0.09437413,4.11447171
-5.54377189,11.70338597,0.02452936,0.95971590,0.77478030,0.55573055,4.57754826,5.54695512,0.09356965,4.18967041
-5.53776888,11.96258959,0.02501005,0.98316273,0.79479987,0.56143757,4.65825317,5.70585707,0.09303846,4.26799617
-5.53176588,12.23177818,0.02554210,1.00794729,0.81491601,0.56704520,4.73695585,5.86960578,0.09276940,4.34920241
-5.52576288,12.51004451,0.02610745,1.03402645,0.83497779,0.57249628,4.81361938,6.03782029,0.09274500,4.43300936
-5.51975988,12.79632334,0.02668668,1.06132311,0.85484290,0.57774093,4.88827490,6.21002542,0.09294226,4.51911451
-5.51375688,13.08938956,0.02725967,1.08972049,0.87438457,0.58273890,4.96101731,6.38563728,0.09333369,4.60720061
-5.50775388,13.38785074,0.02780629,1.11905658,0.89349743,0.58746138,5.03199652,6.56394678,0.09388822,4.69694060
-5.50175088,13.69013452,0.02830709,1.14911930,0.91210205,0.59189208,5.10140427,6.74410215,0.09457234,4.78799880
-5.49574787,13.99447210,0.02874390,1.17964291,0.93014764,0.59602755,5.16945696,6.92509187,0.09535102,4.88002826
-5.48974487,14.29887937,0.02910043,1.21030593,0.94761276,0.59987674,5.23637494,7.10572940,0.09618878,4.97266427
-5.48374187,14.60113820,0.02936273,1.24073121,0.96450393,0.60345969,5.30235909,7.28464159,0.09705052,5.06551441
-5.47773887,14.89878044,0.02951956,1.27048842,0.98085199,0.60680555,5.36756570,7.46026237,0.09790241,5.15814597
-5.47173587,15.18907742,0.02956268,1.29909908,0.99670645,0.60994994,5.43208074,7.63083339,0.09871259,5.25007154
-5.46573287,15.46903789,0.02948697,1.32604445,1.01212808,0.61293177,5.49589486,7.79441301,0.09945173,5.34073410
-5.45972986,15.73541671,0.02929046,1.35077605,1.02718009,0.61578981,5.55888026,7.94889453,0.10009352,5.42949280
-5.45372686,15.98473649,0.02897422,1.37272859,1.04191842,0.61855900,5.62077094,8.09203442,0.10061501,5.51561091
-5.44772386,16.21332336,0.02854221,1.39133509,1.05638175,0.62126683,5.68114737,8.22149026,0.10099675,5.59824714
-5.44172086,16.41735763,0.02800091,1.40604338,1.07058177,0.62392997,5.73942684,8.33486802,0.10122289,5.67645163
-5.43571786,16.59293887,0.02735900,1.41633361,1.08449452,0.62655126,5.79486034,8.42977736,0.10128107,5.74916752
-5.42971486,16.73616436,0.02662694,1.42173585,1.09805312,0.62911727,5.84653673,8.50389329,0.10116229,5.81523891
-5.42371186,16.84321871,0.02581646,1.42184701,1.11114281,0.63159653,5.89339458,8.55502189,0.10086059,5.87342550
-5.41770885,16.91047201,0.02494018,1.41634642,1.12359834,0.63393866,5.93424192,8.58116779,0.10037278,5.92242401
-5.41170585,16.93458296,0.02401104,1.40500919,1.13520438,0.63607426,5.96778359,8.58060033,0.09969797,5.96089602
-5.40570285,16.91260334,0.02304200,1.38771677,1.14569883,0.63791582,5.99265582,8.55191591,0.09883726,5.98750152
-5.39969985,16.84207968,0.02204557,1.36446426,1.15477913,0.63935953,6.00746711,8.49409372,0.09779328,6.00093721
-5.39369685,16.72114817,0.02103356,1.33536401,1.16211145,0.64028799,6.01084443,8.40654238,0.09656983,5.99997813
-5.38769385,16.54861915,0.02001682,1.30064543,1.16734228,0.64057382,6.00148322,8.28913564,0.09517157,5.98352126
-5.38169085,16.32404766,0.01900508,1.26065099,1.17011202,0.64008395,5.97819980,8.14223544,0.09360374,5.95062927
-5.37568784,16.04778748,0.01800690,1.21582865,1.17006994,0.63868464,5.93998428,7.96670145,0.09187199,5.90057280
-5.36968484,15.72102632,0.01702964,1.16672107,1.16688987,0.63624698,5.88605228,7.76388684,0.08998230,5.83286956
-5.36368184,15.34580114,0.01607954,1.11395208,1.16028576,0.63265265,5.81589359,7.53562033,0.08794095,5.74731852
-5.35767884,14.92499269,0.01516186,1.05821112,1.15002652,0.62779995,5.72931588,7.28417557,0.08575463,5.64402791
-5.35167584,14.46229966,0.01428103,1.00023630,1.13594933,0.62160967,5.62648189,7.01222897,0.08343054,5.52343564
-5.34567284,13.96219321,0.01344087,0.94079673,1.11797079,0.61403074,5.50793854,6.72280768,0.08097668,5.38632118
-5.33966983,13.42985321,0.01264481,0.88067502,1.09609539,0.60504536,5.37463662,6.41922986,0.07840204,5.23380834
-5.33366683,12.87108826,0.01189608,0.82065034,1.07042089,0.59467339,5.22794011,6.10503910,0.07571688,5.06735839
-5.32766383,12.29224149,0.01119798,0.76148287,1.04114036,0.58297590,5.06962435,5.78393530,0.07293301,4.88875364
-5.32166083,11.70008473,0.01055396,0.70389994,1.00854069,0.57005746,4.90186283,5.45970410,0.07006402,4.70007161
-5.31565783,11.10170353,0.00996788,0.64858422,0.97299769,0.55606725,4.72720230,5.13614666,0.06712541,4.50365041
-5.30965483,10.50437561,0.00944400,0.59616420,0.93496799,0.54119865,4.54852681,4.81701164,0.06413472,4.30204605
-5.30365183,9.91544517,0.00898708,0.54720703,0.89497796,0.52568730,4.36901094,4.50593060,0.06111151,4.09798281
-5.29764882,9.34219546,0.00860235,0.50221362,0.85361019,0.50980766,4.19206351,4.20635819,0.05807725,3.89429780
-5.29164582,8.79172175,0.00829546,0.46161583,0.81148800,0.49386782,4.02126258,3.92151766,0.05505509,3.69388112
-5.28564282,8.27080685,0.00807231,0.42577565,0.76925855,0.47820294,3.86028343,3.65435252,0.05206956,3.49961302
-5.27963982,7.78580104,0.00793892,0.39498581,0.72757518,0.46316725,3.71282086,3.40748453,0.04914607,3.31429971
-5.27363682,7.34250813,0.00790118,0.36947171,0.68707963,0.44912475,3.58250783,3.18317812,0.04631044,3.14060929
-5.26763382,6.94607948,0.00796460,0.34939425,0.64838463,0.43643905,3.47283201,2.98331146,0.04358826,2.98100946
-5.26163082,6.60091766,0.00813403,0.33485313,0.61205751,0.42546245,3.38705236,2.80935392,0.04100428,2.83770845
-5.25562781,6.31059123,0.00841335,0.32589046,0.57860528,0.41652469,3.32811760,2.66235003,0.03858168,2.71260082
-5.24962481,6.07776249,0.00880513,0.32249436,0.54846164,0.40992170,3.29858868,2.54290970,0.03634145,2.60721941
-5.24362181,5.90412975,0.00931039,0.32460237,0.52197616,0.40590476,3.30056701,2.45120488,0.03430171,2.52269481
-5.23761881,5.79038571,0.00992827,0.33210456,0.49940608,0.40467043,3.33563054,2.38697257,0.03247719,2.45972364
-5.23161581,5.73619355,0.01065578,0.34484624,0.48091068,0.40635172,3.40477934,2.34952430,0.03087868,2.41854653
-5.22561281,5.74018210,0.01148764,0.36263035,0.46654860,0.41101072,3.50839247,2.33776211,0.02951271,2.39893665
-5.21960980,5.79996125,0.01241612,0.38521947,0.45627783,0.41863322,3.64619756,2.35020129,0.02838123,2.40019965
-5.21360680,5.91215856,0.01343097,0.41233771,0.44995853,0.42912542,3.81725442,2.38499962,0.02748152,2.42118507
-5.20760380,6.07247732,0.01451947,0.44367243,0.44735854,0.44231307,4.01995370,2.43999336,0.02680623,2.46030951
-5.20160080,6.27577629,0.01566649,0.47887615,0.44816126,0.45794312,4.25203121,2.51273955,0.02634350,2.51559137
-5.19559780,6.51617009,0.01685477,0.51756859,0.45197581,0.47568796,4.51059837,2.60056428,0.02607733,2.58469636
-5.18959480,6.78714924,0.01806514,0.55933925,0.45834898,0.49515221,4.79218857,2.70061644,0.02598796,2.66499318
-5.18359180,7.08171759,0.01927695,0.60375052,0.46677887,0.51588196,5.09281908,2.80992592,0.02605248,2.75361773
-5.17758879,7.39254453,0.02046853,0.65034148,0.47672951,0.53737610,5.40806747,2.92546549,0.02624547,2.84754458
-5.17158579,7.71212861,0.02161777,0.69863263,0.48764629,0.55909963,5.73316110,3.04421478,0.02653974,2.94366348
-5.16558279,8.03296853,0.02270263,0.74813154,0.49897160,0.58049836,6.06307799,3.16322525,0.02690710,3.03885891
-5.15957979,8.34773722,0.02370184,0.79833943,0.51016020,0.60101462,6.39265670,3.27968439,0.02731923,3.13009016
-5.15357679,8.64945424,0.02459552,0.84875889,0.52069397,0.62010335,6.71671267,3.39097758,0.02774845,3.21446954
-5.14757379,8.93165157,0.02536577,0.89890248,0.53009546,0.63724819,7.03015823,3.49474605,0.02816854,3.28933625
-5.14157079,9.18852815,0.02599730,0.94830226,0.53793996,0.65197678,7.32812308,3.58893923,0.02855547,3.35232341
-5.13556778,9.41508848,0.02647791,0.99652007,0.54386566,0.66387487,7.60607213,3.67186016,0.02888810,3.40141626
-5.12956478,9.60726119,0.02679895,1.04315833,0.54758158,0.67259859,7.85991749,3.74220255,0.02914869,3.43499945
-5.12356178,9.76199388,0.02695561,1.08787106,0.54887325,0.67788456,8.08612137,3.79907855,0.02932343,3.45189212
-5.11755878,9.87732152,0.02694718,1.13037489,0.54760580,0.67955740,8.28178700,3.84203625,0.02940273,3.45136967
-5.11155578,9.95240611,0.02677707,1.17045936,0.54372462,0.67753428,8.44473470,3.87106653,0.02938147,3.43317173
-5.10555278,9.98754659,0.02645278,1.20799645,0.53725353,0.67182660,8.57356078,3.88659884,0.02925901,3.39749632
-5.09954977,9.98415849,0.02598570,1.24294837,0.52829076,0.66253850,8.66767706,3.88948609,0.02903916,3.34498082
-5.09354677,9.94472392,0.02539079,1.27537347,0.51700290,0.64986252,8.72732964,3.88097884,0.02872998,3.27667077
-5.08754377,9.87271348,0.02468612,1.30542947,0.50361708,0.63407244,8.75359566,3.86268933,0.02834342,3.19397782
-5.08154077,9.77248200,0.02389238,1.33337366,0.48841188,0.61551381,8.74835771,3.83654641,0.02789495,3.09862888
-5.07553777,9.64914137,0.02303225,1.35955967,0.47170725,0.59459246,8.71425596,3.80474203,0.02740297,2.99260838
-5.06953477,9.50841383,0.02212973,1.38443037,0.45385376,0.57176144,8.65461886,3.76967098,0.02688828,2.87809587
-5.06353177,9.35646998,0.02120946,1.40850701,0.43522185,0.54750715,8.57337378,3.73386503,0.02637337,2.75740134
-5.05752876,9.19975598,0.02029605,1.43237437,0.41619105,0.52233487,8.47493990,3.69992328,0.02588178,2.63290046
-5.05152576,9.04481495,0.01941338,1.45666235,0.39713985,0.49675455,8.36410594,3.67044051,0.02543739,2.50697179
-5.04552276,8.89810761,0.01858400,1.48202439,0.37843629,0.47126717,8.24589641,3.64793539,0.02506373,2.38193793
-5.03951976,8.76583735,0.01782856,1.50911338,0.36042953,0.44635224,8.12543010,3.63478064,0.02478336,2.26001226
-5.03351676,8.65378498,0.01716536,1.53855592,0.34344266,0.42245676,8.00777532,3.63313722,0.02461727,2.14325245
-5.02751376,8.56715799,0.01660996,1.57092604,0.32776669,0.39998600,7.89780664,3.64489446,0.02458434,2.03352188
-5.02151076,8.51045892,0.01617490,1.60671941,0.31365598,0.37929627,7.80006774,3.67161835,0.02470088,1.93245943
-5.01550775,8.48737705,0.01586957,1.64632930,0.30132492,0.36068982,7.71864532,3.71450946,0.02498033,1.84145809
-5.00950475,8.50070658,0.01570013,1.69002557,0.29094596,0.34441187,7.65705840,3.77437234,0.02543296,1.76165215
-5.00350175,8.55229401,0.01566959,1.73793764,0.28264884,0.33064974,7.61816706,3.85159740,0.02606576,1.69391286
-4.99749875,8.64301609,0.01577799,1.79004255,0.27652101,0.31953382,7.60410378,3.94615616,0.02688239,1.63885180
-4.99149575,8.77278894,0.01602261,1.84615880,0.27260900,0.31114029,7.61622991,4.05761003,0.02788320,1.59683124
-4.98549275,8.94060744,0.01639836,1.90594635,0.27092064,0.30549525,7.65511848,4.18513262,0.02906545,1.56798051
-4.97948974,9.14461303,0.01689817,1.96891315,0.27142810,0.30257987,7.72056365,4.32754436,0.03042351,1.55221724
-4.97348674,9.38218668,0.01751341,2.03442777,0.27407141,0.30233641,7.81161586,4.48335846,0.03194912,1.54927243
-4.96748374,9.65006300,0.01823442,2.10173775,0.27876244,0.30467458,7.92664043,4.65083595,0.03363180,1.55871794
-4.96148074,9.94446016,0.01905100,2.16999277,0.28538909,0.30947802,8.06339674,4.82804759,0.03545915,1.57999540
-4.95547774,10.26122007,0.01995287,2.23827154,0.29381964,0.31661061,8.21913369,5.01293991,0.03741730,1.61244531
-4.94947474,10.59595247,0.02093018,2.30561117,0.30390702,0.32592230,8.39069686,5.20340243,0.03949121,1.65533520
-4.94347174,10.94417672,0.02197389,2.37103743,0.31549296,0.33725429,8.57464230,5.39733305,0.04166503,1.70788604
-4.93746873,11.30145540,0.02307617,2.43359454,0.32841176,0.35044335,8.76735160,5.59269880,0.04392237,1.76929601
-4.93146573,11.66351398,0.02423068,2.49237309,0.34249381,0.36532528,8.96514330,5.78758935,0.04624655,1.83876097
-4.92546273,12.02634238,0.02543278,2.54653466,0.35756847,0.38173734,9.16437604,5.98026101,0.04862074,1.91549134
-4.91945973,12.38627470,0.02667966,2.59533233,0.37346658,0.39951988,9.36153952,6.16916979,0.05102805,1.99872486
-4.91345673,12.74004502,0.02797036,2.63812606,0.39002234,0.41851692,9.55333036,6.35299247,0.05345157,2.08773543
-4.90745373,13.08481876,0.02930571,2.67439278,0.40707463,0.43857615,9.73671105,6.53063541,0.05587433,2.18183792
-4.90145073,13.41819998,0.03068815,2.70373083,0.42446784,0.45954825,9.90895095,6.70123169,0.05827928,2.28038941
-4.89544772,13.73821697,0.03212150,2.72585927,0.44205218,0.48128579,10.06765002,6.86412754,0.06064916,2.38278705
-4.88944472,14.04328898,0.03361063,2.74061244,0.45968361,0.50364189,10.21074621,7.01886000,0.06296645,2.48846335
-4.88344172,14.33217854,0.03516103,2.74793076,0.47722348,0.52646885,10.33650901,7.16512771,0.06521334,2.59687918
-4.87743872,14.60393376,0.03677844,2.74784861,0.49453788,0.54961686,10.44352176,7.30275754,0.06737172,2.70751549
-4.87143572,14.85782586,0.03846828,2.74048060,0.51149700,0.57293295,10.53065599,7.43166944,0.06942328,2.81986409
-4.86543272,15.09328664,0.04023522,2.72600723,0.52797442,0.59626043,10.59704119,7.55184219,0.07134963,2.93341840
-4.85942971,15.30985050,0.04208263,2.70466108,0.54384658,0.61943867,10.64203318,7.66328218,0.07313262,3.04766465
-4.85342671,15.50710485,0.04401214,2.67671440,0.55899247,0.64230348,10.66518393,7.76599727,0.07475465,3.16207406
-4.84742371,15.68465170,0.04602316,2.64246891,0.57329352,0.66468801,10.66621537,7.85997712,0.07619910,3.27609652
-4.84142071,15.84208243,0.04811253,2.60224811,0.58663395,0.68642417,10.64499864,7.94518067,0.07745089,3.38915611
-4.83541771,15.97896623,0.05027418,2.55639247,0.59890141,0.70734440,10.60153989,8.02153127,0.07849698,3.50064860
-4.82941471,16.09485197,0.05249895,2.50525721,0.60998798,0.72728394,10.53597278,8.08891887,0.07932699,3.60994123
-4.82341171,16.18928192,0.05477441,2.44921251,0.61979154,0.74608321,10.44855717,8.14720852,0.07993369,3.71637468
-4.81740870,16.26181499,0.05708490,2.38864551,0.62821736,0.76359036,10.33968288,8.19625364,0.08031356,3.81926716
-4.81140570,16.31205664,0.05941166,2.32396336,0.63517996,0.77966382,10.20987694,8.23591270,0.08046710,3.91792056
-4.80540270,16.33969203,0.06173298,2.25559662,0.64060495,0.79417465,10.05981254,8.26606709,0.08039914,4.01162826
-4.79939970,16.34451893,0.06402463,2.18400220,0.64443099,0.80700868,9.89031749,8.28663855,0.08011891,4.09968451
-4.79339670,16.32647719,0.06626028,2.10966506,0.64661155,0.81806828,9.70238051,8.29760430,0.07963991,4.18139473
-4.78739370,16.28567172,0.06841207,2.03309803,0.64711643,0.82727364,9.49715352,8.29900831,0.07897968,4.25608662
-4.78139070,16.22238691,0.07045121,1.95483952,0.64593301,0.83456358,9.27594850,8.29096763,0.07815923,4.32312144
-4.77538769,16.13709062,0.07234873,1.87544855,0.64306703,0.83989580,9.04022829,8.27367287,0.07720239,4.38190515
-4.76938469,16.03042740,0.07407614,1.79549740,0.63854283,0.84324666,8.79159059,8.24738286,0.07613495,4.43189897
-4.76338169,15.90320087,0.07560623,1.71556188,0.63240320,0.84461038,8.53174567,8.21241350,0.07498370,4.47262889
-4.75737869,15.75634639,0.07691372,1.63620982,0.62470851,0.84399781,8.26248820,8.16912163,0.07377534,4.50369401
-4.75137569,15.59089586,0.07797597,1.55798817,0.61553543,0.84143485,7.98566437,8.11788509,0.07253543,4.52477317
-4.74537269,15.40793696,0.07877353,1.48140961,0.60497511,0.83696058,7.70313587,8.05908037,0.07128727,4.53562994
-4.73936968,15.20856975,0.07929067,1.40693935,0.59313098,0.83062523,7.41674234,7.99305954,0.07005098,4.53611566
-4.73336668,14.99386366,0.07951574,1.33498294,0.58011618,0.82248810,7.12826410,7.92012834,0.06884260,4.52617073
-4.72736368,14.76481792,0.07944141,1.26587581,0.56605085,0.81261557,6.83938728,7.84052690,0.06767343,4.50582403
-4.72136068,14.52232841,0.07906485,1.19987536,0.55105932,0.80107930,6.55167272,7.75441504,0.06654962,4.47519085
-4.71535768,14.26716317,0.07838767,1.13715585,0.53526741,0.78795468,6.26653058,7.66186299,0.06547196,4.43446933
-4.70935468,13.99994861,0.07741583,1.07780665,0.51879983,0.77331979,5.98520148,7.56284883,0.06443594,4.38393594
-4.70335168,13.72116745,0.07615942,1.02183395,0.50177803,0.75725457,5.70874531,7.45726282,0.06343209,4.32394009
-4.69734867,13.43116876,0.07463231,0.96916577,0.48431832,0.73984072,5.43803790,7.34491877,0.06244659,4.25489827
-4.69134567,13.13018961,0.07285180,0.91966014,0.46653058,0.72116182,5.17377566,7.22557186,0.06146204,4.17728807
-4.68534267,12.81838703,0.07083817,0.87311602,0.44851740,0.70130402,4.91648754,7.09894207,0.06045846,4.09164208
-4.67933967,12.49587838,0.06861421,0.82928626,0.43037385,0.68035705,4.66655360,6.96474175,0.05941441,3.99854218
-4.67333667,12.16278750,0.06620476,0.78789206,0.41218766,0.65841548,4.42422887,6.82270582,0.05830813,3.89861397
-4.66733367,11.81929379,0.06363626,0.74863815,0.39403987,0.63558012,4.18967115,6.67262288,0.05711877,3.79252166
-4.66133067,11.46568117,0.06093631,0.71122788,0.37600587,0.61195950,3.96297094,6.51436522,0.05582751,3.68096326
-4.65532766,11.10238369,0.05813326,0.67537753,0.35815667,0.58767120,3.74418208,6.34791610,0.05441860,3.56466599
-4.64932466,10.73002524,0.05525586,0.64082922,0.34056025,0.56284295,3.53335119,6.17339283,0.05288019,3.44438190
-4.64332166,10.34945066,0.05233294,0.60736174,0.32328307,0.53761344,3.33054456,5.99106410,0.05120506,3.32088338
