energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.10655328,3.34251803,0.01031769,0.05270855,0.39241812,1.21806242,0.34734744,1.64870555,0.02726906,0.22289629
-3.10055028,3.40248615,0.01063385,0.05324346,0.40258296,1.22603354,0.36024212,1.68990823,0.02711029,0.22963685
-3.09454727,3.46465257,0.01091252,0.05364537,0.41222349,1.23689019,0.37228717,1.73081502,0.02690178,0.23579909
-3.08854427,3.52761016,0.01114714,0.05389222,0.42114195,1.25013857,0.38328177,1.77072223,0.02664212,0.24127326
-3.08254127,3.58998922,0.01133236,0.05396672,0.42915574,1.26526344,0.39304558,1.80897143,0.02633178,0.24596263
-3.07653827,3.65049000,0.01146422,0.05385674,0.43610191,1.28173914,0.40142424,1.84496629,0.02597307,0.24978621
-3.07053527,3.70791227,0.01154029,0.05355547,0.44184102,1.29904003,0.40829415,1.87818756,0.02557019,0.25268097
-3.06453227,3.76118141,0.01155978,0.05306151,0.44626019,1.31665049,0.41356617,1.90820586,0.02512915,0.25460357
-3.05852926,3.80937035,0.01152358,0.05237864,0.44927540,1.33407405,0.41718820,1.93469190,0.02465770,0.25553144
-3.05252626,3.85171735,0.01143427,0.05151557,0.45083297,1.35084198,0.41914669,1.95742378,0.02416518,0.25546329
-3.04652326,3.88763926,0.01129606,0.05048545,0.45091023,1.36652104,0.41946684,1.97629138,0.02366247,0.25441907
-3.04052026,3.91674049,0.01111472,0.04930532,0.44951546,1.38072072,0.41821171,1.99129759,0.02316176,0.25243927
-3.03451726,3.93881755,0.01089744,0.04799547,0.44668710,1.39309967,0.41548020,2.00255653,0.02267648,0.24958387
-3.02851426,3.95385941,0.01065265,0.04657873,0.44249244,1.40337152,0.41140417,2.01028879,0.02222113,0.24593067
-3.02251126,3.96204382,0.01038990,0.04507973,0.43702569,1.41130990,0.40614457,2.01481387,0.02181115,0.24157342
-3.01650825,3.96372966,0.01011957,0.04352425,0.43040566,1.41675246,0.39988708,2.01654006,0.02146274,0.23661950
-3.01050525,3.95944560,0.00985273,0.04193844,0.42277307,1.41960398,0.39283709,2.01595208,0.02119276,0.23118748
-3.00450225,3.94987502,0.00960087,0.04034830,0.41428750,1.41983800,0.38521445,2.01359678,0.02101846,0.22540449
-2.99849925,3.93583766,0.00937568,0.03877905,0.40512410,1.41749707,0.37724790,2.01006737,0.02095733,0.21940341
-2.99249625,3.91826785,0.00918885,0.03725469,0.39547012,1.41269123,0.36916955,2.00598656,0.02102683,0.21332018
-2.98649325,3.89819000,0.00905181,0.03579757,0.38552119,1.40559459,0.36120935,2.00198911,0.02124402,0.20729091
-2.98049025,3.87669141,0.00897551,0.03442811,0.37547751,1.39643997,0.35358974,1.99870429,0.02162529,0.20144918
-2.97448724,3.85489311,0.00897024,0.03316453,0.36553988,1.38551146,0.34652052,1.99673874,0.02218584,0.19592334
-2.96848424,3.83391925,0.00904535,0.03202264,0.35590576,1.37313507,0.34019411,1.99666028,0.02293928,0.19083398
-2.96248124,3.81486588,0.00920912,0.03101578,0.34676522,1.35966766,0.33478118,1.99898303,0.02389709,0.18629149
-2.95647824,3.79877000,0.00946850,0.03015466,0.33829703,1.34548449,0.33042677,2.00415447,0.02506807,0.18239386
-2.95047524,3.78657983,0.00982894,0.02944739,0.33066496,1.33096576,0.32724698,2.01254471,0.02645783,0.17922477
-2.94447224,3.77912742,0.01029422,0.02889938,0.32401421,1.31648270,0.32532624,2.02443839,0.02806823,0.17685190
-2.93846923,3.77710453,0.01086629,0.02851341,0.31846839,1.30238387,0.32471535,2.04002934,0.02989695,0.17532563
-2.93246623,3.78104302,0.01154516,0.02828965,0.31412681,1.28898221,0.32543024,2.05941834,0.03193706,0.17467816
-2.92646323,3.79130029,0.01232875,0.02822566,0.31106249,1.27654342,0.32745158,2.08261383,0.03417679,0.17492309
-2.92046023,3.80805081,0.01321286,0.02831654,0.30932080,1.26527640,0.33072535,2.10953572,0.03659939,0.17605542
-2.91445723,3.83128404,0.01419118,0.02855500,0.30891889,1.25532606,0.33516423,2.14002184,0.03918311,0.17805217
-2.90845423,3.86080885,0.01525525,0.02893149,0.30984586,1.24676900,0.34065007,2.17383704,0.04190146,0.18087341
-2.90245123,3.89626457,0.01639461,0.02943443,0.31206386,1.23961210,0.34703719,2.21068430,0.04472357,0.18446388
-2.89644822,3.93713789,0.01759689,0.03005037,0.31550983,1.23379433,0.35415661,2.25021752,0.04761476,0.18875500
-2.89044522,3.98278513,0.01884805,0.03076429,0.32009810,1.22919139,0.36182103,2.29205525,0.05053728,0.19366731
-2.88444222,4.03245857,0.02013260,0.03155989,0.32572345,1.22562300,0.36983045,2.33579501,0.05345121,0.19911321
-2.87843922,4.08533576,0.02143392,0.03241992,0.33226479,1.22286249,0.37797823,2.38102722,0.05631543,0.20499983
-2.87243622,4.14055017,0.02273458,0.03332652,0.33958899,1.22064797,0.38605742,2.42734845,0.05908872,0.21123203
-2.86643322,4.19722169,0.02401674,0.03426161,0.34755494,1.21869451,0.39386709,2.47437313,0.06173085,0.21771530
-2.86043022,4.25448548,0.02526252,0.03520722,0.35601743,1.21670672,0.40121834,2.52174333,0.06420369,0.22435841
-2.85442721,4.31151768,0.02645443,0.03614590,0.36483087,1.21439092,0.40793995,2.56913610,0.06647221,0.23107579
-2.84842421,4.36755669,0.02757576,0.03706098,0.37385252,1.21146631,0.41388314,2.61626808,0.06850538,0.23778943
-2.84242121,4.42191914,0.02861094,0.03793691,0.38294513,1.20767471,0.41892550,2.66289719,0.07027701,0.24443021
-2.83641821,4.47400984,0.02954595,0.03875947,0.39197909,1.20278834,0.42297375,2.70882131,0.07176624,0.25093871
-2.83041521,4.52332551,0.03036854,0.03951597,0.40083370,1.19661531,0.42596528,2.75387411,0.07295800,0.25726539
-2.82441221,4.56945234,0.03106857,0.04019536,0.40939791,1.18900297,0.42786846,2.79791837,0.07384315,0.26337017
-2.81840920,4.61205800,0.03163818,0.04078828,0.41757038,1.17983886,0.42868163,2.84083700,0.07441844,0.26922152
-2.81240620,4.65087899,0.03207189,0.04128708,0.42525905,1.16904971,0.42843091,2.88252260,0.07468630,0.27479511
-2.80640320,4.68570441,0.03236673,0.04168574,0.43238028,1.15659864,0.42716704,2.92286592,0.07465439,0.28007215
-2.80040020,4.71635767,0.03252220,0.04197981,0.43885789,1.14248113,0.42496129,2.96174417,0.07433505,0.28503756
-2.79439720,4.74267761,0.03254025,0.04216625,0.44462206,1.12672005,0.42190079,2.99900979,0.07374462,0.28967813
-2.78839420,4.76450048,0.03242513,0.04224330,0.44960843,1.10936046,0.41808352,3.03448057,0.07290270,0.29398084
-2.78239120,4.78164438,0.03218324,0.04221033,0.45375752,1.09046448,0.41361317,3.06793162,0.07183134,0.29793139
-2.77638819,4.79389729,0.03182295,0.04206766,0.45701455,1.07010674,0.40859429,3.09909003,0.07055426,0.30151319
-2.77038519,4.80100979,0.03135432,0.04181647,0.45932977,1.04837065,0.40312775,3.12763253,0.06909612,0.30470683
-2.76438219,4.80269302,0.03078886,0.04145868,0.46065942,1.02534581,0.39730697,3.15318659,0.06748184,0.30749003
-2.75837919,4.79862225,0.03013926,0.04099685,0.46096716,1.00112659,0.39121490,3.17533508,0.06573599,0.30983819
-2.75237619,4.78844599,0.02941909,0.04043414,0.46022605,0.97581187,0.38492196,3.19362436,0.06388236,0.31172546
-2.74637319,4.77180007,0.02864252,0.03977432,0.45842089,0.94950584,0.37848497,3.20757575,0.06194356,0.31312629
-2.74037019,4.74832595,0.02782409,0.03902176,0.45555082,0.92231961,0.37194713,3.21669977,0.05994079,0.31401731
-2.73436718,4.71769215,0.02697839,0.03818146,0.45163193,0.89437337,0.36533884,3.22051270,0.05789371,0.31437946
-2.72836418,4.67961756,0.02611987,0.03725913,0.44669980,0.86579874,0.35867947,3.21855462,0.05582039,0.31420025
-2.72236118,4.63389505,0.02526263,0.03626123,0.44081168,0.83674099,0.35197973,3.21040825,0.05373738,0.31347599
-2.71635818,4.58041420,0.02442019,0.03519506,0.43404825,0.80736090,0.34524461,3.19571754,0.05165979,0.31221370
-2.71035518,4.51918151,0.02360540,0.03406880,0.42651461,0.77783578,0.33847664,3.17420527,0.04960148,0.31043285
-2.70435218,4.45033700,0.02283022,0.03289155,0.41834060,0.74835965,0.33167921,3.14568873,0.04757528,0.30816651
-2.69834917,4.37416619,0.02210566,0.03167340,0.40968024,0.71914240,0.32485988,3.11009277,0.04559311,0.30546203
-2.69234617,4.29110662,0.02144165,0.03042538,0.40071029,0.69040777,0.31803330,3.06745949,0.04366625,0.30238103
-2.68634317,4.20174849,0.02084699,0.02915949,0.39162790,0.66239035,0.31122381,3.01795422,0.04180551,0.29899881
-2.68034017,4.10682940,0.02032922,0.02788863,0.38264754,0.63533157,0.30446736,2.96186732,0.04002137,0.29540308
-2.67433717,4.00722313,0.01989461,0.02662654,0.37399709,0.60947503,0.29781279,2.89961187,0.03832408,0.29169210
-2.66833417,3.90392324,0.01954807,0.02538772,0.36591340,0.58506116,0.29132233,2.83171711,0.03672381,0.28797230
-2.66233117,3.79802184,0.01929309,0.02418733,0.35863744,0.56232175,0.28507132,2.75881808,0.03523063,0.28435545
-2.65632816,3.69068480,0.01913169,0.02304102,0.35240906,0.54147437,0.27914715,2.68164179,0.03385454,0.28095556
-2.65032516,3.58312419,0.01906439,0.02196485,0.34746167,0.52271706,0.27364753,2.60099042,0.03260547,0.27788555
-2.64432216,3.47656920,0.01909012,0.02097512,0.34401700,0.50622357,0.26867801,2.51772240,0.03149316,0.27525388
-2.63831916,3.37223661,0.01920622,0.02008817,0.34227991,0.49213925,0.26434905,2.43273185,0.03052711,0.27316135
-2.63231616,3.27130193,0.01940842,0.01932029,0.34243366,0.48057775,0.26077261,2.34692734,0.02971649,0.27169807
-2.62631316,3.17487232,0.01969079,0.01868746,0.34463544,0.47161875,0.25805845,2.26121067,0.02906998,0.27094077
-2.62031016,3.08396188,0.02004588,0.01820519,0.34901248,0.46530663,0.25631041,2.17645630,0.02859564,0.27095060
-2.61430715,2.99947031,0.02046465,0.01788831,0.35565872,0.46165016,0.25562255,2.09349216,0.02830078,0.27177146
-2.60830415,2.92216531,0.02093671,0.01775075,0.36463203,0.46062313,0.25607557,2.01308238,0.02819183,0.27342892
-2.60230115,2.85266908,0.02145041,0.01780526,0.37595213,0.46216581,0.25773352,1.93591237,0.02827419,0.27592968
-2.59629815,2.79144914,0.02199305,0.01806318,0.38959916,0.46618727,0.26064093,1.86257659,0.02855206,0.27926177
-2.59029515,2.73881340,0.02255118,0.01853415,0.40551293,0.47256815,0.26482040,1.79356916,0.02902841,0.28339523
-2.58429215,2.69490941,0.02311090,0.01922575,0.42359285,0.48116411,0.27027098,1.72927754,0.02970475,0.28828346
-2.57828914,2.65972752,0.02365825,0.02014325,0.44369861,0.49180942,0.27696702,1.66997917,0.03058114,0.29386492
-2.57228614,2.63310753,0.02417955,0.02128925,0.46565158,0.50432088,0.28485786,1.61584097,0.03165606,0.30006532
-2.56628314,2.61474857,0.02466191,0.02266334,0.48923690,0.51850183,0.29386824,1.56692160,0.03292634,0.30680015
-2.56028014,2.60422153,0.02509363,0.02426186,0.51420644,0.53414602,0.30389929,1.52317618,0.03438716,0.31397734
-2.55427714,2.60098372,0.02546464,0.02607755,0.54028235,0.55104147,0.31483036,1.48446315,0.03603199,0.32150007
-2.54827414,2.60439524,0.02576695,0.02809941,0.56716144,0.56897410,0.32652127,1.45055307,0.03785260,0.32926961
-2.54227114,2.61373641,0.02599502,0.03031252,0.59452023,0.58773108,0.33881529,1.42113883,0.03983909,0.33718805
-2.53626813,2.62822598,0.02614609,0.03269801,0.62202056,0.60710384,0.35154238,1.39584714,0.04197990,0.34516082
-2.53026513,2.64703939,0.02622041,0.03523310,0.64931578,0.62689079,0.36452288,1.37425071,0.04426183,0.35309900
-2.52426213,2.66932689,0.02622146,0.03789128,0.67605729,0.64689952,0.37757142,1.35588100,0.04667013,0.36092122
-2.51825913,2.69423080,0.02615595,0.04064263,0.70190127,0.66694859,0.39050090,1.34024100,0.04918853,0.36855526
-2.51225613,2.72090168,0.02603383,0.04345423,0.72651547,0.68686883,0.40312649,1.32681786,0.05179927,0.37593913
-2.50625313,2.74851297,0.02586808,0.04629074,0.74958584,0.70650412,0.41526951,1.31509507,0.05448316,0.38302174
-2.50025013,2.77627378,0.02567447,0.04911510,0.77082262,0.72571152,0.42676105,1.30456388,0.05721963,0.38976310
-2.49424712,2.80343956,0.02547112,0.05188927,0.78996597,0.74436102,0.43744533,1.29473367,0.05998673,0.39613404
-2.48824412,2.82932046,0.02527805,0.05457511,0.80679061,0.76233460,0.44718250,1.28514132,0.06276119,0.40211550
-2.48224112,2.85328733,0.02511657,0.05713525,0.82110952,0.77952487,0.45585102,1.27535907,0.06551846,0.40769745
-2.47623812,2.87477530,0.02500861,0.05953406,0.83277652,0.79583328,0.46334945,1.26500114,0.06823272,0.41287744
-2.47023512,2.89328509,0.02497599,0.06173847,0.84168753,0.81116803,0.46959763,1.25372865,0.07087700,0.41765892
-2.46423212,2.90838223,0.02503966,0.06371879,0.84778065,0.82544178,0.47453719,1.24125324,0.07342327,0.42204938
-2.45822911,2.91969457,0.02521894,0.06544948,0.85103510,0.83856935,0.47813150,1.22733902,0.07584262,0.42605833
-2.45222611,2.92690838,0.02553073,0.06690967,0.85146890,0.85046560,0.48036496,1.21180321,0.07810545,0.42969542
-2.44622311,2.92976363,0.02598881,0.06808365,0.84913583,0.86104368,0.48124180,1.19451543,0.08018184,0.43296854
-2.44022011,2.92804883,0.02660317,0.06896107,0.84412145,0.87021377,0.48078440,1.17539589,0.08204193,0.43588223
-2.43421711,2.92159598,0.02737943,0.06953709,0.83653883,0.87788253,0.47903125,1.15441251,0.08365639,0.43843633
-2.42821411,2.91027615,0.02831841,0.06981222,0.82652387,0.88395342,0.47603459,1.13157734,0.08499699,0.44062502
-2.42221111,2.89399598,0.02941580,0.06979208,0.81423074,0.88832786,0.47185797,1.10694238,0.08603733,0.44243634
-2.41620810,2.87269546,0.03066196,0.06948700,0.79982743,0.89090730,0.46657377,1.08059497,0.08675345,0.44385207
-2.41020510,2.84634720,0.03204196,0.06891141,0.78349183,0.89159620,0.46026077,1.05265310,0.08712467,0.44484823
-2.40420210,2.81495717,0.03353575,0.06808331,0.76540821,0.89030574,0.45300194,1.02326059,0.08713428,0.44539594
-2.39819910,2.77856673,0.03511848,0.06702347,0.74576447,0.88695802,0.44488246,0.99258253,0.08677030,0.44546278
-2.39219610,2.73725592,0.03676105,0.06575479,0.72474989,0.88149074,0.43598818,0.96080092,0.08602611,0.44501444
-2.38619310,2.69114736,0.03843078,0.06430158,0.70255363,0.87386174,0.42640436,0.92811061,0.08490097,0.44401668
-2.38019010,2.64041050,0.04009228,0.06268891,0.67936366,0.86405345,0.41621486,0.89471574,0.08340043,0.44243741
-2.37418709,2.58526563,0.04170838,0.06094201,0.65536620,0.85207668,0.40550173,0.86082647,0.08153649,0.44024884
-2.36818409,2.52598708,0.04324119,0.05908580,0.63074533,0.83797360,0.39434514,0.82665619,0.07932763,0.43742949
-2.36218109,2.46290513,0.04465320,0.05714447,0.60568286,0.82181964,0.38282360,0.79241901,0.07679858,0.43396599
-2.35617809,2.39640621,0.04590844,0.05514125,0.58035805,0.80372410,0.37101440,0.75832761,0.07397986,0.42985454
-2.35017509,2.32693099,0.04697354,0.05309819,0.55494726,0.78382942,0.35899422,0.72459131,0.07090714,0.42510194
-2.34417209,2.25497033,0.04781879,0.05103609,0.52962331,0.76230899,0.34683969,0.69141428,0.06762041,0.41972612
-2.33816908,2.18105876,0.04841904,0.04897454,0.50455454,0.73936360,0.33462800,0.65899392,0.06416295,0.41375612
-2.33216608,2.10576596,0.04875450,0.04693194,0.47990356,0.71521676,0.32243728,0.62751932,0.06058030,0.40723154
-2.32616308,2.02968623,0.04881132,0.04492561,0.45582557,0.69010893,0.31034683,0.59716971,0.05691904,0.40020145
-2.32016008,1.95342655,0.04858197,0.04297194,0.43246656,0.66429111,0.29843706,0.56811302,0.05322564,0.39272288
-2.31415708,1.87759371,0.04806543,0.04108653,0.40996126,0.63801794,0.28678913,0.54050445,0.04954536,0.38485895
-2.30815408,1.80278105,0.04726714,0.03928421,0.38843100,0.61154087,0.27548426,0.51448510,0.04592122,0.37667671
-2.30215108,1.72955561,0.04619869,0.03757920,0.36798170,0.58510153,0.26460279,0.49018074,0.04239312,0.36824493
-2.29614807,1.65844619,0.04487737,0.03598509,0.34870202,0.55892574,0.25422296,0.46770071,0.03899714,0.35963189
-2.29014507,1.58993295,0.04332552,0.03451478,0.33066180,0.53321841,0.24441947,0.44713705,0.03576509,0.35090333
-2.28414207,1.52443911,0.04156967,0.03318045,0.31391095,0.50815958,0.23526190,0.42856390,0.03272418,0.34212073
-2.27813907,1.46232503,0.03963967,0.03199340,0.29847880,0.48390174,0.22681308,0.41203716,0.02989703,0.33333989
-2.27213607,1.40388495,0.03756767,0.03096387,0.28437405,0.46056839,0.21912749,0.39759456,0.02730182,0.32461006
-2.26613307,1.34934656,0.03538712,0.03010086,0.27158521,0.43825412,0.21224978,0.38525602,0.02495263,0.31597355
-2.26013007,1.29887309,0.03313179,0.02941192,0.26008168,0.41702578,0.20621344,0.37502441,0.02286003,0.30746583
-2.25412706,1.25256798,0.03083479,0.02890295,0.24981529,0.39692489,0.20103978,0.36688668,0.02103171,0.29911613
-2.24812406,1.21048150,0.02852776,0.02857804,0.24072232,0.37797088,0.19673723,0.36081525,0.01947323,0.29094848
-2.24212106,1.17261908,0.02624011,0.02843929,0.23272593,0.36016504,0.19330097,0.35676972,0.01818884,0.28298303
-2.23611806,1.13895065,0.02399846,0.02848676,0.22573880,0.34349483,0.19071306,0.35469874,0.01718226,0.27523765
-2.23011506,1.10942045,0.02182618,0.02871845,0.21966604,0.32793836,0.18894285,0.35454202,0.01645745,0.26772958
-2.22411206,1.08395681,0.01974306,0.02913034,0.21440812,0.31346864,0.18794793,0.35623242,0.01601929,0.26047709
-2.21810905,1.06248120,0.01776525,0.02971653,0.20986381,0.30005752,0.18767539,0.35969790,0.01587411,0.25350096
-2.21210605,1.04491620,0.01590518,0.03046944,0.20593299,0.28767900,0.18806344,0.36486345,0.01603015,0.24682572
-2.20610305,1.03119190,0.01417170,0.03138009,0.20251930,0.27631178,0.18904333,0.37165275,0.01649774,0.24048052
-2.20010005,1.02125044,0.01257032,0.03243845,0.19953246,0.26594104,0.19054154,0.37998951,0.01728941,0.23449962
-2.19409705,1.01504855,0.01110348,0.03363381,0.19689039,0.25655920,0.19248203,0.38979854,0.01841969,0.22892238
-2.18809405,1.01255796,0.00977088,0.03495525,0.19452085,0.24816595,0.19478873,0.40100636,0.01990481,0.22379284
-2.18209105,1.01376378,0.00856994,0.03639204,0.19236277,0.24076734,0.19738784,0.41354144,0.02176217,0.21915888
-2.17608804,1.01866093,0.00749612,0.03793409,0.19036710,0.23437425,0.20021022,0.42733388,0.02400958,0.21507089
-2.17008504,1.02724902,0.00654339,0.03957241,0.18849730,0.22900022,0.20319354,0.44231483,0.02666443,0.21158026
-2.16408204,1.03952571,0.00570455,0.04129944,0.18672936,0.22465893,0.20628419,0.45841531,0.02974263,0.20873750
-2.15807904,1.05547929,0.00497163,0.04310938,0.18505143,0.22136137,0.20943893,0.47556480,0.03325751,0.20659032
-2.15207604,1.07508055,0.00433614,0.04499845,0.18346301,0.21911307,0.21262618,0.49368945,0.03721863,0.20518160
-2.14607304,1.09827455,0.00378941,0.04696500,0.18197382,0.21791130,0.21582690,0.51271007,0.04163052,0.20454742
-2.14007004,1.12497259,0.00332278,0.04900955,0.18060227,0.21774266,0.21903507,0.53254001,0.04649144,0.20471523
-2.13406703,1.15504494,0.00292774,0.05113473,0.17937370,0.21858100,0.22225768,0.55308302,0.05179229,0.20570226
-2.12806403,1.18831442,0.00259616,0.05334506,0.17831833,0.22038589,0.22551431,0.57423116,0.05751547,0.20751414
-2.12206103,1.22455137,0.00232031,0.05564661,0.17746904,0.22310164,0.22883624,0.59586297,0.06363402,0.21014395
-2.11605803,1.26347023,0.00209296,0.05804661,0.17685910,0.22665698,0.23226512,0.61784195,0.07011095,0.21357155
-2.11005503,1.30472777,0.00190743,0.06055289,0.17651987,0.23096533,0.23585125,0.64001548,0.07689879,0.21776336
-2.10405203,1.34792336,0.00175760,0.06317323,0.17647850,0.23592577,0.23965149,0.66221436,0.08393947,0.22267247
-2.09804902,1.39260115,0.00163790,0.06591471,0.17675594,0.24142453,0.24372688,0.68425292,0.09116456,0.22823920
-2.09204602,1.43825427,0.00154333,0.06878292,0.17736506,0.24733701,0.24813994,0.70592992,0.09849578,0.23439197
-2.08604302,1.48433101,0.00146939,0.07178121,0.17830921,0.25353028,0.25295187,0.72703020,0.10584606,0.24104852
-2.08004002,1.53024276,0.00141210,0.07490997,0.17958118,0.25986584,0.25821959,0.74732713,0.11312081,0.24811743
-2.07403702,1.57537377,0.00136795,0.07816591,0.18116256,0.26620272,0.26399274,0.76658585,0.12021963,0.25549982
-2.06803402,1.61909216,0.00133385,0.08154142,0.18302374,0.27240059,0.27031078,0.78456727,0.12703838,0.26309139
-2.06203102,1.66076225,0.00130713,0.08502412,0.18512431,0.27832291,0.27720024,0.80103273,0.13347150,0.27078441
-2.05602801,1.69975762,0.00128550,0.08859647,0.18741410,0.28384004,0.28467221,0.81574921,0.13941454,0.27846993
-2.05002501,1.73547469,0.00126698,0.09223561,0.18983463,0.28883204,0.29272022,0.82849494,0.14476685,0.28603994
-2.04402201,1.76734630,0.00124993,0.09591340,0.19232103,0.29319121,0.30131852,0.83906527,0.14943433,0.29338955
-2.03801901,1.79485499,0.00123298,0.09959663,0.19480431,0.29682432,0.31042097,0.84727857,0.15333208,0.30041898
-2.03201601,1.81754543,0.00121505,0.10324752,0.19721384,0.29965424,0.31996052,0.85298187,0.15638697,0.30703544
-2.02601301,1.83503560,0.00119528,0.10682438,0.19948003,0.30162124,0.32984935,0.85605614,0.15853986,0.31315488
-2.02001001,1.84702640,0.00117302,0.11028250,0.20153691,0.30268366,0.33997981,0.85642089,0.15974754,0.31870332
-2.01400700,1.85330917,0.00114785,0.11357522,0.20332466,0.30281812,0.35022600,0.85403786,0.15998419,0.32361798
-2.00800400,1.85377096,0.00111953,0.11665515,0.20479177,0.30201923,0.36044621,0.84891361,0.15924233,0.32784813
-2.00200100,1.84839717,0.00108798,0.11947545,0.20589693,0.30029873,0.37048593,0.84110089,0.15753327,0.33135542
-1.99599800,1.83727160,0.00105329,0.12199120,0.20661037,0.29768437,0.38018153,0.83069855,0.15488689,0.33411405
-1.98999500,1.82057368,0.00101569,0.12416078,0.20691469,0.29421828,0.38936449,0.81785014,0.15135090,0.33611043
-1.98399200,1.79857312,0.00097556,0.12594712,0.20680507,0.28995513,0.39786593,0.80274095,0.14698958,0.33734259
-1.97798899,1.77162215,0.00093340,0.12731892,0.20628893,0.28496016,0.40552147,0.78559377,0.14188196,0.33781927
-1.97198599,1.74014565,0.00088981,0.12825163,0.20538510,0.27930695,0.41217610,0.76666343,0.13611965,0.33755885
-1.96598299,1.70462961,0.00084554,0.12872830,0.20412241,0.27307540,0.41768898,0.74623038,0.12980428,0.33658797
-1.95997999,1.66560850,0.00080141,0.12874017,0.20253805,0.26634963,0.42193800,0.72459358,0.12304481,0.33494020
-1.95397699,1.62365214,0.00075838,0.12828701,0.20067562,0.25921614,0.42482393,0.70206304,0.11595464,0.33265467
-1.94797399,1.57935269,0.00071748,0.12737719,0.19858320,0.25176224,0.42627399,0.67895234,0.10864884,0.32977476
-1.94197099,1.53331232,0.00067987,0.12602762,0.19631145,0.24407471,0.42624484,0.65557162,0.10124141,0.32634707
-1.93596798,1.48613242,0.00064682,0.12426332,0.19391200,0.23623888,0.42472478,0.63222119,0.09384284,0.32242057
-1.92996498,1.43840452,0.00061971,0.12211693,0.19143633,0.22833807,0.42173524,0.60918631,0.08655791,0.31804617
-1.92396198,1.39070362,0.00060004,0.11962799,0.18893508,0.22045341,0.41733142,0.58673327,0.07948391,0.31327666
-1.91795898,1.34358408,0.00058945,0.11684222,0.18645811,0.21266402,0.41160219,0.56510690,0.07270927,0.30816705
-1.91195598,1.29757813,0.00058974,0.11381059,0.18405522,0.20504748,0.40466929,0.54452976,0.06631256,0.30277541
-1.90595298,1.25319700,0.00060283,0.11058853,0.18177757,0.19768062,0.39668574,0.52520285,0.06036195,0.29716404
-1.89994997,1.21093438,0.00063084,0.10723501,0.17967984,0.19064043,0.38783375,0.50730770,0.05491512,0.29140101
-1.89394697,1.17127169,0.00067601,0.10381175,0.17782292,0.18400510,0.37832195,0.49100975,0.05001937,0.28556192
-1.88794397,1.13468467,0.00074080,0.10038242,0.17627705,0.17785505,0.36838228,0.47646249,0.04571221,0.27973178
-1.88194097,1.10165055,0.00082780,0.09701195,0.17512531,0.17227382,0.35826626,0.46381219,0.04202200,0.27400692
-1.87593797,1.07265488,0.00093976,0.09376582,0.17446709,0.16734878,0.34824106,0.45320257,0.03896887,0.26849667
-1.86993497,1.04819746,0.00107957,0.09070944,0.17442148,0.16317145,0.33858504,0.44477911,0.03656565,0.26332473
-1.86393197,1.02879628,0.00125020,0.08790750,0.17513013,0.15983750,0.32958311,0.43869249,0.03481878,0.25863008
-1.85792896,1.01498902,0.00145470,0.08542337,0.17675956,0.15744621,0.32152167,0.43510075,0.03372931,0.25456722
-1.85192596,1.00733129,0.00169614,0.08331839,0.17950249,0.15609940,0.31468332,0.43416991,0.03329360,0.25130566
-1.84592296,1.00639141,0.00197750,0.08165118,0.18357803,0.15589980,0.30934131,0.43607275,0.03350405,0.24902863
-1.83991996,1.01274135,0.00230166,0.08047682,0.18923053,0.15694889,0.30575375,0.44098568,0.03434959,0.24793075
-1.83391696,1.02694390,0.00267129,0.07984598,0.19672704,0.15934424,0.30415773,0.44908366,0.03581603,0.24821493
-1.82791396,1.04953636,0.00308875,0.07980400,0.20635300,0.16317629,0.30476332,0.46053339,0.03788623,0.25008823
-1.82191096,1.08101108,0.00355603,0.08038983,0.21840649,0.16852490,0.30774768,0.47548488,0.04054013,0.25375701
-1.81590795,1.12179366,0.00407459,0.08163505,0.23319069,0.17545558,0.31324938,0.49406198,0.04375469,0.25942125
-1.80990495,1.17221958,0.00464533,0.08356273,0.25100488,0.18401561,0.32136310,0.51635202,0.04750370,0.26726829
-1.80390195,1.23251024,0.00526845,0.08618648,0.27213410,0.19423033,0.33213496,0.54239537,0.05175751,0.27746625
-1.79789895,1.30274942,0.00594338,0.08950944,0.29683751,0.20609947,0.34555852,0.57217530,0.05648281,0.29015710
-1.79189595,1.38286143,0.00666868,0.09352346,0.32533604,0.21959406,0.36157195,0.60560868,0.06164236,0.30544980
-1.78589295,1.47259177,0.00744200,0.09820842,0.35779945,0.23465378,0.38005623,0.64253817,0.06719476,0.32341366
-1.77988994,1.57149152,0.00825999,0.10353181,0.39433344,0.25118505,0.40083473,0.68272627,0.07309428,0.34407215
-1.77388694,1.67890631,0.00911831,0.10944843,0.43496713,0.26905998,0.42367433,0.72585171,0.07929083,0.36739740
-1.76788394,1.79397054,0.01001159,0.11590051,0.47964161,0.28811616,0.44828800,0.77150843,0.08572988,0.39330561
-1.76188094,1.91560756,0.01093344,0.12281801,0.52819996,0.30815760,0.47433893,0.81920739,0.09235261,0.42165359
-1.75587794,2.04253608,0.01187648,0.13011928,0.58037954,0.32895655,0.50144625,0.86838137,0.09909615,0.45223663
-1.74987494,2.17328300,0.01283240,0.13771202,0.63580679,0.35025645,0.52919205,0.91839254,0.10589381,0.48478785
-1.74387194,2.30620267,0.01379206,0.14549448,0.69399538,0.37177584,0.55712974,0.96854288,0.11267558,0.51897917
