energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.82591296,0.00127923,0.00016627,0.00000000,0.00067528,0.00000000,0.00042252,0.00024189
-5.81990995,0.00170806,0.00022189,0.00000000,0.00090183,0.00000000,0.00056415,0.00032303
-5.81390695,0.00226457,0.00029401,0.00000000,0.00119592,0.00000000,0.00074793,0.00042836
-5.80790395,0.00298123,0.00038680,0.00000000,0.00157477,0.00000000,0.00098456,0.00056405
-5.80190095,0.00389707,0.00050525,0.00000000,0.00205912,0.00000000,0.00128693,0.00073751
-5.79589795,0.00505849,0.00065527,0.00000000,0.00267363,0.00000000,0.00167033,0.00095757
-5.78989495,0.00652010,0.00084380,0.00000000,0.00344737,0.00000000,0.00215276,0.00123466
-5.78389195,0.00834541,0.00107885,0.00000000,0.00441422,0.00000000,0.00275514,0.00158088
-5.77788894,0.01060751,0.00136959,0.00000000,0.00561326,0.00000000,0.00350153,0.00201022
-5.77188594,0.01338954,0.00172639,0.00000000,0.00708903,0.00000000,0.00441928,0.00253864
-5.76588294,0.01678492,0.00216077,0.00000000,0.00889177,0.00000000,0.00553912,0.00318411
-5.75987994,0.02089740,0.00268539,0.00000000,0.01107744,0.00000000,0.00689510,0.00396665
-5.75387694,0.02584071,0.00331393,0.00000000,0.01370770,0.00000000,0.00852454,0.00490835
-5.74787394,0.03173790,0.00406095,0.00000000,0.01684959,0.00000000,0.01046774,0.00603320
-5.74187094,0.03872031,0.00494164,0.00000000,0.02057519,0.00000000,0.01276765,0.00736701
-5.73586793,0.04692611,0.00597153,0.00000000,0.02496093,0.00000000,0.01546934,0.00893717
-5.72986493,0.05649853,0.00716615,0.00000000,0.03008686,0.00000000,0.01861942,0.01077238
-5.72386193,0.06758371,0.00854059,0.00000000,0.03603571,0.00000000,0.02226528,0.01290232
-5.71785893,0.08032835,0.01010906,0.00000000,0.04289184,0.00000000,0.02645427,0.01535731
-5.71185593,0.09487712,0.01188434,0.00000000,0.05074012,0.00000000,0.03123286,0.01816791
-5.70585293,0.11137013,0.01387729,0.00000000,0.05966486,0.00000000,0.03664569,0.02136458
-5.69984992,0.12994045,0.01609633,0.00000000,0.06974869,0.00000000,0.04273479,0.02497729
-5.69384692,0.15071188,0.01854694,0.00000000,0.08107171,0.00000000,0.04953877,0.02903524
-5.68784392,0.17379716,0.02123124,0.00000000,0.09371069,0.00000000,0.05709223,0.03356667
-5.68184092,0.19929673,0.02414766,0.00000000,0.10773866,0.00000000,0.06542526,0.03859870
-5.67583792,0.22729812,0.02729071,0.00000000,0.12322469,0.00000000,0.07456331,0.04415737
-5.66983492,0.25787602,0.03065093,0.00000000,0.14023399,0.00000000,0.08452716,0.05026768
-5.66383192,0.29109314,0.03421496,0.00000000,0.15882833,0.00000000,0.09533323,0.05695387
-5.65782891,0.32700164,0.03796579,0.00000000,0.17906658,0.00000000,0.10699410,0.06423961
-5.65182591,0.36564505,0.04188319,0.00000000,0.20100544,0.00000000,0.11951918,0.07214842
-5.64582291,0.40706047,0.04594432,0.00000000,0.22470010,0.00000000,0.13291554,0.08070388
-5.63981991,0.45128066,0.05012441,0.00000000,0.25020464,0.00000000,0.14718869,0.08992988
-5.63381691,0.49833583,0.05439759,0.00000000,0.27757214,0.00000000,0.16234335,0.09985067
-5.62781391,0.54825453,0.05873779,0.00000000,0.30685400,0.00000000,0.17838383,0.11049064
-5.62181091,0.60106337,0.06311958,0.00000000,0.33809860,0.00000000,0.19531421,0.12187381
-5.61580790,0.65678527,0.06751906,0.00000000,0.37134892,0.00000000,0.21313792,0.13402290
-5.60980490,0.71543574,0.07191452,0.00000000,0.40663901,0.00000000,0.23185671,0.14695800
-5.60380190,0.77701730,0.07628704,0.00000000,0.44398939,0.00000000,0.25146908,0.16069476
-5.59779890,0.84151174,0.08062085,0.00000000,0.48340137,0.00000000,0.27196791,0.17524211
-5.59179590,0.90887063,0.08490343,0.00000000,0.52485038,0.00000000,0.29333750,0.19059968
-5.58579290,0.97900421,0.08912538,0.00000000,0.56827874,0.00000000,0.31555012,0.20675486
-5.57978989,1.05176938,0.09328003,0.00000000,0.61358804,0.00000000,0.33856210,0.22367973
-5.57378689,1.12695739,0.09736283,0.00000000,0.66063183,0.00000000,0.36230990,0.24132805
-5.56778389,1.20428218,0.10137054,0.00000000,0.70920898,0.00000000,0.38670622,0.25963247
-5.56178089,1.28337029,0.10530024,0.00000000,0.75905838,0.00000000,0.41163663,0.27850224
-5.55577789,1.36375340,0.10914839,0.00000000,0.80985563,0.00000000,0.43695697,0.29782158
-5.54977489,1.44486439,0.11290974,0.00000000,0.86121204,0.00000000,0.46249181,0.31744897
-5.54377189,1.52603778,0.11657653,0.00000000,0.91267674,0.00000000,0.48803437,0.33721760
-5.53776888,1.60651527,0.12013766,0.00000000,0.96374178,0.00000000,0.51334800,0.35693696
-5.53176588,1.68545655,0.12357826,0.00000000,1.01385076,0.00000000,0.53816937,0.37639579
-5.52576288,1.76195568,0.12687949,0.00000000,1.06241059,0.00000000,0.56221347,0.39536628
-5.51975988,1.83506241,0.13001863,0.00000000,1.10880633,0.00000000,0.58518031,0.41360950
-5.51375688,1.90380807,0.13296954,0.00000000,1.15241844,0.00000000,0.60676304,0.43088182
-5.50775388,1.96723470,0.13570343,0.00000000,1.19264172,0.00000000,0.62665725,0.44694210
-5.50175088,2.02442627,0.13818986,0.00000000,1.22890522,0.00000000,0.64457106,0.46155932
-5.49574787,2.07454032,0.14039795,0.00000000,1.26069189,0.00000000,0.66023533,0.47452023
-5.48974487,2.11683847,0.14229774,0.00000000,1.28755713,0.00000000,0.67341367,0.48563677
-5.48374187,2.15071386,0.14386148,0.00000000,1.30914506,0.00000000,0.68391157,0.49475263
-5.47773887,2.17571419,0.14506498,0.00000000,1.32520160,0.00000000,0.69158406,0.50174879
-5.47173587,2.19155883,0.14588869,0.00000000,1.33558367,0.00000000,0.69634165,0.50654761
-5.46573287,2.19814896,0.14631858,0.00000000,1.34026372,0.00000000,0.69815395,0.50911527
-5.45972986,2.19557011,0.14634671,0.00000000,1.33932954,0.00000000,0.69705092,0.50946237
-5.45372686,2.18408697,0.14597149,0.00000000,1.33297909,0.00000000,0.69312151,0.50764277
-5.44772386,2.16413056,0.14519757,0.00000000,1.32151082,0.00000000,0.68650988,0.50375054
-5.44172086,2.13627878,0.14403539,0.00000000,1.30530985,0.00000000,0.67740937,0.49791537
-5.43571786,2.10123115,0.14250050,0.00000000,1.28483089,0.00000000,0.66605449,0.49029673
-5.42971486,2.05977951,0.14061256,0.00000000,1.26057894,0.00000000,0.65271155,0.48107691
-5.42371186,2.01277624,0.13839430,0.00000000,1.23308867,0.00000000,0.63766833,0.47045359
-5.41770885,1.96110171,0.13587035,0.00000000,1.20290383,0.00000000,0.62122345,0.45863224
-5.41170585,1.90563302,0.13306615,0.00000000,1.17055768,0.00000000,0.60367600,0.44581871
-5.40570285,1.84721535,0.13000690,0.00000000,1.13655549,0.00000000,0.58531605,0.43221255
-5.39969985,1.78663762,0.12671677,0.00000000,1.10135992,0.00000000,0.56641637,0.41800125
-5.39369685,1.72461331,0.12321832,0.00000000,1.06537994,0.00000000,0.54722596,0.40335572
-5.38769385,1.66176733,0.11953215,0.00000000,1.02896370,0.00000000,0.52796541,0.38842711
-5.38169085,1.59862908,0.11567690,0.00000000,0.99239533,0.00000000,0.50882443,0.37334510
-5.37568784,1.53563164,0.11166942,0.00000000,0.95589569,0.00000000,0.48996135,0.35821759
-5.36968484,1.47311665,0.10752526,0.00000000,0.91962668,0.00000000,0.47150462,0.34313169
-5.36368184,1.41134393,0.10325925,0.00000000,0.88369842,0.00000000,0.45355594,0.32815582
-5.35767884,1.35050495,0.09888624,0.00000000,0.84817880,0.00000000,0.43619472,0.31334262
-5.35167584,1.29073886,0.09442189,0.00000000,0.81310447,0.00000000,0.41948345,0.29873252
-5.34567284,1.23214981,0.08988345,0.00000000,0.77849261,0.00000000,0.40347366,0.28435759
-5.33966983,1.17482440,0.08529035,0.00000000,0.74435247,0.00000000,0.38821176,0.27024537
-5.33366683,1.11884807,0.08066485,0.00000000,0.71069633,0.00000000,0.37374474,0.25642252
-5.32766383,1.06431948,0.07603231,0.00000000,0.67754889,0.00000000,0.36012498,0.24291803
-5.32166083,1.01136221,0.07142142,0.00000000,0.64495499,0.00000000,0.34741414,0.22976574
-5.31565783,0.96013313,0.06686415,0.00000000,0.61298515,0.00000000,0.33568582,0.21700627
-5.30965483,0.91082736,0.06239552,0.00000000,0.58173883,0.00000000,0.32502685,0.20468811
-5.30365183,0.86367968,0.05805318,0.00000000,0.55134551,0.00000000,0.31553716,0.19286793
-5.29764882,0.81896254,0.05387691,0.00000000,0.52196360,0.00000000,0.30732838,0.18161022
-5.29164582,0.77698115,0.04990787,0.00000000,0.49377739,0.00000000,0.30052113,0.17098626
-5.28564282,0.73806600,0.04618793,0.00000000,0.46699256,0.00000000,0.29524127,0.16107257
-5.27963982,0.70256338,0.04275884,0.00000000,0.44183027,0.00000000,0.29161534,0.15194892
-5.27363682,0.67082457,0.03966142,0.00000000,0.41852049,0.00000000,0.28976538,0.14369608
-5.26763382,0.64319416,0.03693479,0.00000000,0.39729477,0.00000000,0.28980346,0.13639339
-5.26163082,0.61999808,0.03461557,0.00000000,0.37837880,0.00000000,0.29182622,0.13011625
-5.25562781,0.60153193,0.03273717,0.00000000,0.36198511,0.00000000,0.29590958,0.12493366
-5.24962481,0.58804990,0.03132904,0.00000000,0.34830615,0.00000000,0.30210398,0.12090591
-5.24362181,0.57975465,0.03041606,0.00000000,0.33750786,0.00000000,0.31043025,0.11808236
-5.23761881,0.57678848,0.03001788,0.00000000,0.32972408,0.00000000,0.32087648,0.11649953
-5.23161581,0.57922601,0.03014830,0.00000000,0.32505174,0.00000000,0.33339573,0.11617942
-5.22561281,0.58706844,0.03081473,0.00000000,0.32354702,0.00000000,0.34790505,0.11712812
-5.21960980,0.60023959,0.03201762,0.00000000,0.32522258,0.00000000,0.36428555,0.11933471
-5.21360680,0.61858384,0.03374998,0.00000000,0.33004577,0.00000000,0.38238368,0.12277062
-5.20760380,0.64186599,0.03599699,0.00000000,0.33793813,0.00000000,0.40201379,0.12738920
-5.20160080,0.66977315,0.03873562,0.00000000,0.34877587,0.00000000,0.42296167,0.13312584
-5.19559780,0.70191871,0.04193453,0.00000000,0.36239178,0.00000000,0.44498930,0.13989846
-5.18959480,0.73784835,0.04555398,0.00000000,0.37857814,0.00000000,0.46784035,0.14760844
-5.18359180,0.77704822,0.04954605,0.00000000,0.39709103,0.00000000,0.49124660,0.15614210
-5.17758879,0.81895510,0.05385508,0.00000000,0.41765575,0.00000000,0.51493483,0.16537264
-5.17158579,0.86296843,0.05841837,0.00000000,0.43997335,0.00000000,0.53863423,0.17516260
-5.16558279,0.90846409,0.06316715,0.00000000,0.46372814,0.00000000,0.56208384,0.18536680
-5.15957979,0.95480951,0.06802789,0.00000000,0.48859610,0.00000000,0.58503996,0.19583564
-5.15357679,1.00137975,0.07292378,0.00000000,0.51425371,0.00000000,0.60728323,0.20641885
-5.14757379,1.04757402,0.07777658,0.00000000,0.54038713,0.00000000,0.62862501,0.21696942
-5.14157079,1.09283207,0.08250849,0.00000000,0.56670127,0.00000000,0.64891287,0.22734758
-5.13556778,1.13664970,0.08704428,0.00000000,0.59292830,0.00000000,0.66803490,0.23742490
-5.12956478,1.17859276,0.09131332,0.00000000,0.61883535,0.00000000,0.68592253,0.24708794
-5.12356178,1.21830881,0.09525164,0.00000000,0.64423076,0.00000000,0.70255177,0.25624165
-5.11755878,1.25553593,0.09880377,0.00000000,0.66896866,0.00000000,0.71794256,0.26481213
-5.11155578,1.29010792,0.10192432,0.00000000,0.69295154,0.00000000,0.73215629,0.27274862
-5.10555278,1.32195560,0.10457926,0.00000000,0.71613053,0.00000000,0.74529136,0.28002465
-5.09954977,1.35110389,0.10674671,0.00000000,0.73850323,0.00000000,0.75747698,0.28663814
-5.09354677,1.37766471,0.10841737,0.00000000,0.76010923,0.00000000,0.76886533,0.29261055
-5.08754377,1.40182582,0.10959438,0.00000000,0.78102338,0.00000000,0.77962242,0.29798496
-5.08154077,1.42383614,0.11029268,0.00000000,0.80134714,0.00000000,0.78991806,0.30282325
-5.07553777,1.44398831,0.11053804,0.00000000,0.82119844,0.00000000,0.79991533,0.30720236
-5.06953477,1.46259917,0.11036551,0.00000000,0.84070062,0.00000000,0.80976023,0.31121006
-5.06353177,1.47998949,0.10981769,0.00000000,0.85997109,0.00000000,0.81957199,0.31494011
-5.05752876,1.49646389,0.10894276,0.00000000,0.87911033,0.00000000,0.82943455,0.31848739
-5.05152576,1.51229220,0.10779230,0.00000000,0.89819197,0.00000000,0.83938995,0.32194304
-5.04552276,1.52769336,0.10641924,0.00000000,0.91725462,0.00000000,0.84943382,0.32538994
-5.03951976,1.54282273,0.10487586,0.00000000,0.93629586,0.00000000,0.85951355,0.32889888
-5.03351676,1.55776379,0.10321198,0.00000000,0.95526893,0.00000000,0.86952914,0.33252538
-5.02751376,1.57252447,0.10147354,0.00000000,0.97408233,0.00000000,0.87933695,0.33630766
-5.02151076,1.58703851,0.09970145,0.00000000,0.99260238,0.00000000,0.88875616,0.34026549
-5.01550775,1.60117171,0.09793091,0.00000000,1.01065863,0.00000000,0.89757752,0.34440034
-5.00950475,1.61473255,0.09619112,0.00000000,1.02805186,0.00000000,0.90557424,0.34869643
-5.00350175,1.62748670,0.09450539,0.00000000,1.04456409,0.00000000,0.91251410,0.35312295
-4.99749875,1.63917425,0.09289164,0.00000000,1.05997021,0.00000000,0.91817243,0.35763700
-4.99149575,1.64952882,0.09136316,0.00000000,1.07405024,0.00000000,0.92234493,0.36218724
-4.98549275,1.65829711,0.08992964,0.00000000,1.08660178,0.00000000,0.92485989,0.36671792
-4.97948974,1.66525793,0.08859826,0.00000000,1.09745171,0.00000000,0.92558887,0.37117315
-4.97348674,1.67023929,0.08737496,0.00000000,1.10646649,0.00000000,0.92445535,0.37550102
-4.96748374,1.67313274,0.08626552,0.00000000,1.11356052,0.00000000,0.92144092,0.37965745
-4.96148074,1.67390406,0.08527657,0.00000000,1.11870200,0.00000000,0.91658845,0.38360941
-4.95547774,1.67259955,0.08441644,0.00000000,1.12191598,0.00000000,0.91000228,0.38733752
-4.94947474,1.66934774,0.08369569,0.00000000,1.12328449,0.00000000,0.90184529,0.39083766
-4.94347174,1.66435645,0.08312734,0.00000000,1.12294365,0.00000000,0.89233307,0.39412167
-4.93746873,1.65790515,0.08272683,0.00000000,1.12107801,0.00000000,0.88172552,0.39721700
-4.93146573,1.65033326,0.08251165,0.00000000,1.11791239,0.00000000,0.87031620,0.40016539
-4.92546273,1.64202496,0.08250061,0.00000000,1.11370161,0.00000000,0.85842019,0.40302051
-4.91945973,1.63339123,0.08271297,0.00000000,1.10871871,0.00000000,0.84636085,0.40584482
-4.91345673,1.62485001,0.08316723,0.00000000,1.10324216,0.00000000,0.83445622,0.40870574
-4.90745373,1.61680553,0.08387984,0.00000000,1.09754275,0.00000000,0.82300574,0.41167123
-4.90145073,1.60962771,0.08486386,0.00000000,1.09187062,0.00000000,0.81227771,0.41480505
-4.89544772,1.60363261,0.08612749,0.00000000,1.08644324,0.00000000,0.80249821,0.41816199
-4.88944472,1.59906472,0.08767283,0.00000000,1.08143460,0.00000000,0.79384172,0.42178318
-4.88344172,1.59608207,0.08949465,0.00000000,1.07696631,0.00000000,0.78642403,0.42569173
-4.87743872,1.59474459,0.09157945,0.00000000,1.07310082,0.00000000,0.78029740,0.42988905
-4.87143572,1.59500639,0.09390476,0.00000000,1.06983711,0.00000000,0.77544831,0.43435185
-4.86543272,1.59671231,0.09643881,0.00000000,1.06710904,0.00000000,0.77179774,0.43903020
-4.85942971,1.59959885,0.09914046,0.00000000,1.06478634,0.00000000,0.76920396,0.44384665
-4.85342671,1.60329962,0.10195965,0.00000000,1.06267840,0.00000000,0.76746764,0.44869662
-4.84742371,1.60735510,0.10483814,0.00000000,1.06054057,0.00000000,0.76633904,0.45344998
-4.84142071,1.61122646,0.10771068,0.00000000,1.05808276,0.00000000,0.76552710,0.45795392
-4.83541771,1.61431299,0.11050653,0.00000000,1.05498021,0.00000000,0.76470991,0.46203711
-4.82941471,1.61597241,0.11315131,0.00000000,1.05088574,0.00000000,0.76354638,0.46551479
-4.82341171,1.61554357,0.11556903,0.00000000,1.04544335,0.00000000,0.76168851,0.46819485
-4.81740870,1.61237041,0.11768439,0.00000000,1.03830237,0.00000000,0.75879396,0.46988461
-4.81140570,1.60582656,0.11942510,0.00000000,1.02913183,0.00000000,0.75453843,0.47039794
-4.80540270,1.59533930,0.12072421,0.00000000,1.01763432,0.00000000,0.74862738,0.46956247
-4.79939970,1.58041220,0.12152240,0.00000000,1.00355885,0.00000000,0.74080670,0.46722669
-4.79339670,1.56064530,0.12176994,0.00000000,0.98671222,0.00000000,0.73087205,0.46326635
-4.78739370,1.53575197,0.12142849,0.00000000,0.96696823,0.00000000,0.71867626,0.45759017
-4.78139070,1.50557191,0.12047247,0.00000000,0.94427458,0.00000000,0.70413485,0.45014425
-4.77538769,1.47007940,0.11888999,0.00000000,0.91865691,0.00000000,0.68722918,0.44091533
-4.76938469,1.42938663,0.11668334,0.00000000,0.89021991,0.00000000,0.66800724,0.42993235
-4.76338169,1.38374188,0.11386896,0.00000000,0.85914540,0.00000000,0.64658210,0.41726650
-4.75737869,1.33352257,0.11047691,0.00000000,0.82568745,0.00000000,0.62312792,0.40302965
-4.75137569,1.27922349,0.10654988,0.00000000,0.79016470,0.00000000,0.59787391,0.38737114
-4.74537269,1.22144073,0.10214175,0.00000000,0.75295031,0.00000000,0.57109626,0.37047326
-4.73936968,1.16085204,0.09731582,0.00000000,0.71445981,0.00000000,0.54310860,0.35254543
-4.73336668,1.09819446,0.09214274,0.00000000,0.67513753,0.00000000,0.51425121,0.33381748
-4.72736368,1.03424021,0.08669828,0.00000000,0.63544220,0.00000000,0.48487964,0.31453227
-4.72136068,0.96977194,0.08106095,0.00000000,0.59583221,0.00000000,0.45535296,0.29493804
-4.71535768,0.90555828,0.07530971,0.00000000,0.55675125,0.00000000,0.42602238,0.27528079
-4.70935468,0.84233089,0.06952177,0.00000000,0.51861500,0.00000000,0.39722053,0.25579701
-4.70335168,0.78076375,0.06377050,0.00000000,0.48179922,0.00000000,0.36925185,0.23670703
-4.69734867,0.72145555,0.05812375,0.00000000,0.44662988,0.00000000,0.34238454,0.21820941
-4.69134567,0.66491579,0.05264232,0.00000000,0.41337548,0.00000000,0.31684416,0.20047627
-4.68534267,0.61155487,0.04737891,0.00000000,0.38224198,0.00000000,0.29280923,0.18365000
-4.67933967,0.56167855,0.04237737,0.00000000,0.35337027,0.00000000,0.27040880,0.16784118
-4.67333667,0.51548658,0.03767234,0.00000000,0.32683627,0.00000000,0.24972202,0.15312789
-4.66733367,0.47307533,0.03328923,0.00000000,0.30265339,0.00000000,0.23077966,0.13955618
-4.66133067,0.43444410,0.02924448,0.00000000,0.28077724,0.00000000,0.21356724,0.12714171
-4.65532766,0.39950448,0.02554615,0.00000000,0.26111212,0.00000000,0.19802975,0.11587241
-4.64932466,0.36809221,0.02219469,0.00000000,0.24351897,0.00000000,0.18407738,0.10571179
-4.64332166,0.33998072,0.01918387,0.00000000,0.22782433,0.00000000,0.17159219,0.09660296
-4.63731866,0.31489578,0.01650181,0.00000000,0.21382984,0.00000000,0.16043519,0.08847285
-4.63131566,0.29253043,0.01413208,0.00000000,0.20132182,0.00000000,0.15045361,0.08123670
-4.62531266,0.27255957,0.01205480,0.00000000,0.19008056,0.00000000,0.14148789,0.07480238
-4.61930965,0.25465367,0.01024770,0.00000000,0.17988893,0.00000000,0.13337835,0.06907450
-4.61330665,0.23849103,0.00868704,0.00000000,0.17053998,0.00000000,0.12597098,0.06395817
-4.60730365,0.22376828,0.00734856,0.00000000,0.16184338,0.00000000,0.11912249,0.05936216
-4.60130065,0.21020891,0.00620822,0.00000000,0.15363040,0.00000000,0.11270423,0.05520160
-4.59529765,0.19756957,0.00524279,0.00000000,0.14575759,0.00000000,0.10660516,0.05140001
-4.58929465,0.18564433,0.00443043,0.00000000,0.13810885,0.00000000,0.10073357,0.04789068
-4.58329165,0.17426680,0.00375104,0.00000000,0.13059630,0.00000000,0.09501794,0.04461756
-4.57728864,0.16331042,0.00318655,0.00000000,0.12315979,0.00000000,0.08940673,0.04153548
-4.57128564,0.15268714,0.00272114,0.00000000,0.11576541,0.00000000,0.08386741,0.03861002
-4.56528264,0.14234479,0.00234130,0.00000000,0.10840308,0.00000000,0.07838478,0.03581690
-4.55927964,0.13226346,0.00203592,0.00000000,0.10108362,0.00000000,0.07295884,0.03314114
-4.55327664,0.12245126,0.00179630,0.00000000,0.09383529,0.00000000,0.06760228,0.03057599
-4.54727364,0.11293974,0.00161612,0.00000000,0.08670025,0.00000000,0.06233786,0.02812177
-4.54127064,0.10377934,0.00149142,0.00000000,0.07973107,0.00000000,0.05719574,0.02578465
-4.53526763,0.09503507,0.00142058,0.00000000,0.07298736,0.00000000,0.05221097,0.02357552
-4.52926463,0.08678263,0.00140430,0.00000000,0.06653286,0.00000000,0.04742125,0.02150894
-4.52326163,0.07910523,0.00144558,0.00000000,0.06043296,0.00000000,0.04286495,0.01960227
-4.51725863,0.07209098,0.00154977,0.00000000,0.05475279,0.00000000,0.03857962,0.01787487
-4.51125563,0.06583115,0.00172456,0.00000000,0.04955582,0.00000000,0.03460081,0.01634766
-4.50525263,0.06041911,0.00198002,0.00000000,0.04490307,0.00000000,0.03096145,0.01504269
-4.49924962,0.05594988,0.00232866,0.00000000,0.04085280,0.00000000,0.02769148,0.01398297
-4.49324662,0.05252029,0.00278541,0.00000000,0.03746063,0.00000000,0.02481801,0.01319237
-4.48724362,0.05022942,0.00336763,0.00000000,0.03478006,0.00000000,0.02236564,0.01269571
-4.48124062,0.04917939,0.00409503,0.00000000,0.03286309,0.00000000,0.02035712,0.01251876
-4.47523762,0.04947605,0.00498959,0.00000000,0.03176109,0.00000000,0.01881417,0.01268835
-4.46923462,0.05122956,0.00607532,0.00000000,0.03152555,0.00000000,0.01775835,0.01323236
-4.46323162,0.05455465,0.00737798,0.00000000,0.03220873,0.00000000,0.01721194,0.01417970
-4.45722861,0.05957029,0.00892466,0.00000000,0.03386407,0.00000000,0.01719883,0.01556004
-4.45122561,0.06639878,0.01074325,0.00000000,0.03654625,0.00000000,0.01774523,0.01740346
-4.44522261,0.07516408,0.01286179,0.00000000,0.04031084,0.00000000,0.01888014,0.01973988
-4.43921961,0.08598933,0.01530770,0.00000000,0.04521353,0.00000000,0.02063567,0.02259831
-4.43321661,0.09899350,0.01810685,0.00000000,0.05130882,0.00000000,0.02304704,0.02600585
-4.42721361,0.11428738,0.02128259,0.00000000,0.05864833,0.00000000,0.02615223,0.02998657
-4.42121061,0.13196879,0.02485469,0.00000000,0.06727859,0.00000000,0.02999136,0.03456024
-4.41520760,0.15211729,0.02883824,0.00000000,0.07723853,0.00000000,0.03460568,0.03974092
-4.40920460,0.17478857,0.03324256,0.00000000,0.08855666,0.00000000,0.04003632,0.04553556
-4.40320160,0.20000871,0.03807014,0.00000000,0.10124815,0.00000000,0.04632265,0.05194263
-4.39719860,0.22776866,0.04331578,0.00000000,0.11531178,0.00000000,0.05350044,0.05895081
-4.39119560,0.25801914,0.04896576,0.00000000,0.13072714,0.00000000,0.06159986,0.06653795
-4.38519260,0.29066636,0.05499739,0.00000000,0.14745202,0.00000000,0.07064328,0.07467023
-4.37918959,0.32556876,0.06137869,0.00000000,0.16542028,0.00000000,0.08064309,0.08330173
-4.37318659,0.36253516,0.06806850,0.00000000,0.18454033,0.00000000,0.09159955,0.09237437
-4.36718359,0.40132445,0.07501685,0.00000000,0.20469426,0.00000000,0.10349879,0.10181835
-4.36118059,0.44164701,0.08216577,0.00000000,0.22573791,0.00000000,0.11631116,0.11155305
-4.35517759,0.48316809,0.08945042,0.00000000,0.24750179,0.00000000,0.12998987,0.12148843
-4.34917459,0.52551305,0.09680059,0.00000000,0.26979302,0.00000000,0.14447016,0.13152700
-4.34317159,0.56827443,0.10414250,0.00000000,0.29239826,0.00000000,0.15966911,0.14156608
-4.33716858,0.61102076,0.11140084,0.00000000,0.31508754,0.00000000,0.17548606,0.15150058
-4.33116558,0.65330684,0.11850105,0.00000000,0.33761909,0.00000000,0.19180374,0.16122594
-4.32516258,0.69468512,0.12537159,0.00000000,0.35974479,0.00000000,0.20849020,0.17064132
-4.31915958,0.73471788,0.13194631,0.00000000,0.38121631,0.00000000,0.22540147,0.17965276
-4.31315658,0.77298971,0.13816664,0.00000000,0.40179166,0.00000000,0.24238482,0.18817625
-4.30715358,0.80911972,0.14398357,0.00000000,0.42124184,0.00000000,0.25928276,0.19614052
