energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.86193097,1.13125862,0.04063265,0.00088375,0.74529609,0.00000000,0.54530063,0.41381559
-5.85592796,1.17200184,0.04262280,0.00093624,0.76798456,0.00000000,0.55251121,0.43253498
-5.84992496,1.22026409,0.04526304,0.00099116,0.79572106,0.00000000,0.56338437,0.45362783
-5.84392196,1.27536463,0.04854790,0.00104782,0.82805345,0.00000000,0.57759144,0.47682232
-5.83791896,1.33650902,0.05245961,0.00110552,0.86445490,0.00000000,0.59475864,0.50180836
-5.83191596,1.40281093,0.05696758,0.00116353,0.90433913,0.00000000,0.61448025,0.52824593
-5.82591296,1.47331429,0.06202822,0.00122113,0.94707577,0.00000000,0.63633130,0.55577363
-5.81990995,1.54701449,0.06758495,0.00127762,0.99200511,0.00000000,0.65987926,0.58401692
-5.81390695,1.62287821,0.07356846,0.00133236,1.03845165,0.00000000,0.68469407,0.61259583
-5.80790395,1.69986098,0.07989738,0.00138477,1.08573629,0.00000000,0.71035637,0.64113194
-5.80190095,1.77692246,0.08647920,0.00143433,1.13318656,0.00000000,0.73646348,0.66925425
-5.79589795,1.85303887,0.09321170,0.00148059,1.18014498,0.00000000,0.76263335,0.69660414
-5.78989495,1.92721301,0.09998469,0.00152319,1.22597550,0.00000000,0.78850627,0.72283910
-5.78389195,1.99848185,0.10668210,0.00156184,1.27006818,0.00000000,0.81374481,0.74763552
-5.77788894,2.06592227,0.11318450,0.00159629,1.31184237,0.00000000,0.83803219,0.77069057
-5.77188594,2.12865541,0.11937180,0.00162638,1.35074884,0.00000000,0.86106971,0.79172329
-5.76588294,2.18585031,0.12512619,0.00165197,1.38627115,0.00000000,0.88257352,0.81047531
-5.75987994,2.23672744,0.13033517,0.00167297,1.41792691,0.00000000,0.90227149,0.82671123
-5.75387694,2.28056274,0.13489461,0.00168928,1.44526918,0.00000000,0.91990059,0.84021900
-5.74787394,2.31669260,0.13871160,0.00170083,1.46788841,0.00000000,0.93520524,0.85081059
-5.74187094,2.34452021,0.14170714,0.00170755,1.48541540,0.00000000,0.94793709,0.85832290
-5.73586793,2.36352331,0.14381843,0.00170936,1.49752512,0.00000000,0.95785629,0.86261930
-5.72986493,2.37326345,0.14500074,0.00170618,1.50394172,0.00000000,0.96473464,0.86359154
-5.72386193,2.37339630,0.14522868,0.00169790,1.50444439,0.00000000,0.96836021,0.86116227
-5.71785893,2.36368274,0.14449693,0.00168445,1.49887399,0.00000000,0.96854359,0.85528781
-5.71185593,2.34399997,0.14282034,0.00166574,1.48713999,0.00000000,0.96512515,0.84596124
-5.70585293,2.31435194,0.14023340,0.00164172,1.46922726,0.00000000,0.95798299,0.83321529
-5.69984992,2.27487842,0.13678908,0.00161235,1.44520227,0.00000000,0.94704111,0.81712505
-5.69384692,2.22586169,0.13255720,0.00157767,1.41521810,0.00000000,0.93227705,0.79781004
-5.68784392,2.16773038,0.12762225,0.00153777,1.37951781,0.00000000,0.91372872,0.77543547
-5.68184092,2.10105964,0.12208092,0.00149279,1.33843577,0.00000000,0.89149956,0.75021246
-5.67583792,2.02656749,0.11603940,0.00144300,1.29239654,0.00000000,0.86576197,0.72239697
-5.66983492,1.94510684,0.10961046,0.00138871,1.24191117,0.00000000,0.83675840,0.69228747
-5.66383192,1.85765358,0.10291060,0.00133035,1.18757092,0.00000000,0.80480009,0.66022126
-5.65782891,1.76529066,0.09605733,0.00126844,1.13003841,0.00000000,0.77026331,0.62656950
-5.65182591,1.66918892,0.08916657,0.00120357,1.07003653,0.00000000,0.73358335,0.59173107
-5.64582291,1.57058529,0.08235043,0.00113640,1.00833547,0.00000000,0.69524631,0.55612551
-5.63981991,1.47075899,0.07571528,0.00106766,0.94573829,0.00000000,0.65577917,0.52018533
-5.63381691,1.37100690,0.06936021,0.00099812,0.88306569,0.00000000,0.61573856,0.48434787
-5.62781391,1.27261882,0.06337592,0.00092858,0.82114044,0.00000000,0.57569867,0.44904709
-5.62181091,1.17685351,0.05784395,0.00085983,0.76077208,0.00000000,0.53623875,0.41470558
-5.61580790,1.08491631,0.05283625,0.00079268,0.70274231,0.00000000,0.49793076,0.38172707
-5.60980490,0.99793892,0.04841509,0.00072786,0.64779164,0.00000000,0.46132764,0.35048965
-5.60380190,0.91696188,0.04463312,0.00066611,0.59660748,0.00000000,0.42695231,0.32133980
-5.59779890,0.84291985,0.04153365,0.00060807,0.54981391,0.00000000,0.39528802,0.29458749
-5.59179590,0.77662992,0.03915093,0.00055431,0.50796328,0.00000000,0.36676992,0.27050224
-5.58579290,0.71878281,0.03751051,0.00050534,0.47152954,0.00000000,0.34177809,0.24931023
-5.57978989,0.66993666,0.03662945,0.00046156,0.44090329,0.00000000,0.32063204,0.23119233
-5.57378689,0.63051322,0.03651652,0.00042327,0.41638821,0.00000000,0.30358657,0.21628299
-5.56778389,0.60079597,0.03717216,0.00039071,0.39819888,0.00000000,0.29082880,0.20466981
-5.56178089,0.58092979,0.03858836,0.00036400,0.38645962,0.00000000,0.28247645,0.19639376
-5.55577789,0.57092192,0.04074837,0.00034317,0.38120416,0.00000000,0.27857702,0.19144983
-5.54977489,0.57064385,0.04362632,0.00032816,0.38237605,0.00000000,0.27910783,0.18978802
-5.54377189,0.57983410,0.04718674,0.00031886,0.38982973,0.00000000,0.28397686,0.19131473
-5.53776888,0.59810178,0.05138417,0.00031503,0.40333211,0.00000000,0.29302426,0.19589434
-5.53176588,0.62493100,0.05616276,0.00031642,0.42256496,0.00000000,0.30602462,0.20335112
-5.52576288,0.65968638,0.06145613,0.00032267,0.44712796,0.00000000,0.32268989,0.21347148
-5.51975988,0.70161998,0.06718746,0.00033338,0.47654280,0.00000000,0.34267320,0.22600660
-5.51375688,0.74987974,0.07326984,0.00034812,0.51025845,0.00000000,0.36557351,0.24067563
-5.50775388,0.80352003,0.07960716,0.00036638,0.54765782,0.00000000,0.39094124,0.25716936
-5.50175088,0.86151434,0.08609525,0.00038766,0.58806590,0.00000000,0.41828497,0.27515467
-5.49574787,0.92277039,0.09262364,0.00041140,0.63075965,0.00000000,0.44707918,0.29427961
-5.48974487,0.98614768,0.09907766,0.00043703,0.67497956,0.00000000,0.47677305,0.31417924
-5.48374187,1.05047733,0.10534093,0.00046399,0.71994275,0.00000000,0.50680032,0.33448210
-5.47773887,1.11458393,0.11129824,0.00049170,0.76485763,0.00000000,0.53658983,0.35481730
-5.47173587,1.17730897,0.11683859,0.00051961,0.80893952,0.00000000,0.56557682,0.37482196
-5.46573287,1.23753505,0.12185835,0.00054718,0.85142705,0.00000000,0.59321447,0.39414893
-5.45972986,1.29421034,0.12626443,0.00057389,0.89159875,0.00000000,0.61898550,0.41247436
-5.45372686,1.34637218,0.12997719,0.00059927,0.92878917,0.00000000,0.64241332,0.42950501
-5.44772386,1.39316901,0.13293308,0.00062292,0.96240399,0.00000000,0.66307248,0.44498486
-5.44172086,1.43387974,0.13508681,0.00064446,0.99193357,0.00000000,0.68059802,0.45870087
-5.43571786,1.46792966,0.13641290,0.00066360,1.01696418,0.00000000,0.69469322,0.47048738
-5.42971486,1.49490210,0.13690665,0.00068009,1.03718661,0.00000000,0.70513574,0.48022925
-5.42371186,1.51454554,0.13658429,0.00069379,1.05240160,0.00000000,0.71178161,0.48786325
-5.41770885,1.52677545,0.13548246,0.00070461,1.06252202,0.00000000,0.71456719,0.49337783
-5.41170585,1.53167117,0.13365691,0.00071251,1.06757148,0.00000000,0.71350891,0.49681112
-5.40570285,1.52946763,0.13118062,0.00071756,1.06767968,0.00000000,0.70870092,0.49824735
-5.39969985,1.52054255,0.12814125,0.00071988,1.06307451,0.00000000,0.70031067,0.49781168
-5.39369685,1.50539959,0.12463829,0.00071961,1.05407143,0.00000000,0.68857283,0.49566390
-5.38769385,1.48464831,0.12077980,0.00071700,1.04106060,0.00000000,0.67378171,0.49199109
-5.38169085,1.45898192,0.11667911,0.00071230,1.02449232,0.00000000,0.65628253,0.48699968
-5.37568784,1.42915382,0.11245151,0.00070580,1.00486160,0.00000000,0.63646202,0.48090739
-5.36968484,1.39595396,0.10821121,0.00069781,0.98269230,0.00000000,0.61473859,0.47393516
-5.36368184,1.36018617,0.10406854,0.00068866,0.95852193,0.00000000,0.59155261,0.46629982
-5.35767884,1.32264726,0.10012768,0.00067869,0.93288727,0.00000000,0.56735695,0.45820748
-5.35167584,1.28410878,0.09648492,0.00066821,0.90631184,0.00000000,0.54260821,0.44984814
-5.34567284,1.24530196,0.09322742,0.00065755,0.87929522,0.00000000,0.51775881,0.44139170
-5.33966983,1.20690629,0.09043264,0.00064702,0.85230481,0.00000000,0.49325009,0.43298532
-5.33366683,1.16954173,0.08816824,0.00063691,0.82576998,0.00000000,0.46950642,0.42475246
-5.32766383,1.13376461,0.08649244,0.00062748,0.80007866,0.00000000,0.44693043,0.41679324
-5.32166083,1.10006679,0.08545475,0.00061901,0.77557614,0.00000000,0.42589918,0.40918610
-5.31565783,1.06887747,0.08509692,0.00061173,0.75256577,0.00000000,0.40676110,0.40199062
-5.30965483,1.04056711,0.08545392,0.00060586,0.73131116,0.00000000,0.38983359,0.39525095
-5.30365183,1.01545257,0.08655495,0.00060161,0.71203927,0.00000000,0.37540102,0.38899984
-5.29764882,0.99380262,0.08842409,0.00059919,0.69494400,0.00000000,0.36371285,0.38326262
-5.29164582,0.97584306,0.09108077,0.00059877,0.68018958,0.00000000,0.35498173,0.37806096
-5.28564282,0.96176069,0.09453972,0.00060052,0.66791341,0.00000000,0.34938134,0.37341611
-5.27963982,0.95170557,0.09881050,0.00060459,0.65822781,0.00000000,0.34704389,0.36935122
-5.27363682,0.94579108,0.10389649,0.00061112,0.65122056,0.00000000,0.34805727,0.36589271
-5.26763382,0.94409187,0.10979352,0.00062021,0.64695390,0.00000000,0.35246175,0.36307047
-5.26163082,0.94663942,0.11648800,0.00063192,0.64546221,0.00000000,0.36024651,0.36091692
-5.25562781,0.95341589,0.12395496,0.00064629,0.64674843,0.00000000,0.37134614,0.35946513
-5.24962481,0.96434658,0.13215582,0.00066330,0.65077950,0.00000000,0.38563738,0.35874593
-5.24362181,0.97929188,0.14103640,0.00068287,0.65748148,0.00000000,0.40293648,0.35878454
-5.23761881,0.99803945,0.15052513,0.00070487,0.66673467,0.00000000,0.42299757,0.35959678
-5.23161581,1.02029776,0.16053173,0.00072907,0.67836949,0.00000000,0.44551235,0.36118543
-5.22561281,1.04569169,0.17094663,0.00075519,0.69216360,0.00000000,0.47011161,0.36353683
-5.21960980,1.07376119,0.18164110,0.00078288,0.70784085,0.00000000,0.49636863,0.36661828
-5.21360680,1.10396362,0.19246838,0.00081169,0.72507254,0.00000000,0.52380498,0.37037635
-5.20760380,1.13568018,0.20326577,0.00084114,0.74348117,0.00000000,0.55189855,0.37473639
-5.20160080,1.16822667,0.21385768,0.00087067,0.76264696,0.00000000,0.58009382,0.37960325
-5.19559780,1.20086834,0.22405960,0.00089968,0.78211687,0.00000000,0.60781435,0.38486335
-5.18959480,1.23283846,0.23368291,0.00092755,0.80141605,0.00000000,0.63447683,0.39038792
-5.18359180,1.26335987,0.24254023,0.00095363,0.82006113,0.00000000,0.65950648,0.39603726
-5.17758879,1.29166840,0.25045115,0.00097732,0.83757471,0.00000000,0.68235303,0.40166571
-5.17158579,1.31703716,0.25724812,0.00099800,0.85350046,0.00000000,0.70250666,0.40712709
-5.16558279,1.33880026,0.26278207,0.00101515,0.86741779,0.00000000,0.71951320,0.41228015
-5.15957979,1.35637471,0.26692762,0.00102830,0.87895551,0.00000000,0.73298773,0.41699374
-5.15357679,1.36927921,0.26958749,0.00103706,0.88780344,0.00000000,0.74262605,0.42115124
-5.14757379,1.37714893,0.27069602,0.00104115,0.89372158,0.00000000,0.74821337,0.42465413
-5.14157079,1.37974520,0.27022137,0.00104041,0.89654603,0.00000000,0.74962975,0.42742424
-5.13556778,1.37695976,0.26816663,0.00103477,0.89619159,0.00000000,0.74685205,0.42940483
-5.12956478,1.36881333,0.26456939,0.00102429,0.89265077,0.00000000,0.73995227,0.43056014
-5.12356178,1.35544868,0.25950015,0.00100913,0.88598935,0.00000000,0.72909237,0.43087384
-5.11755878,1.33711866,0.25305939,0.00098956,0.87633894,0.00000000,0.71451590,0.43034622
-5.11155578,1.31417002,0.24537367,0.00096594,0.86388692,0.00000000,0.69653689,0.42899065
-5.10555278,1.28702414,0.23659081,0.00093867,0.84886446,0.00000000,0.67552652,0.42682940
-5.09954977,1.25615570,0.22687449,0.00090825,0.83153358,0.00000000,0.65189839,0.42388936
-5.09354677,1.22207073,0.21639853,0.00087517,0.81217373,0.00000000,0.62609304,0.42019788
-5.08754377,1.18528529,0.20534114,0.00083997,0.79106900,0.00000000,0.59856260,0.41577915
-5.08154077,1.14630580,0.19387933,0.00080317,0.76849655,0.00000000,0.56975607,0.41065137
-5.07553777,1.10561220,0.18218389,0.00076526,0.74471683,0.00000000,0.54010614,0.40482492
-5.06953477,1.06364453,0.17041491,0.00072672,0.71996616,0.00000000,0.51001783,0.39830166
-5.06353177,1.02079348,0.15871818,0.00068798,0.69445177,0.00000000,0.47985943,0.39107548
-5.05752876,0.97739504,0.14722252,0.00064940,0.66834957,0.00000000,0.44995600,0.38313387
-5.05152576,0.93372927,0.13603796,0.00061132,0.64180436,0.00000000,0.42058532,0.37446052
-5.04552276,0.89002257,0.12525495,0.00057399,0.61493226,0.00000000,0.39197641,0.36503864
-5.03951976,0.84645318,0.11494439,0.00053763,0.58782505,0.00000000,0.36431027,0.35485479
-5.03351676,0.80315899,0.10515836,0.00050238,0.56055576,0.00000000,0.33772252,0.34390283
-5.02751376,0.76024683,0.09593159,0.00046836,0.53318507,0.00000000,0.31230760,0.33218778
-5.02151076,0.71780262,0.08728336,0.00043564,0.50576788,0.00000000,0.28812407,0.31972923
-5.01550775,0.67590128,0.07921966,0.00040427,0.47835970,0.00000000,0.26520062,0.30656408
-5.00950475,0.63461600,0.07173566,0.00037427,0.45102216,0.00000000,0.24354221,0.29274843
-5.00350175,0.59402614,0.06481807,0.00034564,0.42382754,0.00000000,0.22313625,0.27835852
-4.99749875,0.55422340,0.05844755,0.00031837,0.39686202,0.00000000,0.20395821,0.26349063
-4.99149575,0.51531616,0.05260081,0.00029247,0.37022745,0.00000000,0.18597668,0.24826002
-4.98549275,0.47743181,0.04725262,0.00026792,0.34404183,0.00000000,0.16915758,0.23279902
-4.97948974,0.44071730,0.04237740,0.00024473,0.31843854,0.00000000,0.15346755,0.21725443
-4.97348674,0.40533816,0.03795061,0.00022291,0.29356453,0.00000000,0.13887643,0.20178434
-4.96748374,0.37147627,0.03394978,0.00020248,0.26957777,0.00000000,0.12535895,0.18655483
-4.96148074,0.33932683,0.03035529,0.00018345,0.24664421,0.00000000,0.11289580,0.17173652
-4.95547774,0.30909497,0.02715098,0.00016588,0.22493464,0.00000000,0.10147400,0.15750129
-4.94947474,0.28099231,0.02432440,0.00014980,0.20462168,0.00000000,0.09108697,0.14401947
-4.94347174,0.25523378,0.02186707,0.00013527,0.18587700,0.00000000,0.08173426,0.13145741
-4.93746873,0.23203505,0.01977452,0.00012234,0.16886924,0.00000000,0.07342110,0.11997572
-4.93146573,0.21161055,0.01804624,0.00011109,0.15376231,0.00000000,0.06615794,0.10972806
-4.92546273,0.19417220,0.01668558,0.00010159,0.14071447,0.00000000,0.05995997,0.10086057
-4.91945973,0.17992877,0.01569961,0.00009392,0.12987781,0.00000000,0.05484665,0.09351172
-4.91345673,0.16908558,0.01509890,0.00008815,0.12139820,0.00000000,0.05084140,0.08781260
-4.90745373,0.16184445,0.01489722,0.00008439,0.11541537,0.00000000,0.04797116,0.08388732
-4.90145073,0.15840351,0.01511125,0.00008274,0.11206302,0.00000000,0.04626605,0.08185346
-4.89544772,0.15895650,0.01576014,0.00008328,0.11146861,0.00000000,0.04575894,0.08182230
-4.88944472,0.16369134,0.01686502,0.00008613,0.11375272,0.00000000,0.04648486,0.08389862
-4.88344172,0.17278768,0.01844837,0.00009139,0.11902762,0.00000000,0.04848021,0.08818005
-4.87743872,0.18641312,0.02053332,0.00009918,0.12739502,0.00000000,0.05178173,0.09475559
-4.87143572,0.20471808,0.02314278,0.00010959,0.13894283,0.00000000,0.05642522,0.10370344
-4.86543272,0.22782925,0.02629849,0.00012274,0.15374097,0.00000000,0.06244393,0.11508807
-4.85942971,0.25584169,0.03002002,0.00013870,0.17183625,0.00000000,0.06986668,0.12895644
-4.85342671,0.28880987,0.03432357,0.00015756,0.19324637,0.00000000,0.07871576,0.14533366
-4.84742371,0.32673788,0.03922091,0.00017935,0.21795355,0.00000000,0.08900460,0.16421812
-4.84142071,0.36956934,0.04471819,0.00020411,0.24589779,0.00000000,0.10073540,0.18557642
-4.83541771,0.41717750,0.05081491,0.00023181,0.27697031,0.00000000,0.11389675,0.20933829
-4.82941471,0.46935607,0.05750288,0.00026240,0.31100752,0.00000000,0.12846139,0.23539186
-4.82341171,0.52581149,0.06476549,0.00029577,0.34778598,0.00000000,0.14438416,0.26357960
-4.81740870,0.58615717,0.07257709,0.00033177,0.38701877,0.00000000,0.16160035,0.29369529
-4.81140570,0.64991027,0.08090261,0.00037016,0.42835363,0.00000000,0.18002451,0.32548222
-4.80540270,0.71649159,0.08969756,0.00041067,0.47137330,0.00000000,0.19954977,0.35863307
-4.79939970,0.78522875,0.09890818,0.00045296,0.51559818,0.00000000,0.22004775,0.39279155
-4.79339670,0.85536314,0.10847202,0.00049662,0.56049162,0.00000000,0.24136916,0.42755592
-4.78739370,0.92606045,0.11831874,0.00054120,0.60546776,0.00000000,0.26334494,0.46248458
-4.78139070,0.99642480,0.12837118,0.00058619,0.64990181,0.00000000,0.28578809,0.49710354
-4.77538769,1.06551612,0.13854668,0.00063104,0.69314265,0.00000000,0.30849599,0.53091571
-4.76938469,1.13237026,0.14875859,0.00067517,0.73452722,0.00000000,0.33125326,0.56341171
-4.76338169,1.19602128,0.15891783,0.00071799,0.77339648,0.00000000,0.35383493,0.59408194
-4.75737869,1.25552502,0.16893469,0.00075890,0.80911200,0.00000000,0.37600995,0.62242937
-4.75137569,1.30998319,0.17872046,0.00079733,0.84107291,0.00000000,0.39754485,0.64798273
-4.74537269,1.35856706,0.18818921,0.00083272,0.86873237,0.00000000,0.41820755,0.67030949
-4.73936968,1.40053979,0.19725944,0.00086459,0.89161281,0.00000000,0.43777107,0.68902812
-4.73336668,1.43527659,0.20585562,0.00089251,0.90931952,0.00000000,0.45601724,0.70381926
-4.72736368,1.46228190,0.21390967,0.00091614,0.92155186,0.00000000,0.47274027,0.71443508
-4.72136068,1.48120294,0.22136230,0.00093526,0.92811164,0.00000000,0.48775012,0.72070677
-4.71535768,1.49183916,0.22816421,0.00094974,0.92890848,0.00000000,0.50087573,0.72254952
-4.70935468,1.49414721,0.23427718,0.00095957,0.92396173,0.00000000,0.51196793,0.71996508
-4.70335168,1.48824140,0.23967501,0.00096489,0.91339905,0.00000000,0.52090219,0.71304156
-4.69734867,1.47438959,0.24434432,0.00096595,0.89745173,0.00000000,0.52758112,0.70195067
-4.69134567,1.45300480,0.24828519,0.00096313,0.87644693,0.00000000,0.53193666,0.68694240
-4.68534267,1.42463292,0.25151165,0.00095694,0.85079724,0.00000000,0.53393195,0.66833748
-4.67933967,1.38993708,0.25405192,0.00094799,0.82098805,0.00000000,0.53356284,0.64651779
-4.67333667,1.34967922,0.25594848,0.00093696,0.78756323,0.00000000,0.53085906,0.62191534
-4.66733367,1.30469968,0.25725783,0.00092463,0.75110972,0.00000000,0.52588479,0.59500001
-4.66133067,1.25589549,0.25804996,0.00091182,0.71224161,0.00000000,0.51873878,0.56626675
-4.65532766,1.20419809,0.25840750,0.00089937,0.67158445,0.00000000,0.50955384,0.53622255
-4.64932466,1.15055136,0.25842451,0.00088811,0.62976010,0.00000000,0.49849562,0.50537376
-4.64332166,1.09589044,0.25820502,0.00087885,0.58737282,0.00000000,0.48576081,0.47421413
-4.63731866,1.04112224,0.25786112,0.00087234,0.54499690,0.00000000,0.47157455,0.44321405
-4.63131566,0.98710790,0.25751096,0.00086924,0.50316627,0.00000000,0.45618727,0.41281112
-4.62531266,0.93464795,0.25727643,0.00087012,0.46236614,0.00000000,0.43987090,0.38340253
-4.61930965,0.88447018,0.25728083,0.00087541,0.42302696,0.00000000,0.42291454,0.35533921
-4.61330665,0.83722081,0.25764653,0.00088541,0.38552062,0.00000000,0.40561992,0.32892199
-4.60730365,0.79345871,0.25849274,0.00090027,0.35015884,0.00000000,0.38829644,0.30439963
-4.60130065,0.75365292,0.25993352,0.00092000,0.31719369,0.00000000,0.37125630,0.28196874
-4.59529765,0.71818315,0.26207610,0.00094444,0.28681980,0.00000000,0.35480961,0.26177544
-4.58929465,0.68734307,0.26501961,0.00097332,0.25917829,0.00000000,0.33925979,0.24391839
-4.58329165,0.66134599,0.26885413,0.00100622,0.23436182,0.00000000,0.32489932,0.22845322
-4.57728864,0.64033252,0.27366025,0.00104261,0.21242063,0.00000000,0.31200581,0.21539774
-4.57128564,0.62437951,0.27950889,0.00108190,0.19336909,0.00000000,0.30083862,0.20473785
-4.56528264,0.61350986,0.28646138,0.00112341,0.17719252,0.00000000,0.29163592,0.19643372
-4.55927964,0.60770242,0.29456965,0.00116644,0.16385384,0.00000000,0.28461210,0.19042589
-4.55327664,0.60690145,0.30387640,0.00121029,0.15329989,0.00000000,0.27995566,0.18664108
-4.54727364,0.61102503,0.31441511,0.00125426,0.14546710,0.00000000,0.27782719,0.18499731
-4.54127064,0.61997194,0.32620959,0.00129772,0.14028622,0.00000000,0.27835763,0.18540828
-4.53526763,0.63362656,0.33927322,0.00134007,0.13768616,0.00000000,0.28164664,0.18778669
-4.52926463,0.65186170,0.35360754,0.00138082,0.13759663,0.00000000,0.28776086,0.19204646
-4.52326163,0.67453907,0.36920041,0.00141954,0.13994971,0.00000000,0.29673238,0.19810389
-4.51725863,0.70150776,0.38602360,0.00145592,0.14468030,0.00000000,0.30855706,0.20587765
-4.51125563,0.73260075,0.40403011,0.00148973,0.15172553,0.00000000,0.32319321,0.21528787
-4.50525263,0.76763007,0.42315136,0.00152082,0.16102338,0.00000000,0.34056035,0.22625441
-4.49924962,0.80638120,0.44329448,0.00154914,0.17251053,0.00000000,0.36053862,0.23869461
-4.49324662,0.84860733,0.46434018,0.00157468,0.18611981,0.00000000,0.38296876,0.25252069
-4.48724362,0.89402428,0.48614130,0.00159749,0.20177753,0.00000000,0.40765310,0.26763723
-4.48124062,0.94230697,0.50852257,0.00161766,0.21940077,0.00000000,0.43435764,0.28393891
-4.47523762,0.99308781,0.53128172,0.00163528,0.23889509,0.00000000,0.46281548,0.30130886
-4.46923462,1.04595803,0.55419228,0.00165047,0.26015290,0.00000000,0.49273167,0.31961784
-4.46323162,1.10047192,0.57700802,0.00166332,0.28305248,0.00000000,0.52378956,0.33872445
-4.45722861,1.15615445,0.59946910,0.00167392,0.30745820,0.00000000,0.55565848,0.35847648
-4.45122561,1.21251205,0.62130983,0.00168235,0.33322162,0.00000000,0.58800271,0.37871345
-4.44522261,1.26904620,0.64226754,0.00168868,0.36018389,0.00000000,0.62049125,0.39927024
-4.43921961,1.32526931,0.66209246,0.00169296,0.38817914,0.00000000,0.65280816,0.41998174
-4.43321661,1.38072195,0.68055766,0.00169526,0.41703888,0.00000000,0.68466286,0.44068825
-4.42721361,1.43499045,0.69746887,0.00169567,0.44659721,0.00000000,0.71579987,0.46124128
-4.42121061,1.48772372,0.71267320,0.00169427,0.47669653,0.00000000,0.74600738,0.48150952
-4.41520760,1.53864815,0.72606631,0.00169124,0.50719352,0.00000000,0.77512416,0.50138447
-4.40920460,1.58757949,0.73759739,0.00168674,0.53796501,0.00000000,0.80304423,0.52078543
-4.40320160,1.63443054,0.74727153,0.00168104,0.56891340,0.00000000,0.82971893,0.53966345
-4.39719860,1.67921420,0.75514901,0.00167444,0.59997132,0.00000000,0.85515607,0.55800388
-4.39119560,1.72204109,0.76134165,0.00166728,0.63110514,0.00000000,0.87941616,0.57582735
-4.38519260,1.76311175,0.76600597,0.00165997,0.66231716,0.00000000,0.90260570,0.59318904
-4.37918959,1.80270365,0.76933366,0.00165293,0.69364621,0.00000000,0.92486792,0.61017605
-4.37318659,1.84115343,0.77153971,0.00164658,0.72516660,0.00000000,0.94637125,0.62690313
-4.36718359,1.87883539,0.77284892,0.00164136,0.75698536,0.00000000,0.96729633,0.64350676
-4.36118059,1.91613741,0.77348145,0.00163765,0.78923784,0.00000000,0.98782217,0.66013809
-4.35517759,1.95343555,0.77363840,0.00163576,0.82208190,0.00000000,1.00811227,0.67695476
-4.34917459,1.99106893,0.77348827,0.00163592,0.85569074,0.00000000,1.02830165,0.69411240
-4.34317159,2.02931640,0.77315510,0.00163827,0.89024490,0.00000000,1.04848536,0.71175597
-4.33716858,2.06837624,0.77270915,0.00164281,0.92592364,0.00000000,1.06870948,0.73001155
-4.33116558,2.10835038,0.77216069,0.00164939,0.96289606,0.00000000,1.08896492,0.74897899
-4.32516258,2.14923383,0.77145731,0.00165776,1.00131241,0.00000000,1.10918456,0.76872576
-4.31915958,2.19091009,0.77048511,0.00166749,1.04129591,0.00000000,1.12924389,0.78928236
-4.31315658,2.23315271,0.76907354,0.00167807,1.08293541,0.00000000,1.14896507,0.81063949
-4.30715358,2.27563294,0.76700375,0.00168884,1.12627915,0.00000000,1.16812425,0.83274705
