energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.75387694,6.79825213,0.92490033,5.00303002,0.02059991,0.11884203,0.70364397,0.53339805,1.15982089,0.00000000
-5.74787394,6.85614972,0.93318884,5.05028177,0.02114320,0.11924205,0.70953910,0.53416455,1.16748018,0.00000000
-5.74187094,6.90540181,0.94197362,5.08967007,0.02173329,0.11965976,0.71540038,0.53451164,1.17434827,0.00000000
-5.73586793,6.94585086,0.95122425,5.12103629,0.02237049,0.12010531,0.72109959,0.53448739,1.18040035,0.00000000
-5.72986493,6.97735668,0.96088118,5.14429692,0.02305366,0.12058511,0.72648551,0.53412370,1.18558341,0.00000000
-5.72386193,6.99979241,0.97085348,5.15944110,0.02378000,0.12110137,0.73138657,0.53343516,1.18981587,0.00000000
-5.71785893,7.01304315,0.98101803,5.16652730,0.02454496,0.12165179,0.73561489,0.53241879,1.19298906,0.00000000
-5.71185593,7.01700709,0.99122010,5.16567910,0.02534205,0.12222939,0.73897150,0.53105486,1.19497063,0.00000000
-5.70585293,7.01159903,1.00127536,5.15708042,0.02616291,0.12282252,0.74125250,0.52930863,1.19560952,0.00000000
-5.69984992,6.99675594,1.01097317,5.14097003,0.02699730,0.12341504,0.74225594,0.52713282,1.19474240,0.00000000
-5.69384692,6.97244413,1.02008109,5.11763582,0.02783322,0.12398665,0.74178903,0.52447083,1.19220107,0.00000000
-5.68784392,6.93866746,1.02835049,5.08740873,0.02865718,0.12451341,0.73967536,0.52126028,1.18782041,0.00000000
-5.68184092,6.89547613,1.03552290,5.05065666,0.02945441,0.12496839,0.73576173,0.51743695,1.18144657,0.00000000
-5.67583792,6.84297536,1.04133703,5.00777856,0.03020927,0.12532245,0.72992438,0.51293862,1.17294490,0.00000000
-5.66983492,6.78133340,1.04553615,4.95919858,0.03090567,0.12554512,0.72207417,0.50770882,1.16220713,0.00000000
-5.66383192,6.71078823,1.04787550,4.90536057,0.03152750,0.12560557,0.71216054,0.50170025,1.14915760,0.00000000
-5.65782891,6.63165255,1.04812963,4.84672288,0.03205915,0.12547360,0.70017417,0.49487762,1.13375813,0.00000000
-5.65182591,6.54431649,1.04609923,4.78375334,0.03248601,0.12512066,0.68614808,0.48721994,1.11601136,0.00000000
-5.64582291,6.44924781,1.04161741,4.71692453,0.03279496,0.12452088,0.67015727,0.47872210,1.09596243,0.00000000
-5.63981991,6.34698934,1.03455508,4.64670903,0.03297481,0.12365198,0.65231697,0.46939565,1.07369903,0.00000000
-5.63381691,6.23815370,1.02482534,4.57357482,0.03301672,0.12249612,0.63277954,0.45926895,1.04934973,0.00000000
-5.62781391,6.12341524,1.01238667,4.49798055,0.03291454,0.12104066,0.61173033,0.44838650,1.02308100,0.00000000
-5.62181091,6.00349972,0.99724497,4.42037083,0.03266502,0.11927867,0.58938262,0.43680775,0.99509279,0.00000000
-5.61580790,5.87917196,0.97945417,4.34117141,0.03226797,0.11720940,0.56597204,0.42460537,0.96561329,0.00000000
-5.60980490,5.75122211,0.95911570,4.26078462,0.03172634,0.11483844,0.54175057,0.41186311,0.93489290,0.00000000
-5.60380190,5.62045135,0.93637661,4.17958497,0.03104607,0.11217772,0.51698054,0.39867338,0.90319787,0.00000000
-5.59779890,5.48765745,0.91142652,4.09791538,0.03023602,0.10924537,0.49192879,0.38513480,0.87080389,0.00000000
-5.59179590,5.35362141,0.88449360,4.01608432,0.02930765,0.10606524,0.46686123,0.37134966,0.83798994,0.00000000
-5.58579290,5.21909552,0.85583965,3.93436405,0.02827473,0.10266645,0.44203790,0.35742158,0.80503258,0.00000000
-5.57978989,5.08479381,0.82575444,3.85299049,0.02715291,0.09908260,0.41770878,0.34345334,0.77220096,0.00000000
-5.57378689,4.95138526,0.79454960,3.77216480,0.02595931,0.09535095,0.39411026,0.32954500,0.73975267,0.00000000
-5.56778389,4.81949024,0.76255225,3.69205697,0.02471201,0.09151157,0.37146232,0.31579246,0.70793047,0.00000000
-5.56178089,4.68968026,0.73009848,3.61281142,0.02342967,0.08760631,0.34996653,0.30228627,0.67695997,0.00000000
-5.55577789,4.56248096,0.69752698,3.53455454,0.02213099,0.08367789,0.32980455,0.28911085,0.64704816,0.00000000
-5.54977489,4.43837809,0.66517302,3.45740403,0.02083433,0.07976895,0.31113720,0.27634401,0.61838273,0.00000000
-5.54377189,4.31782587,0.63336271,3.38147944,0.01955735,0.07592119,0.29410400,0.26405682,0.59113206,0.00000000
-5.53776888,4.20125711,0.60240797,3.30691372,0.01831667,0.07217460,0.27882290,0.25231363,0.56544567,0.00000000
-5.53176588,4.08909421,0.57260206,3.23386480,0.01712764,0.06856679,0.26539026,0.24117224,0.54145496,0.00000000
-5.52576288,3.98176013,0.54421578,3.16252682,0.01600416,0.06513247,0.25388081,0.23068422,0.51927417,0.00000000
-5.51975988,3.87968846,0.51749443,3.09314011,0.01495851,0.06190300,0.24434771,0.22089520,0.49900125,0.00000000
-5.51375688,3.78333172,0.49265542,3.02599933,0.01400137,0.05890617,0.23682240,0.21184510,0.48071864,0.00000000
-5.50775388,3.69316714,0.46988660,2.96145915,0.01314179,0.05616598,0.23131447,0.20356834,0.46449381,0.00000000
-5.50175088,3.60969945,0.44934515,2.89993703,0.01238722,0.05370260,0.22781143,0.19609392,0.45037951,0.00000000
-5.49574787,3.53346025,0.43115709,2.84191271,0.01174365,0.05153242,0.22627839,0.18944535,0.43841373,0.00000000
-5.48974487,3.46500390,0.41541729,2.78792433,0.01121567,0.04966808,0.22665792,0.18364050,0.42861940,0.00000000
-5.48374187,3.40490000,0.40218988,2.73856120,0.01080664,0.04811867,0.22886992,0.17869134,0.42100389,0.00000000
-5.47773887,3.35372287,0.39150908,2.69445330,0.01051881,0.04688985,0.23281184,0.17460365,0.41555838,0.00000000
-5.47173587,3.31203838,0.38338032,2.65625812,0.01035347,0.04598400,0.23835925,0.17137666,0.41225726,0.00000000
-5.46573287,3.28038890,0.37778166,2.62464500,0.01031105,0.04540042,0.24536683,0.16900272,0.41105758,0.00000000
-5.45972986,3.25927702,0.37466546,2.60027780,0.01039123,0.04513545,0.25367004,0.16746708,0.41189882,0.00000000
-5.45372686,3.24914876,0.37396015,2.58379635,0.01059304,0.04518262,0.26308729,0.16674770,0.41470287,0.00000000
-5.44772386,3.25037707,0.37557231,2.57579741,0.01091489,0.04553271,0.27342291,0.16681526,0.41937449,0.00000000
-5.44172086,3.26324623,0.37938872,2.57681569,0.01135461,0.04617394,0.28447059,0.16763330,0.42580219,0.00000000
-5.43571786,3.28793773,0.38527862,2.58730563,0.01190945,0.04709197,0.29601760,0.16915853,0.43385956,0.00000000
-5.42971486,3.32451817,0.39309602,2.60762431,0.01257606,0.04827011,0.30784939,0.17134138,0.44340707,0.00000000
-5.42371186,3.37292948,0.40268203,2.63801615,0.01335049,0.04968936,0.31975456,0.17412663,0.45429432,0.00000000
-5.41770885,3.43298179,0.41386725,2.67859968,0.01422808,0.05132863,0.33153006,0.17745429,0.46636258,0.00000000
-5.41170585,3.50434905,0.42647411,2.72935685,0.01520348,0.05316492,0.34298639,0.18126058,0.47944761,0.00000000
-5.40570285,3.58656759,0.44031926,2.79012513,0.01627057,0.05517357,0.35395248,0.18547898,0.49338267,0.00000000
-5.39969985,3.67903762,0.45521583,2.86059267,0.01742242,0.05732859,0.36428028,0.19004150,0.50800159,0.00000000
-5.39369685,3.78102767,0.47097571,2.94029689,0.01865133,0.05960298,0.37384862,0.19487978,0.52314169,0.00000000
-5.38769385,3.89168209,0.48741171,3.02862656,0.01994880,0.06196916,0.38256629,0.19992642,0.53864670,0.00000000
-5.38169085,4.01003149,0.50433971,3.12482763,0.02130560,0.06439941,0.39037408,0.20511616,0.55436937,0.00000000
-5.37568784,4.13500614,0.52158071,3.22801296,0.02271189,0.06686638,0.39724590,0.21038707,0.57017378,0.00000000
-5.36968484,4.26545233,0.53896283,3.33717600,0.02415733,0.06934354,0.40318857,0.21568160,0.58593731,0.00000000
-5.36368184,4.40015160,0.55632326,3.45120834,0.02563126,0.07180571,0.40824066,0.22094766,0.60155229,0.00000000
-5.35767884,4.53784266,0.57351020,3.56892112,0.02712297,0.07422956,0.41247010,0.22613942,0.61692720,0.00000000
-5.35167584,4.67724580,0.59038469,3.68906989,0.02862193,0.07659403,0.41597093,0.23121813,0.63198749,0.00000000
-5.34567284,4.81708944,0.60682246,3.81038267,0.03011809,0.07888073,0.41885912,0.23615265,0.64667608,0.00000000
-5.33966983,4.95613834,0.62271569,3.93159051,0.03160221,0.08107436,0.42126780,0.24091994,0.66095349,0.00000000
-5.33366683,5.09322286,0.63797461,4.05145979,0.03306618,0.08316290,0.42334209,0.24550526,0.67479763,0.00000000
-5.32766383,5.22726840,0.65252907,4.16882547,0.03450331,0.08513785,0.42523361,0.24990226,0.68820336,0.00000000
-5.32166083,5.35732433,0.66632987,4.28262409,0.03590866,0.08699437,0.42709519,0.25411289,0.70118177,0.00000000
-5.31565783,5.48259113,0.67934981,4.39192546,0.03727928,0.08873124,0.42907570,0.25814702,0.71375919,0.00000000
-5.30965483,5.60244491,0.69158444,4.49596180,0.03861435,0.09035088,0.43131540,0.26202202,0.72597608,0.00000000
-5.30365183,5.71645807,0.70305244,4.59415299,0.03991537,0.09185917,0.43394191,0.26576206,0.73788570,0.00000000
-5.29764882,5.82441503,0.71379551,4.68612696,0.04118615,0.09326528,0.43706698,0.26939726,0.74955254,0.00000000
-5.29164582,5.92632224,0.72387770,4.77173393,0.04243275,0.09458135,0.44078406,0.27296278,0.76105078,0.00000000
-5.28564282,6.02241151,0.73338422,4.85105373,0.04366332,0.09582221,0.44516685,0.27649771,0.77246245,0.00000000
-5.27963982,6.11313614,0.74241965,4.92439561,0.04488786,0.09700499,0.45026874,0.28004389,0.78387557,0.00000000
-5.27363682,6.19915963,0.75110548,4.99229002,0.04611787,0.09814873,0.45612306,0.28364475,0.79538220,0.00000000
-5.26763382,6.28133690,0.75957713,5.05547249,0.04736590,0.09927393,0.46274417,0.28734403,0.80707643,0.00000000
-5.26163082,6.36068835,0.76798042,5.11485979,0.04864509,0.10040212,0.47012923,0.29118466,0.81905235,0.00000000
-5.25562781,6.43836743,0.77646760,5.17151908,0.04996858,0.10155542,0.47826041,0.29520754,0.83140203,0.00000000
-5.24962481,6.51562267,0.78519305,5.22663099,0.05134904,0.10275606,0.48710755,0.29945056,0.84421354,0.00000000
-5.24362181,6.59375533,0.79430872,5.28144780,0.05279801,0.10402598,0.49663091,0.30394766,0.85756907,0.00000000
-5.23761881,6.67407419,0.80395955,5.33724835,0.05432546,0.10538639,0.50678404,0.30872803,0.87154313,0.00000000
-5.23161581,6.75784891,0.81427901,5.39529109,0.05593926,0.10685735,0.51751637,0.31381551,0.88620093,0.00000000
-5.22561281,6.84626363,0.82538478,5.45676711,0.05764481,0.10845739,0.52877559,0.31922811,0.90159686,0.00000000
-5.21960980,6.94037244,0.83737488,5.52275482,0.05944471,0.11020315,0.54050958,0.32497771,0.91777320,0.00000000
-5.21360680,7.04105831,0.85032433,5.59417785,0.06133852,0.11210903,0.55266777,0.33106990,0.93475898,0.00000000
-5.20760380,7.14899664,0.86428239,5.67176771,0.06332274,0.11418688,0.56520194,0.33750399,0.95256895,0.00000000
-5.20160080,7.26462486,0.87927055,5.75603240,0.06539070,0.11644571,0.57806638,0.34427310,0.97120287,0.00000000
-5.19559780,7.38811879,0.89528122,5.84723204,0.06753279,0.11889140,0.59121738,0.35136443,0.99064485,0.00000000
-5.18959480,7.51937661,0.91227728,5.94536207,0.06973655,0.12152651,0.60461219,0.35875951,1.01086286,0.00000000
-5.18359180,7.65801064,0.93019234,6.05014473,0.07198706,0.12435006,0.61820747,0.36643466,1.03180855,0.00000000
-5.17758879,7.80334717,0.94893179,6.16102853,0.07426722,0.12735735,0.63195727,0.37436143,1.05341710,0.00000000
-5.17158579,7.95443422,0.96837451,6.27719587,0.07655815,0.13053984,0.64581084,0.38250711,1.07560744,0.00000000
-5.16558279,8.11005678,0.98837520,6.39757827,0.07883965,0.13388508,0.65971034,0.39083538,1.09828264,0.00000000
-5.15957979,8.26875926,1.00876724,6.52087857,0.08109061,0.13737670,0.67358856,0.39930691,1.12133068,0.00000000
-5.15357679,8.42887428,1.02936608,6.64559939,0.08328946,0.14099442,0.68736702,0.40788014,1.14462559,0.00000000
-5.14757379,8.58855717,1.04997287,6.77007689,0.08541454,0.14471419,0.70095448,0.41651210,1.16802901,0.00000000
-5.14157079,8.74582543,1.07037854,6.89251898,0.08744457,0.14850838,0.71424609,0.42515927,1.19139221,0.00000000
-5.13556778,8.89860213,1.09036799,7.01104678,0.08935893,0.15234608,0.72712334,0.43377858,1.21455870,0.00000000
-5.12956478,9.04476247,1.10972452,7.12373856,0.09113809,0.15619347,0.73945494,0.44232845,1.23736730,0.00000000
-5.12356178,9.18218239,1.12823433,7.22867482,0.09276383,0.16001430,0.75109859,0.45076986,1.25965571,0.00000000
-5.11755878,9.30878834,1.14569110,7.32398385,0.09421963,0.16377051,0.76190382,0.45906745,1.28126459,0.00000000
-5.11155578,9.42260708,1.16190058,7.40788640,0.09549084,0.16742288,0.77171578,0.46719052,1.30204188,0.00000000
-5.10555278,9.52181431,1.17668503,7.47873881,0.09656502,0.17093179,0.78037984,0.47511402,1.32184736,0.00000000
-5.09954977,9.60478108,1.18988761,7.53507348,0.09743211,0.17425812,0.78774687,0.48281928,1.34055722,0.00000000
-5.09354677,9.67011669,1.20137649,7.57563567,0.09808465,0.17736405,0.79367913,0.49029459,1.35806840,0.00000000
-5.08754377,9.71670695,1.21104861,7.59941604,0.09851800,0.18021406,0.79805618,0.49753543,1.37430247,0.00000000
-5.08154077,9.74374646,1.21883302,7.60567780,0.09873047,0.18277579,0.80078094,0.50454437,1.38920887,0.00000000
-5.07553777,9.75076407,1.22469359,7.59397787,0.09872346,0.18502097,0.80178522,0.51133061,1.40276730,0.00000000
-5.06953477,9.73764035,1.22863110,7.56418151,0.09850147,0.18692619,0.80103462,0.51790908,1.41498892,0.00000000
-5.06353177,9.70461641,1.23068441,7.51646966,0.09807217,0.18847365,0.79853254,0.52429921,1.42591647,0.00000000
-5.05752876,9.65229360,1.23093082,7.45133904,0.09744629,0.18965177,0.79432280,0.53052329,1.43562302,0.00000000
-5.05152576,9.58162377,1.22948530,7.36959450,0.09663750,0.19045558,0.78849104,0.53660462,1.44420952,0.00000000
-5.04552276,9.49389032,1.22649871,7.27233399,0.09566216,0.19088705,0.78116441,0.54256540,1.45180105,0.00000000
-5.03951976,9.39068030,1.22215503,7.16092637,0.09453903,0.19095512,0.77250972,0.54842460,1.45854206,0.00000000
-5.03351676,9.27384849,1.21666735,7.03698256,0.09328890,0.19067559,0.76273003,0.55419584,1.46459076,0.00000000
-5.02751376,9.14547446,1.21027307,6.90232077,0.09193411,0.19007083,0.75205961,0.55988549,1.47011286,0.00000000
-5.02151076,9.00781373,1.20322812,6.75892686,0.09049809,0.18916926,0.74075777,0.56549106,1.47527502,0.00000000
-5.01550775,8.86324480,1.19580047,6.60891067,0.08900483,0.18800464,0.72910141,0.57099997,1.48023827,0.00000000
-5.00950475,8.71421331,1.18826311,6.45445978,0.08747831,0.18661530,0.71737688,0.57638882,1.48515172,0.00000000
-5.00350175,8.56317519,1.18088669,6.29779160,0.08594197,0.18504310,0.70587131,0.58162328,1.49014680,0.00000000
-4.99749875,8.41254025,1.17393201,6.14110534,0.08441822,0.18333242,0.69486374,0.58665843,1.49533224,0.00000000
-4.99149575,8.26461772,1.16764261,5.98653487,0.08292797,0.18152898,0.68461650,0.59143976,1.50078996,0.00000000
-4.98549275,8.12156505,1.16223764,5.83610363,0.08149019,0.17967868,0.67536698,0.59590453,1.50657201,0.00000000
-4.97948974,7.98534125,1.15790534,5.69168280,0.08012162,0.17782640,0.66732027,0.59998363,1.51269851,0.00000000
-4.97348674,7.85766564,1.15479717,5.55495341,0.07883650,0.17601482,0.66064269,0.60360370,1.51915671,0.00000000
-4.96748374,7.73998286,1.15302284,5.42737345,0.07764640,0.17428335,0.65545671,0.60668941,1.52590089,0.00000000
-4.96148074,7.63343486,1.15264652,5.31015051,0.07656009,0.17266707,0.65183712,0.60916575,1.53285334,0.00000000
-4.95547774,7.53884026,1.15368412,5.20422062,0.07558363,0.17119584,0.64980872,0.61096030,1.53990595,0.00000000
-4.94947474,7.45668155,1.15610210,5.11023373,0.07472031,0.16989354,0.64934556,0.61200528,1.54692259,0.00000000
-4.94347174,7.38710044,1.15981752,5.02854613,0.07397090,0.16877745,0.65037174,0.61223929,1.55374209,0.00000000
-4.93746873,7.32990154,1.16469977,4.95922017,0.07333376,0.16785785,0.65276371,0.61160888,1.56018168,0.00000000
-4.93146573,7.28456441,1.17057373,4.90203125,0.07280511,0.16713786,0.65635401,0.61006960,1.56604106,0.00000000
-4.92546273,7.25026425,1.17722454,4.85648227,0.07237934,0.16661341,0.66093642,0.60758689,1.57110679,0.00000000
-4.91945973,7.22590074,1.18440386,4.82182516,0.07204930,0.16627358,0.66627221,0.60413660,1.57515735,0.00000000
-4.91345673,7.21013502,1.19183743,4.79708930,0.07180668,0.16610104,0.67209759,0.59970537,1.57796852,0.00000000
-4.90745373,7.20143415,1.19923397,4.78111632,0.07164242,0.16607286,0.67813186,0.59429074,1.57931943,0.00000000
-4.90145073,7.19812221,1.20629505,4.77260042,0.07154705,0.16616146,0.68408632,0.58790132,1.57899893,0.00000000
-4.89544772,7.19843702,1.21272567,4.77013330,0.07151120,0.16633579,0.68967347,0.58055685,1.57681245,0.00000000
-4.88944472,7.20059094,1.21824523,4.77225246,0.07152594,0.16656265,0.69461639,0.57228833,1.57258914,0.00000000
-4.88344172,7.20283409,1.22259852,4.77749151,0.07158329,0.16680820,0.69865791,0.56313821,1.56618910,0.00000000
-4.87743872,7.20351789,1.22556626,4.78443076,0.07167660,0.16703944,0.70156934,0.55316063,1.55751049,0.00000000
-4.87143572,7.20115664,1.22697478,4.79174642,0.07180096,0.16722579,0.70315845,0.54242166,1.54649628,0.00000000
-4.86543272,7.19448484,1.22670438,4.79825653,0.07195352,0.16734055,0.70327635,0.53099963,1.53314016,0.00000000
-4.85942971,7.18250770,1.22469596,4.80296195,0.07213385,0.16736226,0.70182308,0.51898521,1.51749151,0.00000000
-4.85342671,7.16454266,1.22095550,4.80508052,0.07234409,0.16727583,0.69875173,0.50648142,1.49965880,0.00000000
-4.84742371,7.14024979,1.21555625,4.80407305,0.07258914,0.16707353,0.69407070,0.49360333,1.47981132,0.00000000
-4.84142071,7.10964938,1.20863825,4.79965988,0.07287664,0.16675550,0.68784422,0.48047742,1.45817889,0.00000000
-4.83541771,7.07312562,1.20040517,4.79182719,0.07321690,0.16633012,0.68019099,0.46724041,1.43504930,0.00000000
-4.82941471,7.03141567,1.19111859,4.78082261,0.07362267,0.16581387,0.67128082,0.45403774,1.41076349,0.00000000
-4.82341171,6.98558430,1.18108975,4.76714028,0.07410877,0.16523089,0.66132969,0.44102136,1.38570845,0.00000000
-4.81740870,6.93698469,1.17066912,4.75149585,0.07469163,0.16461224,0.65059303,0.42834714,1.36030789,0.00000000
-4.81140570,6.88720697,1.16023421,4.73479241,0.07538860,0.16399472,0.63935779,0.41617168,1.33501111,0.00000000
-4.80540270,6.83801636,1.15017609,4.71807880,0.07621732,0.16341958,0.62793336,0.40464880,1.31028022,0.00000000
-4.79939970,6.79128346,1.14088508,4.70250205,0.07719483,0.16293088,0.61664186,0.39392563,1.28657635,0.00000000
-4.79339670,6.74890954,1.13273639,4.68925600,0.07833671,0.16257380,0.60580796,0.38413859,1.26434527,0.00000000
-4.78739370,6.71274998,1.12607617,4.67952816,0.07965619,0.16239288,0.59574890,0.37540933,1.24400296,0.00000000
-4.78139070,6.68453892,1.12120856,4.67444715,0.08116324,0.16243025,0.58676474,0.36784077,1.22592190,0.00000000
-4.77538769,6.66581839,1.11838435,4.67503271,0.08286366,0.16272399,0.57912943,0.36151349,1.21041835,0.00000000
-4.76938469,6.65787451,1.11779163,4.68215040,0.08475839,0.16330664,0.57308287,0.35648257,1.19774148,0.00000000
-4.76338169,6.66168342,1.11954882,4.69647249,0.08684277,0.16420393,0.56882426,0.35277508,1.18806455,0.00000000
-4.75737869,6.67786887,1.12370033,4.71844662,0.08910609,0.16543380,0.56650686,0.35038832,1.18147864,0.00000000
-4.75137569,6.70667289,1.13021498,4.74827307,0.09153126,0.16700576,0.56623433,0.34928890,1.17798912,0.00000000
-4.74537269,6.74794042,1.13898719,4.78589134,0.09409471,0.16892047,0.56805867,0.34941283,1.17751513,0.00000000
-4.73936968,6.80111825,1.14984079,4.83097624,0.09676654,0.17116977,0.57197975,0.35066653,1.17989186,0.00000000
-4.73336668,6.86526776,1.16253542,4.88294329,0.09951087,0.17373698,0.57794635,0.35292884,1.18487584,0.00000000
-4.72736368,6.93909086,1.17677485,4.94096297,0.10228647,0.17659745,0.58585859,0.35605401,1.19215271,0.00000000
-4.72136068,7.02096762,1.19221732,5.00398299,0.10504760,0.17971945,0.59557159,0.35987547,1.20134736,0.00000000
-4.71535768,7.10900404,1.20848698,5.07075750,0.10774505,0.18306518,0.60690022,0.36421046,1.21203605,0.00000000
-4.70935468,7.20108792,1.22518638,5.13988207,0.11032734,0.18659199,0.61962459,0.36886516,1.22375986,0.00000000
-4.70335168,7.29495061,1.24190914,5.20983302,0.11274214,0.19025370,0.63349631,0.37364028,1.23603919,0.00000000
-4.69734867,7.38823240,1.25825268,5.27900968,0.11493763,0.19400191,0.64824499,0.37833694,1.24838856,0.00000000
-4.69134567,7.47854921,1.27383023,5.34577809,0.11686406,0.19778737,0.66358515,0.38276243,1.26033130,0.00000000
-4.68534267,7.56355829,1.28828196,5.40851475,0.11847517,0.20156122,0.67922297,0.38673594,1.27141367,0.00000000
-4.67933967,7.64102078,1.30128465,5.46564901,0.11972960,0.20527613,0.69486305,0.39009375,1.28121768,0.00000000
-4.67333667,7.70885936,1.31255986,5.51570287,0.12059219,0.20888735,0.71021483,0.39269395,1.28937248,0.00000000
-4.66733367,7.76520910,1.32188011,5.55732698,0.12103504,0.21235347,0.72499854,0.39442026,1.29556380,0.00000000
-4.66133067,7.80846034,1.32907317,5.58933210,0.12103844,0.21563712,0.73895075,0.39518508,1.29954124,0.00000000
-4.65532766,7.83729254,1.33402431,5.61071491,0.12059147,0.21870533,0.75182925,0.39493142,1.30112323,0.00000000
-4.64932466,7.85069836,1.33667659,5.62067802,0.11969242,0.22152981,0.76341733,0.39363388,1.30019959,0.00000000
-4.64332166,7.84799795,1.33702925,5.61864352,0.11834887,0.22408700,0.77352727,0.39129840,1.29673177,0.00000000
