energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.09704852,1.35223235,-1.17908289,0.00318138,-0.00506491,0.15061353,-0.23029487,0.41696266,-0.49671340,0.55827635,-0.46529607,0.02813468,-0.02265643,0.55603545,-0.42863279
-4.09104552,1.35948173,-1.16979221,0.00281046,-0.00445132,0.14928303,-0.22186932,0.42610805,-0.49273832,0.55837521,-0.45760936,0.02759696,-0.02170301,0.56271783,-0.43353409
-4.08504252,1.36570087,-1.16788005,0.00248439,-0.00389993,0.14815647,-0.21433353,0.43593820,-0.49086958,0.55761729,-0.45257140,0.02710841,-0.02097637,0.56895300,-0.44170081
-4.07903952,1.37060750,-1.17276525,0.00219917,-0.00340967,0.14717939,-0.20769849,0.44620284,-0.49092494,0.55598927,-0.45005196,0.02666156,-0.02046339,0.57458794,-0.45276268
-4.07303652,1.37406333,-1.18371479,0.00195076,-0.00297836,0.14631206,-0.20195630,0.45667624,-0.49268515,0.55355026,-0.44986145,0.02625154,-0.02014633,0.57952242,-0.46628521
-4.06703352,1.37607599,-1.19986273,0.00173520,-0.00260285,0.14553010,-0.19707886,0.46716340,-0.49589996,0.55042873,-0.45175356,0.02587626,-0.02000358,0.58371158,-0.48178334
-4.06103052,1.37679324,-1.22023446,0.00154877,-0.00227931,0.14482416,-0.19301796,0.47750464,-0.50029586,0.54681583,-0.45543051,0.02553636,-0.02001058,0.58716556,-0.49873649
-4.05502751,1.37648986,-1.24377526,0.00138803,-0.00200335,0.14419874,-0.18970649,0.48757823,-0.50558492,0.54295546,-0.46055096,0.02523500,-0.02014073,0.58994633,-0.51660435
-4.04902451,1.37554789,-1.26938237,0.00124992,-0.00177030,0.14367015,-0.18706081,0.49730102,-0.51147446,0.53913148,-0.46674010,0.02497749,-0.02036628,0.59216195,-0.53484321
-4.04302151,1.37443135,-1.29593922,0.00113173,-0.00157530,0.14326388,-0.18498401,0.50662707,-0.51767677,0.53565279,-0.47360176,0.02477079,-0.02065928,0.59395846,-0.55292192
-4.03701851,1.37365662,-1.32235060,0.00103116,-0.00141353,0.14301132,-0.18336986,0.51554440,-0.52391856,0.53283695,-0.48073190,0.02462290,-0.02099247,0.59550992,-0.57033739
-4.03101551,1.37376015,-1.34757742,0.00094632,-0.00128026,0.14294628,-0.18210729,0.52406995,-0.52994948,0.53099324,-0.48773294,0.02454222,-0.02134006,0.59700709,-0.58662881
-4.02501251,1.37526523,-1.37066959,0.00087567,-0.00117102,0.14310128,-0.18108494,0.53224323,-0.53554927,0.53040589,-0.49422833,0.02453685,-0.02167855,0.59864535,-0.60139030
-4.01900950,1.37864927,-1.39079579,0.00081801,-0.00108168,0.14350399,-0.18019573,0.54011877,-0.54053342,0.53131845,-0.49987670,0.02461393,-0.02198736,0.60061247,-0.61428153
-4.01300650,1.38431364,-1.40726894,0.00077248,-0.00100846,0.14417385,-0.17934112,0.54775791,-0.54475670,0.53391999,-0.50438489,0.02477909,-0.02224935,0.60307692,-0.62503595
-4.00700350,1.39255737,-1.41956623,0.00073847,-0.00094804,0.14511926,-0.17843483,0.55522048,-0.54811496,0.53833391,-0.50751932,0.02503588,-0.02245129,0.60617727,-0.63346640
-4.00100050,1.40355616,-1.42734308,0.00071564,-0.00089751,0.14633526,-0.17740585,0.56255664,-0.55054468,0.54460987,-0.50911512,0.02538548,-0.02258411,0.61001332,-0.63946795
-3.99499750,1.41734796,-1.43044039,0.00070383,-0.00085445,0.14780208,-0.17620071,0.56979953,-0.55202083,0.55271927,-0.50908264,0.02582642,-0.02264306,0.61463936,-0.64301798
-3.98899450,1.43382561,-1.42888499,0.00070312,-0.00081690,0.14948441,-0.17478478,0.57695909,-0.55255309,0.56255447,-0.50741096,0.02635450,-0.02262774,0.62006002,-0.64417340
-3.98299150,1.45273727,-1.42288324,0.00071371,-0.00078332,0.15133162,-0.17314264,0.58401741,-0.55218071,0.57393195,-0.50416824,0.02696294,-0.02254192,0.62622890,-0.64306542
-3.97698849,1.47369441,-1.41280822,0.00073598,-0.00075259,0.15327885,-0.17127758,0.59092601,-0.55096659,0.58659901,-0.49949891,0.02764260,-0.02239332,0.63305004,-0.63989200
-3.97098549,1.49618717,-1.39918121,0.00077045,-0.00072401,0.15524886,-0.16921027,0.59760512,-0.54899076,0.60024396,-0.49361779,0.02838237,-0.02219319,0.64038235,-0.63490837
-3.96498249,1.51960622,-1.38264824,0.00081780,-0.00069722,0.15715473,-0.16697658,0.60394511,-0.54634393,0.61450904,-0.48680137,0.02916973,-0.02195584,0.64804647,-0.62841614
-3.95897949,1.54327009,-1.36395286,0.00087881,-0.00067219,0.15890306,-0.16462493,0.60980995,-0.54312132,0.62900562,-0.47937665,0.02999133,-0.02169806,0.65583410,-0.62075132
-3.95297649,1.56645644,-1.34390625,0.00095444,-0.00064921,0.16039769,-0.16221308,0.61504263,-0.53941714,0.64333088,-0.47170797,0.03083373,-0.02143845,0.66351889,-0.61227190
-3.94697349,1.58843585,-1.32335595,0.00104579,-0.00062883,0.16154361,-0.15980464,0.61947206,-0.53532012,0.65708500,-0.46418251,0.03168403,-0.02119682,0.67086873,-0.60334547
-3.94097049,1.60850616,-1.30315449,0.00115408,-0.00061185,0.16225101,-0.15746549,0.62292125,-0.53091007,0.66988830,-0.45719486,0.03253063,-0.02099340,0.67765831,-0.59433716
-3.93496748,1.62602566,-1.28412906,0.00128071,-0.00059929,0.16243911,-0.15526019,0.62521614,-0.52625565,0.68139714,-0.45113154,0.03336381,-0.02084821,0.68368166,-0.58559858
-3.92896448,1.64044332,-1.26705341,0.00142717,-0.00059237,0.16203965,-0.15324863,0.62619463,-0.52141339,0.69131807,-0.44635587,0.03417629,-0.02078045,0.68876366,-0.57745791
-3.92296148,1.65132456,-1.25262284,0.00159510,-0.00059249,0.16099988,-0.15148293,0.62571524,-0.51642775,0.69941944,-0.44319401,0.03496361,-0.02080782,0.69277003,-0.57021154
-3.91695848,1.65837092,-1.24143318,0.00178618,-0.00060125,0.15928492,-0.15000486,0.62366490,-0.51133209,0.70553983,-0.44192251,0.03572440,-0.02094611,0.69561507,-0.56411735
-3.91095548,1.66143297,-1.23396423,0.00200217,-0.00062040,0.15687920,-0.14884378,0.61996540,-0.50615037,0.70959312,-0.44275806,0.03646042,-0.02120870,0.69726681,-0.55938982
-3.90495248,1.66051536,-1.23056817,0.00224479,-0.00065184,0.15378721,-0.14801510,0.61457811,-0.50089929,0.71156976,-0.44584957,0.03717648,-0.02160633,0.69774917,-0.55619699
-3.89894947,1.65577407,-1.23146305,0.00251570,-0.00069763,0.15003327,-0.14751946,0.60750672,-0.49559065,0.71153435,-0.45127308,0.03788008,-0.02214684,0.69714093,-0.55465921
-3.89294647,1.64750584,-1.23673134,0.00281639,-0.00075997,0.14566046,-0.14734254,0.59879784,-0.49023366,0.70961976,-0.45902952,0.03858096,-0.02283509,0.69557160,-0.55484954
-3.88694347,1.63613040,-1.24632343,0.00314809,-0.00084120,0.14072881,-0.14745544,0.58853938,-0.48483701,0.70601797,-0.46904535,0.03929044,-0.02367304,0.69321433,-0.55679574
-3.88094047,1.62216653,-1.26006555,0.00351171,-0.00094375,0.13531278,-0.14781579,0.57685698,-0.47941053,0.70096825,-0.48117608,0.04002065,-0.02465980,0.69027623,-0.56048351
-3.87493747,1.60620310,-1.27767165,0.00390767,-0.00107015,0.12949819,-0.14836924,0.56390852,-0.47396638,0.69474339,-0.49521237,0.04078367,-0.02579189,0.68698657,-0.56586080
-3.86893447,1.58886686,-1.29875866,0.00433585,-0.00122299,0.12337881,-0.14905159,0.54987720,-0.46851968,0.68763453,-0.51088842,0.04159062,-0.02706351,0.68358354,-0.57284295
-3.86293147,1.57078848,-1.32286419,0.00479544,-0.00140487,0.11705271,-0.14979114,0.53496356,-0.46308860,0.67993558,-0.52789231,0.04245072,-0.02846686,0.68030027,-0.58131830
-3.85692846,1.55256875,-1.34946591,0.00528488,-0.00161833,0.11061865,-0.15051145,0.51937685,-0.45769391,0.67192788,-0.54587766,0.04337045,-0.02999254,0.67735082,-0.59115404
-3.85092546,1.53474674,-1.37800177,0.00580174,-0.00186580,0.10417255,-0.15113412,0.50332633,-0.45235824,0.66386593,-0.56447630,0.04435277,-0.03162986,0.67491691,-0.60220196
-3.84492246,1.51777147,-1.40789008,0.00634270,-0.00214951,0.09780433,-0.15158176,0.48701292,-0.44710491,0.65596493,-0.58331108,0.04539650,-0.03336721,0.67313622,-0.61430388
-3.83891946,1.50197853,-1.43854855,0.00690347,-0.00247141,0.09159515,-0.15178077,0.47062162,-0.44195672,0.64839063,-0.60200856,0.04649588,-0.03519237,0.67209274,-0.62729650
-3.83291646,1.48757290,-1.46941163,0.00747883,-0.00283303,0.08561518,-0.15166397,0.45431510,-0.43693458,0.64125198,-0.62021077,0.04764030,-0.03709274,0.67180981,-0.64101542
-3.82691346,1.47461867,-1.49994527,0.00806261,-0.00323541,0.07992203,-0.15117291,0.43822881,-0.43205622,0.63459697,-0.63758575,0.04881433,-0.03905550,0.67224615,-0.65529828
-3.82091046,1.46303609,-1.52965868,0.00864781,-0.00367894,0.07455975,-0.15025982,0.42246769,-0.42733506,0.62841157,-0.65383623,0.04999792,-0.04106772,0.67329530,-0.66998676
-3.81490745,1.45260605,-1.55811257,0.00922666,-0.00416331,0.06955854,-0.14888905,0.40710461,-0.42277924,0.62262203,-0.66870635,0.05116689,-0.04311637,0.67478817,-0.68492751
-3.80890445,1.44298163,-1.58492380,0.00979084,-0.00468733,0.06493497,-0.14703803,0.39218056,-0.41839082,0.61710004,-0.68198603,0.05229358,-0.04518819,0.67649901,-0.69997201
-3.80290145,1.43370592,-1.60976636,0.01033156,-0.00524887,0.06069287,-0.14469766,0.37770650,-0.41416531,0.61167065,-0.69351300,0.05334778,-0.04726961,0.67815410,-0.71497544
-3.79689845,1.42423524,-1.63236890,0.01083987,-0.00584478,0.05682450,-0.14187215,0.36366655,-0.41009131,0.60612233,-0.70317246,0.05429770,-0.04934651,0.67944303,-0.72979472
-3.79089545,1.41396639,-1.65250930,0.01130686,-0.00647084,0.05331226,-0.13857834,0.35002240,-0.40615045,0.60021868,-0.71089467,0.05511117,-0.05140405,0.68003186,-0.74428603
-3.78489245,1.40226654,-1.67000687,0.01172390,-0.00712174,0.05013055,-0.13484460,0.33671854,-0.40231736,0.59371109,-0.71665053,0.05575679,-0.05342636,0.67957754,-0.75830193
-3.77888944,1.38850431,-1.68471284,0.01208293,-0.00779106,0.04724778,-0.13070923,0.32368808,-0.39855995,0.58635183,-0.72044585,0.05620514,-0.05539645,0.67774291,-0.77168857
-3.77288644,1.37208032,-1.69650006,0.01237668,-0.00847137,0.04462844,-0.12621868,0.31085860,-0.39483966,0.57790674,-0.72231438,0.05642996,-0.05729598,0.67421151,-0.78428319
-3.76688344,1.35245604,-1.70525285,0.01259896,-0.00915430,0.04223508,-0.12142547,0.29815805,-0.39111191,0.56816718,-0.72231045,0.05640914,-0.05910524,0.66870159,-0.79591228
-3.76088044,1.32917941,-1.71085767,0.01274480,-0.00983068,0.04003019,-0.11638605,0.28552003,-0.38732663,0.55696037,-0.72050151,0.05612565,-0.06080321,0.66097866,-0.80639073
-3.75487744,1.30190621,-1.71319560,0.01281071,-0.01049072,0.03797784,-0.11115873,0.27288850,-0.38342890,0.54415804,-0.71696108,0.05556822,-0.06236770,0.65086589,-0.81552210
-3.74887444,1.27041649,-1.71213717,0.01279471,-0.01112423,0.03604502,-0.10580159,0.26022160,-0.37935978,0.52968282,-0.71176258,0.05473178,-0.06377564,0.63825228,-0.82310028
-3.74287144,1.23462527,-1.70754003,0.01269651,-0.01172087,0.03420277,-0.10037076,0.24749443,-0.37505726,0.51351231,-0.70497445,0.05361774,-0.06500355,0.62309786,-0.82891259
-3.73686843,1.19458757,-1.69924970,0.01251746,-0.01227040,0.03242696,-0.09491883,0.23470091,-0.37045740,0.49568069,-0.69665663,0.05223394,-0.06602804,0.60543628,-0.83274419
-3.73086543,1.15049763,-1.68710351,0.01226053,-0.01276299,0.03069875,-0.08949366,0.22185447,-0.36549568,0.47627805,-0.68685874,0.05059438,-0.06682646,0.58537430,-0.83438390
-3.72486243,1.10268278,-1.67093745,0.01193023,-0.01318952,0.02900478,-0.08413755,0.20898785,-0.36010862,0.45544742,-0.67561983,0.04871878,-0.06737762,0.56308879,-0.83363093
-3.71885943,1.05159260,-1.65059548,0.01153249,-0.01354180,0.02733717,-0.07888665,0.19615202,-0.35423546,0.43338003,-0.66296970,0.04663183,-0.06766255,0.53882112,-0.83030241
-3.71285643,0.99778406,-1.62594082,0.01107443,-0.01381291,0.02569320,-0.07377088,0.18341442,-0.34782011,0.41030889,-0.64893159,0.04436242,-0.06766526,0.51286966,-0.82424133
-3.70685343,0.94190365,-1.59686835,0.01056417,-0.01399737,0.02407486,-0.06881401,0.17085660,-0.34081323,0.38650130,-0.63352594,0.04194260,-0.06737343,0.48558058,-0.81532429
-3.70085043,0.88466759,-1.56331734,0.01001057,-0.01409136,0.02248835,-0.06403404,0.15857158,-0.33317423,0.36225062,-0.61677485,0.03940661,-0.06677908,0.45733763,-0.80346891
-3.69484742,0.82684093,-1.52528369,0.00942297,-0.01409284,0.02094338,-0.05944382,0.14666099,-0.32487337,0.33786768,-0.59870695,0.03678978,-0.06587908,0.42855125,-0.78864023
-3.68884442,0.76921674,-1.48283073,0.00881096,-0.01400164,0.01945252,-0.05505177,0.13523218,-0.31589366,0.31367230,-0.57936222,0.03412751,-0.06467551,0.39964776,-0.77085582
-3.68284142,0.71259619,-1.43609803,0.00818405,-0.01381948,0.01803050,-0.05086266,0.12439553,-0.30623256,0.28998536,-0.55879653,0.03145426,-0.06317588,0.37105877,-0.75018934
-3.67683842,0.65777015,-1.38530746,0.00755149,-0.01354993,0.01669357,-0.04687844,0.11426195,-0.29590334,0.26712140,-0.53708533,0.02880269,-0.06139310,0.34321146,-0.72677222
-3.67083542,0.60550304,-1.33076615,0.00692204,-0.01319829,0.01545891,-0.04309905,0.10494066,-0.28493611,0.24538235,-0.51432655,0.02620288,-0.05934537,0.31651988,-0.70079340
-3.66483242,0.55651919,-1.27286616,0.00630378,-0.01277150,0.01434409,-0.03952310,0.09653747,-0.27337832,0.22505223,-0.49064227,0.02368172,-0.05705573,0.29137755,-0.67249708
-3.65882941,0.51149182,-1.21208083,0.00570398,-0.01227785,0.01336660,-0.03614855,0.08915324,-0.26129481,0.20639302,-0.46617926,0.02126247,-0.05455156,0.26815143,-0.64217870
-3.65282641,0.47103484,-1.14895797,0.00512898,-0.01172683,0.01254351,-0.03297315,0.08288284,-0.24876732,0.18964159,-0.44110819,0.01896443,-0.05186386,0.24717729,-0.61017910
-3.64682341,0.43569697,-1.08411031,0.00458415,-0.01112882,0.01189111,-0.02999489,0.07781428,-0.23589356,0.17500769,-0.41562176,0.01680285,-0.04902644,0.22875637,-0.57687739
-3.64082041,0.40595815,-1.01820371,0.00407387,-0.01049481,0.01142466,-0.02721221,0.07402812,-0.22278571,0.16267280,-0.38993180,0.01478890,-0.04607501,0.21315325,-0.54268277
-3.63481741,0.38222765,-0.95194379,0.00360153,-0.00983616,0.01115820,-0.02462420,0.07159696,-0.20956860,0.15278960,-0.36426547,0.01292984,-0.04304625,0.20059462,-0.50802565
-3.62881441,0.36484349,-0.88606151,0.00316960,-0.00916428,0.01110435,-0.02223064,0.07058503,-0.19637757,0.14548205,-0.33886099,0.01122924,-0.03997684,0.19126887,-0.47334860
-3.62281141,0.35407260,-0.82129868,0.00277972,-0.00849040,0.01127413,-0.02003203,0.07104768,-0.18335604,0.14084563,-0.31396290,0.00968739,-0.03690254,0.18532610,-0.43909731
-3.61680840,0.35011147,-0.75839365,0.00243278,-0.00782534,0.01167680,-0.01802952,0.07303079,-0.17065299,0.13894783,-0.28981729,0.00830162,-0.03385736,0.18287839,-0.40571217
-3.61080540,0.35308665,-0.69806814,0.00212904,-0.00717933,0.01231967,-0.01622481,0.07657003,-0.15842040,0.13982843,-0.26666710,0.00706680,-0.03087281,0.18400019,-0.37362058
-3.60480240,0.36305501,-0.64101537,0.00186830,-0.00656183,0.01320795,-0.01462009,0.08168991,-0.14681073,0.14349981,-0.24474782,0.00597581,-0.02797727,0.18872855,-0.34323021
-3.59879940,0.38000358,-0.58788985,0.00164996,-0.00598142,0.01434448,-0.01321788,0.08840270,-0.13597452,0.14994685,-0.22428355,0.00501997,-0.02519551,0.19706319,-0.31492351
-3.59279640,0.40384875,-0.53929918,0.00147323,-0.00544572,0.01572954,-0.01202098,0.09670713,-0.12605817,0.15912675,-0.20548375,0.00418949,-0.02254837,0.20896633,-0.28905331
-3.58679340,0.43443513,-0.49579756,0.00133718,-0.00496134,0.01736063,-0.01103238,0.10658704,-0.11720198,0.17096852,-0.18854049,0.00347391,-0.02005255,0.22436230,-0.26593958
-3.58079040,0.47153414,-0.45788112,0.00124087,-0.00453388,0.01923226,-0.01025510,0.11800992,-0.10953830,0.18537250,-0.17362635,0.00286242,-0.01772060,0.24313705,-0.24586729
-3.57478739,0.51484252,-0.42598478,0.00118346,-0.00416791,0.02133570,-0.00969219,0.13092563,-0.10319003,0.20220969,-0.16089294,0.00234420,-0.01556100,0.26513765,-0.22908511
-3.56878439,0.56398130,-0.40048018,0.00116424,-0.00386701,0.02365886,-0.00934659,0.14526511,-0.09826917,0.22132138,-0.15046977,0.00190870,-0.01357836,0.29017189,-0.21580470
-3.56278139,0.61849536,-0.38167458,0.00118272,-0.00363382,0.02618615,-0.00922103,0.16093947,-0.09487561,0.24251895,-0.14246359,0.00154583,-0.01177377,0.31800830,-0.20620052
-3.55677839,0.67785412,-0.36981005,0.00123858,-0.00347006,0.02889844,-0.00931792,0.17783930,-0.09309601,0.26558421,-0.13695791,0.00124610,-0.01014512,0.34837662,-0.20040984
-3.55077539,0.74145356,-0.36506286,0.00133177,-0.00337656,0.03177307,-0.00963918,0.19583453,-0.09300265,0.29027023,-0.13401267,0.00100078,-0.00868757,0.38096890,-0.19853260
-3.54477239,0.80861987,-0.36754259,0.00146237,-0.00335330,0.03478401,-0.01018606,0.21477465,-0.09465237,0.31630287,-0.13366395,0.00080192,-0.00739401,0.41544146,-0.20063128
-3.53876938,0.87861495,-0.37729093,0.00163063,-0.00339943,0.03790201,-0.01095895,0.23448951,-0.09808549,0.34338310,-0.13592356,0.00064241,-0.00625550,0.45141766,-0.20673037
-3.53276638,0.95064372,-0.39427992,0.00183684,-0.00351331,0.04109495,-0.01195711,0.25479065,-0.10332468,0.37119007,-0.14077864,0.00051598,-0.00526177,0.48849167,-0.21681548
-3.52676338,1.02386339,-0.41840976,0.00208126,-0.00369243,0.04432825,-0.01317840,0.27547322,-0.11037381,0.39938502,-0.14819106,0.00041717,-0.00440161,0.52623303,-0.23083222
-3.52076038,1.09739435,-0.44950634,0.00236402,-0.00393348,0.04756531,-0.01461906,0.29631829,-0.11921683,0.42761580,-0.15809678,0.00034130,-0.00366331,0.56419214,-0.24868478
-3.51475738,1.17033262,-0.48731862,0.00268497,-0.00423231,0.05076813,-0.01627335,0.31709576,-0.12981671,0.45552215,-0.17040522,0.00028444,-0.00303497,0.60190647,-0.27023446
-3.50875438,1.24176358,-0.53151630,0.00304359,-0.00458391,0.05389791,-0.01813337,0.33756758,-0.14211455,0.48274144,-0.18499868,0.00024330,-0.00250481,0.63890736,-0.29529830
-3.50275138,1.31077652,-0.58168812,0.00343884,-0.00498241,0.05691574,-0.02018875,0.35749133,-0.15602877,0.50891479,-0.20173194,0.00021527,-0.00206144,0.67472726,-0.32364805
-3.49674837,1.37647976,-0.63734114,0.00386904,-0.00542114,0.05978330,-0.02242653,0.37662401,-0.17145478,0.53369338,-0.22043225,0.00019827,-0.00169401,0.70890723,-0.35500971
-3.49074537,1.43801595,-0.69790146,0.00433180,-0.00589258,0.06246356,-0.02483098,0.39472608,-0.18826484,0.55674490,-0.24089966,0.00019079,-0.00139239,0.74100456,-0.38906388
-3.48474237,1.49457720,-0.76271666,0.00482388,-0.00638849,0.06492156,-0.02738355,0.41156548,-0.20630842,0.57775982,-0.26290794,0.00019182,-0.00114724,0.77060026,-0.42544705
-3.47873937,1.54541979,-0.83106028,0.00534115,-0.00689998,0.06712503,-0.03006289,0.42692173,-0.22541312,0.59645751,-0.28620613,0.00020083,-0.00095007,0.79730639,-0.46375411
-3.47273637,1.58987805,-0.90213840,0.00587858,-0.00741762,0.06904514,-0.03284498,0.44058994,-0.24538598,0.61259199,-0.31052074,0.00021778,-0.00079328,0.82077300,-0.50354205
-3.46673337,1.62737741,-0.97509845,0.00643021,-0.00793161,0.07065706,-0.03570325,0.45238474,-0.26601545,0.62595721,-0.33555868,0.00024312,-0.00067011,0.84069465,-0.54433490
-3.46073037,1.65744627,-1.04904010,0.00698924,-0.00843197,0.07194057,-0.03860893,0.46214398,-0.28707378,0.63639189,-0.36101076,0.00027781,-0.00057467,0.85681639,-0.58562994
-3.45472736,1.67972659,-1.12302809,0.00754809,-0.00890874,0.07288059,-0.04153132,0.46973227,-0.30831999,0.64378372,-0.38655592,0.00032334,-0.00050182,0.86893912,-0.62690494
-3.44872436,1.69398325,-1.19610663,0.00809854,-0.00935219,0.07346759,-0.04443829,0.47504411,-0.32950316,0.64807293,-0.41186589,0.00038184,-0.00044719,0.87692437,-0.66762636
-3.44272136,1.70011174,-1.26731492,0.00863193,-0.00975313,0.07369798,-0.04729665,0.47800681,-0.35036615,0.64925524,-0.43661023,0.00045608,-0.00040707,0.88069828,-0.70725813
-3.43671836,1.69814446,-1.33570351,0.00913933,-0.01010308,0.07357442,-0.05007277,0.47858288,-0.37064954,0.64738407,-0.46046169,0.00054957,-0.00037836,0.88025492,-0.74527099
-3.43071536,1.68825516,-1.40035081,0.00961179,-0.01039454,0.07310597,-0.05273303,0.47677202,-0.39009572,0.64257199,-0.48310154,0.00066664,-0.00035851,0.87565872,-0.78115182
-3.42471236,1.67076161,-1.46037941,0.01004063,-0.01062120,0.07230822,-0.05524443,0.47261248,-0.40845309,0.63499139,-0.50422504,0.00081253,-0.00034546,0.86704598,-0.81441291
-3.41870935,1.64612625,-1.51497168,0.01041765,-0.01077810,0.07120329,-0.05757515,0.46618189,-0.42548019,0.62487431,-0.52354652,0.00099347,-0.00033759,0.85462547,-0.84460076
-3.41270635,1.61495453,-1.56338431,0.01073547,-0.01086182,0.06981968,-0.05969507,0.45759731,-0.44094977,0.61251128,-0.54080433,0.00121675,-0.00033369,0.83867786,-0.87130429
-3.40670335,1.57799098,-1.60496144,0.01098769,-0.01087051,0.06819203,-0.06157632,0.44701459,-0.45465265,0.59824923,-0.55576528,0.00149081,-0.00033288,0.81955397,-0.89416220
-3.40070035,1.53611257,-1.63914614,0.01116920,-0.01080400,0.06636071,-0.06319378,0.43462687,-0.46640136,0.58248835,-0.56822872,0.00182524,-0.00033467,0.79767183,-0.91286937
-3.39469735,1.49031945,-1.66549017,0.01127634,-0.01066372,0.06437131,-0.06452558,0.42066238,-0.47603356,0.56567774,-0.57802997,0.00223084,-0.00033887,0.77351228,-0.92718224
-3.38869435,1.44172271,-1.68366173,0.01130700,-0.01045269,0.06227400,-0.06555347,0.40538127,-0.48341502,0.54830994,-0.58504335,0.00271956,-0.00034562,0.74761319,-0.93692305
-3.38269135,1.39152932,-1.69345153,0.01126079,-0.01017537,0.06012263,-0.06626328,0.38907175,-0.48844237,0.53091427,-0.58918460,0.00330448,-0.00035540,0.72056237,-0.94198306
-3.37668834,1.34102415,-1.69477689,0.01113900,-0.00983751,0.05797387,-0.06664519,0.37204548,-0.49104538,0.51404890,-0.59041276,0.00399965,-0.00036905,0.69298892,-0.94232464
-3.37068534,1.29154929,-1.68768414,0.01094463,-0.00944593,0.05588605,-0.06669407,0.35463224,-0.49118889,0.49829172,-0.58873153,0.00481991,-0.00038782,0.66555344,-0.93798241
-3.36468234,1.24448078,-1.67234935,0.01068226,-0.00900832,0.05391802,-0.06640968,0.33717412,-0.48887423,0.48423012,-0.58419012,0.00578066,-0.00041339,0.63893690,-0.92906336
-3.35867934,1.20120315,-1.64907740,0.01035791,-0.00853295,0.05212783,-0.06579685,0.32001923,-0.48414016,0.47244977,-0.57688362,0.00689754,-0.00044795,0.61382859,-0.91574612
-3.35267634,1.16308214,-1.61829964,0.00997889,-0.00802847,0.05057136,-0.06486556,0.30351522,-0.47706330,0.46352243,-0.56695275,0.00818603,-0.00049426,0.59091324,-0.89827936
-3.34667334,1.13143617,-1.58057001,0.00955353,-0.00750360,0.04930093,-0.06363094,0.28800255,-0.46775799,0.45799319,-0.55458326,0.00966100,-0.00055573,0.57085750,-0.87697936
-3.34067034,1.10750702,-1.53655971,0.00909090,-0.00696694,0.04836391,-0.06211323,0.27380793,-0.45637546,0.45636723,-0.54000467,0.01133618,-0.00063651,0.55429627,-0.85222683
-3.33466733,1.09243056,-1.48705050,0.00860061,-0.00642672,0.04780128,-0.06033763,0.26123784,-0.44310246,0.45909646,-0.52348854,0.01322360,-0.00074162,0.54181892,-0.82446296
-3.32866433,1.08720801,-1.43292658,0.00809243,-0.00589064,0.04764644,-0.05833402,0.25057246,-0.42815913,0.46656632,-0.50534617,0.01533296,-0.00087697,0.53395591,-0.79418470
-3.32266133,1.09267864,-1.37516508,0.00757609,-0.00536572,0.04792390,-0.05613665,0.24205998,-0.41179630,0.47908317,-0.48592571,0.01767102,-0.00104953,0.53116605,-0.76193931
-3.31665833,1.10949468,-1.31482519,0.00706095,-0.00485816,0.04864836,-0.05378371,0.23591160,-0.39429207,0.49686256,-0.46560875,0.02024098,-0.00126737,0.53382471,-0.72831814
-3.31065533,1.13809905,-1.25303598,0.00655583,-0.00437330,0.04982383,-0.05131683,0.23229707,-0.37594784,0.52001894,-0.44480631,0.02304184,-0.00153978,0.54221331,-0.69394982
-3.30465233,1.17870679,-1.19098295,0.00606873,-0.00391556,0.05144304,-0.04878050,0.23134109,-0.35708378,0.54855700,-0.42395428,0.02606794,-0.00187727,0.55651038,-0.65949265
-3.29864932,1.23129089,-1.12989347,0.00560673,-0.00348847,0.05348718,-0.04622145,0.23312047,-0.33803388,0.58236532,-0.40350836,0.02930842,-0.00229163,0.57678447,-0.62562641
-3.29264632,1.29557302,-1.07102115,0.00517582,-0.00309466,0.05592588,-0.04368791,0.23766220,-0.31914062,0.62121244,-0.38393849,0.03274698,-0.00279589,0.60298910,-0.59304365
-3.28664332,1.37101998,-1.01562930,0.00478086,-0.00273594,0.05871752,-0.04122894,0.24494237,-0.30074944,0.66474585,-0.36572281,0.03636163,-0.00340429,0.63496004,-0.56244042
-3.28064032,1.45684595,-0.96497364,0.00442549,-0.00241335,0.06180992,-0.03889366,0.25488610,-0.28320304,0.71249410,-0.34934133,0.04012470,-0.00413213,0.67241505,-0.53450659
-3.27463732,1.55202116,-0.92028441,0.00411215,-0.00212729,0.06514138,-0.03673049,0.26736834,-0.26683577,0.76387224,-0.33526905,0.04400300,-0.00499560,0.71495615,-0.50991589
-3.26863432,1.65528687,-0.88274799,0.00384215,-0.00187757,0.06864196,-0.03478643,0.28221568,-0.25196806,0.81819060,-0.32396899,0.04795817,-0.00601154,0.76207459,-0.48931562
-3.26263132,1.76517663,-0.85348822,0.00361568,-0.00166353,0.07223520,-0.03310628,0.29920910,-0.23890106,0.87466688,-0.31588475,0.05194725,-0.00719707,0.81315846,-0.47331627
-3.25662831,1.88004363,-0.83354750,0.00343193,-0.00148412,0.07584002,-0.03173197,0.31808761,-0.22791161,0.93244147,-0.31143301,0.05592344,-0.00856922,0.86750273,-0.46248099
