energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.51975988,0.93966476,0.39428445,0.00128934,0.35249506,0.59758178,0.00030561,0.05684552
-5.51375688,0.89195351,0.37372805,0.00122603,0.33420167,0.56899940,0.00033216,0.05315022
-5.50775388,0.84597482,0.35358212,0.00117148,0.31624100,0.54177682,0.00036358,0.04945185
-5.50175088,0.80254350,0.33418904,0.00112679,0.29891677,0.51643223,0.00040013,0.04580028
-5.49574787,0.76239375,0.31586294,0.00109282,0.28250747,0.49342915,0.00044200,0.04224210
-5.48974487,0.72616949,0.29888519,0.00107020,0.26726220,0.47317023,0.00048929,0.03882012
-5.48374187,0.69441837,0.28350132,0.00105935,0.25339770,0.45599362,0.00054203,0.03557302
-5.47773887,0.66758953,0.26991939,0.00106044,0.24109678,0.44217166,0.00060014,0.03253522
-5.47173587,0.64603507,0.25830980,0.00107345,0.23050796,0.43191223,0.00066345,0.02973697
-5.46573287,0.63001506,0.24880653,0.00109819,0.22174645,0.42536228,0.00073171,0.02720449
-5.45972986,0.61970562,0.24150959,0.00113432,0.21489630,0.42261358,0.00080459,0.02496042
-5.45372686,0.61520972,0.23648863,0.00118139,0.21001349,0.42371026,0.00088171,0.02302421
-5.44772386,0.61656994,0.23378730,0.00123886,0.20712992,0.42865768,0.00096260,0.02141270
-5.44172086,0.62378253,0.23342824,0.00130615,0.20625787,0.43743220,0.00104680,0.02014071
-5.43571786,0.63681189,0.23541820,0.00138269,0.20739484,0.44999123,0.00113381,0.01922158
-5.42971486,0.65560451,0.23975313,0.00146791,0.21052822,0.46628295,0.00122314,0.01866779
-5.42371186,0.68010149,0.24642272,0.00156131,0.21563978,0.48625503,0.00131434,0.01849134
-5.41770885,0.71024872,0.25541410,0.00166245,0.22270936,0.50986170,0.00140699,0.01870412
-5.41170585,0.74600379,0.26671447,0.00177099,0.23171775,0.53706863,0.00150074,0.01931806
-5.40570285,0.78733909,0.28031222,0.00188670,0.24264827,0.56785505,0.00159530,0.02034517
-5.39969985,0.83424045,0.29619651,0.00200943,0.25548709,0.60221277,0.00169048,0.02179729
-5.39369685,0.88670100,0.31435518,0.00213912,0.27022203,0.64014189,0.00178616,0.02368572
-5.38769385,0.94471051,0.33477092,0.00227577,0.28683987,0.68164320,0.00188229,0.02602055
-5.38169085,1.00824024,0.35741592,0.00241941,0.30532233,0.72670746,0.00197888,0.02880989
-5.37568784,1.07722409,0.38224523,0.00257005,0.32564071,0.77530207,0.00207599,0.03205888
-5.36968484,1.15153705,0.40918916,0.00272764,0.34774976,0.82735568,0.00217368,0.03576860
-5.36368184,1.23097210,0.43814522,0.00289204,0.37158086,0.88274174,0.00227201,0.03993488
-5.35767884,1.31521708,0.46897007,0.00306293,0.39703512,0.94126204,0.00237101,0.04454714
-5.35167584,1.40383325,0.50147222,0.00323978,0.42397698,1.00263122,0.00247063,0.04958725
-5.34567284,1.49623702,0.53540593,0.00342180,0.45222854,1.06646377,0.00257069,0.05502849
-5.33966983,1.59168678,0.57046701,0.00360791,0.48156547,1.13226438,0.00267093,0.06083482
-5.33366683,1.68927612,0.60629105,0.00379673,0.51171474,1.19942298,0.00277091,0.06696023
-5.32766383,1.78793482,0.64245437,0.00398653,0.54235469,1.26721524,0.00287006,0.07334862
-5.32166083,1.88643839,0.67847819,0.00417530,0.57311762,1.33480917,0.00296763,0.07993386
-5.31565783,1.98342664,0.71383599,0.00436070,0.60359518,1.40127822,0.00306274,0.08664042
-5.30965483,2.07743130,0.74796404,0.00454017,0.63334651,1.46562080,0.00315435,0.09338433
-5.30365183,2.16691196,0.78027487,0.00471098,0.66190896,1.52678584,0.00324135,0.10007458
-5.29764882,2.25029937,0.81017319,0.00487028,0.68881118,1.58370363,0.00332256,0.10661490
-5.29164582,2.32604437,0.83707379,0.00501522,0.71358801,1.63532080,0.00339677,0.11290596
-5.28564282,2.39267076,0.86042041,0.00514301,0.73579671,1.68063805,0.00346282,0.11884776
-5.27963982,2.44882946,0.87970508,0.00525107,0.75503385,1.71874910,0.00351962,0.12434225
-5.27363682,2.49335194,0.89448673,0.00533713,0.77095207,1.74887896,0.00356626,0.12929613
-5.26763382,2.52530015,0.90440835,0.00539930,0.78327602,1.77041999,0.00360199,0.13362351
-5.26163082,2.54401077,0.90921187,0.00543617,0.79181685,1.78296378,0.00362634,0.13724860
-5.25562781,2.54913160,0.90874992,0.00544693,0.79648434,1.78632758,0.00363912,0.14010809
-5.24962481,2.54064843,0.90299395,0.00543137,0.79729644,1.78057394,0.00364047,0.14215326
-5.24362181,2.51890094,0.89203842,0.00538997,0.79438545,1.76602242,0.00363087,0.14335167
-5.23761881,2.48458702,0.87610057,0.00532392,0.78800081,1.74325310,0.00361116,0.14368841
-5.23161581,2.43875511,0.85551609,0.00523507,0.77850815,1.71310135,0.00358254,0.14316674
-5.22561281,2.38278492,0.83073068,0.00512597,0.76638470,1.67664416,0.00354653,0.14180829
-5.21960980,2.31835724,0.80228804,0.00499979,0.75221114,1.63517858,0.00350499,0.13965258
-5.21360680,2.24741407,0.77081463,0.00486027,0.73666023,1.59019279,0.00346003,0.13675612
-5.20760380,2.17211050,0.73700214,0.00471161,0.72048244,1.54333117,0.00341398,0.13319087
-5.20160080,2.09476020,0.70158815,0.00455840,0.70448918,1.49635420,0.00336934,0.12904234
-5.19559780,2.01777627,0.66533586,0.00440549,0.68953396,1.45109481,0.00332872,0.12440726
-5.18959480,1.94360944,0.62901363,0.00425788,0.67649215,1.40941218,0.00329474,0.11939099
-5.18359180,1.87468549,0.59337508,0.00412058,0.66623973,1.37314460,0.00326998,0.11410471
-5.17758879,1.81334361,0.55914021,0.00399848,0.65963168,1.34406244,0.00325692,0.10866249
-5.17158579,1.76177729,0.52697832,0.00389623,0.65748039,1.32382247,0.00325785,0.10317832
-5.16558279,1.72197923,0.49749283,0.00381812,0.66053468,1.31392462,0.00327480,0.09776330
-5.15957979,1.69569139,0.47120863,0.00376793,0.66945989,1.31567218,0.00330950,0.09252289
-5.15357679,1.68436132,0.44856186,0.00374885,0.68481943,1.33013627,0.00336331,0.08755447
-5.14757379,1.68910564,0.42989235,0.00376336,0.70705829,1.35812550,0.00343720,0.08294514
-5.14157079,1.71068140,0.41543873,0.00381316,0.73648900,1.40016148,0.00353167,0.07876988
-5.13556778,1.74946604,0.40533608,0.00389911,0.77328035,1.45646102,0.00364677,0.07509012
-5.12956478,1.80544637,0.39961598,0.00402119,0.81744940,1.52692552,0.00378209,0.07195270
-5.12356178,1.87821711,0.39820896,0.00417845,0.86885706,1.61113824,0.00393672,0.06938922
-5.11755878,1.96698930,0.40094900,0.00436905,0.92720772,1.70836985,0.00410930,0.06741590
-5.11155578,2.07060858,0.40758004,0.00459026,0.99205300,1.81759256,0.00429805,0.06603374
-5.10555278,2.18758353,0.41776423,0.00483855,1.06279998,1.93750299,0.00450077,0.06522920
-5.09954977,2.31612347,0.43109178,0.00510963,1.13872384,2.06655363,0.00471494,0.06497514
-5.09354677,2.45418553,0.44709218,0.00539861,1.21898479,2.20299237,0.00493777,0.06523218
-5.08754377,2.59952963,0.46524657,0.00570009,1.30264905,2.34490948,0.00516626,0.06595028
-5.08154077,2.74978044,0.48500110,0.00600834,1.38871334,2.49029074,0.00539729,0.06707059
-5.07553777,2.90249453,0.50578086,0.00631745,1.47613220,2.63707534,0.00562768,0.06852753
-5.06953477,3.05523069,0.52700425,0.00662153,1.56384732,2.78321670,0.00585435,0.07025090
-5.06353177,3.20562123,0.54809745,0.00691486,1.65081783,2.92674399,0.00607431,0.07216812
-5.05752876,3.35144179,0.56850847,0.00719211,1.73605043,3.06582226,0.00628485,0.07420643
-5.05152576,3.49067697,0.58772072,0.00744849,1.81862808,3.19880857,0.00648353,0.07629506
-5.04552276,3.62157933,0.60526546,0.00767989,1.89773623,3.32430191,0.00666832,0.07836723
-5.03951976,3.74271934,0.62073295,0.00788304,1.97268524,3.44118464,0.00683764,0.08036194
-5.03351676,3.85302407,0.63378186,0.00805560,2.04292817,3.54865364,0.00699041,0.08222558
-5.02751376,3.95180317,0.64414674,0.00819621,2.10807299,3.64623948,0.00712607,0.08391319
-5.02151076,4.03876066,0.65164328,0.00830457,2.16788874,3.73381301,0.00724463,0.08538939
-5.01550775,4.11399234,0.65617115,0.00838135,2.22230531,3.81157852,0.00734667,0.08662906
-5.00950475,4.17796865,0.65771443,0.00842826,2.27140689,3.88005421,0.00743328,0.08761750
-5.00350175,4.23150391,0.65633960,0.00844785,2.31541938,3.94004037,0.00750610,0.08835038
-4.99749875,4.27571328,0.65219110,0.00844350,2.35469249,3.99257701,0.00756721,0.08883328
-4.99149575,4.31195939,0.64548481,0.00841922,2.38967726,4.03889279,0.00761912,0.08908092
-4.98549275,4.34179086,0.63649954,0.00837952,2.42090020,4.08034741,0.00766464,0.08911614
-4.97948974,4.36687568,0.62556690,0.00832922,2.44893523,4.11837028,0.00770684,0.08896861
-4.97348674,4.38893193,0.61305999,0.00827332,2.47437471,4.15439789,0.00774894,0.08867344
-4.96748374,4.40965887,0.59938111,0.00821675,2.49780088,4.18981274,0.00779421,0.08826955
-4.96148074,4.43067106,0.58494914,0.00816426,2.51975886,4.22588618,0.00784586,0.08779811
-4.95547774,4.45343791,0.57018676,0.00812026,2.54073251,4.26372738,0.00790694,0.08730089
-4.94947474,4.47923070,0.55550806,0.00808864,2.56112376,4.30424032,0.00798025,0.08681868
-4.94347174,4.50907880,0.54130681,0.00807271,2.58123648,4.34809006,0.00806822,0.08638980
-4.93746873,4.54373618,0.52794571,0.00807510,2.60126514,4.39567927,0.00817284,0.08604877
-4.93146573,4.58365890,0.51574689,0.00809766,2.62128859,4.44713550,0.00829556,0.08582514
-4.92546273,4.62899384,0.50498389,0.00814147,2.64126904,4.50230894,0.00843725,0.08574255
-4.91945973,4.67957842,0.49587526,0.00820680,2.66105598,4.56078053,0.00859811,0.08581794
-4.91345673,4.73495076,0.48857989,0.00829313,2.68039482,4.62187935,0.00877766,0.08606113
-4.90745373,4.79436943,0.48319413,0.00839916,2.69893948,4.68470845,0.00897473,0.08647451
-4.90145073,4.85684166,0.47975080,0.00852293,2.71626871,4.74817764,0.00918743,0.08705311
-4.89544772,4.92115881,0.47821988,0.00866179,2.73190492,4.81104202,0.00941322,0.08778480
-4.88944472,4.98593765,0.47851110,0.00881256,2.74533528,4.87194465,0.00964893,0.08865083
-4.88344172,5.04966612,0.48047799,0.00897159,2.75603374,4.92946192,0.00989081,0.08962650
-4.87743872,5.11075209,0.48392361,0.00913486,2.76348368,4.98215013,0.01013468,0.09068211
-4.87143572,5.16757365,0.48860755,0.00929809,2.76719993,5.02859185,0.01037598,0.09178398
-4.86543272,5.21852959,0.49425404,0.00945688,2.76674964,5.06744078,0.01060995,0.09289572
-4.85942971,5.26208861,0.50056106,0.00960675,2.76177127,5.09746381,0.01083171,0.09397948
-4.85342671,5.29683608,0.50721006,0.00974335,2.75199079,5.11757919,0.01103645,0.09499736
-4.84742371,5.32151686,0.51387602,0.00986249,2.73723487,5.12688979,0.01121958,0.09591274
-4.84142071,5.33507330,0.52023761,0.00996030,2.71744018,5.12471059,0.01137683,0.09669161
-4.83541771,5.33667707,0.52598711,0.01003330,2.69265872,5.11058968,0.01150444,0.09730382
-4.82941471,5.32575420,0.53083968,0.01007850,2.66305889,5.08432223,0.01159929,0.09772416
-4.82341171,5.30200234,0.53454181,0.01009347,2.62892210,5.04595716,0.01165895,0.09793328
-4.81740870,5.26539997,0.53687863,0.01007643,2.59063527,4.99579627,0.01168183,0.09791842
-4.81140570,5.21620714,0.53767977,0.01002624,2.54867931,4.93438607,0.01166720,0.09767390
-4.80540270,5.15495797,0.53682368,0.00994248,2.50361422,4.86250264,0.01161524,0.09720130
-4.79939970,5.08244515,0.53424028,0.00982544,2.45606135,4.78113012,0.01152702,0.09650951
-4.79339670,4.99969715,0.52991180,0.00967609,2.40668371,4.69143376,0.01140451,0.09561444
-4.78739370,4.90794916,0.52387192,0.00949607,2.35616517,4.59472848,0.01125050,0.09453858
-4.78139070,4.80860891,0.51620333,0.00928763,2.30518962,4.49244436,0.01106851,0.09331033
-4.77538769,4.70321885,0.50703377,0.00905353,2.25442104,4.38609021,0.01086274,0.09196320
-4.76938469,4.59341617,0.49653082,0.00879704,2.20448536,4.27721674,0.01063790,0.09053497
-4.76338169,4.48089220,0.48489583,0.00852174,2.15595511,4.16738060,0.01039909,0.08906667
-4.75737869,4.36735276,0.47235695,0.00823150,2.10933742,4.05811056,0.01015169,0.08760165
-4.75137569,4.25448069,0.45916200,0.00793034,2.06506592,3.95087684,0.00990122,0.08618466
-4.74537269,4.14390172,0.44557106,0.00762234,2.02349665,3.84706437,0.00965318,0.08486093
-4.73936968,4.03715448,0.43184932,0.00731152,1.98490810,3.74795049,0.00941293,0.08367533
-4.73336668,3.93566505,0.41826023,0.00700178,1.94950495,3.65468728,0.00918558,0.08267165
-4.72736368,3.84072619,0.40505927,0.00669679,1.91742497,3.56828834,0.00897586,0.08189189
-4.72136068,3.75348110,0.39248833,0.00639993,1.88874838,3.48961967,0.00878804,0.08137565
-4.71535768,3.67491113,0.38077090,0.00611423,1.86350865,3.41939398,0.00862582,0.08115949
-4.70935468,3.60582685,0.37010790,0.00584235,1.84170380,3.35816761,0.00849226,0.08127637
-4.70335168,3.54686160,0.36067441,0.00558650,1.82330722,3.30633935,0.00838975,0.08175501
-4.69734867,3.49846685,0.35261694,0.00534847,1.80827692,3.26415018,0.00831988,0.08261928
-4.69134567,3.46090861,0.34605146,0.00512959,1.79656256,3.23168335,0.00828351,0.08388747
-4.68534267,3.43426444,0.34106199,0.00493077,1.78810958,3.20886436,0.00828062,0.08557160
-4.67933967,3.41842075,0.33769970,0.00475246,1.78286011,3.19546048,0.00831041,0.08767662
-4.67333667,3.41307060,0.33598257,0.00459471,1.78075067,3.19108005,0.00837122,0.09019964
-4.66733367,3.41771225,0.33589560,0.00445718,1.78170676,3.19517189,0.00846056,0.09312924
-4.66133067,3.43164916,0.33739158,0.00433916,1.78563507,3.20702545,0.00857517,0.09644481
-4.65532766,3.45399246,0.34039237,0.00423962,1.79241384,3.22577262,0.00871105,0.10011608
-4.64932466,3.48366668,0.34479104,0.00415722,1.80188254,3.25039215,0.00886352,0.10410289
-4.64332166,3.51942005,0.35045457,0.00409036,1.81383169,3.27971782,0.00902735,0.10835516
-4.63731866,3.55984014,0.35722748,0.00403723,1.82799410,3.31245117,0.00919683,0.11281330
-4.63131566,3.60337579,0.36493620,0.00399584,1.84403842,3.34717963,0.00936593,0.11740896
-4.62531266,3.64836554,0.37339428,0.00396407,1.86156585,3.38240046,0.00952844,0.12206609
-4.61930965,3.69307274,0.38240833,0.00393971,1.88011080,3.41655064,0.00967817,0.12670256
-4.61330665,3.73572685,0.39178459,0.00392054,1.89914577,3.44804229,0.00980908,0.13123200
-4.60730365,3.77456992,0.40133595,0.00390433,1.91809069,3.47530282,0.00991552,0.13556602
-4.60130065,3.80790688,0.41088916,0.00388897,1.93632634,3.49681863,0.00999237,0.13961672
-4.59529765,3.83415779,0.42029189,0.00387245,1.95321150,3.51118076,0.01003523,0.14329926
-4.58929465,3.85190988,0.42941949,0.00385295,1.96810295,3.51713048,0.01004058,0.14653454
-4.58329165,3.85996692,0.43818087,0.00382889,1.98037741,3.51360286,0.01000590,0.14925177
-4.57728864,3.85739367,0.44652333,0.00379896,1.98945417,3.49976605,0.00992980,0.15139086
-4.57128564,3.84355284,0.45443585,0.00376214,1.99481725,3.47505435,0.00981205,0.15290448
-4.56528264,3.81813260,0.46195081,0.00371776,1.99603581,3.43919298,0.00965366,0.15375969
-4.55927964,3.78116287,0.46914359,0.00366550,1.99278171,3.39221331,0.00945679,0.15393909
-4.55327664,3.73301917,0.47613023,0.00360537,1.98484316,3.33445717,0.00922477,0.15344142
-4.54727364,3.67441331,0.48306291,0.00353775,1.97213366,3.26656986,0.00896194,0.15228146
-4.54127064,3.60637104,0.49012341,0.00346330,1.95469572,3.18948170,0.00867356,0.15048945
-4.53526763,3.53019718,0.49751476,0.00338300,1.93269909,3.10437874,0.00836562,0.14810990
-4.52926463,3.44742952,0.50545129,0.00329805,1.90643355,3.01266356,0.00804464,0.14519980
-4.52326163,3.35978339,0.51414763,0.00320984,1.87629658,2.91590788,0.00771746,0.14182648
-4.51725863,3.26908909,0.52380693,0.00311989,1.84277649,2.81579877,0.00739101,0.13806513
-4.51125563,3.17722492,0.53460910,0.00302978,1.80643198,2.71408076,0.00707211,0.13399600
-4.50525263,3.08604870,0.54669941,0.00294107,1.76786896,2.61249629,0.00676719,0.12970165
-4.49924962,2.99733061,0.56017827,0.00285526,1.72771601,2.51272701,0.00648216,0.12526411
-4.49324662,2.91269043,0.57509254,0.00277373,1.68659939,2.41633824,0.00622213,0.12076224
-4.48724362,2.83354163,0.59142909,0.00269765,1.64511921,2.32472900,0.00599133,0.11626932
-4.48124062,2.76104489,0.60911084,0.00262797,1.60382749,2.23908945,0.00579296,0.11185105
-4.47523762,2.69607262,0.62799573,0.00256536,1.56320938,2.16036740,0.00562908,0.10756392
-4.46923462,2.63918619,0.64787867,0.00251021,1.52366826,2.08924505,0.00550059,0.10345410
-4.46323162,2.59062621,0.66849659,0.00246260,1.48551533,2.02612670,0.00540719,0.09955676
-4.45722861,2.55031634,0.68953625,0.00242231,1.44896403,1.97113750,0.00534745,0.09589599
-4.45122561,2.51787990,0.71064474,0.00238884,1.41412933,1.92413312,0.00531887,0.09248511
-4.44522261,2.49266826,0.73144194,0.00236143,1.38103183,1.88471947,0.00531798,0.08932746
-4.43921961,2.47379944,0.75153449,0.00233910,1.34960605,1.85228125,0.00534049,0.08641753
-4.43321661,2.46020479,0.77053061,0.00232071,1.31971239,1.82601798,0.00538146,0.08374239
-4.42721361,2.45068146,0.78805482,0.00230500,1.29115192,1.80498549,0.00543552,0.08128329
-4.42121061,2.44394796,0.80376202,0.00229062,1.26368300,1.78814104,0.00549701,0.07901742
-4.41520760,2.43870036,0.81735008,0.00227626,1.23703881,1.77438989,0.00556026,0.07691960
-4.40920460,2.43366635,0.82857028,0.00226061,1.21094472,1.76263135,0.00561978,0.07496396
-4.40320160,2.42765499,0.83723511,0.00224249,1.18513471,1.75180242,0.00567049,0.07312549
-4.39719860,2.41959997,0.84322306,0.00222084,1.15936580,1.74091705,0.00570786,0.07138128
-4.39119560,2.40859491,0.84648015,0.00219481,1.13343007,1.72910003,0.00572816,0.06971156
-4.38519260,2.39391946,0.84701830,0.00216371,1.10716378,1.71561391,0.00572854,0.06810052
-4.37918959,2.37505575,0.84491060,0.00212713,1.08045320,1.69987874,0.00570720,0.06653669
-4.37318659,2.35169508,0.84028398,0.00208484,1.05323735,1.68148398,0.00566345,0.06501316
-4.36718359,2.32373545,0.83330974,0.00203688,1.02550772,1.66019290,0.00559773,0.06352749
-4.36118059,2.29127079,0.82419260,0.00198350,0.99730533,1.63593987,0.00551167,0.06208139
-4.35517759,2.25457327,0.81315900,0.00192513,0.96871572,1.60882141,0.00540803,0.06068028
-4.34917459,2.21407037,0.80044533,0.00186241,0.93986235,1.57908191,0.00529063,0.05933272
-4.34317159,2.17031838,0.78628689,0.00179612,0.91089907,1.54709540,0.00516427,0.05804975
-4.33716858,2.12397406,0.77090814,0.00172716,0.88200233,1.51334452,0.00503461,0.05684432
-4.33116558,2.07576634,0.75451477,0.00165650,0.85336363,1.47839809,0.00490796,0.05573070
-4.32516258,2.02646921,0.73728800,0.00158519,0.82518262,1.44288829,0.00479119,0.05472402
-4.31915958,1.97687733,0.71938124,0.00151429,0.79766126,1.40748868,0.00469149,0.05383995
-4.31315658,1.92778479,0.70091919,0.00144487,0.77099913,1.37289358,0.00461616,0.05309446
-4.30715358,1.87996778,0.68199923,0.00137796,0.74539000,1.33979968,0.00457243,0.05250374
