energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.79589795,3.27945999,1.10396199,1.39936612,0.01865831,0.34602361,0.02423721,1.25957349,0.31978750,0.11130894
-5.78989495,3.41237116,1.16863964,1.43601577,0.02052754,0.36258511,0.02551469,1.30818110,0.32404342,0.11721319
-5.78389195,3.56351757,1.23810842,1.48082293,0.02256361,0.38146453,0.02690992,1.36353958,0.33199648,0.12363904
-5.77788894,3.73014333,1.31125870,1.53280640,0.02475489,0.40229045,0.02839535,1.42465397,0.34342767,0.13049508
-5.77188594,3.90915559,1.38686899,1.59083483,0.02708795,0.42466736,0.02994062,1.49037442,0.35805639,0.13768187
-5.76588294,4.09718674,1.46363203,1.65365053,0.02954774,0.44818090,0.03151324,1.55942324,0.37554469,0.14509397
-5.75987994,4.29066634,1.54018501,1.71989743,0.03211771,0.47240365,0.03307934,1.63042698,0.39550266,0.15262202
-5.75387694,4.48590078,1.61514280,1.78815202,0.03478005,0.49690151,0.03460460,1.70195249,0.41749512,0.16015491
-5.74787394,4.67915777,1.68713322,1.85695631,0.03751582,0.52124039,0.03605514,1.77254528,0.44104932,0.16758187
-5.74187094,4.86675292,1.75483284,1.92485169,0.04030515,0.54499340,0.03739843,1.84076888,0.46566374,0.17479450
-5.73586793,5.04513524,1.81700212,1.99041241,0.04312735,0.56774809,0.03860423,1.90524335,0.49081764,0.18168860
-5.72986493,5.21096858,1.87251820,2.05227758,0.04596111,0.58911392,0.03964541,1.96468148,0.51598131,0.18816587
-5.72386193,5.36120604,1.92040426,2.10918071,0.04878450,0.60872942,0.04049874,2.01792121,0.54062671,0.19413539
-5.71785893,5.49315499,1.95985416,2.15997576,0.05157511,0.62626908,0.04114551,2.06395299,0.56423823,0.19951475
-5.71185593,5.60453045,1.99025134,2.20365901,0.05431009,0.64144970,0.04157201,2.10194119,0.58632334,0.20423104
-5.70585293,5.69349539,2.01118137,2.23938623,0.05696615,0.65403586,0.04176989,2.13123882,0.60642283,0.20822154
-5.69984992,5.75868702,2.02243772,2.26648486,0.05951961,0.66384449,0.04173624,2.15139548,0.62412024,0.21143416
-5.69384692,5.79922887,2.02402073,2.28446109,0.06194647,0.67074822,0.04147366,2.16215848,0.63905037,0.21382770
-5.68784392,5.81472901,2.01613000,2.29300191,0.06422247,0.67467742,0.04098997,2.16346760,0.65090648,0.21537196
-5.68184092,5.80526529,1.99915080,2.29197263,0.06632326,0.67562081,0.04029789,2.15544437,0.65944593,0.21604762
-5.67583792,5.77135918,1.97363538,2.28141016,0.06822458,0.67362449,0.03941451,2.13837668,0.66449428,0.21584616
-5.66983492,5.71393992,1.94028011,2.26151275,0.06990257,0.66878961,0.03836072,2.11269991,0.66594752,0.21476959
-5.66383192,5.63430109,1.89989970,2.23262680,0.07133414,0.66126836,0.03716047,2.07897589,0.66377248,0.21283016
-5.65782891,5.53405160,1.85339963,2.19523150,0.07249745,0.65125879,0.03584005,2.03787072,0.65800545,0.21005013
-5.65182591,5.41506345,1.80174803,2.14992191,0.07337241,0.63899826,0.03442733,1.99013260,0.64874903,0.20646140
-5.64582291,5.27941799,1.74594814,2.09739110,0.07394128,0.62475597,0.03295099,1.93657064,0.63616739,0.20210515
-5.63981991,5.12935245,1.68701216,2.03841193,0.07418932,0.60882472,0.03143982,1.87803530,0.62048006,0.19703147
-5.63381691,4.96720823,1.62593746,1.97381895,0.07410537,0.59151213,0.02992205,1.81540088,0.60195464,0.19129887
-5.62781391,4.79538186,1.56368550,1.90449066,0.07368247,0.57313175,0.02842481,1.74955034,0.58089843,0.18497371
-5.62181091,4.61627943,1.50116396,1.83133245,0.07291836,0.55399433,0.02697360,1.68136238,0.55764961,0.17812947
-5.61580790,4.43227490,1.43921214,1.75526047,0.07181589,0.53439940,0.02559188,1.61170057,0.53256791,0.17084594
-5.60980490,4.24567231,1.37858953,1.67718631,0.07038325,0.51462779,0.02430079,1.54140408,0.50602537,0.16320813
-5.60380190,4.05867207,1.31996748,1.59800275,0.06863413,0.49493494,0.02311888,1.47127965,0.47839727,0.15530507
-5.59779890,3.87334092,1.26392354,1.51857051,0.06658756,0.47554557,0.02206195,1.40209423,0.45005360,0.14722841
-5.59179590,3.69158552,1.21093819,1.43970604,0.06426768,0.45664965,0.02114293,1.33456793,0.42135121,0.13907084
-5.58579290,3.51512947,1.16139355,1.36217037,0.06170327,0.43839984,0.02037183,1.26936678,0.39262692,0.13092441
-5.57978989,3.34549364,1.11557377,1.28665912,0.05892710,0.42091045,0.01975572,1.20709530,0.36419169,0.12287873
-5.57378689,3.18397983,1.07366670,1.21379384,0.05597515,0.40425794,0.01929872,1.14828871,0.33632594,0.11501917
-5.56778389,3.03165800,1.03576675,1.14411459,0.05288571,0.38848270,0.01900198,1.09340489,0.30927608,0.10742510
-5.56178089,2.88935720,1.00187870,1.07807421,0.04969843,0.37359220,0.01886381,1.04281650,0.28325235,0.10016824
-5.55577789,2.75766071,0.97192244,1.01603428,0.04645334,0.35956512,0.01887963,0.99680364,0.25842776,0.09331115
-5.54977489,2.63690569,0.94573867,0.95826299,0.04318984,0.34635635,0.01904210,0.95554753,0.23493823,0.08690606
-5.54377189,2.52718788,0.92309553,0.90493509,0.03994582,0.33390257,0.01934124,0.91912593,0.21288378,0.08099392
-5.53776888,2.42837153,0.90369636,0.85613406,0.03675681,0.32212816,0.01976451,0.88751077,0.19233054,0.07560386
-5.53176588,2.34010499,0.88718855,0.81185654,0.03365536,0.31095118,0.02029704,0.86056858,0.17331365,0.07075301
-5.52576288,2.26184196,0.87317362,0.77201908,0.03067049,0.30028921,0.02092188,0.83806412,0.15584064,0.06644676
-5.51975988,2.19286820,0.86121846,0.73646704,0.02782735,0.29006475,0.02162023,0.81966751,0.13989530,0.06267935
-5.51375688,2.13233349,0.85086771,0.70498564,0.02514705,0.28021019,0.02237190,0.80496484,0.12544184,0.05943493
-5.50775388,2.07928805,0.84165707,0.67731275,0.02264670,0.27067203,0.02315567,0.79347225,0.11242909,0.05668892
-5.50175088,2.03272269,0.83312730,0.65315321,0.02033956,0.26141433,0.02394984,0.78465314,0.10079474,0.05440962
-5.49574787,1.99161149,0.82483864,0.63219421,0.01823542,0.25242141,0.02473275,0.77793792,0.09046936,0.05256013
-5.48974487,1.95495583,0.81638517,0.61412135,0.01634097,0.24369967,0.02548341,0.77274562,0.08138020,0.05110035
-5.48374187,1.92182815,0.80740871,0.59863466,0.01466043,0.23527861,0.02618210,0.76850658,0.07345453,0.04998903
-5.47773887,1.89141411,0.79761172,0.58546434,0.01319608,0.22721115,0.02681103,0.76468525,0.06662264,0.04918588
-5.47173587,1.86305136,0.78676874,0.57438533,0.01194892,0.21957320,0.02735492,0.76080217,0.06082029,0.04865348
-5.46573287,1.83626356,0.77473593,0.56523040,0.01091929,0.21246256,0.02780159,0.75645406,0.05599063,0.04835903
-5.45972986,1.81078816,0.76145819,0.55790102,0.01010744,0.20599735,0.02814245,0.75133132,0.05208561,0.04827583
-5.45372686,1.78659667,0.74697364,0.55237575,0.00951406,0.20031389,0.02837292,0.74523197,0.04906684,0.04838444
-5.44772386,1.76390650,0.73141517,0.54871555,0.00914070,0.19556412,0.02849268,0.73807149,0.04690587,0.04867344
-5.44172086,1.74318353,0.71500886,0.54706583,0.00899007,0.19191265,0.02850585,0.72988812,0.04558411,0.04913978
-5.43571786,1.72513514,0.69806943,0.54765497,0.00906620,0.18953349,0.02842097,0.72084326,0.04509209,0.04978873
-5.42971486,1.71069369,0.68099271,0.55078922,0.00937453,0.18860645,0.02825089,0.71121708,0.04542845,0.05063331
-5.42371186,1.70099067,0.66424547,0.55684407,0.00992175,0.18931326,0.02801242,0.70139937,0.04659850,0.05169347
-5.41770885,1.69732240,0.64835292,0.56625225,0.01071555,0.19183355,0.02772591,0.69187609,0.04861249,0.05299474
-5.41170585,1.70110824,0.63388438,0.57948866,0.01176420,0.19634064,0.02741465,0.68321212,0.05148359,0.05456666
-5.40570285,1.71384276,0.62143767,0.59705270,0.01307604,0.20299724,0.02710419,0.67603090,0.05522578,0.05644098
-5.39969985,1.73704348,0.61162269,0.61944856,0.01465880,0.21195126,0.02682156,0.67099173,0.05985159,0.05864965
-5.39369685,1.77219603,0.60504494,0.64716415,0.01651885,0.22333166,0.02659441,0.66876570,0.06536991,0.06122279
-5.38769385,1.82069869,0.60228937,0.68064939,0.01866039,0.23724466,0.02645013,0.67001106,0.07178384,0.06418666
-5.38169085,1.88380839,0.60390526,0.72029468,0.02108462,0.25377025,0.02641501,0.67534895,0.07908873,0.06756178
-5.37568784,1.96259002,0.61039250,0.76641039,0.02378889,0.27295930,0.02651337,0.68534042,0.08727062,0.07136124
-5.36968484,2.05787111,0.62218957,0.81920808,0.02676596,0.29483123,0.02676680,0.70046546,0.09630489,0.07558932
-5.36368184,2.17020328,0.63966364,0.87878442,0.03000326,0.31937258,0.02719347,0.72110475,0.10615551,0.08024045
-5.35767884,2.29983203,0.66310283,0.94510824,0.03348241,0.34653619,0.02780753,0.74752478,0.11677477,0.08529861
-5.35167584,2.44667586,0.69271069,1.01801144,0.03717881,0.37624146,0.02861870,0.77986660,0.12810354,0.09073713
-5.34567284,2.61031534,0.72860278,1.09718414,0.04106151,0.40837526,0.02963190,0.81813868,0.14007225,0.09651898
-5.33966983,2.78999236,0.77080528,1.18217430,0.04509330,0.44279383,0.03084712,0.86221384,0.15260233,0.10259742
-5.33366683,2.98461950,0.81925527,1.27239190,0.04923104,0.47932517,0.03225937,0.91183034,0.16560837,0.10891709
-5.32766383,3.19279873,0.87380243,1.36711761,0.05342628,0.51777220,0.03385879,0.96659685,0.17900067,0.11541546
-5.32166083,3.41284875,0.93421181,1.46551554,0.05762617,0.55791615,0.03563089,1.02600109,0.19268830,0.12202445
-5.31565783,3.64283948,1.00016738,1.56664972,0.06177448,0.59952018,0.03755689,1.08942167,0.20658239,0.12867234
-5.30965483,3.88063243,1.07127603,1.66950366,0.06581300,0.64233309,0.03961416,1.15614262,0.22059965,0.13528567
-5.30365183,4.12392514,1.14707185,1.77300224,0.06968296,0.68609278,0.04177675,1.22537000,0.23466577,0.14179118
-5.29764882,4.37029824,1.22702051,1.87603516,0.07332661,0.73052947,0.04401597,1.29625011,0.24871876,0.14811769
-5.29164582,4.61726333,1.31052372,1.97748120,0.07668883,0.77536850,0.04630099,1.36788845,0.26271182,0.15419769
-5.28564282,4.86231038,1.39692390,2.07623233,0.07971874,0.82033272,0.04859951,1.43936905,0.27661571,0.15996886
-5.27963982,5.10295343,1.48550912,2.17121709,0.08237114,0.86514456,0.05087836,1.50977348,0.29042043,0.16537522
-5.27363682,5.33677357,1.57551874,2.26142252,0.08460788,0.90952773,0.05310418,1.57819918,0.30413603,0.17036798
-5.26763382,5.56145861,1.66614992,2.34591410,0.08639895,0.95320890,0.05524398,1.64377650,0.31779252,0.17490619
-5.26163082,5.77483923,1.75656551,2.42385334,0.08772330,0.99591935,0.05726578,1.70568440,0.33143877,0.17895704
-5.25562781,5.97492140,1.84590351,2.49451280,0.08856941,1.03739703,0.05913914,1.76316445,0.34514041,0.18249601
-5.24962481,6.15991537,1.93328847,2.55728844,0.08893549,1.07738906,0.06083566,1.81553304,0.35897676,0.18550679
-5.24362181,6.32826147,2.01784505,2.61170921,0.08882938,1.11565492,0.06232950,1.86219178,0.37303684,0.18798119
-5.23761881,6.47865322,2.09871354,2.65744421,0.08826810,1.15197047,0.06359777,1.90263612,0.38741464,0.18991891
-5.23161581,6.61005776,2.17506742,2.69430725,0.08727718,1.18613284,0.06462099,1.93646223,0.40220377,0.19132747
-5.22561281,6.72173412,2.24613244,2.72225941,0.08588965,1.21796596,0.06538337,1.96337225,0.41749168,0.19222209
-5.21960980,6.81324899,2.31120658,2.74140931,0.08414491,1.24732683,0.06587323,1.98317791,0.43335380,0.19262578
-5.21360680,6.88448972,2.36968034,2.75201164,0.08208742,1.27411197,0.06608316,1.99580264,0.44984767,0.19256953
-5.20760380,6.93567411,2.42105607,2.75446371,0.07976527,1.29826384,0.06601031,2.00128222,0.46700740,0.19209260
-5.20160080,6.96735588,2.46496572,2.74930013,0.07722876,1.31977654,0.06565649,1.99976377,0.48483884,0.19124293
-5.19559780,6.98042505,2.50118549,2.73718561,0.07452897,1.33870061,0.06502826,1.99150324,0.50331540,0.19007757
-5.18959480,6.97610192,2.52964670,2.71890560,0.07171645,1.35514599,0.06413693,1.97686115,0.52237503,0.18866308
-5.18359180,6.95592369,2.55044177,2.69535484,0.06883993,1.36928305,0.06299847,1.95629656,0.54191842,0.18707585
-5.17758879,6.92172264,2.56382458,2.66752346,0.06594527,1.38134096,0.06163328,1.93035918,0.56180847,0.18540216
-5.17158579,6.87559543,2.57020480,2.63648068,0.06307453,1.39160338,0.06006595,1.89967956,0.58187135,0.18373802
-5.16558279,6.81986305,2.57013613,2.60335615,0.06026519,1.40040116,0.05832480,1.86495738,0.60189890,0.18218861
-5.15957979,6.75702184,2.56429843,2.56931881,0.05754962,1.40810223,0.05644142,1.82694797,0.62165262,0.18086733
-5.15357679,6.68968627,2.55347455,2.53555381,0.05495471,1.41509889,0.05445005,1.78644713,0.64086898,0.17989435
-5.14757379,6.62052482,2.53852260,2.50323758,0.05250163,1.42179296,0.05238693,1.74427475,0.65926601,0.17939469
-5.14157079,6.55219084,2.52034490,2.47351183,0.05020588,1.42857937,0.05028953,1.70125727,0.67655095,0.17949585
-5.13556778,6.48725067,2.49985508,2.44745689,0.04807734,1.43582893,0.04819575,1.65820983,0.69242868,0.18032501
-5.12956478,6.42811151,2.47794472,2.42606535,0.04612059,1.44387125,0.04614314,1.61591823,0.70661079,0.18200579
-5.12356178,6.37695196,2.45545132,2.41021670,0.04433525,1.45297849,0.04416804,1.57512156,0.71882472,0.18465481
-5.11755878,6.33565785,2.43312900,2.40065382,0.04271650,1.46335094,0.04230478,1.53649585,0.72882299,0.18837801
-5.11155578,6.30576605,2.41162331,2.39796217,0.04125560,1.47510523,0.04058495,1.50063940,0.73639189,0.19326698
-5.10555278,6.28841858,2.39145139,2.40255242,0.03994057,1.48826579,0.03903669,1.46806022,0.74135940,0.19939535
-5.09954977,6.28432881,2.37298820,2.41464722,0.03875679,1.50276014,0.03768406,1.43916594,0.74360215,0.20681534
-5.09354677,6.29376119,2.35645945,2.43427250,0.03768774,1.51841826,0.03654659,1.41425667,0.74305093,0.21555479
-5.08754377,6.31652527,2.34194124,2.46125379,0.03671568,1.53497629,0.03563885,1.39352074,0.73969477,0.22561457
-5.08154077,6.35198404,2.32936628,2.49521779,0.03582231,1.55208424,0.03497019,1.37703378,0.73358317,0.23696666
-5.07553777,6.39907635,2.31853610,2.53559904,0.03498943,1.56931762,0.03454461,1.36476078,0.72482659,0.24955291
-5.06953477,6.45635227,2.30913841,2.58165173,0.03419954,1.58619236,0.03436078,1.35656123,0.71359504,0.26328460
-5.06353177,6.52202002,2.30076861,2.63246627,0.03343633,1.60218237,0.03441215,1.35219712,0.70011479,0.27804279
-5.05752876,6.59400271,2.29295420,2.68699026,0.03268519,1.61673899,0.03468723,1.35134337,0.68466333,0.29367962
-5.05152576,6.67000275,2.28518086,2.74405319,0.03193354,1.62931152,0.03516999,1.35360056,0.66756274,0.31002036
-5.04552276,6.74757176,2.27691895,2.80239447,0.03117109,1.63936783,0.03584041,1.35850940,0.64917160,0.32686638
-5.03951976,6.82418359,2.26764916,2.86069376,0.03039004,1.64641435,0.03667507,1.36556653,0.62987582,0.34399882
-5.03351676,6.89730825,2.25688635,2.91760309,0.02958512,1.65001450,0.03764795,1.37424133,0.61007851,0.36118297
-5.02751376,6.96448450,2.24420057,2.97177982,0.02875362,1.64980488,0.03873122,1.38399305,0.59018931,0.37817316
-5.02151076,7.02338892,2.22923463,3.02191955,0.02789524,1.64550872,0.03989617,1.39428803,0.57061354,0.39471810
-5.01550775,7.07189970,2.21171757,3.06678818,0.02701198,1.63694591,0.04111416,1.40461624,0.55174128,0.41056644
-5.00950475,7.10815329,2.19147389,3.10525220,0.02610785,1.62403955,0.04235759,1.41450695,0.53393699,0.42547243
-5.00350175,7.13059245,2.16842831,3.13630642,0.02518859,1.60681866,0.04360089,1.42354284,0.51752976,0.43920148
-4.99749875,7.13800449,2.14260612,3.15909816,0.02426142,1.58541707,0.04482146,1.43137226,0.50280446,0.45153540
-4.99149575,7.12954857,2.11412946,3.17294732,0.02333466,1.56006879,0.04600054,1.43771908,0.48999424,0.46227726
-4.98549275,7.10477142,2.08320975,3.17736164,0.02241742,1.53109980,0.04712394,1.44238990,0.47927432,0.47125561
-4.97948974,7.06361111,2.05013682,3.17204649,0.02151925,1.49891695,0.04818271,1.44527826,0.47075745,0.47832797
-4.97348674,7.00638864,2.01526531,3.15690901,0.02064990,1.46399425,0.04917351,1.44636556,0.46449109,0.48338352
-4.96748374,6.93378764,1.97899883,3.13205621,0.01981894,1.42685708,0.05009885,1.44571870,0.46045636,0.48634484
-4.96148074,6.84682291,1.94177275,3.09778716,0.01903559,1.38806505,0.05096710,1.44348434,0.45856886,0.48716881
-4.95547774,6.74679868,1.90403611,3.05457949,0.01830844,1.34819400,0.05179213,1.43987984,0.45868137,0.48584648
-4.94947474,6.63525797,1.86623336,3.00307054,0.01764525,1.30781789,0.05259281,1.43518127,0.46058826,0.48240220
-4.94347174,6.51392483,1.82878677,2.94403397,0.01705280,1.26749107,0.05339219,1.42970875,0.46403162,0.47689178
-4.93746873,6.38464140,1.79207991,2.87835255,0.01653673,1.22773175,0.05421641,1.42380965,0.46870890,0.46940014
-4.93146573,6.24930219,1.75644298,2.80698833,0.01610139,1.18900700,0.05509343,1.41784035,0.47428185,0.46003823
-4.92546273,6.10978793,1.72214046,2.73095115,0.01574975,1.15171994,0.05605157,1.41214716,0.48038654,0.44893967
-4.91945973,5.96790158,1.68936147,2.65126688,0.01548331,1.11619944,0.05711793,1.40704734,0.48664410,0.43625699
-4.91345673,5.82530900,1.65821340,2.56894667,0.01530201,1.08269275,0.05831676,1.40281096,0.49267199,0.42215787
-4.90745373,5.68348677,1.62871880,2.48495821,0.01520421,1.05136114,0.05966783,1.39964450,0.49809534,0.40682125
-4.90145073,5.54367916,1.60081592,2.40020043,0.01518661,1.02227890,0.06118494,1.39767698,0.50255805,0.39043373
-4.89544772,5.40686619,1.57436274,2.31548243,0.01524428,0.99543541,0.06287459,1.39694936,0.50573334,0.37318613
-4.88944472,5.27374416,1.54914449,2.23150736,0.01537071,0.97074039,0.06473487,1.39740785,0.50733336,0.35527041
-4.88344172,5.14471941,1.52488430,2.14886204,0.01555780,0.94803206,0.06675475,1.39890155,0.50711763,0.33687704
-4.87743872,5.01991581,1.50125678,2.06801237,0.01579606,0.92708783,0.06891364,1.40118476,0.50490004,0.31819271
-4.87143572,4.89919551,1.47790392,1.98930461,0.01607469,0.90763718,0.07118151,1.40392405,0.50055413,0.29939864
-4.86543272,4.78219230,1.45445280,1.91297240,0.01638181,0.88937620,0.07351931,1.40670987,0.49401672,0.28066923
-4.85942971,4.66835602,1.43053453,1.83914879,0.01670471,0.87198331,0.07587992,1.40907249,0.48528958,0.26217121
-4.85342671,4.55700623,1.40580367,1.76788278,0.01703013,0.85513552,0.07820948,1.41050154,0.47443946,0.24406322
-4.84742371,4.44739271,1.37995742,1.69915932,0.01734461,0.83852467,0.08044909,1.41046862,0.46159623,0.22649570
-4.84142071,4.33876031,1.35275401,1.63292174,0.01763481,0.82187309,0.08253681,1.40845177,0.44694963,0.20961118
-4.83541771,4.23041513,1.32402942,1.56909551,0.01788795,0.80494808,0.08440990,1.40396101,0.43074461,0.19354472
-4.82941471,4.12178921,1.29371198,1.50761214,0.01809214,0.78757472,0.08600716,1.39656371,0.41327556,0.17842465
-4.82341171,4.01250080,1.26183423,1.44843196,0.01823682,0.76964654,0.08727130,1.38590868,0.39487984,0.16437337
-4.81740870,3.90240741,1.22854160,1.39156489,0.01831305,0.75113373,0.08815117,1.37174778,0.37593070,0.15150825
-4.81140570,3.79164937,1.19409751,1.33708803,0.01831387,0.73208854,0.08860385,1.35395419,0.35683005,0.13994250
-4.80540270,3.68068157,1.15888473,1.28515927,0.01823454,0.71264772,0.08859640,1.33253626,0.33800121,0.12978587
-4.79939970,3.57029196,1.12340285,1.23602633,0.01807274,0.69303193,0.08810726,1.30764633,0.31988189,0.12114532
-4.79339670,3.46160565,1.08826173,1.19003076,0.01782866,0.67354205,0.08712715,1.27958401,0.30291760,0.11412527
-4.78739370,3.35607413,1.05417131,1.14760656,0.01750507,0.65455259,0.08565953,1.24879367,0.28755548,0.10882761
-4.78139070,3.25544963,1.02192775,1.10927354,0.01710722,0.63650237,0.08372058,1.21585606,0.27423876,0.10535128
-4.77538769,3.16174531,0.99239627,1.07562551,0.01664272,0.61988271,0.08133860,1.18147441,0.26340151,0.10379131
-4.76938469,3.07718253,0.96649128,1.04731381,0.01612129,0.60522352,0.07855306,1.14645551,0.25546401,0.10423745
-4.76338169,3.00412682,0.94515404,1.02502665,0.01555450,0.59307769,0.07541316,1.11168641,0.25082814,0.10677213
-4.75737869,2.94501483,0.92932858,1.00946510,0.01495541,0.58400425,0.07197610,1.07810764,0.24987303,0.11146797
-4.75137569,2.90227466,0.91993643,1.00131666,0.01433811,0.57855077,0.06830511,1.04668411,0.25295048,0.11838475
-4.74537269,2.87824235,0.91785086,1.00122735,0.01371738,0.57723554,0.06446735,1.01837458,0.26038019,0.12756592
-4.73936968,2.87507760,0.92387118,1.00977334,0.01310821,0.58052998,0.06053168,0.99410111,0.27244443,0.13903483
-4.73336668,2.89468149,0.93869796,1.02743347,0.01252536,0.58884197,0.05656657,0.97471939,0.28938230,0.15279076
-4.72736368,2.93861933,0.96290965,1.05456343,0.01198297,0.60250034,0.05263809,0.96099124,0.31138326,0.16880494
-4.72136068,3.00805136,0.99694148,1.09137290,0.01149419,0.62174121,0.04880811,0.95356004,0.33858018,0.18701684
-4.71535768,3.10367378,1.04106703,1.13790657,0.01107084,0.64669649,0.04513275,0.95293012,0.37104193,0.20733085
-4.70935468,3.22567246,1.09538319,1.19402970,0.01072313,0.67738498,0.04166120,0.95945053,0.40876565,0.22961367
-4.70335168,3.37369091,1.15979895,1.25941920,0.01045947,0.71370624,0.03843479,0.97330393,0.45166916,0.25369258
-4.69734867,3.54681403,1.23402841,1.33356044,0.01028630,0.75543768,0.03548643,0.99450055,0.49958375,0.27935488
-4.69134567,3.74356818,1.31758834,1.41575023,0.01020801,0.80223476,0.03284043,1.02287759,0.55224783,0.30634852
-4.68534267,3.96193793,1.40980046,1.50510589,0.01022689,0.85363458,0.03051259,1.05810364,0.60930194,0.33438422
-4.67933967,4.19939903,1.50979852,1.60058036,0.01034316,0.90906267,0.02851053,1.09968807,0.67028562,0.36313893
-4.67333667,4.45296657,1.61654009,1.70098271,0.01055501,0.96784290,0.02683435,1.14699472,0.73463656,0.39226083
-4.66733367,4.71925706,1.72882280,1.80500360,0.01085874,1.02921024,0.02547745,1.19925940,0.80169260,0.42137558
-4.66133067,4.99456214,1.84530483,1.91124463,0.01124882,1.09232609,0.02442741,1.25561053,0.87069674,0.45009369
-4.65532766,5.27493177,1.96452899,2.01825071,0.01171812,1.15629569,0.02366708,1.31509203,0.94080565,0.47801895
-4.64932466,5.55626405,2.08494999,2.12454424,0.01225799,1.22018721,0.02317566,1.37668774,1.01110153,0.50475726
-4.64332166,5.83439885,2.20496406,2.22865983,0.01285851,1.28305187,0.02292975,1.43934666,1.08060750,0.52992593
