energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Ti_p_up,Ti_d_up
-6.00000000,2.10941823,0.01937208,1.27353709,0.04033269,0.00000000,1.12694926,0.51740320
-5.99399700,2.17904110,0.02008772,1.32290485,0.04138564,0.00000000,1.16504513,0.54066429
-5.98799400,2.24731813,0.02081861,1.37168043,0.04246572,0.00000000,1.20149716,0.56372382
-5.98199100,2.31323818,0.02155622,1.41918766,0.04355546,0.00000000,1.23586996,0.58629610
-5.97598799,2.37581969,0.02229116,1.46475850,0.04463680,0.00000000,1.26776535,0.60809242
-5.96998499,2.43412588,0.02301327,1.50774383,0.04569125,0.00000000,1.29682653,0.62882541
-5.96398199,2.48727772,0.02371171,1.54752320,0.04670013,0.00000000,1.32274041,0.64821351
-5.95797899,2.53446481,0.02437510,1.58351377,0.04764478,0.00000000,1.34523826,0.66598528
-5.95197599,2.57495428,0.02499171,1.61517822,0.04850676,0.00000000,1.36409490,0.68188382
-5.94597299,2.60809798,0.02554968,1.64203181,0.04926809,0.00000000,1.37912691,0.69567099
-5.93996998,2.63333835,0.02603725,1.66364866,0.04991154,0.00000000,1.39019008,0.70713164
-5.93396698,2.65021322,0.02644307,1.67966734,0.05042086,0.00000000,1.39717668,0.71607760
-5.92796398,2.65835995,0.02675648,1.68979580,0.05078114,0.00000000,1.40001281,0.72235159
-5.92196098,2.65751906,0.02696786,1.69381580,0.05097912,0.00000000,1.39865631,0.72583077
-5.91595798,2.64753758,0.02706893,1.69158678,0.05100354,0.00000000,1.39309542,0.72643006
-5.90995498,2.62837211,0.02705306,1.68304910,0.05084546,0.00000000,1.38334836,0.72410490
-5.90395198,2.60009152,0.02691553,1.66822669,0.05049860,0.00000000,1.36946395,0.71885347
-5.89794897,2.56287916,0.02665375,1.64722876,0.04995962,0.00000000,1.35152309,0.71071828
-5.89194597,2.51703410,0.02626746,1.62025063,0.04922833,0.00000000,1.32964103,0.69978689
-5.88594297,2.46297133,0.02575880,1.58757323,0.04830790,0.00000000,1.30397010,0.68619171
-5.87993997,2.40122022,0.02513231,1.54956128,0.04720485,0.00000000,1.27470254,0.67010889
-5.87393697,2.33242107,0.02439492,1.50665978,0.04592913,0.00000000,1.24207304,0.65175601
-5.86793397,2.25731930,0.02355577,1.45938886,0.04449389,0.00000000,1.20636059,0.63138890
-5.86193097,2.17675704,0.02262599,1.40833664,0.04291531,0.00000000,1.16788928,0.60929723
-5.85592796,2.09166211,0.02161843,1.35415043,0.04121224,0.00000000,1.12702761,0.58579922
-5.84992496,2.00303420,0.02054729,1.29752607,0.03940576,0.00000000,1.08418628,0.56123556
-5.84392196,1.91192863,0.01942779,1.23919579,0.03751867,0.00000000,1.03981408,0.53596252
-5.83791896,1.81943798,0.01827567,1.17991476,0.03557495,0.00000000,0.99439206,0.51034469
-5.83191596,1.72667195,0.01710686,1.12044677,0.03359908,0.00000000,0.94842598,0.48474742
-5.82591296,1.63473630,0.01593699,1.06154944,0.03161548,0.00000000,0.90243730,0.45952926
-5.81990995,1.54471129,0.01478106,1.00395945,0.02964787,0.00000000,0.85695302,0.43503459
-5.81390695,1.45763064,0.01365306,0.94837816,0.02771870,0.00000000,0.81249474,0.41158685
-5.80790395,1.37446140,0.01256567,0.89545828,0.02584864,0.00000000,0.76956740,0.38948228
-5.80190095,1.29608579,0.01153004,0.84579188,0.02405610,0.00000000,0.72864816,0.36898466
-5.79589795,1.22328523,0.01055560,0.79990005,0.02235694,0.00000000,0.69017589,0.35032097
-5.78989495,1.15672734,0.00964995,0.75822468,0.02076419,0.00000000,0.65454152,0.33367814
-5.78389195,1.09695596,0.00881881,0.72112230,0.01928790,0.00000000,0.62207986,0.31920089
-5.77788894,1.04438458,0.00806605,0.68886014,0.01793515,0.00000000,0.59306290,0.30699069
-5.77188594,0.99929302,0.00739375,0.66161453,0.01671010,0.00000000,0.56769487,0.29710569
-5.76588294,0.96182736,0.00680232,0.63947121,0.01561415,0.00000000,0.54610923,0.28956161
-5.75987994,0.93200281,0.00629064,0.62242765,0.01464618,0.00000000,0.52836740,0.28433341
-5.75387694,0.90970917,0.00585624,0.61039705,0.01380287,0.00000000,0.51445940,0.28135762
-5.74787394,0.89471862,0.00549553,0.60321374,0.01307907,0.00000000,0.50430608,0.28053518
-5.74187094,0.88669534,0.00520393,0.60063975,0.01246815,0.00000000,0.49776298,0.28173469
-5.73586793,0.88520660,0.00497616,0.60237232,0.01196242,0.00000000,0.49462540,0.28479595
-5.72986493,0.88973514,0.00480637,0.60805218,0.01155356,0.00000000,0.49463483,0.28953363
-5.72386193,0.89969237,0.00468834,0.61727240,0.01123294,0.00000000,0.49748621,0.29574120
-5.71785893,0.91443231,0.00461568,0.62958769,0.01099204,0.00000000,0.50283617,0.30319493
-5.71185593,0.93326613,0.00458194,0.64452418,0.01082274,0.00000000,0.51031184,0.31165798
-5.70585293,0.95547718,0.00458078,0.66158948,0.01071761,0.00000000,0.51952033,0.32088472
-5.69984992,0.98033638,0.00460605,0.68028315,0.01067017,0.00000000,0.53005853,0.33062520
-5.69384692,1.00711799,0.00465192,0.70010742,0.01067507,0.00000000,0.54152326,0.34062977
-5.68784392,1.03511555,0.00471297,0.72057810,0.01072825,0.00000000,0.55352151,0.35065395
-5.68184092,1.06365795,0.00478421,0.74123570,0.01082704,0.00000000,0.56568062,0.36046346
-5.67583792,1.09212516,0.00486121,0.76165632,0.01097023,0.00000000,0.57765820,0.36983942
-5.66983492,1.11996352,0.00494009,0.78146234,0.01115809,0.00000000,0.58915151,0.37858347
-5.66383192,1.14669998,0.00501757,0.80033238,0.01139233,0.00000000,0.59990606,0.38652285
-5.65782891,1.17195479,0.00509101,0.81801026,0.01167609,0.00000000,0.60972304,0.39351522
-5.65182591,1.19545216,0.00515841,0.83431252,0.01201378,0.00000000,0.61846538,0.39945284
-5.64582291,1.21702821,0.00521840,0.84913405,0.01241099,0.00000000,0.62606198,0.40426623
-5.63981991,1.23663568,0.00527025,0.86245149,0.01287430,0.00000000,0.63250991,0.40792667
-5.63381691,1.25434484,0.00531381,0.87432394,0.01341101,0.00000000,0.63787439,0.41044773
-5.62781391,1.27034040,0.00534950,0.88489079,0.01402897,0.00000000,0.64228622,0.41188534
-5.62181091,1.28491402,0.00537820,0.89436656,0.01473623,0.00000000,0.64593678,0.41233648
-5.61580790,1.29845255,0.00540124,0.90303257,0.01554073,0.00000000,0.64907050,0.41193635
-5.60980490,1.31142214,0.00542027,0.91122583,0.01644996,0.00000000,0.65197506,0.41085400
-5.60380190,1.32434884,0.00543717,0.91932529,0.01747060,0.00000000,0.65496957,0.40928658
-5.59779890,1.33779609,0.00545394,0.92773598,0.01860817,0.00000000,0.65839107,0.40745241
-5.59179590,1.35234027,0.00547260,0.93687171,0.01986661,0.00000000,0.66258005,0.40558292
-5.58579290,1.36854513,0.00549508,0.94713694,0.02124805,0.00000000,0.66786531,0.40391410
-5.57978989,1.38693626,0.00552311,0.95890874,0.02275242,0.00000000,0.67454906,0.40267743
-5.57378689,1.40797689,0.00555811,0.97251951,0.02437724,0.00000000,0.68289274,0.40209104
-5.56778389,1.43204586,0.00560114,0.98824135,0.02611744,0.00000000,0.69310427,0.40235116
-5.56178089,1.45941904,0.00565281,1.00627283,0.02796528,0.00000000,0.70532738,0.40362445
-5.55577789,1.49025487,0.00571325,1.02672858,0.02991028,0.00000000,0.71963335,0.40604148
-5.54977489,1.52458475,0.00578211,1.04963240,0.03193934,0.00000000,0.73601578,0.40969159
-5.54377189,1.56230853,0.00585850,1.07491398,0.03403689,0.00000000,0.75438839,0.41461933
-5.53776888,1.60319544,0.00594110,1.10240943,0.03618515,0.00000000,0.77458621,0.42082278
-5.53176588,1.64689003,0.00602815,1.13186549,0.03836447,0.00000000,0.79636983,0.42825350
-5.52576288,1.69292295,0.00611753,1.16294718,0.04055375,0.00000000,0.81943272,0.43681837
-5.51975988,1.74072587,0.00620686,1.19524839,0.04273091,0.00000000,0.84341119,0.44638293
-5.51375688,1.78964965,0.00629357,1.22830503,0.04487340,0.00000000,0.86789645,0.45677629
-5.50775388,1.83898509,0.00637499,1.26160986,0.04695871,0.00000000,0.89244833,0.46779717
-5.50175088,1.88798512,0.00644846,1.29462857,0.04896490,0.00000000,0.91660997,0.47922082
-5.49574787,1.93588747,0.00651145,1.32681627,0.05087113,0.00000000,0.93992292,0.49080661
-5.48974487,1.98193711,0.00656156,1.35763377,0.05265812,0.00000000,0.96194186,0.50230588
-5.48374187,2.02540733,0.00659670,1.38656306,0.05430852,0.00000000,0.98224861,0.51346975
-5.47773887,2.06561915,0.00661504,1.41312148,0.05580731,0.00000000,1.00046464,0.52405661
-5.47173587,2.10195823,0.00661516,1.43687423,0.05714206,0.00000000,1.01626188,0.53383907
-5.46573287,2.13388909,0.00659598,1.45744482,0.05830307,0.00000000,1.02937141,0.54261009
-5.45972986,2.16096630,0.00655683,1.47452332,0.05928353,0.00000000,1.03958987,0.55018819
-5.45372686,2.18284276,0.00649744,1.48787245,0.06007955,0.00000000,1.04678346,0.55642159
-5.44772386,2.19927478,0.00641792,1.49733131,0.06069009,0.00000000,1.05088963,0.56119123
-5.44172086,2.21012451,0.00631874,1.50281698,0.06111685,0.00000000,1.05191650,0.56441258
-5.43571786,2.21535949,0.00620068,1.50432410,0.06136414,0.00000000,1.04994033,0.56603650
-5.42971486,2.21504990,0.00606484,1.50192261,0.06143866,0.00000000,1.04510111,0.56604882
-5.42371186,2.20936356,0.00591256,1.49575375,0.06134924,0.00000000,1.03759672,0.56446919
-5.41770885,2.19855897,0.00574540,1.48602473,0.06110660,0.00000000,1.02767595,0.56134894
-5.41170585,2.18297670,0.00556512,1.47300204,0.06072305,0.00000000,1.01563062,0.55676832
-5.40570285,2.16302931,0.00537363,1.45700378,0.06021219,0.00000000,1.00178711,0.55083320
-5.39969985,2.13919010,0.00517293,1.43839122,0.05958861,0.00000000,0.98649765,0.54367131
-5.39369685,2.11198087,0.00496516,1.41755960,0.05886759,0.00000000,0.97013155,0.53542838
-5.38769385,2.08195904,0.00475249,1.39492868,0.05806478,0.00000000,0.95306650,0.52626404
-5.38169085,2.04970433,0.00453713,1.37093303,0.05719593,0.00000000,0.93568032,0.51634789
-5.37568784,2.01580543,0.00432132,1.34601233,0.05627656,0.00000000,0.91834302,0.50585574
-5.36968484,1.98084683,0.00410727,1.32060210,0.05532168,0.00000000,0.90140961,0.49496607
-5.36368184,1.94539644,0.00389717,1.29512480,0.05434554,0.00000000,0.88521340,0.48385702
-5.35767884,1.90999407,0.00369312,1.26998188,0.05336138,0.00000000,0.87006028,0.47270369
-5.35167584,1.87514146,0.00349714,1.24554679,0.05238116,0.00000000,0.85622361,0.46167609
-5.34567284,1.84129391,0.00331111,1.22215920,0.05141539,0.00000000,0.84394022,0.45093755
-5.33966983,1.80885401,0.00313676,1.20012074,0.05047296,0.00000000,0.83340724,0.44064370
-5.33366683,1.77816759,0.00297562,1.17969219,0.04956103,0.00000000,0.82478001,0.43094197
-5.32766383,1.74952207,0.00282900,1.16109238,0.04868491,0.00000000,0.81817101,0.42197147
-5.32166083,1.72314704,0.00269798,1.14449854,0.04784807,0.00000000,0.81364984,0.41386340
-5.31565783,1.69921727,0.00258333,1.13004827,0.04705218,0.00000000,0.81124431,0.40674157
-5.30965483,1.67785750,0.00248556,1.11784278,0.04629714,0.00000000,0.81094248,0.40072317
-5.30365183,1.65914901,0.00240486,1.10795116,0.04558129,0.00000000,0.81269573,0.39591958
-5.29764882,1.64313733,0.00234111,1.10041548,0.04490153,0.00000000,0.81642257,0.39243703
-5.29164582,1.62984056,0.00229388,1.09525623,0.04425362,0.00000000,0.82201331,0.39037704
-5.28564282,1.61925781,0.00226244,1.09247779,0.04363241,0.00000000,0.82933520,0.38983651
-5.27963982,1.61137719,0.00224579,1.09207359,0.04303212,0.00000000,0.83823789,0.39090733
-5.27363682,1.60618265,0.00224269,1.09403044,0.04244674,0.00000000,0.84855917,0.39367548
-5.26763382,1.60365952,0.00225165,1.09833192,0.04187025,0.00000000,0.86013053,0.39821947
-5.26163082,1.60379797,0.00227103,1.10496045,0.04129700,0.00000000,0.87278245,0.40460827
-5.25562781,1.60659446,0.00229905,1.11389781,0.04072198,0.00000000,0.88634916,0.41289859
-5.24962481,1.61205089,0.00233385,1.12512427,0.04014105,0.00000000,0.90067271,0.42313175
-5.24362181,1.62017153,0.00237353,1.13861609,0.03955121,0.00000000,0.91560609,0.43533008
-5.23761881,1.63095780,0.00241624,1.15434167,0.03895070,0.00000000,0.93101535,0.44949314
-5.23161581,1.64440136,0.00246014,1.17225655,0.03833916,0.00000000,0.94678059,0.46559390
-5.22561281,1.66047575,0.00250354,1.19229747,0.03771761,0.00000000,0.96279577,0.48357507
-5.21960980,1.67912720,0.00254488,1.21437601,0.03708842,0.00000000,0.97896741,0.50334581
-5.21360680,1.70026515,0.00258278,1.23837207,0.03645525,0.00000000,0.99521224,0.52477906
-5.20760380,1.72375300,0.00261605,1.26412772,0.03582282,0.00000000,1.01145385,0.54770969
-5.20160080,1.74939992,0.00264373,1.29144185,0.03519672,0.00000000,1.02761873,0.57193366
-5.19559780,1.77695399,0.00266507,1.32006603,0.03458310,0.00000000,1.04363175,0.59720839
-5.18959480,1.80609755,0.00267955,1.34970195,0.03398838,0.00000000,1.05941143,0.62325440
-5.18359180,1.83644487,0.00268687,1.38000076,0.03341885,0.00000000,1.07486537,0.64975834
-5.17758879,1.86754271,0.00268693,1.41056453,0.03288037,0.00000000,1.08988606,0.67637739
-5.17158579,1.89887393,0.00267983,1.44095006,0.03237799,0.00000000,1.10434739,0.70274497
-5.16558279,1.92986410,0.00266583,1.47067492,0.03191563,0.00000000,1.11810227,0.72847771
-5.15957979,1.95989132,0.00264534,1.49922573,0.03149583,0.00000000,1.13098140,0.75318338
-5.15357679,1.98829866,0.00261892,1.52606855,0.03111948,0.00000000,1.14279361,0.77646965
-5.14757379,2.01440932,0.00258723,1.55066098,0.03078573,0.00000000,1.15332768,0.79795342
-5.14157079,2.03754367,0.00255102,1.57246568,0.03049189,0.00000000,1.16235591,0.81727026
-5.13556778,2.05703779,0.00251114,1.59096482,0.03023351,0.00000000,1.16963917,0.83408382
