energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.65182591,2.66576143,0.04839466,0.00142413,0.00567798,1.84050088,0.97899592,0.69510310
-5.64582291,2.66243880,0.04835781,0.00141486,0.00543919,1.83963841,0.99388307,0.68645874
-5.63981991,2.65555327,0.04815694,0.00140510,0.00521369,1.83657821,1.00721726,0.67727546
-5.63381691,2.64458603,0.04778511,0.00139445,0.00500002,1.83095171,1.01853535,0.66760099
-5.62781391,2.62906862,0.04723862,0.00138248,0.00479668,1.82241786,1.02740701,0.65748625
-5.62181091,2.60859595,0.04651692,0.00136879,0.00460218,1.81067319,1.03344699,0.64698369
-5.61580790,2.58283918,0.04562257,0.00135298,0.00441508,1.79546201,1.03632713,0.63614585
-5.60980490,2.55155816,0.04456104,0.00133469,0.00423404,1.77658662,1.03578771,0.62502460
-5.60380190,2.51461305,0.04334051,0.00131360,0.00405787,1.75391705,1.03164767,0.61367084
-5.59779890,2.47197476,0.04197164,0.00128946,0.00388553,1.72740001,1.02381305,0.60213496
-5.59179590,2.42373349,0.04046729,0.00126209,0.00371618,1.69706658,1.01228340,0.59046788
-5.58579290,2.37010500,0.03884225,0.00123136,0.00354919,1.66303809,0.99715554,0.57872269
-5.57978989,2.31143397,0.03711284,0.00119726,0.00338417,1.62552992,0.97862447,0.56695668
-5.57378689,2.24819395,0.03529666,0.00115984,0.00322097,1.58485257,0.95698117,0.55523359
-5.56778389,2.18098348,0.03341217,0.00111925,0.00305965,1.54140986,0.93260724,0.54362579
-5.56178089,2.11051808,0.03147836,0.00107573,0.00290053,1.49569378,0.90596630,0.53221621
-5.55577789,2.03761788,0.02951438,0.00102960,0.00274413,1.44827607,0.87759250,0.52109960
-5.54977489,1.96319109,0.02753917,0.00098123,0.00259115,1.39979645,0.84807622,0.51038302
-5.54377189,1.88821327,0.02557114,0.00093108,0.00244246,1.35094751,0.81804758,0.50018524
-5.53776888,1.81370312,0.02362785,0.00087964,0.00229906,1.30245692,0.78815809,0.49063493
-5.53176588,1.74069522,0.02172566,0.00082745,0.00216201,1.25506706,0.75906117,0.48186760
-5.52576288,1.67021052,0.01987953,0.00077504,0.00203242,1.20951295,0.73139211,0.47402126
-5.51975988,1.60322577,0.01810275,0.00072297,0.00191139,1.16649912,0.70574810,0.46723092
-5.51375688,1.54064272,0.01640679,0.00067176,0.00179999,1.12667621,0.68266915,0.46162219
-5.50775388,1.48325834,0.01480115,0.00062193,0.00169914,1.09061828,0.66262042,0.45730414
-5.50175088,1.43173738,0.01329331,0.00057394,0.00160968,1.05880172,0.64597668,0.45436200
-5.49574787,1.38658822,0.01188867,0.00052819,0.00153221,1.03158660,0.63300938,0.45284989
-5.48974487,1.34814322,0.01059064,0.00048502,0.00146717,1.00920143,0.62387688,0.45278420
-5.48374187,1.31654445,0.00940066,0.00044472,0.00141473,0.99173198,0.61861819,0.45413798
-5.47773887,1.29173567,0.00831834,0.00040747,0.00137482,0.97911474,0.61715051,0.45683680
-5.47173587,1.27346092,0.00734167,0.00037341,0.00134708,0.97113566,0.61927070,0.46075641
-5.46573287,1.26127016,0.00646714,0.00034257,0.00133090,0.96743411,0.62466074,0.46572257
-5.45972986,1.25453183,0.00569001,0.00031495,0.00132542,0.96751238,0.63289707,0.47151311
-5.45372686,1.25245222,0.00500452,0.00029044,0.00132952,0.97075027,0.64346350,0.47786230
-5.44772386,1.25410078,0.00440412,0.00026890,0.00134188,0.97642459,0.65576737,0.48446763
-5.44172086,1.25844076,0.00388175,0.00025014,0.00136098,0.98373261,0.66915845,0.49099852
-5.43571786,1.26436398,0.00342999,0.00023392,0.00138518,0.99181887,0.68294994,0.49710682
-5.42971486,1.27072840,0.00304134,0.00021997,0.00141273,0.99980424,0.69644084,0.50243869
-5.42371186,1.27639708,0.00270837,0.00020800,0.00144184,1.00681608,0.70893887,0.50664718
-5.41770885,1.28027700,0.00242392,0.00019773,0.00147073,1.01201831,0.71978331,0.50940513
-5.41170585,1.28135623,0.00218119,0.00018885,0.00149766,1.01464030,0.72836662,0.51041765
-5.40570285,1.27873795,0.00197391,0.00018108,0.00152101,1.01400324,0.73415438,0.50943369
-5.39969985,1.27167008,0.00179639,0.00017415,0.00153931,1.00954310,0.73670253,0.50625617
-5.39369685,1.25956933,0.00164356,0.00016783,0.00155128,1.00082930,0.73567160,0.50075009
-5.38769385,1.24203894,0.00151108,0.00016188,0.00155588,0.98757831,0.73083715,0.49284846
-5.38169085,1.21887947,0.00139526,0.00015613,0.00155230,0.96966190,0.72209636,0.48255571
-5.37568784,1.19009254,0.00129312,0.00015043,0.00154002,0.94710979,0.70947048,0.46994841
-5.36968484,1.15587759,0.00120237,0.00014466,0.00151878,0.92010679,0.69310329,0.45517355
-5.36368184,1.11662206,0.00112135,0.00013875,0.00148860,0.88898482,0.67325566,0.43844429
-5.35767884,1.07288581,0.00104901,0.00013265,0.00144978,0.85421035,0.65029673,0.42003368
-5.35167584,1.02538070,0.00098492,0.00012635,0.00140285,0.81636807,0.62469216,0.40026657
-5.34567284,0.97494633,0.00092916,0.00011985,0.00134856,0.77614151,0.59699007,0.37951017
-5.33966983,0.92252330,0.00088238,0.00011322,0.00128786,0.73429174,0.56780529,0.35816376
-5.33366683,0.86912509,0.00084572,0.00010649,0.00122184,0.69163507,0.53780281,0.33664799
-5.32766383,0.81580982,0.00082084,0.00009975,0.00115172,0.64902053,0.50768082,0.31539413
-5.32166083,0.76365287,0.00080994,0.00009309,0.00107882,0.60730822,0.47815424,0.29483380
-5.31565783,0.71372127,0.00081574,0.00008660,0.00100448,0.56734897,0.44993907,0.27538937
-5.30965483,0.66705060,0.00084158,0.00008039,0.00093009,0.52996606,0.42373812,0.25746531
-5.30365183,0.62462476,0.00089143,0.00007456,0.00085700,0.49593923,0.40022829,0.24144059
-5.29764882,0.58735902,0.00097002,0.00006921,0.00078658,0.46599120,0.38004966,0.22766234
-5.29164582,0.55608613,0.00108288,0.00006445,0.00072013,0.44077680,0.36379644,0.21644047
-5.28564282,0.53154571,0.00123646,0.00006037,0.00065894,0.42087453,0.35200958,0.20804351
-5.27963982,0.51437628,0.00143824,0.00005706,0.00060424,0.40678026,0.34517110,0.20269530
-5.27363682,0.50510978,0.00169687,0.00005462,0.00055723,0.39890296,0.34369973,0.20057251
-5.26763382,0.50416814,0.00202225,0.00005311,0.00051912,0.39756201,0.34794773,0.20180286
-5.26163082,0.51186143,0.00242567,0.00005263,0.00049110,0.40298571,0.35819861,0.20646380
-5.25562781,0.52838725,0.00291988,0.00005323,0.00047438,0.41531089,0.37466552,0.21458178
-5.24962481,0.55383108,0.00351921,0.00005498,0.00047025,0.43458323,0.39749014,0.22613181
-5.24362181,0.58816737,0.00423958,0.00005795,0.00048004,0.46075828,0.42674192,0.24103757
-5.23761881,0.63126132,0.00509854,0.00006218,0.00050518,0.49370296,0.46241758,0.25917191
-5.23161581,0.68287135,0.00611523,0.00006772,0.00054720,0.53319776,0.50444104,0.28035791
-5.22561281,0.74265227,0.00731032,0.00007463,0.00060777,0.57893961,0.55266353,0.30437072
-5.21960980,0.81015952,0.00870585,0.00008294,0.00068866,0.63054554,0.60686436,0.33094011
-5.21360680,0.88485446,0.01032503,0.00009268,0.00079176,0.68755744,0.66675227,0.35975403
-5.20760380,0.96611105,0.01219195,0.00010387,0.00091908,0.74944797,0.73196754,0.39046312
-5.20160080,1.05322412,0.01433128,0.00011652,0.00107269,0.81562776,0.80208522,0.42268645
-5.19559780,1.14541919,0.01676781,0.00013063,0.00125475,0.88545413,0.87661939,0.45601821
-5.18959480,1.24186411,0.01952595,0.00014619,0.00146740,0.95824122,0.95502881,0.49003551
-5.18359180,1.34168228,0.02262920,0.00016317,0.00171277,1.03327145,1.03672387,0.52430707
-5.17758879,1.44396743,0.02609952,0.00018151,0.00199289,1.10980835,1.12107489,0.55840260
-5.17158579,1.54779957,0.02995664,0.00020115,0.00230964,1.18711035,1.20742185,0.59190260
-5.16558279,1.65226187,0.03421738,0.00022199,0.00266472,1.26444520,1.29508526,0.62440827
-5.15957979,1.75645797,0.03889485,0.00024392,0.00305951,1.34110483,1.38337805,0.65555121
-5.15357679,1.85952923,0.04399777,0.00026681,0.00349507,1.41641999,1.47161827,0.68500253
-5.14757379,1.96067141,0.04952965,0.00029050,0.00397207,1.48977430,1.55914217,0.71248094
-5.14157079,2.05915016,0.05548807,0.00031480,0.00449068,1.56061728,1.64531737,0.73775964
-5.13556778,2.15431480,0.06186401,0.00033953,0.00505059,1.62847577,1.72955559,0.76067159
-5.12956478,2.24561000,0.06864119,0.00036448,0.00565090,1.69296336,1.81132451,0.78111295
-5.12356178,2.33258459,0.07579550,0.00038941,0.00629011,1.75378744,1.89015836,0.79904463
-5.11755878,2.41489746,0.08329453,0.00041410,0.00696609,1.81075354,1.96566650,0.81449171
-5.11155578,2.49231997,0.09109725,0.00043831,0.00767607,1.86376660,2.03753979,0.82754087
-5.10555278,2.56473480,0.09915380,0.00046181,0.00841660,1.91282914,2.10555421,0.83833586
-5.09954977,2.63213108,0.10740547,0.00048438,0.00918357,1.95803618,2.16957131,0.84707113
-5.09354677,2.69459584,0.11578484,0.00050581,0.00997223,1.99956691,2.22953546,0.85398390
-5.08754377,2.75230205,0.12421620,0.00052590,0.01077717,2.03767335,2.28546760,0.85934484
-5.08154077,2.80549330,0.13261615,0.00054447,0.01159241,2.07266621,2.33745571,0.86344784
-5.07553777,2.85446587,0.14089450,0.00056138,0.01241140,2.10489838,2.38564220,0.86659903
-5.06953477,2.89954866,0.14895541,0.00057650,0.01322709,2.13474654,2.43020861,0.86910560
-5.06353177,2.94108167,0.15669885,0.00058974,0.01403199,2.16259159,2.47135838,0.87126457
-5.05752876,2.97939396,0.16402224,0.00060103,0.01481825,2.18879860,2.50929830,0.87335219
-5.05152576,3.01478210,0.17082245,0.00061033,0.01557776,2.21369711,2.54421979,0.87561402
-5.04552276,3.04749000,0.17699792,0.00061763,0.01630225,2.23756270,2.57628087,0.87825623
-5.03951976,3.07769119,0.18245099,0.00062293,0.01698343,2.26060066,2.60559001,0.88143845
-5.03351676,3.10547464,0.18709036,0.00062625,0.01761307,2.28293265,2.63219280,0.88526822
-5.02751376,3.13083476,0.19083349,0.00062764,0.01818321,2.30458712,2.65606250,0.88979754
-5.02151076,3.15366656,0.19360904,0.00062715,0.01868627,2.32549416,2.67709508,0.89502149
-5.01550775,3.17376620,0.19535910,0.00062483,0.01911524,2.34548511,2.69510947,0.90087904
-5.00950475,3.19083733,0.19604116,0.00062075,0.01946381,2.36429730,2.70985309,0.90725607
-5.00350175,3.20450303,0.19562980,0.00061497,0.01972655,2.38158381,2.72101263,0.91399051
-4.99749875,3.21432299,0.19411783,0.00060756,0.01989905,2.39692789,2.72822972,0.92087940
-4.99149575,3.21981506,0.19151708,0.00059857,0.01997806,2.40986148,2.73112058,0.92768757
-4.98549275,3.22048032,0.18785848,0.00058808,0.01996158,2.41988708,2.72929876,0.93415763
-4.97948974,3.21583018,0.18319167,0.00057614,0.01984897,2.42650162,2.72239946,0.94002085
-4.97348674,3.20541422,0.17758393,0.00056281,0.01964100,2.42922136,2.71010420,0.94500832
-4.96748374,3.18884710,0.17111864,0.00054817,0.01933985,2.42760634,2.69216416,0.94886208
-4.96148074,3.16583300,0.16389315,0.00053227,0.01894908,2.42128303,2.66842073,0.95134547
-4.95547774,3.13618616,0.15601625,0.00051521,0.01847362,2.40996391,2.63882191,0.95225235
-4.94947474,3.09984631,0.14760529,0.00049708,0.01791963,2.39346287,2.60343351,0.95141475
-4.94347174,3.05688790,0.13878312,0.00047796,0.01729438,2.37170556,2.56244424,0.94870840
-4.93746873,3.00752271,0.12967493,0.00045798,0.01660610,2.34473402,2.51616434,0.94405619
-4.93146573,2.95209552,0.12040503,0.00043727,0.01586378,2.31270539,2.46501765,0.93742910
-4.92546273,2.89107306,0.11109397,0.00041596,0.01507699,2.27588489,2.40952769,0.92884486
-4.91945973,2.82502703,0.10185575,0.00039420,0.01425565,2.23463336,2.35029825,0.91836434
-4.91345673,2.75461204,0.09279551,0.00037216,0.01340984,2.18939034,2.28799000,0.90608598
-4.90745373,2.68053997,0.08400761,0.00035000,0.01254959,2.14065370,2.22329417,0.89213870
-4.90145073,2.60355214,0.07557427,0.00032788,0.01168469,2.08895712,2.15690510,0.87667369
-4.89544772,2.52439120,0.06756460,0.00030599,0.01082454,2.03484682,2.08949329,0.85985567
-4.88944472,2.44377422,0.06003430,0.00028448,0.00997800,1.97885905,2.02168044,0.84185422
-4.88344172,2.36236869,0.05302577,0.00026350,0.00915328,1.92149962,1.95401811,0.82283566
-4.87743872,2.28077293,0.04656871,0.00024322,0.00835788,1.86322679,1.88697110,0.80295608
-4.87143572,2.19950174,0.04068106,0.00022377,0.00759856,1.80443843,1.82090652,0.78235582
-4.86543272,2.11897837,0.03537037,0.00020526,0.00688132,1.74546415,1.75608909,0.76115584
-4.85942971,2.03953288,0.03063535,0.00018779,0.00621146,1.68656277,1.69268283,0.73945610
-4.85342671,1.96140692,0.02646757,0.00017147,0.00559360,1.62792510,1.63075880,0.71733598
-4.84742371,1.88476452,0.02285329,0.00015635,0.00503179,1.56968162,1.57030836,0.69485662
-4.84142071,1.80970779,0.01977527,0.00014251,0.00452963,1.51191446,1.51126093,0.67206504
-4.83541771,1.73629665,0.01721454,0.00012997,0.00409034,1.45467271,1.45350505,0.64899958
-4.82941471,1.66457093,0.01515200,0.00011879,0.00371692,1.39798991,1.39691134,0.62569623
-4.82341171,1.59457343,0.01356985,0.00010898,0.00341226,1.34190236,1.34135592,0.60219550
-4.81740870,1.52637239,0.01245285,0.00010056,0.00317926,1.28646720,1.28674275,0.57854906
-4.81140570,1.46008175,0.01178918,0.00009356,0.00302089,1.23177876,1.23302364,0.55482585
-4.80540270,1.39587788,0.01157114,0.00008798,0.00294027,1.17798218,1.18021467,0.53111714
-4.79939970,1.33401166,0.01179547,0.00008386,0.00294075,1.12528339,1.12840809,0.50754014
-4.79339670,1.27481506,0.01246338,0.00008121,0.00302583,1.07395464,1.07777908,0.48423978
-4.78739370,1.21870158,0.01358020,0.00008005,0.00319918,1.02433528,1.02858699,0.46138874
-4.78139070,1.16616059,0.01515478,0.00008041,0.00346450,0.97682770,0.98117106,0.43918532
-4.77538769,1.11774550,0.01719854,0.00008233,0.00382542,0.93188833,0.93594092,0.41784956
-4.76938469,1.07405645,0.01972431,0.00008582,0.00428532,0.89001446,0.89336239,0.39761746
-4.76338169,1.03571815,0.02274481,0.00009092,0.00484705,0.85172732,0.85393939,0.37873384
-4.75737869,1.00335415,0.02627108,0.00009764,0.00551275,0.81755228,0.81819294,0.36144405
-4.75137569,0.97755844,0.03031065,0.00010599,0.00628348,0.78799727,0.78663829,0.34598486
-4.74537269,0.95886607,0.03486572,0.00011596,0.00715901,0.76353031,0.75976137,0.33257521
-4.73936968,0.94772393,0.03993132,0.00012752,0.00813741,0.74455739,0.73799560,0.32140700
-4.73336668,0.94446329,0.04549352,0.00014063,0.00921487,0.73140170,0.72170034,0.31263655
-4.72736368,0.94927533,0.05152793,0.00015521,0.01038537,0.72428519,0.71114169,0.30637700
-4.72136068,0.96219095,0.05799839,0.00017113,0.01164053,0.72331332,0.70647665,0.30269208
-4.71535768,0.98306578,0.06485602,0.00018827,0.01296944,0.72846379,0.70774133,0.30159155
-4.70935468,1.01157140,0.07203882,0.00020643,0.01435864,0.73957975,0.71484345,0.30302836
-4.70335168,1.04719311,0.07947170,0.00022542,0.01579216,0.75636777,0.72755967,0.30689793
-4.69734867,1.08923477,0.08706707,0.00024498,0.01725168,0.77840091,0.74553758,0.31303932
-4.69134567,1.13683048,0.09472616,0.00026485,0.01871679,0.80512648,0.76830238,0.32123841
-4.68534267,1.18896293,0.10234076,0.00028472,0.02016543,0.83587867,0.79526775,0.33123295
-4.67933967,1.24448782,0.10979566,0.00030429,0.02157427,0.86989508,0.82575056,0.34271924
-4.67333667,1.30216342,0.11697151,0.00032325,0.02291940,0.90633694,0.85898864,0.35536018
-4.66733367,1.36068415,0.12374816,0.00034126,0.02417690,0.94431194,0.89416104,0.36879445
-4.66133067,1.41871703,0.13000821,0.00035803,0.02532357,0.98289893,0.93040976,0.38264638
-4.65532766,1.47493933,0.13564074,0.00037327,0.02633765,1.02117348,0.96686225,0.39653616
-4.64932466,1.52807613,0.14054502,0.00038673,0.02719949,1.05823322,1.00265375,0.41009002
-4.64332166,1.57693619,0.14463396,0.00039819,0.02789223,1.09322215,1.03694865,0.42295005
-4.63731866,1.62044463,0.14783731,0.00040748,0.02840239,1.12535286,1.06896024,0.43478313
-4.63131566,1.65767128,0.15010421,0.00041450,0.02872032,1.15392586,1.09796806,0.44528896
-4.62531266,1.68785348,0.15140515,0.00041920,0.02884057,1.17834542,1.12333250,0.45420659
-4.61930965,1.71041258,0.15173315,0.00042158,0.02876207,1.19813139,1.14450627,0.46131960
-4.61330665,1.72496362,0.15110411,0.00042172,0.02848817,1.21292662,1.16104250,0.46645952
-4.60730365,1.73131800,0.14955623,0.00041975,0.02802656,1.22250004,1.17259957,0.46950770
-4.60130065,1.72947927,0.14714867,0.00041585,0.02738893,1.22674536,1.17894266,0.47039548
-4.59529765,1.71963246,0.14395931,0.00041026,0.02659061,1.22567577,1.17994241,0.46910289
-4.58929465,1.70212790,0.14008187,0.00040324,0.02564997,1.21941508,1.17557099,0.46565598
-4.58329165,1.67746020,0.13562248,0.00039510,0.02458782,1.20818599,1.16589601,0.46012303
-4.57728864,1.64624383,0.13069574,0.00038613,0.02342667,1.19229604,1.15107280,0.45260986
-4.57128564,1.60918645,0.12542067,0.00037666,0.02219000,1.17212218,1.13133552,0.44325457
-4.56528264,1.56706131,0.11991656,0.00036698,0.02090149,1.14809468,1.10698762,0.43222191
-4.55927964,1.52067992,0.11429895,0.00035738,0.01958431,1.12068105,1.07839201,0.41969762
-4.55327664,1.47086637,0.10867597,0.00034811,0.01826048,1.09037088,1.04596144,0.40588287
-4.54727364,1.41843412,0.10314512,0.00033938,0.01695024,1.05766195,1.01014918,0.39098917
-4.54127064,1.36416610,0.09779065,0.00033134,0.01567163,1.02304832,0.97144052,0.37523371
-4.53526763,1.30879890,0.09268166,0.00032411,0.01444012,0.98701055,0.93034486,0.35883549
-4.52926463,1.25301119,0.08787087,0.00031774,0.01326835,0.95000850,0.88738883,0.34201203
-4.52326163,1.19741665,0.08339421,0.00031224,0.01216606,0.91247654,0.84311017,0.32497698
-4.51725863,1.14256123,0.07927110,0.00030756,0.01114008,0.87482127,0.79805251,0.30793839
-4.51125563,1.08892451,0.07550543,0.00030361,0.01019446,0.83742162,0.75276088,0.29109770
-4.50525263,1.03692456,0.07208716,0.00030026,0.00933070,0.80063084,0.70777796,0.27464940
-4.49924962,0.98692588,0.06899433,0.00029735,0.00854800,0.76478032,0.66364084,0.25878110
-4.49324662,0.93924947,0.06619551,0.00029470,0.00784367,0.73018458,0.62087833,0.24367413
-4.48724362,0.89418452,0.06365247,0.00029213,0.00721345,0.69714713,0.58000859,0.22950428
-4.48124062,0.85200064,0.06132293,0.00028946,0.00665197,0.66596662,0.54153708,0.21644271
-4.47523762,0.81296016,0.05916332,0.00028651,0.00615311,0.63694294,0.50595459,0.20465691
-4.46923462,0.77732941,0.05713141,0.00028314,0.00571041,0.61038265,0.47373532,0.19431136
-4.46323162,0.74538868,0.05518870,0.00027922,0.00531743,0.58660343,0.44533495,0.18556805
-4.45722861,0.71743997,0.05330249,0.00027469,0.00496802,0.56593713,0.42118834,0.17858651
-4.45122561,0.69381232,0.05144766,0.00026949,0.00465663,0.54873112,0.40170702,0.17352334
-4.44522261,0.67486414,0.04960800,0.00026364,0.00437848,0.53534772,0.38727612,0.17053124
-4.43921961,0.66098262,0.04777714,0.00025721,0.00412976,0.52616152,0.37825071,0.16975732
-4.43321661,0.65257995,0.04595914,0.00025029,0.00390769,0.52155455,0.37495152,0.17134080
-4.42721361,0.65008646,0.04416869,0.00024304,0.00371060,0.52190938,0.37765984,0.17541009
-4.42121061,0.65394106,0.04243096,0.00023567,0.00353791,0.52760025,0.38661175,0.18207924
-4.41520760,0.66457907,0.04078116,0.00022842,0.00339013,0.53898245,0.40199161,0.19144399
-4.40920460,0.68241809,0.03926394,0.00022155,0.00326876,0.55638036,0.42392501,0.20357735
-4.40320160,0.70784233,0.03793246,0.00021537,0.00317621,0.58007455,0.45247138,0.21852508
-4.39719860,0.74118604,0.03684743,0.00021019,0.00311566,0.61028830,0.48761644,0.23630113
-4.39119560,0.78271668,0.03607589,0.00020637,0.00309095,0.64717426,0.52926498,0.25688331
-4.38519260,0.83261849,0.03569000,0.00020422,0.00310640,0.69080165,0.57723421,0.28020941
-4.37918959,0.89097710,0.03576564,0.00020408,0.00316666,0.74114470,0.63124814,0.30617405
-4.37318659,0.95776579,0.03638097,0.00020629,0.00327654,0.79807272,0.69093356,0.33462637
-4.36718359,1.03283392,0.03761476,0.00021113,0.00344085,0.86134241,0.75581782,0.36536887
-4.36118059,1.11589810,0.03954475,0.00021887,0.00366419,0.93059277,0.82532894,0.39815755
-4.35517759,1.20653633,0.04224574,0.00022976,0.00395080,1.00534307,0.89879838,0.43270330
-4.34917459,1.30418552,0.04578755,0.00024398,0.00430438,1.08499387,0.97546659,0.46867488
-4.34317159,1.40814239,0.05023287,0.00026166,0.00472791,1.16883156,1.05449147,0.50570320
-4.33716858,1.51756803,0.05563495,0.00028290,0.00522350,1.25603605,1.13495984,0.54338697
-4.33116558,1.63149573,0.06203511,0.00030768,0.00579219,1.34569181,1.21590161,0.58129955
-4.32516258,1.74884230,0.06946028,0.00033596,0.00643388,1.43680187,1.29630646,0.61899687
-4.31915958,1.86842234,0.07792051,0.00036761,0.00714713,1.52830437,1.37514259,0.65602597
-4.31315658,1.98896526,0.08740662,0.00040240,0.00792912,1.61909149,1.45137700,0.69193415
-4.30715358,2.10913476,0.09788798,0.00044005,0.00877555,1.70802994,1.52399677,0.72627818
