energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.13056528,4.56429064,0.09067559,0.14128096,0.90651210,1.43527289,0.17597579,2.45826623,0.24435086,0.05353730
-3.12456228,4.57273693,0.08934387,0.13978571,0.90207635,1.46458942,0.17135435,2.45238474,0.24997794,0.05201241
-3.11855928,4.57878174,0.08746020,0.13875222,0.89818715,1.49628323,0.16608052,2.44306938,0.25626114,0.05036577
-3.11255628,4.58440389,0.08506613,0.13826485,0.89518107,1.53114861,0.16024598,2.43117231,0.26324864,0.04862390
-3.10655328,4.59173693,0.08221349,0.13840820,0.89337170,1.57005818,0.15395673,2.41758898,0.27097239,0.04681597
-3.10055028,4.60298008,0.07896262,0.13926419,0.89303510,1.61392449,0.14733012,2.40321853,0.27944449,0.04497290
-3.09454727,4.62030765,0.07538032,0.14090932,0.89439722,1.66365894,0.14049160,2.38892567,0.28865462,0.04312642
-3.08854427,4.64578053,0.07153758,0.14341230,0.89762358,1.72012949,0.13357133,2.37550574,0.29856855,0.04130824
-3.08254127,4.68126315,0.06750737,0.14683197,0.90281194,1.78411857,0.12670068,2.36365450,0.30912790,0.03954911
-3.07653827,4.72834894,0.06336238,0.15121557,0.90998798,1.85628274,0.12000877,2.35394393,0.32025102,0.03787803
-3.07053527,4.78829688,0.05917292,0.15659735,0.91910422,1.93711553,0.11361922,2.34680487,0.33183500,0.03632148
-3.06453227,4.86198135,0.05500500,0.16299757,0.93004221,2.02691484,0.10764720,2.34251717,0.34375864,0.03490281
-3.05852926,4.94985664,0.05091877,0.17042175,0.94261765,2.12575603,0.10219673,2.34120735,0.35588621,0.03364171
-3.05252626,5.05193701,0.04696717,0.17886025,0.95658822,2.23347185,0.09735858,2.34285359,0.36807171,0.03255380
-3.04652326,5.16779258,0.04319503,0.18828812,0.97166375,2.34963985,0.09320853,2.34729745,0.38016350,0.03165041
-3.04052026,5.29656056,0.03963848,0.19866520,0.98751803,2.47357797,0.08980620,2.35426130,0.39200891,0.03093842
-3.03451726,5.43697091,0.03632476,0.20993654,1.00380191,2.60434854,0.08719445,2.36337038,0.40345871,0.03042032
-3.02851426,5.58738516,0.03327230,0.22203294,1.02015690,2.74077063,0.08539920,2.37417808,0.41437119,0.03009436
-3.02251126,5.74584629,0.03049122,0.23487195,1.03622878,2.88144066,0.08442983,2.38619296,0.42461562,0.02995479
-3.01650825,5.91013780,0.02798395,0.24835899,1.05168065,3.02476056,0.08427995,2.39890615,0.43407508,0.02999228
-3.01050525,6.07784958,0.02574616,0.26238888,1.06620483,3.16897279,0.08492862,2.41181770,0.44264856,0.03019432
-3.00450225,6.24644803,0.02376772,0.27684761,1.07953323,3.31220110,0.08634176,2.42446058,0.45025222,0.03054579
-2.99849925,6.41334807,0.02203389,0.29161442,1.09144586,3.45249585,0.08847387,2.43642131,0.45681999,0.03102952
-2.99249625,6.57598452,0.02052637,0.30656418,1.10177711,3.58788243,0.09126987,2.44735640,0.46230355,0.03162684
-2.98649325,6.73188038,0.01922446,0.32156992,1.11041969,3.71641111,0.09466694,2.45700395,0.46667173,0.03231825
-2.98049025,6.87871002,0.01810607,0.33650552,1.11732624,3.83620681,0.09859639,2.46519010,0.46990948,0.03308388
-2.97448724,7.01435502,0.01714866,0.35124851,1.12250841,3.94551705,0.10298540,2.47183024,0.47201662,0.03390414
-2.96848424,7.13695115,0.01633002,0.36568265,1.12603373,4.04275633,0.10775857,2.47692515,0.47300638,0.03476010
-2.96248124,7.24492502,0.01562896,0.37970050,1.12802029,4.12654557,0.11283929,2.48055250,0.47290385,0.03563391
-2.95647824,7.33701933,0.01502579,0.39320546,1.12862952,4.19574508,0.11815090,2.48285409,0.47174455,0.03650913
-2.95047524,7.41230624,0.01450265,0.40611347,1.12805740,4.24948001,0.12361746,2.48401990,0.46957286,0.03737092
-2.94447224,7.47018874,0.01404373,0.41835410,1.12652437,4.28715746,0.12916440,2.48426944,0.46644070,0.03820620
-2.93846923,7.51039034,0.01363532,0.42987105,1.12426445,4.30847461,0.13471888,2.48383175,0.46240618,0.03900362
-2.93246623,7.53293411,0.01326581,0.44062183,1.12151380,4.31341797,0.14020991,2.48292473,0.45753229,0.03975356
-2.92646323,7.53811231,0.01292552,0.45057694,1.11849946,4.30225380,0.14556836,2.48173516,0.45188564,0.04044794
-2.92046023,7.52644856,0.01260653,0.45971829,1.11542842,4.27551054,0.15072690,2.48040023,0.44553511,0.04108009
-2.91445723,7.49865462,0.01230245,0.46803717,1.11247773,4.23395397,0.15561984,2.47899169,0.43855053,0.04164442
-2.90845423,7.45558440,0.01200814,0.47553179,1.10978594,4.17855677,0.16018311,2.47750353,0.43100123,0.04213625
-2.90245123,7.39818748,0.01171952,0.48220467,1.10744635,4.11046356,0.16435428,2.47584378,0.42295466,0.04255148
-2.89644822,7.32746502,0.01143329,0.48806000,1.10550234,4.03095339,0.16807275,2.47383116,0.41447493,0.04288639
-2.89044522,7.24443012,0.01114674,0.49310113,1.10394511,3.94140123,0.17128018,2.47119685,0.40562144,0.04313742
-2.88444222,7.15007477,0.01085759,0.49732856,1.10271389,3.84324004,0.17392108,2.46759143,0.39644776,0.04330104
-2.87843922,7.04534501,0.01056389,0.50073833,1.10169877,3.73792507,0.17594371,2.46259685,0.38700055,0.04337366
-2.87243622,6.93112503,0.01026391,0.50332116,1.10074596,3.62690145,0.17730111,2.45574297,0.37731902,0.04335165
-2.86643322,6.80823079,0.00995614,0.50506228,1.09966526,3.51157619,0.17795231,2.44652786,0.36743464,0.04323139
-2.86043022,6.67741259,0.00963924,0.50594197,1.09823947,3.39329517,0.17786366,2.43444103,0.35737131,0.04300945
-2.85442721,6.53936564,0.00931212,0.50593682,1.09623518,3.27332538,0.17701017,2.41898826,0.34714610,0.04268275
-2.84842421,6.39474714,0.00897397,0.50502160,1.09341442,3.15284243,0.17537681,2.39971686,0.33677033,0.04224884
-2.84242121,6.24419777,0.00862426,0.50317147,1.08954657,3.03292294,0.17295960,2.37623996,0.32625117,0.04170615
-2.83641821,6.08836540,0.00826287,0.50036461,1.08441989,2.91454123,0.16976656,2.34825851,0.31559353,0.04105427
-2.83041521,5.92792857,0.00789009,0.49658477,1.07785202,2.79856955,0.16581826,2.31557973,0.30480224,0.04029419
-2.82441221,5.76361752,0.00750665,0.49182383,1.06969892,2.68578106,0.16114800,2.27813104,0.29388433,0.03942854
-2.81840920,5.59623076,0.00711373,0.48608392,1.05986174,2.57685443,0.15580168,2.23596866,0.28285124,0.03846168
-2.81240620,5.42664552,0.00671296,0.47937924,1.04829137,2.47237964,0.14983707,2.18928029,0.27172098,0.03739983
-2.80640320,5.25582116,0.00630640,0.47173716,1.03499037,2.37286382,0.14332278,2.13838201,0.26051989,0.03625106
-2.80040020,5.08479499,0.00589643,0.46319877,1.02001224,2.27873692,0.13633682,2.08370929,0.24928408,0.03502515
-2.79439720,4.91467069,0.00548575,0.45381879,1.00345837,2.19035667,0.12896474,2.02580290,0.23806029,0.03373347
-2.78839420,4.74660019,0.00507723,0.44366479,0.98547258,2.10801272,0.12129760,1.96529051,0.22690629,0.03238869
-2.78239120,4.58176016,0.00467384,0.43281590,0.96623409,2.03192985,0.11342971,1.90286494,0.21589064,0.03100450
-2.77638819,4.42132489,0.00427857,0.42136108,0.94594904,1.96227066,0.10545634,1.83926052,0.20509194,0.02959524
-2.77038519,4.26643730,0.00389429,0.40939703,0.92484145,1.89913761,0.09747139,1.77522874,0.19459753,0.02817552
-2.76438219,4.11818027,0.00352370,0.39702590,0.90314395,1.84257512,0.08956521,1.71151451,0.18450177,0.02675983
-2.75837919,3.97754988,0.00316922,0.38435297,0.88108902,1.79257174,0.08182266,1.64883439,0.17490389,0.02536219
-2.75237619,3.84543249,0.00283294,0.37148434,0.85890122,1.74906285,0.07432137,1.58785761,0.16590571,0.02399580
-2.74637319,3.72258671,0.00251659,0.35852476,0.83679065,1.71193403,0.06713041,1.52919092,0.15760905,0.02267277
-2.74037019,3.60963129,0.00222148,0.34557567,0.81494821,1.68102512,0.06030926,1.47336763,0.15011319,0.02140390
-2.73436718,3.50703911,0.00194847,0.33273352,0.79354254,1.65613520,0.05390716,1.42084113,0.14351231,0.02019849
-2.72836418,3.41513735,0.00169804,0.32008831,0.77271882,1.63702797,0.04796290,1.37198284,0.13789309,0.01906429
-2.72236118,3.33411307,0.00147026,0.30772246,0.75259920,1.62343773,0.04250489,1.32708413,0.13333244,0.01800747
-2.71635818,3.26402338,0.00126483,0.29570984,0.73328467,1.61507527,0.03755151,1.28636173,0.12989547,0.01703267
-2.71035518,3.20480890,0.00108111,0.28411517,0.71485800,1.61163358,0.03311181,1.24996571,0.12763373,0.01614306
-2.70435218,3.15630911,0.00091822,0.27299343,0.69738743,1.61279291,0.02918635,1.21798916,0.12658374,0.01534052
-2.69834917,3.11827822,0.00077503,0.26238958,0.68093042,1.61822486,0.02576814,1.19047863,0.12676576,0.01462577
-2.69234617,3.09040012,0.00065024,0.25233842,0.66553742,1.62759539,0.02284373,1.16744427,0.12818291,0.01399853
-2.68634317,3.07230130,0.00054243,0.24286449,0.65125490,1.64056637,0.02039428,1.14886892,0.13082048,0.01345769
-2.68034017,3.06356077,0.00045014,0.23398224,0.63812751,1.65679586,0.01839661,1.13471522,0.13464565,0.01300149
-2.67433717,3.06371657,0.00037185,0.22569625,0.62619912,1.67593720,0.01682414,1.12493049,0.13960742,0.01262762
-2.66833417,3.07226852,0.00030608,0.21800171,0.61551251,1.69763697,0.01564782,1.11944877,0.14563679,0.01233329
-2.66233117,3.08867757,0.00025139,0.21088493,0.60610786,1.72153242,0.01483684,1.11819012,0.15264732,0.01211538
-2.65632816,3.11236215,0.00020640,0.20432418,0.59801999,1.74724869,0.01435929,1.12105723,0.16053596,0.01197038
-2.65032516,3.14269254,0.00016986,0.19829065,0.59127460,1.77439628,0.01418265,1.12792990,0.16918416,0.01189445
-2.64432216,3.17898427,0.00014058,0.19274953,0.58588392,1.80256948,0.01427419,1.13865771,0.17845936,0.01188337
-2.63831916,3.22049183,0.00011753,0.18766131,0.58184195,1.83134613,0.01460127,1.15305181,0.18821680,0.01193249
-2.63231616,3.26640396,0.00009977,0.18298315,0.57911984,1.86028926,0.01513154,1.17087664,0.19830163,0.01203670
-2.62631316,3.31584184,0.00008649,0.17867032,0.57766176,1.88895099,0.01583312,1.19184230,0.20855140,0.01219038
-2.62031016,3.36786124,0.00007701,0.17467763,0.57738170,1.91687892,0.01667473,1.21559861,0.21879883,0.01238733
-2.61430715,3.42145956,0.00007074,0.17096085,0.57816150,1.94362509,0.01762581,1.24173150,0.22887491,0.01262078
-2.60830415,3.47558822,0.00006723,0.16747794,0.57985047,1.96875749,0.01865669,1.26976243,0.23861210,0.01288338
-2.60230115,3.52917071,0.00006611,0.16419018,0.58226662,1.99187378,0.01973871,1.29915132,0.24784787,0.01316726
-2.59629815,3.58112612,0.00006714,0.16106306,0.58519985,2.01261679,0.02084448,1.32930317,0.25642817,0.01346408
-2.59029515,3.63039745,0.00007016,0.15806695,0.58841680,2.03069113,0.02194812,1.35957846,0.26421096,0.01376518
-2.58429215,3.67598374,0.00007511,0.15517747,0.59166729,2.04588027,0.02302553,1.38930711,0.27106962,0.01406169
-2.57828914,3.71697478,0.00008203,0.15237570,0.59469225,2.05806300,0.02405475,1.41780551,0.27689610,0.01434476
-2.57228614,3.75258667,0.00009104,0.14964804,0.59723254,2.06722843,0.02501628,1.44439596,0.28160371,0.01460574
-2.56628314,3.78219648,0.00010239,0.14698595,0.59903841,2.07348860,0.02589349,1.46842772,0.28512949,0.01483639
-2.56028014,3.80537413,0.00011639,0.14438548,0.59987911,2.07708764,0.02667295,1.48929869,0.28743596,0.01502914
-2.55427714,3.82190958,0.00013348,0.14184671,0.59955216,2.07840677,0.02734478,1.50647664,0.28851224,0.01517733
-2.54827414,3.83183360,0.00015420,0.13937310,0.59789176,2.07796439,0.02790290,1.51951897,0.28837441,0.01527535
-2.54227114,3.83543061,0.00017921,0.13697080,0.59477600,2.07641083,0.02834532,1.52809002,0.28706512,0.01531890
-2.53626813,3.83324261,0.00020927,0.13464797,0.59013246,2.07451756,0.02867426,1.53197495,0.28465238,0.01530510
-2.53026513,3.82606316,0.00024528,0.13241419,0.58394192,2.07316084,0.02889624,1.53108951,0.28122756,0.01523261
-2.52426213,3.81492151,0.00028824,0.13027985,0.57624000,2.07330031,0.02902204,1.52548512,0.27690275,0.01510165
-2.51825913,3.80105702,0.00033929,0.12825571,0.56711662,2.07595296,0.02906661,1.51534893,0.27180732,0.01491407
-2.51225613,3.78588462,0.00039967,0.12635247,0.55671342,2.08216357,0.02904884,1.50099893,0.26608413,0.01467322
-2.50625313,3.77095278,0.00047075,0.12458053,0.54521918,2.09297262,0.02899127,1.48287404,0.25988516,0.01438391
-2.50025013,3.75789545,0.00055397,0.12294969,0.53286345,2.10938309,0.02891966,1.46151990,0.25336707,0.01405224
-2.49424712,3.74838022,0.00065087,0.12146908,0.51990885,2.13232744,0.02886260,1.43757081,0.24668654,0.01368537
-2.48824412,3.74405483,0.00076306,0.12014707,0.50664224,2.16263637,0.02885089,1.41172864,0.23999581,0.01329137
-2.48224112,3.74649437,0.00089215,0.11899128,0.49336524,2.20101066,0.02891705,1.38473981,0.23343842,0.01287891
-2.47623812,3.75715150,0.00103976,0.11800862,0.48038453,2.24799739,0.02909459,1.35737119,0.22714543,0.01245703
-2.47023512,3.77731186,0.00120747,0.11720546,0.46800231,2.30397166,0.02941741,1.33038600,0.22123208,0.01203485
-2.46423212,3.80805632,0.00139676,0.11658775,0.45650723,2.36912461,0.02991912,1.30452080,0.21579523,0.01162133
-2.45822911,3.85023180,0.00160897,0.11616129,0.44616630,2.44345822,0.03063231,1.28046434,0.21091142,0.01122504
-2.45222611,3.90443140,0.00184526,0.11593196,0.43721781,2.52678712,0.03158787,1.25883913,0.20663577,0.01085389
-2.44622311,3.97098444,0.00210654,0.11590606,0.42986566,2.61874709,0.03281431,1.24018631,0.20300156,0.01051500
-2.44022011,4.04995628,0.00239343,0.11609059,0.42427509,2.71880987,0.03433707,1.22495427,0.20002068,0.01021450
-2.43421711,4.14115741,0.00270618,0.11649358,0.42056997,2.82630319,0.03617787,1.21349115,0.19768464,0.00995745
-2.42821411,4.24416073,0.00304470,0.11712435,0.41883150,2.94043514,0.03835411,1.20604128,0.19596625,0.00974775
-2.42221111,4.35832549,0.00340845,0.11799377,0.41909836,3.06032124,0.04087831,1.20274540,0.19482179,0.00958811
-2.41620810,4.48282632,0.00379646,0.11911433,0.42136810,3.18501291,0.04375759,1.20364424,0.19419352,0.00948002
-2.41020510,4.61668521,0.00420731,0.12050011,0.42559963,3.31352575,0.04699326,1.20868490,0.19401253,0.00942385
-2.40420210,4.75880450,0.00463913,0.12216662,0.43171655,3.44486595,0.05058048,1.21772964,0.19420163,0.00941884
-2.39819910,4.90799886,0.00508964,0.12413035,0.43961112,3.57805362,0.05450799,1.23056614,0.19467830,0.00946325
-2.39219610,5.06302436,0.00555614,0.12640814,0.44914860,3.71214171,0.05875804,1.24691865,0.19535752,0.00955443
-2.38619310,5.22260316,0.00603558,0.12901631,0.46017179,3.84622955,0.06330638,1.26645943,0.19615444,0.00968894
-2.38019010,5.38544249,0.00652463,0.13196957,0.47250546,3.97947043,0.06812232,1.28881964,0.19698675,0.00986269
-2.37418709,5.55024713,0.00701972,0.13527967,0.48596051,4.11107289,0.07316910,1.31359936,0.19777667,0.01007102
-2.36818409,5.71572509,0.00751711,0.13895393,0.50033774,4.24029595,0.07840417,1.34037617,0.19845266,0.01030890
-2.36218109,5.88058678,0.00801295,0.14299366,0.51543104,4.36643865,0.08377979,1.36871206,0.19895066,0.01057093
-2.35617809,6.04353811,0.00850338,0.14739249,0.53103002,4.48882491,0.08924359,1.39815861,0.19921489,0.01085154
-2.35017509,6.20326896,0.00898455,0.15213484,0.54692193,4.60678491,0.09473932,1.42826039,0.19919840,0.01114500
-2.34417209,6.35843845,0.00945270,0.15719445,0.56289302,4.71963454,0.10020766,1.45855677,0.19886309,0.01144556
-2.33816908,6.50765897,0.00990419,0.16253321,0.57872942,4.82665457,0.10558705,1.48858258,0.19817957,0.01174743
-2.33216608,6.64948114,0.01033549,0.16810034,0.59421760,4.92707148,0.11081465,1.51786788,0.19712661,0.01204492
-2.32616308,6.78238187,0.01074327,0.17383200,0.60914453,5.02004176,0.11582723,1.54593753,0.19569049,0.01233239
-2.32016008,6.90475773,0.01112433,0.17965139,0.62329798,5.10464140,0.12056217,1.57231098,0.19386417,0.01260436
-2.31415708,7.01492557,0.01147562,0.18546946,0.63646680,5.17986213,0.12495836,1.59650294,0.19164641,0.01285552
-2.30815408,7.11113208,0.01179425,0.19118619,0.64844171,5.24461559,0.12895719,1.61802531,0.18904084,0.01308073
-2.30215108,7.19157321,0.01207745,0.19669248,0.65901653,5.29774615,0.13250344,1.63639100,0.18605512,0.01327512
-2.29614807,7.25442416,0.01232257,0.20187259,0.66799021,5.33805265,0.13554619,1.65111961,0.18270021,0.01343408
-2.29014507,7.29787961,0.01252708,0.20660713,0.67516947,5.36431877,0.13803968,1.66174545,0.17898977,0.01355338
-2.28414207,7.32020328,0.01268859,0.21077636,0.68037241,5.37535113,0.13994412,1.66782755,0.17493971,0.01362917
-2.27813907,7.31978519,0.01280484,0.21426386,0.68343277,5.37002363,0.14122650,1.66896159,0.17056802,0.01365809
-2.27213607,7.29520422,0.01287380,0.21696033,0.68420484,5.34732615,0.14186127,1.66479333,0.16589472,0.01363736
-2.26613307,7.24529320,0.01289365,0.21876728,0.68256883,5.30641526,0.14183098,1.65503281,0.16094200,0.01356481
-2.26013007,7.16920313,0.01286292,0.21960063,0.67843644,5.24666429,0.14112684,1.63946877,0.15573457,0.01343902
-2.25412706,7.06646302,0.01278050,0.21939391,0.67175630,5.16770996,0.13974912,1.61798248,0.15030006,0.01325935
-2.24812406,6.93703196,0.01264579,0.21810095,0.66251900,5.06949303,0.13770741,1.59055994,0.14466955,0.01302604
-2.24212106,6.78133993,0.01245872,0.21569796,0.65076131,4.95229029,0.13502077,1.55730200,0.13887809,0.01274021
-2.23611806,6.60031474,0.01221988,0.21218483,0.63656934,4.81673582,0.13171761,1.51843129,0.13296516,0.01240392
-2.23011506,6.39539272,0.01193055,0.20758565,0.62008029,4.66383003,0.12783538,1.47429565,0.12697511,0.01202015
-2.22411206,6.16851179,0.01159274,0.20194842,0.60148262,4.49493525,0.12342011,1.42536742,0.12095738,0.01159276
-2.21810905,5.92208649,0.01120926,0.19534382,0.58101445,4.31175784,0.11852563,1.37223850,0.11496660,0.01112645
-2.21210605,5.65896524,0.01078363,0.18786339,0.55896007,4.11631702,0.11321262,1.31561105,0.10906242,0.01062667
-2.20610305,5.38237131,0.01032014,0.17961682,0.53564482,3.91090169,0.10754751,1.25628411,0.10330919,0.01009949
-2.20010005,5.09582962,0.00982370,0.17072887,0.51142809,3.69801688,0.10160111,1.19513650,0.09777525,0.00955145
-2.19409705,4.80308240,0.00929979,0.16133568,0.48669506,3.48032221,0.09544726,1.13310663,0.09253217,0.00898945
-2.18809405,4.50799696,0.00875434,0.15158100,0.46184710,3.26056489,0.08916128,1.07116990,0.08765359,0.00842051
-2.18209105,4.21446961,0.00819359,0.14161217,0.43729144,3.04151018,0.08281849,1.01031459,0.08321401,0.00785167
-2.17608804,3.92632944,0.00762391,0.13157627,0.41343041,2.82587232,0.07649273,0.95151708,0.07928727,0.00728974
-2.17008504,3.64724582,0.00705172,0.12161647,0.39065052,2.61624862,0.07025501,0.89571732,0.07594507,0.00674120
-2.16408204,3.38064321,0.00648326,0.11186867,0.36931209,2.41505938,0.06417230,0.84379534,0.07325524,0.00621198
-2.15807904,3.12962615,0.00592449,0.10245870,0.34973948,2.22449583,0.05830650,0.79654971,0.07128013,0.00570740
-2.15207604,2.89691702,0.00538096,0.09350000,0.33221248,2.04647773,0.05271367,0.75467845,0.07007495,0.00523201
-2.14607304,2.68480822,0.00485768,0.08509192,0.31695915,1.88262197,0.04744350,0.71876309,0.06968614,0.00478951
-2.14007004,2.49512986,0.00435908,0.07731857,0.30415021,1.73422263,0.04253905,0.68925610,0.07014997,0.00438273
-2.13406703,2.32923327,0.00388891,0.07024839,0.29389531,1.60224277,0.03803670,0.66647217,0.07149121,0.00401359
-2.12806403,2.18799003,0.00345027,0.06393416,0.28624118,1.48731736,0.03396642,0.65058331,0.07372208,0.00368310
-2.12206103,2.07180548,0.00304555,0.05841362,0.28117170,1.38976669,0.03035213,0.64161781,0.07684138,0.00339141
-2.11605803,1.98064552,0.00267651,0.05371044,0.27860999,1.30961889,0.02721230,0.63946302,0.08083406,0.00313787
-2.11005503,1.91407466,0.00234431,0.04983565,0.27842216,1.24664010,0.02456067,0.64387174,0.08567096,0.00292110
-2.10405203,1.87130343,0.00204957,0.04678927,0.28042283,1.20037066,0.02240693,0.65447183,0.09130904,0.00273910
-2.09804902,1.85124288,0.00179247,0.04456217,0.28438206,1.17016554,0.02075750,0.67077900,0.09769198,0.00258934
-2.09204602,1.85256388,0.00157282,0.04313799,0.29003352,1.15523709,0.01961621,0.69221205,0.10475111,0.00246891
-2.08604302,1.87375890,0.00139018,0.04249515,0.29708358,1.15469858,0.01898492,0.71811041,0.11240686,0.00237462
-2.08004002,1.91320423,0.00124390,0.04260877,0.30522104,1.16760663,0.01886396,0.74775339,0.12057051,0.00230310
-2.07403702,1.96922038,0.00113326,0.04345252,0.31412717,1.19300126,0.01925244,0.78038058,0.12914630,0.00225099
-2.06803402,2.04012900,0.00105747,0.04500025,0.32348568,1.22994204,0.02014839,0.81521311,0.13803389,0.00221495
-2.06203102,2.12430450,0.00101580,0.04722753,0.33299245,1.27753947,0.02154867,0.85147483,0.14713097,0.00219183
-2.05602801,2.22021899,0.00100755,0.05011281,0.34236448,1.33498042,0.02344873,0.88841320,0.15633613,0.00217874
-2.05002501,2.32647942,0.00103210,0.05363845,0.35134797,1.40154730,0.02584221,0.92531909,0.16555161,0.00217308
-2.04402201,2.44185597,0.00108890,0.05779133,0.35972508,1.47663029,0.02872039,0.96154490,0.17468610,0.00217264
-2.03801901,2.56530113,0.00117747,0.06256323,0.36731936,1.55973275,0.03207157,0.99652059,0.18365723,0.00217562
-2.03201601,2.69595924,0.00129733,0.06795088,0.37399952,1.65046970,0.03588035,1.02976697,0.19239383,0.00218062
-2.02601301,2.83316648,0.00144796,0.07395566,0.37968149,1.74855996,0.04012698,1.06090590,0.20083769,0.00218669
-2.02001001,2.97644185,0.00162879,0.08058300,0.38432873,1.85381247,0.04478669,1.08966698,0.20894475,0.00219329
-2.01400700,3.12546990,0.00183905,0.08784154,0.38795092,1.96610774,0.04982919,1.11589058,0.21668572,0.00220026
-2.00800400,3.28007621,0.00207775,0.09574197,0.39060090,2.08537537,0.05521831,1.13952717,0.22404604,0.00220780
-2.00200100,3.44019732,0.00234362,0.10429568,0.39237032,2.21156916,0.06091181,1.16063279,0.23102509,0.00221640
-1.99599800,3.60584647,0.00263504,0.11351330,0.39338396,2.34464095,0.06686149,1.17936122,0.23763487,0.00222679
-1.98999500,3.77707739,0.00294996,0.12340308,0.39379322,2.48451484,0.07301354,1.19595289,0.24389791,0.00223988
-1.98399200,3.95394781,0.00328593,0.13396937,0.39376890,2.63106310,0.07930915,1.21072119,0.24984493,0.00225671
-1.97798899,4.13648502,0.00364003,0.14521104,0.39349372,2.78408531,0.08568550,1.22403688,0.25551192,0.00227836
-1.97198599,4.32465504,0.00400895,0.15712017,0.39315487,2.94329188,0.09207689,1.23631103,0.26093720,0.00230591
-1.96598299,4.51833737,0.00438896,0.16968090,0.39293689,3.10829288,0.09841624,1.24797751,0.26615835,0.00234035
-1.95997999,4.71730639,0.00477599,0.18286859,0.39301516,3.27859303,0.10463674,1.25947560,0.27120938,0.00238258
-1.95397699,4.92122048,0.00516575,0.19664930,0.39355027,3.45359298,0.11067364,1.27123351,0.27611815,0.00243331
-1.94797399,5.12961911,0.00555380,0.21097966,0.39468338,3.63259682,0.11646611,1.28365340,0.28090435,0.00249309
-1.94197099,5.34192769,0.00593567,0.22580701,0.39653276,3.81482537,0.12195916,1.29709841,0.28557801,0.00256220
-1.93596798,5.55746954,0.00630702,0.24107000,0.39919144,3.99943421,0.12710537,1.31188221,0.29013872,0.00264071
-1.92996498,5.77548350,0.00666374,0.25669936,0.40272609,4.18553506,0.13186657,1.32826101,0.29457557,0.00272844
-1.92396198,5.99514557,0.00700211,0.27261891,0.40717690,4.37221912,0.13621510,1.34642849,0.29886772,0.00282496
-1.91795898,6.21559240,0.00731891,0.28874673,0.41255842,4.55858028,0.14013487,1.36651312,0.30298574,0.00292963
-1.91195598,6.43594434,0.00761152,0.30499627,0.41886109,4.74373661,0.14362191,1.38857800,0.30689332,0.00304157
-1.90595298,6.65532592,0.00787801,0.32127748,0.42605331,4.92684811,0.14668448,1.41262259,0.31054954,0.00315972
-1.89994997,6.87288144,0.00811716,0.33749771,0.43408388,5.10712927,0.14934268,1.43858606,0.31391121,0.00328286
-1.89394697,7.08778412,0.00832852,0.35356243,0.44288443,5.28385528,0.15162752,1.46635166,0.31693541,0.00340963
-1.88794397,7.29923762,0.00851233,0.36937569,0.45237187,5.45636105,0.15357948,1.49575167,0.31958182,0.00353858
-1.88194097,7.50646927,0.00866950,0.38484024,0.46245052,5.62403304,0.15524662,1.52657255,0.32181478,0.00366817
-1.87593797,7.70871551,0.00880150,0.39985756,0.47301400,5.78629417,0.15668228,1.55855971,0.32360501,0.00379683
-1.86993497,7.90520025,0.00891024,0.41432753,0.48394660,5.94258317,0.15794246,1.59142188,0.32493071,0.00392298
-1.86393197,8.09510825,0.00899793,0.42814823,0.49512438,6.09232979,0.15908301,1.62483477,0.32577813,0.00404505
-1.85792896,8.27755569,0.00906692,0.44121557,0.50641590,6.23492815,0.16015673,1.65844407,0.32614164,0.00416151
-1.85192596,8.45156099,0.00911953,0.45342327,0.51768270,6.36971061,0.16121060,1.69186790,0.32602307,0.00427089
-1.84592296,8.61601889,0.00915791,0.46466306,0.52877970,6.49592480,0.16228313,1.72469893,0.32543079,0.00437178
-1.83991996,8.76968116,0.00918391,0.47482533,0.53955565,6.61271645,0.16340219,1.75650661,0.32437829,0.00446287
-1.83391696,8.91114682,0.00919892,0.48380028,0.54985387,6.71912018,0.16458320,1.78683968,0.32288259,0.00454295
-1.82791396,9.03886438,0.00920385,0.49147968,0.55951326,6.81406021,0.16582802,1.81522962,0.32096260,0.00461094
-1.82191096,9.15114778,0.00919904,0.49775917,0.56836989,6.89636220,0.16712442,1.84119523,0.31863754,0.00466585
-1.81590795,9.24620708,0.00918429,0.50254114,0.57625921,6.96477675,0.16844635,1.86424873,0.31592564,0.00470686
-1.80990495,9.32219359,0.00915886,0.50573804,0.58301885,7.01801415,0.16975486,1.88390357,0.31284313,0.00473327
-1.80390195,9.37725832,0.00912158,0.50727591,0.58849209,7.05478923,0.17099979,1.89968408,0.30940371,0.00474456
-1.79789895,9.40962146,0.00907097,0.50709813,0.59253187,7.07387440,0.17212202,1.91113674,0.30561851,0.00474036
-1.79189595,9.41764970,0.00900532,0.50516898,0.59500525,7.07415814,0.17305627,1.91784291,0.30149654,0.00472048
-1.78589295,9.39993746,0.00892289,0.50147685,0.59579813,7.05470580,0.17373427,1.91943265,0.29704561,0.00468492
-1.77988994,9.35538759,0.00882208,0.49603693,0.59481994,7.01481923,0.17408818,1.91559888,0.29227364,0.00463386
-1.77388694,9.28328677,0.00870156,0.48889304,0.59200814,6.95409147,0.17405400,1.90611140,0.28719020,0.00456770
-1.76788394,9.18337112,0.00856040,0.48011856,0.58733224,6.87245330,0.17357490,1.89082987,0.28180826,0.00448703
