energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.54977489,1.15502459,0.00443400,0.06683085,0.09525053,0.62654590,0.38285077,0.72708277,0.00000000
-5.54377189,1.20661877,0.00422952,0.07195444,0.10113703,0.63164466,0.40632649,0.75445143,0.00000000
-5.53776888,1.25858994,0.00404755,0.07724722,0.10712781,0.63632178,0.43003508,0.78178249,0.00000000
-5.53176588,1.31069064,0.00388647,0.08269476,0.11322616,0.64066765,0.45384949,0.80892840,0.00000000
-5.52576288,1.36267463,0.00374425,0.08828318,0.11944754,0.64475421,0.47765246,0.83573315,0.00000000
-5.51975988,1.41430107,0.00361864,0.09399914,0.12582094,0.64863251,0.50133823,0.86203504,0.00000000
-5.51375688,1.46533768,0.00350727,0.09982992,0.13238941,0.65233117,0.52481357,0.88766919,0.00000000
-5.50775388,1.51556268,0.00340780,0.10576320,0.13920997,0.65585576,0.54799798,0.91246963,0.00000000
-5.50175088,1.56476524,0.00331804,0.11178678,0.14635250,0.65918891,0.57082303,0.93627082,0.00000000
-5.49574787,1.61274427,0.00323597,0.11788824,0.15389780,0.66229108,0.59323088,0.95890851,0.00000000
-5.48974487,1.65930595,0.00315991,0.12405441,0.16193464,0.66510205,0.61517195,0.98022010,0.00000000
-5.48374187,1.70426005,0.00308845,0.13027084,0.17055599,0.66754293,0.63660205,1.00004459,0.00000000
-5.47773887,1.74741563,0.00302055,0.13652129,0.17985446,0.66951871,0.65747908,1.01822227,0.00000000
-5.47173587,1.78857677,0.00295550,0.14278720,0.18991713,0.67092144,0.67775969,1.03459454,0.00000000
-5.46573287,1.82753871,0.00289287,0.14904727,0.20082012,0.67163387,0.69739613,1.04900399,0.00000000
-5.45972986,1.86408548,0.00283255,0.15527721,0.21262295,0.67153365,0.71633375,1.06129521,0.00000000
-5.45372686,1.89798917,0.00277460,0.16144966,0.22536322,0.67049812,0.73450933,1.07131642,0.00000000
-5.44772386,1.92901175,0.00271927,0.16753431,0.23905174,0.66840952,0.75185061,1.07892223,0.00000000
-5.44172086,1.95690960,0.00266691,0.17349828,0.25366853,0.66516064,0.76827726,1.08397755,0.00000000
-5.43571786,1.98144084,0.00261794,0.17930675,0.26915999,0.66066076,0.78370328,1.08636267,0.00000000
-5.42971486,2.00237568,0.00257275,0.18492376,0.28543735,0.65484177,0.79804106,1.08597937,0.00000000
-5.42371186,2.01950915,0.00253171,0.19031337,0.30237672,0.64766412,0.81120685,1.08275780,0.00000000
-5.41770885,2.03267603,0.00249513,0.19544076,0.31982081,0.63912258,0.82312758,1.07666391,0.00000000
-5.41170585,2.04176708,0.00246321,0.20027368,0.33758228,0.62925131,0.83374874,1.06770679,0.00000000
-5.40570285,2.04674581,0.00243607,0.20478380,0.35544878,0.61812816,0.84304293,1.05594572,0.00000000
-5.39969985,2.04766487,0.00241374,0.20894805,0.37318930,0.60587782,0.85101873,1.04149622,0.00000000
-5.39369685,2.04468115,0.00239615,0.21274997,0.39056186,0.59267368,0.85772938,1.02453483,0.00000000
-5.38769385,2.03806849,0.00238321,0.21618080,0.40732197,0.57873811,0.86328083,1.00530205,0.00000000
-5.38169085,2.02822732,0.00237476,0.21924043,0.42323165,0.56434116,0.86783880,0.98410323,0.00000000
-5.37568784,2.01569047,0.00237067,0.22193799,0.43806843,0.54979756,0.87163416,0.96130721,0.00000000
-5.36968484,2.00112442,0.00237083,0.22429223,0.45163410,0.53546196,0.87496661,0.93734246,0.00000000
-5.36368184,1.98532595,0.00237518,0.22633146,0.46376259,0.52172273,0.87820609,0.91269091,0.00000000
-5.35767884,1.96921364,0.00238377,0.22809319,0.47432672,0.50899421,0.88179176,0.88787951,0.00000000
-5.35167584,1.95381465,0.00239673,0.22962340,0.48324345,0.49770776,0.88622847,0.86346981,0.00000000
-5.34567284,1.94024668,0.00241430,0.23097542,0.49047739,0.48830193,0.89208058,0.84004589,0.00000000
-5.33966983,1.92969585,0.00243685,0.23220858,0.49604234,0.48121186,0.89996325,0.81820105,0.00000000
-5.33366683,1.92339075,0.00246486,0.23338647,0.50000100,0.47685834,0.91053115,0.79852377,0.00000000
-5.32766383,1.92257367,0.00249891,0.23457508,0.50246254,0.47563690,0.92446499,0.78158329,0.00000000
-5.32166083,1.92846960,0.00253966,0.23584072,0.50357852,0.47790696,0.94245595,0.76791552,0.00000000
-5.31565783,1.94225394,0.00258783,0.23724780,0.50353716,0.48398171,0.96518841,0.75800947,0.00000000
-5.30965483,1.96501977,0.00264415,0.23885672,0.50255618,0.49411866,0.99332140,0.75229490,0.00000000
-5.30365183,1.99774576,0.00270939,0.24072164,0.50087483,0.50851126,1.02746911,0.75113136,0.00000000
-5.29764882,2.04126537,0.00278424,0.24288849,0.49874505,0.52728178,1.06818106,0.75479903,0.00000000
-5.29164582,2.09623854,0.00286935,0.24539315,0.49642256,0.55047571,1.11592230,0.76349170,0.00000000
-5.28564282,2.16312648,0.00296525,0.24825987,0.49415785,0.57805763,1.17105440,0.77731183,0.00000000
-5.27963982,2.24217047,0.00307236,0.25150000,0.49218769,0.60990906,1.23381766,0.79626813,0.00000000
-5.27363682,2.33337537,0.00319095,0.25511118,0.49072728,0.64582794,1.30431520,0.82027540,0.00000000
-5.26763382,2.43649846,0.00332112,0.25907683,0.48996336,0.68553029,1.38249947,0.84915680,0.00000000
-5.26163082,2.55104404,0.00346277,0.26336619,0.49004842,0.72865370,1.46816183,0.88264832,0.00000000
-5.25562781,2.67626411,0.00361563,0.26793469,0.49109617,0.77476285,1.56092562,0.92040539,0.00000000
-5.24962481,2.81116546,0.00377922,0.27272492,0.49317841,0.82335695,1.66024319,0.96201119,0.00000000
-5.24362181,2.95452287,0.00395289,0.27766786,0.49632317,0.87387889,1.76539725,1.00698658,0.00000000
-5.23761881,3.10489835,0.00413578,0.28268461,0.50051427,0.92572605,1.87550670,1.05480108,0.00000000
-5.23161581,3.26066595,0.00432686,0.28768839,0.50569214,0.97826234,1.98953703,1.10488464,0.00000000
-5.22561281,3.42004140,0.00452493,0.29258682,0.51175593,1.03083122,2.10631520,1.15663962,0.00000000
-5.21960980,3.58111588,0.00472864,0.29728433,0.51856664,1.08276935,2.22454869,1.20945269,0.00000000
-5.21360680,3.74189265,0.00493652,0.30168471,0.52595131,1.13342029,2.34284841,1.26270611,0.00000000
-5.20760380,3.90032577,0.00514695,0.30569361,0.53370806,1.18214803,2.45975464,1.31578799,0.00000000
-5.20160080,4.05435940,0.00535826,0.30922091,0.54161178,1.22834960,2.57376558,1.36810134,0.00000000
-5.19559780,4.20196674,0.00556864,0.31218296,0.54942043,1.27146657,2.68336750,1.41907149,0.00000000
-5.18959480,4.34118731,0.00577626,0.31450447,0.55688165,1.31099492,2.78706560,1.46815193,0.00000000
-5.18359180,4.47016170,0.00597922,0.31612011,0.56373962,1.34649307,2.88341481,1.51482834,0.00000000
-5.17758879,4.58716288,0.00617559,0.31697572,0.56974192,1.37758770,2.97104951,1.55862116,0.00000000
-5.17158579,4.69062351,0.00636345,0.31702912,0.57464621,1.40397743,3.04871149,1.59908663,0.00000000
-5.16558279,4.77915876,0.00654084,0.31625048,0.57822666,1.42543424,3.11527522,1.63581695,0.00000000
-5.15957979,4.85158469,0.00670585,0.31462236,0.58027985,1.44180290,3.16977005,1.66843962,0.00000000
-5.15357679,4.90693211,0.00685662,0.31213936,0.58062998,1.45299846,3.21139879,1.69661662,0.00000000
-5.14757379,4.94445618,0.00699134,0.30880750,0.57913340,1.45900231,3.23955230,1.72004386,0.00000000
-5.14157079,4.96364238,0.00710830,0.30464339,0.57568222,1.45985713,3.25382001,1.73845120,0.00000000
-5.13556778,4.96420914,0.00720592,0.29967324,0.57020688,1.45566111,3.25399637,1.75160352,0.00000000
-5.12956478,4.94610772,0.00728279,0.29393180,0.56267786,1.44656201,3.24008312,1.75930305,0.00000000
-5.12356178,4.90951992,0.00733772,0.28746137,0.55310616,1.43275127,3.21228780,1.76139308,0.00000000
-5.11755878,4.85485390,0.00736975,0.28031074,0.54154293,1.41445875,3.17101847,1.75776293,0.00000000
-5.11155578,4.78273843,0.00737829,0.27253440,0.52807798,1.39194808,3.11687512,1.74835425,0.00000000
-5.10555278,4.69401563,0.00736309,0.26419179,0.51283752,1.36551298,3.05063785,1.73316797,0.00000000
-5.09954977,4.58973220,0.00732437,0.25534675,0.49598094,1.33547453,2.97325219,1.71227178,0.00000000
-5.09354677,4.47112893,0.00726287,0.24606708,0.47769708,1.30217924,2.88581191,1.68580730,0.00000000
-5.08754377,4.33962811,0.00717991,0.23642433,0.45819982,1.26599778,2.78953937,1.65399655,0.00000000
-5.08154077,4.19681856,0.00707747,0.22649349,0.43772337,1.22732422,2.68576394,1.61714699,0.00000000
-5.07553777,4.04443796,0.00695826,0.21635295,0.41651725,1.18657524,2.57589858,1.57565452,0.00000000
-5.06953477,3.88435201,0.00682578,0.20608424,0.39484118,1.14418919,2.46141512,1.53000401,0.00000000
-5.06353177,3.71853054,0.00668435,0.19577182,0.37296001,1.10062458,2.34381838,1.48076697,0.00000000
-5.05752876,3.54902025,0.00653918,0.18550275,0.35113880,1.05635764,2.22461973,1.42859612,0.00000000
-5.05152576,3.37791465,0.00639637,0.17536615,0.32963812,1.01187887,2.10531058,1.37421675,0.00000000
-5.04552276,3.20732133,0.00626294,0.16545252,0.30870976,0.96768830,1.98733619,1.31841512,0.00000000
-5.03951976,3.03932737,0.00614677,0.15585289,0.28859276,0.92428959,1.87207057,1.26202412,0.00000000
-5.03351676,2.87596375,0.00605665,0.14665768,0.26950999,0.88218281,1.76079290,1.20590668,0.00000000
-5.02751376,2.71916954,0.00600211,0.13795547,0.25166510,0.84185633,1.65466617,1.15093744,0.00000000
-5.02151076,2.57075722,0.00599341,0.12983164,0.23524012,0.80377787,1.55471857,1.09798343,0.00000000
-5.01550775,2.43237990,0.00604142,0.12236677,0.22039335,0.76838512,1.46182813,1.04788444,0.00000000
-5.00950475,2.30550170,0.00615740,0.11563515,0.20725793,0.73607637,1.37671094,1.00143377,0.00000000
-5.00350175,2.19137206,0.00635289,0.10970318,0.19594066,0.70720145,1.29991334,0.95935999,0.00000000
-4.99749875,2.09100480,0.00663945,0.10462788,0.18652138,0.68205333,1.23180815,0.92231041,0.00000000
-4.99149575,2.00516249,0.00702843,0.10045548,0.17905260,0.66086096,1.17259496,0.89083666,0.00000000
-4.98549275,1.93434646,0.00753068,0.09722022,0.17355953,0.64378337,1.12230433,0.86538280,0.00000000
-4.97948974,1.87879251,0.00815619,0.09494335,0.17004036,0.63090548,1.08080569,0.84627619,0.00000000
-4.97348674,1.83847242,0.00891383,0.09363240,0.16846680,0.62223575,1.04781840,0.83372137,0.00000000
-4.96748374,1.81310073,0.00981093,0.09328077,0.16878485,0.61770568,1.02292578,0.82779674,0.00000000
-4.96148074,1.80214666,0.01085292,0.09386757,0.17091578,0.61717126,1.00559119,0.82845432,0.00000000
-4.95547774,1.80485048,0.01204297,0.09535793,0.17475730,0.62041632,0.99517603,0.83552214,0.00000000
-4.94947474,1.82024390,0.01338163,0.09770357,0.18018495,0.62715756,0.99095878,0.84870935,0.00000000
-4.94347174,1.84717385,0.01486651,0.10084373,0.18705370,0.63705127,0.99215469,0.86761363,0.00000000
-4.93746873,1.88432917,0.01649200,0.10470650,0.19519978,0.64970136,0.99793573,0.89173093,0.00000000
-4.93146573,1.93026959,0.01824906,0.10921042,0.20444277,0.66466869,1.00745019,0.92046709,0.00000000
-4.92546273,1.98345668,0.02012510,0.11426639,0.21458795,0.68148124,1.01984175,0.95315131,0.00000000
-4.91945973,2.04228620,0.02210392,0.11977988,0.22542896,0.69964505,1.03426764,0.98905117,0.00000000
-4.91345673,2.10512145,0.02416587,0.12565328,0.23675075,0.71865565,1.04991577,1.02738904,0.00000000
-4.90745373,2.17032727,0.02628798,0.13178845,0.24833283,0.73800964,1.06602046,1.06735958,0.00000000
-4.90145073,2.23630407,0.02844438,0.13808935,0.25995282,0.75721632,1.08187684,1.10814811,0.00000000
-4.89544772,2.30152147,0.03060671,0.14446465,0.27139019,0.77580897,1.09685351,1.14894949,0.00000000
-4.88944472,2.36455091,0.03274480,0.15083025,0.28243019,0.79335567,1.11040363,1.18898715,0.00000000
-4.88344172,2.42409645,0.03482733,0.15711172,0.29286791,0.80946925,1.12207390,1.22753180,0.00000000
-4.87743872,2.47902304,0.03682267,0.16324630,0.30251221,0.82381617,1.13151161,1.26391937,0.00000000
-4.87143572,2.52838130,0.03869971,0.16918475,0.31118968,0.83612417,1.13846935,1.29756746,0.00000000
-4.86543272,2.57142799,0.04042883,0.17489258,0.31874813,0.84618818,1.14280728,1.32798994,0.00000000
-4.85942971,2.60764123,0.04198273,0.18035088,0.32505983,0.85387453,1.14449279,1.35480888,0.00000000
-4.85342671,2.63672958,0.04333733,0.18555650,0.33002410,0.85912311,1.14359747,1.37776339,0.00000000
-4.84742371,2.65863437,0.04447248,0.19052168,0.33356926,0.86194728,1.14029116,1.39671479,0.00000000
-4.84142071,2.67352480,0.04537266,0.19527295,0.33565383,0.86243161,1.13483335,1.41164775,0.00000000
-4.83541771,2.68178551,0.04602742,0.19984952,0.33626675,0.86072724,1.12756180,1.42266715,0.00000000
-4.82941471,2.68399667,0.04643167,0.20430096,0.33542687,0.85704507,1.11887871,1.42999059,0.00000000
-4.82341171,2.68090717,0.04658585,0.20868446,0.33318142,0.85164682,1.10923483,1.43393662,0.00000000
-4.81740870,2.67340151,0.04649574,0.21306161,0.32960362,0.84483437,1.09911186,1.43490917,0.00000000
-4.81140570,2.66246158,0.04617217,0.21749487,0.32478959,0.83693752,1.08900375,1.43337853,0.00000000
-4.80540270,2.64912473,0.04563056,0.22204396,0.31885451,0.82830081,1.07939757,1.42985972,0.00000000
-4.79939970,2.63443978,0.04489021,0.22676210,0.31192834,0.81926972,1.07075459,1.42488923,0.00000000
-4.79339670,2.61942284,0.04397349,0.23169251,0.30415124,0.81017693,1.06349239,1.41900088,0.00000000
-4.78739370,2.60501470,0.04290499,0.23686524,0.29566881,0.80132905,1.05796859,1.41270213,0.00000000
-4.78139070,2.59204181,0.04171054,0.24229434,0.28662747,0.79299454,1.05446695,1.40645179,0.00000000
-4.77538769,2.58118238,0.04041630,0.24797581,0.27717013,0.78539315,1.05318634,1.40064011,0.00000000
-4.76938469,2.57293921,0.03904784,0.25388607,0.26743234,0.77868748,1.05423305,1.39557232,0.00000000
-4.76338169,2.56762039,0.03762932,0.25998139,0.25753897,0.77297695,1.05761674,1.39145620,0.00000000
-4.75737869,2.56532855,0.03618285,0.26619803,0.24760172,0.76829440,1.06325011,1.38839424,0.00000000
-4.75137569,2.56595906,0.03472787,0.27245331,0.23771739,0.76460555,1.07095225,1.38638082,0.00000000
-4.74537269,2.56920714,0.03328085,0.27864740,0.22796687,0.76181120,1.08045555,1.38530427,0.00000000
-4.73936968,2.57458329,0.03185503,0.28466589,0.21841509,0.75975220,1.09141561,1.38495377,0.00000000
-4.73336668,2.58143611,0.03046041,0.29038307,0.20911149,0.75821675,1.10342388,1.38503059,0.00000000
-4.72736368,2.58898142,0.02910385,0.29566558,0.20009127,0.75694993,1.11602232,1.38516298,0.00000000
-4.72136068,2.59633603,0.02778936,0.30037653,0.19137699,0.75566480,1.12871935,1.38492411,0.00000000
-4.71535768,2.60255474,0.02651841,0.30437984,0.18298059,0.75405475,1.14100666,1.38385195,0.00000000
-4.70935468,2.60666875,0.02529046,0.30754449,0.17490559,0.75180649,1.15237594,1.38147031,0.00000000
-4.70335168,2.60772382,0.02410336,0.30974885,0.16714924,0.74861318,1.16233510,1.37730993,0.00000000
-4.69734867,2.60481679,0.02295394,0.31088453,0.15970473,0.74418717,1.17042329,1.37092889,0.00000000
-4.69134567,2.59712897,0.02183841,0.31085998,0.15256304,0.73827193,1.17622443,1.36193141,0.00000000
-4.68534267,2.58395536,0.02075289,0.30960346,0.14571467,0.73065260,1.17937870,1.34998429,0.00000000
-4.67933967,2.56472880,0.01969374,0.30706546,0.13915094,0.72116500,1.17959186,1.33483063,0.00000000
-4.67333667,2.53903857,0.01865788,0.30322034,0.13286500,0.70970268,1.17664226,1.31630035,0.00000000
-4.66733367,2.50664307,0.01764300,0.29806730,0.12685255,0.69622191,1.17038544,1.29431715,0.00000000
-4.66133067,2.46747658,0.01664771,0.29163062,0.12111225,0.68074446,1.16075643,1.26890219,0.00000000
-4.65532766,2.42165030,0.01567158,0.28395909,0.11564593,0.66335817,1.14776977,1.24017422,0.00000000
-4.64932466,2.36944813,0.01471512,0.27512484,0.11045866,0.64421543,1.13151753,1.20834658,0.00000000
-4.64332166,2.31131754,0.01377968,0.26522141,0.10555877,0.62352960,1.11216546,1.17372135,0.00000000
-4.63731866,2.24785641,0.01286734,0.25436143,0.10095779,0.60156962,1.08994748,1.13668092,0.00000000
-4.63131566,2.17979623,0.01198073,0.24267363,0.09667053,0.57865315,1.06515880,1.09767762,0.00000000
-4.62531266,2.10798271,0.01112287,0.23029970,0.09271516,0.55513827,1.03814785,1.05722157,0.00000000
-4.61930965,2.03335423,0.01029700,0.21739078,0.08911346,0.53141430,1.00930727,1.01586757,0.00000000
-4.61330665,1.95691891,0.00950638,0.20410384,0.08589107,0.50789194,0.97906417,0.97420113,0.00000000
-4.60730365,1.87973099,0.00875421,0.19059815,0.08307786,0.48499304,0.94786987,0.93282430,0.00000000
-4.60130065,1.80286697,0.00804347,0.17703173,0.08070822,0.46314030,0.91618931,0.89234166,0.00000000
-4.59529765,1.72740208,0.00737686,0.16355812,0.07882135,0.44274729,0.88449034,0.85334660,0.00000000
-4.58929465,1.65438760,0.00675676,0.15032341,0.07746134,0.42420890,0.85323317,0.81640855,0.00000000
-4.58329165,1.58482928,0.00618519,0.13746368,0.07667699,0.40789254,0.82285998,0.78206105,0.00000000
-4.57728864,1.51966728,0.00566386,0.12510286,0.07652132,0.39413029,0.79378510,0.75079111,0.00000000
-4.57128564,1.45975794,0.00519418,0.11335106,0.07705068,0.38321201,0.76638590,0.72302984,0.00000000
-4.56528264,1.40585750,0.00477728,0.10230341,0.07832342,0.37537969,0.74099448,0.69914455,0.00000000
-4.55927964,1.35860812,0.00441411,0.09203937,0.08039802,0.37082288,0.71789052,0.67943240,0.00000000
-4.55327664,1.31852613,0.00410547,0.08262248,0.08333079,0.36967544,0.69729533,0.66411551,0.00000000
-4.54727364,1.28599290,0.00385203,0.07410056,0.08717314,0.37201331,0.67936731,0.65333758,0.00000000
-4.54127064,1.26124809,0.00365439,0.06650619,0.09196846,0.37785347,0.66419893,0.64716205,0.00000000
-4.53526763,1.24438557,0.00351308,0.05985754,0.09774870,0.38715390,0.65181529,0.64557159,0.00000000
-4.52926463,1.23535188,0.00342855,0.05415934,0.10453095,0.39981438,0.64217438,0.64846898,0.00000000
-4.52326163,1.23394731,0.00340116,0.04940405,0.11231393,0.41567821,0.63516886,0.65567923,0.00000000
-4.51725863,1.23982945,0.00343109,0.04557305,0.12107486,0.43453456,0.63062959,0.66695280,0.00000000
-4.51125563,1.25251923,0.00351829,0.04263783,0.13076664,0.45612153,0.62833049,0.68196998,0.00000000
-4.50525263,1.27140946,0.00366241,0.04056114,0.14131578,0.48012970,0.62799487,0.70034617,0.00000000
-4.49924962,1.29577555,0.00386264,0.03929808,0.15262108,0.50620631,0.62930293,0.72163816,0.00000000
-4.49324662,1.32478855,0.00411769,0.03879702,0.16455334,0.53395991,0.63190021,0.74535122,0.00000000
