energy_ev,total_up,As_p_up,As_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.51375688,1.34752556,0.35747206,0.00000000,0.75153348,0.24971056,0.15466865,0.27354035
-5.50775388,1.44972241,0.38182462,0.00000000,0.80630886,0.26726806,0.16769437,0.29901717
-5.50175088,1.55495425,0.40596333,0.00000000,0.86196127,0.28554216,0.18103014,0.32580573
-5.49574787,1.66172516,0.42946937,0.00000000,0.91764021,0.30424282,0.19451926,0.35364797
-5.48974487,1.76847785,0.45192573,0.00000000,0.97246764,0.32306965,0.20799720,0.38225171
-5.48374187,1.87361880,0.47292729,0.00000000,1.02555585,0.34171646,0.22129386,0.41129333
-5.47773887,1.97554600,0.49209084,0.00000000,1.07602685,0.35987624,0.23423613,0.44042145
-5.47173587,2.07267863,0.50906493,0.00000000,1.12303250,0.37724655,0.24665066,0.46926192
-5.46573287,2.16348781,0.52353910,0.00000000,1.16577474,0.39353512,0.25836678,0.49742390
-5.45972986,2.24652748,0.53525203,0.00000000,1.20352526,0.40846547,0.26921951,0.52450700
-5.45372686,2.32046466,0.54399842,0.00000000,1.23564382,0.42178243,0.27905261,0.55010928
-5.44772386,2.38410809,0.54963430,0.00000000,1.26159485,0.43325741,0.28772159,0.57383608
-5.44172086,2.43643458,0.55208056,0.00000000,1.28096159,0.44269316,0.29509653,0.59530924
-5.43571786,2.47661228,0.55132466,0.00000000,1.29345751,0.44992798,0.30106481,0.61417668
-5.42971486,2.50402037,0.54742053,0.00000000,1.29893472,0.45483932,0.30553349,0.63012192
-5.42371186,2.51826454,0.54048670,0.00000000,1.29738910,0.45734648,0.30843147,0.64287322
-5.41770885,2.51918798,0.53070279,0.00000000,1.28896232,0.45741248,0.30971118,0.65221217
-5.41170585,2.50687758,0.51830469,0.00000000,1.27394059,0.45504509,0.30934990,0.65798121
-5.40570285,2.48166522,0.50357855,0.00000000,1.25275044,0.45029685,0.30735060,0.66008994
-5.39969985,2.44412397,0.48685396,0.00000000,1.22595168,0.44326414,0.30374219,0.65851983
-5.39369685,2.39505945,0.46849656,0.00000000,1.19422793,0.43408540,0.29857932,0.65332719
-5.38769385,2.33549628,0.44890031,0.00000000,1.15837479,0.42293838,0.29194155,0.64464410
-5.38169085,2.26665997,0.42847976,0.00000000,1.11928619,0.41003662,0.28393191,0.63267728
-5.37568784,2.18995448,0.40766243,0.00000000,1.07793902,0.39562510,0.27467498,0.61770483
-5.36968484,2.10693589,0.38688146,0.00000000,1.03537635,0.37997532,0.26431439,0.60007084
-5.36368184,2.01928248,0.36656858,0.00000000,0.99268948,0.36337970,0.25300980,0.58017796
-5.35767884,1.92876192,0.34714759,0.00000000,0.95099890,0.34614556,0.24093354,0.55847823
-5.35167584,1.83719597,0.32902801,0.00000000,0.91143440,0.32858880,0.22826688,0.53546226
-5.34567284,1.74642337,0.31259931,0.00000000,0.87511433,0.31102729,0.21519606,0.51164717
-5.33966983,1.65826156,0.29822514,0.00000000,0.84312428,0.29377424,0.20190821,0.48756362
-5.33366683,1.57446804,0.28623790,0.00000000,0.81649513,0.27713160,0.18858729,0.46374233
-5.32766383,1.49670192,0.27693332,0.00000000,0.79618076,0.26138366,0.17541015,0.44070040
-5.32166083,1.42648662,0.27056510,0.00000000,0.78303563,0.24679100,0.16254279,0.41892796
-5.31565783,1.36517450,0.26733961,0.00000000,0.77779256,0.23358482,0.15013705,0.39887544
-5.30965483,1.31391407,0.26741066,0.00000000,0.78104106,0.22196193,0.13832764,0.38094187
-5.30365183,1.27362092,0.27087446,0.00000000,0.79320684,0.21208045,0.12722981,0.36546457
-5.29764882,1.24495285,0.27776486,0.00000000,0.81453306,0.20405621,0.11693748,0.35271039
-5.29164582,1.22829030,0.28804929,0.00000000,0.84506415,0.19796021,0.10752208,0.34286896
-5.28564282,1.22372264,0.30162534,0.00000000,0.88463288,0.19381694,0.09903199,0.33604800
-5.27963982,1.23104114,0.31831864,0.00000000,0.93285163,0.19160390,0.09149262,0.33227081
-5.27363682,1.24973911,0.33788198,0.00000000,0.98910871,0.19125211,0.08490702,0.33147620
-5.26763382,1.27901978,0.35999630,0.00000000,1.05257040,0.19264790,0.07925715,0.33352074
-5.26163082,1.31781211,0.38427355,0.00000000,1.12218948,0.19563581,0.07450557,0.33818331
-5.25562781,1.36479455,0.41026179,0.00000000,1.19672059,0.20002261,0.07059760,0.34517202
-5.24962481,1.41842674,0.43745260,0.00000000,1.27474270,0.20558248,0.06746374,0.35413314
-5.24362181,1.47698836,0.46529070,0.00000000,1.35468859,0.21206313,0.06502249,0.36466196
-5.23761881,1.53862463,0.49318588,0.00000000,1.43488081,0.21919279,0.06318320,0.37631525
-5.23161581,1.60139716,0.52052681,0.00000000,1.51357343,0.22668794,0.06184909,0.38862499
-5.22561281,1.66333879,0.54669648,0.00000000,1.58899836,0.23426145,0.06092025,0.40111289
-5.21960980,1.72251070,0.57108876,0.00000000,1.65941477,0.24163103,0.06029651,0.41330541
-5.21360680,1.77706005,0.59312542,0.00000000,1.72315989,0.24852760,0.05988021,0.42474857
-5.20760380,1.82527578,0.61227313,0.00000000,1.77869922,0.25470341,0.05957870,0.43502224
-5.20160080,1.86564087,0.62805956,0.00000000,1.82467408,0.25993947,0.05930652,0.44375324
-5.19559780,1.89687871,0.64008801,0.00000000,1.85994457,0.26405222,0.05898733,0.45062685
-5.18959480,1.91799179,0.64804986,0.00000000,1.88362587,0.26689890,0.05855531,0.45539630
-5.18359180,1.92829118,0.65173428,0.00000000,1.89511642,0.26838171,0.05795631,0.45788973
-5.17758879,1.92741527,0.65103477,0.00000000,1.89411641,0.26845033,0.05714840,0.45801451
-5.17158579,1.91533720,0.64595212,0.00000000,1.88063588,0.26710282,0.05610217,0.45575859
-5.16558279,1.89236041,0.63659375,0.00000000,1.85499190,0.26438481,0.05480049,0.45118889
-5.15957979,1.85910258,0.62316934,0.00000000,1.81779487,0.26038698,0.05323796,0.44444682
-5.15357679,1.81646854,0.60598305,0.00000000,1.76992477,0.25524103,0.05142000,0.43574103
-5.14757379,1.76561339,0.58542261,0.00000000,1.71249808,0.24911413,0.04936165,0.42533775
-5.14157079,1.70789736,0.56194569,0.00000000,1.64682722,0.24220224,0.04708617,0.41354915
-5.13556778,1.64483429,0.53606445,0.00000000,1.57437409,0.23472245,0.04462346,0.40072023
-5.12956478,1.57803600,0.50832849,0.00000000,1.49669989,0.22690472,0.04200838,0.38721469
-5.12356178,1.50915469,0.47930738,0.00000000,1.41541334,0.21898331,0.03927912,0.37340051
-5.11755878,1.43982580,0.44957316,0.00000000,1.33211940,0.21118827,0.03647550,0.35963581
-5.11155578,1.37161352,0.41968356,0.00000000,1.24837060,0.20373723,0.03363749,0.34625548
-5.10555278,1.30596081,0.39016661,0.00000000,1.16562280,0.19682795,0.03080382,0.33355921
-5.09954977,1.24414597,0.36150709,0.00000000,1.08519677,0.19063168,0.02801076,0.32180133
-5.09354677,1.18724673,0.33413511,0.00000000,1.00824689,0.18528776,0.02529121,0.31118284
-5.08754377,1.13611333,0.30841732,0.00000000,0.93573768,0.18089947,0.02267395,0.30184582
-5.08154077,1.09135075,0.28465059,0.00000000,0.86842853,0.17753133,0.02018312,0.29387052
-5.07553777,1.05331058,0.26305844,0.00000000,0.80686663,0.17520785,0.01783798,0.28727492
-5.06953477,1.02209220,0.24379000,0.00000000,0.75138777,0.17391377,0.01565285,0.28201697
-5.06353177,0.99755276,0.22692130,0.00000000,0.70212427,0.17359568,0.01363728,0.27799898
-5.05752876,0.97932512,0.21245875,0.00000000,0.65901928,0.17416495,0.01179626,0.27507422
-5.05152576,0.96684262,0.20034444,0.00000000,0.62184623,0.17550178,0.01013074,0.27305512
-5.04552276,0.95936955,0.19046297,0.00000000,0.59023238,0.17746028,0.00863804,0.27172271
-5.03951976,0.95603563,0.18264936,0.00000000,0.56368514,0.17987419,0.00731250,0.27083699
-5.03351676,0.95587344,0.17669791,0.00000000,0.54162007,0.18256321,0.00614598,0.27014758
-5.02751376,0.95785693,0.17237142,0.00000000,0.52338923,0.18533952,0.00512850,0.26940424
-5.02151076,0.96093990,0.16941069,0.00000000,0.50830904,0.18801444,0.00424876,0.26836693
-5.01550775,0.96409288,0.16754382,0.00000000,0.49568656,0.19040475,0.00349467,0.26681490
-5.00950475,0.96633741,0.16649523,0.00000000,0.48484351,0.19233873,0.00285379,0.26455446
-5.00350175,0.96677649,0.16599399,0.00000000,0.47513737,0.19366145,0.00231371,0.26142534
-4.99749875,0.96462043,0.16578149,0.00000000,0.46597917,0.19423940,0.00186238,0.25730531
-4.99149575,0.95920755,0.16561804,0.00000000,0.45684758,0.19396405,0.00148832,0.25211292
-4.98549275,0.95001906,0.16528849,0.00000000,0.44729936,0.19275457,0.00118086,0.24580860
-4.97948974,0.93668822,0.16460670,0.00000000,0.43697593,0.19055932,0.00093018,0.23839389
-4.97348674,0.91900356,0.16341872,0.00000000,0.42560644,0.18735639,0.00072746,0.22990917
-4.96748374,0.89690658,0.16160483,0.00000000,0.41300742,0.18315298,0.00056483,0.22042996
-4.96148074,0.87048425,0.15908028,0.00000000,0.39907948,0.17798392,0.00043541,0.21006213
-4.95547774,0.83995699,0.15579499,0.00000000,0.38380137,0.17190923,0.00033324,0.19893628
-4.94947474,0.80566281,0.15173201,0.00000000,0.36722198,0.16501102,0.00025321,0.18720154
-4.94347174,0.76803864,0.14690517,0.00000000,0.34945062,0.15738972,0.00019101,0.17501920
-4.93746873,0.72759940,0.14135582,0.00000000,0.33064635,0.14916008,0.00014306,0.16255639
-4.93146573,0.68491621,0.13514897,0.00000000,0.31100657,0.14044676,0.00010638,0.14998006
-4.92546273,0.64059426,0.12836894,0.00000000,0.29075557,0.13138005,0.00007853,0.13745155
-4.91945973,0.59525135,0.12111474,0.00000000,0.27013339,0.12209160,0.00005756,0.12512185
-4.91345673,0.54949794,0.11349536,0.00000000,0.24938536,0.11271055,0.00004189,0.11312776
-4.90745373,0.50391920,0.10562518,0.00000000,0.22875267,0.10335992,0.00003026,0.10158892
-4.90145073,0.45905960,0.09761961,0.00000000,0.20846421,0.09415367,0.00002171,0.09060580
-4.89544772,0.41541042,0.08959112,0.00000000,0.18872985,0.08519426,0.00001546,0.08025868
-4.88944472,0.37340041,0.08164582,0.00000000,0.16973516,0.07657079,0.00001093,0.07060738
-4.88344172,0.33338947,0.07388063,0.00000000,0.15163777,0.06835787,0.00000768,0.06169179
-4.87743872,0.29566544,0.06638109,0.00000000,0.13456515,0.06061502,0.00000536,0.05353310
-4.87143572,0.26044368,0.05921982,0.00000000,0.11861380,0.05338666,0.00000372,0.04613545
-4.86543272,0.22786915,0.05245565,0.00000000,0.10384963,0.04670260,0.00000257,0.03948798
-4.85942971,0.19802059,0.04613336,0.00000000,0.09030948,0.04057895,0.00000178,0.03356714
-4.85342671,0.17091639,0.04028393,0.00000000,0.07800340,0.03501936,0.00000125,0.02833905
-4.84742371,0.14652171,0.03492529,0.00000000,0.06691760,0.03001652,0.00000090,0.02376190
-4.84142071,0.12475638,0.03006341,0.00000000,0.05701784,0.02555382,0.00000070,0.01978824
-4.83541771,0.10550321,0.02569370,0.00000000,0.04825306,0.02160701,0.00000062,0.01636708
-4.82941471,0.08861627,0.02180258,0.00000000,0.04055902,0.01814602,0.00000063,0.01344578
-4.82341171,0.07392894,0.01836907,0.00000000,0.03386192,0.01513651,0.00000075,0.01097166
-4.81740870,0.06126137,0.01536652,0.00000000,0.02808176,0.01254148,0.00000099,0.00889336
-4.81140570,0.05042721,0.01276421,0.00000000,0.02313538,0.01032263,0.00000138,0.00716193
-4.80540270,0.04123955,0.01052879,0.00000000,0.01893923,0.00844158,0.00000196,0.00573158
-4.79939970,0.03351586,0.00862569,0.00000000,0.01541164,0.00686089,0.00000281,0.00456035
-4.79339670,0.02708214,0.00702028,0.00000000,0.01247478,0.00554491,0.00000402,0.00361039
-4.78739370,0.02177610,0.00567883,0.00000000,0.01005619,0.00446044,0.00000574,0.00284822
-4.78139070,0.01744957,0.00456933,0.00000000,0.00809001,0.00357722,0.00000814,0.00224473
-4.77538769,0.01397029,0.00366213,0.00000000,0.00651786,0.00286832,0.00001147,0.00177522
-4.76938469,0.01122307,0.00293037,0.00000000,0.00528950,0.00231033,0.00001605,0.00141921
-4.76338169,0.00911047,0.00235035,0.00000000,0.00436333,0.00188359,0.00002230,0.00116034
-4.75737869,0.00755323,0.00190169,0.00000000,0.00370673,0.00157223,0.00003076,0.00098624
-4.75137569,0.00649050,0.00156748,0.00000000,0.00329629,0.00136422,0.00004213,0.00088837
-4.74537269,0.00587984,0.00133434,0.00000000,0.00311811,0.00125142,0.00005728,0.00086194
-4.73936968,0.00569739,0.00119240,0.00000000,0.00316800,0.00122959,0.00007732,0.00090583
-4.73336668,0.00593791,0.00113531,0.00000000,0.00345180,0.00129841,0.00010363,0.00102263
-4.72736368,0.00661500,0.00116022,0.00000000,0.00398568,0.00146154,0.00013790,0.00121868
-4.72136068,0.00776138,0.00126773,0.00000000,0.00479655,0.00172669,0.00018218,0.00150415
-4.71535768,0.00942923,0.00146187,0.00000000,0.00592245,0.00210563,0.00023897,0.00189324
-4.70935468,0.01169059,0.00175011,0.00000000,0.00741299,0.00261433,0.00031120,0.00240433
-4.70335168,0.01463769,0.00214333,0.00000000,0.00932973,0.00327293,0.00040238,0.00306019
-4.69734867,0.01838313,0.00265577,0.00000000,0.01174640,0.00410582,0.00051655,0.00388813
-4.69134567,0.02305988,0.00330502,0.00000000,0.01474909,0.00514152,0.00065837,0.00492017
-4.68534267,0.02882078,0.00411189,0.00000000,0.01843603,0.00641253,0.00083316,0.00619306
-4.67933967,0.03583758,0.00510029,0.00000000,0.02291715,0.00795509,0.00104683,0.00774827
-4.67333667,0.04429928,0.00629699,0.00000000,0.02831315,0.00980870,0.00130594,0.00963172
-4.66733367,0.05440961,0.00773129,0.00000000,0.03475406,0.01201549,0.00161760,0.01189348
-4.66133067,0.06638360,0.00943458,0.00000000,0.04237727,0.01461944,0.00198943,0.01458706
-4.65532766,0.08044307,0.01143977,0.00000000,0.05132486,0.01766524,0.00242940,0.01776861
-4.64932466,0.09681101,0.01378056,0.00000000,0.06174030,0.02119707,0.00294571,0.02149574
-4.64332166,0.11570492,0.01649057,0.00000000,0.07376449,0.02525706,0.00354659,0.02582613
-4.63731866,0.13732900,0.01960237,0.00000000,0.08753111,0.02988355,0.00424004,0.03081577
-4.63131566,0.16186558,0.02314633,0.00000000,0.10316157,0.03510928,0.00503360,0.03651703
-4.62531266,0.18946581,0.02714941,0.00000000,0.12075943,0.04095929,0.00593404,0.04297649
-4.61930965,0.22023999,0.03163387,0.00000000,0.14040474,0.04744901,0.00694704,0.05023253
-4.61330665,0.25424799,0.03661599,0.00000000,0.16214828,0.05458222,0.00807689,0.05831296
-4.60730365,0.29149010,0.04210485,0.00000000,0.18600624,0.06234924,0.00932620,0.06723261
-4.60130065,0.33189891,0.04810114,0.00000000,0.21195541,0.07072541,0.01069558,0.07699107
-4.59529765,0.37533275,0.05459625,0.00000000,0.23992939,0.07966990,0.01218346,0.08757073
-4.58929465,0.42157113,0.06157155,0.00000000,0.26981602,0.08912501,0.01378590,0.09893523
-4.58329165,0.47031285,0.06899805,0.00000000,0.30145635,0.09901611,0.01549656,0.11102846
-4.57728864,0.52117707,0.07683633,0.00000000,0.33464556,0.10925219,0.01730665,0.12377429
-4.57128564,0.57370774,0.08503700,0.00000000,0.36913570,0.11972717,0.01920514,0.13707700
-4.56528264,0.62738150,0.09354154,0.00000000,0.40464079,0.13032193,0.02117898,0.15082273
-4.55927964,0.68161921,0.10228366,0.00000000,0.44084381,0.14090710,0.02321351,0.16488176
-4.55327664,0.73580078,0.11119097,0.00000000,0.47740587,0.15134646,0.02529289,0.17911171
-4.54727364,0.78928292,0.12018720,0.00000000,0.51397706,0.16150098,0.02740076,0.19336169
-4.54127064,0.84141940,0.12919458,0.00000000,0.55020862,0.17123324,0.02952084,0.20747716
-4.53526763,0.89158276,0.13813650,0.00000000,0.58576614,0.18041213,0.03163767,0.22130535
-4.52926463,0.93918682,0.14694024,0.00000000,0.62034285,0.18891753,0.03373732,0.23470117
-4.52326163,0.98370873,0.15553964,0.00000000,0.65367270,0.19664490,0.03580805,0.24753312
-4.51725863,1.02470952,0.16387755,0.00000000,0.68554219,0.20350937,0.03784095,0.25968914
-4.51125563,1.06185204,0.17190797,0.00000000,0.71580042,0.20944926,0.03983038,0.27108186
-4.50525263,1.09491519,0.17959760,0.00000000,0.74436670,0.21442869,0.04177437,0.28165319
-4.49924962,1.12380360,0.18692689,0.00000000,0.77123492,0.21843926,0.04367467,0.29137762
-4.49324662,1.14855187,0.19389029,0.00000000,0.79647449,0.22150049,0.04553677,0.30026435
-4.48724362,1.16932304,0.20049577,0.00000000,0.82022735,0.22365913,0.04736950,0.30835767
-4.48124062,1.18640111,0.20676355,0.00000000,0.84270095,0.22498721,0.04918457,0.31573572
-4.47523762,1.20017753,0.21272405,0.00000000,0.86415752,0.22557897,0.05099578,0.32250745
-4.46923462,1.21113236,0.21841524,0.00000000,0.88489964,0.22554667,0.05281807,0.32880781
-4.46323162,1.21981075,0.22387936,0.00000000,0.90525296,0.22501561,0.05466644,0.33479137
-4.45722861,1.22679572,0.22915926,0.00000000,0.92554658,0.22411846,0.05655479,0.34062452
-4.45122561,1.23267865,0.23429461,0.00000000,0.94609222,0.22298924,0.05849462,0.34647671
-4.44522261,1.23802882,0.23931806,0.00000000,0.96716299,0.22175719,0.06049390,0.35251093
-4.43921961,1.24336350,0.24425166,0.00000000,0.98897307,0.22054089,0.06255593,0.35887405
-4.43321661,1.24912023,0.24910376,0.00000000,1.01165931,0.21944280,0.06467844,0.36568747
-4.42721361,1.25563263,0.25386654,0.00000000,1.03526572,0.21854464,0.06685284,0.37303852
-4.42121061,1.26311104,0.25851435,0.00000000,1.05973205,0.21790376,0.06906384,0.38097318
-4.41520760,1.27162907,0.26300310,0.00000000,1.08488691,0.21755060,0.07128930,0.38949047
-4.40920460,1.28111672,0.26727051,0.00000000,1.11044621,0.21748749,0.07350048,0.39853894
-4.40320160,1.29136065,0.27123757,0.00000000,1.13601711,0.21768881,0.07566258,0.40801548
-4.39719860,1.30201142,0.27481087,0.00000000,1.16110748,0.21810240,0.07773568,0.41776661
-4.39119560,1.31259752,0.27788591,0.00000000,1.18514056,0.21865225,0.07967590,0.42759224
-4.38519260,1.32254548,0.28035113,0.00000000,1.20747436,0.21924225,0.08143684,0.43725186
-4.37918959,1.33120512,0.28209248,0.00000000,1.22742478,0.21976090,0.08297124,0.44647286
-4.37318659,1.33787855,0.28299838,0.00000000,1.24429166,0.22008659,0.08423271,0.45496064
-4.36718359,1.34185171,0.28296473,0.00000000,1.25738631,0.22009334,0.08517747,0.46241001
-4.36118059,1.34242672,0.28189971,0.00000000,1.26605943,0.21965667,0.08576613,0.46851743
-4.35517759,1.33895360,0.27972827,0.00000000,1.26972802,0.21865924,0.08596525,0.47299346
-4.34917459,1.33085981,0.27639593,0.00000000,1.26790002,0.21699615,0.08574873,0.47557480
-4.34317159,1.31767626,0.27187180,0.00000000,1.26019551,0.21457959,0.08509895,0.47603536
-4.33716858,1.29905867,0.26615064,0.00000000,1.24636358,0.21134257,0.08400757,0.47419589
-4.33116558,1.27480334,0.25925392,0.00000000,1.22629404,0.20724175,0.08247597,0.46993165
-4.32516258,1.24485681,0.25122976,0.00000000,1.20002360,0.20225920,0.08051536,0.46317783
-4.31915958,1.20931916,0.24215193,0.00000000,1.16773619,0.19640299,0.07814646,0.45393246
-4.31315658,1.16844105,0.23211777,0.00000000,1.12975773,0.18970677,0.07539896,0.44225680
-4.30715358,1.12261480,0.22124539,0.00000000,1.08654553,0.18222832,0.07231050,0.42827321
