energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-3.59279640,2.92561979,-1.84436629,0.53205005,-0.48029011,1.59732352,-0.35087066,0.00077686,-0.00674033,0.12992881,-0.12614427,0.02295018,-0.00788608,1.02165927,-1.11425349,0.34857063,-0.48066249,0.02481855,-0.02295984
-3.58679340,2.81997102,-1.81245013,0.51324497,-0.47380252,1.53098133,-0.34461223,0.00085270,-0.00652566,0.12719594,-0.12245599,0.02229470,-0.00734948,0.98955747,-1.09746958,0.33933524,-0.47118597,0.02417956,-0.02259004
-3.58079040,2.71278980,-1.78003289,0.49332975,-0.46681148,1.46514339,-0.33860656,0.00095229,-0.00629727,0.12421535,-0.11968588,0.02169599,-0.00692015,0.95570947,-1.07865948,0.32991859,-0.46223823,0.02350497,-0.02218642
-3.57478739,2.60602142,-1.74751060,0.47263538,-0.45934787,1.40107474,-0.33292078,0.00107725,-0.00605963,0.12103025,-0.11787285,0.02118033,-0.00660308,0.92063502,-1.05807639,0.32051885,-0.45392133,0.02280312,-0.02175375
-3.56878439,2.50158172,-1.71528163,0.45150080,-0.45144827,1.34000026,-0.32761830,0.00122920,-0.00581783,0.11768618,-0.11704687,0.02077311,-0.00640259,0.88486214,-1.03599353,0.31133709,-0.44632118,0.02208261,-0.02129730
-3.56278139,2.40132444,-1.68374979,0.43026620,-0.44315680,1.28308489,-0.32276024,0.00140974,-0.00557757,0.11423041,-0.11722946,0.02049824,-0.00632254,0.84891784,-1.01270425,0.30257330,-0.43950867,0.02135222,-0.02082280
-3.55677839,2.30701072,-1.65332686,0.40926657,-0.43452671,1.23141570,-0.31840689,0.00162032,-0.00534501,0.11071131,-0.11843379,0.02037763,-0.00636654,0.81331894,-0.98852226,0.29442252,-0.43354086,0.02062075,-0.02033650
-3.55077539,2.22028065,-1.62443448,0.38882529,-0.42562141,1.18598577,-0.31461889,0.00186214,-0.00512673,0.10717768,-0.12066456,0.02043071,-0.00653813,0.77856310,-0.96378205,0.28707080,-0.42846240,0.01989688,-0.01984511
-3.54477239,2.14262700,-1.59750499,0.36924807,-0.41651500,1.14767974,-0.31145818,0.00213605,-0.00492961,0.10367804,-0.12391748,0.02067398,-0.00684089,0.74512028,-0.93883902,0.28069121,-0.42430691,0.01918908,-0.01935577
-3.53876938,2.07537102,-1.57298110,0.35081718,-0.40729223,1.11726107,-0.30898864,0.00244245,-0.00476071,0.10025994,-0.12817849,0.02112057,-0.00727854,0.71342451,-0.91406952,0.27543980,-0.42109832,0.01850539,-0.01887604
-3.53276638,2.01964049,-1.55131423,0.33378622,-0.39804790,1.09536062,-0.30727626,0.00278115,-0.00462714,0.09696916,-0.13342283,0.02177992,-0.00785498,0.68386624,-0.88987028,0.27145169,-0.41885215,0.01785334,-0.01841378
-3.52676338,1.97635002,-1.53296143,0.31837529,-0.38888577,1.08246683,-0.30638898,0.00315133,-0.00453594,0.09384891,-0.13961402,0.02265745,-0.00857421,0.65678537,-0.86665714,0.26883721,-0.41757656,0.01723977,-0.01797707
-3.52076038,1.94618384,-1.51838078,0.30476696,-0.37991691,1.07891710,-0.30639606,0.00355141,-0.00449393,0.09093899,-0.14670282,0.02375425,-0.00944028,0.63246504,-0.84486290,0.26767839,-0.41727331,0.01667071,-0.01757413
-3.51475738,1.92958141,-1.50802530,0.29310283,-0.37125764,1.08489075,-0.30736703,0.00397901,-0.00450755,0.08827504,-0.15462638,0.02506696,-0.01045713,0.61112650,-0.82493396,0.26802570,-0.41793848,0.01615122,-0.01721319
-3.50875438,1.92672635,-1.50233552,0.28348102,-0.36302714,1.10040356,-0.30937036,0.00443088,-0.00458277,0.08588768,-0.16330769,0.02658760,-0.01162836,0.59292503,-0.80732573,0.26989535,-0.41956304,0.01568531,-0.01690230
-3.50275138,1.93753910,-1.50173071,0.27595445,-0.35534474,1.12530415,-0.31247167,0.00490293,-0.00472485,0.08380186,-0.17265535,0.02830351,-0.01295697,0.57794735,-0.79249663,0.27326731,-0.42213325,0.01527581,-0.01664925
-3.49674837,1.96167399,-1.50659909,0.27053021,-0.34832706,1.15927267,-0.31673187,0.00539018,-0.00493830,0.08203623,-0.18256385,0.03019746,-0.01444508,0.56621038,-0.78090060,0.27808400,-0.42563087,0.01492435,-0.01646132
-3.49074537,1.99852128,-1.51728721,0.26716988,-0.34208505,1.20182188,-0.32220498,0.00588688,-0.00522660,0.08060266,-0.19291441,0.03224774,-0.01609353,0.55766177,-0.77297835,0.28425017,-0.43003328,0.01463124,-0.01634516
-3.48474237,2.04721455,-1.53408874,0.26579094,-0.33672107,1.25230129,-0.32893595,0.00638654,-0.00559217,0.07950594,-0.20357632,0.03442845,-0.01790157,0.55218203,-0.76914720,0.29163366,-0.43531347,0.01439552,-0.01630656
-3.47873937,2.10664404,-1.55723318,0.26626919,-0.33232608,1.30990445,-0.33695850,0.00688208,-0.00603614,0.07874362,-0.21440898,0.03670989,-0.01986644,0.54958847,-0.76979004,0.30006750,-0.44143994,0.01421501,-0.01635032
-3.47273637,2.17547600,-1.58687465,0.26844223,-0.32897703,1.37367985,-0.34629296,0.00736593,-0.00655824,0.07830611,-0.22526433,0.03905900,-0.02198299,0.54964077,-0.77524349,0.30935315,-0.44837656,0.01408634,-0.01648000
-3.46673337,2.25217796,-1.62308130,0.27211390,-0.32673456,1.44254530,-0.35694438,0.00783029,-0.00715668,0.07817696,-0.23598988,0.04144003,-0.02424334,0.55204814,-0.78578571,0.31926501,-0.45608228,0.01400507,-0.01669779
-3.46073037,2.33504986,-1.66582572,0.27705951,-0.32564104,1.51530611,-0.36890076,0.00826726,-0.00782804,0.07833327,-0.24643205,0.04381519,-0.02663660,0.55647790,-0.80162437,0.32955597,-0.46451090,0.01396588,-0.01700435
-3.45472736,2.42226022,-1.71497663,0.28303185,-0.32571903,1.59067659,-0.38213165,0.00866908,-0.00856719,0.07874640,-0.25643978,0.04614544,-0.02914855,0.56256511,-0.82288514,0.33996398,-0.47361064,0.01396270,-0.01739870
-3.44872436,2.51188665,-1.77029237,0.28976775,-0.32697024,1.66730468,-0.39658703,0.00902836,-0.00936725,0.07938271,-0.26586819,0.04839137,-0.03176154,0.56992307,-0.84960137,0.35021940,-0.48332379,0.01398893,-0.01787806
-3.44272136,2.60195951,-1.83141650,0.29699489,-0.32937495,1.74379917,-0.41219658,0.00933829,-0.01021958,0.08020448,-0.27458229,0.05051408,-0.03445436,0.57815424,-0.88170533,0.36005281,-0.49358620,0.01403767,-0.01843788
-3.43671836,2.69050748,-1.89787579,0.30443890,-0.33289193,1.81875868,-0.42886935,0.00959289,-0.01111388,0.08117095,-0.28246035,0.05247610,-0.03720237,0.58686116,-0.91902154,0.36920303,-0.50432679,0.01410191,-0.01907172
-3.43071536,2.77560349,-1.96908085,0.31183029,-0.33745891,1.89080182,-0.44649380,0.00978714,-0.01203821,0.08223929,-0.28939697,0.05424226,-0.03997759,0.59565710,-0.96126271,0.37742497,-0.51546699,0.01417480,-0.01977139
-3.42471236,2.85540955,-2.04432974,0.31891107,-0.34299348,1.95859730,-0.46493837,0.00991720,-0.01297922,0.08336571,-0.29530567,0.05578054,-0.04274910,0.60417587,-1.00802854,0.38449713,-0.52692022,0.01424978,-0.02052693
-3.41870935,2.92821885,-2.12281446,0.32544094,-0.34939459,2.02089327,-0.48405236,0.00998050,-0.01392234,0.08450639,-0.30012079,0.05706286,-0.04548346,0.61208061,-1.05880771,0.39022809,-0.53859136,0.01432083,-0.02132683
-3.41270635,2.99249368,-2.20363060,0.33120268,-0.35654431,2.07654482,-0.50366734,0.00997583,-0.01485209,0.08561845,-0.30379875,0.05806569,-0.04814534,0.61907107,-1.11298319,0.39446213,-0.55037639,0.01438258,-0.02215819
-3.40670335,3.04689800,-2.28578988,0.33600674,-0.36431016,2.12453863,-0.52359894,0.00990341,-0.01575238,0.08666081,-0.30631855,0.05877062,-0.05069823,0.62488930,-1.16984098,0.39708337,-0.56216212,0.01443042,-0.02300695
-3.40070035,3.09032337,-2.36823563,0.33969473,-0.37254766,2.16401409,-0.54364911,0.00976484,-0.01660691,0.08759487,-0.30768150,0.05916473,-0.05310532,0.62932356,-1.22858206,0.39801843,-0.57382623,0.01446059,-0.02385820
-3.39469735,3.12190761,-2.44986073,0.34214193,-0.38110322,2.19428013,-0.56360875,0.00956306,-0.01739957,0.08838516,-0.30791023,0.05924079,-0.05533040,0.63221021,-1.28833740,0.39723749,-0.58523748,0.01447019,-0.02469653
-3.38869435,3.14104570,-2.52952786,0.34325859,-0.38981723,2.21482718,-0.58326067,0.00930224,-0.01811490,0.08899979,-0.30704703,0.05899735,-0.05733889,0.63343395,-1.34818562,0.39475371,-0.59625645,0.01445718,-0.02550635
-3.38269135,3.14739279,-2.60609140,0.34299008,-0.39852729,2.22533405,-0.60238300,0.00898764,-0.01873848,0.08941086,-0.30515161,0.05843861,-0.05909878,0.63292611,-1.40717288,0.39062100,-0.60673661,0.01442032,-0.02627231
-3.37668834,3.14085944,-2.67842053,0.34131602,-0.40707146,2.22566955,-0.62075279,0.00862547,-0.01925739,0.08959468,-0.30229842,0.05757419,-0.06058165,0.63066154,-1.46433427,0.38493048,-0.61652582,0.01435908,-0.02697968
-3.37068534,3.12159985,-2.74542285,0.33824839,-0.41529155,2.21588893,-0.63814979,0.00822262,-0.01966062,0.08953191,-0.29857366,0.05641873,-0.06176359,0.62665414,-1.51871614,0.37780554,-0.62546846,0.01427355,-0.02761469
-3.36468234,3.08999371,-2.80606785,0.33382873,-0.42303627,2.19622551,-0.65436049,0.00778650,-0.01993933,0.08920770,-0.29407206,0.05499135,-0.06262595,0.62095141,-1.56939861,0.36939602,-0.63340785,0.01416428,-0.02816498
-3.35867934,3.04662276,-2.85940937,0.32812476,-0.43016409,2.16707791,-0.66918206,0.00732480,-0.02008722,0.08861165,-0.28889373,0.05331508,-0.06315601,0.61362837,-1.61551749,0.35987170,-0.64018926,0.01403219,-0.02861980
-3.35267634,2.99224337,-2.90460658,0.32122632,-0.43654599,2.12899356,-0.68242631,0.00684526,-0.02010067,0.08773777,-0.28314108,0.05141618,-0.06334744,0.60478120,-1.65628484,0.34941545,-0.64566319,0.01387839,-0.02897039
-3.34667334,2.92775640,-2.94094249,0.31324111,-0.44206769,2.08264925,-0.69392345,0.00635548,-0.01997888,0.08658443,-0.27691597,0.04932339,-0.06320055,0.59452093,-1.69100749,0.33821629,-0.64968897,0.01370405,-0.02921012
-3.34067034,2.85417570,-2.96783962,0.30429027,-0.44663158,2.02882957,-0.70352553,0.00586271,-0.01972388,0.08515424,-0.27031729,0.04706720,-0.06272229,0.58296751,-1.71910297,0.32646282,-0.65213852,0.01351032,-0.02933465
-3.33466733,2.77259665,-2.98487212,0.29450395,-0.45015808,1.96840409,-0.71110951,0.00537369,-0.01934043,0.08345388,-0.26343897,0.04467915,-0.06192605,0.57024454,-1.74011210,0.31433718,-0.65290006,0.01329823,-0.02934201
-3.32866433,2.68416591,-2.99177406,0.28401717,-0.45258658,1.90230425,-0.71657987,0.00489453,-0.01883590,0.08149396,-0.25636840,0.04219107,-0.06083123,0.55647486,-1.75370815,0.30200982,-0.65188175,0.01306861,-0.02923254
-3.32266133,2.59005352,-2.98844358,0.27296605,-0.45387581,1.83150077,-0.71987056,0.00443058,-0.01821997,0.07928887,-0.24918553,0.03963448,-0.05946258,0.54177716,-1.75970204,0.28963525,-0.64901496,0.01282206,-0.02900887
-3.31665833,2.49142823,-2.97494291,0.26148448,-0.45400377,1.75698238,-0.72094640,0.00398638,-0.01750436,0.07685650,-0.24196234,0.03703993,-0.05784935,0.52626376,-1.75804372,0.27734895,-0.64425720,0.01255897,-0.02867570
-3.31065533,2.38943678,-2.95149418,0.24970140,-0.45296712,1.67973666,-0.71980371,0.00356562,-0.01670236,0.07421804,-0.23476291,0.03443655,-0.05602438,0.51003940,-1.74881962,0.26526534,-0.63759432,0.01227951,-0.02823961
-3.30465233,2.28518766,-2.91847152,0.23773873,-0.45078026,1.60073336,-0.71647034,0.00317112,-0.01582852,0.07139774,-0.22764387,0.03185156,-0.05402296,0.49320119,-1.73224654,0.25347705,-0.62904217,0.01198373,-0.02770880
-3.29864932,2.17973936,-2.87638968,0.22570991,-0.44747398,1.52091091,-0.71100492,0.00280489,-0.01489812,0.06842254,-0.22065515,0.02930991,-0.05188175,0.47583952,-1.70866228,0.24205519,-0.61864733,0.01167158,-0.02709275
-3.29264632,2.07409341,-2.82588972,0.21371912,-0.44309397,1.44116613,-0.70349561,0.00246814,-0.01392675,0.06532179,-0.21384109,0.02683405,-0.04963768,0.45803966,-1.67851350,0.23105063,-0.60648713,0.01134304,-0.02640191
-3.28664332,1.96919173,-2.76772253,0.20186106,-0.43769909,1.36234747,-0.69405811,0.00216137,-0.01292987,0.06212688,-0.20724161,0.02444371,-0.04732683,0.43988408,-1.64234147,0.22049615,-0.59266874,0.01099819,-0.02564737
-3.28064032,1.86591801,-2.70273075,0.19022134,-0.43135970,1.28525161,-0.68283331,0.00188443,-0.01192244,0.05887084,-0.20089347,0.02215582,-0.04498354,0.42145511,-1.60076622,0.21040925,-0.57732746,0.01063735,-0.02484053
-3.27463732,1.76510254,-2.63182986,0.17887722,-0.42415594,1.21062325,-0.66998451,0.00163666,-0.01091851,0.05558794,-0.19483144,0.01998446,-0.04263948,0.40283772,-1.55446996,0.20079531,-0.56062423,0.01026111,-0.02399281
-3.26863432,1.66752978,-2.55598903,0.16789881,-0.41617628,1.13915780,-0.65569424,0.00141695,-0.00993094,0.05231330,-0.18908932,0.01794091,-0.04032306,0.38412229,-1.50418017,0.19165118,-0.54274246,0.00987049,-0.02311535
-3.26263132,1.57394783,-2.47621252,0.15735047,-0.40751611,1.07150644,-0.64016104,0.00122384,-0.00897118,0.04908244,-0.18370072,0.01603374,-0.03805887,0.36540712,-1.45065323,0.18296866,-0.52388423,0.00946693,-0.02221881
-3.25662831,1.48507913,-2.39352195,0.14729239,-0.39827670,1.00828307,-0.62359593,0.00105564,-0.00804907,0.04593090,-0.17869955,0.01426895,-0.03586743,0.34680047,-1.39465894,0.17473790,-0.50426615,0.00905241,-0.02131320
-3.25062531,1.40163124,-2.30893994,0.13778223,-0.38856435,0.95007243,-0.60621900,0.00091049,-0.00717275,0.04289384,-0.17412014,0.01265015,-0.03376500,0.32842205,-1.33696638,0.16695054,-0.48411481,0.00862941,-0.02040771
-3.24462231,1.32430721,-2.22347542,0.12887663,-0.37848977,0.89743870,-0.58825590,0.00078648,-0.00634863,0.04000565,-0.16999698,0.01117878,-0.03176371,0.31040383,-1.27833158,0.15960232,-0.46366209,0.00820094,-0.01951071
-3.23861931,1.25381448,-2.13811058,0.12063269,-0.36816763,0.85093396,-0.56993443,0.00068168,-0.00558139,0.03729961,-0.16636416,0.00985435,-0.02987171,0.29289013,-1.21948686,0.15269520,-0.44314049,0.00777050,-0.01862965
-3.23261631,1.19087163,-2.05378966,0.11310915,-0.35771624,0.81110570,-0.55148123,0.00059423,-0.00487406,0.03480757,-0.16325438,0.00867467,-0.02809355,0.27603694,-1.16113225,0.14623878,-0.42277854,0.00734203,-0.01777110
-3.22661331,1.13621243,-1.97140921,0.10636729,-0.34725723,0.77850265,-0.53311854,0.00052236,-0.00422816,0.03255963,-0.16069776,0.00763608,-0.02643054,0.26001047,-1.10392857,0.14025117,-0.40279647,0.00691982,-0.01694082
-3.22061031,1.09058661,-1.89180989,0.10047149,-0.33691512,0.75367848,-0.51506111,0.00046447,-0.00364384,0.03058386,-0.15872040,0.00673375,-0.02488131,0.24498509,-1.04849228,0.13475903,-0.38340217,0.00650845,-0.01614377
-3.21460730,1.05475686,-1.81576929,0.09548942,-0.32681672,0.73719266,-0.49751317,0.00041910,-0.00312004,0.02890601,-0.15734287,0.00596187,-0.02344230,0.23114050,-0.99539161,0.12979709,-0.36478762,0.00611263,-0.01538427
-3.20860430,1.02949192,-1.74399571,0.09149174,-0.31709020,0.72960808,-0.48066559,0.00038499,-0.00265470,0.02754923,-0.15657870,0.00531385,-0.02210827,0.21865845,-0.94514373,0.12540698,-0.34712582,0.00573713,-0.01466601
-3.20260130,1.01555552,-1.67712252,0.08855144,-0.30786387,0.73148518,-0.46469312,0.00036104,-0.00224497,0.02653378,-0.15643292,0.00478259,-0.02087280,0.20771900,-0.89821271,0.12163555,-0.33056821,0.00538662,-0.01399215
-3.19659830,1.01369123,-1.61570299,0.08674264,-0.29926441,0.74337232,-0.44975185,0.00034633,-0.00188736,0.02587673,-0.15690095,0.00436055,-0.01972872,0.19849638,-0.85500776,0.11853278,-0.31524269,0.00506557,-0.01336542
-3.19059530,1.02460342,-1.56020541,0.08613903,-0.29141474,0.76579246,-0.43597689,0.00034013,-0.00157796,0.02559167,-0.15796774,0.00403998,-0.01866853,0.19115461,-0.81588161,0.11614931,-0.30125223,0.00477811,-0.01278811
-3.18459230,1.04893460,-1.51100854,0.08681186,-0.28443147,0.79922627,-0.42348026,0.00034182,-0.00131260,0.02568829,-0.15960748,0.00381300,-0.01768466,0.18584303,-0.78112874,0.11453378,-0.28867411,0.00452795,-0.01226211
-3.17858929,1.08723980,-1.46839741,0.08882752,-0.27842192,0.84409207,-0.41234921,0.00035093,-0.00108698,0.02617209,-0.16178372,0.00367169,-0.01676973,0.18269171,-0.75098330,0.11373002,-0.27755965,0.00431824,-0.01178895
-3.17258629,1.13995848,-1.43255973,0.09224481,-0.27348090,0.90072302,-0.40264492,0.00036706,-0.00089681,0.02704395,-0.16445023,0.00360817,-0.01591672,0.18180700,-0.72561680,0.11377431,-0.26793467,0.00415149,-0.01136971
-3.16658329,1.20738506,-1.40358307,0.09711201,-0.26968742,0.96934246,-0.39440176,0.00038988,-0.00073792,0.02829979,-0.16755236,0.00361463,-0.01511907,0.18326724,-0.70513545,0.11469270,-0.25980034,0.00402952,-0.01100502
-3.16058029,1.28963890,-1.38145321,0.10346365,-0.26710128,1.05003807,-0.38762706,0.00041912,-0.00060633,0.02993014,-0.17102909,0.00368337,-0.01437071,0.18711869,-0.68957744,0.11649863,-0.25313469,0.00395335,-0.01069500
-3.15457729,1.38663503,-1.36605397,0.11131737,-0.26576003,1.14273611,-0.38230166,0.00045449,-0.00049831,0.03191988,-0.17481561,0.00380683,-0.01366611,0.19337195,-0.67891044,0.11919081,-0.24789448,0.00392323,-0.01043917
-3.14857429,1.49805687,-1.35716875,0.12067067,-0.26567620,1.24717674,-0.37838101,0.00049568,-0.00041046,0.03424790,-0.17884630,0.00397755,-0.01300025,0.20199886,-0.67302947,0.12275153,-0.24401758,0.00393855,-0.01023645
-3.14257129,1.62333226,-1.35448424,0.13149802,-0.26683518,1.36289188,-0.37579711,0.00054233,-0.00033966,0.03688699,-0.18305815,0.00418820,-0.01236855,0.21293000,-0.67175564,0.12714552,-0.24142565,0.00399786,-0.01008504
-3.13656828,1.76161442,-1.35759630,0.14374816,-0.26919380,1.48918665,-0.37446101,0.00059404,-0.00028315,0.03980371,-0.18739419,0.00443158,-0.01176691,0.22605309,-0.67483602,0.13231924,-0.24002713,0.00409890,-0.00998240
-3.13056528,1.91176888,-1.36601822,0.15734200,-0.27267988,1.62512603,-0.37426602,0.00065028,-0.00023851,0.04295853,-0.19180703,0.00470059,-0.01119160,0.24121212,-0.68194510,0.13820084,-0.23972039,0.00423859,-0.00992528
-3.12456228,2.07236802,-1.37919126,0.17217105,-0.27719263,1.76952764,-0.37509135,0.00071044,-0.00020361,0.04630607,-0.19626198,0.00498832,-0.01063929,0.25820768,-0.69268794,0.14470063,-0.24039693,0.00441312,-0.00990965
-3.11855928,2.24169408,-1.39649723,0.18809671,-0.28260423,1.92096196,-0.37680624,0.00077381,-0.00017667,0.04979557,-0.20073987,0.00528796,-0.01010700,0.27679826,-0.70660537,0.15171229,-0.24194468,0.00461798,-0.00993079
-3.11255628,2.41775169,-1.41727290,0.20495043,-0.28876235,2.07776064,-0.37927413,0.00083956,-0.00015614,0.05337150,-0.20523905,0.00559297,-0.00959215,0.29670285,-0.72318131,0.15911447,-0.24425097,0.00484807,-0.00998334
-3.10655328,2.59829030,-1.44082570,0.22253481,-0.29549368,2.23803371,-0.38235704,0.00090677,-0.00014077,0.05697451,-0.20977663,0.00589702,-0.00909251,0.31760475,-0.74185208,0.16677313,-0.24720541,0.00509776,-0.01006141
-3.10055028,2.78083693,-1.46645015,0.24062578,-0.30260841,2.39969567,-0.38591966,0.00097441,-0.00012951,0.06054242,-0.21438869,0.00619413,-0.00860624,0.33915660,-0.76201780,0.17454422,-0.25070232,0.00536104,-0.01015869
-3.09454727,2.96273864,-1.49344450,0.25897587,-0.30990529,2.56050049,-0.38983313,0.00104140,-0.00012151,0.06401149,-0.21912940,0.00647877,-0.00813193,0.36098662,-0.78305529,0.18227688,-0.25464272,0.00563162,-0.01026857
-3.08854427,3.14121437,-1.52112679,0.27731844,-0.31717735,2.71808489,-0.39397829,0.00110661,-0.00011610,0.06731787,-0.22406899,0.00674588,-0.00766857,0.38270599,-0.80433242,0.18981687,-0.25893579,0.00590309,-0.01038436
-3.08254127,3.31341465,-1.54884983,0.29537293,-0.32421783,2.87001882,-0.39824827,0.00116887,-0.00011275,0.07039901,-0.22929072,0.00699108,-0.00721558,0.40391706,-0.82522317,0.19701033,-0.26349973,0.00616900,-0.01049944
-3.07653827,3.47648769,-1.57601437,0.31285089,-0.33082620,3.01386195,-0.40255028,0.00122705,-0.00011106,0.07319531,-0.23488673,0.00721074,-0.00677281,0.42422231,-0.84512303,0.20370755,-0.26826205,0.00642310,-0.01060740
-3.07053527,3.62764973,-1.60208017,0.32946265,-0.33681398,3.14722416,-0.40680665,0.00128003,-0.00011071,0.07565165,-0.24095319,0.00740212,-0.00634052,0.44323381,-0.86346404,0.20976679,-0.27315920,0.00665938,-0.01070227
-3.06453227,3.76425741,-1.62657444,0.34492443,-0.34201005,3.26782816,-0.41095493,0.00132681,-0.00011146,0.07771891,-0.24758483,0.00756347,-0.00591931,0.46058271,-0.87972895,0.21505791,-0.27813572,0.00687231,-0.01077864
-3.05852926,3.88387942,-1.64909747,0.35896565,-0.34626542,3.37357195,-0.41494734,0.00136646,-0.00011313,0.07935537,-0.25486916,0.00769421,-0.00551013,0.47592865,-0.89346386,0.21946579,-0.28314290,0.00705689,-0.01083183
-3.05252626,3.98436480,-1.66932552,0.37133612,-0.34945704,3.46258866,-0.41874944,0.00139822,-0.00011559,0.08052790,-0.26288078,0.00779497,-0.00511418,0.48896853,-0.90428894,0.22289335,-0.28813705,0.00720883,-0.01085799
-3.04652326,4.06390537,-1.68701100,0.38181284,-0.35149068,3.53330159,-0.42233832,0.00142151,-0.00011873,0.08121296,-0.27167592,0.00786771,-0.00473285,0.49944448,-0.91190671,0.22526410,-0.29307760,0.00732461,-0.01085419
-3.04052026,4.12108961,-1.70198022,0.39020623,-0.35230274,3.58447213,-0.42570045,0.00143592,-0.00012245,0.08139729,-0.28128787,0.00791581,-0.00436764,0.50715064,-0.91610763,0.22652417,-0.29792510,0.00740158,-0.01081847
-3.03451726,4.15494594,-1.71412913,0.39636539,-0.35186095,3.61523868,-0.42882932,0.00144128,-0.00012668,0.08107833,-0.29172326,0.00794406,-0.00402007,0.51193847,-0.91677282,0.22664365,-0.30263938,0.00743803,-0.01074991
-3.02851426,4.16497366,-1.72341755,0.40018237,-0.35016399,3.62514492,-0.43172314,0.00143762,-0.00013132,0.08026425,-0.30295964,0.00795871,-0.00369166,0.51372041,-0.91387394,0.22561741,-0.30717788,0.00743318,-0.01064855
-3.02251126,4.15116017,-1.72986243,0.40159505,-0.34724008,3.61415633,-0.43438278,0.00142521,-0.00013630,0.07897372,-0.31494458,0.00796743,-0.00338379,0.51247176,-0.90747020,0.22346512,-0.31149445,0.00738724,-0.01051541
-3.01650825,4.11398390,-1.73353070,0.40058877,-0.34314475,3.58266424,-0.43681008,0.00140454,-0.00014151,0.07723532,-0.32759625,0.00797924,-0.00309766,0.50823062,-0.89770282,0.22023069,-0.31553867,0.00730134,-0.01035239
-3.01050525,4.05440282,-1.73453213,0.39719640,-0.33795778,3.53147732,-0.43900666,0.00137631,-0.00014686,0.07508666,-0.34080563,0.00800439,-0.00283427,0.50109609,-0.88478733,0.21598112,-0.31925573,0.00717750,-0.01016218
-3.00450225,3.97382900,-1.73301268,0.39149710,-0.33177965,3.46180090,-0.44097330,0.00134142,-0.00015222,0.07257325,-0.35444015,0.00805425,-0.00259437,0.49122453,-0.86900391,0.21080472,-0.32258698,0.00701854,-0.00994818
-2.99849925,3.87409036,-1.72914864,0.38361367,-0.32472754,3.37520491,-0.44270995,0.00130092,-0.00015749,0.06974717,-0.36834868,0.00814106,-0.00237841,0.47882436,-0.85068647,0.20480891,-0.32547115,0.00682802,-0.00971431
-2.99249625,3.75738110,-1.72314163,0.37370866,-0.31693118,3.27358186,-0.44421622,0.00125601,-0.00016253,0.06666557,-0.38236753,0.00827772,-0.00218659,0.46414941,-0.83021078,0.19811759,-0.32784608,0.00661007,-0.00946494
-2.98649325,3.62620271,-1.71521443,0.36197948,-0.30852868,3.15909651,-0.44549230,0.00120800,-0.00016722,0.06338909,-0.39632703,0.00847749,-0.00201882,0.44749115,-0.80798218,0.19086821,-0.32965099,0.00636932,-0.00920470
-2.98049025,3.48329793,-1.70560762,0.34865260,-0.29966239,3.03412904,-0.44654024,0.00115825,-0.00017144,0.05998023,-0.41005852,0.00875371,-0.00187473,0.42917011,-0.78442338,0.18320868,-0.33082903,0.00611070,-0.00893836
-2.97448724,3.33157990,-1.69457652,0.33397714,-0.29047510,2.90121393,-0.44736523,0.00110817,-0.00017507,0.05650178,-0.42340098,0.00911939,-0.00175375,0.40952687,-0.75996261,0.17529403,-0.33133004,0.00583936,-0.00867070
-2.96848424,3.17405899,-1.68238829,0.31821815,-0.28110652,2.76297661,-0.44797683,0.00105915,-0.00017799,0.05301527,-0.43620718,0.00958686,-0.00165506,0.38891283,-0.73502250,0.16728325,-0.33111316,0.00556049,-0.00840635
-2.96248124,3.01376970,-1.66931860,0.30164974,-0.27169015,2.62206992,-0.44838988,0.00101255,-0.00018013,0.04957960,-0.44834878,0.01016735,-0.00157769,0.36768118,-0.71001004,0.15933600,-0.33014934,0.00527917,-0.00814971
-2.95647824,2.85369973,-1.65564756,0.28454826,-0.26235062,2.48111238,-0.44862492,0.00096966,-0.00018139,0.04624982,-0.45972007,0.01087061,-0.00152050,0.34617832,-0.68530759,0.15160951,-0.32842329,0.00500029,-0.00790479
-2.95047524,2.69672332,-1.64165462,0.26718591,-0.25320138,2.34262982,-0.44870798,0.00093166,-0.00018174,0.04307603,-0.47024009,0.01170447,-0.00148222,0.32473595,-0.66126531,0.14425568,-0.32593494,0.00472838,-0.00767517
-2.94447224,2.54554029,-1.62761219,0.24982481,-0.24434291,2.20900208,-0.44866966,0.00089960,-0.00018113,0.04010257,-0.47985314,0.01267447,-0.00146149,0.30366410,-0.63819483,0.13741835,-0.32270006,0.00446755,-0.00746389
-2.93846923,2.40262228,-1.61377797,0.23271171,-0.23586130,2.08241557,-0.44854348,0.00087440,-0.00017957,0.03736739,-0.48852738,0.01378350,-0.00145685,0.28324516,-0.61636437,0.13123080,-0.31875023,0.00422138,-0.00727336
-2.93246623,2.27016702,-1.60038615,0.21607355,-0.22782715,1.96482289,-0.44836357,0.00085680,-0.00017705,0.03490158,-0.49625196,0.01503148,-0.00146679,0.26372913,-0.59599519,0.12581355,-0.31413187,0.00399287,-0.00710537
