energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.39369685,0.90854041,0.00597267,0.11580374,0.17948849,0.49452294,0.00000000,0.39970062,0.25489572
-5.38769385,0.87511917,0.00607689,0.10893055,0.16786008,0.48091353,0.00000000,0.38273806,0.24080806
-5.38169085,0.84709953,0.00624693,0.10294295,0.15617820,0.46998774,0.00000000,0.36731232,0.22850072
-5.37568784,0.82598510,0.00649520,0.09802025,0.14465371,0.46258933,0.00000000,0.35405921,0.21837670
-5.36968484,0.81321965,0.00683356,0.09433320,0.13348285,0.45953125,0.00000000,0.34359337,0.21082210
-5.36368184,0.81016013,0.00727296,0.09204280,0.12284326,0.46157723,0.00000000,0.33649684,0.20620252
-5.35767884,0.81805045,0.00782312,0.09129914,0.11289076,0.46942372,0.00000000,0.33330825,0.20485954
-5.35167584,0.83799565,0.00849209,0.09224016,0.10375704,0.48368250,0.00000000,0.33451265,0.20710715
-5.34567284,0.87093678,0.00928592,0.09499019,0.09554824,0.50486381,0.00000000,0.34053208,0.21322771
-5.33966983,0.91762643,0.01020825,0.09965819,0.08834433,0.53336068,0.00000000,0.35171669,0.22346758
-5.33366683,0.97860509,0.01126004,0.10633562,0.08219923,0.56943425,0.00000000,0.36833652,0.23803203
-5.32766383,1.05417879,0.01243923,0.11509393,0.07714161,0.61320086,0.00000000,0.39057384,0.25707947
-5.32166083,1.14439850,0.01374052,0.12598165,0.07317618,0.66462090,0.00000000,0.41851623,0.28071515
-5.31565783,1.24904191,0.01515522,0.13902111,0.07028541,0.72349021,0.00000000,0.45215049,0.30898417
-5.30965483,1.36759865,0.01667116,0.15420500,0.06843163,0.78943425,0.00000000,0.49135755,0.34186436
-5.30365183,1.49925974,0.01827271,0.17149278,0.06755925,0.86190576,0.00000000,0.53590867,0.37925906
-5.29764882,1.64291249,0.01994094,0.19080726,0.06759726,0.94018625,0.00000000,0.58546326,0.42099038
-5.29164582,1.79714184,0.02165389,0.21203150,0.06846165,1.02339198,0.00000000,0.63956865,0.46679334
-5.28564282,1.96023912,0.02338689,0.23500636,0.07005801,1.11048447,0.00000000,0.69766224,0.51631136
-5.27963982,2.13021921,0.02511313,0.25952879,0.07228399,1.20028610,0.00000000,0.75907621,0.56909375
-5.27363682,2.30484644,0.02680420,0.28535142,0.07503180,1.29150052,0.00000000,0.82304530,0.62459558
-5.26763382,2.48166964,0.02843084,0.31218332,0.07819066,1.38273790,0.00000000,0.88871767,0.68218041
-5.26163082,2.65806612,0.02996367,0.33969235,0.08164911,1.47254452,0.00000000,0.95516901,0.74112625
-5.25562781,2.83129396,0.03137401,0.36750923,0.08529730,1.55943594,0.00000000,1.02141980,0.80063496
-5.24962481,2.99855156,0.03263471,0.39523318,0.08902920,1.64193309,0.00000000,1.08645552,0.85984519
-5.24362181,3.15704296,0.03372097,0.42243930,0.09274460,1.71859998,0.00000000,1.14924935,0.91784859
-5.23761881,3.30404692,0.03461107,0.44868746,0.09635105,1.78808181,0.00000000,1.20878682,0.97370922
-5.23161581,3.43698751,0.03528706,0.47353250,0.09976563,1.84914223,0.00000000,1.26409167,1.02648549
-5.22561281,3.55350379,0.03573530,0.49653543,0.10291643,1.90069816,0.00000000,1.31425203,1.07525395
-5.21960980,3.65151570,0.03594689,0.51727522,0.10574387,1.94185085,0.00000000,1.35844592,1.11913423
-5.21360680,3.72928377,0.03591792,0.53536076,0.10820168,1.97191200,0.00000000,1.39596519,1.15731402
-5.20760380,3.78545987,0.03564957,0.55044247,0.11025754,1.99042354,0.00000000,1.42623661,1.18907318
-5.20160080,3.81912696,0.03514803,0.56222310,0.11189343,1.99717048,0.00000000,1.44883944,1.21380585
-5.19559780,3.82982584,0.03442421,0.57046720,0.11310545,1.99218601,0.00000000,1.46351839,1.23103960
-5.18959480,3.81756776,0.03349340,0.57500877,0.11390339,1.97574859,0.00000000,1.47019133,1.24045077
-5.18359180,3.78283187,0.03237469,0.57575682,0.11430974,1.94837114,0.00000000,1.46895130,1.24187502
-5.17758879,3.72654775,0.03109029,0.57269848,0.11435840,1.91078269,0.00000000,1.46006256,1.23531287
-5.17158579,3.65006326,0.02966488,0.56589946,0.11409297,1.86390319,0.00000000,1.44395055,1.22092955
-5.16558279,3.55509922,0.02812474,0.55550192,0.11356471,1.80881240,0.00000000,1.42118629,1.19904938
-5.15957979,3.44369251,0.02649704,0.54171968,0.11283022,1.74671435,0.00000000,1.39246561,1.17014473
-5.15357679,3.31813003,0.02480899,0.52483112,0.11194898,1.67889847,0.00000000,1.35858410,1.13482005
-5.14757379,3.18087612,0.02308716,0.50516995,0.11098072,1.60669928,0.00000000,1.32040871,1.09379171
-5.14157079,3.03449645,0.02135681,0.48311437,0.10998281,1.53145592,0.00000000,1.27884741,1.04786447
-5.13556778,2.88158148,0.01964129,0.45907506,0.10900778,1.45447327,0.00000000,1.23481794,0.99790570
-5.12956478,2.72467231,0.01796164,0.43348243,0.10810098,1.37698604,0.00000000,1.18921724,0.94481841
-5.12356178,2.56619205,0.01633620,0.40677389,0.10729858,1.30012707,0.00000000,1.14289265,0.88951426
-5.11755878,2.40838479,0.01478040,0.37938145,0.10662599,1.22490098,0.00000000,1.09661627,0.83288766
-5.11155578,2.25326468,0.01330668,0.35172026,0.10609671,1.15216385,0.00000000,1.05106341,0.77579198
-5.10555278,2.10257622,0.01192441,0.32417842,0.10571170,1.08260955,0.00000000,1.00679602,0.71901872
-5.09954977,1.95776700,0.01064008,0.29710847,0.10545937,1.01676272,0.00000000,0.96425167,0.66328032
-5.09354677,1.81997311,0.00945742,0.27082081,0.10531609,0.95497858,0.00000000,0.92373829,0.60919711
-5.08754377,1.69001695,0.00837765,0.24557895,0.10524728,0.89744886,0.00000000,0.88543482,0.55728852
-5.08154077,1.56841672,0.00739979,0.22159703,0.10520901,0.84421341,0.00000000,0.84939731,0.50796876
-5.07553777,1.45540626,0.00652098,0.19903904,0.10514999,0.79517660,0.00000000,0.81557000,0.46154660
-5.06953477,1.35096360,0.00573681,0.17802004,0.10501397,0.75012740,0.00000000,0.78380068,0.41822892
-5.06353177,1.25484623,0.00504169,0.15860881,0.10474234,0.70876219,0.00000000,0.75385910,0.37812759
-5.05752876,1.16663107,0.00442915,0.14083187,0.10427680,0.67070893,0.00000000,0.72545775,0.34126892
-5.05152576,1.08575688,0.00389218,0.12467837,0.10356205,0.63555172,0.00000000,0.69827350,0.30760505
-5.04552276,1.01156715,0.00342346,0.11010580,0.10254832,0.60285462,0.00000000,0.67196923,0.27702662
-5.03951976,0.94335143,0.00301568,0.09704583,0.10119361,0.57218367,0.00000000,0.64621435,0.24937590
-5.03351676,0.88038354,0.00266169,0.08541043,0.09946558,0.54312642,0.00000000,0.62070325,0.22445985
-5.02751376,0.82195525,0.00235466,0.07509759,0.09734294,0.51530837,0.00000000,0.59517097,0.20206257
-5.02151076,0.76740449,0.00208824,0.06599676,0.09481639,0.48840574,0.00000000,0.56940552,0.18195654
-5.01550775,0.71613748,0.00185662,0.05799365,0.09188892,0.46215457,0.00000000,0.54325656,0.16391254
-5.00950475,0.66764445,0.00165461,0.05097441,0.08857570,0.43635594,0.00000000,0.51664032,0.14770784
-5.00350175,0.62150924,0.00147761,0.04482902,0.08490334,0.41087768,0.00000000,0.48954085,0.13313272
-4.99749875,0.57741300,0.00132169,0.03945397,0.08090873,0.38565274,0.00000000,0.46200790,0.11999518
-4.99149575,0.53513280,0.00118347,0.03475423,0.07663752,0.36067486,0.00000000,0.43415190,0.10812406
-4.98549275,0.49453588,0.00106015,0.03064452,0.07214228,0.33599184,0.00000000,0.40613658,0.09737064
-4.97948974,0.45557056,0.00094942,0.02705006,0.06748046,0.31169737,0.00000000,0.37816992,0.08760904
-4.97348674,0.41825478,0.00084944,0.02390680,0.06271232,0.28792161,0.00000000,0.35049396,0.07873554
-4.96748374,0.38266331,0.00075872,0.02116131,0.05789882,0.26482154,0.00000000,0.32337433,0.07066717
-4.96148074,0.34891445,0.00067612,0.01877038,0.05309962,0.24257123,0.00000000,0.29708988,0.06333983
-4.95547774,0.31715711,0.00060073,0.01670051,0.04837134,0.22135276,0.00000000,0.27192310,0.05670613
-4.94947474,0.28755885,0.00053188,0.01492729,0.04376602,0.20134802,0.00000000,0.24815156,0.05073313
-4.94347174,0.26029542,0.00046903,0.01343476,0.03932988,0.18273159,0.00000000,0.22604086,0.04540026
-4.93746873,0.23554215,0.00041175,0.01221489,0.03510245,0.16566503,0.00000000,0.20583900,0.04069747
-4.93146573,0.21346712,0.00035970,0.01126715,0.03111605,0.15029236,0.00000000,0.18777246,0.03662362
-4.92546273,0.19422647,0.00031259,0.01059818,0.02739550,0.13673693,0.00000000,0.17204370,0.03318542
-4.91945973,0.17796135,0.00027015,0.01022166,0.02395827,0.12509939,0.00000000,0.15883007,0.03039652
-4.91345673,0.16479649,0.00023213,0.01015823,0.02081480,0.11545660,0.00000000,0.14828381,0.02827717
-4.90745373,0.15484004,0.00019826,0.01043558,0.01796904,0.10786143,0.00000000,0.14053290,0.02685404
-4.90145073,0.14818422,0.00016828,0.01108857,0.01541924,0.10234294,0.00000000,0.13568244,0.02616031
-4.89544772,0.14490659,0.00014194,0.01215937,0.01315872,0.09890705,0.00000000,0.13381629,0.02623586
-4.88944472,0.14507136,0.00011894,0.01369754,0.01117685,0.09753731,0.00000000,0.13499857,0.02712754
-4.88344172,0.14873063,0.00009901,0.01576001,0.00945990,0.09819564,0.00000000,0.13927506,0.02888926
-4.87743872,0.15592513,0.00008187,0.01841087,0.00799196,0.10082304,0.00000000,0.14667391,0.03158193
-4.87143572,0.16668428,0.00006724,0.02172088,0.00675578,0.10534014,0.00000000,0.15720594,0.03527311
-4.86543272,0.18102551,0.00005485,0.02576666,0.00573345,0.11164763,0.00000000,0.17086411,0.04003620
-4.85942971,0.19895257,0.00004443,0.03062948,0.00490710,0.11962657,0.00000000,0.18762240,0.04594918
-4.85342671,0.22045306,0.00003574,0.03639358,0.00425930,0.12913876,0.00000000,0.20743404,0.05309274
-4.84742371,0.24549499,0.00002855,0.04314402,0.00377356,0.14002716,0.00000000,0.23022913,0.06154794
-4.84142071,0.27402271,0.00002265,0.05096400,0.00343447,0.15211659,0.00000000,0.25591193,0.07139306
-4.83541771,0.30595216,0.00001784,0.05993175,0.00322793,0.16521472,0.00000000,0.28435788,0.08270011
-4.82941471,0.34116588,0.00001396,0.07011687,0.00314114,0.17911365,0.00000000,0.31541060,0.09553061
-4.82341171,0.37950780,0.00001084,0.08157637,0.00316258,0.19359189,0.00000000,0.34887901,0.10993107
-4.81740870,0.42077828,0.00000837,0.09435043,0.00328189,0.20841706,0.00000000,0.38453482,0.12592812
-4.81140570,0.46472958,0.00000641,0.10845802,0.00348970,0.22334915,0.00000000,0.42211070,0.14352361
-4.80540270,0.51106213,0.00000489,0.12389264,0.00377745,0.23814437,0.00000000,0.46129909,0.16268977
-4.79939970,0.55942190,0.00000371,0.14061829,0.00413717,0.25255951,0.00000000,0.50175205,0.18336473
-4.79339670,0.60939922,0.00000281,0.15856596,0.00456130,0.26635668,0.00000000,0.54308226,0.20544875
-4.78739370,0.66052932,0.00000214,0.17763094,0.00504251,0.27930832,0.00000000,0.58486523,0.22880128
-4.78139070,0.71229482,0.00000166,0.19767101,0.00557358,0.29120226,0.00000000,0.62664294,0.25323925
-4.77538769,0.76413047,0.00000132,0.21850598,0.00614729,0.30184677,0.00000000,0.66792895,0.27853682
-4.76938469,0.81543029,0.00000113,0.23991850,0.00675646,0.31107524,0.00000000,0.70821489,0.30442678
-4.76338169,0.86555711,0.00000106,0.26165653,0.00739398,0.31875050,0.00000000,0.74697857,0.33060376
-4.75737869,0.91385459,0.00000111,0.28343739,0.00805299,0.32476858,0.00000000,0.78369336,0.35672934
-4.75137569,0.95966157,0.00000131,0.30495343,0.00872705,0.32906175,0.00000000,0.81783887,0.38243904
-4.74537269,1.00232853,0.00000167,0.32587923,0.00941050,0.33160090,0.00000000,0.84891269,0.40735121
-4.73936968,1.04123577,0.00000224,0.34588029,0.01009880,0.33239705,0.00000000,0.87644291,0.43107742
-4.73336668,1.07581288,0.00000308,0.36462275,0.01078900,0.33150212,0.00000000,0.90000107,0.45323422
-4.72736368,1.10555897,0.00000428,0.38178395,0.01148020,0.32900901,0.00000000,0.91921519,0.47345585
-4.72136068,1.13006283,0.00000596,0.39706347,0.01217406,0.32505091,0.00000000,0.93378247,0.49140738
-4.71535768,1.14902248,0.00000828,0.41019410,0.01287534,0.31980007,0.00000000,0.94348113,0.50679792
-4.70935468,1.16226324,0.00001145,0.42095239,0.01359239,0.31346602,0.00000000,0.94818093,0.51939313
-4.70335168,1.16975348,0.00001573,0.42916825,0.01433759,0.30629340,0.00000000,0.94785198,0.52902671
-4.69734867,1.17161745,0.00002148,0.43473319,0.01512776,0.29855939,0.00000000,0.94257135,0.53561023
-4.69134567,1.16814439,0.00002914,0.43760680,0.01598441,0.29057082,0.00000000,0.93252703,0.53914082
-4.68534267,1.15979340,0.00003925,0.43782121,0.01693387,0.28266112,0.00000000,0.91801920,0.53970643
-4.67933967,1.14719362,0.00005252,0.43548322,0.01800732,0.27518685,0.00000000,0.89945830,0.53748822
-4.67333667,1.13113942,0.00006979,0.43077397,0.01924054,0.26852404,0.00000000,0.87736006,0.53276010
-4.66733367,1.11258050,0.00009210,0.42394620,0.02067350,0.26306419,0.00000000,0.85233733,0.52588511
-4.66133067,1.09260695,0.00012072,0.41531910,0.02234977,0.25920979,0.00000000,0.82508908,0.51730894
-4.65532766,1.07242941,0.00015715,0.40527095,0.02431567,0.25736946,0.00000000,0.79638653,0.50755059
-4.64932466,1.05335491,0.00020318,0.39422979,0.02661917,0.25795245,0.00000000,0.76705703,0.49719049
-4.64332166,1.03675866,0.00026091,0.38266240,0.02930866,0.26136254,0.00000000,0.73796595,0.48685651
-4.63731866,1.02405264,0.00033279,0.37106212,0.03243148,0.26799130,0.00000000,0.70999711,0.47720817
-4.63131566,1.01665160,0.00042161,0.35993563,0.03603234,0.27821060,0.00000000,0.68403228,0.46891950
-4.62531266,1.01593735,0.00053056,0.34978934,0.04015161,0.29236450,0.00000000,0.66093026,0.46266115
-4.61930965,1.02322210,0.00066321,0.34111570,0.04482361,0.31076064,0.00000000,0.64150610,0.45908214
-4.61330665,1.03971189,0.00082354,0.33437977,0.05007492,0.33366106,0.00000000,0.62651092,0.45879171
-4.60730365,1.06647085,0.00101588,0.33000637,0.05592275,0.36127295,0.00000000,0.61661285,0.46234179
-4.60130065,1.10438726,0.00124493,0.32836827,0.06237359,0.39373930,0.00000000,0.61237951,0.47021043
-4.59529765,1.15414231,0.00151569,0.32977546,0.06942207,0.43113004,0.00000000,0.61426246,0.48278666
-4.58929465,1.21618244,0.00183338,0.33446598,0.07705020,0.47343376,0.00000000,0.62258387,0.50035712
-4.58329165,1.29069608,0.00220343,0.34259825,0.08522704,0.52055061,0.00000000,0.63752599,0.52309476
-4.57728864,1.37759558,0.00263127,0.35424529,0.09390886,0.57228662,0.00000000,0.65912331,0.55104995
-4.57128564,1.47650519,0.00312233,0.36939086,0.10303989,0.62834995,0.00000000,0.68725815,0.58414426
-4.56528264,1.58675562,0.00368182,0.38792767,0.11255354,0.68834936,0.00000000,0.72165946,0.62216726
-4.55927964,1.70738588,0.00431462,0.40965776,0.12237428,0.75179517,0.00000000,0.76190531,0.66477638
-4.55327664,1.83715274,0.00502510,0.43429517,0.13242002,0.81810309,0.00000000,0.80742908,0.71150015
-4.54727364,1.97454811,0.00581701,0.46147084,0.14260492,0.88660091,0.00000000,0.85752941,0.76174490
-4.54127064,2.11782436,0.00669324,0.49073985,0.15284265,0.95653813,0.00000000,0.91138398,0.81480490
-4.53526763,2.26502736,0.00765573,0.52159090,0.16304983,1.02709851,0.00000000,0.96806684,0.86987596
-4.52926463,2.41403681,0.00870529,0.55345786,0.17314960,1.09741526,0.00000000,1.02656921,0.92607225
-4.52326163,2.56261299,0.00984149,0.58573333,0.18307509,1.16658858,0.00000000,1.08582332,0.98244618
-4.51725863,2.70844891,0.01106252,0.61778370,0.19277271,1.23370507,0.00000000,1.14472870,1.03801068
-4.51125563,2.84922652,0.01236515,0.64896560,0.20220487,1.29785851,0.00000000,1.20218035,1.09176368
-4.50525263,2.98267524,0.01374469,0.67864313,0.21135215,1.35817135,0.00000000,1.25709802,1.14271370
-4.49924962,3.10663117,0.01519493,0.70620534,0.22021468,1.41381627,0.00000000,1.30845557,1.18990620
-4.49324662,3.21909484,0.01670819,0.73108348,0.22881256,1.46403703,0.00000000,1.35530954,1.23244948
