energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.86193097,1.86398727,0.00118477,0.06343844,0.94869026,1.17029969,0.02598678,0.52276251
-5.85592796,1.93313825,0.00122565,0.06726089,0.99886365,1.20876092,0.02710950,0.54600321
-5.84992496,2.00427689,0.00128324,0.07130746,1.04974638,1.24875874,0.02824649,0.56935135
-5.84392196,2.07629316,0.00135665,0.07552995,1.10076102,1.28959204,0.02938676,0.59248801
-5.83791896,2.14808369,0.00144478,0.07987666,1.15133740,1.33055847,0.03051942,0.61510528
-5.83191596,2.21857322,0.00154633,0.08429306,1.20092232,1.37096881,0.03163372,0.63691160
-5.82591296,2.28673423,0.00165981,0.08872271,1.24898870,1.41016034,0.03271929,0.65763665
-5.81990995,2.35160446,0.00178355,0.09310817,1.29504394,1.44750880,0.03376618,0.67703528
-5.81390695,2.41230204,0.00191569,0.09739195,1.33863749,1.48243864,0.03476501,0.69489082
-5.80790395,2.46803804,0.00205420,0.10151754,1.37936711,1.51443168,0.03570712,0.71101742
-5.80190095,2.51812622,0.00219693,0.10543039,1.41688408,1.54303379,0.03658463,0.72526173
-5.79589795,2.56199028,0.00234162,0.10907896,1.45089697,1.56785993,0.03739055,0.73750386
-5.78989495,2.59916842,0.00248594,0.11241568,1.48117416,1.58859728,0.03811893,0.74765760
-5.78389195,2.62931549,0.00262751,0.11539785,1.50754494,1.60500687,0.03876489,0.75567014
-5.77788894,2.65220303,0.00276399,0.11798850,1.52989937,1.61692360,0.03932475,0.76152130
-5.77188594,2.66771714,0.00289309,0.12015713,1.54818676,1.62425503,0.03979606,0.76522230
-5.76588294,2.67585474,0.00301261,0.12188025,1.56241310,1.62697906,0.04017768,0.76681419
-5.75987994,2.67671825,0.00312052,0.12314183,1.57263739,1.62514059,0.04046980,0.76636597
-5.75387694,2.67050899,0.00321502,0.12393351,1.57896702,1.61884754,0.04067391,0.76397240
-5.74787394,2.65751958,0.00329453,0.12425463,1.58155245,1.60826633,0.04079280,0.75975157
-5.74187094,2.63812552,0.00335777,0.12411210,1.58058134,1.59361698,0.04083050,0.75384226
-5.73586793,2.61277617,0.00340378,0.12351993,1.57627230,1.57516801,0.04079216,0.74640105
-5.72986493,2.58198538,0.00343194,0.12249873,1.56886854,1.55323135,0.04068391,0.73759923
-5.72386193,2.54632203,0.00344201,0.12107493,1.55863157,1.52815729,0.04051277,0.72761961
-5.71785893,2.50640048,0.00343410,0.11927986,1.54583521,1.50032959,0.04028640,0.71665310
-5.71185593,2.46287140,0.00340867,0.11714880,1.53076006,1.47016089,0.04001295,0.70489540
-5.70585293,2.41641290,0.00336656,0.11471988,1.51368860,1.43808833,0.03970088,0.69254353
-5.69984992,2.36772217,0.00330893,0.11203297,1.49490099,1.40456955,0.03935871,0.67979255
-5.69384692,2.31750772,0.00323724,0.10912866,1.47467169,1.37007888,0.03899492,0.66683245
-5.68784392,2.26648216,0.00315322,0.10604723,1.45326678,1.33510374,0.03861773,0.65384523
-5.68184092,2.21535563,0.00305883,0.10282774,1.43094202,1.30014110,0.03823498,0.64100236
-5.67583792,2.16482962,0.00295623,0.09950728,1.40794147,1.26569398,0.03785404,0.62846257
-5.66983492,2.11559112,0.00284769,0.09612032,1.38449652,1.23226762,0.03748175,0.61637008
-5.66383192,2.06830701,0.00273560,0.09269830,1.36082521,1.20036548,0.03712433,0.60485323
-5.65782891,2.02361828,0.00262239,0.08926926,1.33713146,1.17048457,0.03678740,0.59402360
-5.65182591,1.98213414,0.00251049,0.08585777,1.31360435,1.14311028,0.03647596,0.58397544
-5.64582291,1.94442571,0.00240224,0.08248490,1.29041698,1.11871050,0.03619444,0.57478551
-5.63981991,1.91101922,0.00229993,0.07916831,1.26772503,1.09772893,0.03594667,0.56651326
-5.63381691,1.88238877,0.00220567,0.07592251,1.24566497,1.08057784,0.03573594,0.55920120
-5.62781391,1.85894860,0.00212139,0.07275909,1.22435191,1.06763016,0.03556497,0.55287553
-5.62181091,1.84104528,0.00204879,0.06968706,1.20387730,1.05921135,0.03543596,0.54754683
-5.61580790,1.82894980,0.00198928,0.06671317,1.18430658,1.05559110,0.03535049,0.54321099
-5.60980490,1.82285030,0.00194401,0.06384225,1.16567717,1.05697548,0.03530957,0.53985012
-5.60380190,1.82284562,0.00191376,0.06107747,1.14799685,1.06349976,0.03531349,0.53743362
-5.59779890,1.82894034,0.00189898,0.05842067,1.13124311,1.07522240,0.03536185,0.53591930
-5.59179590,1.84104189,0.00189976,0.05587254,1.11536337,1.09212081,0.03545343,0.53525462
-5.58579290,1.85895998,0.00191580,0.05343286,1.10027661,1.11408906,0.03558616,0.53537811
-5.57978989,1.88240905,0.00194644,0.05110064,1.08587623,1.14093808,0.03575710,0.53622089
-5.57378689,1.91101379,0.00199067,0.04887424,1.07203445,1.17239858,0.03596240,0.53770842
-5.56778389,1.94431802,0.00204715,0.04675156,1.05860788,1.20812672,0.03619734,0.53976242
-5.56178089,1.98179676,0.00211422,0.04473005,1.04544437,1.24771269,0.03645639,0.54230293
-5.55577789,2.02287123,0.00218999,0.04280689,1.03239062,1.29069181,0.03673336,0.54525054
-5.54977489,2.06692631,0.00227236,0.04097903,1.01930025,1.33655803,0.03702151,0.54852864
-5.54377189,2.11332974,0.00235909,0.03924333,1.00604195,1.38477902,0.03731379,0.55206571
-5.53776888,2.16145224,0.00244787,0.03759665,0.99250714,1.43481253,0.03760307,0.55579740
-5.53176588,2.21068748,0.00253638,0.03603592,0.97861666,1.48612296,0.03788237,0.55966839
-5.52576288,2.26047086,0.00262238,0.03455828,0.96432611,1.53819739,0.03814516,0.56363389
-5.51975988,2.31029614,0.00270379,0.03316110,0.94962937,1.59056033,0.03838562,0.56766051
-5.51375688,2.35972867,0.00277871,0.03184208,0.93456001,1.64278612,0.03859880,0.57172667
-5.50775388,2.40841467,0.00284553,0.03059926,0.91919050,1.69450848,0.03878089,0.57582212
-5.50175088,2.45608567,0.00290295,0.02943101,0.90362898,1.74542649,0.03892930,0.57994682
-5.49574787,2.50255781,0.00295004,0.02833599,0.88801390,1.79530661,0.03904271,0.58410897
-5.48974487,2.54772603,0.00298622,0.02731308,0.87250661,1.84398072,0.03912108,0.58832243
-5.48374187,2.59155330,0.00301133,0.02636128,0.85728236,1.89134017,0.03916549,0.59260343
-5.47773887,2.63405563,0.00302555,0.02547957,0.84252008,1.93732632,0.03917802,0.59696688
-5.47173587,2.67528375,0.00302942,0.02466676,0.82839165,1.98191816,0.03916147,0.60142251
-5.46573287,2.71530271,0.00302382,0.02392134,0.81505114,2.02511797,0.03911905,0.60597095
-5.45972986,2.75417081,0.00300984,0.02324134,0.80262466,2.06693595,0.03905404,0.61060014
-5.45372686,2.79191942,0.00298881,0.02262418,0.79120159,2.10737517,0.03896948,0.61528234
-5.44772386,2.82853516,0.00296218,0.02206662,0.78082745,2.14641779,0.03886779,0.61997194
-5.44172086,2.86394605,0.00293148,0.02156468,0.77149916,2.18401386,0.03875047,0.62460439
-5.43571786,2.89801252,0.00289824,0.02111365,0.76316282,2.22007363,0.03861789,0.62909633
-5.42971486,2.93052457,0.00286390,0.02070818,0.75571423,2.25446400,0.03846910,0.63334712
-5.42371186,2.96120524,0.00282982,0.02034233,0.74900230,2.28700976,0.03830180,0.63724170
-5.41770885,2.98972063,0.00279718,0.02000979,0.74283506,2.31749957,0.03811233,0.64065477
-5.41170585,3.01569602,0.00276695,0.01970408,0.73698807,2.34569645,0.03789586,0.64345609
-5.40570285,3.03873708,0.00273990,0.01941880,0.73121485,2.37135226,0.03764662,0.64551665
-5.39969985,3.05845506,0.00271657,0.01914786,0.72525870,2.39422505,0.03735825,0.64671543
-5.39369685,3.07449413,0.00269728,0.01888579,0.71886545,2.41409826,0.03702421,0.64694622
-5.38769385,3.08655919,0.00268215,0.01862797,0.71179635,2.43080025,0.03663825,0.64612432
-5.38169085,3.09444202,0.00267110,0.01837085,0.70384052,2.44422272,0.03619493,0.64419247
-5.37568784,3.09804410,0.00266396,0.01811212,0.69482636,2.45433657,0.03569005,0.64112581
-5.36968484,3.09739410,0.00266043,0.01785086,0.68463136,2.46120391,0.03512118,0.63693539
-5.36368184,3.09265895,0.00266017,0.01758758,0.67318980,2.46498510,0.03448803,0.63167005
-5.35767884,3.08414726,0.00266284,0.01732418,0.66049813,2.46594014,0.03379277,0.62541655
-5.35167584,3.07230477,0.00266812,0.01706394,0.64661773,2.46442392,0.03304028,0.61829780
-5.34567284,3.05770178,0.00267578,0.01681131,0.63167505,2.46087557,0.03223822,0.61046933
-5.33966983,3.04101321,0.00268571,0.01657176,0.61585920,2.45580217,0.03139703,0.60211412
-5.33366683,3.02299235,0.00269792,0.01635154,0.59941720,2.44975780,0.03052983,0.59343615
-5.32766383,3.00443970,0.00271258,0.01615739,0.58264714,2.44331911,0.02965210,0.58465291
-5.32166083,2.98616877,0.00273002,0.01599628,0.56588964,2.43705870,0.02878135,0.57598733
-5.31565783,2.96897071,0.00275075,0.01587517,0.54951816,2.43151799,0.02793665,0.56765956
-5.30965483,2.95357977,0.00277541,0.01580067,0.53392823,2.42718111,0.02713807,0.55987896
-5.30365183,2.94064143,0.00280480,0.01577887,0.51952649,2.42445120,0.02640612,0.55283677
-5.29764882,2.93068490,0.00283984,0.01581514,0.50671948,2.42363054,0.02576109,0.54669969
-5.29164582,2.92410113,0.00288153,0.01591391,0.49590273,2.42490542,0.02522242,0.54160472
-5.28564282,2.92112740,0.00293096,0.01607861,0.48745041,2.42833652,0.02480804,0.53765529
-5.27963982,2.92183875,0.00298920,0.01631156,0.48170557,2.43385507,0.02453381,0.53491891
-5.27363682,2.92614643,0.00305733,0.01661391,0.47897118,2.44126471,0.02441293,0.53342617
-5.26763382,2.93380279,0.00313637,0.01698565,0.47950209,2.45024878,0.02445547,0.53317104
-5.26163082,2.94441192,0.00322722,0.01742557,0.48349776,2.46038220,0.02466795,0.53411236
-5.25562781,2.95744504,0.00333062,0.01793131,0.49109591,2.47114718,0.02505299,0.53617621
-5.24962481,2.97225941,0.00344712,0.01849933,0.50236705,2.48195172,0.02560915,0.53925893
-5.24362181,2.98811955,0.00357700,0.01912495,0.51730985,2.49214963,0.02633076,0.54323064
-5.23761881,3.00421957,0.00372025,0.01980234,0.53584753,2.50106131,0.02720791,0.54793895
-5.23161581,3.01970556,0.00387651,0.02052455,0.55782518,2.50799406,0.02822656,0.55321274
-5.22561281,3.03369719,0.00404504,0.02128349,0.58300835,2.51226131,0.02936874,0.55886577
-5.21960980,3.04530787,0.00422467,0.02206993,0.61108302,2.51320007,0.03061286,0.56470018
-5.21360680,3.05366314,0.00441383,0.02287356,0.64165710,2.51018630,0.03193413,0.57050980
-5.20760380,3.05791715,0.00461049,0.02368300,0.67426372,2.50264795,0.03330507,0.57608317
-5.20160080,3.05726732,0.00481217,0.02448586,0.70836667,2.49007570,0.03469606,0.58120658
-5.19559780,3.05096728,0.00501600,0.02526891,0.74336784,2.47203156,0.03607608,0.58566690
-5.18959480,3.03833862,0.00521872,0.02601819,0.77861708,2.44815557,0.03741334,0.58925467
-5.18359180,3.01878153,0.00541679,0.02671926,0.81342424,2.41817086,0.03867613,0.59176707
-5.17758879,2.99178478,0.00560638,0.02735743,0.84707342,2.38188739,0.03983351,0.59301133
-5.17158579,2.95693509,0.00578355,0.02791813,0.87883909,2.33920458,0.04085616,0.59280816
-5.16558279,2.91392596,0.00594432,0.02838722,0.90800370,2.29011296,0.04171710,0.59099548
-5.15957979,2.86256592,0.00608477,0.02875141,0.93387628,2.23469503,0.04239236,0.58743222
-5.15357679,2.80278573,0.00620118,0.02899867,0.95581141,2.17312507,0.04286168,0.58200216
-5.14757379,2.73464441,0.00629015,0.02911861,0.97322784,2.10566810,0.04310900,0.57461757
-5.14157079,2.65833332,0.00634872,0.02910288,0.98562593,2.03267747,0.04312286,0.56522256
-5.13556778,2.57417807,0.00637448,0.02894549,0.99260323,1.95459116,0.04289677,0.55379588
-5.12956478,2.48263750,0.00636563,0.02864310,0.99386752,1.87192648,0.04242929,0.54035299
-5.12356178,2.38429954,0.00632110,0.02819523,0.98924645,1.78527301,0.04172408,0.52494720
-5.11755878,2.27987354,0.00624057,0.02760435,0.97869358,1.69528369,0.04078974,0.50766986
-5.11155578,2.17017904,0.00612449,0.02687587,0.96229026,1.60266425,0.03963958,0.48864924
-5.10555278,2.05613105,0.00597409,0.02601810,0.94024331,1.50816084,0.03829114,0.46804846
-5.09954977,1.93872222,0.00579132,0.02504202,0.91287853,1.41254642,0.03676574,0.44606209
-5.09354677,1.81900233,0.00557880,0.02396103,0.88063028,1.31660611,0.03508783,0.42291182
-5.08754377,1.69805591,0.00533978,0.02279055,0.84402769,1.22112197,0.03328435,0.39884121
-5.08154077,1.57697868,0.00507795,0.02154764,0.80367797,1.12685785,0.03138400,0.37410975
-5.07553777,1.45685391,0.00479738,0.02025053,0.76024770,1.03454475,0.02941653,0.34898651
-5.06953477,1.33872953,0.00450241,0.01891813,0.71444281,0.94486738,0.02741204,0.32374357
-5.06353177,1.22359691,0.00419747,0.01756957,0.66698831,0.85845228,0.02540034,0.29864964
-5.05752876,1.11237222,0.00388696,0.01622371,0.61860831,0.77585815,0.02341031,0.27396395
-5.05152576,1.00588099,0.00357518,0.01489875,0.57000752,0.69756856,0.02146948,0.24993083
-5.04552276,0.90484648,0.00326617,0.01361186,0.52185449,0.62398734,0.01960355,0.22677503
-5.03951976,0.80988206,0.00296364,0.01237888,0.47476753,0.55543686,0.01783613,0.20469808
-5.03351676,0.72148784,0.00267089,0.01121408,0.42930345,0.49215891,0.01618854,0.18387558
-5.02751376,0.64005143,0.00239077,0.01013004,0.38594944,0.43431830,0.01467971,0.16445571
-5.02151076,0.56585254,0.00212566,0.00913752,0.34511813,0.38200880,0.01332621,0.14655872
-5.01550775,0.49907092,0.00187742,0.00824549,0.30714578,0.33526095,0.01214228,0.13027742
-5.00950475,0.43979722,0.00164744,0.00746114,0.27229329,0.29405157,0.01114004,0.11567860
-5.00350175,0.38804591,0.00143668,0.00678998,0.24074971,0.25831422,0.01032965,0.10280514
-4.99749875,0.34376977,0.00124564,0.00623597,0.21263781,0.22795037,0.00971955,0.09167868
-4.99149575,0.30687501,0.00107452,0.00580164,0.18802123,0.20284063,0.00931665,0.08230267
-4.98549275,0.27723639,0.00092320,0.00548826,0.16691270,0.18285563,0.00912660,0.07466568
-4.97948974,0.25471182,0.00079134,0.00529596,0.14928281,0.16786619,0.00915397,0.06874457
-4.97348674,0.23915560,0.00067846,0.00522391,0.13506887,0.15775231,0.00940239,0.06450774
-4.96748374,0.23043005,0.00058403,0.00527044,0.12418351,0.15241079,0.00987473,0.06191795
-4.96148074,0.22841500,0.00050748,0.00543309,0.11652257,0.15176119,0.01057312,0.06093487
-4.95547774,0.23301493,0.00044833,0.00570878,0.11197208,0.15574983,0.01149902,0.06151718
-4.94947474,0.24416342,0.00040622,0.00609379,0.11041414,0.16435194,0.01265319,0.06362421
-4.94347174,0.26182508,0.00038095,0.00658390,0.11173156,0.17757172,0.01403569,0.06721703
-4.93746873,0.28599454,0.00037257,0.00717435,0.11581118,0.19544030,0.01564576,0.07225913
-4.93146573,0.31669295,0.00038135,0.00785989,0.12254599,0.21801169,0.01748175,0.07871663
-4.92546273,0.35396174,0.00040784,0.00863486,0.13183595,0.24535673,0.01954102,0.08655799
-4.91945973,0.39785407,0.00045285,0.00949317,0.14358773,0.27755525,0.02181983,0.09575339
-4.91345673,0.44842396,0.00051746,0.01042833,0.15771341,0.31468642,0.02431322,0.10627376
-4.90745373,0.50571352,0.00060301,0.01143356,0.17412837,0.35681771,0.02701495,0.11808948
-4.90145073,0.56973856,0.00071104,0.01250176,0.19274835,0.40399261,0.02991732,0.13116883
-4.89544772,0.64047287,0.00084322,0.01362564,0.21348606,0.45621740,0.03301115,0.14547624
-4.88944472,0.71783179,0.00100135,0.01479770,0.23624728,0.51344751,0.03628563,0.16097033
-4.88344172,0.80165546,0.00118721,0.01601035,0.26092678,0.57557381,0.03972823,0.17760184
-4.87743872,0.89169237,0.00140250,0.01725590,0.28740412,0.64240935,0.04332461,0.19531146
-4.87143572,0.98758402,0.00164874,0.01852661,0.31553954,0.71367725,0.04705844,0.21402767
-4.86543272,1.08885122,0.00192715,0.01981469,0.34517020,0.78900023,0.05091131,0.23366461
-4.85942971,1.19488295,0.00223851,0.02111228,0.37610678,0.86789250,0.05486257,0.25412008
-4.85342671,1.30492857,0.00258308,0.02241142,0.40813082,0.94975459,0.05888920,0.27527387
-4.84742371,1.41809412,0.00296049,0.02370396,0.44099293,1.03387181,0.06296570,0.29698638
-4.84142071,1.53334343,0.00336960,0.02498155,0.47441194,1.11941678,0.06706396,0.31909781
-4.83541771,1.64950463,0.00380846,0.02623553,0.50807546,1.20545639,0.07115329,0.34142796
-4.82941471,1.76528259,0.00427422,0.02745684,0.54164168,1.29096362,0.07520045,0.36377686
-4.82341171,1.87927736,0.00476312,0.02863601,0.57474274,1.37483402,0.07916980,0.38592629
-4.81740870,1.99000874,0.00527048,0.02976315,0.60698964,1.45590692,0.08302367,0.40764229
-4.81140570,2.09594655,0.00579076,0.03082794,0.63797880,1.53299075,0.08672276,0.42867874
-4.80540270,2.19554599,0.00631761,0.03181974,0.66729995,1.60489205,0.09022681,0.44878206
-4.79939970,2.28728711,0.00684405,0.03272775,0.69454554,1.67044706,0.09349539,0.46769687
-4.79339670,2.36971728,0.00736254,0.03354122,0.71932107,1.72855495,0.09648890,0.48517256
-4.78739370,2.44149490,0.00786528,0.03424972,0.74125634,1.77821140,0.09916969,0.50097066
-4.78139070,2.50143287,0.00834434,0.03484349,0.76001694,1.81854117,0.10150328,0.51487261
-4.77538769,2.54853979,0.00879197,0.03531382,0.77531566,1.84882815,0.10345970,0.52668771
-4.76938469,2.58205721,0.00920084,0.03565347,0.78692330,1.86854167,0.10501479,0.53626089
-4.76338169,2.60149088,0.00956428,0.03585707,0.79467837,1.87735772,0.10615145,0.54347993
-4.75737869,2.60663453,0.00987655,0.03592153,0.79849502,1.87517385,0.10686076,0.54828162
-4.75137569,2.59758476,0.01013306,0.03584635,0.79836899,1.86211713,0.10714290,0.55065666
-4.74537269,2.57474592,0.01033051,0.03563391,0.79438088,1.83854448,0.10700781,0.55065275
-4.73936968,2.53882443,0.01046711,0.03528963,0.78669667,1.80503511,0.10647544,0.54837577
-4.73336668,2.49081252,0.01054263,0.03482201,0.77556521,1.76237537,0.10557569,0.54398868
-4.72736368,2.43196150,0.01055840,0.03424256,0.76131259,1.71153640,0.10434790,0.53770819
-4.72136068,2.36374565,0.01051734,0.03356556,0.74433361,1.65364546,0.10283992,0.52979903
-4.71535768,2.28781795,0.01042387,0.03280768,0.72508045,1.58995205,0.10110674,0.52056619
-4.70935468,2.20595935,0.01028371,0.03198752,0.70404912,1.52179033,0.09920877,0.51034512
-4.70335168,2.12002365,0.01010375,0.03112501,0.68176401,1.45053918,0.09720982,0.49949042
-4.69734867,2.03188023,0.00989178,0.03024068,0.65876133,1.37758167,0.09517482,0.48836345
-4.69134567,1.94335693,0.00965626,0.02935496,0.63557202,1.30426559,0.09316735,0.47731933
-4.68534267,1.85618558,0.00940601,0.02848741,0.61270491,1.23186647,0.09124729,0.46669392
-4.67933967,1.77195209,0.00914996,0.02765597,0.59063084,1.16155463,0.08946837,0.45679151
-4.67333667,1.69205341,0.00889686,0.02687629,0.56976842,1.09436734,0.08787608,0.44787351
-4.66733367,1.61766273,0.00865504,0.02616111,0.55047204,1.03118706,0.08650578,0.44014904
-4.66133067,1.54970426,0.00843220,0.02551979,0.53302265,0.97272632,0.08538128,0.43376754
-4.65532766,1.48883833,0.00823523,0.02495798,0.51762166,0.91951958,0.08451389,0.42881396
-4.64932466,1.43545710,0.00807009,0.02447746,0.50438812,0.87192200,0.08390194,0.42530674
-4.64332166,1.38969068,0.00794169,0.02407612,0.49335935,0.83011468,0.08353098,0.42319858
-4.63731866,1.35142283,0.00785393,0.02374813,0.48449476,0.79411594,0.08337442,0.42238005
-4.63131566,1.32031543,0.00780964,0.02348430,0.47768270,0.76379763,0.08339478,0.42268579
-4.62531266,1.29583996,0.00781068,0.02327250,0.47274985,0.73890543,0.08354540,0.42390306
-4.61930965,1.27731438,0.00785799,0.02309831,0.46947268,0.71908210,0.08377246,0.42578210
-4.61330665,1.26394363,0.00795170,0.02294570,0.46759030,0.70389235,0.08401743,0.42804785
-4.60730365,1.25486145,0.00809128,0.02279771,0.46681809,0.69284810,0.08421959,0.43041248
-4.60130065,1.24917189,0.00827561,0.02263731,0.46686144,0.68543310,0.08431861,0.43258800
-4.59529765,1.24598845,0.00850310,0.02244808,0.46742883,0.68112573,0.08425715,0.43429853
-4.58929465,1.24446928,0.00877181,0.02221494,0.46824382,0.67941921,0.08398314,0.43529141
-4.58329165,1.24384713,0.00907951,0.02192477,0.46905533,0.67983843,0.08345192,0.43534699
-4.57728864,1.24345295,0.00942374,0.02156691,0.46964588,0.68195303,0.08262785,0.43428636
-4.57128564,1.24273267,0.00980182,0.02113359,0.46983744,0.68538641,0.08148562,0.43197699
-4.56528264,1.24125676,0.01021084,0.02062016,0.46949489,0.68982072,0.08001098,0.42833600
-4.55927964,1.23872289,0.01064769,0.02002521,0.46852707,0.69499802,0.07820104,0.42333107
-4.55327664,1.23495202,0.01110896,0.01935058,0.46688545,0.70071790,0.07606405,0.41697909
-4.54727364,1.22987899,0.01159092,0.01860119,0.46456100,0.70683234,0.07361875,0.40934278
-4.54127064,1.22353847,0.01208947,0.01778480,0.46157925,0.71323819,0.07089334,0.40052557
-4.53526763,1.21604764,0.01260010,0.01691166,0.45799432,0.71986825,0.06792416,0.39066517
-4.52926463,1.20758688,0.01311782,0.01599410,0.45388211,0.72668157,0.06475407,0.37992626
-4.52326163,1.19837990,0.01363721,0.01504608,0.44933341,0.73365376,0.06143084,0.36849275
-4.51725863,1.18867437,0.01415235,0.01408269,0.44444710,0.74076804,0.05800531,0.35655997
-4.51125563,1.17872450,0.01465693,0.01311970,0.43932407,0.74800747,0.05452976,0.34432746
-4.50525263,1.16877613,0.01514429,0.01217313,0.43406211,0.75534900,0.05105633,0.33199232
-4.49924962,1.15905527,0.01560750,0.01125880,0.42875198,0.76275950,0.04763563,0.31974377
-4.49324662,1.14976038,0.01603954,0.01039205,0.42347480,0.77019396,0.04431555,0.30775883
-4.48724362,1.14105841,0.01643338,0.00958739,0.41830092,0.77759596,0.04114040,0.29619935
-4.48124062,1.13308474,0.01678223,0.00885833,0.41329005,0.78489999,0.03815025,0.28521035
-4.47523762,1.12594619,0.01707963,0.00821718,0.40849255,0.79203566,0.03538056,0.27491951
-4.46923462,1.11972696,0.01731972,0.00767499,0.40395174,0.79893310,0.03286202,0.26543780
-4.46323162,1.11449634,0.01749733,0.00724146,0.39970681,0.80552925,0.03062063,0.25686082
-4.45722861,1.11031760,0.01760822,0.00692491,0.39579613,0.81177445,0.02867789,0.24927081
-4.45122561,1.10725700,0.01764918,0.00673232,0.39226054,0.81763873,0.02705113,0.24273888
-4.44522261,1.10539211,0.01761817,0.00666931,0.38914632,0.82311742,0.02575389,0.23732726
-4.43921961,1.10481863,0.01751437,0.00674014,0.38650761,0.82823533,0.02479627,0.23309128
-4.43321661,1.10565496,0.01733828,0.00694772,0.38440789,0.83304949,0.02418533,0.23008090
-4.42721361,1.10804404,0.01709170,0.00729359,0.38292042,0.83764968,0.02392529,0.22834158
-4.42121061,1.11215217,0.01677769,0.00777784,0.38212755,0.84215707,0.02401779,0.22791435
-4.41520760,1.11816467,0.01640055,0.00839907,0.38211870,0.84672050,0.02446188,0.22883514
-4.40920460,1.12627851,0.01596565,0.00915433,0.38298727,0.85151082,0.02525404,0.23113325
-4.40320160,1.13669226,0.01547935,0.01003900,0.38482638,0.85671336,0.02638801,0.23482915
-4.39719860,1.14959397,0.01494879,0.01104670,0.38772382,0.86251898,0.02785456,0.23993172
-4.39119560,1.16514766,0.01438173,0.01216927,0.39175633,0.86911417,0.02964126,0.24643515
-4.38519260,1.18347936,0.01378631,0.01339669,0.39698370,0.87667085,0.03173216,0.25431573
-4.37918959,1.20466362,0.01317087,0.01471716,0.40344281,0.88533636,0.03410757,0.26352874
-4.37318659,1.22871161,0.01254367,0.01611709,0.41114226,0.89522451,0.03674389,0.27400587
-4.36718359,1.25556156,0.01191275,0.01758133,0.42005782,0.90640819,0.03961353,0.28565330
-4.36118059,1.28507276,0.01128568,0.01909336,0.43012899,0.91891413,0.04268504,0.29835065
-4.35517759,1.31702352,0.01066937,0.02063560,0.44125719,0.93272040,0.04592334,0.31195125
-4.34917459,1.35111379,0.01006996,0.02218982,0.45330562,0.94775691,0.04929026,0.32628350
-4.34317159,1.38697270,0.00949268,0.02373757,0.46610109,0.96390908,0.05274518,0.34115372
-4.33716858,1.42417082,0.00894175,0.02526071,0.47943778,0.98102472,0.05624588,0.35635030
-4.33116558,1.46223701,0.00842034,0.02674198,0.49308294,0.99892385,0.05974967,0.37164912
-4.32516258,1.50067901,0.00793059,0.02816555,0.50678434,1.01741106,0.06321449,0.38681999
-4.31915958,1.53900695,0.00747360,0.02951761,0.52027921,1.03628984,0.06660026,0.40163395
-4.31315658,1.57675857,0.00704954,0.03078685,0.53330429,1.05537794,0.06987010,0.41587107
-4.30715358,1.61352475,0.00665770,0.03196495,0.54560655,1.07452320,0.07299166,0.42932832
