energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.81390695,1.69721536,1.18964110,0.00000000,0.00947315,0.01552267,0.00611559,1.29493298,0.57238559,0.15653766
-5.80790395,1.69708295,1.19752892,0.00000000,0.00970848,0.01467340,0.00605095,1.29434464,0.56856684,0.15554632
-5.80190095,1.70664104,1.21181583,0.00000000,0.00997915,0.01399489,0.00601396,1.30107911,0.56746547,0.15548126
-5.79589795,1.72528619,1.23209121,0.00000000,0.01027978,0.01347932,0.00600501,1.31469590,0.56893864,0.15629332
-5.78989495,1.75213236,1.25774679,0.00000000,0.01060350,0.01311673,0.00602347,1.33453858,0.57275438,0.15790870
-5.78389195,1.78602955,1.28798740,0.00000000,0.01094217,0.01289507,0.00606771,1.35974874,0.57859772,0.16023024
-5.77788894,1.82559220,1.32184889,0.00000000,0.01128659,0.01280042,0.00613510,1.38928729,0.58607989,0.16313941
-5.77188594,1.86923637,1.35822275,0.00000000,0.01162675,0.01281714,0.00622213,1.42196264,0.59475029,0.16649932
-5.76588294,1.91522503,1.39588666,0.00000000,0.01195218,0.01292822,0.00632446,1.45646490,0.60411096,0.17015832
-5.75987994,1.96171962,1.43354017,0.00000000,0.01225229,0.01311559,0.00643710,1.49140502,0.61363286,0.17395434
-5.75387694,2.00683637,1.46984405,0.00000000,0.01251672,0.01336049,0.00655455,1.52535754,0.62277349,0.17771966
-5.74787394,2.04870520,1.50346211,0.00000000,0.01273568,0.01364393,0.00667100,1.55690543,0.63099514,0.18128607
-5.74187094,2.08552914,1.53310373,0.00000000,0.01290034,0.01394712,0.00678055,1.58468526,0.63778308,0.18449004
-5.73586793,2.11564191,1.55756545,0.00000000,0.01300311,0.01425191,0.00687737,1.60743115,0.64266289,0.18717796
-5.72986493,2.13756144,1.57577009,0.00000000,0.01303788,0.01454129,0.00695593,1.62401564,0.64521636,0.18921096
-5.72386193,2.15003733,1.58680164,0.00000000,0.01300029,0.01479982,0.00701120,1.63348601,0.64509525,0.19046937
-5.71785893,2.15209034,1.58993472,0.00000000,0.01288781,0.01501401,0.00703879,1.63509459,0.64203241,0.19085649
-5.71185593,2.14304241,1.58465729,0.00000000,0.01269987,0.01517273,0.00703513,1.62832189,0.63584992,0.19030158
-5.70585293,2.12253620,1.57068577,0.00000000,0.01243781,0.01526746,0.00699758,1.61289181,0.62646379,0.18876192
-5.69984992,2.09054346,1.54797214,0.00000000,0.01210483,0.01529257,0.00692450,1.58877836,0.61388540,0.18622396
-5.69384692,2.04736214,1.51670280,0.00000000,0.01170586,0.01524541,0.00681527,1.55620380,0.59821940,0.18270339
-5.68784392,1.99360258,1.47728936,0.00000000,0.01124736,0.01512643,0.00667034,1.51562849,0.57965857,0.17824433
-5.68184092,1.93016365,1.43035201,0.00000000,0.01073706,0.01493910,0.00649118,1.46773306,0.55847564,0.17291742
-5.67583792,1.85820001,1.37669634,0.00000000,0.01018373,0.01468980,0.00628018,1.41339376,0.53501288,0.16681728
-5.66983492,1.77908207,1.31728468,0.00000000,0.00959684,0.01438760,0.00604058,1.35365224,0.50966959,0.16005911
-5.66383192,1.69435046,1.25320340,0.00000000,0.00898625,0.01404400,0.00577635,1.28968110,0.48288843,0.15277477
-5.65782891,1.60566692,1.18562743,0.00000000,0.00836196,0.01367250,0.00549199,1.22274655,0.45514091,0.14510851
-5.65182591,1.51476351,1.11578373,0.00000000,0.00773378,0.01328824,0.00519245,1.15416988,0.42691280,0.13721246
-5.64582291,1.42339218,1.04491492,0.00000000,0.00711111,0.01290746,0.00488290,1.08528896,0.39868995,0.12924203
-5.63981991,1.33327628,0.97424452,0.00000000,0.00650271,0.01254705,0.00456858,1.01742125,0.37094503,0.12135153
-5.63381691,1.24606563,0.90494496,0.00000000,0.00591650,0.01222397,0.00425468,0.95182934,0.34412561,0.11368992
-5.62781391,1.16329638,0.83810921,0.00000000,0.00535950,0.01195478,0.00394612,0.88969018,0.31864382,0.10639706
-5.62181091,1.08635658,0.77472692,0.00000000,0.00483767,0.01175506,0.00364749,0.83206854,0.29486790,0.09960038
-5.61580790,1.01645821,0.71566534,0.00000000,0.00435593,0.01163900,0.00336292,0.77989526,0.27311579,0.09341209
-5.60980490,0.95461587,0.66165547,0.00000000,0.00391814,0.01161889,0.00309598,0.73395067,0.25365060,0.08792708
-5.60380190,0.90163232,0.61328319,0.00000000,0.00352713,0.01170477,0.00284962,0.69485312,0.23667810,0.08322130
-5.59779890,0.85809070,0.57098542,0.00000000,0.00318478,0.01190413,0.00262617,0.66305261,0.22234602,0.07935086
-5.59179590,0.82435308,0.53505078,0.00000000,0.00289215,0.01222163,0.00242731,0.63882924,0.21074501,0.07635172
-5.58579290,0.80056481,0.50562436,0.00000000,0.00264953,0.01265899,0.00225405,0.62229618,0.20191098,0.07423989
-5.57978989,0.78666418,0.48271599,0.00000000,0.00245658,0.01321494,0.00210684,0.61340661,0.19582873,0.07301220
-5.57378689,0.78239668,0.46621140,0.00000000,0.00231247,0.01388526,0.00198556,0.61196431,0.19243646,0.07264751
-5.56778389,0.78733311,0.45588570,0.00000000,0.00221600,0.01466296,0.00188964,0.61763728,0.19163103,0.07310837
-5.56178089,0.80089100,0.45141841,0.00000000,0.00216565,0.01553857,0.00181812,0.62997381,0.19327376,0.07434296
-5.55577789,0.82235841,0.45240962,0.00000000,0.00215975,0.01650052,0.00176978,0.64842064,0.19719636,0.07628734
-5.54977489,0.85091964,0.45839648,0.00000000,0.00219650,0.01753559,0.00174323,0.67234249,0.20320710,0.07886798
-5.54377189,0.88568188,0.46886983,0.00000000,0.00227406,0.01862958,0.00173707,0.70104246,0.21109674,0.08200431
-5.53776888,0.92570235,0.48329010,0.00000000,0.00239057,0.01976790,0.00174998,0.73378282,0.22064420,0.08561148
-5.53176588,0.97001501,0.50110246,0.00000000,0.00254415,0.02093634,0.00178085,0.76980557,0.23162187,0.08960301
-5.52576288,1.01765631,0.52175059,0.00000000,0.00273293,0.02212181,0.00182897,0.80835220,0.24380032,0.09389344
-5.51975988,1.06768923,0.54468891,0.00000000,0.00295501,0.02331316,0.00189410,0.84868226,0.25695239,0.09840084
-5.51375688,1.11922498,0.56939298,0.00000000,0.00320840,0.02450191,0.00197661,0.89009008,0.27085660,0.10304906
-5.50775388,1.17144180,0.59536795,0.00000000,0.00349099,0.02568300,0.00207760,0.93191930,0.28529971,0.10776972
-5.50175088,1.22360037,0.62215496,0.00000000,0.00380050,0.02685541,0.00219902,0.97357481,0.30007869,0.11250386
-5.49574787,1.27505551,0.64933535,0.00000000,0.00413437,0.02802267,0.00234370,1.01453173,0.31500173,0.11720323
-5.48974487,1.32526376,0.67653302,0.00000000,0.00448975,0.02919322,0.00251544,1.05434145,0.32988877,0.12183107
-5.48374187,1.37378692,0.70341471,0.00000000,0.00486341,0.03038067,0.00271905,1.09263436,0.34457130,0.12636244
-5.47773887,1.42029155,0.72968873,0.00000000,0.00525170,0.03160368,0.00296028,1.12911972,0.35889176,0.13078419
-5.47173587,1.46454460,0.75510221,0.00000000,0.00565053,0.03288582,0.00324585,1.16358245,0.37270259,0.13509429
-5.46573287,1.50640564,0.77943735,0.00000000,0.00605536,0.03425505,0.00358327,1.19587761,0.38586509,0.13930087
-5.45972986,1.54581620,0.80250683,0.00000000,0.00646122,0.03574302,0.00398076,1.22592257,0.39824841,0.14342082
-5.45372686,1.58278674,0.82414903,0.00000000,0.00686274,0.03738414,0.00444702,1.25368768,0.40972857,0.14747802
-5.44772386,1.61738211,0.84422316,0.00000000,0.00725425,0.03921444,0.00499096,1.27918587,0.42018787,0.15150137
-5.44172086,1.64970608,0.86260481,0.00000000,0.00762984,0.04127021,0.00562144,1.30246168,0.42951477,0.15552262
-5.43571786,1.67988568,0.87918217,0.00000000,0.00798352,0.04358655,0.00634687,1.32358041,0.43760420,0.15957409
-5.42971486,1.70805612,0.89385304,0.00000000,0.00830933,0.04619573,0.00717487,1.34261778,0.44435845,0.16368646
-5.42371186,1.73434667,0.90652288,0.00000000,0.00860153,0.04912565,0.00811180,1.35965047,0.44968859,0.16788655
-5.41770885,1.75886822,0.91710390,0.00000000,0.00885472,0.05239812,0.00916233,1.37474804,0.45351624,0.17219535
-5.41170585,1.78170270,0.92551510,0.00000000,0.00906406,0.05602744,0.01032903,1.38796623,0.45577575,0.17662630
-5.40570285,1.80289470,0.93168320,0.00000000,0.00922535,0.06001892,0.01161192,1.39934195,0.45641643,0.18118387
-5.39969985,1.82244548,0.93554430,0.00000000,0.00933526,0.06436784,0.01300809,1.40888989,0.45540480,0.18586249
-5.39369685,1.84030935,0.93704593,0.00000000,0.00939139,0.06905852,0.01451140,1.41660071,0.45272666,0.19064596
-5.38769385,1.85639238,0.93614943,0.00000000,0.00939234,0.07406381,0.01611222,1.42244073,0.44838864,0.19550723
-5.38169085,1.87055350,0.93283221,0.00000000,0.00933784,0.07934507,0.01779734,1.42635302,0.44241928,0.20040869
-5.37568784,1.88260771,0.92708989,0.00000000,0.00922869,0.08485238,0.01954991,1.42825963,0.43486943,0.20530289
-5.36968484,1.89233129,0.91893799,0.00000000,0.00906677,0.09052543,0.02134962,1.42806493,0.42581182,0.21013370
-5.36368184,1.89946893,0.90841309,0.00000000,0.00885499,0.09629470,0.02317292,1.42565975,0.41533994,0.21483784
-5.35767884,1.90374242,0.89557345,0.00000000,0.00859716,0.10208313,0.02499350,1.42092631,0.40356612,0.21934683
-5.35167584,1.90486088,0.88049896,0.00000000,0.00829791,0.10780823,0.02678283,1.41374381,0.39061897,0.22358918
-5.34567284,1.90253213,0.86329061,0.00000000,0.00796249,0.11338446,0.02851085,1.40399447,0.37664030,0.22749283
-5.33966983,1.89647500,0.84406944,0.00000000,0.00759668,0.11872590,0.03014675,1.39156992,0.36178170,0.23098777
-5.33366683,1.88643225,0.82297515,0.00000000,0.00720653,0.12374908,0.03165991,1.37637789,0.34620084,0.23400865
-5.32766383,1.87218378,0.80016445,0.00000000,0.00679825,0.12837586,0.03302079,1.35834895,0.33005790,0.23649746
-5.32166083,1.85355963,0.77580932,0.00000000,0.00637804,0.13253629,0.03420188,1.33744320,0.31351210,0.23840601
-5.31565783,1.83045242,0.75009524,0.00000000,0.00595190,0.13617130,0.03517861,1.31365667,0.29671859,0.23969826
-5.30965483,1.80282874,0.72321950,0.00000000,0.00552555,0.13923506,0.03593019,1.28702719,0.27982576,0.24035235
-5.30365183,1.77073898,0.69538964,0.00000000,0.00510430,0.14169708,0.03644037,1.25763955,0.26297318,0.24036227
-5.29764882,1.73432526,0.66682206,0.00000000,0.00469298,0.14354379,0.03669796,1.22562973,0.24629003,0.23973910
-5.29164582,1.69382694,0.63774077,0.00000000,0.00429586,0.14477960,0.03669733,1.19118791,0.22989416,0.23851186
-5.28564282,1.64958353,0.60837624,0.00000000,0.00391668,0.14542742,0.03643856,1.15456014,0.21389174,0.23672781
-5.27963982,1.60203468,0.57896437,0.00000000,0.00355861,0.14552863,0.03592752,1.11604844,0.19837729,0.23445223
-5.27363682,1.55171709,0.54974548,0.00000000,0.00322429,0.14514236,0.03517562,1.07600943,0.18343424,0.23176781
-5.26763382,1.49925855,0.52096313,0.00000000,0.00291590,0.14434433,0.03419954,1.03485119,0.16913569,0.22877344
-5.26163082,1.44536898,0.49286301,0.00000000,0.00263516,0.14322504,0.03302057,0.99302867,0.15554537,0.22558262
-5.25562781,1.39082887,0.46569154,0.00000000,0.00238344,0.14188760,0.03166400,0.95103748,0.14271875,0.22232141
-5.24962481,1.33647540,0.43969425,0.00000000,0.00216184,0.14044509,0.03015827,0.90940651,0.13070404,0.21912604
-5.24362181,1.28318652,0.41511401,0.00000000,0.00197122,0.13901759,0.02853407,0.86868928,0.11954318,0.21614016
-5.23761881,1.23186369,0.39218891,0.00000000,0.00181230,0.13772904,0.02682345,0.82945446,0.10927267,0.21351184
-5.23161581,1.18341351,0.37114990,0.00000000,0.00168569,0.13670384,0.02505888,0.79227567,0.09992419,0.21139029
-5.22561281,1.13872878,0.35221817,0.00000000,0.00159197,0.13606350,0.02327236,0.75772093,0.09152501,0.20992249
-5.21960980,1.09866955,0.33560227,0.00000000,0.00153168,0.13592327,0.02149459,0.72634182,0.08409824,0.20924961
-5.21360680,1.06404449,0.32149504,0.00000000,0.00150534,0.13638890,0.01975427,0.69866271,0.07766284,0.20950351
-5.20760380,1.03559311,0.31007030,0.00000000,0.00151347,0.13755358,0.01807747,0.67517029,0.07223347,0.21080315
-5.20160080,1.01396903,0.30147955,0.00000000,0.00155655,0.13949523,0.01648719,0.65630342,0.06782021,0.21325119
-5.19559780,0.99972491,0.29584846,0.00000000,0.00163501,0.14227414,0.01500297,0.64244364,0.06442817,0.21693082
-5.18959480,0.99329920,0.29327356,0.00000000,0.00174912,0.14593108,0.01364072,0.63390654,0.06205705,0.22190281
-5.18359180,0.99500508,0.29381899,0.00000000,0.00189901,0.15048591,0.01241261,0.63093396,0.06070069,0.22820313
-5.17758879,1.00502200,0.29751360,0.00000000,0.00208456,0.15593678,0.01132710,0.63368755,0.06034666,0.23584101
-5.17158579,1.02338997,0.30434843,0.00000000,0.00230532,0.16226008,0.01038912,0.64224357,0.06097593,0.24479767
-5.16558279,1.05000701,0.31427487,0.00000000,0.00256049,0.16941087,0.00960022,0.65658937,0.06256264,0.25502588
-5.15957979,1.08463000,0.32720345,0.00000000,0.00284881,0.17732423,0.00895887,0.67662169,0.06507409,0.26645034
-5.15357679,1.12687901,0.34300363,0.00000000,0.00316854,0.18591710,0.00846082,0.70214698,0.06847084,0.27896893
-5.14757379,1.17624540,0.36150465,0.00000000,0.00351744,0.19509095,0.00809945,0.73288390,0.07270716,0.29245500
-5.14157079,1.23210363,0.38249743,0.00000000,0.00389275,0.20473490,0.00786613,0.76846825,0.07773160,0.30676056
-5.13556778,1.29372661,0.40573785,0.00000000,0.00429116,0.21472945,0.00775063,0.80846028,0.08348793,0.32172031
-5.12956478,1.36030449,0.43095114,0.00000000,0.00470895,0.22495050,0.00774151,0.85235440,0.08991630,0.33715651
-5.12356178,1.43096640,0.45783761,0.00000000,0.00514196,0.23527369,0.00782648,0.89959119,0.09695464,0.35288449
-5.11755878,1.50480453,0.48607939,0.00000000,0.00558574,0.24557871,0.00799279,0.94957151,0.10454032,0.36871848
-5.11155578,1.58089990,0.51534817,0.00000000,0.00603569,0.25575355,0.00822751,1.00167226,0.11261195,0.38447780
-5.10555278,1.65834892,0.54531360,0.00000000,0.00648714,0.26569838,0.00851792,1.05526344,0.12111128,0.39999281
-5.09954977,1.73628966,0.57565213,0.00000000,0.00693554,0.27532893,0.00885172,1.10972581,0.12998518,0.41511065
-5.09354677,1.81392697,0.60605591,0.00000000,0.00737665,0.28457923,0.00921732,1.16446867,0.13918752,0.42970029
-5.08754377,1.89055510,0.63624136,0.00000000,0.00780666,0.29340337,0.00960402,1.21894685,0.14868085,0.44365671
-5.08154077,1.96557708,0.66595714,0.00000000,0.00822236,0.30177646,0.01000221,1.27267630,0.15843785,0.45690394
-5.07553777,2.03851962,0.69499097,0.00000000,0.00862128,0.30969442,0.01040347,1.32524759,0.16844238,0.46939684
-5.06953477,2.10904297,0.72317518,0.00000000,0.00900178,0.31717276,0.01080067,1.37633649,0.17869004,0.48112143
-5.06353177,2.17694494,0.75039051,0.00000000,0.00936311,0.32424430,0.01118796,1.42571131,0.18918816,0.49209370
-5.05752876,2.24215891,0.77656806,0.00000000,0.00970547,0.33095591,0.01156079,1.47323637,0.19995516,0.50235699
-5.05152576,2.30474562,0.80168914,0.00000000,0.01002996,0.33736447,0.01191583,1.51887136,0.21101926,0.51197794
-5.04552276,2.36487910,0.82578315,0.00000000,0.01033850,0.34353212,0.01225085,1.56266660,0.22241648,0.52104127
-5.03951976,2.42282705,0.84892321,0.00000000,0.01063373,0.34952113,0.01256456,1.60475414,0.23418812,0.52964351
-5.03351676,2.47892668,0.87122009,0.00000000,0.01091883,0.35538864,0.01285644,1.64533512,0.24637751,0.53788612
-5.02751376,2.53355686,0.89281420,0.00000000,0.01119735,0.36118140,0.01312650,1.68466371,0.25902643,0.54586813
-5.02151076,2.58710788,0.91386632,0.00000000,0.01147295,0.36693105,0.01337510,1.72302843,0.27217117,0.55367884
-5.01550775,2.63995016,0.93454715,0.00000000,0.01174916,0.37264989,0.01360269,1.76073138,0.28583840,0.56139092
-5.00950475,2.69240331,0.95502628,0.00000000,0.01202916,0.37832769,0.01380960,1.79806650,0.30004110,0.56905409
-5.00350175,2.74470697,0.97546081,0.00000000,0.01231548,0.38392950,0.01399587,1.83529755,0.31477462,0.57668999
-4.99749875,2.79699485,0.99598428,0.00000000,0.01260988,0.38939476,0.01416109,1.87263692,0.33001327,0.58428821
-4.99149575,2.84927306,1.01669617,0.00000000,0.01291307,0.39463771,0.01430430,1.91022608,0.34570732,0.59180401
-4.98549275,2.90140395,1.03765256,0.00000000,0.01322462,0.39954916,0.01442389,1.94811864,0.36178092,0.59915752
-4.97948974,2.95309610,1.05885821,0.00000000,0.01354288,0.40399959,0.01451766,1.98626673,0.37813080,0.60623486
-4.97348674,3.00390111,1.08026043,0.00000000,0.01386495,0.40784343,0.01458283,2.02451138,0.39462601,0.61289080
-4.96748374,3.05321746,1.10174518,0.00000000,0.01418668,0.41092433,0.01461615,2.06257746,0.41110877,0.61895313
-4.96148074,3.10030123,1.12313538,0.00000000,0.01450283,0.41308123,0.01461405,2.10007339,0.42739635,0.62422834
-4.95547774,3.14428361,1.14419179,0.00000000,0.01480717,0.41415488,0.01457282,2.13649595,0.44328411,0.62850853
-4.94947474,3.18419434,1.16461641,0.00000000,0.01509272,0.41399457,0.01448886,2.17123998,0.45854952,0.63157913
-4.94347174,3.21899039,1.18405839,0.00000000,0.01535195,0.41246475,0.01435881,2.20361288,0.47295720,0.63322711
-4.93746873,3.24758875,1.20212240,0.00000000,0.01557711,0.40945112,0.01417987,2.23285345,0.48626458,0.63324938
-4.93146573,3.26890218,1.21837917,0.00000000,0.01576046,0.40486606,0.01394992,2.25815439,0.49822834,0.63146089
-4.92546273,3.28187647,1.23237792,0.00000000,0.01589462,0.39865295,0.01366775,2.27868789,0.50861118,0.62770221
-4.91945973,3.28552791,1.24366040,0.00000000,0.01597281,0.39078944,0.01333317,2.29363323,0.51718868,0.62184620
-4.91345673,3.27897961,1.25177589,0.00000000,0.01598914,0.38128924,0.01294709,2.30220557,0.52375623,0.61380348
-4.90745373,3.26149512,1.25629684,0.00000000,0.01593884,0.37020252,0.01251159,2.30368467,0.52813556,0.60352660
-4.90145073,3.23250840,1.25683445,0.00000000,0.01581842,0.35761498,0.01202988,2.29744274,0.53018068,0.59101263
-4.89544772,3.19164868,1.25305363,0.00000000,0.01562584,0.34364549,0.01150625,2.28296996,0.52978313,0.57630421
-4.88944472,3.13875965,1.24468683,0.00000000,0.01536060,0.32844251,0.01094593,2.25989702,0.52687616,0.55948902
-4.88344172,3.07391198,1.23154605,0.00000000,0.01502372,0.31217955,0.01035498,2.22801357,0.52143780,0.54069768
-4.87743872,2.99740892,1.21353264,0.00000000,0.01461778,0.29504981,0.00974008,2.18728177,0.51349263,0.52010038
-4.87143572,2.90978470,1.19064440,0.00000000,0.01414679,0.27726024,0.00910831,2.13784455,0.50311224,0.49790221
-4.86543272,2.81179584,1.16297965,0.00000000,0.01361608,0.25902540,0.00846697,2.08002804,0.49041422,0.47433756
-4.85942971,2.70440577,1.13073813,0.00000000,0.01303214,0.24056127,0.00782332,2.01433808,0.47555989,0.44966381
-4.85342671,2.58876329,1.09421863,0.00000000,0.01240240,0.22207942,0.00718442,1.94145102,0.45875070,0.42415458
-4.84742371,2.46617574,1.05381333,0.00000000,0.01173503,0.20378150,0.00655690,1.86219899,0.44022344,0.39809270
-4.84142071,2.33807789,1.00999929,0.00000000,0.01103868,0.18585459,0.00594684,1.77755033,0.42024458,0.37176341
-4.83541771,2.20599768,0.96332708,0.00000000,0.01032222,0.16846724,0.00535959,1.68858595,0.39910371,0.34544769
-4.82941471,2.07152005,0.91440740,0.00000000,0.00959456,0.15176645,0.00479974,1.59647239,0.37710650,0.31941620
-4.82341171,1.93625009,0.86389582,0.00000000,0.00886435,0.13587564,0.00427099,1.50243286,0.35456738,0.29392394
-4.81740870,1.80177682,0.81247648,0.00000000,0.00813984,0.12089352,0.00377617,1.40771707,0.33180213,0.26920553
-4.81140570,1.66963861,0.76084533,0.00000000,0.00742864,0.10689388,0.00331725,1.31357112,0.30912073,0.24547163
-4.80540270,1.54129143,0.70969334,0.00000000,0.00673764,0.09392620,0.00289535,1.22120842,0.28682056,0.22290603
-4.79939970,1.41808070,0.65969048,0.00000000,0.00607285,0.08201698,0.00251082,1.13178255,0.26518029,0.20166389
-4.79339670,1.30121732,0.61147077,0.00000000,0.00543932,0.07117164,0.00216330,1.04636291,0.24445459,0.18187071
-4.78739370,1.19175858,0.56561905,0.00000000,0.00484114,0.06137684,0.00185185,0.96591374,0.22486963,0.16362222
-4.78139070,1.09059394,0.52265946,0.00000000,0.00428140,0.05260308,0.00157499,0.89127702,0.20661969,0.14698500
-4.77538769,0.99843582,0.48304629,0.00000000,0.00376220,0.04480758,0.00133088,0.82315947,0.18986479,0.13199768
-4.76938469,0.91581531,0.44715692,0.00000000,0.00328475,0.03793699,0.00111734,0.76212378,0.17472928,0.11867274
-4.76338169,0.84308241,0.41528713,0.00000000,0.00284939,0.03193024,0.00093202,0.70858398,0.16130147,0.10699862
-4.75737869,0.78041033,0.38764863,0.00000000,0.00245572,0.02672105,0.00077242,0.66280465,0.14963419,0.09694219
-4.75137569,0.72780347,0.36436864,0.00000000,0.00210264,0.02224031,0.00063604,0.62490381,0.13974609,0.08845132
-4.74537269,0.68510832,0.34549148,0.00000000,0.00178856,0.01841814,0.00052038,0.59485885,0.13162375,0.08145759
-4.73936968,0.65202679,0.33098167,0.00000000,0.00151139,0.01518561,0.00042302,0.57251526,0.12522429,0.07587890
-4.73336668,0.62813138,0.32072870,0.00000000,0.00126875,0.01247623,0.00034168,0.55759749,0.12047845,0.07162212
-4.72736368,0.61288152,0.31455279,0.00000000,0.00105800,0.01022699,0.00027422,0.54972148,0.11729397,0.06858547
-4.72136068,0.60564070,0.31221175,0.00000000,0.00087639,0.00837919,0.00021867,0.54840852,0.11555923,0.06666084
-4.71535768,0.60569384,0.31340854,0.00000000,0.00072111,0.00687894,0.00017327,0.55309979,0.11514691,0.06573589
-4.70935468,0.61226461,0.31779931,0.00000000,0.00058937,0.00567749,0.00013642,0.56317138,0.11591764,0.06569586
-4.70335168,0.62453222,0.32500190,0.00000000,0.00047846,0.00473123,0.00010673,0.57794928,0.11772359,0.06642536
-4.69734867,0.64164765,0.33460448,0.00000000,0.00038580,0.00400164,0.00008297,0.59672418,0.12041185,0.06780977
-4.69134567,0.66274888,0.34617424,0.00000000,0.00030898,0.00345503,0.00006410,0.61876571,0.12382758,0.06973660
-4.68534267,0.68697506,0.35926605,0.00000000,0.00024577,0.00306220,0.00004921,0.64333593,0.12781682,0.07209658
-4.67933967,0.71347955,0.37343089,0.00000000,0.00019417,0.00279806,0.00003754,0.66970192,0.13222909,0.07478467
-4.67333667,0.74144156,0.38822398,0.00000000,0.00015235,0.00264113,0.00002845,0.69714729,0.13691955,0.07770087
-4.66733367,0.77007648,0.40321250,0.00000000,0.00011872,0.00257314,0.00002143,0.72498243,0.14175080,0.08075093
-4.66133067,0.79864471,0.41798273,0.00000000,0.00009188,0.00257855,0.00001604,0.75255351,0.14659437,0.08384692
-4.65532766,0.82645905,0.43214655,0.00000000,0.00007062,0.00264410,0.00001194,0.77925010,0.15133183,0.08690765
-4.64932466,0.85289064,0.44534720,0.00000000,0.00005390,0.00275841,0.00000882,0.80451136,0.15585553,0.08985907
-4.64332166,0.87737344,0.45726414,0.00000000,0.00004086,0.00291164,0.00000648,0.82783088,0.16006907,0.09263447
