energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.87993997,2.73222697,0.01328973,0.04545355,0.90826935,0.97207521,1.67612598,0.00000000,0.90256437,0.31208029
-5.87393697,2.72644312,0.01307874,0.04463914,0.90441323,0.96978181,1.67284012,0.00000000,0.89348712,0.31424262
-5.86793397,2.70653524,0.01281549,0.04365529,0.89547097,0.96194872,1.66077235,0.00000000,0.87967851,0.31490195
-5.86193097,2.67255003,0.01249947,0.04250859,0.88153831,0.94860831,1.63996515,0.00000000,0.86128317,0.31401705
-5.85592796,2.62479729,0.01213147,0.04120825,0.86280566,0.92990564,1.61062414,0.00000000,0.83853252,0.31157236
-5.84992496,2.56384124,0.01171360,0.03976592,0.83955216,0.90609402,1.57311207,0.00000000,0.81173805,0.30757867
-5.84392196,2.49048442,0.01124925,0.03819549,0.81213708,0.87752704,1.52793822,0.00000000,0.78128230,0.30207302
-5.83791896,2.40574462,0.01074295,0.03651278,0.78098904,0.84464731,1.47574367,0.00000000,0.74760776,0.29511790
-5.83191596,2.31082580,0.01020028,0.03473519,0.74659332,0.80797265,1.41728288,0.00000000,0.71120430,0.28679981
-5.82591296,2.20708426,0.00962761,0.03288136,0.70947803,0.76808011,1.35340247,0.00000000,0.67259545,0.27722713
-5.81990995,2.09599128,0.00903193,0.03097069,0.67019948,0.72558860,1.28501797,0.00000000,0.63232430,0.26652743
-5.81390695,1.97909380,0.00842061,0.02902294,0.62932739,0.68114097,1.21308946,0.00000000,0.59093935,0.25484429
-5.80790395,1.85797459,0.00780116,0.02705783,0.58743058,0.63538605,1.13859703,0.00000000,0.54898098,0.24233384
-5.80190095,1.73421344,0.00718100,0.02509457,0.54506353,0.58896166,1.06251700,0.00000000,0.50696905,0.22916090
-5.79589795,1.60935066,0.00656724,0.02315147,0.50275429,0.54247894,0.98579958,0.00000000,0.46539186,0.21549517
-5.78989495,1.48485408,0.00596653,0.02124566,0.46099412,0.49650865,0.90934890,0.00000000,0.42469696,0.20150738
-5.78389195,1.36209063,0.00538482,0.01939271,0.42022912,0.45156988,0.83400576,0.00000000,0.38528400,0.18736553
-5.77788894,1.24230303,0.00482732,0.01760645,0.38085397,0.40812132,0.76053369,0.00000000,0.34749964,0.17323155
-5.77188594,1.12659218,0.00429838,0.01589880,0.34320782,0.36655535,0.68960848,0.00000000,0.31163464,0.15925816
-5.76588294,1.01590530,0.00380144,0.01427964,0.30757234,0.32719476,0.62181125,0.00000000,0.27792299,0.14558632
-5.75987994,0.91102993,0.00333901,0.01275682,0.27417180,0.29029218,0.55762508,0.00000000,0.24654295,0.13234310
-5.75387694,0.81259318,0.00291272,0.01133614,0.24317482,0.25603176,0.49743492,0.00000000,0.21761970,0.11964011
-5.74787394,0.72106598,0.00252336,0.01002149,0.21469778,0.22453298,0.44153042,0.00000000,0.19122944,0.10757257
-5.74187094,0.63677157,0.00217094,0.00881496,0.18880932,0.19585612,0.39011140,0.00000000,0.16740443,0.09621880
-5.73586793,0.55989743,0.00185478,0.00771704,0.16553585,0.17000887,0.34329528,0.00000000,0.14613889,0.08564035
-5.72986493,0.49050984,0.00157365,0.00672679,0.14486751,0.14695401,0.30112617,0.00000000,0.12739516,0.07588251
-5.72386193,0.42857031,0.00132583,0.00584214,0.12676446,0.12661731,0.26358490,0.00000000,0.11111007,0.06697525
-5.71785893,0.37395287,0.00110925,0.00506010,0.11116310,0.10889572,0.23059963,0.00000000,0.09720102,0.05893453
-5.71185593,0.32646173,0.00092157,0.00437704,0.09798197,0.09366515,0.20205650,0.00000000,0.08557172,0.05176381
-5.70585293,0.28584829,0.00076032,0.00378890,0.08712719,0.08078793,0.17780990,0.00000000,0.07611727,0.04545571
-5.69984992,0.25182725,0.00062292,0.00329150,0.07849714,0.07011940,0.15769203,0.00000000,0.06872846,0.03999385
-5.69384692,0.22409113,0.00050684,0.00288070,0.07198645,0.06151375,0.14152147,0.00000000,0.06329528,0.03535454
-5.68784392,0.20232294,0.00040959,0.00255265,0.06748906,0.05482890,0.12911059,0.00000000,0.05970952,0.03150856
-5.68184092,0.18620680,0.00032880,0.00230394,0.06490044,0.04993036,0.12027151,0.00000000,0.05786644,0.02842271
-5.67583792,0.17543633,0.00026226,0.00213179,0.06411890,0.04669418,0.11482086,0.00000000,0.05766570,0.02606126
-5.66983492,0.16972078,0.00020793,0.00203415,0.06504624,0.04500885,0.11258300,0.00000000,0.05901145,0.02438716
-5.66383192,0.16878911,0.00016398,0.00200977,0.06758754,0.04477643,0.11339199,0.00000000,0.06181181,0.02336301
-5.65782891,0.17239194,0.00012877,0.00205829,0.07165055,0.04591283,0.11709238,0.00000000,0.06597782,0.02295187
-5.65182591,0.18030172,0.00010087,0.00218022,0.07714449,0.04834740,0.12353886,0.00000000,0.07142210,0.02311777
-5.64582291,0.19231133,0.00007902,0.00237695,0.08397865,0.05202195,0.13259506,0.00000000,0.07805713,0.02382604
-5.63981991,0.20823122,0.00006215,0.00265064,0.09206085,0.05688919,0.14413161,0.00000000,0.08579363,0.02504339
-5.63381691,0.22788556,0.00004938,0.00300415,0.10129577,0.06291085,0.15802359,0.00000000,0.09453889,0.02673790
-5.62781391,0.25110740,0.00003994,0.00344089,0.11158357,0.07005540,0.17414770,0.00000000,0.10419533,0.02887877
-5.62181091,0.27773330,0.00003321,0.00396458,0.12281861,0.07829555,0.19237910,0.00000000,0.11465937,0.03143599
-5.61580790,0.30759752,0.00002870,0.00457908,0.13488850,0.08760556,0.21258825,0.00000000,0.12582064,0.03437996
-5.60980490,0.34052602,0.00002598,0.00528808,0.14767360,0.09795842,0.23463777,0.00000000,0.13756159,0.03768095
-5.60380190,0.37633042,0.00002473,0.00609480,0.16104681,0.10932306,0.25837945,0.00000000,0.14975766,0.04130864
-5.59779890,0.41480225,0.00002471,0.00700169,0.17487391,0.12166147,0.28365161,0.00000000,0.16227776,0.04523157
-5.59179590,0.45570751,0.00002568,0.00801004,0.18901420,0.13492597,0.31027670,0.00000000,0.17498526,0.04941664
-5.58579290,0.49878181,0.00002751,0.00911969,0.20332160,0.14905676,0.33805942,0.00000000,0.18773934,0.05382868
-5.57978989,0.54372635,0.00003005,0.01032865,0.21764608,0.16397955,0.36678539,0.00000000,0.20039663,0.05843008
-5.57378689,0.59020486,0.00003319,0.01163283,0.23183532,0.17960376,0.39622037,0.00000000,0.21281312,0.06318046
-5.56778389,0.63784184,0.00003685,0.01302572,0.24573668,0.19582109,0.42611025,0.00000000,0.22484621,0.06803656
-5.56178089,0.68622219,0.00004094,0.01449825,0.25919930,0.21250475,0.45618186,0.00000000,0.23635688,0.07295220
-5.55577789,0.73489269,0.00004538,0.01603864,0.27207639,0.22950942,0.48614464,0.00000000,0.24721184,0.07787846
-5.54977489,0.78336532,0.00005011,0.01763237,0.28422751,0.24667197,0.51569339,0.00000000,0.25728572,0.08276399
-5.54377189,0.83112278,0.00005505,0.01926226,0.29552103,0.26381319,0.54451206,0.00000000,0.26646311,0.08755559
-5.53776888,0.87762620,0.00006012,0.02090870,0.30583656,0.28074041,0.57227870,0.00000000,0.27464050,0.09219900
-5.53176588,0.92232523,0.00006525,0.02254993,0.31506746,0.29725110,0.59867159,0.00000000,0.28172816,0.09663986
-5.52576288,0.96467026,0.00007036,0.02416250,0.32312327,0.31313752,0.62337646,0.00000000,0.28765178,0.10082501
-5.51975988,1.00412680,0.00007536,0.02572184,0.32993222,0.32819214,0.64609470,0.00000000,0.29235405,0.10470382
-5.51375688,1.04019150,0.00008017,0.02720289,0.33544367,0.34221390,0.66655250,0.00000000,0.29579607,0.10822988
-5.50775388,1.07240943,0.00008473,0.02858085,0.33963044,0.35501494,0.68451051,0.00000000,0.29795855,0.11136269
-5.50175088,1.10039209,0.00008896,0.02983196,0.34249102,0.36642770,0.69977375,0.00000000,0.29884295,0.11406944
-5.49574787,1.12383526,0.00009280,0.03093430,0.34405158,0.37631198,0.71220148,0.00000000,0.29847235,0.11632687
-5.48974487,1.14253605,0.00009619,0.03186856,0.34436756,0.38456172,0.72171633,0.00000000,0.29689204,0.11812297
-5.48374187,1.15640808,0.00009911,0.03261884,0.34352495,0.39111103,0.72831249,0.00000000,0.29416995,0.11945852
-5.47773887,1.16549409,0.00010152,0.03317323,0.34164082,0.39593934,0.73206221,0.00000000,0.29039660,0.12034840
-5.47173587,1.16997500,0.00010343,0.03352441,0.33886331,0.39907504,0.73312025,0.00000000,0.28568467,0.12082257
-5.46573287,1.17017466,0.00010485,0.03367001,0.33537060,0.40059761,0.73172584,0.00000000,0.28016811,0.12092657
-5.45972986,1.16655968,0.00010582,0.03361287,0.33136906,0.40063782,0.72820167,0.00000000,0.27400062,0.12072155
-5.45372686,1.15973388,0.00010640,0.03336102,0.32709019,0.39937589,0.72294980,0.00000000,0.26735353,0.12028372
-5.44772386,1.15042717,0.00010668,0.03292763,0.32278661,0.39703762,0.71644423,0.00000000,0.26041308,0.11970327
-5.44172086,1.13947883,0.00010675,0.03233059,0.31872674,0.39388841,0.70922021,0.00000000,0.25337700,0.11908260
-5.43571786,1.12781545,0.00010673,0.03159208,0.31518862,0.39022541,0.70186042,0.00000000,0.24645045,0.11853404
-5.42971486,1.11642428,0.00010677,0.03073788,0.31245257,0.38636794,0.69497840,0.00000000,0.23984147,0.11817698
-5.42371186,1.10632256,0.00010701,0.02979660,0.31079319,0.38264665,0.68919967,0.00000000,0.23375592,0.11813456
-5.41770885,1.09852396,0.00010761,0.02879882,0.31047073,0.37939163,0.68514113,0.00000000,0.22839207,0.11852992
-5.41170585,1.09400348,0.00010874,0.02777614,0.31172219,0.37692018,0.68338961,0.00000000,0.22393512,0.11948223
-5.40570285,1.09366188,0.00011056,0.02676027,0.31475247,0.37552453,0.68448017,0.00000000,0.22055165,0.12110258
-5.39969985,1.09829137,0.00011323,0.02578207,0.31972589,0.37546027,0.68887524,0.00000000,0.21838444,0.12348987
-5.39369685,1.10854378,0.00011690,0.02487073,0.32675849,0.37693573,0.69694537,0.00000000,0.21754766,0.12672684
-5.38769385,1.12490269,0.00012171,0.02405299,0.33591140,0.38010312,0.70895239,0.00000000,0.21812282,0.13087649
-5.38169085,1.14766081,0.00012779,0.02335249,0.34718581,0.38505159,0.72503591,0.00000000,0.22015554,0.13597892
-5.37568784,1.17690363,0.00013521,0.02278931,0.36051955,0.39180272,0.74520374,0.00000000,0.22365351,0.14204884
-5.36968484,1.21250032,0.00014406,0.02237966,0.37578588,0.40030859,0.76932677,0.00000000,0.22858560,0.14907381
-5.36368184,1.25410239,0.00015437,0.02213569,0.39279435,0.41045274,0.79713874,0.00000000,0.23488230,0.15701334
-5.35767884,1.30115050,0.00016614,0.02206561,0.41129407,0.42205381,0.82824106,0.00000000,0.24243764,0.16579900
-5.35167584,1.35288937,0.00017936,0.02217385,0.43097924,0.43487193,0.86211268,0.00000000,0.25111243,0.17533544
-5.34567284,1.40839035,0.00019398,0.02246151,0.45149698,0.44861762,0.89812473,0.00000000,0.26073889,0.18550251
-5.33966983,1.46658121,0.00020989,0.02292684,0.47245706,0.46296284,0.93555964,0.00000000,0.27112651,0.19615828
-5.33366683,1.52628187,0.00022701,0.02356600,0.49344347,0.47755367,0.97363392,0.00000000,0.28206891,0.20714307
-5.32766383,1.58624504,0.00024521,0.02437375,0.51402729,0.49202436,1.01152398,0.00000000,0.29335160,0.21828420
-5.32166083,1.64520010,0.00026434,0.02534431,0.53378043,0.50601182,1.04839397,0.00000000,0.30476023,0.22940149
-5.31565783,1.70189866,0.00028426,0.02647222,0.55228980,0.51917028,1.08342451,0.00000000,0.31608902,0.24031317
-5.30965483,1.75515985,0.00030484,0.02775313,0.56917115,0.53118525,1.11584135,0.00000000,0.32714917,0.25084202
-5.30365183,1.80391363,0.00032595,0.02918462,0.58408236,0.54178630,1.14494259,0.00000000,0.33777666,0.26082162
-5.29764882,1.84724017,0.00034749,0.03076680,0.59673523,0.55075805,1.17012356,0.00000000,0.34783925,0.27010227
-5.29164582,1.88440371,0.00036941,0.03250287,0.60690552,0.55794894,1.19089809,0.00000000,0.35724225,0.27855638
-5.28564282,1.91487925,0.00039169,0.03439935,0.61444074,0.56327726,1.20691543,0.00000000,0.36593279,0.28608318
-5.27963982,1.93837103,0.00041438,0.03646626,0.61926521,0.56673434,1.21797193,0.00000000,0.37390227,0.29261239
-5.27363682,1.95482163,0.00043759,0.03871690,0.62138228,0.56838460,1.22401695,0.00000000,0.38118690,0.29810668
-5.26763382,1.96441143,0.00046150,0.04116748,0.62087351,0.56836252,1.22515287,0.00000000,0.38786611,0.30256285
-5.26163082,1.96754821,0.00048637,0.04383641,0.61789476,0.56686662,1.22162882,0.00000000,0.39405885,0.30601155
-5.25562781,1.96484718,0.00051254,0.04674341,0.61266944,0.56415077,1.21382876,0.00000000,0.39991795,0.30851558
-5.24962481,1.95710248,0.00054043,0.04990840,0.60547909,0.56051318,1.20225404,0.00000000,0.40562249,0.31016679
-5.24362181,1.94525109,0.00057054,0.05335014,0.59665167,0.55628351,1.18750145,0.00000000,0.41136878,0.31108169
-5.23761881,1.93033094,0.00060344,0.05708488,0.58654822,0.55180882,1.17023757,0.00000000,0.41736007,0.31139605
-5.23161581,1.91343498,0.00063974,0.06112487,0.57554818,0.54743888,1.15117062,0.00000000,0.42379547,0.31125858
-5.22561281,1.89566334,0.00068012,0.06547693,0.56403429,0.54351153,1.13102100,0.00000000,0.43085876,0.31082410
-5.21960980,1.87807585,0.00072531,0.07014115,0.55237756,0.54033881,1.11049196,0.00000000,0.43870737,0.31024661
-5.21360680,1.86164697,0.00077601,0.07510978,0.54092304,0.53819441,1.09024152,0.00000000,0.44746232,0.30967235
-5.20760380,1.84722541,0.00083296,0.08036643,0.52997693,0.53730307,1.07085715,0.00000000,0.45719945,0.30923347
-5.20160080,1.83550016,0.00089685,0.08588554,0.51979566,0.53783227,1.05283400,0.00000000,0.46794256,0.30904249
-5.19559780,1.82697449,0.00096834,0.09163234,0.51057740,0.53988672,1.03655791,0.00000000,0.47965871,0.30918781
-5.18959480,1.82194914,0.00104799,0.09756321,0.50245625,0.54350573,1.02229371,0.00000000,0.49225612,0.30973060
-5.18359180,1.82051534,0.00113628,0.10362647,0.49549936,0.54866350,1.01017930,0.00000000,0.50558475,0.31070306
-5.17758879,1.82255770,0.00123356,0.10976363,0.48970710,0.55527241,1.00022556,0.00000000,0.51943958,0.31210829
-5.17158579,1.82776687,0.00134003,0.11591103,0.48501606,0.56318883,0.99232214,0.00000000,0.53356655,0.31392159
-5.16558279,1.83566082,0.00145570,0.12200180,0.48130481,0.57222130,0.98624836,0.00000000,0.54767086,0.31609317
-5.15957979,1.84561382,0.00158041,0.12796808,0.47840196,0.58214056,0.98168889,0.00000000,0.56142732,0.31855207
-5.15357679,1.85689110,0.00171376,0.13374335,0.47609608,0.59269073,0.97825295,0.00000000,0.57449218,0.32121105
-5.14757379,1.86868765,0.00185510,0.13926483,0.47414706,0.60360134,0.97549630,0.00000000,0.58651599,0.32397211
-5.14157079,1.88016877,0.00200357,0.14447581,0.47229817,0.61459926,0.97294453,0.00000000,0.59715679,0.32673239
-5.13556778,1.89051055,0.00215801,0.14932765,0.47028837,0.62542021,0.97011675,0.00000000,0.60609311,0.32939006
-5.12956478,1.89893805,0.00231704,0.15378165,0.46786420,0.63581912,0.96654833,0.00000000,0.61303606,0.33184984
-5.12356178,1.90475948,0.00247902,0.15781041,0.46479078,0.64557903,0.96181162,0.00000000,0.61774008,0.33402801
-5.11755878,1.90739486,0.00264208,0.16139872,0.46086139,0.65451793,0.95553396,0.00000000,0.62001182,0.33585649
-5.11155578,1.90639792,0.00280414,0.16454402,0.45590539,0.66249365,0.94741195,0.00000000,0.61971678,0.33728589
-5.10555278,1.90147057,0.00296296,0.16725631,0.44979404,0.66940626,0.93722174,0.00000000,0.61678361,0.33828747
-5.09954977,1.89246963,0.00311617,0.16955754,0.44244426,0.67519839,0.92482503,0.00000000,0.61120574,0.33885388
-5.09354677,1.87940593,0.00326132,0.17148060,0.43382021,0.67985331,0.91017067,0.00000000,0.60304064,0.33899877
-5.08754377,1.86243641,0.00339595,0.17306786,0.42393275,0.68339120,0.89329228,0.00000000,0.59240669,0.33875536
-5.08154077,1.84184996,0.00351765,0.17436949,0.41283702,0.68586386,0.87430216,0.00000000,0.57947796,0.33817414
-5.07553777,1.81804839,0.00362411,0.17544149,0.40062848,0.68734830,0.85338211,0.00000000,0.56447734,0.33731987
-5.06953477,1.79152367,0.00371323,0.17634368,0.38743744,0.68793968,0.83077203,0.00000000,0.54766828,0.33626815
-5.06353177,1.76283309,0.00378314,0.17713763,0.37342284,0.68774399,0.80675680,0.00000000,0.52934572,0.33510171
-5.05752876,1.73257364,0.00383229,0.17788472,0.35876534,0.68687098,0.78165252,0.00000000,0.50982657,0.33390679
-5.05152576,1.70135715,0.00385948,0.17864436,0.34366016,0.68542784,0.75579268,0.00000000,0.48944020,0.33276965
-5.04552276,1.66978728,0.00386392,0.17947239,0.32831011,0.68351372,0.72951505,0.00000000,0.46851928,0.33177352
-5.03951976,1.63843943,0.00384527,0.18041978,0.31291896,0.68121567,0.70314992,0.00000000,0.44739137,0.33099604
-5.03351676,1.60784433,0.00380364,0.18153164,0.29768548,0.67860599,0.67700998,0.00000000,0.42637131,0.33050732
-5.02751376,1.57847572,0.00373957,0.18284651,0.28279821,0.67574112,0.65138239,0.00000000,0.40575490,0.33036867
-5.02151076,1.55074243,0.00365407,0.18439592,0.26843123,0.67266209,0.62652300,0.00000000,0.38581361,0.33063189
-5.01550775,1.52498455,0.00354854,0.18620423,0.25474085,0.66939642,0.60265282,0.00000000,0.36679059,0.33133930
-5.00950475,1.50147359,0.00342476,0.18828872,0.24186319,0.66596118,0.57995664,0.00000000,0.34889784,0.33252413
-5.00350175,1.48041596,0.00328482,0.19065982,0.22991280,0.66236704,0.55858347,0.00000000,0.33231446,0.33421143
-4.99749875,1.46195911,0.00313104,0.19332157,0.21898193,0.65862297,0.53864858,0.00000000,0.31718594,0.33641925
-4.99149575,1.44619955,0.00296596,0.19627206,0.20914057,0.65474108,0.52023672,0.00000000,0.30362413,0.33915993
-4.98549275,1.43319193,0.00279218,0.19950410,0.20043705,0.65074139,0.50340600,0.00000000,0.29170808,0.34244152
-4.97948974,1.42295828,0.00261237,0.20300581,0.19289904,0.64665602,0.48819217,0.00000000,0.28148521,0.34626902
-4.97348674,1.41549675,0.00242913,0.20676128,0.18653485,0.64253247,0.47461280,0.00000000,0.27297305,0.35064553
-4.96748374,1.41078908,0.00224497,0.21075121,0.18133489,0.63843567,0.46267109,0.00000000,0.26616110,0.35557301
-4.96148074,1.40880632,0.00206225,0.21495354,0.17727325,0.63444859,0.45235886,0.00000000,0.26101297,0.36105285
-4.95547774,1.40951245,0.00188309,0.21934397,0.17430922,0.63067124,0.44365879,0.00000000,0.25746855,0.36708593
-4.94947474,1.41286557,0.00170938,0.22389660,0.17238883,0.62721801,0.43654558,0.00000000,0.25544624,0.37367233
-4.94347174,1.41881684,0.00154274,0.22858429,0.17144623,0.62421341,0.43098608,0.00000000,0.25484520,0.38081075
-4.93746873,1.42730715,0.00138449,0.23337915,0.17140508,0.62178634,0.42693856,0.00000000,0.25554761,0.38849741
-4.93146573,1.43826202,0.00123567,0.23825283,0.17217971,0.62006326,0.42435111,0.00000000,0.25742090,0.39672476
-4.92546273,1.45158506,0.00109701,0.24317682,0.17367639,0.61916054,0.42315952,0.00000000,0.26032007,0.40547996
-4.91945973,1.46715065,0.00096901,0.24812259,0.17579450,0.61917638,0.42328488,0.00000000,0.26408992,0.41474319
-4.91345673,1.48479658,0.00085186,0.25306175,0.17842769,0.62018293,0.42463117,0.00000000,0.26856751,0.42448593
-4.90745373,1.50431726,0.00074558,0.25796608,0.18146518,0.62221899,0.42708324,0.00000000,0.27358458,0.43466940
-4.90145073,1.52545831,0.00064996,0.26280756,0.18479316,0.62528385,0.43050531,0.00000000,0.27897012,0.44524316
-4.89544772,1.54791312,0.00056463,0.26755836,0.18829626,0.62933270,0.43474048,0.00000000,0.28455313,0.45614410
-4.88944472,1.57132208,0.00048909,0.27219085,0.19185924,0.63427400,0.43961132,0.00000000,0.29016538,0.46729594
-4.88344172,1.59527486,0.00042275,0.27667771,0.19536884,0.63996913,0.44492164,0.00000000,0.29564441,0.47860929
-4.87743872,1.61931598,0.00036494,0.28099211,0.19871574,0.64623453,0.45045972,0.00000000,0.30083660,0.48998247
-4.87143572,1.64295398,0.00031493,0.28510799,0.20179664,0.65284621,0.45600272,0.00000000,0.30560024,0.50130306
-4.86543272,1.66567379,0.00027199,0.28900062,0.20451645,0.65954674,0.46132234,0.00000000,0.30980872,0.51245025
-4.85942971,1.68695220,0.00023539,0.29264725,0.20679048,0.66605440,0.46619148,0.00000000,0.31335361,0.52329799
-4.85342671,1.70627585,0.00020440,0.29602801,0.20854649,0.67207404,0.47039162,0.00000000,0.31614759,0.53371879
-4.84742371,1.72316083,0.00017833,0.29912700,0.20972670,0.67730930,0.47372064,0.00000000,0.31812715,0.54358818
-4.84142071,1.73717324,0.00015653,0.30193348,0.21028947,0.68147558,0.47600062,0.00000000,0.31925501,0.55278944
-4.83541771,1.74794958,0.00013839,0.30444319,0.21021073,0.68431305,0.47708534,0.00000000,0.31952200,0.56121864
-4.82941471,1.75521577,0.00012338,0.30665966,0.20948492,0.68559918,0.47686702,0.00000000,0.31894841,0.56878946
-4.82341171,1.75880393,0.00011101,0.30859533,0.20812553,0.68516008,0.47528192,0.00000000,0.31758465,0.57543766
-4.81740870,1.75866569,0.00010083,0.31027257,0.20616507,0.68288001,0.47231452,0.00000000,0.31551116,0.58112491
-4.81140570,1.75488128,0.00009247,0.31172427,0.20365449,0.67870867,0.46800000,0.00000000,0.31283741,0.58584159
-4.80540270,1.74766347,0.00008563,0.31299400,0.20066199,0.67266575,0.46242474,0.00000000,0.30970004,0.58960839
-4.79939970,1.73735604,0.00008003,0.31413564,0.19727131,0.66484253,0.45572492,0.00000000,0.30626003,0.59247657
-4.79339670,1.72442646,0.00007545,0.31521242,0.19357946,0.65540043,0.44808301,0.00000000,0.30269902,0.59452661
-4.78739370,1.70945291,0.00007175,0.31629527,0.18969399,0.64456646,0.43972243,0.00000000,0.29921463,0.59586545
-4.78139070,1.69310594,0.00006878,0.31746065,0.18572987,0.63262583,0.43090042,0.00000000,0.29601523,0.59662215
-4.77538769,1.67612563,0.00006647,0.31878778,0.18180611,0.61991207,0.42189945,0.00000000,0.29331388,0.59694235
-4.76938469,1.65929500,0.00006478,0.32035548,0.17804218,0.60679499,0.41301756,0.00000000,0.29132199,0.59698169
-4.76338169,1.64341109,0.00006369,0.32223869,0.17455440,0.59366724,0.40455796,0.00000000,0.29024267,0.59689856
-4.75737869,1.62925495,0.00006321,0.32450502,0.17145249,0.58092992,0.39681834,0.00000000,0.29026418,0.59684661
-4.75137569,1.61756201,0.00006339,0.32721139,0.16883624,0.56897800,0.39008046,0.00000000,0.29155357,0.59696748
-4.74537269,1.60899444,0.00006429,0.33040100,0.16679265,0.55818626,0.38460028,0.00000000,0.29425101,0.59738415
-4.73936968,1.60411671,0.00006598,0.33410104,0.16539345,0.54889632,0.38059934,0.00000000,0.29846484,0.59819546
-4.73336668,1.60337593,0.00006857,0.33832103,0.16469331,0.54140542,0.37825743,0.00000000,0.30426772,0.59947198
-4.72736368,1.60708766,0.00007218,0.34305227,0.16472857,0.53595736,0.37770723,0.00000000,0.31169409,0.60125377
-4.72136068,1.61542827,0.00007692,0.34826823,0.16551686,0.53273612,0.37903089,0.00000000,0.32073906,0.60355004
-4.71535768,1.62843411,0.00008292,0.35392610,0.16705730,0.53186228,0.38225886,0.00000000,0.33135887,0.60634079
-4.70935468,1.64600762,0.00009035,0.35996941,0.16933161,0.53339232,0.38737093,0.00000000,0.34347296,0.60958046
-4.70335168,1.66792997,0.00009933,0.36633161,0.17230580,0.53732094,0.39429945,0.00000000,0.35696762,0.61320328
-4.69734867,1.69387973,0.00011003,0.37294042,0.17593261,0.54358597,0.40293456,0.00000000,0.37170116,0.61713012
-4.69134567,1.72345640,0.00012259,0.37972284,0.18015455,0.55207573,0.41313119,0.00000000,0.38751034,0.62127624
-4.68534267,1.75620766,0.00013718,0.38661036,0.18490727,0.56263823,0.42471745,0.00000000,0.40421792,0.62555972
-4.67933967,1.79165868,0.00015392,0.39354427,0.19012337,0.57509186,0.43750391,0.00000000,0.42164091,0.62990970
-4.67333667,1.82934212,0.00017296,0.40048055,0.19573631,0.58923681,0.45129356,0.00000000,0.43959926,0.63427426
-4.66733367,1.86882694,0.00019442,0.40739423,0.20168427,0.60486663,0.46589155,0.00000000,0.45792455,0.63862706
-4.66133067,1.90974462,0.00021840,0.41428282,0.20791388,0.62177943,0.48111462,0.00000000,0.47646821,0.64297260
-4.65532766,1.95181119,0.00024497,0.42116856,0.21438350,0.63978787,0.49679942,0.00000000,0.49510902,0.64734951
-4.64932466,1.99484400,0.00027419,0.42809946,0.22106604,0.65872773,0.51280949,0.00000000,0.51375930,0.65183180
-4.64332166,2.03877210,0.00030606,0.43514881,0.22795099,0.67846435,0.52904048,0.00000000,0.53236963,0.65652780
