energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.69834917,1.79321000,-2.06177981,0.22613517,-0.22715434,1.33649328,-1.51373709,0.37956204,-0.39923409,0.00000000,-0.00000000,0.00076832,-0.00099784,0.06303772,-0.08991520,0.01825475,-0.02458948,0.24253992,-0.29252579
-2.69234617,1.76481324,-2.00600257,0.22652486,-0.22629678,1.32177919,-1.47471232,0.37812280,-0.39538909,0.00000000,-0.00000000,0.00072600,-0.00093514,0.05941495,-0.08524680,0.01735548,-0.02326039,0.23564142,-0.28300388
-2.68634317,1.73995333,-1.95549284,0.22690045,-0.22577584,1.31060387,-1.44010392,0.37628634,-0.39248528,0.00000000,-0.00000000,0.00068589,-0.00087927,0.05591864,-0.08073489,0.01651554,-0.02202826,0.22896104,-0.27401507
-2.68034017,1.71869012,-1.90975858,0.22724753,-0.22549901,1.30306495,-1.40961043,0.37388692,-0.39026456,0.00000000,-0.00000000,0.00064753,-0.00082898,0.05256428,-0.07637031,0.01572706,-0.02088647,0.22253140,-0.26547136
-2.67433717,1.70123686,-1.86832767,0.22757529,-0.22537795,1.29937999,-1.38293861,0.37079958,-0.38846165,0.00000000,-0.00000000,0.00061058,-0.00078312,0.04937027,-0.07214691,0.01498307,-0.01982736,0.21640431,-0.25729951
-2.66833417,1.68796102,-1.83078556,0.22791695,-0.22533353,1.29988893,-1.35983294,0.36694333,-0.38681583,0.00000000,-0.00000000,0.00057482,-0.00074074,0.04635716,-0.06806216,0.01427767,-0.01884268,0.21064840,-0.24944434
-2.66233117,1.67937624,-1.79680892,0.22832903,-0.22530051,1.30504917,-1.34010265,0.36228227,-0.38508199,0.00000000,-0.00000000,0.00054014,-0.00070105,0.04354677,-0.06411751,0.01360612,-0.01792407,0.20534604,-0.24187096
-2.65632816,1.67612555,-1.76619377,0.22888923,-0.22523160,1.31542319,-1.32364504,0.35682464,-0.38304038,0.00000000,-0.00000000,0.00050649,-0.00066338,0.04096134,-0.06031838,0.01296487,-0.01706339,0.20058971,-0.23456603
-2.65032516,1.67895634,-1.73887700,0.22969328,-0.22510060,1.33165889,-1.31046400,0.35061982,-0.38050478,0.00000000,-0.00000000,0.00047392,-0.00062726,0.03862254,-0.05667404,0.01235152,-0.01625310,0.19647771,-0.22753802
-2.64432216,1.68868779,-1.71495019,0.23085049,-0.22490464,1.35446313,-1.30068285,0.34375367,-0.37732873,0.00000000,-0.00000000,0.00044251,-0.00059231,0.03655063,-0.05319716,0.01176472,-0.01548648,0.19310968,-0.22081637
-2.63831916,1.70617198,-1.69466522,0.23247854,-0.22466527,1.38456937,-1.29455063,0.33634244,-0.37340972,0.00000000,-0.00000000,0.00041238,-0.00055830,0.03476362,-0.04990322,0.01120401,-0.01475784,0.19058183,-0.21444979
-2.63231616,1.73224999,-1.67843113,0.23469743,-0.22442831,1.42270038,-1.29244149,0.32852543,-0.36869119,0.00000000,-0.00000000,0.00038366,-0.00052510,0.03327650,-0.04680981,0.01066965,-0.01406261,0.18898222,-0.20850369
-2.62631316,1.76770486,-1.66680248,0.23762300,-0.22426251,1.46952759,-1.29484691,0.32045711,-0.36316227,0.00000000,-0.00000000,0.00035650,-0.00049266,0.03210064,-0.04393574,0.01016241,-0.01339739,0.18838610,-0.20305690
-2.62031016,1.81321310,-1.66045928,0.24136027,-0.22425697,1.52562855,-1.30236071,0.31229884,-0.35685557,0.00000000,-0.00000000,0.00033103,-0.00046101,0.03124322,-0.04130023,0.00968337,-0.01275990,0.18885166,-0.19819778
-2.61430715,1.86929698,-1.66017935,0.24599689,-0.22451746,1.59144436,-1.31565749,0.30421069,-0.34984301,0.00000000,-0.00000000,0.00030737,-0.00043023,0.03070687,-0.03892200,0.00923367,-0.01214889,0.19041614,-0.19401991
-2.60830415,1.93627938,-1.66680402,0.25159698,-0.22516171,1.66723883,-1.33546480,0.29634376,-0.34223014,0.00000000,-0.00000000,0.00028564,-0.00040045,0.03048932,-0.03681843,0.00881435,-0.01156404,0.19309268,-0.19061748
-2.60230115,2.01424349,-1.68119838,0.25819574,-0.22631394,1.75306129,-1.36253029,0.28883331,-0.33414912,0.00000000,-0.00000000,0.00026589,-0.00037180,0.03058329,-0.03500479,0.00842615,-0.01100571,0.19686776,-0.18808066
-2.59629815,2.10299913,-1.70420766,0.26579501,-0.22809873,1.84871481,-1.39758477,0.28179303,-0.32575094,0.00000000,-0.00000000,0.00024818,-0.00034445,0.03097645,-0.03349352,0.00806938,-0.01047482,0.20169958,-0.18649096
-2.59029515,2.20205723,-1.73661145,0.27436007,-0.23063459,1.95373144,-1.44130269,0.27531052,-0.31719712,0.00000000,-0.00000000,0.00023252,-0.00031855,0.03165143,-0.03229368,0.00774381,-0.00997257,0.20751735,-0.18591679
-2.58429215,2.31061424,-1.77907734,0.28381778,-0.23402752,2.06735595,-1.49426153,0.26944436,-0.30865145,0.00000000,-0.00000000,0.00021889,-0.00029423,0.03258608,-0.03141046,0.00744861,-0.00950027,0.21422151,-0.18640956
-2.57828914,2.42754704,-1.83211613,0.29405631,-0.23836468,2.18853912,-1.55690165,0.26422257,-0.30027202,0.00000000,-0.00000000,0.00020724,-0.00027163,0.03375369,-0.03084481,0.00718232,-0.00905914,0.22168497,-0.18800006
-2.57228614,2.55141950,-1.89604015,0.30492638,-0.24370872,2.31594142,-1.62948832,0.25964258,-0.29220404,0.00000000,-0.00000000,0.00019751,-0.00025086,0.03512342,-0.03059326,0.00694288,-0.00865008,0.22975533,-0.19069571
-2.56628314,2.68050053,-1.97092659,0.31624404,-0.25009274,2.44794735,-1.71207750,0.25567262,-0.28457360,0.00000000,-0.00000000,0.00018958,-0.00023198,0.03666073,-0.03064773,0.00672767,-0.00827360,0.23825796,-0.19447842
-2.56028014,2.81279355,-2.05658738,0.32779498,-0.25751633,2.58269063,-1.80448692,0.25225430,-0.27748275,0.00000000,-0.00000000,0.00018335,-0.00021504,0.03832797,-0.03099558,0.00653359,-0.00792966,0.24699998,-0.19930327
-2.55427714,2.94607676,-2.15254698,0.33934011,-0.26594278,2.71808946,-1.90627378,0.24930628,-0.27100592,0.00000000,-0.00000000,0.00017870,-0.00020007,0.04008500,-0.03161968,0.00635721,-0.00761760,0.25577490,-0.20509808
-2.54827414,3.07795290,-2.25802917,0.35062221,-0.27529768,2.85189125,-2.01672027,0.24672864,-0.26518788,0.00000000,-0.00000000,0.00017550,-0.00018705,0.04188992,-0.03249858,0.00619486,-0.00733613,0.26436785,-0.21176392
-2.54227114,3.20590711,-2.37195359,0.36137354,-0.28546883,2.98172533,-2.13482785,0.24440787,-0.26004311,0.00000000,-0.00000000,0.00017364,-0.00017597,0.04369980,-0.03360678,0.00604275,-0.00708334,0.27256119,-0.21917639
-2.53626813,3.32737103,-2.49294271,0.37132388,-0.29630773,3.10516209,-2.25932081,0.24222214,-0.25555658,0.00000000,-0.00000000,0.00017303,-0.00016678,0.04547153,-0.03491507,0.00589717,-0.00685673,0.28014032,-0.22718780
-2.53026513,3.43979085,-2.61933895,0.38020891,-0.30763242,3.21977650,-2.38865951,0.24004653,-0.25168584,0.00000000,-0.00000000,0.00017359,-0.00015942,0.04716264,-0.03639096,0.00575458,-0.00665330,0.28689952,-0.23563019
-2.52426213,3.54069710,-2.74923211,0.38777842,-0.31923167,3.32321392,-2.52106320,0.23775820,-0.24836411,0.00000000,-0.00000000,0.00017529,-0.00015383,0.04873217,-0.03799910,0.00561172,-0.00646966,0.29264758,-0.24431894
-2.51825913,3.62777362,-2.88049622,0.39380417,-0.33087038,3.41325579,-2.65454203,0.23524101,-0.24550424,0.00000000,-0.00000000,0.00017817,-0.00014997,0.05014150,-0.03970188,0.00546577,-0.00630216,0.29721306,-0.25305710
-2.51225613,3.69892330,-3.01083489,0.39808697,-0.34229591,3.48788284,-2.78693761,0.23238980,-0.24300335,0.00000000,-0.00000000,0.00018231,-0.00014781,0.05135522,-0.04145997,0.00531434,-0.00614700,0.30044898,-0.26164003
-2.50625313,3.75232820,-3.13783407,0.40046289,-0.35324528,3.54533352,-2.91597085,0.22911381,-0.24074766,0.00000000,-0.00000000,0.00018790,-0.00014734,0.05234185,-0.04323297,0.00515563,-0.00600040,0.30223675,-0.26986053
-2.50025013,3.78650180,-3.25902033,0.40080812,-0.36345273,3.58415544,-3.03929597,0.22533954,-0.23861765,0.00000000,-0.00000000,0.00019520,-0.00014861,0.05307457,-0.04498010,0.00498837,-0.00585870,0.30248933,-0.27751400
-2.49424712,3.80033161,-3.37192328,0.39904259,-0.37265763,3.60324782,-3.15455886,0.22101273,-0.23649295,0.00000000,-0.00000000,0.00020460,-0.00015171,0.05353180,-0.04666092,0.00481190,-0.00571854,0.30115334,-0.28440372
-2.48824412,3.79311044,-3.47413977,0.39513202,-0.38061222,3.60189352,-3.25945803,0.21609962,-0.23425702,0.00000000,-0.00000000,0.00021662,-0.00015681,0.05369766,-0.04823607,0.00462609,-0.00557688,0.29821024,-0.29034587
-2.48224112,3.76455535,-3.56339806,0.38908845,-0.38708903,3.57977925,-3.35180610,0.21058748,-0.23180139,0.00000000,-0.00000000,0.00023192,-0.00016417,0.05356233,-0.04966801,0.00443136,-0.00543117,0.29367638,-0.29517436
-2.47623812,3.71481365,-3.63761968,0.38096933,-0.39188771,3.53700340,-3.42958980,0.20448439,-0.22902928,0.00000000,-0.00000000,0.00025132,-0.00017416,0.05312222,-0.05092180,0.00422861,-0.00527937,0.28760213,-0.29874511
-2.47023512,3.64445569,-3.69497695,0.37087509,-0.39484087,3.47407114,-3.49102635,0.19781845,-0.22585868,0.00000000,-0.00000000,0.00027583,-0.00018726,0.05237999,-0.05196580,0.00401912,-0.00511998,0.28006997,-0.30093982
-2.46423212,3.55445510,-3.73394417,0.35894548,-0.39581904,3.39187716,-3.53461420,0.19063643,-0.22222464,0.00000000,-0.00000000,0.00030663,-0.00020411,0.05134438,-0.05277236,0.00380455,-0.00495208,0.27119171,-0.30166894
-2.45822911,3.44615714,-3.75334056,0.34535475,-0.39473417,3.29167675,-3.55917630,0.18300198,-0.21808091,0.00000000,-0.00000000,0.00034509,-0.00022549,0.05002992,-0.05331844,0.00358678,-0.00477534,0.26110498,-0.30087397
-2.45222611,3.32123658,-3.75236359,0.33030603,-0.39154203,3.17504653,-3.56389422,0.17499342,-0.21340089,0.00000000,-0.00000000,0.00039280,-0.00025236,0.04845645,-0.05358615,0.00336790,-0.00458993,0.24996912,-0.29852879
-2.44622311,3.18164701,-3.73061134,0.31402493,-0.38624295,3.04383645,-3.54833192,0.16670132,-0.20817792,0.00000000,-0.00000000,0.00045150,-0.00028586,0.04664851,-0.05356311,0.00315008,-0.00439653,0.23796056,-0.29464012
-2.44022011,3.02956334,-3.68809311,0.29675296,-0.37888139,2.90011497,-3.51244813,0.15822584,-0.20242497,0.00000000,-0.00000000,0.00052314,-0.00032732,0.04463467,-0.05324281,0.00293553,-0.00419625,0.22526802,-0.28924711
-2.43421711,2.86731996,-3.62522787,0.27874068,-0.36954404,2.74610969,-3.45659692,0.14967395,-0.19617376,0.00000000,-0.00000000,0.00060983,-0.00037828,0.04244664,-0.05262470,0.00272642,-0.00399056,0.21208755,-0.28242000
-2.42821411,2.69734687,-3.54283071,0.26024110,-0.35835665,2.58414566,-3.38151642,0.14115663,-0.18947342,0.00000000,-0.00000000,0.00071378,-0.00044045,0.04011851,-0.05171418,0.00252484,-0.00378122,0.19861768,-0.27425792
-2.42221111,2.52210607,-3.44208763,0.24150340,-0.34547987,2.41658377,-3.28830613,0.13278603,-0.18238874,0.00000000,-0.00000000,0.00083730,-0.00051574,0.03768581,-0.05052247,0.00233273,-0.00357019,0.18505485,-0.26488600
-2.41620810,2.34403054,-3.32451982,0.22276736,-0.33110411,2.24576139,-3.17839365,0.12467276,-0.17499800,0.00000000,-0.00000000,0.00098272,-0.00060620,0.03518466,-0.04906623,0.00215184,-0.00335959,0.17158916,-0.25445177
-2.41020510,2.16546777,-3.19193877,0.20425845,-0.31544375,2.07393724,-3.05349230,0.11692327,-0.16739060,0.00000000,-0.00000000,0.00115232,-0.00071402,0.03265098,-0.04736711,0.00198372,-0.00315157,0.15840071,-0.24312110
-2.40420210,1.98862964,-3.04639384,0.18618385,-0.29873084,1.90324236,-2.91555110,0.10963737,-0.15966443,0.00000000,-0.00000000,0.00134827,-0.00084146,0.03011970,-0.04545115,0.00182970,-0.00294829,0.14565654,-0.23107372
-2.39819910,1.81555005,-2.89011450,0.16872946,-0.28120872,1.73563848,-2.76669932,0.10290605,-0.15192301,0.00000000,-0.00000000,0.00157250,-0.00099084,0.02762418,-0.04334806,0.00169084,-0.00275184,0.13350822,-0.21849856
-2.39219610,1.64805127,-2.72544920,0.15205794,-0.26312554,1.57288487,-2.60918749,0.09680946,-0.14427267,0.00000000,-0.00000000,0.00182664,-0.00116438,0.02519564,-0.04109042,0.00156796,-0.00256415,0.12209016,-0.20558900
-2.38619310,1.48771954,-2.55480333,0.13630772,-0.24472819,1.41651410,-2.44532731,0.09141524,-0.13681957,0.00000000,-0.00000000,0.00211190,-0.00136423,0.02286284,-0.03871287,0.00146161,-0.00238703,0.11151876,-0.19253832
-2.38019010,1.33589018,-2.38057845,0.12159298,-0.22625661,1.26781710,-2.27743260,0.08677711,-0.12966679,0.00000000,-0.00000000,0.00242893,-0.00159228,0.02065178,-0.03625123,0.00137211,-0.00222203,0.10189208,-0.17953533
-2.37418709,1.19364193,-2.20511486,0.10800448,-0.20793880,1.12783717,-2.10776338,0.08293387,-0.12291161,0.00000000,-0.00000000,0.00277777,-0.00185012,0.01858569,-0.03374167,0.00129954,-0.00207049,0.09329033,-0.16676045
-2.36818409,1.06179981,-2.03063950,0.09561118,-0.18998667,0.99737226,-1.93847495,0.07990877,-0.11664277,0.00000000,-0.00000000,0.00315770,-0.00213890,0.01668499,-0.03121995,0.00124376,-0.00193346,0.08577687,-0.15438238
-2.36218109,0.94094574,-1.85922067,0.08446245,-0.17259276,0.87698485,-1.77157358,0.07770919,-0.11093820,0.00000000,-0.00000000,0.00356718,-0.00245925,0.01496755,-0.02872074,0.00120442,-0.00181174,0.07939976,-0.14255527
-2.35617809,0.83143573,-1.69273098,0.07459067,-0.15592791,0.76701810,-1.60888000,0.07632685,-0.10586285,0.00000000,-0.00000000,0.00400380,-0.00281113,0.01344887,-0.02627696,0.00118102,-0.00170582,0.07419366,-0.13141677
-2.35017509,0.73342219,-1.53281909,0.06601422,-0.14013993,0.66761710,-1.45200146,0.07573832,-0.10146706,0.00000000,-0.00000000,0.00446419,-0.00319378,0.01214247,-0.02391944,0.00117291,-0.00161590,0.07018199,-0.12108669
-2.34417209,0.64688018,-1.38089093,0.05874048,-0.12535322,0.57875379,-1.30231290,0.07590602,-0.09778527,0.00000000,-0.00000000,0.00494407,-0.00360558,0.01106029,-0.02167648,0.00117935,-0.00154191,0.06737936,-0.11166644
-2.33816908,0.57163593,-1.23810021,0.05276883,-0.11166924,0.50025415,-1.16094690,0.07677957,-0.09483523,0.00000000,-0.00000000,0.00543823,-0.00404405,0.01021305,-0.01957376,0.00119955,-0.00148351,0.06579385,-0.10323930
-2.33216608,0.50739631,-1.10534780,0.04809339,-0.09916778,0.43182634,-1.02879242,0.07829750,-0.09261775,0.00000000,-0.00000000,0.00594060,-0.00450574,0.00961069,-0.01763425,0.00123274,-0.00144010,0.06542930,-0.09587121
-2.32616308,0.45377802,-0.98328936,0.04470549,-0.08790882,0.37308848,-0.90650118,0.08038932,-0.09111703,0.00000000,-0.00000000,0.00644437,-0.00498628,0.00926267,-0.01587831,0.00127820,-0.00141087,0.06628730,-0.08961227
-2.32016008,0.41033516,-0.87235001,0.04259553,-0.07793492,0.32359512,-0.79450098,0.08297782,-0.09030143,0.00000000,-0.00000000,0.00694213,-0.00548038,0.00917826,-0.01432390,0.00133534,-0.00139483,0.06836887,-0.08449871
-2.31415708,0.37658426,-0.77274487,0.04175443,-0.06927394,0.28286125,-0.69301448,0.08598158,-0.09012488,0.00000000,-0.00000000,0.00742600,-0.00598188,0.00936668,-0.01298681,0.00140378,-0.00139082,0.07167563,-0.08055520
-2.30815408,0.35202607,-0.68450403,0.04217430,-0.06194183,0.25038336,-0.60208228,0.08931763,-0.09052877,0.00000000,-0.00000000,0.00788789,-0.00648387,0.00983714,-0.01188101,0.00148341,-0.00139762,0.07621043,-0.07779735
-2.30215108,0.33616329,-0.60750036,0.04384851,-0.05594548,0.22565694,-0.52158881,0.09290411,-0.09144419,0.00000000,-0.00000000,0.00831970,-0.00697885,0.01059878,-0.01101903,0.00157445,-0.00141396,0.08197739,-0.07623433
-2.29614807,0.32851411,-0.54147886,0.04677107,-0.05128532,0.20819013,-0.45128960,0.09666287,-0.09279464,0.00000000,-0.00000000,0.00871358,-0.00745885,0.01166035,-0.01041224,0.00167754,-0.00143860,0.08898122,-0.07587133
-2.29014507,0.32862126,-0.48608596,0.05093535,-0.04795765,0.19751351,-0.39083878,0.10052191,-0.09449894,0.00000000,-0.00000000,0.00906216,-0.00791569,0.01302992,-0.01007118,0.00179379,-0.00147040,0.09722593,-0.07671179
-2.28414207,0.33605674,-0.44089752,0.05633223,-0.04595640,0.19318600,-0.33981542,0.10441755,-0.09647430,0.00000000,-0.00000000,0.00935882,-0.00834118,0.01471427,-0.01000580,0.00192485,-0.00150839,0.10671285,-0.07875923
-2.27813907,0.35042235,-0.40544454,0.06294771,-0.04527444,0.19479728,-0.29774794,0.10829625,-0.09863941,0.00000000,-0.00000000,0.00959790,-0.00872740,0.01671832,-0.01022554,0.00207290,-0.00155185,0.11743810,-0.08201846
-2.27213607,0.37134656,-0.37923544,0.07076018,-0.04590421,0.20196701,-0.26413574,0.11211602,-0.10091747,0.00000000,-0.00000000,0.00977490,-0.00906691,0.01904438,-0.01073938,0.00224073,-0.00160039,0.12938954,-0.08649625
-2.26613307,0.39847825,-0.36177454,0.07973752,-0.04783765,0.21434141,-0.23846738,0.11584727,-0.10323893,0.00000000,-0.00000000,0.00988668,-0.00935302,0.02169139,-0.01155569,0.00243169,-0.00165402,0.14254337,-0.09220117
-2.26013007,0.43147796,-0.35257604,0.08983408,-0.05106550,0.23158776,-0.22023514,0.11947320,-0.10554397,0.00000000,-0.00000000,0.00993152,-0.00958002,0.02465410,-0.01268199,0.00264968,-0.00171323,0.15686062,-0.09914270
-2.25412706,0.47000752,-0.35117354,0.10098785,-0.05557599,0.25338741,-0.20894580,0.12298960,-0.10778445,0.00000000,-0.00000000,0.00990924,-0.00974336,0.02792235,-0.01412455,0.00289908,-0.00177902,0.17228363,-0.10732956
-2.24812406,0.51371870,-0.35712505,0.11311799,-0.06135288,0.27942805,-0.20412759,0.12640412,-0.10992541,0.00000000,-0.00000000,0.00982116,-0.00983986,0.03148034,-0.01588787,0.00318465,-0.00185299,0.18873275,-0.11676727
-2.24212106,0.56224200,-0.37001386,0.12612288,-0.06837316,0.30939571,-0.20533379,0.12973506,-0.11194590,0.00000000,-0.00000000,0.00967012,-0.00986781,0.03530616,-0.01797408,0.00351143,-0.00193738,0.20610360,-0.12745519
-2.23611806,0.61517610,-0.38944570,0.13987885,-0.07660436,0.34296724,-0.21214316,0.13300969,-0.11383925,0.00000000,-0.00000000,0.00946032,-0.00982700,0.03937133,-0.02038226,0.00388454,-0.00203502,0.22426498,-0.13938289
-2.23011506,0.67207895,-0.41504282,0.15423989,-0.08600175,0.37980366,-0.22415787,0.13626228,-0.11561269,0.00000000,-0.00000000,0.00919719,-0.00971880,0.04364071,-0.02310771,0.00430905,-0.00214942,0.24305783,-0.15252640
-2.22411206,0.73246104,-0.44643584,0.16903820,-0.09650555,0.41954496,-0.24099941,0.13953185,-0.11728636,0.00000000,-0.00000000,0.00888720,-0.00954609,0.04807254,-0.02614127,0.00478974,-0.00228466,0.26229515,-0.16684421
-2.21810905,0.79578149,-0.48325406,0.18408595,-0.10803841,0.46180660,-0.26230314,0.14285985,-0.11889179,0.00000000,-0.00000000,0.00853764,-0.00931316,0.05261885,-0.02946865,0.00533087,-0.00244539,0.28176332,-0.18227353
-2.21210605,0.86144735,-0.52511528,0.19917805,-0.12050331,0.50617806,-0.28771217,0.14628784,-0.12046995,0.00000000,-0.00000000,0.00815634,-0.00902557,0.05722610,-0.03306990,0.00593596,-0.00263672,0.30122470,-0.19872690
-2.20610305,0.92881621,-0.57161586,0.21409598,-0.13378209,0.55222341,-0.31687107,0.14985530,-0.12206890,0.00000000,-0.00000000,0.00775143,-0.00868996,0.06183609,-0.03691901,0.00660759,-0.00286411,0.32042158,-0.21608957
-2.20010005,0.99720244,-0.62232188,0.22861262,-0.14773475,0.59948418,-0.34942001,0.15359777,-0.12374123,0.00000000,-0.00000000,0.00733106,-0.00831383,0.06638715,-0.04098368,0.00734714,-0.00313323,0.33908144,-0.23421769
-2.19409705,1.06588664,-0.67676208,0.24249782,-0.16219968,0.64748409,-0.38498983,0.15754532,-0.12554143,0.00000000,-0.00000000,0.00690318,-0.00790530,0.07081559,-0.04522541,0.00815465,-0.00344979,0.35692335,-0.25293773
-2.18809405,1.13412822,-0.73442327,0.25552467,-0.17699499,0.69573581,-0.42319841,0.16172152,-0.12752319,0.00000000,-0.00000000,0.00647524,-0.00747283,0.07505728,-0.04959967,0.00902866,-0.00381936,0.37366529,-0.27204716
-2.18209105,1.20118050,-0.79474844,0.26747604,-0.19192076,0.74374911,-0.46364858,0.16614293,-0.12973701,0.00000000,-0.00000000,0.00605409,-0.00702498,0.07904935,-0.05405652,0.00996614,-0.00424713,0.38903221,-0.29131657
-2.17608804,1.26630781,-0.85713803,0.27815121,-0.20676254,0.79104032,-0.50592768,0.17081920,-0.13222789,0.00000000,-0.00000000,0.00564571,-0.00657015,0.08273200,-0.05854135,0.01096246,-0.00473771,0.40276430,-0.31049320
-2.17008504,1.32880385,-0.92095426,0.28737232,-0.22129565,0.83714250,-0.54960900,0.17575368,-0.13503354,0.00000000,-0.00000000,0.00525517,-0.00611630,0.08605021,-0.06299598,0.01201148,-0.00529491,0.41462536,-0.32930584
-2.16408204,1.38801051,-0.98552849,0.29499023,-0.23529047,0.88161592,-0.59425478,0.18094471,-0.13818297,0.00000000,-0.00000000,0.00488652,-0.00567083,0.08895544,-0.06735987,0.01310566,-0.00592147,0.42441066,-0.34747111
-2.15807904,1.44333638,-1.05017130,0.30088964,-0.24851835,0.92405847,-0.63942073,0.18638728,-0.14169557,0.00000000,-0.00000000,0.00454275,-0.00524032,0.09140711,-0.07157159,0.01423627,-0.00661893,0.43195414,-0.36470059
-2.15207604,1.49427417,-1.11418482,0.30499309,-0.26075799,0.96411542,-0.68466190,0.19207519,-0.14558077,0.00000000,-0.00000000,0.00422584,-0.00483044,0.09337383,-0.07557041,0.01539376,-0.00738735,0.43713436,-0.38070896
-2.14607304,1.54041622,-1.17687681,0.30726377,-0.27180193,1.00148830,-0.72953937,0.19800353,-0.14983817,0.00000000,-0.00000000,0.00393678,-0.00444582,0.09483442,-0.07929792,0.01656807,-0.00822529,0.43987915,-0.39522237
-2.14007004,1.58146752,-1.23757577,0.30770690,-0.28146297,1.03594230,-0.77362765,0.20417128,-0.15445829,0.00000000,-0.00000000,0.00367568,-0.00409003,0.09577849,-0.08269963,0.01774909,-0.00912963,0.44016859,-0.40798704
-2.13406703,1.61725564,-1.29564652,0.30636967,-0.28958022,1.06731219,-0.81652222,0.21058403,-0.15942374,0.00000000,-0.00000000,0.00344185,-0.00376557,0.09620679,-0.08572659,0.01892715,-0.01009559,0.43803618,-0.41877746
-2.12806403,1.64773713,-1.35050547,0.30333969,-0.29602433,1.09550626,-0.85784710,0.21725646,-0.16471091,0.00000000,-0.00000000,0.00323398,-0.00347384,0.09613107,-0.08833674,0.02009350,-0.01111677,0.43356820,-0.42740393
-2.12206103,1.67300019,-1.40163495,0.29874208,-0.30070186,1.12050835,-0.89726192,0.22421468,-0.17029199,0.00000000,-0.00000000,0.00305024,-0.00321528,0.09557368,-0.09049618,0.02124082,-0.01218531,0.42690124,-0.43371902
-2.11605803,1.69326336,-1.44859621,0.29273532,-0.30355847,1.14237775,-0.93446827,0.23149799,-0.17613734,0.00000000,-0.00000000,0.00288847,-0.00298939,0.09456676,-0.09218009,0.02236366,-0.01329205,0.41821806,-0.43762274
-2.11005503,1.70887034,-1.49104037,0.28550601,-0.30458078,1.16124703,-0.96921531,0.23916014,-0.18221810,0.00000000,-0.00000000,0.00274628,-0.00279489,0.09315117,-0.09337344,0.02345886,-0.01442685,0.40774187,-0.43906602
-2.10405203,1.72028099,-1.52871715,0.27726286,-0.30379681,1.17731787,-1.00130417,0.24726982,-0.18850890,0.00000000,-0.00000000,0.00262125,-0.00262984,0.09137520,-0.09407132,0.02452587,-0.01557894,0.39572950,-0.43805262
-2.09804902,1.72805896,-1.56148117,0.26823013,-0.30127499,1.19085497,-1.03059139,0.25591030,-0.19499065,0.00000000,-0.00000000,0.00251101,-0.00249175,0.08929302,-0.09427897,0.02556690,-0.01673740,0.38246346,-0.43463900
-2.09204602,1.73285603,-1.58929557,0.25864082,-0.29712185,1.20217834,-1.05699108,0.26517818,-0.20165325,0.00000000,-0.00000000,0.00241333,-0.00237777,0.08696305,-0.09401152,0.02658704,-0.01789156,0.36824358,-0.42893266
-2.08604302,1.73539398,-1.61223307,0.24872990,-0.29147842,1.21165397,-1.08047605,0.27518123,-0.20849812,0.00000000,-0.00000000,0.00232625,-0.00228482,0.08444629,-0.09329340,0.02759417,-0.01903157,0.35337831,-0.42108859
-2.08004002,1.73644423,-1.63047450,0.23872782,-0.28451555,1.21968338,-1.10107780,0.28603519,-0.21554044,0.00000000,-0.00000000,0.00224812,-0.00220972,0.08180462,-0.09215748,0.02859870,-0.02014889,0.33817613,-0.41130436
-2.07403702,1.73680616,-1.64430498,0.22885457,-0.27642842,1.22669219,-1.11888555,0.29785975,-0.22281100,0.00000000,-0.00000000,0.00217762,-0.00214931,0.07909918,-0.09064406,0.02961322,-0.02123678,0.32293743,-0.39981396
-2.06803402,1.73728443,-1.65410783,0.21931451,-0.26743046,1.23311808,-1.13404426,0.31077377,-0.23035749,0.00000000,-0.00000000,0.00211377,-0.00210060,0.07638890,-0.08879959,0.03065195,-0.02229077,0.30794708,-0.38688068
-2.06203102,1.73866635,-1.66035655,0.21029199,-0.25774693,1.23939843,-1.14675178,0.32488981,-0.23824518,0.00000000,-0.00000000,0.00205596,-0.00206082,0.07372914,-0.08667538,0.03173011,-0.02330901,0.29346796,-0.37278937
-2.05602801,1.74169963,-1.66360497,0.20194809,-0.24760853,1.24595812,-1.15725518,0.34030833,-0.24655682,0.00000000,-0.00000000,0.00200389,-0.00202754,0.07117061,-0.08432619,0.03286316,-0.02429253,0.27973562,-0.35783844
-2.05002501,1.74707151,-1.66447579,0.19441821,-0.23724515,1.25319766,-1.16584621,0.35711161,-0.25539176,0.00000000,-0.00000000,0.00195753,-0.00199871,0.06875847,-0.08180884,0.03406601,-0.02524541,0.26695424,-0.34233191
-2.04402201,1.75538967,-1.66364769,0.18781089,-0.22688011,1.26148212,-1.17285595,0.37535792,-0.26486414,0.00000000,-0.00000000,0.00191708,-0.00197266,0.06653166,-0.07918086,0.03535218,-0.02617477,0.25529377,-0.32657175
-2.03801901,1.76716574,-1.66184115,0.18220742,-0.21672510,1.27113126,-1.17864864,0.39507592,-0.27510016,0.00000000,-0.00000000,0.00188291,-0.00194818,0.06452254,-0.07649922,0.03673302,-0.02709062,0.24488860,-0.31085085
