energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.36718359,5.47253780,-4.99224609,0.02621423,-0.05403001,1.43514991,-1.05937207,0.00637608,-0.00832617,0.00000000,-0.00000000,3.89165735,-1.63732161,2.33661806,-1.88232045,0.04917381,-0.09343362,1.56207884,-1.94659488
-4.36118059,5.60811426,-5.04215503,0.02390630,-0.05315868,1.50284710,-1.09561160,0.00625113,-0.00830006,0.00000000,-0.00000000,4.03206649,-1.66355658,2.42667093,-1.93171551,0.04542274,-0.09105387,1.55852700,-1.93078659
-4.35517759,5.75040940,-5.07126949,0.02168951,-0.05202176,1.56985305,-1.12730346,0.00615379,-0.00823575,0.00000000,-0.00000000,4.17044764,-1.68335209,2.51744459,-1.97297692,0.04185963,-0.08831017,1.56057920,-1.90710661
-4.34917459,5.90042000,-5.07807096,0.01958703,-0.05063179,1.63626257,-1.15373193,0.00608863,-0.00813096,0.00000000,-0.00000000,4.30705704,-1.69616487,2.60926337,-2.00499881,0.03851112,-0.08523199,1.56873250,-1.87552409
-4.34317159,6.05897393,-5.06164451,0.01761902,-0.04900551,1.70220745,-1.17431777,0.00605932,-0.00798494,0.00000000,-0.00000000,4.44218799,-1.70171601,2.70246060,-2.02690732,0.03539818,-0.08185371,1.58331418,-1.83623663
-4.33716858,6.22665503,-5.02173245,0.01580250,-0.04716361,1.76783277,-1.18864468,0.00606845,-0.00779846,0.00000000,-0.00000000,4.57612139,-1.70001262,2.79734000,-2.03809811,0.03253592,-0.07821409,1.60446609,-1.78967062
-4.33116558,6.40372968,-4.95876780,0.01415141,-0.04513025,1.83327017,-1.19648061,0.00611749,-0.00757372,0.00000000,-0.00000000,4.70907202,-1.69136162,2.89413412,-2.03826531,0.02993368,-0.07435567,1.63213432,-1.73647466
-4.32516258,6.59007862,-4.87388603,0.01267662,-0.04293263,1.89860968,-1.19779332,0.00620674,-0.00731420,0.00000000,-0.00000000,4.84113370,-1.67637511,2.99296226,-2.02742069,0.02759522,-0.07032400,1.66606483,-1.67750618
-4.31915958,6.78513859,-4.76891431,0.01138618,-0.04060028,1.96387179,-1.19275918,0.00633530,-0.00702456,0.00000000,-0.00000000,4.97222681,-1.65596701,3.09379033,-2.00590220,0.02551910,-0.06616677,1.70580529,-1.61381190
-4.31315658,6.98785789,-4.64633854,0.01028551,-0.03816440,2.02898164,-1.18176491,0.00650110,-0.00671041,0.00000000,-0.00000000,5.10205175,-1.63134087,3.19639539,-1.97437131,0.02369918,-0.06193290,1.75071320,-1.54660273
-4.30715358,7.19666972,-4.50924914,0.00937769,-0.03565711,2.09374717,-1.16540210,0.00670096,-0.00637815,0.00000000,-0.00000000,5.23005180,-1.60396912,3.30033744,-1.93379936,0.02212519,-0.05767152,1.79997037,-1.47722417
-4.30115058,7.40948689,-4.36126753,0.00866369,-0.03311067,2.15784295,-1.14445465,0.00693064,-0.00603472,0.00000000,-0.00000000,5.35538877,-1.57556415,3.40494103,-1.88544337,0.02078340,-0.05343098,1.85260350,-1.40712315
-4.29514757,7.62372033,-4.20645604,0.00814268,-0.03055676,2.22080112,-1.11987953,0.00718502,-0.00568742,0.00000000,-0.00000000,5.47693389,-1.54804199,3.50928853,-1.83081218,0.01965732,-0.04925787,1.90751045,-1.33781261
-4.28914457,7.83632300,-4.04921427,0.00781224,-0.02802576,2.28201059,-1.09278162,0.00745818,-0.00534368,0.00000000,-0.00000000,5.59327596,-1.52347942,3.61222649,-1.77162438,0.01872840,-0.04519611,1.96349156,-1.27083487
-4.28314157,8.04385932,-3.89416546,0.00766853,-0.02554614,2.34072511,-1.06438344,0.00774358,-0.00501090,0.00000000,-0.00000000,5.70274769,-1.50406547,3.71238601,-1.70975948,0.01797673,-0.04128608,2.01928529,-1.20772513
-4.27713857,8.24259893,-3.74603673,0.00770644,-0.02314396,2.39608030,-1.03599088,0.00803427,-0.00469626,0.00000000,-0.00000000,5.80347001,-1.49204843,3.80821680,-1.64720420,0.01738171,-0.03756395,2.07360712,-1.14997593
-4.27113557,8.42863225,-3.60953670,0.00791964,-0.02084242,2.44711929,-1.00895607,0.00832305,-0.00440658,0.00000000,-0.00000000,5.89341321,-1.48967964,3.89803414,-1.58599583,0.01692260,-0.03406107,2.12519060,-1.09900371
-4.26513257,8.59800357,-3.48923436,0.00830060,-0.01866164,2.49282584,-0.98463863,0.00860272,-0.00414818,0.00000000,-0.00000000,5.97047260,-1.49915507,3.98007699,-1.52816442,0.01657911,-0.03080358,2.17282919,-1.05611817
-4.25912956,8.74685658,-3.38944232,0.00884054,-0.01661850,2.53216363,-0.96436645,0.00886622,-0.00392681,0.00000000,-0.00000000,6.03255527,-1.52255621,4.05257471,-1.47567587,0.01633180,-0.02781216,2.21541754,-1.02249493
-4.25312656,8.87158588,-3.31410748,0.00952935,-0.01472663,2.56411961,-0.94939728,0.00910695,-0.00374755,0.00000000,-0.00000000,6.07767397,-1.56179121,4.11381920,-1.43037752,0.01616248,-0.02510193,2.25199071,-0.99915210
-4.24712356,8.96898753,-3.26671175,0.01035549,-0.01299652,2.58774933,-0.94088215,0.00931884,-0.00361478,0.00000000,-0.00000000,6.10404327,-1.61853787,4.16223894,-1.39394779,0.01605448,-0.02268252,2.28175989,-0.98693083
-4.24112056,9.03640127,-3.25018480,0.01130588,-0.01143572,2.60222172,-0.93983164,0.00949665,-0.00353213,0.00000000,-0.00000000,6.11017305,-1.69418945,4.19647101,-1.36785124,0.01599285,-0.02055829,2.30414320,-0.98648001
-4.23511756,9.07183729,-3.26683069,0.01236579,-0.01004918,2.60686093,-0.94708591,0.00963606,-0.00350250,0.00000000,-0.00000000,6.09495433,-1.78980495,4.21542722,-1.35330012,0.01596448,-0.01872862,2.31879036,-0.99824524
-4.22911456,9.07408080,-3.31826946,0.01351883,-0.00883955,2.60118285,-0.96328919,0.00973383,-0.00352800,0.00000000,-0.00000000,6.05773252,-1.90606486,4.21835063,-1.35122316,0.01595818,-0.01718840,2.32560002,-1.02246172
-4.22311156,9.04276880,-3.40539484,0.01474687,-0.00780759,2.58492428,-0.98886942,0.00978789,-0.00361000,0.00000000,-0.00000000,5.99836425,-2.04323398,4.20485940,-1.36224234,0.01596461,-0.01592846,2.32472908,-1.05915112
-4.21710855,8.97843452,-3.52834857,0.01603019,-0.00695260,2.55806300,-1.02402352,0.00979744,-0.00374912,0.00000000,-0.00000000,5.91725415,-2.20113256,4.17497529,-1.38665796,0.01597632,-0.01493613,2.31659344,-1.10812225
-4.21110555,8.88251696,-3.68651174,0.01734760,-0.00627276,2.52082774,-1.06870871,0.00976296,-0.00394522,0.00000000,-0.00000000,5.81536970,-2.37911697,4.12913513,-1.42444222,0.01598757,-0.01419585,2.30185988,-1.16897525
-4.20510255,8.75733431,-3.87851332,0.01867666,-0.00576550,2.47369719,-1.12264004,0.00968619,-0.00419743,0.00000000,-0.00000000,5.69423277,-2.57607129,4.06818454,-1.47524129,0.01599421,-0.01368966,2.28142941,-1.24110925
-4.19909955,8.60602221,-4.10225578,0.01999409,-0.00542776,2.41738841,-1.18529443,0.00957011,-0.00450414,0.00000000,-0.00000000,5.55588835,-2.79041071,3.99335408,-1.53838586,0.01599360,-0.01339785,2.25641254,-1.32373332
-4.19309655,8.43243955,-4.35495764,0.02127615,-0.00525625,2.35283498,-1.25592111,0.00941885,-0.00486302,0.00000000,-0.00000000,5.40285180,-3.02009762,3.90621898,-1.61290973,0.01598435,-0.01329938,2.22809729,-1.41588063
-4.18709355,8.24104613,-4.63321222,0.02249918,-0.00524756,2.28115618,-1.33355841,0.00923758,-0.00527097,0.00000000,-0.00000000,5.23803711,-3.26267100,3.80864470,-1.69757620,0.01596623,-0.01337247,2.19791131,-1.51642569
-4.18109055,8.03675793,-4.93306201,0.02364015,-0.00539822,2.20361901,-1.41705662,0.00903237,-0.00572419,0.00000000,-0.00000000,5.06466993,-3.51528909,3.70272093,-1.79091146,0.01593996,-0.01359493,2.16737927,-1.62410462
-4.17508754,7.82478675,-5.25008748,0.02467733,-0.00570463,2.12159481,-1.50510648,0.00881001,-0.00621813,0.00000000,-0.00000000,4.88618937,-3.77478524,3.59068781,-1.89124453,0.01590706,-0.01394463,2.13807742,-1.73753821
-4.16908454,7.61047180,-5.57950870,0.02559085,-0.00616298,2.03651299,-1.59627265,0.00857785,-0.00674753,0.00000000,-0.00000000,4.70614355,-4.03773597,3.47485778,-1.99675261,0.01586970,-0.01439977,2.11158675,-1.85525772
-4.16308154,7.39911082,-5.91629802,0.02636340,-0.00676903,1.94981406,-1.68903152,0.00834364,-0.00730645,0.00000000,-0.00000000,4.52808366,-4.30053998,3.35753733,-2.10551087,0.01583055,-0.01493919,2.08944671,-1.97573306
-4.15707854,7.19579815,-6.25530137,0.02698075,-0.00751784,1.86290443,-1.78181222,0.00811527,-0.00788830,0.00000000,-0.00000000,4.35546136,-4.55950616,3.24095223,-2.21554548,0.01579266,-0.01554261,2.07311100,-2.09740307
-4.15107554,7.00527662,-6.59136530,0.02743230,-0.00840353,1.77711485,-1.87303973,0.00790064,-0.00848592,0.00000000,-0.00000000,4.19153395,-4.81094817,3.12717979,-2.32488841,0.01575932,-0.01619079,2.06390706,-2.21870747
-4.14507254,6.83180902,-6.91946651,0.02771146,-0.00941890,1.69366459,-1.96117890,0.00770745,-0.00909164,0.00000000,-0.00000000,4.03928105,-5.05128278,3.01809111,-2.43163236,0.01573397,-0.01686570,2.06300044,-2.33811984
-4.13906953,6.67907365,-7.23484036,0.02781600,-0.01055518,1.61363240,-2.04477778,0.00754303,-0.00969744,0.00000000,-0.00000000,3.90133582,-5.27712858,2.91530541,-2.53398432,0.01572012,-0.01755066,2.07136520,-2.45418102
-4.13306653,6.55008699,-7.53310422,0.02774818,-0.01180169,1.53793557,-2.12250891,0.00741421,-0.01029504,0.00000000,-0.00000000,3.77993276,-5.48540151,2.82015806,-2.63031583,0.01572121,-0.01823039,2.08976106,-2.56553209
-4.12706353,6.44715500,-7.81037191,0.02751478,-0.01314565,1.46731711,-2.19320697,0.00732715,-0.01087607,0.00000000,-0.00000000,3.67687311,-5.67340379,2.73368275,-2.71920824,0.01574059,-0.01889113,2.11871758,-2.67094611
-4.12106053,6.37185300,-8.06335488,0.02712699,-0.01457203,1.40234136,-2.25590136,0.00728723,-0.01143230,0.00000000,-0.00000000,3.59350805,-5.83890234,2.65660776,-2.79949129,0.01578142,-0.01952065,2.15852576,-2.76935761
-4.11505753,6.32503256,-8.28944654,0.02660016,-0.01606343,1.34339727,-2.30984240,0.00729898,-0.01195578,0.00000000,-0.00000000,3.53073876,-5.98019376,2.58936514,-2.87027354,0.01584660,-0.02010834,2.20923650,-2.85988886
-4.10905453,6.30685289,-8.48678624,0.02595337,-0.01760020,1.29070852,-2.35451991,0.00736599,-0.01243907,0.00000000,-0.00000000,3.48903184,-6.09615254,2.53211138,-2.93096314,0.01593875,-0.02064517,2.27066580,-2.94187192
-4.10305153,6.31683280,-8.65429996,0.02520896,-0.01916054,1.24434940,-2.38967349,0.00749082,-0.01287547,0.00000000,-0.00000000,3.46844785,-6.18626062,2.48475727,-2.98127819,0.01606010,-0.02112377,2.34240583,-3.01486558
-4.09704852,6.35391916,-8.79171575,0.02439188,-0.02072084,1.20426477,-2.41529368,0.00767505,-0.01325922,0.00000000,-0.00000000,3.46868026,-6.25061639,2.44700459,-3.02124595,0.01621252,-0.02153837,2.42384110,-3.07866637
-4.09104552,6.41656687,-8.89955274,0.02352905,-0.02225606,1.17029285,-2.43161411,0.00791916,-0.01358567,0.00000000,-0.00000000,3.48910193,-6.28992261,2.41838701,-3.05119084,0.01639741,-0.02188482,2.51416889,-3.13331289
-4.08504252,6.50282593,-8.97908355,0.02264861,-0.02374023,1.14218919,-2.43909473,0.00822265,-0.01385151,0.00000000,-0.00000000,3.52881620,-6.30545335,2.39831247,-3.07171146,0.01661576,-0.02216056,2.61242284,-3.17908305
-4.07903952,6.61043076,-9.03227122,0.02177919,-0.02514715,1.11965037,-2.43839674,0.00858398,-0.01405484,0.00000000,-0.00000000,3.58670963,-6.29900118,2.38610479,-3.08364764,0.01686807,-0.02236456,2.71749893,-3.21648403
-4.07303652,6.73688798,-9.06168270,0.02094912,-0.02645096,1.10233629,-2.43035043,0.00900065,-0.01419530,0.00000000,-0.00000000,3.66150400,-6.27280657,2.38104230,-3.08803875,0.01715436,-0.02249727,2.82818287,-3.24623484
-4.06703352,6.87955922,-9.07038222,0.02018574,-0.02762699,1.08988984,-2.41591722,0.00946929,-0.01427412,0.00000000,-0.00000000,3.75180515,-6.22947249,2.38239168,-3.08607498,0.01747426,-0.02256054,2.94317811,-3.26924204
-4.06103052,7.03573626,-9.06180859,0.01951470,-0.02865242,1.08195339,-2.39614763,0.00998567,-0.01429412,0.00000000,-0.00000000,3.85614715,-6.17186782,2.38943605,-3.07904391,0.01782694,-0.02255751,3.06113380,-3.28656902
-4.05502751,7.20270673,-9.03964143,0.01895936,-0.02950705,1.07818152,-2.37213721,0.01054488,-0.01425963,0.00000000,-0.00000000,3.97303036,-6.10302360,2.40149629,-3.06827459,0.01821128,-0.02249248,3.18067220,-3.29939986
-4.04902451,7.37780946,-9.00766190,0.01854021,-0.03017396,1.07824971,-2.34498237,0.01114136,-0.01417639,0.00000000,-0.00000000,4.10095279,-6.02602675,2.41794552,-3.05508182,0.01862586,-0.02237080,3.30041487,-3.30899888
-4.04302151,7.55847894,-8.96961360,0.01827443,-0.03064011,1.08185935,-2.31573821,0.01176908,-0.01405141,0.00000000,-0.00000000,4.23843429,-5.94391576,2.43821692,-3.04071306,0.01906913,-0.02219869,3.41900755,-3.31666728
-4.03701851,7.74227945,-8.92906955,0.01817550,-0.03089678,1.08873901,-2.28538045,0.01242166,-0.01389269,0.00000000,-0.00000000,4.38403379,-5.85958286,2.46180545,-3.02630062,0.01953949,-0.02198303,3.53514317,-3.32369833
-4.03101551,7.92692948,-8.88931057,0.01825294,-0.03093995,1.09864274,-2.25477294,0.01309247,-0.01370902,0.00000000,-0.00000000,4.53636005,-5.77568663,2.48826435,-3.01282103,0.02003549,-0.02173120,3.64758288,-3.33133263
-4.02501251,8.11031760,-8.85322018,0.01851210,-0.03077043,1.11134584,-2.22464248,0.01377480,-0.01350968,0.00000000,-0.00000000,4.69407644,-5.69457883,2.51719754,-3.00106367,0.02055595,-0.02145089,3.75517484,-3.34071527
-4.01900950,8.29051104,-8.82319983,0.01895413,-0.03039390,1.12663889,-2.19556180,0.01446200,-0.01330412,0.00000000,-0.00000000,4.85590081,-5.61824791,2.54824914,-2.99160979,0.02110021,-0.02114983,3.85687061,-3.35285614
-4.01300650,8.46575837,-8.80110764,0.01957593,-0.02982075,1.14432059,-2.16794143,0.01514757,-0.01310165,0.00000000,-0.00000000,5.02060124,-5.54828138,2.58109114,-2.98482271,0.02166829,-0.02083564,3.95173885,-3.36859511
-4.00700350,8.63448739,-8.78822242,0.02037033,-0.02906580,1.16419032,-2.14203047,0.01582531,-0.01291114,0.00000000,-0.00000000,5.18698877,-5.48584772,2.61541060,-2.98084929,0.02226110,-0.02051560,4.03897621,-3.38857307
-4.00100050,8.79529957,-8.78523351,0.02132628,-0.02814783,1.18604073,-2.11792589,0.01648939,-0.01274069,0.00000000,-0.00000000,5.35390798,-5.43169797,2.65089718,-2.97963235,0.02288069,-0.02019646,4.11791526,-3.41321004
-3.99499750,8.94696175,-8.79225580,0.02242916,-0.02708903,1.20965117,-2.09558956,0.01713444,-0.01259740,0.00000000,-0.00000000,5.52022651,-5.38618585,2.68723197,-2.98093272,0.02353043,-0.01988429,4.18802920,-3.44269105
-3.98899450,9.08839606,-8.80886808,0.02366119,-0.02591435,1.23478215,-2.07487175,0.01775560,-0.01248710,0.00000000,-0.00000000,5.68482415,-5.34930445,2.72407808,-2.98435957,0.02421518,-0.01958433,4.24893330,-3.47696016
-3.98299150,9.21866848,-8.83417186,0.02500193,-0.02465079,1.26117125,-2.05553936,0.01834855,-0.01241422,0.00000000,-0.00000000,5.84658247,-5.32073707,2.76107365,-2.98940696,0.02494146,-0.01930089,4.30038306,-3.51572305
-3.97698849,9.33697644,-8.86686696,0.02642882,-0.02332664,1.28853056,-2.03730728,0.01890950,-0.01238164,0.00000000,-0.00000000,6.00437552,-5.29991875,2.79782729,-2.99549432,0.02571752,-0.01903729,4.34226897,-3.55845780
-3.97098549,9.44263586,-8.90533966,0.02791779,-0.02197079,1.31654579,-2.01987075,0.01943520,-0.01239061,0.00000000,-0.00000000,6.15706230,-5.28610501,2.83391613,-3.00200853,0.02655341,-0.01879581,4.37460824,-3.60443370
-3.96498249,9.53506776,-8.94775876,0.02944397,-0.02061197,1.34487695,-2.00293692,0.01992285,-0.01244079,0.00000000,-0.00000000,6.30348137,-5.27844408,2.86888625,-3.00834512,0.02746093,-0.01857776,4.39753353,-3.65273732
-3.95897949,9.61378476,-8.99217490,0.03098231,-0.01927815,1.37316048,-1.98625367,0.02037008,-0.01253030,0.00000000,-0.00000000,6.44244828,-5.27604870,2.90225549,-3.01394643,0.02845345,-0.01838351,4.41127910,-3.70230511
-3.95297649,9.67837756,-9.03661870,0.03250831,-0.01799591,1.40101278,-1.96963417,0.02077486,-0.01265586,0.00000000,-0.00000000,6.57275576,-5.27806428,2.93351808,-3.01833479,0.02954576,-0.01821261,4.41616493,-3.75196130
-3.94697349,9.72850183,-9.07919363,0.03399867,-0.01679000,1.42803477,-1.95297595,0.02113542,-0.01281295,0.00000000,-0.00000000,6.69317736,-5.28372993,2.96215099,-3.02113898,0.03075365,-0.01806396,4.41257926,-3.80046004
-3.94097049,9.76386579,-9.11815988,0.03543188,-0.01568293,1.45381732,-1.93627345,0.02145015,-0.01299606,0.00000000,-0.00000000,6.80247437,-5.29243011,2.98762151,-3.02211314,0.03209346,-0.01793600,4.40096027,-3.84653022
-3.93496748,9.78421887,-9.15200658,0.03678874,-0.01469466,1.47794741,-1.91962362,0.02171757,-0.01319896,0.00000000,-0.00000000,6.89940619,-5.30373459,3.00939574,-3.02114725,0.03358153,-0.01782692,4.38177755,-3.88892164
-3.92896448,9.78934185,-9.17951002,0.03805281,-0.01384242,1.50001456,-1.90322465,0.02193623,-0.01341498,0.00000000,-0.00000000,6.98274411,-5.31742563,3.02694769,-3.01826929,0.03523351,-0.01773496,4.35551401,-3.92645082
-3.92296148,9.77903903,-9.19977652,0.03921069,-0.01314055,1.51961763,-1.88736795,0.02210467,-0.01363733,0.00000000,-0.00000000,7.05128820,-5.33351155,3.03976871,-3.01363944,0.03706352,-0.01765860,4.32264903,-3.95804496
-3.91695848,9.75313276,-9.21226928,0.04025220,-0.01260050,1.53637152,-1.87242430,0.02222139,-0.01385941,0.00000000,-0.00000000,7.10388706,-5.35222679,3.04737692,-3.00753703,0.03908340,-0.01759694,4.28364340,-3.98278236
-3.91095548,9.71146069,-9.21681919,0.04117035,-0.01223081,1.54991375,-1.85882512,0.02228487,-0.01407507,0.00000000,-0.00000000,7.13945993,-5.37401894,3.04932658,-3.00034168,0.04130171,-0.01754986,4.23892659,-3.99992794
-3.90495248,9.65387618,-9.21362007,0.04196127,-0.01203720,1.55991083,-1.84704016,0.02229355,-0.01427891,0.00000000,-0.00000000,7.15702048,-5.39952401,3.04521699,-2.99250973,0.04372296,-0.01751839,4.18888686,-4.00896222
-3.89894947,9.58025190,-9.20320967,0.04262391,-0.01202260,1.56606413,-1.83755292,0.02224594,-0.01446647,0.00000000,-0.00000000,7.15570179,-5.42953135,3.03470103,-2.98454782,0.04634663,-0.01750487,4.13386457,-4.00960286
-3.89294647,9.49048682,-9.18643770,0.04315968,-0.01218735,1.56811535,-1.83083533,0.02214064,-0.01463444,0.00000000,-0.00000000,7.13478139,-5.46494024,3.01749300,-2.97698506,0.04916651,-0.01751321,4.07414875,-4.00181755
-3.88694347,9.38451639,-9.16442278,0.04357194,-0.01252930,1.56585139,-1.82732302,0.02197643,-0.01478072,0.00000000,-0.00000000,7.09370588,-5.50671014,2.99337575,-2.97034534,0.05217002,-0.01754903,4.00997718,-3.98582776
-3.88094047,9.26232583,-9.13850038,0.04386552,-0.01304392,1.55910855,-1.82739246,0.02175241,-0.01490453,0.00000000,-0.00000000,7.03211389,-5.55580705,2.96220697,-2.96512121,0.05533780,-0.01761979,3.94153984,-3.96210296
-3.87493747,9.12396604,-9.11016390,0.04404608,-0.01372453,1.54777619,-1.83134105,0.02146810,-0.01500635,0.00000000,-0.00000000,6.94985673,-5.61314810,2.92392458,-2.96175049,0.05864350,-0.01773485,3.86898541,-3.93134542
-3.86893447,8.96957169,-9.08100112,0.04411962,-0.01456244,1.53179949,-1.83937091,0.02112352,-0.01508788,0.00000000,-0.00000000,6.84701581,-5.67954678,2.87855103,-2.96059635,0.06205381,-0.01790547,3.79243071,-3.89446615
-3.86293147,8.79938072,-9.05262828,0.04409191,-0.01554709,1.51118157,-1.85157715,0.02071933,-0.01515191,0.00000000,-0.00000000,6.72391607,-5.75566084,2.82619653,-2.96193172,0.06552887,-0.01814474,3.71197253,-3.85255267
-3.85692846,8.61375472,-9.02662406,0.04396811,-0.01666633,1.48598479,-1.86794061,0.02025695,-0.01520211,0.00000000,-0.00000000,6.58113484,-5.84194486,2.76706106,-2.96592805,0.06902289,-0.01846748,3.62770118,-3.80683001
-3.85092546,8.41319893,-9.00446545,0.04375240,-0.01790656,1.45633115,-1.88832540,0.01973857,-0.01524283,0.00000000,-0.00000000,6.41950553,-5.93860910,2.70143505,-2.97264863,0.07248517,-0.01888997,3.53971545,-3.75861639
-3.84492246,8.19838134,-8.98746757,0.04344781,-0.01925301,1.42240193,-1.91248076,0.01916727,-0.01527883,0.00000000,-0.00000000,6.24011591,-6.04558616,2.62969874,-2.98204620,0.07586129,-0.01942967,3.44813801,-3.70927535
-3.83891946,7.97014944,-8.97672904,0.04305613,-0.02068999,1.38443640,-1.94004700,0.01854701,-0.01531504,0.00000000,-0.00000000,6.04430072,-6.16250637,2.55231995,-2.99396441,0.07909466,-0.02010491,3.35313064,-3.66016624
-3.83291646,7.72954402,-8.97308463,0.04257799,-0.02220114,1.34272958,-1.97056488,0.01788264,-0.01535624,0.00000000,-0.00000000,5.83362876,-6.28868273,2.46985050,-3.00814266,0.08212822,-0.02093435,3.25490859,-3.61259508
-3.82691346,7.47780860,-8.97706615,0.04201308,-0.02376973,1.29762920,-2.00348768,0.01717986,-0.01540683,0.00000000,-0.00000000,5.60988450,-6.42310568,2.38292084,-3.02422361,0.08490621,-0.02193652,3.15375324,-3.56776753
-3.82091046,7.21639393,-8.98887272,0.04136044,-0.02537897,1.24953167,-2.03819534,0.01644515,-0.01547059,0.00000000,-0.00000000,5.37504460,-6.56444787,2.29223324,-3.04176282,0.08737611,-0.02312918,3.05002246,-3.52674603
-3.81490745,6.94695648,-9.00835103,0.04061891,-0.02701223,1.19887723,-2.07400979,0.01568568,-0.01555040,0.00000000,-0.00000000,5.13125002,-6.71107849,2.19855334,-3.06023978,0.08949039,-0.02452869,2.94415797,-3.49041232
-3.80890445,6.67135039,-9.03498582,0.03978753,-0.02865336,1.14614424,-2.11021092,0.01490917,-0.01564817,0.00000000,-0.00000000,4.88077410,-6.86108663,2.10270008,-3.07906985,0.09120827,-0.02614925,2.83668926,-3.45943692
-3.80290145,6.39161252,-9.06790070,0.03886608,-0.03028685,1.09184269,-2.14605242,0.01412373,-0.01576463,0.00000000,-0.00000000,4.62598761,-7.01231287,2.00553425,-3.09761662,0.09249716,-0.02800216,2.72823358,-3.43425616
-3.79689845,6.10994025,-9.10586913,0.03785554,-0.03189807,1.03650703,-2.18077710,0.01333774,-0.01589926,0.00000000,-0.00000000,4.36932154,-7.16238807,1.90794570,-3.11520436,0.09333388,-0.03009505,2.61949188,-3.41505778
-3.79089545,5.82866243,-9.14733503,0.03675849,-0.03347333,0.98068840,-2.21363122,0.01255961,-0.01605034,0.00000000,-0.00000000,4.11322847,-7.30877815,1.81083944,-3.13113029,0.09370545,-0.03243109,2.51124058,-3.40177489
-3.78489245,5.55020367,-9.19044247,0.03557953,-0.03500001,0.92494645,-2.24387766,0.01179762,-0.01621490,0.00000000,-0.00000000,3.86014363,-7.44883371,1.71512082,-3.14467659,0.09360956,-0.03500824,2.40431934,-3.39408857
-3.77888944,5.27704309,-9.23307362,0.03432553,-0.03646647,0.86984075,-2.27080765,0.01105974,-0.01638883,0.00000000,-0.00000000,3.61244643,-7.57984312,1.62168027,-3.15512212,0.09305457,-0.03781864,2.29961516,-3.39143856
-3.77288644,5.01166834,-9.27289412,0.03300575,-0.03786207,0.81592217,-2.29375127,0.01035346,-0.01656701,0.00000000,-0.00000000,3.37242350,-7.69908785,1.53137779,-3.16175394,0.09205906,-0.04084798,2.19804345,-3.39304153
-3.76688344,4.75652656,-9.30740494,0.03163192,-0.03917697,0.76372423,-2.31208656,0.00968557,-0.01674349,0.00000000,-0.00000000,3.14223396,-7.80389881,1.44502767,-3.16387861,0.09065105,-0.04407515,2.10052656,-3.39791605
-3.76088044,4.51397373,-9.33399961,0.03021817,-0.04040205,0.71375470,-2.32524755,0.00906208,-0.01691167,0.00000000,-0.00000000,2.92387792,-7.89171256,1.36338383,-3.16083360,0.08886677,-0.04747199,2.00797097,-3.40491344
-3.75487744,4.28622433,-9.35002590,0.02878078,-0.04152866,0.66648763,-2.33273125,0.00848809,-0.01706452,0.00000000,-0.00000000,2.71916856,-7.96012610,1.28712636,-3.15199867,0.08674921,-0.05100330,1.92124370,-3.41275336
-3.74887444,4.07530319,-9.35285068,0.02733796,-0.04254848,0.62235596,-2.33410396,0.00796765,-0.01719484,0.00000000,-0.00000000,2.52970867,-8.00694951,1.21684947,-3.13680748,0.08434642,-0.05462705,1.84114941,-3.42006317
-3.74287144,3.88300129,-9.33992676,0.02590946,-0.04345331,0.58174495,-2.32900679,0.00750376,-0.01729548,0.00000000,-0.00000000,2.35687179,-8.03025515,1.15305143,-3.11475925,0.08170964,-0.05829498,1.76840874,-3.42541983
-3.73686843,3.71083737,-9.30886047,0.02451613,-0.04423503,0.54498649,-2.31716074,0.00709829,-0.01735962,0.00000000,-0.00000000,2.20178839,-8.02842268,1.09612678,-3.08543042,0.07889151,-0.06195335,1.70363929,-3.42739327
-3.73086543,3.56002676,-9.25747850,0.02317944,-0.04488544,0.51235454,-2.29837131,0.00675203,-0.01738096,0.00000000,-0.00000000,2.06533705,-8.00017895,1.04636104,-3.04848616,0.07594420,-0.06554404,1.64733977,-3.42459010
-3.72486243,3.43145881,-9.18389247,0.02192105,-0.04539635,0.48406171,-2.27253251,0.00646469,-0.01735397,0.00000000,-0.00000000,1.94814080,-7.94463189,1.00392826,-3.00369132,0.07291777,-0.06900590,1.59987821,-3.41569652
-3.71885943,3.32568358,-9.08655956,0.02076229,-0.04575963,0.46025715,-2.23963035,0.00623500,-0.01727407,0.00000000,-0.00000000,1.85056829,-7.86129767,0.96889131,-2.95092055,0.06985872,-0.07227634,1.56148454,-3.39951938
-3.71285643,3.24290843,-8.96433756,0.01972369,-0.04596745,0.44102565,-2.19974555,0.00606081,-0.01713779,0.00000000,-0.00000000,1.77273960,-7.75012027,0.94120498,-2.89016707,0.06680885,-0.07529310,1.53224808,-3.37502425
-3.70685343,3.18300443,-8.81653255,0.01882457,-0.04601248,0.42638813,-2.15305520,0.00593920,-0.01694289,0.00000000,-0.00000000,1.71453634,-7.61148295,0.92072184,-2.82154969,0.06380433,-0.07799612,1.51211957,-3.34136960
