energy_ev,total_up,As_p_up,As_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.71785893,4.63039240,1.03784388,0.00000000,1.45766227,3.47987238,0.02004535,0.33332774
-5.71185593,4.55592995,1.01161204,0.00000000,1.40875725,3.43604393,0.02003343,0.32438414
-5.70585293,4.47161083,0.98319039,0.00000000,1.36190713,3.38245289,0.01992944,0.31593509
-5.69984992,4.37694890,0.95254821,0.00000000,1.31662866,3.31885264,0.01972998,0.30786196
-5.69384692,4.27183780,0.91973444,0.00000000,1.27253466,3.24529509,0.01943438,0.30006945
-5.68784392,4.15655390,0.88487673,0.00000000,1.22934170,3.16213086,0.01904463,0.29248717
-5.68184092,4.03174104,0.84817676,0.00000000,1.18687114,3.06999606,0.01856523,0.28506954
-5.67583792,3.89837836,0.80990224,0.00000000,1.14504389,2.96978665,0.01800297,0.27779420
-5.66983492,3.75773331,0.77037609,0.00000000,1.10386972,2.86262170,0.01736656,0.27065909
-5.66383192,3.61130256,0.72996340,0.00000000,1.06343213,2.74979778,0.01666632,0.26367847
-5.65782891,3.46074426,0.68905690,0.00000000,1.02387006,2.63273673,0.01591368,0.25687825
-5.65182591,3.30780537,0.64806182,0.00000000,0.98535763,2.51292969,0.01512084,0.25029084
-5.64582291,3.15424782,0.60738074,0.00000000,0.94808337,2.39188011,0.01430023,0.24394999
-5.63981991,3.00177738,0.56739937,0.00000000,0.91223015,2.27104865,0.01346419,0.23788594
-5.63381691,2.85197860,0.52847373,0.00000000,0.87795704,2.15180244,0.01262450,0.23212110
-5.62781391,2.70625888,0.49091940,0.00000000,0.84538399,2.03537113,0.01179212,0.22666658
-5.62181091,2.56580406,0.45500317,0.00000000,0.81458025,1.92281129,0.01097684,0.22151967
-5.61580790,2.43154702,0.42093738,0.00000000,0.78555689,1.81498076,0.01018713,0.21666259
-5.60980490,2.30415039,0.38887693,0.00000000,0.75826365,1.71252332,0.00942999,0.21206225
-5.60380190,2.18400313,0.35891911,0.00000000,0.73259023,1.61586409,0.00871085,0.20767125
-5.59779890,2.07123056,0.33110576,0.00000000,0.70837147,1.52521506,0.00803359,0.20342991
-5.59179590,1.96571630,0.30542771,0.00000000,0.68539611,1.44058980,0.00740063,0.19926917
-5.58579290,1.86713420,0.28183097,0.00000000,0.66341825,1.36182615,0.00681295,0.19511417
-5.57978989,1.77498806,0.26022415,0.00000000,0.64217086,1.28861496,0.00627036,0.19088824
-5.57378689,1.68865636,0.24048681,0.00000000,0.62138019,1.22053323,0.00577157,0.18651714
-5.56778389,1.60743943,0.22247809,0.00000000,0.60078045,1.15707951,0.00531448,0.18193314
-5.56178089,1.53060644,0.20604519,0.00000000,0.58012760,1.09770964,0.00489633,0.17707882
-5.55577789,1.45743970,0.19103141,0.00000000,0.55921175,1.04187108,0.00451394,0.17191035
-5.54977489,1.38727421,0.17728324,0.00000000,0.53786729,0.98903412,0.00416387,0.16640002
-5.54377189,1.31953091,0.16465647,0.00000000,0.51598045,0.93871868,0.00384265,0.16053794
-5.53776888,1.25374212,0.15302088,0.00000000,0.49349389,0.89051584,0.00354687,0.15433291
-5.53176588,1.18956881,0.14226367,0.00000000,0.47040826,0.84410321,0.00327336,0.14781225
-5.52576288,1.12680926,0.13229145,0.00000000,0.44678081,0.79925421,0.00301922,0.14102080
-5.51975988,1.06539941,0.12303099,0.00000000,0.42272123,0.75584107,0.00278193,0.13401918
-5.51375688,1.00540567,0.11442876,0.00000000,0.39838513,0.71383211,0.00255939,0.12688120
-5.50775388,0.94701106,0.10644944,0.00000000,0.37396570,0.67328387,0.00234986,0.11969091
-5.50175088,0.89049602,0.09907360,0.00000000,0.34968388,0.63432898,0.00215204,0.11253915
-5.49574787,0.83621527,0.09229488,0.00000000,0.32577786,0.59716076,0.00196496,0.10552001
-5.48974487,0.78457227,0.08611666,0.00000000,0.30249236,0.56201555,0.00178799,0.09872716
-5.48374187,0.73599266,0.08054862,0.00000000,0.28006813,0.52915399,0.00162076,0.09225042
-5.47773887,0.69089817,0.07560333,0.00000000,0.25873241,0.49884209,0.00146311,0.08617261
-5.47173587,0.64968223,0.07129303,0.00000000,0.23869036,0.47133327,0.00131504,0.08056676
-5.46573287,0.61268835,0.06762669,0.00000000,0.22011821,0.44685205,0.00117665,0.07549385
-5.45972986,0.58019215,0.06460758,0.00000000,0.20315788,0.42558010,0.00104813,0.07100121
-5.45372686,0.55238767,0.06223134,0.00000000,0.18791357,0.40764530,0.00092966,0.06712135
-5.44772386,0.52937827,0.06048460,0.00000000,0.17445005,0.39311406,0.00082145,0.06387159
-5.44172086,0.51117255,0.05934424,0.00000000,0.16279276,0.38198711,0.00072368,0.06125421
-5.43571786,0.49768486,0.05877723,0.00000000,0.15292947,0.37419896,0.00063653,0.05925715
-5.42971486,0.48874055,0.05874100,0.00000000,0.14481340,0.36962065,0.00056012,0.05785526
-5.42371186,0.48408533,0.05918438,0.00000000,0.13836750,0.36806583,0.00049460,0.05701199
-5.41770885,0.48339817,0.06004897,0.00000000,0.13348970,0.36929961,0.00044010,0.05668142
-5.41170585,0.48630730,0.06127095,0.00000000,0.13005874,0.37304986,0.00039678,0.05681057
-5.40570285,0.49240826,0.06278307,0.00000000,0.12794045,0.37902021,0.00036483,0.05734186
-5.39969985,0.50128331,0.06451698,0.00000000,0.12699406,0.38690446,0.00034453,0.05821573
-5.39369685,0.51252141,0.06640556,0.00000000,0.12707839,0.39640131,0.00033622,0.05937311
-5.38769385,0.52573758,0.06838533,0.00000000,0.12805756,0.40722919,0.00034038,0.06075784
-5.38169085,0.54059118,0.07039869,0.00000000,0.12980616,0.41914006,0.00035758,0.06231894
-5.37568784,0.55680186,0.07239600,0.00000000,0.13221352,0.43193198,0.00038852,0.06401241
-5.36968484,0.57416275,0.07433739,0.00000000,0.13518700,0.44545938,0.00043403,0.06580288
-5.36368184,0.59255009,0.07619415,0.00000000,0.13865425,0.45964093,0.00049505,0.06766466
-5.35767884,0.61192876,0.07794975,0.00000000,0.14256426,0.47446429,0.00057263,0.06958237
-5.35167584,0.63235357,0.07960036,0.00000000,0.14688720,0.48998756,0.00066787,0.07155115
-5.34567284,0.65396594,0.08115486,0.00000000,0.15161322,0.50633737,0.00078193,0.07357624
-5.33966983,0.67698613,0.08263441,0.00000000,0.15675000,0.52370337,0.00091595,0.07567219
-5.33366683,0.70170138,0.08407145,0.00000000,0.16231954,0.54232956,0.00107099,0.07786154
-5.32766383,0.72845024,0.08550838,0.00000000,0.16835406,0.56250259,0.00124801,0.08017322
-5.32166083,0.75760389,0.08699576,0.00000000,0.17489140,0.58453763,0.00144777,0.08264059
-5.31565783,0.78954535,0.08859034,0.00000000,0.18197014,0.60876227,0.00167078,0.08529925
-5.30965483,0.82464732,0.09035280,0.00000000,0.18962469,0.63549940,0.00191719,0.08818489
-5.30365183,0.86324990,0.09234544,0.00000000,0.19788070,0.66504959,0.00218678,0.09133102
-5.29764882,0.90563921,0.09462992,0.00000000,0.20675096,0.69767390,0.00247887,0.09476697
-5.29164582,0.95202784,0.09726506,0.00000000,0.21623218,0.73357795,0.00279225,0.09851605
-5.28564282,1.00253825,0.10030486,0.00000000,0.22630275,0.77289793,0.00312517,0.10259413
-5.27963982,1.05718988,0.10379685,0.00000000,0.23692182,0.81568918,0.00347527,0.10700861
-5.27363682,1.11589052,0.10778073,0.00000000,0.24802959,0.86191790,0.00383961,0.11175786
-5.26763382,1.17843249,0.11228744,0.00000000,0.25954905,0.91145640,0.00421468,0.11683122
-5.26163082,1.24449381,0.11733857,0.00000000,0.27138901,0.96408197,0.00459638,0.12220949
-5.25562781,1.31364412,0.12294623,0.00000000,0.28344839,1.01947944,0.00498015,0.12786583
-5.24962481,1.38535527,0.12911326,0.00000000,0.29562148,1.07724737,0.00536098,0.13376718
-5.24362181,1.45901592,0.13583376,0.00000000,0.30780402,1.13690740,0.00573355,0.13987597
-5.23761881,1.53394950,0.14309393,0.00000000,0.31989973,1.19791638,0.00609235,0.14615207
-5.23161581,1.60943458,0.15087306,0.00000000,0.33182695,1.25968075,0.00643178,0.15255492
-5.22561281,1.68472684,0.15914476,0.00000000,0.34352506,1.32157245,0.00674632,0.15904558
-5.21960980,1.75908160,0.16787818,0.00000000,0.35496023,1.38294580,0.00703068,0.16558881
-5.21360680,1.83177586,0.17703930,0.00000000,0.36613032,1.44315454,0.00727996,0.17215488
-5.20760380,1.90212913,0.18659216,0.00000000,0.37706837,1.50156855,0.00748978,0.17872103
-5.20160080,1.96952202,0.19649997,0.00000000,0.38784469,1.55758947,0.00765644,0.18527267
-5.19559780,2.03341206,0.20672615,0.00000000,0.39856714,1.61066491,0.00777703,0.19180407
-5.18959480,2.09334629,0.21723512,0.00000000,0.40937966,1.66030067,0.00784952,0.19831855
-5.18359180,2.14897004,0.22799297,0.00000000,0.42045886,1.70607080,0.00787287,0.20482830
-5.17758879,2.20003192,0.23896782,0.00000000,0.43200884,1.74762512,0.00784704,0.21135363
-5.17158579,2.24638491,0.25013002,0.00000000,0.44425435,1.78469425,0.00777299,0.21792175
-5.16558279,2.28798361,0.26145208,0.00000000,0.45743243,1.81709202,0.00765270,0.22456525
-5.15957979,2.32487799,0.27290831,0.00000000,0.47178288,1.84471526,0.00748911,0.23132014
-5.15357679,2.35720379,0.28447422,0.00000000,0.48753782,1.86754121,0.00728601,0.23822361
-5.14757379,2.38517027,0.29612569,0.00000000,0.50491084,1.88562261,0.00704792,0.24531165
-5.14157079,2.40904546,0.30783787,0.00000000,0.52408595,1.89908069,0.00678002,0.25261648
-5.13556778,2.42913979,0.31958386,0.00000000,0.54520689,1.90809641,0.00648792,0.26016397
-5.12956478,2.44578846,0.33133324,0.00000000,0.56836730,1.91290016,0.00617754,0.26797113
-5.12356178,2.45933329,0.34305049,0.00000000,0.59360183,1.91376036,0.00585493,0.27604374
-5.11755878,2.47010472,0.35469337,0.00000000,0.62087904,1.91097130,0.00552608,0.28437426
-5.11155578,2.47840464,0.36621136,0.00000000,0.65009603,1.90484068,0.00519682,0.29294005
-5.10555278,2.48449073,0.37754428,0.00000000,0.68107536,1.89567737,0.00487256,0.30170203
-5.09954977,2.48856304,0.38862122,0.00000000,0.71356436,1.88377979,0.00455826,0.31060392
-5.09354677,2.49075341,0.39935984,0.00000000,0.74723706,1.86942557,0.00425826,0.31957206
-5.08754377,2.49111841,0.40966630,0.00000000,0.78169882,1.85286287,0.00397621,0.32851585
-5.08154077,2.48963618,0.41943572,0.00000000,0.81649353,1.83430380,0.00371500,0.33732902
-5.07553777,2.48620766,0.42855343,0.00000000,0.85111346,1.81392047,0.00347673,0.34589153
-5.06953477,2.48066233,0.43689698,0.00000000,0.88501132,1.79184384,0.00326269,0.35407225
-5.06353177,2.47276841,0.44433885,0.00000000,0.91761441,1.76816556,0.00307341,0.36173234
-5.05752876,2.46224750,0.45074997,0.00000000,0.94834030,1.74294284,0.00290869,0.36872916
-5.05152576,2.44879290,0.45600372,0.00000000,0.97661355,1.71620619,0.00276764,0.37492077
-5.04552276,2.43209117,0.45998051,0.00000000,1.00188301,1.68796969,0.00264880,0.38017068
-5.03951976,2.41184584,0.46257247,0.00000000,1.02363891,1.65824330,0.00255023,0.38435276
-5.03351676,2.38780234,0.46368833,0.00000000,1.04142922,1.62704655,0.00246962,0.38735616
-5.02751376,2.35977266,0.46325793,0.00000000,1.05487449,1.59442292,0.00240440,0.38908988
-5.02151076,2.32765875,0.46123626,0.00000000,1.06368075,1.56045394,0.00235186,0.38948685
-5.01550775,2.29147305,0.45760680,0.00000000,1.06764967,1.52527219,0.00230929,0.38850734
-5.00950475,2.25135509,0.45238382,0.00000000,1.06668569,1.48907238,0.00227406,0.38614141
-5.00350175,2.20758308,0.44561360,0.00000000,1.06079974,1.45211962,0.00224372,0.38241033
-4.99749875,2.16057947,0.43737423,0.00000000,1.05010929,1.41475432,0.00221615,0.37736682
-4.99149575,2.11091012,0.42777429,0.00000000,1.03483470,1.37739309,0.00218955,0.37109404
-4.98549275,2.05927661,0.41695003,0.00000000,1.01529199,1.34052547,0.00216255,0.36370340
-4.97948974,2.00650186,0.40506147,0.00000000,0.99188236,1.30470636,0.00213425,0.35533124
-4.97348674,1.95350961,0.39228739,0.00000000,0.96507877,1.27054428,0.00210421,0.34613436
-4.96748374,1.90129823,0.37881961,0.00000000,0.93541020,1.23868587,0.00207248,0.33628490
-4.96148074,1.85091020,0.36485667,0.00000000,0.90344423,1.20979722,0.00203956,0.32596450
-4.95547774,1.80339833,0.35059737,0.00000000,0.86976876,1.18454277,0.00200639,0.31535809
-4.94947474,1.75979028,0.33623435,0.00000000,0.83497346,1.16356264,0.00197428,0.30464776
-4.94347174,1.72105277,0.32194822,0.00000000,0.79963189,1.14744936,0.00194483,0.29400670
-4.93746873,1.68805718,0.30790230,0.00000000,0.76428488,1.13672507,0.00191990,0.28359373
-4.93146573,1.66154780,0.29423836,0.00000000,0.72942594,1.13182001,0.00190148,0.27354852
-4.92546273,1.64211414,0.28107350,0.00000000,0.69548907,1.13305332,0.00189162,0.26398777
-4.91945973,1.63016841,0.26849824,0.00000000,0.66283954,1.14061697,0.00189231,0.25500243
-4.91345673,1.62592898,0.25657591,0.00000000,0.63176776,1.15456332,0.00190544,0.24665614
-4.90745373,1.62941039,0.24534325,0.00000000,0.60248638,1.17479711,0.00193264,0.23898485
-4.90145073,1.64042031,0.23481215,0.00000000,0.57513054,1.20107189,0.00197524,0.23199756
-4.89544772,1.65856336,0.22497234,0.00000000,0.54976113,1.23299129,0.00203417,0.22567819
-4.88944472,1.68325156,0.21579481,0.00000000,0.52637054,1.27001502,0.00210992,0.21998834
-4.88344172,1.71372100,0.20723581,0.00000000,0.50489074,1.31146949,0.00220249,0.21487080
-4.87743872,1.74905394,0.19924103,0.00000000,0.48520285,1.35656257,0.00231131,0.21025362
-4.87143572,1.78820551,0.19174983,0.00000000,0.46714798,1.40440232,0.00243531,0.20605449
-4.86543272,1.83003409,0.18469922,0.00000000,0.45053847,1.45401875,0.00257284,0.20218519
-4.85942971,1.87333429,0.17802753,0.00000000,0.43516923,1.50438834,0.00272176,0.19855595
-4.85342671,1.91687131,0.17167738,0.00000000,0.42082850,1.55446031,0.00287945,0.19507948
-4.84742371,1.95941586,0.16559807,0.00000000,0.40730775,1.60318392,0.00304290,0.19167456
-4.84142071,1.99977827,0.15974724,0.00000000,0.39441022,1.64953615,0.00320878,0.18826899
-4.83541771,2.03684100,0.15409176,0.00000000,0.38195799,1.69254868,0.00337355,0.18480189
-4.82941471,2.06958860,0.14860797,0.00000000,0.36979737,1.73133367,0.00353356,0.18122530
-4.82341171,2.09713421,0.14328129,0.00000000,0.35780252,1.76510731,0.00368516,0.17750500
-4.81740870,2.11874208,0.13810536,0.00000000,0.34587737,1.79321065,0.00382485,0.17362069
-4.81140570,2.13384536,0.13308071,0.00000000,0.33395604,1.81512697,0.00394941,0.16956556
-4.80540270,2.14205904,0.12821330,0.00000000,0.32200173,1.83049527,0.00405595,0.16534530
-4.79939970,2.14318750,0.12351285,0.00000000,0.31000455,1.83911936,0.00414211,0.16097671
-4.79339670,2.13722678,0.11899123,0.00000000,0.29797836,1.84097243,0.00420607,0.15648599
-4.78739370,2.12436157,0.11466094,0.00000000,0.28595699,1.83619685,0.00424665,0.15190689
-4.78139070,2.10495707,0.11053381,0.00000000,0.27399006,1.82509933,0.00426338,0.14727873
-4.77538769,2.07954618,0.10661991,0.00000000,0.26213869,1.80814149,0.00425648,0.14264450
-4.76938469,2.04881231,0.10292674,0.00000000,0.25047123,1.78592619,0.00422687,0.13804903
-4.76338169,2.01356849,0.09945881,0.00000000,0.23905935,1.75918011,0.00417617,0.13353737
-4.75737869,1.97473338,0.09621735,0.00000000,0.22797443,1.72873294,0.00410658,0.12915339
-4.75137569,1.93330482,0.09320039,0.00000000,0.21728453,1.69549394,0.00402085,0.12493863
-4.74537269,1.89033174,0.09040292,0.00000000,0.20705186,1.66042649,0.00392216,0.12093134
-4.73936968,1.84688506,0.08781731,0.00000000,0.19733089,1.62452134,0.00381402,0.11716587
-4.73336668,1.80402844,0.08543374,0.00000000,0.18816697,1.58876934,0.00370009,0.11367216
-4.72736368,1.76278958,0.08324065,0.00000000,0.17959546,1.55413432,0.00358414,0.11047545
-4.72136068,1.72413278,0.08122525,0.00000000,0.17164137,1.52152697,0.00346983,0.10759616
-4.71535768,1.68893337,0.07937389,0.00000000,0.16431933,1.49178034,0.00336062,0.10504979
-4.70935468,1.65795484,0.07767243,0.00000000,0.15763398,1.46562756,0.00325967,0.10284689
-4.70335168,1.63182904,0.07610643,0.00000000,0.15158048,1.44368260,0.00316971,0.10099314
-4.69734867,1.61104011,0.07466134,0.00000000,0.14614533,1.42642437,0.00309295,0.09948931
-4.69134567,1.59591259,0.07332254,0.00000000,0.14130728,1.41418478,0.00303106,0.09833132
-4.68534267,1.58660407,0.07207535,0.00000000,0.13703834,1.40714108,0.00298510,0.09751020
-4.67933967,1.58310267,0.07090499,0.00000000,0.13330493,1.40531285,0.00295548,0.09701214
-4.67333667,1.58522959,0.06979657,0.00000000,0.13006904,1.40856371,0.00294203,0.09681854
-4.66733367,1.59264671,0.06873502,0.00000000,0.12728943,1.41660785,0.00294396,0.09690603
-4.66133067,1.60486930,0.06770522,0.00000000,0.12492301,1.42902140,0.00295995,0.09724670
-4.65532766,1.62128343,0.06669204,0.00000000,0.12292609,1.44525824,0.00298820,0.09780835
-4.64932466,1.64116784,0.06568058,0.00000000,0.12125580,1.46466998,0.00302651,0.09855482
-4.64332166,1.66371953,0.06465645,0.00000000,0.11987145,1.48652954,0.00307235,0.09944658
-4.63731866,1.68808260,0.06360618,0.00000000,0.11873593,1.51005772,0.00312300,0.10044137
-4.63131566,1.71337905,0.06251760,0.00000000,0.11781698,1.53445170,0.00317559,0.10149504
-4.62531266,1.73874092,0.06138039,0.00000000,0.11708841,1.55891486,0.00322725,0.10256244
-4.61930965,1.76334228,0.06018652,0.00000000,0.11653115,1.58268649,0.00327516,0.10359854
-4.61330665,1.78643013,0.05893076,0.00000000,0.11613403,1.60507061,0.00331667,0.10455950
-4.60730365,1.80735281,0.05761104,0.00000000,0.11589433,1.62546256,0.00334935,0.10540385
-4.60130065,1.82558487,0.05622881,0.00000000,0.11581789,1.64337243,0.00337105,0.10609358
-4.59529765,1.84074724,0.05478918,0.00000000,0.11591894,1.65844416,0.00338001,0.10659524
-4.58929465,1.85262180,0.05330094,0.00000000,0.11621941,1.67046964,0.00337480,0.10688083
-4.58329165,1.86115965,0.05177648,0.00000000,0.11674783,1.67939699,0.00335444,0.10692860
-4.57728864,1.86648250,0.05023141,0.00000000,0.11753781,1.68533253,0.00331835,0.10672360
-4.57128564,1.86887720,0.04868415,0.00000000,0.11862615,1.68853637,0.00326637,0.10625799
-4.56528264,1.86878316,0.04715528,0.00000000,0.12005059,1.68941156,0.00319874,0.10553117
-4.55927964,1.86677353,0.04566686,0.00000000,0.12184741,1.68848720,0.00311608,0.10454954
-4.55327664,1.86353039,0.04424159,0.00000000,0.12404886,1.68639607,0.00301935,0.10332614
-4.54727364,1.85981536,0.04290196,0.00000000,0.12668068,1.68384776,0.00290981,0.10187995
-4.54127064,1.85643658,0.04166949,0.00000000,0.12975974,1.68159834,0.00278899,0.10023511
-4.53526763,1.85421364,0.04056387,0.00000000,0.13329211,1.68041780,0.00265859,0.09841994
-4.52926463,1.85394205,0.03960236,0.00000000,0.13727151,1.68105690,0.00252051,0.09646586
-4.52326163,1.85635872,0.03879923,0.00000000,0.14167847,1.68421461,0.00237674,0.09440639
-4.51725863,1.86211027,0.03816541,0.00000000,0.14648018,1.69050790,0.00222933,0.09227604
-4.51125563,1.87172552,0.03770838,0.00000000,0.15163117,1.70044515,0.00208035,0.09010943
-4.50525263,1.88559357,0.03743219,0.00000000,0.15707483,1.71440449,0.00193186,0.08794047
-4.49924962,1.90394866,0.03733779,0.00000000,0.16274580,1.73261814,0.00178586,0.08580176
-4.49324662,1.92686246,0.03742351,0.00000000,0.16857320,1.75516358,0.00164427,0.08372428
-4.48724362,1.95424442,0.03768580,0.00000000,0.17448446,1.78196211,0.00150893,0.08173718
-4.48124062,1.98585015,0.03812003,0.00000000,0.18040979,1.81278482,0.00138156,0.07986794
-4.47523762,2.02129762,0.03872151,0.00000000,0.18628699,1.84726596,0.00126376,0.07814271
-4.46923462,2.06009038,0.03948655,0.00000000,0.19206634,1.88492310,0.00115702,0.07658681
-4.46323162,2.10164686,0.04041350,0.00000000,0.19771541,1.92518311,0.00106270,0.07522541
-4.45722861,2.14533419,0.04150377,0.00000000,0.20322342,1.96741294,0.00098207,0.07408430
-4.45122561,2.19050507,0.04276276,0.00000000,0.20860490,2.01095357,0.00091626,0.07319058
-4.44522261,2.23653561,0.04420058,0.00000000,0.21390250,2.05515555,0.00086630,0.07257345
-4.43921961,2.28286231,0.04583254,0.00000000,0.21918844,2.09941435,0.00083314,0.07226465
-4.43321661,2.32901608,0.04767944,0.00000000,0.22456473,2.14320361,0.00081761,0.07229889
-4.42721361,2.37465151,0.04976735,0.00000000,0.23016179,2.18610454,0.00082042,0.07271379
-4.42121061,2.41956935,0.05212726,0.00000000,0.23613547,2.22782987,0.00084218,0.07354968
-4.41520760,2.46373116,0.05479419,0.00000000,0.24266246,2.26824073,0.00088336,0.07484890
-4.40920460,2.50726456,0.05780597,0.00000000,0.24993420,2.30735553,0.00094426,0.07665470
-4.40320160,2.55045871,0.06120173,0.00000000,0.25814941,2.34534987,0.00102501,0.07900991
-4.39719860,2.59374970,0.06501995,0.00000000,0.26750542,2.38254733,0.00112552,0.08195506
-4.39119560,2.63769614,0.06929641,0.00000000,0.27818877,2.41940108,0.00124545,0.08552633
-4.38519260,2.68294590,0.07406181,0.00000000,0.29036525,2.45646704,0.00138416,0.08975327
-4.37918959,2.73019521,0.07933936,0.00000000,0.30416998,2.49436961,0.00154070,0.09465634
-4.37318659,2.78014210,0.08514244,0.00000000,0.31969781,2.53376142,0.00171379,0.10024448
-4.36718359,2.83343620,0.09147225,0.00000000,0.33699463,2.57527905,0.00190174,0.10651278
-4.36118059,2.89062762,0.09831586,0.00000000,0.35605002,2.61949691,0.00210249,0.11344043
-4.35517759,2.95211732,0.10564449,0.00000000,0.37679151,2.66688148,0.00231361,0.12098896
-4.34917459,3.01811187,0.11341237,0.00000000,0.39908109,2.71774860,0.00253228,0.12910110
-4.34317159,3.08858516,0.12155610,0.00000000,0.42271398,2.77222591,0.00275534,0.13770015
-4.33716858,3.16324935,0.12999469,0.00000000,0.44742003,2.83022291,0.00297934,0.14669009
-4.33116558,3.24153704,0.13863033,0.00000000,0.47286775,2.89141033,0.00320058,0.15595644
-4.32516258,3.32259620,0.14734981,0.00000000,0.49867103,2.95521035,0.00341523,0.16536789
-4.31915958,3.40529857,0.15602674,0.00000000,0.52439825,3.02079868,0.00361939,0.17477874
-4.31315658,3.48826179,0.16452436,0.00000000,0.54958365,3.08711871,0.00380918,0.18403201
-4.30715358,3.56988471,0.17269901,0.00000000,0.57374050,3.15290762,0.00398088,0.19296325
