energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,7.81388442,0.41671823,0.01486233,0.03691176,6.26034574,5.63815371,2.56873797
-4.29514757,7.96872919,0.41709256,0.01469938,0.03600412,6.40449273,5.81262229,2.63006073
-4.28914457,8.12150518,0.41830628,0.01455698,0.03524891,6.54510738,5.98102269,2.69056490
-4.28314157,8.27116182,0.42040645,0.01443777,0.03465030,6.68119541,6.14213139,2.74968065
-4.27713857,8.41657731,0.42341375,0.01434352,0.03420948,6.81174979,6.29477023,2.80682736
-4.27113557,8.55656379,0.42732074,0.01427508,0.03392468,6.93575634,6.43782022,2.86141968
-4.26513257,8.68987809,0.43209136,0.01423241,0.03379124,7.05220209,6.57023585,2.91287480
-4.25912956,8.81523837,0.43766171,0.01421460,0.03380178,7.16008671,6.69105977,2.96062110
-4.25312656,8.93134627,0.44394205,0.01421996,0.03394645,7.25843689,6.79943754,3.00410765
-4.24712356,9.03691430,0.45082003,0.01424613,0.03421323,7.34632343,6.89463238,3.04281465
-4.24112056,9.13069753,0.45816499,0.01429020,0.03458823,7.42288084,6.97603952,3.07626432
-4.23511756,9.21152866,0.46583309,0.01434885,0.03505611,7.48732863,7.04319980,3.10403204
-4.22911456,9.27835496,0.47367316,0.01441855,0.03560046,7.53899390,7.09581211,3.12575722
-4.22311156,9.33027592,0.48153283,0.01449566,0.03620424,7.57733417,7.13374432,3.14115373
-4.21710855,9.36657974,0.48926481,0.01457666,0.03685011,7.60195966,7.15704199,3.15001938
-4.21110555,9.38677721,0.49673292,0.01465828,0.03752092,7.61265402,7.16593454,3.15224412
-4.20510255,9.39063129,0.50381758,0.01473762,0.03819998,7.60939247,7.16083840,3.14781664
-4.19909955,9.37818091,0.51042056,0.01481230,0.03887146,7.59235648,7.14235647,3.13682906
-4.19309655,9.34975767,0.51646866,0.01488057,0.03952063,7.56194393,7.11127378,3.11947948
-4.18709355,9.30599423,0.52191621,0.01494132,0.04013415,7.51877408,7.06854876,3.09607208
-4.18109055,9.24782365,0.52674625,0.01499418,0.04070024,7.46368653,7.01530019,3.06701470
-4.17508754,9.17646914,0.53097033,0.01503945,0.04120889,7.39773386,6.95278954,3.03281383
-4.16908454,9.09342399,0.53462692,0.01507816,0.04165195,7.32216747,6.88239904,2.99406683
-4.16308154,9.00042197,0.53777860,0.01511192,0.04202321,7.23841673,6.80560557,2.95145159
-4.15707854,8.89939881,0.54050811,0.01514290,0.04231846,7.14806157,6.72395097,2.90571369
-4.15107554,8.79244564,0.54291349,0.01517366,0.04253548,7.05279906,6.63900946,2.85765121
-4.14507254,8.68175581,0.54510258,0.01520706,0.04267399,6.95440465,6.55235280,2.80809760
-4.13906953,8.56956667,0.54718711,0.01524610,0.04273558,6.85468918,6.46551445,2.75790291
-4.13306653,8.45809817,0.54927683,0.01529375,0.04272361,6.75545298,6.37995356,2.70791389
-4.12706353,8.34949053,0.55147371,0.01535282,0.04264300,6.65843830,6.29702017,2.65895348
-4.12106053,8.24574293,0.55386680,0.01542579,0.04250008,6.56528203,6.21792271,2.61180033
-4.11505753,8.14865576,0.55652772,0.01551471,0.04230232,6.47747013,6.14369898,2.56716905
-4.10905453,8.05977838,0.55950719,0.01562103,0.04205807,6.39629579,6.07519183,2.52569177
-4.10305153,7.98036462,0.56283260,0.01574553,0.04177625,6.32282285,6.01303041,2.48790184
-4.09704852,7.91133777,0.56650677,0.01588827,0.04146606,6.25785614,5.95761789,2.45422023
-4.09104552,7.85326647,0.57050794,0.01604851,0.04113659,6.20192017,5.90912615,2.42494531
-4.08504252,7.80635282,0.57479087,0.01622472,0.04079651,6.15524713,5.86749796,2.40024647
-4.07903952,7.77043311,0.57928902,0.01641462,0.04045377,6.11777506,5.83245649,2.38016193
-4.07303652,7.74499155,0.58391762,0.01661520,0.04011526,6.08915651,5.80352218,2.36460111
-4.06703352,7.72918651,0.58857747,0.01682282,0.03978659,6.06877756,5.78003632,2.35335141
-4.06103052,7.72188849,0.59315923,0.01703333,0.03947186,6.05578684,5.76119068,2.34608947
-4.05502751,7.72172843,0.59754797,0.01724219,0.03917354,6.04913330,5.74606218,2.34239647
-4.04902451,7.72715464,0.60162775,0.01744459,0.03889240,6.04761174,5.73365142,2.34177703
-4.04302151,7.73649619,0.60528608,0.01763565,0.03862751,6.04991413,5.72292373,2.34368099
-4.03701851,7.74803033,0.60841788,0.01781057,0.03837638,6.05468479,5.71285131,2.34752734
-4.03101551,7.76005139,0.61092904,0.01796478,0.03813507,6.06057733,5.70245491,2.35272928
-4.02501251,7.77093839,0.61273925,0.01809410,0.03789849,6.06631093,5.69084364,2.35871945
-4.01900950,7.77921884,0.61378409,0.01819489,0.03766065,6.07072378,5.67725134,2.36497438
-4.01300650,7.78362605,0.61401634,0.01826417,0.03741507,6.07282134,5.66106823,2.37103694
-4.00700350,7.78314783,0.61340661,0.01829970,0.03715510,6.07181742,5.64186659,2.37653604
-4.00100050,7.77706454,0.61194311,0.01830010,0.03687435,6.06716643,5.61941948,2.38120257
-3.99499750,7.76497493,0.60963089,0.01826485,0.03656702,6.05858522,5.59371169,2.38488089
-3.98899450,7.74680876,0.60649048,0.01819435,0.03622828,6.04606361,5.56494225,2.38753537
-3.98299150,7.72282557,0.60255618,0.01808984,0.03585450,6.02986304,5.53351847,2.38925144
-3.97698849,7.69359959,0.59787398,0.01795344,0.03544354,6.01050320,5.50004130,2.39023121
-3.97098549,7.65999130,0.59249933,0.01778800,0.03499485,5.98873718,5.46528240,2.39078360
-3.96498249,7.62310667,0.58649495,0.01759703,0.03450952,5.96551586,5.43015363,2.39130928
-3.95897949,7.58424553,0.57992859,0.01738462,0.03399024,5.94194308,5.39566982,2.39228097
-3.95297649,7.54484122,0.57287100,0.01715521,0.03344122,5.91922304,5.36290603,2.39421985
-3.94697349,7.50639359,0.56539411,0.01691352,0.03286791,5.89860232,5.33295082,2.39766885
-3.94097049,7.47039824,0.55756944,0.01666436,0.03227676,5.88130853,5.30685714,2.40316401
-3.93496748,7.43827459,0.54946677,0.01641248,0.03167489,5.86848834,5.28559282,2.41120501
-3.92896448,7.41129587,0.54115308,0.01616240,0.03106970,5.86114735,5.26999246,2.42222608
-3.92296148,7.39052377,0.53269173,0.01591828,0.03046850,5.86009432,5.26071281,2.43656851
-3.91695848,7.37675063,0.52414186,0.01568378,0.02987813,5.86589236,5.25819350,2.45445615
-3.91095548,7.37045154,0.51555788,0.01546196,0.02930457,5.87881901,5.26262500,2.47597478
-3.90495248,7.37174866,0.50698913,0.01525518,0.02875269,5.89883741,5.27392528,2.50105656
-3.89894947,7.38038928,0.49847958,0.01506504,0.02822599,5.92557973,5.29172653,2.52947039
-3.89294647,7.39573889,0.49006757,0.01489237,0.02772640,5.95834398,5.31537282,2.56081859
-3.88694347,7.41678981,0.48178557,0.01473718,0.02725425,5.99610455,5.34392911,2.59454051
-3.88094047,7.44218520,0.47365988,0.01459871,0.02680822,6.03753642,5.37620166,2.62992291
-3.87493747,7.47025773,0.46571044,0.01447547,0.02638548,6.08105204,5.41076928,2.66611702
-3.86893447,7.49908156,0.45795054,0.01436533,0.02598185,6.12484974,5.44602428,2.70216168
-3.86293147,7.52653547,0.45038672,0.01426559,0.02559200,6.16697163,5.48022186,2.73701165
-3.85692846,7.55037467,0.44301862,0.01417313,0.02520981,6.20536872,5.51153568,2.76957015
-3.85092546,7.56830830,0.43583913,0.01408448,0.02482864,6.23797033,5.53811760,2.79872418
-3.84492246,7.57807932,0.42883460,0.01399601,0.02444170,6.26275507,5.55815892,2.82338122
-3.83891946,7.57754335,0.42198536,0.01390406,0.02404243,6.27782004,5.56995050,2.84250577
-3.83291646,7.56474316,0.41526648,0.01380505,0.02362475,6.28144538,5.57193924,2.85515404
-3.82691346,7.53797547,0.40864878,0.01369563,0.02318344,6.27215125,5.56277831,2.86050540
-3.82091046,7.49584740,0.40210018,0.01357280,0.02271429,6.24874490,5.54136915,2.85788923
-3.81490745,7.43732019,0.39558726,0.01343400,0.02221435,6.21035571,5.50689331,2.84680601
-3.80890445,7.36173860,0.38907705,0.01327721,0.02168199,6.15645704,5.45883313,2.82694170
-3.80290145,7.26884501,0.38253907,0.01310101,0.02111694,6.08687413,5.39698037,2.79817519
-3.79689845,7.15877826,0.37594740,0.01290459,0.02052031,6.00177817,5.32143305,2.76057831
-3.79089545,7.03205778,0.36928288,0.01268782,0.01989443,5.90166743,5.23258095,2.71440894
-3.78489245,6.88955457,0.36253524,0.01245121,0.01924274,5.78733674,5.13108100,2.66009765
-3.77888944,6.73245102,0.35570515,0.01219589,0.01856962,5.65983767,5.01782442,2.59822867
-3.77288644,6.56219226,0.34880607,0.01192359,0.01788011,5.52043168,4.89389751,2.52951662
-3.76688344,6.38043197,0.34186594,0.01163654,0.01717976,5.37053904,4.76053861,2.45478003
-3.76088044,6.18897559,0.33492847,0.01133748,0.01647436,5.21168665,4.61909366,2.37491325
-3.75487744,5.98972431,0.32805413,0.01102950,0.01576969,5.04545721,4.47097274,2.29085813
-3.74887444,5.78462219,0.32132079,0.01071603,0.01507140,4.87344264,4.31760982,2.20357688
-3.74287144,5.57560925,0.31482381,0.01040074,0.01438478,4.69720353,4.16042756,2.11402715
-3.73686843,5.36458197,0.30867588,0.01008745,0.01371467,4.51823663,4.00080863,2.02314047
-3.73086543,5.15336261,0.30300615,0.00978012,0.01306534,4.33795092,3.84007427,1.93180469
-3.72486243,4.94367774,0.29795910,0.00948271,0.01244049,4.15765298,3.67947063,1.84085064
-3.71885943,4.73714583,0.29369277,0.00919920,0.01184320,3.97854109,3.52016246,1.75104343
-3.71285643,4.53527291,0.29037657,0.00893348,0.01127593,3.80170727,3.36323354,1.66307780
-3.70685343,4.33945515,0.28818856,0.00868937,0.01074063,3.62814587,3.20969258,1.57757738
-3.70085043,4.15098643,0.28731228,0.00847053,0.01023873,3.45876702,3.06048324,1.49509701
-3.69484742,3.97106892,0.28793313,0.00828044,0.00977125,3.29441277,2.91649647,1.41612742
-3.68884442,3.80082468,0.29023424,0.00812239,0.00933885,3.13587430,2.77858340,1.34110131
-3.68284142,3.64130620,0.29439214,0.00799942,0.00894189,2.98390780,2.64756732,1.27040016
-3.67683842,3.49350426,0.30057196,0.00791425,0.00858052,2.83924776,2.52425297,1.20436074
-3.67083542,3.35835160,0.30892259,0.00786933,0.00825466,2.70261597,2.40943215,1.14328080
-3.66483242,3.23672171,0.31957163,0.00786668,0.00796408,2.57472551,2.30388466,1.08742339
-3.65882941,3.12942205,0.33262054,0.00790794,0.00770836,2.45627901,2.20837421,1.03701932
-3.65282641,3.03718211,0.34813988,0.00799423,0.00748693,2.34796140,2.12363911,0.99226786
-3.64682341,2.96063655,0.36616503,0.00812618,0.00729900,2.25042723,2.05037822,0.95333545
-3.64082041,2.90030472,0.38669245,0.00830382,0.00714359,2.16428361,1.98923270,0.92035270
-3.63481741,2.85656772,0.40967667,0.00852655,0.00701945,2.09006975,1.94076467,0.89341010
-3.62881441,2.82964448,0.43502824,0.00879312,0.00692508,2.02823432,1.90543383,0.87255266
-3.62281141,2.81956872,0.46261267,0.00910157,0.00685869,1.97911221,1.88357355,0.85777414
-3.61680840,2.82616832,0.49225065,0.00944926,0.00681819,1.94290213,1.87536764,0.84901130
-3.61080540,2.84904858,0.52371944,0.00983283,0.00680120,1.91964632,1.88082928,0.84613872
-3.60480240,2.88758104,0.55675568,0.01024828,0.00680510,1.90921389,1.89978341,0.84896457
-3.59879940,2.94089853,0.59105942,0.01069096,0.00682701,1.91128869,1.93185358,0.85722780
-3.59279640,3.00789766,0.62629951,0.01115565,0.00686391,1.92536262,1.97645444,0.87059714
-3.58679340,3.08724895,0.66212007,0.01163669,0.00691265,1.95073504,2.03279020,0.88867189
-3.58079040,3.17741464,0.69814800,0.01212802,0.00697006,1.98651852,2.09985990,0.91098494
-3.57478739,3.27667409,0.73400129,0.01262334,0.00703301,2.03165090,2.17646925,0.93700779
-3.56878439,3.38315590,0.76929780,0.01311625,0.00709850,2.08491355,2.26124925,0.96615764
-3.56278139,3.49487601,0.80366439,0.01360038,0.00716374,2.14495517,2.35268086,0.99780638
-3.55677839,3.60978036,0.83674592,0.01406952,0.00722623,2.21032045,2.44912525,1.03129124
-3.55077539,3.72579074,0.86821388,0.01451780,0.00728379,2.27948265,2.54885860,1.06592672
-3.54477239,3.84085229,0.89777429,0.01493981,0.00733463,2.35087889,2.65011034,1.10101760
-3.53876938,3.95298073,0.92517458,0.01533073,0.00737737,2.42294698,2.75110343,1.13587251
-3.53276638,4.06030776,0.95020912,0.01568643,0.00741106,2.49416247,2.85009538,1.16981764
-3.52676338,4.16112277,0.97272318,0.01600357,0.00743513,2.56307444,2.94541837,1.20221025
-3.52076038,4.25390932,0.99261511,0.01627963,0.00744943,2.62833884,3.03551696,1.23245134
-3.51475738,4.33737494,1.00983671,0.01651296,0.00745412,2.68874804,3.11898210,1.25999724
-3.50875438,4.41047304,1.02439151,0.01670280,0.00744966,2.74325545,3.19457994,1.28436966
-3.50275138,4.47241620,1.03633133,0.01684918,0.00743671,2.79099433,3.26127440,1.30516383
-3.49674837,4.52268012,1.04575097,0.01695291,0.00741609,2.83129007,3.31824278,1.32205443
-3.49074537,4.56099845,1.05278138,0.01701548,0.00738865,2.86366546,3.36488362,1.33479925
-3.48474237,4.58734849,1.05758158,0.01703894,0.00735528,2.88783895,3.40081699,1.34324033
-3.47873937,4.60192874,1.06032965,0.01702576,0.00731675,2.90371597,3.42587698,1.34730265
-3.47273637,4.60512937,1.06121327,0.01697873,0.00727372,2.91137398,3.44009730,1.34699045
-3.46673337,4.59749701,1.06042012,0.01690075,0.00722664,2.91104186,3.44369071,1.34238144
-3.46073037,4.57969565,1.05812877,0.01679474,0.00717575,2.90307498,3.43702332,1.33361906
-3.45472736,4.55246561,1.05450024,0.01666350,0.00712104,2.88792697,3.42058550,1.32090330
-3.44872436,4.51658246,1.04967093,0.01650957,0.00706226,2.86611988,3.39496058,1.30448039
-3.44272136,4.47281798,1.04374694,0.01633517,0.00699892,2.83821400,3.36079321,1.28463189
-3.43671836,4.42190500,1.03680025,0.01614208,0.00693033,2.80477896,3.31875875,1.26166365
-3.43071536,4.36450772,1.02886688,0.01593165,0.00685559,2.76636748,3.26953540,1.23589506
-3.42471236,4.30119877,1.01994706,0.01570476,0.00677373,2.72349294,3.21377997,1.20764907
-3.41870935,4.23244406,1.01000736,0.01546184,0.00668366,2.67661176,3.15210869,1.17724328
-3.41270635,4.15859588,0.99898478,0.01520292,0.00658431,2.62611135,3.08508339,1.14498255
-3.40670335,4.07989417,0.98679245,0.01492769,0.00647466,2.57230390,3.01320353,1.11115310
-3.40070035,3.99647583,0.97332668,0.01463560,0.00635381,2.51542602,2.93690408,1.07601852
-3.39469735,3.90839101,0.95847504,0.01432593,0.00622103,2.45564411,2.85655885,1.03981741
-3.38869435,3.81562537,0.94212513,0.01399797,0.00607581,2.39306461,2.77248851,1.00276288
-3.38269135,3.71812684,0.92417344,0.01365104,0.00591791,2.32774838,2.68497263,0.96504346
-3.37668834,3.61583516,0.90453409,0.01328470,0.00574739,2.25972823,2.59426445,0.92682551
-3.37068534,3.50871257,0.88314699,0.01289877,0.00556464,2.18902810,2.50060723,0.88825658
-3.36468234,3.39677375,0.85998501,0.01249349,0.00537038,2.11568302,2.40425101,0.84946957
-3.35867934,3.28011348,0.83505994,0.01206955,0.00516568,2.03975820,2.30546862,0.81058733
-3.35267634,3.15893038,0.80842697,0.01162818,0.00495191,1.96136636,2.20456970,0.77172736
-3.34667334,3.03354555,0.78018745,0.01117116,0.00473078,1.88068216,2.10191206,0.73300620
-3.34067034,2.90441521,0.75049000,0.01070084,0.00450426,1.79795289,1.99790952,0.69454345
-3.33466733,2.77213652,0.71952975,0.01022012,0.00427460,1.71350498,1.89303583,0.65646497
-3.32866433,2.63744652,0.68754588,0.00973245,0.00404423,1.62774577,1.78782449,0.61890520
-3.32266133,2.50121409,0.65481752,0.00924173,0.00381578,1.54116072,1.68286447,0.58200837
-3.31665833,2.36442555,0.62165825,0.00875227,0.00359200,1.45430611,1.57879211,0.54592873
-3.31065533,2.22816423,0.58840921,0.00826866,0.00337574,1.36779766,1.47627962,0.51082960
-3.30465233,2.09358540,0.55543138,0.00779572,0.00316986,1.28229577,1.37602094,0.47688140
-3.29864932,1.96188726,0.52309699,0.00733834,0.00297725,1.19848802,1.27871547,0.44425877
-3.29264632,1.83427951,0.49178057,0.00690137,0.00280076,1.11706987,1.18505068,0.41313699
-3.28664332,1.71195070,0.46184985,0.00648953,0.00264315,1.03872446,1.09568428,0.38368770
-3.28064032,1.59603562,0.43365677,0.00610722,0.00250705,0.96410242,1.01122684,0.35607436
-3.27463732,1.48758406,0.40752900,0.00575849,0.00239498,0.89380250,0.93222553,0.33044758
-3.26863432,1.38753214,0.38376203,0.00544687,0.00230924,0.82835396,0.85914972,0.30694041
-3.26263132,1.29667701,0.36261235,0.00517529,0.00225193,0.76820123,0.79237890,0.28566414
-3.25662831,1.21565606,0.34429159,0.00494600,0.00222491,0.71369147,0.73219343,0.26670439
-3.25062531,1.14493107,0.32896212,0.00476055,0.00222979,0.66506551,0.67876835,0.25011801
-3.24462231,1.08477794,0.31673400,0.00461968,0.00226788,0.62245233,0.63217049,0.23593077
-3.23861931,1.03528222,0.30766350,0.00452337,0.00234019,0.58586720,0.59235884,0.22413595
-3.23261631,0.99634045,0.30175324,0.00447079,0.00244738,0.55521354,0.55918821,0.21469397
-3.22661331,0.96766734,0.29895381,0.00446040,0.00258982,0.53028827,0.53241591,0.20753303
-3.22061031,0.94880835,0.29916711,0.00448995,0.00276747,0.51079045,0.51171117,0.20255077
-3.21460730,0.93915732,0.30225097,0.00455659,0.00297998,0.49633276,0.49666709,0.19961693
-3.20860430,0.93797846,0.30802517,0.00465698,0.00322661,0.48645539,0.48681445,0.19857685
-3.20260130,0.94443183,0.31627852,0.00478738,0.00350624,0.48064191,0.48163712,0.19925580
-3.19659830,0.95760163,0.32677679,0.00494384,0.00381742,0.47833643,0.48058842,0.20146379
-3.19059530,0.97652601,0.33927118,0.00512229,0.00415829,0.47896139,0.48310782,0.20500097
-3.18459230,1.00022758,0.35350702,0.00531874,0.00452669,0.48193561,0.48863754,0.20966309
-3.17858929,1.02774327,0.36923229,0.00552939,0.00492010,0.48669164,0.49663833,0.21524703
-3.17258629,1.05815252,0.38620564,0.00575080,0.00533567,0.49269202,0.50660394,0.22155609
-3.16658329,1.09060269,0.40420353,0.00597998,0.00577028,0.49944385,0.51807373,0.22840483
-3.16058029,1.12433068,0.42302613,0.00621451,0.00622050,0.50651108,0.53064291,0.23562330
-3.15457729,1.15867985,0.44250168,0.00645263,0.00668267,0.51352424,0.54397013,0.24306037
-3.14857429,1.19311168,0.46248906,0.00669323,0.00715292,0.52018714,0.55778201,0.25058622
-3.14257129,1.22721155,0.48287855,0.00693589,0.00762717,0.52628047,0.57187453,0.25809365
-3.13656828,1.26068858,0.50359046,0.00718084,0.00810120,0.53166215,0.58611124,0.26549840
-3.13056528,1.29336963,0.52457195,0.00742889,0.00857067,0.53626455,0.60041836,0.27273831
-3.12456228,1.32518775,0.54579211,0.00768129,0.00903121,0.54008871,0.61477713,0.27977151
-3.11855928,1.35616587,0.56723547,0.00793964,0.00947839,0.54319608,0.62921372,0.28657370
-3.11255628,1.38639658,0.58889448,0.00820570,0.00990787,0.54569788,0.64378733,0.29313468
-3.10655328,1.41601924,0.61076133,0.00848124,0.01031539,0.54774309,0.65857697,0.29945441
-3.10055028,1.44519561,0.63281966,0.00876783,0.01069690,0.54950526,0.67366783,0.30553879
-3.09454727,1.47408547,0.65503658,0.00906667,0.01104859,0.55116908,0.68913777,0.31139534
-3.08854427,1.50282361,0.67735579,0.00937844,0.01136700,0.55291722,0.70504483,0.31702929
-3.08254127,1.53149946,0.69969196,0.00970315,0.01164908,0.55491815,0.72141636,0.32243993
-3.07653827,1.56014049,0.72192708,0.01004004,0.01189229,0.55731543,0.73824037,0.32761784
-3.07053527,1.58870040,0.74390889,0.01038752,0.01209470,0.56021903,0.75545957,0.33254285
-3.06453227,1.61705262,0.76545170,0.01074311,0.01225500,0.56369890,0.77296855,0.33718301
-3.05852926,1.64498939,0.78633953,0.01110354,0.01237262,0.56778119,0.79061393,0.34149456
-3.05252626,1.67222658,0.80633156,0.01146472,0.01244778,0.57244695,0.80819783,0.34542291
-3.04652326,1.69841358,0.82516952,0.01182196,0.01248145,0.57763353,0.82548409,0.34890459
-3.04052026,1.72314780,0.84258678,0.01217004,0.01247545,0.58323818,0.84220707,0.35186994
-3.03451726,1.74599270,0.85831843,0.01250343,0.01243233,0.58912376,0.85808237,0.35424648
-3.02851426,1.76649822,0.87211201,0.01281651,0.01235542,0.59512599,0.87281889,0.35596269
-3.02251126,1.78422229,0.88373809,0.01310371,0.01224867,0.60106181,0.88613148,0.35695195
-3.01650825,1.79875221,0.89300017,0.01335982,0.01211661,0.60673836,0.89775343,0.35715648
-3.01050525,1.80972450,0.89974335,0.01358009,0.01196419,0.61196198,0.90744813,0.35653093
-3.00450225,1.81684219,0.90386125,0.01376049,0.01179662,0.61654683,0.91501922,0.35504556
-2.99849925,1.81988859,0.90530072,0.01389775,0.01161924,0.62032255,0.92031865,0.35268873
-2.99249625,1.81873680,0.90406430,0.01398958,0.01143734,0.62314076,0.92325242,0.34946858
-2.98649325,1.81335466,0.90021013,0.01403463,0.01125595,0.62488010,0.92378345,0.34541392
-2.98049025,1.80380502,0.89384941,0.01403255,0.01107970,0.62544950,0.92193192,0.34057419
-2.97448724,1.79024154,0.88514176,0.01398395,0.01091265,0.62478994,0.91777274,0.33501862
-2.96848424,1.77290053,0.87428854,0.01389034,0.01075817,0.62287443,0.91143077,0.32883459
-2.96248124,1.75208951,0.86152484,0.01375402,0.01061881,0.61970666,0.90307401,0.32212535
-2.95647824,1.72817336,0.84711044,0.01357795,0.01049623,0.61531834,0.89290520,0.31500727
-2.95047524,1.70155919,0.83132039,0.01336560,0.01039118,0.60976568,0.88115258,0.30760675
-2.94447224,1.67268065,0.81443571,0.01312079,0.01030352,0.60312519,0.86806017,0.30005690
-2.93846923,1.64198299,0.79673469,0.01284755,0.01023225,0.59548926,0.85387836,0.29249434
-2.93246623,1.60990945,0.77848535,0.01254996,0.01017563,0.58696177,0.83885512,0.28505610
-2.92646323,1.57688991,0.75993923,0.01223200,0.01013130,0.57765398,0.82322844,0.27787685
-2.92046023,1.54333212,0.74132689,0.01189750,0.01009647,0.56768106,0.80722030,0.27108653
-2.91445723,1.50961599,0.72285520,0.01154999,0.01006814,0.55715919,0.79103225,0.26480844
-2.90845423,1.47609089,0.70470641,0.01119269,0.01004329,0.54620358,0.77484292,0.25915790
-2.90245123,1.44307586,0.68703886,0.01082846,0.01001913,0.53492722,0.75880720,0.25424140
-2.89644822,1.41086238,0.66998924,0.01045982,0.00999333,0.52344046,0.74305713,0.25015629
-2.89044522,1.37971926,0.65367595,0.01008895,0.00996425,0.51185120,0.72770410,0.24699088
-2.88444222,1.34989895,0.63820331,0.00971776,0.00993113,0.50026556,0.71284224,0.24482497
-2.87843922,1.32164468,0.62366630,0.00934793,0.00989425,0.48878899,0.69855240,0.24373061
-2.87243622,1.29519772,0.61015531,0.00898094,0.00985503,0.47752731,0.68490662,0.24377319
-2.86643322,1.27080406,0.59776063,0.00861819,0.00981614,0.46658788,0.67197256,0.24501244
-2.86043022,1.24871998,0.58657635,0.00826102,0.00978149,0.45608037,0.65981759,0.24750359
-2.85442721,1.22921592,0.57670340,0.00791077,0.00975616,0.44611721,0.64851230,0.25129828
-2.84842421,1.21257836,0.56825144,0.00756880,0.00974631,0.43681350,0.63813318,0.25644532
-2.84242121,1.19910936,0.56133958,0.00723655,0.00975902,0.42828630,0.62876437,0.26299115
-2.83641821,1.18912370,0.55609579,0.00691552,0.00980203,0.42065337,0.62049829,0.27097985
-2.83041521,1.18294369,0.55265497,0.00660727,0.00988349,0.41403125,0.61343519,0.28045277
-2.82441221,1.18089163,0.55115584,0.00631341,0.01001162,0.40853277,0.60768179,0.29144758
-2.81840920,1.18328032,0.55173666,0.00603555,0.01019441,0.40426419,0.60334879,0.30399689
-2.81240620,1.19040191,0.55453005,0.00577529,0.01043921,0.40132185,0.60054771,0.31812623
-2.80640320,1.20251552,0.55965704,0.00553415,0.01075239,0.39978870,0.59938707,0.33385162
-2.80040020,1.21983413,0.56722072,0.00531353,0.01113899,0.39973068,0.59996803,0.35117667
-2.79439720,1.24251132,0.57729960,0.00511465,0.01160239,0.40119327,0.60237990,0.37008932
-2.78839420,1.27062841,0.58994117,0.00493856,0.01214405,0.40419815,0.60669551,0.39055843
-2.78239120,1.30418268,0.60515588,0.00478604,0.01276325,0.40874032,0.61296686,0.41253031
-2.77638819,1.34307717,0.62291182,0.00465759,0.01345697,0.41478579,0.62122110,0.43592545
-2.77038519,1.38711289,0.64313054,0.00455346,0.01421977,0.42226987,0.63145716,0.46063565
-2.76438219,1.43598367,0.66568420,0.00447359,0.01504381,0.43109628,0.64364316,0.48652181
-2.75837919,1.48927457,0.69039431,0.00441761,0.01591897,0.44113722,0.65771484,0.51341265
-2.75237619,1.54646384,0.71703237,0.00438492,0.01683298,0.45223437,0.67357504,0.54110450
-2.74637319,1.60692899,0.74532241,0.00437465,0.01777172,0.46420100,0.69109447,0.56936243
-2.74037019,1.66995700,0.77494563,0.00438571,0.01871957,0.47682501,0.71011368,0.59792288
-2.73436718,1.73475854,0.80554698,0.00441685,0.01965983,0.48987322,0.73044637,0.62649771
-2.72836418,1.80048601,0.83674359,0.00446669,0.02057517,0.50309639,0.75188378,0.65477982
-2.72236118,1.86625481,0.86813485,0.00453375,0.02144819,0.51623529,0.77420022,0.68245009
-2.71635818,1.93116725,0.89931365,0.00461654,0.02226191,0.52902730,0.79715934,0.70918555
-2.71035518,1.99433807,0.92987846,0.00471354,0.02300035,0.54121361,0.82052105,0.73466837
-2.70435218,2.05492064,0.95944562,0.00482332,0.02364900,0.55254654,0.84404857,0.75859535
-2.69834917,2.11213262,0.98766132,0.00494448,0.02419533,0.56279686,0.86751546,0.78068748
-2.69234617,2.16527983,1.01421267,0.00507575,0.02462917,0.57176072,0.89071216,0.80069911
-2.68634317,2.21377739,1.03883720,0.00521598,0.02494303,0.57926601,0.91345165,0.81842616
-2.68034017,2.25716677,1.06133045,0.00536412,0.02513232,0.58517775,0.93557414,0.83371308
-2.67433717,2.29512820,1.08155105,0.00551926,0.02519548,0.58940230,0.95695029,0.84645810
-2.66833417,2.32748767,1.09942315,0.00568059,0.02513399,0.59189036,0.97748306,0.85661644
-2.66233117,2.35421818,1.11493603,0.00584739,0.02495224,0.59263837,0.99710793,0.86420139
-2.65632816,2.37543544,1.12814093,0.00601900,0.02465729,0.59168856,1.01579180,0.86928319
-2.65032516,2.39138825,1.13914527,0.00619483,0.02425863,0.58912741,1.03353050,0.87198571
-2.64432216,2.40244427,1.14810482,0.00637427,0.02376770,0.58508285,1.05034531,0.87248129
-2.63831916,2.40907212,1.15521410,0.00655673,0.02319749,0.57972023,1.06627887,0.87098392
-2.63231616,2.41182098,1.16069585,0.00674158,0.02256203,0.57323741,1.08139068,0.86774130
-2.62631316,2.41129897,1.16479007,0.00692817,0.02187587,0.56585906,1.09575276,0.86302615
-2.62031016,2.40815150,1.16774342,0.00711584,0.02115357,0.55783072,1.10944576,0.85712735
-2.61430715,2.40304090,1.16979958,0.00730387,0.02040926,0.54941260,1.12255587,0.85034132
-2.60830415,2.39662831,1.17119116,0.00749158,0.01965618,0.54087363,1.13517263,0.84296415
-2.60230115,2.38955858,1.17213343,0.00767832,0.01890637,0.53248585,1.14738798,0.83528475
