energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.86793397,1.06605982,0.00982420,0.07423332,0.13218736,0.18657172,0.02821224,0.52316839,0.05673394,0.09468766
-5.86193097,1.08173119,0.00923752,0.07454158,0.13903442,0.19033146,0.02814664,0.53469004,0.06306877,0.09381352
-5.85592796,1.10371914,0.00863249,0.07519549,0.14757791,0.19508427,0.02815285,0.54979161,0.07038576,0.09332223
-5.84992496,1.13327937,0.00802041,0.07627807,0.15808664,0.20099008,0.02825144,0.56911377,0.07877753,0.09333998
-5.84392196,1.17155617,0.00741225,0.07786455,0.17082103,0.20818336,0.02845938,0.59324160,0.08832977,0.09398603
-5.83791896,1.21954627,0.00681841,0.08001987,0.18602605,0.21676779,0.02878934,0.62268619,0.09911880,0.09536948
-5.83191596,1.27806695,0.00624856,0.08279648,0.20392409,0.22681204,0.02924924,0.65786818,0.11120933,0.09758620
-5.82591296,1.34772936,0.00571154,0.08623250,0.22470793,0.23834675,0.02984194,0.69910385,0.12465239,0.10071613
-5.81990995,1.42891825,0.00521525,0.09035031,0.24853394,0.25136307,0.03056512,0.74659432,0.13948366,0.10482107
-5.81390695,1.52177861,0.00476666,0.09515557,0.27551594,0.26581260,0.03141150,0.80041824,0.15572217,0.10994288
-5.80790395,1.62620989,0.00437176,0.10063679,0.30571973,0.28160903,0.03236915,0.86052828,0.17336959,0.11610221
-5.80190095,1.74186799,0.00403569,0.10676539,0.33915863,0.29863118,0.03342204,0.92675158,0.19240997,0.12329788
-5.79589795,1.86817483,0.00376277,0.11349621,0.37579029,0.31672756,0.03455084,0.99879417,0.21281011,0.13150670
-5.78989495,2.00433530,0.00355662,0.12076859,0.41551476,0.33572207,0.03573372,1.07624926,0.23452048,0.14068389
-5.78389195,2.14936071,0.00342022,0.12850784,0.45817417,0.35542083,0.03694735,1.15860898,0.25747667,0.15076412
-5.77788894,2.30209800,0.00335611,0.13662708,0.50355388,0.37561959,0.03816793,1.24527921,0.28160130,0.16166290
-5.77188594,2.46126343,0.00336641,0.14502945,0.55138537,0.39611162,0.03937220,1.33559691,0.30680625,0.17327859
-5.76588294,2.62547931,0.00345293,0.15361056,0.60135049,0.41669555,0.04053842,1.42884916,0.33299516,0.18549469
-5.75987994,2.79331248,0.00361725,0.16226104,0.65308731,0.43718300,0.04164725,1.52429318,0.36006597,0.19818246
-5.75387694,2.96331272,0.00386076,0.17086924,0.70619708,0.45740542,0.04268250,1.62117652,0.38791338,0.21120382
-5.74787394,3.13404979,0.00418464,0.17932384,0.76025225,0.47722000,0.04363173,1.71875647,0.41643106,0.22441438
-5.74187094,3.30414751,0.00458991,0.18751645,0.81480517,0.49651439,0.04448665,1.81631812,0.44551352,0.23766644
-5.73586793,3.47231363,0.00507735,0.19534389,0.86939719,0.51520986,0.04524327,1.91319007,0.47505741,0.25081209
-5.72986493,3.63736464,0.00564743,0.20271036,0.92356791,0.53326305,0.04590195,2.00875755,0.50496230,0.26370606
-5.72386193,3.79824469,0.00630032,0.20952923,0.97686409,0.55066601,0.04646716,2.10247234,0.53513083,0.27620845
-5.71785893,3.95403836,0.00703574,0.21572444,1.02884825,0.56744477,0.04694712,2.19385942,0.56546825,0.28818715
-5.71185593,4.10397737,0.00785294,0.22123167,1.07910640,0.58365648,0.04735323,2.28252034,0.59588143,0.29952002
-5.70585293,4.24744163,0.00875064,0.22599901,1.12725506,0.59938539,0.04769947,2.36813351,0.62627754,0.31009665
-5.69984992,4.38395540,0.00972696,0.22998734,1.17294726,0.61473785,0.04800165,2.45045189,0.65656243,0.31981987
-5.69384692,4.51317950,0.01077944,0.23317034,1.21587757,0.62983681,0.04827672,2.52929856,0.68663900,0.32860691
-5.68784392,4.63490087,0.01190505,0.23553430,1.25578620,0.64481587,0.04854199,2.60456095,0.71640577,0.33639022
-5.68184092,4.74902067,0.01310023,0.23707760,1.29246222,0.65981356,0.04881445,2.67618421,0.74575585,0.34311808
-5.67583792,4.85554211,0.01436098,0.23781009,1.32574593,0.67496780,0.04911023,2.74416466,0.77457650,0.34875497
-5.66983492,4.95455917,0.01568298,0.23775228,1.35553055,0.69041106,0.04944408,2.80854369,0.80274945,0.35328171
-5.66383192,5.04624692,0.01706172,0.23693454,1.38176326,0.70626625,0.04982902,2.86940272,0.83015211,0.35669554
-5.65782891,5.13085419,0.01849265,0.23539621,1.40444564,0.72264352,0.05027616,2.92685932,0.85665956,0.35901002
-5.65182591,5.20869843,0.01997137,0.23318480,1.42363339,0.73963796,0.05079459,2.98106477,0.88214751,0.36025485
-5.64582291,5.28016286,0.02149372,0.23035519,1.43943549,0.75732828,0.05139148,3.03220270,0.90649589,0.36047561
-5.63981991,5.34569523,0.02305597,0.22696884,1.45201243,0.77577613,0.05207220,3.08048857,0.92959300,0.35973334
-5.63381691,5.40580744,0.02465490,0.22309317,1.46157358,0.79502621,0.05284063,3.12616957,0.95133996,0.35810402
-5.62781391,5.46107488,0.02628783,0.21880086,1.46837336,0.81510664,0.05369947,3.16952417,0.97165505,0.35567789
-5.62181091,5.51213466,0.02795265,0.21416925,1.47270628,0.83602965,0.05465059,3.21086088,0.99047783,0.35255847
-5.61580790,5.55968140,0.02964776,0.20927968,1.47490055,0.85779227,0.05569544,3.25051543,1.00777251,0.34886142
-5.60980490,5.60445989,0.03137190,0.20421682,1.47531029,0.88037678,0.05683539,3.28884609,1.02353046,0.34471304
-5.60380190,5.64725396,0.03312403,0.19906793,1.47430653,0.90375098,0.05807209,3.32622670,1.03777144,0.34024843
-5.59779890,5.68887122,0.03490304,0.19392200,1.47226695,0.92786801,0.05940772,3.36303728,1.05054365,0.33560937
-5.59179590,5.73012382,0.03670752,0.18886883,1.46956485,0.95266586,0.06084524,3.39965248,1.06192221,0.33094189
-5.58579290,5.77180573,0.03853545,0.18399790,1.46655760,0.97806654,0.06238850,3.43642821,1.07200633,0.32639344
-5.57978989,5.81466750,0.04038385,0.17939720,1.46357523,1.00397504,0.06404233,3.47368698,1.08091516,0.32211000
-5.57378689,5.85938953,0.04224858,0.17515188,1.46090948,1.03027833,0.06581253,3.51170290,1.08878249,0.31823288
-5.56778389,5.90655545,0.04412400,0.17134286,1.45880423,1.05684441,0.06770574,3.55068711,1.09575067,0.31489554
-5.56178089,5.95662682,0.04600285,0.16804531,1.45744752,1.08352172,0.06972930,3.59077461,1.10196393,0.31222040
-5.55577789,6.00992095,0.04787607,0.16532712,1.45696599,1.11013911,0.07189099,3.63201333,1.10756154,0.31031582
-5.54977489,6.06659276,0.04973280,0.16324737,1.45742187,1.13650634,0.07419868,3.67435636,1.11267114,0.30927324
-5.54377189,6.12662194,0.05156041,0.16185487,1.45881292,1.16241540,0.07665991,3.71765758,1.11740252,0.30916479
-5.53776888,6.18980586,0.05334468,0.16118674,1.46107534,1.18764251,0.07928146,3.76167129,1.12184222,0.31004113
-5.53176588,6.25575873,0.05507000,0.16126716,1.46408948,1.21195092,0.08206871,3.80605572,1.12604913,0.31192991
-5.52576288,6.32391652,0.05671974,0.16210632,1.46768803,1.23509425,0.08502508,3.85038012,1.13005133,0.31483465
-5.51975988,6.39354743,0.05827656,0.16369951,1.47166618,1.25682038,0.08815128,3.89413507,1.13384414,0.31873428
-5.51375688,6.46376688,0.05972292,0.16602659,1.47579309,1.27687562,0.09144462,3.93674521,1.13738956,0.32358306
-5.50775388,6.53355604,0.06104147,0.16905161,1.47982391,1.29500900,0.09489823,3.97758355,1.14061697,0.32931122
-5.50175088,6.60178283,0.06221549,0.17272291,1.48351158,1.31097649,0.09850031,4.01598655,1.14342499,0.33582604
-5.49574787,6.66722424,0.06322936,0.17697340,1.48661757,1.32454499,0.10223345,4.05126917,1.14568447,0.34301341
-5.48974487,6.72858915,0.06406893,0.18172132,1.48892099,1.33549596,0.10607397,4.08273904,1.14724231,0.35073996
-5.48374187,6.78454090,0.06472180,0.18687135,1.49022538,1.34362859,0.10999147,4.10970944,1.14792607,0.35885548
-5.47773887,6.83371924,0.06517764,0.19231606,1.49036303,1.34876261,0.11394852,4.13151068,1.14754912,0.36719588
-5.47173587,6.87476173,0.06542834,0.19793773,1.48919644,1.35074064,0.11790060,4.14749996,1.14591628,0.37558642
-5.46573287,6.90632477,0.06546814,0.20361056,1.48661726,1.34943029,0.12179637,4.15706994,1.14282977,0.38384537
-5.45972986,6.92710478,0.06529364,0.20920317,1.48254290,1.34472605,0.12557815,4.15965638,1.13809533,0.39178783
-5.45372686,6.93586038,0.06490384,0.21458135,1.47691131,1.33655125,0.12918284,4.15474573,1.13152853,0.39923000
-5.44772386,6.93143607,0.06430005,0.21961108,1.46967474,1.32486008,0.13254317,4.14188298,1.12296117,0.40599349
-5.44172086,6.91278831,0.06348577,0.22416165,1.46079306,1.30963991,0.13558921,4.12068082,1.11224760,0.41190990
-5.43571786,6.87901414,0.06246662,0.22810887,1.45022758,1.29091390,0.13825025,4.09083038,1.09927111,0.41682549
-5.42971486,6.82938274,0.06125022,0.23133824,1.43793609,1.26874396,0.14045687,4.05211405,1.08395006,0.42060572
-5.42371186,6.76336935,0.05984602,0.23374800,1.42386968,1.24323397,0.14214320,4.00442038,1.06624384,0.42313986
-5.41770885,6.68069088,0.05826522,0.23525199,1.40797198,1.21453312,0.14324918,3.94776092,1.04615840,0.42434521
-5.41170585,6.58134189,0.05652069,0.23578212,1.39018092,1.18283910,0.14372287,3.88228828,1.02375123,0.42417101
-5.40570285,6.46562928,0.05462681,0.23529046,1.37043323,1.14840100,0.14352251,3.80831469,0.99913560,0.42260181
-5.39969985,6.33420358,0.05259944,0.23375081,1.34867128,1.11152145,0.14261839,3.72632969,0.97248380,0.41966011
-5.39369685,6.18808459,0.05045582,0.23115970,1.32485197,1.07255778,0.14099430,3.63701576,0.94402920,0.41540821
-5.38769385,6.02867896,0.04821442,0.22753676,1.29895698,1.03192172,0.13864863,3.54126018,0.91406689,0.40994903
-5.38169085,5.85778759,0.04589488,0.22292441,1.27100357,0.99007759,0.13559480,3.44016180,0.88295258,0.40342577
-5.37568784,5.67760057,0.04351779,0.21738688,1.24105510,0.94753844,0.13186131,3.33503117,0.85109982,0.39602044
-5.36968484,5.49067831,0.04110456,0.21100862,1.20923027,0.90486027,0.12749115,3.22738276,0.81897511,0.38795098
-5.36368184,5.29991765,0.03867714,0.20389207,1.17571034,0.86263398,0.12254064,3.11891862,0.78709105,0.37946718
-5.35767884,5.10850265,0.03625777,0.19615484,1.14074348,0.82147534,0.11707785,3.01150263,0.75599743,0.37084522
-5.35167584,4.91984031,0.03386868,0.18792659,1.10464565,0.78201299,0.11118059,2.90712552,0.72627033,0.36238102
-5.34567284,4.73748236,0.03153169,0.17934538,1.06779772,0.74487472,0.10493402,2.80786094,0.69849937,0.35438250
-5.33966983,4.56503496,0.02926790,0.17055389,1.03063860,0.71067242,0.09842812,2.71581352,0.67327345,0.34716094
-5.33366683,4.40605871,0.02709727,0.16169555,0.99365453,0.67998613,0.09175501,2.63306026,0.65116511,0.34102156
-5.32766383,4.26396229,0.02503824,0.15291064,0.95736485,0.65334770,0.08500634,2.56158710,0.63271413,0.33625380
-5.32166083,4.14189306,0.02310737,0.14433258,0.92230491,0.63122446,0.07827074,2.50322268,0.61841057,0.33312140
-5.31565783,4.04262879,0.02131896,0.13608446,0.88900685,0.61400377,0.07163156,2.45957189,0.60867806,0.33185274
-5.30965483,3.96847458,0.01968478,0.12827602,0.85797912,0.60197869,0.06516489,2.43195175,0.60385758,0.33263170
-5.30365183,3.92116900,0.01821382,0.12100100,0.82968590,0.59533559,0.05893798,2.42133217,0.60419263,0.33558956
-5.29764882,3.90180368,0.01691207,0.11433516,0.80452729,0.59414408,0.05300806,2.42828453,0.60981608,0.34079806
-5.29164582,3.91075992,0.01578243,0.10833479,0.78282149,0.59834985,0.04742156,2.45294029,0.62073956,0.34826417
-5.28564282,3.94766561,0.01482464,0.10303597,0.76478971,0.60777070,0.04221382,2.49496203,0.63684575,0.35792668
-5.27963982,4.01137506,0.01403534,0.09845440,0.75054477,0.62209622,0.03740915,2.55352876,0.65788410,0.36965504
-5.27363682,4.09997373,0.01340818,0.09458589,0.74008395,0.64089122,0.03302126,2.62733692,0.68347045,0.38325038
-5.26763382,4.21080874,0.01293397,0.09140755,0.73328656,0.66360307,0.02905400,2.71461781,0.71309080,0.39844902
-5.26163082,4.34054542,0.01260098,0.08887939,0.72991639,0.68957294,0.02550237,2.81317193,0.74610940,0.41492837
-5.25562781,4.48524879,0.01239522,0.08694656,0.72962901,0.71805074,0.02235364,2.92041954,0.78178116,0.43231510
-5.24962481,4.64048830,0.01230085,0.08554194,0.73198370,0.74821343,0.01958866,3.03346647,0.81926830,0.45019548
-5.24362181,4.80146257,0.01230058,0.08458909,0.73645945,0.77918633,0.01718319,3.14918338,0.85766075,0.46812744
-5.23761881,4.96314069,0.01237612,0.08400535,0.74247443,0.81006681,0.01510921,3.26429598,0.89600002,0.48565423
-5.23161581,5.12041497,0.01250867,0.08370518,0.74940803,0.83994963,0.01333619,3.37548333,0.93330557,0.50231884
-5.22561281,5.26826027,0.01267940,0.08360340,0.75662455,0.86795315,0.01183227,3.47948057,0.96860309,0.51767907
-5.21960980,5.40189375,0.01286992,0.08361837,0.76349746,0.89324559,0.01056533,3.57318255,1.00095357,0.53132235
-5.21360680,5.51692944,0.01306280,0.08367497,0.76943331,0.91507032,0.00950387,3.65374428,1.02948214,0.54287988
-5.20760380,5.60952144,0.01324194,0.08370723,0.77389407,0.93276936,0.00861780,3.71867424,1.05340567,0.55203959
-5.20160080,5.67649030,0.01339301,0.08366068,0.77641711,0.94580419,0.00787902,3.76591698,1.07205783,0.55855718
-5.19559780,5.71542765,0.01350379,0.08349410,0.77663197,0.95377300,0.00726188,3.79392162,1.08491091,0.56226496
-5.18959480,5.72477481,0.01356443,0.08318084,0.77427314,0.95642389,0.00674348,3.80169335,1.09159322,0.56307812
-5.18359180,5.70387237,0.01356768,0.08270959,0.76918852,0.95366331,0.00630382,3.78882613,1.09190147,0.56099796
-5.17758879,5.65297895,0.01350901,0.08208453,0.76134313,0.94555946,0.00592589,3.75551502,1.08580765,0.55611225
-5.17158579,5.57325840,0.01338665,0.08132496,0.75081818,0.93234067,0.00559559,3.70254793,1.07345999,0.54859240
-5.16558279,5.46673632,0.01320156,0.08046434,0.73780549,0.91438857,0.00530162,3.63127723,1.05517819,0.53868786
-5.15957979,5.33622797,0.01295735,0.07954884,0.72259774,0.89222648,0.00503526,3.54357259,1.03144291,0.52671773
-5.15357679,5.18524065,0.01266005,0.07863541,0.70557502,0.86650347,0.00479013,3.44175710,1.00288014,0.51306010
-5.14757379,5.01785494,0.01231788,0.07778950,0.68718844,0.83797467,0.00456195,3.32852955,0.97024116,0.49813957
-5.14157079,4.83858951,0.01194098,0.07708237,0.66794155,0.80747847,0.00434815,3.20687612,0.93437883,0.48241335
-5.13556778,4.65225522,0.01154098,0.07658832,0.64837042,0.77591172,0.00414765,3.07997511,0.89622131,0.46635657
-5.12956478,4.46380393,0.01113071,0.07638165,0.62902345,0.74420342,0.00396051,2.95109848,0.85674416,0.45044740
-5.12356178,4.27817792,0.01072378,0.07653364,0.61044151,0.71328816,0.00378762,2.82351390,0.81694202,0.43515237
-5.11755878,4.10016500,0.01033416,0.07710962,0.59313952,0.68407995,0.00363047,2.70039092,0.77780079,0.42091266
-5.11155578,3.93426436,0.00997582,0.07816613,0.57759006,0.65744727,0.00349084,2.58471423,0.74027132,0.40813148
-5.10555278,3.78456711,0.00966240,0.07974837,0.56420958,0.63419017,0.00337064,2.47920695,0.70524543,0.39716323
-5.09954977,3.65465508,0.00940681,0.08188797,0.55334780,0.61501995,0.00327166,2.38626584,0.67353486,0.38830453
-5.09354677,3.54752002,0.00922104,0.08460117,0.54528050,0.60054191,0.00319544,2.30791016,0.64585381,0.38178735
-5.08754377,3.46550506,0.00911582,0.08788741,0.54020589,0.59124173,0.00314316,2.24574488,0.62280524,0.37777446
-5.08154077,3.41026900,0.00910052,0.09172857,0.53824454,0.58747549,0.00311552,2.20093880,0.60487109,0.37635710
-5.07553777,3.38277318,0.00918295,0.09608863,0.53944265,0.58946376,0.00311271,2.17421724,0.59240657,0.37755492
-5.06953477,3.38329039,0.00936929,0.10091403,0.54377837,0.59728964,0.00313437,2.16586856,0.58563818,0.38131797
-5.06353177,3.41143397,0.00966404,0.10613459,0.55117079,0.61090080,0.00317962,2.17576357,0.58466537,0.38753072
-5.05752876,3.46620541,0.01007003,0.11166498,0.56149095,0.63011528,0.00324707,2.20338624,0.58946532,0.39601776
-5.05152576,3.54605783,0.01058844,0.11740682,0.57457438,0.65463098,0.00333490,2.24787417,0.59990063,0.40655103
-5.04552276,3.64897273,0.01121886,0.12325124,0.59023445,0.68403835,0.00344090,2.30806686,0.61572932,0.41885823
-5.03951976,3.77254686,0.01195939,0.12908192,0.60827595,0.71783595,0.00356261,2.38255988,0.63661673,0.43263224
-5.03351676,3.91408633,0.01280675,0.13477841,0.62850808,0.75544847,0.00369738,2.46976293,0.66214886,0.44754107
-5.02751376,4.07070447,0.01375637,0.14021980,0.65075638,0.79624657,0.00384249,2.56795968,0.69184674,0.46323829
-5.02151076,4.23942049,0.01480254,0.14528844,0.67487301,0.83956790,0.00399528,2.67536749,0.72518121,0.47937341
-5.01550775,4.41725554,0.01593854,0.14987367,0.70074479,0.88473874,0.00415319,2.79019505,0.76158793,0.49560205
-5.00950475,4.60132343,0.01715671,0.15387544,0.72829872,0.93109549,0.00431394,2.91069621,0.80048214,0.51159563
-5.00350175,4.78891296,0.01844861,0.15720765,0.75750464,0.97800530,0.00447554,3.03521828,0.84127270,0.52705020
-4.99749875,4.97755966,0.01980514,0.15980110,0.78837495,1.02488514,0.00463639,3.16224358,0.88337529,0.54169433
-4.99149575,5.16510464,0.02121660,0.16160591,0.82096131,1.07121865,0.00479532,3.29042293,0.92622440,0.55529577
-4.98549275,5.34973917,0.02267277,0.16259343,0.85534863,1.11657027,0.00495163,3.41860038,0.96928383,0.56766667
-4.97948974,5.53003384,0.02416308,0.16275737,0.89164637,1.16059604,0.00510507,3.54582870,1.01205561,0.57866745
-4.97348674,5.70495204,0.02567657,0.16211438,0.92997784,1.20305080,0.00525585,3.67137553,1.05408718,0.58820893
-4.96748374,5.87384792,0.02720209,0.16070380,0.97046788,1.24379170,0.00540459,3.79472041,1.09497667,0.59625305
-4.96148074,6.03644989,0.02872827,0.15858685,1.01322959,1.28277781,0.00555230,3.91554359,1.13437644,0.60281204
-4.95547774,6.19283113,0.03024367,0.15584515,1.05835078,1.32006618,0.00570031,4.03370745,1.17199477,0.60794620
-4.94947474,6.34336932,0.03173684,0.15257874,1.10588087,1.35580458,0.00585019,4.14923215,1.20759592,0.61176045
-4.94347174,6.48869813,0.03319642,0.14890362,1.15581899,1.39022137,0.00600370,4.26226699,1.24099863,0.61439991
-4.93746873,6.62965339,0.03461123,0.14494905,1.20810383,1.42361326,0.00616273,4.37305932,1.27207341,0.61604472
-4.93146573,6.76721706,0.03597038,0.14085460,1.26260597,1.45633141,0.00632922,4.48192298,1.30073875,0.61690434
-4.92546273,6.90246192,0.03726340,0.13676719,1.31912303,1.48876686,0.00650515,4.58920804,1.32695655,0.61721169
-4.91945973,7.03649989,0.03848036,0.13283808,1.37737805,1.52133580,0.00669245,4.69527355,1.35072717,0.61721735
-4.91345673,7.17043655,0.03961199,0.12922009,1.43702121,1.55446552,0.00689303,4.80046469,1.37208424,0.61718397
-4.90745373,7.30533368,0.04064985,0.12606496,1.49763499,1.58858162,0.00710877,4.90509564,1.39108960,0.61738127
-4.90145073,7.44218127,0.04158643,0.12352104,1.55874248,1.62409680,0.00734150,5.00943871,1.40782861,0.61808160
-4.89544772,7.58187977,0.04241529,0.12173116,1.61981866,1.66140189,0.00759303,5.11372005,1.42240590,0.61955626
-4.88944472,7.72523243,0.04313121,0.12083090,1.68030411,1.70085892,0.00786522,5.21812187,1.43494199,0.62207253
-4.88344172,7.87294712,0.04373027,0.12094703,1.73962067,1.74279652,0.00815996,5.32279057,1.44557046,0.62589145
-4.87743872,8.02564631,0.04421001,0.12219623,1.79718831,1.78750737,0.00847924,5.42784970,1.45443616,0.63126612
-4.87143572,8.18388337,0.04456941,0.12468396,1.85244268,1.83524732,0.00882514,5.53341657,1.46169398,0.63844057
-4.86543272,8.34816292,0.04480907,0.12850342,1.90485253,1.88623600,0.00919987,5.63962096,1.46750851,0.64764880
-4.85942971,8.51896276,0.04493115,0.13373457,1.95393625,1.94065812,0.00960578,5.74662410,1.47205406,0.65911401
-4.85342671,8.69675485,0.04493941,0.14044317,1.99927717,1.99866521,0.01004528,5.85463630,1.47551513,0.67304759
-4.84742371,8.88202262,0.04483917,0.14867970,2.04053665,2.06037695,0.01052085,5.96393145,1.47808696,0.68964782
-4.84142071,9.07527251,0.04463730,0.15847831,2.07746474,2.12588183,0.01103494,6.07485685,1.47997593,0.70909805
-4.83541771,9.27703755,0.04434203,0.16985561,2.10990791,2.19523651,0.01158990,6.18783689,1.48139953,0.73156419
-4.82941471,9.48787143,0.04396292,0.18280939,2.13781343,2.26846359,0.01218786,6.30336960,1.48258569,0.75719140
-4.82341171,9.70833213,0.04351062,0.19731739,2.16123031,2.34554767,0.01283062,6.42201533,1.48377114,0.78609996
-4.81740870,9.93895456,0.04299671,0.21333601,2.18030661,2.42642937,0.01351947,6.54437716,1.48519863,0.81838030
-4.81140570,10.18021249,0.04243348,0.23079914,2.19528308,2.51099770,0.01425511,6.67107321,1.48711291,0.85408731
-4.80540270,10.43247067,0.04183364,0.24961719,2.20648340,2.59908081,0.01503749,6.80270133,1.48975528,0.89323402
-4.79939970,10.69592861,0.04121002,0.26967638,2.21430095,2.69043562,0.01586566,6.93979723,1.49335683,0.93578483
-4.79339670,10.97055829,0.04057534,0.29083834,2.21918285,2.78473691,0.01673770,7.08278745,1.49813041,0.98164867
-4.78739370,11.25603849,0.03994182,0.31294021,2.22161131,2.88156637,0.01765056,7.23193900,1.50426160,1.03067229
-4.78139070,11.55168903,0.03932090,0.33579524,2.22208326,2.98040264,0.01860006,7.38730796,1.51189896,1.08263406
-4.77538769,11.85640841,0.03872292,0.35919396,2.22108874,3.08061285,0.01958080,7.54868944,1.52114400,1.13723874
-4.76938469,12.16861885,0.03815679,0.38290603,2.21908892,3.18144673,0.02058619,7.71557158,1.53204140,1.19411354
-4.76338169,12.48622252,0.03762980,0.40668264,2.21649463,3.28203398,0.02160842,7.88709648,1.54457006,1.25280593
-4.75737869,12.80657265,0.03714727,0.43025974,2.21364634,3.38138553,0.02263858,8.06203064,1.55863548,1.31278350
-4.75137569,13.12646312,0.03671247,0.45336177,2.21079655,3.47839944,0.02366673,8.23874748,1.57406430,1.37343636
-4.74537269,13.44213925,0.03632642,0.47570602,2.20809543,3.57187174,0.02468202,8.41522416,1.59060129,1.43408215
-4.73936968,13.74933191,0.03598787,0.49700760,2.20558055,3.66051238,0.02567289,8.58905439,1.60790954,1.49397396
-4.73336668,14.04331621,0.03569329,0.51698473,2.20317144,3.74296636,0.02662726,8.75747822,1.62557399,1.55231122
-4.72736368,14.31899476,0.03543694,0.53536448,2.20066933,3.81783961,0.02753276,8.91742924,1.64310865,1.60825347
-4.72136068,14.57100444,0.03521106,0.55188861,2.19776251,3.88372913,0.02837700,9.06559867,1.65996752,1.66093688
-4.71535768,14.79384430,0.03500612,0.56631953,2.19403716,3.93925657,0.02914789,9.19851487,1.67555894,1.70949305
-4.70935468,14.98202098,0.03481107,0.57844618,2.18899344,3.98310413,0.02983391,9.31263628,1.68926317,1.75306980
-4.70335168,15.13020698,0.03461375,0.58808950,2.18206627,4.01405160,0.03042447,9.40445448,1.70045249,1.79085322
-4.69734867,15.23340623,0.03440130,0.59510770,2.17264999,4.03101314,0.03091025,9.47060396,1.70851304,1.82209028
-4.69134567,15.28712031,0.03416061,0.59940066,2.16012585,4.03307233,0.03128348,9.50797404,1.71286775,1.84611124
-4.68534267,15.28750889,0.03387879,0.60091374,2.14389102,4.01951406,0.03153834,9.51381866,1.71299907,1.86235099
-4.67933967,15.23153716,0.03354361,0.59964061,2.12338796,3.98985189,0.03167119,9.48585907,1.70847064,1.87036835
-4.67333667,15.11710391,0.03314401,0.59562495,2.09813247,3.94384962,0.03168085,9.42237505,1.69894693,1.86986271
-4.66733367,14.94314407,0.03267046,0.58896110,2.06773933,3.88153603,0.03156878,9.32228041,1.68420967,1.86068697
-4.66133067,14.70970082,0.03211536,0.57979332,2.03194411,3.80321217,0.03133927,9.18517918,1.66417042,1.84285641
-4.65532766,14.41796338,0.03147331,0.56831390,1.99062007,3.70945059,0.03099942,9.01139981,1.63887860,1.81655270
-4.64932466,14.07026820,0.03074137,0.55475987,1.94378948,3.60108652,0.03055920,8.80200554,1.60852438,1.78212305
-4.64332166,13.67006285,0.02991914,0.53940852,1.89162855,3.47920131,0.03003126,8.55878029,1.57343642,1.74007418
