energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.63381691,5.97251016,0.07316628,0.57132699,2.00154697,1.68618988,2.16172472,0.70370608,0.07767157,3.04758802
-5.62781391,5.91403721,0.07458520,0.55646003,2.00156228,1.63545335,2.16825297,0.69881303,0.07709429,3.03446870
-5.62181091,5.86079367,0.07610139,0.54256857,2.00711403,1.58875673,2.17355410,0.69331309,0.07672069,3.02230635
-5.61580790,5.81371064,0.07770855,0.52972452,2.01868688,1.54658336,2.17770404,0.68727545,0.07657094,3.01157709
-5.60980490,5.77351379,0.07940025,0.51797580,2.03663165,1.50929772,2.18078525,0.68076676,0.07665941,3.00266973
-5.60380190,5.74071373,0.08116978,0.50734783,2.06114516,1.47714651,2.18288366,0.67385069,0.07699434,2.99587722
-5.59779890,5.71559868,0.08300984,0.49784526,2.09225346,1.45026164,2.18408362,0.66658753,0.07757780,2.99138979
-5.59179590,5.69822896,0.08491198,0.48945348,2.12979898,1.42866451,2.18446088,0.65903370,0.07840563,2.98928942
-5.58579290,5.68843310,0.08686614,0.48213996,2.17343216,1.41227111,2.18407394,0.65124108,0.07946757,2.98954589
-5.57978989,5.68580565,0.08885997,0.47585544,2.22260833,1.40089786,2.18295416,0.64325619,0.08074751,2.99201436
-5.57378689,5.68970750,0.09087824,0.47053483,2.27659029,1.39426782,2.18109554,0.63511917,0.08222377,2.99643480
-5.56778389,5.69926947,0.09290236,0.46609808,2.33445705,1.39201750,2.17844483,0.62686272,0.08386955,3.00243387
-5.56178089,5.71340071,0.09490991,0.46245107,2.39511913,1.39370420,2.17489318,0.61851113,0.08565336,3.00952956
-5.55577789,5.73080291,0.09687449,0.45948666,2.45734046,1.39881430,2.17027016,0.61007941,0.08753966,3.01713924
-5.54977489,5.74999172,0.09876573,0.45708612,2.51976669,1.40677266,2.16434126,0.60157298,0.08948944,3.02459168
-5.54377189,5.76932630,0.10054959,0.45512098,2.58095963,1.41695334,2.15680942,0.59298767,0.09146103,3.03114314
-5.53776888,5.78704745,0.10218893,0.45345555,2.63943689,1.42869195,2.14732118,0.58431058,0.09341083,3.03599790
-5.53176588,5.80132438,0.10364444,0.45195000,2.69371570,1.44129966,2.13547771,0.57552159,0.09529427,3.03833285
-5.52576288,5.81030925,0.10487571,0.45046412,2.74235962,1.45407875,2.12085032,0.56659561,0.09706669,3.03732577
-5.51975988,5.81219824,0.10584263,0.44886160,2.78402633,1.46633969,2.10300019,0.55750561,0.09868444,3.03218654
-5.51375688,5.80529700,0.10650690,0.44701471,2.81751477,1.47741911,2.08150115,0.54822621,0.10010583,3.02218999
-5.50775388,5.78808778,0.10683360,0.44480923,2.84180955,1.48669841,2.05596461,0.53873767,0.10129228,3.00670914
-5.50175088,5.75929530,0.10679284,0.44214927,2.85612078,1.49362214,2.02606498,0.52903003,0.10220934,2.98524729
-5.49574787,5.71794797,0.10636124,0.43896179,2.85991730,1.49771542,1.99156428,0.51910713,0.10282771,2.95746712
-5.48974487,5.66343096,0.10552330,0.43520049,2.85295161,1.49859972,1.95233422,0.50899018,0.10312420,2.92321535
-5.48374187,5.59552815,0.10427247,0.43084881,2.83527515,1.49600599,1.90837442,0.49872059,0.10308255,2.88254123
-5.47773887,5.51444999,0.10261192,0.42592179,2.80724295,1.48978453,1.85982536,0.48836173,0.10269415,2.83570760
-5.47173587,5.42084521,0.10055496,0.42046657,2.76950706,1.47991085,1.80697519,0.47799945,0.10195850,2.78319361
-5.46573287,5.31579491,0.09812501,0.41456153,2.72299873,1.46648718,1.75025976,0.46774120,0.10088355,2.72568834
-5.45972986,5.20078849,0.09535515,0.40831384,2.66889999,1.44973912,1.69025546,0.45771357,0.09948573,2.66407530
-5.45372686,5.07768194,0.09228734,0.40185564,2.60860560,1.43000764,1.62766529,0.44805846,0.09778978,2.59940805
-5.44772386,4.94863978,0.08897117,0.39533892,2.54367689,1.40773643,1.56329849,0.43892776,0.09582820,2.53287782
-5.44172086,4.81606297,0.08546237,0.38892935,2.47578951,1.38345512,1.49804478,0.43047694,0.09364061,2.46577436
-5.43571786,4.68250584,0.08182101,0.38279929,2.40667739,1.35775903,1.43284454,0.42285777,0.09127267,2.39944159
-5.42971486,4.55058564,0.07810959,0.37712044,2.33807520,1.33128632,1.36865610,0.41621053,0.08877489,2.33523002
-5.42371186,4.42288887,0.07439099,0.37205638,2.27166209,1.30469354,1.30642210,0.41065613,0.08620115,2.27444812
-5.41770885,4.30187866,0.07072648,0.36775554,2.20900897,1.27863065,1.24703625,0.40628864,0.08360713,2.21831460
-5.41170585,4.18980732,0.06717379,0.36434488,2.15153182,1.25371678,1.19131221,0.40316850,0.08104859,2.16791407
-5.40570285,4.08863824,0.06378535,0.36192465,2.10045273,1.23051779,1.13995607,0.40131711,0.07857957,2.12415780
-5.39969985,3.99998042,0.06060685,0.36056461,2.05677054,1.20952662,1.09354353,0.40071278,0.07625070,2.08775154
-5.39369685,3.92503864,0.05767600,0.36030178,2.02124186,1.19114743,1.05250273,0.40128871,0.07410748,2.05917166
-5.38769385,3.86458119,0.05502169,0.36114001,1.99437316,1.17568412,1.01710357,0.40293289,0.07218874,2.03865062
-5.38169085,3.81892644,0.05266351,0.36305125,1.97642378,1.16333379,0.98745347,0.40549022,0.07052539,2.02617245
-5.37568784,3.78794834,0.05061165,0.36597861,1.96741929,1.15418524,0.96349990,0.40876661,0.06913926,2.02147803
-5.36968484,3.77110012,0.04886711,0.36984088,1.96717401,1.14822250,0.94503907,0.41253517,0.06804241,2.02408000
-5.36368184,3.76745475,0.04742228,0.37453838,1.97532118,1.14533300,0.93173030,0.41654403,0.06723671,2.03328629
-5.35767884,3.77575953,0.04626183,0.37995969,1.99134865,1.14531983,0.92311514,0.42052560,0.06671378,2.04823103
-5.35167584,3.79450202,0.04536379,0.38598901,2.01463814,1.14791734,0.91864027,0.42420672,0.06645533,2.06791139
-5.34567284,3.82198366,0.04470087,0.39251350,2.04450540,1.15280904,0.91768295,0.42731942,0.06643386,2.09122830
-5.33966983,3.85639749,0.04424185,0.39943044,2.08023926,1.15964689,0.91957788,0.42961157,0.06661370,2.11702947
-5.33366683,3.89590604,0.04395308,0.40665349,2.12113716,1.16807079,0.92364418,0.43085712,0.06695236,2.14415239
-5.32766383,3.93871572,0.04379991,0.41411791,2.16653524,1.17772733,0.92921142,0.43086536,0.06740211,2.17146568
-5.32166083,3.98314451,0.04374818,0.42178428,2.21583155,1.18828687,0.93564363,0.42948873,0.06791185,2.19790694
-5.31565783,4.02767986,0.04376541,0.42964052,2.26850114,1.19945802,0.94236035,0.42662897,0.06842896,2.22251563
-5.30965483,4.07102484,0.04382200,0.43770215,2.32410248,1.21099902,0.94885409,0.42224121,0.06890133,2.24445978
-5.30365183,4.11213074,0.04389213,0.44601060,2.38227528,1.22272565,0.95470363,0.41633589,0.06927928,2.26305581
-5.29764882,4.15021563,0.04395447,0.45462985,2.44273010,1.23451536,0.95958284,0.40897847,0.06951743,2.27778085
-5.29164582,4.18476874,0.04399263,0.46364145,2.50523092,1.24630785,0.96326496,0.40028691,0.06957633,2.28827760
-5.28564282,4.21554142,0.04399538,0.47313834,2.56957215,1.25810216,0.96562243,0.39042712,0.06942388,2.29435210
-5.27963982,4.24252627,0.04395661,0.48321762,2.63555200,1.26995092,0.96662251,0.37960665,0.06903647,2.29596483
-5.27363682,4.26592615,0.04387506,0.49397300,2.70294423,1.28195220,0.96631916,0.36806677,0.06839976,2.29321624
-5.26763382,4.28611557,0.04375387,0.50548708,2.77147075,1.29423958,0.96484171,0.35607352,0.06750906,2.28632779
-5.26163082,4.30359696,0.04359995,0.51782411,2.84077696,1.30697129,0.96238103,0.34390795,0.06636940,2.27561962
-5.25562781,4.31895462,0.04342319,0.53102358,2.91041210,1.32031895,0.95917380,0.33185607,0.06499516,2.26148632
-5.24962481,4.33280872,0.04323558,0.54509502,2.97981625,1.33445655,0.95548582,0.32019888,0.06340944,2.24437206
-5.24362181,4.34577185,0.04305033,0.56001429,3.04831508,1.34955026,0.95159487,0.30920285,0.06164299,2.22474619
-5.23761881,4.35841011,0.04288092,0.57572162,3.11512335,1.36574929,0.94777410,0.29911125,0.05973301,2.20308051
-5.23161581,4.37121022,0.04274020,0.59212147,3.17935707,1.38317826,0.94427643,0.29013655,0.05772162,2.17982905
-5.22561281,4.38455382,0.04263960,0.60908411,3.24005407,1.40193103,0.94132063,0.28245421,0.05565428,2.15541103
-5.21960980,4.39869954,0.04258840,0.62644907,3.29620183,1.42206597,0.93907962,0.27619795,0.05357806,2.13019742
-5.21360680,4.41377281,0.04259316,0.64402994,3.34677123,1.44360269,0.93767136,0.27145669,0.05153993,2.10450138
-5.20760380,4.42976327,0.04265731,0.66162046,3.39075419,1.46651991,0.93715264,0.26827315,0.04958515,2.07857257
-5.20160080,4.44652888,0.04278090,0.67900154,3.42720308,1.49075431,0.93751585,0.26664405,0.04775565,2.05259508
-5.19559780,4.46380597,0.04296049,0.69594874,3.45526970,1.51620014,0.93868900,0.26652194,0.04608875,2.02668873
-5.18959480,4.48122394,0.04318934,0.71223996,3.47424149,1.54270941,0.94053860,0.26781850,0.04461595,2.00091329
-5.18359180,4.49832363,0.04345756,0.72766294,3.48357300,1.57009255,0.94287546,0.27040907,0.04336206,1.97527507
-5.17758879,4.51457806,0.04375262,0.74202228,3.48291087,1.59811956,0.94546298,0.27413835,0.04234454,1.94973531
-5.17158579,4.52941468,0.04405983,0.75514562,3.47211111,1.62652164,0.94802759,0.27882694,0.04157322,1.92421993
-5.16558279,4.54223817,0.04436303,0.76688903,3.45124781,1.65499349,0.95027071,0.28427857,0.04105023,1.89863007
-5.15957979,4.55245320,0.04464524,0.77714122,3.42061324,1.68319659,0.95188191,0.29028767,0.04077022,1.87285290
-5.15357679,4.55948672,0.04488947,0.78582671,3.38070950,1.71076348,0.95255252,0.29664715,0.04072088,1.84677251
-5.14757379,4.56280938,0.04507947,0.79290793,3.33223272,1.73730359,0.95198912,0.30315607,0.04088373,1.82028029
-5.14157079,4.56195601,0.04520043,0.79838628,3.27605090,1.76241058,0.94992646,0.30962697,0.04123497,1.79328476
-5.13556778,4.55654501,0.04523971,0.80230232,3.21317704,1.78567151,0.94613907,0.31589260,0.04174672,1.76572054
-5.12956478,4.54629661,0.04518743,0.80473520,3.14473921,1.80667777,0.94045132,0.32181195,0.04238816,1.73755628
-5.12356178,4.53104979,0.04503694,0.80580139,3.07194931,1.82503760,0.93274532,0.32727522,0.04312687,1.70880149
-5.11755878,4.51077766,0.04478525,0.80565291,2.99607222,1.84039012,0.92296665,0.33220774,0.04393015,1.67951204
-5.11155578,4.48560087,0.04443317,0.80447510,2.91839660,1.85242014,0.91112744,0.33657259,0.04476634,1.64979429
-5.10555278,4.45579869,0.04398551,0.80248397,2.84020861,1.86087342,0.89730702,0.34037191,0.04560599,1.61980764
-5.09954977,4.42181679,0.04345088,0.79992317,2.76276934,1.86557147,0.88165008,0.34364682,0.04642298,1.58976550
-5.09354677,4.38427143,0.04284156,0.79706049,2.68729606,1.86642522,0.86436249,0.34647589,0.04719540,1.55993438
-5.08754377,4.34394883,0.04217309,0.79418395,2.61494758,1.86344661,0.84570510,0.34897232,0.04790630,1.53063121
-5.08154077,4.30179940,0.04146374,0.79159730,2.54681323,1.85675746,0.82598580,0.35127980,0.04854411,1.50221863
-5.07553777,4.25892593,0.04073392,0.78961497,2.48390481,1.84659469,0.80555023,0.35356728,0.04910295,1.47509836
-5.06953477,4.21656561,0.04000546,0.78855635,2.42715083,1.83331155,0.78477157,0.35602278,0.04958255,1.44970265
-5.06353177,4.17606562,0.03930081,0.78873946,2.37739223,1.81737423,0.76403984,0.35884637,0.04998799,1.42648398
-5.05752876,4.13885263,0.03864220,0.79047398,2.33537860,1.79935392,0.74375098,0.36224279,0.05032921,1.40590321
-5.05152576,4.10639685,0.03805088,0.79405390,2.30176437,1.77991430,0.72429635,0.36641375,0.05062034,1.38841652
-5.04552276,4.08017165,0.03754619,0.79974969,2.27710429,1.75979476,0.70605267,0.37155034,0.05087877,1.37446163
-5.03951976,4.06161012,0.03714495,0.80780057,2.26184810,1.73979008,0.68937292,0.37782574,0.05112422,1.36444367
-5.03351676,4.05206032,0.03686065,0.81840681,2.25633420,1.72072722,0.67457832,0.38538862,0.05137767,1.35872147
-5.02751376,4.05274093,0.03670301,0.83172262,2.26078265,1.70344028,0.66195153,0.39435742,0.05166027,1.35759470
-5.02151076,4.06469959,0.03667751,0.84784991,2.27528785,1.68874462,0.65173122,0.40481566,0.05199230,1.36129250
-5.01550775,4.08877556,0.03678512,0.86683319,2.29981162,1.67741130,0.64410805,0.41680859,0.05239225,1.36996428
-5.00950475,4.12556873,0.03702224,0.88865596,2.33417730,1.67014284,0.63922200,0.43034125,0.05287592,1.38367302
-5.00350175,4.17541633,0.03738078,0.91323882,2.37806566,1.66755142,0.63716101,0.44537783,0.05345579,1.40239144
-4.99749875,4.23837870,0.03784836,0.94043952,2.43101327,1.67014018,0.63796091,0.46184264,0.05414054,1.42600148
-4.99149575,4.31423446,0.03840881,0.97005489,2.49241391,1.67828849,0.64160640,0.47962219,0.05493468,1.45429682
-4.98549275,4.40248555,0.03904267,1.00182484,2.56152351,1.69224152,0.64803298,0.49856863,0.05583852,1.48698862
-4.97948974,4.50237162,0.03972789,1.03543807,2.63746867,1.71210432,0.65712974,0.51850404,0.05684821,1.52371410
-4.97348674,4.61289296,0.04044064,1.07053942,2.71925889,1.73784060,0.66874279,0.53922546,0.05795598,1.56404750
-4.96748374,4.73284079,0.04115615,1.10673852,2.80580224,1.76927572,0.68267912,0.56051046,0.05915056,1.60751295
-4.96148074,4.86083319,0.04184956,1.14361932,2.89592405,1.80610388,0.69871088,0.58212276,0.06041763,1.65359864
-4.95547774,4.99535505,0.04249682,1.18075013,2.98838797,1.84789873,0.71657994,0.60381793,0.06174040,1.70177150
-4.94947474,5.13480011,0.04307555,1.21769371,3.08191896,1.89412691,0.73600254,0.62534864,0.06310019,1.75149193
-4.94347174,5.27751314,0.04356572,1.25401709,3.17522720,1.94416392,0.75667403,0.64646954,0.06447701,1.80222773
-4.93746873,5.42183084,0.04395038,1.28930063,3.26703236,1.99731164,0.77827375,0.66694148,0.06585017,1.85346683
-4.93146573,5.56611971,0.04421615,1.32314611,3.35608745,2.05281673,0.80046991,0.68653503,0.06719876,1.90472838
-4.92546273,5.70880996,0.04435362,1.35518357,3.44120168,2.10988952,0.82292449,0.70503342,0.06850212,1.95557174
-4.91945973,5.84842454,0.04435758,1.38507678,3.52126165,2.16772273,0.84529829,0.72223474,0.06974027,2.00560341
-4.91345673,5.98360278,0.04422711,1.41252736,3.59525054,2.22550953,0.86725598,0.73795375,0.07089419,2.05448158
-4.90745373,6.11311854,0.04396547,1.43727735,3.66226488,2.28246060,0.88847135,0.75202325,0.07194609,2.10191862
-4.90145073,6.23589286,0.04357993,1.45911064,3.72152864,2.33781982,0.90863251,0.76429516,0.07287968,2.14768138
-4.89544772,6.35100145,0.04308139,1.47785315,3.77240442,2.39087833,0.92744718,0.77464168,0.07368033,2.19158975
-4.88944472,6.45767750,0.04248389,1.49337212,3.81440173,2.44098665,0.94464799,0.78295626,0.07433520,2.23351363
-4.88344172,6.55531033,0.04180413,1.50557455,3.84718212,2.48756489,0.95999747,0.78915487,0.07483343,2.27336848
-4.87743872,6.64344042,0.04106078,1.51440525,3.87056127,2.53011070,0.97329289,0.79317726,0.07516626,2.31111002
-4.87143572,6.72175156,0.04027385,1.51984441,3.88450804,2.56820500,0.98437055,0.79498841,0.07532717,2.34672800
-4.86543272,6.79006063,0.03946400,1.52190513,3.88914057,2.60151556,0.99310944,0.79458001,0.07531205,2.38023967
-4.85942971,6.84830571,0.03865187,1.52063088,3.88471957,2.62979832,0.99943407,0.79197179,0.07511926,2.41168290
-4.85342671,6.89653303,0.03785745,1.51609310,3.87163904,2.65289673,1.00331642,0.78721272,0.07474978,2.44110938
-4.84742371,6.93488347,0.03709941,1.50838900,3.85041474,2.67073922,1.00477665,0.78038173,0.07420731,2.46857812
-4.84142071,6.96357915,0.03639465,1.49763967,3.82167073,2.68333513,1.00388277,0.77158786,0.07349824,2.49414947
-4.83541771,6.98291068,0.03575779,1.48398837,3.78612452,2.69076939,1.00074902,0.76096974,0.07263170,2.51787994
-4.82941471,6.99322581,0.03520079,1.46759924,3.74457127,2.69319629,0.99553316,0.74869419,0.07161944,2.53981800
-4.82341171,6.99491980,0.03473275,1.44865616,3.69786753,2.69083288,0.98843264,0.73495403,0.07047566,2.56000120
-4.81740870,6.98842805,0.03435968,1.42736188,3.64691513,2.68395215,0.97967979,0.71996485,0.06921685,2.57845467
-4.81140570,6.97422136,0.03408445,1.40393732,3.59264562,2.67287648,0.96953632,0.70396111,0.06786139,2.59519114
-4.80540270,6.95280364,0.03390692,1.37862092,3.53600561,2.65797164,0.95828717,0.68719142,0.06642931,2.61021260
-4.79939970,6.92471226,0.03382399,1.35166790,3.47794325,2.63964138,0.94623396,0.66991330,0.06494173,2.62351329
-4.79339670,6.89052036,0.03382991,1.32334952,3.41939612,2.61832268,0.93368833,0.65238758,0.06342052,2.63508407
-4.78739370,6.85084060,0.03391659,1.29395190,3.36128017,2.59448175,0.92096514,0.63487266,0.06188774,2.64491762
-4.78139070,6.80632934,0.03407398,1.26377457,3.30447986,2.56861028,0.90837579,0.61761879,0.06036512,2.65301413
-4.77538769,6.75769023,0.03429050,1.23312846,3.24983891,2.54122197,0.89622180,0.60086279,0.05887363,2.65938686
-4.76938469,6.70567597,0.03455354,1.20233325,3.19815152,2.51284874,0.88478853,0.58482303,0.05743293,2.66406698
-4.76338169,6.65108712,0.03484990,1.17171408,3.15015347,2.48403628,0.87433928,0.56969524,0.05606091,2.66710718
-4.75737869,6.59476684,0.03516626,1.14159752,3.10651297,2.45533874,0.86510962,0.55564893,0.05477333,2.66858334
-4.75137569,6.53759091,0.03548962,1.11230687,3.06782090,2.42731202,0.85730210,0.54282468,0.05358341,2.66859396
-4.74537269,6.48045254,0.03580769,1.08415677,3.03458046,2.40050568,0.85108135,0.53133228,0.05250151,2.66725705
-4.73936968,6.42424216,0.03610923,1.05744743,3.00719653,2.37545331,0.84656953,0.52124966,0.05153493,2.66470446
-4.73336668,6.36982266,0.03638433,1.03245856,2.98596499,2.35266167,0.84384246,0.51262270,0.05068769,2.66107386
-4.72736368,6.31800130,0.03662457,1.00944326,2.97106286,2.33259874,0.84292637,0.50546571,0.04996045,2.65649879
-4.72136068,6.26949986,0.03682320,0.98862224,2.96253997,2.31568131,0.84379561,0.49976264,0.04935047,2.65109752
-4.71535768,6.22492496,0.03697518,0.97017865,2.96031338,2.30226275,0.84637152,0.49546885,0.04885167,2.64496163
-4.70935468,6.18474077,0.03707720,0.95425384,2.96416546,2.29262157,0.85052266,0.49251347,0.04845476,2.63814523
-4.70335168,6.14924643,0.03712759,0.94094432,2.97374670,2.28695173,0.85606679,0.49080207,0.04814749,2.63065593
-4.69734867,6.11856025,0.03712628,0.93030028,2.98858431,2.28535525,0.86277458,0.49021984,0.04791496,2.62244857
-4.69134567,6.09261251,0.03707462,0.92232567,3.00809694,2.28783797,0.87037543,0.49063494,0.04774002,2.61342255
-4.68534267,6.07114840,0.03697527,0.91698010,3.03161608,2.29430883,0.87856536,0.49190207,0.04760376,2.60342351
-4.67933967,6.05374152,0.03683198,0.91418251,3.05841384,2.30458317,0.88701684,0.49386622,0.04748605,2.59224958
-4.67333667,6.03981825,0.03664945,0.91381635,3.08773648,2.31839004,0.89539060,0.49636640,0.04736621,2.57966232
-4.66733367,6.02869211,0.03643313,0.91573628,3.11884272,2.33538346,0.90334886,0.49923938,0.04722359,2.56540206
-4.66133067,6.01960676,0.03618900,0.91977593,3.15104513,2.35515738,0.91056977,0.50232335,0.04703831,2.54920688
-4.65532766,6.01178541,0.03592342,0.92575639,3.18375279,2.37726362,0.91676237,0.50546126,0.04679190,2.53083431
-4.64932466,6.00448431,0.03564287,0.93349489,3.21651296,2.40123230,0.92168150,0.50850408,0.04646794,2.51008450
-4.64332166,5.99704713,0.03535381,0.94281347,3.24904935,2.42659367,0.92514199,0.51131357,0.04605263,2.48682348
