energy_ev,total_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,5.26384369,3.48747183,1.99671388,0.03961565,3.86630620,0.43568048,0.00000000
-4.29514757,5.21703992,3.44199847,1.98304547,0.03957706,3.82795539,0.43747180,0.00000000
-4.28914457,5.18077836,3.40668023,1.97420862,0.03957711,3.79883349,0.43950046,0.00000000
-4.28314157,5.15371222,3.38070495,1.96952230,0.03959798,3.77782338,0.44171916,0.00000000
-4.27713857,5.13444128,3.36319359,1.96826282,0.03962311,3.76376063,0.44407625,0.00000000
-4.27113557,5.12154623,3.35322801,1.96968000,0.03963745,3.75546242,0.44651536,0.00000000
-4.26513257,5.11361929,3.34987582,1.97301293,0.03962758,3.75175398,0.44897486,0.00000000
-4.25912956,5.10929097,3.35221202,1.97750530,0.03958177,3.75149216,0.45138738,0.00000000
-4.25312656,5.10725302,3.35933707,1.98242005,0.03949004,3.75358608,0.45367951,0.00000000
-4.24712356,5.10627774,3.37039157,1.98705335,0.03934413,3.75701478,0.45577183,0.00000000
-4.24112056,5.10523423,3.38456778,1.99074779,0.03913752,3.76084221,0.45757937,0.00000000
-4.23511756,5.10310202,3.40111841,1.99290474,0.03886529,3.76422960,0.45901273,0.00000000
-4.22911456,5.09898271,3.41936313,1.99299578,0.03852416,3.76644563,0.45997974,0.00000000
-4.22311156,5.09211010,3.43869335,1.99057309,0.03811236,3.76687461,0.46038788,0.00000000
-4.21710855,5.08185897,3.45857581,1.98527867,0.03762963,3.76502290,0.46014726,0.00000000
-4.21110555,5.06775308,3.47855515,1.97685216,0.03707713,3.76052362,0.45917423,0.00000000
-4.20510255,5.04947189,3.49825602,1.96513709,0.03645744,3.75313985,0.45739525,0.00000000
-4.19909955,5.02685625,3.51738470,1.95008519,0.03577446,3.74276614,0.45475108,0.00000000
-4.19309655,4.99991246,3.53573023,1.93175881,0.03503341,3.72942837,0.45120092,0.00000000
-4.18709355,4.96881427,3.55316518,1.91033081,0.03424077,3.71328170,0.44672621,0.00000000
-4.18109055,4.93390247,3.56964556,1.88608226,0.03340419,3.69460652,0.44133399,0.00000000
-4.17508754,4.89568131,3.58521000,1.85939735,0.03253243,3.67380225,0.43505948,0.00000000
-4.16908454,4.85481158,3.59997757,1.83075594,0.03163522,3.65137883,0.42796774,0.00000000
-4.16308154,4.81209981,3.61414434,1.80072354,0.03072313,3.62794591,0.42015419,0.00000000
-4.15707854,4.76848351,3.62797819,1.76993899,0.02980742,3.60419983,0.41174396,0.00000000
-4.15107554,4.72501259,3.64181199,1.73910018,0.02889983,3.58090834,0.40289003,0.00000000
-4.14507254,4.68282691,3.65603490,1.70894806,0.02801236,3.55889354,0.39377016,0.00000000
-4.13906953,4.64313075,3.67108197,1.68024952,0.02715700,3.53901318,0.38458275,0.00000000
-4.13306653,4.60716453,3.68742222,1.65377940,0.02634554,3.52214078,0.37554175,0.00000000
-4.12706353,4.57617467,3.70554532,1.63030244,0.02558925,3.50914514,0.36687079,0.00000000
-4.12106053,4.55138250,3.72594737,1.61055534,0.02489867,3.50086955,0.35879693,0.00000000
-4.11505753,4.53395302,3.74911607,1.59522969,0.02428331,3.49811141,0.35154402,0.00000000
-4.10905453,4.52496461,3.77551572,1.58495603,0.02375151,3.50160260,0.34532614,0.00000000
-4.10305153,4.52538046,3.80557259,1.58028955,0.02331015,3.51199127,0.34034127,0.00000000
-4.09704852,4.53602250,3.83966088,1.58169748,0.02296457,3.52982525,0.33676542,0.00000000
-4.09104552,4.55754866,3.87808995,1.58954871,0.02271842,3.55553762,0.33474743,0.00000000
-4.08504252,4.59043379,3.92109285,1.60410542,0.02257359,3.58943449,0.33440449,0.00000000
-4.07903952,4.63495475,3.96881659,1.62551697,0.02253019,3.63168539,0.33581873,0.00000000
-4.07303652,4.69117967,4.02131434,1.65381595,0.02258653,3.68231614,0.33903458,0.00000000
-4.06703352,4.75896160,4.07853949,1.68891624,0.02273923,3.74120432,0.34405729,0.00000000
-4.06103052,4.83793637,4.14034175,1.73061298,0.02298327,3.80807724,0.35085232,0.00000000
-4.05502751,4.92752430,4.20646520,1.77858439,0.02331213,3.88251227,0.35934577,0.00000000
-4.04902451,5.02693578,4.27654811,1.83239506,0.02371791,3.96393943,0.36942563,0.00000000
-4.04302151,5.13518013,4.35012456,1.89150084,0.02419156,4.05164609,0.38094393,0.00000000
-4.03701851,5.25107765,4.42662768,1.95525504,0.02472298,4.14478357,0.39371958,0.00000000
-4.03101551,5.37327453,4.50539438,2.02291596,0.02530127,4.24237579,0.40754199,0.00000000
-4.02501251,5.50026048,4.58567156,2.09365570,0.02591491,4.34332964,0.42217518,0.00000000
-4.01900950,5.63038889,4.66662387,2.16657039,0.02655195,4.44644733,0.43736259,0.00000000
-4.01300650,5.76189965,4.74734296,2.24069169,0.02720023,4.55044072,0.45283220,0.00000000
-4.00700350,5.89294446,4.82685834,2.31499987,0.02784755,4.65394769,0.46830217,0.00000000
-4.00100050,6.02161474,4.90415006,2.38843836,0.02848187,4.75555079,0.48348674,0.00000000
-3.99499750,6.14597217,4.97816331,2.45992985,0.02909155,4.85379817,0.49810237,0.00000000
-3.98899450,6.26408167,5.04782489,2.52839394,0.02966545,4.94722681,0.51187399,0.00000000
-3.98299150,6.37404662,5.11206186,2.59276616,0.03019320,5.03438802,0.52454125,0.00000000
-3.97698849,6.47404596,5.16982199,2.65201815,0.03066533,5.11387497,0.53586458,0.00000000
-3.97098549,6.56237245,5.22009593,2.70517862,0.03107347,5.18435176,0.54563094,0.00000000
-3.96498249,6.63747125,5.26194074,2.75135463,0.03141046,5.24458349,0.55365910,0.00000000
-3.95897949,6.69797776,5.29450399,2.78975252,0.03167056,5.29346647,0.55980418,0.00000000
-3.95297649,6.74275332,5.31704790,2.81969788,0.03184947,5.33005759,0.56396137,0.00000000
-3.94697349,6.77091737,5.32897240,2.84065364,0.03194449,5.35360161,0.56606856,0.00000000
-3.94097049,6.78187447,5.32983624,2.85223563,0.03195456,5.36355523,0.56610786,0.00000000
-3.93496748,6.77533478,5.31937491,2.85422463,0.03188021,5.35960665,0.56410576,0.00000000
-3.92896448,6.75132646,5.29751433,2.84657443,0.03172359,5.34168931,0.56013196,0.00000000
-3.92296148,6.71019897,5.26437940,2.82941510,0.03148835,5.30998891,0.55429678,0.00000000
-3.91695848,6.65261633,5.22029648,2.80305114,0.03117950,5.26494280,0.54674735,0.00000000
-3.91095548,6.57954020,5.16578924,2.76795436,0.03080325,5.20723130,0.53766248,0.00000000
-3.90495248,6.49220266,5.10156774,2.72475152,0.03036678,5.13776091,0.52724650,0.00000000
-3.89894947,6.39206955,5.02851065,2.67420702,0.02987799,5.05763956,0.51572237,0.00000000
-3.89294647,6.28079553,4.94764123,2.61720122,0.02934520,4.96814492,0.50332411,0.00000000
-3.88694347,6.16017261,4.86009790,2.55470524,0.02877687,4.87068671,0.49028910,0.00000000
-3.88094047,6.03207425,4.76710051,2.48775324,0.02818133,4.76676464,0.47685037,0.00000000
-3.87493747,5.89839751,4.66991389,2.41741324,0.02756643,4.65792388,0.46322938,0.00000000
-3.86893447,5.76100584,4.56981036,2.34475784,0.02693934,4.54570990,0.44962939,0.00000000
-3.86293147,5.62167529,4.46803285,2.27083601,0.02630633,4.43162481,0.43622996,0.00000000
-3.85692846,5.48204638,4.36576057,2.19664703,0.02567253,4.31708723,0.42318248,0.00000000
-3.85092546,5.34358406,4.26407885,2.12311780,0.02504191,4.20339741,0.41060724,0.00000000
-3.84492246,5.20754741,4.16395440,2.05108421,0.02441713,4.09170917,0.39859178,0.00000000
-3.83891946,5.07497022,4.06621731,1.98127715,0.02379960,3.98300966,0.38719089,0.00000000
-3.83291646,4.94665312,3.97155036,1.91431362,0.02318954,3.87810760,0.37642791,0.00000000
-3.82691346,4.82316703,3.88048582,1.85069283,0.02258610,3.77763013,0.36629737,0.00000000
-3.82091046,4.70486723,3.79340962,1.79079708,0.02198751,3.68202784,0.35676870,0.00000000
-3.81490745,4.59191666,3.71057219,1.73489695,0.02139135,3.59158708,0.34779089,0.00000000
-3.80890445,4.48431654,3.63210485,1.68316012,0.02079472,3.50644837,0.33929766,0.00000000
-3.80290145,4.38194201,3.55804035,1.63566275,0.02019456,3.42662917,0.33121296,0.00000000
-3.79689845,4.28458042,3.48833603,1.59240279,0.01958787,3.35204929,0.32345656,0.00000000
-3.79089545,4.19196955,3.42289777,1.55331387,0.01897197,3.28255715,0.31594924,0.00000000
-3.78489245,4.10383342,3.36160302,1.51827914,0.01834471,3.21795488,0.30861765,0.00000000
-3.77888944,4.01991341,3.30432137,1.48714394,0.01770465,3.15802079,0.30139831,0.00000000
-3.77288644,3.93999296,3.25093123,1.45972684,0.01705120,3.10252775,0.29424088,0.00000000
-3.76688344,3.86391457,3.20133161,1.43582841,0.01638471,3.05125652,0.28711043,0.00000000
-3.76088044,3.79158829,3.15544834,1.41523748,0.01570650,3.00400347,0.27998870,0.00000000
-3.75487744,3.72299162,3.11323452,1.39773483,0.01501882,2.96058254,0.27287449,0.00000000
-3.74887444,3.65816140,3.07466538,1.38309446,0.01432483,2.92082168,0.26578313,0.00000000
-3.74287144,3.59717849,3.03972816,1.37108273,0.01362841,2.88455460,0.25874514,0.00000000
-3.73686843,3.54014686,3.00840795,1.36145599,0.01293406,2.85160875,0.25180437,0.00000000
-3.73086543,3.48716879,2.98067087,1.35395709,0.01224669,2.82179089,0.24501560,0.00000000
-3.72486243,3.43831827,2.95644576,1.34831162,0.01157142,2.79487165,0.23844196,0.00000000
-3.71885943,3.39361460,2.93560625,1.34422439,0.01091339,2.77057060,0.23215218,0.00000000
-3.71285643,3.35299821,2.91795441,1.34137682,0.01027749,2.74854318,0.22621791,0.00000000
-3.70685343,3.31631064,2.90320762,1.33942577,0.00966827,2.72837094,0.22071129,0.00000000
-3.70085043,3.28328003,2.89098968,1.33800416,0.00908965,2.70955593,0.21570277,0.00000000
-3.69484742,3.25351342,2.88082724,1.33672367,0.00854489,2.69152023,0.21125932,0.00000000
-3.68884442,3.22649643,2.87215200,1.33517957,0.00803639,2.67361081,0.20744304,0.00000000
-3.68284142,3.20160067,2.86430900,1.33295765,0.00756571,2.65510996,0.20431023,0.00000000
-3.67683842,3.17809855,2.85657076,1.32964298,0.00713347,2.63525100,0.20191078,0.00000000
-3.67083542,3.15518479,2.84815686,1.32483011,0.00673941,2.61323858,0.20028797,0.00000000
-3.66483242,3.13200366,2.83825801,1.31813434,0.00638244,2.58827268,0.19947852,0.00000000
-3.65882941,3.10768036,2.82606349,1.30920332,0.00606070,2.55957537,0.19951279,0.00000000
-3.65282641,3.08135514,2.81079074,1.29772862,0.00577170,2.52641879,0.20041515,0.00000000
-3.64682341,3.05221818,2.79171548,1.28345644,0.00551246,2.48815322,0.20220432,0.00000000
-3.64082041,3.01954352,2.76820094,1.26619701,0.00527962,2.44423369,0.20489369,0.00000000
-3.63481741,2.98272038,2.73972468,1.24583219,0.00506965,2.39424400,0.20849149,0.00000000
-3.62881441,2.94128013,2.70590166,1.22232078,0.00487897,2.33791676,0.21300084,0.00000000
-3.62281141,2.89491770,2.66650234,1.19570124,0.00470409,2.27514864,0.21841962,0.00000000
-3.61680840,2.84350635,2.62146501,1.16609169,0.00454179,2.20600995,0.22474011,0.00000000
-3.61080540,2.78710511,2.57090158,1.13368719,0.00438920,2.13074817,0.23194850,0.00000000
-3.60480240,2.72595859,2.51509667,1.09875420,0.00424387,2.04978512,0.24002433,0.00000000
-3.59879940,2.66048928,2.45449995,1.06162267,0.00410390,1.96370787,0.24893977,0.00000000
-3.59279640,2.59128266,2.38971223,1.02267596,0.00396792,1.87325392,0.25865889,0.00000000
-3.58679340,2.51906602,2.32146577,0.98233904,0.00383513,1.77929099,0.26913706,0.00000000
-3.58079040,2.44468194,2.25060001,0.94106552,0.00370527,1.68279254,0.28032035,0.00000000
-3.57478739,2.36905774,2.17803353,0.89932392,0.00357860,1.58480982,0.29214518,0.00000000
-3.56878439,2.29317225,2.10473373,0.85758388,0.00345581,1.48644171,0.30453811,0.00000000
-3.56278139,2.21802140,2.03168546,0.81630279,0.00333797,1.38880339,0.31741591,0.00000000
-3.55677839,2.14458400,1.95985970,0.77591327,0.00322643,1.29299524,0.33068587,0.00000000
-3.55077539,2.07378921,1.89018388,0.73681205,0.00312270,1.20007285,0.34424634,0.00000000
-3.54477239,2.00648670,1.82351451,0.69935055,0.00302840,1.11101935,0.35798757,0.00000000
-3.53876938,1.94342083,1.76061329,0.66382737,0.00294509,1.02672087,0.37179273,0.00000000
-3.53276638,1.88520934,1.70212730,0.63048305,0.00287424,0.94794592,0.38553917,0.00000000
-3.52676338,1.83232749,1.64857379,0.59949692,0.00281709,0.87532911,0.39909982,0.00000000
-3.52076038,1.78509762,1.60032974,0.57098624,0.00277463,0.80935967,0.41234481,0.00000000
-3.51475738,1.74368464,1.55762648,0.54500744,0.00274750,0.75037484,0.42514316,0.00000000
-3.50875438,1.70809708,1.52054901,0.52155920,0.00273597,0.69855809,0.43736468,0.00000000
-3.50275138,1.67819355,1.48903996,0.50058739,0.00273990,0.65394203,0.44888194,0.00000000
-3.49674837,1.65369418,1.46290773,0.48199131,0.00275880,0.61641558,0.45957248,0.00000000
-3.49074537,1.63419651,1.44183842,0.46563110,0.00279174,0.58573499,0.46932108,0.00000000
-3.48474237,1.61919506,1.42541094,0.45133598,0.00283749,0.56153813,0.47802220,0.00000000
-3.47873937,1.60810401,1.41311477,0.43891300,0.00289451,0.54336148,0.48558267,0.00000000
-3.47273637,1.60028201,1.40436983,0.42815590,0.00296103,0.53065904,0.49192436,0.00000000
-3.46673337,1.59505831,1.39854778,0.41885391,0.00303510,0.52282261,0.49698701,0.00000000
-3.46073037,1.59175940,1.39499413,0.41080012,0.00311473,0.51920273,0.50073107,0.00000000
-3.45472736,1.58973505,1.39305047,0.40379918,0.00319789,0.51912943,0.50314034,0.00000000
-3.44872436,1.58838303,1.39207623,0.39767409,0.00328269,0.52193249,0.50422448,0.00000000
-3.44272136,1.58717140,1.39146929,0.39227184,0.00336735,0.52696019,0.50402099,0.00000000
-3.43671836,1.58565766,1.39068467,0.38746785,0.00345036,0.53359640,0.50259672,0.00000000
-3.43071536,1.58350384,1.38925080,0.38316888,0.00353051,0.54127517,0.50004853,0.00000000
-3.42471236,1.58048696,1.38678265,0.37931449,0.00360689,0.54949273,0.49650307,0.00000000
-3.41870935,1.57650425,1.38299135,0.37587691,0.00367898,0.55781635,0.49211548,0.00000000
-3.41270635,1.57157285,1.37768969,0.37285941,0.00374662,0.56589004,0.48706690,0.00000000
-3.40670335,1.56582388,1.37079336,0.37029312,0.00380999,0.57343692,0.48156085,0.00000000
-3.40070035,1.55949104,1.36231788,0.36823255,0.00386962,0.58025826,0.47581831,0.00000000
-3.39469735,1.55289410,1.35237114,0.36674997,0.00392627,0.58622960,0.47007182,0.00000000
-3.38869435,1.54641807,1.34114199,0.36592884,0.00398095,0.59129388,0.46455860,0.00000000
-3.38269135,1.54048892,1.32888539,0.36585663,0.00403475,0.59545244,0.45951305,0.00000000
-3.37668834,1.53554705,1.31590481,0.36661741,0.00408884,0.59875403,0.45515889,0.00000000
-3.37068534,1.53201981,1.30253273,0.36828447,0.00414432,0.60128269,0.45170127,0.00000000
-3.36468234,1.53029453,1.28911031,0.37091345,0.00420214,0.60314503,0.44931931,0.00000000
-3.35867934,1.53069344,1.27596730,0.37453627,0.00426307,0.60445771,0.44815938,0.00000000
-3.35267634,1.53345193,1.26340332,0.37915618,0.00432756,0.60533560,0.44832949,0.00000000
-3.34667334,1.53870134,1.25167138,0.38474425,0.00439573,0.60588144,0.44989519,0.00000000
-3.34067034,1.54645729,1.24096481,0.39123752,0.00446732,0.60617737,0.45287708,0.00000000
-3.33466733,1.55661423,1.23140813,0.39853885,0.00454170,0.60627883,0.45725025,0.00000000
-3.32866433,1.56894658,1.22305234,0.40651863,0.00461785,0.60621098,0.46294555,0.00000000
-3.32266133,1.58311645,1.21587502,0.41501811,0.00469440,0.60596795,0.46985277,0.00000000
-3.31665833,1.59868758,1.20978493,0.42385439,0.00476971,0.60551463,0.47782551,0.00000000
-3.31065533,1.61514452,1.20463097,0.43282668,0.00484193,0.60479098,0.48668739,0.00000000
-3.30465233,1.63191630,1.20021467,0.44172351,0.00490909,0.60371835,0.49623951,0.00000000
-3.29864932,1.64840296,1.19630550,0.45033058,0.00496919,0.60220751,0.50626841,0.00000000
-3.29264632,1.66400358,1.19265802,0.45843879,0.00502036,0.60016764,0.51655438,0.00000000
-3.28664332,1.67814415,1.18902950,0.46585201,0.00506090,0.59751577,0.52687952,0.00000000
-3.28064032,1.69030379,1.18519720,0.47239416,0.00508943,0.59418600,0.53703510,0.00000000
-3.27463732,1.70003778,1.18097395,0.47791539,0.00510499,0.59013786,0.54682793,0.00000000
-3.26863432,1.70699626,1.17622125,0.48229678,0.00510707,0.58536331,0.55608542,0.00000000
-3.26263132,1.71093755,1.17085885,0.48545362,0.00509568,0.57989186,0.56465900,0.00000000
-3.25662831,1.71173555,1.16487053,0.48733698,0.00507142,0.57379345,0.57242602,0.00000000
-3.25062531,1.70938091,1.15830554,0.48793355,0.00503543,0.56717896,0.57928997,0.00000000
-3.24462231,1.70397617,1.15127578,0.48726398,0.00498940,0.56019819,0.58517918,0.00000000
-3.23861931,1.69572533,1.14394889,0.48537964,0.00493549,0.55303544,0.59004434,0.00000000
-3.23261631,1.68491855,1.13653775,0.48235832,0.00487629,0.54590296,0.59385499,0.00000000
-3.22661331,1.67191327,1.12928717,0.47829897,0.00481470,0.53903243,0.59659543,0.00000000
-3.22061031,1.65711281,1.12245839,0.47331597,0.00475382,0.53266517,0.59826054,0.00000000
-3.21460730,1.64094384,1.11631260,0.46753321,0.00469683,0.52704136,0.59885161,0.00000000
-3.20860430,1.62383412,1.11109437,0.46107841,0.00464684,0.52238902,0.59837290,0.00000000
-3.20260130,1.60619175,1.10701584,0.45407794,0.00460681,0.51891315,0.59682890,0.00000000
-3.19659830,1.58838708,1.10424286,0.44665247,0.00457934,0.51678573,0.59422278,0.00000000
-3.19059530,1.57073821,1.10288357,0.43891361,0.00456663,0.51613707,0.59055597,0.00000000
-3.18459230,1.55350067,1.10298018,0.43096170,0.00457035,0.51704885,0.58582890,0.00000000
-3.17858929,1.53686172,1.10450441,0.42288477,0.00459157,0.51954927,0.58004295,0.00000000
-3.17258629,1.52093932,1.10735662,0.41475861,0.00463071,0.52361064,0.57320324,0.00000000
-3.16658329,1.50578550,1.11136878,0.40664789,0.00468753,0.52914934,0.56532223,0.00000000
-3.16058029,1.49139370,1.11631108,0.39860808,0.00476112,0.53602824,0.55642351,0.00000000
-3.15457729,1.47770937,1.12190156,0.39068804,0.00484994,0.54406157,0.54654578,0.00000000
-3.14857429,1.46464293,1.12781853,0.38293281,0.00495191,0.55302174,0.53574635,0.00000000
-3.14257129,1.45208411,1.13371476,0.37538660,0.00506446,0.56264801,0.52410403,0.00000000
-3.13656828,1.43991669,1.13923292,0.36809549,0.00518464,0.57265643,0.51172104,0.00000000
-3.13056528,1.42803259,1.14402133,0.36110967,0.00530926,0.58275061,0.49872372,0.00000000
-3.12456228,1.41634438,1.14774923,0.35448505,0.00543501,0.59263282,0.48526184,0.00000000
-3.11855928,1.40479547,1.15012078,0.34828400,0.00555859,0.60201478,0.47150664,0.00000000
-3.11255628,1.39336725,1.15088721,0.34257524,0.00567682,0.61062769,0.45764735,0.00000000
-3.10655328,1.38208293,1.14985641,0.33743272,0.00578680,0.61823106,0.44388658,0.00000000
-3.10055028,1.37100770,1.14689960,0.33293371,0.00588595,0.62461982,0.43043465,0.00000000
-3.09454727,1.36024550,1.14195498,0.32915598,0.00597215,0.62962956,0.41750318,0.00000000
-3.08854427,1.34993245,1.13502800,0.32617453,0.00604374,0.63313954,0.40529821,0.00000000
-3.08254127,1.34022766,1.12618870,0.32405778,0.00609961,0.63507358,0.39401336,0.00000000
-3.07653827,1.33130198,1.11556617,0.32286372,0.00613918,0.63539875,0.38382322,0.00000000
-3.07053527,1.32332558,1.10334077,0.32263615,0.00616238,0.63412221,0.37487745,0.00000000
-3.06453227,1.31645523,1.08973454,0.32340137,0.00616964,0.63128631,0.36729586,0.00000000
-3.05852926,1.31082230,1.07500058,0.32516548,0.00616179,0.62696253,0.36116482,0.00000000
-3.05252626,1.30652238,1.05941202,0.32791266,0.00614006,0.62124456,0.35653511,0.00000000
-3.04652326,1.30360721,1.04325138,0.33160445,0.00610596,0.61424119,0.35342140,0.00000000
-3.04052026,1.30207981,1.02680090,0.33618024,0.00606121,0.60606927,0.35180345,0.00000000
-3.03451726,1.30189303,1.01033436,0.34155906,0.00600768,0.59684737,0.35162886,0.00000000
-3.02851426,1.30295195,0.99411095,0.34764243,0.00594731,0.58669049,0.35281732,0.00000000
-3.02251126,1.30511986,0.97837119,0.35431844,0.00588206,0.57570604,0.35526616,0.00000000
-3.01650825,1.30822768,0.96333520,0.36146656,0.00581385,0.56399138,0.35885680,0.00000000
-3.01050525,1.31208614,0.94920303,0.36896319,0.00574456,0.55163283,0.36346183,0.00000000
-3.00450225,1.31649996,0.93615683,0.37668740,0.00567597,0.53870632,0.36895229,0.00000000
-2.99849925,1.32128303,0.92436439,0.38452672,0.00560976,0.52527928,0.37520478,0.00000000
-2.99249625,1.32627360,0.91398348,0.39238243,0.00554753,0.51141367,0.38210788,0.00000000
-2.98649325,1.33134837,0.90516645,0.40017413,0.00549077,0.49716970,0.38956769,0.00000000
-2.98049025,1.33643437,0.89806442,0.40784326,0.00544089,0.48261001,0.39751203,0.00000000
-2.97448724,1.34151793,0.89283056,0.41535531,0.00539921,0.46780381,0.40589312,0.00000000
-2.96848424,1.34664991,0.88962195,0.42270053,0.00536698,0.45283057,0.41468866,0.00000000
-2.96248124,1.35194685,0.88859980,0.42989314,0.00534532,0.43778320,0.42390115,0.00000000
-2.95647824,1.35758791,0.88992777,0.43696906,0.00533526,0.42277010,0.43355565,0.00000000
-2.95047524,1.36380778,0.89376858,0.44398229,0.00533769,0.40791630,0.44369608,0.00000000
-2.94447224,1.37088610,0.90027903,0.45100016,0.00535334,0.39336324,0.45438047,0.00000000
-2.93846923,1.37913408,0.90960380,0.45809781,0.00538270,0.37926760,0.46567529,0.00000000
-2.93246623,1.38887927,0.92186872,0.46535230,0.00542607,0.36579889,0.47764951,0.00000000
-2.92646323,1.40044956,0.93717378,0.47283668,0.00548341,0.35313625,0.49036863,0.00000000
-2.92046023,1.41415747,0.95558681,0.48061447,0.00555442,0.34146455,0.50388921,0.00000000
-2.91445723,1.43028584,0.97713813,0.48873494,0.00563842,0.33097007,0.51825418,0.00000000
-2.90845423,1.44907568,1.00181682,0.49722950,0.00573440,0.32183588,0.53348932,0.00000000
-2.90245123,1.47071698,1.02956882,0.50610934,0.00584103,0.31423741,0.54960098,0.00000000
-2.89644822,1.49534287,1.06029709,0.51536461,0.00595665,0.30833805,0.56657533,0.00000000
-2.89044522,1.52302715,1.09386376,0.52496501,0.00607931,0.30428527,0.58437888,0.00000000
-2.88444222,1.55378522,1.13009407,0.53486172,0.00620689,0.30220709,0.60296032,0.00000000
-2.87843922,1.58757764,1.16878171,0.54499054,0.00633708,0.30220909,0.62225331,0.00000000
-2.87243622,1.62431599,1.20969503,0.55527584,0.00646755,0.30437197,0.64217999,0.00000000
-2.86643322,1.66386995,1.25258353,0.56563508,0.00659598,0.30874954,0.66265476,0.00000000
-2.86043022,1.70607477,1.29718397,0.57598338,0.00672018,0.31536714,0.68358800,0.00000000
-2.85442721,1.75073826,1.34322561,0.58623790,0.00683816,0.32422043,0.70488928,0.00000000
-2.84842421,1.79764649,1.39043399,0.59632162,0.00694823,0.33527459,0.72646979,0.00000000
-2.84242121,1.84656766,1.43853295,0.60616618,0.00704903,0.34846371,0.74824381,0.00000000
-2.83641821,1.89725369,1.48724482,0.61571366,0.00713960,0.36369055,0.77012892,0.00000000
-2.83041521,1.94943951,1.53628875,0.62491715,0.00721939,0.38082669,0.79204506,0.00000000
-2.82441221,2.00284022,1.58537751,0.63374014,0.00728826,0.39971302,0.81391255,0.00000000
-2.81840920,2.05714670,1.63421324,0.64215482,0.00734644,0.42016080,0.83564917,0.00000000
-2.81240620,2.11202020,1.68248276,0.65013952,0.00739452,0.44195334,0.85716676,0.00000000
-2.80640320,2.16708689,1.72985311,0.65767549,0.00743337,0.46484844,0.87836761,0.00000000
-2.80040020,2.22193331,1.77596814,0.66474349,0.00746405,0.48858157,0.89914111,0.00000000
-2.79439720,2.27610347,1.82044676,0.67132044,0.00748776,0.51287005,0.91936102,0.00000000
-2.78839420,2.32909864,1.86288350,0.67737639,0.00750571,0.53741799,0.93888383,0.00000000
-2.78239120,2.38038023,1.90285176,0.68287233,0.00751909,0.56192214,0.95754839,0.00000000
-2.77638819,2.42937626,1.93990990,0.68775883,0.00752892,0.58607831,0.97517705,0.00000000
-2.77038519,2.47549133,1.97361018,0.69197582,0.00753604,0.60958846,0.99157843,0.00000000
-2.76438219,2.51812000,2.00351014,0.69545345,0.00754104,0.63216777,1.00655170,0.00000000
-2.75837919,2.55666280,2.02918598,0.69811415,0.00754423,0.65355188,1.01989216,0.00000000
-2.75237619,2.59054424,2.05024699,0.69987549,0.00754562,0.67350347,1.03139790,0.00000000
-2.74637319,2.61923160,2.06635032,0.70065388,0.00754493,0.69181820,1.04087709,0.00000000
-2.74037019,2.64225343,2.07721506,0.70036871,0.00754159,0.70832947,1.04815539,0.00000000
-2.73436718,2.65921656,2.08263448,0.69894662,0.00753481,0.72291181,1.05308312,0.00000000
-2.72836418,2.66982034,2.08248582,0.69632562,0.00752362,0.73548251,1.05554162,0.00000000
-2.72236118,2.67386741,2.07673671,0.69245871,0.00750692,0.74600166,1.05544833,0.00000000
-2.71635818,2.67126994,2.06544763,0.68731680,0.00748352,0.75447018,1.05276042,0.00000000
-2.71035518,2.66205108,2.04877040,0.68089069,0.00745226,0.76092623,1.04747656,0.00000000
-2.70435218,2.64634149,2.02694244,0.67319195,0.00741202,0.76544000,1.03963674,0.00000000
-2.69834917,2.62437103,2.00027723,0.66425279,0.00736176,0.76810725,1.02932033,0.00000000
-2.69234617,2.59645629,1.96915149,0.65412475,0.00730065,0.76904187,1.01664225,0.00000000
-2.68634317,2.56298479,1.93398994,0.64287659,0.00722798,0.76836803,1.00174778,0.00000000
-2.68034017,2.52439666,1.89524831,0.63059135,0.00714330,0.76621222,0.98480619,0.00000000
-2.67433717,2.48116535,1.85339603,0.61736291,0.00704634,0.76269582,0.96600368,0.00000000
-2.66833417,2.43377831,1.80889921,0.60329231,0.00693707,0.75792850,0.94553613,0.00000000
-2.66233117,2.38271899,1.76220523,0.58848418,0.00681569,0.75200287,0.92360207,0.00000000
-2.65632816,2.32845121,1.71372971,0.57304335,0.00668257,0.74499081,0.90039631,0.00000000
-2.65032516,2.27140691,1.66384644,0.55707211,0.00653830,0.73694147,0.87610461,0.00000000
-2.64432216,2.21197778,1.61288092,0.54066814,0.00638360,0.72788131,0.85089971,0.00000000
-2.63831916,2.15051131,1.56110770,0.52392335,0.00621938,0.71781587,0.82493890,0.00000000
-2.63231616,2.08731126,1.50875142,0.50692355,0.00604666,0.70673341,0.79836313,0.00000000
-2.62631316,2.02264235,1.45599143,0.48974918,0.00586660,0.69460996,0.77129777,0.00000000
-2.62031016,1.95673871,1.40296943,0.47247674,0.00568047,0.68141566,0.74385476,0.00000000
-2.61430715,1.88981531,1.34979959,0.45518103,0.00548966,0.66712180,0.71613605,0.00000000
-2.60830415,1.82208158,1.29658033,0.43793789,0.00529566,0.65170825,0.68823786,0.00000000
-2.60230115,1.75375601,1.24340688,0.42082720,0.00510010,0.63517082,0.66025555,0.00000000
