energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.05252626,5.42958501,0.20913939,0.64038724,1.43941260,0.67461780,0.13950421,2.51308807,1.14875855,0.21109830
-3.04652326,5.50027129,0.20989460,0.65152829,1.46028601,0.66886259,0.14646794,2.54690749,1.15124468,0.21397214
-3.04052026,5.56547670,0.21021296,0.66098365,1.48091130,0.66339241,0.15333249,2.57970010,1.15051781,0.21636817
-3.03451726,5.62323655,0.21006448,0.66856470,1.50058057,0.65802147,0.16002761,2.61048574,1.14648117,0.21822640
-3.02851426,5.67159041,0.20941749,0.67409523,1.51855606,0.65256430,0.16648316,2.63827042,1.13905825,0.21948859
-3.02251126,5.70865973,0.20824008,0.67741876,1.53409531,0.64684570,0.17263146,2.66208485,1.12819812,0.22010054
-3.01650825,5.73272787,0.20650182,0.67840621,1.54647773,0.64071049,0.17840964,2.68102423,1.11388164,0.22001468
-3.01050525,5.74231889,0.20417573,0.67696334,1.55503163,0.63403264,0.18376198,2.69428732,1.09612788,0.21919253
-3.00450225,5.73627149,0.20124025,0.67303770,1.55916041,0.62672344,0.18864206,2.70121328,1.07500057,0.21760719
-2.99849925,5.71380441,0.19768133,0.66662458,1.55836684,0.61873835,0.19301455,2.70131447,1.05061390,0.21524546
-2.99249625,5.67456992,0.19349431,0.65777165,1.55227438,0.61008224,0.19685671,2.69430360,1.02313731,0.21210969
-2.98649325,5.61869259,0.18868559,0.64658183,1.54064444,0.60081274,0.20015929,2.68011403,0.99279874,0.20821907
-2.98049025,5.54679111,0.18327390,0.63321433,1.52338904,0.59104165,0.20292691,2.65891213,0.95988605,0.20361038
-2.97448724,5.45998190,0.17729112,0.61788355,1.50057811,0.58093426,0.20517785,2.63110111,0.92474620,0.19833805
-2.96848424,5.35986379,0.17078263,0.60085578,1.47244126,0.57070660,0.20694329,2.59731609,0.88778221,0.19247357
-2.96248124,5.24848451,0.16380701,0.58244392,1.43936402,0.56062080,0.20826598,2.55841055,0.84944775,0.18610421
-2.95647824,5.12828991,0.15643525,0.56300026,1.40187867,0.55097858,0.20919843,2.51543481,0.81023952,0.17933105
-2.95047524,5.00205829,0.14874933,0.54290754,1.36065026,0.54211323,0.20980073,2.46960740,0.77068772,0.17226653
-2.94447224,4.87282242,0.14084042,0.52256887,1.31645842,0.53438035,0.21013815,2.42228056,0.73134497,0.16503143
-2.93846923,4.74378247,0.13280657,0.50239659,1.27017581,0.52814759,0.21027854,2.37490138,0.69277403,0.15775159
-2.93246623,4.61821342,0.12475014,0.48280085,1.22274422,0.52378374,0.21028977,2.32896998,0.65553497,0.15055428
-2.92646323,4.49937039,0.11677501,0.46417810,1.17514920,0.52164762,0.21023724,2.28599641,0.62017221,0.14356466
-2.92046023,4.39039548,0.10898378,0.44690007,1.12839424,0.52207694,0.21018173,2.24745776,0.58720197,0.13690218
-2.91445723,4.29422923,0.10147491,0.43130360,1.08347543,0.52537748,0.21017738,2.21475684,0.55710062,0.13067723
-2.90845423,4.21352944,0.09434009,0.41768168,1.04135726,0.53181296,0.21027022,2.18918364,0.53029418,0.12498815
-2.90245123,4.15059957,0.08766185,0.40627595,1.00295039,0.54159563,0.21049700,2.17188053,0.50714951,0.11991858
-2.89644822,4.10732847,0.08151148,0.39727093,0.96909161,0.55487805,0.21088447,2.16381187,0.48796715,0.11553544
-2.89044522,4.08514242,0.07594737,0.39079003,0.94052650,0.57174596,0.21144906,2.16573860,0.47297606,0.11188734
-2.88444222,4.08497012,0.07101377,0.38689341,0.91789481,0.59221262,0.21219690,2.17819795,0.46233020,0.10900367
-2.87843922,4.10722065,0.06673996,0.38557769,0.90171857,0.61621454,0.21312411,2.20148847,0.45610692,0.10689427
-2.87243622,4.15177409,0.06313999,0.38677742,0.89239289,0.64360888,0.21421741,2.23566018,0.45430696,0.10554962
-2.86643322,4.21798433,0.06021270,0.39036814,0.89017921,0.67417249,0.21545477,2.28050993,0.45685593,0.10494170
-2.86043022,4.30469307,0.05794227,0.39617081,0.89520075,0.70760266,0.21680629,2.33558152,0.46360705,0.10502518
-2.85442721,4.41025429,0.05629911,0.40395756,0.90744017,0.74351972,0.21823505,2.40017070,0.47434492,0.10573915
-2.84842421,4.53256819,0.05524103,0.41345828,0.92673902,0.78147143,0.21969801,2.47333461,0.48879011,0.10700918
-2.84242121,4.66912373,0.05471474,0.42436809,0.95279912,0.82093926,0.22114689,2.55390584,0.50660447,0.10874961
-2.83641821,4.81704880,0.05465756,0.43635517,0.98518567,0.86134641,0.22252909,2.64051075,0.52739687,0.11086608
-2.83041521,4.97316723,0.05499926,0.44906901,1.02333230,0.90206759,0.22378854,2.73159223,0.55072951,0.11325814
-2.82441221,5.13406181,0.05566407,0.46214858,1.06654813,0.94244046,0.22486661,2.82543656,0.57612448,0.11582194
-2.81840920,5.29614229,0.05657271,0.47523046,1.11402699,0.98177844,0.22570306,2.92020449,0.60307078,0.11845280
-2.81240620,5.45571769,0.05764450,0.48795662,1.16485896,1.01938477,0.22623708,3.01396601,0.63103165,0.12104777
-2.80640320,5.60907152,0.05879936,0.49998172,1.21804454,1.05456737,0.22640832,3.10473870,0.65945232,0.12350797
-2.80040020,5.75253900,0.05995975,0.51097986,1.27251133,1.08665436,0.22615818,3.19052889,0.68776810,0.12574071
-2.79439720,5.88258472,0.06105255,0.52065060,1.32713344,1.11500959,0.22543103,3.26937513,0.71541301,0.12766141
-2.78839420,5.99587934,0.06201069,0.52872417,1.38075336,1.13904786,0.22417564,3.33939283,0.74182869,0.12919517
-2.78239120,6.08937354,0.06277461,0.53496593,1.43220607,1.15824943,0.22234663,3.39881926,0.76647369,0.13027810
-2.77638819,6.16036746,0.06329351,0.53917990,1.48034506,1.17217316,0.21990584,3.44605747,0.78883308,0.13085825
-2.77038519,6.20657389,0.06352625,0.54121139,1.52406951,1.18046799,0.21682383,3.47971799,0.80842804,0.13089629
-2.76438219,6.22617328,0.06344207,0.54094879,1.56235199,1.18288236,0.21308105,3.49865685,0.82482543,0.13036582
-2.75837919,6.21785887,0.06302095,0.53832448,1.59426590,1.17927109,0.20866902,3.50200868,0.83764703,0.12925339
-2.75237619,6.18087048,0.06225362,0.53331486,1.61901157,1.16959957,0.20359115,3.48921368,0.84657810,0.12755826
-2.74637319,6.11501580,0.06114138,0.52593959,1.63594018,1.15394514,0.19786329,3.46003728,0.85137510,0.12529180
-2.74037019,6.02067803,0.05969556,0.51626014,1.64457451,1.13249538,0.19151394,3.41458172,0.85187210,0.12247681
-2.73436718,5.89880970,0.05793675,0.50437754,1.64462560,1.10554362,0.18458406,3.35328909,0.84798578,0.11914645
-2.72836418,5.75091251,0.05589379,0.49042961,1.63600468,1.07348162,0.17712647,3.27693526,0.83971853,0.11534319
-2.72236118,5.57900358,0.05360262,0.47458745,1.61882958,1.03678974,0.16920492,3.18661509,0.82715966,0.11111746
-2.71635818,5.38556916,0.05110500,0.45705167,1.59342543,0.99602500,0.16089274,3.08371907,0.81048433,0.10652632
-2.71035518,5.17350705,0.04844707,0.43804801,1.56031930,0.95180728,0.15227121,2.96990216,0.78995037,0.10163204
-2.70435218,4.94605948,0.04567804,0.41782271,1.52022903,0.90480434,0.14342767,2.84704578,0.76589279,0.09650059
-2.69834917,4.70673848,0.04284874,0.39663771,1.47404635,0.85571595,0.13445341,2.71721415,0.73871621,0.09120026
-2.69234617,4.45924596,0.04001035,0.37476565,1.42281495,0.80525781,0.12544153,2.58260631,0.70888537,0.08580017
-2.68634317,4.20739091,0.03721323,0.35248483,1.36770423,0.75414561,0.11648468,2.44550535,0.67691400,0.08036900
-2.68034017,3.95500607,0.03450582,0.33007438,1.30997949,0.70307978,0.10767299,2.30822623,0.64335233,0.07497368
-2.67433717,3.70586638,0.03193381,0.30780946,1.25096966,0.65273133,0.09909199,2.17306387,0.60877377,0.06967825
-2.66833417,3.46361140,0.02953943,0.28595691,1.19203355,0.60372913,0.09082084,2.04224273,0.57376107,0.06454286
-2.66233117,3.23167361,0.02736090,0.26477121,1.13452580,0.55664884,0.08293077,1.91786930,0.53889244,0.05962291
-2.65632816,3.01321424,0.02543217,0.24449091,1.07976345,0.51200378,0.07548382,1.80188863,0.50472820,0.05496830
-2.65032516,2.81106787,0.02378265,0.22533567,1.02899426,0.47023782,0.06853190,1.69604580,0.47179813,0.05062289
-2.64432216,2.62769697,0.02243727,0.20750386,0.98336762,0.43172024,0.06211615,1.60185319,0.44059011,0.04662411
-2.63831916,2.46515669,0.02141653,0.19117080,0.94390884,0.39674275,0.05626670,1.52056401,0.41154026,0.04300273
-2.63231616,2.32507062,0.02073671,0.17648757,0.91149753,0.36551834,0.05100264,1.45315271,0.38502487,0.03978278
-2.62631316,2.20861719,0.02041011,0.16358054,0.88685051,0.33818199,0.04633234,1.40030234,0.36135427,0.03698161
-2.62031016,2.11652670,0.02044533,0.15255133,0.87050975,0.31479301,0.04225397,1.36239907,0.34076872,0.03461011
-2.61430715,2.04908843,0.02084758,0.14347736,0.86283547,0.29533883,0.03875626,1.33953382,0.32343642,0.03267299
-2.60830415,2.00616732,0.02161893,0.13641277,0.86400457,0.27974010,0.03581942,1.33151088,0.30945351,0.03116922
-2.60230115,1.98722929,0.02275856,0.13138967,0.87401439,0.26785677,0.03341616,1.33786336,0.29884610,0.03009249
-2.59629815,1.99137453,0.02426297,0.12841958,0.89269154,0.25949512,0.03151282,1.35787495,0.29157392,0.02943176
-2.59029515,2.01737767,0.02612604,0.12749498,0.91970574,0.25441537,0.03007054,1.39060774,0.28753577,0.02917184
-2.58429215,2.06373378,0.02833915,0.12859090,0.95458803,0.25233996,0.02904641,1.43493541,0.28657619,0.02929394
-2.57828914,2.12870911,0.03089113,0.13166640,0.99675306,0.25296201,0.02839467,1.48958108,0.28849330,0.02977627
-2.57228614,2.21039528,0.03376827,0.13666582,1.04552461,0.25595406,0.02806780,1.55315902,0.29304753,0.03059460
-2.56628314,2.30676574,0.03695414,0.14351996,1.10016383,0.26097686,0.02801760,1.62421910,0.29997082,0.03172272
-2.56028014,2.41573296,0.04042952,0.15214682,1.15989905,0.26768802,0.02819616,1.70129298,0.30897623,0.03313296
-2.55427714,2.53520493,0.04417226,0.16245222,1.22395643,0.27575035,0.02855678,1.78294044,0.31976740,0.03479656
-2.54827414,2.66313957,0.04815716,0.17433010,1.29159017,0.28483989,0.02905474,1.86779473,0.33204784,0.03668403
-2.54227114,2.79759535,0.05235591,0.18766258,1.36211129,0.29465327,0.02964798,1.95460517,0.34552954,0.03876545
-2.53626813,2.93677669,0.05673707,0.20231987,1.43491384,0.30491430,0.03029774,2.04227547,0.35994079,0.04101067
-2.53026513,3.07907273,0.06126618,0.21816016,1.50949727,0.31537968,0.03096892,2.12989640,0.37503295,0.04338952
-2.52426213,3.22308808,0.06590590,0.23502942,1.58548400,0.32584363,0.03163054,2.21677110,0.39058588,0.04587198
-2.51825913,3.36766454,0.07061633,0.25276134,1.66263131,0.33614127,0.03225585,2.30243210,0.40641198,0.04842823
-2.51225613,3.51189286,0.07535543,0.27117751,1.74083662,0.34615065,0.03282255,2.38664879,0.42235859,0.05102887
-2.50625313,3.65511414,0.08007956,0.29008787,1.82013578,0.35579335,0.03331272,2.46942487,0.43830883,0.05364494
-2.50025013,3.79691069,0.08474417,0.30929154,1.90069408,0.36503367,0.03371274,2.55098541,0.45418072,0.05624806
-2.49424712,3.93708658,0.08930450,0.32857814,1.98278995,0.37387619,0.03401310,2.63175375,0.46992480,0.05881061
-2.48824412,4.07563870,0.09371650,0.34772959,2.06679196,0.38236210,0.03420810,2.71231890,0.48552019,0.06130583
-2.48224112,4.21271929,0.09793763,0.36652241,2.15312957,0.39056407,0.03429553,2.79339440,0.50096943,0.06370804
-2.47623812,4.34859157,0.10192781,0.38473057,2.24225889,0.39858007,0.03427620,2.87577026,0.51629227,0.06599288
-2.47023512,4.48358021,0.10565026,0.40212876,2.33462473,0.40652619,0.03415357,2.96025986,0.53151871,0.06813747
-2.46423212,4.61801873,0.10907225,0.41849606,2.43062050,0.41452892,0.03393319,3.04764391,0.54668154,0.07012072
-2.45822911,4.75219610,0.11216580,0.43361983,2.53054772,0.42271690,0.03362226,3.13861388,0.56180890,0.07192352
-2.45222611,4.88630488,0.11490815,0.44729980,2.63457709,0.43121274,0.03322917,3.23371743,0.57691704,0.07352902
-2.44622311,5.02039313,0.11728208,0.45935214,2.74271283,0.44012503,0.03276300,3.33330821,0.59200370,0.07492277
-2.44022011,5.15432232,0.11927601,0.46961327,2.85476220,0.44954093,0.03223311,3.43750239,0.60704243,0.07609292
-2.43421711,5.28773329,0.12088389,0.47794347,2.97031183,0.45951966,0.03164880,3.54614400,0.62197809,0.07703026
-2.42821411,5.42002162,0.12210486,0.48422987,3.08871213,0.47008707,0.03101893,3.65878076,0.63672382,0.07772833
-2.42221111,5.55032401,0.12294275,0.48838894,3.20907099,0.48123158,0.03035171,3.77465172,0.65115957,0.07818335
-2.41620810,5.67751627,0.12340537,0.49036816,3.33025724,0.49290162,0.02965445,3.89268752,0.66513235,0.07839410
-2.41020510,5.80022338,0.12350372,0.49014695,3.45091437,0.50500465,0.02893346,4.01152342,0.67845815,0.07836180
-2.40420210,5.91684145,0.12325110,0.48773674,3.56948410,0.51740783,0.02819395,4.12952509,0.69092557,0.07808987
-2.39819910,6.02557103,0.12266223,0.48318017,3.68423933,0.52994036,0.02744001,4.24482596,0.70230093,0.07758366
-2.39219610,6.12446063,0.12175242,0.47654957,3.79332534,0.54239728,0.02667463,4.35537519,0.71233477,0.07685020
-2.38619310,6.21145908,0.12053679,0.46794463,3.89480794,0.55454473,0.02589982,4.45899429,0.72076935,0.07589791
-2.38019010,6.28447468,0.11902970,0.45748955,3.98672673,0.56612635,0.02511667,4.55344036,0.72734704,0.07473627
-2.37418709,6.34143928,0.11724437,0.44532957,4.06715160,0.57687078,0.02432553,4.63647356,0.73181914,0.07337566
-2.36818409,6.38037470,0.11519260,0.43162733,4.13424030,0.58649967,0.02352617,4.70592634,0.73395474,0.07182706
-2.36218109,6.39945909,0.11288488,0.41655887,4.18629497,0.59473628,0.02271795,4.75977164,0.73354945,0.07010198
-2.35617809,6.39709079,0.11033055,0.40030971,4.22181542,0.60131410,0.02190004,4.79618780,0.73043338,0.06821228
-2.35017509,6.37194723,0.10753826,0.38307095,4.23954727,0.60598529,0.02107157,4.81361752,0.72447834,0.06617019
-2.34417209,6.32303656,0.10451651,0.36503564,4.23852295,0.60852862,0.02023181,4.81081886,0.71560369,0.06398829
-2.33816908,6.24974005,0.10127431,0.34639540,4.21809425,0.60875669,0.01938035,4.78690640,0.70378081,0.06167955
-2.33216608,6.15184369,0.09782196,0.32733749,4.17795514,0.60652204,0.01851720,4.74138129,0.68903593,0.05925743
-2.32616308,6.02955759,0.09417166,0.30804229,4.11815410,0.60172214,0.01764295,4.67414897,0.67145112,0.05673596
-2.32016008,5.88352254,0.09033826,0.28868122,4.03909561,0.59430294,0.01675876,4.58552434,0.65116365,0.05412982
-2.31415708,5.71480345,0.08633973,0.26941518,3.94153090,0.58426087,0.01586647,4.47622426,0.62836347,0.05145442
-2.30815408,5.52486988,0.08219760,0.25039339,3.82653838,0.57164339,0.01496859,4.34734789,0.60328911,0.04872591
-2.30215108,5.31556444,0.07793712,0.23175268,3.69549467,0.55654791,0.01406825,4.20034587,0.57622222,0.04596118
-2.29614807,5.08906036,0.07358735,0.21361714,3.55003746,0.53911921,0.01316913,4.03697957,0.54748078,0.04317779
-2.29014507,4.84780981,0.06918096,0.19609814,3.39202162,0.51954551,0.01227542,3.85927229,0.51741153,0.04039385
-2.28414207,4.59448495,0.06475391,0.17929463,3.22347034,0.49805333,0.01139164,3.66945410,0.48638174,0.03762786
-2.27813907,4.33191412,0.06034502,0.16329373,3.04652306,0.47490129,0.01052256,3.46990265,0.45477088,0.03489847
-2.27213607,4.06301533,0.05599535,0.14817145,2.86338216,0.45037318,0.00967304,3.26308199,0.42296223,0.03222428
-2.26613307,3.79072962,0.05174760,0.13399374,2.67626012,0.42477051,0.00884788,3.05148157,0.39133511,0.02962353
-2.26013007,3.51795665,0.04764546,0.12081754,2.48732902,0.39840483,0.00805170,2.83755755,0.36025772,0.02711385
-2.25412706,3.24749447,0.04373296,0.10869205,2.29867394,0.37159009,0.00728879,2.62367814,0.33008101,0.02471202
-2.24812406,2.98198565,0.04005394,0.09766006,2.11225140,0.34463531,0.00656299,2.41207476,0.30113365,0.02243371
-2.24212106,2.72387097,0.03665155,0.08775928,1.92985423,0.31783779,0.00587763,2.20480005,0.27371826,0.02029331
-2.23611806,2.47535204,0.03356787,0.07902379,1.75308324,0.29147703,0.00523541,2.00369394,0.24810893,0.01830378
-2.23011506,2.23836328,0.03084367,0.07148529,1.58332645,0.26580963,0.00463840,1.81035813,0.22454993,0.01647656
-2.22411206,2.01455370,0.02851820,0.06517447,1.42174574,0.24106510,0.00408802,1.62613933,0.20325562,0.01482150
-2.21810905,1.80527799,0.02662914,0.06012203,1.26927094,0.21744291,0.00358499,1.45212097,0.18441119,0.01334690
-2.21210605,1.61159663,0.02521257,0.05635962,1.12660079,0.19511050,0.00312944,1.28912309,0.16817430,0.01205954
-2.20610305,1.43428379,0.02430288,0.05392045,0.99421016,0.17420245,0.00272089,1.13770954,0.15467706,0.01096477
-2.20010005,1.27384198,0.02393279,0.05283965,0.87236264,0.15482065,0.00235837,0.99820159,0.14402837,0.01006658
-2.19409705,1.13052205,0.02413321,0.05315412,0.76112763,0.13703536,0.00204047,0.87069689,0.13631618,0.00936772
-2.18809405,1.00434711,0.02493298,0.05490215,0.66040076,0.12088705,0.00176543,0.75509250,0.13160956,0.00886982
-2.18209105,0.89513882,0.02635858,0.05812241,0.56992667,0.10638890,0.00153122,0.65111088,0.12996027,0.00857341
-2.17608804,0.80254489,0.02843362,0.06285275,0.48932317,0.09352971,0.00133567,0.55832753,0.13140388,0.00847803
-2.17008504,0.72606635,0.03117819,0.06912843,0.41810568,0.08227716,0.00117651,0.47619931,0.13596011,0.00858223
-2.16408204,0.66508370,0.03460808,0.07698014,0.35571127,0.07258124,0.00105147,0.40409224,0.14363268,0.00888350
-2.15807904,0.61888124,0.03873393,0.08643176,0.30152147,0.06437769,0.00095836,0.34130812,0.15440842,0.00937832
-2.15207604,0.58666889,0.04356029,0.09749804,0.25488329,0.05759137,0.00089513,0.28710919,0.16825606,0.01006200
-2.14607304,0.56760140,0.04908465,0.11018230,0.21512811,0.05213939,0.00085992,0.24074022,0.18512467,0.01092862
-2.14007004,0.56079491,0.05529663,0.12447428,0.18158805,0.04793408,0.00085111,0.20144790,0.20494203,0.01197092
-2.13406703,0.56534088,0.06217719,0.14034841,0.15360971,0.04488556,0.00086732,0.16849707,0.22761325,0.01318024
-2.12806403,0.58031796,0.06969815,0.15776248,0.13056536,0.04290403,0.00090749,0.14118391,0.25301979,0.01454640
-2.12206103,0.60480199,0.07782192,0.17665697,0.11186152,0.04190166,0.00097085,0.11884620,0.28101913,0.01605775
-2.11605803,0.63787467,0.08650157,0.19695502,0.09694516,0.04179419,0.00105694,0.10087059,0.31144527,0.01770114
-2.11005503,0.67863132,0.09568133,0.21856325,0.08530778,0.04250215,0.00116559,0.08669735,0.34411019,0.01946201
-2.10405203,0.72618797,0.10529733,0.24137317,0.07648760,0.04395176,0.00129692,0.07582280,0.37880630,0.02132460
-2.09804902,0.77968815,0.11527882,0.26526342,0.07007013,0.04607552,0.00145131,0.06779972,0.41530974,0.02327211
-2.09204602,0.83830917,0.12554968,0.29010240,0.06568745,0.04881254,0.00162938,0.06223605,0.45338458,0.02528698
-2.08604302,0.90126814,0.13603009,0.31575144,0.06301637,0.05210858,0.00183189,0.05879232,0.49278735,0.02735127
-2.08004002,0.96782717,0.14663848,0.34206795,0.06177590,0.05591582,0.00205976,0.05717790,0.53327199,0.02944693
-2.07403702,1.03729759,0.15729346,0.36890862,0.06172407,0.06019241,0.00231395,0.05714661,0.57459445,0.03155624
-2.06803402,1.10904276,0.16791562,0.39613214,0.06265438,0.06490179,0.00259537,0.05849167,0.61651685,0.03366210
-2.06203102,1.18247890,0.17842926,0.42360137,0.06439208,0.07001180,0.00290485,0.06104042,0.65881067,0.03574835
-2.05602801,1.25707378,0.18876364,0.45118464,0.06679029,0.07549360,0.00324297,0.06464895,0.70125861,0.03780004
-2.05002501,1.33234286,0.19885396,0.47875607,0.06972626,0.08132051,0.00361000,0.06919680,0.74365507,0.03980356
-2.04402201,1.40784283,0.20864175,0.50619479,0.07309762,0.08746668,0.00400575,0.07458187,0.78580478,0.04174675
-2.03801901,1.48316282,0.21807480,0.53338313,0.07681902,0.09390580,0.00442952,0.08071577,0.82752001,0.04361884
-2.03201601,1.55791356,0.22710655,0.56020383,0.08081888,0.10060987,0.00487993,0.08751975,0.86861618,0.04541034
-2.02601301,1.63171532,0.23569505,0.58653657,0.08503664,0.10754815,0.00535487,0.09492125,0.90890638,0.04711283
-2.02001001,1.70418536,0.24380153,0.61225403,0.08942036,0.11468636,0.00585142,0.10285130,0.94819527,0.04871865
-2.01400700,1.77492628,0.25138874,0.63721801,0.09392486,0.12198626,0.00636582,0.11124290,0.98627295,0.05022061
-2.00800400,1.84351633,0.25841922,0.66127593,0.09851037,0.12940580,0.00689343,0.12003034,1.02290943,0.05161160
-2.00200100,1.90950298,0.26485365,0.68425827,0.10314189,0.13689982,0.00742874,0.12914975,1.05785050,0.05288434
-1.99599800,1.97240116,0.27064951,0.70597732,0.10778907,0.14442145,0.00796551,0.13854075,1.09081567,0.05403102
-1.98999500,2.03169692,0.27576010,0.72622769,0.11242686,0.15192436,0.00849680,0.14814931,1.12149875,0.05504324
-1.98399200,2.08685762,0.28013417,0.74478890,0.11703683,0.15936563,0.00901516,0.15793176,1.14957159,0.05591188
-1.97798899,2.13734870,0.28371628,0.76143012,0.12160910,0.16670954,0.00951282,0.16785985,1.17469118,0.05662721
-1.97198599,2.18265724,0.28644779,0.77591715,0.12614483,0.17393197,0.00998193,0.17792672,1.19651025,0.05717911
-1.96598299,2.22232154,0.28826857,0.78802157,0.13065928,0.18102531,0.01041484,0.18815355,1.21469107,0.05755748
-1.95997999,2.25596586,0.28911948,0.79753158,0.13518510,0.18800393,0.01080435,0.19859657,1.22892204,0.05775272
-1.95397699,2.28333861,0.28894521,0.80426425,0.13977582,0.19490959,0.01114407,0.20935426,1.23893635,0.05775639
-1.94797399,2.30435224,0.28769765,0.80807846,0.14450931,0.20181689,0.01142868,0.22057402,1.24453184,0.05756187
-1.94197099,2.31912231,0.28533934,0.80888790,0.14949087,0.20883822,0.01165426,0.23245821,1.24559091,0.05716510
-1.93596798,2.32800364,0.28184689,0.80667343,0.15485584,0.21612795,0.01181852,0.24526885,1.24209945,0.05656533
-1.92996498,2.33162072,0.27721410,0.80149393,0.16077133,0.22388551,0.01192111,0.25933057,1.23416356,0.05576575
-1.92396198,2.33089014,0.27145467,0.79349501,0.16743687,0.23235704,0.01196372,0.27503138,1.22202292,0.05477404
-1.91795898,2.32703281,0.26460406,0.78291492,0.17508374,0.24183523,0.01195029,0.29282076,1.20605994,0.05360276
-1.91195598,2.32157425,0.25672065,0.77008718,0.18397275,0.25265721,0.01188707,0.31320472,1.18680376,0.05226957
-1.90595298,2.31633145,0.24788588,0.75543950,0.19439027,0.26520012,0.01178260,0.33673752,1.16492860,0.05079724
-1.89994997,2.31338589,0.23820337,0.73948890,0.20664251,0.27987439,0.01164770,0.36400997,1.14124624,0.04921340
-1.89394697,2.31504235,0.22779718,0.72283298,0.22104796,0.29711460,0.01149530,0.39563417,1.11669250,0.04755010
-1.88794397,2.32377429,0.21680900,0.70613752,0.23792798,0.31736799,0.01134029,0.43222491,1.09230808,0.04584316
-1.88194097,2.34215707,0.20539474,0.69012092,0.25759588,0.34108089,0.01119924,0.47437798,1.06921436,0.04413129
-1.87593797,2.37279079,0.19372030,0.67553569,0.28034461,0.36868330,0.01109011,0.52264601,1.04858483,0.04245513
-1.86993497,2.41821541,0.18195712,0.66314804,0.30643345,0.40057211,0.01103191,0.57751241,1.03161321,0.04085606
-1.86393197,2.48082087,0.17027740,0.65371591,0.33607417,0.43709338,0.01104427,0.63936435,1.01947938,0.03937506
-1.85792896,2.56275572,0.15884933,0.64796652,0.36941717,0.47852449,0.01114703,0.70846584,1.01331426,0.03805145
-1.85192596,2.66583760,0.14783260,0.64657398,0.40653819,0.52505671,0.01135980,0.78493198,1.01416495,0.03692175
-1.84592296,2.79146927,0.13737419,0.65013800,0.44742629,0.57677903,0.01170148,0.86870577,1.02296118,0.03601848
-1.83991996,2.94056361,0.12760482,0.65916420,0.49197366,0.63366410,0.01218978,0.95953860,1.04048442,0.03536922
-1.83391696,3.11348107,0.11863597,0.67404682,0.53996793,0.69555684,0.01284075,1.05697576,1.06734048,0.03499571
-1.82791396,3.30998231,0.11055768,0.69505432,0.59108753,0.76216672,0.01366833,1.16034802,1.10393653,0.03491319
-1.82191096,3.52919865,0.10343708,0.72231842,0.64490068,0.83306408,0.01468389,1.26877034,1.15046335,0.03512990
-1.81590795,3.76962213,0.09731771,0.75582679,0.70086821,0.90768110,0.01589584,1.38114828,1.20688315,0.03564678
-1.80990495,4.02911620,0.09221957,0.79541975,0.75835050,0.98531772,0.01730929,1.49619262,1.27292357,0.03645747
-1.80390195,4.30494768,0.08813981,0.84079095,0.81661866,1.06515262,0.01892572,1.61244219,1.34807774,0.03754839
-1.79789895,4.59383920,0.08505406,0.89149213,0.87486950,1.14625910,0.02074279,1.72829449,1.43161070,0.03889915
-1.79189595,4.89204106,0.08291820,0.94694178,0.93224432,1.22762554,0.02275418,1.84204352,1.52257178,0.04048304
-1.78589295,5.19542039,0.08167055,1.00643741,0.98785052,1.30817997,0.02494960,1.95192350,1.61981262,0.04226779
-1.77988994,5.49956480,0.08123432,1.06917123,1.04078568,1.38681780,0.02731486,2.05615711,1.72201061,0.04421637
-1.77388694,5.79989702,0.08152030,1.13424865,1.09016299,1.46243180,0.02983210,2.15300644,1.82769676,0.04628800
-1.76788394,6.09179686,0.08242964,1.20070936,1.13513719,1.53394334,0.03248009,2.24082463,1.93528770,0.04843918
-1.76188094,6.37072607,0.08385659,1.26755012,1.17492983,1.60033348,0.03523475,2.31810613,2.04312078,0.05062480
-1.75587794,6.63235187,0.08569131,1.33374901,1.20885307,1.66067290,0.03806970,2.38353355,2.14949145,0.05279929
-1.74987494,6.87266485,0.08782245,1.39829028,1.23633074,1.71414926,0.04095701,2.43601893,2.25269222,0.05491773
-1.74387194,7.08808729,0.09013973,1.46018926,1.25691611,1.76009108,0.04386794,2.47473794,2.35105199,0.05693696
-1.73786893,7.27556822,0.09253620,1.51851667,1.27030544,1.79798706,0.04677385,2.49915527,2.44297508,0.05881664
-1.73186593,7.43266220,0.09491035,1.57242179,1.27634686,1.82750019,0.04964707,2.50904041,2.52697897,0.06052015
-1.72586293,7.55758966,0.09716799,1.62115376,1.27504432,1.84847600,0.05246180,2.50447317,2.60172973,0.06201548
-1.71985993,7.64927702,0.09922387,1.66408066,1.26655663,1.86094490,0.05519498,2.48583875,2.66607456,0.06327591
-1.71385693,7.70737608,0.10100299,1.70070563,1.25119152,1.86511846,0.05782706,2.45381287,2.71907041,0.06428061
-1.70785393,7.73226265,0.10244168,1.73067994,1.22939540,1.86137999,0.06034271,2.40933779,2.76000813,0.06501505
-1.70185093,7.72501526,0.10348836,1.75381237,1.20173920,1.85026997,0.06273134,2.35359034,2.78843140,0.06547123
-1.69584792,7.68737551,0.10410405,1.77007483,1.16890104,1.83246699,0.06498744,2.28794369,2.80415011,0.06564783
-1.68984492,7.62169218,0.10426251,1.77960403,1.13164659,1.80876521,0.06711080,2.21392446,2.80724751,0.06555006
