energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.81390695,1.86358481,0.02060988,0.12815975,1.17423650,0.00000000,1.77710588,0.37873305
-5.80790395,1.81273421,0.02187681,0.11916738,1.14721807,0.00000000,1.70830876,0.36847181
-5.80190095,1.76665817,0.02317829,0.11069941,1.12293653,0.00000000,1.64489626,0.35927369
-5.79589795,1.72518044,0.02449908,0.10279975,1.10123966,0.00000000,1.58703847,0.35107847
-5.78989495,1.68796476,0.02582358,0.09549433,1.08188296,0.00000000,1.53471934,0.34379435
-5.78389195,1.65454176,0.02713586,0.08879236,1.06454690,0.00000000,1.48775650,0.33730408
-5.77788894,1.62433972,0.02841977,0.08268799,1.04885647,0.00000000,1.44582562,0.33147189
-5.77188594,1.59671794,0.02965908,0.07716237,1.03440203,0.00000000,1.40848791,0.32615097
-5.76588294,1.57100091,0.03083760,0.07218596,1.02076047,0.00000000,1.37521942,0.32119102
-5.75987994,1.54651196,0.03193936,0.06772094,1.00751596,0.00000000,1.34544101,0.31644564
-5.75387694,1.52260519,0.03294879,0.06372363,0.99427936,0.00000000,1.31854776,0.31177932
-5.74787394,1.49869444,0.03385096,0.06014689,0.98070585,0.00000000,1.29393709,0.30707366
-5.74187094,1.47427858,0.03463183,0.05694225,0.96651007,0.00000000,1.27103465,0.30223282
-5.73586793,1.44896258,0.03527854,0.05406188,0.95147870,0.00000000,1.24931759,0.29718790
-5.72986493,1.42247383,0.03577970,0.05146023,0.93548000,0.00000000,1.22833466,0.29190029
-5.72386193,1.39467365,0.03612570,0.04909544,0.91847049,0.00000000,1.20772300,0.28636389
-5.71785893,1.36556406,0.03630902,0.04693035,0.90049855,0.00000000,1.18722130,0.28060623
-5.71185593,1.33528974,0.03632453,0.04493324,0.88170522,0.00000000,1.16667935,0.27468856
-5.70585293,1.30413564,0.03616970,0.04307829,0.86232219,0.00000000,1.14606385,0.26870489
-5.69984992,1.27252036,0.03584487,0.04134570,0.84266727,0.00000000,1.12546051,0.26278014
-5.69384692,1.24098575,0.03535331,0.03972162,0.82313740,0.00000000,1.10507240,0.25706738
-5.68784392,1.21018289,0.03470134,0.03819784,0.80419945,0.00000000,1.08521459,0.25174433
-5.68184092,1.18085506,0.03389826,0.03677130,0.78637901,0.00000000,1.06630511,0.24700916
-5.67583792,1.15381770,0.03295622,0.03544342,0.77024723,0.00000000,1.04885246,0.24307557
-5.66983492,1.12993608,0.03188999,0.03421934,0.75640611,0.00000000,1.03343960,0.24016746
-5.66383192,1.11010078,0.03071664,0.03310710,0.74547223,0.00000000,1.02070494,0.23851297
-5.65782891,1.09520151,0.02945509,0.03211671,0.73805937,0.00000000,1.01132051,0.23833821
-5.65182591,1.08609984,0.02812568,0.03125921,0.73476015,0.00000000,1.00596792,0.23986067
-5.64582291,1.08360120,0.02674957,0.03054578,0.73612722,0.00000000,1.00531256,0.24328241
-5.63981991,1.08842698,0.02534821,0.02998681,0.74265424,0.00000000,1.00997696,0.24878318
-5.63381691,1.10118731,0.02394274,0.02959112,0.75475731,0.00000000,1.02051394,0.25651370
-5.62781391,1.12235531,0.02255340,0.02936514,0.77275722,0.00000000,1.03738060,0.26658911
-5.62181091,1.15224372,0.02119908,0.02931232,0.79686326,0.00000000,1.06091403,0.27908296
-5.61580790,1.19098471,0.01989678,0.02943261,0.82715906,0.00000000,1.09130975,0.29402182
-5.60980490,1.23851365,0.01866129,0.02972205,0.86359119,0.00000000,1.12860370,0.31138080
-5.60380190,1.29455777,0.01750491,0.03017258,0.90596095,0.00000000,1.17265881,0.33108020
-5.59779890,1.35863034,0.01643725,0.03077201,0.95392008,0.00000000,1.22315668,0.35298337
-5.59179590,1.43003094,0.01546519,0.03150408,1.00697053,0.00000000,1.27959509,0.37689622
-5.58579290,1.50785225,0.01459295,0.03234875,1.06446896,0.00000000,1.34129157,0.40256823
-5.57978989,1.59099359,0.01382222,0.03328267,1.12563572,0.00000000,1.40739330,0.42969532
-5.57378689,1.67818101,0.01315242,0.03427972,1.18956874,0.00000000,1.47689312,0.45792441
-5.56778389,1.76799392,0.01258103,0.03531166,1.25526176,0.00000000,1.54865139,0.48685982
-5.56178089,1.85889739,0.01210396,0.03634900,1.32162682,0.00000000,1.62142312,0.51607137
-5.55577789,1.94927956,0.01171598,0.03736176,1.38752032,0.00000000,1.69388952,0.54510391
-5.54977489,2.03749291,0.01141118,0.03832040,1.45177194,0.00000000,1.76469308,0.57348828
-5.54377189,2.12189835,0.01118336,0.03919666,1.51321558,0.00000000,1.83247489,0.60075309
-5.53776888,2.20091042,0.01102649,0.03996443,1.57072136,0.00000000,1.89591313,0.62643732
-5.53176588,2.27304241,0.01093504,0.04060052,1.62322748,0.00000000,1.95376123,0.65010294
-5.52576288,2.33694944,0.01090431,0.04108531,1.66977095,0.00000000,2.00488444,0.67134746
-5.51975988,2.39146820,0.01093066,0.04140337,1.70951597,0.00000000,2.04829350,0.68981570
-5.51375688,2.43565164,0.01101169,0.04154384,1.74177893,0.00000000,2.08317409,0.70521050
-5.50775388,2.46879738,0.01114626,0.04150070,1.76604901,0.00000000,2.10891115,0.71730174
-5.50175088,2.49046855,0.01133455,0.04127293,1.78200353,0.00000000,2.12510689,0.72593356
-5.49574787,2.50050625,0.01157791,0.04086440,1.78951750,0.00000000,2.13159205,0.73102918
-5.48974487,2.49903299,0.01187871,0.04028370,1.78866665,0.00000000,2.12842974,0.73259329
-5.48374187,2.48644683,0.01224009,0.03954377,1.77972406,0.00000000,2.11591178,0.73071169
-5.47773887,2.46340640,0.01266564,0.03866144,1.76315016,0.00000000,2.09454759,0.72554831
-5.47173587,2.43080715,0.01315913,0.03765677,1.73957659,0.00000000,2.06504604,0.71733961
-5.46573287,2.38974987,0.01372404,0.03655240,1.70978430,0.00000000,2.02829083,0.70638640
-5.45972986,2.34150237,0.01436329,0.03537280,1.67467688,0.00000000,1.98531031,0.69304369
-5.45372686,2.28745592,0.01507879,0.03414344,1.63524991,0.00000000,1.93724294,0.67770860
-5.44772386,2.22907812,0.01587116,0.03289000,1.59255768,0.00000000,1.88529953,0.66080699
-5.44172086,2.16786386,0.01673940,0.03163755,1.54767835,0.00000000,1.83072378,0.64277936
-5.43571786,2.10528637,0.01768064,0.03040985,1.50167904,0.00000000,1.77475255,0.62406634
-5.42971486,2.04275018,0.01869001,0.02922859,1.45558208,0.00000000,1.71857738,0.60509462
-5.42371186,1.98154779,0.01976051,0.02811282,1.41033378,0.00000000,1.66330863,0.58626363
-5.41770885,1.92282153,0.02088299,0.02707844,1.36677672,0.00000000,1.60994361,0.56793362
-5.41170585,1.86753211,0.02204624,0.02613782,1.32562674,0.00000000,1.55933978,0.55041550
-5.40570285,1.81643487,0.02323713,0.02529950,1.28745521,0.00000000,1.51219394,0.53396285
-5.39969985,1.77006438,0.02444087,0.02456810,1.25267731,0.00000000,1.46902802,0.51876627
-5.39369685,1.72872773,0.02564125,0.02394433,1.22154637,0.00000000,1.43018183,0.50495032
-5.38769385,1.69250661,0.02682106,0.02342505,1.19415452,0.00000000,1.39581277,0.49257306
-5.38169085,1.66126751,0.02796248,0.02300361,1.17043912,0.00000000,1.36590227,0.48162803
-5.37568784,1.63467961,0.02904750,0.02267018,1.15019474,0.00000000,1.34026834,0.47204858
-5.36968484,1.61223899,0.03005837,0.02241221,1.13308970,0.00000000,1.31858342,0.46371426
-5.36368184,1.59329820,0.03097808,0.02221495,1.11868649,0.00000000,1.30039667,0.45645893
-5.35767884,1.57709943,0.03179072,0.02206211,1.10646495,0.00000000,1.28515927,0.45008004
-5.35167584,1.56281008,0.03248197,0.02193642,1.09584714,0.00000000,1.27225174,0.44434894
-5.34567284,1.54955887,0.03303938,0.02182031,1.08622279,0.00000000,1.26101187,0.43902141
-5.33966983,1.53647115,0.03345269,0.02169655,1.07697432,0.00000000,1.25076212,0.43384821
-5.33366683,1.52270210,0.03371404,0.02154880,1.06750033,0.00000000,1.24083526,0.42858517
-5.32766383,1.50746644,0.03381818,0.02136220,1.05723684,0.00000000,1.23059748,0.42300236
-5.32166083,1.49006378,0.03376248,0.02112377,1.04567551,0.00000000,1.21946808,0.41689210
-5.31565783,1.46989899,0.03354702,0.02082287,1.03237831,0.00000000,1.20693516,0.41007565
-5.30965483,1.44649699,0.03317446,0.02045139,1.01698838,0.00000000,1.19256721,0.40240814
-5.30365183,1.41951186,0.03264997,0.02000401,0.99923694,0.00000000,1.17602036,0.39378206
-5.29764882,1.38873050,0.03198101,0.01947818,0.97894634,0.00000000,1.15704147,0.38412884
-5.29164582,1.35407097,0.03117712,0.01887415,0.95602937,0.00000000,1.13546756,0.37341905
-5.28564282,1.31557620,0.03024961,0.01819480,0.93048543,0.00000000,1.11122183,0.36166097
-5.27963982,1.27340375,0.02921129,0.01744541,0.90239387,0.00000000,1.08430716,0.34889794
-5.27363682,1.22781242,0.02807612,0.01663343,0.87190512,0.00000000,1.05479753,0.33520461
-5.26763382,1.17914657,0.02685887,0.01576807,0.83923024,0.00000000,1.02282821,0.32068244
-5.26163082,1.12781904,0.02557478,0.01485996,0.80462954,0.00000000,0.98858526,0.30545458
-5.25562781,1.07429360,0.02423926,0.01392072,0.76840071,0.00000000,0.95229508,0.28966047
-5.24962481,1.01906750,0.02286756,0.01296262,0.73086718,0.00000000,0.91421430,0.27345047
-5.24362181,0.96265508,0.02147446,0.01199818,0.69236705,0.00000000,0.87462066,0.25698056
-5.23761881,0.90557271,0.02007409,0.01103982,0.65324294,0.00000000,0.83380489,0.24040754
-5.23161581,0.84832568,0.01867965,0.01009960,0.61383313,0.00000000,0.79206393,0.22388462
-5.22561281,0.79139716,0.01730328,0.00918901,0.57446409,0.00000000,0.74969537,0.20755782
-5.21960980,0.73523949,0.01595589,0.00831879,0.53544444,0.00000000,0.70699316,0.19156294
-5.21360680,0.68026770,0.01464711,0.00749888,0.49706044,0.00000000,0.66424445,0.17602334
-5.20760380,0.62685524,0.01338518,0.00673839,0.45957290,0.00000000,0.62172725,0.16104850
-5.20160080,0.57533174,0.01217699,0.00604570,0.42321532,0.00000000,0.57970894,0.14673320
-5.19559780,0.52598255,0.01102806,0.00542854,0.38819320,0.00000000,0.53844517,0.13315746
-5.18959480,0.47904981,0.00994259,0.00489425,0.35468427,0.00000000,0.49817918,0.12038692
-5.18359180,0.43473468,0.00892354,0.00444995,0.32283948,0.00000000,0.45914132,0.10847383
-5.17758879,0.39320054,0.00797269,0.00410286,0.29278460,0.00000000,0.42154854,0.09745827
-5.17158579,0.35457687,0.00709077,0.00386056,0.26462220,0.00000000,0.38560403,0.08736973
-5.16558279,0.31896345,0.00627757,0.00373128,0.23843386,0.00000000,0.35149675,0.07822886
-5.15957979,0.28643474,0.00553203,0.00372418,0.21428253,0.00000000,0.31940094,0.07004918
-5.15357679,0.25704418,0.00485239,0.00384959,0.19221494,0.00000000,0.28947566,0.06283888
-5.14757379,0.23082829,0.00423629,0.00411924,0.17226382,0.00000000,0.26186433,0.05660245
-5.14157079,0.20781034,0.00368088,0.00454633,0.15445005,0.00000000,0.23669433,0.05134212
-5.13556778,0.18800349,0.00318296,0.00514563,0.13878451,0.00000000,0.21407665,0.04705913
-5.12956478,0.17141333,0.00273902,0.00593342,0.12526967,0.00000000,0.19410558,0.04375461
-5.12356178,0.15803966,0.00234540,0.00692733,0.11390078,0.00000000,0.17685847,0.04143019
-5.11755878,0.14787747,0.00199832,0.00814610,0.10466674,0.00000000,0.16239543,0.04008828
-5.11155578,0.14091709,0.00169399,0.00960914,0.09755045,0.00000000,0.15075898,0.03973186
-5.10555278,0.13714343,0.00142862,0.01133607,0.09252877,0.00000000,0.14197349,0.04036405
-5.09954977,0.13653438,0.00119853,0.01334607,0.08957199,0.00000000,0.13604450,0.04198720
-5.09354677,0.13905835,0.00100017,0.01565711,0.08864280,0.00000000,0.13295765,0.04460166
-5.08754377,0.14467111,0.00083015,0.01828517,0.08969491,0.00000000,0.13267741,0.04820432
-5.08154077,0.15331193,0.00068527,0.02124328,0.09267128,0.00000000,0.13514544,0.05278682
-5.07553777,0.16489938,0.00056254,0.02454057,0.09750203,0.00000000,0.14027876,0.05833370
-5.06953477,0.17932673,0.00045919,0.02818135,0.10410226,0.00000000,0.14796775,0.06482037
-5.06353177,0.19645756,0.00037269,0.03216413,0.11236987,0.00000000,0.15807415,0.07221120
-5.05752876,0.21612157,0.00030073,0.03648076,0.12218347,0.00000000,0.17042919,0.08045768
-5.05152576,0.23811100,0.00024125,0.04111569,0.13340075,0.00000000,0.18483223,0.08949687
-5.04552276,0.26217807,0.00019238,0.04604537,0.14585727,0.00000000,0.20104989,0.09925023
-5.03951976,0.28803359,0.00015250,0.05123787,0.15936613,0.00000000,0.21881614,0.10962285
-5.03351676,0.31534715,0.00012016,0.05665270,0.17371838,0.00000000,0.23783344,0.12050335
-5.02751376,0.34374899,0.00009410,0.06224097,0.18868455,0.00000000,0.25777515,0.13176439
-5.02151076,0.37283382,0.00007325,0.06794578,0.20401734,0.00000000,0.27828934,0.14326384
-5.01550775,0.40216661,0.00005668,0.07370294,0.21945535,0.00000000,0.29900407,0.15484674
-5.00950475,0.43129026,0.00004361,0.07944203,0.23472808,0.00000000,0.31953412,0.16634796
-5.00350175,0.45973522,0.00003338,0.08508768,0.24956194,0.00000000,0.33948902,0.17759548
-4.99749875,0.48703058,0.00002543,0.09056120,0.26368713,0.00000000,0.35848231,0.18841435
-4.99149575,0.51271655,0.00001932,0.09578237,0.27684533,0.00000000,0.37614154,0.19863107
-4.98549275,0.53635772,0.00001468,0.10067145,0.28879766,0.00000000,0.39211891,0.20807831
-4.97948974,0.55755673,0.00001120,0.10515126,0.29933294,0.00000000,0.40610189,0.21659982
-4.97348674,0.57596790,0.00000865,0.10914934,0.30827561,0.00000000,0.41782359,0.22405532
-4.96748374,0.59131003,0.00000685,0.11260008,0.31549323,0.00000000,0.42707233,0.23032518
-4.96148074,0.60337814,0.00000564,0.11544668,0.32090299,0.00000000,0.43369989,0.23531473
-4.95547774,0.61205336,0.00000493,0.11764301,0.32447712,0.00000000,0.43762826,0.23895800
-4.94947474,0.61731078,0.00000464,0.11915514,0.32624685,0.00000000,0.43885432,0.24122072
-4.94347174,0.61922469,0.00000472,0.11996263,0.32630471,0.00000000,0.43745241,0.24210247
-4.93746873,0.61797104,0.00000514,0.12005938,0.32480500,0.00000000,0.43357443,0.24163793
-4.93146573,0.61382697,0.00000588,0.11945417,0.32196249,0.00000000,0.42744761,0.23989703
-4.92546273,0.60716728,0.00000695,0.11817070,0.31804914,0.00000000,0.41936988,0.23698420
-4.91945973,0.59845798,0.00000836,0.11624723,0.31338908,0.00000000,0.40970301,0.23303647
-4.91345673,0.58824712,0.00001014,0.11373590,0.30835191,0.00000000,0.39886382,0.22822075
-4.90745373,0.57715296,0.00001233,0.11070157,0.30334449,0.00000000,0.38731376,0.22273024
-4.90145073,0.56585018,0.00001496,0.10722039,0.29880149,0.00000000,0.37554706,0.21678004
-4.89544772,0.55505419,0.00001807,0.10337811,0.29517490,0.00000000,0.36407821,0.21060231
-4.88944472,0.54550423,0.00002172,0.09926815,0.29292293,0.00000000,0.35342877,0.20444095
-4.88344172,0.53794568,0.00002596,0.09498961,0.29249836,0.00000000,0.34411425,0.19854605
-4.87743872,0.53311204,0.00003084,0.09064520,0.29433689,0.00000000,0.33663130,0.19316834
-4.87143572,0.53170718,0.00003641,0.08633917,0.29884567,0.00000000,0.33144555,0.18855370
-4.86543272,0.53438828,0.00004273,0.08217542,0.30639226,0.00000000,0.32898052,0.18493798
-4.85942971,0.54174993,0.00004984,0.07825571,0.31729443,0.00000000,0.32960776,0.18254222
-4.85342671,0.55430983,0.00005780,0.07467813,0.33181099,0.00000000,0.33363846,0.18156845
-4.84742371,0.57249641,0.00006666,0.07153575,0.35013385,0.00000000,0.34131681,0.18219609
-4.84142071,0.59663874,0.00007647,0.06891570,0.37238161,0.00000000,0.35281495,0.18457903
-4.83541771,0.62695900,0.00008729,0.06689833,0.39859488,0.00000000,0.36822990,0.18884357
-4.82941471,0.66356755,0.00009921,0.06555681,0.42873335,0.00000000,0.38758214,0.19508695
-4.82341171,0.70646083,0.00011230,0.06495690,0.46267488,0.00000000,0.41081616,0.20337676
-4.81740870,0.75552201,0.00012670,0.06515691,0.50021658,0.00000000,0.43780257,0.21375097
-4.81140570,0.81052440,0.00014256,0.06620785,0.54107785,0.00000000,0.46834190,0.22621856
-4.80540270,0.87113726,0.00016009,0.06815368,0.58490546,0.00000000,0.50216986,0.24076073
-4.79939970,0.93693400,0.00017957,0.07103153,0.63128036,0.00000000,0.53896383,0.25733250
-4.79339670,1.00740227,0.00020136,0.07487195,0.67972627,0.00000000,0.57835049,0.27586464
-4.78739370,1.08195560,0.00022593,0.07969903,0.72971951,0.00000000,0.61991426,0.29626570
-4.78139070,1.15994619,0.00025388,0.08553040,0.78070012,0.00000000,0.66320638,0.31842429
-4.77538769,1.24067838,0.00028593,0.09237700,0.83208369,0.00000000,0.70775437,0.34221112
-4.76938469,1.32342234,0.00032298,0.10024272,0.88327366,0.00000000,0.75307166,0.36748110
-4.76338169,1.40742767,0.00036613,0.10912373,0.93367375,0.00000000,0.79866708,0.39407519
-4.75737869,1.49193647,0.00041665,0.11900768,0.98270018,0.00000000,0.84405417,0.42182206
-4.75137569,1.57619555,0.00047603,0.12987270,1.02979335,0.00000000,0.88876002,0.45053954
-4.74537269,1.65946781,0.00054598,0.14168630,1.07442878,0.00000000,0.93233357,0.48003595
-4.73936968,1.74104238,0.00062841,0.15440418,1.11612705,0.00000000,0.97435328,0.51011123
-4.73336668,1.82024382,0.00072544,0.16796909,1.15446270,0.00000000,1.01443411,0.54055809
-4.72736368,1.89644010,0.00083935,0.18230981,1.18907179,0.00000000,1.05223379,0.57116314
-4.72136068,1.96904982,0.00097256,0.19734029,1.21965842,0.00000000,1.08745841,0.60170818
-4.71535768,2.03754849,0.00112756,0.21295906,1.24599988,0.00000000,1.11986727,0.63197174
-4.70935468,2.10147426,0.00130688,0.22904912,1.26795062,0.00000000,1.14927703,0.66173081
-4.70335168,2.16043303,0.00151296,0.24547811,1.28544508,0.00000000,1.17556520,0.69076294
-4.69734867,2.21410317,0.00174808,0.26209904,1.29849938,0.00000000,1.19867279,0.71884871
-4.69134567,2.26223968,0.00201428,0.27875157,1.30721178,0.00000000,1.21860620,0.74577446
-4.68534267,2.30467788,0.00231318,0.29526375,1.31176201,0.00000000,1.23543818,0.77133529
-4.67933967,2.34133633,0.00264592,0.31145427,1.31240939,0.00000000,1.24930769,0.79533826
-4.67333667,2.37221885,0.00301302,0.32713531,1.30948950,0.00000000,1.26041858,0.81760557
-4.66733367,2.39741529,0.00341424,0.34211561,1.30340953,0.00000000,1.26903686,0.83797778
-4.66133067,2.41710088,0.00384851,0.35620412,1.29464198,0.00000000,1.27548653,0.85631666
-4.65532766,2.43153367,0.00431383,0.36921366,1.28371677,0.00000000,1.28014368,0.87250782
-4.64932466,2.44105008,0.00480718,0.38096497,1.27121155,0.00000000,1.28342897,0.88646270
-4.64332166,2.44605807,0.00532454,0.39129058,1.25774044,0.00000000,1.28579837,0.89812012
-4.63731866,2.44702824,0.00586084,0.40003874,1.24394097,0.00000000,1.28773234,0.90744702
-4.63131566,2.44448251,0.00641004,0.40707705,1.23045972,0.00000000,1.28972351,0.91443856
-4.62531266,2.43898089,0.00696516,0.41229580,1.21793662,0.00000000,1.29226323,0.91911750
-4.61930965,2.43110642,0.00751848,0.41561086,1.20698854,0.00000000,1.29582728,0.92153279
-4.61330665,2.42144885,0.00806163,0.41696604,1.19819237,0.00000000,1.30086114,0.92175766
-4.60730365,2.41058747,0.00858583,0.41633475,1.19206832,0.00000000,1.30776533,0.91988702
-4.60130065,2.39907372,0.00908213,0.41372106,1.18906387,0.00000000,1.31688134,0.91603452
-4.59529765,2.38741431,0.00954161,0.40915991,1.18953901,0.00000000,1.32847859,0.91032916
-4.58929465,2.37605526,0.00995574,0.40271661,1.19375337,0.00000000,1.34274301,0.90291177
-4.58329165,2.36536772,0.01031654,0.39448548,1.20185571,0.00000000,1.35976758,0.89393133
-4.57728864,2.35563596,0.01061694,0.38458785,1.21387636,0.00000000,1.37954541,0.88354133
-4.57128564,2.34704809,0.01085093,0.37316919,1.22972288,0.00000000,1.40196547,0.87189623
-4.56528264,2.33968988,0.01101384,0.36039580,1.24917930,0.00000000,1.42681133,0.85914813
-4.55927964,2.33354194,0.01110245,0.34645078,1.27190907,0.00000000,1.45376303,0.84544380
-4.55327664,2.32848036,0.01111515,0.33152978,1.29746166,0.00000000,1.48240205,0.83092202
-4.54727364,2.32428102,0.01105196,0.31583634,1.32528283,0.00000000,1.51221929,0.81571139
-4.54127064,2.32062722,0.01091454,0.29957724,1.35472816,0.00000000,1.54262604,0.79992869
-4.53526763,2.31712068,0.01070617,0.28295787,1.38507960,0.00000000,1.57296745,0.78367778
-4.52926463,2.31329543,0.01043162,0.26617773,1.41556450,0.00000000,1.60253834,0.76704905
-4.52326163,2.30863433,0.01009697,0.24942648,1.44537649,0.00000000,1.63060088,0.75011955
-4.51725863,2.30258763,0.00970948,0.23288027,1.47369775,0.00000000,1.65640362,0.73295375
-4.51125563,2.29459306,0.00927731,0.21669887,1.49972180,0.00000000,1.67920151,0.71560485
-4.50525263,2.28409687,0.00880930,0.20102335,1.52267623,0.00000000,1.69827626,0.69811668
-4.49924962,2.27057512,0.00831473,0.18597461,1.54184462,0.00000000,1.71295646,0.68052615
-4.49324662,2.25355456,0.00780307,0.17165261,1.55658702,0.00000000,1.72263703,0.66286599
-4.48724362,2.23263240,0.00728378,0.15813636,1.56635830,0.00000000,1.72679738,0.64516788
-4.48124062,2.20749426,0.00676605,0.14548466,1.57072383,0.00000000,1.72501775,0.62746563
-4.47523762,2.17792971,0.00625868,0.13373743,1.56937200,0.00000000,1.71699319,0.60979837
-4.46923462,2.14384474,0.00576995,0.12291758,1.56212322,0.00000000,1.70254494,0.59221352
-4.46323162,2.10527073,0.00530749,0.11303330,1.54893506,0.00000000,1.68162853,0.57476934
-4.45722861,2.06236937,0.00487826,0.10408068,1.52990339,0.00000000,1.65433861,0.55753698
-4.45122561,2.01543349,0.00448850,0.09604640,1.50525956,0.00000000,1.62091010,0.54060181
-4.44522261,1.96488340,0.00414381,0.08891055,1.47536358,0.00000000,1.58171564,0.52406395
-4.43921961,1.91125905,0.00384912,0.08264927,1.44069370,0.00000000,1.53725939,0.50803786
-4.43321661,1.85520794,0.00360883,0.07723727,1.40183256,0.00000000,1.48816715,0.49265113
-4.42721361,1.79746942,0.00342685,0.07265001,1.35945054,0.00000000,1.43517329,0.47804223
-4.42121061,1.73885569,0.00330670,0.06886552,1.31428679,0.00000000,1.37910453,0.46435758
-4.41520760,1.68023023,0.00325159,0.06586577,1.26712856,0.00000000,1.32086125,0.45174779
-4.40920460,1.62248446,0.00326448,0.06363772,1.21878960,0.00000000,1.26139676,0.44036347
-4.40320160,1.56651340,0.00334817,0.06217373,1.17008827,0.00000000,1.20169505,0.43035056
-4.39719860,1.51319116,0.00350529,0.06147166,1.12182612,0.00000000,1.14274775,0.42184561
-4.39119560,1.46334721,0.00373827,0.06153448,1.07476760,0.00000000,1.08553084,0.41497106
-4.38519260,1.41774414,0.00404938,0.06236947,1.02962145,0.00000000,1.03098180,0.40983080
-4.37918959,1.37705761,0.00444054,0.06398712,0.98702445,0.00000000,0.97997778,0.40650617
-4.37318659,1.34185911,0.00491331,0.06639967,0.94752777,0.00000000,0.93331537,0.40505261
-4.36718359,1.31260203,0.00546865,0.06961946,0.91158630,0.00000000,0.89169237,0.40549696
-4.36118059,1.28961124,0.00610682,0.07365707,0.87955119,0.00000000,0.85569208,0.40783565
-4.35517759,1.27307633,0.00682714,0.07851937,0.85166550,0.00000000,0.82577052,0.41203370
-4.34917459,1.26304868,0.00762779,0.08420753,0.82806307,0.00000000,0.80224656,0.41802456
-4.34317159,1.25944198,0.00850558,0.09071499,0.80877026,0.00000000,0.78529553,0.42571080
-4.33716858,1.26203617,0.00945582,0.09802565,0.79371043,0.00000000,0.77494606,0.43496551
-4.33116558,1.27048449,0.01047209,0.10611211,0.78271079,0.00000000,0.77108047,0.44563439
-4.32516258,1.28432311,0.01154615,0.11493419,0.77551128,0.00000000,0.77343850,0.45753844
-4.31915958,1.30298318,0.01266784,0.12443778,0.77177504,0.00000000,0.78162435,0.47047716
-4.31315658,1.32580479,0.01382511,0.13455399,0.77110019,0.00000000,0.79511690,0.48423204
-4.30715358,1.35205251,0.01500407,0.14519877,0.77303244,0.00000000,0.81328287,0.49857059
