energy_ev,total_up,Bi_p_up,Bi_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.42371186,1.96456317,0.70218491,0.00490027,1.12551761,1.06563259,0.00282575,0.15457125
-5.41770885,1.93306144,0.69049276,0.00479994,1.09027304,1.05410079,0.00296686,0.14951408
-5.41170585,1.89822599,0.67532171,0.00470919,1.05141132,1.04296223,0.00311168,0.14386640
-5.40570285,1.86089445,0.65699288,0.00462989,1.00947844,1.03259713,0.00325774,0.13772180
-5.39969985,1.82196637,0.63589428,0.00456364,0.96505747,1.02338185,0.00340251,0.13118443
-5.39369685,1.78238125,0.61246869,0.00451185,0.91875377,1.01568243,0.00354347,0.12436588
-5.38769385,1.74309650,0.58720009,0.00447565,0.87118048,1.00984907,0.00367817,0.11738195
-5.38169085,1.70506531,0.56059923,0.00445597,0.82294463,1.00621111,0.00380431,0.11034937
-5.37568784,1.66921505,0.53318879,0.00445357,0.77463438,1.00507234,0.00391986,0.10338271
-5.36968484,1.63642608,0.50548883,0.00446902,0.72680753,1.00670620,0.00402307,0.09659145
-5.36368184,1.60751145,0.47800284,0.00450274,0.67998161,1.01135069,0.00411257,0.09007739
-5.35767884,1.58319753,0.45120500,0.00455503,0.63462577,1.01920260,0.00418741,0.08393237
-5.35167584,1.56410600,0.42552886,0.00462605,0.59115449,1.03041110,0.00424707,0.07823646
-5.34567284,1.55073729,0.40135793,0.00471584,0.54992310,1.04507071,0.00429147,0.07305659
-5.33966983,1.54345598,0.37901821,0.00482429,0.51122529,1.06321368,0.00432097,0.06844565
-5.33366683,1.54247847,0.35877288,0.00495111,0.47529222,1.08480223,0.00433633,0.06444201
-5.32766383,1.54786349,0.34081924,0.00509579,0.44229346,1.10972103,0.00433865,0.06106960
-5.32166083,1.55950579,0.32528773,0.00525759,0.41233931,1.13777045,0.00432931,0.05833829
-5.31565783,1.57713363,0.31224315,0.00543547,0.38548458,1.16866136,0.00430989,0.05624480
-5.30965483,1.60031058,0.30168772,0.00562806,0.36173347,1.20201185,0.00428210,0.05477387
-5.30365183,1.62844201,0.29356598,0.00583363,0.34104556,1.23734686,0.00424765,0.05389979
-5.29764882,1.66078658,0.28777126,0.00605009,0.32334262,1.27410099,0.00420824,0.05358817
-5.29164582,1.69647297,0.28415347,0.00627498,0.30851611,1.31162515,0.00416544,0.05379797
-5.28564282,1.73452184,0.28252794,0.00650549,0.29643524,1.34919714,0.00412063,0.05448365
-5.27963982,1.77387267,0.28268515,0.00673852,0.28695540,1.38603642,0.00407502,0.05559747
-5.27363682,1.81341517,0.28440096,0.00697075,0.27992682,1.42132270,0.00402958,0.05709182
-5.26763382,1.85202431,0.28744712,0.00719874,0.27520331,1.45421810,0.00398506,0.05892159
-5.26163082,1.88859811,0.29160178,0.00741900,0.27265081,1.48389215,0.00394207,0.06104648
-5.25562781,1.92209688,0.29665962,0.00762819,0.27215566,1.50954871,0.00390108,0.06343317
-5.24962481,1.95158254,0.30244147,0.00782319,0.27363237,1.53045391,0.00386252,0.06605735
-5.24362181,1.97625645,0.30880294,0.00800127,0.27703054,1.54596375,0.00382688,0.06890551
-5.23761881,1.99549415,0.31564190,0.00816024,0.28234090,1.55555032,0.00379480,0.07197638
-5.23161581,2.00887546,0.32290455,0.00829854,0.28960000,1.55882517,0.00376717,0.07528211
-5.22561281,2.01620852,0.33058979,0.00841534,0.29889353,1.55555886,0.00374527,0.07884890
-5.21960980,2.01754638,0.33875168,0.00851065,0.31035786,1.54569559,0.00373085,0.08271724
-5.21360680,2.01319527,0.34749991,0.00858534,0.32417972,1.52936199,0.00372619,0.08694162
-5.20760380,2.00371374,0.35699810,0.00864114,0.34059383,1.50686968,0.00373423,0.09158969
-5.20160080,1.98990241,0.36745993,0.00868063,0.35987831,1.47871112,0.00375852,0.09674078
-5.19559780,1.97278437,0.37914308,0.00870716,0.38234780,1.44554882,0.00380331,0.10248396
-5.18959480,1.95357659,0.39234111,0.00872474,0.40834438,1.40819819,0.00387349,0.10891549
-5.18359180,1.93365330,0.40737336,0.00873794,0.43822631,1.36760471,0.00397450,0.11613569
-5.17758879,1.91450235,0.42457327,0.00875168,0.47235466,1.32481599,0.00411226,0.12424544
-5.17158579,1.89767608,0.44427513,0.00877110,0.51107821,1.28095002,0.00429304,0.13334219
-5.16558279,1.88473824,0.46679996,0.00880132,0.55471694,1.23716069,0.00452322,0.14351572
-5.15957979,1.87720901,0.49244059,0.00884728,0.60354438,1.19460181,0.00480917,0.15484369
-5.15357679,1.87650981,0.52144671,0.00891356,0.65776955,1.15439103,0.00515695,0.16738710
-5.14757379,1.88390995,0.55401014,0.00900414,0.71751899,1.11757495,0.00557206,0.18118587
-5.14157079,1.90047711,0.59025108,0.00912234,0.78281951,1.08509667,0.00605923,0.19625466
-5.13556778,1.92703332,0.63020565,0.00927059,0.85358258,1.05776683,0.00662209,0.21257912
-5.12956478,1.96411818,0.67381554,0.00945039,0.92959089,1.03623927,0.00726299,0.23011271
-5.12356178,2.01196077,0.72092005,0.00966226,1.01048818,1.02099194,0.00798272,0.24877432
-5.11755878,2.07046153,0.77125122,0.00990566,1.09577282,1.01231390,0.00878038,0.26844688
-5.11155578,2.13918494,0.82443237,0.01017905,1.18479609,1.01029859,0.00965322,0.28897703
-5.10555278,2.21736369,0.87998046,0.01047994,1.27676560,1.01484376,0.01059660,0.31017605
-5.09954977,2.30391463,0.93731250,0.01080496,1.37075443,1.02565802,0.01160397,0.33182218
-5.09354677,2.39746631,0.99575609,0.01114999,1.46571620,1.04227373,0.01266702,0.35366424
-5.08754377,2.49639773,1.05456408,0.01151034,1.56050597,1.06406588,0.01377581,0.37542677
-5.08154077,2.59888719,1.11293311,0.01188090,1.65390693,1.09027639,0.01491906,0.39681638
-5.07553777,2.70297000,1.17002549,0.01225636,1.74466207,1.12004292,0.01608452,0.41752936
-5.06953477,2.80660319,1.22499397,0.01263141,1.83151014,1.15243132,0.01725937,0.43726028
-5.06353177,2.90773511,1.27700840,0.01300095,1.91322450,1.18647055,0.01843071,0.45571131
-5.05752876,3.00437734,1.32528350,0.01336031,1.98865366,1.22118879,0.01958609,0.47260195
-5.05152576,3.09467616,1.36910637,0.01370544,2.05676164,1.25564949,0.02071406,0.48767872
-5.04552276,3.17698073,1.40786275,0.01403309,2.11666643,1.28898589,0.02180467,0.50072449
-5.03951976,3.24990492,1.44106075,0.01434092,2.16767466,1.32043260,0.02284998,0.51156703
-5.03351676,3.31237997,1.46835075,0.01462765,2.20931068,1.34935300,0.02384449,0.52008617
-5.02751376,3.36369547,1.48954053,0.01489308,2.24133845,1.37526121,0.02478545,0.52621947
-5.02151076,3.40352642,1.50460463,0.01513809,2.26377475,1.39783761,0.02567310,0.52996578
-5.01550775,3.43194480,1.51368732,0.01536461,2.27689285,1.41693712,0.02651071,0.53138667
-5.00950475,3.44941463,1.51709875,0.01557552,2.28121590,1.43258989,0.02730452,0.53060543
-5.00350175,3.45677053,1.51530432,0.01577447,2.27750018,1.44499413,0.02806352,0.52780361
-4.99749875,3.45518022,1.50890747,0.01596567,2.26670853,1.45450146,0.02879905,0.52321529
-4.99149575,3.44609261,1.49862665,0.01615370,2.24997504,1.46159531,0.02952430,0.51711908
-4.98549275,3.43117356,1.48526736,0.01634318,2.22856248,1.46686340,0.03025369,0.50982837
-4.97948974,3.41223238,1.46969058,0.01653850,2.20381435,1.47096564,0.03100211,0.50168005
-4.97348674,3.39114238,1.45277892,0.01674356,2.17710380,1.47459890,0.03178420,0.49302235
-4.96748374,3.36975935,1.43540223,0.01696149,2.14978178,1.47846048,0.03261357,0.48420221
-4.96148074,3.34984185,1.41838419,0.01719440,2.12312688,1.48321212,0.03350204,0.47555279
-4.95547774,3.33297717,1.40247147,0.01744317,2.09829921,1.48944628,0.03445900,0.46738173
-4.94947474,3.32051656,1.38830688,0.01770739,2.07630044,1.49765651,0.03549087,0.45996052
-4.94347174,3.31352267,1.37640767,0.01798519,2.05794167,1.50821330,0.03660070,0.45351562
-4.93746873,3.31273167,1.36714995,0.01827335,2.04382063,1.52134673,0.03778794,0.44822157
-4.93146573,3.31853153,1.36075971,0.01856729,2.03430873,1.53713656,0.03904848,0.44419630
-4.92546273,3.33095721,1.35731069,0.01886128,2.02954841,1.55551036,0.04037474,0.44149892
-4.91945973,3.34970239,1.35672890,0.01914867,2.02946030,1.57624955,0.04175612,0.44012987
-4.91345673,3.37414677,1.35880325,0.01942211,2.03375947,1.59900284,0.04317949,0.44003337
-4.90745373,3.40339685,1.36320160,0.01967392,2.04197938,1.62330634,0.04462987,0.44110198
-4.90145073,3.43633775,1.36949099,0.01989641,2.05350199,1.64860889,0.04609125,0.44318294
-4.89544772,3.47169289,1.37716105,0.02008221,2.06759213,1.67430137,0.04754740,0.44608591
-4.88944472,3.50808818,1.38564914,0.02022467,2.08343418,1.69974807,0.04898272,0.44959175
-4.88344172,3.54411734,1.39436593,0.02031808,2.10016909,1.72431849,0.05038305,0.45346183
-4.87743872,3.57840481,1.40272035,0.02035803,2.11693000,1.74741778,0.05173639,0.45744755
-4.87143572,3.60966336,1.41014250,0.02034151,2.13287483,1.76851422,0.05303344,0.46129953
-4.86543272,3.63674377,1.41610400,0.02026713,2.14721451,1.78716228,0.05426806,0.46477622
-4.85942971,3.65867443,1.42013471,0.02013513,2.15923612,1.80302020,0.05543744,0.46765163
-4.85342671,3.67468967,1.42183572,0.01994738,2.16832018,1.81586128,0.05654209,0.46972188
-4.84742371,3.68424606,1.42088808,0.01970730,2.17395220,1.82557844,0.05758569,0.47081044
-4.84142071,3.68702665,1.41705762,0.01941968,2.17572836,1.83218217,0.05857463,0.47077207
-4.83541771,3.68293397,1.41019579,0.01909047,2.17335607,1.83579206,0.05951748,0.46949525
-4.82941471,3.67207276,1.40023712,0.01872654,2.16665002,1.83662272,0.06042425,0.46690338
-4.82341171,3.65472437,1.38719374,0.01833534,2.15552446,1.83496506,0.06130556,0.46295462
-4.81740870,3.63131449,1.37114745,0.01792463,2.13998286,1.83116409,0.06217182,0.45764071
-4.81140570,3.60237668,1.35224020,0.01750217,2.12010572,1.82559464,0.06303236,0.45098468
-4.80540270,3.56851367,1.33066331,0.01707538,2.09603741,1.81863633,0.06389455,0.44303796
-4.79939970,3.53035877,1.30664617,0.01665110,2.06797303,1.81064933,0.06476316,0.43387673
-4.79339670,3.48853921,1.28044495,0.01623537,2.03614560,1.80195203,0.06563967,0.42359797
-4.78739370,3.44364327,1.25233170,0.01583319,2.00081438,1.79280199,0.06652190,0.41231514
-4.78139070,3.39619262,1.22258417,0.01544844,1.96225448,1.78338083,0.06740370,0.40015389
-4.77538769,3.34662078,1.19147675,0.01508377,1.92074802,1.77378416,0.06827490,0.38724776
-4.76938469,3.29525859,1.15927260,0.01474059,1.87657691,1.76401656,0.06912145,0.37373409
-4.76338169,3.24232686,1.12621724,0.01441910,1.83001717,1.75399215,0.06992575,0.35975017
-4.75737869,3.18793621,1.09253351,0.01411840,1.78133483,1.74354036,0.07066709,0.34542983
-4.75137569,3.13209387,1.05841813,0.01383659,1.73078313,1.73241676,0.07132238,0.33090045
-4.74537269,3.07471658,1.02403970,0.01357096,1.67860095,1.72031821,0.07186685,0.31628047
-4.73936968,3.01564898,0.98953816,0.01331823,1.62501232,1.70690165,0.07227495,0.30167747
-4.73336668,2.95468620,0.95502565,0.01307472,1.57022681,1.69180554,0.07252124,0.28718676
-4.72736368,2.89159978,0.92058861,0.01283663,1.51444079,1.67467301,0.07258132,0.27289057
-4.72136068,2.82616524,0.88629107,0.01260029,1.45783922,1.65517562,0.07243275,0.25885781
-4.71535768,2.75819047,0.85217898,0.01236236,1.40059814,1.63303648,0.07205589,0.24514424
-4.70935468,2.68754317,0.81828519,0.01212011,1.34288751,1.60805203,0.07143466,0.23179325
-4.70335168,2.61417648,0.78463521,0.01187157,1.28487438,1.58011111,0.07055722,0.21883689
-4.69734867,2.53815134,0.75125323,0.01161575,1.22672622,1.54921069,0.06941642,0.20629736
-4.69134567,2.45965476,0.71816818,0.01135275,1.16861428,1.51546752,0.06801022,0.19418860
-4.68534267,2.37901297,0.68541968,0.01108384,1.11071672,1.47912503,0.06634182,0.18251810
-4.67933967,2.29669891,0.65306353,0.01081157,1.05322138,1.44055528,0.06441972,0.17128874
-4.67333667,2.21333341,0.62117640,0.01053971,0.99632802,1.40025555,0.06225754,0.16050057
-4.66733367,2.12968011,0.58985967,0.01027328,0.94024978,1.35883990,0.05987370,0.15015239
-4.66133067,2.04663387,0.55924196,0.01001839,0.88521362,1.31702573,0.05729095,0.14024323
-4.65532766,1.96520315,0.52948049,0.00978218,0.83145990,1.27561579,0.05453578,0.13077346
-4.64932466,1.88648684,0.50076089,0.00957260,0.77924061,1.23547632,0.05163769,0.12174560
-4.64332166,1.81164616,0.47329557,0.00939825,0.72881665,1.19751204,0.04862843,0.11316481
-4.63731866,1.74187285,0.44732064,0.00926809,0.68045383,1.16263882,0.04554112,0.10503905
-4.63131566,1.67835446,0.42309140,0.00919123,0.63441801,1.13175509,0.04240945,0.09737883
-4.62531266,1.62223824,0.40087658,0.00917662,0.59096927,1.10571296,0.03926679,0.09019677
-4.61930965,1.57459471,0.38095148,0.00923275,0.55035557,1.08529008,0.03614540,0.08350685
-4.61330665,1.53638243,0.36359018,0.00936741,0.51280599,1.07116334,0.03307570,0.07732351
-4.60730365,1.50841503,0.34905712,0.00958736,0.47852386,1.06388528,0.03008565,0.07166059
-4.60130065,1.49133197,0.33759830,0.00989807,0.44768018,1.06386412,0.02720021,0.06653024
-4.59529765,1.48557379,0.32943231,0.01030345,0.42040740,1.07134817,0.02444091,0.06194186
-4.58929465,1.49136303,0.32474149,0.01080569,0.39679408,1.08641515,0.02182562,0.05790107
-4.58329165,1.50869129,0.32366357,0.01140501,0.37688040,1.10896684,0.01936839,0.05440886
-4.57728864,1.53731303,0.32628391,0.01209955,0.36065494,1.13872923,0.01707942,0.05146086
-4.57128564,1.57674626,0.33262873,0.01288528,0.34805265,1.17525822,0.01496518,0.04904684
-4.56528264,1.62628012,0.34265951,0.01375597,0.33895432,1.21795062,0.01302862,0.04715042
-4.55927964,1.68498905,0.35626880,0.01470318,0.33318737,1.26605998,0.01126941,0.04574903
-4.55327664,1.75175314,0.37327760,0.01571639,0.33052815,1.31871681,0.00968437,0.04481407
-4.54727364,1.82528380,0.39343463,0.01678309,0.33070549,1.37495218,0.00826781,0.04431129
-4.54127064,1.90415405,0.41641744,0.01788903,0.33340563,1.43372412,0.00701199,0.04420135
-4.53526763,1.98683228,0.44183560,0.01901846,0.33827819,1.49394553,0.00590757,0.04444062
-4.52926463,2.07171841,0.46923602,0.02015442,0.34494317,1.55451275,0.00494399,0.04498195
-4.52326163,2.15718120,0.49811023,0.02127911,0.35299867,1.61433369,0.00410993,0.04577573
-4.51725863,2.24159561,0.52790373,0.02237431,0.36202932,1.67235450,0.00339366,0.04677087
-4.51125563,2.32337898,0.55802715,0.02342173,0.37161494,1.72758388,0.00278334,0.04791588
-4.50525263,2.40102483,0.58786891,0.02440349,0.38133945,1.77911416,0.00226738,0.04915986
-4.49924962,2.47313357,0.61680922,0.02530253,0.39079964,1.82613865,0.00183457,0.05045358
-4.49324662,2.53843896,0.64423484,0.02610302,0.39961365,1.86796466,0.00147435,0.05175034
-4.48724362,2.59583001,0.66955424,0.02679074,0.40742883,1.90402209,0.00117687,0.05300687
-4.48124062,2.64436759,0.69221266,0.02735342,0.41392895,1.93386753,0.00093314,0.05418401
-4.47523762,2.68329579,0.71170641,0.02778106,0.41884033,1.95718407,0.00073501,0.05524731
-4.46923462,2.71204792,0.72759610,0.02806613,0.42193683,1.97377720,0.00057525,0.05616753
-4.46323162,2.73024733,0.73951801,0.02820374,0.42304363,1.98356749,0.00044749,0.05692094
-4.45722861,2.73770364,0.74719335,0.02819171,0.42203951,1.98658064,0.00034620,0.05748949
-4.45122561,2.73440477,0.75043505,0.02803060,0.41885775,1.98293571,0.00026663,0.05786092
-4.44522261,2.72050555,0.74915158,0.02772362,0.41348547,1.97283245,0.00020477,0.05802863
-4.43921961,2.69631376,0.74334798,0.02727648,0.40596163,1.95653837,0.00015724,0.05799151
-4.43321661,2.66227419,0.73312372,0.02669721,0.39637362,1.93437645,0.00012127,0.05775371
-4.42721361,2.61895171,0.71866785,0.02599588,0.38485268,1.90671385,0.00009456,0.05732423
-4.42121061,2.56701390,0.70025139,0.02518428,0.37156828,1.87395238,0.00007530,0.05671650
-4.41520760,2.50721388,0.67821747,0.02427559,0.35672176,1.83652066,0.00006202,0.05594790
-4.40920460,2.44037386,0.65296961,0.02328401,0.34053932,1.79486833,0.00005359,0.05503925
-4.40320160,2.36736955,0.62495862,0.02222442,0.32326481,1.74946189,0.00004913,0.05401421
-4.39719860,2.28911591,0.59466878,0.02111197,0.30515247,1.70078223,0.00004802,0.05289873
-4.39119560,2.20655382,0.56260368,0.01996177,0.28645988,1.64932317,0.00004978,0.05172040
-4.38519260,2.12063809,0.52927244,0.01878857,0.26744134,1.59559062,0.00005412,0.05050787
-4.37918959,2.03232620,0.49517670,0.01760647,0.24834205,1.54010187,0.00006085,0.04929023
-4.37318659,1.94256787,0.46079882,0.01642869,0.22939290,1.48338440,0.00006990,0.04809634
-4.36718359,1.85229514,0.42659175,0.01526737,0.21080645,1.42597396,0.00008129,0.04695424
-4.36118059,1.76241277,0.39297055,0.01413344,0.19277373,1.36841132,0.00009509,0.04589054
-4.35517759,1.67378895,0.36030611,0.01303648,0.17546222,1.31123782,0.00011149,0.04492984
-4.34917459,1.58724630,0.32892071,0.01198468,0.15901483,1.25498949,0.00013072,0.04409421
-4.34317159,1.50355321,0.29908571,0.01098485,0.14354984,1.20019004,0.00015308,0.04340270
-4.33716858,1.42341584,0.27102111,0.01004240,0.12916173,1.14734293,0.00017894,0.04287099
-4.33116558,1.34747099,0.24489673,0.00916141,0.11592283,1.09692305,0.00020878,0.04251110
-4.32516258,1.27628020,0.22083503,0.00834470,0.10388556,1.04936856,0.00024314,0.04233126
-4.31915958,1.21032548,0.19891497,0.00759393,0.09308514,1.00507332,0.00028269,0.04233586
-4.31315658,1.15000699,0.17917693,0.00690971,0.08354265,0.96438067,0.00032818,0.04252570
-4.30715358,1.09564288,0.16162822,0.00629173,0.07526829,0.92757884,0.00038051,0.04289822
