energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.86793397,3.95060137,0.06801287,0.67791909,0.45152940,0.20827578,0.07078824,1.56230424,2.32877005,0.99815636
-5.86193097,4.00440141,0.06962077,0.68652936,0.44919185,0.21053901,0.07424493,1.58059471,2.34429701,1.01612030
-5.85592796,4.06751361,0.07107504,0.69565550,0.44872987,0.21367192,0.07788388,1.60347742,2.36207799,1.03580019
-5.84992496,4.13884525,0.07233959,0.70511864,0.45024156,0.21765341,0.08165293,1.63060431,2.38189399,1.05668890
-5.84392196,4.21722048,0.07338164,0.71473851,0.45381297,0.22245480,0.08549898,1.66158216,2.40350433,1.07826453
-5.83791896,4.30138871,0.07417245,0.72433337,0.45951283,0.22804008,0.08936877,1.69597590,2.42663686,1.09999934
-5.83191596,4.39003536,0.07468804,0.73372037,0.46738716,0.23436610,0.09320976,1.73331278,2.45097896,1.12136953
-5.82591296,4.48179534,0.07490970,0.74271648,0.47745431,0.24138289,0.09697097,1.77308739,2.47617002,1.14186557
-5.81990995,4.57526944,0.07482441,0.75114007,0.48970074,0.24903399,0.10060385,1.81476782,2.50179641,1.16100275
-5.81390695,4.66904357,0.07442516,0.75881308,0.50407775,0.25725683,0.10406305,1.85780288,2.52738940,1.17833164
-5.80790395,4.76171079,0.07371097,0.76556375,0.52049942,0.26598330,0.10730723,1.90163046,2.55242662,1.19344813
-5.80190095,4.85189562,0.07268687,0.77122991,0.53884202,0.27514037,0.11029967,1.94568684,2.57633750,1.20600267
-5.79589795,4.93828018,0.07136368,0.77566258,0.55894492,0.28465090,0.11300898,1.98941696,2.59851249,1.21570846
-5.78989495,5.01963134,0.06975760,0.77872970,0.58061305,0.29443456,0.11540955,2.03228521,2.61831619,1.22234822
-5.78389195,5.09482792,0.06788972,0.78032000,0.60362078,0.30440890,0.11748195,2.07378661,2.63510380,1.22577933
-5.77788894,5.16288681,0.06578540,0.78034647,0.62771718,0.31449051,0.11921325,2.11345779,2.64824016,1.22593713
-5.77188594,5.22298689,0.06347352,0.77874960,0.65263229,0.32459628,0.12059706,2.15088752,2.65712075,1.22283622
-5.76588294,5.27448945,0.06098570,0.77549978,0.67808422,0.33464465,0.12163355,2.18572597,2.66119331,1.21656961
-5.75987994,5.31695384,0.05835553,0.77059906,0.70378660,0.34455684,0.12232922,2.21769258,2.65997909,1.20730578
-5.75387694,5.35014721,0.05561764,0.76408184,0.72945616,0.35425792,0.12269651,2.24658153,2.65309252,1.19528344
-5.74787394,5.37404731,0.05280698,0.75601448,0.75481985,0.36367777,0.12275323,2.27226479,2.64025802,1.18080438
-5.74187094,5.38883763,0.04995799,0.74649379,0.77962130,0.37275174,0.12252189,2.29469203,2.62132298,1.16422421
-5.73586793,5.39489444,0.04710385,0.73564430,0.80362612,0.38142100,0.12202874,2.31388723,2.59626599,1.14594142
-5.72986493,5.39276564,0.04427590,0.72361446,0.82662587,0.38963264,0.12130287,2.32994191,2.56519967,1.12638494
-5.72386193,5.38314174,0.04150301,0.71057179,0.84844041,0.39733927,0.12037503,2.34300499,2.52836775,1.10600046
-5.71785893,5.36682001,0.03881114,0.69669716,0.86891860,0.40449845,0.11927650,2.35326953,2.48613637,1.08523604
-5.71185593,5.34466285,0.03622297,0.68217851,0.88793724,0.41107164,0.11803791,2.36095687,2.43898005,1.06452740
-5.70585293,5.31755229,0.03375764,0.66720414,0.90539847,0.41702310,0.11668810,2.36629883,2.38746273,1.04428331
-5.69984992,5.28634260,0.03143058,0.65195593,0.92122573,0.42231844,0.11525300,2.36951882,2.33221518,1.02487175
-5.69384692,5.25181344,0.02925345,0.63660283,0.93535872,0.42692334,0.11375474,2.37081282,2.27390962,1.00660729
-5.68784392,5.21462606,0.02723417,0.62129493,0.94774763,0.43080223,0.11221084,2.37033139,2.21323327,0.98974032
-5.68184092,5.17528508,0.02537705,0.60615838,0.95834716,0.43391720,0.11063365,2.36816377,2.15086201,0.97444859
-5.67583792,5.13410825,0.02368300,0.59129142,0.96711080,0.43622736,0.10903004,2.36432511,2.08743587,0.96083154
-5.66983492,5.09120628,0.02214979,0.57676195,0.97398583,0.43768852,0.10740135,2.35874789,2.02353747,0.94890779
-5.66383192,5.04647440,0.02077241,0.56260645,0.97890942,0.43825354,0.10574359,2.35127821,1.95967484,0.93861617
-5.65782891,4.99959687,0.01954345,0.54883070,0.98180641,0.43787321,0.10404794,2.34167748,1.89626935,0.92982018
-5.65182591,4.95006458,0.01845358,0.53541213,0.98258872,0.43649780,0.10230153,2.32962988,1.83364958,0.92231611
-5.64582291,4.89720572,0.01749197,0.52230375,0.98115680,0.43407917,0.10048830,2.31475534,1.77205113,0.91584451
-5.63981991,4.84022835,0.01664683,0.50943953,0.97740309,0.43057342,0.09859025,2.29662769,1.71162257,0.91010458
-5.63381691,4.77827306,0.01590591,0.49674104,0.97121724,0.42594397,0.09658860,2.27479728,1.65243690,0.90477118
-5.62781391,4.71047338,0.01525698,0.48412498,0.96249302,0.42016492,0.09446514,2.24881699,1.59450778,0.89951347
-5.62181091,4.63602098,0.01468836,0.47151135,0.95113642,0.41322442,0.09220351,2.21827030,1.53780951,0.89401473
-5.61580790,4.55423234,0.01418932,0.45883178,0.93707452,0.40512807,0.08979046,2.18280011,1.48229957,0.88799217
-5.60980490,4.46461351,0.01375056,0.44603773,0.92026460,0.39590191,0.08721691,2.14213661,1.42794225,0.88121606
-5.60380190,4.36691932,0.01336456,0.43310813,0.90070283,0.38559497,0.08447889,2.09612285,1.37473204,0.87352703
-5.59779890,4.26120390,0.01302584,0.42005603,0.87843213,0.37428115,0.08157818,2.04473639,1.32271538,0.86485082
-5.59179590,4.14785956,0.01273126,0.40693405,0.85354852,0.36206024,0.07852275,1.98810598,1.27200951,0.85520964
-5.58579290,4.02764172,0.01248013,0.39383831,0.82620554,0.34905803,0.07532687,1.92652207,1.22281735,0.84472935
-5.57978989,3.90167820,0.01227429,0.38091055,0.79661651,0.33542550,0.07201094,1.86044060,1.17543746,0.83364225
-5.57378689,3.77146195,0.01211808,0.36833840,0.76505418,0.32133690,0.06860106,1.79047973,1.13026863,0.82228480
-5.56778389,3.63882714,0.01201826,0.35635370,0.73184793,0.30698695,0.06512830,1.71740946,1.08780865,0.81109059
-5.56178089,3.50590924,0.01198378,0.34522880,0.69737837,0.29258713,0.06162786,1.64213459,1.04864722,0.80057833
-5.55577789,3.37509055,0.01202553,0.33527103,0.66206971,0.27836126,0.05813788,1.56567173,1.01345330,0.79133548
-5.54977489,3.24893328,0.01215595,0.32681531,0.62638002,0.26454048,0.05469835,1.48912140,0.98295727,0.78399792
-5.54377189,3.13010269,0.01238866,0.32021531,0.59079000,0.25135777,0.05134976,1.41363632,0.95792874,0.77922640
-5.53776888,3.02128356,0.01273792,0.31583315,0.55579053,0.23904246,0.04813187,1.34038744,0.93915069,0.77768083
-5.53176588,2.92509304,0.01321818,0.31402814,0.52186973,0.22781456,0.04508248,1.27052899,0.92739112,0.77999313
-5.52576288,2.84399348,0.01384347,0.31514480,0.48949995,0.21787944,0.04223635,1.20516408,0.92337332,0.78673997
-5.51975988,2.78020862,0.01462689,0.31950054,0.45912516,0.20942290,0.03962418,1.14531229,0.92774586,0.79841635
-5.51375688,2.73564628,0.01558005,0.32737338,0.43114946,0.20260678,0.03727184,1.09188028,0.94105362,0.81541123
-5.50775388,2.71183064,0.01671257,0.33899020,0.40592683,0.19756536,0.03519981,1.04563680,0.96371111,0.83798623
-5.50175088,2.70984670,0.01803160,0.35451588,0.38375273,0.19440253,0.03342279,1.00719264,0.99597906,0.86625822
-5.49574787,2.73029902,0.01954145,0.37404387,0.36485764,0.19318993,0.03194955,0.97698637,1.03794571,0.90018693
-5.48974487,2.77328642,0.02124324,0.39758849,0.34940280,0.19396599,0.03078304,0.95527616,1.08951346,0.93956794
-5.48374187,2.83839383,0.02313478,0.42507953,0.33747825,0.19673594,0.02992065,0.94213781,1.15039189,0.98403172
-5.47773887,2.92470165,0.02521040,0.45635945,0.32910310,0.20147284,0.02935470,0.93746896,1.22009780,1.03304887
-5.47173587,3.03081275,0.02746104,0.49118345,0.32422800,0.20811943,0.02907303,0.94099906,1.29796263,1.08594163
-5.46573287,3.15489624,0.02987440,0.52922276,0.32273973,0.21659084,0.02905977,0.95230484,1.38314735,1.14190149
-5.45972986,3.29474684,0.03243526,0.57007114,0.32446757,0.22677803,0.02929617,0.97083033,1.47466485,1.20001233
-5.45372686,3.44785800,0.03512590,0.61325464,0.32919134,0.23855182,0.02976149,0.99591091,1.57140917,1.25927840
-5.44772386,3.61150629,0.03792661,0.65824449,0.33665072,0.25176742,0.03043384,1.02680035,1.67219093,1.31865635
-5.44172086,3.78284424,0.04081631,0.70447268,0.34655558,0.26626923,0.03129110,1.06269986,1.77577770,1.37708999
-5.43571786,3.95899831,0.04377325,0.75134996,0.35859694,0.28189581,0.03231170,1.10278822,1.88093799,1.43354662
-5.42971486,4.13716836,0.04677566,0.79828538,0.37245817,0.29848482,0.03347530,1.14625175,1.98648702,1.48705358
-5.42371186,4.31472474,0.04980250,0.84470681,0.38782610,0.31587768,0.03476337,1.19231325,2.09133255,1.53673335
-5.41770885,4.48929931,0.05283408,0.89008150,0.40440157,0.33392394,0.03615965,1.24025870,2.19451846,1.58183601
-5.41170585,4.65886644,0.05585262,0.93393563,0.42190917,0.35248498,0.03765040,1.28946091,2.29526427,1.62176751
-5.40570285,4.82181057,0.05884275,0.97587215,0.44010565,0.37143708,0.03922453,1.33939912,2.39299839,1.65611255
-5.39969985,4.97697740,0.06179180,1.01558571,0.45878680,0.39067356,0.04087351,1.38967389,2.48738328,1.68465097
-5.39369685,5.12370603,0.06468998,1.05287402,0.47779253,0.41010610,0.04259117,1.44001672,2.57833108,1.70736685
-5.38769385,5.26184067,0.06753032,1.08764490,0.49700986,0.42966498,0.04437336,1.49029396,2.66600837,1.72444985
-5.38169085,5.39172082,0.07030855,1.11991846,0.51637369,0.44929840,0.04621744,1.54050487,2.75082950,1.73628847
-5.37568784,5.51415032,0.07302266,1.14982424,0.53586546,0.46897085,0.04812174,1.59077401,2.83343819,1.74345550
-5.36968484,5.63034600,0.07567248,1.17759312,0.55550948,0.48866063,0.05008494,1.64133799,2.91467791,1.74668598
-5.36368184,5.74186833,0.07825897,1.20354440,0.57536733,0.50835667,0.05210545,1.69252747,2.99555181,1.74684872
-5.35767884,5.85053668,0.08078354,1.22806841,0.59553037,0.52805486,0.05418077,1.74474482,3.07717386,1.74491218
-5.35167584,5.95833281,0.08324733,1.25160547,0.61611082,0.54775403,0.05630697,1.79843857,3.16071300,1.74190633
-5.34567284,6.06729694,0.08565041,1.27462209,0.63723175,0.56745185,0.05847821,1.85407561,3.24733271,1.73888185
-5.33966983,6.17942076,0.08799110,1.29758552,0.65901639,0.58714092,0.06068643,1.91211237,3.33812855,1.73686833
-5.33366683,6.29654212,0.09026537,1.32093778,0.68157736,0.60680522,0.06292113,1.97296605,3.43406644,1.73683327
-5.32766383,6.42024598,0.09246638,1.34507060,0.70500625,0.62641714,0.06516937,2.03698727,3.53592433,1.73964336
-5.32166083,6.55177589,0.09458416,1.37030213,0.72936405,0.64593520,0.06741584,2.10443504,3.64424007,1.74602975
-5.31565783,6.69195980,0.09660548,1.39685697,0.75467294,0.66530270,0.06964318,2.17545524,3.75926764,1.75655855
-5.30965483,6.84115314,0.09851395,1.42485006,0.78090972,0.68444728,0.07183234,2.25006331,3.88094387,1.77160775
-5.30365183,6.99920167,0.10029029,1.45427549,0.80800129,0.70328133,0.07396314,2.32813187,4.00886712,1.79135149
-5.29764882,7.16542514,0.10191276,1.48500068,0.83582237,0.72170340,0.07601480,2.40938367,4.14228905,1.81575212
-5.29164582,7.33862251,0.10335780,1.51676618,0.86419550,0.73960024,0.07796666,2.49339018,4.28011983,1.84456037
-5.28564282,7.51709793,0.10460077,1.54919115,0.89289342,0.75684967,0.07979875,2.57957556,4.42094669,1.87732346
-5.27963982,7.69870628,0.10561681,1.58178423,0.92164357,0.77332374,0.08149246,2.66722616,4.56306522,1.91340088
-5.27363682,7.88091614,0.10638173,1.61395939,0.95013466,0.78889227,0.08303109,2.75550475,4.70452217,1.95198690
-5.26763382,8.06088720,0.10687294,1.64505598,0.97802478,0.80342648,0.08440034,2.84346921,4.84316808,1.99213909
-5.26163082,8.23555899,0.10707032,1.67436207,1.00495094,0.81680251,0.08558864,2.93009483,4.97671772,2.03281152
-5.25562781,8.40174728,0.10695707,1.70114015,1.03053938,0.82890470,0.08658743,3.01429934,5.10281618,2.07289129
-5.24962481,8.55624420,0.10652046,1.72465404,1.05441631,0.83962848,0.08739127,3.09497001,5.21910785,2.11123705
-5.24362181,8.69591841,0.10575238,1.74419578,1.07621863,0.84888278,0.08799783,3.17099173,5.32330599,2.14671787
-5.23761881,8.81781154,0.10464983,1.75911161,1.09560419,0.85659193,0.08840775,3.24127519,5.41326025,2.17825111
-5.23161581,8.91922752,0.10321526,1.76882569,1.11226109,0.86269695,0.08862446,3.30478441,5.48701980,2.20483780
-5.22561281,8.99781188,0.10145662,1.77286091,1.12591596,0.86715625,0.08865379,3.36056262,5.54288985,2.22559430
-5.21960980,9.05161828,0.09938741,1.77085584,1.13634064,0.86994593,0.08850366,3.40775588,5.57947974,2.23977907
-5.21360680,9.07916067,0.09702644,1.76257724,1.14335728,0.87105942,0.08818365,3.44563367,5.59574122,2.24681385
-5.20760380,9.07944934,0.09439750,1.74792780,1.14684173,0.87050687,0.08770453,3.47360600,5.59099567,2.24629839
-5.20160080,9.05201053,0.09152890,1.72694887,1.14672518,0.86831411,0.08707788,3.49123647,5.56494969,2.23801855
-5.19559780,8.99688920,0.08845284,1.69981821,1.14299408,0.86452137,0.08631562,3.49825112,5.51769902,2.22194772
-5.18959480,8.91463569,0.08520476,1.66684306,1.13568851,0.85918178,0.08542968,3.49454274,5.44972079,2.19824156
-5.18359180,8.80627727,0.08182257,1.62844882,1.12489920,0.85235976,0.08443163,3.48017071,5.36185492,2.16722674
-5.17758879,8.67327612,0.07834579,1.58516411,1.11076333,0.84412926,0.08333243,3.45535634,5.25527561,2.12938423
-5.17158579,8.51747577,0.07481476,1.53760274,1.09345940,0.83457198,0.08214218,3.42047408,5.13145424,2.08532811
-5.16558279,8.34103819,0.07126973,1.48644351,1.07320145,0.82377552,0.08086999,3.37603875,4.99211515,2.03578074
-5.15957979,8.14637425,0.06775004,1.43240864,1.05023282,0.81183158,0.07952383,3.32268942,4.83918613,1.98154565
-5.15357679,7.93606988,0.06429330,1.37624174,1.02481970,0.79883413,0.07811050,3.26117042,4.67474524,1.92347901
-5.14757379,7.71281092,0.06093459,1.31868605,0.99724465,0.78487762,0.07663568,3.19231006,4.50096585,1.86246114
-5.14157079,7.47930897,0.05770580,1.26046396,0.96780038,0.77005534,0.07510390,3.11699792,4.32006172,1.79936875
-5.13556778,7.23823079,0.05463497,1.20225820,0.93678377,0.75445781,0.07351869,3.03616132,4.13423366,1.73504929
-5.12956478,6.99213340,0.05174580,1.14469554,0.90449034,0.73817132,0.07188268,2.95074178,3.94561936,1.67029789
-5.12356178,6.74340673,0.04905721,1.08833330,0.87120932,0.72127668,0.07019777,2.86167224,3.75624776,1.60583777
-5.11755878,6.49422529,0.04658304,1.03364900,0.83721919,0.70384817,0.06846527,2.76985576,3.56799892,1.54230466
-5.11155578,6.24651011,0.04433188,0.98103334,0.80278394,0.68595280,0.06668615,2.67614629,3.38257052,1.48023524
-5.10555278,6.00190148,0.04230704,0.93078662,0.76814987,0.66764975,0.06486115,2.58133219,3.20145140,1.42006016
-5.09954977,5.76174297,0.04050662,0.88311824,0.73354314,0.64899030,0.06299102,2.48612289,3.02590267,1.36210117
-5.09354677,5.52707649,0.03892373,0.83814938,0.69916787,0.63001796,0.06107668,2.39113906,2.85694649,1.30657251
-5.08754377,5.29864808,0.03754686,0.79591834,0.66520495,0.61076902,0.05911939,2.29690652,2.69536246,1.25358596
-5.08154077,5.07692341,0.03636030,0.75638822,0.63181138,0.59127344,0.05712086,2.20385393,2.54169130,1.20315926
-5.07553777,4.86211210,0.03534476,0.71945650,0.59912034,0.57155604,0.05508340,2.11231421,2.39624525,1.15522727
-5.06953477,4.65419941,0.03447796,0.68496601,0.56724171,0.55163793,0.05300998,2.02252952,2.25912462,1.10965539
-5.06353177,4.45298374,0.03373542,0.65271678,0.53626322,0.53153821,0.05090429,1.93465930,2.13023953,1.06625447
-5.05752876,4.25811835,0.03309120,0.62247842,0.50625209,0.51127581,0.04877075,1.84879120,2.00933580,1.02479669
-5.05152576,4.06915555,0.03251872,0.59400233,0.47725716,0.49087132,0.04661453,1.76495404,1.89602412,0.98503177
-5.04552276,3.88559161,0.03199155,0.56703349,0.44931133,0.47034896,0.04444150,1.68313242,1.78981109,0.94670283
-5.03951976,3.70691079,0.03148419,0.54132148,0.42243450,0.44973832,0.04225816,1.60328224,1.69013121,0.90956158
-5.03351676,3.53262691,0.03097282,0.51663017,0.39663659,0.42907599,0.04007160,1.52534642,1.59637856,0.87338208
-5.02751376,3.36232111,0.03043593,0.49274615,0.37192081,0.40840692,0.03788940,1.44927027,1.50793706,0.83797296
-5.02151076,3.19567465,0.02985488,0.46948551,0.34828702,0.38778556,0.03571952,1.37501580,1.42420851,0.80318759
-5.01550775,3.03249584,0.02921438,0.44669887,0.32573497,0.36727648,0.03357019,1.30257458,1.34463741,0.76893213
-5.00950475,2.87274054,0.02850282,0.42427482,0.30426747,0.34695480,0.03144984,1.23197853,1.26873200,0.73517115
-5.00350175,2.71652584,0.02771242,0.40214153,0.28389331,0.32690610,0.02936697,1.16330846,1.19608101,0.70193103
-4.99749875,2.56413695,0.02683935,0.38026684,0.26462981,0.30722602,0.02733007,1.09670011,1.12636584,0.66930100
-4.99149575,2.41602740,0.02588365,0.35865688,0.24650506,0.28801948,0.02534749,1.03234754,1.05936817,0.63743201
-4.98549275,2.27281323,0.02484902,0.33735349,0.22955959,0.26939963,0.02342740,0.97050392,0.99497298,0.60653371
-4.97948974,2.13526170,0.02374256,0.31643049,0.21384758,0.25148651,0.02157768,0.91147996,0.93316744,0.57686967
-4.97348674,2.00427535,0.02257435,0.29598931,0.19943748,0.23440557,0.01980588,0.85563994,0.87403606,0.54875130
-4.96748374,1.88087246,0.02135702,0.27615400,0.18641200,0.21828607,0.01811915,0.80339593,0.81775262,0.52253063
-4.96148074,1.76616482,0.02010522,0.25706597,0.17486753,0.20325952,0.01652420,0.75520030,0.76456961,0.49859246
-4.95547774,1.66133372,0.01883510,0.23887864,0.16491292,0.18945800,0.01502724,0.71153700,0.71480578,0.47734611
-4.94947474,1.56760519,0.01756379,0.22175233,0.15666762,0.17701281,0.01363404,0.67291189,0.66883260,0.45921704
-4.94347174,1.48622512,0.01630882,0.20584933,0.15025921,0.16605307,0.01234982,0.63984253,0.62706013,0.44463873
-4.93746873,1.41843504,0.01508773,0.19132957,0.14582036,0.15670464,0.01117931,0.61284768,0.58992300,0.43404488
-4.93146573,1.36544891,0.01391757,0.17834668,0.14348520,0.14908917,0.01012676,0.59243674,0.55786687,0.42786219
-4.92546273,1.32843132,0.01281455,0.16704476,0.14338521,0.14332338,0.00919595,0.57909940,0.53133581,0.42650375
-4.91945973,1.30847719,0.01179379,0.15755569,0.14564463,0.13951847,0.00839020,0.57329558,0.51076083,0.43036308
-4.91345673,1.30659299,0.01086902,0.14999707,0.15037549,0.13777971,0.00771241,0.57544582,0.49654963,0.43980875
-4.90745373,1.32367936,0.01005252,0.14447065,0.15767241,0.13820602,0.00716511,0.58592212,0.48907769,0.45517958
-4.90145073,1.36051499,0.00935495,0.14106120,0.16760727,0.14088967,0.00675043,0.60503934,0.48868052,0.47678025
-4.89544772,1.41774157,0.00878542,0.13983583,0.18022384,0.14591578,0.00647017,0.63304717,0.49564705,0.50487719
-4.88944472,1.49584957,0.00835145,0.14084352,0.19553269,0.15336182,0.00632579,0.67012263,0.51021384,0.53969462
-4.88344172,1.59516483,0.00805904,0.14411486,0.21350643,0.16329677,0.00631836,0.71636331,0.53256004,0.58141072
-4.87743872,1.71583587,0.00791283,0.14966187,0.23407569,0.17578007,0.00644860,0.77178129,0.56280287,0.63015372
-4.87143572,1.85782198,0.00791611,0.15747790,0.25712578,0.19086033,0.00671681,0.83629785,0.60099337,0.68599790
-4.86543272,2.02088231,0.00807101,0.16753751,0.28249462,0.20857351,0.00712278,0.90973913,0.64711244,0.74895956
-4.85942971,2.20456625,0.00837851,0.17979624,0.30997176,0.22894097,0.00766576,0.99183288,0.70106704,0.81899302
-4.85342671,2.40820532,0.00883860,0.19419042,0.33929891,0.25196700,0.00834435,1.08220635,0.76268656,0.89598661
-4.84742371,2.63090724,0.00945025,0.21063689,0.37017210,0.27763615,0.00915639,1.18038557,0.83171945,0.97975897
-4.84142071,2.87155235,0.01021149,0.22903263,0.40224529,0.30591028,0.01009884,1.28579599,0.90783024,1.07005573
-4.83541771,3.12879298,0.01111935,0.24925460,0.43513576,0.33672547,0.01116771,1.39776471,0.99059716,1.16654676
-4.82941471,3.40105610,0.01216983,0.27115944,0.46843091,0.36998887,0.01235790,1.51552422,1.07951060,1.26882425
-4.82341171,3.68654947,0.01335781,0.29458350,0.50169644,0.40557567,0.01366313,1.63821771,1.17397266,1.37640171
-4.81740870,3.98327166,0.01467697,0.31934301,0.53448573,0.44332626,0.01507584,1.76490585,1.27329801,1.48871412
-4.81140570,4.28902597,0.01611964,0.34523454,0.56634993,0.48304384,0.01658717,1.89457504,1.37671653,1.60511936
-4.80540270,4.60143824,0.01767671,0.37203586,0.59684863,0.52449260,0.01818687,2.02614695,1.48337774,1.72490101
-4.79939970,4.91797865,0.01933752,0.39950730,0.62556052,0.56739668,0.01986337,2.15848926,1.59235753,1.84727254
-4.79339670,5.23598731,0.02108974,0.42739357,0.65209382,0.61144011,0.02160380,2.29042750,1.70266718,1.97138303
-4.78739370,5.55270353,0.02291934,0.45542623,0.67609593,0.65626784,0.02339409,2.42075792,1.81326493,2.09632435
-4.78139070,5.86529863,0.02481058,0.48332682,0.69726206,0.70148821,0.02521911,2.54826121,1.92307022,2.22113982
-4.77538769,6.17091209,0.02674610,0.51081067,0.71534245,0.74667670,0.02706288,2.67171718,2.03098058,2.34483428
-4.76938469,6.46669098,0.02870700,0.53759151,0.73014801,0.79138137,0.02890882,2.78992030,2.13589113,2.46638561
-4.76338169,6.74983229,0.03067311,0.56338677,0.74155413,0.83512973,0.03074004,2.90169609,2.23671662,2.58475763
-4.75737869,7.01762805,0.03262330,0.58792361,0.74950266,0.87743728,0.03253969,3.00591838,2.33241570,2.69891422
-4.75137569,7.26751279,0.03453586,0.61094564,0.75400197,0.91781735,0.03429137,3.10152739,2.42201712,2.80783480
-4.74537269,7.49711285,0.03638903,0.63222017,0.75512531,0.95579229,0.03597951,3.18754850,2.50464737,2.91053079
-4.73936968,7.70429690,0.03816153,0.65154587,0.75300746,0.99090549,0.03758988,3.26311149,2.57955927,3.00606317
-4.73336668,7.88722656,0.03983320,0.66876062,0.74783995,1.02273408,0.03910998,3.32746994,2.64616069,3.09356067
-4.72736368,8.04440609,0.04138570,0.68374945,0.73986516,1.05090165,0.04052953,3.38002029,2.70404267,3.17223848
-4.72136068,8.17472947,0.04280314,0.69645198,0.72936934,1.07509065,0.04184090,3.42032002,2.75300593,3.24141697
-4.71535768,8.27752323,0.04407277,0.70686941,0.71667509,1.09505382,0.04303946,3.44810415,2.79308489,3.30053997
-4.70935468,8.35258310,0.04518558,0.71507039,0.70213331,1.11062407,0.04412396,3.46329925,2.82456796,3.34919212
-4.70335168,8.40020224,0.04613684,0.72119564,0.68611497,1.12172233,0.04509670,3.46603405,2.84801313,3.38711444
-4.69734867,8.42118918,0.04692651,0.72546086,0.66900286,1.12836282,0.04596373,3.45664590,2.86425782,3.41421760
-4.69134567,8.41687336,0.04755946,0.72815760,0.65118347,1.13065525,0.04673486,3.43568203,2.87442181,3.43059207
-4.68534267,8.38909676,0.04804562,0.72965191,0.63303926,1.12880384,0.04742352,3.40389515,2.87990264,3.43651447
-4.67933967,8.34019027,0.04839985,0.73038040,0.61494115,1.12310282,0.04804656,3.36223290,2.88236255,3.43244937
-4.67333667,8.27293426,0.04864167,0.73084378,0.59724170,1.11392849,0.04862385,3.31182081,2.88370675,3.41904623
-4.66733367,8.19050331,0.04879474,0.73159765,0.58026871,1.10172811,0.04917776,3.25393911,2.88605260,3.39713085
-4.66133067,8.09639597,0.04888622,0.73324082,0.56431962,1.08700581,0.04973253,3.18999369,2.89169005,3.36769148
-4.65532766,7.99435104,0.04894589,0.73640120,0.54965647,1.07030622,0.05031349,3.12148214,2.90303370,3.33185932
-4.64932466,7.88825286,0.04900520,0.74171963,0.53650186,1.05219640,0.05094625,3.04995585,2.92256734,3.29088408
-4.64332166,7.78202843,0.04909618,0.74983216,0.52503569,1.03324685,0.05165577,2.97697976,2.95278214,3.24610499
