energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,1.59777497,-1.69496105,0.57280132,-0.60402286,0.41644686,-0.44470265,0.00436744,-0.00514735,0.06259770,-0.06281082,0.51531991,-0.53135961,0.22541043,-0.23972336,0.01462164,-0.01718172,0.79336672,-0.84254495
-5.93396698,1.52810251,-1.62991487,0.55188155,-0.58544291,0.39882678,-0.42851797,0.00383558,-0.00455767,0.06074587,-0.06141611,0.50130438,-0.52043891,0.21462135,-0.22944544,0.01272182,-0.01506019,0.75927389,-0.81064225
-5.92796398,1.45693981,-1.56266633,0.52983108,-0.56548053,0.38062289,-0.41148832,0.00334904,-0.00401196,0.05868973,-0.05979082,0.48563181,-0.50766391,0.20375799,-0.21899583,0.01100679,-0.01312449,0.72443898,-0.77766940
-5.92196098,1.38464063,-1.49351808,0.50678280,-0.54423595,0.36196420,-0.39373360,0.00290775,-0.00351141,0.05645153,-0.05795148,0.46842920,-0.49311684,0.19286629,-0.20841300,0.00947166,-0.01137349,0.68901968,-0.74375689
-5.91595798,1.31157851,-1.42279955,0.48288687,-0.52183138,0.34298218,-0.37537976,0.00251081,-0.00305622,0.05405574,-0.05591742,0.44984766,-0.47690910,0.18199516,-0.19773926,0.00810904,-0.00980287,0.65318585,-0.70905046
-5.90995498,1.23814740,-1.35086913,0.45830912,-0.49841015,0.32381022,-0.35655825,0.00215661,-0.00264568,0.05152867,-0.05371054,0.43005996,-0.45917972,0.17119659,-0.18702110,0.00690964,-0.00840568,0.61712001,-0.67371247
-5.90395198,1.16476099,-1.27811450,0.43322884,-0.47413507,0.30458292,-0.33740521,0.00184297,-0.00227835,0.04889815,-0.05135501,0.40925748,-0.44009300,0.16052562,-0.17630933,0.00586286,-0.00717298,0.58101708,-0.63792227
-5.89794897,1.09185085,-1.20495146,0.40783612,-0.44918604,0.28543538,-0.31806047,0.00156729,-0.00195219,0.04619313,-0.04887688,0.38764673,-0.41983545,0.15004015,-0.16565896,0.00495727,-0.00609436,0.54508332,-0.60187574
-5.89194597,1.01986345,-1.13182119,0.38232887,-0.42375712,0.26650230,-0.29866640,0.00132670,-0.00166472,0.04344330,-0.04630376,0.36544541,-0.39861213,0.13980058,-0.15512885,0.00418111,-0.00515851,0.50953472,-0.56578383
-5.88594297,0.94925627,-1.05918621,0.35690957,-0.39805309,0.24791707,-0.27936664,0.00111815,-0.00141312,0.04067869,-0.04366440,0.34287837,-0.37664247,0.12986940,-0.14478118,0.00352271,-0.00435368,0.47459486,-0.52987046
-5.87993997,0.88049325,-0.98752525,0.33178192,-0.37228576,0.22981084,-0.26030468,0.00093854,-0.00119440,0.03792929,-0.04098821,0.32017333,-0.35415584,0.12031066,-0.13468086,0.00297080,-0.00366812,0.44049224,-0.49436973
-5.87393697,0.81403965,-0.91732740,0.30714752,-0.34667007,0.21231150,-0.24162251,0.00078480,-0.00100547,0.03522468,-0.03830494,0.29755676,-0.33138695,0.11118942,-0.12489479,0.00251481,-0.00309041,0.40745746,-0.45952276
-5.86793397,0.75035667,-0.84908571,0.28320264,-0.32142029,0.19554268,-0.22345918,0.00065395,-0.00084326,0.03259365,-0.03564414,0.27524984,-0.30857120,0.10257120,-0.11549112,0.00214507,-0.00260978,0.37572013,-0.42557413
-5.86193097,0.68989601,-0.78329063,0.26013521,-0.29674621,0.17962283,-0.20594942,0.00054319,-0.00070479,0.03006393,-0.03303488,0.25346472,-0.28594028,0.09452137,-0.10653852,0.00185295,-0.00221629,0.34550582,-0.39276827
-5.85592796,0.63309438,-0.72042350,0.23812209,-0.27284973,0.16466424,-0.18922239,0.00044990,-0.00058720,0.02766184,-0.03050530,0.23240112,-0.26371794,0.08710455,-0.09810540,0.00163096,-0.00190102,0.31703293,-0.36134588
-5.84992496,0.58036828,-0.66095029,0.21732667,-0.24992166,0.15077216,-0.17340048,0.00037167,-0.00048784,0.02541203,-0.02808230,0.21224340,-0.24211619,0.08038401,-0.09025930,0.00147278,-0.00165617,0.29050982,-0.33154042
-5.84392196,0.53210897,-0.60531574,0.19789685,-0.22813900,0.13804395,-0.15859829,0.00030636,-0.00040425,0.02333732,-0.02579125,0.19315806,-0.22133202,0.07442107,-0.08306616,0.00137324,-0.00147509,0.26613199,-0.30357487
-5.83791896,0.48867770,-0.55393807,0.17996333,-0.20766268,0.12656825,-0.14492170,0.00025202,-0.00033423,0.02145841,-0.02365574,0.17529188,-0.20154463,0.06927439,-0.07658973,0.00132827,-0.00135231,0.24407952,-0.27765878
-5.83191596,0.45040120,-0.50720416,0.16363842,-0.18863576,0.11642421,-0.13246704,0.00020696,-0.00027577,0.01979378,-0.02169733,0.15877041,-0.18291321,0.06499926,-0.07089096,0.00133484,-0.00128346,0.22451468,-0.25398567
-5.82591296,0.41756737,-0.46546528,0.14901501,-0.17118202,0.10768069,-0.12132046,0.00016971,-0.00022714,0.01835953,-0.01993544,0.14369713,-0.16557541,0.06164680,-0.06602736,0.00139079,-0.00126526,0.20757973,-0.23273070
-5.81990995,0.39042105,-0.42903326,0.13616596,-0.15540511,0.10039545,-0.11155724,0.00013898,-0.00018679,0.01716922,-0.01838714,0.13015302,-0.14964626,0.05926299,-0.06205239,0.00149474,-0.00129535,0.19339481,-0.21404866
-5.81390695,0.36915989,-0.39817696,0.12514372,-0.14138794,0.09461438,-0.10324125,0.00011368,-0.00015339,0.01623377,-0.01706708,0.11819651,-0.13521772,0.05788771,-0.05901467,0.00164591,-0.00137220,0.18205600,-0.19807219
-5.80790395,0.35393013,-0.37311893,0.11598015,-0.12919248,0.09037057,-0.09642440,0.00009290,-0.00012580,0.01556135,-0.01598736,0.10786390,-0.12235871,0.05755353,-0.05695722,0.00184393,-0.00149498,0.17363339,-0.18491015
-5.80190095,0.34482238,-0.35403220,0.10868646,-0.11885976,0.08768349,-0.09114602,0.00007586,-0.00010307,0.01515721,-0.01515747,0.09916996,-0.11111545,0.05828440,-0.05591646,0.00208867,-0.00166335,0.16816923,-0.17464615
-5.79589795,0.34186738,-0.34103689,0.10325330,-0.11041004,0.08655801,-0.08743227,0.00006190,-0.00008435,0.01502364,-0.01458418,0.09210886,-0.10151226,0.06009433,-0.05592121,0.00238003,-0.00187730,0.16567610,-0.16733707
-5.78989495,0.34503175,-0.33419684,0.09965098,-0.10384316,0.08698349,-0.08529542,0.00005049,-0.00006898,0.01515977,-0.01427146,0.08665525,-0.09355254,0.06298593,-0.05699148,0.00271776,-0.00213698,0.16613512,-0.16301159
-5.78389195,0.35421411,-0.33351611,0.09782964,-0.09913885,0.08893294,-0.08473318,0.00004119,-0.00005638,0.01556149,-0.01422040,0.08276543,-0.08721994,0.06694897,-0.05913720,0.00310126,-0.00244249,0.16949441,-0.16166881
-5.77788894,0.36924152,-0.33893542,0.09771967,-0.09625717,0.09236222,-0.08572795,0.00003362,-0.00004606,0.01622136,-0.01442909,0.08037868,-0.08247965,0.07195900,-0.06235684,0.00352939,-0.00279368,0.17566763,-0.16327674
-5.77188594,0.38986678,-0.35032876,0.09923211,-0.09513895,0.09720949,-0.08824605,0.00002750,-0.00003765,0.01712851,-0.01489257,0.07941867,-0.07927979,0.07797620,-0.06663612,0.00400032,-0.00318999,0.18453302,-0.16777099
-5.76588294,0.41576695,-0.36750046,0.10225933,-0.09570624,0.10339497,-0.09223717,0.00002257,-0.00003081,0.01826861,-0.01560271,0.07979493,-0.07755281,0.08494438,-0.07194671,0.00451136,-0.00363025,0.19593287,-0.17505367
-5.75987994,0.44654330,-0.39018291,0.10667589,-0.09786290,0.11082098,-0.09763392,0.00001864,-0.00002528,0.01962396,-0.01654820,0.08140446,-0.07721700,0.09279052,-0.07824516,0.00505891,-0.00411255,0.20967380,-0.18499250
-5.75387694,0.48172341,-0.41803548,0.11233973,-0.10149531,0.11937264,-0.10435163,0.00001555,-0.00002086,0.02117353,-0.01771454,0.08413346,-0.07817794,0.10142459,-0.08547202,0.00563830,-0.00463408,0.22552787,-0.19742057
-5.74787394,0.52076554,-0.45064490,0.11909373,-0.10647324,0.12891903,-0.11228861,0.00001317,-0.00001735,0.02289321,-0.01908405,0.08785925,-0.08033013,0.11074012,-0.09355145,0.00624386,-0.00519104,0.24323480,-0.21213675
-5.74187094,0.56306571,-0.48752776,0.12676774,-0.11265110,0.13931508,-0.12132683,0.00001141,-0.00001462,0.02475617,-0.02063604,0.09245234,-0.08355868,0.12061531,-0.10239121,0.00686887,-0.00577861,0.26250536,-0.22890695
-5.73586793,0.60796774,-0.52813519,0.13518114,-0.11986956,0.15040413,-0.13133328,0.00001019,-0.00001257,0.02673323,-0.02234705,0.09777880,-0.08774114,0.13091492,-0.11188327,0.00750565,-0.00639087,0.28302619,-0.24746651
-5.72986493,0.65477619,-0.57186038,0.14414587,-0.12795749,0.16202129,-0.14216184,0.00000945,-0.00001110,0.02879354,-0.02419113,0.10370280,-0.09274957,0.14149281,-0.12190512,0.00814569,-0.00702090,0.30446582,-0.26752380
-5.72386193,0.70277219,-0.61804881,0.15347005,-0.13673462,0.17399739,-0.15365602,0.00000915,-0.00001015,0.03090519,-0.02614032,0.11008940,-0.09845275,0.15219525,-0.13232164,0.00877985,-0.00766082,0.32648206,-0.28876507
-5.71785893,0.75123183,-0.66601150,0.16296202,-0.14601451,0.18616366,-0.16565227,0.00000928,-0.00000966,0.03303608,-0.02816521,0.11680752,-0.10471866,0.16286482,-0.14298783,0.00939854,-0.00830196,0.34873063,-0.31086070
-5.71185593,0.79944662,-0.71504092,0.17243483,-0.15560817,0.19835681,-0.17798403,0.00000981,-0.00000962,0.03515478,-0.03023565,0.12373305,-0.11141715,0.17334489,-0.15375209,0.00999202,-0.00893501,0.37087455,-0.33347262
-5.70585293,0.84674527,-0.76442935,0.18171099,-0.16532810,0.21042448,-0.19048634,0.00001076,-0.00000999,0.03723155,-0.03232147,0.13075197,-0.11842281,0.18348437,-0.16446022,0.01055072,-0.00955028,0.39259432,-0.35626293
-5.69984992,0.89251610,-0.81348913,0.19062731,-0.17499271,0.22223073,-0.20300089,0.00001213,-0.00001078,0.03923926,-0.03439337,0.13776342,-0.12561785,0.19314282,-0.17495977,0.01106550,-0.01013800,0.41359827,-0.37890329
-5.69384692,0.93622887,-0.86157403,0.19903971,-0.18443099,0.23366142,-0.21538131,0.00001396,-0.00001199,0.04115439,-0.03642384,0.14468255,-0.13289514,0.20219534,-0.18510483,0.01152808,-0.01068855,0.43363266,-0.40108493
-5.68784392,0.97745524,-0.90810092,0.20682773,-0.19348723,0.24462921,-0.22749856,0.00001626,-0.00001364,0.04295794,-0.03838803,0.15144302,-0.14016100,0.21053738,-0.19476091,0.01193129,-0.01119288,0.45249117,-0.42252872
-5.68184092,1.01588655,-0.95257079,0.21389853,-0.20202570,0.25507779,-0.23924598,0.00001909,-0.00001575,0.04463618,-0.04026467,0.15799900,-0.14733784,0.21808891,-0.20380973,0.01226941,-0.01164279,0.47002317,-0.44299495
-5.67583792,1.05134812,-0.99458796,0.22019026,-0.20993491,0.26498524,-0.25054402,0.00002249,-0.00001836,0.04618131,-0.04203685,0.16432658,-0.15436642,0.22479798,-0.21215374,0.01253849,-0.01203125,0.48614033,-0.46229233
-5.66983492,1.08380905,-1.03387655,0.22567446,-0.21713147,0.27436626,-0.26134411,0.00002651,-0.00002151,0.04759185,-0.04369272,0.17042441,-0.16120753,0.23064333,-0.21972002,0.01273653,-0.01235274,0.50082122,-0.48028567
-5.66383192,1.11338685,-1.07029323,0.23035749,-0.22356305,0.28327299,-0.27163166,0.00003122,-0.00002524,0.04887291,-0.04522602,0.17631352,-0.16784315,0.23563588,-0.22646356,0.01286371,-0.01260350,0.51411351,-0.49690184
-5.65782891,1.14034648,-1.10383539,0.23428075,-0.22921060,0.29179446,-0.28142780,0.00003667,-0.00002962,0.05003606,-0.04663642,0.18203629,-0.17427677,0.23981908,-0.23236946,0.01292244,-0.01278175,0.52613357,-0.51213367
-5.65182591,1.16509354,-1.13464417,0.23751980,-0.23408937,0.30005451,-0.29078982,0.00004293,-0.00003468,0.05109907,-0.04792959,0.18765452,-0.18053293,0.24326804,-0.23745416,0.01291748,-0.01288788,0.53706345,-0.52604139
-5.64582291,1.18816171,-1.16300186,0.24018215,-0.23824891,0.30820827,-0.29981022,0.00005007,-0.00004050,0.05208532,-0.04911712,0.19324671,-0.18665595,0.24608736,-0.24176542,0.01285584,-0.01292452,0.54714516,-0.53875155
-5.63981991,1.21019494,-1.18932377,0.24240395,-0.24177173,0.31643727,-0.30861433,0.00005816,-0.00004714,0.05302301,-0.05021613,0.19890456,-0.19270777,0.24840784,-0.24538114,0.01274670,-0.01289658,0.55667253,-0.55045328
-5.63381691,1.23192485,-1.21414454,0.24434570,-0.24477090,0.32494335,-0.31735643,0.00006725,-0.00005464,0.05394410,-0.05124867,0.20472889,-0.19876512,0.25038220,-0.24840698,0.01260116,-0.01281117,0.56598090,-0.56139207
-5.62781391,1.25414449,-1.23809952,0.24618701,-0.24738649,0.33394160,-0.32621477,0.00007741,-0.00006308,0.05488315,-0.05224089,0.21082516,-0.20491595,0.25217983,-0.25097292,0.01243208,-0.01267753,0.57543513,-0.57186119
-5.62181091,1.27767937,-1.26190188,0.24812067,-0.24978102,0.34365265,-0.33538539,0.00008870,-0.00007251,0.05587602,-0.05322205,0.21729869,-0.21125536,0.25398108,-0.25322881,0.01225364,-0.01250678,0.58541631,-0.58219112
-5.61580790,1.30335697,-1.28631644,0.25034633,-0.25213406,0.35429451,-0.34507516,0.00010116,-0.00008298,0.05695842,-0.05422339,0.22424991,-0.21788119,0.25597101,-0.25533923,0.01208105,-0.01231168,0.59630780,-0.59273752
-5.60980490,1.33197609,-1.31213130,0.25306389,-0.25463628,0.36607442,-0.35549423,0.00011484,-0.00009454,0.05816459,-0.05527686,0.23176975,-0.22488953,0.25833311,-0.25747777,0.01193008,-0.01210627,0.60848122,-0.60386806
-5.60380190,1.36427711,-1.34012840,0.25646693,-0.25748308,0.37918080,-0.36684824,0.00012979,-0.00010724,0.05952588,-0.05641388,0.23993545,-0.23237016,0.26124314,-0.25982106,0.01181661,-0.01190557,0.62228275,-0.61594885
-5.59779890,1.40091437,-1.37105429,0.26073641,-0.26086798,0.39377587,-0.37933054,0.00014602,-0.00012111,0.06106959,-0.05766407,0.24880694,-0.24040238,0.26486328,-0.26254269,0.01175620,-0.01172508,0.63802047,-0.62933084
-5.59179590,1.44243159,-1.40559224,0.26603468,-0.26497622,0.40998897,-0.39311475,0.00016355,-0.00013619,0.06281777,-0.05905406,0.25842382,-0.24905118,0.26933690,-0.26580741,0.01176355,-0.01158042,0.65595302,-0.64433684
-5.58579290,1.48924109,-1.44433656,0.27250024,-0.26997848,0.42791075,-0.40834785,0.00018241,-0.00015250,0.06478638,-0.06060640,0.26880329,-0.25836405,0.27478404,-0.26976563,0.01185210,-0.01148684,0.67628000,-0.66124963
-5.57978989,1.54160737,-1.48777015,0.28024308,-0.27602522,0.44758867,-0.42514411,0.00020259,-0.00017006,0.06698459,-0.06233862,0.27993878,-0.26836850,0.28129772,-0.27454863,0.01203356,-0.01145878,0.69913429,-0.68030140
-5.57378689,1.59963539,-1.53624584,0.28934092,-0.28324150,0.46902356,-0.44357989,0.00022409,-0.00018888,0.06941432,-0.06426252,0.29179953,-0.27907030,0.28894125,-0.28026441,0.01231748,-0.01150942,0.72457648,-0.70166496
-5.56778389,1.66326361,-1.58997193,0.29983632,-0.29172263,0.49216747,-0.46368958,0.00024690,-0.00020896,0.07207008,-0.06638364,0.30433093,-0.29045261,0.29774639,-0.28699440,0.01271092,-0.01165031,0.75259141,-0.72544687
-5.56178089,1.73226179,-1.64900213,0.31173462,-0.30153060,0.51692289,-0.48546261,0.00027101,-0.00023031,0.07493902,-0.06870095,0.31745564,-0.30247578,0.30771260,-0.29479104,0.01321811,-0.01189090,0.78308683,-0.75168253
-5.55577789,1.80623325,-1.71322999,0.32500290,-0.31269144,0.54314305,-0.50884163,0.00029640,-0.00025293,0.07800128,-0.07120674,0.33107531,-0.31507799,0.31880704,-0.30367627,0.01384024,-0.01223827,0.81589395,-0.78033334
-5.54977489,1.88462139,-1.78238762,0.33956968,-0.32519339,0.57063363,-0.53372185,0.00032305,-0.00027680,0.08123055,-0.07388687,0.34507290,-0.32817650,0.33096564,-0.31364092,0.01457526,-0.01269682,0.85076988,-0.81128569
-5.54377189,1.96671998,-1.85604851,0.35532563,-0.33898608,0.59915540,-0.55995145,0.00035098,-0.00030191,0.08459493,-0.07672106,0.35931532,-0.34166939,0.34409474,-0.32464486,0.01541782,-0.01326801,0.88740169,-0.84435189
-5.53776888,2.05168690,-1.93363409,0.37212508,-0.35398056,0.62842815,-0.58733313,0.00038017,-0.00032827,0.08805788,-0.07968353,0.37365641,-0.35543780,0.35807366,-0.33661804,0.01635927,-0.01395024,0.92541192,-0.87927272
-5.53176588,2.13856105,-2.01442379,0.38978827,-0.37005024,0.65813545,-0.61562663,0.00041065,-0.00035587,0.09157948,-0.08274376,0.38794010,-0.36934847,0.37275774,-0.34946213,0.01738777,-0.01473874,0.96436546,-0.91572145
-5.52576288,2.22628188,-2.09756815,0.40810452,-0.38703265,0.68793053,-0.64455229,0.00044247,-0.00038473,0.09511776,-0.08586743,0.40200363,-0.38325649,0.38798211,-0.36305295,0.01848850,-0.01562558,1.00377755,-0.95330942
-5.51975988,2.31371148,-2.18210493,0.42683608,-0.40473218,0.71744294,-0.67379556,0.00047571,-0.00041486,0.09863023,-0.08901756,0.41568088,-0.39700819,0.40356584,-0.37724336,0.01964396,-0.01659979,1.04312286,-0.99159267
-5.51375688,2.39965879,-2.26697781,0.44572278,-0.42292350,0.74628610,-0.70301246,0.00051048,-0.00044631,0.10207546,-0.09215569,0.42880561,-0.41044417,0.41931668,-0.39186683,0.02083439,-0.01764749,1.08184558,-1.03007995
-5.50775388,2.48290577,-2.35105752,0.46448734,-0.44135589,0.77406557,-0.73183596,0.00054694,-0.00047915,0.10541472,-0.09524327,0.44121478,-0.42340225,0.43503613,-0.40674146,0.02203821,-0.01875219,1.11937042,-1.06824170
-5.50175088,2.56223515,-2.43316539,0.48284135,-0.45975834,0.80038789,-0.75988323,0.00058529,-0.00051349,0.10861367,-0.09824301,0.45275171,-0.43572061,0.45052489,-0.42167450,0.02323267,-0.01989520,1.15511437,-1.10552019
-5.49574787,2.63645938,-2.51209888,0.50049186,-0.47784536,0.82487001,-0.78676373,0.00062580,-0.00054946,0.11164403,-0.10112038,0.46326933,-0.44724083,0.46558856,-0.43646732,0.02439439,-0.02105601,1.18849919,-1.14134061
-5.48974487,2.70445043,-2.58665911,0.51714831,-0.49532342,0.84714885,-0.81208803,0.00066879,-0.00058725,0.11448511,-0.10384512,0.47263329,-0.45781107,0.48004347,-0.45092072,0.02550008,-0.02221288,1.21896447,-1.17512310
-5.48374187,2.76516956,-2.65567977,0.53252990,-0.51189800,0.86689106,-0.83547723,0.00071464,-0.00062709,0.11712531,-0.10639261,0.48072508,-0.46728917,0.49372262,-0.46484062,0.02652721,-0.02334339,1.24598098,-1.20629558
-5.47773887,2.81769669,-2.71805715,0.54637299,-0.52728100,0.88380235,-0.85657270,0.00076380,-0.00066928,0.11956334,-0.10874537,0.48744498,-0.47554593,0.50648146,-0.47804393,0.02745472,-0.02442508,1.26906404,-1.23430722
-5.47173587,2.86125811,-2.77278046,0.55843838,-0.54119837,0.89763641,-0.87504612,0.00081674,-0.00071416,0.12180927,-0.11089426,0.49271487,-0.48246824,0.51820333,-0.49036447,0.02826360,-0.02543614,1.28778664,-1.25864227
-5.46573287,2.89525182,-2.81896173,0.56851830,-0.55339779,0.90820282,-0.89060911,0.00087400,-0.00076214,0.12388525,-0.11283967,0.49648085,-0.48796225,0.52880447,-0.50165891,0.02893752,-0.02635601,1.30179179,-1.27883387
-5.45972986,2.91926927,-2.85586420,0.57644274,-0.56365603,0.91537363,-0.90302256,0.00093614,-0.00081368,0.12582586,-0.11459241,0.49871540,-0.49195637,0.53823822,-0.51181229,0.02946334,-0.02716604,1.31080358,-1.29447752
-5.45372686,2.93311254,-2.88292830,0.58208481,-0.57178588,0.91908839,-0.91210484,0.00100373,-0.00086928,0.12767814,-0.11617436,0.49941915,-0.49440404,0.54649832,-0.52074316,0.02983145,-0.02785005,1.31463673,-1.30524370
-5.44772386,2.93680588,-2.89979369,0.58536504,-0.57764213,0.91935713,-0.91773878,0.00107731,-0.00092947,0.12950109,-0.11761885,0.49862203,-0.49528605,0.55362104,-0.52840791,0.03003606,-0.02839481,1.31320376,-1.31088901
-5.44172086,2.93060084,-2.90631666,0.58625422,-0.58112665,0.91626123,-0.91987686,0.00115738,-0.00099481,0.13136487,-0.11897059,0.49638366,-0.49461248,0.55968596,-0.53480411,0.03007533,-0.02879046,1.30651970,-1.31126544
-5.43571786,2.91497430,-2.90258136,0.58477471,-0.58219192,0.90995183,-0.91854439,0.00124436,-0.00106584,0.13334948,-0.12028537,0.49279295,-0.49242379,0.56481527,-0.53997275,0.02995132,-0.02903075,1.29470372,-1.30632723
-5.42971486,2.89061908,-2.88890434,0.58099997,-0.58084313,0.90064591,-0.91384021,0.00133858,-0.00114307,0.13554303,-0.12162924,0.48796684,-0.48879127,0.56917151,-0.54399895,0.02966985,-0.02911321,1.27797763,-1.29613475
-5.42371186,2.85842715,-2.86583147,0.57505247,-0.57713854,0.88861997,-0.90593507,0.00144018,-0.00122696,0.13803972,-0.12307736,0.48204801,-0.48381645,0.57295386,-0.54701129,0.02924021,-0.02903915,1.25666096,-1.28085522
-5.41770885,2.81946583,-2.83412713,0.56709982,-0.57118802,0.87420154,-0.89506722,0.00154915,-0.00131785,0.14093749,-0.12471244,0.47520176,-0.47762959,0.57639283,-0.54917944,0.02867470,-0.02881349,1.23116284,-1.26075994
-5.41170585,2.77494768,-2.79475563,0.55734944,-0.56314981,0.85775895,-0.88153563,0.00166526,-0.00141598,0.14433544,-0.12662296,0.46761204,-0.47038717,0.57974376,-0.55071026,0.02798819,-0.02844453,1.20197079,-1.23621801
-5.40570285,2.72619530,-2.74885539,0.54604172,-0.55322562,0.83968954,-0.86569091,0.00178801,-0.00152138,0.14833122,-0.12890097,0.45947673,-0.46226832,0.58327918,-0.55184240,0.02719746,-0.02794356,1.16963687,-1.20768666
-5.39969985,2.67460235,-2.69770669,0.53344233,-0.54165416,0.82040707,-0.84792426,0.00191666,-0.00163391,0.15301830,-0.13163982,0.45100237,-0.45347051,0.58728048,-0.55283961,0.02632065,-0.02732437,1.13476165,-1.17569854
-5.39369685,2.62159249,-2.64269436,0.51983364,-0.52870347,0.80032874,-0.82865499,0.00205019,-0.00175320,0.15848347,-0.13493175,0.44239861,-0.44420434,0.59202912,-0.55398294,0.02537660,-0.02660271,1.09797680,-1.14084633
-5.38769385,2.56857799,-2.58526680,0.50550584,-0.51466232,0.77986246,-0.80831706,0.00218728,-0.00187859,0.16480445,-0.13886547,0.43387249,-0.43468794,0.59779783,-0.55556223,0.02438423,-0.02579569,1.05992679,-1.10376537
-5.38169085,2.51691978,-2.52689323,0.49074819,-0.49983105,0.75939494,-0.78734539,0.00232636,-0.00200919,0.17204785,-0.14352382,0.42562295,-0.42514094,0.60484214,-0.55786724,0.02336198,-0.02492119,1.02125076,-1.06511504
-5.37568784,2.46789071,-2.46902101,0.47584058,-0.48451231,0.73928114,-0.76616248,0.00246561,-0.00214380,0.18026750,-0.14898168,0.41783567,-0.41577855,0.61339269,-0.56117878,0.02232734,-0.02399722,0.98256513,-1.02555967
-5.36968484,2.42264332,-2.41303487,0.46104594,-0.46900203,0.71983552,-0.74516593,0.00260298,-0.00228095,0.18950320,-0.15530410,0.41067857,-0.40680570,0.62364854,-0.56576027,0.02129640,-0.02304144,0.94444772,-0.98574981
-5.36368184,2.38218363,-2.36021981,0.44660370,-0.45358108,0.70132538,-0.72471752,0.00273627,-0.00241894,0.19977993,-0.16254483,0.40429809,-0.39841187,0.63577173,-0.57185005,0.02028359,-0.02207060,0.90742401,-0.94630460
-5.35767884,2.34735149,-2.31172928,0.43272456,-0.43850789,0.68396659,-0.70513425,0.00286318,-0.00255581,0.21110750,-0.17074515,0.39881649,-0.39076643,0.64988343,-0.57965487,0.01930145,-0.02110022,0.87195607,-0.90779608
-5.35167584,2.31880811,-2.26855962,0.41958670,-0.42401240,0.66792167,-0.68668169,0.00298134,-0.00268944,0.22348066,-0.17993325,0.39432999,-0.38401505,0.66606155,-0.58934466,0.01836052,-0.02014422,0.83843439,-0.87073598
-5.34567284,2.29703077,-2.23153186,0.40733345,-0.41029139,0.65330028,-0.66956983,0.00308847,-0.00281756,0.23687955,-0.19012390,0.39090817,-0.37827708,0.68433991,-0.60104889,0.01746938,-0.01921473,0.80717283,-0.83556540
