energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.84842421,2.67572123,0.00018807,0.84421031,0.29562009,0.30672366,0.00297920,0.83836905,0.87420687,0.78713607
-2.84242121,2.47707609,0.00020453,0.74476836,0.30452595,0.27190802,0.00264111,0.84928974,0.78850262,0.71138320
-2.83641821,2.30952599,0.00023326,0.65489374,0.31657079,0.24126903,0.00233906,0.87011095,0.71386936,0.64423518
-2.83041521,2.17236426,0.00027501,0.57440875,0.33169894,0.21463676,0.00207189,0.90055109,0.64996870,0.58558907
-2.82441221,2.06447079,0.00033092,0.50302042,0.34979336,0.19180133,0.00183857,0.94016225,0.59634470,0.53522929
-2.81840920,1.98435226,0.00040247,0.44034049,0.37067431,0.17252031,0.00163819,0.98832995,0.55244417,0.49284100
-2.81240620,1.93018840,0.00049146,0.38590552,0.39410003,0.15652613,0.00146992,1.04427804,0.51763712,0.45802468
-2.80640320,1.89988298,0.00059999,0.33919647,0.41976986,0.14353325,0.00133301,1.10707911,0.49123671,0.43031138
-2.80040020,1.89111859,0.00073038,0.29965726,0.44732964,0.13324495,0.00122680,1.17567038,0.47251835,0.40917836
-2.79439720,1.90141394,0.00088517,0.26671171,0.47637931,0.12535967,0.00115070,1.24887499,0.46073756,0.39406450
-2.78839420,1.92818262,0.00106701,0.23977858,0.50648267,0.11957671,0.00110417,1.32542824,0.45514620,0.38438525
-2.78239120,1.96879203,0.00127861,0.21828442,0.53717879,0.11560150,0.00108673,1.40400802,0.45500695,0.37954677
-2.77638819,2.02062120,0.00152265,0.20167417,0.56799484,0.11315008,0.00109793,1.48326857,0.45960579,0.37895894
-2.77038519,2.08111630,0.00180168,0.18941939,0.59845980,0.11195312,0.00113731,1.56187633,0.46826248,0.38204708
-2.76438219,2.14784254,0.00211800,0.18102426,0.62811848,0.11175926,0.00120441,1.63854670,0.48033883,0.38826211
-2.75837919,2.21853117,0.00247358,0.17602946,0.65654532,0.11233793,0.00129871,1.71208012,0.49524496,0.39708907
-2.75237619,2.29112047,0.00286990,0.17401408,0.68335735,0.11348161,0.00141958,1.78139602,0.51244342,0.40805398
-2.74637319,2.36378970,0.00330787,0.17459594,0.70822576,0.11500753,0.00156627,1.84556345,0.53145142,0.42072882
-2.74037019,2.43498520,0.00378766,0.17743046,0.73088562,0.11675896,0.00173787,1.90382673,0.55184124,0.43473481
-2.73436718,2.50343810,0.00430860,0.18220838,0.75114327,0.11860593,0.00193322,1.95562544,0.57323905,0.44974397
-2.72836418,2.56817324,0.00486914,0.18865280,0.76888109,0.12044552,0.00215092,2.00060760,0.59532238,0.46547909
-2.72236118,2.62850955,0.00546667,0.19651564,0.78405958,0.12220175,0.00238929,2.03863574,0.61781656,0.48171225
-2.71635818,2.68405209,0.00609754,0.20557391,0.79671654,0.12382499,0.00264634,2.06978573,0.64049036,0.49826215
-2.71035518,2.73467652,0.00675699,0.21562601,0.80696362,0.12529096,0.00291975,2.09433838,0.66315119,0.51499037
-2.70435218,2.78050696,0.00743917,0.22648831,0.81498031,0.12659943,0.00320689,2.11276449,0.68564012,0.53179695
-2.69834917,2.82188838,0.00813720,0.23799217,0.82100585,0.12777250,0.00350482,2.12570413,0.70782717,0.54861553
-2.69234617,2.85935483,0.00884320,0.24998151,0.82532935,0.12885254,0.00381033,2.13394107,0.72960682,0.56540818
-2.68634317,2.89359494,0.00954846,0.26231102,0.82827868,0.12989990,0.00411998,2.13837364,0.75089417,0.58216033
-2.68034017,2.92541588,0.01024359,0.27484510,0.83020854,0.13099029,0.00443017,2.13998317,0.77162179,0.59887600
-2.67433717,2.95570709,0.01091869,0.28745735,0.83148825,0.13221192,0.00473719,2.13980128,0.79173722,0.61557328
-2.66833417,2.98540477,0.01156358,0.30003069,0.83248968,0.13366252,0.00503733,2.13887708,0.81120118,0.63228039
-2.66233117,3.01545782,0.01216807,0.31245783,0.83357562,0.13544602,0.00532696,2.13824539,0.82998626,0.64903224
-2.65632816,3.04679586,0.01272221,0.32464213,0.83508909,0.13766921,0.00560261,2.13889667,0.84807600,0.66586740
-2.65032516,3.08029954,0.01321655,0.33649846,0.83734354,0.14043820,0.00586105,2.14174932,0.86546408,0.68282549
-2.64432216,3.11677324,0.01364242,0.34795400,0.84061432,0.14385480,0.00609944,2.14762481,0.88215334,0.69994478
-2.63831916,3.15691998,0.01399218,0.35894878,0.84513131,0.14801289,0.00631531,2.15722574,0.89815447,0.71725982
-2.63231616,3.20131841,0.01425942,0.36943581,0.85107291,0.15299470,0.00650670,2.17111714,0.91348407,0.73479904
-2.62631316,3.25040180,0.01443921,0.37938059,0.85856113,0.15886727,0.00667214,2.18971084,0.92816200,0.75258196
-2.62031016,3.30443869,0.01452819,0.38876009,0.86765795,0.16567895,0.00681074,2.21325295,0.94220795,0.77061621
-2.61430715,3.36351552,0.01452474,0.39756096,0.87836280,0.17345623,0.00692213,2.24181447,0.95563716,0.78889395
-2.60830415,3.42752128,0.01442896,0.40577724,0.89061119,0.18220086,0.00700646,2.27528509,0.96845560,0.80738810
-2.60230115,3.49613487,0.01424273,0.41340742,0.90427449,0.19188744,0.00706439,2.31337017,0.98065469,0.82604823
-2.59629815,3.56881574,0.01396960,0.42045123,0.91916085,0.20246170,0.00709697,2.35559129,0.99220595,0.84479643
-2.59029515,3.64479881,0.01361473,0.42690621,0.93501750,0.21383937,0.00710561,2.40129049,1.00305594,0.86352353
-2.58429215,3.72309466,0.01318469,0.43276425,0.95153433,0.22590604,0.00709199,2.44963861,1.01312202,0.88208587
-2.57828914,3.80249602,0.01268729,0.43800858,0.96834897,0.23851786,0.00705794,2.49964805,1.02228919,0.90030316
-2.57228614,3.88159162,0.01213130,0.44261114,0.98505343,0.25150341,0.00700536,2.55019010,1.03040851,0.91795770
-2.56628314,3.95878805,0.01152626,0.44653075,1.00120231,0.26466650,0.00693614,2.60001719,1.03729748,0.93479546
-2.56028014,4.03234008,0.01088217,0.44971230,1.01632263,0.27779018,0.00685206,2.64778976,1.04274251,0.95052920
-2.55427714,4.10038955,0.01020923,0.45208692,1.02992506,0.29064169,0.00675472,2.69210765,1.04650360,0.96484385
-2.54827414,4.16101215,0.00951756,0.45357329,1.04151646,0.30297839,0.00664550,2.73154547,1.04832127,0.97740429
-2.54227114,4.21227130,0.00881699,0.45408015,1.05061343,0.31455446,0.00652554,2.76469096,1.04792545,0.98786533
-2.53626813,4.25227738,0.00811680,0.45350979,1.05675637,0.32512808,0.00639569,2.79018542,1.04504609,0.99588368
-2.53026513,4.27925031,0.00742556,0.45176245,1.05952369,0.33446903,0.00625655,2.80676484,1.03942489,1.00113161
-2.52426213,4.29158316,0.00675096,0.44874139,1.05854567,0.34236622,0.00610852,2.81330007,1.03082774,1.00331153
-2.51825913,4.28790388,0.00609971,0.44435829,1.05351718,0.34863502,0.00595178,2.80883461,1.01905714,1.00217107
-2.51225613,4.26713244,0.00547744,0.43853882,1.04420903,0.35312390,0.00578641,2.79261828,1.00396396,0.99751773
-2.50625313,4.22853058,0.00488871,0.43122788,1.03047705,0.35572028,0.00561244,2.76413517,0.98545783,0.98923246
-2.50025013,4.17174144,0.00433697,0.42239429,1.01226875,0.35635513,0.00542990,2.72312464,0.96351568,0.97728121
-2.49424712,4.09681714,0.00382463,0.41203469,0.98962701,0.35500627,0.00523892,2.66959418,0.93818781,0.96172404
-2.48824412,4.00423238,0.00335308,0.40017630,0.96269062,0.35170003,0.00503977,2.60382343,0.90960119,0.94272082
-2.48224112,3.89488318,0.00292285,0.38687840,0.93169161,0.34651127,0.00483295,2.52635904,0.87795970,0.92053334
-2.47623812,3.77007044,0.00253364,0.37223248,0.89694937,0.33956174,0.00461917,2.43800045,0.84354130,0.89552341
-2.47023512,3.63146861,0.00218446,0.35636102,0.85886184,0.33101675,0.00439943,2.33977720,0.80669215,0.86814679
-2.46423212,3.48108074,0.00187377,0.33941485,0.81789412,0.32108028,0.00417500,2.23291854,0.76781806,0.83894319
-2.45822911,3.32118157,0.00159959,0.32156941,0.77456491,0.30998877,0.00394740,2.11881692,0.72737345,0.80852248
-2.45222611,3.15425106,0.00135958,0.30301990,0.72943152,0.29800379,0.00371842,1.99898661,0.68584855,0.77754769
-2.44622311,2.98290094,0.00115121,0.28397574,0.68307380,0.28540384,0.00349000,1.87501950,0.64375525,0.74671528
-2.44022011,2.80979750,0.00097180,0.26465449,0.63607804,0.27247570,0.00326426,1.74853976,0.60161233,0.71673361
-2.43421711,2.63758348,0.00081864,0.24527560,0.58902105,0.25950549,0.00304334,1.62115914,0.55993057,0.68830020
-2.42821411,2.46880222,0.00068904,0.22605423,0.54245539,0.24676999,0.00282944,1.49443486,0.51919857,0.66207890
-2.42221111,2.30582687,0.00058039,0.20719543,0.49689605,0.23452837,0.00262466,1.36983135,0.47986954,0.63867769
-2.41620810,2.15079727,0.00049022,0.18888896,0.45280909,0.22301469,0.00243096,1.24868728,0.44234986,0.61862798
-2.41020510,2.00556643,0.00041620,0.17130484,0.41060256,0.21243143,0.00225012,1.13218867,0.40698947,0.60236636
-2.40420210,1.87165840,0.00035619,0.15458982,0.37061986,0.20294427,0.00208363,1.02134884,0.37407463,0.59021929
-2.39819910,1.75023858,0.00030822,0.13886495,0.33313562,0.19467823,0.00193271,0.91699534,0.34382304,0.58239157
-2.39219610,1.64209699,0.00027053,0.12422411,0.29835409,0.18771537,0.00179821,0.81976382,0.31638147,0.57895891
-2.38619310,1.54764472,0.00024152,0.11073356,0.26640986,0.18209400,0.00168064,0.73009859,0.29182571,0.57986493
-2.38019010,1.46692295,0.00021977,0.09843247,0.23737069,0.17780951,0.00158010,0.64825902,0.27016293,0.58492293
-2.37418709,1.39962397,0.00020403,0.08733427,0.21124217,0.17481666,0.00149637,0.57433131,0.25133599,0.59382228
-2.36818409,1.34512270,0.00019320,0.07742877,0.18797383,0.17303333,0.00142884,0.50824442,0.23522961,0.60613935
-2.36218109,1.30251762,0.00018629,0.06868474,0.16746646,0.17234546,0.00137659,0.44978935,0.22167791,0.62135269
-2.35617809,1.27067900,0.00018248,0.06105303,0.14958007,0.17261313,0.00133839,0.39864069,0.21047320,0.63886204
-2.35017509,1.24830289,0.00018100,0.05446984,0.13414235,0.17367748,0.00131279,0.35437949,0.20137541,0.65801045
-2.34417209,1.23396872,0.00018122,0.04886018,0.12095718,0.17536823,0.00129813,0.31651651,0.19412198,0.67810885
-2.33816908,1.22619858,0.00018258,0.04414128,0.10981299,0.17751154,0.00129261,0.28451511,0.18843784,0.69846227
-2.33216608,1.22351615,0.00018459,0.04022589,0.10049058,0.17993794,0.00129434,0.25781307,0.18404505,0.71839661
-2.32616308,1.22450339,0.00018687,0.03702534,0.09277042,0.18249008,0.00130142,0.23584273,0.18067194,0.73728517
-2.32016008,1.22785310,0.00018905,0.03445231,0.08643907,0.18502993,0.00131196,0.21804909,0.17806140,0.75457372
-2.31415708,1.23241577,0.00019088,0.03242327,0.08129471,0.18744524,0.00132418,0.20390559,0.17597810,0.76980329
-2.30815408,1.23723920,0.00019212,0.03086047,0.07715177,0.18965504,0.00133642,0.19292718,0.17421455,0.78262961
-2.30215108,1.24159971,0.00019261,0.02969367,0.07384447,0.19161381,0.00134719,0.18468079,0.17259568,0.79283848
-2.29614807,1.24502386,0.00019225,0.02886126,0.07122940,0.19331442,0.00135523,0.17879301,0.17098213,0.80035622
-2.29014507,1.24730024,0.00019096,0.02831115,0.06918713,0.19478942,0.00135950,0.17495509,0.16927189,0.80525487
-2.28414207,1.24848085,0.00018873,0.02800119,0.06762285,0.19611079,0.00135926,0.17292520,0.16740056,0.80775165
-2.27813907,1.24887207,0.00018558,0.02789917,0.06646615,0.19738809,0.00135398,0.17252833,0.16534016,0.80820272
-2.27213607,1.24901582,0.00018156,0.02798262,0.06567002,0.19876495,0.00134346,0.17365367,0.16309669,0.80709132
-2.26613307,1.24966131,0.00017678,0.02823815,0.06520909,0.20041422,0.00132771,0.17624990,0.16070641,0.80501066
-2.26013007,1.25172869,0.00017133,0.02866062,0.06507728,0.20253160,0.00130702,0.18031848,0.15823129,0.80264217
-2.25412706,1.25626584,0.00016537,0.02925202,0.06528493,0.20532831,0.00128187,0.18590527,0.15575358,0.80072997
-2.24812406,1.26439983,0.00015903,0.03002017,0.06585548,0.20902275,0.00125295,0.19309071,0.15336999,0.80005246
-2.24212106,1.27728503,0.00015248,0.03097733,0.06682195,0.21383164,0.00122108,0.20197891,0.15118550,0.80139211
-2.23611806,1.29604965,0.00014587,0.03213861,0.06822314,0.21996083,0.00118722,0.21268603,0.14930721,0.80550470
-2.23011506,1.32174290,0.00013935,0.03352043,0.07009987,0.22759627,0.00115237,0.22532836,0.14783852,0.81308925
-2.22411206,1.35528470,0.00013308,0.03513892,0.07249127,0.23689528,0.00111757,0.24001048,0.14687367,0.82475968
-2.21810905,1.39741999,0.00012718,0.03700846,0.07543124,0.24797867,0.00108385,0.25681404,0.14649307,0.84101956
-2.21210605,1.44867953,0.00012176,0.03914019,0.07894533,0.26092395,0.00105220,0.27578752,0.14675952,0.86224083
-2.20610305,1.50934877,0.00011693,0.04154080,0.08304801,0.27575994,0.00102353,0.29693753,0.14771541,0.88864737
-2.20010005,1.57944615,0.00011276,0.04421150,0.08774046,0.29246301,0.00099863,0.32022207,0.14938108,0.92030418
-2.19409705,1.65871191,0.00010930,0.04714711,0.09300914,0.31095530,0.00097818,0.34554607,0.15175430,0.95711259
-2.18809405,1.74660809,0.00010657,0.05033559,0.09882491,0.33110493,0.00096272,0.37275959,0.15481092,0.99881164
-2.18209105,1.84232971,0.00010459,0.05375770,0.10514305,0.35272829,0.00095265,0.40165890,0.15850661,1.04498573
-2.17608804,1.94482717,0.00010335,0.05738708,0.11190396,0.37559450,0.00094822,0.43199048,0.16277959,1.09507813
-2.17008504,2.05283880,0.00010280,0.06119053,0.11903473,0.39943183,0.00094955,0.46345796,0.16755411,1.14840988
-2.16408204,2.16493266,0.00010292,0.06512870,0.12645132,0.42393601,0.00095661,0.49573180,0.17274467,1.20420316
-2.15807904,2.27955563,0.00010365,0.06915690,0.13406145,0.44877998,0.00096929,0.52846126,0.17826057,1.26160834
-2.15207604,2.39508807,0.00010492,0.07322630,0.14176793,0.47362495,0.00098735,0.56128838,0.18401064,1.31973338
-2.14607304,2.50990139,0.00010666,0.07728521,0.14947247,0.49813210,0.00101050,0.59386304,0.18990787,1.37767440
-2.14007004,2.62241616,0.00010880,0.08128058,0.15707953,0.52197464,0.00103839,0.62585855,0.19587375,1.43454598
-2.13406703,2.73115800,0.00011127,0.08515948,0.16450023,0.54484952,0.00107061,0.65698685,0.20184201,1.48951000
-2.12806403,2.83480860,0.00011400,0.08887074,0.17165606,0.56648844,0.00110675,0.68701244,0.20776156,1.54180155
-2.12206103,2.93224932,0.00011692,0.09236637,0.17848211,0.58666738,0.00114637,0.71576409,0.21359856,1.59075093
-2.11605803,3.02259529,0.00011997,0.09560299,0.18492972,0.60521447,0.00118905,0.74314366,0.21933732,1.63580060
-2.11005503,3.10521810,0.00012311,0.09854299,0.19096829,0.62201556,0.00123435,0.76913117,0.22498017,1.67651654
-2.10405203,3.17975592,0.00012627,0.10115550,0.19658622,0.63701722,0.00128186,0.79378572,0.23054610,1.71259346
-2.09804902,3.24611043,0.00012943,0.10341705,0.20179077,0.65022704,0.00133117,0.81724182,0.23606836,1.74385371
-2.09204602,3.30443073,0.00013255,0.10531191,0.20660693,0.66171116,0.00138185,0.83970116,0.24159107,1.77024033
-2.08604302,3.35508497,0.00013560,0.10683215,0.21107520,0.67158904,0.00143349,0.86141990,0.24716501,1.79180450
-2.08004002,3.39862121,0.00013854,0.10797731,0.21524848,0.68002580,0.00148565,0.88269213,0.25284282,1.80868845
-2.07403702,3.43571980,0.00014136,0.10875379,0.21918808,0.68722249,0.00153785,0.90383001,0.25867395,1.82110490
-2.06803402,3.46713983,0.00014402,0.10917399,0.22295920,0.69340478,0.00158961,0.92514171,0.26469945,1.82931418
-2.06203102,3.49366277,0.00014650,0.10925522,0.22662602,0.69881071,0.00164038,0.94690825,0.27094716,1.83360075
-2.05602801,3.51603657,0.00014877,0.10901845,0.23024664,0.70367813,0.00168959,0.96936054,0.27742731,1.83425030
-2.05002501,3.53492350,0.00015080,0.10848696,0.23386829,0.70823259,0.00173660,0.99265788,0.28412911,1.83152898
-2.04402201,3.55085492,0.00015256,0.10768508,0.23752297,0.71267630,0.00178077,1.01686932,0.29101828,1.82566599
-2.03801901,3.56419555,0.00015400,0.10663686,0.24122386,0.71717889,0.00182141,1.04195896,0.29803587,1.81684064
-2.03201601,3.57511953,0.00015509,0.10536502,0.24496272,0.72187036,0.00185783,1.06777636,0.30509847,1.80517445
-2.02601301,3.58359968,0.00015579,0.10389001,0.24870841,0.72683670,0.00188936,1.09405262,0.31209978,1.79072893
-2.02001001,3.58941073,0.00015604,0.10222941,0.25240674,0.73211840,0.00191537,1.12040275,0.31891358,1.77350892
-2.01400700,3.59214610,0.00015582,0.10039748,0.25598165,0.73771187,0.00193528,1.14633439,0.32539795,1.75347123
-2.00800400,3.59124749,0.00015508,0.09840518,0.25933767,0.74357359,0.00194864,1.17126255,0.33140055,1.73053794
-2.00200100,3.58604527,0.00015380,0.09626033,0.26236360,0.74962677,0.00195510,1.19452989,0.33676474,1.70461346
-1.99599800,3.57580728,0.00015194,0.09396810,0.26493719,0.75576990,0.00195449,1.21543156,0.34133620,1.67560397
-1.98999500,3.55979309,0.00014950,0.09153176,0.26693062,0.76188667,0.00194681,1.23324341,0.34496976,1.64343825
-1.98399200,3.53731039,0.00014647,0.08895351,0.26821654,0.76785662,0.00193230,1.24725217,0.34753598,1.60808825
-1.97798899,3.50777018,0.00014286,0.08623551,0.26867421,0.77356554,0.00191140,1.25678607,0.34892737,1.56958824
-1.97198599,3.47073753,0.00013869,0.08338086,0.26819555,0.77891526,0.00188480,1.26124442,0.34906360,1.52805131
-1.96598299,3.42597499,0.00013400,0.08039466,0.26669084,0.78383190,0.00185346,1.26012457,0.34789579,1.48368223
-1.95997999,3.37347634,0.00012883,0.07728490,0.26409353,0.78827217,0.00181856,1.25304494,0.34540939,1.43678598
-1.95397699,3.31348883,0.00012324,0.07406323,0.26036423,0.79222740,0.00178155,1.23976302,0.34162566,1.38777156
-1.94797399,3.24652321,0.00011731,0.07074559,0.25549346,0.79572496,0.00174409,1.22018752,0.33660167,1.33715095
-1.94197099,3.17335108,0.00011113,0.06735253,0.24950314,0.79882724,0.00170810,1.19438406,0.33042884,1.28553346
-1.93596798,3.09499050,0.00010477,0.06390941,0.24244679,0.80162834,0.00167566,1.16257443,0.32323017,1.23361598
-1.92996498,3.01268092,0.00009834,0.06044633,0.23440838,0.80424881,0.00164904,1.12512943,0.31515621,1.18216988
-1.92396198,2.92784950,0.00009194,0.05699780,0.22549999,0.80682901,0.00163067,1.08255597,0.30638026,1.13202532
-1.91795898,2.84207108,0.00008567,0.05360229,0.21585841,0.80952179,0.00162311,1.03547905,0.29709275,1.08405407
-1.91195598,2.75702427,0.00007964,0.05030163,0.20564082,0.81248500,0.00162901,0.98461987,0.28749542,1.03915164
-1.90595298,2.67444636,0.00007394,0.04714017,0.19501986,0.81587470,0.00165112,0.93077108,0.27779534,0.99821976
-1.89994997,2.59608929,0.00006868,0.04416401,0.18417830,0.81983954,0.00169220,0.87477047,0.26819919,0.96214982
-1.89394697,2.52367898,0.00006396,0.04142011,0.17330349,0.82451682,0.00175505,0.81747440,0.25890803,0.93180784
-1.88794397,2.45887944,0.00005986,0.03895537,0.16258192,0.83003058,0.00184244,0.75973211,0.25011266,0.90802141
-1.88194097,2.40326285,0.00005646,0.03681576,0.15219406,0.83649180,0.00195711,0.70236195,0.24198988,0.89156861
-1.87593797,2.35828604,0.00005384,0.03504549,0.14230964,0.84400070,0.00210166,0.64613044,0.23469952,0.88316891
-1.86993497,2.32527335,0.00005208,0.03368622,0.13308352,0.85265063,0.00227858,0.59173485,0.22838242,0.88347563
-1.86393197,2.30540508,0.00005123,0.03277634,0.12465227,0.86253340,0.00249013,0.53978951,0.22315918,0.89306980
-1.85792896,2.29971067,0.00005136,0.03235028,0.11713151,0.87374509,0.00273835,0.49081635,0.21912969,0.91245466
-1.85192596,2.30906515,0.00005250,0.03243791,0.11061401,0.88639178,0.00302490,0.44523938,0.21637324,0.94205050
-1.84592296,2.33418733,0.00005471,0.03306400,0.10516851,0.90059445,0.00335108,0.40338294,0.21494910,0.98218934
-1.83991996,2.37563850,0.00005800,0.03424766,0.10083935,0.91649217,0.00371771,0.36547346,0.21489738,1.03310901
-1.83391696,2.43382008,0.00006241,0.03600189,0.09764667,0.93424312,0.00412505,0.33164399,0.21624000,1.09494663
-1.82791396,2.50896947,0.00006795,0.03833316,0.09558727,0.95402276,0.00457277,0.30194119,0.21898173,1.16773128
-1.82191096,2.60115343,0.00007462,0.04124097,0.09463595,0.97601910,0.00505985,0.27633393,0.22311107,1.25137621
-1.81590795,2.71025897,0.00008240,0.04471757,0.09474725,1.00042483,0.00558455,0.25472314,0.22860106,1.34567086
-1.80990495,2.83598212,0.00009128,0.04874763,0.09585765,1.02742667,0.00614442,0.23695210,0.23540986,1.45027333
-1.80390195,2.97781553,0.00010121,0.05330811,0.09788793,1.05719239,0.00673621,0.22281697,0.24348120,1.56470393
-1.79789895,3.13503608,0.00011214,0.05836810,0.10074587,1.08985620,0.00735598,0.21207696,0.25274472,1.68834055
-1.79189595,3.30669416,0.00012400,0.06388897,0.10432899,1.12550344,0.00799910,0.20446389,0.26311636,1.82041670
-1.78589295,3.49160627,0.00013669,0.06982446,0.10852748,1.16415565,0.00866034,0.19969101,0.27449870,1.96002290
-1.77988994,3.68835267,0.00015012,0.07612115,0.11322711,1.20575697,0.00933400,0.19746083,0.28678163,2.10611196
-1.77388694,3.89528172,0.00016415,0.08271901,0.11831212,1.25016312,0.01001405,0.19747200,0.29984319,2.25750873
-1.76788394,4.11052209,0.00017864,0.08955214,0.12366802,1.29713387,0.01069427,0.19942525,0.31355085,2.41292440
-1.76188094,4.33200369,0.00019343,0.09654980,0.12918426,1.34632968,0.01136849,0.20302841,0.32776310,2.57097538
-1.75587794,4.55748780,0.00020835,0.10363759,0.13475670,1.39731332,0.01203077,0.20800060,0.34233157,2.73020649
-1.74987494,4.78460596,0.00022324,0.11073879,0.14028972,1.44955650,0.01267561,0.21407567,0.35710349,2.88911789
-1.74387194,5.01090695,0.00023789,0.11777588,0.14569809,1.50245158,0.01329817,0.22100509,0.37192453,3.04619493
-1.73786893,5.23391044,0.00025214,0.12467221,0.15090840,1.55532810,0.01389446,0.22856021,0.38664194,3.19994004
-1.73186593,5.45116537,0.00026581,0.13135362,0.15586009,1.60747321,0.01446154,0.23653403,0.40110777,3.34890555
-1.72586293,5.66031099,0.00027875,0.13775022,0.16050599,1.65815532,0.01499762,0.24474259,0.41518218,3.49172612
-1.71985993,5.85913787,0.00029081,0.14379797,0.16481246,1.70664976,0.01550219,0.25302586,0.42873662,3.62714985
-1.71385693,6.04564650,0.00030190,0.14944026,0.16875901,1.75226503,0.01597609,0.26124826,0.44165667,3.75406663
-1.70785393,6.21810077,0.00031194,0.15462922,0.17233753,1.79436861,0.01642147,0.26929874,0.45384457,3.87153305
-1.70185093,6.37507418,0.00032092,0.15932687,0.17555117,1.83241069,0.01684176,0.27709043,0.46522120,3.97879268
-1.69584792,6.51548684,0.00032887,0.16350595,0.17841287,1.86594496,0.01724156,0.28455988,0.47572738,4.07529142
-1.68984492,6.63863158,0.00033588,0.16715041,0.18094370,1.89464520,0.01762644,0.29166574,0.48532465,4.16068721
-1.68384192,6.74418859,0.00034213,0.17025557,0.18317101,1.91831712,0.01800278,0.29838715,0.49399524,4.23485420
-1.67783892,6.83222785,0.00034786,0.17282794,0.18512664,1.93690485,0.01837746,0.30472162,0.50174144,4.29788132
-1.67183592,6.90319994,0.00035337,0.17488464,0.18684505,1.95049204,0.01875762,0.31068260,0.50858438,4.35006556
-1.66583292,6.95791578,0.00035909,0.17645250,0.18836167,1.95929761,0.01915029,0.31629668,0.51456227,4.39190048
-1.65982991,6.99751658,0.00036549,0.17756691,0.18971142,1.96366664,0.01956214,0.32160071,0.51972818,4.42406060
-1.65382691,7.02343575,0.00037314,0.17827033,0.19092751,1.96405700,0.01999915,0.32663868,0.52414759,4.44738233
-1.64782391,7.03735444,0.00038271,0.17861073,0.19204048,1.96102266,0.02046633,0.33145871,0.52789572,4.46284225
-1.64182091,7.04115278,0.00039492,0.17863983,0.19307762,1.95519451,0.02096747,0.33611006,0.53105483,4.47153343
-1.63581791,7.03685864,0.00041058,0.17841136,0.19406268,1.94725960,0.02150497,0.34064041,0.53371160,4.47464065
-1.62981491,7.02659583,0.00043054,0.17797932,0.19501580,1.93793999,0.02207967,0.34509348,0.53595461,4.47341488
-1.62381191,7.01253302,0.00045571,0.17739635,0.19595378,1.92797174,0.02269079,0.34950699,0.53787210,4.46914768
-1.61780890,6.99683475,0.00048703,0.17671228,0.19689043,1.91808498,0.02333596,0.35391110,0.53954993,4.46314591
-1.61180590,6.98161527,0.00052545,0.17597289,0.19783714,1.90898543,0.02401121,0.35832733,0.54106991,4.45670671
-1.60580290,6.96889561,0.00057190,0.17521891,0.19880340,1.90133777,0.02471118,0.36276793,0.54250826,4.45109317
-1.59979990,6.96056410,0.00062728,0.17448524,0.19979740,1.89575110,0.02542925,0.36723573,0.54393438,4.44751043
-1.59379690,6.95834017,0.00069242,0.17380050,0.20082648,1.89276633,0.02615778,0.37172436,0.54540978,4.44708235
-1.58779390,6.96374117,0.00076804,0.17318678,0.20189751,1.89284561,0.02688837,0.37621882,0.54698708,4.45082861
-1.58179090,6.97805190,0.00085475,0.17265958,0.20301702,1.89636349,0.02761218,0.38069625,0.54870910,4.45964226
-1.57578789,7.00229659,0.00095298,0.17222801,0.20419124,1.90359971,0.02832012,0.38512688,0.55060796,4.47426789
-1.56978489,7.03721343,0.00106298,0.17189506,0.20542587,1.91473349,0.02900322,0.38947502,0.55270410,4.49528062
-1.56378189,7.08323172,0.00118478,0.17165793,0.20672565,1.92983921,0.02965279,0.39370003,0.55500535,4.52306639
-1.55777889,7.14045227,0.00131814,0.17150855,0.20809384,1.94888356,0.03026068,0.39775726,0.55750595,4.55780416
-1.55177589,7.20863200,0.00146256,0.17143393,0.20953151,1.97172432,0.03081938,0.40159880,0.56018564,4.59945079
-1.54577289,7.28717392,0.00161726,0.17141668,0.21103680,1.99811094,0.03132218,0.40517423,0.56300889,4.64772964
-1.53976988,7.37512387,0.00178117,0.17143540,0.21260417,2.02768733,0.03176321,0.40843115,0.56592436,4.70212392
-1.53376688,7.47117558,0.00195294,0.17146507,0.21422367,2.05999722,0.03213742,0.41131577,0.56886474,4.76187578
-1.52776388,7.57368550,0.00213092,0.17147748,0.21588038,2.09449237,0.03244061,0.41377341,0.57174706,4.82599226
-1.52176088,7.68069868,0.00231324,0.17144165,0.21755403,2.13054392,0.03266933,0.41574914,0.57447362,4.89325886
-1.51575788,7.78998641,0.00249781,0.17132426,0.21921876,2.16745704,0.03282082,0.41718849,0.57693356,4.96226128
-1.50975488,7.89909596,0.00268235,0.17109018,0.22084323,2.20448884,0.03289295,0.41803847,0.57900519,5.03141549
-1.50375188,8.00541189,0.00286451,0.17070311,0.22239097,2.24086921,0.03288414,0.41824868,0.58055913,5.09900599
-1.49774887,8.10622781,0.00304183,0.17012627,0.22382100,2.27582409,0.03279333,0.41777280,0.58146201,5.16323123
-1.49174587,8.19882637,0.00321193,0.16932329,0.22508873,2.30860051,0.03261991,0.41657024,0.58158093,5.22225527
-1.48574287,8.28056484,0.00337246,0.16825913,0.22614704,2.33849227,0.03236381,0.41460800,0.58078829,5.27426364
