energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.65182591,0.44503323,0.15570005,0.06351421,0.00000029,0.07576426,0.01528513,0.02611249
-5.64582291,0.45318137,0.16007927,0.06307588,0.00000027,0.07773850,0.01583720,0.02529860
-5.63981991,0.45916833,0.16359236,0.06256160,0.00000025,0.07924195,0.01629780,0.02450305
-5.63381691,0.46278672,0.16615883,0.06193306,0.00000023,0.08024611,0.01665773,0.02371370
-5.62781391,0.46387983,0.16771694,0.06115686,0.00000022,0.08073239,0.01690962,0.02292015
-5.62181091,0.46234748,0.16822597,0.06020592,0.00000020,0.08069273,0.01704817,0.02211423
-5.61580790,0.45815006,0.16766786,0.05906051,0.00000019,0.08013010,0.01707038,0.02129043
-5.60980490,0.45131032,0.16604809,0.05770899,0.00000018,0.07905849,0.01697560,0.02044610
-5.60380190,0.44191312,0.16339574,0.05614816,0.00000016,0.07750270,0.01676561,0.01958161
-5.59779890,0.43010304,0.15976288,0.05438333,0.00000015,0.07549775,0.01644454,0.01870033
-5.59179590,0.41608007,0.15522317,0.05242798,0.00000014,0.07308797,0.01601874,0.01780855
-5.58579290,0.40009357,0.14986975,0.05030329,0.00000013,0.07032584,0.01549659,0.01691527
-5.57978989,0.38243487,0.14381268,0.04803726,0.00000011,0.06727071,0.01488823,0.01603192
-5.57378689,0.36342879,0.13717582,0.04566375,0.00000010,0.06398723,0.01420522,0.01517212
-5.56778389,0.34342448,0.13009346,0.04322141,0.00000009,0.06054378,0.01346022,0.01435127
-5.56178089,0.32278602,0.12270678,0.04075241,0.00000009,0.05701086,0.01266657,0.01358626
-5.55577789,0.30188307,0.11516030,0.03830127,0.00000008,0.05345952,0.01183798,0.01289509
-5.54977489,0.28108200,0.10759838,0.03591363,0.00000007,0.04995979,0.01098811,0.01229654
-5.54377189,0.26073773,0.10016199,0.03363517,0.00000007,0.04657935,0.01013024,0.01180991
-5.53776888,0.24118658,0.09298585,0.03151049,0.00000007,0.04338230,0.00927705,0.01145465
-5.53176588,0.22274016,0.08619587,0.02958227,0.00000007,0.04042810,0.00844028,0.01125018
-5.52576288,0.20568063,0.07990711,0.02789044,0.00000007,0.03777074,0.00763064,0.01121562
-5.51975988,0.19025714,0.07422219,0.02647154,0.00000008,0.03545806,0.00685768,0.01136958
-5.51375688,0.17668352,0.06923014,0.02535822,0.00000010,0.03353130,0.00612971,0.01173000
-5.50775388,0.16513714,0.06500572,0.02457888,0.00000012,0.03202480,0.00545390,0.01231392
-5.50175088,0.15575876,0.06160910,0.02415733,0.00000016,0.03096582,0.00483629,0.01313736
-5.49574787,0.14865326,0.05908592,0.02411271,0.00000022,0.03037452,0.00428200,0.01421515
-5.48974487,0.14389104,0.05746756,0.02445935,0.00000030,0.03026402,0.00379536,0.01556074
-5.48374187,0.14150996,0.05677165,0.02520674,0.00000041,0.03064054,0.00338019,0.01718611
-5.47773887,0.14151761,0.05700278,0.02635960,0.00000057,0.03150355,0.00304003,0.01910156
-5.47173587,0.14389381,0.05815319,0.02791790,0.00000079,0.03284603,0.00277839,0.02131565
-5.46573287,0.14859309,0.06020358,0.02987701,0.00000108,0.03465466,0.00259904,0.02383505
-5.45972986,0.15554732,0.06312393,0.03222775,0.00000147,0.03691007,0.00250625,0.02666449
-5.45372686,0.16466809,0.06687425,0.03495664,0.00000200,0.03958713,0.00250503,0.02980670
-5.44772386,0.17584908,0.07140538,0.03804599,0.00000271,0.04265517,0.00260130,0.03326243
-5.44172086,0.18896832,0.07665972,0.04147420,0.00000363,0.04607830,0.00280208,0.03703052
-5.43571786,0.20389024,0.08257200,0.04521603,0.00000485,0.04981573,0.00311553,0.04110801
-5.42971486,0.22046778,0.08907003,0.04924290,0.00000643,0.05382213,0.00355100,0.04549032
-5.42371186,0.23854439,0.09607556,0.05352333,0.00000848,0.05804804,0.00411897,0.05017153
-5.41770885,0.25795609,0.10350513,0.05802341,0.00001110,0.06244037,0.00483091,0.05514466
-5.41170585,0.27853356,0.11127109,0.06270740,0.00001443,0.06694300,0.00569904,0.06040207
-5.40570285,0.30010434,0.11928277,0.06753831,0.00001865,0.07149738,0.00673605,0.06593585
-5.39969985,0.32249514,0.12744769,0.07247870,0.00002393,0.07604331,0.00795466,0.07173826
-5.39369685,0.34553428,0.13567306,0.07749141,0.00003052,0.08051978,0.00936715,0.07780218
-5.38769385,0.36905422,0.14386730,0.08254046,0.00003865,0.08486586,0.01098481,0.08412153
-5.38169085,0.39289409,0.15194179,0.08759187,0.00004863,0.08902174,0.01281731,0.09069163
-5.37568784,0.41690227,0.15981261,0.09261455,0.00006077,0.09292973,0.01487201,0.09750950
-5.36968484,0.44093885,0.16740240,0.09758116,0.00007544,0.09653538,0.01715334,0.10457399
-5.36368184,0.46487781,0.17464215,0.10246883,0.00009303,0.09978857,0.01966205,0.11188583
-5.35767884,0.48860895,0.18147293,0.10725983,0.00011393,0.10264459,0.02239460,0.11944744
-5.35167584,0.51203930,0.18784734,0.11194203,0.00013861,0.10506513,0.02534256,0.12726254
-5.34567284,0.53509394,0.19373084,0.11650922,0.00016748,0.10701925,0.02849214,0.13533554
-5.33966983,0.55771618,0.19910257,0.12096113,0.00020101,0.10848420,0.03182385,0.14367064
-5.33366683,0.57986687,0.20395580,0.12530325,0.00023962,0.10944601,0.03531225,0.15227079
-5.32766383,0.60152293,0.20829789,0.12954631,0.00028370,0.10989997,0.03892602,0.16113631
-5.32166083,0.62267499,0.21214961,0.13370556,0.00033362,0.10985091,0.04262811,0.17026335
-5.31565783,0.64332422,0.21554398,0.13779970,0.00038967,0.10931314,0.04637616,0.17964228
-5.30965483,0.66347844,0.21852448,0.14184963,0.00045202,0.10831024,0.05012316,0.18925590
-5.30365183,0.68314766,0.22114272,0.14587700,0.00052079,0.10687458,0.05381829,0.19907773
-5.29764882,0.70233928,0.22345571,0.14990260,0.00059592,0.10504660,0.05740798,0.20907036
-5.29164582,0.72105310,0.22552274,0.15394476,0.00067723,0.10287386,0.06083714,0.21918408
-5.28564282,0.73927662,0.22740206,0.15801774,0.00076437,0.10040995,0.06405050,0.22935574
-5.27963982,0.75698072,0.22914753,0.16213027,0.00085681,0.09771324,0.06699407,0.23950810
-5.27363682,0.77411623,0.23080536,0.16628432,0.00095384,0.09484548,0.06961666,0.24954970
-5.26763382,0.79061146,0.23241121,0.17047417,0.00105455,0.09187048,0.07187127,0.25937533
-5.26163082,0.80637116,0.23398770,0.17468583,0.00115788,0.08885260,0.07371656,0.26886717
-5.25562781,0.82127689,0.23554264,0.17889696,0.00126257,0.08585548,0.07511806,0.27789660
-5.24962481,0.83518896,0.23706791,0.18307718,0.00136723,0.08294069,0.07604924,0.28632674
-5.24362181,0.84795001,0.23853928,0.18718887,0.00147033,0.08016655,0.07649238,0.29401561
-5.23761881,0.85938992,0.23991703,0.19118841,0.00157027,0.07758714,0.07643911,0.30081984
-5.23161581,0.86933206,0.24114751,0.19502773,0.00166538,0.07525136,0.07589073,0.30659882
-5.22561281,0.87760042,0.24216543,0.19865624,0.00175400,0.07320218,0.07485813,0.31121917
-5.21960980,0.88402730,0.24289685,0.20202280,0.00183452,0.07147606,0.07336155,0.31455926
-5.21360680,0.88846109,0.24326280,0.20507792,0.00190538,0.07010244,0.07142992,0.31651368
-5.20760380,0.89077371,0.24318306,0.20777571,0.00196522,0.06910339,0.06910001,0.31699744
-5.20160080,0.89086727,0.24258024,0.21007576,0.00201281,0.06849331,0.06641541,0.31594964
-5.19559780,0.88867948,0.24138366,0.21194462,0.00204718,0.06827878,0.06342520,0.31333651
-5.18959480,0.88418755,0.23953300,0.21335697,0.00206761,0.06845837,0.06018271,0.30915363
-5.18359180,0.87741026,0.23698138,0.21429626,0.00207365,0.06902263,0.05674402,0.30342722
-5.17758879,0.86840818,0.23369785,0.21475488,0.00206518,0.06995403,0.05316663,0.29621444
-5.17158579,0.85728195,0.22966907,0.21473383,0.00204237,0.07122709,0.04950809,0.28760264
-5.16558279,0.84416880,0.22490015,0.21424199,0.00200569,0.07280852,0.04582478,0.27770770
-5.15957979,0.82923757,0.21941462,0.21329493,0.00195592,0.07465751,0.04217088,0.26667132
-5.15357679,0.81268257,0.21325361,0.21191357,0.00189408,0.07672623,0.03859745,0.25465766
-5.14757379,0.79471672,0.20647423,0.21012261,0.00182145,0.07896038,0.03515179,0.24184919
-5.14157079,0.77556438,0.19914735,0.20794890,0.00173950,0.08130011,0.03187698,0.22844222
-5.13556778,0.75545446,0.19135493,0.20542006,0.00164985,0.08368102,0.02881167,0.21464203
-5.12956478,0.73461406,0.18318701,0.20256312,0.00155425,0.08603544,0.02599006,0.20065802
-5.12356178,0.71326323,0.17473860,0.19940368,0.00145452,0.08829394,0.02344209,0.18669890
-5.11755878,0.69161089,0.16610659,0.19596522,0.00135252,0.09038700,0.02119371,0.17296818
-5.11155578,0.66985230,0.15738684,0.19226904,0.00125011,0.09224685,0.01926739,0.15966013
-5.10555278,0.64816791,0.14867165,0.18833441,0.00114918,0.09380937,0.01768261,0.14695617
-5.09954977,0.62672367,0.14004758,0.18417919,0.00105156,0.09501604,0.01645635,0.13502189
-5.09354677,0.60567253,0.13159380,0.17982071,0.00095908,0.09581586,0.01560371,0.12400474
-5.08754377,0.58515676,0.12338092,0.17527686,0.00087359,0.09616707,0.01513832,0.11403224
-5.08154077,0.56531099,0.11547029,0.17056719,0.00079696,0.09603870,0.01507273,0.10521087
-5.07553777,0.54626529,0.10791380,0.16571412,0.00073116,0.09541191,0.01541865,0.09762535
-5.06953477,0.52814811,0.10075407,0.16074383,0.00067832,0.09428084,0.01618709,0.09133848
-5.06353177,0.51108868,0.09402495,0.15568711,0.00064081,0.09265319,0.01738827,0.08639127
-5.05752876,0.49521855,0.08775225,0.15057967,0.00062135,0.09055041,0.01903142,0.08280335
-5.05152576,0.48067221,0.08195469,0.14546229,0.00062310,0.08800738,0.02112439,0.08057357
-5.04552276,0.46758646,0.07664482,0.14038044,0.00064980,0.08507177,0.02367316,0.07968074
-5.03951976,0.45609887,0.07183009,0.13538362,0.00070592,0.08180307,0.02668119,0.08008446
-5.03351676,0.44634510,0.06751375,0.13052430,0.00079674,0.07827122,0.03014877,0.08172601
-5.02751376,0.43845557,0.06369576,0.12585669,0.00092854,0.07455510,0.03407228,0.08452936
-5.02151076,0.43255159,0.06037358,0.12143526,0.00110866,0.07074075,0.03844346,0.08840216
-5.01550775,0.42874132,0.05754277,0.11731325,0.00134566,0.06691962,0.04324881,0.09323702
-5.00950475,0.42711583,0.05519762,0.11354121,0.00164937,0.06318660,0.04846906,0.09891278
-5.00350175,0.42774559,0.05333152,0.11016565,0.00203091,0.05963826,0.05407878,0.10529615
-4.99749875,0.43067773,0.05193733,0.10722788,0.00250272,0.05637101,0.06004629,0.11224347
-4.99149575,0.43593403,0.05100762,0.10476315,0.00307845,0.05347942,0.06633368,0.11960285
-4.98549275,0.44350995,0.05053485,0.10280007,0.00377283,0.05105464,0.07289715,0.12721649
-4.97948974,0.45337460,0.05051144,0.10136034,0.00460145,0.04918289,0.07968764,0.13492340
-4.97348674,0.46547161,0.05092977,0.10045870,0.00558046,0.04794409,0.08665167,0.14256220
-4.96748374,0.47972066,0.05178208,0.10010319,0.00672614,0.04741051,0.09373240,0.14997426
-4.96148074,0.49601952,0.05306032,0.10029551,0.00805439,0.04764546,0.10087100,0.15700676
-4.95547774,0.51424629,0.05475577,0.10103151,0.00958017,0.04870205,0.10800804,0.16351591
-4.94947474,0.53426156,0.05685869,0.10230166,0.01131680,0.05062186,0.11508511,0.16936991
-4.94347174,0.55591028,0.05935773,0.10409145,0.01327521,0.05343365,0.12204638,0.17445179
-4.93746873,0.57902303,0.06223924,0.10638170,0.01546319,0.05715208,0.12884022,0.17866179
-4.93146573,0.60341669,0.06548653,0.10914866,0.01788454,0.06177641,0.13542064,0.18191940
-4.92546273,0.62889429,0.06907904,0.11236391,0.02053830,0.06728930,0.14174856,0.18416480
-4.91945973,0.65524429,0.07299142,0.11599412,0.02341806,0.07365578,0.14779292,0.18535975
-4.91345673,0.68223921,0.07719271,0.12000060,0.02651129,0.08082236,0.15353133,0.18548779
-4.90745373,0.70963406,0.08164559,0.12433881,0.02979889,0.08871658,0.15895051,0.18455391
-4.90145073,0.73716468,0.08630576,0.12895779,0.03325489,0.09724685,0.16404625,0.18258353
-4.89544772,0.76454654,0.09112158,0.13379970,0.03684637,0.10630289,0.16882295,0.17962095
-4.88944472,0.79147415,0.09603399,0.13879954,0.04053367,0.11575672,0.17329284,0.17572739
-4.88344172,0.81762161,0.10097678,0.14388507,0.04427085,0.12546430,0.17747468,0.17097856
-4.87743872,0.84264452,0.10587727,0.14897715,0.04800643,0.13526786,0.18139218,0.16546199
-4.87143572,0.86618339,0.11065734,0.15399041,0.05168442,0.14499892,0.18507213,0.15927428
-4.86543272,0.88786882,0.11523499,0.15883441,0.05524563,0.15448190,0.18854226,0.15251814
-4.85942971,0.90732825,0.11952613,0.16341519,0.05862914,0.16353835,0.19182898,0.14529967
-4.85342671,0.92419431,0.12344681,0.16763731,0.06177403,0.17199152,0.19495517,0.13772568
-4.84742371,0.93811429,0.12691562,0.17140616,0.06462117,0.17967129,0.19793798,0.12990124
-4.84142071,0.94876056,0.12985629,0.17463060,0.06711502,0.18641914,0.20078683,0.12192758
-4.83541771,0.95584131,0.13220030,0.17722565,0.06920546,0.19209296,0.20350186,0.11390029
-4.82941471,0.95911115,0.13388936,0.17911536,0.07084944,0.19657159,0.20607262,0.10590787
-4.82341171,0.95838094,0.13487775,0.18023537,0.07201247,0.19975879,0.20847744,0.09803065
-4.81740870,0.95352643,0.13513425,0.18053535,0.07266981,0.20158647,0.21068328,0.09034004
-4.81140570,0.94449513,0.13464367,0.17998095,0.07280733,0.20201701,0.21264625,0.08289814
-4.80540270,0.93131094,0.13340785,0.17855537,0.07242206,0.20104462,0.21431271,0.07575763
-4.79939970,0.91407642,0.13144604,0.17626019,0.07152226,0.19869555,0.21562103,0.06896190
-4.79339670,0.89297239,0.12879474,0.17311569,0.07012711,0.19502723,0.21650382,0.06254541
-4.78739370,0.86825483,0.12550687,0.16916049,0.06826609,0.19012632,0.21689069,0.05653424
-4.78139070,0.84024924,0.12165033,0.16445049,0.06597788,0.18410581,0.21671128,0.05094674
-4.77538769,0.80934270,0.11730614,0.15905730,0.06330906,0.17710116,0.21589846,0.04579425
-4.76938469,0.77597387,0.11256602,0.15306608,0.06031253,0.16926590,0.21439165,0.04108195
-4.76338169,0.74062150,0.10752972,0.14657301,0.05704577,0.16076663,0.21213988,0.03680964
-4.75737869,0.70379181,0.10230207,0.13968244,0.05356899,0.15177777,0.20910463,0.03297257
-4.75137569,0.66600530,0.09698995,0.13250387,0.04994336,0.14247628,0.20526224,0.02956222
-4.74537269,0.62778358,0.09169925,0.12514884,0.04622920,0.13303656,0.20060570,0.02656704
-4.73936968,0.58963660,0.08653201,0.11772797,0.04248440,0.12362558,0.19514580,0.02397311
-4.73336668,0.55205077,0.08158374,0.11034807,0.03876301,0.11439869,0.18891155,0.02176478
-4.72736368,0.51547839,0.07694109,0.10310962,0.03511404,0.10549598,0.18194988,0.01992517
-4.72136068,0.48032865,0.07267989,0.09610455,0.03158057,0.09703938,0.17432464,0.01843666
-4.71535768,0.44696040,0.06886368,0.08941444,0.02819915,0.08913060,0.16611484,0.01728129
-4.70935468,0.41567693,0.06554266,0.08310917,0.02499945,0.08184990,0.15741244,0.01644112
-4.70335168,0.38672265,0.06275322,0.07724602,0.02200418,0.07525561,0.14831958,0.01589848
-4.69734867,0.36028189,0.06051784,0.07186919,0.01922929,0.06938446,0.13894562,0.01563626
-4.69134567,0.33647942,0.05884561,0.06700986,0.01668433,0.06425257,0.12940388,0.01563815
-4.68534267,0.31538295,0.05773305,0.06268653,0.01437303,0.05985705,0.11980847,0.01588881
-4.67933967,0.29700698,0.05716543,0.05890575,0.01229393,0.05617808,0.11027121,0.01637414
-4.67333667,0.28131823,0.05711838,0.05566324,0.01044118,0.05318136,0.10089884,0.01708144
-4.66733367,0.26824198,0.05755978,0.05294515,0.00880528,0.05082089,0.09179053,0.01799963
-4.66133067,0.25766940,0.05845185,0.05072953,0.00737395,0.04904180,0.08303595,0.01911949
-4.65532766,0.24946535,0.05975335,0.04898801,0.00613282,0.04778334,0.07471369,0.02043387
-4.64932466,0.24347643,0.06142186,0.04768738,0.00506621,0.04698177,0.06689035,0.02193786
-4.64332166,0.23953905,0.06341596,0.04679135,0.00415771,0.04657309,0.05962003,0.02362898
-4.63731866,0.23748707,0.06569728,0.04626211,0.00339076,0.04649558,0.05294430,0.02550729
-4.63131566,0.23715890,0.06823232,0.04606186,0.00274914,0.04669207,0.04689266,0.02757546
-4.62531266,0.23840368,0.07099402,0.04615414,0.00221725,0.04711179,0.04148322,0.02983865
-4.61930965,0.24108633,0.07396285,0.04650496,0.00178049,0.04771188,0.03672379,0.03230440
-4.61330665,0.24509135,0.07712753,0.04708372,0.00142537,0.04845846,0.03261294,0.03498229
-4.60730365,0.25032505,0.08048522,0.04786379,0.00113968,0.04932719,0.02914136,0.03788344
-4.60130065,0.25671639,0.08404121,0.04882295,0.00091254,0.05030346,0.02629302,0.04101992
-4.59529765,0.26421610,0.08780806,0.04994338,0.00073439,0.05138203,0.02404639,0.04440391
-4.58929465,0.27279438,0.09180427,0.05121149,0.00059698,0.05256629,0.02237547,0.04804675
-4.58329165,0.28243724,0.09605250,0.05261751,0.00049333,0.05386712,0.02125071,0.05195787
-4.57728864,0.29314159,0.10057731,0.05415478,0.00041761,0.05530142,0.02063965,0.05614360
-4.57128564,0.30490947,0.10540280,0.05581891,0.00036513,0.05689033,0.02050748,0.06060599
-4.56528264,0.31774179,0.11054986,0.05760691,0.00033219,0.05865740,0.02081733,0.06534156
-4.55927964,0.33163181,0.11603363,0.05951612,0.00031608,0.06062652,0.02153047,0.07034024
-4.55327664,0.34655894,0.12186092,0.06154327,0.00031494,0.06282003,0.02260633,0.07558436
-4.54727364,0.36248322,0.12802802,0.06368361,0.00032779,0.06525687,0.02400254,0.08104799
-4.54127064,0.37934093,0.13451893,0.06593015,0.00035444,0.06795102,0.02567484,0.08669644
-4.53526763,0.39704167,0.14130414,0.06827316,0.00039549,0.07091029,0.02757708,0.09248629
-4.52926463,0.41546728,0.14834020,0.07069991,0.00045234,0.07413553,0.02966131,0.09836570
-4.52326163,0.43447276,0.15556999,0.07319470,0.00052719,0.07762033,0.03187793,0.10427522
-4.51725863,0.45388943,0.16292390,0.07573924,0.00062304,0.08135129,0.03417603,0.11014914
-4.51125563,0.47353019,0.17032188,0.07831330,0.00074375,0.08530878,0.03650382,0.11591718
-4.50525263,0.49319688,0.17767623,0.08089572,0.00089408,0.08946830,0.03880937,0.12150667
-4.49924962,0.51268939,0.18489519,0.08346560,0.00107967,0.09380228,0.04104133,0.12684511
-4.49324662,0.53181621,0.19188708,0.08600372,0.00130712,0.09828228,0.04314994,0.13186296
-4.48724362,0.55040585,0.19856486,0.08849414,0.00158396,0.10288148,0.04508807,0.13649666
-4.48124062,0.56831861,0.20485091,0.09092574,0.00191867,0.10757732,0.04681233,0.14069161
-4.47523762,0.58545799,0.21068176,0.09329371,0.00232063,0.11235410,0.04828425,0.14440516
-4.46923462,0.60178110,0.21601246,0.09560097,0.00280007,0.11720543,0.04947135,0.14760929
-4.46323162,0.61730738,0.22082048,0.09785919,0.00336794,0.12213633,0.05034817,0.15029291
-4.45722861,0.63212500,0.22510881,0.10008955,0.00403580,0.12716477,0.05089719,0.15246373
-4.45122561,0.64639437,0.22890794,0.10232302,0.00481559,0.13232266,0.05110947,0.15414936
-4.44522261,0.66034843,0.23227675,0.10460017,0.00571940,0.13765594,0.05098523,0.15539788
-4.43921961,0.67428930,0.23530208,0.10697039,0.00675918,0.14322395,0.05053407,0.15627745
-4.43321661,0.68858135,0.23809683,0.10949067,0.00794636,0.14909778,0.04977499,0.15687524
-4.42721361,0.70364064,0.24079679,0.11222378,0.00929148,0.15535785,0.04873624,0.15729560
-4.42121061,0.71992112,0.24355605,0.11523599,0.01080372,0.16209060,0.04745484,0.15765735
-4.41520760,0.73789799,0.24654136,0.11859442,0.01249046,0.16938444,0.04597599,0.15809067
-4.40920460,0.75804890,0.24992544,0.12236409,0.01435675,0.17732519,0.04435230,0.15873326
-4.40320160,0.78083375,0.25387967,0.12660481,0.01640483,0.18599106,0.04264285,0.15972635
-4.39719860,0.80667401,0.25856635,0.13136803,0.01863368,0.19544751,0.04091228,0.16121043
-4.39119560,0.83593252,0.26413097,0.13669384,0.02103852,0.20574216,0.03922970,0.16332105
-4.38519260,0.86889473,0.27069481,0.14260826,0.02361049,0.21690002,0.03766769,0.16618482
-4.37918959,0.90575234,0.27834820,0.14912096,0.02633635,0.22891936,0.03630123,0.16991592
-4.37318659,0.94659027,0.28714491,0.15622348,0.02919827,0.24176828,0.03520675,0.17461302
-4.36718359,0.99137759,0.29709779,0.16388829,0.03217381,0.25538242,0.03446109,0.18035710
-4.36118059,1.03996312,0.30817612,0.17206844,0.03523605,0.26966381,0.03414057,0.18720994
-4.35517759,1.09207589,0.32030471,0.18069812,0.03835382,0.28448103,0.03432001,0.19521365
-4.34917459,1.14733082,0.33336494,0.18969408,0.04149218,0.29967078,0.03507176,0.20439096
-4.34317159,1.20523925,0.34719776,0.19895775,0.04461305,0.31504086,0.03646468,0.21474641
-4.33716858,1.26522419,0.36160858,0.20837818,0.04767599,0.33037447,0.03856301,0.22626840
-4.33116558,1.32663945,0.37637384,0.21783557,0.05063917,0.34543568,0.04142519,0.23893170
-4.32516258,1.38879203,0.39124911,0.22720529,0.05346047,0.35997606,0.04510258,0.25270056
-4.31915958,1.45096666,0.40597838,0.23636219,0.05609861,0.37374195,0.04963798,0.26753200
-4.31315658,1.51245132,0.42030402,0.24518508,0.05851439,0.38648241,0.05506422,0.28337911
-4.30715358,1.57256259,0.43397712,0.25356102,0.06067197,0.39795725,0.06140248,0.30019415
