energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.22661331,1.25765454,0.31399428,0.52299261,0.00181141,0.02247171,0.05602190,0.52926082,0.00451791,0.03523443
-3.22061031,1.35734426,0.33687958,0.56267288,0.00187267,0.02458327,0.05996135,0.57479740,0.00463637,0.03935169
-3.21460730,1.46578251,0.36218670,0.60556662,0.00194072,0.02694131,0.06431279,0.62421577,0.00479130,0.04385843
-3.20860430,1.58238118,0.38983512,0.65143209,0.00201507,0.02954348,0.06905758,0.67721617,0.00498366,0.04872884
-3.20260130,1.70632930,0.41968530,0.69993924,0.00209499,0.03238126,0.07416806,0.73340434,0.00521341,0.05392960
-3.19659830,1.83659787,0.45154037,0.75067399,0.00217954,0.03543959,0.07960774,0.79229171,0.00547953,0.05941947
-3.19059530,1.97195267,0.48515003,0.80314560,0.00226762,0.03869659,0.08533200,0.85329897,0.00577994,0.06514915
-3.18459230,2.11097479,0.52021672,0.85679705,0.00235801,0.04212358,0.09128904,0.91576295,0.00611159,0.07106142
-3.17858929,2.25208878,0.55640384,0.91101817,0.00244939,0.04568529,0.09742121,0.97894682,0.00647047,0.07709171
-3.17258629,2.39359755,0.59334594,0.96516130,0.00254040,0.04934024,0.10366656,1.04205347,0.00685172,0.08316893
-3.16658329,2.53372321,0.63066030,1.01855866,0.00262971,0.05304149,0.10996069,1.10424168,0.00724970,0.08921675
-3.16058029,2.67065252,0.66795978,1.07054124,0.00271602,0.05673747,0.11623876,1.16464470,0.00765816,0.09515509
-3.15457729,2.80258548,0.70486608,1.12045823,0.00279814,0.06037317,0.12243754,1.22239079,0.00807039,0.10090197
-3.14857429,2.92778538,0.74102316,1.16769652,0.00287498,0.06389143,0.12849753,1.27662491,0.00847937,0.10637556
-3.14257129,3.04462839,0.77610991,1.21169929,0.00294565,0.06723445,0.13436491,1.32653095,0.00887797,0.11149636
-3.13656828,3.15165076,0.80985164,1.25198305,0.00300938,0.07034534,0.13999338,1.37135381,0.00925916,0.11618946
-3.13056528,3.24759185,0.84202954,1.28815247,0.00306562,0.07316981,0.14534564,1.41042028,0.00961618,0.12038675
-3.12456228,3.33143083,0.87248784,1.31991211,0.00311400,0.07565777,0.15039456,1.44315816,0.00994273,0.12402908
-3.11855928,3.40241577,0.90113783,1.34707473,0.00315432,0.07776491,0.15512383,1.46911281,0.01023320,0.12706807
-3.11255628,3.46008344,0.92795871,1.36956558,0.00318656,0.07945413,0.15952820,1.48796029,0.01048276,0.12946775
-3.10655328,3.50426897,0.95299483,1.38742245,0.00321082,0.08069673,0.16361305,1.49951687,0.01068753,0.13120574
-3.10055028,3.53510481,0.97634944,1.40079151,0.00322735,0.08147341,0.16739353,1.50374408,0.01084471,0.13227405
-3.09454727,3.55300879,0.99817506,1.40991880,0.00323647,0.08177490,0.17089313,1.50074946,0.01095260,0.13267937
-3.08854427,3.55866192,1.01866090,1.41513799,0.00323858,0.08160231,0.17414171,1.49078274,0.01101067,0.13244284
-3.08254127,3.55297665,1.03801784,1.41685475,0.00323412,0.08096711,0.17717323,1.47422759,0.01101953,0.13159946
-3.07653827,3.53705732,1.05646173,1.41552850,0.00322351,0.07989075,0.18002312,1.45158952,0.01098091,0.13019694
-3.07053527,3.51215450,1.07419596,1.41165241,0.00320718,0.07840401,0.18272558,1.42348022,0.01089758,0.12829419
-3.06453227,3.47961549,1.09139405,1.40573265,0.00318551,0.07654598,0.18531076,1.39059919,0.01077320,0.12595952
-3.05852926,3.44083353,1.10818364,1.39826785,0.00315883,0.07436285,0.18780223,1.35371341,0.01061224,0.12326860
-3.05252626,3.39719803,1.12463238,1.38972992,0.00312742,0.07190650,0.19021465,1.31363603,0.01041977,0.12030229
-3.04652326,3.35004856,1.14073712,1.38054713,0.00309151,0.06923299,0.19255200,1.27120487,0.01020136,0.11714440
-3.04052026,3.30063464,1.15641672,1.37109038,0.00305126,0.06640094,0.19480634,1.22726174,0.00996286,0.11387963
-3.03451726,3.25008321,1.17150935,1.36166328,0.00300679,0.06347000,0.19695730,1.18263334,0.00971024,0.11059151
-3.02851426,3.19937536,1.18577446,1.35249664,0.00295821,0.06049936,0.19897232,1.13811443,0.00944947,0.10736074
-3.02251126,3.14933301,1.19889946,1.34374739,0.00290561,0.05754643,0.20080762,1.09445376,0.00918637,0.10426367
-3.01650825,3.10061575,1.21051100,1.33550208,0.00284911,0.05466563,0.20241003,1.05234317,0.00892650,0.10137120
-3.01050525,3.05372749,1.22019022,1.32778452,0.00278886,0.05190750,0.20371933,1.01240989,0.00867508,0.09874795
-3.00450225,3.00903181,1.22749132,1.32056692,0.00272505,0.04931793,0.20467131,0.97521204,0.00843691,0.09645179
-2.99849925,2.96677447,1.23196250,1.31378381,0.00265799,0.04693764,0.20520113,0.94123699,0.00821636,0.09453364
-2.99249625,2.92711095,1.23316809,1.30734779,0.00258803,0.04480191,0.20524692,0.91090215,0.00801733,0.09303747
-2.98649325,2.89013693,1.23071077,1.30116578,0.00251566,0.04294042,0.20475346,0.88455768,0.00784326,0.09200053
-2.98049025,2.85591895,1.22425261,1.29515496,0.00244144,0.04137733,0.20367556,0.86249045,0.00769712,0.09145358
-2.97448724,2.82452317,1.21353388,1.28925705,0.00236606,0.04013138,0.20198122,0.84492845,0.00758147,0.09142129
-2.96848424,2.79603974,1.19838853,1.28345011,0.00229027,0.03921612,0.19965409,0.83204531,0.00749843,0.09192240
-2.96248124,2.77060124,1.17875551,1.27775695,0.00221491,0.03864014,0.19669533,0.82396400,0.00744970,0.09296995
-2.95647824,2.74839347,1.15468549,1.27224970,0.00214085,0.03840731,0.19312462,0.82075952,0.00743656,0.09457124
-2.95047524,2.72965816,1.12634252,1.26705015,0.00206901,0.03851703,0.18898033,0.82246020,0.00745990,0.09672766
-2.94447224,2.71468717,1.09400061,1.26232588,0.00200026,0.03896436,0.18431882,0.82904745,0.00752013,0.09943434
-2.93846923,2.70380886,1.05803562,1.25828253,0.00193548,0.03974015,0.17921291,0.84045405,0.00761721,0.10267965
-2.93246623,2.69736754,1.01891278,1.25515266,0.00187542,0.04083112,0.17374963,0.85656130,0.00775056,0.10644455
-2.92646323,2.69569766,0.97717073,1.25318201,0.00182078,0.04221992,0.16802731,0.87719531,0.00791907,0.11070196
-2.92046023,2.69909463,0.93340282,1.25261413,0.00177210,0.04388512,0.16215223,0.90212305,0.00812103,0.11541606
-2.91445723,2.70778464,0.88823677,1.25367433,0.00172976,0.04580129,0.15623505,0.93104868,0.00835411,0.12054178
-2.90845423,2.72189555,0.84231369,1.25655422,0.00169398,0.04793904,0.15038702,0.96361098,0.00861531,0.12602447
-2.90245123,2.74143132,0.79626750,1.26139752,0.00166480,0.05026524,0.14471634,0.99938234,0.00890101,0.13179983
-2.89644822,2.76625179,0.75070562,1.26828845,0.00164206,0.05274326,0.13932480,1.03786996,0.00920699,0.13779426
-2.89044522,2.79605955,0.70619182,1.27724312,0.00162543,0.05533331,0.13430467,1.07851969,0.00952844,0.14392555
-2.88444222,2.83039505,0.66323185,1.28820462,0.00161440,0.05799302,0.12973624,1.12072284,0.00986009,0.15010406
-2.87843922,2.86864049,0.62226228,1.30104194,0.00160830,0.06067806,0.12568587,1.16382596,0.01019630,0.15623441
-2.87243622,2.91003255,0.58364281,1.31555292,0.00160635,0.06334293,0.12220461,1.20714353,0.01053121,0.16221746
-2.86643322,2.95368334,0.54765214,1.33147079,0.00160764,0.06594189,0.11932756,1.24997330,0.01085887,0.16795276
-2.86043022,2.99860851,0.51448716,1.34847392,0.00161122,0.06842989,0.11707372,1.29161355,0.01117345,0.17334127
-2.85442721,3.04376090,0.48426526,1.36619810,0.00161608,0.07076368,0.11544649,1.33138184,0.01146938,0.17828821
-2.84842421,3.08806780,0.45702931,1.38425065,0.00162123,0.07290283,0.11443452,1.36863411,0.01174155,0.18270599
-2.84242121,3.13046970,0.43275468,1.40222522,0.00162572,0.07481074,0.11401307,1.40278355,0.01198547,0.18651698
-2.83641821,3.16995842,0.41135796,1.41971673,0.00162866,0.07645564,0.11414553,1.43331797,0.01219740,0.18965612
-2.83041521,3.20561233,0.39270648,1.43633536,0.00162925,0.07781133,0.11478520,1.45981503,0.01237447,0.19207308
-2.82441221,3.23662691,0.37662839,1.45171887,0.00162682,0.07885790,0.11587715,1.48195434,0.01251474,0.19373395
-2.81840920,3.26233905,0.36292251,1.46554280,0.00162084,0.07958216,0.11736001,1.49952601,0.01261726,0.19462231
-2.81240620,3.28224404,0.35136778,1.47752797,0.00161092,0.07997788,0.11916776,1.51243487,0.01268205,0.19473969
-2.80640320,3.29600446,0.34173170,1.48744517,0.00159683,0.08004583,0.12123140,1.52070053,0.01271000,0.19410532
-2.80040020,3.30345113,0.33377775,1.49511698,0.00157848,0.07979354,0.12348044,1.52445296,0.01270285,0.19275516
-2.79439720,3.30457632,0.32727160,1.50041696,0.00155593,0.07923487,0.12584421,1.52392409,0.01266302,0.19074041
-2.78839420,3.29952026,0.32198590,1.50326657,0.00152935,0.07838939,0.12825303,1.51943578,0.01259343,0.18812533
-2.78239120,3.28855206,0.31770402,1.50363030,0.00149904,0.07728160,0.13063925,1.51138491,0.01249737,0.18498476
-2.77638819,3.27204676,0.31422251,1.50150959,0.00146536,0.07594000,0.13293804,1.50022641,0.01237829,0.18140126
-2.77038519,3.25046000,0.31135273,1.49693629,0.00142874,0.07439610,0.13508825,1.48645501,0.01223960,0.17746209
-2.76438219,3.22430223,0.30892163,1.48996615,0.00138965,0.07268341,0.13703299,1.47058681,0.01208455,0.17325621
-2.75837919,3.19411391,0.30677200,1.48067294,0.00134857,0.07083639,0.13872032,1.45314143,0.01191602,0.16887139
-2.75237619,3.16044322,0.30476238,1.46914378,0.00130596,0.06888951,0.14010382,1.43462544,0.01173647,0.16439161
-2.74637319,3.12382736,0.30276677,1.45547578,0.00126228,0.06687635,0.14114314,1.41551802,0.01154783,0.15989473
-2.74037019,3.08477810,0.30067424,1.43977446,0.00121793,0.06482887,0.14180456,1.39625887,0.01135146,0.15545073
-2.73436718,3.04377207,0.29838864,1.42215363,0.00117328,0.06277673,0.14206149,1.37723902,0.01114816,0.15112030
-2.72836418,3.00124555,0.29582839,1.40273685,0.00112864,0.06074682,0.14189495,1.35879438,0.01093823,0.14695405
-2.72236118,2.95759351,0.29292639,1.38166000,0.00108429,0.05876293,0.14129393,1.34120201,0.01072152,0.14299210
-2.71635818,2.91317205,0.28962998,1.35907465,0.00104047,0.05684552,0.14025574,1.32467876,0.01049756,0.13926418
-2.71035518,2.86830340,0.28590100,1.33515172,0.00099739,0.05501168,0.13878609,1.30938201,0.01026568,0.13579008
-2.70435218,2.82328237,0.28171573,1.31008491,0.00095527,0.05327511,0.13689917,1.29541193,0.01002515,0.13258041
-2.69834917,2.77838321,0.27706476,1.28409346,0.00091432,0.05164623,0.13461741,1.28281488,0.00977530,0.12963758
-2.69234617,2.73386603,0.27195265,1.25742385,0.00087481,0.05013244,0.13197108,1.27158748,0.00951566,0.12695690
-2.68634317,2.68998176,0.26639732,1.23035000,0.00083706,0.04873823,0.12899773,1.26168092,0.00924605,0.12452780
-2.68034017,2.64697543,0.26042909,1.20317195,0.00080148,0.04746554,0.12574132,1.25300540,0.00896672,0.12233497
-2.67433717,2.60508725,0.25408949,1.17621284,0.00076857,0.04631395,0.12225126,1.24543429,0.00867834,0.12035948
-2.66833417,2.56455166,0.24742960,1.14981441,0.00073896,0.04528101,0.11858126,1.23880824,0.00838207,0.11857986
-2.66233117,2.52559469,0.24050827,1.12433111,0.00071345,0.04436248,0.11478799,1.23293910,0.00807951,0.11697296
-2.65632816,2.48842999,0.23339001,1.10012338,0.00069296,0.04355262,0.11092983,1.22761395,0.00777272,0.11551484
-2.65032516,2.45325445,0.22614284,1.07755027,0.00067862,0.04284447,0.10706544,1.22259933,0.00746412,0.11418144
-2.64432216,2.42024393,0.21883602,1.05696210,0.00067170,0.04223011,0.10325251,1.21764596,0.00715639,0.11294921
-2.63831916,2.38955001,0.21153797,1.03869345,0.00067369,0.04170096,0.09954651,1.21249412,0.00685244,0.11179574
-2.63231616,2.36129812,0.20431425,1.02305699,0.00068622,0.04124807,0.09599964,1.20687980,0.00655521,0.11070023
-2.62631316,2.33558780,0.19722594,1.01033841,0.00071110,0.04086241,0.09265997,1.20054160,0.00626764,0.10964399
-2.62031016,2.31249492,0.19032822,1.00079260,0.00075028,0.04053521,0.08957075,1.19322845,0.00599254,0.10861091
-2.61430715,2.29207608,0.18366941,0.99464136,0.00080583,0.04025823,0.08676999,1.18470773,0.00573250,0.10758790
-2.60830415,2.27437459,0.17729039,0.99207223,0.00087989,0.04002407,0.08429019,1.17477361,0.00548981,0.10656522
-2.60230115,2.25942758,0.17122439,0.99323858,0.00097463,0.03982645,0.08215834,1.16325518,0.00526643,0.10553686
-2.59629815,2.24727344,0.16549714,0.99826042,0.00109218,0.03966040,0.08039610,1.15002391,0.00506391,0.10450068
-2.59029515,2.23795864,0.16012731,1.00722563,0.00123459,0.03952246,0.07901999,1.13499982,0.00488341,0.10345854
-2.58429215,2.23154320,0.15512716,1.02019126,0.00140374,0.03941080,0.07804188,1.11815610,0.00472567,0.10241624
-2.57828914,2.22810375,0.15050336,1.03718441,0.00160124,0.03932516,0.07746929,1.09952169,0.00459105,0.10138322
-2.57228614,2.22773374,0.14625791,1.05820238,0.00182835,0.03926687,0.07730588,1.07918141,0.00447953,0.10037217
-2.56628314,2.23054039,0.14238894,1.08321200,0.00208589,0.03923861,0.07755182,1.05727375,0.00439076,0.09939834
-2.56028014,2.23663813,0.13889164,1.11214783,0.00237415,0.03924416,0.07820405,1.03398614,0.00432408,0.09847881
-2.55427714,2.24613890,0.13575889,1.14490946,0.00269279,0.03928813,0.07925655,1.00954792,0.00427857,0.09763149
-2.54827414,2.25913995,0.13298196,1.18135806,0.00304077,0.03937546,0.08070045,0.98422139,0.00425310,0.09687405
-2.54227114,2.27570974,0.13055095,1.22131260,0.00341627,0.03951106,0.08252405,0.95829151,0.00424633,0.09622286
-2.53626813,2.29587341,0.12845520,1.26454614,0.00381666,0.03969935,0.08471280,0.93205453,0.00425676,0.09569189
-2.53026513,2.31959876,0.12668359,1.31078294,0.00423848,0.03994382,0.08724921,0.90580663,0.00428279,0.09529174
-2.52426213,2.34678431,0.12522482,1.35969676,0.00467743,0.04024664,0.09011273,0.87983290,0.00432269,0.09502879
-2.51825913,2.37725046,0.12406770,1.41091117,0.00512841,0.04060839,0.09327968,0.85439747,0.00437463,0.09490463
-2.51225613,2.41073513,0.12320142,1.46400226,0.00558562,0.04102785,0.09672326,0.82973523,0.00443673,0.09491572
-2.50625313,2.44689442,0.12261599,1.51850415,0.00604262,0.04150188,0.10041354,0.80604578,0.00450705,0.09505337
-2.50025013,2.48530902,0.12230266,1.57391751,0.00649250,0.04202554,0.10431769,0.78348964,0.00458361,0.09530406
-2.49424712,2.52549621,0.12225449,1.62972106,0.00692807,0.04259219,0.10840025,0.76218702,0.00466444,0.09565006
-2.48824412,2.56692733,0.12246700,1.68538576,0.00734199,0.04319382,0.11262359,0.74221912,0.00474754,0.09607034
-2.48224112,2.60904971,0.12293873,1.74039126,0.00772706,0.04382147,0.11694843,0.72363153,0.00483098,0.09654177
-2.47623812,2.65131208,0.12367195,1.79424382,0.00807636,0.04446567,0.12133455,0.70643964,0.00491288,0.09704042
-2.47023512,2.69319176,0.12467310,1.84649481,0.00838357,0.04511700,0.12574153,0.69063539,0.00499144,0.09754299
-2.46423212,2.73422208,0.12595324,1.89675871,0.00864309,0.04576662,0.13012951,0.67619480,0.00506499,0.09802826
-2.45822911,2.77401805,0.12752809,1.94472948,0.00885032,0.04640677,0.13446003,0.66308580,0.00513200,0.09847843
-2.45222611,2.81229851,0.12941793,1.99019421,0.00900177,0.04703126,0.13869676,0.65127564,0.00519111,0.09888026
-2.44622311,2.84890305,0.13164703,2.03304282,0.00909521,0.04763579,0.14280617,0.64073733,0.00524115,0.09922600
-2.44022011,2.88380214,0.13424274,2.07327317,0.00912976,0.04821817,0.14675810,0.63145475,0.00528118,0.09951393
-2.43421711,2.91709963,0.13723418,2.11099056,0.00910595,0.04877843,0.15052612,0.62342590,0.00531045,0.09974856
-2.42821411,2.94902673,0.14065057,2.14640155,0.00902567,0.04931871,0.15408777,0.61666422,0.00532843,0.09994046
-2.42221111,2.97992755,0.14451914,2.17980171,0.00889210,0.04984301,0.15742459,0.61119784,0.00533483,0.10010560
-2.41620810,3.01023654,0.14886293,2.21155795,0.00870967,0.05035682,0.16052191,0.60706678,0.00532954,0.10026447
-2.41020510,3.04044892,0.15369828,2.24208576,0.00848380,0.05086661,0.16336858,0.60431846,0.00531266,0.10044072
-2.40420210,3.07108545,0.15903243,2.27182265,0.00822080,0.05137915,0.16595648,0.60300172,0.00528447,0.10065966
-2.39819910,3.10265363,0.16486118,2.30119895,0.00792757,0.05190086,0.16827990,0.60315987,0.00524539,0.10094661
-2.39219610,3.13560736,0.17116684,2.33060764,0.00761141,0.05243711,0.17033493,0.60482330,0.00519598,0.10132514
-2.38619310,3.17030772,0.17791659,2.36037490,0.00727976,0.05299151,0.17211882,0.60800211,0.00513689,0.10181540
-2.38019010,3.20698726,0.18506144,2.39073314,0.00693994,0.05356533,0.17362938,0.61267944,0.00506888,0.10243260
-2.37418709,3.24572011,0.19253586,2.42179831,0.00659894,0.05415702,0.17486450,0.61880596,0.00499278,0.10318575
-2.36818409,3.28640021,0.20025824,2.45355305,0.00626319,0.05476183,0.17582183,0.62629590,0.00490946,0.10407677
-2.36218109,3.32872930,0.20813212,2.48583692,0.00593841,0.05537172,0.17649865,0.63502514,0.00481985,0.10509996
-2.35617809,3.37221579,0.21604830,2.51834468,0.00562946,0.05597537,0.17689200,0.64483142,0.00472492,0.10624193
-2.35017509,3.41618532,0.22388778,2.55063312,0.00534022,0.05655848,0.17699902,0.65551692,0.00462568,0.10748202
-2.34417209,3.45980259,0.23152541,2.58213641,0.00507359,0.05710421,0.17681754,0.66685305,0.00452318,0.10879313
-2.33816908,3.50210393,0.23883409,2.61218932,0.00483144,0.05759385,0.17634689,0.67858738,0.00441853,0.11014297
-2.33216608,3.54203895,0.24568940,2.64005749,0.00461466,0.05800761,0.17558889,0.69045222,0.00431287,0.11149565
-2.32616308,3.57851919,0.25197440,2.66497304,0.00442322,0.05832557,0.17454892,0.70217467,0.00420740,0.11281351
-2.32016008,3.61047133,0.25758441,2.68617367,0.00425629,0.05852868,0.17323704,0.71348732,0.00410341,0.11405908
-2.31415708,3.63689174,0.26243141,2.70294317,0.00411237,0.05859968,0.17166913,0.72413931,0.00400220,0.11519711
-2.30815408,3.65689958,0.26644797,2.71465095,0.00398940,0.05852417,0.16986772,0.73390688,0.00390517,0.11619643
-2.30215108,3.66978509,0.26959033,2.72078831,0.00388497,0.05829136,0.16786279,0.74260300,0.00381373,0.11703169
-2.29614807,3.67505041,0.27184060,2.72099926,0.00379643,0.05789481,0.16569210,0.75008545,0.00372934,0.11768468
-2.29014507,3.67244033,0.27320768,2.71510405,0.00372109,0.05733298,0.16340117,0.75626285,0.00365345,0.11814539
-2.28414207,3.66196109,0.27372718,2.70311395,0.00365632,0.05660944,0.16104287,0.76109839,0.00358750,0.11841246
-2.27813907,3.64388607,0.27345993,2.68523629,0.00359969,0.05573294,0.15867646,0.76461086,0.00353283,0.11849324
-2.27213607,3.61874786,0.27248939,2.66186948,0.00354907,0.05471722,0.15636620,0.76687315,0.00349072,0.11840332
-2.26613307,3.58731704,0.27091799,2.63358808,0.00350268,0.05358052,0.15417947,0.76800796,0.00346225,0.11816555
-2.26013007,3.55056897,0.26886252,2.60111898,0.00345920,0.05234493,0.15218455,0.76818130,0.00344834,0.11780870
-2.25412706,3.50964027,0.26644890,2.56530983,0.00341769,0.05103550,0.15044804,0.76759387,0.00344965,0.11736572
-2.24812406,3.46577755,0.26380651,2.52709171,0.00337765,0.04967928,0.14903213,0.76647090,0.00346654,0.11687182
-2.24212106,3.42028129,0.26106243,2.48743806,0.00333898,0.04830415,0.14799177,0.76505100,0.00349905,0.11636235
-2.23611806,3.37444792,0.25833585,2.44732231,0.00330187,0.04693779,0.14737188,0.76357467,0.00354688,0.11587077
-2.23011506,3.32951350,0.25573294,2.40767654,0.00326679,0.04560648,0.14720491,0.76227295,0.00360931,0.11542663
-2.22411206,3.28660180,0.25334253,2.36935339,0.00323437,0.04433412,0.14750857,0.76135701,0.00368529,0.11505389
-2.21810905,3.24667973,0.25123264,2.33309335,0.00320530,0.04314135,0.14828423,0.76100905,0.00377335,0.11476948
-2.21210605,3.21052229,0.24944818,2.29949897,0.00318028,0.04204477,0.14951581,0.76137508,0.00387167,0.11458232
-2.20610305,3.17868855,0.24800991,2.26901717,0.00315987,0.04105645,0.15116941,0.76255984,0.00397812,0.11449280
-2.20010005,3.15150979,0.24691456,2.24193039,0.00314448,0.04018367,0.15319365,0.76462412,0.00409028,0.11449272
-2.19409705,3.12908974,0.24613625,2.21835659,0.00313427,0.03942878,0.15552075,0.76758454,0.00420555,0.11456575
-2.18809405,3.11131660,0.24562900,2.19825772,0.00312911,0.03878947,0.15806839,0.77141560,0.00432115,0.11468833
-2.18209105,3.09788551,0.24533016,2.18145571,0.00312856,0.03825907,0.16074219,0.77605397,0.00443427,0.11483094
-2.17608804,3.08832975,0.24516465,2.16765474,0.00313185,0.03782722,0.16343876,0.78140455,0.00454212,0.11495977
-2.17008504,3.08205853,0.24504970,2.15646814,0.00313792,0.03748054,0.16604918,0.78734785,0.00464202,0.11503853
-2.16408204,3.07839882,0.24489986,2.14744807,0.00314546,0.03720352,0.16846288,0.79374839,0.00473149,0.11503043
-2.15807904,3.07663885,0.24463199,2.14011624,0.00315291,0.03697946,0.17057149,0.80046329,0.00480832,0.11490018
-2.15207604,3.07607048,0.24417006,2.13399376,0.00315858,0.03679141,0.17227274,0.80735093,0.00487067,0.11461588
-2.14607304,3.07602852,0.24344941,2.12862856,0.00316071,0.03662309,0.17347416,0.81427876,0.00491708,0.11415075
-2.14007004,3.07592476,0.24242046,2.12361900,0.00315754,0.03645981,0.17409639,0.82113028,0.00494654,0.11348454
-2.13406703,3.07527535,0.24105150,2.11863260,0.00314741,0.03628919,0.17407591,0.82781057,0.00495856,0.11260468
-2.12806403,3.07372046,0.23933068,2.11341929,0.00312880,0.03610184,0.17336725,0.83425026,0.00495309,0.11150696
-2.12206103,3.07103593,0.23726701,2.10781885,0.00310047,0.03589186,0.17194444,0.84040796,0.00493062,0.11019592
-2.11605803,3.06713670,0.23489040,2.10176266,0.00306145,0.03565713,0.16980169,0.84627093,0.00489210,0.10868470
-2.11005503,3.06207289,0.23225089,2.09527020,0.00301115,0.03539949,0.16695333,0.85185441,0.00483894,0.10699465
-2.10405203,3.05601912,0.22941696,2.08844097,0.00294933,0.03512473,0.16343299,0.85719952,0.00477295,0.10515448
-2.09804902,3.04925871,0.22647322,2.08144293,0.00287617,0.03484240,0.15929212,0.86237034,0.00469633,0.10319917
-2.09204602,3.04216386,0.22351755,2.07449815,0.00279227,0.03456548,0.15459788,0.86745010,0.00461158,0.10116870
-2.08604302,3.03517346,0.22065778,2.06786720,0.00269857,0.03430995,0.14943059,0.87253718,0.00452148,0.09910653
-2.08004002,3.02877001,0.21800824,2.06183297,0.00259640,0.03409421,0.14388077,0.87774085,0.00442897,0.09705805
-2.07403702,3.02345686,0.21568605,2.05668503,0.00248739,0.03393843,0.13804602,0.88317722,0.00433720,0.09506908
-2.06803402,3.01973685,0.21380760,2.05270530,0.00237342,0.03386388,0.13202772,0.88896547,0.00424938,0.09318430
-2.06203102,3.01809320,0.21248507,2.05015552,0.00225658,0.03389213,0.12592789,0.89522440,0.00416879,0.09144592
-2.05602801,3.01897295,0.21182325,2.04926697,0.00213908,0.03404435,0.11984611,0.90206931,0.00409871,0.08989239
-2.05002501,3.02277335,0.21191662,2.05023251,0.00202318,0.03434052,0.11387675,0.90960922,0.00404239,0.08855742
-2.04402201,3.02983078,0.21284684,2.05320090,0.00191115,0.03479867,0.10810656,0.91794411,0.00400302,0.08746909
-2.03801901,3.04041218,0.21468057,2.05827314,0.00180517,0.03543423,0.10261264,0.92716222,0.00398370,0.08664928
-2.03201601,3.05470828,0.21746769,2.06550058,0.00170731,0.03625933,0.09746085,0.93733701,0.00398735,0.08611322
-2.02601301,3.07282827,0.22123990,2.07488423,0.00161941,0.03728223,0.09270471,0.94852389,0.00401675,0.08586934
-2.02001001,3.09479533,0.22600972,2.08637509,0.00154310,0.03850682,0.08838476,0.96075642,0.00407445,0.08591919
-2.01400700,3.12054269,0.23176978,2.09987487,0.00147973,0.03993222,0.08452835,0.97404213,0.00416275,0.08625764
-2.00800400,3.14991011,0.23849253,2.11523699,0.00143033,0.04155245,0.08114983,0.98835801,0.00428364,0.08687315
-2.00200100,3.18264057,0.24613027,2.13226770,0.00139560,0.04335629,0.07825111,1.00364588,0.00443877,0.08774819
-1.99599800,3.21837767,0.25461556,2.15072715,0.00137591,0.04532728,0.07582261,1.01980799,0.00462940,0.08885974
-1.98999500,3.25666406,0.26386197,2.17033068,0.00137127,0.04744378,0.07384438,1.03670312,0.00485634,0.09017993
-1.98399200,3.29694152,0.27376528,2.19075037,0.00138134,0.04967935,0.07228750,1.05414388,0.00511996,0.09167671
-1.97798899,3.33855356,0.28420508,2.21161743,0.00140545,0.05200320,0.07111562,1.07189533,0.00542014,0.09331464
-1.97198599,3.38075112,0.29504686,2.23252553,0.00144262,0.05438081,0.07028661,1.08967564,0.00575622,0.09505571
-1.96598299,3.42270225,0.30614459,2.25303563,0.00149158,0.05677481,0.06975428,1.10715898,0.00612710,0.09686024
-1.95997999,3.46350623,0.31734372,2.27268262,0.00155083,0.05914595,0.06947014,1.12398103,0.00653117,0.09868785
-1.95397699,3.50221245,0.32848476,2.29098398,0.00161864,0.06145417,0.06938503,1.13974698,0.00696641,0.10049847
-1.94797399,3.53784404,0.33940722,2.30745065,0.00169313,0.06365988,0.06945081,1.15404225,0.00743044,0.10225339
-1.94197099,3.56942597,0.34995397,2.32159996,0.00177232,0.06572517,0.06962182,1.16644543,0.00792061,0.10391633
-1.93596798,3.59601670,0.35997582,2.33297046,0.00185418,0.06761515,0.06985626,1.17654310,0.00843411,0.10545453
-1.92996498,3.61674255,0.36933627,2.34113822,0.00193670,0.06929913,0.07011736,1.18394600,0.00896803,0.10683977
-1.92396198,3.63083316,0.37791612,2.34573394,0.00201792,0.07075182,0.07037430,1.18830565,0.00951955,0.10804935
-1.91795898,3.63765644,0.38561800,2.34646007,0.00209603,0.07195431,0.07060298,1.18933080,0.01008598,0.10906694
-1.91195598,3.63675133,0.39237027,2.34310717,0.00216942,0.07289482,0.07078642,1.18680273,0.01066492,0.10988331
-1.90595298,3.62785632,0.39813044,2.33556842,0.00223669,0.07356930,0.07091497,1.18058857,0.01125428,0.11049685
-1.89994997,3.61093224,0.40288757,2.32385156,0.00229674,0.07398166,0.07098622,1.17065197,0.01185238,0.11091383
-1.89394697,3.58617759,0.40666379,2.30808707,0.00234880,0.07414371,0.07100467,1.15706040,0.01245793,0.11114846
-1.88794397,3.55403534,0.40951455,2.28853226,0.00239241,0.07407485,0.07098110,1.13998868,0.01307008,0.11122259
-1.88194097,3.51519040,0.41152764,2.26557048,0.00242748,0.07380140,0.07093181,1.11971837,0.01368827,0.11116523
-1.87593797,3.47055743,0.41282095,2.23970522,0.00245427,0.07335564,0.07087758,1.09663314,0.01431224,0.11101167
-1.86993497,3.42125933,0.41353891,2.21154921,0.00247337,0.07277469,0.07084262,1.07121008,0.01494186,0.11080238
-1.86393197,3.36859700,0.41384787,2.18180873,0.00248568,0.07209911,0.07085329,1.04400751,0.01557700,0.11058171
