energy_ev,total_up,Hg_p_up,Hg_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.65782891,1.05688448,0.36557807,0.24302074,0.14308421,0.01888729,0.06898569,0.02413328,0.34169397
-5.65182591,1.03462258,0.37698098,0.22728167,0.14696731,0.01800933,0.07085969,0.02375962,0.33855104
-5.64582291,1.01466363,0.38816427,0.21217165,0.15102607,0.01726665,0.07265570,0.02349568,0.33626920
-5.63981991,0.99744077,0.39895603,0.19789020,0.15525733,0.01668232,0.07434023,0.02335738,0.33497072
-5.63381691,0.98329699,0.40917382,0.18461103,0.15965422,0.01627732,0.07587803,0.02335759,0.33474886
-5.62781391,0.97248140,0.41863116,0.17247904,0.16420654,0.01607008,0.07723341,0.02350578,0.33566687
-5.62181091,0.96514809,0.42714441,0.16160824,0.16890105,0.01607600,0.07837162,0.02380778,0.33775766
-5.61580790,0.96135722,0.43453963,0.15208054,0.17372174,0.01630703,0.07926023,0.02426566,0.34102407
-5.60980490,0.96107783,0.44065904,0.14394538,0.17864998,0.01677120,0.07987044,0.02487757,0.34543958
-5.60380190,0.96419196,0.44536670,0.13722014,0.18366437,0.01747226,0.08017828,0.02563777,0.35094937
-5.59779890,0.97049967,0.44855327,0.13189118,0.18874047,0.01840931,0.08016552,0.02653664,0.35747145
-5.59179590,0.97972468,0.45013938,0.12791563,0.19385021,0.01957651,0.07982041,0.02756080,0.36489809
-5.58579290,0.99152052,0.45007772,0.12522351,0.19896125,0.02096292,0.07913813,0.02869332,0.37309724
-5.57978989,1.00547695,0.44835359,0.12372050,0.20403611,0.02255233,0.07812092,0.02991393,0.38191414
-5.57378689,1.02112690,0.44498407,0.12329087,0.20903134,0.02432335,0.07677793,0.03119942,0.39117313
-5.56778389,1.03795390,0.44001590,0.12380090,0.21389678,0.02624952,0.07512476,0.03252406,0.40067979
-5.56178089,1.05540037,0.43352224,0.12510240,0.21857507,0.02829961,0.07318287,0.03386005,0.41022343
-5.55577789,1.07287675,0.42559855,0.12703648,0.22300143,0.03043813,0.07097864,0.03517820,0.41958020
-5.54977489,1.08977195,0.41635802,0.12943745,0.22710398,0.03262591,0.06854243,0.03644853,0.42851670
-5.54377189,1.10546498,0.40592662,0.13213676,0.23080444,0.03482093,0.06590746,0.03764103,0.43679438
-5.53776888,1.11933799,0.39443832,0.13496696,0.23401956,0.03697924,0.06310875,0.03872648,0.44417449
-5.53176588,1.13079048,0.38203056,0.13776566,0.23666299,0.03905601,0.06018200,0.03967719,0.45042377
-5.52576288,1.13925445,0.36884026,0.14037932,0.23864774,0.04100671,0.05716267,0.04046790,0.45532055
-5.51975988,1.14421018,0.35500065,0.14266681,0.23988908,0.04278826,0.05408505,0.04107654,0.45866118
-5.51375688,1.14520195,0.34063879,0.14450270,0.24030771,0.04436032,0.05098161,0.04148499,0.46026659
-5.50775388,1.14185323,0.32587404,0.14578019,0.23983320,0.04568643,0.04788242,0.04167975,0.45998860
-5.50175088,1.13388052,0.31081728,0.14641351,0.23840724,0.04673507,0.04481479,0.04165249,0.45771577
-5.49574787,1.12110519,0.29557093,0.14633978,0.23598687,0.04748069,0.04180304,0.04140045,0.45337836
-5.48974487,1.10346261,0.28022947,0.14552029,0.23254714,0.04790442,0.03886848,0.04092673,0.44695234
-5.48374187,1.08100807,0.26488051,0.14394098,0.22808331,0.04799466,0.03602949,0.04024031,0.43846189
-5.47773887,1.05391888,0.24960598,0.14161235,0.22261232,0.04774737,0.03330163,0.03935601,0.42798046
-5.47173587,1.02249253,0.23448349,0.13856859,0.21617336,0.04716616,0.03069795,0.03829413,0.41563015
-5.46573287,0.98714070,0.21958755,0.13486599,0.20882766,0.04626205,0.02822926,0.03708000,0.40157939
-5.45972986,0.94837931,0.20499057,0.13058081,0.20065737,0.04505305,0.02590441,0.03574337,0.38603893
-5.45372686,0.90681491,0.19076350,0.12580647,0.19176356,0.04356343,0.02373056,0.03431757,0.36925639
-5.44772386,0.86312783,0.17697616,0.12065039,0.18226350,0.04182285,0.02171351,0.03283868,0.35150945
-5.44172086,0.81805284,0.16369698,0.11523039,0.17228729,0.03986531,0.01985783,0.03134450,0.33309798
-5.43571786,0.77235802,0.15099254,0.10967091,0.16197407,0.03772802,0.01816703,0.02987352,0.31433548
-5.42971486,0.72682262,0.13892660,0.10409913,0.15146790,0.03545016,0.01664371,0.02846389,0.29554009
-5.42371186,0.68221487,0.12755892,0.09864116,0.14091357,0.03307168,0.01528951,0.02715233,0.27702564
-5.41770885,0.63927041,0.11694386,0.09341832,0.13045248,0.03063213,0.01410516,0.02597316,0.25909286
-5.41170585,0.59867223,0.10712894,0.08854374,0.12021884,0.02816961,0.01309040,0.02495734,0.24202139
-5.40570285,0.56103276,0.09815336,0.08411938,0.11033624,0.02571978,0.01224389,0.02413165,0.22606247
-5.39969985,0.52687859,0.09004671,0.08023342,0.10091481,0.02331510,0.01156306,0.02351791,0.21143291
-5.39369685,0.49663833,0.08282785,0.07695828,0.09204895,0.02098422,0.01104407,0.02313242,0.19831026
-5.38769385,0.47063395,0.07650409,0.07434911,0.08381583,0.01875155,0.01068161,0.02298551,0.18682934
-5.38169085,0.44907568,0.07107073,0.07244302,0.07627459,0.01663702,0.01046889,0.02308116,0.17708033
-5.37568784,0.43206050,0.06651094,0.07125884,0.06946619,0.01465604,0.01039750,0.02341694,0.16910820
-5.36968484,0.41957438,0.06279610,0.07079751,0.06341395,0.01281959,0.01045747,0.02398398,0.16291365
-5.36368184,0.41149788,0.05988653,0.07104321,0.05812477,0.01113447,0.01063723,0.02476717,0.15845538
-5.35767884,0.40761496,0.05773255,0.07196492,0.05359073,0.00960365,0.01092377,0.02574554,0.15565357
-5.35167584,0.40762483,0.05627601,0.07351865,0.04979124,0.00822674,0.01130275,0.02689276,0.15439455
-5.34567284,0.41115627,0.05545206,0.07565015,0.04669545,0.00700043,0.01175876,0.02817787,0.15453633
-5.33966983,0.41778417,0.05519119,0.07829802,0.04426492,0.00591910,0.01227557,0.02956607,0.15591505
-5.33366683,0.42704773,0.05542157,0.08139724,0.04245639,0.00497529,0.01283649,0.03101971,0.15835186
-5.32766383,0.43846986,0.05607140,0.08488290,0.04122457,0.00416023,0.01342475,0.03249937,0.16166036
-5.32166083,0.45157716,0.05707145,0.08869414,0.04052489,0.00346434,0.01402397,0.03396501,0.16565411
-5.31565783,0.46591991,0.05835751,0.09277806,0.04031601,0.00287766,0.01461858,0.03537722,0.17015419
-5.30965483,0.48109148,0.05987281,0.09709355,0.04056217,0.00239017,0.01519433,0.03669838,0.17499638
-5.30365183,0.49674643,0.06157020,0.10161484,0.04123515,0.00199220,0.01573871,0.03789396,0.18003797
-5.29764882,0.51261664,0.06341411,0.10633464,0.04231586,0.00167457,0.01624144,0.03893356,0.18516374
-5.29164582,0.52852501,0.06538219,0.11126667,0.04379544,0.00142884,0.01669481,0.03979202,0.19029104
-5.28564282,0.54439583,0.06746645,0.11644752,0.04567595,0.00124741,0.01709407,0.04045025,0.19537368
-5.27963982,0.56026167,0.06967405,0.12193758,0.04797036,0.00112356,0.01743762,0.04089599,0.20040455
-5.27363682,0.57626606,0.07202745,0.12782109,0.05070213,0.00105150,0.01772722,0.04112425,0.20541675
-5.26763382,0.59266187,0.07456403,0.13420499,0.05390412,0.00102632,0.01796797,0.04113759,0.21048314
-5.26163082,0.60980518,0.07733513,0.14121686,0.05761692,0.00104392,0.01816831,0.04094613,0.21571435
-5.25562781,0.62814469,0.08040454,0.14900157,0.06188675,0.00110095,0.01833981,0.04056733,0.22125518
-5.24962481,0.64820690,0.08384635,0.15771702,0.06676277,0.00119465,0.01849688,0.04002547,0.22727956
-5.24362181,0.67057746,0.08774238,0.16752886,0.07229403,0.00132278,0.01865639,0.03935101,0.23398410
-5.23761881,0.69587928,0.09217917,0.17860442,0.07852621,0.00148345,0.01883715,0.03857961,0.24158056
-5.23161581,0.72474811,0.09724457,0.19110600,0.08549805,0.00167501,0.01905941,0.03775113,0.25028743
-5.22561281,0.75780651,0.10302418,0.20518389,0.09323791,0.00189592,0.01934416,0.03690836,0.26032095
-5.21960980,0.79563719,0.10959764,0.22096913,0.10176037,0.00214464,0.01971257,0.03609581,0.27188585
-5.21360680,0.83875679,0.11703500,0.23856664,0.11106322,0.00241956,0.02018526,0.03535828,0.28516632
-5.20760380,0.88759099,0.12539321,0.25804867,0.12112493,0.00271892,0.02078165,0.03473963,0.30031731
-5.20160080,0.94245227,0.13471294,0.27944920,0.13190273,0.00304074,0.02151941,0.03428138,0.31745684
-5.19559780,1.00352104,0.14501586,0.30275927,0.14333154,0.00338288,0.02241381,0.03402154,0.33665936
-5.18959480,1.07083099,0.15630243,0.32792373,0.15532382,0.00374300,0.02347729,0.03399349,0.35795053
-5.18359180,1.14425948,0.16855033,0.35483942,0.16777039,0.00411865,0.02471903,0.03422495,0.38130377
-5.17758879,1.22352326,0.18171364,0.38335508,0.18054230,0.00450738,0.02614465,0.03473718,0.40663852
-5.17158579,1.30817992,0.19572271,0.41327290,0.19349374,0.00490682,0.02775603,0.03554433,0.43382046
-5.16558279,1.39763507,0.21048488,0.44435185,0.20646593,0.00531487,0.02955123,0.03665291,0.46266365
-5.15957979,1.49115499,0.22588588,0.47631268,0.21929177,0.00572987,0.03152451,0.03806157,0.49293454
-5.15357679,1.58788450,0.24179202,0.50884442,0.23180126,0.00615078,0.03366648,0.03976096,0.52435772
-5.14757379,1.68686929,0.25805299,0.54161213,0.24382734,0.00657740,0.03596436,0.04173390,0.55662313
-5.14157079,1.78708202,0.27450526,0.57426581,0.25521190,0.00701054,0.03840236,0.04395564,0.58939464
-5.13556778,1.88745122,0.29097589,0.60644994,0.26581181,0.00745222,0.04096203,0.04639440,0.62231955
-5.12956478,1.98689199,0.30728676,0.63781343,0.27550456,0.00790585,0.04362289,0.04901207,0.65503871
-5.12356178,2.08433737,0.32325894,0.66801957,0.28419321,0.00837629,0.04636288,0.05176510,0.68719694
-5.11755878,2.17876927,0.33871717,0.69675567,0.29181061,0.00887000,0.04915904,0.05460546,0.71845333
-5.11155578,2.26924785,0.35349422,0.72374193,0.29832234,0.00939502,0.05198810,0.05748192,0.74849108
-5.10555278,2.35493833,0.36743509,0.74873929,0.30372850,0.00996097,0.05482711,0.06034124,0.77702654
-5.09954977,2.43513416,0.38040086,0.77155596,0.30806402,0.01057890,0.05765397,0.06312957,0.80381706
-5.09354677,2.50927589,0.39227205,0.79205237,0.31139754,0.01126120,0.06044807,0.06579388,0.82866756
-5.08754377,2.57696493,0.40295145,0.81014430,0.31382883,0.01202132,0.06319066,0.06828329,0.85143526
-5.08154077,2.63797169,0.41236628,0.82580427,0.31548490,0.01287351,0.06586529,0.07055050,0.87203282
-5.07553777,2.69223795,0.42046963,0.83906091,0.31651482,0.01383249,0.06845805,0.07255304,0.89042938
-5.06953477,2.73987323,0.42724116,0.84999649,0.31708363,0.01491309,0.07095774,0.07425434,0.90664977
-5.06353177,2.78114536,0.43268697,0.85874266,0.31736542,0.01612984,0.07335590,0.07562474,0.92077171
-5.05752876,2.81646562,0.43683873,0.86547460,0.31753605,0.01749661,0.07564665,0.07664220,0.93292130
-5.05152576,2.84636906,0.43975206,0.87040377,0.31776567,0.01902615,0.07782654,0.07729275,0.94326679
-5.04552276,2.87149067,0.44150423,0.87376957,0.31821146,0.02072976,0.07989411,0.07757073,0.95201105
-5.03951976,2.89253851,0.44219121,0.87583026,0.31901083,0.02261696,0.08184952,0.07747870,0.95938290
-5.03351676,2.91026474,0.44192435,0.87685347,0.32027550,0.02469513,0.08369395,0.07702714,0.96562778
-5.02751376,2.92543582,0.44082653,0.87710668,0.32208652,0.02696933,0.08542909,0.07623380,0.97099804
-5.02151076,2.93880313,0.43902822,0.87684806,0.32449065,0.02944210,0.08705652,0.07512294,0.97574328
-5.01550775,2.95107512,0.43666338,0.87631807,0.32749809,0.03211334,0.08857716,0.07372429,0.98010120
-5.00950475,2.96289224,0.43386546,0.87573207,0.33108174,0.03498023,0.08999078,0.07207190,0.98428916
-5.00350175,2.97480555,0.43076355,0.87527430,0.33517798,0.03803728,0.09129558,0.07020292,0.98849703
-4.99749875,2.98726002,0.42747894,0.87509339,0.33968898,0.04127632,0.09248789,0.06815632,0.99288131
-4.99149575,3.00058280,0.42412201,0.87529958,0.34448635,0.04468664,0.09356209,0.06597162,0.99756099
-4.98549275,3.01497716,0.42078975,0.87596373,0.34941603,0.04825505,0.09451055,0.06368776,1.00261502
-4.97948974,3.03052182,0.41756378,0.87711798,0.35430426,0.05196604,0.09532389,0.06134196,1.00808158
-4.97348674,3.04717564,0.41450897,0.87875808,0.35896422,0.05580191,0.09599129,0.05896886,1.01395901
-4.96748374,3.06478710,0.41167273,0.88084715,0.36320317,0.05974287,0.09650100,0.05659977,1.02020822
-4.96148074,3.08310778,0.40908480,0.88332051,0.36682984,0.06376719,0.09684096,0.05426210,1.02675648
-4.95547774,3.10180905,0.40675765,0.88609138,0.36966159,0.06785131,0.09699947,0.05197903,1.03350213
-4.94947474,3.12050075,0.40468726,0.88905707,0.37153121,0.07196992,0.09696600,0.04976937,1.04032008
-4.94347174,3.13875095,0.40285437,0.89210524,0.37229301,0.07609609,0.09673188,0.04764756,1.04706768
-4.93746873,3.15610556,0.40122604,0.89511989,0.37182798,0.08020140,0.09629105,0.04562387,1.05359064
-4.93146573,3.17210686,0.39975738,0.89798677,0.37004784,0.08425609,0.09564062,0.04370474,1.05972878
-4.92546273,3.18631006,0.39839355,0.90059797,0.36689781,0.08822926,0.09478143,0.04189318,1.06532130
-4.91945973,3.19829722,0.39707179,0.90285533,0.36235812,0.09208914,0.09371828,0.04018929,1.07021143
-4.91345673,3.20768810,0.39572349,0.90467279,0.35644412,0.09580340,0.09246014,0.03859078,1.07425029
-4.90745373,3.21414763,0.39427636,0.90597736,0.34920511,0.09933962,0.09102000,0.03709358,1.07730001
-4.90145073,3.21739018,0.39265646,0.90670895,0.34072196,0.10266575,0.08941466,0.03569236,1.07923594
-4.89544772,3.21718063,0.39079022,0.90681911,0.33110373,0.10575074,0.08766419,0.03438103,1.07994820
-4.88944472,3.21333283,0.38860645,0.90626888,0.32048341,0.10856519,0.08579132,0.03315326,1.07934251
-4.88344172,3.20570591,0.38603814,0.90502591,0.30901296,0.11108203,0.08382062,0.03200287,1.07734059
-4.87743872,3.19419907,0.38302424,0.90306133,0.29685805,0.11327733,0.08177761,0.03092416,1.07388007
-4.87143572,3.17874548,0.37951126,0.90034642,0.28419256,0.11513100,0.07968780,0.02991220,1.06891428
-4.86543272,3.15930611,0.37545472,0.89684959,0.27119314,0.11662751,0.07757573,0.02896301,1.06241177
-4.85942971,3.13586379,0.37082040,0.89253371,0.25803408,0.11775649,0.07546403,0.02807371,1.05435599
-4.85342671,3.10841827,0.36558535,0.88735431,0.24488258,0.11851323,0.07337263,0.02724253,1.04474488
-4.84742371,3.07698254,0.35973866,0.88125850,0.23189469,0.11889908,0.07131803,0.02646883,1.03359064
-4.84142071,3.04158057,0.35328192,0.87418492,0.21921185,0.11892155,0.06931280,0.02575304,1.02091948
-4.83541771,3.00224672,0.34622933,0.86606475,0.20695829,0.11859435,0.06736524,0.02509654,1.00677159
-4.82941471,2.95902662,0.33860750,0.85682367,0.19523922,0.11793713,0.06547929,0.02450151,0.99120098
-4.82341171,2.91197949,0.33045492,0.84638465,0.18413975,0.11697502,0.06365461,0.02397076,0.97427536
-4.81740870,2.86118147,0.32182104,0.83467159,0.17372462,0.11573802,0.06188691,0.02350750,0.95607590
-4.81140570,2.80672983,0.31276505,0.82161341,0.16403851,0.11426018,0.06016848,0.02311517,0.93669677
-4.80540270,2.74874744,0.30335448,0.80714841,0.15510704,0.11257867,0.05848880,0.02279719,0.91624455
-4.79939970,2.68738730,0.29366342,0.79122876,0.14693815,0.11073272,0.05683541,0.02255675,0.89483729
-4.79339670,2.62283668,0.28377078,0.77382470,0.13952383,0.10876252,0.05519476,0.02239663,0.87260336
-4.78739370,2.55532043,0.27375840,0.75492833,0.13284223,0.10670814,0.05355315,0.02231901,0.84968006
-4.78139070,2.48510343,0.26370915,0.73455665,0.12685976,0.10460849,0.05189766,0.02232535,0.82621197
-4.77538769,2.41249173,0.25370527,0.71275389,0.12153334,0.10250036,0.05021707,0.02241625,0.80234914
-4.76938469,2.33783240,0.24382680,0.68959270,0.11681266,0.10041761,0.04850262,0.02259142,0.77824527
-4.76338169,2.26151207,0.23415032,0.66517446,0.11264230,0.09839048,0.04674875,0.02284966,0.75405580
-4.75737869,2.18395415,0.22474805,0.63962840,0.10896381,0.09644519,0.04495366,0.02318889,0.72993612
-4.75137569,2.10561496,0.21568729,0.61310976,0.10571757,0.09460365,0.04311971,0.02360624,0.70603993
-4.74537269,2.02697883,0.20703029,0.58579704,0.10284461,0.09288338,0.04125367,0.02409817,0.68251782
-4.73936968,1.94855247,0.19883449,0.55788846,0.10028821,0.09129765,0.03936689,0.02466064,0.65951616
-4.73336668,1.87085890,0.19115316,0.52959777,0.09799529,0.08985576,0.03747519,0.02528931,0.63717620
-4.72736368,1.79443095,0.18403636,0.50114968,0.09591782,0.08856348,0.03559871,0.02597976,0.61563359
-4.72136068,1.71980482,0.17753215,0.47277507,0.09401389,0.08742352,0.03376166,0.02672764,0.59501799
-4.71535768,1.64751357,0.17168801,0.44470622,0.09224879,0.08643610,0.03199192,0.02752894,0.57545302
-4.70935468,1.57808086,0.16655222,0.41717211,0.09059583,0.08559951,0.03032060,0.02838009,0.55705617
-4.70335168,1.51201480,0.16217532,0.39039418,0.08903706,0.08491063,0.02878154,0.02927809,0.53993885
-4.69734867,1.44980206,0.15861126,0.36458245,0.08756375,0.08436531,0.02741076,0.03022054,0.52420611
-4.69134567,1.39190196,0.15591835,0.33993219,0.08617669,0.08395872,0.02624592,0.03120565,0.50995634
-4.68534267,1.33874068,0.15415968,0.31662123,0.08488623,0.08368550,0.02532564,0.03223205,0.49728041
-4.67933967,1.29070523,0.15340313,0.29480777,0.08371201,0.08353974,0.02468895,0.03329869,0.48626054
-4.67333667,1.24813733,0.15372064,0.27462882,0.08268241,0.08351488,0.02437453,0.03440449,0.47696855
-4.66733367,1.21132691,0.15518693,0.25619910,0.08183369,0.08360341,0.02442004,0.03554808,0.46946374
-4.66133067,1.18050534,0.15787743,0.23961032,0.08120869,0.08379647,0.02486134,0.03672736,0.46379020
-4.65532766,1.15583844,0.16186563,0.22493093,0.08085532,0.08408340,0.02573163,0.03793914,0.45997385
-4.64932466,1.13741949,0.16721970,0.21220590,0.08082464,0.08445129,0.02706055,0.03917871,0.45801924
-4.64332166,1.12526231,0.17399875,0.20145691,0.08116867,0.08488447,0.02887324,0.04043950,0.45790622
-4.63731866,1.11929493,0.18224852,0.19268246,0.08193800,0.08536419,0.03118935,0.04171276,0.45958693
-4.63131566,1.11935424,0.19199711,0.18585814,0.08317923,0.08586839,0.03402197,0.04298735,0.46298305
-4.62531266,1.12518193,0.20325052,0.18093701,0.08493245,0.08637161,0.03737669,0.04424966,0.46798383
-4.61930965,1.13642236,0.21598864,0.17785001,0.08722862,0.08684522,0.04125062,0.04548362,0.47444491
-4.61330665,1.15262279,0.23016169,0.17650656,0.09008733,0.08725776,0.04563161,0.04667088,0.48218825
-4.60730365,1.17323639,0.24568744,0.17679531,0.09351473,0.08757559,0.05049757,0.04779117,0.49100334
-4.60130065,1.19762825,0.26244952,0.17858531,0.09750196,0.08776373,0.05581614,0.04882274,0.50064977
-4.59529765,1.22508481,0.28029695,0.18172743,0.10202412,0.08778692,0.06154456,0.04974295,0.51086109
-4.58929465,1.25482662,0.29904514,0.18605631,0.10703983,0.08761080,0.06763002,0.05052898,0.52135019
-4.58329165,1.28602433,0.31847835,0.19139279,0.11249156,0.08720313,0.07401030,0.05115858,0.53181580
-4.57728864,1.31781768,0.33835383,0.19754698,0.11830662,0.08653514,0.08061496,0.05161087,0.54195007
-4.57128564,1.34933697,0.35840745,0.20432174,0.12439899,0.08558270,0.08736687,0.05186710,0.55144703
-4.56528264,1.37972631,0.37836075,0.21151682,0.13067172,0.08432745,0.09418427,0.05191143,0.56001141
-4.55927964,1.40816795,0.39792914,0.21893333,0.13702006,0.08275772,0.10098303,0.05173158,0.56736775
-4.55327664,1.43390663,0.41683105,0.22637851,0.14333502,0.08086916,0.10767938,0.05131933,0.57326912
-4.54727364,1.45627300,0.43479749,0.23367070,0.14950727,0.07866520,0.11419267,0.05067095,0.57750534
-4.54127064,1.47470506,0.45158171,0.24064417,0.15543125,0.07615705,0.12044824,0.04978745,0.57991006
-4.53526763,1.48876648,0.46696842,0.24715364,0.16100921,0.07336351,0.12638021,0.04867456,0.58036665
-4.52926463,1.49816106,0.48078202,0.25307832,0.16615498,0.07031045,0.13193396,0.04734269,0.57881226
-4.52326163,1.50274219,0.49289354,0.25832514,0.17079730,0.06702994,0.13706824,0.04580662,0.57524013
-4.51725863,1.50251692,0.50322561,0.26283103,0.17488255,0.06355928,0.14175673,0.04408503,0.56969983
-4.51125563,1.49764409,0.51175533,0.26656407,0.17837657,0.05993971,0.14598896,0.04220000,0.56229537
-4.50525263,1.48842642,0.51851463,0.26952335,0.18126564,0.05621513,0.14977038,0.04017626,0.55318125
-4.49924962,1.47529661,0.52358809,0.27173753,0.18355643,0.05243068,0.15312174,0.03804056,0.54255662
-4.49324662,1.45879795,0.52710816,0.27326213,0.18527489,0.04863136,0.15607760,0.03582078,0.53065762
