energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.54977489,1.22210441,0.00164968,0.05460355,0.29278660,0.62774012,0.40152914,0.00000000,0.18275623,0.25194766
-5.54377189,1.12689704,0.00152713,0.05144328,0.26723116,0.57448803,0.37314253,0.00000000,0.17359208,0.23422515
-5.53776888,1.04481507,0.00143747,0.04915511,0.24430669,0.52994871,0.34873643,0.00000000,0.16639835,0.21741315
-5.53176588,0.97610367,0.00137965,0.04777718,0.22401591,0.49408361,0.32845119,0.00000000,0.16126314,0.20164855
-5.52576288,0.92099397,0.00135305,0.04735241,0.20639010,0.46684035,0.31242351,0.00000000,0.15828442,0.18706603
-5.51975988,0.87969287,0.00135734,0.04792784,0.19148629,0.44815119,0.30078121,0.00000000,0.15756502,0.17379363
-5.51375688,0.85237157,0.00139248,0.04955372,0.17938451,0.43792967,0.29363781,0.00000000,0.15920760,0.16194877
-5.50775388,0.83915296,0.00145863,0.05228241,0.17018505,0.43606579,0.29108705,0.00000000,0.16330961,0.15163479
-5.50175088,0.84009845,0.00155614,0.05616701,0.16400588,0.44241996,0.29319744,0.00000000,0.16995848,0.14293805
-5.49574787,0.85519459,0.00168546,0.06125980,0.16098003,0.45681618,0.30000715,0.00000000,0.17922707,0.13592581
-5.48974487,0.88434007,0.00184712,0.06761041,0.16125302,0.47903469,0.31151924,0.00000000,0.19116952,0.13064460
-5.48374187,0.92733339,0.00204172,0.07526384,0.16498008,0.50880469,0.32769741,0.00000000,0.20581760,0.12711937
-5.47773887,0.98386182,0.00226981,0.08425830,0.17232305,0.54579754,0.34846245,0.00000000,0.22317759,0.12535315
-5.47173587,1.05349212,0.00253193,0.09462289,0.18344684,0.58962084,0.37368956,0.00000000,0.24322773,0.12532720
-5.46573287,1.13566332,0.00282854,0.10637525,0.19851521,0.63981398,0.40320653,0.00000000,0.26591636,0.12700177
-5.45972986,1.22968223,0.00315995,0.11951919,0.21768579,0.69584539,0.43679304,0.00000000,0.29116075,0.13031708
-5.45372686,1.33472177,0.00352630,0.13404229,0.24110428,0.75711203,0.47418109,0.00000000,0.31884650,0.13519471
-5.44772386,1.44982262,0.00392749,0.14991377,0.26889775,0.82294123,0.51505656,0.00000000,0.34882776,0.14153924
-5.44172086,1.57389810,0.00436311,0.16708248,0.30116712,0.89259505,0.55906200,0.00000000,0.38092798,0.14924002
-5.43571786,1.70574261,0.00483242,0.18547523,0.33797885,0.96527723,0.60580051,0.00000000,0.41494133,0.15817309
-5.42971486,1.84404318,0.00533424,0.20499552,0.37935624,1.04014266,0.65484060,0.00000000,0.45063456,0.16820319
-5.42371186,1.98739431,0.00586688,0.22552275,0.42527035,1.11630901,0.70572200,0.00000000,0.48774948,0.17918571
-5.41770885,2.13431536,0.00642810,0.24691207,0.47563119,1.19287032,0.75796214,0.00000000,0.52600560,0.19096874
-5.41170585,2.28327042,0.00701502,0.26899481,0.53027938,1.26891210,0.81106306,0.00000000,0.56510328,0.20339501
-5.40570285,2.43268983,0.00762411,0.29157968,0.58897893,1.34352729,0.86451866,0.00000000,0.60472689,0.21630379
-5.39969985,2.58099309,0.00825108,0.31445476,0.65141155,1.41583275,0.91782193,0.00000000,0.64454825,0.22953271
-5.39369685,2.72661230,0.00889092,0.33739027,0.71717313,1.48498555,0.97047205,0.00000000,0.68423007,0.24291954
-5.38769385,2.86801587,0.00953786,0.36014216,0.78577275,1.55019853,1.02198107,0.00000000,0.72342951,0.25630389
-5.38169085,3.00373185,0.01018544,0.38245648,0.85663475,1.61075474,1.07188018,0.00000000,0.76180167,0.26952879
-5.37568784,3.13237037,0.01082652,0.40407453,0.92910411,1.66602022,1.11972538,0.00000000,0.79900327,0.28244232
-5.36968484,3.25264505,0.01145342,0.42473858,1.00245543,1.71545486,1.16510248,0.00000000,0.83469629,0.29489912
-5.36368184,3.36339290,0.01205800,0.44419816,1.07590549,1.75862106,1.20763155,0.00000000,0.86855180,0.30676193
-5.35767884,3.46359257,0.01263187,0.46221664,1.14862926,1.79519013,1.24697083,0.00000000,0.90025391,0.31790308
-5.35167584,3.55238065,0.01316657,0.47857799,1.21977898,1.82494630,1.28282008,0.00000000,0.92950391,0.32820601
-5.34567284,3.62906602,0.01365377,0.49309349,1.28850588,1.84778848,1.31492357,0.00000000,0.95602466,0.33756678
-5.33966983,3.69314189,0.01408551,0.50560804,1.35398368,1.86372976,1.34307280,0.00000000,0.97956508,0.34589551
-5.33366683,3.74429543,0.01445447,0.51600587,1.41543313,1.87289496,1.36710884,0.00000000,0.99990490,0.35311782
-5.32766383,3.78241464,0.01475419,0.52421546,1.47214638,1.87551615,1.38692452,0.00000000,1.01685932,0.35917613
-5.32166083,3.80759224,0.01497932,0.53021329,1.52351028,1.87192655,1.40246628,0.00000000,1.03028366,0.36403090
-5.31565783,3.82012615,0.01512581,0.53402617,1.56902737,1.86255280,1.41373565,0.00000000,1.04007771,0.36766151
-5.30965483,3.82051618,0.01519108,0.53573216,1.60833350,1.84790572,1.42079022,0.00000000,1.04618960,0.37006703
-5.30365183,3.80945657,0.01517417,0.53545968,1.64121105,1.82856977,1.42374387,0.00000000,1.04861891,0.37126651
-5.29764882,3.78782409,0.01507576,0.53338490,1.66759711,1.80519120,1.42276618,0.00000000,1.04741886,0.37129887
-5.29164582,3.75666131,0.01489825,0.52972740,1.68758576,1.77846495,1.41808061,0.00000000,1.04269728,0.37022234
-5.28564282,3.71715513,0.01464563,0.52474408,1.70142439,1.74912048,1.40996140,0.00000000,1.03461621,0.36811337
-5.27963982,3.67061058,0.01432343,0.51872158,1.70950379,1.71790664,1.39872902,0.00000000,1.02338997,0.36506491
-5.27363682,3.61842023,0.01393850,0.51196736,1.71234258,1.68557570,1.38474403,0.00000000,1.00928158,0.36118424
-5.26763382,3.56202982,0.01349881,0.50479990,1.71056629,1.65286680,1.36839940,0.00000000,0.99259765,0.35659021
-5.26163082,3.50290097,0.01301318,0.49753814,1.70488218,1.62048924,1.35011137,0.00000000,0.97368160,0.35141012
-5.25562781,3.44247207,0.01249100,0.49049080,1.69605080,1.58910585,1.33030912,0.00000000,0.95290571,0.34577613
-5.24962481,3.38211865,0.01194188,0.48394589,1.68485569,1.55931699,1.30942347,0.00000000,0.93066187,0.33982155
-5.24362181,3.32311467,0.01137541,0.47816083,1.67207254,1.53164570,1.28787514,0.00000000,0.90735175,0.33367697
-5.23761881,3.26659632,0.01080080,0.47335371,1.65843931,1.50652449,1.26606290,0.00000000,0.88337636,0.32746652
-5.23161581,3.21352983,0.01022663,0.46969589,1.64462861,1.48428434,1.24435227,0.00000000,0.85912583,0.32130428
-5.22561281,3.16468457,0.00966064,0.46730633,1.63122373,1.46514635,1.22306522,0.00000000,0.83496943,0.31529116
-5.21960980,3.12061293,0.00910953,0.46624796,1.61869922,1.44921658,1.20247129,0.00000000,0.81124652,0.30951220
-5.21360680,3.08163764,0.00857883,0.46652604,1.60740688,1.43648415,1.18278073,0.00000000,0.78825868,0.30403460
-5.20760380,3.04784724,0.00807281,0.46808875,1.59756760,1.42682314,1.16413980,0.00000000,0.76626321,0.29890635
-5.20160080,3.01910000,0.00759449,0.47082978,1.58926924,1.41999789,1.14662860,0.00000000,0.74546843,0.29415573
-5.19559780,2.99503579,0.00714567,0.47459294,1.58247035,1.41567190,1.13026137,0.00000000,0.72603070,0.28979145
-5.18959480,2.97509573,0.00672697,0.47917842,1.57700925,1.41341991,1.11498933,0.00000000,0.70805329,0.28580361
-5.18359180,2.95854819,0.00633803,0.48435047,1.57261783,1.41274255,1.10070578,0.00000000,0.69158703,0.28216523
-5.17758879,2.94452031,0.00597759,0.48984616,1.56893902,1.41308333,1.08725321,0.00000000,0.67663257,0.27883437
-5.17158579,2.93203321,0.00564370,0.49538477,1.56554690,1.41384696,1.07443195,0.00000000,0.66314403,0.27575668
-5.16558279,2.92003956,0.00533391,0.50067749,1.56196838,1.41441850,1.06201000,0.00000000,0.65103377,0.27286814
-5.15957979,2.90746166,0.00504543,0.50543700,1.55770523,1.41418254,1.04973343,0.00000000,0.64017808,0.27009807
-5.15357679,2.89322863,0.00477533,0.50938661,1.55225545,1.41254161,1.03733692,0.00000000,0.63042334,0.26737203
-5.14757379,2.87631109,0.00452070,0.51226852,1.54513306,1.40893341,1.02455403,0.00000000,0.62159249,0.26461462
-5.14157079,2.85575239,0.00427878,0.51385116,1.53588558,1.40284604,1.01112661,0.00000000,0.61349148,0.26175206
-5.13556778,2.83069522,0.00404707,0.51393521,1.52410859,1.39383099,0.99681332,0.00000000,0.60591555,0.25871444
-5.12956478,2.80040307,0.00382342,0.51235824,1.50945710,1.38151345,0.98139669,0.00000000,0.59865511,0.25543756
-5.12356178,2.76427622,0.00360608,0.50899801,1.49165369,1.36559990,0.96468890,0.00000000,0.59150113,0.25186447
-5.11755878,2.72186226,0.00339374,0.50377420,1.47049329,1.34588286,0.94653596,0.00000000,0.58425002,0.24794650
-5.11155578,2.67286124,0.00318552,0.49664886,1.44584514,1.32224284,0.92682060,0.00000000,0.57670790,0.24364403
-5.10555278,2.61712597,0.00298093,0.48762558,1.41765199,1.29464776,0.90546368,0.00000000,0.56869437,0.23892682
-5.09954977,2.55465807,0.00277986,0.47674752,1.38592724,1.26315003,0.88242448,0.00000000,0.56004569,0.23377415
-5.09354677,2.48560033,0.00258251,0.46409443,1.35075036,1.22788163,0.85770003,0.00000000,0.55061756,0.22817466
-5.08754377,2.41022623,0.00238932,0.44977897,1.31226109,1.18904747,0.83132352,0.00000000,0.54028743,0.22212609
-5.08154077,2.32892721,0.00220092,0.43394236,1.27065296,1.14691750,0.80336210,0.00000000,0.52895637,0.21563488
-5.07553777,2.24219838,0.00201807,0.41674968,1.22616630,1.10181772,0.77391424,0.00000000,0.51655064,0.20871560
-5.06953477,2.15062327,0.00184156,0.39838486,1.17908127,1.05412065,0.74310669,0.00000000,0.50302280,0.20139049
-5.06353177,2.05485809,0.00167220,0.37904564,1.12971102,1.00423534,0.71109118,0.00000000,0.48835241,0.19368881
-5.05752876,1.95561579,0.00151073,0.35893857,1.07839499,0.95259730,0.67804099,0.00000000,0.47254630,0.18564627
-5.05152576,1.85365041,0.00135781,0.33827415,1.02549269,0.89965860,0.64414734,0.00000000,0.45563837,0.17730434
-5.04552276,1.74974178,0.00121399,0.31726231,0.97137764,0.84587822,0.60961575,0.00000000,0.43768876,0.16870961
-5.03951976,1.64468079,0.00107965,0.29610823,0.91643173,0.79171293,0.57466223,0.00000000,0.41878254,0.15991300
-5.03351676,1.53925540,0.00095506,0.27500857,0.86103967,0.73760882,0.53950947,0.00000000,0.39902775,0.15096900
-5.02751376,1.43423743,0.00084032,0.25414822,0.80558378,0.68399353,0.50438298,0.00000000,0.37855289,0.14193477
-5.02151076,1.33037034,0.00073539,0.23369749,0.75043877,0.63126938,0.46950721,0.00000000,0.35750381,0.13286920
-5.01550775,1.22835798,0.00064010,0.21380995,0.69596679,0.57980744,0.43510175,0.00000000,0.33604015,0.12383193
-5.00950475,1.12885454,0.00055415,0.19462070,0.64251257,0.52994257,0.40137757,0.00000000,0.31433141,0.11488227
-5.00350175,1.03245583,0.00047716,0.17624525,0.59039881,0.48196954,0.36853350,0.00000000,0.29255267,0.10607815
-4.99749875,0.93969187,0.00040866,0.15877890,0.53992194,0.43614027,0.33675299,0.00000000,0.27088026,0.09747503
-4.99149575,0.85102119,0.00034812,0.14229663,0.49134819,0.39266207,0.30620115,0.00000000,0.24948742,0.08912492
-4.98549275,0.76682659,0.00029495,0.12685339,0.44491035,0.35169701,0.27702236,0.00000000,0.22854018,0.08107540
-4.97948974,0.68741281,0.00024857,0.11248494,0.40080506,0.31336236,0.24933826,0.00000000,0.20819347,0.07336878
-4.97348674,0.61300577,0.00020836,0.09920888,0.35919094,0.27773187,0.22324646,0.00000000,0.18858784,0.06604146
-4.96748374,0.54375367,0.00017373,0.08702613,0.32018757,0.24483807,0.19881978,0.00000000,0.16984662,0.05912336
-4.96148074,0.47972969,0.00014407,0.07592259,0.28387529,0.21467522,0.17610614,0.00000000,0.15207386,0.05263762
-4.95547774,0.42093624,0.00011884,0.06587094,0.25029601,0.18720293,0.15512917,0.00000000,0.13535287,0.04660048
-4.94947474,0.36731056,0.00009751,0.05683264,0.21945476,0.16235035,0.13588931,0.00000000,0.11974557,0.04102133
-4.94347174,0.31873152,0.00007957,0.04875989,0.19132218,0.14002058,0.11836550,0.00000000,0.10529248,0.03590301
-4.93746873,0.27502722,0.00006459,0.04159765,0.16583759,0.12009543,0.10251737,0.00000000,0.09201341,0.03124222
-4.93146573,0.23598334,0.00005214,0.03528551,0.14291274,0.10244013,0.08828771,0.00000000,0.07990873,0.02703016
-4.92546273,0.20135179,0.00004187,0.02975956,0.12243591,0.08690805,0.07560536,0.00000000,0.06896108,0.02325322
-4.91945973,0.17085948,0.00003344,0.02495402,0.10427632,0.07334524,0.06438810,0.00000000,0.05913747,0.01989382
-4.91345673,0.14421694,0.00002656,0.02080273,0.08828866,0.06159468,0.05454580,0.00000000,0.05039171,0.01693131
-4.90745373,0.12112660,0.00002098,0.01724044,0.07431757,0.05150018,0.04598334,0.00000000,0.04266691,0.01434286
-4.90145073,0.10129045,0.00001648,0.01420390,0.06220190,0.04290991,0.03860362,0.00000000,0.03589799,0.01210438
-4.89544772,0.08441708,0.00001287,0.01163276,0.05177877,0.03567944,0.03231025,0.00000000,0.03001427,0.01019144
-4.88944472,0.07022786,0.00001000,0.00947019,0.04288717,0.02967435,0.02701002,0.00000000,0.02494175,0.00858006
-4.88344172,0.05846223,0.00000772,0.00766343,0.03537111,0.02477242,0.02261520,0.00000000,0.02060530,0.00724755
-4.87743872,0.04888216,0.00000593,0.00616406,0.02908227,0.02086527,0.01904532,0.00000000,0.01693056,0.00617312
-4.87143572,0.04127556,0.00000453,0.00492815,0.02388220,0.01785969,0.01622884,0.00000000,0.01384550,0.00533853
-4.86543272,0.03545889,0.00000344,0.00391630,0.01964384,0.01567845,0.01410428,0.00000000,0.01128174,0.00472854
-4.85942971,0.03127883,0.00000259,0.00309354,0.01625273,0.01426081,0.01262119,0.00000000,0.00917556,0.00433132
-4.85342671,0.02861316,0.00000195,0.00242914,0.01360756,0.01356259,0.01174063,0.00000000,0.00746861,0.00413868
-4.84742371,0.02737079,0.00000145,0.00189638,0.01162045,0.01355598,0.01143540,0.00000000,0.00610832,0.00414623
-4.84142071,0.02749104,0.00000108,0.00147224,0.01021675,0.01422891,0.01168994,0.00000000,0.00504809,0.00435343
-4.83541771,0.02894228,0.00000080,0.00113707,0.00933450,0.01558419,0.01249985,0.00000000,0.00424734,0.00476344
-4.82941471,0.03171970,0.00000058,0.00087426,0.00892369,0.01763820,0.01387119,0.00000000,0.00367122,0.00538300
-4.82341171,0.03584256,0.00000043,0.00066989,0.00894515,0.02041940,0.01581937,0.00000000,0.00329038,0.00622198
-4.81740870,0.04135071,0.00000031,0.00051244,0.00936937,0.02396629,0.01836777,0.00000000,0.00308046,0.00729299
-4.81140570,0.04830047,0.00000023,0.00039242,0.01017508,0.02832524,0.02154610,0.00000000,0.00302157,0.00861080
-4.80540270,0.05675991,0.00000017,0.00030209,0.01134772,0.03354781,0.02538839,0.00000000,0.00309773,0.01019154
-4.79939970,0.06680362,0.00000013,0.00023524,0.01287783,0.03968786,0.02993080,0.00000000,0.00329627,0.01205198
-4.79339670,0.07850696,0.00000010,0.00018691,0.01475942,0.04679827,0.03520911,0.00000000,0.00360714,0.01420855
-4.78739370,0.09193992,0.00000009,0.00015318,0.01698828,0.05492757,0.04125610,0.00000000,0.00402236,0.01667632
-4.78139070,0.10716082,0.00000009,0.00013104,0.01956030,0.06411622,0.04809876,0.00000000,0.00453535,0.01946795
-4.77538769,0.12420984,0.00000010,0.00011819,0.02246995,0.07439301,0.05575547,0.00000000,0.00514043,0.02259261
-4.76938469,0.14310278,0.00000013,0.00011296,0.02570873,0.08577141,0.06423322,0.00000000,0.00583223,0.02605486
-4.76338169,0.16382516,0.00000017,0.00011421,0.02926390,0.09824615,0.07352502,0.00000000,0.00660527,0.02985363
-4.75737869,0.18632700,0.00000024,0.00012124,0.03311736,0.11179016,0.08360755,0.00000000,0.00745351,0.03398129
-4.75137569,0.21051852,0.00000033,0.00013376,0.03724478,0.12635208,0.09443924,0.00000000,0.00837011,0.03842289
-4.74537269,0.23626703,0.00000047,0.00015188,0.04161503,0.14185438,0.10595888,0.00000000,0.00934711,0.04315556
-4.73936968,0.26339537,0.00000065,0.00017610,0.04619007,0.15819244,0.11808485,0.00000000,0.01037535,0.04814826
-4.73336668,0.29168200,0.00000090,0.00020733,0.05092504,0.17523459,0.13071519,0.00000000,0.01144442,0.05336170
-4.72736368,0.32086304,0.00000124,0.00024694,0.05576892,0.19282322,0.14372841,0.00000000,0.01254271,0.05874871
-4.72136068,0.35063631,0.00000170,0.00029679,0.06066551,0.21077720,0.15698526,0.00000000,0.01365762,0.06425496
-4.71535768,0.38066746,0.00000231,0.00035935,0.06555489,0.22889539,0.17033138,0.00000000,0.01477580,0.06981992
-4.70935468,0.41059805,0.00000312,0.00043775,0.07037520,0.24696145,0.18360081,0.00000000,0.01588354,0.07537838
-4.70335168,0.44005555,0.00000418,0.00053592,0.07506482,0.26474969,0.19662038,0.00000000,0.01696724,0.08086217
-4.69734867,0.46866491,0.00000556,0.00065867,0.07956476,0.28203192,0.20921473,0.00000000,0.01801389,0.08620217
-4.69134567,0.49606137,0.00000735,0.00081183,0.08382124,0.29858506,0.22121186,0.00000000,0.01901169,0.09133066
-4.68534267,0.52190412,0.00000964,0.00100237,0.08778843,0.31419921,0.23244912,0.00000000,0.01995058,0.09618368
-4.67933967,0.54589018,0.00001255,0.00123851,0.09143103,0.32868601,0.24277925,0.00000000,0.02082292,0.10070359
-4.67333667,0.56776813,0.00001622,0.00152984,0.09472682,0.34188679,0.25207628,0.00000000,0.02162399,0.10484147
-4.66733367,0.58735090,0.00002082,0.00188736,0.09766883,0.35368036,0.26024114,0.00000000,0.02235250,0.10855949
-4.66133067,0.60452716,0.00002654,0.00232358,0.10026715,0.36398991,0.26720657,0.00000000,0.02301106,0.11183292
-4.65532766,0.61927070,0.00003358,0.00285250,0.10255029,0.37278879,0.27294120,0.00000000,0.02360645,0.11465183
-4.64932466,0.63164727,0.00004219,0.00348955,0.10456581,0.38010489,0.27745254,0.00000000,0.02414980,0.11702238
-4.64332166,0.64181844,0.00005264,0.00425150,0.10638034,0.38602324,0.28078870,0.00000000,0.02465662,0.11896746
