energy_ev,total_up,Ga_p_up,Ga_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-6.00000000,8.27508022,0.71566792,0.00000000,1.88685951,5.21406292,2.09040394,0.00000000
-5.99399700,8.28555362,0.73685712,0.00000000,1.86830929,5.25819320,2.03361623,0.00000000
-5.98799400,8.30286605,0.75753146,0.00000000,1.85249923,5.30497893,1.98260608,0.00000000
-5.98199100,8.32577624,0.77743651,0.00000000,1.83935561,5.35357052,1.93710370,0.00000000
-5.97598799,8.35277106,0.79631207,0.00000000,1.82872381,5.40296094,1.89671860,0.00000000
-5.96998499,8.38209503,0.81389610,0.00000000,1.82036903,5.45200234,1.86095411,0.00000000
-5.96398199,8.41178619,0.82992880,0.00000000,1.81397875,5.49942712,1.82922404,0.00000000
-5.95797899,8.43971850,0.84415690,0.00000000,1.80916761,5.54387325,1.80087128,0.00000000
-5.95197599,8.46365032,0.85633822,0.00000000,1.80548468,5.58391400,1.77518788,0.00000000
-5.94597299,8.48127856,0.86624633,0.00000000,1.80242342,5.61809148,1.75143603,0.00000000
-5.93996998,8.49029757,0.87367532,0.00000000,1.79943409,5.64495359,1.72886964,0.00000000
-5.93396698,8.48846165,0.87844454,0.00000000,1.79593857,5.66309348,1.70675582,0.00000000
-5.92796398,8.47364939,0.88040327,0.00000000,1.79134708,5.67119061,1.68439574,0.00000000
-5.92196098,8.44392809,0.87943510,0.00000000,1.78507635,5.66805179,1.66114424,0.00000000
-5.91595798,8.39761591,0.87546187,0.00000000,1.77656843,5.65265111,1.63642763,0.00000000
-5.90995498,8.33333928,0.86844698,0.00000000,1.76530946,5.62416683,1.60975909,0.00000000
-5.90395198,8.25008324,0.85839800,0.00000000,1.75084753,5.58201376,1.58075109,0.00000000
-5.89794897,8.14723217,0.84536820,0.00000000,1.73280866,5.52586942,1.54912453,0.00000000
-5.89194597,8.02459892,0.82945704,0.00000000,1.71091037,5.45569274,1.51471413,0.00000000
-5.88594297,7.88244063,0.81080946,0.00000000,1.68497183,5.37173410,1.47746997,0.00000000
-5.87993997,7.72146007,0.78961382,0.00000000,1.65492036,5.27453587,1.43745520,0.00000000
-5.87393697,7.54279207,0.76609860,0.00000000,1.62079374,5.16492335,1.39483989,0.00000000
-5.86793397,7.34797533,0.74052787,0.00000000,1.58273836,5.04398611,1.34989157,0.00000000
-5.86193097,7.13891070,0.71319560,0.00000000,1.54100325,4.91305050,1.30296272,0.00000000
-5.85592796,6.91780747,0.68441905,0.00000000,1.49593042,4.77364440,1.25447599,0.00000000
-5.84992496,6.68712038,0.65453145,0.00000000,1.44794195,4.62745586,1.20490770,0.00000000
-5.84392196,6.44947984,0.62387426,0.00000000,1.39752469,4.47628736,1.15477064,0.00000000
-5.83791896,6.20761895,0.59278923,0.00000000,1.34521332,4.32200796,1.10459674,0.00000000
-5.83191596,5.96430038,0.56161073,0.00000000,1.29157261,4.16650536,1.05492061,0.00000000
-5.82591296,5.72224660,0.53065847,0.00000000,1.23718004,4.01164018,1.00626462,0.00000000
-5.81990995,5.48407640,0.50023102,0.00000000,1.18260929,3.85920435,0.95912614,0.00000000
-5.81390695,5.25225048,0.47060039,0.00000000,1.12841569,3.71088532,0.91396742,0.00000000
-5.80790395,5.02902797,0.44200777,0.00000000,1.07512407,3.56823756,0.87120859,0.00000000
-5.80190095,4.81643555,0.41466059,0.00000000,1.02321949,3.43266217,0.83122371,0.00000000
-5.79589795,4.61624957,0.38873104,0.00000000,0.97314109,3.30539500,0.79434002,0.00000000
-5.78989495,4.42999122,0.36435592,0.00000000,0.92527917,3.18750333,0.76084005,0.00000000
-5.78389195,4.25893390,0.34163780,0.00000000,0.87997526,3.07989050,0.73096629,0.00000000
-5.77788894,4.10412129,0.32064737,0.00000000,0.83752485,2.98330761,0.70492777,0.00000000
-5.77188594,3.96639407,0.30142670,0.00000000,0.79818244,2.89837079,0.68290808,0.00000000
-5.76588294,3.84642291,0.28399321,0.00000000,0.76216809,2.82558272,0.66507395,0.00000000
-5.75987994,3.74474490,0.26834407,0.00000000,0.72967496,2.76535634,0.65158373,0.00000000
-5.75387694,3.66180064,0.25446081,0.00000000,0.70087705,2.71803908,0.64259508,0.00000000
-5.74787394,3.59796927,0.24231370,0.00000000,0.67593657,2.68393565,0.63827112,0.00000000
-5.74187094,3.55359874,0.23186587,0.00000000,0.65501009,2.66332779,0.63878455,0.00000000
-5.73586793,3.52902919,0.22307671,0.00000000,0.63825316,2.65648940,0.64431926,0.00000000
-5.72986493,3.52460775,0.21590466,0.00000000,0.62582282,2.66369593,0.65506911,0.00000000
-5.72386193,3.54069338,0.21030893,0.00000000,0.61787778,2.68522712,0.67123398,0.00000000
-5.71785893,3.57765147,0.20625048,0.00000000,0.61457617,2.72136280,0.69301283,0.00000000
-5.71185593,3.63583812,0.20369190,0.00000000,0.61607087,2.77237170,0.72059443,0.00000000
-5.70585293,3.71557495,0.20259660,0.00000000,0.62250271,2.83849383,0.75414587,0.00000000
-5.69984992,3.81711592,0.20292716,0.00000000,0.63399181,2.91991729,0.79379966,0.00000000
-5.69384692,3.94060811,0.20464318,0.00000000,0.65062768,3.01675090,0.83964000,0.00000000
-5.68784392,4.08604882,0.20769881,0.00000000,0.67245860,3.12899427,0.89168911,0.00000000
-5.68184092,4.25324200,0.21204014,0.00000000,0.69948104,3.25650725,0.94989426,0.00000000
-5.67583792,4.44175662,0.21760280,0.00000000,0.73162979,3.39898081,1.01411653,0.00000000
-5.66983492,4.65089031,0.22430982,0.00000000,0.76876950,3.55591141,1.08412180,0.00000000
-5.66383192,4.87964070,0.23207024,0.00000000,0.81068837,3.72658089,1.15957472,0.00000000
-5.65782891,5.12668722,0.24077837,0.00000000,0.85709450,3.91004359,1.24003609,0.00000000
-5.65182591,5.39038495,0.25031398,0.00000000,0.90761531,4.10512226,1.32496388,0.00000000
-5.64582291,5.66877210,0.26054356,0.00000000,0.96180038,4.31041354,1.41371802,0.00000000
-5.63981991,5.95959149,0.27132243,0.00000000,1.01912778,4.52430371,1.50556880,0.00000000
-5.63381691,6.26032582,0.28249796,0.00000000,1.07901380,4.74499441,1.59970856,0.00000000
-5.62781391,6.56824579,0.29391356,0.00000000,1.14082576,4.97053776,1.69526612,0.00000000
-5.62181091,6.88046910,0.30541338,0.00000000,1.20389751,5.19887972,1.79132344,0.00000000
-5.61580790,7.19402822,0.31684750,0.00000000,1.26754687,5.42790976,1.88693358,0.00000000
-5.60980490,7.50594373,0.32807744,0.00000000,1.33109442,5.65551499,1.98113937,0.00000000
-5.60380190,7.81330024,0.33898153,0.00000000,1.39388267,5.87963619,2.07299199,0.00000000
-5.59779890,8.11332146,0.34946022,0.00000000,1.45529482,6.09832346,2.16156870,0.00000000
-5.59179590,8.40344120,0.35944066,0.00000000,1.51477229,6.30978880,2.24598919,0.00000000
-5.58579290,8.68136736,0.36888072,0.00000000,1.57183018,6.51245363,2.32543021,0.00000000
-5.57978989,8.94513639,0.37777198,0.00000000,1.62607004,6.70498905,2.39913800,0.00000000
-5.57378689,9.19315620,0.38614159,0.00000000,1.67718944,6.88634740,2.46643858,0.00000000
-5.56778389,9.42423631,0.39405310,0.00000000,1.72498792,7.05578411,2.52674587,0.00000000
-5.56178089,9.63760452,0.40160581,0.00000000,1.76936927,7.21286903,2.57956785,0.00000000
-5.55577789,9.83291020,0.40893310,0.00000000,1.81034004,7.35748752,2.62451085,0.00000000
-5.54977489,10.01021468,0.41619941,0.00000000,1.84800445,7.48983130,2.66128250,0.00000000
-5.54377189,10.16996998,0.42359618,0.00000000,1.88255623,7.61038030,2.68969339,0.00000000
-5.53776888,10.31298719,0.43133682,0.00000000,1.91426750,7.71987620,2.70965792,0.00000000
-5.53176588,10.44039635,0.43965080,0.00000000,1.94347557,7.81928937,2.72119416,0.00000000
-5.52576288,10.55359949,0.44877721,0.00000000,1.97056800,7.90978039,2.72442322,0.00000000
-5.51975988,10.65421879,0.45895778,0.00000000,1.99596667,7.99265789,2.71956764,0.00000000
-5.51375688,10.74404150,0.47042977,0.00000000,2.02011141,8.06933406,2.70694892,0.00000000
-5.50775388,10.82496338,0.48341876,0.00000000,2.04344381,8.14127933,2.68698391,0.00000000
-5.50175088,10.89893208,0.49813175,0.00000000,2.06639163,8.20997755,2.66017964,0.00000000
-5.49574787,10.96789190,0.51475058,0.00000000,2.08935449,8.27688280,2.62712652,0.00000000
-5.48974487,11.03373107,0.53342613,0.00000000,2.11269109,8.34337900,2.58848942,0.00000000
-5.48374187,11.09823291,0.55427323,0.00000000,2.13670843,8.41074331,2.54499671,0.00000000
-5.47773887,11.16303179,0.57736677,0.00000000,2.16165323,8.48011415,2.49742705,0.00000000
-5.47173587,11.22957505,0.60273890,0.00000000,2.18770603,8.55246468,2.44659416,0.00000000
-5.46573287,11.29909193,0.63037778,0.00000000,2.21497783,8.62858238,2.39332978,0.00000000
-5.45972986,11.37257027,0.66022769,0.00000000,2.24350970,8.70905540,2.33846538,0.00000000
-5.45372686,11.45074196,0.69219085,0.00000000,2.27327521,8.79426587,2.28281303,0.00000000
-5.44772386,11.53407759,0.72613080,0.00000000,2.30418578,8.88439068,2.22714645,0.00000000
-5.44172086,11.62279062,0.76187735,0.00000000,2.33609860,8.97940936,2.17218267,0.00000000
-5.43571786,11.71685108,0.79923301,0.00000000,2.36882715,9.07911908,2.11856539,0.00000000
-5.42971486,11.81600825,0.83798065,0.00000000,2.40215370,9.18315586,2.06685066,0.00000000
-5.42371186,11.91982136,0.87789216,0.00000000,2.43584335,9.29102124,2.01749559,0.00000000
-5.41770885,12.02769693,0.91873773,0.00000000,2.46965913,9.40211306,1.97085069,0.00000000
-5.41170585,12.13893086,0.96029528,0.00000000,2.50337724,9.51575879,1.92715601,0.00000000
-5.40570285,12.25275302,1.00235971,0.00000000,2.53680181,9.63124976,1.88654153,0.00000000
-5.39969985,12.36837178,1.04475127,0.00000000,2.56977826,9.74787421,1.84903147,0.00000000
-5.39369685,12.48501606,1.08732273,0.00000000,2.60220453,9.86494754,1.81455245,0.00000000
-5.38769385,12.60197201,1.12996467,0.00000000,2.63403940,9.98183769,1.78294491,0.00000000
-5.38169085,12.71861232,1.17260866,0.00000000,2.66530726,10.09798430,1.75397732,0.00000000
-5.37568784,12.83441613,1.21522790,0.00000000,2.69609890,10.21291036,1.72736235,0.00000000
-5.36968484,12.94897811,1.25783507,0.00000000,2.72656810,10.32622564,1.70277418,0.00000000
-5.36368184,13.06200639,1.30047744,0.00000000,2.75692396,10.43762175,1.67986635,0.00000000
-5.35767884,13.17330915,1.34322916,0.00000000,2.78741922,10.54685911,1.65828900,0.00000000
-5.35167584,13.28277111,1.38618124,0.00000000,2.81833518,10.65374693,1.63770519,0.00000000
-5.34567284,13.39032165,1.42942934,0.00000000,2.84996387,10.75811760,1.61780530,0.00000000
-5.33966983,13.49589679,1.47306025,0.00000000,2.88258849,10.85979760,1.59831940,0.00000000
-5.33366683,13.59939831,1.51713752,0.00000000,2.91646326,10.95857712,1.57902699,0.00000000
-5.32766383,13.70065310,1.56168721,0.00000000,2.95179391,11.05418105,1.55976409,0.00000000
-5.32166083,13.79937624,1.60668448,0.00000000,2.98871991,11.14624376,1.54042767,0.00000000
-5.31565783,13.89514115,1.65204194,0.00000000,3.02729984,11.23429019,1.52097747,0.00000000
-5.30965483,13.98735973,1.69760056,0.00000000,3.06750070,11.31772528,1.50143554,0.00000000
-5.30365183,14.07527488,1.74312373,0.00000000,3.10919212,11.39583325,1.48188381,0.00000000
-5.29764882,14.15796684,1.78829508,0.00000000,3.15214597,11.46778783,1.46246000,0.00000000
-5.29164582,14.23437423,1.83272041,0.00000000,3.19604165,11.53267355,1.44335235,0.00000000
-5.28564282,14.30332926,1.87593386,0.00000000,3.24047687,11.58951764,1.42479354,0.00000000
-5.27963982,14.36360587,1.91740813,0.00000000,3.28498372,11.63733125,1.40705412,0.00000000
-5.27363682,14.41397852,1.95656859,0.00000000,3.32904901,11.67515798,1.39043579,0.00000000
-5.26763382,14.45328853,1.99281054,0.00000000,3.37213820,11.70212719,1.37526462,0.00000000
-5.26163082,14.48051427,2.02551907,0.00000000,3.41372152,11.71750906,1.36188457,0.00000000
-5.25562781,14.49484112,2.05409053,0.00000000,3.45330108,11.72076810,1.35065114,0.00000000
-5.24962481,14.49572698,2.07795471,0.00000000,3.49043750,11.71161190,1.34192528,0.00000000
-5.24362181,14.48295936,2.09659667,0.00000000,3.52477488,11.69003189,1.33606745,0.00000000
-5.23761881,14.45670034,2.10957732,0.00000000,3.55606263,11.65633351,1.33343181,0.00000000
-5.23161581,14.41751647,2.11655180,0.00000000,3.58417339,11.61115349,1.33436027,0.00000000
-5.22561281,14.36639159,2.11728486,0.00000000,3.60911598,11.55546296,1.33917660,0.00000000
-5.21960980,14.30472137,2.11166267,0.00000000,3.63104287,11.49055556,1.34818016,0.00000000
-5.21360680,14.23428952,2.09970071,0.00000000,3.65025201,11.41802104,1.36163968,0.00000000
-5.20760380,14.15722667,2.08154729,0.00000000,3.66718288,11.33970518,1.37978668,0.00000000
-5.20160080,14.07595380,2.05748297,0.00000000,3.68240706,11.25765805,1.40280906,0.00000000
-5.19559780,13.99311291,2.02791582,0.00000000,3.69661396,11.17407289,1.43084464,0.00000000
-5.18959480,13.91148825,1.99337294,0.00000000,3.71059214,11.09121872,1.46397514,0.00000000
-5.18359180,13.83392178,1.95448874,0.00000000,3.72520741,11.01136966,1.50222068,0.00000000
-5.17758879,13.76322654,1.91199034,0.00000000,3.74137824,10.93673430,1.54553509,0.00000000
-5.17158579,13.70210171,1.86668091,0.00000000,3.76004971,10.86938811,1.59380225,0.00000000
-5.16558279,13.65305254,1.81942132,0.00000000,3.78216675,10.81121166,1.64683375,0.00000000
-5.15957979,13.61831793,1.77111081,0.00000000,3.80864753,10.76383669,1.70436790,0.00000000
-5.15357679,13.59980780,1.72266721,0.00000000,3.84035772,10.72860193,1.76607026,0.00000000
-5.14757379,13.59905157,1.67500701,0.00000000,3.87808622,10.70651923,1.83153578,0.00000000
-5.14157079,13.61715837,1.62902592,0.00000000,3.92252286,10.69825063,1.90029234,0.00000000
-5.13556778,13.65478910,1.58557998,0.00000000,3.97423828,10.70409580,1.97180572,0.00000000
-5.12956478,13.71213947,1.54546773,0.00000000,4.03366628,10.72398914,2.04548571,0.00000000
-5.12356178,13.78893320,1.50941350,0.00000000,4.10108867,10.75750523,2.12069315,0.00000000
-5.11755878,13.88442398,1.47805206,0.00000000,4.17662272,10.80387126,2.19674765,0.00000000
-5.11155578,13.99740480,1.45191486,0.00000000,4.26021102,10.86198486,2.27293573,0.00000000
-5.10555278,14.12622335,1.43141799,0.00000000,4.35161382,10.93043593,2.34851903,0.00000000
-5.09954977,14.26880241,1.41685208,0.00000000,4.45040383,11.00753121,2.42274249,0.00000000
-5.09354677,14.42266447,1.40837439,0.00000000,4.55596335,11.09132069,2.49484231,0.00000000
-5.08754377,14.58496017,1.40600327,0.00000000,4.66748391,11.17962547,2.56405349,0.00000000
-5.08154077,14.75250070,1.40961523,0.00000000,4.78396848,11.27006661,2.62961712,0.00000000
-5.07553777,14.92179444,1.41894492,0.00000000,4.90423651,11.36009559,2.69078734,0.00000000
-5.06953477,15.08908860,1.43358811,0.00000000,5.02693199,11.44702661,2.74683803,0.00000000
-5.06353177,15.25041666,1.45300788,0.00000000,5.15053492,11.52807150,2.79706961,0.00000000
-5.05752876,15.40165239,1.47654411,0.00000000,5.27337636,11.60037808,2.84081582,0.00000000
-5.05152576,15.53857118,1.50342620,0.00000000,5.39365757,11.66107255,2.87745095,0.00000000
-5.04552276,15.65691907,1.53278891,0.00000000,5.50947325,11.70730642,2.90639738,0.00000000
-5.03951976,15.75248914,1.56369116,0.00000000,5.61883910,11.73630804,2.92713372,0.00000000
-5.03351676,15.82120491,1.59513726,0.00000000,5.71972367,11.74543854,2.93920332,0.00000000
-5.02751376,15.85920914,1.62610025,0.00000000,5.81008417,11.73225121,2.94222329,0.00000000
-5.02151076,15.86295622,1.65554666,0.00000000,5.88790591,11.69455312,2.93589362,0.00000000
-5.01550775,15.82930564,1.68246203,0.00000000,5.95124451,11.63046724,2.92000618,0.00000000
-5.00950475,15.75561330,1.70587644,0.00000000,5.99827008,11.53849269,2.89445321,0.00000000
-5.00350175,15.63981750,1.72488922,0.00000000,6.02731206,11.41756090,2.85923489,0.00000000
-4.99749875,15.48051571,1.73869220,0.00000000,6.03690346,11.26708485,2.81446545,0.00000000
-4.99149575,15.27702881,1.74659046,0.00000000,6.02582298,11.08699897,2.76037732,0.00000000
-4.98549275,15.02944932,1.74802018,0.00000000,5.99313331,10.87778718,2.69732308,0.00000000
-4.97948974,14.73867071,1.74256275,0.00000000,5.93821422,10.64049706,2.62577462,0.00000000
-4.97348674,14.40639569,1.72995483,0.00000000,5.86078873,10.37673862,2.54631935,0.00000000
-4.96748374,14.03512174,1.71009385,0.00000000,5.76094126,10.08866663,2.45965342,0.00000000
-4.96148074,13.62810358,1.68303893,0.00000000,5.63912653,9.77894627,2.36657183,0.00000000
-4.95547774,13.18929284,1.64900713,0.00000000,5.49616849,9.45070263,2.26795567,0.00000000
-4.94947474,12.72325620,1.60836517,0.00000000,5.33324899,9.10745504,2.16475682,0.00000000
-4.94347174,12.23507439,1.56161695,0.00000000,5.15188623,8.75303824,2.05798042,0.00000000
-4.93746873,11.73022507,1.50938736,0.00000000,4.95390339,8.39151271,1.94866590,0.00000000
-4.93146573,11.21445335,1.45240300,0.00000000,4.74138848,8.02706708,1.83786689,0.00000000
-4.92546273,10.69363412,1.39147036,0.00000000,4.51664660,7.66391581,1.72663089,0.00000000
-4.91945973,10.17363095,1.32745244,0.00000000,4.28214630,7.30619565,1.61597934,0.00000000
-4.91345673,9.66015609,1.26124438,0.00000000,4.04046189,6.95786429,1.50688864,0.00000000
-4.90745373,9.15863629,1.19374919,0.00000000,3.79421375,6.62260457,1.40027280,0.00000000
-4.90145073,8.67408876,1.12585414,0.00000000,3.54600875,6.30373747,1.29696825,0.00000000
-4.89544772,8.21101122,1.05840866,0.00000000,3.29838281,6.00414652,1.19772111,0.00000000
-4.88944472,7.77328942,0.99220447,0.00000000,3.05374758,5.72621614,1.10317738,0.00000000
-4.88344172,7.36412465,0.92795835,0.00000000,2.81434295,5.47178570,1.01387602,0.00000000
