energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-3.52676338,1.84056922,0.00008965,0.08473423,0.00255055,0.98332817,0.24472283,0.07704487,0.38140543,0.72942219
-3.52076038,1.92070174,0.00010448,0.09066791,0.00297666,1.01132326,0.25673677,0.08197484,0.39371406,0.76754163
-3.51475738,2.00648195,0.00012106,0.09742972,0.00345357,1.04028191,0.27007342,0.08725855,0.40727611,0.80855892
-3.50875438,2.09798711,0.00013950,0.10501594,0.00398390,1.06996909,0.28467341,0.09290744,0.42197974,0.85276157
-3.50275138,2.19519717,0.00015988,0.11341395,0.00456993,1.10011862,0.30045328,0.09892758,0.43768990,0.90039280
-3.49674837,2.29798148,0.00018230,0.12260124,0.00521363,1.13043194,0.31730337,0.10531899,0.45424660,0.95164191
-3.49074537,2.40609233,0.00020684,0.13254489,0.00591658,1.16057993,0.33508688,0.11207522,0.47146464,1.00663766
-3.48474237,2.51916620,0.00023360,0.14320131,0.00668000,1.19020794,0.35364026,0.11918331,0.48913500,1.06544509
-3.47873937,2.63673302,0.00026267,0.15451654,0.00750477,1.21894412,0.37277509,0.12662416,0.50702800,1.12806624
-3.47273637,2.75823329,0.00029415,0.16642711,0.00839145,1.24641062,0.39228152,0.13437310,0.52489825,1.19444459
-3.46673337,2.88304220,0.00032816,0.17886124,0.00934032,1.27223719,0.41193318,0.14240085,0.54249137,1.26447302
-3.46073037,3.01049958,0.00036482,0.19174061,0.01035145,1.29607655,0.43149341,0.15067472,0.55955202,1.33800492
-3.45472736,3.13994376,0.00040428,0.20498246,0.01142472,1.31762041,0.45072261,0.15915993,0.57583322,1.41486758
-3.44872436,3.27074738,0.00044672,0.21850198,0.01255988,1.33661541,0.46938634,0.16782108,0.59110622,1.49487696
-3.44272136,3.40235275,0.00049232,0.23221489,0.01375662,1.35287775,0.48726374,0.17662348,0.60517066,1.57785289
-3.43671836,3.53430446,0.00054129,0.24603997,0.01501456,1.36630580,0.50415600,0.18553454,0.61786433,1.66363347
-3.43071536,3.66627688,0.00059387,0.25990159,0.01633324,1.37688947,0.51989416,0.19452486,0.62907201,1.75208761
-3.42471236,3.79809463,0.00065028,0.27373193,0.01771215,1.38471605,0.53434606,0.20356908,0.63873295,1.84312469
-3.41870935,3.92974441,0.00071077,0.28747284,0.01915062,1.38997172,0.54742187,0.21264645,0.64684647,1.93670055
-3.41270635,4.06137699,0.00077554,0.30107729,0.02064776,1.39293866,0.55907788,0.22174101,0.65347518,2.03281908
-3.40670335,4.19329895,0.00084480,0.31451021,0.02220236,1.39398772,0.56931837,0.23084143,0.65874585,2.13152911
-3.40070035,4.32595422,0.00091868,0.32774879,0.02381271,1.39356688,0.57819528,0.23994054,0.66284739,2.23291660
-3.39469735,4.45989600,0.00099725,0.34078215,0.02547648,1.39218603,0.58580576,0.24903449,0.66602623,2.33709228
-3.38869435,4.59575061,0.00108051,0.35361044,0.02719051,1.39039875,0.59228753,0.25812170,0.66857900,2.44417534
-3.38269135,4.73417453,0.00116832,0.36624339,0.02895066,1.38878183,0.59781239,0.26720163,0.67084288,2.55427400
-3.37668834,4.87580718,0.00126042,0.37869829,0.03075163,1.38791344,0.60257803,0.27627336,0.67318378,2.66746387
-3.37068534,5.02122132,0.00135640,0.39099769,0.03258680,1.38835100,0.60679853,0.28533422,0.67598298,2.78376539
-3.36468234,5.17087369,0.00145572,0.40316665,0.03444811,1.39060944,0.61069408,0.29437833,0.67962253,2.90312144
-3.35867934,5.32505805,0.00155761,0.41522987,0.03632596,1.39514086,0.61448028,0.30339535,0.68447014,3.02537631
-3.35267634,5.48386285,0.00166120,0.42720863,0.03820923,1.40231633,0.61835749,0.31236923,0.69086398,3.15025732
-3.34667334,5.64713524,0.00176540,0.43911772,0.04008519,1.41241029,0.62250088,0.32127725,0.69909805,3.27735986
-3.34067034,5.81445306,0.00186900,0.45096252,0.04193967,1.42558814,0.62705136,0.33008914,0.70940864,3.40613676
-3.33466733,5.98510586,0.00197065,0.46273616,0.04375711,1.44189735,0.63210802,0.33876651,0.72196241,3.53589265
-3.32866433,6.15808565,0.00206889,0.47441703,0.04552079,1.46126219,0.63772226,0.34726243,0.73684649,3.66578341
-3.32266133,6.33208770,0.00216221,0.48596661,0.04721304,1.48348220,0.64389387,0.35552130,0.75406108,3.79482115
-3.31665833,6.50552140,0.00224906,0.49732783,0.04881549,1.50823433,0.65056923,0.36347885,0.77351480,3.92188433
-3.31065533,6.67653091,0.00232790,0.50842392,0.05030947,1.53507862,0.65764171,0.37106248,0.79502294,4.04573293
-3.30465233,6.84302483,0.00239726,0.51915793,0.05167626,1.56346725,0.66495417,0.37819180,0.81830890,4.16502813
-3.29864932,7.00271433,0.00245578,0.52941299,0.05289751,1.59275662,0.67230356,0.38477940,0.84300870,4.27835598
-3.29264632,7.15315867,0.00250225,0.53905337,0.05395563,1.62222232,0.67944728,0.39073198,0.86867853,4.38425433
-3.28664332,7.29181705,0.00253565,0.54792640,0.05483414,1.65107643,0.68611121,0.39595172,0.89480523,4.48124240
-3.28064032,7.41610556,0.00255517,0.55586523,0.05551803,1.67848695,0.69199905,0.40033795,0.92081926,4.56785214
-3.27463732,7.52345798,0.00256030,0.56269253,0.05599419,1.70359891,0.69680248,0.40378921,0.94611004,4.64266058
-3.26863432,7.61138895,0.00255075,0.56822495,0.05625164,1.72555656,0.70021208,0.40620556,0.97004292,4.70432251
-3.26263132,7.67755797,0.00252655,0.57227837,0.05628192,1.74352626,0.70192823,0.40749114,0.99197747,4.75160247
-3.25662831,7.71983258,0.00248801,0.57467372,0.05607929,1.75671944,0.70167195,0.40755705,1.01128636,4.78340547
-3.25062531,7.73634899,0.00243569,0.57524316,0.05564096,1.76441491,0.69919500,0.40632431,1.02737422,4.79880544
-3.24462231,7.72556834,0.00237043,0.57383649,0.05496724,1.76598005,0.69428911,0.40372681,1.03969586,4.79707081
-3.23861931,7.68632674,0.00229328,0.57032741,0.05406163,1.76088999,0.68679378,0.39971434,1.04777310,4.77768639
-3.23261631,7.61787740,0.00220551,0.56461945,0.05293086,1.74874425,0.67660262,0.39425525,1.05120967,4.74037084
-3.22661331,7.51992313,0.00210851,0.55665114,0.05158485,1.72928022,0.66366778,0.38733890,1.04970355,4.68508919
-3.22061031,7.39263783,0.00200382,0.54640033,0.05003654,1.70238280,0.64800244,0.37897745,1.04305633,4.61205996
-3.21460730,7.23667600,0.00189303,0.53388725,0.04830178,1.66809000,0.62968125,0.36920727,1.03117919,4.52175632
-3.20860430,7.05316930,0.00177777,0.51917621,0.04639900,1.62659398,0.60883878,0.35808941,1.01409530,4.41490144
-3.20260130,6.84371034,0.00165964,0.50237579,0.04434891,1.57823762,0.58566592,0.34570944,0.99193858,4.29245770
-3.19659830,6.61032358,0.00154020,0.48363745,0.04217413,1.52350660,0.56040459,0.33217642,0.96494886,4.15561028
-3.19059530,6.35542451,0.00142092,0.46315262,0.03989868,1.46301728,0.53334087,0.31762106,0.93346375,4.00574532
-3.18459230,6.08176823,0.00130316,0.44114829,0.03754755,1.39750088,0.50479688,0.30219319,0.89790755,3.84442346
-3.17858929,5.79238926,0.00118814,0.41788149,0.03514620,1.32778454,0.47512175,0.28605849,0.85877766,3.67334943
-3.17258629,5.49053483,0.00107691,0.39363255,0.03272000,1.25477010,0.44468212,0.26939477,0.81662919,3.49433878
-3.16658329,5.17959388,0.00097039,0.36869789,0.03029375,1.17941131,0.41385246,0.25238784,0.77205833,3.30928266
-3.16058029,4.86302449,0.00086930,0.34338219,0.02789120,1.10269054,0.38300563,0.23522718,0.72568525,3.12011188
-3.15457729,4.54428213,0.00077419,0.31799066,0.02553457,1.02559572,0.35250406,0.21810163,0.67813708,2.92876122
-3.14857429,4.22675118,0.00068548,0.29282156,0.02324421,0.94909842,0.32269175,0.20119520,0.63003171,2.73713516
-3.14257129,3.91368175,0.00060340,0.26815917,0.02103822,0.87413381,0.29388745,0.18468319,0.58196298,2.54707579
-3.13656828,3.60813361,0.00052806,0.24426774,0.01893226,0.80158293,0.26637908,0.16872877,0.53448762,2.36033388
-3.13056528,3.31292852,0.00045945,0.22138632,0.01693932,0.73225792,0.24041953,0.15348012,0.48811436,2.17854347
-3.12456228,3.03061164,0.00039742,0.19972474,0.01506968,0.66689024,0.21622390,0.13906814,0.44329540,2.00320056
-3.11855928,2.76342247,0.00034178,0.17946083,0.01333088,0.60612200,0.19396798,0.12560486,0.40042042,1.83564604
-3.11255628,2.51327507,0.00029221,0.16073876,0.01172779,0.55050029,0.17378804,0.11318242,0.35981296,1.67705285
-3.10655328,2.28174700,0.00024838,0.14366854,0.01026274,0.50047427,0.15578165,0.10187272,0.32172916,1.52841716
-3.10055028,2.07007602,0.00020990,0.12832642,0.00893574,0.45639449,0.14000928,0.09172752,0.28635866,1.39055342
-3.09454727,1.87916356,0.00017633,0.11475629,0.00774465,0.41851422,0.12649664,0.08277901,0.25382722,1.26409273
-3.08854427,1.70958349,0.00014727,0.10297154,0.00668555,0.38699202,0.11523735,0.07504080,0.22420091,1.14948412
-3.08254127,1.56159504,0.00012228,0.09295761,0.00575293,0.36189536,0.10619584,0.06850903,0.19749140,1.04699822
-3.07653827,1.43515857,0.00010093,0.08467467,0.00494004,0.34320461,0.09931029,0.06316373,0.17366208,0.95673300
-3.07053527,1.32995320,0.00008281,0.07806052,0.00423916,0.33081713,0.09449537,0.05897022,0.15263457,0.87862092
-3.06453227,1.24539546,0.00006754,0.07303350,0.00364189,0.32455133,0.09164488,0.05588053,0.13429539,0.81243744
-3.05852926,1.18065835,0.00005476,0.06949528,0.00313937,0.32415041,0.09063400,0.05383473,0.11850257,0.75781035
-3.05252626,1.13469056,0.00004413,0.06733346,0.00272256,0.32928582,0.09132133,0.05276227,0.10509189,0.71423012
-3.04652326,1.10623592,0.00003535,0.06642400,0.00238240,0.33956066,0.09355068,0.05258319,0.09388266,0.68106088
-3.04052026,1.09385311,0.00002815,0.06663349,0.00210998,0.35451314,0.09715264,0.05320929,0.08468297,0.65755229
-3.03451726,1.09593619,0.00002228,0.06782112,0.00189670,0.37362042,0.10194619,0.05454526,0.07729426,0.64285238
-3.02851426,1.11073638,0.00001752,0.06984065,0.00173431,0.39630313,0.10774019,0.05648984,0.07151539,0.63602133
-3.02251126,1.13638562,0.00001370,0.07254221,0.00161509,0.42193104,0.11433516,0.05893701,0.06714598,0.63604644
-3.01650825,1.17092232,0.00001064,0.07577416,0.00153178,0.44982997,0.12152523,0.06177725,0.06398931,0.64185842
-3.01050525,1.21231968,0.00000822,0.07938483,0.00147772,0.47929038,0.12910041,0.06489895,0.06185468,0.65234879
-3.00450225,1.25851670,0.00000630,0.08322454,0.00144681,0.50957763,0.13684929,0.06818991,0.06055944,0.66638858
-2.99849925,1.30745165,0.00000481,0.08714748,0.00143353,0.53994393,0.14456204,0.07153900,0.05993061,0.68284800
-2.99249625,1.35709769,0.00000364,0.09101383,0.00143294,0.56964194,0.15203381,0.07483795,0.05980627,0.70061675
-2.98649325,1.40549990,0.00000274,0.09469185,0.00144066,0.59793957,0.15906833,0.07798324,0.06003673,0.71862471
-2.98049025,1.45081265,0.00000205,0.09805999,0.00145288,0.62413570,0.16548175,0.08087794,0.06048550,0.73586225
-2.97448724,1.49133638,0.00000152,0.10100896,0.00146630,0.64757617,0.17110646,0.08343367,0.06103009,0.75139982
-2.96848424,1.52555218,0.00000113,0.10344364,0.00147817,0.66766955,0.17579471,0.08557233,0.06156262,0.76440591
-2.96248124,1.55215293,0.00000083,0.10528474,0.00148623,0.68390185,0.17942198,0.08722777,0.06199035,0.77416295
-2.95647824,1.57006970,0.00000060,0.10647021,0.00148868,0.69584956,0.18188983,0.08834707,0.06223588,0.78008027
-2.95047524,1.57849192,0.00000044,0.10695617,0.00148419,0.70319048,0.18312812,0.08889166,0.06223725,0.78170382
-2.94447224,1.57688060,0.00000031,0.10671748,0.00147184,0.70571158,0.18309640,0.08883791,0.06194779,0.77872200
-2.93846923,1.56497361,0.00000022,0.10574772,0.00145111,0.70331362,0.18178449,0.08817739,0.06133566,0.77096742
-2.93246623,1.54278275,0.00000016,0.10405867,0.00142183,0.69601216,0.17921209,0.08691661,0.06038326,0.75841443
-2.92646323,1.51058261,0.00000011,0.10167931,0.00138416,0.68393484,0.17542748,0.08507639,0.05908621,0.74117251
-2.92046023,1.46889153,0.00000008,0.09865426,0.00133855,0.66731514,0.17050531,0.08269071,0.05745229,0.71947577
-2.91445723,1.41844549,0.00000005,0.09504182,0.00128564,0.64648263,0.16454361,0.07980524,0.05549996,0.69366898
-2.90845423,1.36016605,0.00000004,0.09091169,0.00122632,0.62185042,0.15766010,0.07647551,0.05325689,0.66419075
-2.90245123,1.29512368,0.00000003,0.08634231,0.00116158,0.59390010,0.14998798,0.07276486,0.05075819,0.63155461
-2.89644822,1.22449798,0.00000002,0.08141819,0.00109252,0.56316504,0.14167145,0.06874219,0.04804467,0.59632868
-2.89044522,1.14953667,0.00000001,0.07622709,0.00102031,0.53021274,0.13286098,0.06447971,0.04516104,0.55911490
-2.88444222,1.07151476,0.00000001,0.07085730,0.00094610,0.49562685,0.12370876,0.06005060,0.04215411,0.52052854
-2.87843922,0.99169564,0.00000001,0.06539511,0.00087104,0.45998981,0.11436425,0.05552696,0.03907118,0.48117878
-2.87243622,0.91129554,0.00000000,0.05992250,0.00079622,0.42386660,0.10497027,0.05097777,0.03595843,0.44165116
-2.86643322,0.83145236,0.00000000,0.05451519,0.00072261,0.38779031,0.09565947,0.04646724,0.03285965,0.40249225
-2.86043022,0.75319993,0.00000000,0.04924106,0.00065112,0.35224987,0.08655157,0.04205340,0.02981506,0.36419712
-2.85442721,0.67744817,0.00000000,0.04415897,0.00058250,0.31768039,0.07775119,0.03778705,0.02686047,0.32719978
-2.84842421,0.60496943,0.00000000,0.03931804,0.00051738,0.28445615,0.06934643,0.03371105,0.02402664,0.29186676
-2.84242121,0.53639101,0.00000000,0.03475730,0.00045624,0.25288636,0.06140816,0.02985995,0.02133886,0.25849361
-2.83641821,0.47219338,0.00000000,0.03050571,0.00039944,0.22321355,0.05398998,0.02625995,0.01881688,0.22730439
-2.83041521,0.41271370,0.00000000,0.02658258,0.00034721,0.19561442,0.04712869,0.02292918,0.01647491,0.19845358
-2.82441221,0.35815380,0.00000000,0.02299821,0.00029965,0.17020278,0.04084539,0.01987811,0.01432191,0.17203027
-2.81840920,0.30859175,0.00000000,0.01975477,0.00025676,0.14703430,0.03514689,0.01711034,0.01236200,0.14806398
-2.81240620,0.26399617,0.00000000,0.01684734,0.00021845,0.12611252,0.03002742,0.01462335,0.01059497,0.12653188
-2.80640320,0.22424231,0.00000000,0.01426501,0.00018454,0.10739588,0.02547054,0.01240951,0.00901695,0.10736668
-2.80040020,0.18912902,0.00000001,0.01199210,0.00015481,0.09080528,0.02145114,0.01045696,0.00762096,0.09046513
-2.79439720,0.15839587,0.00000001,0.01000925,0.00012898,0.07623173,0.01793742,0.00875068,0.00639771,0.07569634
-2.78839420,0.13173968,0.00000001,0.00829455,0.00010676,0.06354395,0.01489280,0.00727337,0.00533619,0.06290997
-2.78239120,0.10883003,0.00000002,0.00682453,0.00008783,0.05259539,0.01227765,0.00600635,0.00442429,0.05194377
-2.77638819,0.08932322,0.00000003,0.00557501,0.00007188,0.04323077,0.01005088,0.00493037,0.00364948,0.04263046
-2.77038519,0.07287458,0.00000004,0.00452191,0.00005859,0.03529174,0.00817126,0.00402628,0.00299925,0.03480378
-2.76438219,0.05914884,0.00000005,0.00364181,0.00004768,0.02862175,0.00659858,0.00327567,0.00246163,0.02830360
-2.75837919,0.04782874,0.00000007,0.00291247,0.00003889,0.02306998,0.00529453,0.00266133,0.00202559,0.02298024
-2.75237619,0.03862182,0.00000009,0.00231315,0.00003197,0.01849445,0.00422334,0.00216768,0.00168139,0.01869792
-2.74637319,0.03126558,0.00000013,0.00182487,0.00002675,0.01476429,0.00335227,0.00178109,0.00142089,0.01533752
-2.74037019,0.02553126,0.00000017,0.00143053,0.00002306,0.01176137,0.00265194,0.00149014,0.00123782,0.01279866
-2.73436718,0.02122645,0.00000023,0.00111500,0.00002079,0.00938115,0.00209641,0.00128579,0.00112795,0.01100134
-2.72836418,0.01819675,0.00000031,0.00086501,0.00001988,0.00753319,0.00166324,0.00116155,0.00108937,0.00988714
-2.72236118,0.01632675,0.00000041,0.00066920,0.00002032,0.00614109,0.00133343,0.00111362,0.00112258,0.00942016
-2.71635818,0.01554049,0.00000054,0.00051790,0.00002215,0.00514226,0.00109124,0.00114095,0.00123073,0.00958782
-2.71035518,0.01580159,0.00000072,0.00040307,0.00002544,0.00448736,0.00092408,0.00124538,0.00141969,0.01040147
-2.70435218,0.01711322,0.00000093,0.00031813,0.00003034,0.00413970,0.00082225,0.00143168,0.00169828,0.01189697
-2.69834917,0.01951793,0.00000121,0.00025781,0.00003706,0.00407447,0.00077876,0.00170768,0.00207832,0.01413527
-2.69234617,0.02309737,0.00000157,0.00021802,0.00004583,0.00427802,0.00078911,0.00208431,0.00257475,0.01720282
-2.68634317,0.02797204,0.00000201,0.00019571,0.00005697,0.00474712,0.00085115,0.00257569,0.00320572,0.02121207
-2.68034017,0.03430077,0.00000257,0.00018874,0.00007083,0.00548818,0.00096486,0.00319921,0.00399261,0.02630163
-2.67433717,0.04228014,0.00000327,0.00019579,0.00008784,0.00651662,0.00113228,0.00397552,0.00495997,0.03263639
-2.66833417,0.05214350,0.00000414,0.00021627,0.00010845,0.00785613,0.00135736,0.00492857,0.00613548,0.04040723
-2.66233117,0.06415964,0.00000521,0.00025022,0.00013317,0.00953800,0.00164592,0.00608554,0.00754974,0.04983038
-2.65632816,0.07863091,0.00000653,0.00029828,0.00016255,0.01160048,0.00200561,0.00747677,0.00923597,0.06114632
-2.65032516,0.09589071,0.00000816,0.00036163,0.00019717,0.01408800,0.00244592,0.00913555,0.01122968,0.07461806
-2.64432216,0.11630031,0.00001015,0.00044193,0.00023762,0.01705047,0.00297822,0.01109793,0.01356817,0.09052885
-2.63831916,0.14024480,0.00001258,0.00054132,0.00028450,0.02054238,0.00361584,0.01340234,0.01628994,0.10917920
-2.63231616,0.16812838,0.00001554,0.00066236,0.00033842,0.02462198,0.00437417,0.01608924,0.01943396,0.13088321
-2.62631316,0.20036879,0.00001914,0.00080800,0.00039994,0.02935024,0.00527085,0.01920055,0.02303897,0.15596430
-2.62031016,0.23739106,0.00002349,0.00098157,0.00046961,0.03478980,0.00632595,0.02277915,0.02714259,0.18475033
-2.61430715,0.27962069,0.00002874,0.00118670,0.00054791,0.04100386,0.00756218,0.02686819,0.03178044,0.21756813
-2.60830415,0.32747638,0.00003507,0.00142731,0.00063526,0.04805494,0.00900521,0.03151040,0.03698527,0.25473785
-2.60230115,0.38136247,0.00004266,0.00170751,0.00073199,0.05600371,0.01068389,0.03674732,0.04278613,0.29656686
-2.59629815,0.44166133,0.00005176,0.00203155,0.00083834,0.06490771,0.01263059,0.04261855,0.04920754,0.34334370
-2.59029515,0.50872579,0.00006262,0.00240372,0.00095445,0.07482014,0.01488145,0.04916093,0.05626882,0.39533211
-2.58429215,0.58287188,0.00007553,0.00282827,0.00108032,0.08578863,0.01747665,0.05640772,0.06398355,0.45276517
-2.57828914,0.66437193,0.00009084,0.00330924,0.00121588,0.09785413,0.02046056,0.06438790,0.07235913,0.51583985
-2.57228614,0.75344809,0.00010891,0.00385036,0.00136091,0.11104986,0.02388178,0.07312532,0.08139655,0.58471192
-2.56628314,0.85026637,0.00013016,0.00445493,0.00151510,0.12540027,0.02779310,0.08263802,0.09109031,0.65949132
-2.56028014,0.95493105,0.00015502,0.00512562,0.00167804,0.14092022,0.03225109,0.09293749,0.10142846,0.74023780
-2.55427714,1.06747941,0.00018398,0.00586436,0.00184923,0.15761409,0.03731562,0.10402802,0.11239279,0.82695706
-2.54827414,1.18787651,0.00021750,0.00667215,0.00202808,0.17547511,0.04304893,0.11590599,0.12395904,0.91959690
-2.54227114,1.31601001,0.00025611,0.00754899,0.00221397,0.19448462,0.04951439,0.12855920,0.13609721,1.01804357
-2.53626813,1.45168460,0.00030029,0.00849370,0.00240619,0.21461148,0.05677493,0.14196619,0.14877177,1.12211793
-2.53026513,1.59461606,0.00035053,0.00950384,0.00260400,0.23581140,0.06489094,0.15609554,0.16194182,1.23157145
-2.52426213,1.74442470,0.00040726,0.01057566,0.00280663,0.25802636,0.07391795,0.17090516,0.17556111,1.34608182
-2.51825913,1.90062833,0.00047087,0.01170407,0.00301326,0.28118407,0.08390380,0.18634154,0.18957788,1.46524832
-2.51225613,2.06263472,0.00054165,0.01288266,0.00322304,0.30519734,0.09488558,0.20233905,0.20393451,1.58858687
-2.50625313,2.22973400,0.00061978,0.01410375,0.00343504,0.32996369,0.10688636,0.21881930,0.21856699,1.71552512
-2.50025013,2.40109138,0.00070532,0.01535853,0.00364829,0.35536496,0.11991181,0.23569053,0.23340427,1.84539768
-2.49424712,2.57574077,0.00079815,0.01663719,0.00386171,0.38126712,0.13394689,0.25284718,0.24836744,1.97744218
-2.48824412,2.75258017,0.00089798,0.01792915,0.00407410,0.40752037,0.14895281,0.27016974,0.26336898,2.11079652
-2.48224112,2.93036961,0.00100431,0.01922331,0.00428413,0.43395956,0.16486434,0.28752479,0.27831199,2.24449795
-2.47623812,3.10773252,0.00111644,0.02050831,0.00449033,0.46040510,0.18158785,0.30476553,0.29308978,2.37748474
-2.47023512,3.28316153,0.00123343,0.02177281,0.00469104,0.48666428,0.19900009,0.32173267,0.30758563,2.50860084
-2.46423212,3.45502936,0.00135413,0.02300587,0.00488440,0.51253335,0.21694793,0.33825588,0.32167310,2.63660440
-2.45822911,3.62160546,0.00147716,0.02419719,0.00506842,0.53780007,0.23524934,0.35415580,0.33521686,2.76018031
-2.45222611,3.78107876,0.00160096,0.02533744,0.00524091,0.56224705,0.25369543,0.36924663,0.34807414,2.87795716
-2.44622311,3.93158650,0.00172379,0.02641852,0.00539956,0.58565561,0.27205392,0.38333923,0.36009686,2.98852860
-2.44022011,4.07124892,0.00184377,0.02743380,0.00554198,0.60781034,0.29007366,0.39624484,0.37113442,3.09047885
-2.43421711,4.19820901,0.00195894,0.02837830,0.00566575,0.62850399,0.30749047,0.40777916,0.38103706,3.18241193
-2.42821411,4.31067629,0.00206731,0.02924883,0.00576848,0.64754273,0.32403384,0.41776679,0.38965984,3.26298367
-2.42221111,4.40697315,0.00216690,0.03004405,0.00584793,0.66475150,0.33943440,0.42604590,0.39686687,3.33093573
-2.41620810,4.48558211,0.00225580,0.03076450,0.00590205,0.67997925,0.35343193,0.43247286,0.40253578,3.38513009
-2.41020510,4.54519205,0.00233226,0.03141254,0.00592913,0.69310380,0.36578346,0.43692676,0.40656219,3.42458294
-2.40420210,4.58474143,0.00239470,0.03199228,0.00592783,0.70403606,0.37627115,0.43931355,0.40886390,3.44849638
-2.39819910,4.60345659,0.00244183,0.03250937,0.00589729,0.71272345,0.38470973,0.43956971,0.40938457,3.45628657
-2.39219610,4.60088318,0.00247262,0.03297085,0.00583725,0.71915216,0.39095292,0.43766519,0.40809677,3.44760709
-2.38619310,4.57690929,0.00248640,0.03338491,0.00574802,0.72334814,0.39489873,0.43360555,0.40500416,3.42236620
-2.38019010,4.53177908,0.00248286,0.03376062,0.00563061,0.72537675,0.39649331,0.42743312,0.40014258,3.38073745
-2.37418709,4.46609596,0.00246206,0.03410768,0.00548669,0.72534081,0.39573312,0.41922731,0.39358012,3.32316278
-2.36818409,4.38081520,0.00242443,0.03443613,0.00531866,0.72337732,0.39266543,0.40910370,0.38541602,3.25034806
-2.36218109,4.27722617,0.00237079,0.03475608,0.00512956,0.71965266,0.38738703,0.39721238,0.37577848,3.16325108
-2.35617809,4.15692473,0.00230227,0.03507747,0.00492310,0.71435664,0.38004132,0.38373525,0.36482145,3.06306261
-2.35017509,4.02177711,0.00222032,0.03540983,0.00470359,0.70769554,0.37081382,0.36888255,0.35272056,2.95118112
-2.34417209,3.87387662,0.00212665,0.03576206,0.00447586,0.69988435,0.35992641,0.35288881,0.33966836,2.82918222
-2.33816908,3.71549501,0.00202317,0.03614231,0.00424521,0.69113878,0.34763055,0.33600821,0.32586910,2.69878412
-2.33216608,3.54903048,0.00191194,0.03655781,0.00401733,0.68166717,0.33419984,0.31850968,0.31153328,2.56181024
-2.32616308,3.37695416,0.00179509,0.03701482,0.00379818,0.67166280,0.31992218,0.30067187,0.29687221,2.42015054
-2.32016008,3.20175717,0.00167482,0.03751860,0.00359396,0.66129704,0.30509187,0.28277810,0.28209281,2.27572260
-2.31415708,3.02589980,0.00155326,0.03807339,0.00341098,0.65071351,0.29000214,0.26511138,0.26739282,2.13043400
-2.30815408,2.85176459,0.00143249,0.03868252,0.00325560,0.64002376,0.27493806,0.24794981,0.25295668,1.98614667
-2.30215108,2.68161416,0.00131444,0.03934845,0.00313413,0.62930453,0.26017032,0.23156224,0.23895206,1.84464435
-2.29614807,2.51755490,0.00120090,0.04007292,0.00305277,0.61859676,0.24594999,0.21620425,0.22552725,1.70760370
-2.29014507,2.36150679,0.00109345,0.04085709,0.00301750,0.60790650,0.23250420,0.20211456,0.21280939,1.57656928
-2.28414207,2.21517955,0.00099345,0.04170168,0.00303400,0.59720758,0.22003294,0.18951181,0.20090348,1.45293292
-2.27813907,2.08005484,0.00090206,0.04260710,0.00310755,0.58644582,0.20870686,0.17859166,0.18989217,1.33791707
-2.27213607,1.95737408,0.00082016,0.04357355,0.00324294,0.57554475,0.19866601,0.16952407,0.17983623,1.23256231
-2.26613307,1.84813115,0.00074844,0.04460112,0.00344433,0.56441232,0.19001936,0.16245097,0.17077549,1.13771843
-2.26013007,1.75306937,0.00068733,0.04568975,0.00371515,0.55294833,0.18284500,0.15748399,0.16273033,1.05403896
-2.25412706,1.67268183,0.00063706,0.04683921,0.00405795,0.54105216,0.17719086,0.15470245,0.15570326,0.98197865
-2.24812406,1.60721448,0.00059764,0.04804897,0.00447422,0.52863033,0.17307578,0.15415140,0.14968082,0.92179360
-2.24212106,1.55667134,0.00056889,0.04931800,0.00496434,0.51560363,0.17049078,0.15584003,0.14463539,0.87354376
-2.23611806,1.52082161,0.00055047,0.05064450,0.00552734,0.50191328,0.16940053,0.15974022,0.14052701,0.83709767
-2.23011506,1.49920839,0.00054187,0.05202560,0.00616080,0.48752594,0.16974482,0.16578554,0.13730502,0.81213923
-2.22411206,1.49115917,0.00054245,0.05345703,0.00686077,0.47243740,0.17144017,0.17387078,0.13490962,0.79817667
-2.21810905,1.49579838,0.00055145,0.05493280,0.00762165,0.45667467,0.17438143,0.18385209,0.13327322,0.79455379
-2.21210605,1.51206252,0.00056800,0.05644487,0.00843620,0.44029665,0.17844356,0.19554797,0.13232165,0.80046358
-2.20610305,1.53871825,0.00059114,0.05798300,0.00929548,0.42339325,0.18348355,0.20874129,0.13197534,0.81496447
-2.20010005,1.57438429,0.00061985,0.05953457,0.01018900,0.40608328,0.18934271,0.22318234,0.13215043,0.83699941
-2.19409705,1.61755732,0.00065306,0.06108472,0.01110480,0.38851123,0.19584923,0.23859317,0.13275995,0.86541786
-2.18809405,1.66664252,0.00068966,0.06261648,0.01202969,0.37084327,0.20282123,0.25467315,0.13371510,0.89900066
-2.18209105,1.71998852,0.00072853,0.06411124,0.01294950,0.35326269,0.21007029,0.27110578,0.13492670,0.93648762
-2.17608804,1.77592680,0.00076858,0.06554934,0.01384943,0.33596515,0.21740544,0.28756672,0.13630684,0.97660748
-2.17008504,1.83281475,0.00080874,0.06691088,0.01471443,0.31915398,0.22463759,0.30373273,0.13777076,1.01810970
-2.16408204,1.88908137,0.00084800,0.06817670,0.01552965,0.30303572,0.23158436,0.31929148,0.13923895,1.05979717
