energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.81390695,2.23755764,0.00786382,0.22103382,0.48286740,0.49062168,0.68893975,0.81206247,0.78143543,0.00000000
-5.80790395,2.20122730,0.00744708,0.21627822,0.47220397,0.47940416,0.66146876,0.81158337,0.75956890,0.00000000
-5.80190095,2.17058498,0.00704151,0.21148188,0.46262541,0.46884061,0.63454444,0.81488368,0.73904967,0.00000000
-5.79589795,2.14539140,0.00665039,0.20664663,0.45408496,0.45889271,0.60821997,0.82174554,0.71985390,0.00000000
-5.78989495,2.12526708,0.00627657,0.20177558,0.44652849,0.44949698,0.58254357,0.83185555,0.70193451,0.00000000
-5.78389195,2.10969913,0.00592237,0.19687278,0.43989361,0.44056816,0.55755631,0.84481062,0.68522160,0.00000000
-5.77788894,2.09805299,0.00558952,0.19194310,0.43410934,0.43200345,0.53329045,0.86012689,0.66962369,0.00000000
-5.77188594,2.08958898,0.00527914,0.18699206,0.42909639,0.42368745,0.50976854,0.87725147,0.65503018,0.00000000
-5.76588294,2.08348345,0.00499174,0.18202594,0.42476806,0.41549744,0.48700326,0.89557683,0.64131475,0.00000000
-5.75987994,2.07885376,0.00472725,0.17705191,0.42103187,0.40730901,0.46499817,0.91445742,0.62833974,0.00000000
-5.75387694,2.07478653,0.00448510,0.17207843,0.41779177,0.39900159,0.44374915,0.93322804,0.61596137,0.00000000
-5.74787394,2.07036802,0.00426421,0.16711565,0.41495104,0.39046383,0.42324667,0.95122337,0.60403552,0.00000000
-5.74187094,2.06471567,0.00406319,0.16217596,0.41241551,0.38159849,0.40347854,0.96779803,0.59242389,0.00000000
-5.73586793,2.05700936,0.00388034,0.15727461,0.41009713,0.37232677,0.38443308,0.98234635,0.58100031,0.00000000
-5.72986493,2.04652134,0.00371378,0.15243028,0.40791761,0.36259186,0.36610248,0.99432120,0.56965669,0.00000000
-5.72386193,2.03264341,0.00356159,0.14766565,0.40581188,0.35236161,0.34848604,1.00325118,0.55830861,0.00000000
-5.71785893,2.01491016,0.00342184,0.14300784,0.40373125,0.34163020,0.33159329,1.00875538,0.54690000,0.00000000
-5.71185593,1.99301743,0.00329273,0.13848874,0.40164602,0.33041885,0.31544644,1.01055522,0.53540681,0.00000000
-5.70585293,1.96683487,0.00317262,0.13414506,0.39954725,0.31877547,0.30008241,1.00848289,0.52383945,0.00000000
-5.69984992,1.93641229,0.00306015,0.13001824,0.39744776,0.30677330,0.28555391,1.00248612,0.51224367,0.00000000
-5.69384692,1.90197928,0.00295425,0.12615402,0.39538206,0.29450866,0.27192983,0.99262897,0.50070014,0.00000000
-5.68784392,1.86393836,0.00285417,0.12260174,0.39340521,0.28209787,0.25929456,0.97908894,0.48932236,0.00000000
-5.68184092,1.82285173,0.00275955,0.11941340,0.39159071,0.26967347,0.24774659,0.96215028,0.47825313,0.00000000
-5.67583792,1.77942242,0.00267037,0.11664244,0.39002726,0.25737993,0.23739613,0.94219418,0.46765980,0.00000000
-5.66983492,1.73447061,0.00258698,0.11434230,0.38881484,0.24536895,0.22836212,0.91968606,0.45772828,0.00000000
-5.66383192,1.68890623,0.00251009,0.11256482,0.38805988,0.23379465,0.22076849,0.89516084,0.44865620,0.00000000
-5.65782891,1.64369903,0.00244071,0.11135852,0.38787007,0.22280867,0.21474000,0.86920658,0.44064550,0.00000000
-5.65182591,1.59984747,0.00238018,0.11076684,0.38834884,0.21255557,0.21039778,0.84244759,0.43389475,0.00000000
-5.64582291,1.55834765,0.00233007,0.11082641,0.38958985,0.20316841,0.20785464,0.81552739,0.42859145,0.00000000
-5.63981991,1.52016360,0.00229219,0.11156539,0.39167172,0.19476496,0.20721042,0.78909239,0.42490471,0.00000000
-5.63381691,1.48619997,0.00226851,0.11300198,0.39465326,0.18744442,0.20854750,0.76377688,0.42297864,0.00000000
-5.62781391,1.45727817,0.00226115,0.11514318,0.39856938,0.18128482,0.21192655,0.74018973,0.42292654,0.00000000
-5.62181091,1.43411655,0.00227229,0.11798375,0.40342793,0.17634126,0.21738273,0.71890324,0.42482623,0.00000000
-5.61580790,1.41731515,0.00230414,0.12150548,0.40920758,0.17264484,0.22492244,0.70044430,0.42871669,0.00000000
-5.60980490,1.40734530,0.00235887,0.12567684,0.41585678,0.17020240,0.23452062,0.68528791,0.43459601,0.00000000
-5.60380190,1.40454396,0.00243858,0.13045285,0.42329392,0.16899701,0.24611879,0.67385302,0.44242075,0.00000000
-5.59779890,1.40911262,0.00254518,0.13577536,0.43140868,0.16898918,0.25962388,0.66650038,0.45210670,0.00000000
-5.59179590,1.42112029,0.00268037,0.14157366,0.44006435,0.17011871,0.27490783,0.66353217,0.46353094,0.00000000
-5.58579290,1.44051001,0.00284554,0.14776529,0.44910123,0.17230702,0.29180808,0.66519287,0.47653513,0.00000000
-5.57978989,1.46710816,0.00304169,0.15425731,0.45834081,0.17546001,0.31012893,0.67167112,0.49092987,0.00000000
-5.57378689,1.50063595,0.00326938,0.16094767,0.46759058,0.17947123,0.32964386,0.68310181,0.50649991,0.00000000
-5.56778389,1.54072214,0.00352864,0.16772696,0.47664934,0.18422524,0.35009868,0.69956829,0.52301009,0.00000000
-5.56178089,1.58691652,0.00381887,0.17448033,0.48531279,0.18960114,0.37121566,0.72110407,0.54021181,0.00000000
-5.55577789,1.63870342,0.00413883,0.18108964,0.49337914,0.19547613,0.39269841,0.74769377,0.55784975,0.00000000
-5.54977489,1.69551470,0.00448656,0.18743580,0.50065465,0.20172890,0.41423760,0.77927329,0.57566876,0.00000000
-5.54377189,1.75674207,0.00485934,0.19340125,0.50695894,0.20824294,0.43551735,0.81572895,0.59342060,0.00000000
-5.53776888,1.82174821,0.00525366,0.19887263,0.51212979,0.21490951,0.45622209,0.85689571,0.61087053,0.00000000
-5.53176588,1.88987689,0.00566528,0.20374350,0.51602756,0.22163027,0.47604392,0.90255484,0.62780342,0.00000000
-5.52576288,1.96046191,0.00608922,0.20791711,0.51853881,0.22831962,0.49469007,0.95243111,0.64402931,0.00000000
-5.51975988,2.03283516,0.00651983,0.21130919,0.51957941,0.23490641,0.51189037,1.00619010,0.65938835,0.00000000
-5.51375688,2.10633383,0.00695090,0.21385068,0.51909680,0.24133532,0.52740447,1.06343603,0.67375487,0.00000000
-5.50775388,2.18030726,0.00737575,0.21549026,0.51707154,0.24756760,0.54102860,1.12371062,0.68704056,0.00000000
-5.50175088,2.25412343,0.00778742,0.21619676,0.51351804,0.25358135,0.55260151,1.18649345,0.69919672,0.00000000
-5.49574787,2.32717550,0.00817882,0.21596112,0.50848457,0.25937124,0.56200958,1.25120438,0.71021539,0.00000000
-5.48974487,2.39888852,0.00854292,0.21479814,0.50205247,0.26494768,0.56919068,1.31720818,0.72012931,0.00000000
-5.48374187,2.46872636,0.00887294,0.21274758,0.49433463,0.27033550,0.57413673,1.38382184,0.72901084,0.00000000
-5.47773887,2.53619886,0.00916260,0.20987484,0.48547323,0.27557215,0.57689484,1.45032441,0.73696963,0.00000000
-5.47173587,2.60086915,0.00940626,0.20627100,0.47563685,0.28070548,0.57756685,1.51596950,0.74414905,0.00000000
-5.46573287,2.66236074,0.00959915,0.20205221,0.46501690,0.28579117,0.57630735,1.57999994,0.75072165,0.00000000
-5.45972986,2.72036427,0.00973748,0.19735840,0.45382353,0.29088977,0.57332014,1.64166437,0.75688345,0.00000000
-5.45372686,2.77464328,0.00981865,0.19235135,0.44228097,0.29606369,0.56885321,1.70023503,0.76284731,0.00000000
-5.44772386,2.82503880,0.00984127,0.18721209,0.43062257,0.30137392,0.56319247,1.75502607,0.76883558,0.00000000
-5.44172086,2.87147201,0.00980524,0.18213764,0.41908533,0.30687682,0.55665416,1.80541158,0.77507204,0.00000000
-5.43571786,2.91394482,0.00971175,0.17733720,0.40790447,0.31262098,0.54957646,1.85084245,0.78177359,0.00000000
-5.42971486,2.95253780,0.00956324,0.17302785,0.39730769,0.31864430,0.54231029,1.89086127,0.78914173,0.00000000
-5.42371186,2.98740522,0.00936329,0.16942983,0.38750961,0.32497133,0.53520967,1.92511442,0.79735427,0.00000000
-5.41770885,3.01876717,0.00911655,0.16676141,0.37870638,0.33161111,0.52862187,1.95336078,0.80655745,0.00000000
-5.41170585,3.04689862,0.00882850,0.16523363,0.37107061,0.33855549,0.52287760,1.97547644,0.81685880,0.00000000
-5.40570285,3.07211576,0.00850530,0.16504482,0.36474680,0.34577797,0.51828163,1.99145521,0.82832109,0.00000000
-5.39969985,3.09475983,0.00815358,0.16637519,0.35984739,0.35323332,0.51510386,2.00140477,0.84095754,0.00000000
-5.39369685,3.11517920,0.00778018,0.16938140,0.35644953,0.36085777,0.51357133,2.00553858,0.85472850,0.00000000
-5.38769385,3.13371012,0.00739197,0.17419152,0.35459276,0.36856993,0.51386116,2.00416398,0.86953991,0.00000000
-5.38169085,3.15065724,0.00699563,0.18090013,0.35427759,0.37627236,0.51609481,1.99766696,0.88524350,0.00000000
-5.37568784,3.16627454,0.00659744,0.18956413,0.35546512,0.38385377,0.52033372,1.98649443,0.90163888,0.00000000
-5.36968484,3.18074780,0.00620311,0.20019894,0.35807768,0.39119173,0.52657645,1.97113474,0.91847749,0.00000000
-5.36368184,3.19417942,0.00581767,0.21277569,0.36200057,0.39815587,0.53475748,1.95209752,0.93546832,0.00000000
-5.35767884,3.20657651,0.00544536,0.22721908,0.36708473,0.40461131,0.54474778,1.92989375,0.95228519,0.00000000
-5.35167584,3.21784294,0.00508956,0.24340646,0.37315047,0.41042239,0.55635701,1.90501704,0.96857545,0.00000000
-5.34567284,3.22777599,0.00475277,0.26116796,0.37999199,0.41545637,0.56933750,1.87792691,0.98396979,0.00000000
-5.33966983,3.23606792,0.00443664,0.28028784,0.38738271,0.41958711,0.58338995,1.84903491,0.99809278,0.00000000
-5.33366683,3.24231262,0.00414202,0.30050728,0.39508114,0.42269850,0.59817058,1.81869408,1.01057390,0.00000000
-5.32766383,3.24601729,0.00386898,0.32152836,0.40283722,0.42468765,0.61329971,1.78719209,1.02105848,0.00000000
-5.32166083,3.24661873,0.00361698,0.34301953,0.41039886,0.42546759,0.62837155,1.75474821,1.02921842,0.00000000
-5.31565783,3.24350366,0.00338496,0.36462224,0.41751855,0.42496952,0.64296490,1.72151413,1.03476204,0.00000000
-5.30965483,3.23603231,0.00317142,0.38595878,0.42395981,0.42314458,0.65665445,1.68757822,1.03744297,0.00000000
-5.30365183,3.22356425,0.00297461,0.40664106,0.42950319,0.41996498,0.66902239,1.65297288,1.03706749,0.00000000
-5.29764882,3.20548535,0.00279258,0.42628015,0.43395185,0.41542462,0.67966998,1.61768436,1.03350035,0.00000000
-5.29164582,3.18123467,0.00262337,0.44449628,0.43713631,0.40953917,0.68822863,1.58166433,1.02666867,0.00000000
-5.28564282,3.15033019,0.00246503,0.46092894,0.43891833,0.40234561,0.69437031,1.54484250,1.01656389,0.00000000
-5.27963982,3.11239206,0.00231577,0.47524682,0.43919387,0.39390132,0.69781666,1.50713946,1.00324176,0.00000000
-5.27363682,3.06716262,0.00217397,0.48715710,0.43789495,0.38428277,0.69834683,1.46847908,0.98682036,0.00000000
-5.26763382,3.01452214,0.00203826,0.49641390,0.43499041,0.37358386,0.69580353,1.42879983,0.96747635,0.00000000
-5.26163082,2.95449975,0.00190754,0.50282546,0.43048564,0.36191399,0.69009724,1.38806450,0.94543966,0.00000000
-5.25562781,2.88727932,0.00178097,0.50625976,0.42442127,0.34939594,0.68120842,1.34626788,0.92098681,0.00000000
-5.24962481,2.81320005,0.00165800,0.50664847,0.41687097,0.33616365,0.66918766,1.30344229,0.89443340,0.00000000
-5.24362181,2.73275209,0.00153832,0.50398899,0.40793844,0.32235989,0.65415394,1.25966079,0.86612585,0.00000000
-5.23761881,2.64656753,0.00142184,0.49834460,0.39775386,0.30813399,0.63629090,1.21503820,0.83643312,0.00000000
-5.23161581,2.55540750,0.00130866,0.48984260,0.38646980,0.29363966,0.61584160,1.16973016,0.80573842,0.00000000
-5.22561281,2.46014612,0.00119901,0.47867077,0.37425701,0.27903288,0.59310177,1.12393044,0.77443159,0.00000000
-5.21960980,2.36175223,0.00109325,0.46507216,0.36130011,0.26446999,0.56841209,1.07786700,0.74290220,0.00000000
-5.21360680,2.26126985,0.00099178,0.44933852,0.34779336,0.25010603,0.54214963,1.03179711,0.71153377,0.00000000
-5.20760380,2.15979815,0.00089502,0.43180270,0.33393682,0.23609323,0.51471898,0.98600195,0.68069910,0.00000000
-5.20160080,2.05847193,0.00080339,0.41283028,0.31993275,0.22257979,0.48654331,0.94078113,0.65075689,0.00000000
-5.19559780,1.95844303,0.00071727,0.39281079,0.30598259,0.20970885,0.45805566,0.89644722,0.62204949,0.00000000
-5.18959480,1.86086328,0.00063698,0.37214894,0.29228434,0.19761767,0.42969077,0.85332078,0.59490176,0.00000000
-5.18359180,1.76686916,0.00056275,0.35125600,0.27903050,0.18643695,0.40187769,0.81172580,0.56962070,0.00000000
-5.17758879,1.67756815,0.00049474,0.33054167,0.26640640,0.17629025,0.37503314,0.77198556,0.54649562,0.00000000
-5.17158579,1.59402676,0.00043302,0.31040661,0.25458881,0.16729348,0.34955591,0.73441907,0.52579856,0.00000000
-5.16558279,1.51725967,0.00037756,0.29123579,0.24374490,0.15955430,0.32582213,0.69933760,0.50778450,0.00000000
-5.15957979,1.44821972,0.00032826,0.27339266,0.23403124,0.15317144,0.30418139,0.66704145,0.49269116,0.00000000
-5.15357679,1.38778809,0.00028494,0.25721415,0.22559274,0.14823389,0.28495352,0.63781645,0.48073797,0.00000000
-5.14757379,1.33676420,0.00024736,0.24300649,0.21856150,0.14481974,0.26842606,0.61193024,0.47212410,0.00000000
-5.14157079,1.29585488,0.00021522,0.23104168,0.21305545,0.14299488,0.25485189,0.58962788,0.46702526,0.00000000
-5.13556778,1.26566241,0.00018819,0.22155451,0.20917658,0.14281137,0.24444716,0.57112696,0.46558932,0.00000000
-5.12956478,1.24667136,0.00016590,0.21473998,0.20700890,0.14430547,0.23738910,0.55661188,0.46793076,0.00000000
-5.12356178,1.23923414,0.00014797,0.21075101,0.20661611,0.14749555,0.23381373,0.54622759,0.47412422,0.00000000
-5.11755878,1.24355568,0.00013401,0.20969631,0.20803891,0.15237971,0.23381323,0.54007272,0.48419731,0.00000000
-5.11155578,1.25967772,0.00012362,0.21163835,0.21129220,0.15893350,0.23743310,0.53819257,0.49812308,0.00000000
-5.10555278,1.28746327,0.00011641,0.21659139,0.21636234,0.16710755,0.24466902,0.54057205,0.51581279,0.00000000
-5.09954977,1.32658254,0.00011201,0.22451970,0.22320443,0.17682551,0.25546367,0.54712918,0.53710918,0.00000000
-5.09354677,1.37650095,0.00011006,0.23533594,0.23174007,0.18798240,0.26970359,0.55770940,0.56178106,0.00000000
-5.08754377,1.43647072,0.00011020,0.24889997,0.24185565,0.20044344,0.28721644,0.57208127,0.58951961,0.00000000
-5.08154077,1.50552696,0.00011210,0.26501822,0.25340141,0.21404368,0.30776894,0.58993404,0.61993678,0.00000000
-5.07553777,1.58248940,0.00011544,0.28344385,0.26619151,0.22858846,0.33106585,0.61087728,0.65256641,0.00000000
-5.06953477,1.66597054,0.00011994,0.30387801,0.28000518,0.24385491,0.35675028,0.63444323,0.68686815,0.00000000
-5.06353177,1.75439099,0.00012530,0.32597233,0.29458916,0.25959446,0.38440573,0.66009171,0.72223442,0.00000000
-5.05752876,1.84600226,0.00013126,0.34933283,0.30966133,0.27553650,0.41356006,0.68721810,0.75800050,0.00000000
-5.05152576,1.93891699,0.00013758,0.37352553,0.32491576,0.29139317,0.44369163,0.71516399,0.79345740,0.00000000
-5.04552276,2.03114616,0.00014402,0.39808361,0.34002888,0.30686504,0.47423761,0.74323059,0.82786745,0.00000000
-5.03951976,2.12064253,0.00015036,0.42251623,0.35466670,0.32164778,0.50460443,0.77069439,0.86048195,0.00000000
-5.03351676,2.20534914,0.00015642,0.44631884,0.36849298,0.33543945,0.53418033,0.79682477,0.89056044,0.00000000
-5.02751376,2.28325117,0.00016201,0.46898472,0.38117788,0.34794819,0.56234941,0.82090278,0.91739072,0.00000000
-5.02151076,2.35242950,0.00016697,0.49001743,0.39240696,0.35890016,0.58850707,0.84224057,0.94030905,0.00000000
-5.01550775,2.41111378,0.00017118,0.50894373,0.40189002,0.36804718,0.61207599,0.86020065,0.95871952,0.00000000
-5.00950475,2.45773303,0.00017451,0.52532656,0.40936963,0.37517406,0.63252228,0.87421417,0.97211195,0.00000000
-5.00350175,2.49096154,0.00017688,0.53877740,0.41462871,0.38010500,0.64937091,0.88379753,0.98007735,0.00000000
-4.99749875,2.50975803,0.00017822,0.54896761,0.41749707,0.38270901,0.66221988,0.88856659,0.98232049,0.00000000
-4.99149575,2.51339654,0.00017852,0.55563819,0.41785657,0.38290403,0.67075234,0.88824775,0.97866886,0.00000000
-4.98549275,2.50148734,0.00017776,0.55860743,0.41564447,0.38065945,0.67474629,0.88268565,0.96907765,0.00000000
-4.97948974,2.47398713,0.00017597,0.55777618,0.41085515,0.37599716,0.67408106,0.87184688,0.95363062,0.00000000
-4.97348674,2.43119795,0.00017321,0.55313039,0.40353977,0.36899079,0.66874057,0.85581971,0.93253668,0.00000000
-4.96748374,2.37375476,0.00016958,0.54474080,0.39380416,0.35976345,0.65881292,0.83480985,0.90612249,0.00000000
-4.96148074,2.30260240,0.00016518,0.53275973,0.38180490,0.34848385,0.64448655,0.80913240,0.87482129,0.00000000
-4.95547774,2.21896289,0.00016018,0.51741525,0.36774372,0.33536112,0.62604293,0.77920039,0.83915863,0.00000000
-4.94947474,2.12429452,0.00015474,0.49900279,0.35186068,0.32063854,0.60384625,0.74551041,0.79973545,0.00000000
-4.94347174,2.02024469,0.00014909,0.47787470,0.33442616,0.30458642,0.57833058,0.70862610,0.75720939,0.00000000
-4.93746873,1.90859849,0.00014345,0.45442826,0.31573228,0.28749449,0.54998506,0.66916011,0.71227515,0.00000000
-4.93146573,1.79122517,0.00013809,0.42909263,0.29608389,0.26966412,0.51933780,0.62775529,0.66564456,0.00000000
-4.92546273,1.67002491,0.00013330,0.40231521,0.27578966,0.25140065,0.48693928,0.58506604,0.61802731,0.00000000
-4.91945973,1.54687772,0.00012940,0.37454826,0.25515355,0.23300617,0.45334580,0.54174038,0.57011296,0.00000000
-4.91345673,1.42359653,0.00012672,0.34623605,0.23446700,0.21477296,0.41910387,0.49840351,0.52255489,0.00000000
-4.90745373,1.30188597,0.00012564,0.31780313,0.21400202,0.19697781,0.38473589,0.45564334,0.47595664,0.00000000
-4.90145073,1.18330793,0.00012655,0.28964419,0.19400555,0.17987731,0.35072780,0.41399843,0.43086102,0.00000000
-4.89544772,1.06925483,0.00012985,0.26211564,0.17469507,0.16370428,0.31751893,0.37394862,0.38774213,0.00000000
-4.88944472,0.96093079,0.00013598,0.23552929,0.15625555,0.14866520,0.28549436,0.33590838,0.34700041,0.00000000
-4.88344172,0.85934071,0.00014539,0.21014808,0.13883781,0.13493871,0.25497982,0.30022302,0.30896044,0.00000000
-4.87743872,0.76528670,0.00015854,0.18618383,0.12255815,0.12267500,0.22623913,0.26716744,0.27387154,0.00000000
-4.87143572,0.67937130,0.00017589,0.16379705,0.10749916,0.11199598,0.19947394,0.23694723,0.24191051,0.00000000
-4.86543272,0.60200625,0.00019791,0.14309837,0.09371154,0.10299599,0.17482566,0.20970177,0.21318637,0.00000000
-4.85942971,0.53342579,0.00022505,0.12415153,0.08121674,0.09574296,0.15237912,0.18550895,0.18774651,0.00000000
-4.85342671,0.47370329,0.00025772,0.10697758,0.07001025,0.09027976,0.13216766,0.16439097,0.16558385,0.00000000
-4.84742371,0.42276982,0.00029630,0.09155988,0.06006525,0.08662556,0.11417919,0.14632096,0.14664457,0.00000000
-4.84142071,0.38043367,0.00034111,0.07784971,0.05133654,0.08477713,0.09836297,0.13122982,0.13083584,0.00000000
-4.83541771,0.34639972,0.00039239,0.06577216,0.04376441,0.08470993,0.08463659,0.11901315,0.11803353,0.00000000
-4.82941471,0.32028784,0.00045028,0.05523191,0.03727849,0.08637893,0.07289289,0.10953775,0.10808920,0.00000000
-4.82341171,0.30164974,0.00051480,0.04611892,0.03180120,0.08971915,0.06300657,0.10264758,0.10083643,0.00000000
-4.81740870,0.28998376,0.00058583,0.03831355,0.02725100,0.09464598,0.05484025,0.09816908,0.09609628,0.00000000
-4.81140570,0.28474757,0.00066312,0.03169125,0.02354506,0.10105536,0.04824978,0.09591563,0.09368179,0.00000000
-4.80540270,0.28536858,0.00074621,0.02612649,0.02060157,0.10882389,0.04308882,0.09569130,0.09340147,0.00000000
-4.79939970,0.29125245,0.00083450,0.02149613,0.01834147,0.11780904,0.03921253,0.09729380,0.09506197,0.00000000
-4.79339670,0.30178981,0.00092718,0.01768200,0.01668984,0.12784958,0.03648045,0.10051682,0.09846994,0.00000000
-4.78739370,0.31636170,0.00102327,0.01457288,0.01557673,0.13876646,0.03475855,0.10515188,0.10343316,0.00000000
-4.78139070,0.33434404,0.00112163,0.01206591,0.01493766,0.15036416,0.03392061,0.11098975,0.10976126,0.00000000
-4.77538769,0.35511166,0.00122093,0.01006736,0.01471376,0.16243266,0.03384898,0.11782171,0.11726602,0.00000000
-4.76938469,0.37804225,0.00131972,0.00849304,0.01485166,0.17475013,0.03443481,0.12544065,0.12576147,0.00000000
-4.76338169,0.40252042,0.00141645,0.00726835,0.01530312,0.18708635,0.03557787,0.13364224,0.13506393,0.00000000
-4.75737869,0.42794233,0.00150951,0.00632794,0.01602451,0.19920675,0.03718607,0.14222617,0.14499208,0.00000000
-4.75137569,0.45372076,0.00159724,0.00561531,0.01697623,0.21087711,0.03917486,0.15099757,0.15536719,0.00000000
-4.74537269,0.47929084,0.00167801,0.00508212,0.01812203,0.22186868,0.04146639,0.15976861,0.16601352,0.00000000
-4.73936968,0.50411630,0.00175027,0.00468753,0.01942835,0.23196369,0.04398880,0.16836023,0.17675893,0.00000000
-4.73336668,0.52769598,0.00181258,0.00439743,0.02086373,0.24096078,0.04667539,0.17660404,0.18743582,0.00000000
-4.72736368,0.54957059,0.00186366,0.00418376,0.02239822,0.24868048,0.04946405,0.18434428,0.19788225,0.00000000
-4.72136068,0.56932924,0.00190245,0.00402372,0.02400301,0.25497020,0.05229666,0.19143974,0.20794328,0.00000000
-4.71535768,0.58661564,0.00192812,0.00389919,0.02565007,0.25970866,0.05511876,0.19776563,0.21747257,0.00000000
-4.70935468,0.60113352,0.00194011,0.00379609,0.02731203,0.26280953,0.05787933,0.20321526,0.22633408,0.00000000
-4.70335168,0.61265131,0.00193817,0.00370383,0.02896214,0.26422417,0.06053081,0.20770150,0.23440393,0.00000000
-4.69734867,0.62100552,0.00192234,0.00361490,0.03057446,0.26394320,0.06302927,0.21115791,0.24157232,0.00000000
-4.69134567,0.62610313,0.00189295,0.00352442,0.03212418,0.26199708,0.06533471,0.21353959,0.24774547,0.00000000
-4.68534267,0.62792259,0.00185062,0.00342983,0.03358803,0.25845549,0.06741166,0.21482361,0.25284764,0.00000000
-4.67933967,0.62651361,0.00179626,0.00333063,0.03494500,0.25342571,0.06922973,0.21500912,0.25682301,0.00000000
-4.67333667,0.62199585,0.00173097,0.00322816,0.03617700,0.24704998,0.07076446,0.21411712,0.25963753,0.00000000
-4.66733367,0.61455657,0.00165608,0.00312542,0.03726976,0.23950217,0.07199812,0.21218990,0.26128065,0.00000000
-4.66133067,0.60444739,0.00157306,0.00302704,0.03821375,0.23098377,0.07292063,0.20929025,0.26176687,0.00000000
-4.65532766,0.59198049,0.00148348,0.00293917,0.03900520,0.22171946,0.07353045,0.20550036,0.26113701,0.00000000
-4.64932466,0.57752424,0.00138896,0.00286953,0.03964710,0.21195259,0.07383548,0.20092071,0.25945928,0.00000000
-4.64332166,0.56149858,0.00129114,0.00282747,0.04015022,0.20194049,0.07385384,0.19566864,0.25682993,0.00000000
