energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.86193097,2.19862228,0.07329778,0.00411844,0.00013606,1.67775390,1.80067986,0.72972646
-5.85592796,2.13810744,0.07333309,0.00394072,0.00013632,1.63125418,1.74574309,0.71005061
-5.84992496,2.07064324,0.07289615,0.00375673,0.00013566,1.57952588,1.68611320,0.68808060
-5.84392196,1.99687831,0.07200417,0.00356824,0.00013411,1.52304927,1.62232280,0.66400391
-5.83791896,1.91757196,0.07068547,0.00337701,0.00013175,1.46238839,1.55496058,0.63805104
-5.83191596,1.83358917,0.06897902,0.00318483,0.00012864,1.39818746,1.48467026,0.61049400
-5.82591296,1.74589305,0.06693361,0.00299349,0.00012489,1.33116522,1.41214840,0.58164354
-5.81990995,1.65553445,0.06460693,0.00280477,0.00012063,1.26210718,1.33814087,0.55184531
-5.81390695,1.56363912,0.06206434,0.00262046,0.00011599,1.19185579,1.26343781,0.52147494
-5.80790395,1.47139276,0.05937753,0.00244235,0.00011114,1.12129904,1.18886698,0.49093231
-5.80190095,1.38002419,0.05662313,0.00227220,0.00010623,1.05135760,1.11528582,0.46063503
-5.79589795,1.29078738,0.05388122,0.00211178,0.00010144,0.98297094,1.04357208,0.43101150
-5.78989495,1.20494261,0.05123382,0.00196283,0.00009696,0.91708292,0.97461337,0.40249375
-5.78389195,1.12373736,0.04876351,0.00182705,0.00009297,0.85462711,0.90929585,0.37551012
-5.77788894,1.04838727,0.04655194,0.00170610,0.00008964,0.79651217,0.84849220,0.35047807
-5.77188594,0.98005753,0.04467856,0.00160158,0.00008716,0.74360763,0.79304911,0.32779727
-5.76588294,0.91984484,0.04321926,0.00151501,0.00008570,0.69673023,0.74377447,0.30784293
-5.75987994,0.86876004,0.04224515,0.00144782,0.00008542,0.65663080,0.70142437,0.29095957
-5.75387694,0.82771151,0.04182140,0.00140129,0.00008647,0.62398188,0.66668994,0.27745505
-5.74787394,0.79748912,0.04200602,0.00137658,0.00008898,0.59936584,0.64018420,0.26759504
-5.74187094,0.77874884,0.04284870,0.00137464,0.00009308,0.58326368,0.62242880,0.26159778
-5.73586793,0.77199780,0.04438974,0.00139623,0.00009886,0.57604428,0.61384096,0.25962910
-5.72986493,0.77757986,0.04665885,0.00144184,0.00010639,0.57795412,0.61472042,0.26179774
-5.72386193,0.79566190,0.04967411,0.00151166,0.00011571,0.58910767,0.62523691,0.26815095
-5.71785893,0.82622103,0.05344090,0.00160559,0.00012686,0.60947846,0.64541821,0.27867058
-5.71185593,0.86903308,0.05795102,0.00172313,0.00013981,0.63889128,0.67513926,0.29326954
-5.70585293,0.92366321,0.06318190,0.00186341,0.00015451,0.67701582,0.71411288,0.31178911
-5.69984992,0.98945915,0.06909610,0.00202515,0.00017090,0.72336224,0.76188266,0.33399712
-5.69384692,1.06554809,0.07564106,0.00220660,0.00018886,0.77727943,0.81781873,0.35958739
-5.68784392,1.15083809,0.08274924,0.00240559,0.00020825,0.83795647,0.88111710,0.38818069
-5.68184092,1.24402486,0.09033875,0.00261951,0.00022888,0.90442792,0.95080332,0.41932748
-5.67583792,1.34360488,0.09831442,0.00284532,0.00025056,0.97558356,1.02574107,0.45251273
-5.66983492,1.44789520,0.10656949,0.00307961,0.00027307,1.05018304,1.10464615,0.48716297
-5.66383192,1.55506049,0.11498779,0.00331864,0.00029617,1.12687553,1.18610620,0.52265564
-5.65782891,1.66314733,0.12344650,0.00355839,0.00031964,1.20422453,1.26860613,0.55833084
-5.65182591,1.77012513,0.13181945,0.00379468,0.00034323,1.28073749,1.35055904,0.59350520
-5.64582291,1.87393312,0.13998083,0.00402326,0.00036676,1.35489963,1.43034204,0.62748761
-5.63981991,1.97253206,0.14780915,0.00423988,0.00039004,1.42521109,1.50633596,0.65959652
-5.63381691,2.06395896,0.15519148,0.00444047,0.00041295,1.49022633,1.57696791,0.68917809
-5.62781391,2.14638300,0.16202760,0.00462123,0.00043545,1.54859423,1.64075505,0.71562463
-5.62181091,2.21816033,0.16823402,0.00477872,0.00045756,1.59909743,1.69634789,0.73839263
-5.61580790,2.27788545,0.17374757,0.00491004,0.00047940,1.64068928,1.74257148,0.75701950
-5.60980490,2.32443686,0.17852850,0.00501285,0.00050120,1.67252659,1.77846247,0.77113847
-5.60380190,2.35701467,0.18256270,0.00508550,0.00052330,1.69399681,1.80330045,0.78049074
-5.59779890,2.37516842,0.18586314,0.00512710,0.00054616,1.70473818,1.81663202,0.78493432
-5.59179590,2.37881344,0.18847020,0.00513751,0.00057038,1.70465180,1.81828632,0.78444921
-5.58579290,2.36823470,0.19045091,0.00511737,0.00059667,1.69390483,1.80838109,0.77913844
-5.57978989,2.34407773,0.19189707,0.00506810,0.00062585,1.67292463,1.78731888,0.76922485
-5.57378689,2.30732673,0.19292223,0.00499182,0.00065885,1.64238380,1.75577345,0.75504380
-5.56778389,2.25927056,0.19365771,0.00489132,0.00069667,1.60317675,1.71466659,0.73703191
-5.56178089,2.20145786,0.19424763,0.00476988,0.00074039,1.55638863,1.66513656,0.71571232
-5.55577789,2.13564326,0.19484328,0.00463127,0.00079109,1.50325801,1.60849919,0.69167708
-5.54977489,2.06372671,0.19559699,0.00447951,0.00084985,1.44513471,1.54620340,0.66556731
-5.54377189,1.98768848,0.19665574,0.00431881,0.00091771,1.38343472,1.47978291,0.63805207
-5.53776888,1.90952259,0.19815479,0.00415337,0.00099561,1.31959386,1.41080607,0.60980658
-5.53176588,1.83117114,0.20021159,0.00398729,0.00108434,1.25502213,1.34082588,0.58149078
-5.52576288,1.75446224,0.20292026,0.00382441,0.00118452,1.19106055,1.27133211,0.55372908
-5.51975988,1.68105386,0.20634687,0.00366818,0.00129652,1.12894195,1.20370720,0.52709182
-5.51375688,1.61238553,0.21052567,0.00352160,0.00142047,1.06975718,1.13918762,0.50207932
-5.50775388,1.54963954,0.21545661,0.00338710,0.00155614,1.01442771,1.07883175,0.47910888
-5.50175088,1.49371278,0.22110407,0.00326651,0.00170301,0.96368549,1.02349538,0.45850504
-5.49574787,1.44519980,0.22739697,0.00316101,0.00186015,0.91806028,0.97381521,0.44049356
-5.48974487,1.40438742,0.23423032,0.00307115,0.00202628,0.87787475,0.93020068,0.42519884
-5.48374187,1.37126034,0.24146802,0.00299684,0.00219974,0.84324693,0.89283395,0.41264504
-5.47773887,1.34551735,0.24894695,0.00293739,0.00237850,0.81409966,0.86167763,0.40276042
-5.47173587,1.32659673,0.25648208,0.00289158,0.00256022,0.79017613,0.83648953,0.39538484
-5.46573287,1.31370980,0.26387248,0.00285775,0.00274225,0.77106079,0.81684362,0.39027984
-5.45972986,1.30588074,0.27090796,0.00283384,0.00292171,0.75620436,0.80215593,0.38714080
-5.45372686,1.30199108,0.27737609,0.00281752,0.00309556,0.74495196,0.79171447,0.38561093
-5.44772386,1.30082701,0.28306931,0.00280632,0.00326067,0.73657306,0.78471167,0.38529613
-5.44172086,1.30112760,0.28779187,0.00279764,0.00341391,0.73029215,0.78027822,0.38578050
-5.43571786,1.30163225,0.29136638,0.00278895,0.00355225,0.72531899,0.77751699,0.38664177
-5.42971486,1.30112564,0.29363961,0.00277782,0.00367284,0.72087740,0.77553587,0.38746616
-5.42371186,1.29847877,0.29448745,0.00276200,0.00377308,0.71623166,0.77347848,0.38786216
-5.41770885,1.29268467,0.29381879,0.00273955,0.00385077,0.71070974,0.77055172,0.38747284
-5.41170585,1.28288801,0.29157822,0.00270881,0.00390410,0.70372280,0.76604948,0.38598636
-5.40570285,1.26840755,0.28774745,0.00266853,0.00393179,0.69478040,0.75937174,0.38314424
-5.39969985,1.24875140,0.28234550,0.00261780,0.00393305,0.68350127,0.75003889,0.37874738
-5.39369685,1.22362450,0.27542757,0.00255617,0.00390770,0.66961946,0.73770076,0.37265971
-5.38769385,1.19292887,0.26708288,0.00248354,0.00385610,0.65298598,0.72214054,0.36480933
-5.38169085,1.15675686,0.25743133,0.00240021,0.00377916,0.63356627,0.70327374,0.35518734
-5.37568784,1.11537809,0.24661946,0.00230681,0.00367833,0.61143371,0.68114252,0.34384458
-5.36968484,1.06922117,0.23481565,0.00220430,0.00355554,0.58675990,0.65590595,0.33088642
-5.36368184,1.01885098,0.22220499,0.00209386,0.00341310,0.55980218,0.62782682,0.31646596
-5.35767884,0.96494299,0.20898385,0.00197690,0.00325368,0.53088918,0.59725583,0.30077608
-5.35167584,0.90825563,0.19535455,0.00185496,0.00308017,0.50040510,0.56461395,0.28404062
-5.34567284,0.84960211,0.18152027,0.00172966,0.00289565,0.46877332,0.53037380,0.26650516
-5.33966983,0.78982270,0.16768029,0.00160264,0.00270323,0.43644030,0.49504084,0.24842781
-5.33366683,0.72975867,0.15402590,0.00147553,0.00250601,0.40386009,0.45913526,0.23007036
-5.32766383,0.67022870,0.14073695,0.00134990,0.00230698,0.37148024,0.42317507,0.21169005
-5.32166083,0.61200847,0.12797921,0.00122716,0.00210895,0.33972934,0.38766110,0.19353237
-5.31565783,0.55581394,0.11590243,0.00110863,0.00191450,0.30900670,0.35306429,0.17582494
-5.30965483,0.50228853,0.10463926,0.00099543,0.00172591,0.27967411,0.31981546,0.15877270
-5.30365183,0.45199436,0.09430483,0.00088850,0.00154512,0.25204994,0.28829783,0.14255445
-5.29764882,0.40540716,0.08499700,0.00078861,0.00137375,0.22640543,0.25884206,0.12732064
-5.29164582,0.36291481,0.07679708,0.00069631,0.00121307,0.20296295,0.23172382,0.11319248
-5.28564282,0.32481871,0.06977094,0.00061198,0.00106397,0.18189603,0.20716358,0.10026211
-5.27963982,0.29133767,0.06397032,0.00053584,0.00092706,0.16333090,0.18532815,0.08859374
-5.27363682,0.26261342,0.05943419,0.00046793,0.00080259,0.14734904,0.16633375,0.07822556
-5.26763382,0.23871734,0.05619008,0.00040815,0.00069059,0.13399053,0.15024994,0.06917211
-5.26163082,0.21965755,0.05425511,0.00035631,0.00059083,0.12325778,0.13710424,0.06142711
-5.25562781,0.20538593,0.05363680,0.00031208,0.00050287,0.11511932,0.12688681,0.05496630
-5.24962481,0.19580457,0.05433342,0.00027508,0.00042613,0.10951345,0.11955491,0.04975035
-5.24362181,0.19077133,0.05633390,0.00024485,0.00035992,0.10635149,0.11503701,0.04572752
-5.23761881,0.19010421,0.05961738,0.00022090,0.00030345,0.10552058,0.11323605,0.04283609
-5.23161581,0.19358459,0.06415231,0.00020271,0.00025588,0.10688592,0.11403210,0.04100641
-5.22561281,0.20095929,0.06989519,0.00018971,0.00021637,0.11029252,0.11728408,0.04016257
-5.21960980,0.21194174,0.07678921,0.00018138,0.00018406,0.11556655,0.12283084,0.04022367
-5.21360680,0.22621234,0.08476272,0.00017714,0.00015812,0.12251636,0.13049166,0.04110479
-5.20760380,0.24341872,0.09372780,0.00017647,0.00013775,0.13093346,0.14006630,0.04271763
-5.20160080,0.26317587,0.10357911,0.00017881,0.00012221,0.14059355,0.15133499,0.04497097
-5.19559780,0.28506692,0.11419310,0.00018365,0.00011079,0.15125781,0.16405847,0.04777098
-5.18959480,0.30864476,0.12542785,0.00019049,0.00010287,0.16267470,0.17797849,0.05102153
-5.18359180,0.33343481,0.13712353,0.00019883,0.00009784,0.17458229,0.19281882,0.05462453
-5.17758879,0.35893938,0.14910374,0.00020821,0.00009518,0.18671128,0.20828713,0.05848042
-5.17158579,0.38464349,0.16117766,0.00021818,0.00009442,0.19878876,0.22407786,0.06248885
-5.16558279,0.41002244,0.17314306,0.00022833,0.00009513,0.21054263,0.23987600,0.06654956
-5.15957979,0.43455082,0.18479018,0.00023827,0.00009692,0.22170661,0.25536197,0.07056353
-5.15357679,0.45771285,0.19590630,0.00024763,0.00009947,0.23202569,0.27021737,0.07443432
-5.14757379,0.47901367,0.20628094,0.00025610,0.00010247,0.24126185,0.28413154,0.07806968
-5.14157079,0.49799113,0.21571139,0.00026340,0.00010567,0.24919971,0.29680859,0.08138319
-5.13556778,0.51422760,0.22400849,0.00026928,0.00010884,0.25565202,0.30797475,0.08429606
-5.12956478,0.52736121,0.23100230,0.00027354,0.00011179,0.26046449,0.31738553,0.08673891
-5.12356178,0.53709608,0.23654749,0.00027606,0.00011435,0.26351993,0.32483261,0.08865337
-5.11755878,0.54321083,0.24052808,0.00027671,0.00011640,0.26474137,0.33014985,0.08999357
-5.11155578,0.54556523,0.24286147,0.00027547,0.00011783,0.26409390,0.33321833,0.09072734
-5.10555278,0.54410426,0.24350150,0.00027234,0.00011858,0.26158534,0.33397006,0.09083708
-5.09954977,0.53885971,0.24244028,0.00026735,0.00011859,0.25726539,0.33239016,0.09032021
-5.09354677,0.52994902,0.23970898,0.00026062,0.00011787,0.25122359,0.32851746,0.08918925
-5.08754377,0.51757143,0.23537726,0.00025227,0.00011640,0.24358586,0.32244342,0.08747142
-5.08154077,0.50200176,0.22955163,0.00024248,0.00011423,0.23451009,0.31430947,0.08520794
-5.07553777,0.48358191,0.22237269,0.00023144,0.00011143,0.22418070,0.30430288,0.08245286
-5.06953477,0.46271079,0.21401143,0.00021938,0.00010806,0.21280262,0.29265141,0.07927168
-5.06353177,0.43983286,0.20466491,0.00020653,0.00010423,0.20059490,0.27961699,0.07573966
-5.05752876,0.41542613,0.19455136,0.00019315,0.00010005,0.18778416,0.26548872,0.07194007
-5.05152576,0.38998997,0.18390509,0.00017948,0.00009566,0.17459831,0.25057555,0.06796235
-5.04552276,0.36403326,0.17297134,0.00016577,0.00009121,0.16126061,0.23519897,0.06390031
-5.03951976,0.33806360,0.16200140,0.00015227,0.00008684,0.14798453,0.21968604,0.05985051
-5.03351676,0.31257759,0.15124809,0.00013923,0.00008272,0.13496925,0.20436294,0.05591073
-5.02751376,0.28805286,0.14096177,0.00012685,0.00007903,0.12239625,0.18954934,0.05217876
-5.02151076,0.26494171,0.13138702,0.00011536,0.00007592,0.11042680,0.17555375,0.04875145
-5.01550775,0.24366664,0.12275993,0.00010496,0.00007359,0.09920056,0.16266974,0.04572399
-5.00950475,0.22461761,0.11530610,0.00009585,0.00007221,0.08883500,0.15117331,0.04318954
-5.00350175,0.20815079,0.10923919,0.00008822,0.00007195,0.07942579,0.14132106,0.04123901
-4.99749875,0.19458873,0.10475992,0.00008227,0.00007299,0.07104783,0.13334920,0.03996106
-4.99149575,0.18422141,0.10205543,0.00007818,0.00007550,0.06375697,0.12747317,0.03944216
-4.98549275,0.17730791,0.10129873,0.00007616,0.00007965,0.05759200,0.12388757,0.03976675
-4.97948974,0.17407831,0.10264821,0.00007642,0.00008559,0.05257693,0.12276634,0.04101724
-4.97348674,0.17473533,0.10624684,0.00007920,0.00009348,0.04872334,0.12426282,0.04327390
-4.96748374,0.17945546,0.11222115,0.00008473,0.00010345,0.04603259,0.12850945,0.04661456
-4.96148074,0.18838925,0.12067964,0.00009328,0.00011562,0.04449782,0.13561717,0.05111386
-4.95547774,0.20166046,0.13171074,0.00010515,0.00013008,0.04410562,0.14567407,0.05684232
-4.94947474,0.21936406,0.14538014,0.00012064,0.00014692,0.04483722,0.15874348,0.06386485
-4.94347174,0.24156295,0.16172773,0.00014007,0.00016617,0.04666932,0.17486141,0.07223891
-4.93746873,0.26828351,0.18076395,0.00016376,0.00018785,0.04957437,0.19403328,0.08201227
-4.93146573,0.29951005,0.20246595,0.00019204,0.00021192,0.05352044,0.21623038,0.09322041
-4.92546273,0.33517858,0.22677369,0.00022522,0.00023832,0.05847063,0.24138583,0.10588364
-4.91945973,0.37517006,0.25358608,0.00026357,0.00026692,0.06438223,0.26939069,0.12000398
-4.91345673,0.41930371,0.28275756,0.00030735,0.00029757,0.07120554,0.30009012,0.13556202
-4.90745373,0.46733063,0.31409534,0.00035670,0.00033004,0.07888261,0.33328023,0.15251393
-4.90145073,0.51892837,0.34735758,0.00041175,0.00036405,0.08734595,0.36870565,0.17078855
-4.89544772,0.57369695,0.38225267,0.00047246,0.00039930,0.09651730,0.40605820,0.19028509
-4.88944472,0.63115655,0.41844002,0.00053873,0.00043542,0.10630664,0.44497705,0.21087128
-4.88344172,0.69074765,0.45553226,0.00061030,0.00047198,0.11661150,0.48505035,0.23238242
-4.87743872,0.75183359,0.49309929,0.00068676,0.00050854,0.12731671,0.52581874,0.25462124
-4.87143572,0.81370610,0.53067390,0.00076757,0.00054463,0.13829461,0.56678063,0.27735895
-4.86543272,0.87559377,0.56775915,0.00085200,0.00057974,0.14940589,0.60739938,0.30033734
-4.85942971,0.93667348,0.60383736,0.00093919,0.00061337,0.16050096,0.64711230,0.32327218
-4.85342671,0.99608482,0.63838039,0.00102812,0.00064501,0.17142193,0.68534126,0.34585779
-4.84742371,1.05294698,0.67086124,0.00111762,0.00067417,0.18200519,0.72150467,0.36777286
-4.84142071,1.10637798,0.70076628,0.00120644,0.00070040,0.19208450,0.75503059,0.38868726
-4.83541771,1.15551550,0.72760805,0.00129321,0.00072328,0.20149453,0.78537048,0.40826981
-4.82941471,1.19953880,0.75093809,0.00137654,0.00074244,0.21007469,0.81201318,0.42619673
-4.82341171,1.23769095,0.77035930,0.00145501,0.00075758,0.21767320,0.83449863,0.44216047
-4.81740870,1.26930055,0.78553751,0.00152724,0.00076848,0.22415115,0.85243095,0.45587870
-4.81140570,1.29380218,0.79621178,0.00159191,0.00077500,0.22938648,0.86549011,0.46710300
-4.80540270,1.31075480,0.80220307,0.00164783,0.00077710,0.23327765,0.87344211,0.47562712
-4.79939970,1.31985722,0.80342088,0.00169400,0.00077482,0.23574685,0.87614690,0.48129414
-4.79339670,1.32096016,0.79986767,0.00172957,0.00076831,0.23674261,0.87356397,0.48400259
-4.78739370,1.31407425,0.79164087,0.00175398,0.00075783,0.23624168,0.86575520,0.48371098
-4.78139070,1.29937356,0.77893237,0.00176691,0.00074373,0.23425012,0.85288496,0.48044070
-4.77538769,1.27719465,0.76202545,0.00176832,0.00072644,0.23080346,0.83521727,0.47427699
-4.76938469,1.24803081,0.74128936,0.00175848,0.00070652,0.22596599,0.81311027,0.46536811
-4.76338169,1.21252208,0.71717165,0.00173796,0.00068458,0.21982915,0.78700806,0.45392256
-4.75737869,1.17144094,0.69018859,0.00170760,0.00066132,0.21250908,0.75743030,0.44020453
-4.75137569,1.12567469,0.66091395,0.00166852,0.00063750,0.20414348,0.72495989,0.42452772
-4.74537269,1.07620471,0.62996662,0.00162207,0.00061394,0.19488784,0.69022920,0.40724788
-4.73936968,1.02408378,0.59799737,0.00156980,0.00059152,0.18491125,0.65390544,0.38875414
-4.73336668,0.97041197,0.56567533,0.00151344,0.00057114,0.17439196,0.61667548,0.36945978
-4.72736368,0.91631215,0.53367448,0.00145483,0.00055371,0.16351277,0.57923084,0.34979244
-4.72136068,0.86290581,0.50266063,0.00139586,0.00054018,0.15245664,0.54225329,0.33018446
-4.71535768,0.81129005,0.47327919,0.00133847,0.00053148,0.14140244,0.50640135,0.31106340
-4.70935468,0.76251634,0.44614404,0.00128455,0.00052854,0.13052119,0.47229830,0.29284324
-4.70335168,0.71757161,0.42182773,0.00123590,0.00053224,0.11997276,0.44052180,0.27591637
-4.69734867,0.67736208,0.40085315,0.00119423,0.00054346,0.10990321,0.41159538,0.26064665
-4.69134567,0.64270015,0.38368682,0.00116108,0.00056300,0.10044283,0.38598191,0.24736367
-4.68534267,0.61429438,0.37073375,0.00113779,0.00059162,0.09170481,0.36407915,0.23635823
-4.67933967,0.59274263,0.36233388,0.00112550,0.00062997,0.08378464,0.34621711,0.22787911
-4.67333667,0.57852818,0.35876004,0.00112512,0.00067865,0.07676010,0.33265733,0.22213108
-4.66733367,0.57201870,0.36021733,0.00113729,0.00073814,0.07069187,0.32359380,0.21927401
-4.66133067,0.57346763,0.36684365,0.00116243,0.00080880,0.06562453,0.31915515,0.21942309
-4.65532766,0.58301776,0.37871142,0.00120068,0.00089087,0.06158801,0.31940812,0.22264983
-4.64932466,0.60070642,0.39583015,0.00125197,0.00098446,0.05859928,0.32436183,0.22898393
-4.64332166,0.62647216,0.41814970,0.00131596,0.00108950,0.05666407,0.33397260,0.23841552
-4.63731866,0.66016214,0.44556412,0.00139213,0.00120581,0.05577877,0.34814910,0.25089791
-4.63131566,0.70154010,0.47791571,0.00147974,0.00133298,0.05593214,0.36675755,0.26635051
-4.62531266,0.75029441,0.51499933,0.00157789,0.00147049,0.05710684,0.38962667,0.28466179
-4.61930965,0.80604575,0.55656648,0.00168553,0.00161760,0.05928070,0.41655220,0.30569213
-4.61330665,0.86835425,0.60232930,0.00180148,0.00177342,0.06242767,0.44730088,0.32927653
-4.60730365,0.93672572,0.65196390,0.00192446,0.00193688,0.06651838,0.48161353,0.35522691
-4.60130065,1.01061667,0.70511337,0.00205314,0.00210675,0.07152028,0.51920739,0.38333409
-4.59529765,1.08943816,0.76138985,0.00218610,0.00228166,0.07739738,0.55977745,0.41336928
-4.58929465,1.17255824,0.82037599,0.00232194,0.00246007,0.08410962,0.60299692,0.44508515
-4.58329165,1.25930311,0.88162558,0.00245920,0.00264034,0.09161193,0.64851676,0.47821648
-4.57728864,1.34895713,0.94466344,0.00259647,0.00282073,0.09985291,0.69596460,0.51248038
-4.57128564,1.44076193,1.00898485,0.00273232,0.00299941,0.10877349,0.74494305,0.54757637
-4.56528264,1.53391502,1.07405450,0.00286536,0.00317448,0.11830544,0.79502778,0.58318619
-4.55927964,1.62756842,1.13930557,0.00299424,0.00334405,0.12836989,0.84576565,0.61897380
-4.55327664,1.72082782,1.20413905,0.00311764,0.00350618,0.13887615,0.89667335,0.65458561
-4.54727364,1.81275298,1.26792387,0.00323425,0.00365897,0.14972076,0.94723681,0.68965116
-4.54127064,1.90235997,1.32999833,0.00334286,0.00380058,0.16078702,0.99691180,0.72378455
-4.53526763,1.98862594,1.38967306,0.00344225,0.00392925,0.17194511,1.04512629,0.75658680
-4.52926463,2.07049690,1.44623618,0.00353127,0.00404331,0.18305280,1.09128455,0.78764930
-4.52326163,2.14689894,1.49896074,0.00360883,0.00414124,0.19395694,1.13477352,0.81655846
-4.51725863,2.21675308,1.54711465,0.00367390,0.00422169,0.20449569,1.17497136,0.84290170
-4.51125563,2.27899373,1.58997322,0.00372550,0.00428348,0.21450138,1.21125826,0.86627459
-4.50525263,2.33259052,1.62683400,0.00376278,0.00432566,0.22380417,1.24302923,0.88628922
-4.49924962,2.37657283,1.65703360,0.00378498,0.00434750,0.23223617,1.26970862,0.90258341
-4.49324662,2.41005625,1.67996595,0.00379147,0.00434853,0.23963596,1.29076580,0.91483050
-4.48724362,2.43226992,1.69510123,0.00378178,0.00432854,0.24585340,1.30573133,0.92274936
-4.48124062,2.44258342,1.70200465,0.00375561,0.00428760,0.25075435,1.31421300,0.92611413
-4.47523762,2.44053190,1.70035403,0.00371287,0.00422608,0.25422523,1.31591081,0.92476316
-4.46923462,2.42583806,1.68995536,0.00365366,0.00414461,0.25617712,1.31063016,0.91860678
-4.46323162,2.39842960,1.67075522,0.00357833,0.00404411,0.25654919,1.29829242,0.90763323
-4.45722861,2.35845094,1.64284937,0.00348748,0.00392578,0.25531125,1.27894223,0.89191251
-4.45122561,2.30626845,1.60648673,0.00338192,0.00379105,0.25246532,1.25275101,0.87159775
-4.44522261,2.24246828,1.56206838,0.00326273,0.00364158,0.24804611,1.22001623,0.84692387
-4.43921961,2.16784681,1.51014126,0.00313117,0.00347923,0.24212032,1.18115642,0.81820357
-4.43321661,2.08339375,1.45138687,0.00298873,0.00330601,0.23478482,1.13670194,0.78582053
-4.42721361,1.99026831,1.38660505,0.00283707,0.00312405,0.22616373,1.08728175,0.75022029
-4.42121061,1.88976968,1.31669364,0.00267796,0.00293555,0.21640467,1.03360688,0.71189886
-4.41520760,1.78330261,1.24262485,0.00251328,0.00274273,0.20567412,0.97645107,0.67138981
-4.40920460,1.67233994,1.16541929,0.00234495,0.00254780,0.19415235,0.91662965,0.62925016
-4.40320160,1.55838344,1.08611880,0.00217491,0.00235290,0.18202793,0.85497734,0.58604580
-4.39719860,1.44292475,1.00575927,0.00200503,0.00216004,0.16949229,0.79232611,0.54233697
-4.39119560,1.32740804,0.92534460,0.00183711,0.00197112,0.15673432,0.72948397,0.49866449
-4.38519260,1.21319576,0.84582281,0.00167282,0.00178782,0.14393545,0.66721548,0.45553716
-4.37918959,1.10153900,0.76806521,0.00151367,0.00161164,0.13126521,0.60622474,0.41342088
-4.37318659,0.99355312,0.69284931,0.00136099,0.00144384,0.11887757,0.54714148,0.37272986
-4.36718359,0.89019961,0.62084606,0.00121588,0.00128546,0.10690804,0.49051054,0.33382007
-4.36118059,0.79227438,0.55261147,0.00107926,0.00113727,0.09547169,0.43678500,0.29698507
-4.35517759,0.70040254,0.48858279,0.00095181,0.00099983,0.08466201,0.38632294,0.26245438
-4.34917459,0.61503928,0.42907907,0.00083398,0.00087345,0.07455062,0.33938772,0.23039397
-4.34317159,0.53647644,0.37430549,0.00072605,0.00075827,0.06518776,0.29615134,0.20090891
-4.33716858,0.46485395,0.32436126,0.00062807,0.00065419,0.05660351,0.25670069,0.17404784
-4.33116558,0.40017513,0.27925016,0.00053996,0.00056099,0.04880943,0.22104585,0.14980881
-4.32516258,0.34232507,0.23889324,0.00046147,0.00047830,0.04180080,0.18913027,0.12814625
-4.31915958,0.29109086,0.20314286,0.00039226,0.00040564,0.03555905,0.16084190,0.10897869
-4.31315658,0.24618288,0.17179742,0.00033189,0.00034246,0.03005434,0.13602502,0.09219671
-4.30715358,0.20725619,0.14461621,0.00027987,0.00028816,0.02524828,0.11449205,0.07767107
