energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.81390695,3.33478827,0.04339115,0.11802449,0.04544936,2.04883366,1.59818331,0.74581183
-5.80790395,3.20877174,0.04067740,0.11392482,0.04500125,1.97439256,1.53751688,0.72064065
-5.80190095,3.09343968,0.03807328,0.11009076,0.04463898,1.90661145,1.48099061,0.69818609
-5.79589795,2.98863439,0.03559227,0.10651544,0.04435551,1.84537068,1.42869007,0.67836216
-5.78989495,2.89406896,0.03324529,0.10319125,0.04414280,1.79046931,1.38063207,0.66105177
-5.78389195,2.80935752,0.03104074,0.10011057,0.04399237,1.74164460,1.33677610,0.64611542
-5.77788894,2.73404719,0.02898454,0.09726666,0.04389588,1.69859256,1.29703718,0.63340032
-5.77188594,2.66765013,0.02708031,0.09465423,0.04384563,1.66098867,1.26129938,0.62274934
-5.76588294,2.60967399,0.02532952,0.09227010,0.04383504,1.62850750,1.22942919,0.61400945
-5.75987994,2.55964906,0.02373172,0.09011349,0.04385901,1.60084035,1.20128804,0.60703904
-5.75387694,2.51715102,0.02228478,0.08818628,0.04391422,1.57770988,1.17674334,0.60171398
-5.74787394,2.48181803,0.02098514,0.08649302,0.04399922,1.55888137,1.15567754,0.59793191
-5.74187094,2.45336197,0.01982807,0.08504072,0.04411447,1.54416984,1.13799489,0.59561481
-5.73586793,2.43157321,0.01880792,0.08383854,0.04426227,1.53344337,1.12362579,0.59470970
-5.72986493,2.41631955,0.01791833,0.08289725,0.04444646,1.52662226,1.11252873,0.59518749
-5.72386193,2.40753968,0.01715246,0.08222866,0.04467216,1.52367491,1.10469001,0.59704036
-5.71785893,2.40523239,0.01650318,0.08184491,0.04494536,1.52461072,1.10012171,0.60027773
-5.71185593,2.40944252,0.01596321,0.08175776,0.04527251,1.52947091,1.09885818,0.60492136
-5.70585293,2.42024523,0.01552525,0.08197789,0.04566003,1.53831815,1.10095177,0.61099991
-5.69984992,2.43772991,0.01518214,0.08251434,0.04611390,1.55122597,1.10646824,0.61854335
-5.69384692,2.46198509,0.01492691,0.08337392,0.04663929,1.56826871,1.11548235,0.62757782
-5.68784392,2.49308558,0.01475292,0.08456089,0.04724023,1.58951290,1.12807416,0.63812107
-5.68184092,2.53108275,0.01465388,0.08607675,0.04791937,1.61501059,1.14432628,0.65017899
-5.67583792,2.57599840,0.01462395,0.08792015,0.04867789,1.64479506,1.16432219,0.66374332
-5.66983492,2.62782253,0.01465784,0.09008703,0.04951545,1.67887903,1.18814574,0.67879070
-5.66383192,2.68651465,0.01475081,0.09257087,0.05043028,1.71725513,1.21588158,0.69528303
-5.65782891,2.75200818,0.01489878,0.09536302,0.05141937,1.75989849,1.24761618,0.71316898
-5.65182591,2.82421681,0.01509840,0.09845315,0.05247869,1.80677053,1.28343900,0.73238647
-5.64582291,2.90304176,0.01534703,0.10182968,0.05360349,1.85782354,1.32344327,0.75286577
-5.63981991,2.98837866,0.01564284,0.10548022,0.05478861,1.91300491,1.36772575,0.77453289
-5.63381691,3.08012254,0.01598479,0.10939188,0.05602878,1.97226039,1.41638498,0.79731280
-5.62781391,3.17816998,0.01637260,0.11355154,0.05731890,2.03553539,1.46951744,0.82113221
-5.62181091,3.28241719,0.01680672,0.11794595,0.05865424,2.10277388,1.52721139,0.84592146
-5.61580790,3.39275360,0.01728826,0.12256164,0.06003057,2.17391427,1.58953819,0.87161537
-5.60980490,3.50905055,0.01781881,0.12738475,0.06144423,2.24888231,1.65654119,0.89815281
-5.60380190,3.63114556,0.01840035,0.13240063,0.06289207,2.32758103,1.72822254,0.92547499
-5.59779890,3.75882271,0.01903500,0.13759340,0.06437131,2.40987821,1.80452848,0.95352254
-5.59179590,3.89179053,0.01972480,0.14294539,0.06587936,2.49559224,1.88533395,0.98223162
-5.58579290,4.02965880,0.02047149,0.14843660,0.06741356,2.58447722,1.97042741,1.01152934
-5.57978989,4.17191630,0.02127622,0.15404414,0.06897088,2.67620864,2.05949717,1.04132884
-5.57378689,4.31791134,0.02213928,0.15974188,0.07054767,2.77037085,2.15212012,1.07152463
-5.56778389,4.46683721,0.02305987,0.16550012,0.07213935,2.86644758,2.24775424,1.10198849
-5.56178089,4.61772422,0.02403587,0.17128563,0.07374025,2.96381679,2.34573570,1.13256654
-5.55577789,4.76943997,0.02506365,0.17706174,0.07534346,3.06175074,2.44528140,1.16307771
-5.54977489,4.92069881,0.02613795,0.18278893,0.07694084,3.15942196,2.54549748,1.19331409
-5.54377189,5.07008097,0.02725181,0.18842542,0.07852303,3.25591556,2.64539389,1.22304325
-5.53776888,5.21606115,0.02839654,0.19392822,0.08007973,3.35024756,2.74390482,1.25201255
-5.53176588,5.35704590,0.02956186,0.19925428,0.08159990,3.44138905,2.83991454,1.27995541
-5.52576288,5.49141813,0.03073599,0.20436175,0.08307218,3.52829491,2.93228741,1.30659929
-5.51975988,5.61758701,0.03190589,0.20921136,0.08448531,3.60993613,3.01990113,1.33167495
-5.51375688,5.73404062,0.03305759,0.21376780,0.08582858,3.68533394,3.10168146,1.35492654
-5.50775388,5.83939876,0.03417645,0.21800093,0.08709231,3.75359421,3.17663691,1.37612199
-5.50175088,5.93246308,0.03524765,0.22188687,0.08826829,3.81394012,3.24389166,1.39506299
-5.49574787,6.01226192,0.03625651,0.22540878,0.08935010,3.86574147,3.30271502,1.41159421
-5.48974487,6.07808725,0.03718899,0.22855738,0.09033345,3.90853899,3.35254605,1.42561084
-5.48374187,6.12952180,0.03803209,0.23133109,0.09121626,3.94206236,3.39301213,1.43706440
-5.47773887,6.16645497,0.03877427,0.23373577,0.09199876,3.96624093,3.42394050,1.44596614
-5.47173587,6.18908670,0.03940582,0.23578418,0.09268336,3.98120669,3.44536248,1.45238799
-5.46573287,6.19791916,0.03991921,0.23749503,0.09327440,3.98728933,3.45751016,1.45646106
-5.45972986,6.19373705,0.04030935,0.23889182,0.09377787,3.98500382,3.46080597,1.45837151
-5.45372686,6.17757755,0.04057384,0.24000145,0.09420094,3.97503129,3.45584590,1.45835441
-5.44772386,6.15069196,0.04071308,0.24085276,0.09455147,3.95819430,3.44337728,1.45668560
-5.44172086,6.11450094,0.04073038,0.24147500,0.09483752,3.93542795,3.42427244,1.45367226
-5.43571786,6.07054605,0.04063193,0.24189641,0.09506683,3.90774834,3.39949960,1.44964253
-5.42971486,6.02043984,0.04042671,0.24214300,0.09524634,3.87622003,3.37009251,1.44493483
-5.42371186,5.96581701,0.04012639,0.24223746,0.09538180,3.84192395,3.33711998,1.43988736
-5.41770885,5.90828870,0.03974507,0.24219850,0.09547744,3.80592725,3.30165668,1.43482824
-5.41170585,5.84940164,0.03929903,0.24204038,0.09553579,3.76925615,3.26475621,1.43006675
-5.40570285,5.79060345,0.03880633,0.24177287,0.09555759,3.73287265,3.22742703,1.42588586
-5.39969985,5.73321478,0.03828648,0.24140146,0.09554181,3.69765568,3.19061189,1.42253640
-5.39369685,5.67840872,0.03775997,0.24092789,0.09548583,3.66438680,3.15517089,1.42023284
-5.38769385,5.62719702,0.03724780,0.24035085,0.09538564,3.63374045,3.12186818,1.41915068
-5.38169085,5.58042275,0.03677098,0.23966690,0.09523617,3.60627836,3.09136207,1.41942536
-5.37568784,5.53875838,0.03635005,0.23887139,0.09503168,3.58244757,3.06419823,1.42115258
-5.36968484,5.50270831,0.03600454,0.23795943,0.09476611,3.56258150,3.04080565,1.42438956
-5.36368184,5.47261469,0.03575248,0.23692677,0.09443347,3.54690329,3.02149480,1.42915734
-5.35767884,5.44866550,0.03560995,0.23577053,0.09402822,3.53553079,3.00645788,1.43544353
-5.35167584,5.43090400,0.03559065,0.23448976,0.09354554,3.52848262,2.99577059,1.44320549
-5.34567284,5.41923880,0.03570552,0.23308579,0.09298163,3.52568487,2.98939559,1.45237359
-5.33966983,5.41345411,0.03596245,0.23156234,0.09233382,3.52697805,2.98718730,1.46285453
-5.33366683,5.41321990,0.03636605,0.22992544,0.09160071,3.53212414,2.98889822,1.47453446
-5.32766383,5.41810200,0.03691752,0.22818318,0.09078216,3.54081380,2.99418685,1.48728187
-5.32166083,5.42757219,0.03761458,0.22634521,0.08987928,3.55267359,3.00262722,1.50095032
-5.31565783,5.44101867,0.03845158,0.22442233,0.08889426,3.56727345,3.01372017,1.51538076
-5.30965483,5.45775700,0.03941959,0.22242582,0.08783025,3.58413462,3.02690635,1.53040379
-5.30365183,5.47704193,0.04050665,0.22036696,0.08669118,3.60273795,3.04158074,1.54584161
-5.29764882,5.49808021,0.04169811,0.21825652,0.08548152,3.62253282,3.05710852,1.56150981
-5.29164582,5.52004439,0.04297695,0.21610436,0.08420610,3.64294659,3.07284189,1.57721911
-5.28564282,5.54208755,0.04432430,0.21391919,0.08286991,3.66339453,3.08813718,1.59277690
-5.27963982,5.56335871,0.04571982,0.21170847,0.08147792,3.68328996,3.10237180,1.60798883
-5.27363682,5.58301854,0.04714225,0.20947849,0.08003493,3.70205452,3.11496015,1.62266023
-5.26763382,5.60025484,0.04856987,0.20723457,0.07854547,3.71912814,3.12536803,1.63659765
-5.26163082,5.61429743,0.04998096,0.20498144,0.07701375,3.73397847,3.13312466,1.64961022
-5.25562781,5.62443182,0.05135430,0.20272370,0.07544363,3.74610948,3.13783196,1.66151117
-5.24962481,5.63001136,0.05266949,0.20046637,0.07383863,3.75506901,3.13917072,1.67211930
-5.24362181,5.63046739,0.05390736,0.19821552,0.07220198,3.76045503,3.13690337,1.68126052
-5.23761881,5.62531739,0.05505027,0.19597883,0.07053675,3.76192063,3.13087360,1.68876959
-5.23161581,5.61417087,0.05608229,0.19376621,0.06884591,3.75917764,3.12100288,1.69449186
-5.22561281,5.59673328,0.05698945,0.19159027,0.06713251,3.75199906,3.10728452,1.69828528
-5.21960980,5.57280797,0.05775983,0.18946681,0.06539979,3.74022042,3.08977579,1.70002260
-5.21360680,5.54229667,0.05838366,0.18741506,0.06365134,3.72374022,3.06858886,1.69959372
-5.20760380,5.50519863,0.05885337,0.18545790,0.06189123,3.70251986,3.04388133,1.69690828
-5.20160080,5.46160893,0.05916362,0.18362187,0.06012412,3.67658298,3.01584695,1.69189840
-5.19559780,5.41171611,0.05931124,0.18193707,0.05835536,3.64601474,2.98470744,1.68452143
-5.18959480,5.35579949,0.05929529,0.18043682,0.05659101,3.61096080,2.95070559,1.67476273
-5.18359180,5.29422603,0.05911695,0.17915726,0.05483791,3.57162638,2.91410023,1.66263827
-5.17758879,5.22744700,0.05877951,0.17813676,0.05310361,3.52827499,2.87516296,1.64819697
-5.17158579,5.15599409,0.05828828,0.17741510,0.05139628,3.48122709,2.83417665,1.63152247
-5.16558279,5.08047482,0.05765056,0.17703267,0.04972463,3.43085811,2.79143544,1.61273439
-5.15957979,5.00156696,0.05687549,0.17702945,0.04809771,3.37759589,2.74724569,1.59198875
-5.15357679,4.92001162,0.05597399,0.17744388,0.04652472,3.32191709,2.70192731,1.56947741
-5.14757379,4.83660461,0.05495862,0.17831178,0.04501477,3.26434243,2.65581509,1.54542659
-5.14157079,4.75218604,0.05384339,0.17966513,0.04357663,3.20543056,2.60925905,1.52009420
-5.13556778,4.66762782,0.05264358,0.18153091,0.04221847,3.14577038,2.56262369,1.49376613
-5.12956478,4.58381932,0.05137554,0.18393003,0.04094759,3.08597191,2.51628547,1.46675141
-5.12356178,4.50165121,0.05005642,0.18687634,0.03977020,3.02665574,2.47062845,1.43937646
-5.11755878,4.42199809,0.04870390,0.19037583,0.03869118,2.96844142,2.42603807,1.41197856
-5.11155578,4.34570028,0.04733591,0.19442606,0.03771393,2.91193497,2.38289317,1.38489861
-5.10555278,4.27354574,0.04597029,0.19901586,0.03684025,2.85771622,2.34155676,1.35847369
-5.09954977,4.20625275,0.04462457,0.20412538,0.03607024,2.80632628,2.30236597,1.33302952
-5.09354677,4.14445437,0.04331559,0.20972652,0.03540234,2.75825600,2.26562197,1.30887309
-5.08754377,4.08868550,0.04205932,0.21578371,0.03483338,2.71393571,2.23158041,1.28628597
-5.08154077,4.03937331,0.04087063,0.22225512,0.03435868,2.67372711,2.20044333,1.26551830
-5.07553777,3.99683170,0.03976307,0.22909422,0.03397225,2.63791742,2.17235299,1.24678395
-5.06953477,3.96126017,0.03874880,0.23625170,0.03366700,2.60671642,2.14738834,1.23025682
-5.06353177,3.93274722,0.03783852,0.24367769,0.03343501,2.58025630,2.12556434,1.21606858
-5.05752876,3.91127822,0.03704146,0.25132408,0.03326782,2.55859448,2.10683451,1.20430776
-5.05152576,3.89674725,0.03636545,0.25914706,0.03315671,2.54171910,2.09109640,1.19502023
-5.04552276,3.88897223,0.03581702,0.26710949,0.03309300,2.52955677,2.07819998,1.18821090
-5.03951976,3.88771239,0.03540157,0.27518322,0.03306834,2.52198218,2.06795824,1.18384663
-5.03351676,3.89268695,0.03512354,0.28335101,0.03307490,2.51882882,2.06015946,1.18185984
-5.02751376,3.90359378,0.03498657,0.29160810,0.03310562,2.51990007,2.05458038,1.18215286
-5.02151076,3.92012690,0.03499376,0.29996318,0.03315428,2.52498005,2.05099932,1.18460258
-5.01550775,3.94199147,0.03514781,0.30843874,0.03321566,2.53384338,2.04920851,1.18906512
-5.00950475,3.96891543,0.03545114,0.31707064,0.03328549,2.54626337,2.04902471,1.19538041
-5.00350175,4.00065693,0.03590604,0.32590699,0.03336045,2.56201807,2.05029747,1.20337631
-4.99749875,4.03700713,0.03651471,0.33500617,0.03343808,2.58089393,2.05291450,1.21287229
-4.99149575,4.07778807,0.03727922,0.34443417,0.03351659,2.60268692,2.05680372,1.22368249
-4.98549275,4.12284599,0.03820147,0.35426126,0.03359474,2.62720121,2.06193197,1.23561816
-4.97948974,4.17204043,0.03928305,0.36455804,0.03367162,2.65424570,2.06830038,1.24848952
-4.97348674,4.22523001,0.04052503,0.37539112,0.03374644,2.68362878,2.07593665,1.26210723
-4.96748374,4.28225589,0.04192777,0.38681859,0.03381833,2.71515190,2.08488498,1.27628346
-4.96148074,4.34292408,0.04349061,0.39888538,0.03388618,2.74860259,2.09519398,1.29083278
-4.95547774,4.40698788,0.04521160,0.41161884,0.03394845,2.78374762,2.10690354,1.30557305
-4.94947474,4.47413183,0.04708723,0.42502464,0.03400312,2.82032689,2.12003149,1.32032635
-4.94347174,4.54395808,0.04911210,0.43908336,0.03404758,2.85804869,2.13456075,1.33492011
-4.93746873,4.61597654,0.05127873,0.45374775,0.03407860,2.89658671,2.15042799,1.34918853
-4.93146573,4.68959928,0.05357730,0.46894099,0.03409245,2.93557925,2.16751432,1.36297410
-4.92546273,4.76413996,0.05599555,0.48455607,0.03408491,2.97463065,2.18563882,1.37612943
-4.91945973,4.83881840,0.05851866,0.50045625,0.03405143,3.01331510,2.20455514,1.38851910
-4.91345673,4.91277026,0.06112925,0.51647682,0.03398728,3.05118255,2.22395172,1.40002144
-4.90745373,4.98506158,0.06380749,0.53242803,0.03388777,3.08776654,2.24345552,1.41053020
-4.90145073,5.05470755,0.06653123,0.54809920,0.03374841,3.12259351,2.26263918,1.41995582
-4.89544772,5.12069481,0.06927626,0.56326386,0.03356515,3.15519319,2.28103155,1.42822623
-4.88944472,5.18200635,0.07201666,0.57768576,0.03333455,3.18510956,2.29813094,1.43528719
-4.88344172,5.23764800,0.07472516,0.59112559,0.03305401,3.21191182,2.31342066,1.44110191
-4.87743872,5.28667560,0.07737366,0.60334817,0.03272185,3.23520514,2.32638614,1.44565013
-4.87143572,5.32822167,0.07993373,0.61412975,0.03233753,3.25464050,2.33653297,1.44892667
-4.86543272,5.36152077,0.08237721,0.62326529,0.03190165,3.26992356,2.34340506,1.45093954
-4.85942971,5.38593261,0.08467679,0.63057536,0.03141609,3.28082222,2.34660205,1.45170780
-4.85342671,5.40096221,0.08680664,0.63591234,0.03088393,3.28717263,2.34579548,1.45125932
-4.84742371,5.40627650,0.08874304,0.63916580,0.03030949,3.28888379,2.34074280,1.44962866
-4.84142071,5.40171682,0.09046491,0.64026678,0.02969823,3.28594050,2.33129884,1.44685535
-4.83541771,5.38730713,0.09195442,0.63919071,0.02905666,3.27840486,2.31742411,1.44298253
-4.82941471,5.36325764,0.09319742,0.63595901,0.02839222,3.26641624,2.29918983,1.43805627
-4.82341171,5.32996376,0.09418384,0.63063926,0.02771310,3.25018997,2.27677929,1.43212562
-4.81740870,5.28800062,0.09490801,0.62334384,0.02702809,3.23001462,2.25048567,1.42524322
-4.81140570,5.23811309,0.09536879,0.61422718,0.02634639,3.20624810,2.22070632,1.41746666
-4.80540270,5.18120182,0.09556966,0.60348181,0.02567742,3.17931260,2.18793396,1.40886028
-4.79939970,5.11830544,0.09551859,0.59133320,0.02503061,3.14968835,2.15274490,1.39949734
-4.79339670,5.05057960,0.09522785,0.57803371,0.02441523,3.11790637,2.11578503,1.38946224
-4.78739370,4.97927327,0.09471359,0.56385592,0.02384017,3.08454021,2.07775398,1.37885274
-4.78139070,4.90570289,0.09399542,0.54908546,0.02331380,3.05019667,2.03938811,1.36778169
-4.77538769,4.83122519,0.09309577,0.53401373,0.02284381,3.01550588,2.00144299,1.35637829
-4.76938469,4.75720920,0.09203922,0.51893076,0.02243704,2.98111052,1.96467587,1.34478853
-4.76338169,4.68500837,0.09085179,0.50411832,0.02209937,2.94765472,1.92982892,1.33317484
-4.75737869,4.61593329,0.08956013,0.48984363,0.02183564,2.91577261,1.89761344,1.32171469
-4.75137569,4.55122603,0.08819082,0.47635379,0.02164957,2.88607690,1.86869576,1.31059838
-4.74537269,4.49203644,0.08676957,0.46387104,0.02154368,2.85914777,1.84368489,1.30002584
-4.73936968,4.43940107,0.08532065,0.45258893,0.02151929,2.83552232,1.82312237,1.29020277
-4.73336668,4.39422531,0.08386627,0.44266947,0.02157651,2.81568489,1.80747413,1.28133625
-4.72736368,4.35726888,0.08242615,0.43424123,0.02171424,2.80005854,1.79712463,1.27362989
-4.72136068,4.32913489,0.08101720,0.42739836,0.02193021,2.78899778,1.79237300,1.26727901
-4.71535768,4.31026280,0.07965334,0.42220040,0.02222102,2.78278293,1.79343110,1.26246584
-4.70935468,4.30092481,0.07834542,0.41867294,0.02258221,2.78161596,1.80042329,1.25935504
-4.70335168,4.30122588,0.07710133,0.41680879,0.02300829,2.78561811,1.81338769,1.25808977
-4.69734867,4.31110692,0.07592615,0.41656978,0.02349290,2.79482902,1.83227861,1.25878834
-4.69134567,4.33035090,0.07482241,0.41788896,0.02402881,2.80920751,1.85697007,1.26154166
-4.68534267,4.35859145,0.07379044,0.42067313,0.02460805,2.82863375,1.88726012,1.26641136
-4.67933967,4.39532371,0.07282872,0.42480563,0.02522201,2.85291278,1.92287591,1.27342878
-4.67333667,4.43991691,0.07193426,0.43014932,0.02586156,2.88177909,1.96347930,1.28259463
-4.66733367,4.49162856,0.07110298,0.43654973,0.02651712,2.91490234,2.00867310,1.29387930
-4.66133067,4.54961979,0.07033002,0.44383832,0.02717883,2.95189384,2.05800782,1.30722385
-4.65532766,4.61297179,0.06961005,0.45183579,0.02783664,2.99231385,2.11098902,1.32254139
-4.64932466,4.68070305,0.06893750,0.46035553,0.02848049,3.03567957,2.16708526,1.33971901
-4.64332166,4.75178748,0.06830672,0.46920713,0.02910043,3.08147379,2.22573665,1.35861998
-4.63731866,4.82517306,0.06771215,0.47819981,0.02968682,3.12915420,2.28636400,1.37908642
-4.63131566,4.89980121,0.06714833,0.48714607,0.03023047,3.17816320,2.34837871,1.40094218
-4.62531266,4.97462661,0.06661000,0.49586508,0.03072280,3.22793854,2.41119297,1.42399618
-4.61930965,5.04863741,0.06609206,0.50418618,0.03115608,3.27792436,2.47423057,1.44804605
-4.61330665,5.12087562,0.06558962,0.51195213,0.03152351,3.32758288,2.53693783,1.47288220
-4.60730365,5.19045745,0.06509795,0.51902220,0.03181945,3.37640650,2.59879458,1.49829231
-4.60130065,5.25659327,0.06461258,0.52527495,0.03203951,3.42393014,2.65932485,1.52406624
-4.59529765,5.31860671,0.06412930,0.53061068,0.03218071,3.46974366,2.71810708,1.55000127
-4.58929465,5.37595239,0.06364423,0.53495341,0.03224148,3.51350390,2.77478339,1.57590775
-4.58329165,5.42823188,0.06315398,0.53825241,0.03222179,3.55494608,2.82906759,1.60161474
-4.57728864,5.47520688,0.06265578,0.54048313,0.03212311,3.59389402,2.88075177,1.62697571
-4.57128564,5.51680939,0.06214762,0.54164755,0.03194834,3.63026865,2.92971087,1.65187397
-4.56528264,5.55314785,0.06162846,0.54177399,0.03170180,3.66409436,2.97590525,1.67622741
-4.55927964,5.58450891,0.06109839,0.54091616,0.03138907,3.69550257,3.01938078,1.69999242
-4.55327664,5.61135412,0.06055884,0.53915174,0.03101680,3.72473207,3.06026652,1.72316653
-4.54727364,5.63431132,0.06001265,0.53658034,0.03059259,3.75212573,3.09876964,1.74578954
-4.54127064,5.65416035,0.05946422,0.53332090,0.03012473,3.77812336,3.13516793,1.76794280
-4.53526763,5.67181333,0.05891952,0.52950871,0.02962200,3.80325051,3.16979966,1.78974658
-4.52926463,5.68828961,0.05838610,0.52529199,0.02909346,3.82810339,3.20305129,1.81135524
-4.52326163,5.70468603,0.05787300,0.52082822,0.02854819,3.85333016,3.23534322,1.83295051
-4.51725863,5.72214327,0.05739061,0.51628025,0.02799512,3.87960922,3.26711403,1.85473283
-4.51125563,5.74180942,0.05695048,0.51181230,0.02744286,3.90762509,3.29880378,1.87691111
-4.50525263,5.76480210,0.05656507,0.50758598,0.02689949,3.93804298,3.33083698,1.89969144
-4.49924962,5.79217051,0.05624749,0.50375643,0.02637250,3.97148307,3.36360586,1.92326519
-4.49324662,5.82485917,0.05601119,0.50046862,0.02586868,4.00849565,3.39745464,1.94779722
-4.48724362,5.86367478,0.05586971,0.49785395,0.02539406,4.04953854,3.43266554,1.97341474
-4.48124062,5.90925778,0.05583635,0.49602725,0.02495392,4.09495760,3.46944700,2.00019773
-4.47523762,5.96206004,0.05592403,0.49508417,0.02455278,4.14497177,3.50792484,2.02817125
-4.46923462,6.02232955,0.05614501,0.49509914,0.02419447,4.19966316,3.54813656,2.05730039
-4.46323162,6.09010301,0.05651082,0.49612377,0.02388216,4.25897292,3.59002928,2.08748821
-4.45722861,6.16520650,0.05703213,0.49818593,0.02361843,4.32270303,3.63346104,2.11857676
-4.45122561,6.24726414,0.05771878,0.50128934,0.02340539,4.39052399,3.67820576,2.15035133
-4.44522261,6.33571413,0.05857977,0.50541372,0.02324470,4.46198780,3.72396114,2.18254772
-4.43921961,6.42983120,0.05962327,0.51051554,0.02313766,4.53654564,3.77035939,2.21486205
-4.43321661,6.52875406,0.06085673,0.51652928,0.02308524,4.61356896,3.81697990,2.24696268
-4.42721361,6.63151621,0.06228688,0.52336909,0.02308816,4.69237276,3.86336328,2.27850337
-4.42121061,6.73707842,0.06391973,0.53093098,0.02314684,4.77223971,3.90902599,2.30913705
-4.41520760,6.84436100,0.06576054,0.53909526,0.02326143,4.85244357,3.95347474,2.33852924
-4.40920460,6.95227403,0.06781365,0.54772933,0.02343178,4.93227060,3.99621999,2.36637028
-4.40320160,7.05974429,0.07008235,0.55669068,0.02365738,5.01103771,4.03678794,2.39238575
-4.39719860,7.16573746,0.07256851,0.56583006,0.02393737,5.08810651,4.07473048,2.41634437
-4.39119560,7.26927491,0.07527226,0.57499467,0.02427039,5.16289267,4.10963292,2.43806297
-4.38519260,7.36944471,0.07819158,0.58403153,0.02465462,5.23487021,4.14111923,2.45740832
-4.37918959,7.46540698,0.08132182,0.59279065,0.02508770,5.30357118,4.16885508,2.47429582
-4.37318659,7.55639411,0.08465525,0.60112820,0.02556670,5.36858090,4.19254860,2.48868530
-4.36718359,7.64170682,0.08818068,0.60890954,0.02608814,5.42953001,4.21194968,2.50057424
-4.36118059,7.72070711,0.09188308,0.61601198,0.02664798,5.48608403,4.22684785,2.50998915
-4.35517759,7.79280979,0.09574338,0.62232730,0.02724170,5.53793202,4.23706962,2.51697578
-4.34917459,7.85747369,0.09973845,0.62776395,0.02786436,5.58477544,4.24247565,2.52158888
-4.34317159,7.91419416,0.10384115,0.63224890,0.02851072,5.62631857,4.24295832,2.52388232
-4.33716858,7.96249800,0.10802073,0.63572895,0.02917532,5.66226152,4.23844006,2.52390047
-4.33116558,8.00194161,0.11224332,0.63817165,0.02985267,5.69229680,4.22887274,2.52167122
-4.32516258,8.03211304,0.11647266,0.63956569,0.03053740,5.71610978,4.21423828,2.51720133
-4.31915958,8.05263801,0.12067100,0.63992071,0.03122435,5.73338354,4.19455039,2.51047438
-4.31315658,8.06318952,0.12480016,0.63926652,0.03190881,5.74380759,4.16985727,2.50145135
-4.30715358,8.06350054,0.12882255,0.63765184,0.03258659,5.74709018,4.14024502,2.49007383
