energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.03451726,2.18702232,0.68988801,0.27870079,0.10743713,0.40273706,0.07015553,0.65489699,0.29334885,0.20367760
-3.02851426,2.15180678,0.67992335,0.27342727,0.10743899,0.39660194,0.06859434,0.64660100,0.29157635,0.19837092
-3.02251126,2.11848363,0.67011626,0.26822425,0.10749212,0.39093033,0.06695571,0.63900767,0.28996351,0.19380823
-3.01650825,2.08727991,0.66054575,0.26310921,0.10759156,0.38578309,0.06525016,0.63218842,0.28848347,0.19002472
-3.01050525,2.05844578,0.65131653,0.25810506,0.10773279,0.38121913,0.06349091,0.62623045,0.28712225,0.18704929
-3.00450225,2.03225062,0.64255759,0.25323969,0.10791139,0.37729463,0.06169384,0.62123532,0.28587894,0.18490402
-2.99849925,2.00897704,0.63441933,0.24854510,0.10812284,0.37406202,0.05987730,0.61731665,0.28476533,0.18360365
-2.99249625,1.98891342,0.62706949,0.24405635,0.10836219,0.37156883,0.05806186,0.61459719,0.28380524,0.18315519
-2.98649325,1.97234578,0.62068809,0.23981028,0.10862378,0.36985662,0.05626996,0.61320543,0.28303359,0.18355763
-2.98049025,1.95954971,0.61546186,0.23584420,0.10890119,0.36895996,0.05452550,0.61327225,0.28249539,0.18480196
-2.97448724,1.95078310,0.61157826,0.23219463,0.10918717,0.36890568,0.05285336,0.61492756,0.28224474,0.18687150
-2.96848424,1.94628037,0.60921958,0.22889609,0.10947380,0.36971244,0.05127894,0.61829749,0.28234393,0.18974255
-2.96248124,1.94624862,0.60855742,0.22598021,0.10975286,0.37139066,0.04982767,0.62350215,0.28286279,0.19338548
-2.95647824,1.95086597,0.60974753,0.22347499,0.11001630,0.37394280,0.04852451,0.63065406,0.28387819,0.19776613
-2.95047524,1.96028208,0.61292549,0.22140438,0.11025693,0.37736406,0.04739355,0.63985745,0.28547377,0.20284758
-2.94447224,1.97462057,0.61820304,0.21978812,0.11046911,0.38164328,0.04645757,0.65120808,0.28773990,0.20859206
-2.93846923,1.99398277,0.62566510,0.21864181,0.11064963,0.38676399,0.04573766,0.66479376,0.29077353,0.21496309
-2.93246623,2.01845217,0.63536744,0.21797715,0.11079847,0.39270556,0.04525297,0.68069509,0.29467819,0.22192747
-2.92646323,2.04809853,0.64733491,0.21780225,0.11091952,0.39944405,0.04502034,0.69898614,0.29956359,0.22945722
-2.92046023,2.08298092,0.66155983,0.21812195,0.11102112,0.40695285,0.04505406,0.71973499,0.30554497,0.23753104
-2.91445723,2.12314857,0.67800073,0.21893805,0.11111640,0.41520283,0.04536564,0.74300346,0.31274190,0.24613538
-2.90845423,2.16863905,0.69658099,0.22024933,0.11122329,0.42416190,0.04596355,0.76884600,0.32127643,0.25526485
-2.90245123,2.21947298,0.71718751,0.22205138,0.11136426,0.43379397,0.04685297,0.79730746,0.33127057,0.26492192
-2.89644822,2.27564527,0.73966928,0.22433611,0.11156564,0.44405729,0.04803553,0.82841952,0.34284291,0.27511588
-2.89044522,2.33711281,0.76383607,0.22709105,0.11185666,0.45490229,0.04950905,0.86219592,0.35610466,0.28586098
-2.88444222,2.40377930,0.78945717,0.23029833,0.11226813,0.46626895,0.05126726,0.89862644,0.37115491,0.29717391
-2.87843922,2.47547798,0.81626072,0.23393360,0.11283089,0.47808410,0.05329956,0.93767007,0.38807548,0.30907066
-2.87243622,2.55195340,0.84393368,0.23796478,0.11357404,0.49025863,0.05559072,0.97924757,0.40692550,0.32156296
-2.86643322,2.63284374,0.87212289,0.24235099,0.11452309,0.50268524,0.05812078,1.02323409,0.42773596,0.33465446
-2.86043022,2.71766531,0.90043759,0.24704153,0.11569811,0.51523672,0.06086485,1.06945224,0.45050457,0.34833694
-2.85442721,2.80580071,0.92845359,0.25197534,0.11711204,0.52776521,0.06379314,1.11766632,0.47519128,0.36258679
-2.84842421,2.89649231,0.95571935,0.25708087,0.11876919,0.54010265,0.06687107,1.16757835,0.50171467,0.37736200
-2.84242121,2.98884233,0.98176425,0.26227650,0.12066410,0.55206257,0.07005952,1.21882630,0.52994962,0.39259990
-2.83641821,3.08182057,1.00610872,0.26747169,0.12278084,0.56344339,0.07331530,1.27098523,0.55972645,0.40821588
-2.83041521,3.17428031,1.02827641,0.27256871,0.12509283,0.57403317,0.07659178,1.32357139,0.59083176,0.42410325
-2.82441221,3.26498246,1.04780787,0.27746519,0.12756309,0.58361572,0.07983972,1.37604976,0.62301098,0.44013433
-2.81840920,3.35262765,1.06427537,0.28205711,0.13014524,0.59197794,0.08300825,1.42784476,0.65597281,0.45616272
-2.81240620,3.43589511,1.07729827,0.28624247,0.13278481,0.59891799,0.08604607,1.47835411,0.68939531,0.47202692
-2.80640320,3.51348705,1.08655823,0.28992514,0.13542122,0.60425405,0.08890275,1.52696531,0.72293358,0.48755497
-2.80040020,3.58417652,1.09181361,0.29301902,0.13799007,0.60783312,0.09153013,1.57307421,0.75622876,0.50256998
-2.79439720,3.64685675,1.09291220,0.29545208,0.14042574,0.60953950,0.09388374,1.61610496,0.78891787,0.51689641
-2.78839420,3.70058929,1.08980172,0.29717012,0.14266419,0.60930239,0.09592423,1.65553035,0.82064439,0.53036671
-2.78239120,3.74464884,1.08253724,0.29814012,0.14464584,0.60710224,0.09761871,1.69089180,0.85106875,0.54282800
-2.77638819,3.77856210,1.07128536,0.29835289,0.14631828,0.60297555,0.09894195,1.72181778,0.87987859,0.55414854
-2.77038519,3.80213875,1.05632441,0.29782485,0.14763883,0.59701753,0.09987735,1.74804003,0.90679819,0.56422357
-2.76438219,3.81549260,1.03804088,0.29659886,0.14857673,0.58938283,0.10041771,1.76940638,0.93159666,0.57298032
-2.75837919,3.81905169,1.01692183,0.29474409,0.14911487,0.58028379,0.10056564,1.78588983,0.95409452,0.58038184
-2.75237619,3.81355649,0.99354368,0.29235470,0.14925097,0.56998670,0.10033365,1.79759297,0.97416842,0.58642949
-2.74637319,3.80004609,0.96855773,0.28954761,0.14899821,0.55880574,0.09974394,1.80474771,0.99175372,0.59116399
-2.74037019,3.77983257,0.94267289,0.28645927,0.14838520,0.54709527,0.09882779,1.80770994,1.00684489,0.59466486
-2.73436718,3.75446475,0.91663644,0.28324168,0.14745537,0.53524047,0.09762460,1.80694944,1.01949371,0.59704842
-2.72836418,3.72568260,0.89121352,0.28005774,0.14626574,0.52364693,0.09618071,1.80303522,1.02980532,0.59846426
-2.72236118,3.69536426,0.86716610,0.27707626,0.14488525,0.51272960,0.09454786,1.79661701,1.03793243,0.59909048
-2.71635818,3.66546792,0.84523228,0.27446669,0.14339253,0.50290150,0.09278155,1.78840338,1.04406785,0.59912788
-2.71035518,3.63797107,0.82610676,0.27239396,0.14187349,0.49456276,0.09093921,1.77913778,1.04843578,0.59879330
-2.70435218,3.61480937,0.81042303,0.27101356,0.14041853,0.48809034,0.08907833,1.76957304,1.05128227,0.59831249
-2.69834917,3.59781799,0.79873797,0.27046706,0.13911970,0.48382887,0.08725467,1.76044572,1.05286511,0.59791281
-2.69234617,3.58867732,0.79151924,0.27087829,0.13806791,0.48208284,0.08552047,1.75245126,1.05344390,0.59781602
-2.68634317,3.58886542,0.78913579,0.27235026,0.13735009,0.48311046,0.08392289,1.74622083,1.05327038,0.59823154
-2.68034017,3.59961848,0.79185177,0.27496292,0.13704672,0.48711926,0.08250270,1.74230099,1.05257959,0.59935037
-2.67433717,3.62190084,0.79982357,0.27877187,0.13722944,0.49426336,0.08129315,1.74113673,1.05158220,0.60133997
-2.66833417,3.65638496,0.81310021,0.28380784,0.13795913,0.50464260,0.08031928,1.74305867,1.05045811,0.60434013
-2.66233117,3.70344173,0.83162652,0.29007709,0.13928425,0.51830308,0.07959741,1.74827472,1.04935166,0.60846010
-2.65632816,3.76314070,0.85524897,0.29756253,0.14123964,0.53523910,0.07913507,1.75686636,1.04836851,0.61377690
-2.65032516,3.83525955,0.88372356,0.30622539,0.14384564,0.55539615,0.07893122,1.76878964,1.04757409,0.62033476
-2.64432216,3.91930152,0.91672537,0.31600736,0.14710766,0.57867457,0.07897670,1.78388054,1.04699378,0.62814566
-2.63831916,4.01451947,0.95385918,0.32683306,0.15101603,0.60493371,0.07925503,1.80186428,1.04661449,0.63719085
-2.63231616,4.11994466,0.99467062,0.33861256,0.15554625,0.63399607,0.07974334,1.82236802,1.04638749,0.64742295
-2.62631316,4.23441862,1.03865736,0.35124388,0.16065956,0.66565135,0.08041346,1.84493619,1.04623245,0.65876872
-2.62031016,4.35662621,1.08528001,0.36461526,0.16630364,0.69965996,0.08123313,1.86904758,1.04604206,0.67113201
-2.61430715,4.48512806,1.13397200,0.37860713,0.17241371,0.73575597,0.08216724,1.89413346,1.04568734,0.68439675
-2.60830415,4.61839109,1.18414861,0.39309372,0.17891368,0.77364929,0.08317902,1.91959571,1.04502310,0.69842984
-2.60230115,4.75481578,1.23521458,0.40794411,0.18571752,0.81302717,0.08423119,1.94482429,1.04389338,0.71308369
-2.59629815,4.89275941,1.28657040,0.42302293,0.19273077,0.85355498,0.08528695,1.96921334,1.04213667,0.72819826
-2.59029515,5.03055488,1.33761736,0.43819062,0.19985210,0.89487646,0.08631093,1.99217525,1.03959067,0.74360266
-2.58429215,5.16652513,1.38776139,0.45330331,0.20697500,0.93661376,0.08726983,2.01315244,1.03609648,0.75911621
-2.57828914,5.29899358,1.43641596,0.46821263,0.21398948,0.97836736,0.08813303,2.03162651,1.03150216,0.77454906
-2.57228614,5.42629157,1.48300444,0.48276525,0.22078387,1.01971628,0.08887292,2.04712483,1.02566561,0.78970248
-2.56628314,5.54676365,1.52696214,0.49680271,0.22724661,1.06021898,0.08946513,2.05922463,1.01845678,0.80436906
-2.56028014,5.65877225,1.56773850,0.51016136,0.23326804,1.09941515,0.08988859,2.06755494,1.00975934,0.81833286
-2.55427714,5.76070315,1.60479982,0.52267281,0.23874225,1.13682862,0.09012551,2.07179674,0.99947186,0.83136995
-2.54827414,5.85097287,1.63763267,0.53416484,0.24356885,1.17197182,0.09016124,2.07168191,0.98750866,0.84324938
-2.54227114,5.92803949,1.66574844,0.54446302,0.24765467,1.20435168,0.08998411,2.06699140,0.97380049,0.85373488
-2.53626813,5.99041760,1.68868906,0.55339298,0.25091549,1.23347712,0.08958520,2.05755325,0.95829507,0.86258737
-2.53026513,6.03669795,1.70603387,0.56078340,0.25327761,1.25886804,0.08895824,2.04324080,0.94095779,0.86956847
-2.52426213,6.06557200,1.71740765,0.56646969,0.25467926,1.28006561,0.08809937,2.02397163,0.92177242,0.87444488
-2.51825913,6.07586081,1.72248947,0.57029812,0.25507191,1.29664351,0.08700711,1.99970732,0.90074203,0.87699378
-2.51225613,6.06654750,1.72102211,0.57213050,0.25442140,1.30821978,0.08568224,1.97045418,0.87789007,0.87700885
-2.50625313,6.03681195,1.71282151,0.57184894,0.25270874,1.31446878,0.08412786,1.93626494,0.85326153,0.87430692
-2.50025013,5.98606602,1.69778584,0.56936062,0.24993080,1.31513269,0.08234941,1.89724112,0.82692411,0.86873488
-2.49424712,5.91398730,1.67590356,0.56460233,0.24610053,1.31003213,0.08035477,1.85353589,0.79896926,0.86017642
-2.48824412,5.82054939,1.64725994,0.55754445,0.24124704,1.29907512,0.07815429,1.80535682,0.76951298,0.84855841
-2.48224112,5.70604674,1.61204161,0.54819422,0.23541524,1.28226416,0.07576096,1.75296830,0.73869615,0.83385640
-2.47623812,5.57111186,1.57053861,0.53659795,0.22866514,1.25970083,0.07319039,1.69669293,0.70668434,0.81609905
-2.47023512,5.41672373,1.52314367,0.52284224,0.22107088,1.23158761,0.07046083,1.63691168,0.67366692,0.79537100
-2.46423212,5.24420589,1.47034856,0.50705386,0.21271933,1.19822681,0.06759308,1.57406221,0.63985536,0.77181410
-2.45822911,5.05521391,1.41273747,0.48939840,0.20370853,1.16001645,0.06461037,1.50863542,0.60548080,0.74562682
-2.45222611,4.85171190,1.35097749,0.47007758,0.19414572,1.11744329,0.06153808,1.44116986,0.57079072,0.71706175
-2.44622311,4.63593874,1.28580653,0.44932543,0.18414523,1.07107313,0.05840341,1.37224416,0.53604495,0.68642119
-2.44022011,4.41036513,1.21801905,0.42740339,0.17382625,1.02153873,0.05523501,1.30246772,0.50151103,0.65405119
-2.43421711,4.17764287,1.14845014,0.40459447,0.16331037,0.96952593,0.05206245,1.23246981,0.46745912,0.62033396
-2.42821411,3.94054853,1.07795844,0.38119688,0.15271925,0.91575836,0.04891575,1.16288775,0.43415664,0.58567918
-2.42221111,3.70192352,1.00740870,0.35751716,0.14217222,0.86098140,0.04582476,1.09435438,0.40186283,0.55051457
-2.41620810,3.46461311,0.93765446,0.33386323,0.13178403,0.80594595,0.04281869,1.02748567,0.37082352,0.51527591
-2.41020510,3.23140645,0.86952149,0.31053751,0.12166278,0.75139260,0.03992548,0.96286870,0.34126619,0.48039717
-2.40420210,3.00498010,0.80379261,0.28783052,0.11190808,0.69803677,0.03717138,0.90105079,0.31339569,0.44630090
-2.39819910,2.78784663,0.74119414,0.26601488,0.10260947,0.64655519,0.03458047,0.84252993,0.28739056,0.41338942
-2.39219610,2.58231004,0.68238452,0.24534019,0.09384515,0.59757416,0.03217429,0.78774712,0.26340020,0.38203691
-2.38619310,2.39042905,0.62794517,0.22602875,0.08568109,0.55165980,0.02997157,0.73708062,0.24154301,0.35258278
-2.38019010,2.21398884,0.57837369,0.20827213,0.07817047,0.50931043,0.02798801,0.69084221,0.22190534,0.32532638
-2.37418709,2.05448155,0.53407949,0.19222888,0.07135343,0.47095120,0.02623617,0.64927560,0.20454139,0.30052314
-2.36818409,1.91309526,0.49538151,0.17802304,0.06525720,0.43693077,0.02472540,0.61255672,0.18947393,0.27838212
-2.36218109,1.79071085,0.46250804,0.16574368,0.05989651,0.40751995,0.02346190,0.58079567,0.17669576,0.25906496
-2.35617809,1.68790602,0.43559828,0.15544517,0.05527432,0.38291218,0.02244880,0.55404008,0.16617185,0.24268600
-2.35017509,1.60496519,0.41470527,0.14714831,0.05138273,0.36322537,0.02168624,0.53227964,0.15784190,0.22931355
-2.34417209,1.54189445,0.39980009,0.14084195,0.04820410,0.34850505,0.02117161,0.51545129,0.15162332,0.21897199
-2.33816908,1.49844013,0.39077683,0.13648514,0.04571238,0.33872839,0.02089969,0.50344491,0.14741446,0.21164461
-2.33216608,1.47411000,0.38745824,0.13400975,0.04387442,0.33380887,0.02086286,0.49610914,0.14509789,0.20727687
-2.32616308,1.46819623,0.38960178,0.13332324,0.04265144,0.33360134,0.02105135,0.49325713,0.14454372,0.20578005
-2.32016008,1.47979908,0.39690589,0.13431169,0.04200044,0.33790734,0.02145339,0.49467201,0.14561277,0.20703505
-2.31415708,1.50785089,0.40901644,0.13684291,0.04187561,0.34648042,0.02205549,0.50011191,0.14815964,0.21089619
-2.30815408,1.55113975,0.42553325,0.14076960,0.04222962,0.35903144,0.02284265,0.50931458,0.15203540,0.21719498
-2.30215108,1.60833269,0.44601672,0.14593246,0.04301487,0.37523377,0.02379853,0.52200147,0.15709012,0.22574372
-2.29614807,1.67799814,0.46999443,0.15216333,0.04418453,0.39472839,0.02490576,0.53788129,0.16317502,0.23633897
-2.29014507,1.75862769,0.49696800,0.15928814,0.04569349,0.41712879,0.02614610,0.55665314,0.17014425,0.24876483
-2.28414207,1.84865709,0.52641985,0.16712985,0.04749907,0.44202592,0.02750072,0.57800931,0.17785645,0.26279597
-2.27813907,1.94648655,0.55782028,0.17551122,0.04956159,0.46899304,0.02895042,0.60163765,0.18617583,0.27820058
-2.27213607,2.05050048,0.59063456,0.18425744,0.05184474,0.49759053,0.03047591,0.62722375,0.19497311,0.29474306
-2.26613307,2.15908647,0.62433004,0.19319862,0.05431574,0.52737090,0.03205803,0.65445292,0.20412607,0.31218665
-2.26013007,2.27065363,0.65838340,0.20217204,0.05694534,0.55788367,0.03367804,0.68301195,0.21351990,0.33029589
-2.25412706,2.38365013,0.69228763,0.21102427,0.05970767,0.58868056,0.03531782,0.71259078,0.22304736,0.34883894
-2.24812406,2.49657980,0.72555895,0.21961297,0.06257987,0.61932053,0.03696010,0.74288407,0.23260876,0.36758980
-2.24212106,2.60801751,0.75774319,0.22780852,0.06554167,0.64937496,0.03858870,0.77359263,0.24211180,0.38633039
-2.23611806,2.71662325,0.78842176,0.23549527,0.06857487,0.67843283,0.04018863,0.80442477,0.25147142,0.40485246
-2.23011506,2.82115458,0.81721692,0.24257256,0.07166269,0.70610564,0.04174629,0.83509757,0.26060950,0.42295935
-2.22411206,2.92047723,0.84379615,0.24895542,0.07478918,0.73203234,0.04324950,0.86533800,0.26945465,0.44046753
-2.21810905,3.01357369,0.86787563,0.25457492,0.07793858,0.75588377,0.04468755,0.89488403,0.27794200,0.45720791
-2.21210605,3.09954971,0.88922270,0.25937821,0.08109472,0.77736685,0.04605124,0.92348558,0.28601301,0.47302689
-2.20610305,3.17763845,0.90765706,0.26332823,0.08424058,0.79622817,0.04733278,0.95090544,0.29361541,0.48778723
-2.20010005,3.24720256,0.92305102,0.26640319,0.08735781,0.81225706,0.04852573,0.97692015,0.30070307,0.50136851
-2.19409705,3.30773397,0.93532844,0.26859571,0.09042651,0.82528790,0.04962487,1.00132080,0.30723608,0.51366742
-2.18809405,3.35885169,0.94446274,0.26991176,0.09342510,0.83520174,0.05062611,1.02391383,0.31318072,0.52459777
-2.18209105,3.40029775,0.95047381,0.27036937,0.09633037,0.84192705,0.05152627,1.04452190,0.31850949,0.53409019
-2.17608804,3.43193163,0.95342417,0.26999727,0.09911766,0.84543967,0.05232300,1.06298464,0.32320118,0.54209168
-2.17008504,3.45372327,0.95341434,0.26883332,0.10176123,0.84576186,0.05301460,1.07915951,0.32724072,0.54856493
-2.16408204,3.46574519,0.95057775,0.26692296,0.10423476,0.84296051,0.05359993,1.09292271,0.33061918,0.55348750
-2.15807904,3.46816390,0.94507530,0.26431760,0.10651197,0.83714465,0.05407828,1.10417002,0.33333345,0.55685094
-2.15207604,3.46123099,0.93708981,0.26107311,0.10856737,0.82846207,0.05444937,1.11281777,0.33538605,0.55865974
-2.14607304,3.44527421,0.92682048,0.25724827,0.11037699,0.81709546,0.05471328,1.11880369,0.33678460,0.55893042
-2.14007004,3.42068882,0.91447773,0.25290349,0.11191924,0.80325797,0.05487045,1.12208786,0.33754146,0.55769056
-2.13406703,3.38792948,0.90027840,0.24809959,0.11317571,0.78718845,0.05492175,1.12265358,0.33767310,0.55497790
-2.12806403,3.34750287,0.88444154,0.24289675,0.11413188,0.76914639,0.05486854,1.12050824,0.33719963,0.55083961
-2.12206103,3.29996125,0.86718504,0.23735372,0.11477782,0.74940691,0.05471272,1.11568405,0.33614423,0.54533163
-2.11605803,3.24589702,0.84872294,0.23152718,0.11510876,0.72825575,0.05445686,1.10823878,0.33453274,0.53851820
-2.11005503,3.18593840,0.82926371,0.22547139,0.11512545,0.70598460,0.05410426,1.09825638,0.33239331,0.53047156
-2.10405203,3.12074611,0.80900941,0.21923801,0.11483446,0.68288673,0.05365904,1.08584740,0.32975630,0.52127171
-2.09804902,3.05101115,0.78815570,0.21287612,0.11424821,0.65925322,0.05312620,1.07114936,0.32665426,0.51100642
-2.09204602,2.97745337,0.76689261,0.20643243,0.11338494,0.63536963,0.05251167,1.05432689,0.32312221,0.49977130
-2.08604302,2.90082076,0.74540602,0.19995170,0.11226839,0.61151346,0.05182231,1.03557161,0.31919808,0.48766987
-2.08004002,2.82188917,0.72387965,0.19347719,0.11092744,0.58795218,0.05106588,1.01510178,0.31492333,0.47481380
-2.07403702,2.74146215,0.70249740,0.18705124,0.10939549,0.56494188,0.05025098,0.99316160,0.31034373,0.46132298
-2.06803402,2.66037064,0.68144572,0.18071589,0.10770988,0.54272653,0.04938702,0.97002009,0.30551022,0.44732555
-2.06203102,2.57947204,0.66091603,0.17451344,0.10591107,0.52153769,0.04848403,0.94596957,0.30047973,0.43295782
-2.05602801,2.49964835,0.64110665,0.16848699,0.10404190,0.50159465,0.04755260,0.92132350,0.29531600,0.41836393
-2.05002501,2.42180304,0.62222425,0.16268081,0.10214665,0.48310464,0.04660369,0.89641377,0.29009014,0.40369523
-2.04402201,2.34685618,0.60448448,0.15714054,0.10027029,0.46626330,0.04564852,0.87158734,0.28488099,0.38910936
-2.03801901,2.27573758,0.58811168,0.15191328,0.09845754,0.45125484,0.04469836,0.84720211,0.27977509,0.37476898
-2.03201601,2.20937778,0.57333742,0.14704729,0.09675203,0.43825210,0.04376441,0.82362203,0.27486621,0.36084006
-2.02601301,2.14869654,0.56039792,0.14259155,0.09519553,0.42741611,0.04285766,0.80121152,0.27025443,0.34748984
-2.02001001,2.09458893,0.54953025,0.13859504,0.09382711,0.41889514,0.04198871,0.78032907,0.26604468,0.33488428
-2.01400700,2.04790916,0.54096733,0.13510568,0.09268234,0.41282324,0.04116767,0.76132034,0.26234476,0.32318529
-2.00800400,2.00945224,0.53493185,0.13216916,0.09179262,0.40931802,0.04040399,0.74451054,0.25926289,0.31254748
-2.00200100,1.97993399,0.53162940,0.12982749,0.09118435,0.40847788,0.03970638,0.73019665,0.25690476,0.30311487
-1.99599800,1.95996998,0.53124095,0.12811743,0.09087835,0.41037877,0.03908267,0.71863933,0.25537029,0.29501725
-1.98999500,1.95005412,0.53391495,0.12706889,0.09088908,0.41507042,0.03853968,0.71005502,0.25475015,0.28836666
-1.98399200,1.95053769,0.53975961,0.12670327,0.09122414,0.42257241,0.03808315,0.70460844,0.25512215,0.28325394
-1.97798899,1.96160995,0.54883561,0.12703194,0.09188364,0.43287030,0.03771763,0.70240578,0.25654777,0.27974555
-1.97198599,1.98328129,0.56114961,0.12805491,0.09285983,0.44591189,0.03744634,0.70348898,0.25906883,0.27788071
-1.96598299,2.01536995,0.57664917,0.12975968,0.09413674,0.46160420,0.03727119,0.70783139,0.26270469,0.27766924
-1.95997999,2.05749341,0.59521928,0.13212060,0.09569007,0.47981120,0.03719263,0.71533509,0.26744993,0.27909001
-1.95397699,2.10906534,0.61668085,0.13509846,0.09748721,0.50035265,0.03720968,0.72583030,0.27327284,0.28209022
-1.94797399,2.16929885,0.64079149,0.13864071,0.09948756,0.52300436,0.03731993,0.73907685,0.28011471,0.28658561
-1.94197099,2.23721648,0.66724871,0.14268211,0.10164305,0.54749994,0.03751958,0.75476804,0.28789015,0.29246172
-1.93596798,2.31166729,0.69569546,0.14714587,0.10389897,0.57353419,0.03780353,0.77253692,0.29648832,0.29957610
-1.92996498,2.39135078,0.72572815,0.15194539,0.10619506,0.60076821,0.03816554,0.79196481,0.30577526,0.30776156
-1.92396198,2.47484720,0.75690668,0.15698633,0.10846688,0.62883601,0.03859841,0.81259201,0.31559720,0.31683043
-1.91795898,2.56065354,0.78876638,0.16216916,0.11064737,0.65735258,0.03909420,0.83393041,0.32578464,0.32657961
-1.91195598,2.64722379,0.82083123,0.16739194,0.11266870,0.68592312,0.03964450,0.85547756,0.33615736,0.33679634
-1.90595298,2.73301224,0.85262790,0.17255329,0.11446411,0.71415295,0.04024075,0.87673176,0.34652981,0.34726455
-1.89994997,2.81651783,0.88369995,0.17755547,0.11596993,0.74165790,0.04087448,0.89720761,0.35671699,0.35777138
-1.89394697,2.89632801,0.91362162,0.18230723,0.11712753,0.76807443,0.04153765,0.91645137,0.36654033,0.36811386
-1.88794397,2.97115982,0.94201041,0.18672660,0.11788511,0.79306928,0.04222290,0.93405558,0.37583344,0.37810527
-1.88194097,3.03989661,0.96853794,0.19074322,0.11819941,0.81634792,0.04292376,0.94967217,0.38444748,0.38758108
-1.87593797,3.10161850,0.99293855,0.19430023,0.11803703,0.83766152,0.04363481,0.96302360,0.39225585,0.39640406
-1.86993497,3.15562516,1.01501515,0.19735565,0.11737548,0.85681208,0.04435181,0.97391139,0.39915790,0.40446845
-1.86393197,3.20144991,1.03464200,0.19988306,0.11620386,0.87365537,0.04507167,0.98222170,0.40508175,0.41170294
-1.85792896,3.23886430,1.05176439,0.20187173,0.11452301,0.88810167,0.04579239,0.98792760,0.40998573,0.41807227
-1.85192596,3.26787310,1.06639519,0.20332600,0.11234540,0.90011417,0.04651289,0.99108785,0.41385870,0.42357743
-1.84592296,3.28869996,1.07860840,0.20426414,0.10969445,0.90970527,0.04723281,0.99184236,0.41671900,0.42825443
-1.83991996,3.30176454,1.08853027,0.20471661,0.10660354,0.91693101,0.04795217,0.99040423,0.41861223,0.43217163
-1.83391696,3.30765235,1.09632828,0.20472393,0.10311472,0.92188389,0.04867104,0.98704893,0.41960790,0.43542577
-1.82791396,3.30707891,1.10219877,0.20433415,0.09927708,0.92468471,0.04938919,0.98210098,0.41979522,0.43813687
-1.82191096,3.30085014,1.10635384,0.20360022,0.09514501,0.92547382,0.05010569,0.97591880,0.41927817,0.44044227
-1.81590795,3.28982107,1.10900825,0.20257725,0.09077633,0.92440230,0.05081862,0.96887833,0.41817010,0.44249006
-1.80990495,3.27485501,1.11036708,0.20131988,0.08623043,0.92162367,0.05152474,0.96135631,0.41658832,0.44443219
-1.80390195,3.25678523,1.11061486,0.19987989,0.08156647,0.91728658,0.05221928,0.95371395,0.41464869,0.44641763
-1.79789895,3.23638102,1.10990656,0.19830410,0.07684174,0.91152883,0.05289584,0.94628167,0.41246073,0.44858585
-1.79189595,3.21431979,1.10836114,0.19663276,0.07211021,0.90447302,0.05354638,0.93934585,0.41012345,0.45106108
-1.78589295,3.19116629,1.10605770,0.19489838,0.06742139,0.89622411,0.05416125,0.93313803,0.40772194,0.45394735
-1.77988994,3.16735986,1.10303456,0.19312510,0.06281939,0.88686877,0.05472949,0.92782709,0.40532514,0.45732486
-1.77388694,3.14320993,1.09929111,0.19132859,0.05834236,0.87647657,0.05523907,0.92351490,0.40298475,0.46124751
-1.76788394,3.11889959,1.09479216,0.18951642,0.05402217,0.86510269,0.05567731,0.92023541,0.40073524,0.46574202
-1.76188094,3.09449666,1.08947466,0.18768893,0.04988439,0.85279198,0.05603138,0.91795734,0.39859515,0.47080828
-1.75587794,3.06997117,1.08325601,0.18584040,0.04594850,0.83958392,0.05628879,0.91659027,0.39656932,0.47642123
-1.74987494,3.04521799,1.07604368,0.18396052,0.04222831,0.82551798,0.05643795,0.91599373,0.39465217,0.48253380
-1.74387194,3.02008297,1.06774530,0.18203606,0.03873256,0.81063918,0.05646871,0.91598881,0.39283149,0.48908099
-1.73786893,2.99439090,1.05827881,0.18005257,0.03546560,0.79500310,0.05637286,0.91637170,0.39109289,0.49598463
-1.73186593,2.96797363,1.04758185,0.17799604,0.03242818,0.77868029,0.05614460,0.91692844,0.38942426,0.50315863
-1.72586293,2.94069659,1.03562011,0.17585447,0.02961818,0.76175956,0.05578086,0.91745005,0.38782023,0.51051437
-1.71985993,2.91248239,1.02239397,0.17361917,0.02703148,0.74435001,0.05528164,0.91774735,0.38628626,0.51796602
-1.71385693,2.88333015,1.00794334,0.17128587,0.02466260,0.72658169,0.05465010,0.91766465,0.38484204,0.52543539
-1.70785393,2.85332973,0.99235036,0.16885542,0.02250542,0.70860484,0.05389263,0.91709165,0.38352414,0.53285611
-1.70185093,2.82267029,0.97573988,0.16633426,0.02055373,0.69058786,0.05301882,0.91597299,0.38238753,0.54017699
-1.69584792,2.79164303,0.95827803,0.16373448,0.01880177,0.67271415,0.05204121,0.91431490,0.38150609,0.54736440
-1.68984492,2.76063825,0.94016877,0.16107364,0.01724456,0.65517797,0.05097506,0.91218885,0.38097183,0.55440366
-1.68384192,2.73013726,0.92164897,0.15837429,0.01587825,0.63817985,0.04983799,0.90973188,0.38089294,0.56129934
-1.67783892,2.70069986,0.90298229,0.15566332,0.01470031,0.62192160,0.04864956,0.90714371,0.38139075,0.56807468
-1.67183592,2.67294857,0.88445220,0.15297110,0.01370970,0.60660151,0.04743082,0.90468091,0.38259570,0.57477024
