energy_ev,total_up,Nb_p_up,Nb_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.53176588,1.93262840,1.97779143,0.75697133,0.55748771,0.02984786,0.63190372,0.00000000
-5.52576288,1.90788741,1.95635707,0.74919567,0.55577740,0.02988872,0.61734275,0.00000000
-5.51975988,1.88067888,1.93125374,0.74058292,0.55341840,0.02985188,0.60213526,0.00000000
-5.51375688,1.85096387,1.90241731,0.73108372,0.55030215,0.02973226,0.58637642,0.00000000
-5.50775388,1.81870176,1.86981198,0.72064706,0.54632240,0.02952603,0.57014993,0.00000000
-5.50175088,1.78385722,1.83343794,0.70922371,0.54138033,0.02923077,0.55352796,0.00000000
-5.49574787,1.74640780,1.79333793,0.69677001,0.53538952,0.02884547,0.53657189,0.00000000
-5.48974487,1.70635185,1.74960251,0.68325175,0.52828049,0.02837060,0.51933395,0.00000000
-5.48374187,1.66371651,1.70237381,0.66864830,0.52000459,0.02780809,0.50185954,0.00000000
-5.47773887,1.61856551,1.65184748,0.65295662,0.51053733,0.02716132,0.48419014,0.00000000
-5.47173587,1.57100639,1.59827295,0.63619507,0.49988085,0.02643505,0.46636662,0.00000000
-5.46573287,1.52119683,1.54195182,0.61840688,0.48806553,0.02563537,0.44843286,0.00000000
-5.45972986,1.46934986,1.48323460,0.59966314,0.47515076,0.02476957,0.43043923,0.00000000
-5.45372686,1.41573760,1.42251592,0.58006506,0.46122481,0.02384608,0.41244606,0.00000000
-5.44772386,1.36069347,1.36022837,0.55974551,0.44640390,0.02287433,0.39452660,0.00000000
-5.44172086,1.30461249,1.29683543,0.53886967,0.43083047,0.02186464,0.37676948,0.00000000
-5.43571786,1.24794978,1.23282358,0.51763466,0.41467078,0.02082807,0.35928054,0.00000000
-5.42971486,1.19121722,1.16869407,0.49626828,0.39811199,0.01977628,0.34218378,0.00000000
-5.42371186,1.13497816,1.10495466,0.47502666,0.38135873,0.01872139,0.32562151,0.00000000
-5.41770885,1.07984048,1.04211154,0.45419098,0.36462934,0.01767582,0.30975358,0.00000000
-5.41170585,1.02644801,0.98066173,0.43406331,0.34815197,0.01665210,0.29475573,0.00000000
-5.40570285,0.97547056,0.92108616,0.41496159,0.33216042,0.01566273,0.28081711,0.00000000
-5.39969985,0.92759274,0.86384354,0.39721385,0.31689005,0.01472000,0.26813698,0.00000000
-5.39369685,0.88350186,0.80936508,0.38115195,0.30257371,0.01383580,0.25692075,0.00000000
-5.38769385,0.84387514,0.75805006,0.36710475,0.28943774,0.01302146,0.24737543,0.00000000
-5.38169085,0.80936639,0.71026216,0.35539106,0.27769807,0.01228757,0.23970467,0.00000000
-5.37568784,0.78059264,0.66632653,0.34631242,0.26755655,0.01164380,0.23410344,0.00000000
-5.36968484,0.75812078,0.62652729,0.34014584,0.25919739,0.01109877,0.23075261,0.00000000
-5.36368184,0.74245460,0.59110558,0.33713687,0.25278383,0.01065989,0.22981355,0.00000000
-5.35767884,0.73402249,0.56025776,0.33749294,0.24845502,0.01033322,0.23142283,0.00000000
-5.35167584,0.73316609,0.53413385,0.34137726,0.24632316,0.01012341,0.23568734,0.00000000
-5.34567284,0.74013018,0.51283602,0.34890350,0.24647095,0.01003356,0.24267989,0.00000000
-5.33966983,0.75505411,0.49641722,0.36013132,0.24894934,0.01006520,0.25243541,0.00000000
-5.33366683,0.77796518,0.48487987,0.37506304,0.25377582,0.01021828,0.26494804,0.00000000
-5.32766383,0.80877398,0.47817489,0.39364145,0.26093307,0.01049113,0.28016910,0.00000000
-5.32166083,0.84727233,0.47620092,0.41574901,0.27036834,0.01088052,0.29800610,0.00000000
-5.31565783,0.89313360,0.47880424,0.44120850,0.28199342,0.01138174,0.31832290,0.00000000
-5.30965483,0.94591596,0.48577933,0.46978510,0.29568536,0.01198866,0.34094105,0.00000000
-5.30365183,1.00506827,0.49687032,0.50118997,0.31128801,0.01269391,0.36564225,0.00000000
-5.29764882,1.06993879,0.51177356,0.53508530,0.32861436,0.01348894,0.39217207,0.00000000
-5.29164582,1.13978648,0.53014134,0.57109062,0.34744965,0.01436424,0.42024463,0.00000000
-5.28564282,1.21379466,0.55158688,0.60879026,0.36755530,0.01530951,0.44954829,0.00000000
-5.27963982,1.29108659,0.57569050,0.64774173,0.38867347,0.01631381,0.47975209,0.00000000
-5.27363682,1.37074259,0.60200696,0.68748476,0.41053215,0.01736574,0.51051274,0.00000000
-5.26763382,1.45181816,0.63007374,0.72755070,0.43285070,0.01845362,0.54148198,0.00000000
-5.26163082,1.53336236,0.65941996,0.76747188,0.45534547,0.01956565,0.57231398,0.00000000
-5.25562781,1.61443606,0.68957580,0.80679077,0.47773553,0.02069004,0.60267254,0.00000000
-5.24962481,1.69412928,0.72008179,0.84506848,0.49974813,0.02181514,0.63223794,0.00000000
-5.24362181,1.77157712,0.75049793,0.88189246,0.52112375,0.02292953,0.66071300,0.00000000
-5.23761881,1.84597380,0.78041190,0.91688307,0.54162059,0.02402215,0.68782840,0.00000000
-5.23161581,1.91658453,0.80944635,0.94969897,0.56101827,0.02508229,0.71334692,0.00000000
-5.22561281,1.98275479,0.83726477,0.98004116,0.57912077,0.02609973,0.73706664,0.00000000
-5.21960980,2.04391705,0.86357578,1.00765574,0.59575838,0.02706474,0.75882293,0.00000000
-5.21360680,2.09959495,0.88813574,1.03233533,0.61078882,0.02796812,0.77848940,0.00000000
-5.20760380,2.14940504,0.91074965,1.05391940,0.62409746,0.02880129,0.79597776,0.00000000
-5.20160080,2.19305630,0.93127033,1.07229351,0.63559676,0.02955630,0.81123672,0.00000000
-5.19559780,2.23034795,0.94959612,1.08738784,0.64522506,0.03022595,0.82425014,0.00000000
-5.18959480,2.26116569,0.96566728,1.09917501,0.65294493,0.03080380,0.83503452,0.00000000
-5.18359180,2.28547700,0.97946142,1.10766757,0.65874106,0.03128436,0.84363608,0.00000000
-5.17758879,2.30332574,0.99098828,1.11291528,0.66261819,0.03166309,0.85012753,0.00000000
-5.17158579,2.31482641,1.00028412,1.11500227,0.66459889,0.03193660,0.85460471,0.00000000
-5.16558279,2.32015839,1.00740622,1.11404435,0.66472157,0.03210273,0.85718326,0.00000000
-5.15957979,2.31956036,1.01242764,1.11018638,0.66303881,0.03216063,0.85799541,0.00000000
-5.15357679,2.31332493,1.01543260,1.10359986,0.65961596,0.03211090,0.85718692,0.00000000
-5.14757379,2.30179365,1.01651257,1.09448067,0.65453024,0.03195563,0.85491423,0.00000000
-5.14157079,2.28535216,1.01576328,1.08304689,0.64787013,0.03169845,0.85134187,0.00000000
-5.13556778,2.26442564,1.01328269,1.06953670,0.63973521,0.03134448,0.84664003,0.00000000
-5.12956478,2.23947420,1.00916981,1.05420621,0.63023623,0.03090036,0.84098229,0.00000000
-5.12356178,2.21098815,1.00352435,1.03732715,0.61949533,0.03037409,0.83454355,0.00000000
-5.11755878,2.17948302,0.99644715,1.01918437,0.60764634,0.02977492,0.82749791,0.00000000
-5.11155578,2.14549425,0.98804100,1.00007305,0.59483498,0.02911317,0.82001675,0.00000000
-5.10555278,2.10957128,0.97841193,0.98029558,0.58121880,0.02840000,0.81226666,0.00000000
-5.09954977,2.07227135,0.96767052,0.96015818,0.56696686,0.02764718,0.80440757,0.00000000
-5.09354677,2.03415261,0.95593331,0.93996711,0.55225886,0.02686683,0.79659068,0.00000000
-5.08754377,1.99576707,0.94332394,0.92002473,0.53728383,0.02607112,0.78895663,0.00000000
-5.08154077,1.95765314,0.92997402,0.90062530,0.52223827,0.02527205,0.78163361,0.00000000
-5.07553777,1.92032823,0.91602359,0.88205077,0.50732374,0.02448115,0.77473570,0.00000000
-5.06953477,1.88428149,0.90162121,0.86456654,0.49274395,0.02370929,0.76836138,0.00000000
-5.06353177,1.84996693,0.88692357,0.84841744,0.47870152,0.02296646,0.76259229,0.00000000
-5.05752876,1.81779724,0.87209472,0.83382403,0.46539436,0.02226163,0.75749242,0.00000000
-5.05152576,1.78813853,0.85730499,0.82097931,0.45301204,0.02160259,0.75310760,0.00000000
-5.04552276,1.76130619,0.84272965,0.81004605,0.44173212,0.02099593,0.74946558,0.00000000
-5.03951976,1.73756209,0.82854744,0.80115480,0.43171681,0.02044694,0.74657652,0.00000000
-5.03351676,1.71711334,0.81493902,0.79440274,0.42310989,0.01995966,0.74443410,0.00000000
-5.02751376,1.70011259,0.80208549,0.78985341,0.41603438,0.01953687,0.74301709,0.00000000
-5.02151076,1.68665999,0.79016700,0.78753736,0.41059075,0.01918020,0.74229155,0.00000000
-5.01550775,1.67680678,0.77936155,0.78745380,0.40685602,0.01889014,0.74221344,0.00000000
-5.00950475,1.67056028,0.76984393,0.78957312,0.40488370,0.01866623,0.74273166,0.00000000
-5.00350175,1.66789032,0.76178484,0.79384026,0.40470453,0.01850709,0.74379141,0.00000000
-4.99749875,1.66873650,0.75535011,0.80017888,0.40632801,0.01841058,0.74533776,0.00000000
-4.99149575,1.67301630,0.75070001,0.80849601,0.40974466,0.01837388,0.74731931,0.00000000
-4.98549275,1.68063334,0.74798846,0.81868707,0.41492870,0.01839367,0.74969163,0.00000000
-4.97948974,1.69148549,0.74736203,0.83064104,0.42184111,0.01846615,0.75242058,0.00000000
-4.97348674,1.70547234,0.74895874,0.84424544,0.43043273,0.01858720,0.75548510,0.00000000
-4.96748374,1.72250150,0.75290631,0.85939086,0.44064723,0.01875247,0.75887937,0.00000000
-4.96148074,1.74249334,0.75932006,0.87597482,0.45242369,0.01895741,0.76261424,0.00000000
-4.95547774,1.76538377,0.76830003,0.89390466,0.46569857,0.01919738,0.76671774,0.00000000
-4.94947474,1.79112476,0.77992769,0.91309922,0.48040694,0.01946769,0.77123459,0.00000000
-4.94347174,1.81968245,0.79426188,0.93348922,0.49648279,0.01976363,0.77622462,0.00000000
-4.93746873,1.85103270,0.81133440,0.95501623,0.51385845,0.02008050,0.78176017,0.00000000
-4.93146573,1.88515434,0.83114515,0.97763020,0.53246307,0.02041363,0.78792248,0.00000000
-4.92546273,1.92202025,0.85365711,1.00128565,0.55222026,0.02075838,0.79479711,0.00000000
-4.91945973,1.96158670,0.87879144,1.02593675,0.57304514,0.02111012,0.80246867,0.00000000
-4.91345673,2.00378157,0.90642291,1.05153136,0.59484082,0.02146424,0.81101500,0.00000000
-4.90745373,2.04849197,0.93637609,1.07800466,0.61749484,0.02181608,0.82050106,0.00000000
-4.90145073,2.09555206,0.96842244,1.10527242,0.64087567,0.02216095,0.83097276,0.00000000
-4.89544772,2.14473189,1.00227882,1.13322455,0.66482965,0.02249411,0.84245117,0.00000000
-4.88944472,2.19572789,1.03760756,1.16171931,0.68917864,0.02281070,0.85492726,0.00000000
-4.88344172,2.24815588,1.07401831,1.19057855,0.71371875,0.02310579,0.86835749,0.00000000
-4.87743872,2.30154706,1.11107192,1.21958437,0.73822019,0.02337434,0.88266064,0.00000000
-4.87143572,2.35534765,1.14828630,1.24847758,0.76242853,0.02361125,0.89771587,0.00000000
-4.86543272,2.40892242,1.18514434,1.27695812,0.78606739,0.02381138,0.91336238,0.00000000
-4.85942971,2.46156225,1.22110368,1.30468763,0.80884258,0.02396961,0.92940068,0.00000000
-4.85342671,2.51249575,1.25560812,1.33129421,0.83044755,0.02408094,0.94559549,0.00000000
-4.84742371,2.56090468,1.28810042,1.35637929,0.85057002,0.02414057,0.96168028,0.00000000
-4.84142071,2.60594269,1.31803601,1.37952640,0.86889953,0.02414402,0.97736334,0.00000000
-4.83541771,2.64675687,1.34489721,1.40031162,0.88513566,0.02408727,0.99233514,0.00000000
-4.82941471,2.68251123,1.36820738,1.41831532,0.89899648,0.02396690,1.00627681,0.00000000
-4.82341171,2.71241136,1.38754460,1.43313466,0.91022697,0.02378021,1.01886949,0.00000000
-4.81740870,2.73572927,1.40255422,1.44439658,0.91860706,0.02352537,1.02980399,0.00000000
-4.81140570,2.75182732,1.41295989,1.45177044,0.92395882,0.02320158,1.03879074,0.00000000
-4.80540270,2.76018046,1.41857256,1.45498000,0.92615266,0.02280912,1.04556932,0.00000000
-4.79939970,2.76039561,1.41929704,1.45381422,0.92511211,0.02234946,1.04991739,0.00000000
-4.79339670,2.75222748,1.41513590,1.44813622,0.92081709,0.02182530,1.05165854,0.00000000
-4.78739370,2.73559010,1.40619047,1.43789017,0.91330555,0.02124060,1.05066880,0.00000000
-4.78139070,2.71056334,1.39265870,1.42310570,0.90267322,0.02060053,1.04688143,0.00000000
-4.77538769,2.67739422,1.37483022,1.40389957,0.88907174,0.01991143,1.04028981,0.00000000
-4.76938469,2.63649282,1.35307833,1.38047455,0.87270508,0.01918068,1.03094829,0.00000000
-4.76338169,2.58842276,1.32784947,1.35311547,0.85382437,0.01841657,1.01897083,0.00000000
-4.75737869,2.53388657,1.29965031,1.32218251,0.83272151,0.01762815,1.00452754,0.00000000
-4.75137569,2.47370661,1.26903306,1.28810216,0.80972160,0.01682499,0.98783921,0.00000000
-4.74537269,2.40880208,1.23657934,1.25135598,0.78517465,0.01601701,0.96917006,0.00000000
-4.73936968,2.34016306,1.20288329,1.21246776,0.75944677,0.01521424,0.94881895,0.00000000
-4.73336668,2.26882274,1.16853452,1.17198961,0.73291124,0.01442661,0.92710948,0.00000000
-4.72736368,2.19582889,1.13410150,1.13048751,0.70593973,0.01366373,0.90437949,0.00000000
-4.72136068,2.12221569,1.10011598,1.08852697,0.67889400,0.01293471,0.88097032,0.00000000
-4.71535768,2.04897731,1.06705914,1.04665939,0.65211838,0.01224797,0.85721638,0.00000000
-4.70935468,1.97704403,1.03534977,1.00540969,0.62593328,0.01161116,0.83343560,0.00000000
-4.70335168,1.90726216,1.00533514,0.96526566,0.60062983,0.01103100,0.80992106,0.00000000
-4.69734867,1.84037829,0.97728476,0.92666954,0.57646587,0.01051328,0.78693436,0.00000000
-4.69134567,1.77702868,0.95138721,0.89001198,0.55366348,0.01006280,0.76470081,0.00000000
-4.68534267,1.71773379,0.92775021,0.85562865,0.53240776,0.00968338,0.74340685,0.00000000
-4.67933967,1.66289826,0.90640377,0.82379938,0.51284709,0.00937796,0.72319958,0.00000000
-4.67333667,1.61281591,0.88730618,0.79474990,0.49509476,0.00914864,0.70418844,0.00000000
-4.66733367,1.56767937,0.87035269,0.76865575,0.47923158,0.00899675,0.68644881,0.00000000
-4.66133067,1.52759352,0.85538616,0.74564814,0.46530960,0.00892305,0.67002725,0.00000000
-4.65532766,1.49259187,0.84220939,0.72582119,0.45335649,0.00892775,0.65494797,0.00000000
-4.64932466,1.46265486,0.83059833,0.70924016,0.44338049,0.00901069,0.64122008,0.00000000
-4.64332166,1.43772898,0.82031572,0.69595009,0.43537556,0.00917140,0.62884512,0.00000000
-4.63731866,1.41774540,0.81112438,0.68598422,0.42932670,0.00940923,0.61782440,0.00000000
-4.63131566,1.40263737,0.80279965,0.67937187,0.42521492,0.00972337,0.60816553,0.00000000
-4.62531266,1.39235513,0.79514033,0.67614509,0.42302194,0.01011290,0.59988789,0.00000000
-4.61930965,1.38687766,0.78797786,0.67634390,0.42273424,0.01057680,0.59302658,0.00000000
-4.61330665,1.38622067,0.78118314,0.68001966,0.42434644,0.01111391,0.58763456,0.00000000
-4.60730365,1.39044045,0.77467098,0.68723657,0.42786373,0.01172286,0.58378299,0.00000000
-4.60130065,1.39963329,0.76840194,0.69807095,0.43330339,0.01240203,0.58155952,0.00000000
-4.59529765,1.41393084,0.76238162,0.71260867,0.44069528,0.01314937,0.58106488,0.00000000
-4.58929465,1.43349130,0.75665762,0.73094047,0.45008120,0.01396234,0.58240775,0.00000000
-4.58329165,1.45848734,0.75131422,0.75315582,0.46151321,0.01483776,0.58569832,0.00000000
-4.57728864,1.48909112,0.74646530,0.77933514,0.47505085,0.01577166,0.59104096,0.00000000
-4.57128564,1.52545727,0.74224587,0.80954123,0.49075731,0.01675916,0.59852623,0.00000000
-4.56528264,1.56770473,0.73880251,0.84380984,0.50869474,0.01779440,0.60822292,0.00000000
-4.55927964,1.61589828,0.73628341,0.88214022,0.52891864,0.01887044,0.62017035,0.00000000
-4.55327664,1.67003074,0.73482830,0.92448578,0.55147167,0.01997923,0.63437151,0.00000000
-4.54727364,1.73000655,0.73455892,0.97074552,0.57637695,0.02111159,0.65078727,0.00000000
-4.54127064,1.79562774,0.73557019,1.02075641,0.60363114,0.02225730,0.66933212,0.00000000
-4.53526763,1.86658282,0.73792273,1.07428736,0.63319759,0.02340518,0.68987157,0.00000000
-4.52926463,1.94243913,0.74163689,1.13103486,0.66499982,0.02454322,0.71222130,0.00000000
-4.52326163,2.02263932,0.74668854,1.19062071,0.69891560,0.02565882,0.73614825,0.00000000
-4.51725863,2.10650184,0.75300683,1.25259200,0.73477216,0.02673899,0.76137360,0.00000000
-4.51125563,2.19322598,0.76047393,1.31642336,0.77234255,0.02777067,0.78757729,0.00000000
-4.50525263,2.28190110,0.76892691,1.38152174,0.81134371,0.02874100,0.81440432,0.00000000
-4.49924962,2.37152000,0.77816140,1.44723344,0.85143635,0.02963767,0.84147209,0.00000000
-4.49324662,2.46099604,0.78793721,1.51285345,0.89222689,0.03044922,0.86837894,0.00000000
-4.48724362,2.54918356,0.79798542,1.57763680,0.93327157,0.03116538,0.89471327,0.00000000
-4.48124062,2.63490095,0.80801680,1.64081166,0.97408274,0.03177735,0.92006305,0.00000000
-4.47523762,2.71695571,0.81773114,1.70159386,1.01413732,0.03227807,0.94402531,0.00000000
-4.46923462,2.79417076,0.82682721,1.75920249,1.05288721,0.03266241,0.96621550,0.00000000
-4.46323162,2.86541108,0.83501282,1.81287597,1.08977132,0.03292736,0.98627610,0.00000000
-4.45722861,2.92960996,0.84201475,1.86188833,1.12422898,0.03307206,1.00388453,0.00000000
-4.45122561,2.98579392,0.84758788,1.90556501,1.15571423,0.03309787,1.01876007,0.00000000
-4.44522261,3.03310554,0.85152346,1.94329784,1.18371039,0.03300828,1.03066947,0.00000000
-4.43921961,3.07082350,0.85365590,1.97455866,1.20774442,0.03280878,1.03943134,0.00000000
-4.43321661,3.09837908,0.85386793,1.99891112,1.22740056,0.03250667,1.04491914,0.00000000
-4.42721361,3.11536862,0.85209392,2.01602042,1.24233253,0.03211084,1.04706267,0.00000000
-4.42121061,3.12156161,0.84832113,2.02566043,1.25227385,0.03163140,1.04584820,0.00000000
-4.41520760,3.11690400,0.84258889,2.02771820,1.25704592,0.03107941,1.04131715,0.00000000
-4.40920460,3.10151673,0.83498582,2.02219554,1.25656329,0.03046648,1.03356344,0.00000000
-4.40320160,3.07568955,0.82564498,2.00920776,1.25083603,0.02980444,1.02272966,0.00000000
-4.39719860,3.03987027,0.81473750,1.98897940,1.23996903,0.02910498,1.00900208,0.00000000
-4.39119560,2.99464998,0.80246472,1.96183731,1.22415825,0.02837927,0.99260476,0.00000000
-4.38519260,2.94074462,0.78904927,1.92820127,1.20368403,0.02763777,0.97379291,0.00000000
-4.37918959,2.87897364,0.77472564,1.88857229,1.17890180,0.02688988,0.95284564,0.00000000
-4.37318659,2.81023659,0.75973039,1.84351924,1.15023053,0.02614381,0.93005844,0.00000000
-4.36718359,2.73548831,0.74429285,1.79366413,1.11813945,0.02540639,0.90573554,0.00000000
-4.36118059,2.65571379,0.72862634,1.73966651,1.08313357,0.02468307,0.88018238,0.00000000
-4.35517759,2.57190343,0.71292062,1.68220762,1.04573859,0.02397780,0.85369848,0.00000000
-4.34917459,2.48502971,0.69733578,1.62197475,1.00648591,0.02329317,0.82657095,0.00000000
-4.34317159,2.39602597,0.68199792,1.55964630,0.96589824,0.02263042,0.79906878,0.00000000
-4.33716858,2.30576795,0.66699674,1.49587809,0.92447637,0.02198961,0.77143817,0.00000000
-4.33116558,2.21505888,0.65238520,1.43129132,0.88268769,0.02136975,0.74389901,0.00000000
-4.32516258,2.12461829,0.63818124,1.36646241,0.84095670,0.02076905,0.71664268,0.00000000
-4.31915958,2.03507491,0.62437137,1.30191520,0.79965790,0.02018505,0.68983111,0.00000000
-4.31315658,1.94696377,0.61091611,1.23811549,0.75911120,0.01961489,0.66359724,0.00000000
-4.30715358,1.86072731,0.59775666,1.17546803,0.71957979,0.01905548,0.63804668,0.00000000
