energy_ev,total_up,Ag_p_up,Ag_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.48974487,8.06195460,0.54612855,7.69401377,0.03753427,0.11685253,0.05794217,0.14371706
-5.48374187,8.17955780,0.55406779,7.80370138,0.03893490,0.11981252,0.06020825,0.14717698
-5.47773887,8.30081219,0.56248475,7.91678252,0.04031607,0.12287093,0.06249763,0.15072255
-5.47173587,8.42517465,0.57128385,8.03279640,0.04166312,0.12601808,0.06479746,0.15431728
-5.46573287,8.55177659,0.58035886,8.15096578,0.04296026,0.12924083,0.06709281,0.15792114
-5.45972986,8.67943515,0.58959552,8.27020611,0.04419088,0.13252269,0.06936689,0.16149148
-5.45372686,8.80667716,0.59887413,8.38914749,0.04533804,0.13584394,0.07160137,0.16498390
-5.44772386,8.93177523,0.60807180,8.50616866,0.04638482,0.13918183,0.07377675,0.16835314
-5.44172086,9.05279448,0.61706454,8.61944189,0.04731487,0.14251081,0.07587273,0.17155401
-5.43571786,9.16764851,0.62572893,8.72698720,0.04811274,0.14580277,0.07786861,0.17454209
-5.42971486,9.27416253,0.63394360,8.82673376,0.04876437,0.14902733,0.07974370,0.17727456
-5.42371186,9.37014141,0.64159049,8.91658661,0.04925740,0.15215218,0.08147778,0.17971074
-5.41770885,9.45344045,0.64855595,8.99449600,0.04958155,0.15514349,0.08305147,0.18181277
-5.41170585,9.52203634,0.65473190,9.05852706,0.04972882,0.15796641,0.08444668,0.18354612
-5.40570285,9.57409596,0.66001704,9.10692732,0.04969373,0.16058565,0.08564707,0.18488004
-5.39969985,9.60804066,0.66431827,9.13818966,0.04947346,0.16296618,0.08663841,0.18578812
-5.39369685,9.62260394,0.66755230,9.15110858,0.04906788,0.16507402,0.08740906,0.18624872
-5.38769385,9.61688044,0.66964762,9.14482776,0.04847962,0.16687722,0.08795034,0.18624544
-5.38169085,9.59036471,0.67054664,9.11887725,0.04771396,0.16834676,0.08825697,0.18576760
-5.37568784,9.54297822,0.67020802,9.07319895,0.04677877,0.16945767,0.08832737,0.18481072
-5.36968484,9.47508368,0.66860912,9.00815940,0.04568432,0.17019006,0.08816405,0.18337687
-5.36368184,9.38748580,0.66574819,8.92454924,0.04444307,0.17053008,0.08777377,0.18147511
-5.35767884,9.28141845,0.66164638,8.82356927,0.04306946,0.17047087,0.08716775,0.17912163
-5.35167584,9.15851795,0.65634915,8.70680315,0.04157957,0.17001321,0.08636168,0.17633995
-5.34567284,9.02078338,0.64992692,8.57617754,0.03999084,0.16916602,0.08537563,0.17316076
-5.33966983,8.87052441,0.64247482,8.43391052,0.03832173,0.16794651,0.08423381,0.16962161
-5.33366683,8.71029828,0.63411132,8.28244990,0.03659130,0.16638007,0.08296411,0.16576638
-5.32766383,8.54283743,0.62497574,8.12440288,0.03481891,0.16449966,0.08159757,0.16164445
-5.32166083,8.37096992,0.61522449,7.96245939,0.03302378,0.16234500,0.08016762,0.15730957
-5.31565783,8.19753505,0.60502623,7.79931135,0.03122465,0.15996127,0.07870916,0.15281857
-5.30965483,8.02529679,0.59455603,7.63757033,0.02943941,0.15739759,0.07725754,0.14822980
-5.30365183,7.85685795,0.58398884,7.47968653,0.02768473,0.15470521,0.07584751,0.14360143
-5.29764882,7.69457814,0.57349243,7.32787175,0.02597581,0.15193555,0.07451199,0.13898968
-5.29164582,7.54049850,0.56322032,7.18402921,0.02432608,0.14913817,0.07328096,0.13444702
-5.28564282,7.39627620,0.55330497,7.04969293,0.02274702,0.14635877,0.07218035,0.13002049
-5.27963982,7.26313141,0.54385169,6.92597913,0.02124798,0.14363736,0.07123103,0.12575013
-5.27363682,7.14180919,0.53493364,6.81355184,0.01983611,0.14100662,0.07044801,0.12166774
-5.26763382,7.03255819,0.52658819,6.71260434,0.01851636,0.13849066,0.06983978,0.11779591
-5.26163082,6.93512741,0.51881502,6.62285768,0.01729153,0.13610417,0.06940793,0.11414744
-5.25562781,6.84878183,0.51157602,6.54357673,0.01616238,0.13385195,0.06914699,0.11072525
-5.24962481,6.77233651,0.50479713,6.47360349,0.01512781,0.13172910,0.06904464,0.10752266
-5.24362181,6.70420840,0.49837204,6.41140692,0.01418516,0.12972148,0.06908210,0.10452418
-5.23761881,6.64248394,0.49216766,6.35514730,0.01333043,0.12780678,0.06923482,0.10170663
-5.23161581,6.58500007,0.48603102,6.30275298,0.01255865,0.12595590,0.06947343,0.09904070
-5.22561281,6.52943522,0.47979743,6.25200644,0.01186424,0.12413470,0.06976484,0.09649281
-5.21960980,6.47340672,0.47329926,6.20063604,0.01124133,0.12230589,0.07007356,0.09402706
-5.21360680,6.41457049,0.46637519,6.14640979,0.01068420,0.12043114,0.07036301,0.09160745
-5.20760380,6.35071868,0.45887921,6.08722712,0.01018754,0.11847311,0.07059694,0.08920002
-5.20160080,6.27987116,0.45068920,6.02120462,0.00974688,0.11639744,0.07074078,0.08677491
-5.19559780,6.20035690,0.44171443,5.94675223,0.00935876,0.11417454,0.07076292,0.08430834
-5.18959480,6.11088185,0.43190192,5.86263667,0.00902111,0.11178108,0.07063584,0.08178426
-5.18359180,6.01058060,0.42124119,5.76802941,0.00873336,0.10920118,0.07033707,0.07919573
-5.17758879,5.89904989,0.40976737,5.66253752,0.00849664,0.10642720,0.06984987,0.07654600
-5.17158579,5.77636304,0.39756260,5.54621645,0.00831386,0.10346015,0.06916378,0.07384916
-5.16558279,5.64306506,0.38475568,5.41956459,0.00818979,0.10030973,0.06827481,0.07113048
-5.15957979,5.50014967,0.37152019,5.28350059,0.00813106,0.09699396,0.06718547,0.06842639
-5.15357679,5.34901957,0.35807111,5.13932495,0.00814610,0.09353852,0.06590451,0.06578408
-5.14757379,5.19143274,0.34466037,4.98866832,0.00824509,0.08997581,0.06444651,0.06326089
-5.14157079,5.02943760,0.33157138,4.83342934,0.00843984,0.08634384,0.06283126,0.06092338
-5.13556778,4.86530038,0.31911296,4.67570522,0.00874359,0.08268494,0.06108301,0.05884625
-5.12956478,4.70142829,0.30761282,4.51771846,0.00917090,0.07904443,0.05922966,0.05711101
-5.12356178,4.54029185,0.29741086,4.36174289,0.00973735,0.07546933,0.05730187,0.05580461
-5.11755878,4.38434950,0.28885246,4.21003230,0.01045933,0.07200701,0.05533213,0.05501786
-5.11155578,4.23597725,0.28228188,4.06475405,0.01135370,0.06870409,0.05335392,0.05484382
-5.10555278,4.09740552,0.27803577,3.92793003,0.01243750,0.06560536,0.05140081,0.05537604
-5.09954977,3.97066473,0.27643694,3.80138632,0.01372748,0.06275287,0.04950576,0.05670671
-5.09354677,3.85754048,0.27778821,3.68671253,0.01523973,0.06018524,0.04770032,0.05892470
-5.08754377,3.75953860,0.28236644,3.58523109,0.01698917,0.05793706,0.04601408,0.06211350
-5.08154077,3.67785983,0.29041649,3.49797618,0.01898896,0.05603839,0.04447407,0.06634899
-5.07553777,3.61338329,0.30214530,3.42568166,0.02124999,0.05451452,0.04310429,0.07169717
-5.06953477,3.56665775,0.31771577,3.36877684,0.02378017,0.05338562,0.04192534,0.07821169
-5.06353177,3.53789946,0.33724071,3.32738883,0.02658381,0.05266665,0.04095397,0.08593144
-5.05752876,3.52699534,0.36077681,3.30135026,0.02966097,0.05236718,0.04020284,0.09487805
-5.05152576,3.53351032,0.38831872,3.29021098,0.03300676,0.05249125,0.03968021,0.10505357
-5.04552276,3.55669799,0.41979362,3.29325276,0.03661078,0.05303731,0.03938974,0.11643827
-5.03951976,3.59551390,0.45505636,3.30950612,0.04045657,0.05399811,0.03933024,0.12898876
-5.03351676,3.64863130,0.49388563,3.33776881,0.04452118,0.05536059,0.03949561,0.14263667
-5.02751376,3.71445930,0.53598141,3.37662573,0.04877491,0.05710583,0.03987472,0.15728770
-5.02151076,3.79116385,0.58096416,3.42447040,0.05318122,0.05920902,0.04045145,0.17282160
-5.01550775,3.87669201,0.62837603,3.47952829,0.05769679,0.06163952,0.04120479,0.18909283
-5.00950475,3.96880025,0.67768438,3.53988243,0.06227195,0.06436091,0.04210911,0.20593215
-5.00350175,4.06508734,0.72828783,3.60350191,0.06685121,0.06733131,0.04313448,0.22314922
-4.99749875,4.16303226,0.77952502,3.66827362,0.07137415,0.07050367,0.04424722,0.24053608
-4.99149575,4.26003745,0.83068586,3.73203747,0.07577653,0.07382632,0.04541057,0.25787158
-4.98549275,4.35347717,0.88102536,3.79262515,0.07999159,0.07724361,0.04658544,0.27492658
-4.97948974,4.44075029,0.92977951,3.84790214,0.08395165,0.08069676,0.04773138,0.29146983
-4.97348674,4.51933669,0.97618290,3.89581207,0.08758974,0.08412479,0.04880762,0.30727419
-4.96748374,4.58685544,1.01948739,3.93442264,0.09084144,0.08746565,0.04977413,0.32212316
-4.96148074,4.64112315,1.05898124,3.96197144,0.09364666,0.09065740,0.05059278,0.33581715
-4.95547774,4.68021005,1.09400797,3.97691017,0.09595146,0.09363949,0.05122850,0.34817948
-4.94947474,4.70249163,1.12398401,3.97794540,0.09770969,0.09635402,0.05165027,0.35906163
-4.94347174,4.70669324,1.14841466,3.96407391,0.09888450,0.09874704,0.05183214,0.36834754
-4.93746873,4.69192555,1.16690740,3.93461092,0.09944956,0.10076974,0.05175399,0.37595673
-4.93146573,4.65770888,1.17918222,3.88920960,0.09939000,0.10237956,0.05140219,0.38184604
-4.92546273,4.60398491,1.18507821,3.82787058,0.09870295,0.10354112,0.05076994,0.38600997
-4.91945973,4.53111486,1.18455654,3.75094077,0.09739774,0.10422703,0.04985747,0.38847939
-4.91345673,4.43986391,1.17769930,3.65910109,0.09549569,0.10441839,0.04867192,0.38931894
-4.90745373,4.33137230,1.16470461,3.55334348,0.09302952,0.10410518,0.04722701,0.38862305
-4.90145073,4.20711427,1.14587814,3.43493795,0.09004232,0.10328634,0.04554252,0.38651085
-4.89544772,4.06884659,1.12162146,3.30539101,0.08658634,0.10196963,0.04364347,0.38312030
-4.88944472,3.91854893,1.09241784,3.16639737,0.08272136,0.10017130,0.04155924,0.37860170
-4.88344172,3.75835895,1.05881618,3.01978678,0.07851293,0.09791549,0.03932255,0.37311118
-4.87743872,3.59050479,1.02141373,2.86746863,0.07403052,0.09523354,0.03696833,0.36680417
-4.87143572,3.41723815,0.98083843,2.71137639,0.06934551,0.09216307,0.03453265,0.35982954
-4.86543272,3.24077070,0.93773156,2.55341443,0.06452932,0.08874695,0.03205157,0.35232442
-4.85942971,3.06321646,0.89273135,2.39540925,0.05965156,0.08503225,0.02956015,0.34441016
-4.85342671,2.88654225,0.84645816,2.23906684,0.05477841,0.08106908,0.02709158,0.33618942
-4.84742371,2.71252784,0.79950159,2.08593771,0.04997116,0.07690944,0.02467633,0.32774462
-4.84142071,2.54273680,0.75240999,1.93739028,0.04528505,0.07260605,0.02234163,0.31913768
-4.83541771,2.37849845,0.70568236,1.79459332,0.04076836,0.06821136,0.02011096,0.31041104
-4.82941471,2.22090053,0.65976280,1.65850705,0.03646185,0.06377642,0.01800380,0.30158974
-4.82341171,2.07079196,0.61503736,1.52988265,0.03239842,0.05935007,0.01603553,0.29268449
-4.81740870,1.92879427,0.57183312,1.40926910,0.02860311,0.05497810,0.01421748,0.28369527
-4.81140570,1.79532006,0.53041918,1.29702620,0.02509333,0.05070254,0.01255705,0.27461540
-4.80540270,1.67059671,0.49100923,1.19334235,0.02187926,0.04656118,0.01105807,0.26543563
-4.79939970,1.55469327,0.45376531,1.09825554,0.01896454,0.04258709,0.00972108,0.25614809
-4.79339670,1.44754869,0.41880240,1.01167612,0.01634694,0.03880841,0.00854377,0.24674970
-4.78739370,1.34899955,0.38619345,0.93340987,0.01401924,0.03524813,0.00752141,0.23724502
-4.78139070,1.25880590,0.35597453,0.86318018,0.01197012,0.03192409,0.00664733,0.22764823
-4.77538769,1.17667391,0.32814986,0.80064840,0.01018503,0.02884906,0.00591329,0.21798426
-4.76938469,1.10227467,0.30269643,0.74543149,0.00864704,0.02603088,0.00530992,0.20828891
-4.76338169,1.03525871,0.27956820,0.69711677,0.00733770,0.02347275,0.00482707,0.19860822
-4.75737869,0.97526612,0.25869974,0.65527346,0.00623775,0.02117355,0.00445411,0.18899696
-4.75137569,0.92193271,0.24000927,0.61946116,0.00532779,0.01912820,0.00418023,0.17951648
-4.74537269,0.87489279,0.22340124,0.58923574,0.00458886,0.01732812,0.00399461,0.17023217
-4.73936968,0.83377922,0.20876849,0.56415285,0.00400287,0.01576168,0.00388662,0.16121056
-4.73336668,0.79822175,0.19599407,0.54376997,0.00355303,0.01441469,0.00384592,0.15251647
-4.72736368,0.76784456,0.18495293,0.52764741,0.00322412,0.01327085,0.00386259,0.14421013
-4.72136068,0.74226376,0.17551350,0.51534887,0.00300270,0.01231233,0.00392716,0.13634482
-4.71535768,0.72108572,0.16753937,0.50644226,0.00287726,0.01152017,0.00403070,0.12896476
-4.70935468,0.70390675,0.16089107,0.50050103,0.00283830,0.01087481,0.00416483,0.12210364
-4.70335168,0.69031445,0.15542797,0.49710626,0.00287834,0.01035651,0.00432172,0.11578381
-4.69734867,0.67989094,0.15101046,0.49584990,0.00299193,0.00994579,0.00449419,0.11001596
-4.69134567,0.67221781,0.14750215,0.49633870,0.00317554,0.00962382,0.00467565,0.10479950
-4.68534267,0.66688262,0.14477222,0.49819906,0.00342747,0.00937277,0.00486017,0.10012345
-4.67933967,0.66348630,0.14269777,0.50108217,0.00374772,0.00917611,0.00504246,0.09596773
-4.67333667,0.66165116,0.14116598,0.50466935,0.00413775,0.00901889,0.00521792,0.09230482
-4.66733367,0.66102865,0.14007604,0.50867689,0.00460028,0.00888792,0.00538262,0.08910156
-4.66133067,0.66130640,0.13934078,0.51286021,0.00513904,0.00877196,0.00553332,0.08632110
-4.65532766,0.66221395,0.13888776,0.51701680,0.00575843,0.00866178,0.00566745,0.08392473
-4.64932466,0.66352667,0.13865984,0.52098773,0.00646316,0.00855026,0.00578309,0.08187362
-4.64332166,0.66506767,0.13861516,0.52465747,0.00725790,0.00843234,0.00587895,0.08013033
-4.63731866,0.66670743,0.13872652,0.52795207,0.00814685,0.00830496,0.00595435,0.07866000
-4.63131566,0.66836133,0.13898020,0.53083556,0.00913330,0.00816703,0.00600915,0.07743133
-4.62531266,0.66998520,0.13937426,0.53330504,0.01021923,0.00801919,0.00604369,0.07641719
-4.61930965,0.67156935,0.13991642,0.53538457,0.01140481,0.00786376,0.00605879,0.07559500
-4.61330665,0.67313157,0.14062178,0.53711830,0.01268806,0.00770449,0.00605562,0.07494688
-4.60730365,0.67470964,0.14151034,0.53856350,0.01406447,0.00754641,0.00603572,0.07445966
-4.60130065,0.67635412,0.14260468,0.53978370,0.01552669,0.00739566,0.00600093,0.07412482
-4.59529765,0.67812191,0.14392783,0.54084273,0.01706435,0.00725932,0.00595337,0.07393835
-4.58929465,0.68007128,0.14550160,0.54179987,0.01866393,0.00714530,0.00589542,0.07390074
-4.58329165,0.68225869,0.14734543,0.54270666,0.02030882,0.00706223,0.00582973,0.07401704
-4.57728864,0.68473783,0.14947588,0.54360545,0.02197942,0.00701943,0.00575925,0.07429703
-4.57128564,0.68756099,0.15190686,0.54452995,0.02365348,0.00702688,0.00568722,0.07475558
-4.56528264,0.69078264,0.15465051,0.54550766,0.02530647,0.00709525,0.00561729,0.07541317
-4.55927964,0.69446516,0.15771882,0.54656410,0.02691218,0.00723602,0.00555347,0.07629645
-4.55327664,0.69868615,0.16112576,0.54772844,0.02844338,0.00746149,0.00550029,0.07743896
-4.54727364,0.70354681,0.16488995,0.54904014,0.02987256,0.00778502,0.00546278,0.07888174
-4.54127064,0.70918083,0.16903743,0.55055618,0.03117278,0.00822107,0.00544654,0.08067399
-4.53526763,0.71576284,0.17360466,0.55235819,0.03231851,0.00878535,0.00545778,0.08287336
-4.52926463,0.72351581,0.17864123,0.55455894,0.03328650,0.00949493,0.00550332,0.08554617
-4.52326163,0.73271664,0.18421219,0.55730771,0.03405656,0.01036828,0.00559056,0.08876715
-4.51725863,0.74369912,0.19039973,0.56079381,0.03461233,0.01142526,0.00572744,0.09261879
-4.51125563,0.75685387,0.19730411,0.56524806,0.03494186,0.01268704,0.00592238,0.09719016
-4.50525263,0.77262473,0.20504344,0.57094176,0.03503806,0.01417589,0.00618415,0.10257531
-4.49924962,0.79150141,0.21375247,0.57818297,0.03489904,0.01591495,0.00652170,0.10887100
-4.49324662,0.81400844,0.22358012,0.58731010,0.03452819,0.01792777,0.00694401,0.11617402
-4.48724362,0.84069035,0.23468582,0.59868287,0.03393411,0.02023786,0.00745983,0.12457800
-4.48124062,0.87209382,0.24723471,0.61267098,0.03313036,0.02286805,0.00807743,0.13416983
-4.47523762,0.90874700,0.26139179,0.62964068,0.03213498,0.02583974,0.00880438,0.14502582
-4.46923462,0.95113696,0.27731519,0.64993996,0.03096992,0.02917213,0.00964717,0.15720769
-4.46323162,0.99968602,0.29514887,0.67388273,0.02966032,0.03288134,0.01061096,0.17075854
-4.45722861,1.05472792,0.31501488,0.70173283,0.02823369,0.03697945,0.01169927,0.18569896
-4.45122561,1.11648482,0.33700557,0.73368836,0.02671902,0.04147360,0.01291364,0.20202349
-4.44522261,1.18504612,0.36117604,0.76986718,0.02514590,0.04636509,0.01425337,0.21969754
-4.43921961,1.26035009,0.38753723,0.81029412,0.02354363,0.05164847,0.01571529,0.23865488
-4.43321661,1.34216923,0.41604979,0.85489050,0.02194044,0.05731082,0.01729348,0.25879598
-4.42721361,1.43009995,0.44661923,0.90346657,0.02036267,0.06333110,0.01897915,0.27998720
-4.42121061,1.52355754,0.47909256,0.95571722,0.01883422,0.06967975,0.02076055,0.30206096
-4.41520760,1.62177656,0.51325653,1.01122127,0.01737598,0.07631837,0.02262287,0.32481694
-4.40920460,1.72381710,0.54883787,1.06944455,0.01600550,0.08319978,0.02454838,0.34802439
-4.40320160,1.82857704,0.58550541,1.12974683,0.01473671,0.09026829,0.02651650,0.37142544
-4.39719860,1.93480998,0.62287430,1.19139242,0.01357987,0.09746021,0.02850406,0.39473951
-4.39119560,2.04114873,0.66051220,1.25356445,0.01254159,0.10470471,0.03048566,0.41766853
-4.38519260,2.14613363,0.69794741,1.31538215,0.01162497,0.11192496,0.03243405,0.43990312
-4.37918959,2.24824514,0.73467870,1.37592098,0.01082987,0.11903951,0.03432069,0.46112929
-4.37318659,2.34593963,0.77018661,1.43423486,0.01015323,0.12596394,0.03611631,0.48103569
-4.36718359,2.43768756,0.80394593,1.48937993,0.00958947,0.13261270,0.03779163,0.49932112
-4.36118059,2.52201265,0.83543897,1.54043900,0.00913093,0.13890115,0.03931804,0.51570207
-4.35517759,2.59753101,0.86416919,1.58654613,0.00876831,0.14474759,0.04066838,0.52992012
-4.34917459,2.66298893,0.88967478,1.62691033,0.00849117,0.15007548,0.04181765,0.54174883
-4.34317159,2.71729809,0.91154173,1.66083779,0.00828831,0.15481548,0.04274380,0.55100012
-4.33716858,2.75956702,0.92941593,1.68775180,0.00814828,0.15890749,0.04342838,0.55752965
-4.33116558,2.78912778,0.94301389,1.70720977,0.00805967,0.16230242,0.04385719,0.56124124
-4.32516258,2.80555699,0.95213178,1.71891679,0.00801156,0.16496386,0.04402073,0.56209009
-4.31915958,2.80869050,0.95665244,1.72273525,0.00799375,0.16686929,0.04391465,0.56008467
-4.31315658,2.79863126,0.95655012,1.71869033,0.00799703,0.16801114,0.04353997,0.55528726
-4.30715358,2.77575015,0.95189295,1.70697104,0.00801343,0.16839737,0.04290321,0.54781307
