energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.15957979,1.83893942,0.37442235,0.00000000,0.76041408,0.00000000,1.29741739,0.44928440
-5.15357679,1.94787684,0.39724550,0.00000000,0.80499286,0.00000000,1.38259437,0.47730159
-5.14757379,2.05510881,0.42018100,0.00000000,0.84850770,0.00000000,1.46607282,0.50519800
-5.14157079,2.15863209,0.44285072,0.00000000,0.89009349,0.00000000,1.54637396,0.53255842
-5.13556778,2.25648529,0.46487919,0.00000000,0.92890483,0.00000000,1.62203406,0.55898097
-5.12956478,2.34680375,0.48590358,0.00000000,0.96414003,0.00000000,1.69164406,0.58408824
-5.12356178,2.42787234,0.50558312,0.00000000,0.99506433,0.00000000,1.75388891,0.60753731
-5.11755878,2.49817373,0.52360770,0.00000000,1.02103137,0.00000000,1.80758484,0.62902839
-5.11155578,2.55643036,0.53970533,0.00000000,1.04150216,0.00000000,1.85171333,0.64831154
-5.10555278,2.60163849,0.55364809,0.00000000,1.05606065,0.00000000,1.88545031,0.66519139
-5.09954977,2.63309285,0.56525649,0.00000000,1.06442532,0.00000000,1.90818960,0.67952955
-5.09354677,2.65040128,0.57440204,0.00000000,1.06645643,0.00000000,1.91955948,0.69124472
-5.08754377,2.65348872,0.58100806,0.00000000,1.06215859,0.00000000,1.91943193,0.70031068
-5.08154077,2.64259087,0.58504872,0.00000000,1.05167864,0.00000000,1.90792419,0.70675236
-5.07553777,2.61823810,0.58654649,0.00000000,1.03529912,0.00000000,1.88539277,0.71064024
-5.06953477,2.58123057,0.58556834,0.00000000,1.01342758,0.00000000,1.85242012,0.71208364
-5.06353177,2.53260608,0.58222066,0.00000000,0.98658245,0.00000000,1.80979487,0.71122324
-5.05752876,2.47360231,0.57664358,0.00000000,0.95537600,0.00000000,1.75848635,0.70822344
-5.05152576,2.40561525,0.56900475,0.00000000,0.92049531,0.00000000,1.69961475,0.70326491
-5.04552276,2.33015582,0.55949300,0.00000000,0.88268196,0.00000000,1.63441796,0.69653783
-5.03951976,2.24880634,0.54831218,0.00000000,0.84271140,0.00000000,1.56421662,0.68823607
-5.03351676,2.16317864,0.53567537,0.00000000,0.80137265,0.00000000,1.49037847,0.67855260
-5.02751376,2.07487512,0.52179975,0.00000000,0.75944903,0.00000000,1.41428342,0.66767620
-5.02151076,1.98545385,0.50690212,0.00000000,0.71770066,0.00000000,1.33729036,0.65578949
-5.01550775,1.89639849,0.49119524,0.00000000,0.67684889,0.00000000,1.26070652,0.64306807
-5.00950475,1.80909338,0.47488484,0.00000000,0.63756321,0.00000000,1.18576036,0.62968069
-5.00350175,1.72480393,0.45816745,0.00000000,0.60045067,0.00000000,1.11357820,0.61579001
-4.99749875,1.64466211,0.44122872,0.00000000,0.56604795,0.00000000,1.04516523,0.60155381
-4.99149575,1.56965666,0.42424219,0.00000000,0.53481583,0.00000000,0.98139066,0.58712610
-4.98549275,1.50062742,0.40736845,0.00000000,0.50713615,0.00000000,0.92297741,0.57265808
-4.97948974,1.43826331,0.39075442,0.00000000,0.48331082,0.00000000,0.87049579,0.55829842
-4.97348674,1.38310321,0.37453266,0.00000000,0.46356279,0.00000000,0.82436113,0.54419303
-4.96748374,1.33553931,0.35882082,0.00000000,0.44803864,0.00000000,0.78483508,0.53048388
-4.96148074,1.29582237,0.34372088,0.00000000,0.43681249,0.00000000,0.75203006,0.51730718
-4.95547774,1.26406858,0.32931848,0.00000000,0.42989110,0.00000000,0.72591670,0.50479086
-4.94947474,1.24026769,0.31568219,0.00000000,0.42721977,0.00000000,0.70633372,0.49305165
-4.94347174,1.22429234,0.30286289,0.00000000,0.42868894,0.00000000,0.69300007,0.48219184
-4.93746873,1.21590845,0.29089334,0.00000000,0.43414121,0.00000000,0.68552893,0.47229622
-4.93146573,1.21478643,0.27978801,0.00000000,0.44337862,0.00000000,0.68344313,0.46342933
-4.92546273,1.22051347,0.26954337,0.00000000,0.45616995,0.00000000,0.68619179,0.45563326
-4.91945973,1.23260635,0.26013855,0.00000000,0.47225787,0.00000000,0.69316770,0.44892638
-4.91345673,1.25052492,0.25153670,0.00000000,0.49136573,0.00000000,0.70372511,0.44330298
-4.90745373,1.27368574,0.24368673,0.00000000,0.51320375,0.00000000,0.71719746,0.43873403
-4.90145073,1.30147559,0.23652575,0.00000000,0.53747438,0.00000000,0.73291463,0.43516888
-4.89544772,1.33326446,0.22998188,0.00000000,0.56387675,0.00000000,0.75021931,0.43253801
-4.88944472,1.36841745,0.22397755,0.00000000,0.59210989,0.00000000,0.76848186,0.43075652
-4.88344172,1.40630526,0.21843292,0.00000000,0.62187476,0.00000000,0.78711354,0.42972821
-4.87743872,1.44631278,0.21326957,0.00000000,0.65287495,0.00000000,0.80557740,0.42934993
-4.87143572,1.48784552,0.20841397,0.00000000,0.68481617,0.00000000,0.82339680,0.42951609
-4.86543272,1.53033380,0.20380080,0.00000000,0.71740455,0.00000000,0.84016121,0.43012285
-4.85942971,1.57323461,0.19937591,0.00000000,0.75034417,0.00000000,0.85552938,0.43107198
-4.85342671,1.61603146,0.19509872,0.00000000,0.78333398,0.00000000,0.86922969,0.43227412
-4.84742371,1.65823258,0.19094397,0.00000000,0.81606452,0.00000000,0.88105814,0.43365125
-4.84142071,1.69936799,0.18690289,0.00000000,0.84821502,0.00000000,0.89087417,0.43513849
-4.83541771,1.73898610,0.18298351,0.00000000,0.87945121,0.00000000,0.89859462,0.43668511
-4.82941471,1.77665066,0.17921039,0.00000000,0.90942436,0.00000000,0.90418661,0.43825472
-4.82341171,1.81193849,0.17562351,0.00000000,0.93777189,0.00000000,0.90765955,0.43982502
-4.81740870,1.84443894,0.17227666,0.00000000,0.96411992,0.00000000,0.90905711,0.44138682
-4.81140570,1.87375519,0.16923523,0.00000000,0.98808787,0.00000000,0.90844937,0.44294287
-4.80540270,1.89950793,0.16657348,0.00000000,1.00929516,0.00000000,0.90592588,0.44450625
-4.79939970,1.92134122,0.16437158,0.00000000,1.02736984,0.00000000,0.90158973,0.44609867
-4.79339670,1.93893041,0.16271230,0.00000000,1.04195878,0.00000000,0.89555293,0.44774861
-4.78739370,1.95199163,0.16167760,0.00000000,1.05273912,0.00000000,0.88793321,0.44948942
-4.78139070,1.96029209,0.16134514,0.00000000,1.05943018,0.00000000,0.87885216,0.45135730
-4.77538769,1.96366050,0.16178485,0.00000000,1.06180527,0.00000000,0.86843454,0.45338929
-4.76938469,1.96199657,0.16305560,0.00000000,1.05970260,0.00000000,0.85680856,0.45562104
-4.76338169,1.95527875,0.16520211,0.00000000,1.05303474,0.00000000,0.84410674,0.45808464
-4.75737869,1.94356942,0.16825220,0.00000000,1.04179572,0.00000000,0.83046714,0.46080616
-4.75137569,1.92701691,0.17221432,0.00000000,1.02606549,0.00000000,0.81603448,0.46380327
-4.74537269,1.90585383,0.17707567,0.00000000,1.00601122,0.00000000,0.80096091,0.46708273
-4.73936968,1.88039168,0.18280085,0.00000000,0.98188528,0.00000000,0.78540628,0.47063797
-4.73336668,1.85101190,0.18933121,0.00000000,0.95401991,0.00000000,0.76953758,0.47444697
-4.72736368,1.81815369,0.19658486,0.00000000,0.92281877,0.00000000,0.75352765,0.47847041
-4.72136068,1.78229935,0.20445761,0.00000000,0.88874574,0.00000000,0.73755314,0.48265048
-4.71535768,1.74395804,0.21282472,0.00000000,0.85231146,0.00000000,0.72179166,0.48691038
-4.70935468,1.70364881,0.22154358,0.00000000,0.81405838,0.00000000,0.70641861,0.49115479
-4.70335168,1.66188414,0.23045726,0.00000000,0.77454489,0.00000000,0.69160361,0.49527141
-4.69734867,1.61915477,0.23939886,0.00000000,0.73432934,0.00000000,0.67750686,0.49913354
-4.69134567,1.57591681,0.24819672,0.00000000,0.69395470,0.00000000,0.66427575,0.50260393
-4.68534267,1.53258181,0.25668008,0.00000000,0.65393434,0.00000000,0.65204177,0.50553965
-4.67933967,1.48951006,0.26468526,0.00000000,0.61473977,0.00000000,0.64091802,0.50779787
-4.67333667,1.44700766,0.27206196,0.00000000,0.57679039,0.00000000,0.63099738,0.50924239
-4.66733367,1.40532691,0.27867957,0.00000000,0.54044585,0.00000000,0.62235137,0.50975060
-4.66133067,1.36467000,0.28443307,0.00000000,0.50600095,0.00000000,0.61502984,0.50922047
-4.65532766,1.32519537,0.28924837,0.00000000,0.47368315,0.00000000,0.60906132,0.50757737
-4.64932466,1.28702608,0.29308682,0.00000000,0.44365256,0.00000000,0.60445408,0.50478013
-4.64332166,1.25025956,0.29594856,0.00000000,0.41600421,0.00000000,0.60119770,0.50082627
-4.63731866,1.21497785,0.29787470,0.00000000,0.39077219,0.00000000,0.59926512,0.49575588
-4.63131566,1.18125770,0.29894802,0.00000000,0.36793546,0.00000000,0.59861503,0.48965406
-4.62531266,1.14917981,0.29929229,0.00000000,0.34742486,0.00000000,0.59919453,0.48265173
-4.61930965,1.11883680,0.29907007,0.00000000,0.32913091,0.00000000,0.60094189,0.47492481
-4.61330665,1.09033941,0.29847922,0.00000000,0.31291219,0.00000000,0.60378940,0.46669169
-4.60730365,1.06382089,0.29774807,0.00000000,0.29860379,0.00000000,0.60766623,0.45820936
-4.60130065,1.03943929,0.29712967,0.00000000,0.28602566,0.00000000,0.61250119,0.44976806
-4.59529765,1.01737805,0.29689519,0.00000000,0.27499057,0.00000000,0.61822542,0.44168506
-4.58929465,0.99784477,0.29732673,0.00000000,0.26531154,0.00000000,0.62477491,0.43429759
-4.58329165,0.98106860,0.29871008,0.00000000,0.25680840,0.00000000,0.63209279,0.42795542
-4.57728864,0.96729655,0.30132727,0.00000000,0.24931367,0.00000000,0.64013147,0.42301327
-4.57128564,0.95678891,0.30544970,0.00000000,0.24267736,0.00000000,0.64885430,0.41982337
-4.56528264,0.94981422,0.31133154,0.00000000,0.23677081,0.00000000,0.65823708,0.41872839
-4.55927964,0.94664390,0.31920408,0.00000000,0.23148955,0.00000000,0.66826894,0.42005491
-4.55327664,0.94754668,0.32927078,0.00000000,0.22675506,0.00000000,0.67895290,0.42410753
-4.54727364,0.95278311,0.34170326,0.00000000,0.22251555,0.00000000,0.69030580,0.43116364
-4.54127064,0.96259996,0.35663832,0.00000000,0.21874568,0.00000000,0.70235765,0.44146887
-4.53526763,0.97722455,0.37417573,0.00000000,0.21544542,0.00000000,0.71515041,0.45523309
-4.52926463,0.99685906,0.39437696,0.00000000,0.21263793,0.00000000,0.72873605,0.47262693
-4.52326163,1.02167448,0.41726450,0.00000000,0.21036662,0.00000000,0.74317401,0.49377863
-4.51725863,1.05180441,0.44282190,0.00000000,0.20869160,0.00000000,0.75852808,0.51877115
-4.51125563,1.08733843,0.47099411,0.00000000,0.20768535,0.00000000,0.77486262,0.54763947
-4.50525263,1.12831520,0.50168828,0.00000000,0.20742808,0.00000000,0.79223839,0.58036797
-4.49924962,1.17471532,0.53477469,0.00000000,0.20800264,0.00000000,0.81070797,0.61688796
-4.49324662,1.22645418,0.57008791,0.00000000,0.20948926,0.00000000,0.83031095,0.65707542
-4.48724362,1.28337505,0.60742818,0.00000000,0.21196041,0.00000000,0.85106907,0.70074906
-4.48124062,1.34524283,0.64656291,0.00000000,0.21547567,0.00000000,0.87298151,0.74766898
-4.47523762,1.41173889,0.68722854,0.00000000,0.22007705,0.00000000,0.89602059,0.79753613
-4.46923462,1.48245757,0.72913284,0.00000000,0.22578487,0.00000000,0.92012802,0.84999287
-4.46323162,1.55690484,0.77195773,0.00000000,0.23259432,0.00000000,0.94521214,0.90462500
-4.45722861,1.63449966,0.81536292,0.00000000,0.24047289,0.00000000,0.97114617,0.96096543
-4.45122561,1.71457854,0.85899036,0.00000000,0.24935882,0.00000000,0.99776790,1.01849989
-4.44522261,1.79640358,0.90246972,0.00000000,0.25916075,0.00000000,1.02488091,1.07667472
-4.43921961,1.87917432,0.94542491,0.00000000,0.26975842,0.00000000,1.05225742,1.13490680
-4.43321661,1.96204319,0.98748162,0.00000000,0.28100473,0.00000000,1.07964290,1.19259557
-4.42721361,2.04413455,1.02827584,0.00000000,0.29272888,0.00000000,1.10676239,1.24913701
-4.42121061,2.12456671,1.06746295,0.00000000,0.30474073,0.00000000,1.13332833,1.30393895
-4.41520760,2.20247616,1.10472732,0.00000000,0.31683601,0.00000000,1.15904965,1.35643745
-4.40920460,2.27704321,1.13979190,0.00000000,0.32880247,0.00000000,1.18364191,1.40611340
-4.40320160,2.34751775,1.17242723,0.00000000,0.34042643,0.00000000,1.20683773,1.45250870
-4.39719860,2.41324388,1.20245959,0.00000000,0.35149970,0.00000000,1.22839733,1.49524111
-4.39119560,2.47368210,1.22977753,0.00000000,0.36182643,0.00000000,1.24811834,1.53401700
-4.38519260,2.52842772,1.25433642,0.00000000,0.37122964,0.00000000,1.26584437,1.56864119
-4.37918959,2.57722428,1.27616049,0.00000000,0.37955706,0.00000000,1.28147184,1.59902310
-4.37318659,2.61997089,1.29534208,0.00000000,0.38668602,0.00000000,1.29495447,1.62517887
-4.36718359,2.65672299,1.31203790,0.00000000,0.39252719,0.00000000,1.30630513,1.64722886
-4.36118059,2.68768587,1.32646219,0.00000000,0.39702688,0.00000000,1.31559480,1.66539057
-4.35517759,2.71320124,1.33887702,0.00000000,0.40016790,0.00000000,1.32294854,1.67996709
-4.34917459,2.73372719,1.34958002,0.00000000,0.40196879,0.00000000,1.32853869,1.69133145
-4.34317159,2.74981239,1.35889002,0.00000000,0.40248159,0.00000000,1.33257550,1.69990761
-4.33716858,2.76206588,1.36713133,0.00000000,0.40178829,0.00000000,1.33529580,1.70614888
-4.33116558,2.77112397,1.37461744,0.00000000,0.39999599,0.00000000,1.33695032,1.71051487
-4.32516258,2.77761607,1.38163492,0.00000000,0.39723123,0.00000000,1.33779041,1.71344824
-4.31915958,2.78213137,1.38842861,0.00000000,0.39363372,0.00000000,1.33805503,1.71535234
-4.31315658,2.78518832,1.39518875,0.00000000,0.38934976,0.00000000,1.33795876,1.71657104
-4.30715358,2.78720869,1.40204096,0.00000000,0.38452587,0.00000000,1.33768183,1.71737195
