energy_ev,total_up,Pb_p_up,Pb_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.86793397,4.46629945,0.61287935,0.01117879,0.53568950,4.15461658,0.02045909,0.08968987
-5.86193097,4.39049199,0.60044632,0.01094360,0.51068871,4.09619254,0.01991293,0.08414077
-5.85592796,4.30018436,0.58639387,0.01066971,0.48531094,4.02330699,0.01932133,0.07867091
-5.84992496,4.19644182,0.57087948,0.01036045,0.45980511,3.93684765,0.01869044,0.07333436
-5.84392196,4.08046241,0.55407018,0.01001951,0.43440114,3.83785077,0.01802624,0.06817885
-5.83791896,3.95355998,0.53614009,0.00965092,0.40930849,3.72748533,0.01733447,0.06324563
-5.83191596,3.81714730,0.51726832,0.00925896,0.38471559,3.60703672,0.01662069,0.05856969
-5.82591296,3.67271913,0.49763720,0.00884806,0.36079006,3.47788969,0.01589028,0.05418007
-5.81990995,3.52183498,0.47743074,0.00842278,0.33767948,3.34151072,0.01514848,0.05010039
-5.81390695,3.36610133,0.45683329,0.00798767,0.31551250,3.19942927,0.01440044,0.04634935
-5.80790395,3.20715290,0.43602824,0.00754727,0.29440024,3.05321811,0.01365122,0.04294135
-5.80190095,3.04663294,0.41519676,0.00710601,0.27443754,2.90447236,0.01290584,0.03988696
-5.79589795,2.88617216,0.39451645,0.00666816,0.25570428,2.75478744,0.01216926,0.03719343
-5.78989495,2.72736668,0.37415977,0.00623775,0.23826629,2.60573583,0.01144638,0.03486501
-5.78389195,2.57175476,0.35429233,0.00581856,0.22217607,2.45884303,0.01074202,0.03290321
-5.77788894,2.42079303,0.33507091,0.00541402,0.20747316,2.31556305,0.01006080,0.03130688
-5.77188594,2.27583255,0.31664131,0.00502721,0.19418417,2.17725397,0.00940715,0.03007227
-5.76588294,2.13809541,0.29913601,0.00466080,0.18232256,2.04515424,0.00878514,0.02919286
-5.75987994,2.00865279,0.28267177,0.00431703,0.17188819,1.92036056,0.00819846,0.02865926
-5.75387694,1.88840521,0.26734728,0.00399768,0.16286683,1.80380810,0.00765025,0.02845897
-5.74787394,1.77806616,0.25324094,0.00370405,0.15522965,1.69625399,0.00714307,0.02857618
-5.74187094,1.67814974,0.24040902,0.00343699,0.14893287,1.59826498,0.00667876,0.02899166
-5.73586793,1.58896338,0.22888424,0.00319684,0.14391773,1.51020988,0.00625844,0.02968267
-5.72986493,1.51060620,0.21867498,0.00298353,0.14011081,1.43225751,0.00588240,0.03062301
-5.72386193,1.44297353,0.20976526,0.00279653,0.13742488,1.36438056,0.00555018,0.03178327
-5.71785893,1.38576779,0.20211546,0.00263494,0.13576034,1.30636543,0.00526049,0.03313124
-5.71185593,1.33851574,0.19566403,0.00249750,0.13500721,1.25782817,0.00501134,0.03463247
-5.70585293,1.30059166,0.19033002,0.00238265,0.13504790,1.21823589,0.00480008,0.03625110
-5.69984992,1.27124586,0.18601649,0.00228863,0.13576042,1.18693320,0.00462352,0.03795084
-5.69384692,1.24963750,0.18261463,0.00221349,0.13702222,1.16317261,0.00447808,0.03969615
-5.68784392,1.23487062,0.18000858,0.00215520,0.13871448,1.14614784,0.00435992,0.04145352
-5.68184092,1.22603174,0.17808058,0.00211169,0.14072658,1.13502862,0.00426514,0.04319286
-5.67583792,1.22222779,0.17671639,0.00208096,0.14296084,1.12899560,0.00418995,0.04488896
-5.66983492,1.22262246,0.17581063,0.00206110,0.14533707,1.12727377,0.00413082,0.04652290
-5.66383192,1.22646952,0.17527189,0.00205036,0.14779691,1.12916306,0.00408470,0.04808338
-5.65782891,1.23314162,0.17502721,0.00204724,0.15030769,1.13406456,0.00404915,0.04956793
-5.65182591,1.24215320,0.17502583,0.00205046,0.15286566,1.14150138,0.00402249,0.05098389
-5.64582291,1.25317647,0.17524193,0.00205904,0.15549829,1.15113308,0.00400390,0.05234912
-5.63981991,1.26604978,0.17567620,0.00207231,0.15826564,1.16276303,0.00399353,0.05369244
-5.63381691,1.28077794,0.17635616,0.00208989,0.16126065,1.17633855,0.00399253,0.05505363
-5.62781391,1.29752453,0.17733513,0.00211169,0.16460810,1.19194364,0.00400305,0.05648310
-5.62181091,1.31659653,0.17868985,0.00213791,0.16846252,1.20978500,0.00402823,0.05804118
-5.61580790,1.33842213,0.18051687,0.00216896,0.17300475,1.23017184,0.00407213,0.05979690
-5.60980490,1.36352260,0.18292782,0.00220548,0.17843744,1.25349061,0.00413962,0.06182651
-5.60380190,1.39247975,0.18604370,0.00224826,0.18497947,1.28017597,0.00423620,0.06421152
-5.59779890,1.42590036,0.18998854,0.00229820,0.19285950,1.31067935,0.00436787,0.06703648
-5.59179590,1.46437930,0.19488251,0.00235624,0.20230888,1.34543665,0.00454086,0.07038648
-5.58579290,1.50846296,0.20083507,0.00242335,0.21355408,1.38483665,0.00476143,0.07434441
-5.57978989,1.55861465,0.20793812,0.00250045,0.22680887,1.42919153,0.00503555,0.07898812
-5.57378689,1.61518345,0.21625982,0.00258836,0.24226675,1.47871099,0.00536869,0.08438753
-5.56778389,1.67837791,0.22583911,0.00268778,0.26009353,1.53348088,0.00576550,0.09060179
-5.56178089,1.74824548,0.23668128,0.00279928,0.28042078,1.59344742,0.00622952,0.09767655
-5.55577789,1.82465874,0.24875490,0.00292322,0.30334004,1.65840764,0.00676295,0.10564153
-5.54977489,1.90730862,0.26199014,0.00305978,0.32889832,1.72800617,0.00736641,0.11450838
-5.54377189,1.99570511,0.27627873,0.00320891,0.35709490,1.80173866,0.00803872,0.12426902
-5.53776888,2.08918503,0.29147542,0.00337038,0.38787978,1.87896146,0.00877677,0.13489441
-5.53176588,2.18692674,0.30740117,0.00354374,0.42115366,1.95890706,0.00957544,0.14633405
-5.52576288,2.28797093,0.32384771,0.00372833,0.45676975,2.04070458,0.01042756,0.15851601
-5.51975988,2.39124673,0.34058348,0.00392331,0.49453714,2.12340451,0.01132397,0.17134772
-5.51375688,2.49560201,0.35736061,0.00412769,0.53422572,2.20600649,0.01225363,0.18471746
-5.50775388,2.59983669,0.37392276,0.00434031,0.57557251,2.28748916,0.01320384,0.19849647
-5.50175088,2.70273786,0.39001335,0.00455987,0.61828888,2.36684084,0.01416054,0.21254178
-5.49574787,2.80311521,0.40538404,0.00478500,0.66206866,2.44308987,0.01510859,0.22669958
-5.48974487,2.89983553,0.41980283,0.00501422,0.70659644,2.51533355,0.01603225,0.24080900
-5.48374187,2.99185500,0.43306163,0.00524600,0.75155572,2.58276444,0.01691558,0.25470630
-5.47773887,3.07824801,0.44498293,0.00547876,0.79663657,2.64469334,0.01774294,0.26822909
-5.47173587,3.15823144,0.45542514,0.00571091,0.84154221,2.70056787,0.01849942,0.28122068
-5.46573287,3.23118349,0.46428656,0.00594087,0.88599426,2.74998619,0.01917139,0.29353416
-5.45972986,3.29665639,0.47150764,0.00616708,0.92973625,2.79270527,0.01974684,0.30503610
-5.45372686,3.35438255,0.47707156,0.00638800,0.97253530,2.82864352,0.02021584,0.31560978
-5.44772386,3.40427392,0.48100305,0.00660216,1.01418188,2.85787775,0.02057076,0.32515767
-5.44172086,3.44641472,0.48336558,0.00680814,1.05448764,2.88063460,0.02080657,0.33360325
-5.43571786,3.48104808,0.48425704,0.00700459,1.09328161,2.89727690,0.02092092,0.34089188
-5.42971486,3.50855711,0.48380416,0.00719026,1.13040513,2.90828566,0.02091417,0.34699089
-5.42371186,3.52944161,0.48215605,0.00736395,1.16570592,2.91423844,0.02078929,0.35188886
-5.41770885,3.54429160,0.47947704,0.00752456,1.19903191,2.91578520,0.02055175,0.35559411
-5.41170585,3.55375908,0.47593939,0.00767109,1.23022539,2.91362288,0.02020916,0.35813266
-5.40570285,3.55852957,0.47171603,0.00780264,1.25911817,2.90846977,0.01977106,0.35954565
-5.39969985,3.55929513,0.46697395,0.00791842,1.28552833,2.90104115,0.01924842,0.35988662
-5.39369685,3.55673017,0.46186829,0.00801774,1.30925899,2.89202731,0.01865335,0.35921853
-5.38769385,3.55147154,0.45653760,0.00810007,1.33009954,2.88207513,0.01799856,0.35761111
-5.38169085,3.54410402,0.45110043,0.00816504,1.34782948,2.87177405,0.01729707,0.35513826
-5.37568784,3.53515186,0.44565324,0.00821245,1.36222495,2.86164731,0.01656172,0.35187610
-5.36968484,3.52507686,0.44026984,0.00824233,1.37306759,2.85214853,0.01580495,0.34790133
-5.36368184,3.51428291,0.43500223,0.00825496,1.38015558,2.84366395,0.01503844,0.34329033
-5.35767884,3.50312649,0.42988266,0.00825091,1.38331600,2.83651983,0.01427297,0.33811876
-5.35167584,3.49193219,0.42492679,0.00823105,1.38241802,2.83099434,0.01351829,0.33246163
-5.34567284,3.48101200,0.42013765,0.00819662,1.37738592,2.82733310,0.01278303,0.32639397
-5.33966983,3.47068666,0.41551011,0.00814922,1.36821129,2.82576683,0.01207475,0.31999163
-5.33366683,3.46130742,0.41103559,0.00809086,1.35496327,2.82652992,0.01140003,0.31333236
-5.32766383,3.45327605,0.40670660,0.00802392,1.33779633,2.82987814,0.01076453,0.30649680
-5.32166083,3.44706148,0.40252095,0.00795114,1.31695480,2.83610399,0.01017319,0.29956933
-5.31565783,3.44321114,0.39848528,0.00787562,1.29277371,2.84554820,0.00963042,0.29263858
-5.30965483,3.44235562,0.39461774,0.00780072,1.26567568,2.85860609,0.00914024,0.28579744
-5.30365183,3.44520558,0.39094969,0.00773003,1.23616380,2.87572771,0.00870643,0.27914261
-5.29764882,3.45254029,0.38752631,0.00766721,1.20481072,2.89741114,0.00833274,0.27277346
-5.29164582,3.46518767,0.38440610,0.00761596,1.17224433,2.92418884,0.00802293,0.26679034
-5.28564282,3.48399629,0.38165936,0.00757983,1.13913054,2.95660708,0.00778086,0.26129236
-5.27963982,3.50980026,0.37936565,0.00756210,1.10615405,2.99519921,0.00761047,0.25637465
-5.27363682,3.54337852,0.37761048,0.00756568,1.07399773,3.04045395,0.00751577,0.25212534
-5.26763382,3.58541026,0.37648134,0.00759294,1.04332162,3.09278002,0.00750072,0.24862227
-5.26163082,3.63642877,0.37606325,0.00764557,1.01474239,3.15246904,0.00756910,0.24592980
-5.25562781,3.69677601,0.37643410,0.00772452,0.98881409,3.21965856,0.00772425,0.24409569
-5.24962481,3.76656040,0.37765995,0.00782989,0.96601085,3.29429743,0.00796893,0.24314829
-5.24362181,3.84562017,0.37979047,0.00796085,0.94671231,3.37611549,0.00830501,0.24309433
-5.23761881,3.93349451,0.38285478,0.00811566,0.93119210,3.46459967,0.00873319,0.24391725
-5.23161581,4.02940446,0.38685780,0.00829164,0.91960981,3.55897802,0.00925277,0.24557622
-5.22561281,4.13224503,0.39177730,0.00848522,0.91200655,3.65821333,0.00986138,0.24800611
-5.21960980,4.24058965,0.39756172,0.00869202,0.90830428,3.76100709,0.01055477,0.25111810
-5.21360680,4.35270736,0.40412900,0.00890699,0.90830864,3.86581444,0.01132663,0.25480133
-5.20760380,4.46659280,0.41136628,0.00912448,0.91171523,3.97087018,0.01216853,0.25892514
-5.20160080,4.58000837,0.41913075,0.00933850,0.91811896,4.07422519,0.01306980,0.26334217
-5.19559780,4.69053734,0.42725150,0.00954280,0.92702624,4.17379247,0.01401769,0.26789203
-5.18959480,4.79564639,0.43553247,0.00973117,0.93786941,4.26740124,0.01499744,0.27240546
-5.18359180,4.89275537,0.44375641,0.00989753,0.95002312,4.35285734,0.01599254,0.27670887
-5.17758879,4.97931208,0.45168980,0.01003621,0.96282216,4.42800785,0.01698507,0.28062905
-5.17158579,5.05286917,0.45908859,0.01014205,0.97558021,4.49080745,0.01795606,0.28399795
-5.16558279,5.11116071,0.46570469,0.01021065,0.98760902,4.53938417,0.01888606,0.28665738
-5.15957979,5.15217541,0.47129295,0.01023843,0.99823757,4.57210212,0.01975555,0.28846340
-5.15357679,5.17422394,0.47561847,0.01022275,1.00683068,4.58761861,0.02054561,0.28929037
-5.14757379,5.17599787,0.47846396,0.01016204,1.01280662,4.58493374,0.02123847,0.28903449
-5.14157079,5.15661810,0.47963699,0.01005578,1.01565318,4.56343048,0.02181804,0.28761665
-5.13556778,5.11567103,0.47897667,0.00990453,1.01494185,4.52290372,0.02227051,0.28498471
-5.12956478,5.05323107,0.47635979,0.00970989,1.01033962,4.46357723,0.02258475,0.28111490
-5.12356178,4.96986894,0.47170578,0.00947449,1.00161821,4.38610795,0.02275275,0.27601258
-5.11755878,4.86664530,0.46498072,0.00920183,0.98866018,4.29157750,0.02276988,0.26971203
-5.11155578,4.74509010,0.45619978,0.00889624,0.97146210,4.18147120,0.02263509,0.26227568
-5.10555278,4.60716850,0.44542829,0.00856272,0.95013430,4.05764551,0.02235093,0.25379246
-5.09954977,4.45523461,0.43278121,0.00820678,0.92489756,3.92228504,0.02192351,0.24437554
-5.09354677,4.29197480,0.41842106,0.00783435,0.89607660,3.77785075,0.02136230,0.23415957
-5.08754377,4.12034251,0.40255433,0.00745158,0.86409081,3.62702125,0.02067984,0.22329735
-5.08154077,3.94348704,0.38542654,0.00706470,0.82944245,3.47262910,0.01989131,0.21195621
-5.07553777,3.76467844,0.36731618,0.00667989,0.79270273,3.31759426,0.01901412,0.20031418
-5.06953477,3.58723120,0.34852763,0.00630315,0.75449641,3.16485693,0.01806736,0.18855595
-5.06353177,3.41442880,0.32938344,0.00594016,0.71548530,3.01731160,0.01707121,0.17686897
-5.05752876,3.24945152,0.31021629,0.00559620,0.67635132,2.87774429,0.01604645,0.16543952
-5.05152576,3.09530922,0.29136076,0.00527605,0.63777968,2.74877449,0.01501382,0.15444909
-5.04552276,2.95478076,0.27314529,0.00498393,0.60044259,2.63280316,0.01399359,0.14407093
-5.03951976,2.83036126,0.25588465,0.00472346,0.56498406,2.53196778,0.01300503,0.13446702
-5.03351676,2.72421796,0.23987291,0.00449758,0.53200610,2.44810513,0.01206603,0.12578528
-5.02751376,2.63815531,0.22537730,0.00430859,0.50205663,2.38272205,0.01119275,0.11815730
-5.02151076,2.57358925,0.21263293,0.00415812,0.47561925,2.33697452,0.01039941,0.11169631
-5.01550775,2.53153065,0.20183859,0.00404713,0.45310501,2.31165457,0.00969801,0.10649553
-5.00950475,2.51257742,0.19315343,0.00397594,0.43484611,2.30718492,0.00909831,0.10262695
-5.00350175,2.51691480,0.18669477,0.00394425,0.42109163,2.32362072,0.00860775,0.10014029
-4.99749875,2.54432316,0.18253689,0.00395118,0.41200502,2.36065795,0.00823144,0.09906230
-4.99149575,2.59419249,0.18071065,0.00399531,0.40766329,2.41764769,0.00797226,0.09939639
-4.98549275,2.66554309,0.18120411,0.00407473,0.40805777,2.49361584,0.00783095,0.10112241
-4.97948974,2.75705156,0.18396382,0.00418705,0.41309630,2.58728763,0.00780625,0.10419678
-4.97348674,2.86708169,0.18889698,0.00432949,0.42260671,2.69711640,0.00789505,0.10855287
-4.96748374,2.99371955,0.19587409,0.00449892,0.43634150,2.82131614,0.00809261,0.11410173
-4.96148074,3.13481239,0.20473243,0.00469189,0.45398363,2.95789738,0.00839273,0.12073308
-4.95547774,3.28801076,0.21527989,0.00490473,0.47515345,3.10470579,0.00878798,0.12831682
-4.94947474,3.45081341,0.22729945,0.00513354,0.49941659,3.25946322,0.00926987,0.13670485
-4.94347174,3.62061435,0.24055407,0.00537430,0.52629288,3.41981031,0.00982917,0.14573341
-4.93746873,3.79475139,0.25479189,0.00562293,0.55526613,3.58335025,0.01045603,0.15522583
-4.93146573,3.97055541,0.26975182,0.00587530,0.58579479,3.74769272,0.01114029,0.16499578
-4.92546273,4.14539936,0.28516925,0.00612737,0.61732312,3.91049730,0.01187168,0.17485090
-4.91945973,4.31674604,0.30078184,0.00637517,0.64929290,4.06951523,0.01264006,0.18459678
-4.91345673,4.48219339,0.31633520,0.00661493,0.68115524,4.22262859,0.01343562,0.19404125
-4.90745373,4.63951626,0.33158835,0.00684309,0.71238220,4.36788591,0.01424912,0.20299874
-4.90145073,4.78670328,0.34631869,0.00705639,0.74247792,4.50353303,0.01507206,0.21129466
-4.89544772,4.92198804,0.36032646,0.00725190,0.77098875,4.62803858,0.01589683,0.21876961
-4.88944472,5.04387331,0.37343835,0.00742707,0.79751218,4.74011323,0.01671687,0.22528328
-4.88344172,5.15114795,0.38551022,0.00757977,0.82170397,4.83872223,0.01752672,0.23071782
-4.87743872,5.24289598,0.39642885,0.00770833,0.84328341,4.92309127,0.01832208,0.23498059
-4.87143572,5.31849777,0.40611252,0.00781152,0.86203633,4.99270553,0.01909981,0.23800616
-4.86543272,5.37762382,0.41451055,0.00788862,0.87781584,5.04730263,0.01985784,0.23975740
-4.85942971,5.42022175,0.42160170,0.00793934,0.89054074,5.08686008,0.02059509,0.24022566
-4.85342671,5.44649759,0.42739172,0.00796389,0.90019170,5.11157832,0.02131127,0.23943011
-4.84742371,5.45689257,0.43190991,0.00796291,0.90680556,5.12186061,0.02200673,0.23741605
-4.84142071,5.45205700,0.43520514,0.00793744,0.91046799,5.11829088,0.02268220,0.23425256
-4.83541771,5.43282256,0.43734145,0.00788895,0.91130498,5.10161110,0.02333856,0.23002933
-4.82941471,5.40017461,0.43839339,0.00781920,0.90947368,5.07269906,0.02397656,0.22485299
-4.82341171,5.35522565,0.43844157,0.00773030,0.90515304,5.03254780,0.02459661,0.21884318
-4.81740870,5.29919100,0.43756837,0.00762462,0.89853491,4.98224717,0.02519853,0.21212822
-4.81140570,5.23336731,0.43585426,0.00750472,0.88981581,4.92296803,0.02578138,0.20484100
-4.80540270,5.15911411,0.43337477,0.00737337,0.87919006,4.85594888,0.02634333,0.19711493
-4.79939970,5.07783837,0.43019827,0.00723346,0.86684430,4.78248474,0.02688156,0.18908022
-4.79339670,4.99098139,0.42638457,0.00708796,0.85295376,4.70391746,0.02739224,0.18086071
-4.78739370,4.90000732,0.42198446,0.00693989,0.83768017,4.62162643,0.02787059,0.17257114
-4.78139070,4.80639217,0.41703993,0.00679226,0.82117138,4.53701887,0.02831098,0.16431513
-4.77538769,4.71161231,0.41158523,0.00664805,0.80356236,4.45151825,0.02870705,0.15618374
-4.76938469,4.61713120,0.40564835,0.00651010,0.78497740,4.36655017,0.02905199,0.14825466
-4.76338169,4.52438360,0.39925297,0.00638115,0.76553309,4.28352461,0.02933872,0.14059195
-4.75737869,4.43475648,0.39242051,0.00626369,0.74534174,4.20381437,0.02956019,0.13324632
-4.75137569,4.34956650,0.38517227,0.00616000,0.72451478,4.12872943,0.02970964,0.12625578
-4.74537269,4.27003414,0.37753131,0.00607201,0.70316586,4.05948782,0.02978087,0.11964663
-4.73936968,4.19725509,0.36952405,0.00600131,0.68141322,3.99718373,0.02976852,0.11343465
-4.73336668,4.13217022,0.36118139,0.00594908,0.65938117,3.94275428,0.02966823,0.10762642
-4.72736368,4.07553518,0.35253937,0.00591603,0.63720051,3.89694647,0.02947688,0.10222065
-4.72136068,4.02789188,0.34363925,0.00590240,0.61500781,3.86028640,0.02919269,0.09720952
-4.71535768,3.98954324,0.33452706,0.00590788,0.59294354,3.83305254,0.02881532,0.09257985
-4.70935468,3.96053362,0.32525270,0.00593166,0.57114933,3.81525528,0.02834588,0.08831426
-4.70335168,3.94063643,0.31586866,0.00597239,0.54976440,3.80662447,0.02778691,0.08439208
-4.69734867,3.92935052,0.30642844,0.00602822,0.52892156,3.80660645,0.02714232,0.08079016
-4.69134567,3.92590662,0.29698483,0.00609682,0.50874298,3.81437168,0.02641729,0.07748357
-4.68534267,3.92928434,0.28758822,0.00617547,0.48933613,3.82883356,0.02561810,0.07444614
-4.67933967,3.93823988,0.27828501,0.00626107,0.47079014,3.84867823,0.02475197,0.07165096
-4.67333667,3.95134390,0.26911623,0.00635030,0.45317296,3.87240496,0.02382690,0.06907077
-4.66733367,3.96702854,0.26011654,0.00643965,0.43652937,3.89837563,0.02285144,0.06667840
-4.66133067,3.98364187,0.25131365,0.00652560,0.42088027,3.92487166,0.02183453,0.06444712
-4.65532766,3.99950779,0.24272813,0.00660465,0.40622302,3.95015623,0.02078529,0.06235107
-4.64932466,4.01298889,0.23437377,0.00667351,0.39253322,3.97253907,0.01971288,0.06036569
-4.64332166,4.02254968,0.22625834,0.00672917,0.37976750,3.99044135,0.01862632,0.05846817
-4.63731866,4.02681757,0.21838482,0.00676900,0.36786747,4.00245766,0.01753435,0.05663796
-4.63131566,4.02463888,0.21075289,0.00679086,0.35676450,4.00741267,0.01644535,0.05485729
-4.62531266,4.01512763,0.20336077,0.00679317,0.34638515,4.00440991,0.01536724,0.05311166
-4.61930965,3.99770490,0.19620716,0.00677493,0.33665683,3.99287071,0.01430738,0.05139036
-4.61330665,3.97212729,0.18929327,0.00673583,0.32751366,3.97256170,0.01327257,0.04968693
-4.60730365,3.93850334,0.18262475,0.00667616,0.31890196,3.94360983,0.01226904,0.04799960
-4.60130065,3.89729727,0.17621349,0.00659690,0.31078524,3.90650450,0.01130238,0.04633158
-4.59529765,3.84932016,0.17007909,0.00649961,0.30314845,3.86208677,0.01037765,0.04469133
-4.58929465,3.79570904,0.16425010,0.00638645,0.29600113,3.81152642,0.00949934,0.04309268
-4.58329165,3.73789493,0.15876464,0.00626005,0.28937953,3.75628794,0.00867148,0.04155485
-4.57728864,3.67756129,0.15367077,0.00612344,0.28334739,3.69808702,0.00789766,0.04010229
-4.57128564,3.61659472,0.14902616,0.00598001,0.27799549,3.63883941,0.00718115,0.03876447
-4.56528264,3.55702980,0.14489737,0.00583332,0.27343988,3.58060423,0.00652495,0.03757543
-4.55927964,3.50099025,0.14135863,0.00568708,0.26981894,3.52552395,0.00593193,0.03657330
-4.55327664,3.45062861,0.13849012,0.00554499,0.26728942,3.47576321,0.00540487,0.03579959
-4.54727364,3.40806636,0.13637588,0.00541066,0.26602146,3.43344852,0.00494663,0.03529842
-4.54127064,3.37533646,0.13510147,0.00528750,0.26619306,3.40061078,0.00456020,0.03511565
-4.53526763,3.35432976,0.13475125,0.00517866,0.26798392,3.37913216,0.00424881,0.03529781
-4.52926463,3.34674684,0.13540571,0.00508691,0.27156912,3.37069861,0.00401600,0.03589107
-4.52326163,3.35405599,0.13713862,0.00501461,0.27711273,3.37675910,0.00386570,0.03694000
-4.51725863,3.37745817,0.14001431,0.00496364,0.28476157,3.39849184,0.00380225,0.03848637
-4.51125563,3.41785916,0.14408510,0.00493536,0.29463941,3.43677816,0.00383041,0.04056787
-4.50525263,3.47584906,0.14938898,0.00493059,0.30684159,3.49218367,0.00395538,0.04321677
-4.49924962,3.55168878,0.15594758,0.00494957,0.32143049,3.56494661,0.00418266,0.04645869
-4.49324662,3.64530330,0.16376455,0.00499199,0.33843158,3.65497286,0.00451802,0.05031128
-4.48724362,3.75628112,0.17282434,0.00505696,0.35783049,3.76183706,0.00496733,0.05478307
-4.48124062,3.88387938,0.18309140,0.00514307,0.37957087,3.88478936,0.00553634,0.05987236
-4.47523762,4.02703412,0.19450984,0.00524838,0.40355327,4.02276690,0.00623048,0.06556633
-4.46923462,4.18437520,0.20700355,0.00537050,0.42963482,4.17440990,0.00705457,0.07184029
-4.46323162,4.35424547,0.22047671,0.00550661,0.45762988,4.33808153,0.00801250,0.07865715
-4.45722861,4.53472390,0.23481467,0.00565353,0.48731153,4.51189162,0.00910689,0.08596723
-4.45122561,4.72365249,0.24988521,0.00580777,0.51841383,4.69372368,0.01033874,0.09370831
-4.44522261,4.91866688,0.26554012,0.00596565,0.55063487,4.88126538,0.01170708,0.10180609
-4.43921961,5.11723059,0.28161697,0.00612331,0.58364055,5.07204242,0.01320864,0.11017496
-4.43321661,5.31667293,0.29794120,0.00627686,0.61706901,5.26345564,0.01483750,0.11871919
-4.42721361,5.51423047,0.31432839,0.00642242,0.65053563,5.45282159,0.01658491,0.12733450
-4.42121061,5.70709200,0.33058662,0.00655624,0.68363876,5.63741629,0.01843905,0.13590992
-4.41520760,5.89244678,0.34651911,0.00667476,0.71596578,5.81452203,0.02038499,0.14433013
-4.40920460,6.06753542,0.36192695,0.00677472,0.74709983,5.98147677,0.02240468,0.15247788
-4.40320160,6.22970308,0.37661197,0.00685320,0.77662687,6.13572553,0.02447709,0.16023682
-4.39719860,6.37645374,0.39037972,0.00690775,0.80414310,6.27487292,0.02657848,0.16749436
-4.39119560,6.50550465,0.40304258,0.00693636,0.82926262,6.39673564,0.02868280,0.17414462
-4.38519260,6.61483944,0.41442301,0.00693761,0.85162521,6.49939362,0.03076218,0.18009129
-4.37918959,6.70275835,0.42435677,0.00691062,0.87090409,6.58123830,0.03278757,0.18525040
-4.37318659,6.76792378,0.43269616,0.00685511,0.88681339,6.64101624,0.03472946,0.18955279
-4.36718359,6.80939946,0.43931328,0.00677139,0.89911528,6.67786631,0.03655869,0.19294619
-4.36118059,6.82668118,0.44410298,0.00666036,0.90762626,6.69134877,0.03824723,0.19539690
-4.35517759,6.81971756,0.44698570,0.00652347,0.91222270,6.68146432,0.03976908,0.19689088
-4.34917459,6.78891926,0.44790981,0.00636267,0.91284502,6.64866194,0.04110103,0.19743427
-4.34317159,6.73515536,0.44685356,0.00618038,0.90950056,6.59383414,0.04222340,0.19705326
-4.33716858,6.65973625,0.44382632,0.00597940,0.90226475,6.51829898,0.04312070,0.19579330
-4.33116558,6.56438259,0.43886916,0.00576288,0.89128049,6.42376860,0.04378212,0.19371766
-4.32516258,6.45118084,0.43205456,0.00553417,0.87675558,6.31230468,0.04420184,0.19090541
-4.31915958,6.32252609,0.42348530,0.00529681,0.85895822,6.18626160,0.04437922,0.18744886
-4.31315658,6.18105392,0.41329239,0.00505441,0.83821065,6.04821906,0.04431875,0.18345052
-4.30715358,6.02956338,0.40163217,0.00481057,0.81488092,5.90090627,0.04402984,0.17901985
