energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-4.30115058,5.58874943,0.01721587,0.11781962,1.63272700,3.31595333,2.36645072,0.00000000
-4.29514757,5.78017235,0.01740721,0.12196611,1.67564190,3.44586659,2.44161534,0.00000000
-4.28914457,5.97997238,0.01767225,0.12611165,1.71751025,3.58173991,2.52060096,0.00000000
-4.28314157,6.18486798,0.01799324,0.13016473,1.75741983,3.72185121,2.60179946,0.00000000
-4.27713857,6.39145034,0.01835179,0.13403561,1.79450743,3.86434861,2.68356987,0.00000000
-4.27113557,6.59620345,0.01872930,0.13763766,1.82796823,4.00724985,2.76425604,0.00000000
-4.26513257,6.79552902,0.01910729,0.14088864,1.85706328,4.14844749,2.84220483,0.00000000
-4.25912956,6.98577869,0.01946787,0.14371203,1.88112587,4.28572215,2.91578552,0.00000000
-4.25312656,7.16329574,0.01979403,0.14603832,1.89956710,4.41676492,2.98341121,0.00000000
-4.24712356,7.32446732,0.02007005,0.14780636,1.91188126,4.53920997,3.04356236,0.00000000
-4.24112056,7.46578730,0.02028179,0.14896468,1.91765127,4.65067721,3.09481271,0.00000000
-4.23511756,7.58392887,0.02041697,0.14947277,1.91655442,4.74882416,3.13585711,0.00000000
-4.22911456,7.67582466,0.02046547,0.14930225,1.90836845,4.83140519,3.16554067,0.00000000
-4.22311156,7.73875139,0.02041949,0.14843805,1.89297771,4.89633593,3.18288809,0.00000000
-4.21710855,7.77041521,0.02027372,0.14687925,1.87037926,4.94175956,3.18713212,0.00000000
-4.21110555,7.76903334,0.02002542,0.14463988,1.84068835,4.96611181,3.17773956,0.00000000
-4.20510255,7.73340745,0.01967446,0.14174932,1.80414295,4.96818096,3.15443341,0.00000000
-4.19909955,7.66298452,0.01922329,0.13825252,1.76110667,4.94715958,3.11720987,0.00000000
-4.19309655,7.55790100,0.01867678,0.13420982,1.71206967,4.90268473,3.06634884,0.00000000
-4.18709355,7.41900740,0.01804212,0.12969653,1.65764715,4.83486436,3.00241705,0.00000000
-4.18109055,7.24787101,0.01732855,0.12480210,1.59857521,4.74428792,2.92626336,0.00000000
-4.17508754,7.04675574,0.01654707,0.11962904,1.53570368,4.63202044,2.83900591,0.00000000
-4.16908454,6.81857951,0.01571015,0.11429151,1.46998629,4.49957992,2.74201142,0.00000000
-4.16308154,6.56685031,0.01483137,0.10891375,1.40246801,4.34889917,2.63686731,0.00000000
-4.15707854,6.29558378,0.01392503,0.10362817,1.33427000,4.18227350,2.52534762,0.00000000
-4.15107554,6.00920540,0.01300585,0.09857337,1.26657249,4.00229703,2.40937394,0.00000000
-4.14507254,5.71244144,0.01208854,0.09389200,1.20059612,3.81179020,2.29097274,0.00000000
-4.13906953,5.41020304,0.01118753,0.08972852,1.13758202,3.61372200,2.17223076,0.00000000
-4.13306653,5.10746771,0.01031666,0.08622686,1.07877124,3.41113006,2.05524975,0.00000000
-4.12706353,4.80916262,0.00948891,0.08352809,1.02538389,3.20704183,1.94210198,0.00000000
-4.12106053,4.52005329,0.00871619,0.08176793,0.97859828,3.00439991,1.83478772,0.00000000
-4.11505753,4.24464084,0.00800920,0.08107431,0.93953033,2.80599382,1.73519560,0.00000000
-4.10905453,3.98707036,0.00737730,0.08156479,0.90921341,2.61440036,1.64506655,0.00000000
-4.10305153,3.75105182,0.00682839,0.08334399,0.88857886,2.43193375,1.56596167,0.00000000
-4.09704852,3.53979455,0.00636894,0.08650096,0.87843702,2.26060643,1.49923434,0.00000000
-4.09104552,3.35595563,0.00600392,0.09110648,0.87945913,2.10210066,1.44600656,0.00000000
-4.08504252,3.20160165,0.00573684,0.09721043,0.89216003,1.95775071,1.40714943,0.00000000
-4.07903952,3.07818358,0.00556977,0.10483922,0.91688193,1.82853486,1.38326769,0.00000000
-4.07303652,2.98652359,0.00550335,0.11399333,0.95377958,1.71507640,1.37468813,0.00000000
-4.06703352,2.92681309,0.00553687,0.12464517,1.00280706,1.61765248,1.38145188,0.00000000
-4.06103052,2.89862113,0.00566831,0.13673720,1.06370695,1.53620956,1.40331074,0.00000000
-4.05502751,2.90091247,0.00589432,0.15018069,1.13600226,1.47038455,1.43972745,0.00000000
-4.04902451,2.93207484,0.00621032,0.16485497,1.21899195,1.41953029,1.48988049,0.00000000
-4.04302151,2.98995511,0.00661054,0.18060753,1.31175063,1.38274480,1.55267353,0.00000000
-4.03701851,3.07190408,0.00708800,0.19725497,1.41313319,1.35890322,1.62675010,0.00000000
-4.03101551,3.17482995,0.00763462,0.21458488,1.52178496,1.34669203,1.71051366,0.00000000
-4.02501251,3.29526007,0.00824127,0.23235881,1.63615767,1.34464484,1.80215342,0.00000000
-4.01900950,3.42941081,0.00889782,0.25031616,1.75453171,1.35117939,1.89967605,0.00000000
-4.01300650,3.57326479,0.00959329,0.26817915,1.87504434,1.36463524,2.00094289,0.00000000
-4.00700350,3.72265444,0.01031592,0.28565860,1.99572372,1.38331162,2.10371251,0.00000000
-4.00100050,3.87335062,0.01105339,0.30246050,2.11452812,1.40550501,2.20568761,0.00000000
-3.99499750,4.02115439,0.01179295,0.31829308,2.22938922,1.42954574,2.30456544,0.00000000
-3.98899450,4.16198964,0.01252167,0.33287418,2.33825840,1.45383295,2.39809023,0.00000000
-3.98299150,4.29199415,0.01322665,0.34593868,2.43915461,1.47686724,2.48410613,0.00000000
-3.97698849,4.40760630,0.01389528,0.35724565,2.53021212,1.49728010,2.56060896,0.00000000
-3.97098549,4.50564463,0.01451552,0.36658492,2.60972653,1.51385952,2.62579497,0.00000000
-3.96498249,4.58337758,0.01507614,0.37378294,2.67619738,1.52557099,2.67810472,0.00000000
-3.95897949,4.63858098,0.01556701,0.37870749,2.72836574,1.53157338,2.71626069,0.00000000
-3.95297649,4.66958133,0.01597936,0.38127116,2.76524554,1.53122923,2.73929687,0.00000000
-3.94697349,4.67528342,0.01630599,0.38143348,2.78614728,1.52410937,2.74657958,0.00000000
-3.94097049,4.65518153,0.01654150,0.37920154,2.79069350,1.50999170,2.73781858,0.00000000
-3.93496748,4.60935410,0.01668241,0.37462918,2.77882555,1.48885459,2.71306818,0.00000000
-3.92896448,4.53844252,0.01672736,0.36781471,2.75080144,1.46086525,2.67271862,0.00000000
-3.92296148,4.44361546,0.01667713,0.35889740,2.70718522,1.42636382,2.61747816,0.00000000
-3.91695848,4.32652041,0.01653472,0.34805279,2.64882842,1.38584402,2.54834692,0.00000000
-3.91095548,4.18922507,0.01630532,0.33548715,2.57684458,1.33993136,2.46658366,0.00000000
-3.90495248,4.03415112,0.01599628,0.32143124,2.49257795,1.28935986,2.37366712,0.00000000
-3.89894947,3.86400331,0.01561701,0.30613376,2.39756783,1.23494839,2.27125356,0.00000000
-3.89294647,3.68169674,0.01517887,0.28985460,2.29350982,1.17757750,2.16113229,0.00000000
-3.88694347,3.49028502,0.01469501,0.27285827,2.18221569,1.11816759,2.04518081,0.00000000
-3.88094047,3.29289179,0.01418020,0.25540773,2.06557298,1.05765918,1.92532133,0.00000000
-3.87493747,3.09264757,0.01365065,0.23775868,1.94550588,0.99699556,1.80347983,0.00000000
-3.86893447,2.89263345,0.01312378,0.22015462,1.82393826,0.93710826,1.68154905,0.00000000
-3.86293147,2.69583268,0.01261798,0.20282278,1.70275988,0.87890531,1.56135602,0.00000000
-3.85692846,2.50509050,0.01215242,0.18597079,1.58379633,0.82326215,1.44463470,0.00000000
-3.85092546,2.32308221,0.01174680,0.16978437,1.46878307,0.77101487,1.33300404,0.00000000
-3.84492246,2.15228883,0.01142102,0.15442573,1.35934367,0.72295527,1.22795110,0.00000000
-3.83891946,1.99497951,0.01119500,0.14003291,1.25697213,0.67982730,1.13081899,0.00000000
-3.83291646,1.85319927,0.01108829,0.12671966,1.16301903,0.64232411,1.04279902,0.00000000
-3.82691346,1.72876086,0.01111983,0.11457600,1.07868086,0.61108524,0.96492614,0.00000000
-3.82091046,1.62323911,0.01130752,0.10366919,1.00499206,0.58669324,0.89807699,0.00000000
-3.81490745,1.53796630,0.01166792,0.09404498,0.94281922,0.56966940,0.84296946,0.00000000
-3.80890445,1.47402752,0.01221576,0.08572911,0.89285652,0.56046811,0.80016315,0.00000000
-3.80290145,1.43225473,0.01296358,0.07872886,0.85562224,0.55946971,0.77005983,0.00000000
-3.79689845,1.41321910,0.01392125,0.07303460,0.83145559,0.56697184,0.75290335,0.00000000
-3.79089545,1.41722132,0.01509548,0.06862126,0.82051377,0.58317939,0.74877882,0.00000000
-3.78489245,1.44427995,0.01648944,0.06544964,0.82276911,0.60819349,0.75761071,0.00000000
-3.77888944,1.49411865,0.01810225,0.06346760,0.83800640,0.64199995,0.77916021,0.00000000
-3.77288644,1.56615309,0.01992867,0.06261109,0.86582077,0.68445799,0.81302209,0.00000000
-3.76688344,1.65947896,0.02195873,0.06280504,0.90561659,0.73528987,0.85862174,0.00000000
-3.76088044,1.77286277,0.02417756,0.06396419,0.95660807,0.79407235,0.91521316,0.00000000
-3.75487744,1.90473708,0.02656527,0.06599390,1.01782227,0.86023094,0.98187864,0.00000000
-3.74887444,2.05320201,0.02909697,0.06879092,1.08810532,0.93303757,1.05753129,0.00000000
-3.74287144,2.21603460,0.03174303,0.07224440,1.16613262,1.01161260,1.14092117,0.00000000
-3.73686843,2.39070752,0.03446938,0.07623692,1.25042359,1.09493166,1.23064580,0.00000000
-3.73086543,2.57441816,0.03723808,0.08064579,1.33936148,1.18183778,1.32516579,0.00000000
-3.72486243,2.76412849,0.04000807,0.08534467,1.43121843,1.27105883,1.42282587,0.00000000
-3.71885943,2.95661585,0.04273597,0.09020532,1.52418570,1.36123028,1.52188140,0.00000000
-3.71285643,3.14853393,0.04537716,0.09509969,1.61640865,1.45092287,1.62053013,0.00000000
-3.70685343,3.33648265,0.04788685,0.09990224,1.70602584,1.53867442,1.71694863,0.00000000
-3.70085043,3.51708510,0.05022132,0.10449243,1.79121110,1.62302492,1.80933239,0.00000000
-3.69484742,3.68706919,0.05233906,0.10875728,1.87021731,1.70255385,1.89593846,0.00000000
-3.68884442,3.84335119,0.05420204,0.11259404,1.94142042,1.77591828,1.97512908,0.00000000
-3.68284142,3.98311816,0.05577681,0.11591270,2.00336201,1.84189053,2.04541478,0.00000000
-3.67683842,4.10390603,0.05703551,0.11863835,2.05478867,1.89939386,2.10549519,0.00000000
-3.67083542,4.20367050,0.05795671,0.12071334,2.09468675,1.94753497,2.15429590,0.00000000
-3.66483242,4.28084770,0.05852613,0.12209894,2.12231080,1.98563205,2.19099997,0.00000000
-3.65882941,4.33440246,0.05873706,0.12277664,2.13720455,2.01323732,2.21507246,0.00000000
-3.65282641,4.36386205,0.05859056,0.12274890,2.13921361,2.03015338,2.22627735,0.00000000
-3.64682341,4.36933442,0.05809545,0.12203938,2.12848923,2.03644269,2.22468573,0.00000000
-3.64082041,4.35151010,0.05726803,0.12069255,2.10548300,2.03243014,2.21067517,0.00000000
-3.63481741,4.31164800,0.05613161,0.11877274,2.07093273,2.01869858,2.18492033,0.00000000
-3.62881441,4.25154570,0.05471583,0.11636268,2.02584016,1.99607761,2.14837499,0.00000000
-3.62281141,4.17349546,0.05305577,0.11356149,1.97144140,1.96562624,2.10224644,0.00000000
-3.61680840,4.08022775,0.05119101,0.11048232,1.90917130,1.92860998,2.04796315,0.00000000
-3.61080540,3.97484414,0.04916453,0.10724949,1.84062314,1.88647302,1.98713684,0.00000000
-3.60480240,3.86074177,0.04702162,0.10399553,1.76750508,1.84080660,1.92152034,0.00000000
-3.59879940,3.74153170,0.04480870,0.10085787,1.69159500,1.79331414,1.85296257,0.00000000
-3.59279640,3.62095328,0.04257223,0.09797551,1.61469489,1.74577396,1.78336197,0.00000000
-3.58679340,3.50278656,0.04035765,0.09548561,1.53858642,1.70000048,1.71461967,0.00000000
-3.58079040,3.39076469,0.03820838,0.09352015,1.46498860,1.65780438,1.64859352,0.00000000
-3.57478739,3.28848789,0.03616494,0.09220262,1.39551860,1.62095247,1.58705403,0.00000000
-3.56878439,3.19934054,0.03426413,0.09164499,1.33165635,1.59112763,1.53164304,0.00000000
-3.56278139,3.12641260,0.03253838,0.09194473,1.27471368,1.56988956,1.48383589,0.00000000
-3.55677839,3.07242649,0.03101517,0.09318223,1.22580805,1.55863668,1.44490768,0.00000000
-3.55077539,3.03967057,0.02971659,0.09541837,1.18584141,1.55856984,1.41590409,0.00000000
-3.54477239,3.02994031,0.02865899,0.09869258,1.15548402,1.57065835,1.39761719,0.00000000
-3.53876938,3.04448811,0.02785278,0.10302111,1.13516344,1.59560920,1.39056659,0.00000000
-3.53276638,3.08398297,0.02730230,0.10839590,1.12505860,1.63383999,1.39498642,0.00000000
-3.52676338,3.14848126,0.02700582,0.11478378,1.12509882,1.68545682,1.41081811,0.00000000
-3.52076038,3.23740966,0.02695567,0.12212628,1.13496796,1.75023763,1.43770963,0.00000000
-3.51475738,3.34956143,0.02713840,0.13033993,1.15411331,1.82762227,1.47502110,0.00000000
-3.50875438,3.48310720,0.02753518,0.13931721,1.18175944,1.91671011,1.52183714,0.00000000
-3.50275138,3.63562090,0.02812221,0.14892807,1.21692669,2.01626595,1.57698584,0.00000000
-3.49674837,3.80412143,0.02887124,0.15902214,1.25845419,2.12473485,1.63906431,0.00000000
-3.49074537,3.98513013,0.02975030,0.16943147,1.30502706,2.24026647,1.70647058,0.00000000
-3.48474237,4.17474355,0.03072443,0.17997394,1.35520757,2.36074869,1.77744121,0.00000000
-3.47873937,4.36872045,0.03175653,0.19045718,1.40746944,2.48385055,1.85009405,0.00000000
-3.47273637,4.56258136,0.03280829,0.20068284,1.46023489,2.60707358,1.92247502,0.00000000
-3.46673337,4.75171831,0.03384115,0.21045138,1.51191341,2.72781056,1.99260782,0.00000000
-3.46073037,4.93151180,0.03481736,0.21956687,1.56094129,2.84341015,2.05854518,0.00000000
-3.45472736,5.09745157,0.03570090,0.22784198,1.60582099,2.95124556,2.11842006,0.00000000
-3.44872436,5.24525719,0.03645848,0.23510284,1.64515888,3.04878497,2.17049513,0.00000000
-3.44272136,5.37099452,0.03706042,0.24119354,1.67770055,3.13366145,2.21320896,0.00000000
-3.43671836,5.47118390,0.03748141,0.24598033,1.70236215,3.20373977,2.24521725,0.00000000
-3.43071536,5.54289593,0.03770119,0.24935514,1.71825698,3.25717758,2.26542766,0.00000000
-3.42471236,5.58383150,0.03770499,0.25123841,1.72471631,3.29247868,2.27302692,0.00000000
-3.41870935,5.59238283,0.03748389,0.25158104,1.72130361,3.30853620,2.26749944,0.00000000
-3.41270635,5.56767334,0.03703488,0.25036555,1.70782198,3.30466402,2.24863651,0.00000000
-3.40670335,5.50957483,0.03636082,0.24760616,1.68431426,3.28061517,2.21653619,0.00000000
-3.40070035,5.41870154,0.03547015,0.24334800,1.65105624,3.23658650,2.17159372,0.00000000
-3.39469735,5.29638163,0.03437646,0.23766543,1.60854313,3.17320954,2.11448318,0.00000000
-3.38869435,5.14460742,0.03309791,0.23065946,1.55747000,3.09152811,2.04613130,0.00000000
-3.38269135,4.96596680,0.03165646,0.22245451,1.49870717,2.99296366,1.96768447,0.00000000
-3.37668834,4.76355903,0.03007711,0.21319454,1.43327162,2.87927005,1.88047062,0.00000000
-3.37068534,4.54089837,0.02838703,0.20303885,1.36229548,2.75247976,1.78595737,0.00000000
-3.36468234,4.30180985,0.02661463,0.19215745,1.28699316,2.61484389,1.68570837,0.00000000
-3.35867934,4.05032138,0.02478872,0.18072655,1.20862820,2.46876849,1.58133937,0.00000000
-3.35267634,3.79055631,0.02293771,0.16892396,1.12848119,2.31674987,1.47447576,0.00000000
-3.34667334,3.52663049,0.02108882,0.15692486,1.04781974,2.16131129,1.36671291,0.00000000
-3.34067034,3.26255735,0.01926746,0.14489788,0.96787166,2.00494340,1.25958068,0.00000000
-3.33466733,3.00216382,0.01749671,0.13300172,0.88980178,1.85005044,1.15451299,0.00000000
-3.32866433,2.74901928,0.01579690,0.12138231,0.81469317,1.69890364,1.05282304,0.00000000
-3.32266133,2.50637904,0.01418538,0.11017064,0.74353275,1.55360300,0.95568474,0.00000000
-3.31665833,2.27714289,0.01267630,0.09948124,0.67720155,1.41604801,0.86412012,0.00000000
-3.31065533,2.06382853,0.01128064,0.08941130,0.61646913,1.28791748,0.77899272,0.00000000
-3.30465233,1.86855915,0.01000626,0.08004042,0.56199195,1.17065797,0.70100636,0.00000000
-3.29864932,1.69306360,0.00885807,0.07143095,0.51431498,1.06548030,0.63070861,0.00000000
-3.29264632,1.53868737,0.00783820,0.06362877,0.47387600,0.97336287,0.56849819,0.00000000
-3.28664332,1.40641212,0.00694635,0.05666449,0.44101166,0.89506058,0.51463542,0.00000000
-3.28064032,1.29688152,0.00618005,0.05055502,0.41596478,0.83111792,0.46925470,0.00000000
-3.27463732,1.21043101,0.00553499,0.04530523,0.39889199,0.78188478,0.43237826,0.00000000
-3.26863432,1.14711932,0.00500534,0.04090984,0.38987119,0.74753357,0.40393026,0.00000000
-3.26263132,1.10675992,0.00458407,0.03735529,0.38890822,0.72807641,0.38375057,0.00000000
-3.25662831,1.08895066,0.00426320,0.03462160,0.39594246,0.72338128,0.37160772,0.00000000
-3.25062531,1.09310060,0.00403414,0.03268404,0.41085098,0.73318652,0.36721053,0.00000000
-3.24462231,1.11845322,0.00388787,0.03151477,0.43345133,0.75711298,0.37021819,0.00000000
-3.23861931,1.16410565,0.00381518,0.03108417,0.46350279,0.79467366,0.38024877,0.00000000
-3.23261631,1.22902406,0.00380683,0.03136203,0.50070662,0.84528090,0.39688606,0.00000000
-3.22661331,1.31205554,0.00385374,0.03231850,0.54470521,0.90825141,0.41968501,0.00000000
-3.22061031,1.41193720,0.00394713,0.03392475,0.59508094,0.98280948,0.44817596,0.00000000
-3.21460730,1.52730323,0.00407861,0.03615350,0.65135478,1.06808917,0.48186792,0.00000000
-3.20860430,1.65669090,0.00424033,0.03897925,0.71298550,1.16313596,0.52025122,0.00000000
-3.20260130,1.79854636,0.00442503,0.04237839,0.77936956,1.26690871,0.56279989,0.00000000
-3.19659830,1.95123112,0.00462615,0.04632904,0.84984236,1.37828248,0.60897397,0.00000000
-3.19059530,2.11302986,0.00483791,0.05081075,0.92368097,1.49605287,0.65822198,0.00000000
-3.18459230,2.28216009,0.00505531,0.05580407,1.00010870,1.61894229,0.70998372,0.00000000
-3.17858929,2.45678396,0.00527423,0.06128993,1.07830154,1.74560849,0.76369350,0.00000000
-3.17258629,2.63502229,0.00549140,0.06724887,1.15739651,1.87465541,0.81878376,0.00000000
-3.16658329,2.81497068,0.00570442,0.07366021,1.23650178,2.00464641,0.87468909,0.00000000
-3.16058029,2.99471738,0.00591175,0.08050104,1.31470832,2.13411967,0.93085049,0.00000000
-3.15457729,3.17236256,0.00611262,0.08774522,1.39110282,2.26160536,0.98671984,0.00000000
-3.14857429,3.34603830,0.00630701,0.09536220,1.46478150,2.38564426,1.04176434,0.00000000
-3.14257129,3.51392890,0.00649551,0.10331599,1.53486422,2.50480721,1.09547077,0.00000000
-3.13656828,3.67429089,0.00667924,0.11156405,1.60050872,2.61771502,1.14734965,0.00000000
-3.13056528,3.82547225,0.00685969,0.12005630,1.66092433,2.72305800,1.19693897,0.00000000
-3.12456228,3.96593058,0.00703863,0.12873434,1.71538483,2.81961498,1.24380759,0.00000000
-3.11855928,4.09424982,0.00721789,0.13753082,1.76324008,2.90627100,1.28755842,0.00000000
-3.11255628,4.20915544,0.00739931,0.14636920,1.80392622,2.98203355,1.32783118,0.00000000
-3.10655328,4.30952813,0.00758456,0.15516380,1.83697408,3.04604683,1.36430510,0.00000000
-3.10055028,4.39441587,0.00777505,0.16382030,1.86201581,3.09760398,1.39670148,0.00000000
-3.09454727,4.46304465,0.00797184,0.17223671,1.87878962,3.13615697,1.42478632,0.00000000
-3.08854427,4.51482774,0.00817559,0.18030485,1.88714258,3.16132420,1.44837299,0.00000000
-3.08254127,4.54937378,0.00838658,0.18791226,1.88703173,3.17289556,1.46732510,0.00000000
-3.07653827,4.56649334,0.00860465,0.19494467,1.87852340,3.17083505,1.48155944,0.00000000
-3.07053527,4.56620411,0.00882932,0.20128876,1.86179102,3.15528100,1.49104899,0.00000000
-3.06453227,4.54873436,0.00905981,0.20683531,1.83711158,3.12654360,1.49582575,0.00000000
-3.05852926,4.51452417,0.00929519,0.21148259,1.80486077,3.08510006,1.49598328,0.00000000
-3.05252626,4.46422417,0.00953444,0.21513977,1.76550711,3.03158710,1.49167855,0.00000000
-3.04652326,4.39869129,0.00977661,0.21773027,1.71960509,2.96679096,1.48313294,0.00000000
-3.04052026,4.31898083,0.01002091,0.21919497,1.66778752,2.89163481,1.47063205,0.00000000
-3.03451726,4.22633466,0.01026684,0.21949492,1.61075716,2.80716366,1.45452393,0.00000000
-3.02851426,4.12216523,0.01051429,0.21861370,1.54927783,2.71452696,1.43521580,0.00000000
-3.02251126,4.00803517,0.01076355,0.21655909,1.48416501,2.61495904,1.41316890,0.00000000
-3.01650825,3.88563281,0.01101541,0.21336402,1.41627619,2.50975768,1.38889155,0.00000000
-3.01050525,3.75674394,0.01127115,0.20908682,1.34650102,2.40026132,1.36293065,0.00000000
-3.00450225,3.62322053,0.01153250,0.20381072,1.27575141,2.28782536,1.33586172,0.00000000
-2.99849925,3.48694733,0.01180159,0.19764258,1.20495190,2.17379817,1.30827793,0.00000000
-2.99249625,3.34980753,0.01208089,0.19071097,1.13503028,2.05949757,1.28077854,0.00000000
-2.98649325,3.21364875,0.01237313,0.18316372,1.06690871,1.94618839,1.25395726,0.00000000
-2.98049025,3.08025057,0.01268114,0.17516496,1.00149550,1.83506188,1.22839114,0.00000000
-2.97448724,2.95129503,0.01300779,0.16689188,0.93967760,1.72721765,1.20463033,0.00000000
-2.96848424,2.82834106,0.01335584,0.15853133,0.88231382,1.62364860,1.18318927,0.00000000
-2.96248124,2.71280379,0.01372785,0.15027634,0.83022888,1.52522947,1.16453957,0.00000000
-2.95647824,2.60593920,0.01412608,0.14232274,0.78420794,1.43270898,1.14910475,0.00000000
-2.95047524,2.50883440,0.01455238,0.13486594,0.74499170,1.34670586,1.13725680,0.00000000
-2.94447224,2.42240318,0.01500814,0.12809789,0.71327164,1.26770858,1.12931452,0.00000000
-2.93846923,2.34738640,0.01549417,0.12220439,0.68968510,1.19607829,1.12554316,0.00000000
-2.93246623,2.28435618,0.01601071,0.11736254,0.67480995,1.13205473,1.12615502,0.00000000
-2.92646323,2.23372280,0.01655730,0.11373847,0.66915840,1.07576426,1.13131046,0.00000000
-2.92046023,2.19574306,0.01713275,0.11148517,0.67316968,1.02722944,1.14111879,0.00000000
-2.91445723,2.17052866,0.01773509,0.11074045,0.68720137,0.98637922,1.15563837,0.00000000
-2.90845423,2.15805349,0.01836153,0.11162488,0.71151915,0.95305930,1.17487574,0.00000000
-2.90245123,2.15815873,0.01900835,0.11423959,0.74628519,0.92704168,1.19878318,0.00000000
-2.89644822,2.17055520,0.01967092,0.11866407,0.79154504,0.90803321,1.22725480,0.00000000
-2.89044522,2.19482251,0.02034359,0.12495370,0.84721378,0.89568250,1.26012114,0.00000000
-2.88444222,2.23040521,0.02101971,0.13313722,0.91306165,0.88958526,1.29714268,0.00000000
-2.87843922,2.27660661,0.02169163,0.14321408,0.98870019,0.88928800,1.33800260,0.00000000
-2.87243622,2.33258105,0.02235069,0.15515178,1.07356959,0.89429030,1.38229978,0.00000000
-2.86643322,2.39732612,0.02298733,0.16888348,1.16692843,0.90404617,1.42954259,0.00000000
-2.86043022,2.46967625,0.02359118,0.18430577,1.26784678,0.91796489,1.47914454,0.00000000
-2.85442721,2.54829944,0.02415125,0.20127718,1.37520381,0.93541206,1.53042262,0.00000000
-2.84842421,2.63169857,0.02465611,0.21961726,1.48769084,0.95571133,1.58259917,0.00000000
-2.84242121,2.71821888,0.02509421,0.23910676,1.60382071,0.97814763,1.63480788,0.00000000
-2.83641821,2.80606269,0.02545416,0.25948894,1.72194401,1.00197215,1.68610445,0.00000000
-2.83041521,2.89331201,0.02572506,0.28047214,1.84027245,1.02640962,1.73548196,0.00000000
-2.82441221,2.97795933,0.02589689,0.30173384,1.95690934,1.05066804,1.78189082,0.00000000
-2.81840920,3.05794604,0.02596087,0.32292613,2.06988677,1.07395080,1.82426298,0.00000000
-2.81240620,3.13120785,0.02590980,0.34368257,2.17720851,1.09547100,1.86153936,0.00000000
-2.80640320,3.19572540,0.02573837,0.36362633,2.27689754,1.11446764,1.89269982,0.00000000
-2.80040020,3.24957843,0.02544348,0.38237934,2.36704653,1.13022302,1.91679406,0.00000000
-2.79439720,3.29100114,0.02502434,0.39957224,2.44586955,1.14208060,1.93297239,0.00000000
-2.78839420,3.31843626,0.02448270,0.41485469,2.51175291,1.14946266,1.94051479,0.00000000
-2.78239120,3.33058539,0.02382279,0.42790562,2.56330298,1.15188684,1.93885680,0.00000000
-2.77638819,3.32645314,0.02305129,0.43844311,2.59938910,1.14898065,1.92761117,0.00000000
-2.77038519,3.30538295,0.02217721,0.44623330,2.61917941,1.14049345,1.90658402,0.00000000
-2.76438219,3.26708281,0.02121158,0.45109805,2.62216821,1.12630509,1.87578478,0.00000000
-2.75837919,3.21163968,0.02016721,0.45292092,2.60819328,1.10643092,1.83542942,0.00000000
-2.75237619,3.13952181,0.01905827,0.45165118,2.57744263,1.08102283,1.78593685,0.00000000
-2.74637319,3.05156911,0.01789989,0.44730572,2.53045004,1.05036639,1.72791860,0.00000000
-2.74037019,2.94897195,0.01670775,0.43996869,2.46807979,1.01487428,1.66216250,0.00000000
-2.73436718,2.83323970,0.01549762,0.42978893,2.39150117,0.97507638,1.58961099,0.00000000
-2.72836418,2.70616061,0.01428494,0.41697536,2.30215401,0.93160716,1.51133530,0.00000000
-2.72236118,2.56975506,0.01308447,0.40179045,2.20170678,0.88519100,1.42850673,0.00000000
-2.71635818,2.42622461,0.01190992,0.38454220,2.09200924,0.83662635,1.34236626,0.00000000
-2.71035518,2.27789923,0.01077371,0.36557501,1.97504168,0.78676949,1.25419407,0.00000000
-2.70435218,2.12718515,0.00968676,0.34525976,1.85286300,0.73651877,1.16528006,0.00000000
-2.69834917,1.97651556,0.00865836,0.32398369,1.72755979,0.68680003,1.07689671,0.00000000
-2.69234617,1.82830614,0.00769609,0.30214046,1.60119837,0.63855377,0.99027515,0.00000000
-2.68634317,1.68491689,0.00680588,0.28012071,1.47578158,0.59272476,0.90658525,0.00000000
-2.68034017,1.54862133,0.00599204,0.25830361,1.35321161,0.55025396,0.82692006,0.00000000
-2.67433717,1.42158353,0.00525737,0.23704961,1.23525987,0.51207319,0.75228495,0.00000000
-2.66833417,1.30584285,0.00460336,0.21669444,1.12354438,0.47910211,0.68359111,0.00000000
-2.66233117,1.20330588,0.00403033,0.19754475,1.01951479,0.45224724,0.62165325,0.00000000
-2.65632816,1.11574434,0.00353765,0.17987503,0.92444451,0.43240240,0.56719062,0.00000000
-2.65032516,1.04479754,0.00312395,0.16392601,0.83942938,0.42044987,0.52083080,0.00000000
-2.64432216,0.99197759,0.00278728,0.14990424,0.76539167,0.41726138,0.48311522,0.00000000
-2.63831916,0.95867536,0.00252532,0.13798266,0.70308813,0.42369810,0.45450531,0.00000000
-2.63231616,0.94616531,0.00233550,0.12830192,0.65312082,0.44060867,0.43538863,0.00000000
-2.62631316,0.95560720,0.00221511,0.12097217,0.61594919,0.46882451,0.42608366,0.00000000
-2.62031016,0.98804317,0.00216144,0.11607505,0.59190200,0.50915162,0.42684285,0.00000000
-2.61430715,1.04438894,0.00217176,0.11366561,0.58118811,0.56235849,0.43785311,0.00000000
-2.60830415,1.12541825,0.00224339,0.11377404,0.58390504,0.62915971,0.45923352,0.00000000
-2.60230115,1.23174058,0.00237367,0.11640692,0.60004465,0.71019543,0.49103008,0.00000000
