energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.77188594,4.09321836,0.12883318,0.11534814,0.87298804,1.23359530,0.13333916,1.55536471,0.97021887,0.51553378
-5.76588294,3.96161870,0.12322860,0.11050325,0.83901696,1.18052286,0.12828045,1.51892289,0.94926531,0.51027987
-5.75987994,3.83389375,0.11792230,0.10564841,0.80600852,1.12872912,0.12305979,1.48428667,0.92941479,0.50602434
-5.75387694,3.71082622,0.11295303,0.10082809,0.77418517,1.07854384,0.11771097,1.45162521,0.91068968,0.50280390
-5.74787394,3.59305158,0.10835157,0.09608356,0.74372134,1.03024616,0.11226963,1.42105134,0.89305814,0.50064178
-5.74187094,3.48107289,0.10414089,0.09145243,0.71474514,0.98406585,0.10677307,1.39263234,0.87644374,0.49955279
-5.73586793,3.37528022,0.10033649,0.08696847,0.68734144,0.94018607,0.10125987,1.36640239,0.86073705,0.49954874
-5.72986493,3.27597309,0.09694684,0.08266147,0.66155635,0.89874739,0.09576957,1.34237594,0.84580846,0.50064381
-5.72386193,3.18338395,0.09397382,0.07855725,0.63740258,0.85985249,0.09034220,1.32056101,0.83152149,0.50285964
-5.71785893,3.09770136,0.09141331,0.07467790,0.61486543,0.82357132,0.08501788,1.30097170,0.81774574,0.50622967
-5.71185593,3.01909079,0.08925568,0.07104195,0.59390910,0.78994614,0.07983627,1.28363892,0.80436884,0.51080239
-5.70585293,2.94771215,0.08748640,0.06766477,0.57448284,0.75899626,0.07483608,1.26861886,0.79130662,0.51664338
-5.69984992,2.88373263,0.08608649,0.06455890,0.55652686,0.73072218,0.07005452,1.25599842,0.77851120,0.52383574
-5.69384692,2.82733434,0.08503305,0.06173442,0.53997754,0.70510903,0.06552683,1.24589753,0.76597629,0.53247887
-5.68784392,2.77871640,0.08429975,0.05919932,0.52477180,0.68212912,0.06128572,1.23846795,0.75373982,0.54268557
-5.68184092,2.73809149,0.08385733,0.05695982,0.51085052,0.66174370,0.05736100,1.23388880,0.74188360,0.55457743
-5.67583792,2.70567738,0.08367403,0.05502057,0.49816096,0.64390409,0.05377910,1.23235894,0.73053025,0.56827869
-5.66983492,2.68168425,0.08371617,0.05338489,0.48665807,0.62855208,0.05056280,1.23408670,0.71983758,0.58390891
-5.66383192,2.66629870,0.08394864,0.05205483,0.47630491,0.61562002,0.04773092,1.23927759,0.70999099,0.60157456
-5.65782891,2.65966586,0.08433549,0.05103115,0.46707215,0.60503073,0.04529815,1.24812066,0.70119406,0.62136021
-5.65182591,2.66187087,0.08484062,0.05031337,0.45893689,0.59669732,0.04327490,1.26077436,0.69365832,0.64331949
-5.64582291,2.67292112,0.08542837,0.04989952,0.45188105,0.59052322,0.04166726,1.27735267,0.68759239,0.66746658
-5.63981991,2.69273051,0.08606434,0.04978608,0.44588936,0.58640257,0.04047702,1.29791247,0.68319137,0.69376857
-5.63381691,2.72110692,0.08671603,0.04996777,0.44094732,0.58422091,0.03970169,1.32244279,0.68062689,0.72213922
-5.62781391,2.75774385,0.08735364,0.05043734,0.43703913,0.58385640,0.03933462,1.35085668,0.68003843,0.75243457
-5.62181091,2.80221685,0.08795068,0.05118543,0.43414600,0.58518140,0.03936519,1.38298623,0.68152613,0.78445083
-5.61580790,2.85398507,0.08848465,0.05220041,0.43224461,0.58806446,0.03977889,1.41858109,0.68514564,0.81792468
-5.60980490,2.91239816,0.08893752,0.05346832,0.43130607,0.59237247,0.04055760,1.45731067,0.69090498,0.85253634
-5.60380190,2.97670805,0.08929608,0.05497284,0.43129534,0.59797305,0.04167973,1.49877002,0.69876357,0.88791529
-5.59779890,3.04608519,0.08955221,0.05669535,0.43217095,0.60473674,0.04312050,1.54248915,0.70863338,0.92364863
-5.59179590,3.11963852,0.08970284,0.05861506,0.43388520,0.61253910,0.04485214,1.58794540,0.72038205,0.95929179
-5.58579290,3.19643802,0.08974986,0.06070922,0.43638467,0.62126238,0.04684412,1.63457832,0.73383763,0.99438127
-5.57978989,3.27553894,0.08969972,0.06295344,0.43961089,0.63079680,0.04906350,1.68180630,0.74879480,1.02844882
-5.57378689,3.35600634,0.08956294,0.06532199,0.44350121,0.64104117,0.05147515,1.72904424,0.76502198,1.06103662
-5.56778389,3.43693895,0.08935344,0.06778828,0.44798976,0.65190306,0.05404210,1.77572135,0.78226914,1.09171259
-5.56178089,3.51749101,0.08908775,0.07032526,0.45300829,0.66329824,0.05672595,1.82129821,0.80027571,1.12008533
-5.55577789,3.59689136,0.08878411,0.07290598,0.45848708,0.67514971,0.05948727,1.86528236,0.81877836,1.14581778
-5.54977489,3.67445877,0.08846154,0.07550407,0.46435563,0.68738624,0.06228608,1.90724165,0.83751818,1.16863904
-5.54377189,3.74961292,0.08813897,0.07809427,0.47054333,0.69994061,0.06508239,1.94681457,0.85624706,1.18835377
-5.53776888,3.82188083,0.08783433,0.08065296,0.47697996,0.71274767,0.06783683,1.98371747,0.87473292,1.20484854
-5.53176588,3.89089845,0.08756372,0.08315870,0.48359614,0.72574242,0.07051131,2.01774797,0.89276385,1.21809486
-5.52576288,3.95640776,0.08734082,0.08559262,0.49032374,0.73885826,0.07306972,2.04878484,0.91015079,1.22814876
-5.51975988,4.01824965,0.08717624,0.08793895,0.49709630,0.75202553,0.07547871,2.07678431,0.92672911,1.23514675
-5.51375688,4.07635328,0.08707724,0.09018533,0.50384951,0.76517050,0.07770844,2.10177312,0.94235894,1.23929852
-5.50775388,4.13072288,0.08704744,0.09232322,0.51052180,0.77821492,0.07973338,2.12383898,0.95692445,1.24087661
-5.50175088,4.18142266,0.08708686,0.09434807,0.51705507,0.79107611,0.08153302,2.14311897,0.97033249,1.24020365
-5.49574787,4.22856119,0.08719195,0.09625959,0.52339557,0.80366774,0.08309259,2.15978671,0.98251051,1.23763788
-5.48974487,4.27227600,0.08735594,0.09806183,0.52949498,0.81590120,0.08440362,2.17403908,0.99340435,1.23355758
-5.48374187,4.31271965,0.08756920,0.09976317,0.53531157,0.82768744,0.08546440,2.18608350,1.00297597,1.22834542
-5.47773887,4.35004782,0.08781977,0.10137630,0.54081150,0.83893934,0.08628029,2.19612629,1.01120138,1.22237339
-5.47173587,4.38441026,0.08809391,0.10291796,0.54597014,0.84957424,0.08686381,2.20436305,1.01806905,1.21598922
-5.46573287,4.41594505,0.08837677,0.10440867,0.55077329,0.85951677,0.08723458,2.21097144,1.02357880,1.20950496
-5.45972986,4.44477611,0.08865303,0.10587231,0.55521830,0.86870142,0.08741892,2.21610680,1.02774137,1.20318813
-5.45372686,4.47101402,0.08890757,0.10733554,0.55931491,0.87707509,0.08744936,2.21990065,1.03057859,1.19725605
-5.44772386,4.49475969,0.08912608,0.10882713,0.56308568,0.88459904,0.08736375,2.22246210,1.03212401,1.19187331
-5.44172086,4.51611021,0.08929566,0.11037719,0.56656605,0.89125036,0.08720428,2.22388170,1.03242406,1.18715243
-5.43571786,4.53516611,0.08940532,0.11201622,0.56980384,0.89702275,0.08701622,2.22423743,1.03153926,1.18315747
-5.42971486,4.55203907,0.08944643,0.11377414,0.57285814,0.90192641,0.08684653,2.22360205,1.02954560,1.17991020
-5.42371186,4.56685911,0.08941302,0.11567918,0.57579770,0.90598722,0.08674232,2.22205100,1.02653549,1.17739806
-5.41770885,4.57978035,0.08930208,0.11775685,0.57869873,0.90924497,0.08674927,2.21967028,1.02261839,1.17558349
-5.41170585,4.59098444,0.08911367,0.12002874,0.58164217,0.91175094,0.08691004,2.21656328,1.01792077,1.17441367
-5.40570285,4.60068127,0.08885098,0.12251156,0.58471062,0.91356477,0.08726272,2.21285597,1.01258522,1.17382998
-5.39969985,4.60910633,0.08852024,0.12521609,0.58798504,0.91475093,0.08783945,2.20869995,1.00676875,1.17377648
-5.39369685,4.61651490,0.08813063,0.12814643,0.59154128,0.91537483,0.08866519,2.20427281,1.00064021,1.17420681
-5.38769385,4.62317310,0.08769399,0.13129933,0.59544672,0.91549905,0.08975678,2.19977578,0.99437685,1.17508899
-5.38169085,4.62934652,0.08722454,0.13466379,0.59975721,0.91517964,0.09112229,2.19542858,0.98816021,1.17640793
-5.37568784,4.63528694,0.08673852,0.13822098,0.60451434,0.91446295,0.09276074,2.19146183,0.98217152,1.17816537
-5.36968484,4.64121822,0.08625369,0.14194434,0.60974337,0.91338311,0.09466214,2.18810738,0.97658673,1.18037764
-5.36368184,4.64732240,0.08578888,0.14580010,0.61545173,0.91196028,0.09680795,2.18558729,0.97157155,1.18307111
-5.35767884,4.65372689,0.08536341,0.14974801,0.62162835,0.91019988,0.09917188,2.18410197,0.96727663,1.18627617
-5.35167584,4.66049386,0.08499660,0.15374245,0.62824371,0.90809278,0.10172107,2.18381858,0.96383320,1.19001999
-5.34567284,4.66761264,0.08470705,0.15773364,0.63525064,0.90561653,0.10441743,2.18486017,0.96134933,1.19431878
-5.33966983,4.67499563,0.08451216,0.16166921,0.64258577,0.90273734,0.10721935,2.18729643,0.95990703,1.19917030
-5.33366683,4.68247824,0.08442741,0.16549578,0.65017159,0.89941296,0.11008342,2.19113668,0.95956016,1.20454706
-5.32766383,4.68982290,0.08446583,0.16916067,0.65791890,0.89559602,0.11296625,2.19632556,0.96033351,1.21039092
-5.32166083,4.69672688,0.08463745,0.17261357,0.66572953,0.89123777,0.11582631,2.20274172,0.96222270,1.21660953
-5.31565783,4.70283370,0.08494872,0.17580814,0.67349923,0.88629191,0.11862551,2.21019966,0.96519519,1.22307481
-5.30965483,4.70774735,0.08540214,0.17870348,0.68112053,0.88071828,0.12133067,2.21845466,0.96919217,1.22962388
-5.30365183,4.71104871,0.08599592,0.18126531,0.68848544,0.87448624,0.12391472,2.22721061,0.97413130,1.23606217
-5.29764882,4.71231320,0.08672372,0.18346701,0.69548796,0.86757751,0.12635747,2.23613032,0.97991011,1.24216878
-5.29164582,4.71112903,0.08757460,0.18529026,0.70202634,0.85998842,0.12864613,2.24484790,0.98641006,1.24770373
-5.28564282,4.70711502,0.08853310,0.18672543,0.70800498,0.85173132,0.13077538,2.25298254,0.99350104,1.25241671
-5.27963982,4.69993743,0.08957952,0.18777162,0.71333612,0.84283539,0.13274705,2.26015321,1.00104621,1.25605681
-5.27363682,4.68932517,0.09069028,0.18843646,0.71794131,0.83334661,0.13456955,2.26599353,1.00890706,1.25838279
-5.26763382,4.67508282,0.09183862,0.18873560,0.72175260,0.82332711,0.13625692,2.27016625,1.01694848,1.25917326
-5.26163082,4.65710135,0.09299529,0.18869202,0.72471378,0.81285405,0.13782767,2.27237679,1.02504388,1.25823629
-5.25562781,4.63536608,0.09412952,0.18833513,0.72678143,0.80201795,0.13930353,2.27238531,1.03307998,1.25541800
-5.24962481,4.60996187,0.09520999,0.18769979,0.72792598,0.79092077,0.14070800,2.27001691,1.04096139,1.25060961
-5.24362181,4.58107567,0.09620596,0.18682522,0.72813280,0.77967387,0.14206502,2.26516953,1.04861455,1.24375285
-5.23761881,4.54899610,0.09708833,0.18575394,0.72740324,0.76839577,0.14339765,2.25781949,1.05599111,1.23484326
-5.23161581,4.51411048,0.09783073,0.18453070,0.72575555,0.75721002,0.14472695,2.24802423,1.06307048,1.22393153
-5.22561281,4.47689913,0.09841050,0.18320144,0.72322568,0.74624300,0.14607096,2.23592249,1.06986134,1.21112275
-5.21960980,4.43792713,0.09880952,0.18181241,0.71986780,0.73562188,0.14744400,2.22173159,1.07640218,1.19657360
-5.21360680,4.39783358,0.09901488,0.18040927,0.71575443,0.72547257,0.14885619,2.20574230,1.08276051,1.18048789
-5.20760380,4.35731853,0.09901925,0.17903639,0.71097610,0.71591773,0.15031320,2.18831102,1.08903097,1.16311041
-5.20160080,4.31712769,0.09882115,0.17773616,0.70564036,0.70707472,0.15181627,2.16984993,1.09533201,1.14471960
-5.19559780,4.27803522,0.09842479,0.17654839,0.69987017,0.69905363,0.15336239,2.15081512,1.10180153,1.12561927
-5.18959480,4.24082480,0.09783979,0.17550983,0.69380156,0.69195520,0.15494473,2.13169319,1.10859137,1.10612973
-5.18359180,4.20626949,0.09708059,0.17465373,0.68758061,0.68586864,0.15655310,2.11298678,1.11586088,1.08657865
-5.17758879,4.17511093,0.09616568,0.17400934,0.68135967,0.68086958,0.15817461,2.09519947,1.12376999,1.06729205
-5.17158579,4.14803831,0.09511669,0.17360162,0.67529320,0.67701791,0.15979428,2.07882051,1.13247181,1.04858564
-5.16558279,4.12566818,0.09395733,0.17345087,0.66953304,0.67435583,0.16139569,2.06431006,1.14210541,1.03075685
-5.15957979,4.10852545,0.09271236,0.17357239,0.66422355,0.67290607,0.16296160,2.05208536,1.15278895,1.01407786
-5.15357679,4.09702687,0.09140652,0.17397625,0.65949673,0.67267042,0.16447452,2.04250847,1.16461357,0.99878971
-5.14757379,4.09146733,0.09006353,0.17466707,0.65546753,0.67362873,0.16591715,2.03587597,1.17763850,0.98509770
-5.14157079,4.09201017,0.08870528,0.17564386,0.65222958,0.67573843,0.16727285,2.03241113,1.19188756,0.97316834
-5.13556778,4.09868175,0.08735113,0.17689999,0.64985169,0.67893472,0.16852592,2.03225885,1.20734740,0.96312769
-5.12956478,4.11137096,0.08601744,0.17842322,0.64837503,0.68313139,0.16966183,2.03548370,1.22396756,0.95506125
-5.12356178,4.12983390,0.08471734,0.18019589,0.64781145,0.68822249,0.17066747,2.04207103,1.24166246,0.94901543
-5.11755878,4.15370368,0.08346065,0.18219522,0.64814283,0.69408466,0.17153125,2.05193124,1.26031531,0.94500031
-5.11155578,4.18250521,0.08225412,0.18439374,0.64932166,0.70058019,0.17224319,2.06490699,1.27978365,0.94299375
-5.10555278,4.21567442,0.08110177,0.18675996,0.65127273,0.70756070,0.17279500,2.08078308,1.29990643,0.94294646
-5.09954977,4.25258121,0.08000545,0.18925902,0.65389599,0.71487129,0.17318014,2.09929850,1.32051221,0.94478802
-5.09354677,4.29255515,0.07896547,0.19185365,0.65707043,0.72235511,0.17339388,2.12016005,1.34142801,0.94843333
-5.08754377,4.33491294,0.07798138,0.19450513,0.66065885,0.72985806,0.17343332,2.14305702,1.36248848,0.95378928
-5.08154077,4.37898621,0.07705269,0.19717438,0.66451334,0.73723346,0.17329744,2.16767602,1.38354469,0.96076134
-5.07553777,4.42414849,0.07617960,0.19982310,0.66848121,0.74434660,0.17298713,2.19371534,1.40447227,0.96925969
-5.06953477,4.46984005,0.07536370,0.20241495,0.67241124,0.75107887,0.17250521,2.22089811,1.42517825,0.97920451
-5.06353177,4.51558949,0.07460849,0.20491667,0.67615985,0.75733127,0.17185642,2.24898353,1.44560630,0.99053030
-5.05752876,4.56103092,0.07391983,0.20729917,0.67959712,0.76302733,0.17104741,2.27777572,1.46573997,1.00318883
-5.05152576,4.60591610,0.07330618,0.20953850,0.68261226,0.76811512,0.17008674,2.30712974,1.48560384,1.01715074
-5.04552276,4.65012086,0.07277863,0.21161665,0.68511843,0.77256836,0.16898479,2.33695446,1.50526231,1.03240553
-5.03951976,4.69364572,0.07235081,0.21352218,0.68705660,0.77638658,0.16775370,2.36721240,1.52481628,1.04896017
-5.03351676,4.73661068,0.07203853,0.21525064,0.68839849,0.77959435,0.16640732,2.39791650,1.54439767,1.06683626
-5.02751376,4.77924471,0.07185932,0.21680471,0.68914825,0.78223958,0.16496109,2.42912430,1.56416225,1.08606606
-5.02151076,4.82187056,0.07183169,0.21819415,0.68934299,0.78439098,0.16343199,2.46092983,1.58428116,1.10668766
-5.01550775,4.86488594,0.07197440,0.21943540,0.68905211,0.78613484,0.16183848,2.49345410,1.60493145,1.12873963
-5.00950475,4.90874219,0.07230552,0.22055113,0.68837542,0.78757131,0.16020041,2.52683460,1.62628649,1.15225556
-5.00350175,4.95392168,0.07284148,0.22156933,0.68744026,0.78881020,0.15853901,2.56121478,1.64850652,1.17725879
-4.99749875,5.00091531,0.07359607,0.22252250,0.68639761,0.78996678,0.15687686,2.59673412,1.67173011,1.20375794
-4.99149575,5.05020128,0.07457955,0.22344650,0.68541745,0.79115741,0.15523788,2.63351952,1.69606697,1.23174326
-4.98549275,5.10222633,0.07579771,0.22437948,0.68468362,0.79249560,0.15364731,2.67167843,1.72159249,1.26118434
-4.97948974,5.15739015,0.07725117,0.22536074,0.68438820,0.79408828,0.15213170,2.71129419,1.74834442,1.29202917
-4.97348674,5.21603378,0.07893478,0.22642964,0.68472583,0.79603277,0.15071884,2.75242374,1.77632178,1.32420460
-4.96748374,5.27843204,0.08083727,0.22762457,0.68588802,0.79841424,0.14943765,2.79509754,1.80548600,1.35761820
-4.96148074,5.34479012,0.08294102,0.22898215,0.68805771,0.80130403,0.14831807,2.83932163,1.83576428,1.39216133
-4.95547774,5.41524377,0.08522223,0.23053647,0.69140419,0.80475859,0.14739073,2.88508127,1.86705471,1.42771298
-4.94947474,5.48986254,0.08765120,0.23231858,0.69607850,0.80881919,0.14668671,2.93234565,1.89923284,1.46414424
-4.94347174,5.56865501,0.09019295,0.23435609,0.70220943,0.81351220,0.14623701,2.98107291,1.93215916,1.50132279
-4.93746873,5.65157506,0.09280803,0.23667298,0.70990006,0.81884993,0.14607205,3.03121488,1.96568685,1.53911703
-4.93146573,5.73852795,0.09545353,0.23928949,0.71922499,0.82483182,0.14622101,3.08272069,1.99966929,1.57739953
-4.92546273,5.82937515,0.09808424,0.24222207,0.73022814,0.83144579,0.14671105,3.13553868,2.03396658,1.61604923
-4.91945973,5.92393700,0.10065399,0.24548340,0.74292113,0.83866971,0.14756655,3.18961614,2.06845072,1.65495233
-4.91345673,6.02199239,0.10311697,0.24908239,0.75728219,0.84647267,0.14880813,3.24489659,2.10300885,1.69400160
-4.90745373,6.12327511,0.10542906,0.25302406,0.77325558,0.85481597,0.15045185,3.30131444,2.13754437,1.73309408
-4.90145073,6.22746676,0.10754917,0.25730942,0.79075147,0.86365383,0.15250821,3.35878725,2.17197579,1.77212730
-4.89544772,6.33418657,0.10944039,0.26193513,0.80964628,0.87293355,0.15498133,3.41720595,2.20623324,1.81099425
-4.88944472,6.44297863,0.11107101,0.26689312,0.82978348,0.88259522,0.15786817,3.47642359,2.24025298,1.84957746
-4.88344172,6.55329771,0.11241533,0.27217003,0.85097488,0.89257104,0.16115782,3.53624345,2.27397016,1.88774264
-4.87743872,6.66449478,0.11345422,0.27774658,0.87300244,0.90278425,0.16483101,3.59640724,2.30731041,1.92533235
-4.87143572,6.77580364,0.11417546,0.28359694,0.89562059,0.91314778,0.16885975,3.65658452,2.34018072,1.96216028
-4.86543272,6.88633014,0.11457377,0.28968799,0.91855919,0.92356289,0.17320720,3.71636415,2.37246046,1.99800659
-4.85942971,6.99504534,0.11465059,0.29597881,0.94152712,0.93391785,0.17782773,3.77524862,2.40399297,2.03261486
-4.85342671,7.10078396,0.11441368,0.30242018,0.96421644,0.94408688,0.18266732,3.83265202,2.43457857,2.06569088
-4.84742371,7.20224895,0.11387644,0.30895435,0.98630718,0.95392959,0.18766405,3.88790209,2.46396941,2.09690365
-4.84142071,7.29802290,0.11305711,0.31551507,1.00747267,0.96329099,0.19274902,3.94024673,2.49186674,2.12588863
-4.83541771,7.38658651,0.11197779,0.32202789,1.02738534,0.97200228,0.19784736,3.98886491,2.51792078,2.15225328
-4.82941471,7.46634388,0.11066348,0.32841089,1.04572276,0.97988236,0.20287951,4.03288175,2.54173355,2.17558459
-4.82341171,7.53565396,0.10914101,0.33457565,1.06217389,0.98674034,0.20776270,4.07138735,2.56286448,2.19545848
-4.81740870,7.59286726,0.10743801,0.34042865,1.07644526,0.99237870,0.21241257,4.10345864,2.58083877,2.21145050
-4.81140570,7.63636634,0.10558198,0.34587293,1.08826690,0.99659735,0.21674487,4.12818336,2.59515817,2.22314744
-4.80540270,7.66460857,0.10359943,0.35081010,1.09739781,0.99919824,0.22067725,4.14468526,2.60531374,2.23015935
-4.79939970,7.67616941,0.10151517,0.35514248,1.10363087,0.99999042,0.22413106,4.15214942,2.61080004,2.23213131
-4.79339670,7.66978450,0.09935176,0.35877548,1.10679685,0.99879545,0.22703305,4.14984668,2.61113034,2.22875463
-4.78739370,7.64438879,0.09712916,0.36161997,1.10676765,0.99545280,0.22931704,4.13715633,2.60585197,2.21977682
-4.78139070,7.59915132,0.09486448,0.36359468,1.10345844,0.98982511,0.23092537,4.11358603,2.59456144,2.20501020
-4.77538769,7.53350421,0.09257199,0.36462857,1.09682886,0.98180309,0.23181020,4.07878843,2.57691862,2.18433864
-4.76938469,7.44716513,0.09026321,0.36466294,1.08688328,0.97130985,0.23193457,4.03257394,2.55265962,2.15772243
-4.76338169,7.34015227,0.08794726,0.36365338,1.07367000,0.95830448,0.23127317,3.97491931,2.52160769,2.12520113
-4.75737869,7.21279187,0.08563117,0.36157142,1.05727984,0.94278475,0.22981285,3.90597188,2.48368209,2.08689448
-4.75137569,7.06571794,0.08332043,0.35840587,1.03784384,0.92478885,0.22755284,3.82604967,2.43890449,2.04300143
-4.74537269,6.89986477,0.08101948,0.35416368,1.01553051,0.90439603,0.22450465,3.73563732,2.38740278,1.99379747
-4.73936968,6.71645239,0.07873224,0.34887046,0.99054264,0.88172623,0.22069175,3.63537833,2.32941221,1.93963051
-4.73336668,6.51696596,0.07646272,0.34257057,0.96311376,0.85693857,0.21614892,3.52606399,2.26527400,1.88091545
-4.72736368,6.30312957,0.07421542,0.33532667,0.93350442,0.83022884,0.21092142,3.40861930,2.19543127,1.81812775
-4.72136068,6.07687549,0.07199579,0.32721889,0.90199834,0.80182604,0.20506395,3.28408656,2.12042256,1.75179607
-4.71535768,5.84030953,0.06981049,0.31834344,0.86889844,0.77198800,0.19863939,3.15360688,2.04087309,1.68249432
-4.70935468,5.59567343,0.06766757,0.30881091,0.83452283,0.74099632,0.19171749,3.01840022,1.95748401,1.61083312
-4.70335168,5.34530514,0.06557650,0.29874402,0.79920071,0.70915060,0.18437343,2.87974421,1.87101975,1.53745080
-4.69734867,5.09159748,0.06354809,0.28827513,0.76326826,0.67676231,0.17668629,2.73895225,1.78229387,1.46300411
-4.69134567,4.83695634,0.06159420,0.27754332,0.72706438,0.64414829,0.16873757,2.59735118,1.69215375,1.38815853
-4.68534267,4.58375874,0.05972740,0.26669139,0.69092640,0.61162412,0.16060965,2.45625892,1.60146421,1.31357851
-4.67933967,4.33431183,0.05796048,0.25586258,0.65518575,0.57949760,0.15238438,2.31696227,1.51109080,1.23991740
-4.67333667,4.09081342,0.05630593,0.24519733,0.62016357,0.54806244,0.14414167,2.18069553,1.42188272,1.16780743
-4.66733367,3.85531494,0.05477534,0.23483010,0.58616640,0.51759241,0.13595818,2.04861993,1.33465618,1.09784978
-4.66133067,3.62968766,0.05337882,0.22488638,0.55348206,0.48833604,0.12790624,1.92180462,1.25017828,1.03060489
-4.65532766,3.41559296,0.05212446,0.21547997,0.52237568,0.46051218,0.12005278,1.80120942,1.16915209,0.96658324
-4.64932466,3.21445766,0.05101783,0.20671070,0.49308629,0.43430641,0.11245852,1.68766986,1.09220323,0.90623695
-4.64332166,3.02745494,0.05006164,0.19866264,0.46582381,0.40986851,0.10517731,1.58188496,1.01986838,0.84995225
