energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.23761881,0.20585711,0.04978014,0.00031184,0.07180224,0.08202098,0.08288929,0.00000000
-5.23161581,0.20180514,0.04691506,0.00028870,0.06975987,0.08243789,0.08458973,0.00000000
-5.22561281,0.20454758,0.04554869,0.00027686,0.07043359,0.08558082,0.08923640,0.00000000
-5.21960980,0.21442600,0.04575007,0.00027626,0.07397799,0.09160760,0.09702335,0.00000000
-5.21360680,0.23183766,0.04759958,0.00028703,0.08059313,0.10069232,0.10816936,0.00000000
-5.20760380,0.25723719,0.05119103,0.00030945,0.09052664,0.11302455,0.12291663,0.00000000
-5.20160080,0.29113440,0.05663285,0.00034403,0.10407424,0.12880695,0.14152777,0.00000000
-5.19559780,0.33408800,0.06404829,0.00039143,0.12157839,0.14825139,0.16428102,0.00000000
-5.18959480,0.38669509,0.07357458,0.00045246,0.14342485,0.17157344,0.19146357,0.00000000
-5.18359180,0.44957646,0.08536103,0.00052808,0.17003697,0.19898538,0.22336324,0.00000000
-5.17758879,0.52335771,0.09956591,0.00061935,0.20186745,0.23068790,0.26025835,0.00000000
-5.17158579,0.60864680,0.11635237,0.00072744,0.23938748,0.26686074,0.30240630,0.00000000
-5.16558279,0.70600816,0.13588331,0.00085353,0.28307325,0.30765244,0.35003085,0.00000000
-5.15957979,0.81593438,0.15831533,0.00099881,0.33338978,0.35316977,0.40330869,0.00000000
-5.15357679,0.93881606,0.18379205,0.00116443,0.39077241,0.40346706,0.46235560,0.00000000
-5.14757379,1.07491095,0.21243676,0.00135143,0.45560611,0.45853601,0.52721279,0.00000000
-5.14157079,1.22431349,0.24434492,0.00156068,0.52820323,0.51829631,0.59783389,0.00000000
-5.13556778,1.38692587,0.27957657,0.00179286,0.60878020,0.58258777,0.67407325,0.00000000
-5.12956478,1.56243208,0.31814908,0.00204836,0.69743400,0.65116412,0.75567611,0.00000000
-5.12356178,1.75027601,0.36003048,0.00232725,0.79411938,0.72368914,0.84227116,0.00000000
-5.11755878,1.94964505,0.40513373,0.00262920,0.89862777,0.79973529,0.93336616,0.00000000
-5.11155578,2.15946008,0.45331223,0.00295347,1.01056903,0.87878514,1.02834685,0.00000000
-5.10555278,2.37837304,0.50435681,0.00329883,1.12935714,0.96023580,1.12647971,0.00000000
-5.09954977,2.60477250,0.55799445,0.00366358,1.25420093,1.04340618,1.22691856,0.00000000
-5.09354677,2.83679786,0.61388886,0.00404549,1.38410083,1.12754720,1.32871528,0.00000000
-5.08754377,3.07236210,0.67164305,0.00444183,1.51785247,1.21185447,1.43083431,0.00000000
-5.08154077,3.30918284,0.73080382,0.00484937,1.65405775,1.29548327,1.53217081,0.00000000
-5.07553777,3.54482104,0.79086811,0.00526440,1.79114357,1.37756512,1.63157196,0.00000000
-5.06953477,3.77672631,0.85129105,0.00568282,1.92738835,1.45722557,1.72786072,0.00000000
-5.06353177,4.00228749,0.91149538,0.00610015,2.06095583,1.53360250,1.81986150,0.00000000
-5.05752876,4.21888691,0.97088203,0.00651167,2.18993542,1.60586419,1.90642669,0.00000000
-5.05152576,4.42395654,1.02884137,0.00691243,2.31238794,1.67322667,1.98646322,0.00000000
-5.04552276,4.61503417,1.08476482,0.00729745,2.42639532,1.73496961,2.05895832,0.00000000
-5.03951976,4.78981763,1.13805642,0.00766176,2.53011252,1.79045037,2.12300343,0.00000000
-5.03351676,4.94621540,1.18814395,0.00800054,2.62181972,1.83911562,2.17781559,0.00000000
-5.02751376,5.08239193,1.23448930,0.00830923,2.69997274,1.88051046,2.22275547,0.00000000
-5.02151076,5.19680625,1.27659790,0.00858368,2.76324967,1.91428475,2.25734160,0.00000000
-5.01550775,5.28824302,1.31402692,0.00882019,2.81059186,1.94019674,2.28126043,0.00000000
-5.00950475,5.35583520,1.34639221,0.00901569,2.84123738,1.95811407,2.29437187,0.00000000
-5.00350175,5.39907813,1.37337392,0.00916775,2.85474581,1.96801252,2.29671049,0.00000000
-4.99749875,5.41783509,1.39472089,0.00927470,2.85101302,1.96997269,2.28848253,0.00000000
-4.99149575,5.41233477,1.41025387,0.00933565,2.83027566,1.96417515,2.27005889,0.00000000
-4.98549275,5.38316114,1.41986760,0.00935057,2.79310497,1.95089438,2.24196479,0.00000000
-4.97948974,5.33123679,1.42353213,0.00932023,2.74039049,1.93049193,2.20486643,0.00000000
-4.97348674,5.25780050,1.42129314,0.00924627,2.67331413,1.90340912,2.15955536,0.00000000
-4.96748374,5.16437999,1.41327170,0.00913110,2.59331608,1.87015954,2.10693110,0.00000000
-4.96148074,5.05276091,1.39966312,0.00897793,2.50205370,1.83132143,2.04798250,0.00000000
-4.95547774,4.92495269,1.38073521,0.00879063,2.40135532,1.78753008,1.98376846,0.00000000
-4.94947474,4.78315201,1.35682567,0.00857367,2.29317056,1.73947015,1.91539821,0.00000000
-4.94347174,4.62970438,1.32833839,0.00833207,2.17951907,1.68786762,1.84401167,0.00000000
-4.93746873,4.46706417,1.29573882,0.00807121,2.06243951,1.63348146,1.77075993,0.00000000
-4.93146573,4.29775330,1.25954786,0.00779678,1.94394025,1.57709439,1.69678608,0.00000000
-4.92546273,4.12431901,1.22033443,0.00751460,1.82595347,1.51950290,1.62320649,0.00000000
-4.91945973,3.94929060,1.17870648,0.00723051,1.71029353,1.46150604,1.55109254,0.00000000
-4.91345673,3.77513583,1.13530048,0.00695025,1.59862088,1.40389313,1.48145297,0.00000000
-4.90745373,3.60421707,1.09076943,0.00667927,1.49241190,1.34743035,1.41521689,0.00000000
-4.90145073,3.43874820,1.04576969,0.00642267,1.39293527,1.29284634,1.35321775,0.00000000
-4.89544772,3.28075281,1.00094687,0.00618500,1.30123486,1.24081741,1.29617839,0.00000000
-4.88944472,3.13202503,0.95692128,0.00597023,1.21811940,1.19195252,1.24469772,0.00000000
-4.88344172,2.99409420,0.91427338,0.00578156,1.14415841,1.14677897,1.19923936,0.00000000
-4.87743872,2.86819482,0.87353004,0.00562143,1.07968443,1.10572933,1.16012279,0.00000000
-4.87143572,2.75524326,0.83515199,0.00549140,1.02480089,1.06913051,1.12751768,0.00000000
-4.86543272,2.65582278,0.79952336,0.00539212,0.97939543,1.03719560,1.10144177,0.00000000
-4.85942971,2.57017807,0.76694369,0.00532338,0.94315792,1.01001930,1.08176293,0.00000000
-4.85342671,2.49822047,0.73762304,0.00528404,0.91560285,0.98757755,1.06820584,0.00000000
-4.84742371,2.43954436,0.71168057,0.00527217,0.89609547,0.96973159,1.06036334,0.00000000
-4.84142071,2.39345516,0.68914672,0.00528507,0.88388093,0.95623688,1.05771275,0.00000000
-4.83541771,2.35900827,0.66996903,0.00531939,0.87811598,0.94675658,1.05963667,0.00000000
-4.82941471,2.33505832,0.65402151,0.00537130,0.87790221,0.94087953,1.06544809,0.00000000
-4.82341171,2.32031691,0.64111701,0.00543659,0.88232030,0.93814181,1.07441893,0.00000000
-4.81740870,2.31341695,0.63102219,0.00551088,0.89046410,0.93805143,1.08581105,0.00000000
-4.81140570,2.31298101,0.62347428,0.00558978,0.90147392,0.94011470,1.09890864,0.00000000
-4.80540270,2.31769068,0.61819869,0.00566908,0.91456767,0.94386344,1.11305068,0.00000000
-4.79939970,2.32635405,0.61492682,0.00574495,0.92906925,0.94888140,1.12766192,0.00000000
-4.79339670,2.33796789,0.61341273,0.00581406,0.94443285,0.95482889,1.14228110,0.00000000
-4.78739370,2.35177177,0.61344813,0.00587379,0.96026258,0.96146406,1.15658493,0.00000000
-4.78139070,2.36729125,0.61487455,0.00592232,0.97632646,0.96865990,1.17040669,0.00000000
-4.77538769,2.38436800,0.61759216,0.00595874,0.99256421,0.97641595,1.18374838,0.00000000
-4.76938469,2.40317524,0.62156470,0.00598313,1.00908862,0.98486400,1.19678576,0.00000000
-4.76338169,2.42421743,0.62682006,0.00599653,1.02618006,0.99426746,1.20986588,0.00000000
-4.75737869,2.44831434,0.63344668,0.00600101,1.04427457,1.00501434,1.22349715,0.00000000
-4.75137569,2.47656989,0.64158569,0.00599955,1.06394573,1.01760405,1.23833218,0.00000000
-4.74537269,2.51032727,0.65141932,0.00599599,1.08588111,1.03262866,1.25514431,0.00000000
-4.73936968,2.55111241,0.66315620,0.00599493,1.11085409,1.05074941,1.27479865,0.00000000
-4.73336668,2.60056840,0.67701425,0.00600154,1.13969229,1.07266967,1.29821907,0.00000000
-4.72736368,2.66038379,0.69320221,0.00602146,1.17324364,1.09910544,1.32635251,0.00000000
-4.72136068,2.73221815,0.71190073,0.00606056,1.21234168,1.13075486,1.36013222,0.00000000
-4.71535768,2.81762801,0.73324415,0.00612480,1.25777114,1.16826797,1.40044139,0.00000000
-4.70935468,2.91799632,0.75730388,0.00622003,1.31023517,1.21221810,1.44807873,0.00000000
-4.70335168,3.03446837,0.78407446,0.00635180,1.37032532,1.26307589,1.50372717,0.00000000
-4.69734867,3.16789628,0.81346292,0.00652520,1.43849528,1.32118707,1.56792686,0.00000000
-4.69134567,3.31879408,0.84528213,0.00674470,1.51503896,1.38675452,1.64105305,0.00000000
-4.68534267,3.48730445,0.87924854,0.00701400,1.60007355,1.45982526,1.72329953,0.00000000
-4.67933967,3.67317768,0.91498440,0.00733592,1.69352783,1.54028250,1.81466760,0.00000000
-4.67333667,3.87576296,0.95202440,0.00771232,1.79513560,1.62784258,1.91496061,0.00000000
-4.66733367,4.09401128,0.98982645,0.00814397,1.90443440,1.72205690,2.02378360,0.00000000
-4.66133067,4.32648922,1.02778601,0.00863057,2.02076901,1.82231797,2.14054762,0.00000000
-4.65532766,4.57140227,1.06525338,0.00917069,2.14329938,1.92786952,2.26447812,0.00000000
-4.64932466,4.82662636,1.10155305,0.00976174,2.27101283,2.03781970,2.39462677,0.00000000
-4.64332166,5.08974632,1.13600432,0.01040005,2.40273975,2.15115710,2.52988610,0.00000000
-4.63731866,5.35809994,1.16794226,0.01108087,2.53717282,2.26676884,2.66900660,0.00000000
-4.63131566,5.62882656,1.19673809,0.01179846,2.67288913,2.38346050,2.81061580,0.00000000
-4.62531266,5.89891937,1.22181831,0.01254615,2.80837523,2.49997735,2.95323936,0.00000000
-4.61930965,6.16528073,1.24268174,0.01331649,2.94205466,2.61502680,3.09532391,0.00000000
-4.61330665,6.42478014,1.25891410,0.01410137,3.07231810,2.72730184,3.23526194,0.00000000
-4.60730365,6.67431445,1.27019955,0.01489216,3.19755559,2.83550540,3.37141877,0.00000000
-4.60130065,6.91087001,1.27632912,0.01567992,3.31619087,2.93837556,3.50216172,0.00000000
-4.59529765,7.13158630,1.27720576,0.01645556,3.42671716,3.03471141,3.62589160,0.00000000
-4.58929465,7.33382035,1.27284628,0.01721007,3.52773398,3.12339941,3.74107626,0.00000000
-4.58329165,7.51521096,1.26338005,0.01793471,3.61798412,3.20343984,3.84628587,0.00000000
-4.57728864,7.67374134,1.24904496,0.01862125,3.69638974,3.27397276,3.94022933,0.00000000
-4.57128564,7.80779822,1.23018072,0.01926218,3.76208637,3.33430285,4.02179061,0.00000000
-4.56528264,7.91622544,1.20721997,0.01985090,3.81445347,3.38392214,4.09006402,0.00000000
-4.55927964,7.99836928,1.18067745,0.02038192,3.85313987,3.42252961,4.14438661,0.00000000
-4.55327664,8.05411305,1.15113760,0.02085098,3.87808275,3.45004651,4.18436615,0.00000000
-4.54727364,8.08389814,1.11924089,0.02125520,3.88951855,3.46662634,4.20990291,0.00000000
-4.54127064,8.08872911,1.08566917,0.02159316,3.88798471,3.47265821,4.22120343,0.00000000
-4.53526763,8.07016092,1.05113038,0.02186488,3.87431112,3.46876292,4.21878497,0.00000000
-4.52926463,8.03026689,1.01634285,0.02207184,3.84960099,3.45578087,4.20346923,0.00000000
-4.52326163,7.97158691,0.98201942,0.02221687,3.81520099,3.43475174,4.17636494,0.00000000
-4.51725863,7.89705647,0.94885184,0.02230404,3.77266120,3.40688582,4.13883896,0.00000000
-4.51125563,7.80991806,0.91749549,0.02233846,3.72368617,3.37352774,4.09247650,0.00000000
-4.50525263,7.71361757,0.88855504,0.02232604,3.67007848,3.33611356,4.03903153,0.00000000
-4.49924962,7.61168936,0.86257105,0.02227329,3.61367724,3.29612260,3.98036925,0.00000000
-4.49324662,7.50763456,0.84000810,0.02218695,3.55629387,3.25502605,3.91840274,0.00000000
-4.48724362,7.40479751,0.82124472,0.02207376,3.49964802,3.21423425,3.85502653,0.00000000
-4.48124062,7.30624599,0.80656526,0.02194016,3.44530658,3.17504519,3.79205019,0.00000000
-4.47523762,7.21466066,0.79615422,0.02179197,3.39462838,3.13859643,3.73113471,0.00000000
-4.46923462,7.13223875,0.79009307,0.02163422,3.34871740,3.10582276,3.67373496,0.00000000
-4.46323162,7.06061681,0.78835972,0.02147086,3.30838642,3.07742170,3.62105057,0.00000000
-4.45722861,7.00081601,0.79083073,0.02130465,3.27413297,3.05382843,3.57398770,0.00000000
-4.45122561,6.95321262,0.79728614,0.02113710,3.24612839,3.03520151,3.53313336,0.00000000
-4.44522261,6.91753503,0.80741678,0.02096836,3.22422053,3.02141996,3.49874307,0.00000000
-4.43921961,6.89288712,0.82083378,0.02079731,3.20794965,3.01209198,3.47074247,0.00000000
-4.43321661,6.87779680,0.83708001,0.02062166,3.19657659,3.00657468,3.44874213,0.00000000
-4.42721361,6.87028690,0.85564282,0.02043808,3.18912157,3.00400403,3.43206478,0.00000000
-4.42121061,6.86796500,0.87596798,0.02024243,3.18441161,3.00333327,3.41978307,0.00000000
-4.41520760,6.86812753,0.89747391,0.02002998,3.18113425,3.00337822,3.41076579,0.00000000
-4.40920460,6.86787316,0.91956611,0.01979571,3.17789482,3.00286697,3.40373026,0.00000000
-4.40320160,6.86422038,0.94165111,0.01953457,3.17327486,3.00049196,3.39729809,0.00000000
-4.39719860,6.85422383,0.96314971,0.01924178,3.16588893,2.99496189,3.39005191,0.00000000
-4.39119560,6.83508477,0.98350903,0.01891309,3.15443777,2.98505138,3.38059055,0.00000000
-4.38519260,6.80425125,1.00221339,0.01854499,3.13775572,2.96964628,3.36758057,0.00000000
-4.37918959,6.75950463,1.01879366,0.01813496,3.11485095,2.94778305,3.34980223,0.00000000
-4.37318659,6.69902978,1.03283508,0.01768157,3.08493742,2.91868084,3.32618879,0.00000000
-4.36718359,6.62146732,1.04398371,0.01718461,3.04745800,2.88176549,3.29585789,0.00000000
-4.36118059,6.52594738,1.05195127,0.01664513,3.00209871,2.83668491,3.25813486,0.00000000
-4.35517759,6.41210491,1.05651875,0.01606541,2.94879414,2.78331595,3.21256772,0.00000000
-4.34917459,6.28007767,1.05753873,0.01544895,2.88772499,2.72176308,3.15893426,0.00000000
-4.34317159,6.13048849,1.05493653,0.01480031,2.81930824,2.65234952,3.09724169,0.00000000
-4.33716858,5.96441381,1.04871027,0.01412501,2.74418134,2.57560190,3.02771981,0.00000000
-4.33116558,5.78334106,1.03892992,0.01342935,2.66318133,2.49222939,2.95080843,0.00000000
-4.32516258,5.58911715,1.02573524,0.01272020,2.57732008,2.40309866,2.86714013,0.00000000
-4.31915958,5.38389073,1.00933275,0.01200488,2.48775696,2.30920580,2.77751925,0.00000000
-4.31315658,5.17005046,0.98999148,0.01129086,2.39576963,2.21164646,2.68289805,0.00000000
-4.30715358,4.95016152,0.96803764,0.01058567,2.30272418,2.11158524,2.58435094,0.00000000
