energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.68184092,1.77217384,0.01206788,0.13463960,0.22082837,0.98102980,0.40930660,0.01296981,0.98236814
-5.67583792,1.70031086,0.01163736,0.13373893,0.22336275,0.94749980,0.39718522,0.01276979,0.93350907
-5.66983492,1.62977451,0.01126637,0.13244251,0.22621507,0.91130478,0.38643070,0.01262577,0.88521982
-5.66383192,1.56193010,0.01096099,0.13081096,0.22945788,0.87302359,0.37745612,0.01254462,0.83826283
-5.65782891,1.49808965,0.01072524,0.12890937,0.23315323,0.83325863,0.37066358,0.01253125,0.79336296
-5.65182591,1.43948801,0.01056096,0.12680473,0.23734937,0.79262103,0.36643764,0.01258846,0.75119558
-5.64582291,1.38726167,0.01046785,0.12456318,0.24207786,0.75171597,0.36513924,0.01271681,0.71237652
-5.63981991,1.34243056,0.01044348,0.12224756,0.24735136,0.71112871,0.36709993,0.01291461,0.67745396
-5.63381691,1.30588306,0.01048343,0.11991511,0.25316221,0.67141173,0.37261636,0.01317795,0.64690219
-5.62781391,1.27836409,0.01058154,0.11761553,0.25948178,0.63307347,0.38194513,0.01350083,0.62111713
-5.62181091,1.26046627,0.01073012,0.11538958,0.26626090,0.59656893,0.39529781,0.01387536,0.60041356
-5.61580790,1.25262392,0.01092032,0.11326800,0.27343108,0.56229248,0.41283616,0.01429202,0.58502379
-5.60980490,1.25510970,0.01114245,0.11127112,0.28090675,0.53057285,0.43466751,0.01473993,0.57509758
-5.60380190,1.26803351,0.01138637,0.10940887,0.28858824,0.50167040,0.46084040,0.01520727,0.57070313
-5.59779890,1.29134339,0.01164193,0.10768133,0.29636537,0.47577662,0.49134041,0.01568157,0.57182890
-5.59179590,1.32482826,0.01189930,0.10607971,0.30412148,0.45301557,0.52608639,0.01615020,0.57838610
-5.58579290,1.36812204,0.01214940,0.10458764,0.31173778,0.43344701,0.56492726,0.01660065,0.59021169
-5.57978989,1.42070934,0.01238426,0.10318278,0.31909749,0.41707104,0.60763953,0.01702101,0.60707183
-5.57378689,1.48193236,0.01259726,0.10183850,0.32608990,0.40383366,0.65392579,0.01740021,0.62866575
-5.56778389,1.55099923,0.01278345,0.10052570,0.33261388,0.39363318,0.70341449,0.01772839,0.65463002
-5.56178089,1.62699379,0.01293970,0.09921452,0.33858070,0.38632687,0.75566124,0.01799710,0.68454325
-5.55577789,1.70888702,0.01306481,0.09787595,0.34391617,0.38173774,0.81015185,0.01819948,0.71793147
-5.54977489,1.79555031,0.01315958,0.09648321,0.34856183,0.37966117,0.86630738,0.01833039,0.75427405
-5.54377189,1.88577063,0.01322676,0.09501294,0.35247531,0.37987105,0.92349135,0.01838648,0.79301050
-5.53776888,1.97826798,0.01327097,0.09344600,0.35562984,0.38212557,0.98101909,0.01836611,0.83354812
-5.53176588,2.07171477,0.01329851,0.09176807,0.35801305,0.38617227,1.03816918,0.01826936,0.87527049
-5.52576288,2.16475745,0.01331717,0.08996996,0.35962514,0.39175269,1.09419698,0.01809786,0.91754693
-5.51975988,2.25603988,0.01333594,0.08804761,0.36047669,0.39860631,1.14834967,0.01785461,0.95974274
-5.51375688,2.34422809,0.01336472,0.08600191,0.36058619,0.40647411,1.19988268,0.01754388,1.00123007
-5.50775388,2.42803606,0.01341399,0.08383841,0.35997766,0.41510172,1.24807681,0.01717087,1.04139925
-5.50175088,2.50625153,0.01349448,0.08156684,0.35867837,0.42424223,1.29225554,0.01674161,1.07967011
-5.49574787,2.57776131,0.01361681,0.07920065,0.35671693,0.43365883,1.33180186,0.01626266,1.11550321
-5.48974487,2.64157510,0.01379118,0.07675652,0.35412181,0.44312723,1.36617401,0.01574093,1.14841024
-5.48374187,2.69684691,0.01402703,0.07425392,0.35092051,0.45243807,1.39491945,0.01518348,1.17796355
-5.47773887,2.74289337,0.01433277,0.07171474,0.34713915,0.46139917,1.41768662,0.01459738,1.20380414
-5.47173587,2.77920806,0.01471549,0.06916308,0.34280279,0.46983770,1.43423381,0.01398949,1.22564795
-5.46573287,2.80547144,0.01518078,0.06662510,0.33793608,0.47760226,1.44443513,0.01336641,1.24329020
-5.45972986,2.82155589,0.01573253,0.06412897,0.33256438,0.48456482,1.44828304,0.01273437,1.25660745
-5.45372686,2.82752579,0.01637278,0.06170499,0.32671516,0.49062237,1.44588777,0.01209910,1.26555763
-5.44772386,2.82363275,0.01710167,0.05938573,0.32041943,0.49569831,1.43747339,0.01146587,1.27017777
-5.44172086,2.81030625,0.01791737,0.05720624,0.31371321,0.49974358,1.42337124,0.01083939,1.27057988
-5.43571786,2.78814029,0.01881611,0.05520423,0.30663872,0.50273723,1.40401066,0.01022381,1.26694502
-5.42971486,2.75787677,0.01979223,0.05342033,0.29924535,0.50468665,1.37990790,0.00962275,1.25951607
-5.42371186,2.72038624,0.02083833,0.05189811,0.29159013,0.50562727,1.35165352,0.00903925,1.24858951
-5.41770885,2.67664713,0.02194536,0.05068417,0.28373779,0.50562170,1.31989888,0.00847586,1.23450656
-5.41170585,2.62772401,0.02310288,0.04982793,0.27576026,0.50475839,1.28534237,0.00793458,1.21764424
-5.40570285,2.57474583,0.02429925,0.04938136,0.26773564,0.50314968,1.24871571,0.00741694,1.19840646
-5.39969985,2.51888462,0.02552190,0.04939837,0.25974674,0.50092931,1.21077072,0.00692403,1.17721566
-5.39369685,2.46133525,0.02675761,0.04993415,0.25187916,0.49824943,1.17226698,0.00645651,1.15450503
-5.38769385,2.40329630,0.02799279,0.05104407,0.24421906,0.49527708,1.13396037,0.00601466,1.13071146
-5.38169085,2.34595238,0.02921376,0.05278255,0.23685073,0.49219012,1.09659262,0.00559843,1.10626933
-5.37568784,2.29045755,0.03040698,0.05520158,0.22985400,0.48917277,1.06088179,0.00520747,1.08160485
-5.36968484,2.23791994,0.03155936,0.05834910,0.22330177,0.48641077,1.02751353,0.00484119,1.05713105
-5.36368184,2.18938691,0.03265836,0.06226722,0.21725759,0.48408614,0.99713301,0.00449880,1.03324303
-5.35767884,2.14583079,0.03369226,0.06699040,0.21177353,0.48237178,0.97033706,0.00417936,1.01031346
-5.35167584,2.10813467,0.03465020,0.07254352,0.20688843,0.48142593,0.94766665,0.00388184,0.98868792
-5.34567284,2.07707817,0.03552228,0.07894007,0.20262652,0.48138673,0.92959923,0.00360517,0.96868020
-5.33966983,2.05332312,0.03629960,0.08618042,0.19899669,0.48236687,0.91654103,0.00334826,0.95056722
-5.33366683,2.03739927,0.03697423,0.09425037,0.19599208,0.48444879,0.90881928,0.00311006,0.93458377
-5.32766383,2.02969032,0.03753922,0.10311991,0.19359049,0.48768036,0.90667443,0.00288960,0.92091712
-5.32166083,2.03042077,0.03798850,0.11274245,0.19175517,0.49207150,0.91025258,0.00268601,0.90970156
-5.31565783,2.03964438,0.03831688,0.12305452,0.19043623,0.49759171,0.91959857,0.00249852,0.90101340
-5.30965483,2.05723478,0.03851998,0.13397587,0.18957250,0.50416892,0.93465000,0.00232653,0.89486656
-5.30365183,2.08287932,0.03859423,0.14541028,0.18909386,0.51168967,0.95523270,0.00216954,0.89120915
-5.29764882,2.11607691,0.03853685,0.15724687,0.18892381,0.52000073,0.98105825,0.00202723,0.88992163
-5.29164582,2.15614055,0.03834591,0.16936194,0.18898230,0.52891234,1.01172389,0.00189939,0.89081662
-5.28564282,2.20220544,0.03802040,0.18162144,0.18918866,0.53820288,1.04671539,0.00178592,0.89364091
-5.27963982,2.25324275,0.03756030,0.19388384,0.18946444,0.54762498,1.08541309,0.00168684,0.89807980
-5.27363682,2.30807949,0.03696675,0.20600340,0.18973616,0.55691296,1.12710154,0.00160225,0.90376379
-5.26763382,2.36542423,0.03624219,0.21783377,0.18993774,0.56579119,1.17098250,0.00153231,0.91027783
-5.26163082,2.42389808,0.03539043,0.22923163,0.19001251,0.57398329,1.21619144,0.00147724,0.91717264
-5.25562781,2.48207039,0.03441684,0.24006046,0.18991488,0.58122162,1.26181709,0.00143727,0.92397807
-5.24962481,2.53849778,0.03332840,0.25019413,0.18961130,0.58725691,1.30692355,0.00141265,0.93021788
-5.24362181,2.59176542,0.03213377,0.25952019,0.18908080,0.59186741,1.35057433,0.00140365,0.93542551
-5.23761881,2.64052878,0.03084323,0.26794286,0.18831493,0.59486740,1.39185740,0.00141053,0.93916013
-5.23161581,2.68355450,0.02946867,0.27538542,0.18731709,0.59611455,1.42991048,0.00143356,0.94102231
-5.22561281,2.71975839,0.02802335,0.28179211,0.18610152,0.59551595,1.46394545,0.00147299,0.94066866
-5.21960980,2.74823926,0.02652177,0.28712930,0.18469181,0.59303245,1.49327090,0.00152914,0.93782475
-5.21360680,2.76830696,0.02497934,0.29138605,0.18311912,0.58868127,1.51731193,0.00160234,0.93229581
-5.20760380,2.77950363,0.02341207,0.29457398,0.18142026,0.58253674,1.53562633,0.00169298,0.92397459
-5.20160080,2.78161703,0.02183617,0.29672647,0.17963577,0.57472917,1.54791641,0.00180156,0.91284620
-5.19559780,2.77468565,0.02026771,0.29789738,0.17780794,0.56544189,1.55403600,0.00192869,0.89898955
-5.18959480,2.75899539,0.01872219,0.29815917,0.17597912,0.55490675,1.55399232,0.00207515,0.88257559
-5.18359180,2.73506795,0.01721417,0.29760068,0.17419022,0.54339811,1.54794270,0.00224187,0.86386217
-5.17758879,2.70364168,0.01575693,0.29632465,0.17247955,0.53122576,1.53618622,0.00243003,0.84318604
-5.17158579,2.66564567,0.01436217,0.29444497,0.17088200,0.51872689,1.51915092,0.00264102,0.82095222
-5.16558279,2.62216835,0.01303976,0.29208401,0.16942859,0.50625754,1.49737685,0.00287650,0.79762128
-5.15957979,2.57442201,0.01179759,0.28936984,0.16814629,0.49418374,1.47149609,0.00313838,0.77369510
-5.15357679,2.52370460,0.01064150,0.28643369,0.16705825,0.48287269,1.44221036,0.00342883,0.74970169
-5.14757379,2.47136043,0.00957520,0.28340748,0.16618409,0.47268413,1.41026733,0.00375024,0.72617963
-5.14157079,2.41874126,0.00860038,0.28042171,0.16554045,0.46396216,1.37643656,0.00410523,0.70366281
-5.13556778,2.36716902,0.00771680,0.27760352,0.16514150,0.45702774,1.34148599,0.00449653,0.68266585
-5.12956478,2.31790145,0.00692252,0.27507505,0.16499948,0.45217179,1.30615992,0.00492697,0.66367076
-5.12356178,2.27210152,0.00621403,0.27295207,0.16512509,0.44964926,1.27115909,0.00539934,0.64711510
-5.11755878,2.23081141,0.00558661,0.27134280,0.16552765,0.44967388,1.23712356,0.00591630,0.63338196
-5.11155578,2.19493147,0.00503453,0.27034698,0.16621510,0.45241392,1.20461877,0.00648026,0.62279188
-5.10555278,2.16520437,0.00455139,0.27005508,0.16719372,0.45798877,1.17412504,0.00709322,0.61559681
-5.09954977,2.14220448,0.00413033,0.27054759,0.16846752,0.46646641,1.14603067,0.00775665,0.61197610
-5.09354677,2.12633231,0.00376438,0.27189448,0.17003750,0.47786173,1.12062844,0.00847128,0.61203436
-5.08754377,2.11781373,0.00344663,0.27415461,0.17190064,0.49213575,1.09811549,0.00923701,0.61580126
-5.08154077,2.11670344,0.00317048,0.27737534,0.17404883,0.50919578,1.07859623,0.01005272,0.62323298
-5.07553777,2.12289244,0.00292982,0.28159205,0.17646769,0.52889643,1.06208791,0.01091617,0.63421517
-5.06953477,2.13611897,0.00271913,0.28682780,0.17913551,0.55104165,1.04852845,0.01182388,0.64856739
-5.06353177,2.15598234,0.00253364,0.29309314,0.18202233,0.57538778,1.03778610,0.01277108,0.66604868
-5.05752876,2.18195950,0.00236936,0.30038598,0.18508926,0.60164765,1.02967059,0.01375165,0.68636440
-5.05152576,2.21342367,0.00222313,0.30869173,0.18828815,0.62949576,1.02394514,0.01475819,0.70917393
-5.04552276,2.24966491,0.00209263,0.31798364,0.19156171,0.65857452,1.02033918,0.01578202,0.73409934
-5.03951976,2.28991206,0.00197636,0.32822351,0.19484402,0.68850158,1.01856124,0.01681336,0.76073478
-5.03351676,2.33335586,0.00187359,0.33936263,0.19806162,0.71887806,1.01831168,0.01784148,0.78865651
-5.02751376,2.37917272,0.00178434,0.35134319,0.20113502,0.74929764,1.01929501,0.01885492,0.81743343
-5.02151076,2.42654875,0.00170927,0.36409997,0.20398069,0.77935626,1.02123150,0.01984178,0.84663782
-5.01550775,2.47470347,0.00164962,0.37756232,0.20651345,0.80866219,1.02386763,0.02079000,0.87585622
-5.00950475,2.52291263,0.00160716,0.39165645,0.20864915,0.83684615,1.02698543,0.02168772,0.90470009
-5.00350175,2.57052951,0.00158408,0.40630786,0.21030748,0.86357121,1.03041012,0.02252366,0.93281586
-4.99749875,2.61700385,0.00158291,0.42144375,0.21141493,0.88854203,1.03401603,0.02328739,0.95989435
-4.99149575,2.66189783,0.00160647,0.43699539,0.21190753,0.91151308,1.03773063,0.02396976,0.98567878
-4.98549275,2.70489822,0.00165779,0.45290021,0.21173348,0.93229544,1.04153624,0.02456318,1.00997145
-4.97948974,2.74582407,0.00174002,0.46910336,0.21085527,0.95076198,1.04546970,0.02506185,1.03263849
-4.97348674,2.78462943,0.00185637,0.48555884,0.20925143,0.96685044,1.04961954,0.02546204,1.05361247
-4.96748374,2.82140056,0.00201009,0.50222976,0.20691759,0.98056430,1.05412094,0.02576220,1.07289279
-4.96148074,2.85634754,0.00220437,0.51908783,0.20386692,0.99197134,1.05914846,0.02596304,1.09054351
-4.95547774,2.88979022,0.00244232,0.53611195,0.20012994,1.00119979,1.06490670,0.02606751,1.10668871
-4.94947474,2.92213893,0.00272691,0.55328587,0.19575352,1.00843216,1.07161922,0.02608072,1.12150550
-4.94347174,2.95387032,0.00306097,0.57059506,0.19079937,1.01389696,1.07951613,0.02600976,1.13521478
-4.93746873,2.98549945,0.00344712,0.58802277,0.18534190,1.01785863,1.08882058,0.02586347,1.14807012
-4.93146573,3.01754905,0.00388783,0.60554562,0.17946569,1.02060594,1.09973501,0.02565212,1.16034517
-4.92546273,3.05051734,0.00438535,0.62312884,0.17326259,1.02243951,1.11242740,0.02538704,1.17232019
-4.91945973,3.08484586,0.00494178,0.64072151,0.16682867,1.02365882,1.12701836,0.02508021,1.18426811
-4.91345673,3.12088893,0.00555907,0.65825210,0.16026121,1.02454938,1.14356958,0.02474388,1.19644097
-4.90745373,3.15888625,0.00623911,0.67562462,0.15365572,1.02537058,1.16207412,0.02439008,1.20905720
-4.90145073,3.19894006,0.00698375,0.69271578,0.14710335,1.02634482,1.18244932,0.02403026,1.22229054
-4.89544772,3.24099836,0.00779492,0.70937333,0.14068857,1.02764842,1.20453245,0.02367489,1.23626093
-4.88944472,3.28484499,0.00867469,0.72541597,0.13448743,1.02940471,1.22807967,0.02333310,1.25102811
-4.88344172,3.33009755,0.00962537,0.74063488,0.12856626,1.03167971,1.25276832,0.02301243,1.26658808
-4.87743872,3.37621333,0.01064963,0.75479700,0.12298097,1.03448062,1.27820272,0.02271861,1.28287273
-4.87143572,3.42250331,0.01175054,0.76765004,0.11777687,1.03775711,1.30392319,0.02245540,1.29975271
-4.86543272,3.46815383,0.01293170,0.77892913,0.11298899,1.04140544,1.32941818,0.02222457,1.31704341
-4.85942971,3.51225483,0.01419721,0.78836480,0.10864284,1.04527527,1.35413895,0.02202588,1.33451370
-4.85342671,3.55383377,0.01555175,0.79569203,0.10475545,1.04917861,1.37751633,0.02185723,1.35189721
-4.84742371,3.59189339,0.01700048,0.80065997,0.10133669,1.05290074,1.39897888,0.02171475,1.36890536
-4.84142071,3.62545172,0.01854896,0.80304184,0.09839070,1.05621227,1.41797176,0.02159310,1.38524165
-4.83541771,3.65358246,0.02020301,0.80264451,0.09591723,1.05888190,1.43397544,0.02148567,1.40061641
-4.82941471,3.67545369,0.02196846,0.79931738,0.09391301,1.06068909,1.44652368,0.02138496,1.41476121
-4.82341171,3.69036322,0.02385085,0.79295985,0.09237280,1.06143610,1.45521985,0.02128282,1.42744232
-4.81740870,3.69776877,0.02585507,0.78352724,0.09129024,1.06095856,1.45975117,0.02117085,1.43847233
-4.81140570,3.69731165,0.02798493,0.77103464,0.09065838,1.05913423,1.45990007,0.02104072,1.44771949
-4.80540270,3.68883283,0.03024268,0.75555855,0.09046983,1.05588927,1.45555252,0.02088445,1.45511418
-4.79939970,3.67238067,0.03262844,0.73723616,0.09071665,1.05120191,1.44670276,0.02069470,1.46065221
-4.79339670,3.64821009,0.03513977,0.71626228,0.09138994,1.04510309,1.43345456,0.02046504,1.46439481
-4.78739370,3.61677327,0.03777102,0.69288408,0.09247911,1.03767430,1.41601875,0.02019014,1.46646519
-4.78139070,3.57870235,0.04051292,0.66739386,0.09397112,1.02904249,1.39470738,0.01986589,1.46704208
-4.77538769,3.53478513,0.04335215,0.64012019,0.09584958,1.01937267,1.36992453,0.01948955,1.46635027
-4.76938469,3.48593486,0.04627096,0.61141787,0.09809390,1.00885830,1.34215433,0.01905978,1.46464899
-4.76338169,3.43315562,0.04924702,0.58165720,0.10067854,0.99771030,1.31194649,0.01857667,1.46221838
-4.75737869,3.37750474,0.05225339,0.55121295,0.10357258,0.98614515,1.27989990,0.01804164,1.45934497
-4.75137569,3.32005413,0.05525862,0.52045370,0.10673950,0.97437282,1.24664475,0.01745746,1.45630683
-4.74537269,3.26185192,0.05822710,0.48973184,0.11013741,0.96258516,1.21282394,0.01682804,1.45335901
-4.73936968,3.20388615,0.06111962,0.45937473,0.11371968,0.95094549,1.17907409,0.01615836,1.45072016
-4.73336668,3.14705187,0.06389414,0.42967735,0.11743598,0.93957984,1.14600692,0.01545430,1.44856081
-4.72736368,3.09212284,0.06650664,0.40089664,0.12123380,0.92857043,1.11419154,0.01472243,1.44699394
-4.72136068,3.03972891,0.06891234,0.37324766,0.12506034,0.91795159,1.08413803,0.01396988,1.44606828
-4.71535768,2.99033973,0.07106687,0.34690166,0.12886461,0.90770852,1.05628301,0.01320414,1.44576456
-4.70935468,2.94425522,0.07292761,0.32198601,0.13259991,0.89777865,1.03097752,0.01243288,1.44599499
-4.70335168,2.90160297,0.07445511,0.29858572,0.13622617,0.88805576,1.00847761,0.01166378,1.44660586
-4.69734867,2.86234253,0.07561435,0.27674654,0.13971241,0.87839641,0.98893806,0.01090438,1.44738323
-4.69134567,2.82627604,0.07637612,0.25647913,0.14303884,0.86862843,0.97240931,0.01016195,1.44806138
-4.68534267,2.79306471,0.07671806,0.23776424,0.14619865,0.85856083,0.95883788,0.00944334,1.44833369
-4.67933967,2.76225036,0.07662564,0.22055831,0.14919925,0.84799480,0.94807027,0.00875490,1.44786538
-4.67333667,2.73328090,0.07609284,0.20479947,0.15206288,0.83673503,0.93986022,0.00810237,1.44630772
-4.66733367,2.70553874,0.07512256,0.19041327,0.15482641,0.82460086,0.93387911,0.00749083,1.44331293
-4.66133067,2.67837092,0.07372675,0.17731825,0.15754042,0.81143668,0.92972928,0.00692464,1.43854926
-4.65532766,2.65111972,0.07192617,0.16543084,0.16026734,0.79712108,0.92695960,0.00640740,1.43171556
-4.64932466,2.62315245,0.06974991,0.15466950,0.16307888,0.78157436,0.92508291,0.00594191,1.42255476
-4.64332166,2.59388934,0.06723458,0.14495812,0.16605265,0.76476407,0.92359450,0.00553020,1.41086574
-4.63731866,2.56282835,0.06442323,0.13622837,0.16926824,0.74670835,0.92199101,0.00517352,1.39651304
-4.63131566,2.52956597,0.06136416,0.12842120,0.17280279,0.72747706,0.91978890,0.00487232,1.37943406
-4.62531266,2.49381331,0.05810943,0.12148748,0.17672634,0.70719061,0.91654178,0.00462633,1.35964344
-4.61930965,2.45540672,0.05471344,0.11538778,0.18109724,0.68601670,0.91185583,0.00443454,1.33723455
-4.61330665,2.41431278,0.05123138,0.11009153,0.18595767,0.66416513,0.90540271,0.00429527,1.31237778
-4.60730365,2.37062748,0.04771775,0.10557562,0.19132975,0.64188105,0.89692942,0.00420623,1.28531607
-4.60130065,2.32456972,0.04422497,0.10182260,0.19721229,0.61943680,0.88626482,0.00416452,1.25635745
-4.59529765,2.27646965,0.04080215,0.09881861,0.20357847,0.59712292,0.87332239,0.00416676,1.22586530
-4.58929465,2.22675228,0.03749404,0.09655130,0.21037461,0.57523860,0.85809956,0.00420913,1.19424643
-4.58329165,2.17591750,0.03434014,0.09500767,0.21752013,0.55408196,0.84067346,0.00428745,1.16193758
-4.57728864,2.12451713,0.03137410,0.09417212,0.22490869,0.53394052,0.82119363,0.00439725,1.12939092
-4.57128564,2.07313050,0.02862332,0.09402476,0.23241070,0.51508219,0.79987203,0.00453390,1.09705908
-4.56528264,2.02233944,0.02610875,0.09453999,0.23987682,0.49774712,0.77697115,0.00469267,1.06538038
-4.55927964,1.97270400,0.02384492,0.09568549,0.24714259,0.48214056,0.75279072,0.00486884,1.03476470
-4.55327664,1.92474003,0.02184016,0.09742159,0.25403387,0.46842702,0.72765380,0.00505779,1.00558084
-4.54727364,1.87889954,0.02009689,0.09970107,0.26037283,0.45672576,0.70189307,0.00525510,0.97814555
-4.54127064,1.83555478,0.01861214,0.10246936,0.26598431,0.44710788,0.67583784,0.00545664,0.95271486
-4.53526763,1.79498672,0.01737809,0.10566511,0.27070218,0.43959486,0.64980248,0.00565866,0.92947798
-4.52926463,1.75737824,0.01638266,0.10922112,0.27437544,0.43415871,0.62407670,0.00585785,0.90855394
-4.52326163,1.72281233,0.01561015,0.11306563,0.27687383,0.43072358,0.59891802,0.00605143,0.88999111
-4.51725863,1.69127516,0.01504191,0.11712379,0.27809260,0.42916889,0.57454662,0.00623716,0.87376949
-4.51125563,1.66266376,0.01465692,0.12131937,0.27795634,0.42933367,0.55114262,0.00641341,0.85980570
-4.50525263,1.63679771,0.01443245,0.12557660,0.27642169,0.43102219,0.52884567,0.00657917,0.84796035
-4.49924962,1.61343414,0.01434462,0.12982207,0.27347875,0.43401049,0.50775666,0.00673402,0.83804730
-4.49324662,1.59228513,0.01436895,0.13398664,0.26915127,0.43805375,0.48794111,0.00687816,0.82984462
